Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308)
8.004485923691023e-10,0.42729415208636706,76.950000000000003,0.0,0.0,0.0,2.4576649615712192e-05,9.4999985230924544,0.00051501550338762798,0.0022167751286585346,0.00012942485215467826,5.9664592628657526e-07,1.1321901747695915e-10,2.1257259353886694e-05,0.13859478196720171,6.0650564844217691e-07,2.2909048040247661e-15,1.1115211917374174e-09,8.6016933188974801e-08,0.84278553312550619,5.5465262870171409e-06,1.8786496674724146e-15,4.8836737708606069e-16,1.0657293976670267e-10,2.5545412249081655e-14,0.00055085053786150314,4.1672085740575225e-06,0.0023226631003959342,0.0023231620138957627,1.4492700204061255e-07,7.091620790991099e-08,2.5507519919350482e-07,0.00023435602804345869,2.9103399339532694e-08,7.1166445557192311e-09,3.8342484032941463e-09,7.777889492901005e-09,5.2828192519631551e-07,8.8564134433024757e-08,0.011645248989807956,3.0081079075641769e-14,1.2720754525565235e-14,3.5918084708929897e-06,1.158993382925682e-06,1.4181546745782772e-07,0.00021856737210095755,0.00062520337220763229,4.4891494209969045e-08,7.5860537697770288e-09,1.8120850316175944e-09,1.0105313849958965e-09,5.479727989062295e-10,6.22574477909149e-09,1.1153222542821848e-12,1.6614493036062769e-07,4.8390888774904085e-12,2.5684272744325e-10,1.9726473088491809e-09,3.4063874334706644e-13,9.548971944282679e-14,2.1302038780444264e-16,9.2385375276183329e-05,5.1936948533631939e-11,9.6256161324533493e-07,4.2118193851236681e-06,1.4210458697305456e-10,1.4735430826801674e-08,2.8776466125153737e-10,7.8734784955994313e-10,6.7434505769487947e-11,1.8352436401609561e-10,4.9887445449935023e-18,4.6492112261095032e-10,4.6381066633151986e-07,2.9695847740352503e-07,8.4905357853289086e-09,2.0009118114873132e-09
8.140702888859273e-10,0.42729418463450836,76.950000000000003,0.0,0.0,0.0,2.4415208584284755e-05,9.4999985521710322,0.00051479096184241669,0.0022128514199618653,0.00012302539236607449,5.6714450745869198e-07,1.1301861069913148e-10,2.1115848467880725e-05,0.13757860052833831,6.0543208443451602e-07,2.1776300138339037e-15,1.0916258609649654e-09,8.7405017498692305e-08,0.84377727697678284,5.5468052256058519e-06,1.8753243057528939e-15,4.9621705787665687e-16,1.0835101507928541e-10,2.5222400345084599e-14,0.00055151013795576786,3.9611607573600942e-06,0.0023292922392061485,0.0023297969840041385,1.4534070260827906e-07,7.1118704063431599e-08,2.5537538787758373e-07,0.00023816268471613648,2.9576153560499286e-08,7.2322799485036499e-09,3.857275544277263e-09,7.9043214493883147e-09,5.3729175424187563e-07,9.0558579205346176e-08,0.011667280101115306,3.0570055502356494e-14,1.2927533592693274e-14,3.5925600474103114e-06,1.1604445133056484e-06,1.4139112557263096e-07,0.00021875690234795985,0.00062577098275210343,4.5469447699131653e-08,7.7158464203520329e-09,1.836605924437711e-09,1.0141441911817338e-09,5.6186861120509033e-10,6.3271059275694608e-09,1.1438111799838284e-12,1.6803763100156582e-07,5.0120797399355134e-12,2.6398608040893436e-10,1.995124360971869e-09,3.5027782517947649e-13,9.9587638907172778e-14,2.2233747284352347e-16,9.3900446878241746e-05,5.2540298162673033e-11,9.6344086913617482e-07,4.3062216519155497e-06,1.4528973606497491e-10,1.5016404678200236e-08,2.9421486058002985e-10,8.050257191878924e-10,6.8722712817496045e-11,1.8701655675687434e-10,5.1007539615606377e-18,4.7366453265418665e-10,4.7253192446744673e-07,2.9722975051974949e-07,8.5147864200381246e-09,2.0032662633657832e-09
8.276919854027523e-10,0.42729421557292613,76.950000000000003,0.0,0.0,0.0,2.4254983369295846e-05,9.4999985798212414,0.00051456646789335096,0.0022089346911772184,0.00011694235633406843,5.3910180152975211e-07,1.1281856084888645e-10,2.0975503143852606e-05,0.13657007751075836,6.0436043246340667e-07,2.0699561541793154e-15,1.0719200331280766e-09,8.8791686728034246e-08,0.844761461173265,5.5470829531767581e-06,1.872004866561614e-15,5.0405874506372199e-16,1.101272584980983e-10,2.4900307367888917e-14,0.00055216471103510672,3.7653010533445701e-06,0.0023355934244802044,0.002336103887615815,1.4573393672717485e-07,7.131118239934412e-08,2.5567328834923484e-07,0.00024196172407313734,3.0047961811007865e-08,7.3476839571100996e-09,3.8792277300331365e-09,8.0305004173750153e-09,5.4628354913798506e-07,9.2533217258508028e-08,0.011689220606179322,3.1058053530860847e-14,1.3133898913358362e-14,3.5933244518168441e-06,1.1618916289672917e-06,1.4097035224635424e-07,0.00021894617354167246,0.00062633769862703277,4.6027644583488783e-08,7.8453792806273277e-09,1.8606804876312198e-09,1.0173737723106306e-09,5.7571641190196708e-10,6.4282663616496092e-09,1.1722049626223331e-12,1.6993332952810502e-07,5.1875071612365983e-12,2.7111680081823275e-10,2.0176370226337228e-09,3.5990284092132714e-13,1.0376979740398511e-13,2.3185331057744515e-16,9.5411194235874846e-05,5.314461908711222e-11,9.6431865026717295e-07,4.4012636755829706e-06,1.4849647121737683e-10,1.5297793956352865e-08,3.0070877464384799e-10,8.2282355562692326e-10,7.00128265864431e-11,1.9051376348846334e-10,5.2135235043482492e-18,4.8242634975438188e-10,4.8127159454875202e-07,2.9750056838482788e-07,8.5378373393443887e-09,2.0056027740266477e-09
8.413136819195773e-10,0.4272942449812245,76.950000000000003,0.0,0.0,0.0,2.4095964780355536e-05,9.4999986061136958,0.0005143420219246832,0.0022050249297110793,0.00011116009836417088,5.124456815037888e-07,1.1261886726063756e-10,2.0836215350623068e-05,0.13556915519445051,6.0329068896322501e-07,1.9676062834541284e-15,1.0524132914347144e-09,9.0176948828815807e-08,0.84573814269168135,5.5473594805096233e-06,1.8686913388540661e-15,5.1189248358157767e-16,1.119016816105775e-10,2.4579385654224668e-14,0.0005528142949879233,3.5791257068568459e-06,0.0023415828762826576,0.0023420989461034759,1.4610771664096778e-07,7.1494138385731051e-08,2.5596891785459724e-07,0.00024575316216348693,3.0518826084078516e-08,7.462857069032384e-09,3.9001519412266005e-09,8.1564269298745534e-09,5.5525734789562995e-07,9.4487459985275489e-08,0.011711071179335964,3.1545075222453744e-14,1.3339851359245565e-14,3.5941015866559093e-06,1.1633347595467951e-06,1.4055312069252086e-07,0.0002191351940881944,0.00062690354515026992,4.6566497029623963e-08,7.9746528982367459e-09,1.8843131169951414e-09,1.0202340270806013e-09,5.895102350379685e-10,6.5292264984747422e-09,1.2004912323541033e-12,1.7183200176498185e-07,5.3653328478395962e-12,2.7823133116106546e-10,2.0401850067010239e-09,3.6950886957017301e-13,1.080355092948816e-13,2.4156647312542317e-16,9.6917631909023189e-05,5.3749903516763579e-11,9.6519499677349179e-07,4.4969419353651392e-06,1.5172467364001763e-10,1.5579595130772855e-08,3.0724616287731959e-10,8.4074069881468136e-10,7.130483088004173e-11,1.9401594105082745e-10,5.3270489911104268e-18,4.9120643781674183e-10,4.9002954057885477e-07,2.9777094338406822e-07,8.5597478792744729e-09,2.0079214784139331e-09
8.549353784364022e-10,0.42729427293507,76.950000000000003,0.0,0.0,0.0,2.3938143698411985e-05,9.4999986311155062,0.00051411762431742471,0.0022011221230018277,0.0001056637463691435,4.8710758676754309e-07,1.1241952927157212e-10,2.0697977117561039e-05,0.13457577629442424,6.0222285038321339e-07,1.8703171536726245e-15,1.0331142097478701e-09,9.1560811244146776e-08,0.84670737807932472,5.547634818189499e-06,1.8653837116317869e-15,5.1971831548585953e-16,1.1367429527877058e-10,2.4259868591675066e-14,0.00055345892741701368,3.4021558711065787e-06,0.0023472760125468868,0.0023477975787679515,1.464630045342976e-07,7.1668042988026793e-08,2.5626229350982532e-07,0.00024953701499996772,3.0988748368147101e-08,7.5777997706429406e-09,3.9200934316515199e-09,8.2821015186742114e-09,5.6421318843979159e-07,9.6420774892437885e-08,0.011732832489842719,3.2031122633605711e-14,1.3545391799998124e-14,3.5948913552002328e-06,1.1647739344565767e-06,1.4013940432584682e-07,0.00021932397229634321,0.0006274685473513286,4.7086431225987441e-08,8.1036678195482095e-09,1.907508411434846e-09,1.0227386234460851e-09,6.0324439525767515e-10,6.6299867542642968e-09,1.2286581974926266e-12,1.7373362363664891e-07,5.5455187733377524e-12,2.8532626670082685e-10,2.0627680272243855e-09,3.7909119829183411e-13,1.1238406375186534e-13,2.5147546868141877e-16,9.8419774475441482e-05,5.4356143693761049e-11,9.6606994833381906e-07,4.5932529237408262e-06,1.5497422498891202e-10,1.5861804687516087e-08,3.1382678561850041e-10,8.5877649116828817e-10,7.25987095776744e-11,1.9752304648660434e-10,5.4413262553115711e-18,5.0000466136316233e-10,4.988056271772593e-07,2.9804088776191633e-07,8.580574441509542e-09,2.0102225104678119e-09
8.685570749532272e-10,0.4272942995063887,76.950000000000003,0.0,0.0,0.0,2.37815110744615e-05,9.4999986548904669,0.00051389327544937248,0.0021972262585191939,0.00010043916361796315,4.6302234674705369e-07,1.1222054622156491e-10,2.0560780534120301e-05,0.13358988395743154,6.0115691318701634e-07,1.7778385333752542e-15,1.0140304247466995e-09,9.2943280935397738e-08,0.84766922345728946,5.5479089766135655e-06,1.8620819739409244e-15,5.2753628010618785e-16,1.15445109677658e-10,2.3941971794703956e-14,0.00055409864564174671,3.2339363760722755e-06,0.0023526874887405272,0.0023532144424966801,1.4680071500824795e-07,7.1833343880699601e-08,2.5655343230206848e-07,0.00025331329855924673,3.1457730647089665e-08,7.6925125471988396e-09,3.9390957560679377e-09,8.4075247143416746e-09,5.7315110860974404e-07,9.8332682778874041e-08,0.011754505201916862,3.2516197815993296e-14,1.3750521103231984e-14,3.5956936614460797e-06,1.1662091828869437e-06,1.3972917676069969e-07,0.00021951251637859786,0.00062803272997416591,4.7587884777042891e-08,8.2324245896706452e-09,1.9302711511368114e-09,1.0249009862241857e-09,6.1691348129619666e-10,6.7305475443174683e-09,1.2566946312355611e-12,1.7563817116691114e-07,5.7280271980658225e-12,2.9239835258810517e-10,2.0853857994344329e-09,3.8864531864741677e-13,1.1681472596844991e-13,2.6157874448968118e-16,9.9917636529763833e-05,5.4963331892435205e-11,9.6694354417522464e-07,4.690193146385826e-06,1.5824500736492938e-10,1.6144419129073044e-08,3.2045040410633357e-10,8.7693027757655147e-10,7.3894446633918196e-11,2.0103503703978068e-10,5.5563511460770215e-18,5.0882088552845718e-10,5.075997195757868e-07,2.9831041362345637e-07,8.6003706384887056e-09,2.0125060031315433e-09
8.821787714700522e-10,0.4272943247635498,76.950000000000003,0.0,0.0,0.0,2.3626057928547407e-05,9.4999986774992227,0.00051366897569513255,0.002193337323763739,9.5472912375846311e-05,4.4012801328267369e-07,1.1202191745309603e-10,2.0424617749382216e-05,0.1326114217587131,6.000928738522411e-07,1.6899325640092595e-15,9.9516870306396155e-10,9.4324364407783328e-08,0.84862373452368545,5.5481819659976678e-06,1.858786114870876e-15,5.3534641419101088e-16,1.1721413433151e-10,2.3625894204582809e-14,0.00055473348670022522,3.0740345577941391e-06,0.0023578312355698248,0.0023583634694615283,1.47121717433425e-07,7.1990466599025003e-08,2.5684235109044413e-07,0.00025708202878199903,3.192577490024605e-08,7.806995882847517e-09,3.9572008022530611e-09,8.5326970462313118e-09,5.8207114615934368e-07,1.0022275500506041e-07,0.011776089974773403,3.3000302816531673e-14,1.3955240134549608e-14,3.5965084101075969e-06,1.1676405338077452e-06,1.3932241180958024e-07,0.00021970083445203397,0.00062859611747993868,4.8071304312316723e-08,8.360923752460539e-09,1.9526062773032133e-09,1.0267342864969119e-09,6.3051234935582912e-10,6.8309092830162558e-09,1.2845898581505103e-12,1.7754562047856305e-07,5.9128206869881576e-12,2.9944448084943431e-10,2.1080380397374963e-09,3.9816692263425613e-13,1.2132673834698868e-13,2.7187468976208661e-16,0.00010141123268258121,5.5571460419190866e-11,9.6781582307806889e-07,4.787759122130509e-06,1.6153690331239321e-10,1.6427434974262853e-08,3.2711678047781326e-10,8.9520140539218238e-10,7.5192026078077262e-11,2.0455187015439198e-10,5.6721195281437519e-18,5.1765497605663721e-10,5.164116836148615e-07,2.9857953293592685e-07,8.6191874313385807e-09,2.0147720883584002e-09
8.958004679868772e-10,0.42729434877154115,76.950000000000003,0.0,0.0,0.0,2.3471775349432874e-05,9.4999986989994198,0.00051344472542614455,0.0021894553062663576,9.0752219341963254e-05,4.1836570129201834e-07,1.1182364231117314e-10,2.0289480971608212e-05,0.1316403336987691,5.9903072887004025e-07,1.6063731481319572e-15,9.76535003770724e-10,9.5704067734633157e-08,0.84957096655682596,5.5484537963825548e-06,1.8554961235529966e-15,5.4314875204501411e-16,1.1898137814837924e-10,2.331181911869733e-14,0.00055536348735140643,2.9220391455483816e-06,0.0023627204948197425,0.0023632579029527856,1.4742683818668723e-07,7.2139815633909293e-08,2.5712906660700247e-07,0.00026084322157302937,3.2392883102442352e-08,7.9212502606323246e-09,3.9744488264788071e-09,8.657619042490233e-09,5.9097333875732082e-07,1.0209061085521331e-07,0.011797587462662783,3.3483439677405928e-14,1.4159549757553187e-14,3.5973355066115549e-06,1.1690680159700461e-06,1.3891908348164195e-07,0.00021988893453925125,0.00062915873404973148,4.8537143298308013e-08,8.4891658505283648e-09,1.9745188733400714e-09,1.0282514326542656e-09,6.440361163993753e-10,6.9310723838284446e-09,1.3123337404763092e-12,1.7945594779302809e-07,6.0998621259921642e-12,3.0646168727095619e-10,2.1307244657113247e-09,4.0765189856912917e-13,1.2591932166310577e-13,2.8236163853886485e-16,0.0001029005775595307,5.6180521612385172e-11,9.686868233804909e-07,4.8859473829174504e-06,1.6484979581768049e-10,1.6710848758129505e-08,3.3382567776514861e-10,9.1358922442401967e-10,7.6491432013724708e-11,2.0807350347325053e-10,5.7886272818110929e-18,5.2650679929723696e-10,5.2524138573984109e-07,2.9884825753010597e-07,8.6370732609830933e-09,2.0170208971185623e-09
9.094221645037022e-10,0.4272943715921371,76.950000000000003,0.0,0.0,0.0,2.3318654494344337e-05,9.4999987194458537,0.00051322052501070667,0.0021855801935878054,8.6264942796180684e-05,3.9767943731204876e-07,1.1162572014325691e-10,2.0155362467796181e-05,0.13067656420015419,5.9797047474471219e-07,1.5269453678670587e-15,9.5813453654907552e-10,9.7082396580417987e-08,0.85051097441839141,5.5487244776398009e-06,1.8522119891593597e-15,5.50943325659477e-16,1.2074684945282473e-10,2.299991515426588e-14,0.00055598868407718898,2.7775592040483115e-06,0.0023673678534217564,0.0023679103314412316,1.4771686277726255e-07,7.2281775472570907e-08,2.5741359545768408e-07,0.00026459689280138894,3.2859057224012274e-08,8.0352761624977279e-09,3.9908784917413544e-09,8.7822912300640025e-09,5.9985772398756421e-07,1.0393591499261557e-07,0.011818998314908243,3.3965610436100112e-14,1.4363450833856934e-14,3.5981748570921753e-06,1.1704916579077952e-06,1.38519165981224e-07,0.00022007682456929236,0.00062972060358726161,4.8985860041470807e-08,8.6171514252448018e-09,1.9960141473988604e-09,1.0294650629354302e-09,6.5748015338465839e-10,7.0310372593104725e-09,1.3399166642913536e-12,1.8136912942999861e-07,6.2891147366908404e-12,3.1344714819509724e-10,2.1534447961008106e-09,4.1709632683956053e-13,1.30591676207909e-13,2.9303787249389492e-16,0.00010438568580039661,5.6790507842206174e-11,9.6955658298258093e-07,4.9847544737591614e-06,1.6818356830782358e-10,1.6994657031840217e-08,3.4057685989293139e-10,9.3209308692925901e-10,7.7792648618252497e-11,2.1159989483669859e-10,5.9058703028915065e-18,5.3537622220168935e-10,5.3408869299739808e-07,2.9911659910159905e-07,8.6540741727698261e-09,2.0192525594059837e-09
9.230438610205271e-10,0.42729439328405794,76.950000000000003,0.0,0.0,0.0,2.3166686588357784e-05,9.4999987388906,0.00051299637481399965,0.0021817119733182522,8.1999541370354821e-05,3.7801601553080054e-07,1.1142815029919071e-10,2.0022254563236937e-05,0.12972005810429668,5.9691210799332489e-07,1.4514449321185202e-15,9.3997181586752255e-10,9.8459356222594253e-08,0.85144381255657153,5.5489940194774769e-06,1.8489337009015911e-15,5.5873016483593791e-16,1.2251055601695682e-10,2.2690337151115869e-14,0.00055660911308449924,2.6402231279521831e-06,0.0023717852758369344,0.0023723327209559004,1.4799253786772219e-07,7.241671158775688e-08,2.5769595412327127e-07,0.00026834305830049024,3.3324299230817749e-08,8.1490740692943421e-09,4.0065269081908537e-09,8.906714134702129e-09,6.0872433934940615e-07,1.0575837500815082e-07,0.011840323175942944,3.4446817125425021e-14,1.4566944223098825e-14,3.5990263683857953e-06,1.1719114879394587e-06,1.3812263370638166e-07,0.00022026451237855396,0.00063028174972156196,4.9417915870789127e-08,8.7448810167466669e-09,2.0170974161783988e-09,1.0303875393360469e-09,6.7084007846254998e-10,7.1308043211102605e-09,1.3673295255958652e-12,1.8328514180707681e-07,6.4805420898313485e-12,3.2039817724680689e-10,2.176198750813729e-09,4.2649647554684558e-13,1.3534298290848406e-13,3.0390162368542096e-16,0.00010586657205822324,5.7401411510551898e-11,9.7042513935057136e-07,5.0841769526958983e-06,1.7153810464911163e-10,1.7278856362585386e-08,3.4737009167530502e-10,9.5071234760568833e-10,7.9095660142427492e-11,2.1513100228138157e-10,6.0238445026613826e-18,5.4426311231975073e-10,5.4295347303194736e-07,2.993845692121317e-07,8.6702339349333702e-09,2.0214672042452361e-09
9.366655575373521e-10,0.4272944139031196,76.950000000000003,0.0,0.0,0.0,2.3015862923633146e-05,9.4999987573831746,0.00051277227519811092,0.0021778506330768499,7.794504436374411e-05,3.5932486093792579e-07,1.1123093213113404e-10,1.9890149641072524e-05,0.12877076066834195,5.9585562514535747e-07,1.3796776511180634e-15,9.2205071144955047e-10,9.9834951572327643e-08,0.85236953500918056,5.5492624314455378e-06,1.8456612480297626e-15,5.6650929730351234e-16,1.2427250508988994e-10,2.2383227017806763e-14,0.00055722481030737127,2.5096776860881351e-06,0.0023759841348377159,0.0023765364458608923,1.4825457319501704e-07,7.2544971378042272e-08,2.5797615896033072e-07,0.00027208173386821899,3.3788611084268619e-08,8.2626444607837809e-09,4.0214296752755051e-09,9.030888280963377e-09,6.1757322225789208e-07,1.0755773906161202e-07,0.011861562685346789,3.4927061773544894e-14,1.4770030782951896e-14,3.5998899480254792e-06,1.1733275341696329e-06,1.377294612474209e-07,0.00022045200571168882,0.00063084219580963733,4.983377348881049e-08,8.8723551639426337e-09,2.0377740899004222e-09,1.0310309427596742e-09,6.8411175015876622e-10,7.2303739799699449e-09,1.3945637163506713e-12,1.8520396143941781e-07,6.6741081174003414e-12,3.2731222200444628e-10,2.1989860509164918e-09,4.3584879606234353e-13,1.401724044270231e-13,3.1495107725277595e-16,0.00010734325099843922,5.8013225050910087e-11,9.7129252952113112e-07,5.1842113907535674e-06,1.7491328914569605e-10,1.7563443333479987e-08,3.5420513881313915e-10,9.694463635839359e-10,8.0400450909953503e-11,2.1866678403903877e-10,6.1425458078119209e-18,5.5316733779596837e-10,5.5183559408212038e-07,2.996521792908749e-07,8.6855941512008078e-09,2.0236649596983274e-09
9.502872540541772e-10,0.4272944335023779,76.950000000000003,0.0,0.0,0.0,2.2866174858813634e-05,9.4999987749706367,0.00051254822652205799,0.0021739961605113248,7.4091023526135053e-05,3.4155789924176787e-07,1.110340649934986e-10,1.9759040141859327e-05,0.12782861756201919,5.9480102274235863e-07,1.3114589369537393e-15,9.0437449530275091e-10,1.0120918719415289e-07,0.85328819540675138,5.5495297229409935e-06,1.8423946198313296e-15,5.7428074883018386e-16,1.2603270342568438e-10,2.207871452504789e-14,0.00055783581140900857,2.3855871129360975e-06,0.0023799752407676106,0.0023805323181104797,1.4850364339652036e-07,7.266688506163257e-08,2.5825422620215035e-07,0.00027581293526704286,3.4251994741341558e-08,8.3759878156432653e-09,4.0356209251497239e-09,9.1548141922208182e-09,6.2640441004404768e-07,1.0933379361494361e-07,0.01188271747788301,3.5406346404002364e-14,1.4972711369134807e-14,3.6007655042357722e-06,1.1747398244906599e-06,1.3733962338545078e-07,0.00022063931222250058,0.0006314019649390994,5.0233895480381615e-08,8.9995744045186738e-09,2.0580496583786198e-09,1.0314070693012709e-09,6.9729126055768383e-10,7.3297466457285407e-09,1.4216111105108934e-12,1.8712556493937321e-07,6.8697771235105113e-12,3.341868606290102e-10,2.2218064186299217e-09,4.4514991851659681e-13,1.450790862388177e-13,3.2618437405948227e-16,0.00010881573729799338,5.8625940928238474e-11,9.7215879010561759e-07,5.2848543719017239e-06,1.7830900653819536e-10,1.7848414543466313e-08,3.6108176789120558e-10,9.8829449441972657e-10,8.1707005317038326e-11,2.2220719853531068e-10,6.2619701604000665e-18,5.6208876736619589e-10,5.60734924977284e-07,2.9991944063575777e-07,8.7001943678291767e-09,2.0258459528714913e-09
