Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218)
1.822190334031528e-12,0.17393021753922602,76.950000000000003,0.0,0.0,0.0,0.999999272533309,9.4999999975856184,2.8227876173917483e-08,3.3786563834638221e-07,3.3705569617162537e-07,1.6118622585369843e-09,3.1297475760003681e-13,7.7227126426020582e-09,6.6486265605051373e-09,8.0189458257035967e-10,3.3608101119585671e-17,5.5120776353815856e-18,7.8712319259402576e-14,7.4529291371418698e-09,2.173210800102916e-12,1.083282273830386e-17,1.8383150366682674e-20,1.4797898538103344e-21,3.9658207009895094e-26,8.2704249381727472e-17,1.9406797255662592e-13,3.2852953418695047e-16,3.2875738989442716e-16,1.7787623458978075e-19,4.9979253407268181e-20,3.1175093408138845e-24,5.8978141963108975e-14,7.3542733531039104e-17,1.2540778166342032e-17,4.0423397453315749e-36,9.8753510976510242e-20,1.743840870952188e-21,3.8592687053548214e-36,7.6521818962929236e-11,1.8108821795374623e-24,4.9307748463142191e-25,2.9369262910323995e-14,8.942242373065483e-15,4.7397141224728627e-14,2.9369661817395332e-14,3.7112592847095676e-17,3.8592683227430693e-36,1.3451320560404134e-23,8.8658602667571084e-26,4.8996771877227055e-26,5.4189842363917107e-30,5.9033867780231923e-22,1.8170553718645042e-33,4.8353315465487993e-19,1.8952436147436562e-30,2.970708142104216e-35,1.1365432556414238e-21,2.9261868131760233e-39,1.1936881620951345e-39,2.4645960385308613e-42,1.7492861713471844e-24,6.6326287600836699e-24,9.6426143031388376e-27,6.4501642622727638e-22,4.0442210027681703e-25,1.891598408811625e-22,5.4641209051666722e-25,6.4465150479379051e-26,6.0307574418213123e-25,1.697152113196624e-25,4.1361772810976285e-32,1.3595462079328137e-27,7.313545690540622e-25,2.2016550023706679e-27,2.1947967342479506e-25,1.4751587517087299e-19,2.124718200439641e-28,3.0953250724716459e-13,4.6404225336897702e-17,7.850161909603206e-22,4.6404220718664553e-17,4.1153659529118179e-29
1.891619021299567e-12,0.17393021753887353,76.950000000000003,0.0,0.0,0.0,0.99999924482062641,9.4999999974083664,2.9303407135298705e-08,3.5071693036171111e-07,3.4983481880095241e-07,1.736554442959331e-09,3.2488090078063443e-13,7.7779380068016517e-09,7.0116208246973417e-09,8.5442400648776497e-10,3.6208150138127481e-17,6.1769263052183141e-18,8.4820733061113016e-14,7.8598358160818994e-09,2.3418552960081394e-12,1.1542460391175481e-17,1.9592557795864637e-20,1.6553146023274504e-21,4.5117816117022553e-26,9.0936439855995973e-17,2.0909952917384464e-13,3.6747625551694878e-16,3.6773481406433537e-16,2.0110427611148151e-19,5.7454021724344343e-20,3.3484967322257534e-24,6.2243734071774583e-14,7.8210082515995969e-17,1.3595129442732604e-17,5.2504489894615837e-36,1.1178522556717811e-19,1.8988640414596805e-21,5.0126655564457289e-36,8.0699686617872436e-11,2.0509619320335469e-24,5.5822694254379031e-25,3.1610445826182368e-14,9.6229461699749101e-15,4.8500863272937705e-14,3.1610916720125608e-14,4.176154275338386e-17,5.0126650405385006e-36,1.521944341392874e-23,1.0310476185448642e-25,5.798245082657482e-26,6.6679665993711925e-30,6.4689276975882294e-22,2.3241646054683962e-33,5.2099192427821364e-19,2.2875385864996389e-30,3.7998346574237456e-35,1.2692730688835371e-21,3.8899621212099489e-39,1.5505060645406769e-39,3.2835667589724945e-42,2.052933503200785e-24,7.1901288613089424e-24,1.1220504279750128e-26,7.2147247023119475e-22,4.6070770721504919e-25,2.0383573429581418e-22,6.2227440623157441e-25,7.4793608119349197e-26,6.7455070944509276e-25,1.899928273905793e-25,4.798871915060691e-32,1.4740109864456139e-27,8.2472217524123417e-25,2.6681159374468851e-27,2.4955074079981174e-25,1.556914706227925e-19,2.5783294857491797e-28,3.2847858822864608e-13,4.8111601352921489e-17,8.6546053040612517e-22,4.8111596365665346e-17,4.8393477652163906e-29
1.961047708567606e-12,0.17393021753850968,76.950000000000003,0.0,0.0,0.0,0.99999921710805462,9.4999999972254443,3.037893800542388e-08,3.6356716095946205e-07,3.6260933107101773e-07,1.865855483520025e-09,3.3678433562291639e-13,7.8278043281795664e-09,7.3770739380374571e-09,9.0801390160158106e-10,3.8904307478577393e-17,6.8939982390735902e-18,9.115716818312875e-14,8.2694987983017019e-09,2.5167944832587724e-12,1.2266424749447814e-17,2.0826683380606282e-20,1.8441870353252358e-21,5.107514641089658e-26,9.9607559413995392e-17,2.2468876925456831e-13,4.0938129491916742e-16,4.0967328318744441e-16,2.2629142008344842e-19,6.569656586928495e-20,3.5840254294818362e-24,6.5536199798216215e-14,8.2930557168554849e-17,1.4683332009250383e-17,6.7555853268938791e-36,1.2588556333030363e-19,2.060260869297283e-21,6.4496381532214124e-36,8.4905855590588112e-11,2.3108269638801767e-24,6.2872596529593909e-25,3.3901240363712061e-14,1.031849405071961e-14,4.9531545440384533e-14,3.3901790418536589e-14,4.675603160548047e-17,6.449637465039517e-36,1.7135537075522182e-23,1.1925960490000758e-25,6.8178929449326405e-26,8.1410762271277078e-30,7.061652755848854e-22,2.9455998623607904e-33,5.5984156120419074e-19,2.7424803801096897e-30,4.8159011846129112e-35,1.4117852601474929e-21,5.1167839338105609e-39,1.9950734314595755e-39,4.3286420777178787e-42,2.3937277647581631e-24,7.7702092789092116e-24,1.2972667035070011e-26,8.0373533647835167e-22,5.2216681318794309e-25,2.1905944572570619e-22,7.050850082914139e-25,8.631035287961882e-26,7.5145297801101394e-25,2.1164858626801096e-25,5.5378089478298669e-32,1.5936729117488251e-27,9.2575847201462087e-25,3.2080839925712074e-27,2.823243312645924e-25,1.6392442903622919e-19,3.1043004699201091e-28,3.4790087767786133e-13,4.97372228588721e-17,9.510774286686935e-22,4.9737217494331027e-17,5.6542807128641701e-29
2.030476395835645e-12,0.17393021753813473,76.950000000000003,0.0,0.0,0.0,0.99999918939558285,9.4999999970368982,3.1454468784293139e-08,3.7641637261145329e-07,3.7537923679553932e-07,1.9997615667687317e-09,3.4869153738643869e-13,7.8728311716640575e-09,7.7447475113858696e-09,9.6262178963943636e-10,4.1696493572787816e-17,7.6653826249063461e-18,9.7721607765694642e-14,8.6816508560797361e-09,2.6980278520881536e-12,1.3004141940161484e-17,2.2084260789392514e-20,2.0468948502416474e-21,5.7553830673730755e-26,1.087204124077204e-16,2.408353823908076e-13,4.5435235410433674e-16,4.5468062354956702e-16,2.5351777153920572e-19,7.4751355769322624e-20,3.823757214157947e-24,6.885349909045098e-14,8.7699856747816641e-17,1.5804076472101321e-17,8.616246628687296e-36,1.4108763687147035e-19,2.2279744004045454e-21,8.2260352805321455e-36,8.9137582146075936e-11,2.5910947969230439e-24,7.0474063928452581e-25,3.623829904358689e-14,1.1027856234238767e-14,5.0492786348391228e-14,3.6238935659113034e-14,5.2103360416070883e-17,8.226034371705926e-36,1.9205191953019652e-23,1.3725488666951564e-25,7.9694307418759633e-26,9.8678831445609655e-30,7.6814607865802695e-22,3.7014461857900968e-33,6.0008142623098311e-19,3.2673382251663696e-30,6.0517539729253444e-35,1.564404085034402e-21,6.6647206415438146e-39,2.5446819951949839e-39,5.6505163602751947e-42,2.7743598451277455e-24,8.3728595349087149e-24,1.4908991834601496e-26,8.9201649101400347e-22,5.8904108720386838e-25,2.3483097538301692e-22,7.9516645961118939e-25,9.9102175629166706e-26,8.3398012542160538e-25,2.346988161198688e-25,6.3585568443818564e-32,1.7185955857731029e-27,1.0347671499980484e-24,3.8292699440702414e-27,3.1792188426787568e-25,1.7220918907247103e-19,3.710401498983724e-28,3.6779724759124484e-13,5.1282541777661192e-17,1.0420254162721179e-21,5.1282536028147024e-17,6.5672249979923688e-29
2.0999050831036838e-12,0.1739302175377487,76.950000000000003,0.0,0.0,0.0,0.99999916168320069,9.4999999968427726,3.252999947190657e-08,3.892646061146231e-07,3.8814453978507909e-07,2.1382688824101213e-09,3.6058496762852273e-13,7.9134886753539979e-09,8.114425833845247e-09,1.0182068912208433e-09,4.4584629092186784e-17,8.4931806547466914e-18,1.0451403568098276e-13,9.0960501833853184e-09,2.8855549130852723e-12,1.3755061049313616e-17,2.3364855636411944e-20,2.2639256095996521e-21,6.4577650137002603e-26,1.1827753525334097e-16,2.5753905840921084e-13,5.0249707426323272e-16,5.0286460142581551e-16,2.8286338758756565e-19,8.4663418530218978e-20,4.0673753481769353e-24,7.2193786030071333e-14,9.2514100262273312e-17,1.6956077976968146e-17,1.0899768997170438e-35,1.5742324668761657e-19,2.4019495746123325e-21,1.0406143732576553e-35,9.3392383561564413e-11,2.892358546688827e-24,7.8643047335300894e-25,3.8618452090935611e-14,1.175005772951823e-14,5.1388168044496726e-14,3.8619182879008262e-14,5.7810325761447002e-17,1.0406142543539312e-35,2.1433949828992038e-23,1.5722754423471799e-25,9.2641716125149303e-26,1.1880542502719039e-29,8.3282317890721533e-22,4.614378148673756e-33,6.4171088607915044e-19,3.8699317265884515e-30,7.5444749622139698e-35,1.7274515063177543e-21,8.6018006189830782e-39,3.2192402804493269e-39,7.3087738404364029e-42,3.1975750300126768e-24,8.9980693810575136e-24,1.7039293249628338e-26,9.8652729930315571e-22,6.6157248226668774e-25,2.5115032705822483e-22,8.9284164572362357e-25,1.1325878435015722e-25,9.2232963659821241e-25,2.5915741675360385e-25,7.2668712150427611e-32,1.8488426051099931e-27,1.1520517571557933e-24,4.539777773095922e-27,3.5646486200575632e-25,1.8054071840312815e-19,4.404828011799235e-28,3.8816576531312719e-13,5.2749498749796959e-17,1.1384639049209525e-21,5.2749492608153772e-17,7.5854562294660906e-29
2.1693337703717227e-12,0.17393021753735163,76.950000000000003,0.0,0.0,0.0,0.99999913397089879,9.4999999966431137,3.360553006826427e-08,4.0211190058918892e-07,4.0090524384704667e-07,2.2813736233011396e-09,3.724902378761621e-13,7.950201256551362e-09,8.4859141723419025e-09,1.0747300605356213e-09,4.7568634460669433e-17,9.3795055077360658e-18,1.1153443650702077e-13,9.5124784897557302e-09,3.0793751964120974e-12,1.4518653218749803e-17,2.4667023289212865e-20,2.4957667425212249e-21,7.2170536703555542e-26,1.2828121652109527e-16,2.7479948737034051e-13,5.5392303613624427e-16,5.5433292312672775e-16,3.1440828658040588e-19,9.5478305828191717e-20,4.3145827219992324e-24,7.5555394300135073e-14,9.7369768345814207e-17,1.8138077731874821e-17,1.3683323797858104e-35,1.7492292680759939e-19,2.5821331344900584e-21,1.3063640199693889e-35,9.7668018555987578e-11,3.2151877425417141e-24,8.7394862736389959e-25,4.1038695971362786e-14,1.248417479847358e-14,5.2221252939448866e-14,4.1039528743012364e-14,6.3883254990353558e-17,1.3063638657599645e-35,2.3827308422906044e-23,1.7931972647048998e-25,1.071393459528543e-25,1.4213913357669684e-29,9.0018286370595507e-22,5.7098876309946189e-33,6.8472931327571349e-19,4.5586522397624871e-30,9.3357545075573291e-35,1.9012472104989761e-21,1.1007307979966152e-38,4.0415701966936905e-39,9.373087188101842e-42,3.6661690617691173e-24,9.6458283869038813e-24,1.9373293244329009e-26,1.0874790271643473e-21,7.4000322455000478e-25,2.680175077786321e-22,9.984337675646916e-25,1.2887279035890034e-25,1.0166989070478695e-24,2.8503605507826584e-25,8.2686939288599545e-32,1.9844775615999785e-27,1.2779157119829186e-24,5.3480959091584294e-27,3.9807475858948584e-25,1.8891447399654893e-19,5.1961952386694284e-28,4.0900467891939227e-13,5.4140384739350245e-17,1.240553218448515e-21,5.4140378198919006e-17,8.716460907406651e-29
2.2387624576397616e-12,0.17393021753694365,76.950000000000003,0.0,0.0,0.0,0.99999910625866928,9.4999999964379587,3.468106057336636e-08,4.1495829365110354e-07,4.136613527857013e-07,2.4290719854483855e-09,3.8436788838837128e-13,7.9833514853636882e-09,8.8590369943219216e-09,1.1321537211089672e-09,5.0648430642481164e-17,1.0326482332684204e-17,1.1878279549820091e-13,9.9307390079870567e-09,3.27948825103379e-12,1.5294410811882697e-17,2.5990342493794864e-20,2.7429055462140762e-21,8.0356572426467142e-26,1.3873351793356204e-16,2.9261635956792608e-13,6.0873776009055504e-16,6.0919323504344607e-16,3.4823244822375498e-19,1.0724206179410869e-19,4.5651006814045639e-24,7.8936821966969025e-14,1.0226367093327824e-16,1.9348845216512207e-17,1.7054951241820611e-35,1.936159828586321e-19,2.768473674786356e-21,1.628257805099264e-35,1.0196246683448982e-10,3.5601290556405036e-24,9.6744210246657307e-25,4.3496186664301721e-14,1.3229332872236691e-14,5.2995568441482185e-14,4.3497129417652211e-14,7.0328035637185827e-17,1.6282576067340496e-35,2.6390724590220601e-23,2.036788236501449e-25,1.2331047629908829e-25,1.6905677484107308e-29,9.7020988695043329e-22,7.0165171347533277e-33,7.2913608604423121e-19,5.3424843059214836e-30,1.1472273177405987e-34,2.0861086242547673e-21,1.397314387269644e-38,5.0377149014678743e-39,1.1924479832449302e-41,4.1829845456656198e-24,1.0316126020012256e-23,2.1920605931105898e-26,1.1950828417399466e-21,8.2457577950483246e-25,2.8543252749295243e-22,1.1122663017378211e-24,1.4603969457979106e-25,1.1172852439436121e-24,3.1234433059244621e-25,9.3701522371540249e-32,2.125564039742678e-27,1.4126623024683503e-24,6.2630882470028241e-27,4.428730937453965e-25,1.973263607977089e-19,6.0935326136549919e-28,4.3031240194200645e-13,5.5457760444998836e-17,1.3484546258711502e-21,5.5457753499585464e-17,9.967932589689958e-29
2.3081911449078006e-12,0.1739302175365248,76.950000000000003,0.0,0.0,0.0,0.99999907854650461,9.4999999962273485,3.5756590987212859e-08,4.2780382124098786e-07,4.2641287040215483e-07,2.581360168005601e-09,3.9634804977594109e-13,8.0132846281212044e-09,9.2336358831198906e-09,1.1904418022064799e-09,5.3823937423405925e-17,1.1336248230074023e-17,1.262590985606379e-13,1.0350654157319423e-08,3.4858936439570978e-12,1.6081846480961745e-17,2.7332893351731144e-20,3.0058291874389378e-21,8.915998476095688e-26,1.4963629899491531e-16,3.1098936552804216e-13,6.6704870620612908e-16,6.6755312369187436e-16,3.8441580429382045e-19,1.2000119047000795e-19,4.8186691531785943e-24,8.2336713600956053e-14,1.0719293744880371e-16,2.058718236781126e-17,2.1114661837490363e-35,2.1353051177273137e-19,2.9609220078550101e-21,2.0158438914135843e-35,1.0627390509577504e-10,3.9277066293727233e-24,1.0670518395442554e-24,4.5988242945689144e-14,1.398470753674615e-14,5.3714563075006527e-14,4.5989303854226104e-14,7.7150134216682304e-17,2.0158436382065515e-35,2.9129615407405903e-23,2.3045749703743422e-25,1.412835098164581e-25,1.9996458186406755e-29,1.0428876804287963e-21,8.5661011503388868e-33,7.7493058821028732e-19,6.2310271704011239e-30,1.4006096753301095e-34,2.2823509307353698e-21,1.7605308324447456e-38,6.2372674765578186e-39,1.5056708730020549e-41,4.7509078493898027e-24,1.1008952097860769e-23,2.4690724996363377e-26,1.3095498125438539e-21,9.1553277238844186e-25,3.0339539878885931e-22,1.2346628981690132e-24,1.6485787388264251e-25,1.2242858672386413e-24,3.4108988905638998e-25,1.0577557887488144e-31,2.2721656120035416e-27,1.5565946742910578e-24,7.2939858522848192e-27,4.9098138040191667e-25,2.0577268311040775e-19,7.1062786671743696e-28,4.52087495457275e-13,5.6704430273716275e-17,1.4623303794980632e-21,5.6704422917558431e-17,1.1347768946362532e-28
2.3776198321758395e-12,0.1739302175360952,76.950000000000003,0.0,0.0,0.0,0.999999050834398,9.4999999960113222,3.6832121309803899e-08,4.4064851836127675e-07,4.3915980049437399e-07,2.7382343732711327e-09,4.0805496074343118e-13,8.0403130402259008e-09,9.6095675224119235e-09,1.2495596771703708e-09,5.7095078381837042e-17,1.2410952234210327e-17,1.3396333222089236e-13,1.077206328406381e-08,3.6985909594907618e-12,1.6880492547902266e-17,2.8696168257926938e-20,3.2850247039358154e-21,9.860514261525065e-26,1.6099124080396735e-16,3.299181960083208e-13,7.2896327435521815e-16,7.295201157571165e-16,4.2303823491622307e-19,1.3380262446101192e-19,5.0750467809253014e-24,8.5753843005710693e-14,1.1215499144364664e-16,2.1851927663008629e-17,2.5975624227314229e-35,2.3469342025016176e-19,3.1594315254406578e-21,2.4799266729356293e-35,1.1060068383462521e-10,4.318422464586494e-24,1.1729128104262971e-24,4.8512349873781087e-14,1.4749525581427839e-14,5.4381563331562833e-14,4.8513537274953102e-14,8.4354613957300382e-17,2.4799263520573469e-35,3.2049359435936719e-23,2.5981370842872758e-25,1.6119200580605666e-25,2.3529939890036712e-29,1.1181985579994698e-21,1.0394017865205212e-32,8.2211220910931893e-19,7.2345164234201176e-30,1.6995088181456411e-34,2.4902870857358847e-21,2.2025520142209165e-38,7.6737257832165869e-39,1.8877786832894985e-41,5.3728661364391776e-24,1.1724296830802393e-23,2.7693011771909743e-26,1.4310909124824205e-21,1.0131169129404274e-24,3.2190613662222918e-22,1.3659472837336325e-24,1.8542856748220142e-25,1.3378979106123587e-24,3.7127853039769058e-25,1.1897406277738019e-31,2.4243458370162345e-27,1.7100158307874974e-24,8.4503789330264493e-27,5.425210958916008e-25,2.1425009748370018e-19,8.2442760600886301e-28,4.7432865076757967e-13,5.7883389790330062e-17,1.5823437504280536e-21,5.7883382018061994e-17,1.286406896454658e-28
2.4470485194438784e-12,0.17393021753565488,76.950000000000003,0.0,0.0,0.0,0.99999902312234323,9.4999999957899153,3.7907651541139501e-08,4.5349241772161257e-07,4.5190214685718301e-07,2.8996908066852197e-09,4.2001858411565333e-13,8.0647189155239909e-09,9.9867024347361079e-09,1.3094741064109908e-09,6.0461770468271472e-17,1.355275529623763e-17,1.418954836095355e-13,1.1194821247517926e-08,3.9175797985641209e-12,1.7689899784292586e-17,3.0077197895035969e-20,3.5809790057490609e-21,1.0871655887433581e-25,1.7279986095813797e-16,3.4940254199737696e-13,7.9458880426343256e-16,7.9520167813923014e-16,4.6417958003698022e-19,1.4869369814721385e-19,5.3340092290580442e-24,8.9187102451984975e-14,1.171474934303524e-16,2.3141956457269278e-17,3.1765442753902955e-35,2.5713047101219516e-19,3.3639580512242645e-21,3.0326887470650441e-35,1.1494131282324101e-10,4.7327572011221288e-24,1.2851542510020904e-24,5.1066147386070341e-14,1.5523061485423202e-14,5.4999778105728984e-14,5.1067469770727301e-14,9.1946164995479761e-17,3.0326883431945094e-35,3.515530079586078e-23,2.919107495932607e-25,1.8317470703418401e-25,2.7552989443028667e-29,1.1961238409128809e-21,1.2539453996909034e-32,8.7068034347445377e-19,8.3638458162193745e-30,2.0503341019577291e-34,2.7102278337536268e-21,2.7372965252147528e-38,9.384874408565429e-39,2.351163514962397e-41,6.0518241540764725e-24,1.2462150204983618e-23,3.0936683438558226e-26,1.5599170187019911e-21,1.1175709949715983e-24,3.409647580423006e-22,1.5064432675595365e-24,2.0785586341657337e-25,1.4583184224382541e-24,4.0291437269623058e-25,1.3336375532327243e-31,2.5821682622647337e-27,1.8732286519566307e-24,9.7422071780230281e-27,5.9761369372644106e-25,2.2275558328435006e-19,9.517765125298196e-28,4.9703467855436361e-13,5.8997705515253021e-17,1.7086590504606423e-21,5.8997697321876162e-17,1.4525129643624783e-28
2.5164772067119174e-12,0.17393021753520396,76.950000000000003,0.0,0.0,0.0,0.9999989954103351,9.4999999955631704,3.898318168121975e-08,4.6633555137177032e-07,4.6463991328226654e-07,3.0657256768273406e-09,4.3209700856455953e-13,8.0867567061545845e-09,1.036492387120657e-08,1.3701531820790609e-09,6.3923935674880333e-17,1.4763830266668737e-17,1.5005554043073549e-13,1.1618797175365921e-08,4.1428597780622011e-12,1.8509637168761822e-17,3.1475255375438869e-20,3.8941788765147481e-21,1.1951889139551346e-25,1.8506352667112277e-16,3.6944209471426019e-13,8.6403257557860402e-16,8.6470521799819483e-16,5.0791964083371859e-19,1.6472212237668912e-19,5.5953475898471681e-24,9.2635493176103018e-14,1.221683167990961e-16,2.4456180756179077e-17,3.8627453082905645e-35,2.8086633176949403e-19,3.5744596669108597e-21,3.6878146106232052e-35,1.1929444833258119e-10,5.1711710887409403e-24,1.4038999051113558e-24,5.3647418652552514e-14,1.6304633830625984e-14,5.5572306326517056e-14,5.364888465519482e-14,9.9929133214599179e-17,3.6878141055582022e-35,3.8452752500896062e-23,3.2691727170659631e-25,2.073755680704069e-25,3.2115777540047992e-29,1.2766439674812175e-21,1.5045673931295563e-32,9.2063439132075031e-19,9.6305891289903101e-30,2.4601619931085631e-34,2.9424817239654356e-21,3.3806076993650202e-38,1.1413172398432275e-38,2.9099765353381174e-41,6.7907812455904558e-24,1.3222502053811627e-23,3.4430804074677435e-26,1.6962389134343436e-21,1.2291378937588837e-24,3.6057128193775375e-22,1.6564747415148338e-24,2.3224668507335134e-25,1.5857443664337422e-24,4.3600000600576792e-25,1.4901325700914802e-31,2.7456964220763711e-27,2.046535893583931e-24,1.1179748950265736e-26,6.5638060921433529e-25,2.3128641685042325e-19,1.0937376345459326e-27,5.2020449932883766e-13,6.0050463481790016e-17,1.8414416533334228e-21,6.0050454862647658e-17,1.6339443211769369e-28
