Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761)
1.1329944828203684e-11,0.1823040076808947,76.950000000000003,0.0,0.0,0.0,0.99993704020689256,9.4999992617318796,1.630499813742659e-06,2.3805717928066558e-05,2.3193355013027893e-05,6.7475993113412089e-07,1.0617312000110788e-11,6.0047754439165943e-07,5.0329746645809819e-06,6.3497414030034275e-08,7.641390262950261e-15,9.3687098195105555e-14,1.3156330837907135e-13,7.9545452185666703e-06,2.8033085400748657e-09,4.9692797084068467e-16,6.7532042112651279e-18,1.0432964012540546e-19,0.0,6.1826364250326857e-12,1.0929068758252108e-09,3.5231588999516743e-11,3.5253974292948723e-11,1.4468047542089158e-14,7.9172458898843228e-15,2.0561510042784471e-18,1.7058913538608636e-11,1.4084101822556526e-14,3.984231815064428e-15
1.1812940925809302e-11,0.18230400756016849,76.950000000000003,0.0,0.0,0.0,0.99993435672436748,9.4999992038156886,1.7000048152345085e-06,2.4820269672081076e-05,2.4155748688370667e-05,7.2974915265542793e-07,1.1069803539870315e-11,6.0047600407856717e-07,5.2572630702831611e-06,6.6423913245561391e-08,8.2641228694577009e-15,1.0808343593873864e-13,1.4974916679783214e-13,8.3090308632609194e-06,3.0473564617941085e-09,5.1983064217459329e-16,7.0646343679973959e-18,1.2352461243769823e-19,0.0,6.7431877047306564e-12,1.1855600343826431e-09,3.9867975682510175e-11,3.9893380503117761e-11,1.63940102242372e-14,9.010810383352091e-15,2.1510757018524239e-18,1.8544036745389241e-11,1.532403509582391e-14,4.348481881246594e-15
1.229593702341492e-11,0.18230400743557393,76.950000000000003,0.0,0.0,0.0,0.99993167324440646,9.4999991440435245,1.7695095481333923e-06,2.5834815904571817e-05,2.5116276964574703e-05,7.8659435896960548e-07,1.1522292614557524e-11,6.0047446368121155e-07,5.4815508312119372e-06,6.9350398151846429e-08,8.907873867528312e-15,1.2400883205982865e-13,1.6961626504157282e-13,8.6635155740397039e-06,3.3015875021431178e-09,5.4273320152503632e-16,7.3760697244785371e-18,1.4530243146382683e-19,0.0,7.3279630828952192e-12,1.2817793385135414e-09,4.4888795231400392e-11,4.4917476351852171e-11,1.8481477185760603e-14,1.0199643266026733e-14,2.246000149372383e-18,2.0091133159784327e-11,1.6616274139780692e-14,4.7287021260938425e-15
1.2778933121020538e-11,0.18230400730717453,76.950000000000003,0.0,0.0,0.0,0.99992898976700972,9.4999990824457701,1.8390140124398059e-06,2.684935662608727e-05,2.6074970235614989e-05,8.452651635949223e-07,1.1974779224214828e-11,6.0047292304007487e-07,5.7058379474285845e-06,7.2276868084978597e-08,9.572299140672944e-15,1.4155893667375844e-13,1.9125065885626478e-13,9.0179993510174173e-06,3.5660015515354825e-09,5.6563564369622518e-16,7.6875103391091471e-18,1.6989471864360223e-19,0.0,7.9369448753753658e-12,1.3815426790706983e-09,5.0308519160133394e-11,5.0340743282708187e-11,2.0736598353491388e-14,1.1487524221302464e-14,2.3409243469492574e-18,2.1700202593412189e-11,1.7960818795111414e-14,5.1248925022256834e-15
1.3261929218626156e-11,0.18230400717503256,76.950000000000003,0.0,0.0,0.0,0.99992630629217749,9.4999990190523249,1.9085182081542456e-06,2.7863891836946948e-05,2.7031858398250273e-05,9.0573167713849094e-07,1.2427263368787139e-11,6.0047138235158936e-07,5.9301244188589402e-06,7.5203322608331934e-08,1.0257060201763186e-14,1.608314454477609e-13,2.1473962334489703e-13,9.3724821940943959e-06,3.8405985003882841e-09,5.8853796527111055e-16,7.9989562963866426e-18,1.9754443384605226e-19,0.0,8.5701154108989798e-12,1.4848281605684908e-09,5.6141529419794397e-11,5.6177573114796023e-11,2.3165485557955212e-14,1.287820944366462e-14,2.4358482944698685e-18,2.3371244852529278e-11,1.9357668897919549e-14,5.5370529608734447e-15
1.3744925316231774e-11,0.18230400703920938,76.950000000000003,0.0,0.0,0.0,0.99992362281990976,9.4999989538925824,1.9780221352772054e-06,2.8878421537280966e-05,2.7986970860156662e-05,9.679644991647485e-07,1.2879745048139331e-11,6.0046984177575913e-07,6.1544102454427108e-06,7.812976147300913e-08,1.0961824100944725e-14,1.8192604657985889e-13,2.4017162529002854e-13,9.7269641031928738e-06,4.1253782391213759e-09,6.1144016430181343e-16,8.3104077026346286e-18,2.2850600879954054e-19,0.0,9.2274570310467725e-12,1.5916140982903983e-09,6.2402119262421499e-11,6.2442268907188956e-11,2.5774212901169129e-14,1.4375431866284978e-14,2.5307719918350491e-18,2.5104259738113532e-11,2.0806824279798906e-14,5.9651834518732613e-15
1.471091751144301e-11,0.1823040067567595,76.950000000000003,0.0,0.0,0.0,0.99991825588306871,9.49999881838942,2.1170291837506684e-06,3.0907464406313915e-05,2.98919839146012e-05,1.0976138641950136e-06,1.3784701010406786e-11,6.0046676103350442e-07,6.6029799640456541e-06,8.3982591801066207e-08,1.24300557624473e-14,2.2998993567002948e-13,2.9722440658190636e-13,1.0435925119485123e-05,4.7254856479150741e-09,6.5724419140250431e-16,8.9333273568466932e-18,3.0144058460513367e-19,0.0,1.0614582955729344e-11,1.8156016404609355e-09,7.6262772280404121e-11,7.631203188340697e-11,3.1555297928461967e-14,1.7704305074369118e-14,2.7206186360693859e-18,2.8756206566677078e-11,2.3862050184999736e-14,6.8693543233996035e-15
1.5676909706654245e-11,0.1823040064602958,76.950000000000003,0.0,0.0,0.0,0.99991288895648867,9.4999986761620097,2.2560351578641587e-06,3.2936485232575574e-05,3.1790235179295769e-05,1.2339875338351808e-06,1.4689647109285939e-11,6.0046367993337914e-07,7.0515471035769104e-06,8.9835358697187934e-08,1.3974437868626529e-14,2.8658602760856553e-13,3.6313955575588146e-13,1.1144882400570737e-05,5.3663229012923707e-09,7.0304772208731242e-16,9.5562703590783658e-18,3.9096814053360707e-19,0.0,1.2098181638709184e-11,2.0533359361799782e-09,9.2003082328694163e-11,9.2062713584570192e-11,3.8127705340007551e-14,2.1503550536026234e-14,2.9104642802209048e-18,3.2656041384373921e-11,2.7126495075834215e-14,7.8374046882542948e-15
1.664290190186548e-11,0.1823040061502736,76.950000000000003,0.0,0.0,0.0,0.99990752204017086,9.4999985274287422,2.3950400576216395e-06,3.4965484015283658e-05,3.368194310821194e-05,1.3768671077351938e-06,1.5594583343034922e-11,6.0046059829538359e-07,7.5001116641096996e-06,9.5688061936530117e-08,1.5592497110385396e-14,3.5257844133165545e-13,4.3866501495562548e-13,1.1853835946705212e-05,6.0478891226217147e-09,7.4885075459660029e-16,1.0179237808047606e-17,4.9954978275009955e-19,0.0,1.3678112274374535e-11,2.3046508105188862e-09,1.0973428772220712e-10,1.0980562864514622e-10,4.5538706114414998e-14,2.5802216824692147e-14,3.1003089244668659e-18,3.6803762417103638e-11,3.0600157449600633e-14,8.8693340969260593e-15
1.7608894097076717e-11,0.18230400582713385,76.950000000000003,0.0,0.0,0.0,0.99990215513411695,9.4999983724009383,2.5340438830270753e-06,3.6994460753611925e-05,3.5567319066531619e-05,1.5260412725211161e-06,1.649950970995548e-11,6.0045751685856843e-07,7.9486736453675791e-06,1.0154070131453994e-07,1.7281840436202029e-14,4.288585108247461e-13,5.2456532757074858e-13,1.2562785757591237e-05,6.7701834352614118e-09,7.946532873295314e-16,1.0802230829132774e-17,6.2984159160453357e-19,0.0,1.5354234261926917e-11,2.5693831981178e-09,1.2956628662201406e-10,1.2965075062438991e-10,5.3835001223452865e-14,3.062900115239412e-14,3.2901525683944551e-18,4.119936781395353e-11,3.4283035737975088e-14,9.9651420796293676e-15
1.8574886292287953e-11,0.18230400549130288,76.950000000000003,0.0,0.0,0.0,0.99989678823832806,9.4999982112830459,2.6730466340844293e-06,3.9023415446528289e-05,3.7446567560380204e-05,1.6813055721215871e-06,1.7404426208318182e-11,6.0045443584457666e-07,8.3972330472710098e-06,1.073932768098601e-07,1.9040152451155551e-14,5.1634337766582543e-13,6.2162088379123822e-13,1.3271731833242485e-05,7.5332049625619804e-09,8.4045532011896359e-16,1.1425250590680295e-17,7.8469794465669992e-19,0.0,1.7126407205022121e-11,2.8473730609322791e-09,1.5160766198797775e-10,1.5170673697617602e-10,6.3062732255938914e-14,3.6012255942368801e-14,3.4799952118827029e-18,4.5842855649697161e-11,3.8175128309164283e-14,1.1124828146877186e-14
1.954087848749919e-11,0.18230400514319342,76.950000000000003,0.0,0.0,0.0,0.99989142135280606,9.4999980442728962,2.8120483107976654e-06,4.1052348092869632e-05,3.9319886459345633e-05,1.8424621853064259e-06,1.8309332836393193e-11,6.0045135480128072e-07,8.8457898699968244e-06,1.1324578851045985e-07,2.0865192897627035e-14,6.1597464919474301e-13,7.3062719664366528e-13,1.3980674174077633e-05,8.3369528278643138e-09,8.8625685365334798e-16,1.204829829502622e-17,9.6717462285255133e-19,0.0,1.8994490911466189e-11,3.1384633084172168e-09,1.7596570589313667e-10,1.7608095338013954e-10,7.3267491769748576e-14,4.1979995233119766e-14,3.6698368552460415e-18,5.0734223927188445e-11,4.2276433469961861e-14,1.2348391790103844e-14
2.0506870682710425e-11,0.18230400478320452,76.950000000000003,0.0,0.0,0.0,0.99988605447755252,9.4999978715618774,2.9510489131707488e-06,4.3081258691522505e-05,4.1187467211982905e-05,2.0093197102378753e-06,1.9214229592528471e-11,6.0044827352705205e-07,9.2943441136265854e-06,1.1909823643371858e-07,2.2754794215416184e-14,7.2871711941990987e-13,8.5239420740616835e-13,1.4689612780364572e-05,9.1814261544960284e-09,9.3205788806869672e-16,1.2671375158242828e-17,1.1805317081714547e-18,0.0,2.0958345392957862e-11,3.4424997200817011e-09,2.0274644321639716e-10,2.0287949745069446e-10,8.4494333378996279e-14,4.855990091829646e-14,3.8596774986653126e-18,5.5873470579674237e-11,4.6586949467732664e-14,1.3635832482336794e-14
2.147286287792166e-11,0.18230400441172265,76.950000000000003,0.0,0.0,0.0,0.99988068761256921,9.4999976933351888,3.0900484412076428e-06,4.5110147241436776e-05,4.3049495054287529e-05,2.181692956051135e-06,2.0119116475153534e-11,6.0044519226479588e-07,9.742895778072728e-06,1.2495062051378251e-07,2.470685918146234e-14,8.5555755194089191e-13,9.8774562025092629e-13,1.5398547652103704e-05,1.0066624065770748e-08,9.7785842284963752e-16,1.3294482407811671e-17,1.4282362741862162e-18,0.0,2.3017830864800357e-11,3.7593308704214122e-09,2.3205465471110742e-10,2.3220722182150459e-10,9.6787781575356899e-14,5.5779328821800163e-14,4.0495171420334423e-18,6.1260593473049939e-11,5.1106674492351916e-14,1.4987149678813228e-14
2.2438855073132896e-11,0.18230400402912136,76.950000000000003,0.0,0.0,0.0,0.99987532075785746,9.49999750977201,3.2290468949123138e-06,4.7139013741520722e-05,4.4906149211276005e-05,2.3594027413260042e-06,2.1023993482730447e-11,6.0044211115259392e-07,1.0191444863287615e-05,1.3080294070719885e-07,2.6719358627604885e-14,9.9750352280772132e-13,1.1375182653525317e-12,1.6107478789358329e-05,1.0992545684989536e-08,1.0236584576561075e-15,1.3917621292972572e-17,1.7139648759351358e-18,0.0,2.5172807745581853e-11,4.0888080561829586e-09,2.6399389946063687e-10,2.6416775661653618e-10,1.1019184128826555e-13,6.3665314611058757e-14,4.23935578529287e-18,6.6895590408046862e-11,5.5835606678086874e-14,1.6402342817530906e-14
2.3404847268344132e-11,0.1823040036357625,76.950000000000003,0.0,0.0,0.0,0.99986995391341904,9.4999973210456989,3.368044274288724e-06,4.9167858190607735e-05,4.6757603091985362e-05,2.5422756991377257e-06,2.1928860613736704e-11,6.004390300523024e-07,1.063999136932871e-05,1.3665519702701313e-07,2.8790329232850907e-14,1.1555823196625474e-12,1.3025614889785214e-12,1.6816406192357655e-05,1.1959190135441054e-08,1.0694579925902017e-15,1.4540793087460011e-17,2.0416058509036532e-18,0.0,2.7423136656872614e-11,4.430785225855949e-09,2.9866653674736237e-10,2.9886353133411292e-10,1.2475000719524371e-13,7.2244579555418743e-14,4.4291934285653605e-18,7.2778459122340919e-11,6.0773744105406822e-14,1.7881411319795878e-14
2.4370839463555368e-11,0.18230400323199575,76.950000000000003,0.0,0.0,0.0,0.99986458707925563,9.4999971273240043,3.5070405793408409e-06,5.1196680587512633e-05,4.8604024478190461e-05,2.7301440883884868e-06,2.2833717866688446e-11,6.0043594886742925e-07,1.1088535296237669e-05,1.4250738948727487e-07,3.0917871386769124e-14,1.3308398936807815e-12,1.4837365691261532e-12,1.7525329861305723e-05,1.2966556540400173e-08,1.1152570277618737e-15,1.5163999082710127e-17,2.4152614422640816e-18,0.0,2.976867842294326e-11,4.7851189112930339e-09,3.3617374736037277e-10,3.3639579616930223e-10,1.4050527279313567e-13,8.1543536136337549e-14,4.6190300719574534e-18,7.890919729258991e-11,6.5921084802730852e-14,1.9424354590781869e-14
2.630282385397784e-11,0.18230400239458208,76.950000000000003,0.0,0.0,0.0,0.99985385344176092,9.4999967255383542,3.7850299664880539e-06,5.5254259220043437e-05,5.2282413832376324e-05,3.1202232517277541e-06,2.4643402732718785e-11,6.0042978631238189e-07,1.1985615412652987e-05,1.5421158279331049e-07,3.5335378286499567e-14,1.7371626885707332e-12,1.8979837984143753e-12,1.8943165997590061e-05,1.510345170686768e-08,1.2068535985375438e-15,1.6410518914579653e-17,3.3181061092434028e-18,0.0,3.474484482825203e-11,5.5302944830002871e-09,4.2009084192154699e-10,4.2036902320740151e-10,1.7577662336659259e-13,1.0240466248790195e-13,4.9987003592134895e-18,9.191427241410478e-11,7.6843367870790923e-14,2.2701862982070835e-14
2.8041609805358065e-11,0.1823040016085982,76.950000000000003,0.0,0.0,0.0,0.99984419320317319,9.4999963484209555,4.0352167407712414e-06,5.8906004558976197e-05,5.5577327417559638e-05,3.4868049569524199e-06,2.6272085315207255e-11,6.0042424033152155e-07,1.2792978696613515e-05,1.6474513816671677e-07,3.9486785118805421e-14,2.1724455343884643e-12,2.3348426286556428e-12,2.0219205750886337e-05,1.7165917645495367e-08,1.2892888014645222e-15,1.7532516980750414e-17,4.3336350405079093e-18,0.0,3.9547630485246123e-11,6.2418231016544965e-09,5.0630210683683744e-10,5.0663804297306835e-10,2.1203627670682527e-13,1.2389985952424292e-13,5.3404001981660291e-18,1.044665290741306e-10,8.7388877029568577e-14,2.5870065963951838e-14
2.978039575673829e-11,0.1823040007938379,76.950000000000003,0.0,0.0,0.0,0.99983453299790337,9.4999959574887392,4.2854000343053948e-06,6.2557678430151431e-05,5.8858306550267251e-05,3.8672016021525342e-06,2.7900735871547362e-11,6.0041869452519711e-07,1.3600333624092987e-05,1.7527848637802009e-07,4.3794641410759879e-14,2.6804068566204431e-12,2.8378519263248569e-12,2.1495233407849804e-05,1.9360309081218448e-08,1.3717223831487751e-15,1.8654646611593141e-17,5.5720155390356789e-18,0.0,4.4656750564206172e-11,6.9912668890630538e-09,6.0321922836403878e-10,6.0362017361002833e-10,2.5282117180640242e-13,1.4812407418324167e-13,5.6820967978231482e-18,1.1782184405196469e-10,9.8612171915545103e-14,2.9245213262277014e-14
3.1519181708118514e-11,0.18230399995196375,76.950000000000003,0.0,0.0,0.0,0.99982487282596177,9.4999955535392751,4.5355798471136427e-06,6.6209280826152943e-05,6.2126148994649281e-05,4.2606156143734895e-06,2.952935439431059e-11,6.0041314846697355e-07,1.4407680195283185e-05,1.8581162746631823e-07,4.8249914922058939e-14,3.2677007049337813e-12,3.4123976203479073e-12,2.277124896958238e-05,2.1686620900427031e-08,1.4541543438962883e-15,1.9776915869387169e-17,7.0651274408341555e-18,0.0,5.0071400682789214e-11,7.7778742623450427e-09,7.1139229672697377e-10,7.1186588263309869e-10,2.983650386242025e-13,1.7522086750064469e-13,6.0237901586756499e-18,1.3198020183735051e-10,1.1051323935932776e-13,3.2827300890079671e-14
3.325796765949874e-11,0.18230399908454487,76.950000000000003,0.0,0.0,0.0,0.99981521268735862,9.4999951373241451,4.7857561792191227e-06,6.9860811739500418e-05,6.5381606515156325e-05,4.6662954086627618e-06,3.1157940876393528e-11,6.0040760234176027e-07,1.5215018410143482e-05,1.9634456140090395e-07,5.2844094210757715e-14,3.9411093176102919e-12,4.063952137888635e-12,2.4047252436816603e-05,2.414484798933741e-08,1.5365846834667464e-15,2.0899332936433895e-17,8.847211576079744e-18,0.0,5.5790778563123938e-11,8.6009159751997357e-09,8.3136055238002804e-10,8.3191478033316567e-10,3.4889699365817411e-13,2.0533095947955817e-13,6.3654802808479556e-18,1.4694158642082515e-10,1.2309206576634847e-13,3.6616324728645516e-14
3.4996753610878965e-11,0.18230399819305795,76.950000000000003,0.0,0.0,0.0,0.99980555258210435,9.49999470955159,5.0359290306449732e-06,7.3512271162658961e-05,6.8625387532344689e-05,5.0835327329472516e-06,3.2786495310994258e-11,6.0040205641233262e-07,1.6022348268603799e-05,2.0687728808203336e-07,5.7569158564916308e-14,4.7075304213695746e-12,4.7980669249739109e-12,2.5323243810236406e-05,2.6734985233986654e-08,1.6190134010795532e-15,2.2021906104106518e-17,1.0954885735574285e-17,0.0,6.1814084026282252e-11,9.4596841349944964e-09,9.6365270642851717e-10,9.642959404182531e-10,4.0464167633700967e-13,2.3859231339891861e-13,6.707167164399403e-18,1.6270598132244449e-10,1.3634863714146862e-13,4.0612280535115556e-14
3.673553956225919e-11,0.18230399727889593,76.950000000000003,0.0,0.0,0.0,0.99979589251020995,9.4999942708890188,5.2860984014143326e-06,7.7163659087939708e-05,7.1858159623631264e-05,5.5116601679209469e-06,3.4415017691543331e-11,6.0039651050109765e-07,1.6829669770761768e-05,2.174098074494405e-07,6.2417549689684486e-14,5.5739656462265352e-12,5.6203655484290282e-12,2.6599223090788776e-05,2.9457027520229656e-08,1.7014404962630732e-15,2.3144643774313886e-17,1.3427156846656613e-17,0.0,6.8140518986765736e-11,1.0353491272717948e-08,1.1087872468509424e-09,1.1095282064466809e-09,4.6581937936417015e-13,2.7514021637458952e-13,7.0488508096536525e-18,1.7927336961882637e-10,1.5028293911213298e-13,4.4815163949633249e-14
3.8474325513639417e-11,0.18230399634337083,76.950000000000003,0.0,0.0,0.0,0.9997862324716863,9.4999938219653721,5.536264291550347e-06,8.0814975507499109e-05,7.5080551880769091e-05,5.9500487701743146e-06,3.6043508011680787e-11,6.0039096447478668e-07,1.7636982916698349e-05,2.2794211949167113e-07,6.7382145016550375e-14,6.5475099329122772e-12,6.53653732319556e-12,2.7875190279392232e-05,3.2310969733734678e-08,1.7838659689276634e-15,2.4267554451032029e-17,1.6305429735405425e-17,0.0,7.476928744704949e-11,1.1281669461846256e-08,1.2672727315397651e-09,1.2681204850696543e-09,5.3264617344725756e-13,3.1510735644155769e-13,7.390531216925139e-18,1.9664373396864577e-10,1.6489495695018688e-13,4.9224970502127206e-14
4.021311146501964e-11,0.18230399538771927,76.950000000000003,0.0,0.0,0.0,0.99977657246654394,9.499993363373326,5.7864267010761588e-06,8.4466220413412837e-05,7.8293157127985093e-05,6.3981058546253009e-06,3.7671966265266646e-11,6.0038541849286597e-07,1.8444287706383248e-05,2.3847422418028425e-07,7.2456232590131544e-14,7.6353418905233536e-12,7.5523314461384552e-12,2.9151145376787457e-05,3.5296806759977984e-08,1.8662898188507451e-15,2.5390646724601233e-17,1.963351264942962e-17,0.0,8.1699595492130012e-11,1.2243569484832607e-08,1.4396080684678057e-09,1.4405720263905882e-09,6.053340265436612e-13,3.5862389623847944e-13,7.7322083863472371e-18,2.1481705663662606e-10,1.8018467559239765e-13,5.3841695618688176e-14
4.195189741639987e-11,0.18230399441310643,76.950000000000003,0.0,0.0,0.0,0.99976691249479432,9.4999928956713884,6.0365856300149193e-06,8.8117393797694659e-05,8.1496534011988933e-05,6.8552729050460275e-06,3.9300392446369499e-11,6.0037987261193307e-07,1.9251584139825455e-05,2.4900612145845922e-07,7.7633487405605661e-14,8.8447150002232918e-12,8.6735515876509246e-12,3.0427088383775208e-05,3.8414533484239733e-08,1.9487120455876474e-15,2.6513929262609967e-17,2.3457619906691622e-17,0.0,8.8930651284060418e-11,1.323856004346229e-08,1.6262827839427418e-09,1.627372692404323e-09,6.8409091803256379e-13,4.0581754354885473e-13,8.0738823180991599e-18,2.3379331951613468e-10,1.9615207965977778e-13,5.8665334627542749e-14
