Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195)
1.7715057430479103e-07,0.24311284901459101,76.950000000000003,0.0,0.0,0.0,0.15436802327268517,9.4804024290398043,0.015827440520875202,0.061035158226875344,0.0082024377988463206,0.00075263312949000547,1.6052803638265542e-08,5.5873033731707014e-07,0.14520224916764965,0.00010222780064373787,6.9192036798462553e-12,0.018710269746751666,0.044367771551966383,0.32330857888464065,0.11400180831402534,6.6540227805704787e-13,6.9278382766697607e-11,3.5268342294954078e-06,0.0,4.1884404102756866e-05,1.4285105035970213e-05,0.049989850830362947,0.10629881862970686,1.3232215358328057e-05,7.8068468046383506e-06,7.874028403953682e-13,0.0027969800562330084,1.4722932017064294e-06,4.3397783154707348e-07,0.0003878599035568648,9.4785770292636294e-06,3.5014555962054934e-07,0.02775610446503355,0.0049204272364603433,9.1742225520156175e-11,2.9967557053780194e-11,1.593000516821308e-07,4.4874949302325173e-08,2.0155587230605558e-10,7.2176901751237879e-06,2.5747276927066303e-05
1.792826231112512e-07,0.2431130311990825,76.950000000000003,0.0,0.0,0.0,0.15174782417117885,9.4803829134238029,0.015810144424567605,0.060573121134435179,0.0079530611527129751,0.00072975308283158261,1.5931238932775894e-08,5.5162350004557403e-07,0.14556164625333895,0.00010145364928106974,6.7088598923731141e-12,0.01875344378883561,0.044686337445396671,0.32503993847979801,0.11447847036208504,6.6036331529898474e-13,6.9775427085312158e-11,3.552192631176266e-06,0.0,4.2109466558516281e-05,1.3850867366198419e-05,0.049778481797395545,0.10668046266019054,1.3176229388553034e-05,7.7738157528547109e-06,7.9161949709661466e-13,0.002817822454171501,1.4832602089414148e-06,4.3721078686895948e-07,0.00038458500537001265,9.5492854930595481e-06,3.5288298145793495e-07,0.028055930403456733,0.0049610097983641384,9.2426346368612433e-11,3.0191024817947763e-11,1.6053321498645376e-07,4.5237781449452957e-08,2.0210573264538356e-10,7.3132905358781411e-06,2.60889578555099e-05
1.8141467191771137e-07,0.2431132019074019,76.950000000000003,0.0,0.0,0.0,0.14918293380019371,9.480364420014709,0.015791187623214766,0.060115492819991935,0.0077114406567420028,0.00070758462365806229,1.5810836903254523e-08,5.4466164706903472e-07,0.14590738704146999,0.0001006869020751344,6.5050579624812497e-12,0.018794877059242321,0.044999516450921609,0.32674929427550414,0.11494352229307503,6.5537254630745042e-13,7.026407191810339e-11,3.577122090374784e-06,0.0,4.2331664570031403e-05,1.3430134176373752e-05,0.04956840483474205,0.10705050795460513,1.312058777128407e-05,7.7409878604588705e-06,7.9578256436518599e-13,0.0028384252715430076,1.4941012747111633e-06,4.4040661473684742e-07,0.00038134179766759571,9.6191815050107593e-06,3.5558960772148422e-07,0.028349278974448017,0.0050012855959736579,9.3102614209004556e-11,3.0411927400627083e-11,1.6175765916517441e-07,4.5597925286038197e-08,2.0265967477174158e-10,7.4092557927265748e-06,2.6431943695051758e-05
1.8354672072417155e-07,0.2431133617295497,76.950000000000003,0.0,0.0,0.0,0.14667192048358041,9.4803468965223772,0.015770620860614856,0.05966227672858597,0.007477339134764705,0.00068610598872184995,1.5691598265922374e-08,5.3784098383247539e-07,0.14623977557681722,9.9927563589478587e-05,6.307597813483976e-12,0.018834643517847218,0.045307429273675121,0.32843709254750209,0.11539728678236651,6.5043000078663916e-13,7.0744505388867134e-11,3.6016322192444423e-06,0.0,4.2551056297494911e-05,1.3022492608827266e-05,0.049359788373322243,0.10740931533324838,1.30653349573259e-05,7.7083893532432395e-06,7.9989312908999022e-13,0.002858792998213002,1.5048187565011251e-06,4.4356601016252527e-07,0.00037813279888290963,9.6882802830011399e-06,3.5826597964420447e-07,0.028636243818924819,0.0050412584088955058,9.3771175964975787e-11,3.0630312794358384e-11,1.6297347855530223e-07,4.5955412754002527e-08,2.0321747022664213e-10,7.5055862482153775e-06,2.6776235580037817e-05
1.8567876953063172e-07,0.24311351122698438,76.950000000000003,0.0,0.0,0.0,0.144213397938702,9.4803302933247373,0.015748493509557045,0.059213471711863523,0.0072505258611002482,0.00066529600726860196,1.5573522539941428e-08,5.3115783770593509e-07,0.14655910818735857,9.9175630764314042e-05,6.1162848156797592e-12,0.018872813878313289,0.045610193735560273,0.33010376796161822,0.11584007669505332,6.455356588203433e-13,7.1216911124522833e-11,3.6257324004675254e-06,0.0,4.2767698386312796e-05,1.2627541026243437e-05,0.049152786017804907,0.10775723456570357,1.3010511479863382e-05,7.6760441456291763e-06,8.0395224988436355e-13,0.0028789300035524283,1.5154149484988469e-06,4.4668964949645293e-07,0.00037496024584723219,9.7565966361616113e-06,3.6091262521680043e-07,0.028916920750289302,0.0050809319811403698,9.4432174611896679e-11,3.0846227701980476e-11,1.6418076716580192e-07,4.6310275544964958e-08,2.0377890030812664e-10,7.6022821353895125e-06,2.7121834393636012e-05
1.878108183370919e-07,0.24311365093401224,76.950000000000003,0.0,0.0,0.0,0.14180602352682267,9.4803145633331223,0.015724853613329048,0.058769072428215115,0.0070307764729858231,0.00064513409291869521,1.5456608152034749e-08,5.2460865323585968e-07,0.14686567372300197,9.843109358277668e-05,5.9309297117158989e-12,0.018909455749770421,0.045907924817917251,0.33174974394443529,0.11627219539023824,6.406894552086456e-13,7.1681468322250825e-11,3.6494317906333495e-06,0.0,4.2981646015531611e-05,1.2244888860180187e-05,0.048947537512832408,0.10809460467331022,1.2956154209925351e-05,7.643973991388962e-06,8.0796095798883469e-13,0.0028988405402636062,1.5258920836121764e-06,4.497781910227486e-07,0.00037182611483161618,9.8241449778972795e-06,3.6353005955693383e-07,0.029191407401306577,0.0051203100198536902,9.5085749303222983e-11,3.1059717577905449e-11,1.6537961860675297e-07,4.6662545085984627e-08,2.0434375561639141e-10,7.6993436212333236e-06,2.7468740780271673e-05
1.8994286714355206e-07,0.24311378135910655,76.950000000000003,0.0,0.0,0.0,0.13944849658425437,9.4802996618641142,0.015699747925717843,0.058329069711744105,0.0068178728739319346,0.00062560023472465521,1.5340852532940892e-08,5.1818998761735887e-07,0.14715975378530236,9.769393568518332e-05,5.7513485343765326e-12,0.018944633772923328,0.046200734707157534,0.33337543303962053,0.11669393701746335,6.3589128346612426e-13,7.2138351821182539e-11,3.6727393238548481e-06,0.0,4.3192952944389098e-05,1.1874156443698804e-05,0.048744169651205066,0.10842175422730109,1.2902296596489996e-05,7.6121986253063321e-06,8.1192025813895072e-13,0.0029185287481044288,1.5362523354329728e-06,4.5283227553811321e-07,0.00036873214126265482,9.8909393385639992e-06,3.6611878527214929e-07,0.029459802899174398,0.0051593961941845167,9.5732035493400822e-11,3.1270826668265618e-11,1.6657012602429515e-07,4.7012252526681929e-08,2.0491183562276071e-10,7.7967708099403895e-06,2.7816955157445016e-05
1.9207491595001224e-07,0.2431139029861628,76.950000000000003,0.0,0.0,0.0,0.13713955682987172,9.4802855465175551,0.015673221949569723,0.05789345091253608,0.0066116031294740675,0.00060667498753873316,1.5226252206350651e-08,5.1189850637526482e-07,0.14744162294857699,9.6964134935413851e-05,5.5773625180285963e-12,0.018978409750710263,0.04648873284285604,0.33498123725057621,0.11710558680524265,6.3114099950844363e-13,7.2587732177856395e-11,3.6956637155828148e-06,0.0,4.3401671557074849e-05,1.1514974830673795e-05,0.048542797127206057,0.10873900164220988,1.2848968892074628e-05,7.5807358962729105e-06,8.1583112939979086e-13,0.0029379986575091784,1.5464978201455163e-06,4.558525269144546e-07,0.00036567983817550984,9.9569933777890939e-06,3.6867929281588126e-07,0.029722207566932179,0.0051981941342840758,9.637116505727235e-11,3.1479598049917337e-11,1.6775238204101454e-07,4.735942872765459e-08,2.0548294826070501e-10,7.8945637460215589e-06,2.8166477726963465e-05
1.942069647564724e-07,0.24311401627569018,76.950000000000003,0.0,0.0,0.0,0.13487798284488706,9.4802721770605523,0.015645319973972338,0.057462200210494682,0.0064117613566242381,0.0005883394618095214,1.5112802870921229e-08,5.0573097924268925e-07,0.14771154897280678,9.6241663943207625e-05,5.4087980048187623e-12,0.019010842773647053,0.046772025967849323,0.33656754837003644,0.1175074213416944,6.2643842505198909e-13,7.302977574474193e-11,3.7182134665816276e-06,0.0,4.3607852905783608e-05,1.1166985604059755e-05,0.048343523338120267,0.10904665546422061,1.279619836461929e-05,7.5496018922981329e-06,8.1969452596869161e-13,0.0029572541931050145,1.5566305983792508e-06,4.5883955264510195e-07,0.00036267051346799951,1.0022320396433505e-05,3.712120608360616e-07,0.029978722649453657,0.0052367074304259043,9.7003266405963946e-11,3.1686073668295777e-11,1.689264787014413e-07,4.7704104250108198e-08,2.0605690953767893e-10,7.9927224172597097e-06,2.8517308485619507e-05
1.9633901356293258e-07,0.24311412166594507,76.950000000000003,0.0,0.0,0.0,0.13266259062102612,9.4802595153171527,0.015616085110118095,0.057035298904823818,0.0062181476081783257,0.00057057531291300012,1.5000499475913332e-08,4.996842762264732e-07,0.14796979300868882,9.5526490545847791e-05,5.2454863465902501e-12,0.019041989339999902,0.047050718179937549,0.33813474829720308,0.11789970884730205,6.2178335074915726e-13,7.3464644751210409e-11,3.7403968670342502e-06,0.0,4.381154675213857e-05,1.0829840675134653e-05,0.04814644113687256,0.10934501465418647,1.2744009496439182e-05,7.5188110578898324e-06,8.2351137794761992e-13,0.002976299177123865,1.5666526770057695e-06,4.617939443745861e-07,0.00035970528601800126,1.0086933348194848e-05,3.7371755651594907e-07,0.030229450062361725,0.0052749396322398215,9.7628464599255514e-11,3.1890294374120376e-11,1.700925074223459e-07,4.8046309346625332e-08,2.066335431666277e-10,8.0912467575192446e-06,2.8869447235343385e-05
1.9847106236939275e-07,0.24311421957400556,76.950000000000003,0.0,0.0,0.0,0.13049223217348582,9.4802475250634739,0.015585559325905286,0.056612725681066303,0.0060305677529032351,0.00055336473011137694,1.4889336290952494e-08,4.9375536384958517e-07,0.14821660979518869,9.4818578252427426e-05,5.0872638033778042e-12,0.019071903470937061,0.047324910984833324,0.33968320934298435,0.11828270943986023,6.1717553908009162e-13,7.3892497386401193e-11,3.7622220007479211e-06,0.0,4.4012801607058209e-05,1.0503202075508762e-05,0.047951633538580417,0.10963436886509911,1.2692424170986472e-05,7.488376304242485e-06,8.2728259208657277e-13,0.0029951373327099361,1.5765660108802788e-06,4.647162784120514e-07,0.00035678510072485113,1.0150844850852566e-05,3.7619623590689287e-07,0.030474492162296814,0.0053128942480523177,9.8246881454449125e-11,3.2092299958956693e-11,1.7125055894753652e-07,4.8386073953000376e-08,2.0721268021607684e-10,8.1901366494179498e-06,2.9222893592858023e-05
2.0060311117585293e-07,0.24311431039679524,76.950000000000003,0.0,0.0,0.0,0.12836579421527552,9.4802361719280626,0.015553783479330599,0.056194456857452807,0.0058488333525086329,0.00053669042522216861,1.4779306970374468e-08,4.8794130156112864e-07,0.14845224784992045,9.4117886653624484e-05,4.9339714392388401e-12,0.019100636820814823,0.047594703350041019,0.34121329452386623,0.11865667539168637,6.126147270199119e-13,7.4313487883494076e-11,3.7836967494352062e-06,0.0,4.4211664769136644e-05,1.0186741743479936e-05,0.047759174383682879,0.10991499871383263,1.2641461848126369e-05,7.4583091126488978e-06,8.3100905249929196e-13,0.0030137722871235954,1.5863725045279588e-06,4.6760711622842542e-07,0.00035391074253443414,1.0214067197157948e-05,3.7864854425282571e-07,0.030713951537059993,0.0053505747443263378,9.8858635651766212e-11,3.2292129189644307e-11,1.7240072330687515e-07,4.8723427681070823e-08,2.0779415877778461e-10,8.2893919268684124e-06,2.9577646998862189e-05
2.027351599823131e-07,0.24311439451205288,76.950000000000003,0.0,0.0,0.0,0.12628219688975076,9.4802254232971972,0.015520797350723696,0.055780466612170933,0.0056727615362011105,0.0005205356210702403,1.4670404612577145e-08,4.822392383051965e-07,0.14867694965266673,9.3424371799676338e-05,4.785455016089249e-12,0.019128238782756209,0.047860191759387195,0.34272535784492153,0.11902185137919745,6.0810062849895891e-13,7.4727766604958256e-11,3.8048287970480218e-06,0.0,4.4408182361603227e-05,9.8801413061296581e-06,0.047569128960177939,0.11018717604702885,1.259113972859818e-05,7.4286196315311719e-06,8.3469162135252465e-13,0.0030322075748427015,1.5960740137759028e-06,4.7046700493754396e-07,0.00035108284950628347,1.0276612365373139e-05,3.8107491630633857e-07,0.030947930814239043,0.0053879845451937766,9.9463842836319465e-11,3.2489819841605985e-11,1.7354308977924573e-07,4.9058399812479965e-08,2.0837782365099864e-10,8.3890123774957285e-06,2.9933706726766487e-05
2.0486720878877327e-07,0.2431144722792559,76.950000000000003,0.0,0.0,0.0,0.12424039255834118,9.4802152482249564,0.015486639673872139,0.05537072719303425,0.0055021748735236114,0.00050488403978681993,1.4562621814766684e-08,4.7664640924033874e-07,0.14889095182233514,9.2737986549023562e-05,4.641564886132388e-12,0.019154756589682687,0.0481214702679554,0.34421974457243371,0.11937847472496858,6.0363293667211924e-13,7.5135480128395324e-11,3.8256256341448857e-06,0.0,4.4602399367924098e-05,9.5830918583878645e-06,0.047381554587373295,0.11045116420102517,1.2541472908297982e-05,7.3993167674664509e-06,8.3833113952998915e-13,0.0030504466405628606,1.6056723473314286e-06,4.7329647776146871e-07,0.0003483019249787863,1.0338492029464352e-05,3.8347577663625771e-07,0.031176532487009211,0.0054251270320743224,1.000626157167115e-10,3.2685408731054824e-11,1.7467774685922027e-07,4.9391019293308218e-08,2.0896352604241105e-10,8.4889977449379601e-06,3.0291071891005303e-05
2.0913130640169362e-07,0.2431146101211506,76.950000000000003,0.0,0.0,0.0,0.12027812663650007,9.4801965028151276,0.015414959554576621,0.054563881277528231,0.005176773716709787,0.0004750278598553842,1.4350383070368748e-08,4.6577780706084854e-07,0.14928777543612423,9.1386402168996939e-05,4.3670872130745166e-12,0.019204718433475119,0.048631761990149597,0.34715682716005908,0.12006697739408967,5.948354537976159e-13,7.593177948405387e-11,3.8662426983616662e-06,0.0,4.4984106058532929e-05,9.0164563086885102e-06,0.047014011588374184,0.11095558526668826,1.2444155860065515e-05,7.3419008004106538e-06,8.4548428473294272e-13,0.0030863494529069159,1.6245664955545461e-06,4.7886624182439728e-07,0.00034288238663057454,1.0460300077527278e-05,3.8820261122687374e-07,0.031618011424196173,0.0054986233744628707,1.0124129527664904e-10,3.3070423874068984e-11,1.7692428273148772e-07,5.0049314385170082e-08,2.1014047858630964e-10,8.690061997642351e-06,3.1009714237436746e-05
2.1296899425332192e-07,0.24311471573094182,76.950000000000003,0.0,0.0,0.0,0.11684512917235648,9.4801813142907676,0.015346808942625367,0.053851946355495374,0.0049009987626304312,0.00044972482567157813,1.4163114268376352e-08,4.5634356639616196e-07,0.14961058360831084,9.0193832017365251e-05,4.1344681050699664e-12,0.019246409217100611,0.049077522460070681,0.34974304140763729,0.12065961815096285,5.8707299690578769e-13,7.6627391941484318e-11,3.901722976700967e-06,0.0,4.5320203199107273e-05,8.5362357145395357e-06,0.046692104366157956,0.11138403361973422,1.2358924904981975e-05,7.2916154869206116e-06,8.5178290420370137e-13,0.0031180237240490713,1.6412356010470755e-06,4.8378008756554252e-07,0.00033816810892101453,1.0567762520382342e-05,3.9237357338814316e-07,0.031997971247671113,0.0055638889076834027,1.0228117542476919e-10,3.3410100252301833e-11,1.7892066962893743e-07,5.0634017274963171e-08,2.1120533291124293e-10,8.8722644432457391e-06,3.166094507386211e-05
2.1680668210495022e-07,0.24311480561867194,76.950000000000003,0.0,0.0,0.0,0.11353260322099884,9.4801675704736663,0.015275420141142323,0.053153283197366362,0.0046404713751693255,0.00042582065186488584,1.3979339743228464e-08,4.4722386855017983e-07,0.1499021544089634,8.9023514198914355e-05,3.9147091801874931e-12,0.019285232944917782,0.049511000403681053,0.35227698044487543,0.12122792711871164,5.794553807822957e-13,7.7303848822739718e-11,3.9362252894149769e-06,0.0,4.5649497427087357e-05,8.0825653542291366e-06,0.046378784941023453,0.11178968166050761,1.2275970058155709e-05,7.242673047004709e-06,8.5795420938440252e-13,0.003149112000502715,1.6575965484410314e-06,4.8860308949939724e-07,0.00033360879468799878,1.0673237381431221e-05,3.9646804567571307e-07,0.032362080243501436,0.0056283389551073726,1.0330183678386784e-10,3.37434988218809e-11,1.8089341568994216e-07,5.121153200488409e-08,2.1227473892553623e-10,9.0556434424695874e-06,3.2316385282368008e-05
2.2064436995657852e-07,0.24311488132223236,76.950000000000003,0.0,0.0,0.0,0.11033546201521736,9.4801551408899751,0.015200984938630152,0.052467682433797284,0.0043943365756229872,0.00040323690455729247,1.3799004014611698e-08,4.3840532273773329e-07,0.15016367703359706,8.7875095406306182e-05,3.7070893700125938e-12,0.019321398761850472,0.049932663754420473,0.35476037439112762,0.12177305173636237,5.7198030574441233e-13,7.7961879391392695e-11,3.9697869032035303e-06,0.0,4.5972214118508026e-05,7.6539566271633988e-06,0.046074164198240057,0.11217378949440826,1.2195320358440316e-05,7.1950906139187975e-06,8.6400241391848958e-13,0.003179631485479071,1.6736583716707349e-06,4.9333791089077213e-07,0.00032920382548874471,1.0776782963223107e-05,4.0048817340238607e-07,0.032710913617109115,0.0056919916691974435,1.0430384231193472e-10,3.4070803472774313e-11,1.8284300541849067e-07,5.1782014817080755e-08,2.1334802604909565e-10,9.240196174982598e-06,3.2976024908401578e-05
2.2448205780820682e-07,0.24311494425517355,76.950000000000003,0.0,0.0,0.0,0.10724887661354997,9.4801439068168865,0.015123686281957866,0.05179492637515544,0.0041617863223103665,0.00038189945635497486,1.3622049457396988e-08,4.2987522601084951e-07,0.15039629127647214,8.6748208672976119e-05,3.5109271970550757e-12,0.019355099792151737,0.050342959273906376,0.35719488023333251,0.12229607910372683,5.6464538320129825e-13,7.8602179927444664e-11,4.0024433986120449e-06,0.0,4.6288569113579981e-05,7.2490026346081853e-06,0.045778304892740929,0.11253754652287161,1.2116992135817251e-05,7.1488778227543384e-06,8.6993155333790066e-13,0.0032095986461380243,1.6894297185271544e-06,4.9798710116274292e-07,0.00032495188181379372,1.0878455074771106e-05,4.0443601657944903e-07,0.033045035998272181,0.0057548647475080938,1.0528773091349779e-10,3.4392190237898147e-11,1.8476991346702068e-07,5.2345618244706966e-08,2.144245716214039e-10,9.4259195076253758e-06,3.3639852866579105e-05
