Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423)
1.9365249657870285e-07,0.2182548285524596,76.950000000000003,0.0,0.0,0.0,0.8308241946588858,9.470682905320194,0.0059869455915406052,0.037064321840537644,0.019515438557702137,0.0070687761027066155,2.0539488749916431e-08,3.9974359810901e-08,0.0059649652906228964,0.00013527629964958665,1.1423532122312111e-10,0.021901946209346164,0.019454304410584801,0.007779636119669725,0.038534141338693109,1.4536608435226925e-12,1.4241999830756239e-11,3.7552092782669594e-07,1.2701661669657324e-09,4.5039430521745601e-07,8.1244439059289766e-06,0.0047731720531864943,0.0053795116182995175,2.2788659376099382e-06,1.4734943661621416e-06,5.9225103260590211e-17,7.4187508221559671e-05,7.0515651719734522e-08,2.2768732683332442e-08,3.6334356166401955e-05,2.281030313666944e-06,1.8206847362198108e-09,0.00013608246331272365,9.9898759386620072e-05,3.0526428654915128e-11,8.723738917603321e-12,1.2368566497358822e-09,2.9441005048055713e-10,9.0510697934181766e-13,2.3933112925289831e-08,9.4406117222871646e-08,0.00012887678292550011,3.276348273297901e-08,0.00020491588171717465,0.00020491461155100775
1.9514165252346803e-07,0.21825431561053196,76.950000000000003,0.0,0.0,0.0,0.82970289650222595,9.4704278721352324,0.0060230197967890056,0.037109258144583268,0.01949320848440339,0.0070605548820840561,2.0563884923840096e-08,3.9923564231622735e-08,0.006006444128383766,0.00013543698112623644,1.141024623437813e-10,0.022160459128321756,0.019705639648770413,0.0078345238938954242,0.038939616009520957,1.4553875073504361e-12,1.4425552808045969e-11,3.803823224915612e-07,1.2916079595692191e-09,4.5359908951299271e-07,8.1152240522262224e-06,0.0048104248273986051,0.0054322974211470105,2.2965951943152647e-06,1.4849580248617139e-06,5.9642955881564182e-17,7.4802871178104597e-05,7.1098811088583139e-08,2.2957173836381707e-08,3.6999329490572768e-05,2.3005266191985898e-06,1.8372934514126392e-09,0.00013975825095971237,0.00010083494204050901,3.0786585108556719e-11,8.798085539115117e-12,1.2471008993636682e-09,2.970607127285963e-10,9.0668841077814049e-13,2.4141443598562416e-08,9.5232245471663895e-08,0.00013228793981433074,3.3066157771891814e-08,0.00020944689823611034,0.00020944560662815087
1.966308084682332e-07,0.21825380334158603,76.950000000000003,0.0,0.0,0.0,0.82858415453012213,9.47017322448127,0.0060589613487382257,0.037152692359411835,0.019470502194704538,0.0070521619553720856,2.0587448679894406e-08,3.9872887922680582e-08,0.0060478625072216234,0.0001355921808422828,1.1396682731683602e-10,0.02241871088463589,0.019957167859666471,0.0078893436717713677,0.039345027697614561,1.4570552635039452e-12,1.4609238056242486e-11,3.8524750873541004e-07,1.3132043225606749e-09,4.5679989989373524e-07,8.1058047774417779e-06,0.0048474002445327699,0.0054850226331677856,2.3141912484284227e-06,1.4963355552917739e-06,6.0060291197838094e-17,7.5415195447211172e-05,7.1679056202715903e-08,2.3144673783398765e-08,3.7666162978752064e-05,2.3199276727176025e-06,1.8538322722023272e-09,0.00014349082684744988,0.00010177350269752371,3.1045456604114189e-11,8.8720649528035789e-12,1.2573717362953255e-09,2.9971815260425636e-10,9.0827658610017139e-13,2.4350249757545683e-08,9.6060257049899671e-08,0.00013574894108944697,3.3367559494105671e-08,0.00021403105481374843,0.00021402974160942594
1.9811996441299837e-07,0.21825329176312422,76.950000000000003,0.0,0.0,0.0,0.82746796048555649,9.4699189704195295,0.0060947706456323941,0.037194654960277837,0.019447340031334054,0.007043604706053236,2.0610196499767568e-08,3.9822327989529623e-08,0.0060892205618082226,0.00013574200670812169,1.1382853723843294e-10,0.022676685981947563,0.020208871438708038,0.007944095600183167,0.039750360121473635,1.4586652684631955e-12,1.4793042712801835e-11,3.9011614455822186e-07,1.3349546310185261e-09,4.59996744952198e-07,8.096194586277677e-06,0.0048840975554007337,0.0055376859857225059,2.3316537583728214e-06,1.50762673713523e-06,6.0477109866787267e-17,7.6024470843597539e-05,7.2256377735101381e-08,2.3331229493992949e-08,3.8334707440167986e-05,2.3392330826099488e-06,1.8703007001649322e-09,0.0001472801857625484,0.00010271441796328836,3.13030366075696e-11,8.9456752879653186e-12,1.2676689004571173e-09,3.023823035641931e-10,9.0987126222168539e-13,2.4559533133636434e-08,9.6890158889057369e-08,0.00013925968171041704,3.3667678325692629e-08,0.00021866829613692964,0.00021866696118229864
1.9960912035776354e-07,0.2182527808920843,76.950000000000003,0.0,0.0,0.0,0.82635430622140593,9.4696651177182467,0.0061304480844891519,0.037235175784056107,0.019423741690584945,0.0070348902824726211,2.0632144764216731e-08,3.9771885026917655e-08,0.0061305184263862438,0.00013588656551373707,1.1368770805598327e-10,0.022934369456189842,0.020460733215994974,0.0079987798255713189,0.040155597393960955,1.4602186801782743e-12,1.4976954237054547e-11,3.9498789639696984e-07,1.3568582661356402e-09,4.6318963325455235e-07,8.08640171333939e-06,0.0049205161057186281,0.0055902862645811693,2.3489824274542479e-06,1.518831378862056e-06,6.0893412865503777e-17,7.6630688150687492e-05,7.2830767348246016e-08,2.3516838248836299e-08,3.9004815202851554e-05,2.3584424903614179e-06,1.8866982671270202e-09,0.00015112631146492768,0.00010365766439688053,3.1559319111967698e-11,9.0189148251780324e-12,1.2779921312527986e-09,3.0505309892262615e-10,9.1147224042375594e-13,2.4769295441892138e-08,9.7721957855770657e-08,0.00014282004586033375,3.396650526362123e-08,0.00022335856376021616,0.00022335720690195004
2.010982763025287e-07,0.21825227074477235,76.950000000000003,0.0,0.0,0.0,0.82524318369721394,9.469411673853477,0.0061659940611086556,0.037274284034871152,0.019399726241433452,0.007026025604406288,2.0653310404074675e-08,3.9721559960389175e-08,0.006171756234776473,0.00013602597044300651,1.1354444955214613e-10,0.023191746860556594,0.02071273644677572,0.0080533964939413245,0.040560724012929483,1.4617167072612272e-12,1.5160960433092887e-11,3.9986243894334709e-07,1.3789146151733216e-09,4.6637857334113128e-07,8.0764341309837883e-06,0.004956655333292528,0.0056428223081048095,2.3661769963074191e-06,1.5299493119288119e-06,6.1309201863068651e-17,7.7233839087561203e-05,7.3402217398177977e-08,2.3701497566794407e-08,3.9676340179469593e-05,2.3775555694231535e-06,1.9030245341692583e-09,0.00015502917689581874,0.00010460321852094498,3.1814302572873194e-11,9.0917831290085775e-12,1.2883411675215694e-09,3.0773047183470889e-10,9.1307976543222829e-13,2.497953838091662e-08,9.8555660751975373e-08,0.00014642990717673554,3.4264031857432032e-08,0.00022810179621939307,0.00022810041730477801
2.0258743224729388e-07,0.21825176133706428,76.950000000000003,0.0,0.0,0.0,0.82413458497657988,9.4691586460330335,0.0062014089700808883,0.037312008312639061,0.019375312140341473,0.0070170173691407106,2.0673708952643477e-08,3.967135080254823e-08,0.0062129341203838936,0.00013616032317850777,1.1339887130295865e-10,0.023448804253302709,0.020964864803735286,0.0081079457508722343,0.040965724853599797,1.4631604419973782e-12,1.5345049378363287e-11,4.0473945499309127e-07,1.4011230712456329e-09,4.6956357372683989e-07,8.0662995557555182e-06,0.0049925147656889107,0.0056952930057640305,2.3832372550775091e-06,1.5409804010782105e-06,6.1724477614990901e-17,7.7833916281358457e-05,7.3970721240401743e-08,2.3885205283979857e-08,4.0349137922307787e-05,2.39657202429919e-06,1.9192790908861142e-09,0.00015898874434736761,0.00010555105682995672,3.2067981913373133e-11,9.1642787456356694e-12,1.2987157480422985e-09,3.1041435544466524e-10,9.1469362303425423e-13,2.5190263633306514e-08,9.9391274315021738e-08,0.00015008912893980656,3.4560250194293807e-08,0.00023289792912390762,0.00023289652800083643
2.0407658819205905e-07,0.21825125268432652,76.950000000000003,0.0,0.0,0.0,0.8230285022241568,9.4689060411931045,0.006236693204794053,0.037348376614321818,0.019350517249021482,0.0070078720576620653,2.069335586853769e-08,3.9621257511322589e-08,0.0062540522162010141,0.00013628972499981587,1.1325107831768941e-10,0.023705528183728595,0.021217102368059376,0.0081624277415217241,0.041370585159788108,1.4645509772770845e-12,1.552920945602364e-11,4.0961863527224217e-07,1.4234830333210276e-09,4.7274464290162087e-07,8.0560054556837212e-06,0.0050280940175974065,0.0057476972964467824,2.400163034356627e-06,1.5519245369349429e-06,6.2139241142789968e-17,7.843091323636757e-05,7.4536273074933019e-08,2.4067959506756864e-08,4.1023065682815805e-05,2.4154915894905997e-06,1.9354615544522404e-09,0.00016300496566254227,0.00010650115579948532,3.2320353049997796e-11,9.2364005066945229e-12,1.309115611367399e-09,3.1310468283061267e-10,9.163136824034903e-13,2.5401472865425105e-08,1.0022880521782564e-07,0.00015379756429368478,3.485515288194603e-08,0.00023774689526255525,0.00023774547177952198
2.0556574413682422e-07,0.21825074480135015,76.950000000000003,0.0,0.0,0.0,0.82192492770190473,9.4686538660055781,0.0062718471574446672,0.037383416347194685,0.019325358855735931,0.0069985959422697187,2.071226667852718e-08,3.9571280603837414e-08,0.006295110654814879,0.00013641427870051534,1.1310117106813876e-10,0.023961905675208027,0.021469433618470864,0.0082168426106359327,0.04177529053336769,1.4658894165732603e-12,1.57134293547456e-11,4.1449967822550543e-07,1.445993906117714e-09,4.7592178933100461e-07,8.045559059116375e-06,0.0050633927876219814,0.0058000341664483958,2.4169542020186059e-06,1.5627816337367432e-06,6.2553493785836719e-17,7.9024824297169687e-05,7.5098867828581192e-08,2.4249758581230899e-08,4.1697982480495977e-05,2.4343140282422677e-06,1.951571568537966e-09,0.00016707778248889322,0.0001074534918970202,3.2571413930025553e-11,9.3081478277727135e-12,1.3195404959062527e-09,3.1580138702499036e-10,9.179399979638905e-13,2.5613167727425654e-08,1.0106826006908911e-07,0.00015755505652594195,3.5148733028322046e-08,0.00024264862472920035,0.0002426471787352943
2.070549000815894e-07,0.21825023770253207,76.950000000000003,0.0,0.0,0.0,0.82082385376790878,9.4684021268863212,0.0063068712190410894,0.037417154339325069,0.019299853682433837,0.0069891950892577758,2.0730456353281776e-08,3.9521418851044192e-08,0.0063361095684102793,0.00013653408335015889,1.1294924765591703e-10,0.024217924219431718,0.021721843427464978,0.008271190502553899,0.042179826930566038,1.4671768188109298e-12,1.5897698047330219e-11,4.1938228994297301e-07,1.4686551000244102e-09,4.790950214562987e-07,8.0349673577613261e-06,0.0050984108571872598,0.00585230264877262,2.4336106664259913e-06,1.5735516321393462e-06,6.2967236640032733e-17,7.9615644635654511e-05,7.5658501202981142e-08,2.4430601107224998e-08,4.2373749118470322e-05,2.4530391321115976e-06,1.9676088029253929e-09,0.00017120712636343265,0.00010840804158569392,3.2821162359533525e-11,9.3795200827311168e-12,1.3299901400935914e-09,3.1850440106393712e-10,9.1957255108784524e-13,2.5825349853402757e-08,1.0190964541338926e-07,0.00016136143916149542,3.5440984234370391e-08,0.00024760304496655635,0.00024760157631145642
2.0854405602635457e-07,0.2182497314017567,76.950000000000003,0.0,0.0,0.0,0.81972527287189967,9.4681508300079891,0.0063417657794149346,0.037449616859761184,0.019274017908850874,0.0069796753679545612,2.0747939130904924e-08,3.9471671121241274e-08,0.0063770490887761593,0.00013664923180559008,1.1279540410282085e-10,0.024473571756881436,0.021974317048542361,0.0083254715612165828,0.042584180650009032,1.4684141859396453e-12,1.6082004770337285e-11,4.2426618391256852e-07,1.4914660309425042e-09,4.8226434769519803e-07,8.0242371168106018e-06,0.005133148086826334,0.0059045018208734338,2.4501323768552455e-06,1.5842344997975505e-06,6.3380470483165319e-17,8.020337020941307e-05,7.6215169746111171e-08,2.4610485951187535e-08,4.3050228264361734e-05,2.4716667195599901e-06,1.9835729523142728e-09,0.0001753929190208667,0.00010936478133610406,3.3069594546202901e-11,9.4505161844572999e-12,1.3404642825671854e-09,3.2121365803489668e-10,9.212111106614155e-13,2.6038020861517648e-08,1.0275296773146657e-07,0.00016521653629999637,3.5731900571120322e-08,0.00025261008090760571,0.00025260858944157479
2.1003321197111974e-07,0.21824922591249302,76.950000000000003,0.0,0.0,0.0,0.81862917755367604,9.4678999812964033,0.0063765312272258731,0.037480829617714262,0.019247867182352666,0.0069700424540913315,2.0764729429422286e-08,3.9422038788794296e-08,0.00641792934730757,0.00013675981869732149,1.126397315072418e-10,0.024728836669069394,0.022226840111071389,0.0083796859301697741,0.042988338327688801,1.4696025419504726e-12,1.6266339049344738e-11,4.2915108092014566e-07,1.514426120300876e-09,4.8542977644203776e-07,8.0133748789728545e-06,0.0051676044147204586,0.0059566308037186993,2.4665193169975772e-06,1.5948302260773975e-06,6.3793196553618598e-17,8.078799774455459e-05,7.676887071433741e-08,2.4789412207445019e-08,4.3727284467329138e-05,2.4901966353665405e-06,1.9994637357957521e-09,0.0001796350725128995,0.00011032368763118869,3.3316708520958144e-11,9.5211355704109476e-12,1.350962662033001e-09,3.2392909103322367e-10,9.2285562978328808e-13,2.6251182353847289e-08,1.0359823344036699e-07,0.00016912016274735548,3.6021476570024038e-08,0.00025766965503434467,0.00025766814060822451
2.115223679158849e-07,0.21824872124760322,76.950000000000003,0.0,0.0,0.0,0.81753556043888331,9.4676495864392702,0.0064111679499716835,0.037510817777815848,0.019221416639734253,0.0069603018375063094,2.0780841797566241e-08,3.937252211267907e-08,0.0064587504750134488,0.00013686594134515353,1.1248231702255938e-10,0.024983707761080425,0.022479398608656938,0.0084338337525746362,0.043392286926438685,1.4707429239706346e-12,1.6450690696006685e-11,4.3403670882480364e-07,1.5375347949185756e-09,4.8859131606831608e-07,8.0023869734935363e-06,0.0052017798533771312,0.0060086887598186202,2.4827715022106164e-06,1.6053388202253147e-06,6.4205416374541119e-17,8.1369524699814155e-05,7.7319601917338153e-08,2.4967379161063192e-08,4.4404784227994762e-05,2.5086287493942616e-06,2.015280895777329e-09,0.00018393348949916375,0.00011128473697610478,3.356250499233781e-11,9.5913784481169817e-12,1.3614850173709013e-09,3.266506331901225e-10,9.2450630660488669e-13,2.6464835916459585e-08,1.0444544889374044e-07,0.00017307212433236911,3.6309707202877005e-08,0.00026278168750142966,0.00026278014996663471
2.1301152386065008e-07,0.218248217419709,76.950000000000003,0.0,0.0,0.0,0.81644441423760727,9.4673996509019656,0.0064456763339929253,0.037539605979132078,0.019194680916262523,0.0069504588257685478,2.0796289594614418e-08,3.9323117970675268e-08,0.0064995126025204535,0.00013696768771844653,1.1232324789962849e-10,0.025238174254118111,0.022731978894151593,0.0084879151712129713,0.043796013730983144,1.4718362696764855e-12,1.6635049759308329e-11,4.3892280246143577e-07,1.5607914868637469e-09,4.9174897492293301e-07,7.9912795200784194e-06,0.0052356744881931379,0.0060606748923283478,2.4988889878411248e-06,1.6157603183669903e-06,6.461713066506107e-17,8.1947949249410623e-05,7.7867361925348996e-08,2.5144386341448335e-08,4.5082596008060532e-05,2.5269629560363246e-06,2.031024197491813e-09,0.00018828806336753734,0.00011224790590292806,3.3806981950348051e-11,9.6612442411544712e-12,1.3720310879653061e-09,3.2937821777064634e-10,9.2616297594497859e-13,2.6678983119736989e-08,1.0529462038200726e-07,0.00017707221803890522,3.6596587872467326e-08,0.00026794609619260323,0.0002679445354011165
2.1450067980541525e-07,0.21824771444100632,76.950000000000003,0.0,0.0,0.0,0.81535573174149623,9.4671501799309148,0.0064800567644798263,0.037567218343453918,0.019167674160288674,0.0069405185497953418,2.0811085576311163e-08,3.9273826882031113e-08,0.006540215860074184,0.00013706513937355061,1.1216260866944324e-10,0.025492225773506877,0.022984567671588713,0.0085419303284891071,0.044199506340672358,1.4728834749170615e-12,1.6819406526076659e-11,4.4380910348363678e-07,1.5841956333935272e-09,4.9490276133254077e-07,7.9800584350792375e-06,0.0052692884751595094,0.0061125884437081106,2.5148718668382921e-06,1.6260947814723085e-06,6.5028340035919237e-17,8.2523270258331592e-05,7.8412150171682543e-08,2.5320433538006645e-08,4.5760590274828571e-05,2.545199173378174e-06,2.0466934282875879e-09,0.00019269867844297789,0.00011321317097718985,3.4050135114625715e-11,9.7307317192646478e-12,1.3826006136797547e-09,3.3211177816168965e-10,9.2782522520031379e-13,2.6893625518340792e-08,1.0614575413259115e-07,0.0001811202322323401,3.6882114398858003e-08,0.00027316279680484354,0.00027316121260921025
2.1598983575018042e-07,0.21824721232307728,76.950000000000003,0.0,0.0,0.0,0.81426950581971702,9.4669011785433383,0.0065143096254823606,0.037593678471432815,0.019140410055126799,0.0069304859710097024,2.0825243868769789e-08,3.9224650510973581e-08,0.006580860377546331,0.0001371583916858837,1.1200047647872322e-10,0.025745852331463752,0.023237151984463394,0.0085958793664395496,0.044602752658878482,1.4738855537293577e-12,1.7003751592452956e-11,4.4869536013793772e-07,1.6077466769636183e-09,4.9805268360204829e-07,7.9687294403023845e-06,0.0053026220375921871,0.0061644286937853768,2.530720252218803e-06,1.6363422814252506e-06,6.5439046391186993e-17,8.3095487247371942e-05,7.895396636947011e-08,2.54955206543159e-08,4.6438639551263373e-05,2.5633373419733111e-06,2.0622883965558758e-09,0.00019716521029042924,0.00011418050880724873,3.4291967760867524e-11,9.7998418273213477e-12,1.3931933345208648e-09,3.3485124776624639e-10,9.294934422098019e-13,2.7108764650868758e-08,1.0699885631029551e-07,0.00018521594698808126,3.7166282999405566e-08,0.00027843170297021491,0.00027843009522353801
2.174789916949456e-07,0.21824671107725838,76.950000000000003,0.0,0.0,0.0,0.81318572941731859,9.4666526515573644,0.0065484352999147424,0.037619009476327785,0.019112901827922069,0.0069203658850816689,2.0838777053779171e-08,3.917558671878257e-08,0.0066214462844394507,0.00013724752738971549,1.1183692992295473e-10,0.025999044319605605,0.023489719210541736,0.0086497624267392655,0.045005740888216475,1.4748433912770169e-12,1.7188075760236221e-11,4.5358132716225298e-07,1.631444064964115e-09,5.0119875001483587e-07,7.9572980669604164e-06,0.0053356754646541578,0.0062161949589057842,2.5464342962557593e-06,1.6465029169535385e-06,6.584925053351633e-17,8.3664600376678471e-05,7.9492810990987952e-08,2.5669647832993152e-08,4.711661842714222e-05,2.5813774243217343e-06,2.077808931247973e-09,0.00020168752585197626,0.00011514989604836187,3.453247882093446e-11,9.8685742582622627e-12,1.4038089912973019e-09,3.3759656020187858e-10,9.3116747609743655e-13,2.7324402040522698e-08,1.0785393301750498e-07,0.00018935913424009129,3.7449090279885165e-08,0.00028375272630940473,0.00028375109486533976
