Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282)
5.088349079396731e-07,0.22493070330671722,76.950000000000003,0.0,0.0,0.0,0.34669037979751866,9.407692453423298,0.016382974018018536,0.033430652963119048,0.01211647603475091,0.0024336673675743811,1.3455888799090034e-08,1.0916331854611314e-07,0.058602441008610132,8.7562130710795878e-05,3.056875181001257e-11,0.061121965953098364,0.11754181944173804,0.097496373072615938,0.17905883083436477,7.5133483287341804e-13,1.2017743000857248e-10,4.2089976839186089e-06,4.8504250693902959e-09,8.0336258911000673e-06,9.3873660724036712e-06,0.01919096895106746,0.06060444780633284,7.1412518744097931e-06,4.4382142020356666e-06,9.0480022702273386e-15,0.00063524784305466983,4.7033041184091113e-07,1.4603555506124112e-07,0.00024115870378653071,7.6015974241308354e-06,3.3209120872679697e-08,0.013714240404742797,0.0017939701960485363,8.9018825679924854e-11,2.6969446956405193e-11,3.1909764628348334e-08,8.4794150429181612e-09,1.694384542805484e-11,1.466660785073993e-05,5.5739106592476229e-05,0.0067455505036127525,2.2561767176726868e-07,0.0006463938012567853,6.9479755884665098e-05,0.001344071495077334,9.0636971251051197e-10,0.00017508308814574532,6.8703354117940789e-07,0.010258182985520378,0.00018389533191949018,2.1236295458180047e-08,6.1636799512175937e-05,0.0080025249851460346,0.0010525183586247299,4.0990529883752386e-06,1.7895363506714501e-10,1.5825106260404416e-11,0.00039357192491116974,1.7234878979003698e-07,9.100491657758099e-05,2.5705449627622167e-07,6.6966903330977077e-07,1.8290948434206574e-05,3.6551055102532539e-08,1.2661853388905046e-13,1.5900368397691102e-07,0.00050429640641991541,4.2112352478759768e-11,1.6490472270333528e-10,5.7273107716255056e-12,3.7289252231588292e-11,0.0011293296684709052,1.2645577872733255e-10,0.015309460318662874,1.2605865291466442e-10,3.3494949144332379e-08,3.2618292890922599e-13,1.8670016824017937e-13
5.123204328791323e-07,0.2249308558524524,76.950000000000003,0.0,0.0,0.0,0.34490137699927209,9.4074518768133437,0.016385066863344285,0.033245796308777255,0.012020795508413912,0.0024143986366307996,1.3381132453243416e-08,1.0870026964931179e-07,0.05881224643218947,8.7075665091283455e-05,3.0326721587419851e-11,0.06117461421669388,0.11803567175333632,0.09792441733428886,0.17958918566352949,7.4716067034865881e-13,1.2067907876672564e-10,4.2266928053521249e-06,4.8546982912781134e-09,8.0689704850897818e-06,9.3132406171946841e-06,0.019177519907806122,0.060830230114748932,7.1360600055105659e-06,4.4349875089338774e-06,9.0877263050663232e-15,0.00063708514453840535,4.7167834858749982e-07,1.4645410159102845e-07,0.0002408227190692008,7.6234096824393932e-06,3.3317547787079445e-08,0.01381843683791035,0.0018041603119034178,8.9271915760047118e-11,2.7046123989704546e-11,3.2086206226876895e-08,8.5271733605221285e-09,1.7002101486378178e-11,1.5016055556898666e-05,5.7066673442435083e-05,0.0067613099403400264,2.2635411937756372e-07,0.00064949296832847512,6.956788362130783e-05,0.0013538765080079002,9.155120384104897e-10,0.00017635893437239014,6.9636673644791139e-07,0.010371908301894564,0.00018524334569504215,2.1524789782703572e-08,6.2088137337549908e-05,0.0080941232319995306,0.0010645960629629772,4.2255952184055086e-06,1.8123279952883461e-10,1.6203166206198993e-11,0.00040207118105169679,1.7606607279183592e-07,9.21227500755615e-05,2.6259874421951338e-07,6.8411307069075973e-07,1.8515170229669006e-05,3.7000019321533366e-08,1.2934955883574723e-13,1.6100799190101754e-07,0.00051065488736746155,4.3118507078918523e-11,1.6478915740200319e-10,5.7523047321108892e-12,3.8180999584634893e-11,0.0011295220650212789,1.2716769587055221e-10,0.015386148436333562,1.2677133896247554e-10,3.4546018391205214e-08,3.3018148164911067e-13,1.8898885475037204e-13
5.158059578185914e-07,0.22493101181442185,76.950000000000003,0.0,0.0,0.0,0.343127655614064,9.4072138919849753,0.016386543934188261,0.033062171440480244,0.011926091728399873,0.0023953273231377002,1.3306879271885328e-08,1.0824123632116336e-07,0.059020565108244223,8.6592473745736339e-05,3.0087171081753063e-11,0.061224814506242821,0.11852586674081257,0.098350642187632925,0.18011347285120277,7.4301460302363767e-13,1.2117699384577279e-10,4.2442568532042055e-06,4.858777615754042e-09,8.1041646817293084e-06,9.2398718002654123e-06,0.019164036260816811,0.061054231533909813,7.1308573343611327e-06,4.4317541061450881e-06,9.1272814922263564e-15,0.00063891955529561846,4.7302419666685195e-07,1.4687199909677573e-07,0.00024048601888479481,7.6451873902517232e-06,3.3425788868295019e-08,0.013922220600918333,0.0018143124938874761,8.9524611094768736e-11,2.7122681429483314e-11,3.2262002173569705e-08,8.5747548359156084e-09,1.7060228005328862e-11,1.537049386354727e-05,5.8413186041223691e-05,0.006776609628686453,2.2708929861482495e-07,0.00065256899853434968,6.9653337145912918e-05,0.0013636718598790093,9.2465204616141578e-10,0.00017763351885649036,7.0572138768197942e-07,0.010485755274268397,0.00018659002000286789,2.1813947354503772e-08,6.253901560041654e-05,0.0081858210285619595,0.001076687702142665,4.3550334892929273e-06,1.8351279903592873e-10,1.658666351992155e-11,0.00041067057477446768,1.7982705632381223e-07,9.3240406684641186e-05,2.6820817057737209e-07,6.9872691839483647e-07,1.8739349853214671e-05,3.7448912498941295e-08,1.3211269088768795e-13,1.6301240345585639e-07,0.00051701370999098308,4.4139136003152729e-11,1.646732947565508e-10,5.7771920036049172e-12,3.908560608368419e-11,0.0011297161157111516,1.2787694552070171e-10,0.015462379702398985,1.2748135542093435e-10,3.5621918602416721e-08,3.341792823361316e-13,1.9127711080153556e-13
5.192914827580505e-07,0.22493117111566596,76.950000000000003,0.0,0.0,0.0,0.34136902941111463,9.4069784609823124,0.016387414663420471,0.032879769038905507,0.011832351210709972,0.0023764508676716086,1.3233125284742062e-08,1.077861685153543e-07,0.059227409474841737,8.6112530834881793e-05,2.9850068144102953e-11,0.061272608888277597,0.119012446684974,0.098775063300431634,0.18063176893479463,7.3889640919017194e-13,1.2167121874707931e-10,4.2616913435539687e-06,4.8626663747305511e-09,8.139209777412329e-06,9.1672492981876711e-06,0.019150519687340099,0.061276470211102253,7.1256444735019626e-06,4.4285143677883752e-06,9.1666692857370119e-15,0.00064075130951166343,4.7436812777479677e-07,1.4728930085703584e-07,0.00024014865082357708,7.6669333650340728e-06,3.3533856915810125e-08,0.014025592243965128,0.001824426961070235,8.9776944372379217e-11,2.7199129179342578e-11,3.2437156093738328e-08,8.6221604815535755e-09,1.7118224855499167e-11,1.5729927930542793e-05,5.9778663788610303e-05,0.0067914572053931234,2.2782329514503417e-07,0.00065562204285887695,6.9736162394483438e-05,0.0013734577005753287,9.3378899936974693e-10,0.00017890686103122069,7.1509673545411062e-07,0.01059971911646636,0.00018793537544183812,2.2103744698721305e-08,6.298944138827378e-05,0.0082776140637572694,0.0010887927147715897,4.4874049663894471e-06,1.8579341347577827e-10,1.6975605102153531e-11,0.00041937003243946937,1.8363170661160742e-07,9.4357779628275707e-05,2.7388272497580122e-07,7.135104451030564e-07,1.8963465905189308e-05,3.7897691749307186e-08,1.3490790521557294e-13,1.650167202095682e-07,0.00052337224456979034,4.5174257731976951e-11,1.6455714917949866e-10,5.8019735070880014e-12,4.000308911876774e-11,0.0011299118184351978,1.2858354334803988e-10,0.015538157778303448,1.2818871783899927e-10,3.6722998329921461e-08,3.3817594934975659e-13,1.9356471796214024e-13
5.227770076975096e-07,0.22493133368381935,76.950000000000003,0.0,0.0,0.0,0.33962531505991644,9.4067455467218348,0.016387688355826793,0.032698579785759532,0.011739560917717032,0.0023577665751706805,1.3159866649590755e-08,1.0733501697449708e-07,0.059432791823524581,8.5635811347637041e-05,2.9615378922201691e-11,0.061318038641265719,0.11949545323254847,0.099197696147454384,0.1811441493024013,7.3480587424019626e-13,1.2216179640102559e-10,4.2789977693002908e-06,4.8663678377380237e-09,8.1741070525487799e-06,9.0953629682923768e-06,0.019136971794406741,0.061496964047129732,7.1204220631732933e-06,4.4252686925517159e-06,9.2058911217284392e-15,0.00064258063480605865,4.7571031194703787e-07,1.4770605966574602e-07,0.00023981066037025443,7.6886503447842509e-06,3.3641764199233758e-08,0.014128552339815959,0.0018345039323834384,9.0028947944580616e-11,2.727547704058251e-11,3.2611671613231709e-08,8.6693913096164415e-09,1.7176092091536322e-11,1.6094362146878378e-05,6.1163123172831889e-05,0.0068058601985770267,2.2855619264847046e-07,0.00065865225126736924,6.9816404459004724e-05,0.0013832341795816793,9.4292217272451026e-10,0.00018017898048340025,7.244920307219481e-07,0.010713795122748211,0.00018927943255856941,2.2394158661590164e-08,6.3439421758083617e-05,0.0083694980976562455,0.001100910548778115,4.6227467277037298e-06,1.8807442628995031e-10,1.7369997029859778e-11,0.00042816947171764682,1.8747998658153223e-07,9.5474763873362975e-05,2.7962235212023958e-07,7.2846350677188023e-07,1.9187497383990349e-05,3.8346314887430072e-08,1.3773517458418868e-13,1.6702074699948999e-07,0.00052972987175862161,4.622388855444554e-11,1.644407344771954e-10,5.8266501645491999e-12,4.0933464143233655e-11,0.0011301091709443791,1.2928750536269973e-10,0.015613486287018103,1.2889344193938737e-10,3.7849606330211048e-08,3.4217110816796277e-13,1.9585146186376606e-13
5.262625326369688e-07,0.2249314994507999,76.950000000000003,0.0,0.0,0.0,0.33789633210643488,9.406515112864458,0.01638737418933749,0.032518594343087792,0.01164770812012691,0.0023392716899975842,1.3087099520040366e-08,1.0688773322128959e-07,0.059636724300791123,8.5162290262699424e-05,2.9383068803834428e-11,0.061361144310445322,0.11997492743083632,0.099618556012446693,0.1816506882049316,7.3074278346631682e-13,1.2264876886095168e-10,4.2961776011609566e-06,4.8698852161982757e-09,8.208857771729434e-06,9.024202840059411e-06,0.019123394121856256,0.061715730699005308,7.1151905873228457e-06,4.4220173879333903e-06,9.2449484185771607e-15,0.00064440775232018114,4.7705091243694975e-07,1.4812232629069906e-07,0.00023947209099214217,7.7103409898710582e-06,3.3749522405463714e-08,0.014231101483113705,0.0018445436266068685,9.0280652853527658e-11,2.7351734417619306e-11,3.278555235865469e-08,8.7164483319695073e-09,1.723382976034045e-11,1.6463800142520601e-05,6.2566577820400885e-05,0.0068198260283190001,2.2928807259451567e-07,0.0006616597722378636,6.9894107610197248e-05,0.0013930014447435487,9.5205085254265963e-10,0.00018144989682943513,7.3390653479739191e-07,0.010827978667343065,0.00019062221179207923,2.2685166409415411e-08,6.3888963734732868e-05,0.0084614689619546928,0.0011130406613979881,4.7610957593761127e-06,1.9035562446474939e-10,1.7769844569909142e-11,0.00043706880167207371,1.9137185567585755e-07,9.6591256192065213e-05,2.8542699152010737e-07,7.4358594597300275e-07,1.9411423684523948e-05,3.8794740452996808e-08,1.4059446922757489e-13,1.6902429192462883e-07,0.0005360859825601082,4.7288042604106435e-11,1.6432406388257031e-10,5.8512228823784133e-12,4.1876744704706981e-11,0.0011303081708152376,1.2998884737758871e-10,0.015688368813286495,1.2959554348891765e-10,3.900209152852248e-08,3.4616439133954468e-13,1.9813713218521304e-13
5.297480575764279e-07,0.22493166834327138,76.950000000000003,0.0,0.0,0.0,0.33618190289969918,9.406287123465356,0.01638648121720665,0.032339803382404136,0.011556780067527027,0.0023209637690587283,1.3014819922028488e-08,1.0644426954154198e-07,0.059839218910716405,8.4691941723013541e-05,2.9153107101574963e-11,0.061401965687479479,0.12045090971384186,0.10003765799163376,0.18215145877947017,7.2670691500427161e-13,1.2313217761287531e-10,4.3132322886884555e-06,4.873221661878697e-09,8.2434631840168274e-06,8.9537591469870216e-06,0.019109788147544025,0.0619327875854861,7.1099505359784327e-06,4.4187607533443767e-06,9.2838425772600622e-15,0.00064623287697377024,4.7839008569871777e-07,1.485381493020485e-07,0.00023913298429203601,7.7320078851611535e-06,3.385714326461924e-08,0.014333240289183926,0.001854546262234028,9.0532088871045987e-11,2.7427910330450937e-11,3.2958801954315815e-08,8.7633325591563515e-09,1.7291437772089128e-11,1.68382447980264e-05,6.3989038491447077e-05,0.0068333620077468118,2.3001901398768392e-07,0.00066464475318429752,6.9969315306962147e-05,0.0014027596439731269,9.6117433689597787e-10,0.00018271962933590221,7.4333951929991122e-07,0.010942265202294594,0.00019196373351478943,2.2976745427021598e-08,6.4338074318498952e-05,0.008553522557168531,0.0011251825188651435,4.9024889475533852e-06,1.9263679849211688e-10,1.8175152188191789e-11,0.00044606792301069481,1.9530726900762868e-07,9.7707155167269595e-05,2.9129657622733749e-07,7.5887758827245362e-07,1.9635224493528016e-05,3.9242927713039114e-08,1.4348575616440062e-13,1.7102716630754097e-07,0.00054243997820292646,4.8366731884085046e-11,1.6420715009644294e-10,5.8756925446394753e-12,4.283294247197404e-11,0.0011305088154824504,1.3068758488853962e-10,0.015762808904128598,1.3029503797443859e-10,4.0180802954508264e-08,3.5015543661757912e-13,2.0042152158399952e-13
5.33233582515887e-07,0.22493184029084617,76.950000000000003,0.0,0.0,0.0,0.3344818525345391,9.4060615432552339,0.016385018369789228,0.032162197598594441,0.011466764285892021,0.0023028403981687718,1.2943023966332429e-08,1.0600457896920666e-07,0.060040287517087752,8.4224740406768975e-05,2.892546349060745e-11,0.061440541812085275,0.1209234399024581,0.10045501699657519,0.18264653306607831,7.2269805158780835e-13,1.2361206374946253e-10,4.3301632598517758e-06,4.8763802670575203e-09,8.2779245231817785e-06,8.8840222938394853e-06,0.019096155290886801,0.062148151891010854,7.1047025101768951e-06,4.4154991568877839e-06,9.3225749816438444e-15,0.00064805621763226447,4.7972798707522587e-07,1.4895357688070038e-07,0.00023879338012509652,7.7536535416838562e-06,3.3964638318811737e-08,0.01443496939309589,0.0018645120573979157,9.0783285554702587e-11,2.750401373407933e-11,3.3131424020532433e-08,8.81004500019879e-09,1.7348916171447494e-11,1.7217698249524093e-05,6.5430513113176313e-05,0.0068464753439624812,2.3074909386780631e-07,0.00066760734062964663,7.0042070219232018e-05,0.0014125089252770659,9.7029193485252756e-10,0.00018398819717114812,7.5279026611112296e-07,0.011056650255929956,0.00019330401801730734,2.3268873516482708e-08,6.4786760469421877e-05,0.0086456548511672608,0.0011373355962512085,5.0469630718133216e-06,1.9491774234734458e-10,1.8585923553909868e-11,0.00045516672824990402,1.9928617819503615e-07,9.8822361091474345e-05,2.9723103408124021e-07,7.7433824557488833e-07,1.9858879840491891e-05,3.9690836621380182e-08,1.464089998303e-13,1.7302918467181504e-07,0.00054879127007494784,4.9459966278057308e-11,1.6409000531277273e-10,5.9000600346380494e-12,4.3802067242930639e-11,0.0011307111022602048,1.3138373369136512e-10,0.015836810069185629,1.30991940908217e-10,4.1386089690000261e-08,3.5414388786756472e-13,2.0270442621627984e-13
5.367191074553461e-07,0.2249320152306091,76.950000000000003,0.0,0.0,0.0,0.33279600880933941,9.4058383378634218,0.016382994456500363,0.031985767686027206,0.011377648792990582,0.0022848989062274308,1.2871707883859258e-08,1.0556861527069053e-07,0.060239941845752751,8.3760661789420354e-05,2.8700104420575356e-11,0.061476911035616678,0.12139255724527495,0.10087064775732063,0.18313598202871118,7.1871598277115121e-13,1.2408846755095991e-10,4.3469719209690801e-06,4.8793640694521543e-09,8.312243007964306e-06,8.8149828286645959e-06,0.019082496917516026,0.062361840570466051,7.0994469773681398e-06,4.4122328981603344e-06,9.3611469987304002e-15,0.00064987797725660603,4.8106476816316177e-07,1.4936865617375419e-07,0.00023845331672334749,7.7752803998655894e-06,3.4072018312254595e-08,0.014536289448686054,0.0018744412298315981,9.1034271711480183e-11,2.7580053355620162e-11,3.3303422173936356e-08,8.8565866627696562e-09,1.7406265141860726e-11,1.7602161896240634e-05,6.6891006849439331e-05,0.0068591731391415061,2.3147838748651871e-07,0.00067054767966022368,7.0112414245490106e-05,0.0014222494349550175,9.7940296651945988e-10,0.00018525561974301046,7.6225806723737741e-07,0.011171129431872274,0.00019464308550527524,2.3561528792935743e-08,6.5235029121692126e-05,0.0087378618791462553,0.0011494993773968458,5.1945547978394287e-06,1.9719825345221154e-10,1.900216154887069e-11,0.00046436510186215017,2.0330853218762548e-07,9.9936775962981383e-05,3.0323028894157875e-07,7.899677196592151e-07,2.0082370184882468e-05,4.0138427816765296e-08,1.4936416274636776e-13,1.7503016470962145e-07,0.0005551392796190064,5.0567753574166453e-11,1.6397264126555219e-10,5.9243262323452834e-12,4.4784126960591032e-11,0.0011309150283149712,1.3207730968601768e-10,0.015910375781199176,1.3168626804703104e-10,4.2618300810584088e-08,3.581293966226761e-13,2.0498564662713728e-13
5.402046323948052e-07,0.22493219309532977,76.950000000000003,0.0,0.0,0.0,0.33112420218319411,9.405617473305476,0.016380418167207238,0.031810504350426934,0.011289421593125522,0.0022671368802561296,1.2800867737176174e-08,1.0513633293462809e-07,0.060438193486284118,8.3299680264683847e-05,2.8476999583016177e-11,0.061511111021820143,0.12185830041868219,0.10128456482463677,0.18361987556977322,7.147604888328863e-13,1.2456142852098361e-10,4.3636596579664323e-06,4.8821760523161166e-09,8.3464198422586364e-06,8.7466314990027777e-06,0.019068814342044129,0.062573870352448074,7.0941842818362721e-06,4.4089621911013181e-06,9.3995599788593861e-15,0.00065169835305609524,4.8240057130040583e-07,1.497834314277507e-07,0.00023811283077678676,7.7968908309619802e-06,3.4179293825612439e-08,0.014637201127900451,0.0018843339968013927,9.1285074402531653e-11,2.7656037393698985e-11,3.347480002622536e-08,8.9029585524916247e-09,1.7463484649629605e-11,1.7991636412351696e-05,6.8370522106704927e-05,0.0068714623913607017,2.3220696776698243e-07,0.00067346591406461538,7.0180388522802156e-05,0.0014319813185251016,9.8850676377232159e-10,0.00018652191622588334,7.7174222478399053e-07,0.011285698407834145,0.00019598095609906651,2.3854689683571951e-08,6.5682887182181885e-05,0.0088301397422819502,0.0011616733547295999,5.3453006722377539e-06,1.9947813265071688e-10,1.9423868280466297e-11,0.00047366292043267167,2.0737427587946357e-07,0.00010105030356964554,3.0929425861921182e-07,8.0576579651844249e-07,2.0305676292051812e-05,4.058566265660999e-08,1.5235120444895004e-13,1.7702992725910279e-07,0.00056148343825653674,5.169009950049618e-11,1.6385506925530677e-10,5.9484919881052387e-12,4.5779127748670144e-11,0.0011311205906716149,1.3276832817570486e-10,0.015983509476329032,1.3237803484746275e-10,4.3877785344040992e-08,3.6211161987085501e-13,2.0726498648375017e-13
5.433416048403184e-07,0.22493235561892916,76.950000000000003,0.0,0.0,0.0,0.32963143990000543,9.4054206689091959,0.016377634313018238,0.031653757114115562,0.011210766764889491,0.0022513026469647662,1.2737515324733126e-08,1.0475038935188747e-07,0.060615430135548681,8.2887424032940143e-05,2.8278109317973118e-11,0.061540066883373067,0.12227461586240752,0.10165563686198346,0.18405068680844369,7.1122308671199216e-13,1.2498418230420197e-10,4.3785763609438519e-06,4.8845623527475282e-09,8.3770588652525564e-06,8.685696124123957e-06,0.019056480379455953,0.06276329244670073,7.0894422020609379e-06,4.40601503735335e-06,9.4339967873347424e-15,0.00065333566663721635,4.8360207594195477e-07,1.5015650576849755e-07,0.0002378060613312224,7.8163280790085736e-06,3.4275761334148299e-08,0.014727673046522215,0.0018932065395151829,9.1510662406279965e-11,2.772438230429802e-11,3.3628512714140962e-08,8.9445489264109821e-09,1.7514871583456421e-11,1.8346447753214825e-05,6.9718349025028889e-05,0.0068821791152746765,2.3286213866523997e-07,0.0006760735436464986,7.0239572653133994e-05,0.0014407327588405164,9.9669345256055792e-10,0.00018766063578118207,7.8029138263211691e-07,0.011388883750903181,0.00019718403281784988,2.4118949206545503e-08,6.6085614050021349e-05,0.0089132472121602729,0.0011726382392763474,5.4836988590936199e-06,2.0152932178363624e-10,1.9808081235004753e-11,0.00048211587441357391,2.1107049488201143e-07,0.00010205164164844589,3.1480709014151356e-07,8.2012803244110525e-07,2.0506478602341955e-05,4.0987837938309225e-08,1.5506676267957651e-13,1.7882852703673965e-07,0.00056718942654930917,5.2712661560222083e-11,1.6374908564132485e-10,5.9701559932353705e-12,4.6685696691118274e-11,0.0011313069932811237,1.3338807107774288e-10,0.01604896323838927,1.3299844855843815e-10,4.503492857063571e-08,3.6569253236120257e-13,2.0931462460133107e-13
