Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26)
1.0258348157137835e-08,0.362475569140027,76.950000000000003,0.0,0.0,0.0,7.5267768046777093e-05,9.4996873370054349,0.0019238902085898389,0.0090778295250682484,1.0529237105577663e-05,1.2281198218717373e-07,7.465627254655207e-10,3.4016939081476348e-06,0.11759273109383123,4.3112122808944803e-06,5.9612394278721774e-16,1.2821260378503736e-07,0.00028219788334837782,0.84581428050877383,0.00022653394078657335,1.6183866812921117e-14,1.0136329669546789e-12,1.4786329244209099e-07,1.004087880734595e-12,0.00032662436236936701,1.3072270064726168e-07,0.011210102678047713,0.011288507029173337,1.0810314827694589e-06,5.6180765214134913e-07,5.59749216630104e-09,0.0019002405053089857,3.6450738823542346e-07,9.4663092421845656e-08,4.9865433705195959e-07,2.677404936115656e-07,1.734312639245765e-06,2.9451967211326953e-05,0.010960011041365089,1.3491341101367669e-12,5.2564595492786819e-13,1.466972722099192e-06,4.8331587458356555e-07,1.4188848481391768e-08,8.8909940419861747e-05,0.00027411929464104628,8.4256745768159017e-06,1.172758002497677e-07,7.0219156958723634e-07,7.9454706431468324e-08,4.6963417674522119e-07,1.675796836209198e-08,2.6963025747696255e-09,5.1778653392921622e-07,3.1421323938484826e-08,1.7411496308493095e-07,7.8056784480608105e-09,9.1193385917150934e-10,6.7512321348510208e-09,4.8574607427846858e-11,8.8442812076151541e-05,9.4408537442358952e-11,5.3900716558920947e-08,5.365296713083449e-05,3.376873227948826e-09,9.668512827111371e-08,6.3582291080340678e-09,1.7813262615717272e-08,1.1247282516115926e-09,5.0337905247060339e-10,2.5458861414444472e-16,1.4525480584357491e-09,1.9232532579964593e-06,2.9387401214783669e-08,8.9197403297341864e-09,7.4578513078503657e-10,2.9382584908351951e-08,0.00030484629187377954
1.0314276295235722e-08,0.3624755705040403,76.950000000000003,0.0,0.0,0.0,7.5008277570370494e-05,9.4996860690477547,0.0019221871510747932,0.0090666246122775886,1.0128930206808857e-05,1.1814282715822059e-07,7.4564112547624765e-10,3.3883664698553028e-06,0.11709838126199279,4.3058902851409251e-06,5.7345985341594519e-16,1.2663331041042056e-07,0.00028359913429811461,0.84630013491705325,0.00022653887283148887,1.6163888576691547e-14,1.0186657313124155e-12,1.4860104835617969e-07,9.9620331488106144e-13,0.00032681304447161537,1.2575491139131307e-07,0.011210338310855742,0.01128891521586722,1.0810540561917199e-06,5.6181938572973284e-07,5.6007075519740585e-09,0.0019094047950993967,3.6626525867924002e-07,9.5119647354561226e-08,4.986767065511442e-07,2.6903212075160265e-07,1.742743172162329e-06,2.953645033254806e-05,0.010969424222345391,1.3556423842419676e-12,5.2818168992499088e-13,1.4679161545896488e-06,4.836963115680694e-07,1.4183221731471069e-08,8.9044870603536498e-05,0.00027453805264542785,8.4274287817522789e-06,1.1784647186863412e-07,7.0350578977350684e-07,7.9324258173268291e-08,4.7083740828675694e-07,1.6838908058792646e-08,2.703226514926672e-09,5.2089235014749824e-07,3.1714282387159317e-08,1.7457589002041703e-07,7.852501259285673e-09,9.1436559571179185e-10,6.8148496016837247e-09,4.9077764586779265e-11,8.8883651542922068e-05,9.4979123145769835e-11,5.3983130770947084e-08,5.4136569366128292e-05,3.4073103922170022e-09,9.7360881367778767e-08,6.4155386722112432e-09,1.7973859367167459e-08,1.1325917530234902e-09,5.0688165992572493e-10,2.5688387611982132e-16,1.4630270483028253e-09,1.9371321782807068e-06,2.9432334928209874e-08,8.9199278587308508e-09,7.4621342429522362e-10,2.9427515433280809e-08,0.00030611983618978976
1.0370204433333609e-08,0.362475571807344,76.950000000000003,0.0,0.0,0.0,7.4749888945865512e-05,9.4996848025493534,0.0019204855360858118,0.0090554337009620591,9.7438432333134541e-06,1.1365119700504489e-07,7.4472068307255113e-10,3.3750964687467887e-06,0.11660616243490243,4.3005749451139573e-06,5.5165775943802317e-16,1.250727318157633e-07,0.00028499869748421005,0.8467838805290272,0.00022654378765434746,1.6143935286718895e-14,1.0236924324263836e-12,1.4933791567839114e-07,9.8841094696398943e-13,0.00032700090764890935,1.2097599958010492e-07,0.011210560556873899,0.011289307885536441,1.0810753436069058e-06,5.6183044933116583e-07,5.6039089744711193e-09,0.0019185552116973651,3.6802046840053677e-07,9.5575511163457091e-08,4.986978297045754e-07,2.7032179223174783e-07,1.7511609424355035e-06,2.9619941802217345e-05,0.010978813368637328,1.3621408061657669e-12,5.307135871090353e-13,1.4688576382069917e-06,4.8407582756991218e-07,1.4177635218820381e-08,8.9179891141213211e-05,0.00027495708740602382,8.4291117505155762e-06,1.1841627942308859e-07,7.0479967280433898e-07,7.9195124262602728e-08,4.7202538812615436e-07,1.6919726184785228e-08,2.7100627007256695e-09,5.2400217573136915e-07,3.2007776437317234e-08,1.7503098939931019e-07,7.8993845183739961e-09,9.1676660310008908e-10,6.8785474448361815e-09,4.9582293980057933e-11,8.9323997580558238e-05,9.5550450231790635e-11,5.4065599636763183e-08,5.4621839438377551e-05,3.4378525243517233e-09,9.8037474909363712e-08,6.4730458829764344e-09,1.8135010118637492e-08,1.1404650371826635e-09,5.1038852764295339e-10,2.5918705582645054e-16,1.4735215284922939e-09,1.9510316442834778e-06,2.9477298455914718e-08,8.9201047399436684e-09,7.4663985890659122e-10,2.9472475772361183e-08,0.00030739174551817683
1.0426132571431496e-08,0.3624755730523557,76.950000000000003,0.0,0.0,0.0,7.4492596582710144e-05,9.4996835375125013,0.0019187853626984246,0.0090442567732741206,9.3733975117710226e-06,1.0933034207031411e-07,7.4380139009485833e-10,3.3618836573382091e-06,0.11611606542557024,4.2952662578961677e-06,5.3068471971283621e-16,1.2353067390613343e-07,0.0002863965749095597,0.84726552643356712,0.00022654868533610858,1.6124007008006752e-14,1.028713076282682e-12,1.5007389546353384e-07,9.8070987018359841e-13,0.00032718795543084625,1.1637878395313671e-07,0.011210769979021522,0.011289685628144794,1.0810953935586574e-06,5.6184087059228989e-07,5.6070964954437274e-09,0.0019276917765766839,3.6977302104187901e-07,9.6030684853524581e-08,4.9871775866925463e-07,2.7160951109170477e-07,1.7595659698185175e-06,2.9702452449594861e-05,0.010988178582698311,1.3686293859182671e-12,5.3324164974059164e-13,1.4697971812076206e-06,4.8445442651107749e-07,1.4172088750325288e-08,8.9315001775186722e-05,0.00027537639813895694,8.4307260855923726e-06,1.1898522425042601e-07,7.0607346214414318e-07,7.9067297533088584e-08,4.7319829228327093e-07,1.7000422926179437e-08,2.7168121445705959e-09,5.2711599267695518e-07,3.230179745089707e-08,1.7548032810074123e-07,7.946327955855906e-09,9.1913723355474071e-10,6.9423234097029311e-09,5.0088180241018137e-11,8.9763852855518657e-05,9.6122515132075422e-11,5.4148122985882501e-08,5.5108771612865136e-05,3.4684992583713746e-09,9.871490365135477e-08,6.5307500550063655e-09,1.8296712965023683e-08,1.1483480430148951e-09,5.1389962851928421e-10,2.6149812626496686e-16,1.4840314085702785e-09,1.9649515374747252e-06,2.9522291727929234e-08,8.9202714146093251e-09,7.4706444267475906e-10,2.951746584142258e-08,0.00030866202420913179
1.0482060709529382e-08,0.3624755742414017,76.950000000000003,0.0,0.0,0.0,7.4236394948468636e-05,9.4996822739393423,0.0019170866299871093,0.0090330938114238229,9.017036370385172e-06,1.0517376932636338e-07,7.4288324034206015e-10,3.3487277835352663e-06,0.11562808108658303,4.2899641933766447e-06,5.1050861676309243e-16,1.2200694352246408e-07,0.00028779276857398981,0.84774508168027607,0.00022655356595722393,1.6104103600931911e-14,1.0337276733395078e-12,1.5080898876478411e-07,9.7309917158699957e-13,0.00032737419133177097,1.1195635628597262e-07,0.011210967118145232,0.011290049011225191,1.0811142546827936e-06,5.6185067510246937e-07,5.6102701947002765e-09,0.0019368145111792973,3.7152291897791884e-07,9.6485169180559126e-08,4.9873654356482929e-07,2.7289528041569258e-07,1.7679582740339752e-06,2.9783993017445506e-05,0.010997519966541266,1.3751081378209656e-12,5.3576588221005982e-13,1.4707347917829336e-06,4.8483211228757798e-07,1.41665822032756e-08,8.9450202249002138e-05,0.00027579598406424812,8.4322742999263396e-06,1.195533076858859e-07,7.07327398718502e-07,7.89407705676662e-08,4.743562951669058e-07,1.7080998468767378e-08,2.7234758496143516e-09,5.3023378303379171e-07,3.259633688638094e-08,1.759239724066906e-07,7.9933312987273269e-09,9.2147783616700676e-10,7.0061752705038681e-09,5.0595408163547776e-11,9.0203220021871169e-05,9.6695314934142584e-11,5.4230700725529857e-08,5.5597360167442037e-05,3.4992502375066015e-09,9.9393162395120237e-08,6.5886504972827371e-09,1.8458966005402309e-08,1.1562407099895128e-09,5.1741493641679561e-10,2.638170600785242e-16,1.4945565997122113e-09,1.9788917403361767e-06,2.9567314601182895e-08,8.9204283083242137e-09,7.4748718225393453e-10,2.9562485554300359e-08,0.00030993067651998726
1.053798884762727e-08,0.36247557537671454,76.950000000000003,0.0,0.0,0.0,7.3981278567032961e-05,9.4996810118318198,0.0019153893370253174,0.0090219447976155037,8.6742243023836875e-06,1.0117523261010314e-07,7.4196624518820271e-10,3.3356286052981147e-06,0.11514220030993148,4.2846687571836248e-06,4.9109994186264342e-16,1.2050134848495465e-07,0.00028918728047429797,0.84822255527965085,0.00022655842959764383,1.6084225019800992e-14,1.0387362290261426e-12,1.5154319663370849e-07,9.6557791025783246e-13,0.00032755961885084291,1.077020710092457e-07,0.011211152493850607,0.011290398580732533,1.0811319875340915e-06,5.6185989106213172e-07,5.6134301107120462e-09,0.0019459234369092907,3.7327016860208619e-07,9.6938965594567694e-08,4.9875423255116856e-07,2.7417910314518284e-07,1.7763378747738961e-06,2.9864574161393713e-05,0.011006837621736517,1.3815770843979693e-12,5.3828629524716208e-13,1.4716704781217247e-06,4.8520888878849458e-07,1.4161115377057182e-08,8.9585492307510232e-05,0.00027621584440579779,8.4337588198003439e-06,1.2012053106264752e-07,7.0856172092709655e-07,7.8815535714393255e-08,4.754995695728701e-07,1.7161452998266881e-08,2.7300548097467854e-09,5.3335552889915553e-07,3.2891386297950328e-08,1.7636198800051209e-07,8.0403942769797434e-09,9.2378875689239062e-10,7.0701008300210327e-09,5.1103962701040263e-11,9.0642101721350978e-05,9.7268846069137691e-11,5.4313332661338978e-08,5.6087599392486518e-05,3.5301051051241415e-09,1.0007224598832751e-07,6.6467465525557194e-09,1.862176734302028e-08,1.1641429781087954e-09,5.2093442485723653e-10,2.6614383006450168e-16,1.5050970154222124e-09,1.9928521363419646e-06,2.9612367030836031e-08,8.9205758474352444e-09,7.4790808682934767e-10,2.9607534828461961e-08,0.00031119770661865886
1.0593916985725156e-08,0.3624755764604422,76.950000000000003,0.0,0.0,0.0,7.3727242017217065e-05,9.4996797511917439,0.0019136934828854883,0.0090108097140848224,8.3444461613071894e-06,9.7328723244527955e-08,7.4105039631859697e-10,3.3225858798958871e-06,0.11465841402684422,4.2793799533556849e-06,4.7242946734428425e-16,1.1901369763389965e-07,0.00029058011260429235,0.84869795620326227,0.00022656327633682305,1.6064371378102242e-14,1.0437387482115802e-12,1.5227652012028467e-07,9.5814519053712909e-13,0.00032774424147210304,1.0360953522238804e-07,0.011211326605354375,0.011290734861864092,1.0811486342971325e-06,5.6186854323207845e-07,5.6165762992369851e-09,0.0019550185751402078,3.7501477389565457e-07,9.7392075166873998e-08,4.987708719032718e-07,2.754609822917322e-07,1.7847047916997392e-06,2.9944206449350189e-05,0.011016131649413834,1.3880362347434326e-12,5.4080289192794389e-13,1.472604248381769e-06,4.8558475988736023e-07,1.4155688063495093e-08,8.9720871696832475e-05,0.0002766359783913656,8.4351819876359864e-06,1.2068689571182745e-07,7.0977666465716195e-07,7.8691585101472712e-08,4.7662828668290219e-07,1.7241786700008688e-08,2.7365500095876466e-09,5.364812124165761e-07,3.3186937334640993e-08,1.7679443996580626e-07,8.0875166243205385e-09,9.2607033854384837e-10,7.13409791933438e-09,5.1613828965329342e-11,9.1080500583418862e-05,9.7843104844962815e-11,5.4396018605367465e-08,5.6579483590957157e-05,3.5610634957315284e-09,1.0075214932388078e-07,6.7050375422147091e-09,1.8785115085293901e-08,1.1720547878978544e-09,5.2445806726983523e-10,2.6847840949754808e-16,1.5156525673544195e-09,2.0068326099444303e-06,2.9657448967057102e-08,8.9207144226096925e-09,7.4832716470263552e-10,2.9652613581613866e-08,0.0003124631185869543
1.0649845123823043e-08,0.36247557749465315,76.950000000000003,0.0,0.0,0.0,7.347427993137167e-05,9.4996784920208288,0.0019119990666390735,0.0089996885431384514,8.0272063868985919e-06,9.3628461011494741e-08,7.4013568328917201e-10,3.3095993565404411e-06,0.1141767132076217,4.2740977443417716e-06,4.5446820559667861e-16,1.1754380086803366e-07,0.00029197126695482936,0.84917129338393127,0.00022656810625372713,1.6044542519897994e-14,1.0487352424388181e-12,1.5300896027292233e-07,9.50800117585028e-13,0.00032792806266453991,9.9672599087105185e-08,0.011211489932253179,0.011291058359848758,1.0811642342930247e-06,5.6187665327818911e-07,5.6197088485698236e-09,0.0019640999472153157,3.7675673627754004e-07,9.7844498488430715e-08,4.9878650608354737e-07,2.7674092095729983e-07,1.7930590444424192e-06,3.0022900361007448e-05,0.011025402150264499,1.3944856010497099e-12,5.4331567507044402e-13,1.4735361106425724e-06,4.8595972942778585e-07,1.4150300157563576e-08,8.98563401643081e-05,0.00027705638525255037,8.4365460647122148e-06,1.2125240296249252e-07,7.1097246329744272e-07,7.8568910651753046e-08,4.7774261606438647e-07,1.7321999758935374e-08,2.7429624244845202e-09,5.3961081578323585e-07,3.3482981739498515e-08,1.7722139278562982e-07,8.1346980697025987e-09,9.2832292078683647e-10,7.1981643975576852e-09,5.2124992225612765e-11,9.1518419225318834e-05,9.8418088527669385e-11,5.4478758488245133e-08,5.707300707835565e-05,3.592125054900738e-09,1.0143286733772273e-07,6.763522772127645e-09,1.8949007343810652e-08,1.1799760803956523e-09,5.279858383281307e-10,2.7082077118495382e-16,1.5262231684974212e-09,2.0208330465530079e-06,2.9702560247850119e-08,8.920844406369601e-09,7.4874442183867246e-10,2.9697721728179021e-08,0.00031372691642375737
1.070577326192093e-08,0.36247557848133,76.950000000000003,0.0,0.0,0.0,7.3222386993718373e-05,9.4996772343205826,0.0019103060873565522,0.008988581267070023,7.7220282604358107e-06,9.0068885456284847e-08,7.3922212186567195e-10,3.2966687964883895e-06,0.1136970888614641,4.2688221346919723e-06,4.371901582068089e-16,1.1609146918052245e-07,0.00029336074551384987,0.84964257571588364,0.00022657291942683789,1.6024738356623318e-14,1.0537257173345952e-12,1.5374051813848247e-07,9.4354175230912399e-13,0.00032811108588215633,9.5885346585991315e-08,0.011211642935249099,0.011291369560706211,1.081178846002459e-06,5.6188424690624161e-07,5.6228277936296247e-09,0.0019731675744385085,3.7849606260368013e-07,9.829623707344204e-08,4.9880117781085821e-07,2.7801892205568877e-07,1.8014006526023476e-06,3.0100666287400266e-05,0.011034649224543077,1.4009252088336835e-12,5.4582465709068435e-13,1.474466072985069e-06,4.86333801247767e-07,1.4144951467085165e-08,8.9991897458566365e-05,0.000277477064224773,8.4378532338042724e-06,1.2181705414165556e-07,7.1214934775261916e-07,7.8447504096610635e-08,4.7884272567083543e-07,1.7402092359960897e-08,2.7492930205148206e-09,5.4274432124408076e-07,3.3779511348733207e-08,1.7764291034202236e-07,8.1819383444606058e-09,9.3054684013602731e-10,7.2622981515734471e-09,5.2637437907358091e-11,9.1955860252135636e-05,9.8993793624548476e-11,5.4561552121401631e-08,5.7568164182662279e-05,3.6232894306977744e-09,1.0211439500961684e-07,6.8222015941861565e-09,1.9113442234317092e-08,1.1879067971450375e-09,5.3151771232327145e-10,2.7317088800078256e-16,1.5368087351120803e-09,2.0348533325148744e-06,2.9747700826259596e-08,8.9209661822338364e-09,7.491598674705014e-10,2.974285918675862e-08,0.00031498910404809122
1.0761701400018816e-08,0.3624755794223807,76.950000000000003,0.0,0.0,0.0,7.2971557939121638e-05,9.4996759780924034,0.0019086145441074495,0.0089774878681923454,7.4284531883624311e-06,8.6644647537169842e-08,7.3830970463042298e-10,3.2837939624978806e-06,0.11321953203630733,4.2635531386157999e-06,4.2056952440974689e-16,1.1465651469269819e-07,0.00029474855026641436,0.85011181205492858,0.00022657771593415912,1.6004959063941879e-14,1.0587101761442151e-12,1.5447119476229651e-07,9.363692107867552e-13,0.00032829331456403477,9.224208663251609e-08,0.011211786056923015,0.011291668931977314,1.0811925067755309e-06,5.6189134663037115e-07,5.6259331808787958e-09,0.0019822214780829974,3.8023275750798186e-07,9.8747292115356747e-08,4.9881492812720702e-07,2.7929498855927346e-07,1.8097296357494639e-06,3.0177514530528839e-05,0.011043872972069452,1.4073550666266928e-12,5.4832984124269778e-13,1.4753941434726062e-06,4.8670697917393212e-07,1.4139641761829964e-08,9.0127543329501249e-05,0.00027789801454725576,8.4391056017454522e-06,1.2238085057426788e-07,7.1330754645816951e-07,7.832735698909217e-08,4.7992878184310203e-07,1.7482064687650891e-08,2.7555427544919338e-09,5.4588171108782575e-07,3.4076518090875028e-08,1.7805905591583614e-07,8.2292371856460125e-09,9.3274242995364076e-10,7.3264970957668951e-09,5.3151151591192159e-11,9.2392826256851979e-05,9.9570216249680597e-11,5.4644399290366078e-08,5.8064949244407475e-05,3.6545562577434758e-09,1.0279672736245272e-07,6.8810733388948926e-09,1.9278417876714943e-08,1.1958468801830502e-09,5.3505366311309568e-10,2.7552873351645467e-16,1.5474091808875545e-09,2.0488933551036011e-06,2.979287068120969e-08,8.9210800971222999e-09,7.4957351036847148e-10,2.9788025877201045e-08,0.00031624968530206439
1.0817629538116703e-08,0.3624755803196443,76.950000000000003,0.0,0.0,0.0,7.2721787551957795e-05,9.4996747233376286,0.0019069244359603563,0.0089664083289068986,7.1460400131549122e-06,8.3350601592690392e-08,7.3739841490426907e-10,3.2709746046907824e-06,0.11274403381866076,4.2582907101911033e-06,4.0457995244708515e-16,1.1323875068560294e-07,0.00029613468319473601,0.85057901121863599,0.00022658249585322235,1.5985204478406929e-14,1.0636886316669115e-12,1.5520099118818444e-07,9.2928162238885878e-13,0.00032847475213440309,8.8737344519126349e-08,0.011211919722421422,0.011291956923426645,1.0812052456658299e-06,5.6189797025723418e-07,5.629025109506073e-09,0.0019912616793939949,3.8196682114398351e-07,9.9197663992330737e-08,4.9882779646227842e-07,2.8056912359729547e-07,1.8180460134232426e-06,3.0253455303041698e-05,0.011053073492230904,1.4137751832849498e-12,5.5083122801665962e-13,1.4763203300739591e-06,4.8707926699811147e-07,1.4134370954935002e-08,9.0263277528188879e-05,0.0002783192354630023,8.4403052019135606e-06,1.2294379358323746e-07,7.1444728539564559e-07,7.820846071662739e-08,4.8100094931127485e-07,1.7561916926094465e-08,2.7617125739758614e-09,5.4902296765699935e-07,3.4373993985930318e-08,1.7846989218685342e-07,8.2765943243635494e-09,9.3491002044938233e-10,7.3907591717608446e-09,5.3666119011784005e-11,9.2829319820405363e-05,1.0014735386557924e-10,5.4727299951449164e-08,5.8563356616642319e-05,3.6859251833369429e-09,1.0347985945941848e-07,6.9401373062956133e-09,1.9443932395067863e-08,1.2037962720328243e-09,5.3859366614496375e-10,2.7789428072593198e-16,1.5580244202753763e-09,2.0629530024990091e-06,2.983806962955267e-08,8.9211864740352448e-09,7.4998535565232249e-10,2.9833221714425672e-08,0.00031750866395370526
1.087355767621459e-08,0.36247558117488216,76.950000000000003,0.0,0.0,0.0,7.2473070664532516e-05,9.4996734700573846,0.0019052357619829454,0.0089553426315969568,6.8743643504053682e-06,8.0181797599718439e-08,7.3648827351644255e-10,3.2582104869577928e-06,0.11227058533343522,4.2530348498992816e-06,3.8919856865260384e-16,1.1183799162946486e-07,0.00029751914627821333,0.85104418198648624,0.00022658725926109189,1.5965474443262585e-14,1.0686610901820461e-12,1.5592990845847234e-07,9.222780500111761e-13,0.00032865540200269938,8.5365853690378208e-08,0.011212044340080617,0.011292233967718401,1.0812171202578364e-06,5.6190414124842741e-07,5.6321036126995e-09,0.0020002881995755859,3.8369826075053749e-07,9.9647354261688135e-08,4.9883982069486117e-07,2.8184133006011027e-07,1.8263498051327446e-06,3.0328498727974793e-05,0.011062250883983799,1.4201855880740497e-12,5.533288318148075e-13,1.4772446407601601e-06,4.8745066850685539e-07,1.4129138870478928e-08,9.039909980697696e-05,0.00027874072621878078,8.4414539966428844e-06,1.2350588448942522e-07,7.1556878810833005e-07,7.80908065132309e-08,4.8205939119723478e-07,1.7641649259385249e-08,2.7678034172872225e-09,5.5216807334259253e-07,3.4671931144538988e-08,1.7887548123417765e-07,8.3240094928110928e-09,9.3704993868180201e-10,7.4550823481499479e-09,5.4182326056713208e-11,9.3265343511744815e-05,1.0072520312172149e-10,5.4810253930506771e-08,5.9063380664841161e-05,3.7173958612847502e-09,1.0416378640512347e-07,6.9993928571066997e-09,1.9609983917587105e-08,1.2117549156942404e-09,5.4213769652219319e-10,2.8026750252832171e-16,1.5686543723203977e-09,2.0770321637670968e-06,2.9883297613919139e-08,8.9212856592165756e-09,7.503954124878361e-10,2.9878446617876834e-08,0.00031876604369968829
