Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447)
7.838340024453352e-10,0.2845064857960883,76.950000000000003,0.0,0.0,0.0,0.35570627545077876,9.4997378936225889,0.0020354391477228886,0.017372097011368718,0.013696625714026807,0.00024848572966619227,1.9846313369062996e-09,0.00012741152334096707,0.15856339654421278,1.1649620233886267e-05,1.2917322795342726e-12,1.1687098811648645e-06,4.0087112774571771e-06,0.44252889303782195,0.00041010643274854396,4.6322140810810043e-14,1.8931909215283897e-14,1.4791303612717453e-09,3.9227272625960869e-12,0.00013942923808300101,0.0001316040086047815,0.003416777707085079,0.0034182803448986649,4.5127082811262386e-07,2.3818626302085719e-07,1.0949163655032701e-09,0.00010480595938023583,2.7530727556454165e-08,7.2511174587832454e-09,6.5191152958942768e-08,2.613377004614714e-08,6.1858878513347513e-08,1.7591032369393248e-07,0.0053639522609536406,1.7261336176388504e-13,6.5827675515178139e-14,2.8109453122775897e-06,4.2594270320718391e-07,1.0551048288298769e-07,3.379382248792545e-05,9.6874772356054053e-05,1.6457318363025633e-07,7.4140363394029464e-09,4.1614853634961343e-08,3.3626082785371145e-08,6.9777224228080575e-09,6.9139279979284739e-10,6.0846774793791739e-11,5.5393925334742099e-08,3.7733250406403058e-10,1.3025558859098113e-09,8.8801017101685969e-10,9.8169541502969587e-12,1.1142396997358522e-11,9.6191732319386249e-14,1.4527756644106099e-06,8.4797125160212362e-12,1.0801623583807765e-08,6.2390176548718796e-07,5.6523550772318721e-11,1.6397784249872031e-09,1.0437403868116328e-10,2.911304034053835e-10,2.9460741965068501e-11,7.0219554071871937e-12,5.1623260512049801e-18,2.0615039577381649e-11,2.9413433861455244e-08,6.7974694325157398e-09,1.8314018866658788e-09
7.933379794851024e-10,0.28450667705236654,76.950000000000003,0.0,0.0,0.0,0.35137045443652548,9.4997377282514712,0.002049324912802325,0.017433189244854066,0.013700692017079658,0.0002485717374559869,1.9916091932365851e-09,0.00012591173897514633,0.15961276589948895,1.1690620152616359e-05,1.2921793779372276e-12,1.1923794819699012e-06,4.1017889159772947e-06,0.44563182934396461,0.00041498717693331773,4.6485168644889686e-14,1.9271641927877559e-14,1.5164522612866422e-09,4.0043325956836302e-12,0.00014059315986847602,0.00013167843379713508,0.0034756996208446323,0.0034772530340484711,4.5905347778031898e-07,2.4229507007188875e-07,1.1025969654939254e-09,0.00010671938337915108,2.8033380544800817e-08,7.3836886619567387e-09,6.7761254491786193e-08,2.6614383375851838e-08,6.3159452805070196e-08,1.8470037473224901e-07,0.0054017202595264789,1.7578770298249978e-13,6.7038235842927557e-14,2.7886724451380384e-06,4.2453737066711204e-07,1.043310334263821e-07,3.3991797906652195e-05,9.7605378513261084e-05,1.7263920044997958e-07,7.5734455973823299e-09,4.3104477303927779e-08,3.4731364715182242e-08,7.3041433567632394e-09,7.0404818101369146e-10,6.3740892561645079e-11,5.5823122627924452e-08,3.9409134572893526e-10,1.37297362287817e-09,8.9489814492663021e-10,1.0376071215658336e-11,1.1863157117439478e-11,1.0250134265078703e-13,1.4843242785804985e-06,8.5460137082613597e-12,1.0891497252175421e-08,6.3711882256287191e-07,5.7721008035106439e-11,1.6772180690326603e-09,1.0658533573074711e-10,2.9732267569309421e-10,3.013789023942851e-11,7.1809373478263507e-12,5.2721274540889088e-18,2.1043228430423201e-11,3.0023774645248449e-08,6.8541062970840317e-09,1.8629966389242278e-09
8.028419565248695e-10,0.2845068684977671,76.950000000000003,0.0,0.0,0.0,0.34708901396280828,9.4997375917795424,0.0020630365415774594,0.017492741088683948,0.013703238355871943,0.00024862981334205847,1.9984111418375867e-09,0.00012443074947202632,0.16064803855558207,1.1730586084314821e-05,1.292481279170549e-12,1.2160751163669682e-06,4.1954751988818281e-06,0.44869821348905808,0.00041982516635247658,4.6644084518380955e-14,1.9613665819963527e-14,1.5540629580752591e-09,4.0861092209480398e-12,0.00014174328917750811,0.00013173723386463609,0.0035346501134659123,0.0035362555472735081,4.6683989890570519e-07,2.4640587560760502e-07,1.1101870875529722e-09,0.0001086393220229963,2.8537744684929918e-08,7.5167124107599089e-09,7.0386326697266071e-08,2.7096656624879714e-08,6.4466588816910158e-08,1.9379029309834325e-07,0.0054390464934085938,1.7897300425456767e-13,6.8252975865078816e-14,2.7666827381144269e-06,4.2315080604485467e-07,1.0316638721024262e-07,3.4187510897680034e-05,9.832751292689987e-05,1.8097009334344865e-07,7.7336929949205268e-09,4.4623849752478783e-08,3.5853899850112199e-08,7.6407246463182914e-09,7.1674690873016022e-10,6.6726827661106872e-11,5.62493839296109e-08,4.1132119909039854e-10,1.446047909416252e-09,9.0173893203477561e-10,1.0957626443743705e-11,1.2618860786217525e-11,1.0912161042557729e-13,1.5160992961917799e-06,8.6118741397519505e-12,1.0980323463921295e-08,6.5043036269602473e-07,5.8927024754926371e-11,1.7149348068506057e-09,1.088124401779946e-10,3.035594111909826e-10,3.0820097086496669e-11,7.3410742153491541e-12,5.3827172787227101e-18,2.1474216895284514e-11,3.0638100316645921e-08,6.9100830266766123e-09,1.8946068046423822e-09
8.123459335646367e-10,0.28450706010716653,76.950000000000003,0.0,0.0,0.0,0.34286123589097417,9.4997374833922716,0.0020765762173650861,0.017550790398981872,0.013704308087412029,0.0002486607531245864,2.00504173414309e-09,0.00012296830646050172,0.16166939167777367,1.1769543442066565e-05,1.2926421338174752e-12,1.2397915840567361e-06,4.2897555825458933e-06,0.45172850336401066,0.00042462032309842064,4.6798987828049627e-14,1.9957935055697603e-14,1.5919558351960975e-09,4.1680396612767847e-12,0.00014287979813941467,0.00013178085160679405,0.0035936222685994624,0.0035952809844747215,4.7462917778817235e-07,2.5051819703195953e-07,1.1176878651197894e-09,0.00011056560908140456,2.9043776298783566e-08,7.6501771544501143e-09,7.3066249547712855e-08,2.75805474367462e-08,6.5780133424008908e-08,2.0318511371027004e-07,0.0054759364981463382,1.8216898619011456e-13,6.9471789072616697e-14,2.7449724013445689e-06,4.2178274982727853e-07,1.0201634834505667e-07,3.4380989635062571e-05,9.9041282221249303e-05,1.8956977262504709e-07,7.8947590008241993e-09,4.6172996491090471e-08,3.6993523596030315e-08,7.9876056578687054e-09,7.2948787825860407e-10,6.9805878381510266e-11,5.6672785579824997e-08,4.2902644091464848e-10,1.5218309927352782e-09,9.0853375919633124e-10,1.1562104210535605e-11,1.3410600679094255e-11,1.160624384178277e-13,1.5480978285310734e-06,8.6773053875838022e-12,1.1068115452162171e-08,6.6383558916158639e-07,6.0141528727981716e-11,1.7529248035736436e-09,1.1105521866994603e-10,3.0984023309556848e-10,3.1507292239699303e-11,7.5023498054719719e-12,5.4940888434388914e-18,2.1907975612109856e-11,3.1256369246354981e-08,6.9654079615802837e-09,1.9262286726144288e-09
8.218499106044038e-10,0.28450725185614045,76.950000000000003,0.0,0.0,0.0,0.33868641243341246,9.499737402295958,0.0020899460946802828,0.017607374083054916,0.013703943459523556,0.00024866533224157292,2.0115044909648684e-09,0.00012152416515351093,0.16267700009686009,1.1807517001966812e-05,1.2926659309629609e-12,1.2635238185802384e-06,4.3846157806180033e-06,0.45472315081210846,0.00042937259240026065,4.6949982144856239e-14,2.0304420271534066e-14,1.6301243812304825e-09,4.2501066664087802e-12,0.00014400285679465598,0.0001318097184888458,0.0036526093659169415,0.0036543226413960047,4.8242042662173151e-07,2.5463156542769056e-07,1.1251004166635176e-09,0.000112498082455315,2.9551432793996747e-08,7.7840716294077945e-09,7.5800883515590931e-08,2.8066014508094301e-08,6.7099936900117579e-08,2.1288983457731201e-07,0.005512395736155533,1.8537537487372646e-13,7.0694570880081711e-14,2.7235377007503012e-06,4.2043294650397365e-07,1.008807237742497e-07,3.4572261926283296e-05,9.9746791605554669e-05,1.9844209609557054e-07,8.0566245169231509e-09,4.7751936601964183e-08,3.8150066946983677e-08,8.3449239188649376e-09,7.4227001236733798e-10,7.2979326446243288e-11,5.709340199201098e-08,4.4721132577355843e-10,1.6003748263757844e-09,9.1528382230144882e-10,1.2189987047027185e-11,1.4239481510313427e-11,1.2333384337487103e-13,1.5803170232488502e-06,8.7423186622030849e-12,1.1154886273323653e-08,6.773337245617568e-07,6.1364449501608138e-11,1.7911843073161691e-09,1.1331354108860181e-10,3.16164773747078e-10,3.21994069508284e-11,7.6647482660880686e-12,5.6062356294655051e-18,2.2344475869851244e-11,3.1878540726318308e-08,7.0200893307116053e-09,1.9578586368093148e-09
8.31353887644171e-10,0.28450744372095865,76.950000000000003,0.0,0.0,0.0,0.3345638459822125,9.4997373477171756,0.0021031482996540316,0.017662528124164252,0.013702185639774843,0.00024864430630016813,2.0178038761772652e-09,0.00012009808428861438,0.16367103634293451,1.1844530919751058e-05,1.2925566197486261e-12,1.2872668856242567e-06,4.4800417629997792e-06,0.45768260171690106,0.00043408194148484127,4.7097160977725202e-14,2.0653074449878833e-14,1.668562190227221e-09,4.332293546022697e-12,0.00014511263310082348,0.00013182425493794522,0.0037116048760421614,0.0037133740045506235,4.9021278283243886e-07,2.5874552520259035e-07,1.1324258459005191e-09,0.00011443658407068894,3.0060672635938607e-08,7.9183848517499035e-09,7.8590070203623432e-08,2.855301756158421e-08,6.8425852843746882e-08,2.2290941546063518e-07,0.0055484295977844119,1.88591904795754e-13,7.1921220104253301e-14,2.7023749570879261e-06,4.1910114449516006e-07,9.9759323227078794e-08,3.4761355217445771e-05,0.00010044414489474856,2.0759086795224031e-07,8.2192708687224756e-09,4.936068290900185e-08,3.9323356706386622e-08,8.7128150892470563e-09,7.5509226057051387e-10,7.624843672977796e-11,5.7511305703620607e-08,4.6587998685900745e-10,1.681731048915576e-09,9.2199028709088715e-10,1.2841755419160634e-11,1.5106619663991083e-11,1.3094595266794699e-13,1.6127540638747033e-06,8.806924970102486e-12,1.1240648809723533e-08,6.9092401033310935e-07,6.2595718330514766e-11,1.8297096476251737e-09,1.1558728046866437e-10,3.2253267439619951e-10,3.2896373961988652e-11,7.8282540906090886e-12,5.719151275171442e-18,2.2783689590995727e-11,3.2504574946020601e-08,7.0741352532452614e-09,1.9894931936511151e-09
8.408578646839381e-10,0.2845076356785535,76.950000000000003,0.0,0.0,0.0,0.33049284894383307,9.4997373189022625,0.0021161849304384027,0.017716287605080965,0.013699074742996961,0.00024859841158209734,2.0239442482019435e-09,0.00011868982607079384,0.16465167067816619,1.188060874661804e-05,1.2923180488663885e-12,1.3110159812074865e-06,4.5760197543776744e-06,0.46060729608745804,0.0004387483585226336,4.7240615410509759e-14,2.1003850453457882e-14,1.7072629618575121e-09,4.4145840689356391e-12,0.00014620929294306058,0.00013182487062499547,0.003770602455718911,0.0037724287463848762,4.9800540844070337e-07,2.6285963375227194e-07,1.1396652420051439e-09,0.00011638095977726407,3.0571455321092157e-08,8.0531061102934952e-09,8.1433632962696873e-08,2.9041517320075964e-08,6.9757738106840935e-08,2.3324877664061928e-07,0.0055840434023448184,1.9181831712344411e-13,7.3151638094981546e-14,2.6814805450328773e-06,4.1778709608234355e-07,9.8651959173061867e-08,3.4948296598315019e-05,0.00010113344452954678,2.1701983781315863e-07,8.3826797963579355e-09,5.0999242143499984e-08,4.0513215699724335e-08,9.0914129363233844e-09,7.6795359845544393e-10,7.9614457007389144e-11,5.792656742442367e-08,4.8503643697153469e-10,1.7659509640036733e-09,9.2865428993136032e-10,1.3517887519922636e-11,1.6013142822973901e-11,1.389090009148366e-13,1.6454061693453732e-06,8.8711350467590353e-12,1.1325415772084905e-08,7.0460570627688622e-07,6.3835268134084237e-11,1.8684972339258403e-09,1.1787631291899792e-10,3.2894358498181759e-10,3.3598127477392825e-11,7.9928521113007249e-12,5.8328295729818077e-18,2.3225589315245769e-11,3.3134432969993494e-08,7.1275537401980018e-09,2.0211289394263071e-09
8.503618417237053e-10,0.2845078277065134,76.950000000000003,0.0,0.0,0.0,0.32647274357707051,9.4997373151168407,0.0021290580576048923,0.017768686730978138,0.013694649858033944,0.0002485283655350106,2.0299289558786369e-09,0.00011729915611616492,0.16561907112902693,1.1915773444594041e-05,1.2919539142612549e-12,1.3347664298126631e-06,4.6725362325349283e-06,0.46349766814218085,0.00044337185161865019,4.738044079056331e-14,2.1356717359795976e-14,1.7462205014277859e-09,4.4969622312338584e-12,0.0001472930001463532,0.00013181196473865543,0.0038295959431068976,0.00383148072057013,5.0579748943246441e-07,2.6697346113186521e-07,1.1468196798175314e-09,0.00011833105925002997,3.1083741351195473e-08,8.1882249597055798e-09,8.4331377502036514e-08,2.9531475481506871e-08,7.1095452724905025e-08,2.4391279774322901e-07,0.0056192423991259302,1.9505435801738255e-13,7.4385727942068792e-14,2.6608508922830182e-06,4.1649055734045897e-07,9.7558446777542135e-08,3.5133112807276436e-05,0.00010181479159619961,2.2673269980456969e-07,8.5468334457303214e-09,5.2667615107190238e-08,4.1719462982197574e-08,9.480849311498003e-09,7.8085302702799838e-10,8.3078617722445545e-11,5.8339256083461756e-08,5.0468456959637251e-10,1.8530855211449068e-09,9.3527693856902812e-10,1.4218859068423342e-11,1.696018959743812e-11,1.4723332659579031e-13,1.6782705935398671e-06,8.9349592852839449e-12,1.1409199702009542e-08,7.1837809010182756e-07,6.5083033454213801e-11,1.9075435539719717e-09,1.2018051754580696e-10,3.3539716391467652e-10,3.4304603135221123e-11,8.1585274926451484e-12,5.9472644662925724e-18,2.3670148183350388e-11,3.3768076715955041e-08,7.1803526959877401e-09,2.0527625677597926e-09
8.598658187634725e-10,0.28450801978306384,76.950000000000003,0.0,0.0,0.0,0.32250286183065746,9.4997373356452588,0.0021417697245434122,0.017819758852411875,0.013688949074594324,0.00024843486726559816,2.0357621229732837e-09,0.00011592584339550668,0.16657340351857142,1.1950047401952708e-05,1.2914678688208016e-12,1.3585136825389803e-06,4.7695779267202988e-06,0.46635414639275202,0.0004479524477969208,4.7516723925401651e-14,2.1711630484192723e-14,1.7854287199100189e-09,4.5794124516068593e-12,0.00014836391648769863,0.00013178592626020348,0.0038885793530650478,0.0038905239572821892,5.1358823513667336e-07,2.7108658972685834e-07,1.1538902200517573e-09,0.00012028673589043425,3.1597492207286101e-08,8.3237312136351105e-09,8.7283092501093049e-08,3.0022854693693451e-08,7.2438859846891939e-08,2.5490631656152993e-07,0.0056540317684096548,1.9829978115114984e-13,7.562339578422586e-14,2.6404824786599951e-06,4.1521128806984489e-07,9.6478603857198973e-08,3.5315830236302345e-05,0.00010248828584627681,2.3673309164283055e-07,8.7117143596157774e-09,5.4365796835554287e-08,4.2941914046461399e-08,9.8812541268104085e-09,7.9378957205620573e-10,8.6642131751912883e-11,5.8749438875953378e-08,5.2482815996324238e-10,1.9431852964110345e-09,9.4185931288541972e-10,1.4945143108298342e-11,1.794890915420966e-11,1.5592936867690249e-13,1.7113446248138954e-06,8.9984078732950101e-12,1.1492012974456289e-08,7.3224045696576617e-07,6.6338950414146419e-11,1.9468451722958687e-09,1.2249977637585897e-10,3.4189307786045698e-10,3.5015737979474451e-11,8.3252657246995413e-12,6.0624500441688001e-18,2.4117339922660147e-11,3.4405468932875494e-08,7.2325399199959174e-09,2.084390867084176e-09
8.693697958032396e-10,0.2845082118870462,76.950000000000003,0.0,0.0,0.0,0.31858254518598739,9.4997373797901581,0.0021543219478505527,0.017869536487289246,0.013682009508922701,0.00024831859801106057,2.041447582995636e-09,0.00011456966018010772,0.16751483149784924,1.1983452447985146e-05,1.2908634612374469e-12,1.3822533151823609e-06,4.8671318157049129e-06,0.46917715372581609,0.00045249019205348011,4.7649550705887824e-14,2.2068547489842807e-14,1.8248816337538753e-09,4.6619196676097622e-12,0.00014942220171124761,0.00013174713422629356,0.0039475468726354306,0.0039495526586817075,5.2137687764011802e-07,2.7519861393794576e-07,1.160877909497036e-09,0.00012224784673185135,3.2112670324786067e-08,8.4596149381469004e-09,9.0288550207969145e-08,3.051561853022635e-08,7.3787825667298564e-08,2.6623412796838181e-07,0.0056884166224586063,2.0155434621166021e-13,7.6864549982122141e-14,2.6203718352398907e-06,4.1394905173058415e-07,9.5412250836459304e-08,3.5496474935789298e-05,0.00010315402571591274,2.4702459381341875e-07,8.8773054690468904e-09,5.6093776757031687e-08,4.4180381022383205e-08,1.0292755334366208e-08,8.0676228344217495e-10,9.0306194199333916e-11,5.9157181308273432e-08,5.454708662363695e-10,2.0363004743253228e-09,9.48402465619511e-10,1.5697209817027112e-11,1.8980460846134884e-11,1.6500766322737982e-13,1.7446255855454195e-06,9.0614907441571839e-12,1.1573867800157733e-08,7.461921190368445e-07,6.7602956679411031e-11,1.9863987286654744e-09,1.2483397428361203e-10,3.4843100153214897e-10,3.5731470431918733e-11,8.4930526164993168e-12,6.17838053851693e-18,2.4567138832387932e-11,3.5046573180045656e-08,7.2841231080906193e-09,2.1160107182166378e-09
8.788737728430068e-10,0.28450840399790667,76.950000000000003,0.0,0.0,0.0,0.31471114450478765,9.4997374468719809,0.0021667167177074897,0.017918051341850896,0.013673867328329916,0.00024818022158965914,2.0469884488466444e-09,0.00011323038198877015,0.16844351657648424,1.2016009867078039e-05,1.2901441118278075e-12,1.4059810262457848e-06,4.9651851255378291e-06,0.47196710748247661,0.00045698514647523914,4.7779009407806695e-14,2.2427437264254238e-14,1.8645733644989104e-09,4.7444690971441672e-12,0.00015046801354591136,0.00013169595798011139,0.0040064928567190771,0.0040085611945868205,5.2916267120601319e-07,2.793091398792359e-07,1.1677837812150646e-09,0.00012421425234912604,3.2629239069782016e-08,8.5958664454312922e-09,9.3347507024016674e-08,3.1009731467405454e-08,7.5142219360479328e-08,2.7790098291650255e-07,0.0057224020064776983,2.0481781786855066e-13,7.8109100679801522e-14,2.6005155435118697e-06,4.1270361537904711e-07,9.4359210705821622e-08,3.5675072619271097e-05,0.00010381210834453183,2.5761072884269586e-07,9.0435900849638878e-09,5.7851538848123594e-08,4.5434672869221079e-08,1.0715478908525607e-08,8.1977023462106646e-10,9.4071982214030849e-11,5.9562547240912939e-08,5.6661623082845645e-10,2.1324808308865571e-09,9.5490742305744612e-10,1.6475526325900728e-11,2.0056013841712507e-11,1.7447884003279545e-13,1.7781108316909169e-06,9.1242175333728634e-12,1.1654776227974723e-08,7.6023240507350103e-07,6.8874991418889299e-11,2.0262009365528525e-09,1.2718299892047002e-10,3.5501061749130365e-10,3.6451740264200916e-11,8.661874289517045e-12,6.2950503209292247e-18,2.5019519768848803e-11,3.5691353807090369e-08,7.3351098541108704e-09,2.1476190920387987e-09
8.883777498827739e-10,0.2845085960956827,76.950000000000003,0.0,0.0,0.0,0.31088801987608028,9.4997375362285172,0.0021789559982593031,0.017965334331807213,0.013664557775900506,0.00024802038485442101,2.0523888355501922e-09,0.00011190778753427577,0.16935961815336564,1.2047740412878034e-05,1.2893132175950464e-12,1.4296926349722113e-06,5.0637253273723612e-06,0.47472441953808975,0.00046143738934810593,4.7905178500922344e-14,2.2788253253679241e-14,1.90449813842348e-09,4.8270461594050221e-12,0.00015150150772238674,0.00013163275742423264,0.0040654118237248658,0.0040675440981188292,5.3694489168543674e-07,2.834177850745805e-07,1.1746088547387928e-09,0.00012618581676754432,3.3147162715189342e-08,8.7324762874713649e-09,9.6459704091195422e-08,3.1505158861024417e-08,7.6501913014627724e-08,2.8991158742791789e-07,0.0057559928995793022,2.0808996788804971e-13,7.9356961003222857e-14,2.5809102345327954e-06,4.1147474960409451e-07,9.3319308980262702e-08,3.5851648668148254e-05,0.00010446262959364464,2.6849496055813567e-07,9.210551889829768e-09,5.9639061788975527e-08,4.6704595568643089e-08,1.1149548827698823e-08,8.3281252195625247e-10,9.7940654806574538e-11,5.9965598931594847e-08,5.882676816908285e-10,2.2317757164452139e-09,9.6137518572707542e-10,1.7280556538643089e-11,2.1176746755418995e-11,1.8435361921597232e-13,1.811797752340214e-06,9.1865976835276819e-12,1.1734750147258141e-08,7.7436066000181886e-07,7.0154995265750234e-11,2.066248581603992e-09,1.2954674064333798e-10,3.6163161594803442e-10,3.7176488569997529e-11,8.8317171711236445e-12,6.4124538977541092e-18,2.5474458131562626e-11,3.6339775933839045e-08,7.3855076513557268e-09,2.1792130471621585e-09
