Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221)
7.630545366980187e-09,0.27087936180594646,76.950000000000003,0.0,0.0,0.0,9.4693227772637986e-05,9.4999826787688697,0.0020615116470135324,0.013425669669845961,0.00011277173903219573,1.7923077505005596e-06,1.4888811358247838e-09,4.0214680155472571e-06,0.14650529563406925,8.611078365126328e-06,8.7522634309064187e-15,7.6174860339211386e-07,4.9950273853550217e-05,0.80895842884021185,0.00043058350276751469,3.2488071316273102e-14,2.3689317367659269e-13,2.5591960680968745e-08,4.7971611926241872e-12,0.00030855338391735633,1.3690687816576403e-06,0.015204663744511024,0.015373665958068673,1.9748060027028591e-06,1.0277479322103356e-06,4.9012200987238491e-09,0.0019144425784890869,4.9459837872691927e-07,1.2862550122933594e-07,1.2719301341107103e-06,3.7197346214815514e-07,1.7045446288717579e-06,6.0669870351532074e-05,0.010309460733252746,2.5145391904003439e-12,9.7783169960344066e-13,1.3749199657952137e-06,4.4854070536544134e-07,1.3752334266476263e-08,7.9546360818475223e-05,0.00024551564900441295,2.1058029325727181e-05,1.5922728327888768e-07,1.897638085091923e-06,2.7221045435454791e-07,1.227825549509971e-06,1.6578745910800136e-08,9.6222088390567145e-09,4.9355254241595949e-07,8.6952405563376287e-08,4.4880261240896762e-07,7.4816370747005872e-09,3.2300787613830323e-09,2.2715861022993221e-08,1.7892859718721117e-10,6.2930219435319127e-05,8.9545093426371289e-11,4.6073786100070462e-08,4.314837609190221e-05
7.653734643892892e-09,0.2708793668302659,76.950000000000003,0.0,0.0,0.0,9.4559598215372435e-05,9.4999827060768141,0.0020607690586079497,0.013419702370980151,0.00011105497945528005,1.7650228754310279e-06,1.4882193504432466e-09,4.0150954177234819e-06,0.14625975040276404,8.6072508396348798e-06,8.6190249206237074e-15,7.5815504424218004e-07,5.0096731948748427e-05,0.80920023398401386,0.00043058842421047109,3.2473630741246652e-14,2.3758720107650483e-13,2.566745883259592e-08,4.7799755402549632e-12,0.00030864614004258738,1.3482289508526067e-06,0.015206082383641488,0.015375429464123644,1.9749902344295356e-06,1.02784382188874e-06,4.902685143943797e-09,0.001919894563104273,4.9600690932995582e-07,1.2899184013538781e-07,1.2721790665433011e-06,3.7303324819179248e-07,1.7094509510107814e-06,6.0828836747110423e-05,0.010313739669082002,2.5217033035537407e-12,9.8061761566697583e-13,1.375335768919372e-06,4.4870995153564297e-07,1.3749467115470317e-08,7.9597533383585025e-05,0.00024567477966162501,2.1071107399265339e-05,1.5968625348619682e-07,1.900939315422318e-06,2.719601147033643e-07,1.230635491524954e-06,1.6625969397883225e-08,9.6442883225295803e-09,4.9511392618570175e-07,8.744518223808881e-08,4.4986869317235566e-07,7.5053072073804135e-09,3.2378162012043741e-09,2.2853299510472779e-08,1.8001424998605921e-10,6.3113424763831601e-05,8.98283749579872e-11,4.6103660070991451e-08,4.3364272791780288e-05
7.676923920805596e-09,0.27087937177277155,76.950000000000003,0.0,0.0,0.0,9.4426219731316144e-05,9.4999827329776814,0.002060026724201637,0.013413737786654467,0.00010936435532668014,1.7381533779229939e-06,1.4875578665133123e-09,4.0087336898167032e-06,0.14601462497098144,8.6034251194955861e-06,8.4878147978856801e-15,7.5457622673115439e-07,5.0243148854357144e-05,0.80944162361357086,0.0004305933386703041,3.2459196978083444e-14,2.3828101954562103e-13,2.5742935727458908e-08,4.7628572570803161e-12,0.00030873873677980857,1.3277063791580097e-06,0.015207475905750077,0.015377166123687383,1.9751712060851557e-06,1.0279380136300789e-06,4.9041476721868224e-09,0.0019253434920104336,4.9741465065886012e-07,1.2935797373380224e-07,1.2724236381591834e-06,3.7409244031000172e-07,1.7143545231996776e-06,6.0987130605859634e-05,0.010318013924847521,2.5288634022150428e-12,9.8340197060294754e-13,1.3757511937903051e-06,4.4887902098388856e-07,1.3746607021947824e-08,7.9648722953698717e-05,0.00024583396249197793,2.1084000114777793e-05,1.6014496646836265e-07,1.9042218246879465e-06,2.7171021533683512e-07,1.2334320402398739e-06,1.667316641698439e-08,9.6662626175566732e-09,4.9667643066740848e-07,8.7938776150509072e-08,4.5092972766102228e-07,7.5289943308335037e-09,3.2455170735856226e-09,2.2990973276973486e-08,1.8110177535163223e-10,6.3296530703565849e-05,9.0111859820700447e-11,4.613354385501136e-08,4.3580611084622316e-05
7.700113197718301e-09,0.27087937663476713,76.950000000000003,0.0,0.0,0.0,9.4293090628904162e-05,9.4999827594777546,0.002059284643735487,0.013407775915419558,0.00010769946848323684,1.7116929298436714e-06,1.4868966838563344e-09,4.0023828613076292e-06,0.14576991862124963,8.5996011216925468e-06,8.3586021601922416e-15,7.5101212758823467e-07,5.0389524604598228e-05,0.80968259844022883,0.00043059824616251867,3.244476971269779e-14,2.3897464947541255e-13,2.58183913839126e-08,4.7458063496096352e-12,0.00030883117440196447,1.3074962332579423e-06,0.01520884471145615,0.015378876345755115,1.9753489672240265e-06,1.0280305348102365e-06,4.9056076869621282e-09,0.0019307893669858773,4.9882160304302378e-07,1.2972390214917946e-07,1.2726639175452774e-06,3.7515103884671745e-07,1.7192553470384469e-06,6.1144753664089439e-05,0.010322283508531212,2.5360194886873447e-12,9.8618476531864163e-13,1.3761662408856634e-06,4.4904791396375569e-07,1.3743754284208194e-08,7.9699929507078698e-05,0.00024599319742962529,2.1096709816832925e-05,1.6060342237477483e-07,1.9074856910956408e-06,2.7146076599324126e-07,1.2362152431693325e-06,1.6720336983506758e-08,9.6881320965543721e-09,4.9824005416712614e-07,8.843318263703693e-08,4.5198573323559718e-07,7.5526984192987156e-09,3.2531815034333386e-09,2.3128880767192568e-08,1.8219116097642151e-10,6.347953746610326e-05,9.0395547706487091e-11,4.6163437439736736e-08,4.3797390420090064e-05
7.723302474631005e-09,0.27087938141749707,76.950000000000003,0.0,0.0,0.0,9.4160209284590519e-05,9.499982785583148,0.0020585428171501852,0.013401816755764634,0.00010605992691104771,1.6856353007927038e-06,1.4862358022970036e-09,3.9960429270170888e-06,0.14552563063732882,8.5957788299865936e-06,8.2313565830071129e-15,7.4746272283963319e-07,5.0535859232972908e-05,0.80992315917407542,0.00043060314670251488,3.2430348883807567e-14,2.3966809193558704e-13,2.589382581992842e-08,4.7288227663993888e-12,0.00030892345318150356,1.2875937544824619e-06,0.015210189195085004,0.015380560533005528,1.9755235687192363e-06,1.0281214121167964e-06,4.9070651925684686e-09,0.0019362321898078948,5.0022776692308753e-07,1.3008962550186563e-07,1.2728999722370833e-06,3.7620904414653551e-07,1.7241534241262625e-06,6.1301707673081188e-05,0.01032654842810048,2.5431715652935485e-12,9.8896600071772286e-13,1.3765809107396589e-06,4.4921663074578223e-07,1.3740909092116035e-08,7.9751153022084969e-05,0.00024615248440884206,2.1109238824525749e-05,1.6106162135474946e-07,1.9107309927163082e-06,2.7121177616168947e-07,1.2389851479090772e-06,1.6767481112845635e-08,9.7098971325927517e-09,4.998047949925568e-07,8.8928397051181395e-08,4.5303672729912055e-07,7.5764194470088157e-09,3.2608096159809602e-09,2.3267020431663705e-08,1.8328239459897625e-10,6.3662445262621425e-05,9.0679438308275315e-11,4.6193340812796992e-08,4.4014610248334344e-05
7.74649175154371e-09,0.27087938612218304,76.950000000000003,0.0,0.0,0.0,9.4027574127929117e-05,9.4999828112998248,0.0020578012443862584,0.013395860306103907,0.00010444534353637591,1.6599743388859826e-06,1.4855752216620399e-09,3.9897138271618862e-06,0.14528176030398773,8.5919583074420111e-06,8.1060480257656846e-15,7.439279879515175e-07,5.0682152772404516e-05,0.8101633065241971,0.00043060804030560929,3.2415934729998991e-14,2.4036133179025871e-13,2.5969239053170143e-08,4.7119064035909867e-12,0.00030901557339047241,1.2679942441305693e-06,0.015211509745905525,0.015382219083042747,1.9756950630723383e-06,1.028210671634505e-06,4.9085201938774097e-09,0.0019416719622529219,5.01633142858887e-07,1.3045514390667368e-07,1.2731318689217069e-06,3.7726645655497461e-07,1.7290487560616264e-06,6.145799439600623e-05,0.010330808691511172,2.5503196343785998e-12,9.9174567770331774e-13,1.3769952041203641e-06,4.4938517167165772e-07,1.3738071139822842e-08,7.9802393477342782e-05,0.00024631182336400012,2.1121589436332087e-05,1.6151956355753949e-07,1.9139578075077354e-06,2.7096325513172679e-07,1.2417418021168723e-06,1.6814598820389972e-08,9.7315580992418729e-09,5.0137065145251594e-07,8.9424414760372623e-08,4.5408272728748467e-07,7.6001573884206815e-09,3.268401536715611e-09,2.3405390725667832e-08,1.8437546399531106e-10,6.3845254303969588e-05,9.0963531319758445e-11,4.6223253961840211e-08,4.4232270019903944e-05
7.769681028456415e-09,0.2708793907500837,76.950000000000003,0.0,0.0,0.0,9.389518366509261e-05,9.499982836633702,0.0020570599253839864,0.013389906564927376,0.00010285533886600934,1.6347040127236335e-06,1.484914941776315e-09,3.9833955425999898e-06,0.14503830690753533,8.5881395479229199e-06,7.982647035577967e-15,7.4040789754271401e-07,5.0828405254931787e-05,0.8104030411980323,0.00043061292698699327,3.2401527227956639e-14,2.4105437264776074e-13,2.604463110083035e-08,4.6950572051549399e-12,0.00030910753530029268,1.2486930955216108e-06,0.015212806745433589,0.015383852385684163,1.9758634995551838e-06,1.0282983391847281e-06,4.9099726950321197e-09,0.001947108686096358,5.0303773129389816e-07,1.3082045748296537e-07,1.2733596730234585e-06,3.783232764164116e-07,1.7339413444420003e-06,6.1613615614055915e-05,0.010335064306700132,2.5574636982637774e-12,9.9452379718020194e-13,1.3774091216871391e-06,4.4955353704940528e-07,1.3735240341889975e-08,7.9853650851422991e-05,0.00024647121422962948,2.1133763918839067e-05,1.6197724913229725e-07,1.917166213246693e-06,2.7071521188770093e-07,1.2444852535396554e-06,1.6861690121518688e-08,9.7531153707917431e-09,5.0293762185791677e-07,8.9921231153700222e-08,4.5512375068467792e-07,7.6239122179815312e-09,3.2759573914967995e-09,2.3543990111865989e-08,1.8547035699968696e-10,6.4027964800485924e-05,9.1247826434372321e-11,4.6253176874543784e-08,4.4450369185968014e-05
7.79287030536912e-09,0.27087939530234606,76.950000000000003,0.0,0.0,0.0,9.3763036453888983e-05,9.4999828615906772,0.0020563188600834894,0.013383955530803552,0.00010128953876290355,1.609818376028732e-06,1.4842549624637956e-09,3.9770881051221311e-06,0.14479526973537968,8.5843224714629281e-06,7.861124574702968e-15,7.3690242563431523e-07,5.0974616711967908e-05,0.81064236390182531,0.00043061780676176932,3.2387126075183191e-14,2.4174723339632005e-13,2.61200019797691e-08,4.6782751573781544e-12,0.00030919933918193993,1.2296857669934668e-06,0.015214080569708655,0.015385460825245294,1.9760289245777731e-06,1.0283844404631882e-06,4.9114226996253071e-09,0.0019525423631128755,5.0444153255907529e-07,1.3118556635519772e-07,1.2735834490248797e-06,3.7937950407409521e-07,1.7388311908640842e-06,6.1768573120920116e-05,0.01033931528159044,2.56460375924813e-12,9.9730036005309878e-13,1.3778226638846854e-06,4.4972172712117658e-07,1.3732417065901212e-08,7.990492512272246e-05,0.00024663065694037608,2.1145764515853797e-05,1.6243467822811546e-07,1.9203562875768148e-06,2.70467655199083e-07,1.2472155499831654e-06,1.6908755031603452e-08,9.7745693220088573e-09,5.0450570452133072e-07,9.0418841635868642e-08,4.5615981500707425e-07,7.6476839099775553e-09,3.2834773064356747e-09,2.3682817058270092e-08,1.8656706148859606e-10,6.4210576962142406e-05,9.1532323345322608e-11,4.6283109538606205e-08,4.4668907198140577e-05
7.816059582281824e-09,0.270879399780194,76.950000000000003,0.0,0.0,0.0,9.3631131112639163e-05,9.4999828861764382,0.0020555780484246911,0.013378007202185597,9.9747575522676613e-05,1.5853115847610582e-06,1.4835952835539805e-09,3.9707914723989666e-06,0.14455264807630797,8.5805071190486607e-06,7.741452105790568e-15,7.3341154554605228e-07,5.1120787174178608e-05,0.81088127534046295,0.00043062267964493568,3.237273142689996e-14,2.4243990098536711e-13,2.6195351706448265e-08,4.6615601505706091e-12,0.00030929098530584482,1.2109677949703328e-06,0.015215331588188028,0.015387044779433994,1.9761913875970591e-06,1.0284690002731702e-06,4.9128702124195816e-09,0.0019579729950759414,5.0584454718886644e-07,1.3155047063945262e-07,1.2738032603419961e-06,3.8043513987271274e-07,1.74371829692366e-06,6.1922868725100449e-05,0.010343561624089516,2.5717398196683181e-12,1.0000753672229812e-12,1.3782358313809142e-06,4.498897421969893e-07,1.3729601218046697e-08,7.9956216269905784e-05,0.00024679015143102146,2.1157593443607709e-05,1.6289185099400249e-07,1.9235281079740458e-06,2.7022059357865477e-07,1.2499327393174571e-06,1.6955793566007311e-08,9.7959203281816612e-09,5.0607489775701453e-07,9.0917241630598804e-08,4.5719093780749942e-07,7.6714724388449803e-09,3.2909614079276659e-09,2.3821870039383903e-08,1.8766556538977102e-10,6.4393090998463503e-05,9.1817021747211678e-11,4.6313051941751922e-08,4.4887883508580463e-05
7.839248859194528e-09,0.2708794041847394,76.950000000000003,0.0,0.0,0.0,9.3499466301729319e-05,9.4999829103965254,0.002054837490347382,0.013372061577472455,9.8229086176517837e-05,1.5611778701481776e-06,1.4829359048774721e-09,3.9645055586842027e-06,0.14431044122013975,8.5766935900388358e-06,7.6236014593668082e-15,7.2993523008053874e-07,5.12669166716786e-05,0.81111977621780684,0.00043062754565141516,3.2358343658943771e-14,2.4313235244352918e-13,2.6270680297036715e-08,4.6449120401944603e-12,0.00030938247394203094,1.1925347733618474e-06,0.015216560165485862,0.015388604621093732,1.9763509390412461e-06,1.0285520429119435e-06,4.9143152385037675e-09,0.0019634005837581717,5.0724677580110253e-07,1.3191517044759718e-07,1.2740191695423459e-06,3.8149018415758353e-07,1.7486026642158183e-06,6.2076504245698046e-05,0.010347803342093009,2.578871881875794e-12,1.0028488195911476e-12,1.3786486250527584e-06,4.5005758265044148e-07,1.3726792258018254e-08,8.0007524271879797e-05,0.00024694969763644909,2.1169252897719507e-05,1.6334876757889963e-07,1.926681751784572e-06,2.6997403535107107e-07,1.2526368694549216e-06,1.7002805740086601e-08,9.8171687649431248e-09,5.0764519988037595e-07,9.1416426576006822e-08,4.5821713666370756e-07,7.6952777792401171e-09,3.2984098225636648e-09,2.3961147534661483e-08,1.887658566700181e-10,6.4575507118637987e-05,9.2101921335202343e-11,4.6343004071725031e-08,4.5107297569855442e-05
7.862438136107233e-09,0.2708794085171628,76.950000000000003,0.0,0.0,0.0,9.336804073056915e-05,9.499982934256602,0.0020540971857911853,0.013366118655264103,9.6733713668956787e-05,1.5374115574015988e-06,1.4822768262575697e-09,3.9582304018639127e-06,0.1440686484579512,8.5728817879304714e-06,7.5075449230842312e-15,7.2647345140958743e-07,5.1413005233897792e-05,0.81135786723629832,0.0004306324047960365,3.2343962406002352e-14,2.438246158780945e-13,2.6345987767338561e-08,4.6283308250872995e-12,0.00030947380536000893,1.1743823678598581e-06,0.015217766660176033,0.015390140716993753,1.9765076221931294e-06,1.0286335929862772e-06,4.9157577811262693e-09,0.0019688251309315451,5.0864821868118664e-07,1.3227966590515526e-07,1.2742312382109119e-06,3.8254463727116486e-07,1.7534842943347828e-06,6.2229481515023048e-05,0.010352040443480173,2.5859999481573724e-12,1.0056207180630416e-12,1.3790610453813627e-06,4.502252487338533e-07,1.3723990464487382e-08,8.0058849107204644e-05,0.0002471092954916803,2.1180745048039841e-05,1.6380542813166867e-07,1.9298172961887852e-06,2.6972798860653952e-07,1.2553279883577166e-06,1.7049791569189236e-08,9.8383150083324497e-09,5.0921660920877915e-07,9.1916391928223215e-08,4.5923842918336616e-07,7.7190999055991077e-09,3.3058226771697379e-09,2.4100648029714037e-08,1.8986792334474671e-10,6.475782553143171e-05,9.2387021803062116e-11,4.6372965916294401e-08,4.5327148835049464e-05
7.885627413019938e-09,0.27087941277855665,76.950000000000003,0.0,0.0,0.0,9.3236853148078605e-05,9.4999829577622652,0.0020533571346955919,0.0133601784341812,9.52611057907128e-05,1.5140070487482471e-06,1.4816180475201587e-09,3.9519660599183347e-06,0.14382726908188567,8.5690715997933707e-06,7.3932551608511035e-15,7.2302618118457938e-07,5.1559052889703311e-05,0.81159554909725984,0.0004306372570935513,3.2329587241001574e-14,2.445167157432811e-13,2.6421274132858786e-08,4.6118164946972327e-12,0.00030956497982886363,1.1565063029840001e-06,0.0152189514258789,0.015391653428925303,1.9766614795985205e-06,1.0287136747765783e-06,4.9171978436878969e-09,0.00197424663836723,5.1004887610944506e-07,1.3264395713886611e-07,1.2744395270701133e-06,3.8359849955557508e-07,1.7583631888740324e-06,6.2381802375925763e-05,0.010356272936117381,2.5931240207984941e-12,1.0083910635410895e-12,1.3794730926830269e-06,4.5039274064896322e-07,1.3721196474226398e-08,8.0110190754314868e-05,0.00024726894493184949,2.1192072043020654e-05,1.6426183280111401e-07,1.93293481822583e-06,2.6948246124392509e-07,1.2580061440245781e-06,1.709675106865616e-08,9.8593594346893521e-09,5.1078912406121114e-07,9.2417133158512706e-08,4.6025483299706335e-07,7.7429387921811917e-09,3.3132000987532073e-09,2.4240370015368301e-08,1.9097175347053434e-10,6.494004644525854e-05,9.2672322844960832e-11,4.640293746324963e-08,4.5547436757676123e-05
7.908816689932642e-09,0.27087941697005424,76.950000000000003,0.0,0.0,0.0,9.3105902352136436e-05,9.4999829809187233,0.0020526173369999337,0.013354240912563216,9.3810916140984972e-05,1.4909588387353393e-06,1.4809595685038097e-09,3.9457124064102592e-06,0.14358630238542899,8.5652631989735632e-06,7.2807052900213758e-15,7.1959339044875373e-07,5.1705059667292212e-05,0.81183282250081257,0.00043064210255862095,3.2315218820102994e-14,2.452086024232231e-13,2.6496539408745136e-08,4.5953688196847548e-12,0.00030965599761716557,1.1389023737634372e-06,0.015220114810269117,0.015393143112713109,1.9768125623953064e-06,1.0287923111191197e-06,4.9186354321754982e-09,0.0019796651078349608,5.1144874885496817e-07,1.3300804425501454e-07,1.2746440958767632e-06,3.8465177135670194e-07,1.7632393494261796e-06,6.2533468683894367e-05,0.010360500827857206,2.6002441021764937e-12,1.0111598569211418e-12,1.3798847678846497e-06,4.5056005878378985e-07,1.3718409653493208e-08,8.0161549192294147e-05,0.00024742864589221623,2.1203236005470758e-05,1.6471798173595333e-07,1.9360343947624451e-06,2.6923746093357054e-07,1.2606713844954732e-06,1.7143684253820139e-08,9.88030242069192e-09,5.1236274275797485e-07,9.2918645756271364e-08,4.6126636576182868e-07,7.7667944136789038e-09,3.3205422145309239e-09,2.4380311988648969e-08,1.920773351528883e-10,6.5122170068107252e-05,9.295782415785008e-11,4.6432918700405393e-08,4.5768160791768863e-05
7.932005966845347e-09,0.2708794210927224,76.950000000000003,0.0,0.0,0.0,9.2975187179958907e-05,9.4999830037312307,0.0020518777926434098,0.013348306088865933,9.2382803491962008e-05,1.4682615041335289e-06,1.4803013890374704e-09,3.9394693714860691e-06,0.14334574766322289,8.5614566470564972e-06,7.1698688278351094e-15,7.1617504970273023e-07,5.1851025594263771e-05,0.81206968814583458,0.00043064694120582608,3.2300857375833116e-14,2.4590027026224933e-13,2.6571783609827179e-08,4.578987686662673e-12,0.00030974685899302191,1.1215664380227039e-06,0.01522125715573865,0.015394610118868189,1.9769609164782716e-06,1.0288695249936978e-06,4.9200705510210698e-09,0.0019850805411038225,5.1284783744859657e-07,1.3337192736780321e-07,1.2748450034895153e-06,3.8570445301863348e-07,1.7681127775830481e-06,6.2684482305425861e-05,0.010364724126537895,2.6073601946212585e-12,1.0139270991063974e-12,1.3802960718919161e-06,4.5072720351950122e-07,1.3715629383130845e-08,8.0212924400246179e-05,0.00024758839830816166,2.1214239035121365e-05,1.6517387508482534e-07,1.9391161025067594e-06,2.6899299514262975e-07,1.2633237578431134e-06,1.7190591140006116e-08,9.9011443432882806e-09,5.1393746362079004e-07,9.3420925227364957e-08,4.6227304515672767e-07,7.7906667449383451e-09,3.3278491518953971e-09,2.4520472452241835e-08,1.9318465654200611e-10,6.5304196607583048e-05,9.3243525437459965e-11,4.6462909615599119e-08,4.5989320391830528e-05
