Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827)
1.474461953195968e-12,0.29185714174032396,76.950000000000003,0.0,0.0,0.0,0.99998152135424268,9.4999999839883191,4.6236470602995002e-07,4.5767738326601596e-06,4.568406643764259e-06,1.2134257740315935e-08,1.016051514408011e-12,2.5393352767808369e-06,2.2507645065086953e-06,3.8477711387295366e-09,1.1264449349289815e-16,1.1581703176924286e-16,2.3533299931705517e-12,4.0198172347802474e-06,6.5952539069406193e-11,2.5260795610095781e-17,4.452912139134664e-19,7.2330497648508274e-19,2.4254491591476182e-23,7.5142066729007178e-13,7.0943449583309502e-11,4.3583440573600009e-13,4.3594113975273306e-13,7.8976848942177096e-17,2.7749009226634946e-17,6.3377290737953218e-18,1.3424370834101723e-11,5.3610404847291233e-15,1.0843062864691207e-15,3.4320601487274153e-30,7.2164229322164563e-17,1.0438609143596755e-17,3.1908589555660831e-30,4.4611293993391478e-08,5.7991094615875995e-22,1.9013662283334458e-22,1.1144717849978741e-10,3.302569855144316e-11,1.787078022712285e-10,1.1158373296270967e-10,4.3137715176251923e-13,3.1908477339906481e-30,4.1176862406984508e-20,1.2849638813055028e-22,1.0422071934003272e-22,1.94259137615856e-26,2.136362411345516e-18,3.5061096809245667e-30,1.7319788892715832e-15,1.876724508727769e-27,1.0976212811643371e-30,7.4891612460323711e-18,5.3914603139073537e-35,2.513893429049826e-35,1.3868942262247195e-38,3.5832630441459852e-19,9.1088869387211163e-20,9.2238593158579243e-21,6.9384201652223393e-18,1.2146233448996828e-21,8.4894197238518058e-19,1.7804769876426052e-21,3.6337718708494388e-22,1.5105946724025663e-21,1.2996633883465378e-21,3.2205989641860291e-29,5.0843245788537233e-23,6.4224178132878364e-20,1.9196613263062928e-21,8.158564113863736e-21,4.3161840598144733e-16,1.9009202444466182e-22,2.8477946331018386e-11,7.6022144075069587e-14,2.2889300808696923e-19,7.6022144147696187e-14,1.2334846837873411e-22,1.9614151664360145e-29,1.1300861232851327e-29,7.0720448862686033e-37
1.5037027634046738e-12,0.2918571417383409,76.950000000000003,0.0,0.0,0.0,0.99998115565112655,9.4999999833933568,4.7153398623609264e-07,4.6674984048518622e-06,4.6587626038179629e-06,1.2614151766426911e-08,1.0361933458167697e-12,2.544993518961776e-06,2.3110621575111942e-06,3.9620702034462745e-09,1.1709947705420333e-16,1.2311028703304793e-16,2.447583994057208e-12,4.1275076327723319e-06,6.8593797474353256e-11,2.6011177195824954e-17,4.5858828019299534e-19,7.6714783682146755e-19,2.5859142027872609e-23,7.8871868596320399e-13,7.3773593465523233e-11,4.622265663629507e-13,4.6234040925571218e-13,8.4082082308808673e-17,2.9752084257500121e-17,6.5572090707056387e-18,1.3799971723988217e-11,5.5244434830663028e-15,1.12474781037521e-15,3.9369662176310332e-30,7.6625218894282744e-17,1.0889075284532372e-17,3.6602893220468656e-30,4.5806473232542793e-08,6.1588941379849352e-22,2.0190424821831252e-22,1.1567271214317783e-10,3.4268230006243321e-11,1.8059064619926007e-10,1.1581792621679813e-10,4.584047795603307e-13,3.6602761940142068e-30,4.3878376040312643e-20,1.3925855005437673e-22,1.1337603522014432e-22,2.1562354619805429e-26,2.2375414232299141e-18,3.9705767714850479e-30,1.8010755334068375e-15,2.0738427337022241e-27,1.2431023160597331e-30,7.9212883922380241e-18,6.2300019705164942e-35,2.8751047793330496e-35,1.6070358426502545e-38,3.893277647892797e-19,9.4784102450296856e-20,9.9830041244114616e-21,7.3585576366156082e-18,1.2936999321208395e-21,8.829589818436302e-19,1.8990846588014777e-21,3.9268496656181872e-22,1.6017164414022454e-21,1.3648273700477055e-21,3.4803429852307715e-29,5.344808707058815e-23,6.8178169827702168e-20,2.1192365077745249e-21,8.7261951941975634e-21,4.4339306592696583e-16,2.1027673385105544e-22,2.9223091159300275e-11,7.7283517648160511e-14,2.4042664539912727e-19,7.7283517713071293e-14,1.3416747506370841e-22,2.0797322029275757e-29,1.1982554455484548e-29,8.016056663914689e-37
1.5329435736133795e-12,0.2918571417363256,76.950000000000003,0.0,0.0,0.0,0.9999807899543971,9.4999999827887294,4.8070326212447889e-07,4.7582223104167058e-06,4.7491093741628848e-06,1.3103111260919317e-08,1.0563350292121065e-12,2.5502813475215577e-06,2.3714895693131848e-06,4.0769666541517982e-09,1.2163861854535042e-16,1.3071236436709566e-16,2.5436884464766843e-12,4.2354297853789584e-06,7.12868980777009e-11,2.6765480694384632e-17,4.7195699391373269e-19,8.1272561080090596e-19,2.7535231787748596e-23,8.2700253480091215e-13,7.6658634582756881e-11,4.896610427611125e-13,4.8978230899109871e-13,8.9403372319412487e-17,3.1853537437240414e-17,6.7781069002733567e-18,1.4177224354191749e-11,5.6886795073539728e-15,1.1655969678018107e-15,4.504211244031302e-30,8.1250051638741439e-17,1.134792173479131e-17,4.1876799889426614e-30,4.7004227196419223e-08,6.5319460807355047e-22,2.141046402208287e-22,1.1994066491438414e-10,3.5522572249637928e-11,1.8239793755305888e-10,1.2009486675489999e-10,4.8644333539546905e-13,4.1876646769576936e-30,4.6692793760024247e-20,1.5069173506826023e-22,1.231307526916228e-22,2.3884488090306163e-26,2.341065353340052e-18,4.4855418349895075e-30,1.8715132443028924e-15,2.2873043766820312e-27,1.4044117337411628e-30,8.3688884358140293e-18,7.1784777762540847e-35,3.2797359392579335e-35,1.8567910814067646e-38,4.2224812320513393e-19,9.855226825017793e-20,1.0785305174561979e-20,7.7952877336251811e-18,1.376151034761955e-21,9.1764546298890637e-19,2.0228971881400093e-21,4.2371532958935751e-22,1.6964103489442679e-21,1.4316683962702674e-21,3.7553529641619455e-29,5.6136972277062124e-23,7.2290930334464806e-20,2.3344379664498942e-21,9.3202293821151171e-21,4.5519444115878145e-16,2.3209597175794553e-22,2.9972650239400311e-11,7.8505612944608004e-14,2.5231266047249339e-19,7.8505613001149489e-14,1.4567460675039864e-22,2.2026875192163686e-29,1.2690971484772051e-29,9.06349856789278e-37
1.5914251940307907e-12,0.2918571417321988,76.950000000000003,0.0,0.0,0.0,0.99998005857849304,9.4999999815506282,4.9904180094820618e-07,4.9396682221631991e-06,4.9297753994769118e-06,1.4108172931239416e-08,1.0966179742758246e-12,2.5598411375390506e-06,2.4927002582001265e-06,4.3084512205686188e-09,1.3096887658016535e-16,1.4687130905014399e-16,2.7414487124539383e-12,4.4519096722758041e-06,7.6828624246243295e-11,2.8285193681293662e-17,4.9889771117776626e-19,9.092199757113246e-19,3.1108606873665124e-23,9.0653552236585287e-13,8.2593305535954382e-11,5.4773700639261235e-13,5.4787409082779961e-13,1.0071199560190954e-16,3.6361849580081754e-17,7.223845639044118e-18,1.4936503453728757e-11,6.0195442490880374e-15,1.2484626370847356e-15,5.8513388685529355e-30,9.0997562717067916e-17,1.2290469627345477e-17,5.4401641701833121e-30,4.9406797016615595e-08,7.3183667590227177e-22,2.3982044452589448e-22,1.2859677937499559e-10,3.8064543091870363e-11,1.8579552371047029e-10,1.2876995421022464e-10,5.4559238779596361e-13,5.4401435187646272e-30,5.2668312796395105e-20,1.7568439083404694e-22,1.4454468513374601e-22,2.9134484871342006e-26,2.5551061017651527e-18,5.6845980767420984e-30,2.0164096614801334e-15,2.7673361888499186e-27,1.7800484691348299e-30,9.3113586691643053e-18,9.4535789965031316e-35,4.2365736085022909e-35,2.4586302562575013e-38,4.9412943216212474e-19,1.063072776626164e-19,1.2524606808286321e-20,8.7198009845476184e-18,1.5514588409031124e-21,9.8902718951852231e-19,2.286587686180457e-21,4.9120386132914291e-22,1.8967831149246893e-21,1.5703699927307754e-21,4.3534753478664643e-29,6.1771870098684e-23,8.1005165192674065e-20,2.8150020903683545e-21,1.0590005020731452e-20,4.7887045773665329e-16,2.8100474296424692e-22,3.1484830206026606e-11,8.0834844494937775e-14,2.7715923530595284e-19,8.0834844532801395e-14,1.7086274500214965e-22,2.4628616763703813e-29,1.4189985938424383e-29,1.1505080752122591e-36
1.6440586524064609e-12,0.2918571417283757,76.950000000000003,0.0,0.0,0.0,0.99997940035819854,9.4999999804036506,5.1554647112337002e-07,5.1029675065653604e-06,5.0923435281034971e-06,1.5043597754796512e-08,1.1328721727343388e-12,2.5674052291761278e-06,2.6021540903787634e-06,4.5185867068147825e-09,1.396526795632972e-16,1.6254187340652275e-16,2.9257615164517818e-12,4.6473920616088342e-06,8.1993474130012082e-11,2.966474849838103e-17,5.2336113502381242e-19,1.0023345088377071e-18,3.4586291564389921e-23,9.8150528435146527e-13,8.8121999794001182e-11,6.0377081840163623e-13,6.0392328528855797e-13,1.1167347994123387e-16,4.0781577613758346e-17,7.6291115287495244e-18,1.5625071705545662e-11,6.3199181497798296e-15,1.3243010793089861e-15,7.3452660884153827e-30,1.0034607368661827e-16,1.3166725340608774e-17,6.8291414209354883e-30,5.1576338448299288e-08,8.0727756539023683e-22,2.644855175036566e-22,1.3651513380025486e-10,4.0387467225294046e-11,1.886189733051357e-10,1.3670653813301154e-10,6.0237887559389807e-13,6.8291146383057532e-30,5.8452271943598067e-20,2.0076171140795226e-22,1.6613876490350994e-22,3.4620789564187578e-26,2.7556551920495354e-18,6.9829292422287778e-30,2.1513973782209288e-15,3.2658244740111163e-27,2.1868398778056681e-30,1.0214613681552525e-17,1.2006666495285255e-34,5.292311053256569e-35,3.1378134228209123e-38,5.6610248333682374e-19,1.1353591538896799e-19,1.4250673383167868e-20,9.6118067970306478e-18,1.7214838666329108e-21,1.0555612104793822e-18,2.5428401538278175e-21,5.5849559299598256e-22,2.0900081479069551e-21,1.7009055710683845e-21,4.9498510864771784e-29,6.7143233278691079e-23,8.9422073548419428e-20,3.3093372213368788e-21,1.1829366561125302e-20,5.002538575224699e-16,3.315534664390004e-22,3.2860458129877266e-11,8.2804375199121871e-14,3.0076999434944786e-19,8.2804375218000903e-14,1.9616332346607799e-22,2.7137549844914904e-29,1.5635527962351499e-29,1.4152245433665044e-36
1.696692110782131e-12,0.29185714172444993,76.950000000000003,0.0,0.0,0.0,0.99997874215300475,9.4999999792259242,5.3205112730978823e-07,5.2662649948370953e-06,5.2548820905320675e-06,1.6008186339393241e-08,1.1691259723901391e-12,2.5741013762754995e-06,2.7119119526567381e-06,4.7302939985553872e-09,1.4860721999233296e-16,1.7932415873903896e-16,3.1160698217072488e-12,4.843417457432812e-06,8.7326286741603659e-11,3.1054622412757426e-17,5.4801452142207471e-19,1.1015912426219829e-18,3.8322430034870588e-23,1.0596961834246346e-12,9.3828161165429782e-11,6.6349277393751106e-13,6.6366175161681712e-13,1.2340442422591753e-16,4.5560091094259897e-17,8.0378631324123696e-18,1.6318359826332194e-11,6.6226205005919039e-15,1.4012590890915945e-15,9.1546676772750878e-30,1.1024859309786058e-16,1.4069084692052348e-17,8.5114386812965158e-30,5.3751915197032562e-08,8.8720584869621373e-22,2.9061405505670613e-22,1.4454501735677338e-10,4.2740773069751333e-11,1.9123440210507912e-10,1.4475576143048423e-10,6.6258249639496778e-13,8.5114042309100655e-30,6.4632605298903614e-20,2.284702166858622e-22,1.9010479276733904e-22,4.0912054725052968e-26,2.9636321620309691e-18,8.5210821890674936e-30,2.2907216537753908e-15,3.8342512819882259e-27,2.668832884540027e-30,1.1171242449002635e-17,1.5132300365928379e-34,6.5651480355006694e-35,3.9737248518218946e-38,6.4541344344276243e-19,1.2100039119816843e-19,1.6136835592161832e-20,1.0562527169135508e-17,1.9035381733929966e-21,1.124265670543039e-18,2.8177081173437215e-21,6.3240797316942339e-22,2.2958488023376406e-21,1.836822495812543e-21,5.6049001423573252e-29,7.2806308133460323e-23,9.8401599410081915e-20,3.8675659590441812e-21,1.3163985773959105e-20,5.2169985205164903e-16,3.8889330586654956e-22,3.4249758196603817e-11,8.465885556875416e-14,3.2559030582968949e-19,8.4658855566636882e-14,2.2412981799630122e-22,2.9810291861536293e-29,1.7175449761685672e-29,1.7292023688120785e-36
1.749325569157801e-12,0.2918571417204223,76.950000000000003,0.0,0.0,0.0,0.99997808396123511,9.4999999780176445,5.4855576950769904e-07,5.4295608052101172e-06,5.41739116455648e-06,1.7001860928108394e-08,1.2053793994940136e-12,2.5800291632062151e-06,2.8219389526033304e-06,4.943454868755558e-09,1.578317760224385e-16,1.9726057547894358e-16,3.3123736512857954e-12,5.0399235427103369e-06,9.2827060072227266e-11,3.2454039249332833e-17,5.7284416155142609e-19,1.2071854325976987e-18,4.2327324799510036e-23,1.1411162420428423e-12,9.9711640024846878e-11,7.2701933486691577e-13,7.272059927626943e-13,1.3593082727476034e-16,5.0712471000120186e-17,8.4497515417656945e-18,1.7016178426221652e-11,6.9275402151110698e-15,1.479271424773241e-15,1.1333154078441712e-29,1.2071286264538957e-16,1.4997200038058735e-17,1.0536903488429708e-29,5.5932835739432961e-08,9.7168463529675062e-22,3.182265501705465e-22,1.526777687974462e-10,4.512182669181738e-11,1.9365488632462898e-10,1.5290897809769069e-10,7.2624921654489453e-13,1.053685951505065e-29,7.1220485525927508e-20,2.5899364664017752e-22,2.1661612405783695e-22,4.8095181382403371e-26,3.1789692573572505e-18,1.0333582538476565e-29,2.4343793550040449e-15,4.4798351526722035e-27,3.2368667568926655e-30,1.2182411693903307e-17,1.8934411611988337e-34,8.0909662439927738e-35,4.9959071202128453e-38,7.3249392342677203e-19,1.2870053402675424e-19,1.8190628829639928e-20,1.1573817546305447e-17,2.0980321474078213e-21,1.1951410698842078e-18,3.1118476109879622e-21,7.133511816120278e-22,2.5146942173724069e-21,1.9780966434068702e-21,6.3222574227917394e-29,7.8768363310008655e-23,1.0796179622639279e-19,4.4950154309233429e-21,1.4597503420606672e-20,5.4320125784901277e-16,4.5363493727807423e-22,3.5652541702669588e-11,8.6403407065404636e-14,3.5164575263427097e-19,8.6403407040333185e-14,2.5493343987229624e-22,3.265189567157065e-29,1.8812662577405315e-29,2.09958763877356e-36
1.8019590275334712e-12,0.29185714171629334,76.950000000000003,0.0,0.0,0.0,0.99997742578140558,9.4999999767789998,5.6506039771731442e-07,5.5928550470224095e-06,5.5798708277628759e-06,1.8024543971136185e-08,1.2416324783220372e-12,2.5852767400590805e-06,2.9322042041370699e-06,5.157959983599372e-09,1.6732562773150558e-16,2.1639393831187615e-16,3.514673032552727e-12,5.2368551556468493e-06,9.849579223025425e-11,3.3862281218096283e-17,5.978373777986069e-19,1.3193122519894821e-18,4.6611378212765944e-23,1.2257725124811174e-12,1.0577228693714372e-10,7.9446686484589053e-13,7.9467241347185661e-13,1.4927866596146673e-16,5.6253826445339528e-17,8.8644603525128081e-18,1.7718359860744055e-11,7.234578960869295e-15,1.5582779962447796e-15,1.3941378220626085e-29,1.317461647853259e-16,1.5950748377707758e-17,1.2961931933224877e-29,5.8118487951611623e-08,1.0607732846662359e-21,3.4734227951050322e-22,1.6090527943825421e-10,4.7528163251301834e-11,1.9589301553707842e-10,1.611580934973352e-10,7.9342141244673386e-13,1.2961876209677214e-29,7.8226943370478464e-20,2.9252265217318372e-22,2.4585291939135803e-22,5.6263317909521706e-26,3.4015971086996617e-18,1.2458613281386277e-29,2.5823673773657034e-15,5.2102909767867054e-27,3.9029312244040134e-30,1.3249262051508651e-17,2.353165421200632e-34,9.9102400448596308e-35,6.2383141427589186e-38,8.2778107420227047e-19,1.3663617438068098e-19,2.0419539488370315e-20,1.2647532027472524e-17,2.3053758712465117e-21,1.2681879040002951e-18,3.4259141883176088e-21,8.017464883578393e-22,2.7469326673472273e-21,2.1247019554682304e-21,7.105656108174778e-29,8.5036662047912665e-23,1.1812070437880042e-19,5.1971974955701517e-21,1.6133559054792451e-20,5.6475171624624753e-16,5.2641625430952716e-22,3.7068641706096575e-11,8.8043295983725329e-14,3.7896201762781263e-19,8.8043295933801011e-14,2.8874945297635638e-22,3.5667402903591187e-29,2.055007118057165e-29,2.5342896486946256e-36
1.8545924859091413e-12,0.2918571417120638,76.950000000000003,0.0,0.0,0.0,0.99997676761220322,9.4999999755101694,5.8156501193882283e-07,5.7561478213883565e-06,5.7423211575302871e-06,1.9076158125234522e-08,1.2778852313244089e-12,2.5899221392214186e-06,3.0426803662234814e-06,5.373708232402134e-09,1.7708805711502983e-16,2.3676746548181382e-16,3.7229679968730435e-12,5.4341634658159819e-06,1.0433248143240121e-10,3.5278684514908678e-17,6.2298244605072632e-19,1.4381667918852435e-18,5.1185092342515767e-23,1.3136711885479091e-12,1.1200995265654923e-10,8.6595162944909159e-13,8.6617732041019442e-13,1.6347389524335014e-16,6.2199290068725399e-17,9.2817030463608814e-18,1.842475572689964e-11,7.5436496911832688e-15,1.6382235524497415e-15,1.7047704475434856e-29,1.4335535933260725e-16,1.6929430775911013e-17,1.5850090760030149e-29,6.0308329966872971e-08,1.1545277046239604e-21,3.7797940029995139e-22,1.6921997128739354e-10,4.9957480221434809e-11,1.979608528948222e-10,1.6949554256566124e-10,8.6413810258131192e-13,1.5850020627079949e-29,8.5662878704789969e-20,3.292548606109393e-22,2.780022100649063e-22,6.5516101512841054e-26,3.6314450993641879e-18,1.4938272284299846e-29,2.734682644340166e-15,6.0338484058912154e-27,4.6802477786654293e-30,1.4372908631636675e-17,2.9058939427150655e-34,1.2068465978328887e-34,7.7398089276068247e-38,9.3171715033811688e-19,1.4480714430390264e-19,2.2830998120804709e-20,1.3785523377271545e-17,2.5259791265880921e-21,1.3434066630951928e-18,3.7605629242768781e-21,8.980261528587404e-22,2.9929515629531658e-21,2.2766107499149584e-21,7.9589267583260957e-29,9.1618462206309398e-23,1.2889635129909064e-19,5.9798019590729712e-21,1.7775790709364543e-20,5.8634559841118479e-16,6.0790209748117468e-22,3.8497910520707286e-11,8.958385347939783e-14,4.0756489632049136e-19,8.9583853402785312e-14,3.2575710341876495e-22,3.8861843971997041e-29,2.2390573881117693e-29,3.0420351581620537e-36
1.9072259442848115e-12,0.29185714170773397,76.950000000000003,0.0,0.0,0.0,0.9999761094524644,9.4999999742113204,5.980696121723923e-07,5.9194392218179013e-06,5.9047422310312436e-06,2.0156626253174657e-08,1.3141376792629379e-12,2.5940344394724167e-06,3.153343234998664e-06,5.5906061085267759e-09,1.87118348081e-16,2.5842477800202777e-16,3.937258579332943e-12,5.6318052457021245e-06,1.1033712599558243e-10,3.6702635257146571e-17,6.4826852390977731e-19,1.5639440613986271e-18,5.6059068815693351e-23,1.4048177043625566e-12,1.1842448812574887e-10,9.4158979629791471e-13,9.418369222878854e-13,1.7854244819000982e-16,6.8564013946065465e-17,9.7012205122912668e-18,1.9135234649241164e-11,7.8546753468847994e-15,1.7190573718726478e-15,2.0728918965584473e-29,1.555469177351689e-16,1.7932971641264782e-17,1.9272777928259777e-29,6.2501882092236695e-08,1.253000630827921e-21,4.1015504105785064e-22,1.77614773799366e-10,5.2407630206296653e-11,1.998699089245884e-10,1.7791426664011031e-10,9.3843516963949989e-13,1.9272690226976284e-29,9.3539071130597296e-20,3.6939494107495803e-22,3.1325796335636163e-22,7.5959902053438903e-26,3.8684416868318369e-18,1.7818839658793915e-29,2.8913221068544726e-15,6.959270438616397e-27,5.5833541172932757e-30,1.5554441568122322e-17,3.5669078577091942e-34,1.4616619374687508e-34,9.5447015650644358e-38,1.0447491026721803e-18,1.5321327734708551e-19,2.5432373654995016e-20,1.4989643038002978e-17,2.7602513969507126e-21,1.42079783155512e-18,4.1164484178629388e-21,1.002633324060513e-21,3.2531374522969604e-21,2.4337939949470632e-21,8.8859964270446791e-29,9.8521016292953913e-23,1.4030675158454024e-19,6.8486896938505939e-21,1.9527834636450717e-20,6.0797792137613842e-16,6.9878395978448312e-22,3.9940217500557099e-11,9.1030409579881529e-14,4.3748030801206483e-19,9.1030409474811643e-14,3.661395562025172e-22,4.2240238090786562e-29,2.433706253578291e-29,3.632424756340801e-36
1.9598594026604816e-12,0.2918571417033047,76.950000000000003,0.0,0.0,0.0,0.99997545130116017,9.4999999728826214,6.145741984181733e-07,6.082729334789384e-06,6.0671341252323699e-06,2.1265871423192386e-08,1.3503898413381628e-12,2.5976747969175198e-06,3.2641713825498791e-06,5.8085671365723633e-09,1.9741578644480477e-16,2.8140989876343636e-16,4.1575448184811338e-12,5.8297422255713157e-06,1.1650972432936953e-10,3.8133565723117985e-17,6.736855842826451e-19,1.6968389878225983e-18,6.1244008637626179e-23,1.4992168218335966e-12,1.2501574447506233e-10,1.0214974351876063e-12,1.021767329982904e-12,1.9451023601196841e-16,7.5363165960098378e-17,1.0122778708505977e-17,1.9849680319220689e-11,8.1675877064230967e-15,1.8007329588889922e-15,2.5070981583910794e-29,1.6832695513164054e-16,1.8961117893916158e-17,2.3309921971405738e-29,6.4698719649633245e-08,1.3562418882655071e-21,4.4388538647584472e-22,1.8608309973942422e-10,5.4876613501112308e-11,2.0163112646377171e-10,1.8640768939410031e-10,1.0163455726667835e-12,2.33098129673243e-29,1.0186619012881256e-19,4.1315466971738695e-22,3.5182114771236409e-22,8.7708068145478468e-26,4.112514684123988e-18,2.1151054858283315e-29,3.0522827427139397e-15,7.9958721788317333e-27,6.6281916901451038e-30,1.6794926556548933e-17,4.3534535816673854e-34,1.7611638461237448e-34,1.1703328624389394e-37,1.167328197906591e-18,1.6185440853654528e-19,2.8230968553579012e-20,1.6261741141352812e-17,3.0086018703825499e-21,1.5003618875048059e-18,4.4942247952295924e-21,1.1160219413785851e-21,3.5278760218655093e-21,2.5962215505187265e-21,9.8908877846350877e-29,1.0575157149496248e-22,1.5236990711068327e-19,7.8098857037964934e-21,2.1393325092106198e-20,6.2964427367201502e-16,7.9977967278332694e-22,4.1395447077792339e-11,9.2388239175421189e-14,4.687343055963917e-19,9.2388239040192873e-14,4.1008383831264003e-22,4.5807593286078434e-29,2.6392422555328876e-29,4.315991309003567e-36
