Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259)
8.86091050779711e-07,0.0007628165459260682,1.0047243185155289e-15,8.2759504035548521e-17,1.328740655310318e-15,9.6234842596393927e-19,4.8644798002930243e-18,0.0,0.0,3.2571035945532653e-07,1.7604885264331732e-07,1.5531738596056587e-18,3.9159061130466316e-22,1.1134196799151001e-20,3.8583633616987663e-40,2.6254904802059904e-28,3.5505274678702746e-26,3.8483945303851539e-22,1.5584138333396028e-18,1.5931471803771061e-36,5.7804929914017027e-28,2.3998481262616092e-21,-1.4207142747006394e-29,1.039398846115395e-29,6.6064986519470554e-24,5.8980561035822099e-21,1.2421829377764426e-26,7.4434599986804732e-21,7.5809655006493444e-10,6.5221601067479448e-26,4.5722785261267492e-23,9.3460143033675278e-19,1.7924630122832175e-26,5.6421305055961907e-30,1.0673181015446287e-19,2.7513374279377091e-24,0.35999999999999999,0.0,0.0098401072920631643,0.10877754168004142,2.4326782606311194e-12,8.5477948839390042e-14,4.4490423894676171e-12,1.2755386276467805e-12,0.0,1.2991072579543011e-09,1.0085503328971393e-16,5.2495262970014775e-22,1.1190067074667238e-05,2.5517343176170708e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.1923189706149917e-07,1.1953885592781788e-05,1.372198838248677e-06,1.4041043196664268e-05,8.7730299922943362e-07,7.5682101405321398e-10,1.0036888649719256e-05
8.977567778321856e-07,0.0007628160429433534,1.0071710979023782e-15,8.4422306617022371e-17,1.3951081816771296e-15,9.9562154898944283e-19,5.2004277794006722e-18,0.0,0.0,3.2947527492334354e-07,1.8203398040661701e-07,1.6198683972009852e-18,4.0861361510117213e-22,1.1416941253172434e-20,1.1995758538380155e-40,1.7262073665364101e-28,3.6668600745516181e-26,4.0150499731705064e-22,1.6251657163576136e-18,1.6932457057557135e-36,-9.1937462905300348e-28,2.5013729058013119e-21,1.0298291496734112e-29,1.6738370303057293e-29,7.0648691130241974e-24,6.1235812038329978e-21,1.3072637711548028e-26,7.6318240052452673e-21,7.7381417901140041e-10,7.0017657046934317e-26,4.8242936432829999e-23,9.5748548338305319e-19,1.8611897667897256e-26,5.8398791582428971e-30,1.1044774196801998e-19,2.9726236746256494e-24,0.35999999999999999,0.0,0.009839469085429502,0.10877721629205109,2.4473021956460988e-12,8.7250093619011954e-14,4.4671206637477842e-12,1.3401981318602351e-12,0.0,1.3255527902435282e-09,1.0649229162323796e-16,5.4383869085388856e-22,1.147377401297516e-05,2.6544068185173717e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.2092015684557803e-07,1.1973775579349674e-05,1.3894666527544295e-06,1.4097998191493366e-05,8.7876124366233484e-07,7.7247398358935337e-10,1.0294085820586479e-05
9.082559321794129e-07,0.0007628155905134729,1.0092676903758007e-15,8.5922393818588879e-17,1.4567172949280713e-15,1.025966133113184e-18,5.5188829271351074e-18,0.0,0.0,3.3280912880574119e-07,1.8748764404207413e-07,1.6813603435386419e-18,4.2431723533809811e-22,1.1672862107505904e-20,-1.3019079907646256e-40,-8.2595035160734079e-29,3.8087786805526274e-26,4.1688094097325952e-22,1.6867070177671539e-18,1.7868485989481311e-36,-4.9569302651207323e-29,2.5949203003600698e-21,1.0217012986700289e-29,9.6752084699651537e-30,7.4968779259638972e-24,6.3302607694047294e-21,1.3677538487244392e-26,7.8023131715746045e-21,7.8801384538112348e-10,7.4558835143008238e-26,5.058884638935063e-23,9.7820662120659147e-19,1.9241779512284152e-26,6.0203438639294929e-30,1.1383833793638752e-19,3.1838680167363286e-24,0.35999999999999999,0.0,0.0098388949127656191,0.10877692359031547,2.4602775841013834e-12,8.8851086619209604e-14,4.4829730254790854e-12,1.4001678335749776e-12,0.0,1.3494267252235898e-09,1.117580208126638e-16,5.6116936070174121e-22,1.1730432438074467e-05,2.7488669964461695e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.2240064524555076e-07,1.1990357115249407e-05,1.4049904790505837e-06,1.4147943861924621e-05,8.7997680391559112e-07,7.8661368034350411e-10,1.0526813929451421e-05
9.187550865266401e-07,0.0007628151383194949,1.0112681496640795e-15,8.7425699808520466e-17,1.5201282676053423e-15,1.0566820549498222e-18,5.8531710817070487e-18,0.0,0.0,3.3609165664332355e-07,1.9300353885259231e-07,1.7442505279523293e-18,4.4038604675210629e-22,1.1930123427076708e-20,7.7487430311227984e-40,1.45473236028229e-28,3.9715227518622934e-26,4.3261677709405703e-22,1.7496444019401777e-18,1.8880602848723444e-36,1.3460556969572511e-27,2.6905396064200847e-21,-2.8463741622992893e-29,1.0913519699005621e-29,7.947819926812872e-24,6.5404327999598959e-21,1.4300846819143895e-26,7.9736899229066209e-21,8.0226319944975704e-10,7.931988175877373e-26,5.300942778037899e-23,9.9904360697091019e-19,1.9882346651512858e-26,6.2031324833086424e-30,1.1727208021434149e-19,3.4070685565260294e-24,0.35999999999999999,0.0,0.0098383209368433731,0.10877663102555817,2.4730822387393006e-12,9.0457678761856494e-14,4.4984429890443968e-12,1.4618371336978323e-12,0.0,1.3733674446310974e-09,1.1720977425757283e-16,5.7881690324044601e-22,1.19882957731172e-05,2.8452820113762245e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.2384553120106552e-07,1.2005736722140024e-05,1.4204980212210632e-06,1.4196687913319296e-05,8.8110413199241797e-07,8.0080136519971857e-10,1.07606839180585e-05
9.292542408738673e-07,0.0007628146863560647,1.0131758965036146e-15,8.8932077304275196e-17,1.5853623141685197e-15,1.0877631109356256e-18,6.2038606032952587e-18,0.0,0.0,3.3932324445004328e-07,1.9858042943116525e-07,1.8085470354510649e-18,4.5682209716605951e-22,1.2188694066628064e-20,3.0980535085838357e-40,-1.0187645899489273e-28,4.0880987852133958e-26,4.4871514921441551e-22,1.8139859327153876e-18,1.9914195226515072e-36,-1.0006470089054721e-27,2.7882414379108744e-21,-1.6763770442273193e-29,2.0786810906030257e-29,8.4181604341021282e-24,6.7540780013578099e-21,1.4942793807820866e-26,8.1459318348750357e-21,8.165610483451543e-10,8.430759370456379e-26,5.5505616770042555e-23,1.0199935795777107e-18,2.053354053177247e-26,6.3882104721339341e-30,1.207483184722477e-19,3.6427264935845215e-24,0.35999999999999999,0.0,0.0098377471526850079,0.10877633859522695,2.4857243276616355e-12,9.2069735521528979e-14,4.51354335091094e-12,1.5252219247613549e-12,0.0,1.3973727735526365e-09,1.2285136965146253e-16,5.9678244365604223e-22,1.2247319435309585e-05,2.9436594053790666e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.2525602073139606e-07,1.2019959337730547e-05,1.4359892956471085e-06,1.4244270606386824e-05,8.8214652682690055e-07,8.1503582939332304e-10,1.0995655630469885e-05
9.397533952210946e-07,0.0007628142346173469,1.0149944277025587e-15,9.0441384214673321e-17,1.652440294915697e-15,1.1192031272641069e-18,6.5715299607003873e-18,0.0,0.0,3.4250430278754709e-07,2.042170884231507e-07,1.8742577528582125e-18,4.7362823721974484e-22,1.2448539890376895e-20,-1.2122148354856163e-39,-5.0428052802319387e-28,4.2130169063574291e-26,4.6517866767380791e-22,1.8797394941397481e-18,2.0951084247884549e-36,-1.377775710340839e-27,2.8880361636529707e-21,3.2612631980252716e-29,8.1516972349091911e-30,8.9083643074101015e-24,6.9711765553876307e-21,1.5603607057755605e-26,8.3190194237585085e-21,8.3090623920423289e-10,8.9528841031346922e-26,5.8078330744823948e-23,1.0410537433762703e-18,2.1195300985650398e-26,6.5755434194088717e-30,1.2426640496519313e-19,3.8913564393200761e-24,0.35999999999999999,0.0,0.0098371735554733351,0.1087760462967881,2.4982082339194925e-12,9.3687126884845035e-14,4.5282865433036675e-12,1.5903376823862097e-12,0.0,1.42144061289445e-09,1.2868663913849818e-16,6.1506708116859071e-22,1.2507460179096552e-05,3.0440064790737185e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.2663323589518617e-07,1.203306853699955e-05,1.4514643186854088e-06,1.4290731043929551e-05,8.8310718749980056e-07,8.2931590458561792e-10,1.1231690117318609e-05
9.502525495683218e-07,0.0007628137830985743,1.0167271990265004e-15,9.1953483511126345e-17,1.7213827182480816e-15,1.1509959735952604e-18,6.9567676149562203e-18,0.0,0.0,3.456352646359744e-07,2.0991229762665334e-07,1.9413904004453323e-18,4.9080678321576688e-22,1.2709632183517156e-20,-1.5113437821184747e-41,-1.0477200063010565e-28,4.3817096040605608e-26,4.8200991139031007e-22,1.9469127983483573e-18,2.2059440042433056e-36,3.0871119112885165e-28,2.9899339069532713e-21,8.1401399999980688e-30,1.0838595150734955e-29,9.4188957423576796e-24,7.1917081679215281e-21,1.6283510692512041e-26,8.4929335662850914e-21,8.4529765796660558e-10,9.4990565330836189e-26,6.072846837143284e-23,1.0622213677140188e-18,2.1867566355348333e-26,6.7650971163269738e-30,1.2782569539940366e-19,4.1534865572699849e-24,0.35999999999999999,0.0,0.0098366001405494879,0.10877575412783282,2.5105370381271118e-12,9.5309727214433149e-14,4.5426846009112469e-12,1.6571994714666172e-12,0.0,1.4455689347053129e-09,1.3471942888908666e-16,6.3367188990117079e-22,1.2768676073494069e-05,3.1463303151506098e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.2797832155332115e-07,1.2045106555693765e-05,1.4669231066684003e-06,1.4336107083847597e-05,8.8398921488521155e-07,8.43640461651327e-10,1.1468749615793408e-05
9.597017884808263e-07,0.0007628133769156545,1.0182159436717615e-15,9.3316651099868484e-17,1.7850416663628763e-15,1.1799061729038058e-18,7.3189966972902608e-18,0.0,0.0,3.4841067213815799e-07,2.1508704764115821e-07,2.0030317881492151e-18,5.0658772092057409e-22,1.2945659113851965e-20,1.7264575647333056e-40,1.3747003143314548e-28,4.5220547837832513e-26,4.9747454328228739e-22,2.00858889356146e-18,2.3113356760781167e-36,5.6352748045811981e-29,3.0834481302452053e-21,-9.0420683282960128e-30,1.4079969486405163e-29,9.896137063103757e-24,7.393104762708383e-21,1.6911928693660503e-26,8.6501465283306094e-21,8.582885692383176e-10,1.0011751852293769e-25,6.3180517192879667e-23,1.0813619033421259e-18,2.2481534850114649e-26,6.9375660756809328e-30,1.3106375702354983e-19,4.4013938716532077e-24,0.35999999999999999,0.0,0.009836084219248635,0.10877549128452965,2.5215065803274235e-12,9.6774420754932806e-14,4.55535741788747e-12,1.7188800639511592e-12,0.0,1.467334511672407e-09,1.4032100930528826e-16,6.5069083238078464e-22,1.3004656015556848e-05,3.2401175878525263e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.2916233154715131e-07,1.205505876285892e-05,1.4808221483602592e-06,1.4376048725616462e-05,8.847182929442475e-07,8.5656969241507988e-10,1.1682949276432101e-05
9.691510273933309e-07,0.0007628129709032499,1.0196400060143094e-15,9.4681880467133968e-17,1.8502416023195544e-15,1.2090928214815469e-18,7.6963834878168273e-18,0.0,0.0,3.5114621191342427e-07,2.2030737153983658e-07,2.0658364634380024e-18,5.2267348240717729e-22,1.3182653240309824e-20,-9.8265384510677335e-40,-8.1530035581618786e-29,4.6442322745471186e-26,5.1324093625601851e-22,2.071426487459399e-18,2.4181160523541496e-36,-9.0439600918703948e-28,3.178680859857528e-21,1.6203528411805812e-29,8.2043173015256564e-30,1.0390556063668193e-23,7.5972499660503554e-21,1.7556147176766113e-26,8.8079998211799753e-21,8.7131529316644258e-10,1.0545009498802509e-25,6.5696620971671529e-23,1.1005854217980453e-18,2.310391453827485e-26,7.1117816683618329e-30,1.3433421188707463e-19,4.6610796467668956e-24,0.35999999999999999,0.0,0.0098355684387725004,0.10877522854250762,2.5323607379795216e-12,9.824314951671129e-14,4.5677683997906711e-12,1.781997234973968e-12,0.0,1.489146101605481e-09,1.4608853026998737e-16,6.679707134123842e-22,1.3241445141293301e-05,3.3355164835252721e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3032196224034711e-07,1.2064205419512233e-05,1.4947080647399945e-06,1.4415167741800374e-05,8.8538823730380512e-07,8.6953329925798964e-10,1.1897923645515311e-05
9.80971877273872e-07,0.0007628124632230287,1.0213339163076443e-15,9.6392526998942251e-17,1.933997060794706e-15,1.2459874264570378e-18,8.1905160674988444e-18,0.0,0.0,3.5451273900971547e-07,2.2690076192467178e-07,2.1460500683330701e-18,5.4322751756388948e-22,1.3480460538345156e-20,-7.642726091835748e-41,-1.085177760672892e-28,4.8187762375260173e-26,5.333920941638379e-22,2.1516787536171039e-18,2.5565798445999543e-36,-7.5902575048083325e-29,3.3002456596619121e-21,2.9919994439984005e-30,1.3483834627610982e-29,1.1033765191096628e-23,7.8564785162607498e-21,1.8384539244889362e-26,9.0063551869290391e-21,8.8766082300944731e-10,1.1241851868595475e-25,6.8935354720310474e-23,1.1247477485107743e-18,2.3894271918115086e-26,7.3321445940849937e-30,1.3847040691823238e-19,5.0031583750942828e-24,0.35999999999999999,0.0,0.0098349233990615952,0.10877489999646717,2.5457797797843399e-12,1.0008606125495114e-13,4.5829379095717882e-12,1.8629939606858861e-12,0.0,1.5164948011290882e-09,1.5354156929492395e-16,6.8995608712381742e-22,1.353876139391742e-05,3.4571353550824005e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3173946134986334e-07,1.2074556358885464e-05,1.5120606666460749e-06,1.4462985215269127e-05,8.8614621150966184e-07,8.8579783248443669e-10,1.2167905674878581e-05
9.92792727154413e-07,0.0007628119557979448,1.0229343568550717e-15,9.8106090043598698e-17,2.0202137258527076e-15,1.2832993428917602e-18,8.7099664211882651e-18,0.0,0.0,3.5781814765317989e-07,2.3356244314101749e-07,2.2281025975111932e-18,5.6426342164494554e-22,1.3779716459277656e-20,7.8799143964566905e-41,-2.5075878493253845e-29,5.0028055444177555e-26,5.5402187050449841e-22,2.2337671349304019e-18,2.7022372851481109e-36,5.0788764929924038e-29,3.4245239062380994e-21,-2.3103639660282651e-30,1.4224793360010671e-29,1.170503928130705e-23,8.1199529873038658e-21,1.9238203820444648e-26,9.2056698414929228e-21,9.0405985640451272e-10,1.1972715971646984e-25,7.2276476922982569e-23,1.1490334872611294e-18,2.469762350957464e-26,7.5551553110888488e-30,1.4265568419837038e-19,5.365148416922054e-24,0.35999999999999999,0.0,0.0098342785691010598,0.10877457160326397,2.5590290946509584e-12,1.0193500130104582e-13,4.5977254104027197e-12,1.9462740743524455e-12,0.0,1.5439108723062402e-09,1.6126429171377157e-16,7.1235237299247293e-22,1.3837247403739547e-05,3.581292789027532e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3312139914856613e-07,1.2083743809832543e-05,1.5293927696743717e-06,1.4509602569033715e-05,8.8681877721253058e-07,9.0211358587700723e-10,1.2439013127775118e-05
9.999999999999997e-07,0.0007628114486215631,1.0238660196368242e-15,9.9152225549987599e-17,2.0740000135717868e-15,1.3062499316851054e-18,9.0394908358434198e-18,0.0,0.0,3.5980380559255362e-07,2.3765693142094886e-07,2.2790373758757408e-18,5.7732697708244092e-22,1.3962871597297266e-20,-1.6707319702904551e-40,1.4774662210503586e-29,5.1141671828530066e-26,5.6683638169325619e-22,2.2847223926611099e-18,2.793051195842516e-36,-1.6248712940546856e-28,3.5016345033051689e-21,1.1789324566446573e-30,1.3165783770273412e-29,1.2128372267606416e-23,8.2826657576239885e-21,1.9771218691307657e-26,9.3276548042175321e-21,9.1408416887171363e-10,1.2435468177785913e-25,7.4364325152371818e-23,1.163899794087224e-18,2.5193769501134089e-26,7.6924061562885469e-30,1.4523119238211849e-19,5.5959910894243593e-24,0.35999999999999999,0.0,0.0098338855113150828,0.10877437145284263,2.5670269674594111e-12,1.0306520937178804e-13,4.6065602963749875e-12,1.9981792034058077e-12,0.0,1.5606586981397466e-09,1.6610762360528348e-16,7.2620981155292297e-22,1.4019789039136513e-05,3.6582421121015929e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3394711265934961e-07,1.2088796500070069e-05,1.5399502510396938e-06,1.45374563861334e-05,8.87188547510817e-07,9.1208599328392867e-10,1.2604842246245468e-05
1.0046135770349542e-06,0.0007628114486215631,1.0244453666374752e-15,9.9822407038467928e-17,2.1089184218909866e-15,1.3210201680316087e-18,9.2556425920100785e-18,0.0,0.0,3.6106317691467225e-07,2.4029075962510888e-07,2.3120039690827081e-18,5.857842949519357e-22,1.4080386651164302e-20,-3.1004324550978759e-41,1.8666729984482176e-29,5.1837638690981094e-26,5.7513375209664851e-22,2.3177015467459902e-18,2.850890882936408e-36,-2.0686187327118549e-29,3.5515285269415296e-21,6.3454157285920005e-31,1.4576752281052689e-29,1.2405032216084263e-23,8.387641839290039e-21,2.0117436524092777e-26,9.4059214182077989e-21,9.2051105516519821e-10,1.2738640023589399e-25,7.5721139244688884e-23,1.1734391889389502e-18,2.5513873315233335e-26,7.7807669506066622e-30,1.4688916162696993e-19,5.7479029399149568e-24,0.35999999999999999,0.0,0.0098336339432971136,0.10877424335988628,2.5721154586015159e-12,1.0378981874210415e-13,4.612145566543635e-12,2.0318562936179591e-12,0.0,1.5713918711923171e-09,1.692622781568415e-16,7.3516094241281394e-22,1.4136852154117935e-05,3.7079975143455673e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3446914145832011e-07,1.2091819066918922e-05,1.5467043969678241e-06,1.4555065900550938e-05,8.8740970018239944e-07,9.1847920253162087e-10,1.2711200071553684e-05
1.0164344269154953e-06,0.0007628109416880358,1.0258708671608222e-15,1.0154132218814824e-16,2.2001374386759103e-15,1.3591416105264293e-18,9.828467343091749e-18,0.0,0.0,3.642485851864977e-07,2.4708407796968499e-07,2.3977638820897909e-18,6.0779286577135201e-22,1.4382438655287241e-20,-2.6387123398102473e-42,-1.2898394310093552e-29,5.3656118230085378e-26,5.9673118855200794e-22,2.4034916871302273e-18,3.0068108609450579e-36,2.1961527903824028e-30,3.6812721508167604e-21,-3.6892218451149048e-30,1.5156943806291628e-29,1.313439511541782e-23,8.6595131236371821e-21,2.1022527662334881e-26,9.6070888306960504e-21,9.3701313245944799e-10,1.3540672208197727e-25,7.9270464550985943e-23,1.1979615016735014e-18,2.6342924061821786e-26,8.0089332515227024e-30,1.5116996808439918e-19,6.1522981958296091e-24,0.35999999999999999,0.0,0.0098329895162772851,0.10877391526342123,2.5850448355391518e-12,1.05650368456682e-13,4.6262125098181376e-12,2.1197587426602741e-12,0.0,1.59893544688435e-09,1.7754112809243542e-16,7.5838313403649644e-22,1.4437526489129827e-05,3.8372579958009348e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3578400459151219e-07,1.2098831532494159e-05,1.5639955716331147e-06,1.4599419628175465e-05,8.8792260722727096e-07,9.3489337749205045e-10,1.2984422251202698e-05
1.0282552767960364e-06,0.0007628104349914551,1.0272146198549462e-15,1.0326268622861084e-16,2.2938965382176365e-15,1.397655487557417e-18,1.0429377896427701e-17,0.0,0.0,3.6737514774603033e-07,2.539407878235956e-07,2.4853918261041614e-18,6.3029178843982055e-22,1.4685842088055945e-20,2.5947481009297825e-42,-5.8090127617224257e-30,5.5536013816281229e-26,6.1881759443897884e-22,2.4911470465828858e-18,3.1694634871977911e-36,1.8430321837184665e-30,3.8137671257275263e-21,-2.022599689341439e-30,1.5674763636740189e-29,1.3893776085013263e-23,8.9355345380199799e-21,2.1953762296156889e-26,9.8091519337325746e-21,9.5356485097272103e-10,1.4379870428865974e-25,8.292554725176865e-23,1.222597169244493e-18,2.7184677367532884e-26,8.2396085746145687e-30,1.5549724415691766e-19,6.5792337475236238e-24,0.35999999999999999,0.0,0.0098323452828840471,0.10877358731105219,2.5978232303183931e-12,1.0751651090761844e-13,4.6399398535048487e-12,2.2099989651581092e-12,0.0,1.6265393373158905e-09,1.8610645927092085e-16,7.8202025499163465e-22,1.4739223064799204e-05,3.9690824449832279e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.370672563391047e-07,1.2104828766800317e-05,1.5812663167411231e-06,1.4642706535968767e-05,8.8836098990443815e-07,9.5135485590008133e-10,1.3258637044907097e-05
1.0400761266765775e-06,0.0007628099285262207,1.0284802397166475e-15,1.0498635619220747e-16,2.3902209619655659e-15,1.4365537236887376e-18,1.1059325673328849e-17,0.0,0.0,3.7044365447487107e-07,2.6085930267878216e-07,2.5748970905287072e-18,6.5328371271562737e-22,1.4990568026489473e-20,2.5103149728581567e-42,2.4290866679243546e-29,5.7455921200192357e-26,6.4139635132096531e-22,2.5806769172064951e-18,3.3375791715423768e-36,1.5458604148910437e-31,3.9490255317569881e-21,-3.1080382148196837e-30,1.6217867686507785e-29,1.4683819978760326e-23,9.2156734776611514e-21,2.2911420313530518e-26,1.0012091629427087e-20,9.7016502111984861e-10,1.5257302068033753e-25,8.6687453664979788e-23,1.2473430294281644e-18,2.8039033902282644e-26,8.4727479373536026e-30,1.5987014277031051e-19,7.0296326925806504e-24,0.35999999999999999,0.0,0.0098317012381683964,0.10877325950005687,2.6104565138650594e-12,1.0938811194036819e-13,4.6533407063594793e-12,2.3025939372912298e-12,0.0,1.6542013661604069e-09,1.9496390719614535e-16,8.0607358205750102e-22,1.5041896300119665e-05,4.1034788308300132e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.3832011740320475e-07,1.2109856538275347e-05,1.5985166553273647e-06,1.4684967818239589e-05,8.887282082258373e-07,9.678624311943703e-10,1.353380341944177e-05
1.0637178264376598e-06,0.0007628089162683756,1.0307908727360494e-15,1.0844007222071673e-16,2.5906641908168191e-15,1.5154715546313854e-18,1.2410208107356929e-17,0.0,0.0,3.7640972064036581e-07,2.7487552440145471e-07,2.7595757884829994e-18,7.007569640847955e-22,1.5603879092935098e-20,-1.9258662136284442e-41,8.6888793470023768e-29,6.1432767460727261e-26,6.8804429076076363e-22,2.7653964200488368e-18,3.6905468724912249e-36,-1.9400969895672977e-29,4.2278797019473105e-21,2.7092436652382925e-30,1.732848676297243e-29,1.6358458407607453e-23,9.7881722839548999e-21,2.4907100644484409e-26,1.0420529418738012e-20,1.0035061864114171e-09,1.7131181162138973e-25,9.4535864739108056e-23,1.2971531384715867e-18,2.9785155466031602e-26,8.94624236819727e-30,1.6874948424396442e-19,8.004632129868613e-24,0.35999999999999999,0.0,0.0098304136959797579,0.1087726042917555,2.6353098947023577e-12,1.1314717889467462e-13,4.6792129353522363e-12,2.4949132743138527e-12,0.0,1.7096915447834055e-09,2.1357778112992099e-16,8.5543381651681691e-22,1.5649998949584956e-05,4.3800181492555211e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.4073932257864637e-07,1.211717810600382e-05,1.6329562049022926e-06,1.4766570598401005e-05,8.8926195601968913e-07,1.0010112773936417e-09,1.4086834456938491e-05
