Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058)
1.099827823908009e-10,0.0015804466965752047,4.4988085743739081e-14,2.4044070241663884e-18,2.404404991263929e-18,3.9977178343011749e-25,6.479195364454353e-24,0.0,0.0,6.6511619985606e-11,2.2111422402641783e-16,1.8529038083538173e-25,4.8971327570653403e-27,8.8908474796582776e-24,3.6483549237642158e-51,9.2204809587373705e-38,4.0914571975607453e-29,4.8585859470907656e-27,8.9715092685770735e-24,5.4885712216168805e-45,7.0990493735474722e-46,4.4566237673651798e-26,2.4060240045977766e-27,1.1500423195426355e-32,9.9290433188376588e-37,1.0453629213805477e-25,8.648505499777341e-29,5.5488707493410203e-22,2.7097337957133504e-11,1.0545339165850488e-37,1.1214226680040129e-32,1.8985040363742403e-20,5.6020780618940853e-31,6.0971192115171006e-34,1.866362857200525e-24,3.7724537123731794e-32,0.35999999999999999,0.0,0.0098880155734466062,0.10880286387086163,1.7494723300586904e-13,7.169472788341306e-13,1.0304517077184881e-10,2.8187540151889504e-20,0.0,4.5702034416126622e-15,5.5349116162462572e-26,4.5658327152863997e-27,3.3372585832794018e-11,2.6407127940420284e-20,0.0,2.1906172184877254e-25,0.0,0.0,0.0,0.0,8.2404919738154368e-07,9.52128467524202e-07,7.2021880032241696e-08,1.3200529662108306e-07,4.0568004775666629e-09,2.7072229156738203e-11,4.9968338251132581e-13,1.5369630123735561e-14,9.7274211825105581e-15,3.8318363911032151e-25,2.3660750779077704e-27,1.1740452433842739e-17,1.2588037188560509e-16,2.245815426580818e-28
1.1231961501178424e-10,0.0015804466808776885,4.6833732952885608e-14,2.5543266636728904e-18,2.5543245694644408e-18,4.4266878705332252e-25,7.1686969483311699e-24,0.0,0.0,6.9307434257036575e-11,2.3969046869285267e-16,1.9485986873336247e-25,5.1050528058172506e-27,9.2623470746856357e-24,4.3409670685995891e-51,1.0333951544992447e-37,4.4957296709690775e-29,5.0627797982630742e-27,9.3481815796146957e-24,6.2036549299867019e-45,7.8593102113576991e-46,4.6437489457154945e-26,2.5891268480124488e-27,1.285855173644803e-32,1.1011705534158856e-36,1.0892391491555248e-25,9.2047680636618221e-29,5.660164658631073e-22,2.8588714163157459e-11,1.1806250781955276e-37,1.2844272888007813e-32,2.0444910524586056e-20,5.9601772826655122e-31,6.4887834101910282e-34,1.944717718567932e-24,4.3154922133519333e-32,0.35999999999999999,0.0,0.0098879734191500389,0.10880285911204017,1.7886859539543906e-13,7.3223566418772566e-13,1.0690576224285946e-10,3.1061885641387733e-20,0.0,4.7687398490634875e-15,5.787145463104653e-26,4.7666708075972803e-27,3.4817389489271963e-11,2.8430191051822621e-20,0.0,2.3337429782033469e-25,0.0,0.0,0.0,0.0,8.3970276824188208e-07,9.7233639570279804e-07,7.3551837442165214e-08,1.3665780146506643e-07,4.1602810176816977e-09,2.8562115510314347e-11,5.3822907172392765e-13,1.6280905809415956e-14,1.0304888977897532e-14,4.0689221569931553e-25,2.5252235566461692e-27,1.2848016288214963e-17,1.3377468395808447e-16,2.3912231970474815e-28
1.1465644763276758e-10,0.0015804466650270847,4.8716236349042585e-14,2.7103337464113167e-18,2.7103315928103662e-18,4.8915846968707332e-25,7.9154163593916533e-24,0.0,0.0,7.2159103015060353e-11,2.5940044975526759e-16,2.0473054438819071e-25,5.3173236198053938e-27,9.6411099179624123e-24,5.1471037156382019e-51,1.1555448456221075e-37,4.9306292796670693e-29,5.2710549421448369e-27,9.7323306224063838e-24,6.9944898706111106e-45,8.6829440125112903e-46,4.8345896844067874e-26,2.7820177780732167e-27,1.4344118348120956e-32,1.2186202705015451e-36,1.1339854367234971e-25,9.7841324157327455e-29,5.7713600676191599e-22,3.0129373757914722e-11,1.3188126639814253e-37,1.467091074743648e-32,2.1984267661639323e-20,6.3329621911510544e-31,6.8966719528891117e-34,2.0246275657583972e-24,4.923427217885396e-32,0.35999999999999999,0.0,0.0098879312652405214,0.10880285430674293,1.8280257336292994e-13,7.4752722864138028e-13,1.1081758491331135e-10,3.4160717384302198e-20,0.0,4.9716638586589208e-15,6.0479822344070424e-26,4.9721024916364429e-27,3.6293434061791707e-11,3.0565097976377124e-20,0.0,2.4829998314406946e-25,0.0,0.0,0.0,0.0,8.5530964969603625e-07,9.9254408747450571e-07,7.5081781950508527e-08,1.4135669272244733e-07,4.2637929843558833e-09,3.0101231714556933e-11,5.7882657636317266e-13,1.7224884461233809e-14,1.0903112037323019e-14,4.3167478123914972e-25,2.6920582201941087e-27,1.4035271843578287e-17,1.4198055115158737e-16,2.5434349827051324e-28
1.1699328025375092e-10,0.001580446649027608,5.0635585662579098e-14,2.8725486156605612e-18,2.8725464048755759e-18,5.3946055796349515e-25,8.7228179758988111e-24,0.0,0.0,7.5066556373090957e-11,2.802883690650006e-16,2.1490647858110211e-25,5.5339580336529618e-27,1.0027125881545071e-23,6.082541156054266e-51,1.2892978544274936e-37,5.3977996850511458e-29,5.4834113254997515e-27,1.0123950375144522e-23,7.8673337951876128e-45,9.5737899389280649e-46,5.0291430845396088e-26,2.9850034222674783e-27,1.5966094312052289e-32,1.345819288977924e-36,1.1796010496506048e-25,1.0387052323901189e-28,5.8824746141811782e-22,3.1719863158598408e-11,1.4699822461645303e-37,1.6713178616233123e-32,2.3605709437123509e-20,6.720709878671705e-31,7.3211009811676087e-34,2.1060911348364895e-24,5.6024885555961997e-32,0.35999999999999999,0.0,0.0098878891117180189,0.10880284945624631,1.8674932793658135e-13,7.6282201654386117e-13,1.1477979480646998e-10,3.7496390521151568e-20,0.0,5.17898885726751e-15,6.317657388197435e-26,5.1821477926036208e-27,3.7800762699622682e-11,3.2815814449655658e-20,0.0,2.638519023577782e-25,0.0,0.0,0.0,0.0,8.7087111367561765e-07,1.0127515475773313e-06,7.6611713557385309e-08,1.461006987397817e-07,4.3673315847455059e-09,3.169012351606028e-11,6.2153631793468879e-13,1.8201973511790901e-14,1.1522349504839292e-14,4.5756796803840603e-25,2.8668479394359195e-27,1.5306231476129743e-17,1.5050312654842143e-16,2.7026876711865995e-28
1.1933011287473427e-10,0.0015804466328833433,5.2591770600655723e-14,3.0410915808630586e-18,3.0410893154105996e-18,5.9380345680921758e-25,9.5945016434779973e-24,0.0,0.0,7.8029726339496829e-11,3.023992189259418e-16,2.2539175074673795e-25,5.7549700372270335e-27,1.0420386051888681e-23,7.1648706922165995e-51,1.4354963945890353e-37,5.8989379052033623e-29,5.6998497825779316e-27,1.0523036023702029e-23,8.8288217185249695e-45,1.0535836171398671e-45,5.2274068500999314e-26,3.1983930557495442e-27,1.7733877628270789e-32,1.4833557599328566e-36,1.2260853943223488e-25,1.1013981223346935e-28,5.9935266065318131e-22,3.3360720006372467e-11,1.6350647740336147e-37,1.8991522843244417e-32,2.5311861849057831e-20,7.1236968054080646e-31,7.7623863092320034e-34,2.1891074132262805e-24,6.3593626938667019e-32,0.35999999999999999,0.0,0.0098878469585825055,0.10880284456179119,1.9070901485362468e-13,7.7812007164520491e-13,1.1879156479102414e-10,4.1081663599871405e-20,0.0,5.3907284063629026e-15,6.5964396906667576e-26,5.3968269272794291e-27,3.9339418773326079e-11,3.5186376351602097e-20,0.0,2.800431981552332e-25,0.0,0.0,0.0,0.0,8.8638839741406766e-07,1.0329587797971018e-06,7.8141632262909194e-08,1.508885825514817e-07,4.470892977896474e-09,3.3329327898607719e-11,6.6641896525168851e-13,1.92125721848269e-14,1.2162855397213518e-14,4.8460914664626839e-25,3.0498707325920546e-27,1.6665025169949242e-17,1.5934752016308468e-16,2.8692239713890741e-28
1.2166694549571762e-10,0.0015804466165982634,5.458478086160029e-14,3.2160829171564335e-18,3.2160805998745123e-18,6.5242439929885886e-25,1.053420498930796e-23,0.0,0.0,8.1048546791099041e-11,3.2577878190192507e-16,2.3619045021319654e-25,5.9803748038955089e-27,1.0820882775000125e-23,8.4136670825136964e-51,1.5950254516193101e-37,6.4357948627268466e-29,5.9203720720233522e-27,1.0929584007474947e-23,9.8859808562854444e-45,1.1573222454683757e-45,5.4293793107484988e-26,3.4224985460266056e-27,1.9657303443365192e-32,1.6318405691140669e-36,1.2734380232826855e-25,1.1665372291348552e-28,6.1045350325462355e-22,3.5052473298715389e-11,1.8150379222464032e-37,2.1527871522420233e-32,2.7105378864184652e-20,7.5421988504284994e-31,8.2208434770509422e-34,2.2736756492515969e-24,7.2012163509740888e-32,0.35999999999999999,0.0,0.0098878048058339586,0.10880283962458243,1.9468178466746313e-13,7.9342143710517594e-13,1.2285208428782572e-10,4.4929699351628842e-20,0.0,5.6068962377373769e-15,6.884596932441324e-26,5.6161603000542027e-27,4.0909445880001627e-11,3.7680890058040578e-20,0.0,2.9688703138992819e-25,0.0,0.0,0.0,0.0,9.0186270413893492e-07,1.0531657860214417e-06,7.9671538067193911e-08,1.5571914118774025e-07,4.5744752207634702e-09,3.5019373214074535e-11,7.135354306449613e-13,2.0257072420605145e-14,1.2824879118602607e-14,5.1283678835002309e-25,3.241411926637253e-27,1.8115901180635853e-17,1.6851879933994203e-16,3.0432909137877277e-28
1.2400377811670098e-10,0.00158044660017626,5.6614606107894142e-14,3.3976428661469515e-18,3.3976405002086185e-18,7.1556960403129429e-25,1.1545805858878631e-23,0.0,0.0,8.4122953400143498e-11,3.5047362999895835e-16,2.4730667747835269e-25,6.2101887196525341e-27,1.1228609701867963e-23,9.8506650486429116e-51,1.7688140454551674e-37,7.0101760074038508e-29,6.1449809141571486e-27,1.134359206553271e-23,1.104624582717247e-44,1.2690242810872253e-45,5.6350594447672165e-26,3.6576342851723715e-27,2.1746654317091593e-32,1.7919077512425692e-36,1.321658640608741e-25,1.2341678525508254e-28,6.2155195694762696e-22,3.6795643560071905e-11,2.0109274627824695e-37,2.434570959150712e-32,2.8988941967577804e-20,7.9764913641227679e-31,8.6967878059099909e-34,2.3597953617402733e-24,8.1357205176738308e-32,0.35999999999999999,0.0,0.0098877626534723505,0.10880283464579187,1.9866778289140233e-13,8.0872615550499919e-13,1.2696055888154491e-10,4.9054068562802338e-20,0.0,5.8275062477180595e-15,7.182367134991957e-26,5.8401684975756244e-27,4.2510887813682697e-11,4.0303532774039245e-20,0.0,3.1439658124582134e-25,0.0,0.0,0.0,0.0,9.1729520400844509e-07,1.0733725681259667e-06,8.1201430970353081e-08,1.6059120473824073e-07,4.6780763820464271e-09,3.676077934891723e-11,7.6294686232990756e-13,2.1335861500097312e-14,1.3508666998115811e-14,5.4229077183987632e-25,3.4417635657306182e-27,1.9663226792858327e-17,1.7802198932829457e-16,3.2251434365075778e-28
1.2634061073768433e-10,0.001580446583621096,5.8681235953414596e-14,3.5858916361464436e-18,3.585889225073616e-18,7.8349444483846336e-25,1.2633324975311689e-23,0.0,0.0,8.7252883563177906e-11,3.7653112265390082e-16,2.5874454549588369e-25,6.4444294129957013e-27,1.164356183380914e-23,1.1499943466849844e-50,1.9578364863516288e-37,7.6239420204461102e-29,6.3736800283864104e-27,1.1765059282693876e-23,1.2317473831697144e-44,1.3891348489255435e-45,5.8444469019732706e-26,3.904117112249043e-27,2.4012670842927655e-32,1.9642149454923037e-36,1.3707471072767548e-25,1.3043352823111781e-28,6.3265005933989774e-22,3.8590743038052449e-11,2.2238086361605122e-37,2.7470154753719451e-32,3.0965259650693743e-20,8.426849221391547e-31,9.1905344547715996e-34,2.4474663496129295e-24,9.1710748028280848e-32,0.35999999999999999,0.0,0.0098877205014976603,0.10880282962656036,2.0266715016970261e-13,8.2403426886201412e-13,1.3111620986636554e-10,5.3468756551689338e-20,0.0,6.0525724902566449e-15,7.4899872675551401e-26,6.0688722823637017e-27,4.4143788543218573e-11,4.3058552811977959e-20,0.0,3.3258504539118054e-25,0.0,0.0,0.0,0.0,9.3268703522201238e-07,1.0935791288939106e-06,8.2731310972500392e-08,1.6550363524199662e-07,4.7816936225912631e-09,3.8554057921062544e-11,8.1471462388491026e-13,2.2449321586986396e-14,1.4214462057080736e-14,5.7301211384278077e-25,3.651226272860708e-27,2.1311489422677547e-17,1.8786207387995071e-16,3.4150460943303962e-28
1.2867744335866768e-10,0.0015804465669364328,6.0784659979071029e-14,3.7809494015132715e-18,3.7809469491907778e-18,8.5646362164431927e-25,1.3800928629139257e-23,0.0,0.0,9.0438276358019059e-11,4.0399940463160301e-16,2.705081810023893e-25,6.6831157850593993e-27,1.2065735568641969e-23,1.3388128957545225e-50,2.1631136320180142e-37,8.2790095083929879e-29,6.6064741716374762e-27,1.2193986136459312e-23,1.3707960197421217e-44,1.5181150965874014e-45,6.0575420270578214e-26,4.1622662404427046e-27,2.6466562521073967e-32,2.1494438616763793e-36,1.4207034466277277e-25,1.3770848063922797e-28,6.4374991878850699e-22,4.0438275883815482e-11,2.4548075279924731e-37,3.0928036773867878e-32,3.3037066931744171e-20,8.8935468768816234e-31,9.702398479018938e-34,2.5366887016502581e-24,1.0316032873222423e-31,0.35999999999999999,0.0,0.0098876783499098706,0.10880282456799761,2.0668002243437874e-13,8.3934581864334112e-13,1.3531827383019838e-10,5.8188168531366148e-20,0.0,6.2821091705988251e-15,7.807736571815807e-26,6.3022925869615354e-27,4.5808192212574313e-11,4.5950269860125117e-20,0.0,3.5146564002917624e-25,0.0,0.0,0.0,0.0,9.4803930503309604e-07,1.1137854709953358e-06,8.4261178073749451e-08,1.7045532567481793e-07,4.8853242161768267e-09,4.0399712464272198e-11,8.6890027104821694e-13,2.3597827196367654e-14,1.4942502556719233e-14,6.0504255433209973e-25,3.8701111227956624e-27,2.3065297791295213e-17,1.9804399574865743e-16,3.613270796290952e-28
1.3101427597965103e-10,0.0015804465501258226,6.2924867751926222e-14,3.9829363019923911e-18,3.9829338126822257e-18,9.3475131621520885e-25,1.5052931104774044e-23,0.0,0.0,9.3679072521412718e-11,4.3292740544782395e-16,2.826017259011361e-25,6.9262680392205707e-27,1.2495128748232006e-23,1.5544619051353633e-50,2.3857141628974542e-37,8.9773515806319361e-29,6.8433691781777395e-27,1.2630374545360928e-23,1.5226454587676669e-44,1.656442470536529e-45,6.2743458836197952e-26,4.4324032019595309e-27,2.912001837437731e-32,2.3483007064319383e-36,1.4715278499977787e-25,1.4524617197386923e-28,6.5485371521075184e-22,4.233873828308082e-11,2.7051024618779881e-37,3.4747980849104601e-32,3.5207124989897247e-20,9.3768584228531383e-31,1.0232694892260269e-33,2.6274628065549221e-24,1.1579929108048207e-31,0.35999999999999999,0.0,0.0098876361987089642,0.10880281947118176,2.1070653101151784e-13,8.5466084577470236e-13,1.3956600236428814e-10,6.322713093936574e-20,0.0,6.5161306410260291e-15,8.135917150134424e-26,6.5404505099890572e-27,4.7504143149088169e-11,4.8983075318372769e-20,0.0,3.710515998862107e-25,0.0,0.0,0.0,0.0,9.6335309043487798e-07,1.1339915957173905e-06,8.5791032274214e-08,1.7544519926384237e-07,4.9889668192486023e-09,4.2298238559339391e-11,9.2556554361538394e-13,2.4781745091180094e-14,1.5693021917872744e-14,6.38424770842054e-25,4.0987383779260033e-27,2.4929382691451373e-17,2.0857265707588414e-16,3.8200941635726055e-28
1.3335110860063438e-10,0.0015804465331927316,6.510184881623057e-14,4.191972442995036e-18,4.1919699213508587e-18,1.0186413390991247e-24,1.6393796947017125e-23,0.0,0.0,9.6975214409028677e-11,4.6336483972868186e-16,2.9502933867855064e-25,7.1739077104912095e-27,1.2931740706627493e-23,1.8001813714320485e-50,2.6267558758429337e-37,9.7209983779742576e-29,7.0843720000046899e-27,1.3074227917926514e-23,1.6882177605193747e-44,1.8046109793513158e-45,6.4948602785024212e-26,4.7148517983859118e-27,3.198521716146853e-32,2.5615165849639723e-36,1.5232206824201462e-25,1.5305113332565482e-28,6.6596370091202489e-22,4.4292618574839049e-11,2.9759254090452129e-37,3.8960492674239879e-32,3.7478220832122307e-20,9.8770576488173792e-31,1.0781738730058498e-33,2.7197893631416666e-24,1.2972705709094457e-31,0.35999999999999999,0.0,0.0098875940478949185,0.10880281433716053,2.1474680271309901e-13,8.6997939064754456e-13,1.4385866180565722e-10,6.8600892582479314e-20,0.0,6.7546513971963031e-15,8.4747980524917843e-26,6.7833673127428511e-27,4.9231685852637359e-11,5.2161432682802585e-20,0.0,3.9135617827373582e-25,0.0,0.0,0.0,0.0,9.786294387575347e-07,1.1541975036076981e-06,8.7320873574007581e-08,1.8047220889042876e-07,5.0926208275483094e-09,4.4250123948017576e-11,9.8477236832123772e-13,2.6001437316913758e-14,1.6466250466403501e-14,6.7320295752074673e-25,4.3374351764799314e-27,2.690859745699023e-17,2.1945291981412405e-16,4.0357994602179577e-28
1.3568794122161773e-10,0.0015804465161405412,6.731559266943458e-14,4.4081778962614854e-18,4.4081753473433275e-18,1.1084272892871247e-24,1.7828143452599051e-23,0.0,0.0,1.0032664592753672e-10,4.9536220638643233e-16,3.0779519582776905e-25,7.4260576957640794e-27,1.3375572317822531e-23,2.0795351531862587e-50,2.8874069782026366e-37,1.0512037706229036e-28,7.3294907470472006e-27,1.352555120128132e-23,1.8684837361111182e-44,1.9631314826518271e-45,6.7190877859556457e-26,5.0099380356325699e-27,3.5074837690756832e-32,2.7898479444419732e-36,1.5757824882847376e-25,1.6112789829203432e-28,6.7708220144039308e-22,4.6300397414218021e-11,3.2685634038486657e-37,4.3598043449590225e-32,3.9853166860006731e-20,1.0394418102070578e-30,1.1349845114496976e-33,2.8136693904518112e-24,1.4504939828509202e-31,0.35999999999999999,0.0,0.0098875518974677213,0.10880280916695377,2.1880095997325627e-13,8.8530149313039974e-13,1.4819553286792737e-10,7.4325130283310786e-20,0.0,6.997686072661897e-15,8.824620184091375e-26,7.0310644141197529e-27,5.099086496906007e-11,5.5489877883374789e-20,0.0,4.1239264724377483e-25,0.0,0.0,0.0,0.0,9.938693685558357e-07,1.174403196152548e-06,8.8850701973243933e-08,1.8553533620282527e-07,5.1962846979472748e-09,4.6255848693679049e-11,1.0465828504730465e-12,2.7257262578830153e-14,1.7262416263105462e-14,7.0942279376020614e-25,4.5865365767286086e-27,2.9007918734184005e-17,2.3068960627994203e-16,4.2606807866621437e-28
1.3802477384260108e-10,0.0015804464989725296,6.9566088763701592e-14,4.6316726996255901e-18,4.6316701289147907e-18,1.2044127292096345e-24,1.9360743440812727e-23,0.0,0.0,1.0373331247672023e-10,5.2897078629796023e-16,3.2090349329556645e-25,7.6827422850238578e-27,1.3826626043590329e-23,2.396436272037923e-50,3.1688873742979192e-37,1.1352615767244633e-28,7.5787347277715581e-27,1.3984350929839695e-23,2.0644646137040757e-44,2.132532011299627e-45,6.9470317718487589e-26,5.3179900480068314e-27,3.8402069633896006e-32,3.0340770718294426e-36,1.6292139970080083e-25,1.6948100391220536e-28,6.8821161639087612e-22,4.8362547962947561e-11,3.584359960281391e-37,4.8695156789148271e-32,4.2334800368794826e-20,1.0929213149773628e-30,1.1937329320451021e-33,2.9091042378865498e-24,1.6187871391915655e-31,0.35999999999999999,0.0,0.009887509747427364,0.10880280396155462,2.2286912101466821e-13,9.0062719258357877e-13,1.5257591020041352e-10,8.0415955926201184e-20,0.0,7.2452494321456063e-15,9.185662015450567e-26,7.2835633844039685e-27,5.2781725278931925e-11,5.8973019549814153e-20,0.0,4.341742976965779e-25,0.0,0.0,0.0,0.0,1.0090738706866946e-06,1.19460867572188e-06,9.0380517472036667e-08,1.9063359053896612e-07,5.2999560034746618e-09,4.8315885376167619e-11,1.1110592489456094e-12,2.8549573438227471e-14,1.8081743518211686e-14,7.4713080473388534e-25,4.8463888697087164e-27,3.1232447696231105e-17,2.4228749970960294e-16,4.4950424078357064e-28
1.4036160646358443e-10,0.0015804464816918697,7.1853326534456948e-14,4.8625768559856074e-18,4.862574269399949e-18,1.3069113520081654e-24,2.0996527891247732e-23,0.0,0.0,1.0719516092862687e-10,5.642426407159663e-16,3.3435844798888485e-25,7.9439871923487389e-27,1.4284905982624364e-23,2.7551749518699786e-50,3.4724699604096458e-37,1.2244937810588284e-28,7.8321144912849527e-27,1.4450635275350084e-23,2.2772337691592631e-44,2.3133580783116889e-45,7.1786964185494096e-26,5.6393380369481827e-27,4.1980624446923947e-32,3.2950125780156988e-36,1.6835161288602518e-25,1.7811499165052859e-28,6.9935442011571e-22,5.0479536036498866e-11,3.924716499158389e-37,5.4288500414763236e-32,4.4925983142377517e-20,1.1481716043884185e-30,1.2544506845217724e-33,3.0060955956219641e-24,1.8033432414914577e-31,0.35999999999999999,0.0,0.0098874675977738292,0.10880279872192815,2.2695139997230016e-13,9.159565278701187e-13,1.5699910205586249e-10,8.6889918498312871e-20,0.0,7.497356366562006e-15,9.5582542538169015e-26,7.5408859406594274e-27,5.4604311710302071e-11,6.2615539300831681e-20,0.0,4.5671443935910478e-25,0.0,0.0,0.0,0.0,1.0242439091056523e-06,1.2148139436602534e-06,9.1910320070499416e-08,1.9576600813024414e-07,5.4036333423370978e-09,5.0430699242743179e-11,1.1782639572639261e-12,2.9878713911182686e-14,1.8924451186536508e-14,7.8637423534963617e-25,5.117349667225575e-27,3.3587411084410736e-17,2.5425134466007086e-16,4.7391934360058309e-28
