Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059)
4.282883349094211e-17,0.0021304619959295096,1.4011210387538096e-21,4.0586140782314868e-32,4.0455614980840443e-32,9.5426281451976258e-47,9.9747882155132322e-48,0.0,0.0,5.1538166963097634e-20,8.1152387793391748e-33,6.6532783777100954e-56,1.0277352560583466e-54,8.0504029564124481e-54,1.7830043420851728e-91,1.1434646444404884e-64,1.0246462280226628e-54,3.0890223508670054e-57,5.7469982565929912e-54,8.8989385535543776e-95,1.1397523648759874e-88,9.0036769753294906e-56,8.776914348795521e-47,2.7083099113496491e-64,3.6497417345332745e-82,6.6532749455636343e-56,7.3366140639329128e-68,1.1761714210998452e-45,1.4065299290600772e-24,1.1434646546361469e-64,2.0040107056781791e-66,5.3635594219769694e-40,1.6543678913100257e-67,1.6070026025200163e-70,1.1897726275472605e-54,2.6599351301982627e-65,0.35999999999999999,0.0,0.0098899999994496602,0.108803,4.5555529453965813e-20,6.4867216083192354e-30,1.742063258610578e-23,1.8328199117670891e-46,0.0,4.4290336185832364e-28,2.1968334248544718e-38,1.810000070021084e-42,3.4073229349351202e-24,5.9749907886395885e-40,0.0,1.0333548365364162e-44,0.0,0.0,0.0,0.0,2.6178496607693183e-13,2.6178499043773389e-13,2.6768342654414645e-14,1.8141898883932097e-20,1.1768675264141083e-21,1.406529926631737e-24,4.2864356047969065e-33,1.4751145678665027e-33,9.5322674497119054e-34,7.2574688263757518e-44,6.0705477176520015e-52
8.569487708917436e-17,0.0021304619959295096,2.8034701748997664e-21,1.6218963346745904e-31,1.6192842448735481e-31,7.6401510598856527e-46,8.0065408351887698e-47,0.0,0.0,1.0313555826341789e-19,3.2486124585829038e-32,1.06539320380995e-54,1.6457173195294653e-53,1.289114861074101e-52,1.1429844443220562e-89,1.831680691003441e-63,1.6407708313512707e-53,4.9464684981995218e-56,9.2026958467542508e-53,1.1336883189986282e-92,4.6319924071405063e-87,1.4417630633645762e-54,7.0268764467354862e-46,8.6694599747414318e-63,2.3390212323995877e-80,1.0653921045976798e-54,2.3496947001614572e-66,9.4165344607208137e-45,5.6297924558498826e-24,1.8316807236689238e-63,6.4208384823285981e-65,4.2941139484122326e-39,5.2984379317708596e-66,5.1467413405124052e-69,1.9051886100256569e-53,8.5251723578161739e-64,0.35999999999999999,0.0,0.0098899999988988439,0.108803,9.1150636769861256e-20,2.5964221520435076e-29,6.972791810240107e-23,2.9349059302575301e-45,0.0,1.7727676631345471e-27,8.7930326616927116e-38,7.2447500754793681e-42,1.3638171452195502e-23,4.7836275427809527e-39,0.0,8.2731219165808443e-44,0.0,0.0,0.0,0.0,5.2379733708021455e-13,5.2379741982101146e-13,5.3559941900741765e-14,7.2614857939857426e-20,4.7105323975198749e-21,5.629792436408405e-24,3.4317619541204813e-32,1.1809877860745825e-32,7.631604594965252e-33,5.8103717359637658e-43,9.7207474956532296e-51
1.7142696428563883e-16,0.0021304619959295096,5.6082008306477845e-21,6.4845160171077347e-31,6.4792889439049129e-31,6.1146503481483938e-45,6.4382857033031786e-46,0.0,0.0,2.0637370211007141e-19,1.3001898869515447e-31,1.7053287378922158e-53,2.6342254628412749e-52,2.0634281037440293e-51,7.3211404333268094e-88,2.9324195379436172e-62,2.6263078007847368e-52,7.9175966946581892e-55,1.4730341306377804e-51,1.4476818725864286e-90,2.1114305176093631e-85,2.30776514090265e-53,5.6236499384318586e-45,2.7746894588002188e-61,1.4982072705893604e-78,1.7053252189254863e-53,7.5222029457249388e-65,7.5361077988770801e-44,2.2526560721053914e-23,2.9324196425368915e-62,2.0559917292755992e-63,3.4366044500748186e-38,1.6962171537415241e-64,1.6476537443125729e-67,3.0495497142624713e-52,2.7302139240320366e-62,0.35999999999999999,0.0,0.0098899999977972112,0.108803,1.8234084772403188e-19,1.0389414878781574e-28,2.7900240343222107e-22,4.6977801604255288e-44,0.0,7.0933795991211845e-27,3.5183374829161719e-37,2.8988699503974388e-41,5.4570450130611945e-23,3.8283588560791084e-38,0.0,6.6210118790925032e-43,0.0,0.0,0.0,0.0,1.047821969840899e-12,1.0478222713799906e-12,1.0714314037941126e-13,2.9055388295771161e-19,1.8848227623095307e-20,2.2526560565463219e-23,2.7464639635923513e-31,9.4514787303364432e-32,6.1075944467729009e-32,4.6500373867485485e-42,1.5559404323634175e-49
3.428911386785678e-16,0.0021304619959295096,1.1217791675963872e-20,2.5932179202276448e-30,2.5921716882923961e-30,4.8929067665102543e-44,5.1996386468376774e-45,0.0,0.0,4.1302343475016806e-19,5.2041806765792854e-31,2.7290996812503668e-52,4.2156375211110014e-51,3.3021721048084374e-50,4.6875619470709684e-86,4.693318478883011e-61,4.2029664933320822e-51,1.2670814799914505e-53,2.3573453023318627e-50,1.8508480582179145e-88,1.0781779896226224e-83,3.6931925194715289e-52,4.4997954555170183e-44,8.8797707435758948e-60,9.5952052317209142e-77,2.7290884181376667e-52,2.4076222444137143e-63,6.0300606094961398e-43,9.0121373401570227e-23,4.6933188136878746e-61,6.5815593103136414e-62,2.7498188588433972e-37,5.4290611477512735e-63,5.2736250279782552e-66,4.8802954048159488e-51,8.7402437424697645e-61,0.35999999999999999,0.0,0.0098899999955939458,0.108803,3.647212549219863e-19,4.1567179334709113e-28,1.1161905386885523e-21,7.5180394525915468e-43,0.0,2.8378135805796796e-26,1.4075473492874549e-36,1.1597577448974407e-40,2.1831733291218831e-22,3.0632735149819216e-37,0.0,5.2978154267599954e-42,0.0,0.0,0.0,0.0,2.0958707983794483e-12,2.0958719456678438e-12,2.1430953728081121e-13,1.1624036567095306e-18,7.5404881917137864e-20,9.0121372156611683e-23,2.1976067263309225e-30,7.5625984766607413e-31,4.8869897046549779e-31,3.7206949773632066e-41,2.4899721269326846e-48
6.858194874644258e-16,0.0021304619959295096,2.2437491501841314e-20,1.0371899689675354e-29,1.0369804296748221e-29,3.9150792303497323e-43,4.2365792326111823e-44,0.0,0.0,8.2701667951941937e-19,2.0839015530227406e-30,4.3670629022658947e-51,6.7457675132228512e-50,5.2840619822402237e-49,3.0008159354243873e-84,7.5106672832735103e-60,6.7254911958891809e-50,2.0275629683026445e-52,3.7721717694709045e-49,2.3677332244959921e-86,6.0261393438627941e-82,5.9097634309791419e-51,3.6002118984345675e-43,2.841665132327026e-58,6.1465628465616771e-75,4.3670268561870902e-51,7.7052726220736472e-62,4.8245535423086237e-42,3.6051852978630838e-22,7.5106683548473348e-60,2.1066520083486597e-60,2.2000850219563372e-36,1.7374981785223353e-61,1.6877530495988294e-64,7.8093406867200597e-50,2.7975139733214072e-59,0.35999999999999999,0.0,0.0098899999911874134,0.108803,7.2948201047709912e-19,1.6630428842391109e-27,4.4651195268606563e-21,1.2030284318887544e-41,0.0,1.1352176956576983e-25,5.6305136651180543e-36,4.6395765664219191e-40,8.7334039096794566e-22,2.4508591322370438e-36,0.0,4.2386547061293054e-41,0.0,0.0,0.0,0.0,4.1919667075309036e-12,4.1919711789247146e-12,4.2864233085985511e-13,4.6499844678325586e-18,3.0164166117447675e-19,3.605185198257492e-22,1.7582815508852044e-29,6.0506204143657454e-30,3.9099408876648851e-30,2.976772309862984e-40,3.9842354617330944e-47
1.3716761850361418e-15,0.0021304619959295096,4.487896369429773e-20,4.1487296592376781e-29,4.1483094430230046e-29,3.1328116602684245e-42,3.5116417595139352e-43,0.0,0.0,1.6577782846293723e-18,8.3524264834942441e-30,6.9878454967815862e-50,1.0793973140677846e-48,8.4550864009957823e-48,1.9210341079746779e-82,1.2018988304843899e-58,1.0761527445291084e-48,3.2443574086272273e-51,6.0358956940080998e-48,4.3649583641003333e-84,3.5772132504575152e-80,9.456276059254978e-50,2.8803602124169237e-42,9.0936537929810061e-57,3.9452674710101619e-73,6.9877301411587399e-50,2.4658626299129653e-60,3.859901295976794e-41,1.4421623779469924e-21,1.2018991734430683e-58,6.7441248051730626e-59,1.7601852647629654e-35,5.5603887029730972e-60,5.4011937480373799e-63,1.2495816456792011e-48,1.037314188039788e-57,0.35999999999999999,0.0,0.0098899999823743485,0.10880299999999997,1.4590032862301535e-18,6.6542054010814211e-27,1.7861156848191831e-20,1.9250066476856203e-40,0.0,4.541054585361068e-25,2.252189948367428e-35,1.856040570966053e-39,3.4935036034044578e-21,1.9607925962077434e-35,0.0,3.3910846431359554e-40,0.0,0.0,0.0,0.0,8.3841515341762967e-12,8.3841691841757866e-12,8.5730791712291849e-13,1.8600626094886506e-17,1.2065964251028185e-18,1.4421622982596157e-21,1.406738799621394e-28,4.840673598234215e-29,3.1280658494444177e-29,2.3814248247697434e-39,6.3747002252214381e-46
2.7433895801795738e-15,0.0021304619959295096,8.97701982397808e-20,1.6596171852310477e-28,1.6595326903207108e-28,2.5072635457188994e-41,3.0049004259334285e-42,0.0,0.0,3.3304019380571262e-18,3.3542261451731004e-29,1.118144356528648e-48,1.7271423856177396e-47,1.3528985459557448e-46,1.2298669402268234e-80,1.9234139225360635e-57,1.7219503198133628e-47,5.1913863105313536e-50,9.6580432594946128e-47,5.600743744810728e-82,2.2001954226426137e-78,1.5130982125531143e-48,2.304429204632669e-41,2.9100876977908516e-55,2.5360799864688001e-71,1.1181074404097584e-48,7.8912609750297199e-59,3.0881147545218286e-40,5.7690035047676118e-21,1.9234150202169696e-57,2.1594213643828401e-57,1.4082355412961304e-34,1.7794366442557783e-58,1.7284915231158126e-61,1.9994569665355062e-47,3.3342212509474765e-56,0.35999999999999999,0.0,0.0098899999647482206,0.10880299999999993,2.9180448963556804e-18,2.6631468711692721e-26,7.144569666828054e-20,3.0802912593029524e-39,0.0,1.8164580108120493e-24,9.0080858768721629e-35,7.4253887695565317e-39,1.3974297824502647e-20,1.5686908458612543e-34,0.0,2.7129319455318845e-39,0.0,0.0,0.0,0.0,1.6768493221197534e-11,1.6768563349728678e-11,1.7146390860689488e-12,7.4403468975521395e-17,4.826329362189524e-18,5.7690028672675255e-21,1.1254926030239967e-27,3.8725467552189593e-28,2.5024555115294215e-28,1.9050153766562484e-38,1.0198497474217138e-44
5.486816370466437e-15,0.0021304619959295083,1.7958582795514174e-19,6.6397703219706938e-28,6.639599528744354e-28,2.0073607905375592e-40,2.7168558156872577e-41,0.0,0.0,6.7200508651250793e-18,1.3522581905657745e-28,1.7892479005909582e-47,2.7636637925798311e-46,2.1648263144540214e-45,7.8757229752982617e-79,3.0784943197785976e-56,2.7553543886758092e-46,8.3072270986439486e-49,1.545423325697966e-45,7.1707681148724453e-80,1.3798931726200346e-76,2.4211657804076675e-47,1.8437033850556999e-40,9.3128953329423588e-54,1.6371837533838626e-69,1.7891297588164681e-47,2.5254244969049133e-57,2.4707139674920364e-39,2.3078141768894965e-20,3.0784978335191157e-56,6.9180526703324893e-56,1.1266880514701142e-33,5.6946916407874922e-57,5.5316561603573162e-60,3.1994135922888492e-46,1.0674230299165879e-54,0.35999999999999999,0.0,0.0098899999294959646,0.10880299999999968,5.8361243514692325e-18,1.0663980254185539e-25,2.8578261944094729e-19,4.9291759863625583e-38,0.0,7.2658997213342007e-24,3.6025854389583513e-34,2.9710460797512039e-38,5.589775274041705e-20,1.2549988271466864e-33,0.0,2.1703710540485485e-38,0.0,0.0,0.0,0.0,3.3537064733045798e-11,3.3537344301848655e-11,3.4293014096406224e-12,2.9761251017570132e-16,1.9304277664790317e-17,2.3078136669058695e-20,9.0052452770931929e-27,3.0979397208025834e-27,2.0018976738664879e-27,1.5237589366892501e-37,1.6313701384350053e-43
8.230243160753301e-15,0.0021304619959295074,2.6943461827701285e-19,1.4111507729451563e-27,1.4111249286050812e-27,5.7602830718314097e-40,8.5938263542614871e-41,0.0,0.0,1.0154101259791239e-17,2.8891334223263667e-28,6.5859840366777644e-47,1.0172502337645011e-45,7.9683072238379789e-45,4.4946430285420511e-78,1.1738121683782819e-55,1.0141914575976277e-45,3.0577724601959094e-48,5.6884079239735466e-45,3.9526576587931777e-79,7.6664971986552698e-76,8.9118384686545913e-47,5.2720823419608982e-40,4.2520463176902665e-53,9.1286434112402886e-69,6.5854446259996292e-47,1.1530567265548694e-56,7.0650378093960355e-39,4.9043978309011756e-20,1.1738138176672886e-55,3.2369370271127938e-55,3.2217751335990445e-33,2.6000779991624624e-56,2.5256399460364104e-59,1.1776430078153406e-45,4.7193315719350367e-54,0.35999999999999999,0.0,0.0098899998942437086,0.10880299999999933,8.7542000418300914e-18,2.2677599628990558e-25,6.0728536781184257e-19,1.8144069987794903e-37,0.0,1.544007394681536e-23,7.6545102830149449e-34,6.3147554599314728e-38,1.1878307092455331e-19,3.5885830597175119e-33,0.0,6.2059232724578705e-38,0.0,0.0,0.0,0.0,5.0305524385583735e-11,5.0306117875793946e-11,5.1439637188919085e-12,6.3242202382203085e-16,4.1019897278220001e-17,4.9043963726992426e-20,2.5751768079221943e-26,8.8579775680405397e-27,5.7240449813314771e-27,4.3565657078911672e-37,6.0038165944016669e-43
1.3717096741327028e-14,0.0021304619959295014,4.4926484120374291e-19,3.9028676200373114e-27,3.9028237048226919e-27,2.6556076902959071e-39,4.8706143587343176e-40,0.0,0.0,1.7199806698677818e-17,8.0985615240832526e-28,5.0682815996772108e-46,7.8278154835049097e-45,6.1316951800830535e-44,1.2620300237485281e-76,9.659315990457754e-55,7.8042713482931254e-45,2.3531987499743744e-47,4.377298990972866e-44,2.408476660932353e-77,1.9773571582830586e-74,6.8577373419037066e-46,2.423176728902912e-39,5.5357916592673536e-52,2.4268624309347188e-67,5.0675793171568171e-46,1.5012191012855736e-55,3.2472846122152862e-38,1.3561238224947302e-19,9.6593390008545812e-55,4.7406781907445701e-54,1.4808100512027037e-32,3.3851604454976314e-55,3.2882493585161537e-58,9.0621065128235302e-45,7.6155809554473539e-53,0.35999999999999999,0.0,0.0098899998237392001,0.10880299999999814,1.4590336366619364e-17,6.2815222285351025e-25,1.6789380273597085e-18,1.3964847820040457e-36,0.0,4.2687319735276036e-23,2.1155357239010958e-33,1.7467499831601702e-37,3.2840112271298877e-19,1.6492721715454302e-32,0.0,2.8520212151792725e-37,0.0,0.0,0.0,0.0,8.3841996276488461e-11,8.384363551747326e-11,8.5732882801129342e-12,1.7484198781481367e-15,1.1339533426158863e-16,1.3561231524082399e-19,1.1837970200679908e-25,4.070505091577947e-26,2.6303612900626704e-26,2.0015040457217023e-36,4.6174122700414942e-42
1.865526496384338e-14,0.0021304619959294953,6.1121918436590372e-19,6.951572309289785e-27,6.9515116933524646e-27,5.9966075118185325e-39,1.2435692570079948e-39,0.0,0.0,2.3684401979785796e-17,1.4552595900271916e-27,1.3959467383062384e-45,2.1559363825972754e-44,1.6887948457444731e-43,5.6261610628856549e-76,2.818235332804896e-54,2.1494510450677922e-44,6.4815764328334121e-47,1.2055995569434379e-43,1.3333084216636851e-76,8.4449258258066874e-74,1.8887594085861668e-45,5.4549460850830593e-39,1.8098700086851017e-51,1.049999529036284e-66,1.3957171322302692e-45,4.9081302452531106e-55,7.3101744229046382e-38,2.4150911616116042e-19,2.8182432228154325e-54,1.6997235054540748e-53,3.3335379611879013e-32,1.1067538763952576e-54,1.0750699023731571e-57,2.4958934938094172e-44,2.8250951388645897e-52,0.35999999999999999,0.0,0.0098899997602851421,0.10880299999999668,1.9842846899616569e-17,1.1199487889313572e-24,2.9896562504519708e-18,3.8468357720637634e-36,0.0,7.60134697074643e-23,3.7662998345520877e-33,3.1115107512143272e-37,5.8478562572320879e-19,3.712630971914384e-32,0.0,6.4198775868410284e-37,0.0,0.0,0.0,0.0,1.1402445959328106e-10,1.1402737756581571e-10,1.1659680338942333e-11,3.1133666682824697e-15,2.0190842654639198e-16,2.4150896533160332e-19,2.6652343645482762e-25,9.1622933400518859e-26,5.920665698153647e-26,4.5045978783736035e-36,1.2714038403796185e-41
2.3593433186359734e-14,0.0021304619959294883,7.7328693557671472e-19,1.0854220149471613e-26,1.0854142370240508e-26,1.1363144484912203e-38,2.6023177139142435e-39,0.0,0.0,3.0320846081642428e-17,2.2924046627858053e-27,3.144393928279369e-45,4.856126098356278e-44,3.8039246087824639e-43,1.7233218876732749e-75,6.4503721316877607e-54,4.8415161093900474e-44,1.4599971490295675e-46,2.7155552475270069e-43,4.1838554374663931e-76,2.524846240134146e-73,4.2543292355814081e-45,1.0310991049566069e-38,4.7928689847583578e-51,3.1489965815346284e-66,3.1437858826650252e-45,1.2997786675590654e-54,1.3817821737245536e-37,3.7703622225864207e-19,6.4503934486058228e-54,4.4944658320502801e-53,6.3010955402296551e-32,2.9309211961998622e-54,2.8470164967738843e-57,5.6218806517635805e-44,7.3913521879336976e-52,0.35999999999999999,0.0,0.0098899996968310842,0.10880299999999482,2.5095344564906594e-17,1.7504534521781216e-24,4.6668386846880159e-18,8.6655567387220993e-36,0.0,1.1865805208490291e-22,5.8779184711861774e-33,4.8587900385912295e-37,9.1285907471358521e-19,7.0173484434794024e-32,0.0,1.2133994010111261e-36,0.0,0.0,0.0,0.0,1.4420654041148682e-10,1.4421109439711029e-10,1.4746072348796388e-11,4.8599268447478018e-15,3.1515804885217409e-16,3.7703593719345785e-19,5.0383622022890268e-25,1.7316584078939233e-25,1.1189940635503453e-25,8.5124576964280696e-36,2.8629538905737896e-41
2.853160140887609e-14,0.002130461995929479,9.3546181260770591e-19,1.5564032097036748e-26,1.5563936717495925e-26,1.9040706187587621e-38,4.7884187413772451e-39,0.0,0.0,3.7100726619249729e-17,3.314701479915812e-27,6.0439788564260106e-45,9.3338954192125818e-44,7.3114899637460787e-43,4.5052664442992651e-75,1.2760317878287841e-53,9.3058101224758562e-44,2.8063975782474032e-46,5.2195513937394851e-43,1.2641085784534516e-75,6.4712199224186823e-73,8.1771981094797624e-45,1.7235654230170739e-38,1.0469924928291136e-50,8.149908786683657e-66,6.0426505805125504e-45,2.8393704543533476e-54,2.3097714351944355e-37,5.4055943716194142e-19,1.2760365533803219e-53,1.0194258926057553e-52,1.0532806147485492e-31,6.4026030854286359e-54,6.2193156114166315e-57,1.0805781296018078e-43,1.7042445568059675e-51,0.35999999999999999,0.0,0.0098899996333770297,0.10880299999999257,3.0347830077476863e-17,2.5124047642087386e-24,6.6901739068790997e-18,1.6658268983482356e-35,0.0,1.7010485822191568e-22,8.424607417037658e-33,6.9677205217719799e-37,1.3086503160388717e-18,1.1729641670515097e-31,0.0,2.0281518457103275e-36,0.0,0.0,0.0,0.0,1.743882599356755e-10,1.7439478741285092e-10,1.7832464312388034e-11,6.9669448777871776e-15,4.5176932504813951e-16,5.4055896070585476e-19,8.4230189304923654e-25,2.894284479258745e-25,1.8702774389714336e-25,1.4225871878443199e-35,5.5014200484014717e-41
3.8407937853908794e-14,0.0021304619959294528,1.2600558648421637e-18,2.6825893334046025e-26,2.6825761757081313e-26,4.0858850706191492e-38,1.2108965836229705e-38,0.0,0.0,5.0987589341009685e-17,5.7933442721953825e-27,1.5631771532118055e-44,2.4139428243013401e-43,1.8909147097800934e-42,2.087226747622338e-74,3.5718077603339401e-53,2.4066779470469856e-43,7.2589350157996999e-46,1.3498958166372736e-42,7.6493541505023157e-75,2.7883411910274066e-72,2.114800721904391e-44,3.6800382472309628e-38,3.2244133920803798e-50,3.599386164068978e-65,1.5627680790348621e-44,8.7445358427201229e-54,4.9317134192954385e-37,9.3147093406241982e-19,3.5718233135509866e-53,3.5734352068563377e-52,2.248897829765505e-31,1.9718366240894176e-53,1.9153900865553588e-56,2.7946234065940183e-43,6.241696376521049e-51,0.35999999999999999,0.0,0.0098899995064689189,0.1088029999999872,4.0852773394898664e-17,4.3372883857538053e-24,1.1526206211777107e-17,4.3098688591374154e-35,0.0,2.930717129109751e-22,1.4509417314135902e-32,1.2011250236622558e-36,2.2546619636922166e-18,2.5043197800492227e-31,0.0,4.3298745627361894e-36,0.0,0.0,0.0,0.0,2.3475087510716023e-10,2.3476211914674175e-10,2.4005248134070774e-11,1.2002951002921562e-14,7.7825435699147904e-16,9.3146991695092506e-19,1.7989059007321841e-24,6.1785614158993902e-25,3.9925557798496279e-25,3.0362379040494822e-35,1.4221981650122652e-40
4.82842742989415e-14,0.0021304619959294237,1.5850458968566457e-18,4.1075781903446395e-26,4.1075612513091709e-26,7.4646064910091463e-38,2.5342618113464947e-38,0.0,0.0,6.5404644184252572e-17,8.9906508787889466e-27,3.3108565475656367e-44,5.1125735575374622e-43,4.0048528374097318e-42,6.4720181328410251e-74,8.0026000846239625e-53,5.0971842683113757e-43,1.5375887129796813e-45,2.8590113937355312e-42,2.6864372080011524e-74,8.2444886363259974e-72,4.4790192981494831e-44,6.6924742507758327e-38,7.8236086237800935e-50,1.0808817129984386e-64,3.3098639701547596e-44,2.1217781824333454e-53,8.9688451696791433e-37,1.4259271474231023e-18,8.0026397106741848e-53,9.3267728740416272e-52,4.0898286788902319e-31,4.7844699679751213e-53,4.6475106766783401e-56,5.9188722765567836e-43,1.6762296095437963e-50,0.35999999999999999,0.0,0.0098899993795608099,0.10880299999998042,5.1357671809413104e-17,6.6516112132566514e-24,1.7641663171177795e-17,9.1311382327782044e-35,0.0,4.4857497326019013e-22,2.2200271278657343e-32,1.8394303962395351e-36,3.4509860460813278e-18,4.5541441027214625e-31,0.0,7.8734084910225846e-36,0.0,0.0,0.0,0.0,2.9511215492747318e-10,2.9512936288759284e-10,3.0178031784748839e-11,1.8371217554253555e-14,1.1910546290977984e-15,1.4259252980330962e-18,3.2723383840069289e-24,1.1234344945392794e-24,7.2595592034238336e-25,5.5196554040511305e-35,3.0109965546399733e-40
5.816061074397421e-14,0.002130461995929386,1.91045876635328e-18,5.8519999506752071e-26,5.8519790576959076e-26,1.2399104984068772e-37,4.7503123562522691e-38,0.0,0.0,8.0387846851202351e-17,1.2983359315161012e-26,6.2645744409793283e-44,9.6732129265314806e-43,7.5773955503832966e-42,1.7122264857785721e-73,1.5821333222759208e-52,9.6440904708178233e-43,2.909574614755671e-45,5.4094158835362523e-42,8.0282470753142071e-74,2.0957706513439907e-71,8.474519562348047e-44,1.1071875289480678e-37,1.6706425863213282e-49,2.7939385291158512e-64,6.2624548751773165e-44,4.5308894084519135e-53,1.4838011124885746e-36,2.0310003141286177e-18,1.5821421456658159e-52,2.1127640273701916e-51,6.7661344454949445e-31,1.0216849535298268e-52,9.9243899862034931e-56,1.1198851832486704e-42,3.8834067294957544e-50,0.35999999999999999,0.0,0.0098899992526527061,0.10880299999997209,6.1862522290545471e-17,9.4914937717218244e-24,2.5123245615535777e-17,1.7282705753637572e-34,0.0,6.3882134830353406e-22,3.1604337277642869e-32,2.6209967717880387e-36,4.9146005652503892e-18,7.5339739708402864e-31,0.0,1.3024156007501974e-35,0.0,0.0,0.0,0.0,3.5547200893660434e-10,3.5549651269901168e-10,3.635081525282338e-11,2.6161994939617396e-14,1.6959927324894295e-15,2.0309972550732658e-18,5.4151813334369977e-24,1.8582623737111445e-24,1.200793654640816e-24,9.1282106571091331e-35,5.6947817571004436e-40
7.791328363403963e-14,0.0021304619959292915,2.5625768398037062e-18,1.0319472298119098e-25,1.0319442969406578e-25,2.8818857205167875e-37,1.3915298666031781e-37,0.0,0.0,1.1208455895666036e-16,2.3579923142856171e-26,1.8994066768540372e-43,2.9325074989174047e-42,2.2971809295224307e-41,1.0935166371052508e-72,5.0565709119261738e-52,2.9236741306559103e-42,8.8234665215622451e-45,1.639943736908601e-41,6.6763598098567077e-73,1.2382538084475375e-70,2.5691324109408665e-43,2.5546310628064476e-37,6.7145137788922544e-49,1.7245685178850951e-63,1.8985547573150928e-43,1.8211202463274794e-52,3.4236930527503729e-36,3.5795453794298994e-18,5.0566089955776949e-52,9.161282209144443e-51,1.5611700194565479e-30,4.1064933303522947e-52,3.9889518592674739e-55,3.3950969345787666e-42,1.6935491947274329e-49,0.35999999999999999,0.0,0.0098899989988365106,0.10880299999995083,8.2872076849125263e-17,1.679631239541024e-23,4.4261255909496183e-17,5.24402496501733e-34,0.0,1.1255001527246504e-21,5.5637330057139233e-32,4.6234159660713259e-36,8.6587617096572607e-18,1.7381365427684516e-30,0.0,3.0042599365473154e-35,0.0,0.0,0.0,0.0,4.7618735990853235e-10,4.7623052544581331e-10,4.8696381630872367e-11,4.6090509261526038e-14,2.9872692170554377e-15,3.5795383242941531e-18,1.2502447670524765e-23,4.2857436998964076e-24,2.7693936054871703e-24,2.1042197858820223e-34,1.7245503837911835e-39
9.766595652410505e-14,0.0021304619959291696,3.2164126498917142e-18,1.6089940516366814e-25,1.6089902050029652e-25,5.5688466315701569e-37,3.1898930731527364e-37,0.0,0.0,1.4608111774978817e-16,3.7820143125084701e-26,4.4688946626865096e-43,6.8987402644533888e-42,5.4042109444735231e-41,3.9948826072699748e-72,1.2212154620673813e-51,6.8779500133268261e-42,2.0763138906525883e-44,3.8580613448759506e-41,2.8648258488041591e-72,4.3886857720199874e-70,6.0439376808541618e-43,4.9087526305152478e-37,1.9203977070018945e-48,6.3011520938012046e-63,4.4664580179805843e-43,5.2087706229531478e-52,6.5788501638922839e-36,5.5781826409901176e-18,1.221226727326666e-51,2.7069659893779026e-50,2.9998226485972353e-30,1.1745375234240653e-51,1.1409201577266791e-54,7.9871611676950535e-42,5.0363080539235601e-49,0.35999999999999999,0.0,0.009889998745020329,0.10880299999992343,1.0388143690437707e-16,2.627902491137125e-23,6.8947885854999598e-17,1.2345615071619728e-33,0.0,1.7533180075351937e-21,8.6604310822279738e-32,7.2110907081647373e-36,1.348876927982495e-17,3.3394987297029175e-30,0.0,5.7712339420575874e-35,0.0,0.0,0.0,0.0,5.9689692029301013e-10,5.9696415707934809e-10,6.1041947267107693e-11,7.1796204136875971e-14,4.6523807174689737e-15,5.5781690900022236e-18,2.4037475628426576e-23,8.2317625137156557e-24,5.3192283789776216e-24,4.0397746579563876e-34,4.0531645623409631e-39
