Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160)
1.551842564241748e-09,0.0022175884517980074,4.8359926927908017e-14,6.9147464916914297e-17,2.2613229191146171e-16,2.177678526618007e-23,3.1600755957363831e-18,0.0,0.0,3.8308665977133427e-10,1.6133798767322848e-14,1.0597163917266182e-24,7.5776062517918839e-27,1.630807700214865e-23,7.2226992368669676e-50,2.2141638851032374e-37,8.9051850825670486e-28,1.0923058688386747e-26,1.720672981221045e-23,1.1022183317143109e-42,2.6241074168459781e-45,5.9434922354307226e-26,1.1993090573665928e-27,5.9626307841431567e-31,6.9822819408732225e-35,1.5774873603462335e-25,5.7618186653410686e-28,2.2513468621427646e-22,1.7609748198906108e-10,1.2494433220764809e-36,3.4611697872133262e-30,1.2847174515328718e-19,1.3887199017036063e-30,7.7024719724705572e-34,3.0412304675375391e-24,1.2279646194314396e-28,0.35999999999999999,0.0,0.0098868317575760787,0.10880237696409593,2.3417004463029488e-13,2.608362119905241e-13,1.1505561872700395e-10,3.4540667595161181e-18,0.0,4.736596879495847e-14,1.8184514014556911e-25,1.4848330696532819e-26,2.441085061168329e-10,2.177297873257129e-18,0.0,1.2611069857176441e-24,0.0,0.0,0.0,1.9775455581585026e-57,8.7674552348415575e-07,1.4814593427457882e-06,1.86849210855713e-07,6.1354144367855769e-07,9.0785468441972536e-09,1.75884275738648e-10,3.2550818768681941e-11,1.2609682486185483e-13,8.6195441287713559e-14,6.8432289658434967e-24,7.0959557281520608e-26,9.1065891404289468e-16,1.2370645845084182e-15,4.8562825876793999e-27,2.7727655490067918e-16
1.5820202115656788e-09,0.0022175883877893518,5.0206125785107642e-14,7.1911662027632373e-17,2.4396213028112225e-16,2.3925894419576384e-23,3.4750981741168385e-18,0.0,0.0,3.9769678418283813e-10,1.7379416039207342e-14,1.1607902334167716e-24,8.2536133937525821e-27,1.7758236487701863e-23,8.407381446201688e-50,2.4473557379156795e-37,9.8016645213285617e-28,1.1965548401310011e-26,1.8743531950712211e-23,1.2621440630185648e-42,3.000393354316264e-45,6.4743139439709238e-26,1.2710976821759114e-27,6.605565284494704e-31,7.9840761915189414e-35,1.7183615034713947e-25,6.3199435961210139e-28,2.4285999182509268e-22,1.8399270094954144e-10,1.4285289477497275e-36,3.9079221455221122e-30,1.3699161087165586e-19,1.5220399279725715e-30,8.4468728725157426e-34,3.3128663914539599e-24,1.4117138325603097e-28,0.35999999999999999,0.0,0.0098867701722193651,0.10880236312459007,2.4193432170247512e-13,2.6614200025600756e-13,1.1777329833358762e-10,3.7527947061828116e-18,0.0,4.9833303434422513e-14,1.9726611225975435e-25,1.5637430599640961e-26,2.5424799287166003e-10,2.365970008405076e-18,0.0,1.3383268206146553e-24,0.0,0.0,0.0,2.3697638312052536e-57,8.920650900117331e-07,1.5102487791676261e-06,1.904799142686041e-07,6.2718333423576739e-07,9.2595276397390651e-09,1.8376979657910358e-10,3.4561811425644867e-11,1.3181348211734271e-13,9.0099564040341645e-14,7.5445970315840725e-24,7.8332624194367944e-26,9.8770874225172384e-16,1.2988191865033954e-15,5.3572023992373409e-27,2.9694825891457442e-16
1.6121978588896096e-09,0.002217588323779751,5.2085313757834406e-14,7.473667348211392e-17,2.6282283998883198e-16,2.6240474089211532e-23,3.8147250794545252e-18,0.0,0.0,4.1257726843831084e-10,1.8695523345577423e-14,1.2706578195236637e-24,8.9821175023537479e-27,1.9320726845369094e-23,9.7565200127047452e-50,2.6997386861436362e-37,1.0769255362686973e-27,1.3092495527485582e-26,2.0400330743082839e-23,1.4431873189056674e-42,3.4256688001656137e-45,7.046580982437533e-26,1.3454829017503037e-27,7.3033044584351087e-31,9.116060465433884e-35,1.8702330763060405e-25,6.9276588354531561e-28,2.6166924187476532e-22,1.9206928668596289e-10,1.6306685209705542e-36,4.4019698911448062e-30,1.4588910429040349e-19,1.6670964747328751e-30,9.2572652003773732e-34,3.6057113349204135e-24,1.6185919794563424e-28,0.35999999999999999,0.0,0.009886708587843197,0.10880234928443526,2.4979990524083971e-13,2.7145808928010605e-13,1.2049331248783363e-10,4.0707947699975305e-18,0.0,5.2381161836276374e-14,2.1371108827696759e-25,1.6453399455886583e-26,2.6461505484917701e-10,2.5673344081933581e-18,0.0,1.4187243262286274e-24,0.0,0.0,0.0,2.8310129635294625e-57,9.0738359250137455e-07,1.5390376172064026e-06,1.9411050982084836e-07,6.4082552593426349e-07,9.440504648931736e-09,1.9183645583581491e-10,3.6653714506701804e-11,1.3766299932548579e-13,9.4094333432244395e-14,8.3049199553578271e-24,8.6334182267100674e-26,1.0695927705054376e-15,1.3623107077530267e-15,5.9005018958050846e-27,3.1768948170446601e-16
1.6423755062135403e-09,0.0022175882597698484,5.3997404336500841e-14,7.7622910452727851e-17,2.8275309175685008e-16,2.8729807589610027e-23,4.1803661872123184e-18,0.0,0.0,4.277280986220816e-10,2.0084720085057195e-14,1.3899765477798599e-24,9.7662720516895903e-27,2.1002217167665095e-23,1.1288917496738557e-49,2.9724628361526077e-37,1.1812155081599658e-27,1.4309159348339949e-26,2.2184384457873891e-23,1.6478289602658757e-42,3.905569459681215e-45,7.6628000602248297e-26,1.4224931829997677e-27,8.059335523292293e-31,1.0393189384674893e-34,2.0337669657102064e-25,7.5888042084024741e-28,2.8160406330496541e-22,2.0032738189231563e-10,1.8584797096917972e-36,4.9472604835041132e-30,1.5517278609466722e-19,1.8247829070763185e-30,1.0138737474597018e-33,3.9210479439453546e-24,1.8509803507748058e-28,0.35999999999999999,0.0,0.0098866470044484955,0.1088023354437266,2.5776551087156179e-13,2.7678453546908732e-13,1.2321550577953609e-10,4.4089011830859471e-18,0.0,5.5010556481142509e-14,2.3122929216774614e-25,1.7296636201337676e-26,2.752109138713723e-10,2.782005091054477e-18,0.0,1.5023702216828934e-24,0.0,0.0,0.0,3.3719491623632625e-57,9.2270112547891129e-07,1.5678258553628187e-06,1.9774099751533819e-07,6.5446792204668744e-07,9.6214778619948996e-09,2.0008439581932064e-10,3.8828106551878718e-11,1.4364548480067683e-13,9.8179823122972641e-14,9.1280776913897682e-24,9.5006193573141649e-26,1.156511650894462e-15,1.4275509302547095e-15,6.4889886950545212e-27,3.3953988766711931e-16
1.6725531535374711e-09,0.002217588195760017,5.5942311150856793e-14,8.0570783033265624e-17,3.037922462289909e-16,3.1403512297644091e-23,4.573483969383167e-18,0.0,0.0,4.4314926077786124e-10,2.1549652520580623e-14,1.5194411255482753e-24,1.0609349871666593e-26,2.2809617988106767e-23,1.3025075811879177e-49,3.2667222624350344e-37,1.2934728902677318e-27,1.5621014845094333e-26,2.4103227515404141e-23,1.8787990871652668e-42,4.4462786540706158e-45,8.3255732450445229e-26,1.5021561759683228e-27,8.8772963026596525e-31,1.1831871090668993e-34,2.2096533233296965e-25,8.3074498275438174e-28,3.0270661233360085e-22,2.0876712081658671e-10,2.1148335230073501e-36,5.5479856733754226e-30,1.6485122218270333e-19,1.9960440967568974e-30,1.1096680443356247e-33,4.2602076419190773e-24,2.1114527804499183e-28,0.35999999999999999,0.0,0.0098865854220361784,0.10880232160255859,2.6582987149949652e-13,2.821213948075018e-13,1.2593973130704325e-10,4.7679672032512929e-18,0.0,5.7722485938723834e-14,2.4987140440663053e-25,1.8167537000305545e-26,2.8603679147591215e-10,3.0106142542779129e-18,0.0,1.589335604732858e-24,0.0,0.0,0.0,4.0046482409683409e-57,9.3801778279727175e-07,1.5966134921346549e-06,2.0137137735496613e-07,6.6811042651889781e-07,9.8024472723538779e-09,2.0851375040074e-10,4.108656574351968e-11,1.4976104044928839e-13,1.02356102412716e-13,1.0018135449349988e-23,1.0439265411586027e-25,1.2486702000526797e-15,1.4945515243203069e-15,7.1256053920593739e-27,3.6253988480227516e-16
1.709949238231864e-09,0.0022175881164392167,5.8397836324267441e-14,8.4309908102633452e-17,3.3146248148924205e-16,3.4987504914653911e-23,5.1010317776657583e-18,0.0,0.0,4.6263417714250881e-10,2.3474108713441545e-14,1.6950518027242601e-24,1.1740934834885871e-26,2.5234772021170694e-23,1.5492842146064283e-49,3.6631057628427438e-37,1.4443171931351357e-27,1.7387283177153194e-26,2.6679790869669557e-23,2.2060684882289332e-42,5.2109024267926486e-45,9.2155206873889437e-26,1.6045949628481093e-27,9.9825276788125739e-31,1.3865918367997917e-34,2.4458235859712831e-25,9.2842474417539706e-28,3.3054094016370508e-22,2.1947782844714586e-10,2.4768468743562833e-36,6.3759978550558408e-30,1.7740524741071736e-19,2.2286043786814754e-30,1.2398431077758714e-33,4.7156186350766202e-24,2.4773758609459521e-28,0.35999999999999999,0.0,0.009886509110589194,0.10880230445006836,2.7595834985246133e-13,2.8874935136963957e-13,1.2931820527223332e-10,5.2433090860423007e-18,0.0,6.1199087478110912e-14,2.7461024145387464e-25,1.9285726123283869e-26,2.9977315741710155e-10,3.3142207389481627e-18,0.0,1.7018155277054417e-24,0.0,0.0,0.0,4.9366470717388154e-57,9.5699703714200979e-07,1.63228624171719e-06,2.0586998769707332e-07,6.8501624399425665e-07,1.0026698939949829e-08,2.1921127133961467e-10,4.4004242944557454e-11,1.5752418855314409e-13,1.0765739756458756e-13,1.122030351435794e-23,1.1708480387361443e-25,1.3704558718270109e-15,1.5800381780712075e-15,7.9859041348594804e-27,3.9269810025866374e-16
1.7473453229262569e-09,0.002217588037119324,6.0903458309959031e-14,8.8145087272704888e-17,3.6097478319658445e-16,3.8889613356347414e-23,5.6761054843469903e-18,0.0,0.0,4.8253417492319201e-10,2.5524228841054408e-14,1.8888520296843046e-24,1.2974939674694304e-26,2.7878411480165248e-23,1.8354587635376157e-49,4.096918340906529e-37,1.6089948484604209e-27,1.9319801593880991e-26,2.9490825183306045e-23,2.5847433471193876e-42,6.0936313286969854e-45,1.0186449874987034e-25,1.7111979472416197e-27,1.1196245378490051e-30,1.6213668117114308e-34,2.7034800405014426e-25,1.0364707835553543e-27,3.6031630869816055e-22,2.3046787989886099e-10,2.8941689546419092e-36,7.3050109812947319e-30,1.9059494660274053e-19,2.4855636121820608e-30,1.3837941852649541e-33,5.2124697662290135e-24,2.8964613712496008e-28,0.35999999999999999,0.0,0.0098864328006539378,0.1088022872970814,2.8623420458175249e-13,2.9539348845796488e-13,1.326993560631394e-10,5.7538783408149902e-18,0.0,6.4805787792260717e-14,3.012575374480812e-25,2.0447743661382741e-26,3.1386694193092156e-10,3.6415087933090733e-18,0.0,1.8196395021558607e-24,0.0,0.0,0.0,6.0605519172121053e-57,9.7597515323061767e-07,1.6679580626530472e-06,2.1036843242590262e-07,7.0192201387070415e-07,1.0250944734271129e-08,2.3018778300751437e-10,4.70564396711783e-11,1.6549199150384931e-13,1.1309832159963094e-13,1.254027073386893e-23,1.3103730965279575e-25,1.5010153551183202e-15,1.6682675705198136e-15,8.9310231511435949e-27,4.2476477661515326e-16
1.7847414076206498e-09,0.0022175879578011323,6.3459013657364516e-14,9.207709550417814e-17,3.9240844489355341e-16,4.3130340573852841e-23,6.3018359664944766e-18,0.0,0.0,5.0284923133308723e-10,2.7705347830813176e-14,2.102418956750847e-24,1.4318372478254327e-26,3.0755252730352465e-23,2.1661813086927329e-49,4.5707224652731322e-37,1.788448532498193e-27,2.1430418148198007e-26,3.2552472217320777e-23,3.0219057315736386e-42,7.1103446003591399e-45,1.124393539137934e-25,1.8220128119373819e-27,1.2526380949456972e-30,1.8917249551061377e-34,2.9841010380280605e-25,1.1558162623553153e-27,3.9211618988171224e-22,2.4173747537891139e-10,3.3741686140798833e-36,8.3446983933560495e-30,2.0443665225501974e-19,2.7690717110480372e-30,1.5427548757794915e-33,5.753613316109975e-24,3.3749988725069983e-28,0.35999999999999999,0.0,0.0098863564922321689,0.10880227014367466,2.9665512180952029e-13,3.0205390991605079e-13,1.3608296749259616e-10,6.3014208584681076e-18,0.0,6.8544401114397214e-14,3.2991920433019174e-25,2.1654326525621893e-26,3.2832046846930521e-10,3.9937996208208683e-18,0.0,1.9429452409007535e-24,0.0,0.0,0.0,7.4108073899927287e-57,9.9495220678561317e-07,1.7036289520910083e-06,2.1486671154696022e-07,7.1882765622672103e-07,1.0475184636431845e-08,2.4144348493851568e-10,5.0246157433316392e-11,1.7366460111097399e-13,1.1867897775516577e-13,1.3987028033027159e-23,1.4634768665714028e-25,1.6407649761841344e-15,1.7592612277046886e-15,9.967476888352873e-27,4.5882155671646168e-16
1.8221374923150426e-09,0.0022175878784840702,6.6064339260262195e-14,9.610670515702386e-17,4.2584437404841162e-16,4.7731034526452371e-23,6.9814881407196004e-18,0.0,0.0,5.2357932327663967e-10,3.0022910964909038e-14,2.3374316917325654e-24,1.577853817365114e-26,3.3880602913081836e-23,2.5471348846440626e-49,5.0871922516238925e-37,1.983664508523441e-27,2.3731533238595314e-26,3.5881560001579122e-23,3.5254722350903009e-42,8.2787182007762289e-45,1.2393788788584509e-25,1.9370855277161517e-27,1.3981260312306484e-30,2.2023571792027643e-34,3.2892276902460607e-25,1.2874582277830419e-27,4.2602518744371329e-22,2.5328680016119685e-10,3.925052519349718e-36,9.5054219123563533e-30,2.1894670558552909e-19,3.0814189885574927e-30,1.7180422542354171e-33,6.3420227661509767e-24,3.919865795211773e-28,0.35999999999999999,0.0,0.009886280185325641,0.10880225298992874,3.0721882651457038e-13,3.0873071886468356e-13,1.3946883803263476e-10,6.8877279676710944e-18,0.0,7.2416710783817037e-14,3.6070473357748796e-25,2.2906205557335266e-26,3.4313606034499319e-10,4.3724590786886284e-18,0.0,2.0718713491559054e-24,0.0,0.0,0.0,9.0272639060901036e-57,1.0139282771604517e-06,1.7392989071789522e-06,2.1936482506575282e-07,7.3573308751065156e-07,1.0699418628649124e-08,2.5297856174259682e-10,5.3576397479256135e-11,1.8204215786161984e-13,1.2439946156539526e-13,1.5570062931082254e-23,1.6311891362246008e-25,1.7901308603843902e-15,1.8530404846411864e-15,1.1102141953056212e-26,4.9495183383325988e-16
1.8595335770094355e-09,0.002217587799169463,6.8719272358206188e-14,1.0023468641991471e-16,4.6136509110603341e-16,5.2713896256873738e-23,7.7184624419914677e-18,0.0,0.0,5.4472442853285564e-10,3.2482473921436182e-14,2.5956734617426839e-24,1.7363040549840913e-26,3.7270362402236341e-23,2.9845672658673258e-49,5.6491147015377883e-37,2.1956732710235229e-27,2.6236106169807086e-26,3.9495607408896698e-23,4.1042466481671116e-42,9.6183472074204011e-45,1.364206016525025e-25,2.0564603943275641e-27,1.5569609810845886e-30,2.5584602042512414e-34,3.6204642836791204e-25,1.4324591044928118e-27,4.6212901636119805e-22,2.6511602333164054e-10,4.5559150615722036e-36,1.0798251073810085e-29,2.3414145685842669e-19,3.4250390862277343e-30,1.9110587724738102e-33,6.9807936037037978e-24,4.5385529169693112e-28,0.35999999999999999,0.0,0.0098862038799361097,0.10880223583589889,3.1792307916101982e-13,3.1542401762202415e-13,1.4285678433228188e-10,7.5146365509739021e-18,0.0,7.6424469724211735e-14,3.9372721406177833e-25,2.4204105657079487e-26,3.5831604046044037e-10,4.7788978966288474e-18,0.0,2.2065573240573987e-24,0.0,0.0,0.0,1.0955675694647184e-56,1.032903418398068e-06,1.7749679250649379e-06,2.2386277298778784e-07,7.5263824947908114e-07,1.0923646693373223e-08,2.6479318185262321e-10,5.7050160446264763e-11,1.9062478991401654e-13,1.3025986018013925e-13,1.7299368711888417e-23,1.8145953538787863e-25,1.9495489370960548e-15,1.9496264815290837e-15,1.2342263849229053e-26,5.3324075261487701e-16
1.8969296617038284e-09,0.0022175877198564614,7.1423650543568531e-14,1.0446180687534072e-16,4.9905472432710799e-16,5.8102005162943215e-23,8.5162992208855251e-18,0.0,0.0,5.6628452452438865e-10,3.5089702706980042e-14,2.8790378230557404e-24,1.9079788872053809e-26,4.0941033762697387e-23,3.4853451691807324e-49,6.259393214169247e-37,2.4255512987491001e-27,2.8957674293540742e-26,4.3412839179152271e-23,4.7680369374190377e-42,1.1150965360607477e-44,1.4995043351060966e-25,2.1801801191578144e-27,1.7300573552314957e-30,2.9658001800157199e-34,3.9794796425902177e-25,1.5919510068521267e-27,5.0051445496474385e-22,2.772253015614027e-10,5.2768525563419166e-36,1.2235013037644626e-29,2.5003726322572698e-19,3.8025172890251746e-30,2.1232977164675007e-33,7.6731459680756062e-24,5.2392253298345517e-28,0.35999999999999999,0.0,0.0098861275760653306,0.10880221868164519,3.2876567780738703e-13,3.2213390789623704e-13,1.4624663508285412e-10,8.1840293119412648e-18,0.0,8.0569401064650602e-14,4.2910339667674658e-25,2.5548745929166293e-26,3.7386273156073079e-10,5.2145724798592774e-18,0.0,2.3471435550913527e-24,0.0,0.0,0.0,1.3248749235276308e-56,1.0518776893407246e-06,1.8106360028973997e-06,2.2836055531857342e-07,7.695430790902306e-07,1.1147868812895547e-08,2.7688750129266657e-10,6.0670446692353308e-11,1.9941261601581055e-13,1.3626025434664743e-13,1.9185471257078789e-23,2.0148396265013592e-25,2.1194649337651418e-15,2.0490402051283073e-15,1.3695476682478921e-26,5.7377520787306366e-16
1.946739608587694e-09,0.002217587614219192,7.5102274315055468e-14,1.1024743123113455e-16,5.5277289665333056e-16,6.5949953397427827e-23,9.6799391371305753e-18,0.0,0.0,5.9564608427923642e-10,3.8801776071945937e-14,3.2990105945532794e-24,2.1586160210938153e-26,4.6296338664845615e-23,4.2640865732420027e-49,7.1526360461089158e-37,2.7614549341570743e-27,3.2944389260323314e-26,4.9134358165022838e-23,5.8035970174683359e-42,1.3534807544710455e-44,1.6971203395643773e-25,2.3517871402945522e-27,1.9844382431598935e-30,3.5992722053849834e-34,4.5038428145850417e-25,1.8290105998530862e-27,5.5533769159807203e-22,2.9378950317819952e-10,6.3968721999386013e-36,1.4394449491793311e-29,2.723267726680529e-19,4.3627029736369731e-30,2.4386351343674256e-33,8.6843880737721742e-24,6.3155260545876964e-28,0.35999999999999999,0.0,0.0098860259450132167,0.10880219583264411,3.4341868270327097e-13,3.3109712888501392e-13,1.507644645704528e-10,9.1449643164075971e-18,0.0,8.6306205287705721e-14,4.8008819839738836e-25,2.7413564052918877e-26,3.9514376265990172e-10,5.8428943518683551e-18,0.0,2.5438057650908707e-24,0.0,0.0,0.0,1.6977854811703782e-56,1.0771492945786284e-06,1.858142855476712e-06,2.3435114722368481e-07,7.9205898929968862e-07,1.1446513591149828e-08,2.934312248988274e-10,6.5725238776416609e-11,2.1143646939509424e-13,1.4447005720224758e-13,2.196060274922931e-23,2.309818447280613e-25,2.3628807509601326e-15,2.1858823115963128e-15,1.5687617590788315e-26,6.3140665895098978e-16
1.99654955547156e-09,0.002217587508586349,7.886794968757059e-14,1.1621209772315113e-16,6.1069877853251407e-16,7.461889701287798e-23,1.0967252522552319e-17,0.0,0.0,6.2574379177798459e-10,4.2800074910984851e-14,3.772231712255248e-24,2.436214364174165e-26,5.2222737730263014e-23,5.1885696647323392e-49,8.1445502628385359e-37,3.1338603516302337e-27,3.737642082071163e-26,5.547440477381721e-23,7.0387739297588863e-42,1.6368358509001079e-44,1.9160983864869514e-25,2.5312679155419066e-27,2.2682194279529836e-30,4.3521216109574594e-34,5.0848723921084798e-25,2.0969982867070164e-27,6.1457529258983819e-22,3.1085110786015029e-10,7.7266220448348347e-36,1.6864012598900312e-29,2.9592774988668737e-19,4.9948112195588919e-30,2.7949504155528146e-33,9.8049383971621456e-24,7.5763962454327787e-28,0.35999999999999999,0.0,0.0098859243166627957,0.10880217298339116,3.5830827450885235e-13,3.4009020116514416e-13,1.5528506495062412e-10,1.0189397322133587e-17,0.0,9.2293283540714357e-14,5.3575885115067452e-25,2.9364238136501628e-26,4.1708498577068531e-10,6.5294470518322747e-18,0.0,2.7515230150462539e-24,0.0,0.0,0.0,2.1631542023124e-56,1.1024194959854776e-06,1.905648028506334e-06,2.4034144537494061e-07,8.1457415232409571e-07,1.1745147747595497e-08,3.104717178375596e-10,7.1052388387732677e-11,2.2382477968026983e-13,1.5292851321274753e-13,2.5061512790886143e-23,2.63985023497923e-25,2.6268369085811454e-15,2.3278268415934178e-15,1.7914938419171103e-26,6.9339426764453956e-16
2.061201978228004e-09,0.0022175873714839964,8.3884931128204974e-14,1.2422408696190472e-16,6.9250913569246264e-16,8.7197573343026505e-23,1.2838355072947584e-17,0.0,0.0,6.6590786379216093e-10,4.8440158372847486e-14,4.4748689406784756e-24,2.8402429905659316e-26,6.0839289804492608e-23,6.6426559832416017e-49,9.5921353416725557e-37,3.6765208172893567e-27,4.3854125384811549e-26,6.4706837222569614e-23,8.9947012742022685e-42,2.0837221581303655e-44,2.2349739694864887e-25,2.7761181430208807e-27,2.6845680398250472e-30,5.5391898636915697e-34,5.9309380658258394e-25,2.4964065721603209e-27,6.9839832940878368e-22,3.3373902235691685e-10,9.8213322680972899e-36,2.0589409399226726e-29,3.2858073632309246e-19,5.9348262032995236e-30,3.3257099719384111e-33,1.143667157402819e-23,9.5306827230280038e-28,0.35999999999999999,0.0,0.0098857924089123892,0.1088021433251902,3.7797949476843789e-13,3.5180795382333988e-13,1.6115636598933529e-10,1.1677519239439331e-17,0.0,1.0044392942750052e-13,6.1551123851892385e-25,3.2026930095286339e-26,4.4655788778700629e-10,7.5137174438623841e-18,0.0,3.0381798298430952e-24,0.0,0.0,0.0,2.9382285703531738e-56,1.1352177658014038e-06,1.9673063800302802e-06,2.4811630747138969e-07,8.4379720910798443e-07,1.2132753646357362e-08,3.3333128210206631e-10,7.8384737599794394e-11,2.4044846163977934e-13,1.6427850060752498e-13,2.962101057228188e-23,3.1258099379332552e-25,3.0019444399963622e-15,2.5197573061340497e-15,2.119207038617544e-26,7.8071085356311882e-16
