Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888)
1.1535065395538863e-07,0.0011887237838548207,6.8887588286761758e-14,1.7200934614067442e-15,4.038872707914822e-12,1.5158701873395496e-18,7.580007777859788e-12,0.0,0.0,1.224691100777696e-07,5.4617100324282359e-09,1.4738951632924248e-18,5.3547268527699963e-22,1.6722941090907303e-19,2.1718950675314242e-46,1.3606655318738803e-34,4.3729900636985013e-24,1.4441660810296985e-21,1.631620308921525e-18,7.8949186830113515e-33,1.7164040462837004e-31,3.6535264559988304e-21,5.6232807324832331e-29,2.2131575825260219e-27,2.4398841329513448e-25,1.0487551762086531e-20,3.2052289704238353e-21,1.2865583827676946e-19,4.0045283068069225e-09,5.2414378732287472e-27,2.0051707802320306e-23,1.7380087287842739e-17,1.4446927937126194e-25,1.1186433857625356e-28,2.2227588546900316e-19,4.2292085718137888e-21,0.35999999999999999,0.0,0.0098540892998715251,0.10878742976421105,5.7676650096186138e-12,2.4950208404452332e-12,8.6700678343798699e-11,4.6451930363165189e-13,0.0,2.0894559541840963e-10,1.5958046944079856e-20,7.0112783128649607e-21,9.3386554308230822e-07,9.37530977776126e-12,0.0,2.0025842758924618e-20,0.0,0.0,0.0,2.933705815284801e-49,2.2013212233770974e-06,1.5975701483989089e-05,1.3534223863489974e-06,1.4203664789639518e-05,3.9188685552643031e-07,3.9649381471624318e-09,8.4650672793069335e-07,9.2529710962822025e-12,6.9377609803200411e-12,7.5716832430998673e-17,3.5635391729210558e-18,2.2934927648992967e-11,1.687381522130229e-12,1.7720213347906396e-19,1.2861044897091077e-14,1.8896393276430747e-12,9.71601784697159e-12
1.183650488316199e-07,0.0011887227869188607,7.056961329579214e-14,1.809967884787167e-15,4.3797332495045202e-12,1.6754421691603449e-18,8.4613696430407709e-12,0.0,0.0,1.2844347642669601e-07,6.0261499153265172e-09,1.6380317498790676e-18,5.9446599134565283e-22,1.8080937203785663e-19,2.5338189670266092e-46,1.5489730996688053e-34,4.8491602575552205e-24,1.6521697004075029e-21,1.8083778755498285e-18,9.812341521793849e-33,-1.3890116352985376e-31,4.0484824653890921e-21,5.9159325654324719e-29,2.4543315769245122e-27,2.9103042622698011e-25,1.1606770234642897e-20,3.6420467988603134e-21,1.3880182471109052e-19,4.210533193700241e-09,6.4426542102084072e-27,2.3232828067901482e-23,1.8676295589262595e-17,1.6017043105988137e-25,1.2493600688753175e-28,2.4591077962934739e-19,4.9600308159788149e-21,0.35999999999999999,0.0,0.0098531653489627637,0.10878702157010127,5.9152651055460369e-12,2.66930972032703e-12,8.8706643320477458e-11,5.1780522373935369e-13,0.0,2.1928034074313124e-10,1.761654073754679e-20,8.1343398752746052e-21,1.0026820315350575e-06,1.0349636502846996e-11,0.0,2.2070294021820827e-20,0.0,0.0,0.0,3.6221309125683294e-49,2.2515902560062227e-06,1.6343917546188679e-05,1.3882088314816577e-06,1.4531568513066649e-05,4.0092231138400385e-07,4.1676515194439972e-09,9.1120943974074153e-07,9.7260712920322105e-12,7.292480893769366e-12,8.5888117940947184e-17,4.0423795104278901e-18,2.5345337740922882e-11,1.8126197997917188e-12,2.010077326779016e-19,1.383340108928482e-14,2.0399199332497546e-12,1.0786952200639781e-11
1.2137944370785118e-07,0.0011887217903150977,7.22375583253287e-14,1.9019172384990403e-15,4.7380117214596134e-12,1.8467091010765508e-18,9.4163276063745167e-12,0.0,0.0,1.3452405981105173e-07,6.6310993271788588e-09,1.8153386985297074e-18,6.5820457955341206e-22,1.9507483213604461e-19,2.9429451763600727e-46,1.7568853228421439e-34,5.3620335920097481e-24,1.8844851380683866e-21,1.9989270755515093e-18,1.2121605604585619e-32,4.0854701255502079e-31,4.4741424029697017e-21,6.1472941591170669e-29,2.7141092450078288e-27,3.4551872260303439e-25,1.281103346874618e-20,4.1246480690876837e-21,1.4944402139148093e-19,4.4212273855766411e-09,7.8806709083768366e-27,2.6811948128937841e-23,2.0029672102677931e-17,1.770876701669614e-25,1.3915717493015533e-28,2.7133151400162022e-19,5.7917018581068324e-21,0.35999999999999999,0.0,0.0098522423219721544,0.10878661335825486,6.0621753949825091e-12,2.851034105380808e-12,9.069428996686332e-11,5.756111006993976e-13,0.0,2.2980211459085838e-10,1.9394740376492257e-20,9.3999807102168082e-21,1.0745396871818401e-06,1.139428474337677e-11,0.0,2.4263283226508415e-20,0.0,0.0,0.0,4.4465191722132875e-49,2.30139757892367e-06,1.6708783860519218e-05,1.4229659782984464e-06,1.4856458071906388e-05,4.0987553210357324e-07,4.3748525899801607e-09,9.7887919015514103e-07,1.0209644340756208e-11,7.6550528695536189e-12,9.7100890483191211e-17,4.5702642976538766e-18,2.7934509762686823e-11,1.9434372091527596e-12,2.2725102109177188e-19,1.4849083916885557e-14,2.1973140420659101e-12,1.1941741129017528e-11
1.2439383858408246e-07,0.0011887207940437803,7.3891213708806648e-14,1.9959213262080332e-15,5.1139621437895144e-12,2.0301451311741056e-18,1.0448613856872896e-11,0.0,0.0,1.4070782883113986e-07,7.2781494610175449e-09,2.0064745324074381e-18,7.2693509238159222e-22,2.1003886513815083e-19,3.403675535771062e-46,1.9857672611329493e-34,5.9132729151536338e-24,2.1432997155821248e-21,2.2039376492019388e-18,1.4888200822030879e-32,2.6959774319147038e-31,4.931985429361046e-21,6.4153948528615193e-29,2.9933352936958506e-27,4.0838289244276018e-25,1.4104229865629616e-20,4.6564421977624814e-21,1.6059145109183584e-19,4.6365675860764078e-09,9.5948328015524242e-27,3.0825752318203921e-23,2.1440901915051964e-17,1.952778709344478e-25,1.5460030923172395e-28,2.9861887525515266e-19,6.7347072753551134e-21,0.35999999999999999,0.0,0.0098513202277018576,0.10878620513024954,6.2083693560252459e-12,3.0402822838282706e-12,9.2663386854667872e-11,6.3818746179726451e-13,0.0,2.405056167056323e-10,2.129737879169907e-20,1.0821590049977402e-20,1.1494758485683729e-06,1.2512034714170997e-11,0.0,2.6611272181496564e-20,0.0,0.0,0.0,5.4288371538871077e-49,2.3507374634028716e-06,1.7070260170756427e-05,1.4576938520223705e-06,1.5178296134530635e-05,4.1874552976746759e-07,4.5864903126630024e-09,1.0495541596717381e-06,1.0703571005640069e-11,8.0253875008331197e-12,1.0942915403402689e-16,5.150679370499452e-18,3.0710151580318265e-11,2.0799034798741121e-12,2.5610521531921699e-19,1.5908535103667743e-14,2.3619074492864377e-12,1.3184284452132468e-11
1.2740823346031375e-07,0.0011887197981050922,7.5530380058451187e-14,2.0919596808940167e-15,5.5078223655924325e-12,2.2262246358237054e-18,1.1562015468767215e-11,0.0,0.0,1.4699173833836756e-07,7.9688898048596147e-09,2.2121103569816478e-18,8.0091009172314826e-22,2.2571420984217406e-19,3.9207037227566361e-46,2.2370284216597901e-34,6.5045577708810668e-24,2.4309358294949241e-21,2.4240916633611234e-18,1.8186170629788156e-32,-3.6818036894516935e-31,5.4235169950509095e-21,6.8030091763788093e-29,3.2928625466790077e-27,4.8063780830125254e-25,1.5490300221654367e-20,5.2409903899229014e-21,1.7225289727386883e-19,4.8565099707825359e-09,1.1629819786050303e-26,3.5313071335031132e-23,2.2910636969953645e-17,2.1479872078322729e-25,1.7134124182466859e-28,3.2785468850348406e-19,7.8002635542855876e-21,0.35999999999999999,0.0,0.0098503990744372386,0.10878579688765663,6.353821202545885e-12,3.2371372820676094e-12,9.4613715585429326e-11,7.0579090605993979e-13,0.0,2.5138552268510571e-10,2.3329184677709377e-20,1.2413356039992429e-20,1.2275257359171514e-06,1.3705664134515155e-11,0.0,2.912079925842819e-20,0.0,0.0,0.0,6.5938254925344167e-49,2.3996045077507293e-06,1.7428308507380652e-05,1.4923924778886644e-06,1.5497047504206854e-05,4.2753137258435074e-07,4.802513048599098e-09,1.1232703596377538e-06,1.1207730667243358e-11,8.4033943444893675e-12,1.229497808114615e-16,5.7872457025667312e-18,3.3680032135214296e-11,2.222084439830967e-12,2.8775024505907135e-19,1.7012159761512373e-14,2.5337797430616147e-12,1.4518526942434574e-11
1.3042262833654504e-07,0.0011887188024991653,7.7154868256014178e-14,2.1900115793011824e-15,5.9198141475809393e-12,2.4354216151777748e-18,1.276037098864841e-11,0.0,0.0,1.5337273247066348e-07,8.7049061084076117e-09,2.4329295521948661e-18,8.8038800633482801e-22,2.4211326785832829e-19,4.498987921950993e-46,2.5121212330434567e-34,7.137582110295391e-24,2.7498548223042356e-21,2.6600832079268146e-18,2.2098919468820637e-32,2.5072990387566501e-32,5.9502681313032555e-21,7.153167132696199e-29,3.6135485870544653e-27,5.6338851978350156e-25,1.697323515723749e-20,5.8820075256185038e-21,1.8443690296847785e-19,5.0810102177618616e-09,1.4036204222624902e-26,4.0314924616590973e-23,2.4439496549084441e-17,2.357086833902329e-25,1.8945933224002838e-28,3.5912176322105657e-19,9.0003416324673654e-21,0.35999999999999999,0.0,0.0098494788699490642,0.10878538863204018,6.4985059056299241e-12,3.4416768885138053e-12,9.6545070754597882e-11,7.786839545667308e-13,0.0,2.6243648924660669e-10,2.549487643720928e-20,1.4190281066312037e-20,1.3087224590861258e-06,1.497794466488518e-11,0.0,3.1798474925297865e-20,0.0,0.0,0.0,7.9692503116927793e-49,2.447993636070487e-06,1.7782893178842153e-05,1.5270618811429049e-06,1.5812679109928147e-05,4.3623218467462094e-07,5.0228686038401554e-09,1.2000616414490526e-06,1.1722001411899702e-11,8.7889819874415322e-12,1.3774250686051672e-16,6.4837191968061176e-18,3.6851974249596137e-11,2.3700420284957867e-12,3.2237274268987673e-19,1.8160326826166913e-14,2.7130043479876848e-12,1.5948454950554976e-11
1.3343702321277633e-07,0.0011887178072260843,7.8764499400692974e-14,2.2900560563917923e-15,6.350143269268458e-12,2.6582091010908541e-18,1.4047567033159293e-11,0.0,0.0,1.5984774763449573e-07,9.4877783969290928e-09,2.66962746254873e-18,9.6563307490834823e-22,2.592481019509817e-19,5.1436630139652051e-46,2.8125383445712147e-34,7.814051560723637e-24,3.1026607369773418e-21,2.9126180904556346e-18,2.672005560556155e-32,5.0404566723477664e-31,6.5137947379816704e-21,7.4057180862657222e-29,3.9562602769947539e-27,6.5783522664098088e-25,1.8557072554609947e-20,6.5833639457498983e-21,1.9715176981933997e-19,5.3100235379887007e-09,1.6871047823283516e-26,4.5874559775474188e-23,2.6028067759679387e-17,2.5806696187274256e-25,2.0903763810319904e-28,3.9250383940044084e-19,1.0347689798810267e-20,0.35999999999999999,0.0,0.0098485596214962726,0.10878498036495632,6.6423991987239733e-12,3.6539736837577098e-12,9.8457259878938547e-11,8.571348936882566e-13,0.0,2.736531594144681e-10,2.7799156225952524e-20,1.6168195777319561e-20,1.3930970281041743e-06,1.6331638425908902e-11,0.0,3.4650977299280924e-20,0.0,0.0,0.0,9.5861677242343319e-49,2.4959000966756193e-06,1.8133980760048737e-05,1.5617020870391391e-06,1.612515999459696e-05,4.4484714578879777e-07,5.2475042669249541e-09,1.2799597083809827e-06,1.224626011870142e-11,9.1820581117686991e-12,1.5388992400283269e-16,7.2439903061127669e-18,4.0233847512866853e-11,2.5238343151232836e-12,3.6016602435999269e-19,1.9353369450383356e-14,2.8996485775592597e-12,1.7478093057365433e-11
1.3946581296523888e-07,0.0011887158176784925,8.1938525739530337e-14,2.4960377635728499e-15,7.2665576008206039e-12,3.1464394599882277e-18,1.6904247270230572e-11,0.0,0.0,1.7306756536209418e-07,1.1200370971505309e-08,3.1934987544494966e-18,1.1545103358261415e-21,2.9577164847485746e-19,6.6541236866801843e-46,3.4955125809176148e-34,9.3042085579539845e-24,3.9210843424965517e-21,3.4701978420260867e-18,3.8518407272835559e-32,9.7290996859086905e-31,7.7575180124451554e-21,7.9647008250881252e-29,4.7112534703370217e-27,8.8712366366157164e-25,2.2043827312186552e-20,8.1833630696634225e-21,2.2420608301258965e-19,5.7814080873660751e-09,2.4090775754950778e-26,5.8851514960102905e-23,2.9386535607432921e-17,3.073687567144494e-25,2.5292671603448887e-28,4.6595228847304725e-19,1.3539207093998917e-20,0.35999999999999999,0.0,0.0098467240191960591,0.10878416380256407,6.927718300544415e-12,4.1021033630812701e-12,1.0222343408623626e-10,1.03181141243806e-12,0.0,2.9656214437934343e-10,3.2842173244423406e-20,2.0794529507766836e-20,1.5714933314247904e-06,1.9294246374078377e-11,0.0,4.0907486458885519e-20,0.0,0.0,0.0,1.3686865616246854e-48,2.5902476132994253e-06,1.8825542189184757e-05,1.6308950078050276e-06,1.6740556250060552e-05,4.6181650992346494e-07,5.7094027058615352e-09,1.4491923650524358e-06,1.332424342065984e-11,9.9903024001372806e-12,1.9059339602743363e-16,8.9721560794954307e-18,4.7659057870837543e-11,2.849136060994414e-12,4.4607143152941298e-19,2.1875237571452925e-14,3.2954349979824207e-12,2.0852769264947117e-11
1.448917237424552e-07,0.001188714028223665,8.4742751168616586e-14,2.6880211540294242e-15,8.1557864652620622e-12,3.6370318347830818e-18,1.9818949618045133e-11,0.0,0.0,1.8525616297447385e-07,1.2917618114581178e-08,3.7264977374430378e-18,1.3469912888642809e-21,3.312732322566781e-19,8.2974647341348198e-46,4.2125588120701115e-34,1.0811269490669533e-23,4.8027297053198719e-21,4.0359075314713405e-18,5.2739983914063035e-32,-3.7601700145743664e-32,9.018733734180411e-21,8.7013345180027455e-29,5.4748727121471157e-27,1.1476517439010919e-24,2.5568378829724447e-20,9.871790217739789e-21,2.5044883119485048e-19,6.2206310697144641e-09,3.2782659581672935e-26,7.29190879506785e-23,3.2618619096783207e-17,3.5730138527036784e-25,2.9833629019493413e-28,5.4014644305067789e-19,1.7059811656321415e-20,0.35999999999999999,0.0,0.0098450753092429524,0.10878342887260466,7.181571127496635e-12,4.5325725797241382e-12,1.0554577321345441e-10,1.2108318380878981e-12,0.0,3.1769309310690752e-10,3.7901498663847398e-20,2.5821803218853723e-20,1.7431868515729686e-06,2.2266423144415619e-11,0.0,4.7204476368417529e-20,0.0,0.0,0.0,1.8592419924322262e-48,2.6734685343628798e-06,1.9435697950669251e-05,1.6930690349865859e-06,1.728336958491957e-05,4.7678822381441094e-07,6.1392111835291862e-09,1.6124015896698825e-06,1.4327330425231787e-11,1.0742390508471566e-11,2.2914610894459892e-16,1.0787454017702102e-17,5.5139370921429159e-11,3.1623665161814339e-12,5.3630543060262234e-19,2.4301018889344229e-14,3.6775703719154938e-12,2.427202728591645e-11
1.503176345196715e-07,0.0011887122398460165,8.7496519398373351e-14,2.8861249110074345e-15,9.1069142395024726e-12,4.1789102660646895e-18,2.3083781626863241e-11,0.0,0.0,1.9770169267963226e-07,1.4810790734609337e-08,4.3222715231973067e-18,1.5625265782778981e-21,3.6933074426847369e-19,1.0247413656846226e-45,5.036587758068007e-34,1.2486086579688657e-23,5.8415582592863079e-21,4.6666973625183657e-18,7.1277584373866293e-32,-7.7123589299871322e-30,1.0424360313872691e-20,9.9130201000803367e-29,6.3235545034482649e-27,1.4696284175840309e-24,2.9484543521209772e-20,1.1823181121597754e-20,2.7852959968692596e-19,6.6737616741841307e-09,4.4118754877105796e-26,8.9571818853739235e-23,3.6051881046002772e-17,4.1287722503881374e-25,3.4995755818485099e-28,6.2253243263280392e-19,2.1293628752010412e-20,0.35999999999999999,0.0,0.009843429786764276,0.10878269392922744,7.4325175880325687e-12,4.9890703065285876e-12,1.088036009711854e-10,1.412277801260878e-12,0.0,3.3927750989721522e-10,4.34816419797974e-20,3.1785529320096447e-20,1.9255645177067259e-06,2.5544550650348988e-11,0.0,5.4174390931652706e-20,0.0,0.0,0.0,2.4944507065691404e-48,2.7550662550612906e-06,2.003410512814142e-05,1.7551488556714521e-06,1.7815588018458098e-05,4.914715230849895e-07,6.5820476944131594e-09,1.7860734433780758e-06,1.5360817609043061e-11,1.1517271063908815e-11,2.735014225614782e-16,1.2876035213569271e-17,6.342365499093619e-11,3.4952304787852008e-12,6.4012097472840874e-19,2.6875793373761964e-14,4.0845201009768596e-12,2.8078337079665763e-11
1.557435452968878e-07,0.001188710452544076,9.0199149303029045e-14,3.0902198970446868e-15,1.0120585246470868e-11,4.7747258178417688e-18,2.6722708079586642e-11,0.0,0.0,2.1038637821542778e-07,1.6888654368487147e-08,4.9852666638695768e-18,1.8028592305483606e-21,4.1000219543445271e-19,1.2542820887576124e-45,5.9775854633324289e-34,1.4338880409431568e-23,7.0583628603219788e-21,5.3670666535565768e-18,9.5173561632175315e-32,-5.1476274671715535e-30,1.1984276631369558e-20,1.0454939726085476e-28,7.2624831797390504e-27,1.8641702566147092e-24,3.3817246837302143e-20,1.4065927844184478e-20,3.0848804689565942e-19,7.1405257299971269e-09,5.8760510524406887e-26,1.0914656844561495e-22,3.9688648134968522e-17,4.7446350273807321e-25,4.0843428054162871e-28,7.1362530502750638e-19,2.6345860448328267e-20,0.35999999999999999,0.0,0.0098417874761669525,0.10878195898110424,7.6804441935504396e-12,5.4718376526196585e-12,1.1199624773985598e-10,1.6378995253400557e-12,0.0,3.6128430158801895e-10,4.9608716291328453e-20,3.8809326286745316e-20,2.1187335098247814e-06,2.9143967943367001e-11,0.0,6.1858048523234646e-20,0.0,0.0,0.0,3.3082794068638411e-48,2.8350244120423245e-06,2.0620648286726841e-05,1.8171346172064243e-06,1.8337105050872817e-05,5.0586357538513826e-07,7.0375909443099364e-09,1.9703175879465728e-06,1.6423954571805134e-11,1.2314381419094257e-11,3.2424196267575304e-16,1.5265345000092906e-17,7.2558596336736267e-11,3.8479306762938673e-12,7.5888174023578075e-19,2.9600277914314599e-14,4.5164655295187692e-12,3.2296124514319953e-11
1.6116945607410413e-07,0.0011887086663158596,9.2850061182588027e-14,3.3001755559547263e-15,1.1197291825945594e-11,5.4270774683487431e-18,3.0759936261260551e-11,0.0,0.0,2.2329257732618256e-07,1.9159775318733957e-08,5.7200302407307648e-18,2.0697880108723828e-21,4.5334203019336364e-19,1.5224691555344014e-45,7.045825692019269e-34,1.6379892705066429e-23,8.4756859612643981e-21,6.14161308897281e-18,1.2565989874251328e-31,3.740108961122379e-30,1.3708565576786256e-20,1.0392668844741663e-28,8.2968589027980305e-27,2.3438067423563416e-24,3.8591711710787801e-20,1.6630162527113412e-20,3.4036130918486876e-19,7.6206465029174866e-09,7.7499974868068371e-26,1.3200565341727604e-22,4.3530949772838045e-17,5.4243234625213203e-25,4.7446563722845382e-28,8.1394571439873678e-19,3.2331426453040395e-20,0.35999999999999999,0.0,0.0098401483969012271,0.10878122403676131,7.9252456572712091e-12,5.9810654360957509e-12,1.151231692697859e-10,1.8894932598997563e-12,0.0,3.8368260551703977e-10,5.6308248783843727e-20,4.7026142616863505e-20,2.3227806017032481e-06,3.3079669846460312e-11,0.0,7.0296635368622996e-20,0.0,0.0,0.0,4.3407040394325165e-48,2.9133297802077303e-06,2.1195234008005386e-05,1.8790264668838348e-06,1.8847834650336151e-05,5.1996208876768884e-07,7.5055170785519093e-09,2.1652228875523698e-06,1.7515984949746141e-11,1.3133154458932015e-11,3.8197853384308003e-16,1.7984156304006211e-17,8.2590842627132207e-11,4.2206321396414014e-12,8.9401734688919645e-19,3.2474860070956115e-14,4.9735306101106747e-12,3.6949963644646005e-11
1.6659536685132044e-07,0.0011887068811588717,9.5448774428928873e-14,3.5158601654311214e-15,1.2337379533188666e-11,6.1385036932261731e-18,3.5219857570979561e-11,0.0,0.0,2.3640282613027667e-07,2.1632493130251724e-08,6.5312039410377109e-18,2.3651660060781564e-21,4.9940115253916641e-19,1.8336286114118682e-45,8.2518519512303499e-34,1.8619392837340275e-23,1.0117865662202199e-20,6.9950269097226772e-18,1.641812308863321e-31,-5.1562095635608811e-30,1.5607500698483072e-20,1.2120455974752788e-28,9.4318966318575264e-27,2.9225798336545147e-24,4.383341363642132e-20,1.9547774675618797e-20,3.7418402395679546e-19,8.113845218178549e-09,1.0127852532896861e-25,1.5853705744743683e-22,4.7580527961679863e-17,6.1716013560324034e-25,5.4881086830056818e-28,9.2401898194576939e-19,3.9375255676698673e-20,0.35999999999999999,0.0,0.0098385125635998948,0.10878048910456777,8.1668248611132185e-12,6.5168956356128453e-12,1.1818394322436404e-10,2.1688974813516755e-12,0.0,4.0644186672725784e-10,6.3605098394590262e-20,5.657828305278768e-20,2.5377727171943671e-06,3.7366258610569366e-11,0.0,7.95316289806314e-20,0.0,0.0,0.0,5.6384206649633175e-48,2.9899721839978101e-06,2.1757790287934423e-05,1.9408245519096612e-06,1.9347710677157432e-05,5.3376529691362591e-07,7.9855003197433378e-09,2.3708579941904269e-06,1.8636147903579016e-11,1.3973019715991624e-11,4.4734943666366482e-16,2.106253746304223e-17,9.3566889328698466e-11,4.613463212031997e-12,1.0470217582569681e-18,3.5499611496758297e-14,5.4557840262941288e-12,4.2064521387888332e-11
