Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972)
1.598802810143248e-09,0.0012047561090087785,1.5524180477907463e-16,3.2497453533551787e-19,5.8916394645272723e-19,8.7805658082959621e-27,1.3590242472265329e-20,0.0,0.0,2.8271292680787722e-11,2.9359972390946279e-16,1.6580966473186287e-27,4.7564804008977235e-30,1.3596780899867115e-26,8.7475216130548205e-59,5.3219954654680303e-44,1.7590561830388132e-32,4.8522862842289273e-30,1.5152473441981591e-26,4.5210000597335778e-48,2.8910857650356941e-51,3.4130792719893621e-29,4.5652107651147423e-33,7.1961734442295059e-36,8.0658933832263295e-39,1.0232663195826473e-28,5.0126317208282929e-31,8.7568993564423996e-26,6.194573482771447e-13,6.9516688356412011e-41,1.3532389002630828e-34,3.9848524787612335e-23,2.3800178424840704e-34,7.4706403593315168e-38,2.2068012707806661e-27,1.1697932632047367e-33,0.35999999999999999,0.0,0.0098895083946617911,0.10880281057248102,2.8668772229802925e-14,2.5829216318061281e-15,1.0774268015748743e-12,1.0298507524290338e-20,0.0,1.1100969058841978e-14,2.9982178373391873e-28,1.4142885502081024e-27,2.2945905537849246e-11,1.6556290321829099e-19,0.0,8.1525620426382187e-27,0.0,0.0,0.0,2.923412832792361e-65,5.240598017152705e-08,2.3088716608734494e-07,1.8888272968226733e-08,1.8394446098174636e-07,5.4522860183831717e-09,6.1700685387857236e-13,2.4868239810415769e-12,1.3993222126743657e-15,1.0503478353900069e-15,1.8510847206854962e-26,7.7909879496675805e-28,8.1409195412150559e-19,1.8145018874070758e-17,4.1628456574595275e-29,5.2613569126140018e-20,7.7150495099547019e-19,3.8582553842123342e-20,2.4157655410194665e-20
1.629535272112993e-09,0.001204756098834812,1.609221841937784e-16,3.3515949490944571e-19,6.3214124232886617e-19,9.6141291858374252e-27,1.4852983030963408e-20,0.0,0.0,2.9301918908012812e-11,3.1504278082452041e-16,1.7981327711205833e-27,5.131495852883537e-30,1.4659421621524139e-26,1.0088049647523881e-58,5.8543614443307579e-44,1.9208461892802073e-32,5.2365068118440385e-30,1.6347076271112033e-26,5.0769791192270983e-48,3.2371643697247936e-51,3.6821594808463589e-29,4.8091242253167375e-33,7.8879686601728927e-36,9.1117755350570789e-39,1.1039339815148581e-28,5.4423970456694368e-31,9.3783825576281836e-26,6.4577395913044963e-13,7.8562164501604657e-41,1.5208692388982428e-34,4.2380097792143604e-23,2.5807282488517212e-34,8.1070368595654593e-38,2.3807665261885108e-27,1.3336381540953792e-33,0.35999999999999999,0.0,0.0098894989455757133,0.10880280652894471,2.9663604531316447e-14,2.6338048980986664e-15,1.1009291717027221e-12,1.1128791953910059e-20,0.0,1.1727264916959537e-14,3.2521647921248939e-28,1.4945014557615523e-27,2.3880160307561886e-11,1.7997732784308218e-19,0.0,8.6436726211883013e-27,0.0,0.0,0.0,3.4021764875729348e-65,5.3014051549746399e-08,2.3532169861143911e-07,1.9251264501228123e-08,1.8787912254325147e-07,5.5599851659678814e-09,6.4321844174351375e-13,2.6310092801145309e-12,1.4592859351548615e-15,1.0953414778452747e-15,2.0423345121379208e-26,8.610381149573397e-28,8.7888763640088038e-19,1.9102072238976211e-17,4.5951815106349676e-29,5.5120856577339659e-20,8.1662022142383427e-19,4.1140220344635588e-20,2.608273661856911e-20
1.6602677340827378e-09,0.0012047560886607911,1.6669427906435882e-16,3.4549297516530035e-19,6.7739751967953863e-19,1.0509082477859701e-26,1.6206972518274482e-20,0.0,0.0,3.0350608453628949e-11,3.3763012747774811e-16,1.9490101139517457e-27,5.5329368652517902e-30,1.5795970370240486e-26,1.1600409674667071e-58,6.4278231625473075e-44,2.0940359884656119e-32,5.6478404660313812e-30,1.7625859443492159e-26,5.695177347530054e-48,3.6209289377794213e-51,3.9702007372088185e-29,5.0602745672026718e-33,8.630735646745598e-36,1.0280532633707439e-38,1.1902855275326121e-28,5.9059097374358766e-31,1.0034615997619674e-25,6.7265109978291587e-13,8.8673294543677341e-41,1.7054737569438057e-34,4.5017944548621145e-23,2.7969903836093785e-34,8.7931420791950976e-38,2.5669889400759911e-27,1.5167081466023085e-33,0.35999999999999999,0.0,0.0098894894965137325,0.10880280248536743,3.0669503877857483e-14,2.6847401761854235e-15,1.1244445515051068e-12,1.2008422624658585e-20,0.0,1.2375026364072229e-14,3.5225954835664743e-28,1.5774970471347163e-27,2.4834727068633135e-11,1.9534572513658116e-19,0.0,9.1545943601710098e-27,0.0,0.0,0.0,3.9497558276974501e-65,5.3622086658021366e-08,2.397562025537243e-07,1.9614252938245075e-08,1.9181380231724925e-07,5.6676836318262256e-09,6.699883007970502e-13,2.780600201486277e-12,1.5205380370230072e-15,1.1413015061202923e-15,2.2496200384464224e-26,9.4997696231610046e-28,9.474794384525531e-19,2.0089005695185183e-17,5.0639623035720335e-29,5.7714399416887222e-20,8.6382430791858076e-19,4.3834060632503701e-20,2.8131291545812138e-20
1.6910001960524827e-09,0.001204756078486742,1.7255755290558752e-16,3.5597564073608706e-19,7.2501029290141628e-19,1.1468684778109737e-26,1.7657005593954828e-20,0.0,0.0,3.1417361001076739e-11,3.6140144610313318e-16,2.1114690133382929e-27,5.962265265396839e-30,1.7010375362737749e-26,1.3302405713459087e-58,7.0446341745517558e-44,2.2791971761621463e-32,6.087786601943806e-30,1.8993480051185316e-26,6.3818221333262428e-48,4.0460058580923684e-51,4.2782519791369831e-29,5.3186926828763901e-33,9.4271458718699895e-36,1.1585010412289934e-38,1.282635329008136e-28,6.4055299548541574e-31,1.0726776496658062e-25,7.0008907179708929e-13,9.9961662957084587e-41,1.9084015229606426e-34,4.7764294990819517e-23,3.0298690786840182e-34,9.5324049565389367e-38,2.7661463695358578e-27,1.7208387741595707e-33,0.35999999999999999,0.0,0.0098894800474758661,0.10880279844175589,3.1686217956182508e-14,2.7357277192229424e-15,1.147972601812948e-12,1.2939327894829555e-20,0.0,1.304448724784627e-14,3.8102529839925949e-28,1.6633076495823529e-27,2.5809700525399276e-11,2.1171168472917138e-19,0.0,9.6857543458095005e-27,0.0,0.0,0.0,4.574686767073586e-65,5.4230092232965493e-08,2.4419067782502262e-07,1.9977238279301922e-08,1.9574849345682131e-07,5.775381400297735e-09,6.9731673122827634e-13,2.9356943113136688e-12,1.5830792188488989e-15,1.1882284454375996e-15,2.4739713251508595e-26,1.0463737472630339e-27,1.0200130921470671e-18,2.1106104907612633e-17,5.5715419241133036e-29,6.0395708615461378e-20,9.1318543969036221e-19,4.6669648458584813e-20,3.030963792312413e-20
1.7217326580222276e-09,0.0012047560683126697,1.7851147090409356e-16,3.6660815278566394e-19,7.7505830303213018e-19,1.2496303035306184e-26,1.9208038752574847e-20,0.0,0.0,3.2502176243564915e-11,3.8639709141887694e-16,2.2862883678126858e-27,6.4209918154779902e-30,1.8306703208602104e-26,1.5213260658727916e-58,7.7071215629521453e-44,2.4769192547954152e-32,6.5578948634681017e-30,2.0454751087874197e-26,7.1436751460285068e-48,4.5163122848872001e-51,4.6073972550560268e-29,5.5844079270525696e-33,1.0279958089248598e-35,1.3039203535560391e-38,1.3813082733965907e-28,6.9437472309970352e-31,1.1456050354038378e-25,7.2808816943231479e-13,1.1254884029316035e-40,2.1310807303067413e-34,5.0621379799143951e-23,3.2804842999028933e-34,1.0328459609769594e-37,2.9789393389540691e-27,1.9480027340812699e-33,0.35999999999999999,0.0,0.0098894705984621384,0.10880279439811628,3.2713500214187917e-14,2.786767779883345e-15,1.1715129934391722e-12,1.3923473902426592e-20,0.0,1.373587605029069e-14,4.1158990640430395e-28,1.7519649475771922e-27,2.6805175371830654e-11,2.2911990052886862e-19,0.0,1.0237581650959889e-26,0.0,0.0,0.0,5.2864036398027248e-65,5.4838074479446617e-08,2.4862512434046248e-07,2.0340220524422989e-08,1.9968318964677879e-07,5.8830784514250302e-09,7.2520402595006185e-13,3.0963891713944738e-12,1.6469101641800885e-15,1.2361228082589739e-15,2.7164644067466363e-26,1.1507077765656252e-27,1.096637099468828e-18,2.2153651210161559e-17,6.1203800015723374e-29,6.3166294483051441e-20,9.6477285622436205e-19,4.9652696939175099e-20,3.2624337367884931e-20
1.7524651199919724e-09,0.0012047560581385658,1.8455549995948305e-16,3.773911715559688e-19,8.2762150867850662e-19,1.3595413526065283e-26,2.0865193071082481e-20,0.0,0.0,3.3605053944125677e-11,4.1265808923339353e-16,2.4742868681969801e-27,6.9106765659501137e-30,1.968913881162177e-26,1.7353704998973243e-58,8.4176865837894571e-44,2.6878099221028049e-32,7.0597655665253167e-30,2.2014642573957123e-26,7.9880752386066142e-48,5.0360763721049267e-51,4.9587559768263773e-29,5.857448183228601e-33,1.11920197576479e-35,1.4658352016147466e-38,1.4866398395246807e-28,7.5231852578417897e-31,1.2223633169785101e-25,7.5664867799419081e-13,1.265672216179527e-40,2.3750221609472807e-34,5.3591430411807265e-23,3.5500128054561305e-34,1.118513170663227e-37,3.2060912017043587e-27,2.2003186011847752e-33,0.35999999999999999,0.0,0.0098894611494725719,0.10880279035445146,3.3751109578486523e-14,2.8378606102619935e-15,1.1950654233653849e-12,1.4962864535959788e-20,0.0,1.4449416026028477e-14,4.440314254011785e-28,1.8435000015408926e-27,2.782124630085977e-11,2.4761617417253082e-19,0.0,1.0810507334680222e-26,0.0,0.0,0.0,6.0953317323108934e-65,5.5446036166216072e-08,2.5305954198291524e-07,2.0703199673632611e-08,2.0361788800796776e-07,5.9907747975069974e-09,7.5365046895575905e-13,3.2627823389012962e-12,1.7120315353930039e-15,1.2849850911850177e-15,2.9782225910995261e-26,1.263479841362107e-27,1.1775027281591322e-18,2.3231921750228076e-17,6.7130448314948817e-29,6.6027663806073731e-20,1.0186568004432616e-18,5.2789058942593455e-20,3.5082200889339271e-20
1.7831975819617173e-09,0.0012047560479644499,1.906891086999123e-16,3.8832535435335988e-19,8.8278108395511355e-19,1.4769602787571102e-26,2.2633755875478576e-20,0.0,0.0,3.4725993887667865e-11,4.4022613641334338e-16,2.6763237269015473e-27,7.4329291346656851e-30,2.116198553506276e-26,1.9746028612636005e-58,9.1788051332206834e-44,2.9124952426928187e-32,7.5950499957585578e-30,2.3678282445162275e-26,8.9229624541372452e-48,5.60984893822085e-51,5.3334831197020323e-29,6.1378399228409881e-33,1.2166267926845904e-35,1.6458995021484108e-38,1.5989761572104765e-28,8.1466046688954474e-31,1.3030729630281882e-25,7.8577087539060867e-13,1.4216049444850248e-40,2.6418211776219755e-34,5.667667897504274e-23,3.8396891379790921e-34,1.2106442202572966e-37,3.4483482683447789e-27,2.4800557377817855e-33,0.35999999999999999,0.0,0.0098894517005071892,0.10880278631076302,3.4798810484124954e-14,2.8890064620111715e-15,1.2186296015817838e-12,1.6059541455659338e-20,0.0,1.5185325273367521e-14,4.7842978978772923e-28,1.9379432563324537e-27,2.8858008006285786e-11,2.6724741813548779e-19,0.0,1.1404964442343381e-26,0.0,0.0,0.0,7.0129392668219511e-65,5.6053978944220032e-08,2.5749393063486049e-07,2.1066175726955122e-08,2.0755258677901547e-07,6.0984704512330563e-09,7.826563368684857e-13,3.4349713689719724e-12,1.7784439775585743e-15,1.3348157778452357e-15,3.2604172093807545e-26,1.3852125654964807e-27,1.2627640120156254e-18,2.4341189611056851e-17,7.3522151097579421e-29,6.8981323167072846e-20,1.0749085092163269e-18,5.6084727428687307e-20,3.7690292295543092e-20
1.8139300439314622e-09,0.0012047560377903433,1.9691176776627613e-16,3.9941135234217911e-19,9.4061958357906212e-19,1.6022584978653298e-26,2.451920782099452e-20,0.0,0.0,3.5864995816962664e-11,4.691436932359304e-16,2.8933061431309808e-27,7.9894161625900606e-30,2.2729681647961105e-26,2.2414416552179446e-58,9.9930390029398072e-44,3.1516225650170893e-32,8.1654580958809329e-30,2.5450980303855393e-26,9.9570241796898103e-48,6.2425763436060632e-51,5.7327745708073864e-29,6.4256081610479274e-33,1.3205743733328463e-35,1.8459292433828087e-38,1.7186756083619469e-28,8.8169291774952888e-31,1.3878554148341194e-25,8.1545503342814245e-13,1.5948643458340563e-40,2.9331744053813432e-34,5.9879358347977526e-23,4.1508161304998065e-34,1.30966439510606e-37,3.7064832567812156e-27,2.7896677918327859e-33,0.35999999999999999,0.0,0.009889442251566018,0.10880278226705463,3.5856373561819228e-14,2.9402055864382119e-15,1.242205234323798e-12,1.7215589354172155e-20,0.0,1.5943816228376728e-14,5.1486708535224015e-28,2.0353244809516074e-27,2.9915555178766802e-11,2.8806181475681419e-19,0.0,1.2021388276701844e-26,0.0,0.0,0.0,8.0520208552220876e-65,5.6661906436984646e-08,2.6192829020869564e-07,2.1429148684414864e-08,2.114872822260186e-07,6.2061653953786776e-09,8.1222190023128294e-13,3.6130538163213685e-12,1.8461481217885537e-15,1.385615341395948e-15,3.5642761639324432e-26,1.516454311192976e-27,1.3525781331057895e-18,2.5481723559706068e-17,8.0406996101358798e-29,7.2028782744268176e-20,1.1336003362308706e-18,5.9545855325937369e-20,4.0455971635086601e-20
1.844662505901207e-09,0.0012047560276162372,2.0322294926549638e-16,4.1064981451198902e-19,1.0012205495015338e-18,1.7358166527389079e-26,2.6527169617827822e-20,0.0,0.0,3.7022059497156859e-11,4.994537667273191e-16,3.1261763953413078e-27,8.5818453177088574e-30,2.4396761926897706e-26,2.5384477259209322e-58,1.0863011912685548e-43,3.4058546620504855e-32,8.7727420294512721e-30,2.7338176457215374e-26,1.1099513326723619e-47,6.9395033174888134e-51,6.1578556521965109e-29,6.7207769030989059e-33,1.4313563640044266e-35,2.067863305843801e-38,1.8461053896141787e-28,9.5372021225228178e-31,1.4768327979983784e-25,8.4570141804240811e-13,1.7871350081639116e-40,3.2508532208534549e-34,6.3201701919765086e-23,4.4847464710393534e-34,1.4160159605921625e-37,3.981287883252049e-27,3.1317462987930044e-33,0.35999999999999999,0.0,0.0098894328026490758,0.10880277822332883,3.6923573679211533e-14,2.9914582344705318e-15,1.2657920393584306e-12,1.8433123774931397e-20,0.0,1.6725097349519043e-14,5.5342694277274836e-28,2.1356729697829346e-27,3.0993982505281622e-11,3.1010845833735792e-19,0.0,1.2660215757408634e-26,0.0,0.0,0.0,9.2263908509104967e-65,5.7269821139442357e-08,2.6636262060470771e-07,2.1792118546036162e-08,2.1542197174363988e-07,6.313859624832394e-09,8.4234742373802134e-13,3.7971272326701623e-12,1.9151445854342184e-15,1.4373842446804119e-15,3.8910686139727743e-26,1.6577722186617837e-27,1.4471045293253837e-18,2.6653789341828024e-17,8.7814019811958499e-29,7.5171550669257544e-20,1.1948054385803359e-18,6.3178710320672362e-20,4.3386814264091939e-20
1.875394967870952e-09,0.0012047560174421347,2.0962212711420479e-16,4.2204138661445113e-19,1.0646687255460916e-18,1.8780267574165644e-26,2.8663434836613274e-20,0.0,0.0,3.8197184706587241e-11,5.3120003087698626e-16,3.3759204403433989e-27,9.2119746040604699e-30,2.6167878913026454e-26,2.8683637388467826e-58,1.179142372240647e-43,3.6758733579411568e-32,9.4187057711116786e-30,2.934547157329801e-26,1.2360408846404179e-47,7.7062569690543613e-51,6.6099877992326592e-29,7.0233689757768261e-33,1.5492937085715051e-35,2.3137986028328894e-38,1.9816435119207833e-28,1.0310616241681066e-30,1.5701280526311656e-25,8.7651028854894977e-13,2.0002389020012191e-40,3.5967229378720751e-34,6.6645943696979476e-23,4.8428948525070815e-34,1.5301623551200996e-37,4.2735771716350548e-27,3.5090581196800838e-33,0.35999999999999999,0.0,0.0098894233537563866,0.10880277417958741,3.8000190812101788e-14,3.0427646566210497e-15,1.2893897445649921e-12,1.9714297928252869e-20,0.0,1.7529372328039349e-14,5.9419488406830415e-28,2.2390174484604262e-27,3.2093384669982897e-11,3.33437559522437e-19,0.0,1.332188577690231e-26,0.0,0.0,0.0,1.055119017487581e-64,5.7877724851572185e-08,2.70796921718888e-07,2.2155085311843355e-08,2.1935665342147984e-07,6.4215531387807047e-09,8.7303316548674641e-13,3.9872891671301806e-12,1.9854339703931628e-15,1.4901229389577253e-15,4.2421149688157739e-26,1.8097567631749945e-27,1.5465053911960502e-18,2.7857649133614833e-17,9.5773437385200732e-29,7.8411134335514527e-20,1.2585979462399195e-18,6.6989700460168994e-20,4.6490662207866211e-20
1.906127429840697e-09,0.0012047560072680433,2.1610877713119895e-16,4.3358671076551284e-19,1.1310500986296013e-18,2.0292927416739303e-26,3.0933978654935378e-20,0.0,0.0,3.9390371230323634e-11,5.6442685093834606e-16,3.6435705917220898e-27,9.8816145288484016e-30,2.8047807183052611e-26,3.23412962334812e-58,1.278105380486293e-43,3.9623804776061617e-32,1.0105207355462775e-29,3.1478633583916805e-26,1.3750486491836953e-47,8.5488815195183919e-51,7.0904701148515969e-29,7.3334060470691834e-33,1.6747171191720595e-35,2.5860058212419165e-38,2.1256792655481712e-28,1.1140523408854167e-30,1.667864938050465e-25,9.0788189775234949e-13,2.2361490715164237e-40,3.9727494719401617e-34,7.0214318297437198e-23,5.22674168256288e-34,1.6525895273870545e-37,4.5841904551243649e-27,3.9245604093212107e-33,0.35999999999999999,0.0,0.0098894139048879767,0.10880277013583176,3.9086010132096885e-14,3.0941251030004409e-15,1.3129980862733423e-12,2.1061304101774257e-20,0.0,1.8356840019830333e-14,6.372583983835414e-28,2.3453860658558936e-27,3.3213856354691845e-11,3.5810048972586377e-19,0.0,1.4006839272400778e-26,0.0,0.0,0.0,1.2043037839690594e-64,5.8485618988582399e-08,2.7523119344731344e-07,2.2518048981860779e-08,2.2329132573390161e-07,6.5292459363266506e-09,9.0427937708818656e-13,4.1836371665621961e-12,2.0570168633962586e-15,1.5438318641168629e-15,4.6187898895171117e-26,1.9730231323338176e-27,1.6509457631011011e-18,2.90935615485908e-17,1.0431671182500664e-28,8.1749041046629157e-20,1.325052991113962e-18,7.0985379675261986e-20,4.9775638766508759e-20
1.9675923537801866e-09,0.0012047559869199057,2.2934240986997458e-16,4.5714115872624868e-19,1.2729646098487009e-18,2.36068839113053e-26,3.5903036733640008e-20,0.0,0.0,4.1830927382968976e-11,6.3550420997575693e-16,4.2370387799755965e-27,1.1347020564302485e-29,3.2154005293086074e-26,4.0863302053802431e-58,1.4955617491719329e-43,4.5878019782152264e-32,1.1607619021580131e-29,3.614675216881105e-26,1.6967030116364127e-47,1.0488836348303688e-50,8.1419343677323009e-29,7.9758948220100263e-33,1.9494111945015551e-35,3.2195748492699261e-38,2.4408764933058343e-28,1.298433100452802e-30,1.8771637978406274e-25,9.723143024880076e-13,2.7853725065314257e-40,4.8238356765872784e-34,7.7732408214841116e-23,6.0779052461107445e-34,1.9243860083587154e-37,5.2639094093824005e-27,4.8833132489620437e-33,0.35999999999999999,0.0,0.0098893950072240777,0.10880276204828219,4.1284429290939935e-14,3.1970090663724097e-15,1.3602456728502847e-12,2.3961841479562662e-20,0.0,2.0082118046378485e-14,7.3063520494779961e-28,2.5673046254312604e-27,3.5518386997588539e-11,4.1164105046791977e-19,0.0,1.544837401843766e-26,0.0,0.0,0.0,1.5605232889004401e-64,5.9701382745341833e-08,2.8409964833679698e-07,2.3243967034623672e-08,2.3116063761265456e-07,6.7446293730454201e-09,9.684541754597062e-13,4.5952815341965115e-12,2.204065425102417e-15,1.6541620951470065e-15,5.4548974124537881e-26,2.3360322822682227e-27,1.8756241722765348e-18,3.1662556519793784e-17,1.232892723241802e-28,8.872585270192449e-20,1.4662578112569248e-18,7.9557994240693207e-20,5.6923394347709967e-20
2.0290572777196764e-09,0.0012047559665718456,2.4291969167986329e-16,4.8131822309960089e-19,1.4276756983350771e-18,2.7334690168553705e-26,4.14857413160553e-20,0.0,0.0,4.4343726290541572e-11,7.1305401953605984e-16,4.9157791480650401e-27,1.2993568614042711e-29,3.6755888188371572e-26,5.1226946464972999e-58,1.7410483569394592e-43,5.2881274688713283e-32,1.3295893464675456e-29,4.1391928717308004e-26,2.0852721572133972e-47,1.2816588502934073e-50,9.3233738040678042e-29,8.6483969710239703e-33,2.2582772462863964e-35,3.9905422413836534e-38,2.7950307371146783e-28,1.5098695031384063e-30,2.1057340477709963e-25,1.0390005384111328e-12,3.4538992277564236e-40,5.821913229118633e-34,8.5773859203424082e-23,7.0514077170563964e-34,2.2357512385078164e-37,6.0276321158904713e-27,6.0357067865346859e-33,0.35999999999999999,0.0,0.0098893761096575643,0.10880275396068777,4.3517207145099015e-14,3.3001121183072346e-15,1.4075328251455646e-12,2.7153025059367901e-20,0.0,2.1902434359184911e-14,8.342952219637777e-28,2.8016433585344245e-27,3.7908331848858193e-11,4.7116349770854295e-19,0.0,1.6988386699184583e-26,0.0,0.0,0.0,2.0079302105229878e-64,6.0917119953806754e-08,2.9296798445338736e-07,2.3969872704519546e-08,2.3902989895232427e-07,6.9600099162333871e-09,1.0348737158813291e-12,5.032840671547295e-12,2.3562946938761988e-15,1.7683782540667179e-15,6.4114821008764775e-26,2.7522198417587272e-27,2.1225148677325553e-18,3.4362780754485525e-17,1.4500856710186634e-28,9.6114043242996706e-20,1.6190399151406685e-18,8.8951800695764973e-20,6.4900686610517634e-20
2.090522201659166e-09,0.0012047559462238751,2.5683649734842441e-16,5.0612291096310551e-19,1.5959137696505289e-18,3.1512898996721679e-26,4.7736417858987359e-20,0.0,0.0,4.6928766318091443e-11,7.9745499277913859e-16,5.6897677694789018e-27,1.4837583950353616e-29,4.189584006026272e-26,6.3744922158025063e-58,2.0170680724945931e-43,6.0696867478319753e-32,1.5186792732488655e-29,4.7266172257274444e-26,2.5526557254075671e-47,1.5597216775790317e-50,1.0646502135209981e-28,9.3510520591942762e-33,2.6043111283605773e-35,4.9242680641659133e-38,3.1916517991053707e-28,1.7516398945562191e-30,2.3545913458556316e-25,1.107942423308683e-12,4.2637694864058051e-40,6.9865400044486341e-34,9.4356566579816671e-23,8.1615153297806045e-34,2.5914116176743531e-37,6.8829255243530317e-27,7.4129580275642131e-33,0.35999999999999999,0.0,0.0098893572121886153,0.1088027458730539,4.5782791948549782e-14,3.40343624704451e-15,1.4548576693690748e-12,3.0653742144390451e-20,0.0,2.3819224763273786e-14,9.4900667962067368e-28,3.0486089770685211e-27,4.0384448292831982e-11,5.3711910266361987e-19,0.0,1.8630475190151304e-26,0.0,0.0,0.0,2.5662116258546008e-64,6.2132835838807359e-08,3.0183620097941227e-07,2.4695765991743116e-08,2.4689910364456163e-07,7.175387545064119e-09,1.1035398073225167e-12,5.4970948843046546e-12,2.5137088874855096e-15,1.8864835030614035e-15,7.5015370543550497e-26,3.227417649619009e-27,2.3930365239276571e-18,3.7196194420422624e-17,1.6977222286729207e-28,1.0392566895478032e-19,1.784034247701729e-18,9.9224294900493338e-20,7.3782724400212567e-20
