Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423)
1.0866056755400652e-13,0.0008348637344539005,1.0170061322030285e-21,2.2886211697368891e-29,2.2886202196378552e-29,3.0342757783260902e-43,5.4178227226531456e-42,0.0,0.0,9.3502832489904721e-19,9.8643439158644063e-29,1.3026008186898506e-49,7.3697974869063728e-50,1.8942436871598205e-47,3.4375097164913975e-85,1.0065709814960525e-61,6.7660962004441937e-50,6.0364855070214725e-51,1.8790597144746262e-47,5.8258892357171695e-83,5.1284416897832014e-82,4.580947205604554e-50,1.4300219468214913e-45,2.1110388169675881e-56,4.7449404571208203e-71,1.2999460182035908e-49,1.1195972000431036e-60,8.4084627687900281e-43,7.206047257430837e-22,1.0065914144281511e-61,1.9810095005759155e-58,7.5905565689284668e-36,4.3676077487215548e-59,1.520124060232034e-62,2.7785415935907084e-48,9.9218451991643297e-57,0.35999999999999999,0.0,0.0098899999422619768,0.10880299999998416,3.7083350299656167e-19,7.8876152760701431e-28,6.3040102082118623e-20,4.0910700189086655e-43,0.0,2.2619578682366849e-23,9.1782068715459128e-36,1.5841699207552422e-38,3.0080439383941725e-19,2.8032727505689674e-32,0.0,1.6823043838443425e-38,0.0,0.0,0.0,0.0,2.8087185413489468e-11,2.809956678422144e-11,1.5354219612640145e-12,1.4114679194246072e-14,1.7333358080145363e-15,7.2059353707666217e-22,2.3082975416676874e-24,1.1188666429012288e-26
1.3626397850424067e-13,0.0008348637344538864,1.2759074761087873e-21,3.48724081966685e-29,3.4872393801263974e-29,6.3309999240052398e-43,1.1978071161632295e-41,0.0,0.0,1.34358330985116e-18,1.673517155826468e-28,2.7385326286296198e-49,1.5482948006285709e-49,3.9811855801447346e-47,1.0531797759118811e-84,2.2358071986713678e-61,1.4214082705231002e-49,1.26876927766149e-50,3.9492953417042382e-47,2.0208729698143671e-82,1.5002913849718952e-81,9.6277569024177941e-50,2.5837782990393885e-45,5.074336396127462e-56,1.5560436390553779e-70,2.7321487571279933e-49,2.6922546275964952e-60,1.5202823790929608e-42,1.0982878256238806e-21,2.2358587508181864e-61,5.5210679909751867e-58,1.3714922156054571e-35,1.0502598268605769e-58,3.6553835647168446e-62,5.83977270983532e-48,2.6376817625253941e-56,0.35999999999999999,0.0,0.0098899999275945914,0.10880299999997585,4.6503135645341195e-19,1.2719927554799421e-27,9.6022567764293789e-20,1.0232805340265018e-42,0.0,3.4456407596998926e-23,1.3981337177263076e-35,2.4136779543819879e-38,4.582155730883298e-19,5.0632973493830547e-32,0.0,3.0384710835699211e-38,0.0,0.0,0.0,0.0,3.5218468679803765e-11,3.5237328447887743e-11,1.9254703796370922e-12,2.1499424962744434e-14,2.6397173702137773e-15,1.098267622762538e-21,4.1701790086793897e-24,2.0202861356431942e-26
1.6386738945447483e-13,0.0008348637344538685,1.5350437640189099e-21,4.9510017029944895e-29,4.9509996674014848e-29,1.1851411362926173e-42,2.3462041447843909e-41,0.0,0.0,1.8254719326580809e-18,2.6232452120094317e-28,5.1568320271149874e-49,2.9131991193668146e-49,7.4945494363684788e-47,2.76636764952275e-84,4.3953086873991938e-61,2.6743268147924571e-49,2.3885772213998685e-50,7.4345643227274778e-47,5.9988445404425119e-82,3.7909597987535472e-81,1.8123825740329653e-49,4.2553387454803694e-45,1.0766440334355877e-55,4.4050805936726287e-70,5.143280902144481e-49,5.7149142073839236e-60,2.5059187619819355e-42,1.5596982325637855e-21,4.3954227346943431e-61,1.339438673303353e-57,2.2588091941866932e-35,2.229405776304863e-58,7.7593640327591538e-62,1.099339584803093e-47,6.0727455867609909e-56,0.35999999999999999,0.0,0.0098899999129272061,0.10880299999996575,5.5922657087028328e-19,1.9075247426821848e-27,1.362792235578778e-19,2.2458615674619574e-42,0.0,4.890531226949536e-23,1.9844503458877493e-35,3.4265680621667052e-38,6.5036335741481602e-19,8.3361537324647833e-32,0.0,5.0022937094506107e-38,0.0,0.0,0.0,0.0,4.2348123212875121e-11,4.2374890477638653e-11,2.3155187945967035e-12,3.0512837202170075e-14,3.7456772960783313e-15,1.559664981235408e-21,6.8672947882132014e-24,3.3251328400191001e-26
2.1907421135494316e-13,0.0008348637344538232,2.0540342179454646e-21,8.6900627182698575e-29,8.6900591641220277e-29,3.4614479617827326e-42,7.3740581711123727e-41,0.0,0.0,3.0132847127809463e-18,5.5659427889197894e-28,1.5503916720153239e-48,8.7348845771778694e-49,2.2512910186894926e-46,1.727643682761532e-83,1.3899260333271278e-60,8.0172500502947306e-49,7.1760245774435445e-50,2.2333211903380267e-46,4.8699874847992415e-81,2.1971466155771309e-80,5.4438295489317705e-49,9.7511195458993694e-45,4.2545352899827881e-55,3.2911254608432451e-69,1.5450263338493642e-48,2.2627734381349678e-59,5.7569946604606333e-42,2.7391806720075359e-21,1.3899744289954544e-60,6.771020883439489e-57,5.1762824154078141e-35,8.8270699155210907e-58,3.0722472267194124e-61,3.3023838660568566e-47,2.6103191354003487e-55,0.35999999999999999,0.0,0.0098899998835924371,0.10880299999993993,7.4760904503921943e-19,3.7424188627182385e-27,2.390105146508664e-19,8.9207760513063718e-42,0.0,8.5784571885792413e-23,3.4810117357554396e-35,6.0134047439915279e-38,1.140800123321598e-18,1.9086288038674905e-31,0.0,1.145202752686922e-37,0.0,0.0,0.0,0.0,5.6602457584662275e-11,5.6649405475724073e-11,3.0956156140852226e-12,5.3514152054747175e-14,6.566488817765143e-15,2.7391045989234701e-21,1.573145954696844e-23,7.6073084117902273e-26
2.7428103325541145e-13,0.0008348637344537652,2.5739794749087997e-21,1.3509853463446552e-28,1.3509847955877154e-28,7.9279752556155996e-42,1.7646265851167121e-40,0.0,0.0,4.4990361617576356e-18,1.0131318195145129e-27,3.6367576981423975e-48,2.0433623720000787e-48,5.276857927086721e-46,6.259467836901738e-83,3.3391034855256481e-60,1.8751361609261638e-48,1.6822083096973732e-49,5.2348553607284872e-46,2.0732170500886715e-80,7.7339628937403443e-80,1.2758928908887697e-48,1.8666517692643407e-44,1.2070298885467535e-54,1.3484915221682855e-68,3.6215073184299325e-48,6.4318177991556076e-59,1.1053096588078041e-41,4.2608392335675646e-21,3.3392455805787907e-60,2.2334566648633935e-56,9.9093188102606488e-35,2.5090310493164815e-57,8.7326839336856724e-61,7.7407149404339345e-47,7.7125081379106323e-55,0.35999999999999999,0.0,0.0098899998542576681,0.10880299999990668,9.3598104516171607e-19,6.4229382113239447e-27,3.7128421870215172e-19,2.5227039865408913e-41,0.0,1.3327961824971985e-22,5.4084391765254264e-35,9.3471734069787267e-38,1.7724108411662444e-18,3.6507884616103603e-31,0.0,2.1903232124913076e-37,0.0,0.0,0.0,0.0,7.0850177330860469e-11,7.0923111299475072e-11,3.8757124196998043e-12,8.312982123406862e-14,1.0196248898859159e-14,4.2606938273371942e-21,3.0105332853677757e-23,1.4540623047018577e-25
3.846946770563481e-13,0.0008348637344536105,3.616736728316363e-21,2.640498289212902e-28,2.6404972166692867e-28,2.9538037210199666e-41,6.974596021553982e-40,0.0,0.0,8.3647937831266945e-18,2.6003357592740466e-27,1.4334035980098017e-47,7.9834312699960767e-48,2.0757494602766083e-45,5.4356086113299586e-82,1.3282274277134164e-59,7.3214871231771691e-48,6.6191641074212797e-49,2.0593767498803317e-45,2.5650659301263559e-79,6.5651016420997968e-79,5.0175860325447814e-48,5.1190073384448864e-44,6.8467374366845259e-54,1.5701024153137681e-67,1.4246902045012724e-47,3.6751423035543489e-58,3.0583018912848514e-41,8.3379074501662133e-21,1.328310727524663e-59,1.6354458015944996e-55,2.7177278226937005e-34,1.433630701534833e-56,4.9898220781180297e-60,3.0451748224638935e-46,4.4000922685038153e-54,0.35999999999999999,0.0,0.0098899997955881318,0.10880299999981791,1.3126944359927594e-18,1.5080353302129712e-26,7.2446544454845245e-19,1.35342979359317e-40,0.0,2.6014444420862714e-22,1.0557183862100718e-34,1.8262929654662563e-37,3.4595180181103733e-18,9.9931865653800834e-31,0.0,5.9942992203120525e-37,0.0,0.0,0.0,0.0,9.9325771779571136e-11,9.9468100549528181e-11,5.4359059892674654e-12,1.6220538915263006e-13,1.9877488583818406e-14,8.3375100972845174e-21,8.2492728779720361e-23,3.9735288196786555e-25
6.055219646582214e-13,0.0008348637344531458,5.7137162329883328e-21,6.5284069240582153e-28,6.528404280176478e-28,1.8210693388201648e-40,4.5524640174009838e-39,0.0,0.0,1.9670864950373086e-17,9.6849036597039746e-27,9.8007714606056371e-47,5.3078752393733872e-47,1.4126617035693505e-44,1.0285546543847012e-80,8.7523865388467637e-59,4.8570491324736414e-47,4.5075297330536868e-48,1.4018444809389913e-44,8.0241680308999048e-78,1.2749280190691823e-77,3.4115426128745273e-47,2.0372981591480584e-43,7.8669973254317609e-53,4.6528410441808614e-66,9.6980486975041512e-47,4.3337927931818538e-57,1.2521714039704038e-40,2.0667319346078179e-20,8.7533466546777356e-59,2.5826478465559381e-54,1.0818418340238825e-33,1.690475964149701e-55,5.883983903292215e-59,2.0728902399498827e-45,4.7235223826775931e-53,0.35999999999999999,0.0,0.0098899996782490628,0.10880299999955147,2.0660041779828544e-18,5.0437828352412907e-26,1.7848819979664533e-18,1.3687010322594179e-39,0.0,6.4136145774809335e-22,2.6030894071924503e-34,4.5121757946396234e-37,8.5291097280214907e-18,3.9606464840248734e-30,0.0,2.3747456087505184e-36,0.0,0.0,0.0,0.0,1.5619769020064924e-10,1.5654843648877163e-10,8.5562929617479629e-12,3.9962374745897029e-13,4.8879817254895395e-14,2.066575028726307e-20,3.2765028286886562e-22,1.5690588161863101e-24
8.263492522600947e-13,0.0008348637344524745,7.8259796272939861e-21,1.2170276828507026e-27,1.2170271905173393e-27,5.9073031711579643e-40,1.5101881113112565e-38,0.0,0.0,3.5739700116139832e-17,2.3609287050560034e-26,3.3247925584648508e-46,1.7564899308142795e-46,4.7774557898314695e-44,5.5039921761969405e-80,2.9211144893458332e-58,1.6039481329852316e-46,1.5251811818697463e-47,4.7418371082667328e-44,5.4562429483193579e-77,6.8925398071509919e-77,1.1527498038790526e-46,5.1123071464907378e-43,3.3316231387919757e-52,3.1039672059820336e-65,3.2804323285093696e-46,1.8718843247793944e-56,3.2447337049946912e-40,3.8616855103824437e-20,2.9215244628070197e-58,1.3554325277392408e-53,2.71516595154522e-33,7.3014236666785724e-55,2.5414300540569442e-58,7.0116972199540038e-45,2.0618989200176854e-52,0.35999999999999999,0.0,0.009889999560909999,0.10880299999916672,2.8191649934470886e-18,1.1626359959272936e-25,3.3167295290690545e-18,5.8321736146297547e-39,0.0,1.1925452328703345e-21,4.840702839189484e-34,8.4062381824446078e-37,1.5858958700677048e-17,9.906334910150171e-30,0.0,5.9376089680864804e-36,0.0,0.0,0.0,0.0,2.1296406080151537e-10,2.1361597771048314e-10,1.1676679712013218e-11,7.4258559100365116e-13,9.0673248275399195e-14,3.8612942020011723e-20,8.2098677954640708e-22,3.9130838154111903e-24
1e-12,0.0008348637344515974,9.497720447608778e-21,1.7847303689957838e-27,1.7847296472480018e-27,1.2264905851492476e-39,3.1707673248339993e-38,0.0,0.0,5.171751467103141e-17,4.0969705932027758e-26,7.1107928935964853e-46,3.6696460629942198e-46,1.0193380188590301e-43,1.6120080080941812e-79,6.1616500547154307e-58,3.344046117110746e-46,3.2556312509721267e-47,1.0119294499969374e-43,1.9424070190737027e-76,2.0351408389262933e-76,2.4575349496865208e-46,8.9962711583431848e-43,8.1235954391587693e-52,1.0901988040568409e-64,7.0005898289863169e-46,4.651111808802252e-56,5.89309997306393e-40,5.6730786279191697e-20,6.1626590151558324e-58,3.9325937935009805e-53,4.7785489519756427e-33,1.8141610183168479e-54,6.3146998883536393e-58,1.4963280083010625e-44,5.2024902566974302e-52,0.35999999999999999,0.0,0.0098899994686387251,0.10880299999878121,3.4113263057360686e-18,1.956828746876373e-25,4.8517994680777537e-18,1.4513838184110882e-38,0.0,1.7453361492307661e-21,7.0851466220555304e-34,1.232137854293011e-36,2.3210123620895623e-17,1.7389103689362181e-29,0.0,1.0419678420298094e-35,0.0,0.0,0.0,0.0,2.5752913364446042e-10,2.5848294241917385e-10,1.4130441037613424e-11,1.0862634645951017e-12,1.3246149499186336e-13,5.6723932846056006e-20,1.4431837216663865e-21,6.8534331404507714e-24
1.047176539861968e-12,0.0008348637344515974,9.9535224932476646e-21,1.9578261446232565e-27,1.9578253529199137e-27,1.4470304744978424e-39,3.7482871009326808e-38,0.0,0.0,5.656652233724759e-17,4.6661062325590754e-26,8.4347285330716785e-46,4.3337755054123935e-46,1.2086014609237542e-43,2.0083497737623442e-79,7.2901798893131863e-58,3.9476921850343899e-46,3.8604288821650361e-47,1.1998594306365595e-43,2.4786478212303585e-76,2.5382880071279123e-76,2.9133866951019352e-46,1.0274382132287289e-42,9.8498757840506694e-52,1.3890890691048752e-64,8.3007007386568721e-46,5.6567958168917151e-56,6.7770695878464471e-40,6.2260071793067652e-20,7.2914051274786534e-58,4.8934720676116703e-53,5.4575897157842798e-33,2.2064192993309802e-54,7.6800832488399282e-58,1.7742178645923056e-44,6.3432414450672391e-52,0.35999999999999999,0.0,0.0098899994435709404,0.10880299999866389,3.5721867882000224e-18,2.2146512234187955e-25,5.3190994938280007e-18,1.7658960595557483e-38,0.0,1.9136680369669092e-21,7.768644872645827e-34,1.3514748235673182e-36,2.5448640413344078e-17,1.9848923546471181e-29,0.0,1.1892897355512349e-35,0.0,0.0,0.0,0.0,2.6962509060735393e-10,2.7067081059692274e-10,1.4797066240059319e-11,1.1908838996618824e-12,1.4517139984295014e-13,6.2252252692579586e-20,1.6478450145886942e-21,7.819100493512613e-24
1.2680038274638413e-12,0.0008348637344505151,1.2096340099760372e-20,2.8764894254188854e-27,2.8764882622876859e-27,3.0031843052141862e-39,7.8476118234120018e-38,0.0,0.0,8.2146348136780534e-17,8.1239220857488166e-26,1.8130007989403921e-45,9.0262977374476854e-46,2.5908232786466457e-43,5.8869056682692551e-79,1.5344469407627454e-57,8.1982850734114279e-46,8.2798295505574128e-47,2.5727213003021478e-43,8.8521874665309698e-76,7.5285144908619003e-76,6.2384476839597558e-46,1.8085344845113418e-42,2.3788549658894312e-51,4.9045117071837516e-64,1.7798240396961449e-45,1.4005845933731547e-55,1.2476200281818771e-39,9.167277156479537e-20,1.534746211227936e-57,1.4165742452981922e-52,9.6080748821009401e-33,5.4628135796230216e-54,1.9015213500219403e-57,3.8042528389298779e-44,1.5887843951420185e-51,0.35999999999999999,0.0,0.009889999326231887,0.10880299999804333,4.3250797790167805e-18,3.7522969040136838e-25,7.7910489886915899e-18,4.3710899817364336e-38,0.0,2.8047011736169513e-21,1.1386997941332892e-33,1.9844168743885667e-36,3.7297691840257949e-17,3.4835848468406125e-29,0.0,2.0865517441005418e-35,0.0,0.0,0.0,0.0,3.2618099444895429e-10,3.2771302399927357e-10,1.7917452545884986e-11,1.7443038479150581e-12,2.1228542128813346e-13,9.16590853051594e-20,2.8970777923104717e-21,1.3686259645571555e-23
1.7096584026675879e-12,0.000834863734447737,1.6427781845167374e-20,5.2520516664370349e-27,5.2520495419301124e-27,9.4808259077049559e-39,2.5038206148822875e-37,0.0,0.0,1.4754651423790077e-16,1.9407992240689048e-25,6.2008556405028225e-45,2.861098591858284e-45,8.8143732643024594e-43,3.3885719584626318e-78,4.9482329278609283e-57,2.5791379253956411e-45,2.819989663962929e-46,8.7577995261398288e-43,7.3761276241586496e-75,4.5171698328230122e-75,2.1169577054105361e-45,4.3773962614180656e-42,9.5812126039160468e-51,4.01922600698476e-63,6.0586966655371017e-45,6.0046598303085889e-55,3.3615976423972575e-39,1.680867389731133e-19,4.9494658797412159e-57,7.8866748146886842e-52,2.3262271844405893e-32,2.341932509501718e-53,8.1521680606435137e-57,1.2950058194295964e-43,6.8203418298195728e-51,0.35999999999999999,0.0,0.0098899990915537975,0.10880299999645011,5.8305171058196123e-18,8.6241033199476506e-25,1.4140192418244113e-17,1.8436208140534863e-37,0.0,5.0964007978221186e-21,2.0695240995288895e-33,3.6189682065590636e-36,6.7772166188267203e-17,8.3832927302360334e-29,0.0,5.0178741153673143e-35,0.0,0.0,0.0,0.0,4.3897822030752631e-10,4.4175991871896016e-10,2.4158224490874288e-11,3.1657126146763463e-12,3.8403470851032007e-13,1.68053974975913e-19,6.9960930986931775e-21,3.2763997223477278e-23
2.1513129778713343e-12,0.0008348637344441431,2.0820266741463586e-20,8.3537517763323314e-27,8.3537483947959574e-27,2.3094207066092707e-38,6.1337521543615334e-37,0.0,0.0,2.3190025977062995e-16,3.8203259828216179e-25,1.6384497887369917e-44,6.9977652023140133e-45,2.3185133970197941e-42,1.2458018641177783e-77,1.2238935394107075e-56,6.2555289571025433e-45,7.4245712404934936e-46,2.3048853508036385e-42,3.4303729072418169e-74,1.7256959230256589e-74,5.554646468039116e-45,8.680182460211418e-42,2.7879134576662103e-50,1.8535946522803921e-62,1.5945327437032859e-44,1.8559395046299827e-54,7.4921576850204328e-39,2.684638688217937e-19,1.2242587761660348e-56,2.8581403903170317e-51,4.6141069514542559e-32,7.238237144999215e-53,2.5196648055572341e-56,3.4082081153672415e-43,2.0765332594837918e-50,0.35999999999999999,0.0,0.0098899988568757289,0.10880299999438946,7.3355585209324741e-18,1.6511703587383243e-24,2.2356612250705789e-17,5.5492262561428536e-37,0.0,8.0674450584311793e-21,3.2766100670638422e-33,5.7494569626649716e-36,1.0727864496960462e-16,1.6531949085760186e-28,0.0,9.8886273411591909e-35,0.0,0.0,0.0,0.0,5.513574579276123e-10,5.5575736452439514e-10,3.0398995546979508e-11,5.0050923831399635e-12,6.0521845928446385e-13,2.6839958397238138e-19,1.3843142998377543e-20,6.4284849458468975e-23
2.592967553075081e-12,0.0008348637344397388,2.5273754962539179e-20,1.2192150140063618e-26,1.2192145200499847e-26,4.7992140318006138e-38,1.2787984539057421e-36,0.0,0.0,3.3516570933860059e-16,6.6660931714018405e-25,3.7230314891253417e-44,1.4644073940041815e-44,5.2462823013579345e-42,3.6381705409126432e-77,2.5756017065959828e-56,1.2963396200124043e-44,1.6814185879665663e-45,5.2182590688287227e-42,1.2438986545499e-73,5.2803064552555738e-74,1.2537908153545643e-44,1.5214527856284296e-41,6.7227987021904263e-50,6.676045267868731e-62,3.6100204759406706e-44,4.7782840059050188e-54,1.488030452634207e-38,3.9343885621023188e-19,2.5764960663136285e-56,8.2605282257059659e-51,8.0898356626273716e-32,1.8634815701711227e-52,6.4870243521776798e-56,7.7161816560560956e-43,5.1832973881351293e-50,0.35999999999999999,0.0,0.0098899986221976845,0.10880299999186394,8.8402895195820533e-18,2.8184638148532688e-24,3.2432389893226652e-17,1.3725498131481507e-36,0.0,1.1717658254399528e-20,4.7600309577327616e-33,8.3813364511034378e-36,1.5581324226921684e-16,2.8818124386235666e-28,0.0,1.7225953099456313e-34,0.0,0.0,0.0,0.0,6.6332051137030827e-10,6.6970609177578018e-10,3.6639765714199963e-11,7.260639136507529e-12,8.7510631778118974e-13,3.9332735877688331e-19,2.4212061878312562e-20,1.1149743342948355e-22
3.476276703482574e-12,0.0008348637344285146,3.4363589541024538e-20,2.2120084458874829e-26,2.2120075479458477e-26,1.5670048402136986e-37,4.1860444409872005e-36,0.0,0.0,5.9827044238524517e-16,1.6146476118906984e-24,1.6045262259417965e-43,4.9483014920689338e-44,2.2349436437879875e-41,2.4143366803436066e-76,8.6192022135284651e-56,4.2312637290260486e-44,7.1746670826406765e-45,2.2260717286476166e-41,1.5209235241212246e-72,4.4663990199327883e-73,5.3076255836164321e-44,3.701709232123536e-41,2.986826568803672e-49,8.0715679069640177e-61,1.5400079539430985e-43,2.7325366183863136e-53,4.8804767403866569e-38,7.1963061974460064e-19,8.6233052747048938e-56,5.1576492025435147e-50,1.9694937887266578e-31,1.0655303323853514e-51,3.7095511541254284e-55,3.2916663955499991e-42,2.3915769650787686e-49,0.35999999999999999,0.0,0.0098899981528416565,0.10880299998542789,1.1849149664639711e-17,6.5854963674640904e-24,5.8131466065244415e-17,6.2181040058973599e-36,0.0,2.1055230360097139e-20,8.5561911681363689e-33,1.5170506240504573e-35,2.7995216081574119e-16,6.9280312250132928e-28,0.0,4.1350226685671693e-34,0.0,0.0,0.0,0.0,8.8600502623974438e-10,8.9746014582587485e-10,4.9121303381989529e-11,1.3013273252507286e-11,1.558239165007459e-12,7.1936547341547694e-19,5.8625545419850083e-20,2.6514632932052737e-22
4.359585853890067e-12,0.0008348637344140981,4.3696985208563976e-20,3.5117521351878253e-26,3.5117507066405823e-26,3.9008792934742207e-37,1.0421058354629705e-35,0.0,0.0,9.3654062226674696e-16,3.2177330320567662e-24,5.1136114962631755e-43,1.2813779430818787e-43,7.057220585109784e-41,9.6249167789303328e-76,2.1884627499672578e-55,1.0547572621226716e-43,2.2677213846659327e-44,7.0359544077577841e-41,8.8533480892624495e-72,2.1286341168079867e-72,1.6686710947108854e-43,7.3888642678321264e-41,9.254198370043858e-49,4.6631800999878922e-60,4.8675077940070806e-43,1.043487193018842e-52,1.2823245930357112e-37,1.1515250774629894e-18,2.1897616458860398e-55,1.9874622108747244e-49,3.9336420672915036e-31,4.0686212661308666e-51,1.4165402573089252e-54,1.0403979222094486e-41,7.5798902531761803e-49,0.35999999999999999,0.0,0.0098899976834857187,0.10880299997716128,1.4857751643359716e-17,1.2753134303452848e-23,9.1176746233427762e-17,1.9450771104794038e-35,0.0,3.3108546278674975e-20,1.3458643905007819e-32,2.4028762729172186e-35,4.4016008249685291e-16,1.3669999649149123e-27,0.0,8.1469834728906119e-34,0.0,0.0,0.0,0.0,1.1070455878914968e-09,1.1250275271112958e-09,6.1602837494243946e-11,2.0409792326022479e-11,2.4279870407352261e-12,1.1510073724154663e-18,1.1646993594313007e-19,5.1770504791671817e-22
