Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972),S(1993)
4.981008893903345e-10,0.0012937911140636406,1.5357120983414166e-17,4.7071230936009929e-20,7.0306794018953612e-21,5.8397099799387532e-25,4.7965685957261585e-23,0.0,0.0,2.8622169507995861e-12,3.3967327552309293e-18,3.5269337613151659e-29,2.0647412093239642e-31,6.2800177207369345e-28,6.6092797214325616e-63,1.0106109860361992e-46,5.6582001063667647e-35,2.0671606553102137e-31,6.5882531261260663e-28,2.3004008740726371e-50,9.4080778843646704e-54,1.4816775313565892e-30,1.2608201209812774e-34,1.4892645743695385e-38,2.8120268120944727e-36,4.4456103342705643e-30,9.3141222950234983e-33,6.3259350172455302e-27,4.0375772384528643e-14,1.1724994250350858e-43,6.745478562910971e-38,6.9676841374867174e-25,4.9775713260866036e-36,1.4182769127212632e-39,9.5940085479072472e-29,4.1663204836233877e-36,0.35999999999999999,0.0,0.0098898584005388378,0.1088029597258422,2.4971328048204291e-15,7.6126494976477131e-16,2.4068830892793775e-13,6.6107299832681747e-23,0.0,2.8172333000770847e-16,2.8811854961590683e-30,3.3901802594965135e-29,1.7829647035342281e-12,8.5441081710986695e-22,0.0,1.848097939332944e-28,0.0,0.0,0.0,4.0535891121800709e-69,2.8978399375568322e-08,6.6515008775295569e-08,5.8326903332681948e-09,3.8904077690227353e-08,1.3671592389107208e-09,4.0233652272852429e-14,5.8177301215360022e-14,8.1063323709691449e-17,6.1050550881447168e-17,8.3286890385126921e-29,2.9589560458846927e-30,6.1716816164623046e-21,5.8881102052856925e-19,1.6927896419260581e-31,6.4013649816747615e-21,4.5118080149358647e-20,1.2025388864736893e-21,2.5260393665429052e-22,2.1660827077648146e-28
5.074460301316232e-10,0.0012937911112021585,1.5910487920146059e-17,4.8477679580087902e-20,7.512973420557413e-21,6.2771814646866702e-25,5.2219919265843596e-23,0.0,0.0,2.9612995590805966e-12,3.6263714947805837e-18,3.7120839403227712e-29,2.1394194086690889e-31,6.5013823904147365e-28,7.677193262428829e-63,1.1155558722831351e-46,6.1963083601503531e-35,2.1420794616072729e-31,6.8265250985300158e-28,2.487284199255044e-50,1.0194681186265558e-53,1.5352627225742647e-30,1.3400909526437382e-34,1.6467833521119323e-38,3.0236099765096332e-36,4.6063625225240994e-30,9.8315765265847065e-33,6.4424038967516561e-27,4.2236156838485882e-14,1.2806472740564138e-43,7.5858682579354276e-38,7.4309216897167422e-25,5.248438392513607e-36,1.4963328982879529e-39,9.9408989061146969e-29,4.4834033136457154e-36,0.35999999999999999,0.0,0.0098898557439716737,0.10880295866701409,2.5919632628155619e-15,7.7562361302544271e-16,2.4709914856268815e-13,7.1436633352401601e-23,0.0,2.9714994630869166e-16,3.0380820785601715e-30,3.5760409497864107e-29,1.8512805911685728e-12,9.195395513919503e-22,0.0,1.9545912685124133e-28,0.0,0.0,0.0,4.5753291158639237e-69,2.9221465512372261e-08,6.7760281418738274e-08,5.9421129862867616e-09,3.9934554972552308e-08,1.3954075259747361e-09,4.2087297714083746e-14,6.1626614652684494e-14,8.4909657892466616e-17,6.3942741649083336e-17,8.8449252883790741e-29,3.1469424332651311e-30,6.6541742839023226e-21,6.2106496536363547e-19,1.7984938471409398e-31,6.5234485575727381e-21,4.6744274676186161e-20,1.2644503922032592e-21,2.7076152499076008e-22,2.3950098325197569e-28
5.167911708729119e-10,0.001293791108331911,1.6473359088044097e-17,4.9896945785311877e-20,8.0186670147536796e-21,6.7386746759485997e-25,5.6763202429156495e-23,0.0,0.0,3.0618907289052049e-12,3.8670016460860244e-18,3.9034360273183262e-29,2.2154684596566981e-31,6.7265289638777706e-28,8.8926794308286825e-63,1.2291223349783445e-46,6.7737838809403931e-35,2.2183876530867963e-31,7.0691696644679521e-28,2.6855204735103008e-50,1.1029825076161668e-53,1.5898311986140948e-30,1.422611521076513e-34,1.8173069686979882e-38,3.2468419596574476e-36,4.7700632816732064e-30,1.0367583571792286e-32,6.560247392084749e-27,4.4143158674699184e-14,1.3965231246700799e-43,8.5122832387402263e-38,7.9152782411325988e-25,5.5286164015954998e-36,1.5771347778591366e-39,1.0294150744058339e-28,4.819255755854757e-36,0.35999999999999999,0.0,0.0098898530874064576,0.10880295760494019,2.6886984898806248e-15,7.8998563126462247e-16,2.5353185309866557e-13,7.7084009524615562e-23,0.0,3.1315695558541792e-16,3.2027230785340552e-30,3.7689106007533069e-29,1.9209182474144273e-12,9.8852103926885293e-22,0.0,2.0651272478666363e-28,0.0,0.0,0.0,5.1536839099656802e-69,2.9461285833897193e-08,6.9005552555577174e-08,6.0515353589717301e-09,4.0968276875941184e-08,1.4236553208545504e-09,4.3987386202258863e-14,6.5208116213248747e-14,8.8855563433596742e-17,6.6909668186807101e-17,9.3891914536392112e-29,3.3452762320303351e-30,7.1645348035339317e-21,6.5442567311067889e-19,1.9099641251719483e-31,6.6472468421996209e-21,4.8400146473778483e-20,1.3282585629227428e-21,2.8982856870951794e-22,2.6431226971046857e-28
5.261363116142006e-10,0.0012937911054533462,1.7045720985156108e-17,5.1328902454312141e-20,8.5484519234098168e-21,7.2250446481435841e-25,6.1609432276637362e-23,0.0,0.0,3.1639869656335827e-12,4.1189449869087809e-18,4.1010942713608469e-29,2.2929051258872282e-31,6.9555007789022652e-28,1.0272777717712565e-62,1.3518355574175081e-46,7.3926570310228646e-35,2.2961030146184379e-31,7.316240225839565e-28,2.895581408603197e-50,1.1915505222574502e-53,1.6453949673207225e-30,1.5084407782458085e-34,2.0016091108688772e-38,3.4821479391922898e-36,4.9367486040334907e-30,1.092248296207678e-32,6.6795779503940208e-27,4.6096915137300812e-14,1.5205304037794146e-43,9.531678042834993e-38,8.4212766384218685e-25,5.8182568465510187e-36,1.6607302650181443e-39,1.0653841701619115e-28,5.1747666083269076e-36,0.35999999999999999,0.0,0.0098898504308431862,0.10880295653978869,2.78733381149247e-15,8.0435102026632975e-16,2.599853837806159e-13,8.3061935177143282e-23,0.0,3.297558743138276e-16,3.3754206487322934e-30,3.9689292658869552e-29,1.991879813926608e-12,1.0615202430472843e-21,0.0,2.179783408045008e-28,0.0,0.0,0.0,5.7937635275953712e-69,2.9698028552452518e-08,7.0250822124160526e-08,6.1609574513237671e-09,4.2005075189815787e-08,1.4519026829024447e-09,4.5934054428393264e-14,6.8924133432053241e-14,9.2901356230542234e-17,6.9951566644919272e-17,9.9628639370687611e-29,3.5544775919510069e-30,7.7038198063788143e-21,6.8890857007080683e-19,2.0274858914580623e-31,6.7728494294295562e-21,5.0086094285850822e-20,1.3939877951885791e-21,3.0983159526615688e-22,2.911626548010704e-28
5.354814523554893e-10,0.0012937911025668917,1.7627560164776484e-17,5.2773430001251529e-20,9.10302855219995e-21,7.7371607827385426e-25,6.677291297423565e-23,0.0,0.0,3.2675849581316811e-12,4.3825273521860801e-18,4.3051644073880666e-29,2.3717475003672292e-31,7.1883452930222425e-28,1.183611165088219e-62,1.4842416627864714e-46,8.0550193534032843e-35,2.3752446947699851e-31,7.5677944242505108e-28,3.1179507757218476e-50,1.285376654999231e-53,1.701966990048802e-30,1.5976370098081498e-34,2.2004914489625392e-38,3.7299626346111861e-36,5.106457343039117e-30,1.1496618512755453e-32,6.8005103304374572e-27,4.8097557078472004e-14,1.6530871004920278e-43,1.0651423630718805e-37,8.9494411941265504e-25,6.117512982405186e-36,1.7471676512560735e-39,1.1020055593654604e-28,5.5508643015228384e-36,0.35999999999999999,0.0,0.0098898477742818593,0.10880295547171821,2.8878641869624082e-15,8.1871979533160582e-16,2.6645875456499866e-13,8.9383161155899924e-23,0.0,3.4695818896480446e-16,3.5564946964458391e-30,4.1762366814535542e-29,2.0641674360173286e-12,1.1387064943837951e-21,0.0,2.2986374040910402e-28,0.0,0.0,0.0,6.5010749894678184e-69,2.9931853236515014e-08,7.1496089220277098e-08,6.2703792633435344e-09,4.3044790347216691e-08,1.480150514023164e-09,4.7927432715474803e-14,7.2776985778466016e-14,9.704733850791384e-17,7.3068662903128129e-17,1.0567374127246696e-28,3.7750883095549158e-30,8.2731056131778191e-21,7.2452894514925776e-19,2.1513563485286823e-31,6.9003560630950787e-21,5.1802522544945438e-20,1.4616629965377729e-21,3.3079742444738838e-22,3.2017783827430919e-28
5.44826593096778e-10,0.0012937910996729607,1.8218863175725428e-17,5.4230416454465124e-20,9.6831062568293532e-21,8.2759067823733052e-25,7.2268359711812959e-23,0.0,0.0,3.3726815740801847e-12,4.6580787282090609e-18,4.5157537683460363e-29,2.4520150336016896e-31,7.4251141625689482e-28,1.3602997130786655e-62,1.6269080850403961e-46,8.7630239641412031e-35,2.4558332342747438e-31,7.8238942306599158e-28,3.3531246381131949e-50,1.3846704277441675e-53,1.7595612018228577e-30,1.6902578558773947e-34,2.4147839387707696e-38,3.9907305469631101e-36,5.2792312737044437e-30,1.2090338642275591e-32,6.9231615757533052e-27,5.014520887404488e-14,1.7946261480359502e-43,1.1879323823824619e-37,9.5002977035260782e-25,6.4265399984454614e-36,1.8364958547227826e-39,1.1392882540452946e-28,5.948518780833505e-36,0.35999999999999999,0.0,0.0098898451177224737,0.10880295440087932,2.9902842027454704e-15,8.3309197126882571e-16,2.7295103283132856e-13,9.6060679233464368e-23,0.0,3.6477535718975726e-16,3.7462729832602038e-30,4.3909722803697959e-29,2.1377832564340863e-12,1.2202535288039125e-21,0.0,2.4217670167684333e-28,0.0,0.0,0.0,7.2815297147369224e-69,3.0162910693732075e-08,7.274135356969726e-08,6.3798007950316969e-09,4.4087271541791145e-08,1.5083990861393305e-09,4.9967644934009673e-14,7.6768988175855438e-14,1.0129379892633928e-16,7.6261172518076715e-17,1.1204209540546284e-28,4.0076738139960244e-30,8.873487958124155e-21,7.6130195178251405e-19,2.2818845920287227e-31,7.0298248606784172e-21,5.3549893762950533e-20,1.5313093316548569e-21,3.5275319642638247e-22,3.5148883296071503e-28
5.541717338380667e-10,0.0012937910967719467,1.881961653616245e-17,5.5699756871572306e-20,1.0289403331193708e-20,8.8421806923201119e-25,7.8110904871507386e-23,0.0,0.0,3.4792738431727927e-12,4.9459332678937338e-18,4.7329714078439678e-29,2.5337285596311932e-31,7.6658633140430537e-28,1.5595567817130831e-62,1.7804239441138964e-46,9.5188860886987932e-35,2.5378905924989147e-31,8.0846060284575752e-28,3.6016116827086719e-50,1.4896465853801039e-53,1.8181925300191734e-30,1.7863602964761549e-34,2.6453450802980516e-38,4.2649063085784954e-36,5.4551151486452539e-30,1.2703996725109424e-32,7.0476509980073573e-27,5.2239988912144961e-14,1.945595896921654e-43,1.3223632721158283e-37,1.0074373340204634e-24,6.7454952084313162e-36,1.9287644740360907e-39,1.1772419088598056e-28,6.3687435884238938e-36,0.35999999999999999,0.0,0.0098898424611650222,0.10880295332741573,3.0945881071148967e-15,8.47467562431758e-16,2.7946133529843059e-13,1.0310772277303249e-22,0.0,3.832188043450583e-16,3.9450912210101867e-30,4.6132751505524949e-29,2.2127294128120806e-12,1.3063395302610425e-21,0.0,2.5492501536995642e-28,0.0,0.0,0.0,8.1414452540078441e-69,3.0391343641816138e-08,7.3986616122683481e-08,6.4892220463889189e-09,4.5132376056915959e-08,1.536647446683588e-09,5.2054808992871501e-14,8.0902451316744852e-14,1.0564101120159297e-16,7.9529299897520175e-17,1.1874915262349947e-28,4.2528232385849046e-30,9.5060820291456631e-21,7.9924261007120117e-19,2.4193916292600193e-31,7.1612834731318392e-21,5.5328716692122474e-20,1.6029523106116207e-21,3.757263714873847e-22,3.852321142200675e-28
5.635168745793554e-10,0.0012937910938642066,1.9429806802652777e-17,5.7181352263005596e-20,1.0922646666148768e-20,9.4368949377500761e-25,8.4316105430960073e-23,0.0,0.0,3.5873589400923363e-12,5.2464291859601223e-18,4.9569282266392435e-29,2.6169103206947576e-31,7.9106530106811018e-28,1.7837908540486481e-62,1.9454004427242744e-46,1.0324883751724206e-34,2.6214401726030153e-31,8.3500006921479834e-28,3.8639336185986863e-50,1.6005253412537008e-53,1.8778769120595241e-30,1.8860006125450646e-34,2.8930622308889043e-38,4.552955053128431e-36,5.6341567511326124e-30,1.3337951457284632e-32,7.1741001723387554e-27,5.4382010490961275e-14,2.1064606556989087e-43,1.4693072125838197e-37,1.0672196465035373e-24,7.0745382476099877e-36,2.0240238439915622e-39,1.2158768325428478e-28,6.8125979604617113e-36,0.35999999999999999,0.0,0.0098898398046095102,0.10880295225146361,3.2007698743839913e-15,8.6184658279118169e-16,2.8598882051725169e-13,1.1053777106659538e-22,0.0,4.0229991669396462e-16,4.153293100457593e-30,4.8432839536969939e-29,2.2890080448168914e-12,1.3971471751615198e-21,0.0,2.6811648479685038e-28,0.0,0.0,0.0,9.0875951343138456e-69,3.0617287941952297e-08,7.5231877279293245e-08,6.5986430174158655e-09,4.6179968032328942e-08,1.5648951932885849e-09,5.4189037734508153e-14,8.5179677566840053e-14,1.100892354455909e-16,8.2873239522273662e-17,1.258109563294213e-28,4.5111480037571597e-30,1.0172022847351485e-20,8.3836580813593542e-19,2.5642108927127258e-31,7.2948007408569085e-21,5.7139472879888697e-20,1.6766181930686669e-21,3.9974470595131714e-22,4.2154975304363154e-28
5.728620153206441e-10,0.0012937910909500915,2.0049420591552313e-17,5.8675109368783259e-20,1.1583571755070693e-20,1.0060976242681155e-24,9.08999474408677e-23,0.0,0.0,3.6969341817989037e-12,5.5599087516368763e-18,5.1877370901206685e-29,2.7015839940036242e-31,8.1595479267184368e-28,2.0356178371313913e-62,2.1224712511459737e-46,1.1183358285594688e-34,2.7065068487452381e-31,8.6201536727851469e-28,4.1406254888256711e-50,1.7175325369011162e-53,1.9386313146234295e-30,1.989234390414616e-34,3.1588519555691338e-38,4.8553526880078341e-36,5.8164069527079747e-30,1.3992567193910775e-32,7.3026329199937509e-27,5.6571382005402722e-14,2.2777011582901009e-43,1.6296848421357845e-37,1.1294296585715228e-24,7.4138312540090288e-36,2.1223250869528533e-39,1.2552040003345013e-28,7.2811888161172559e-36,0.35999999999999999,0.0,0.0098898371480559272,0.1088029511731516,3.3088232177971684e-15,8.7622904594772479e-16,2.9253268731409616e-13,1.183645492566352e-22,0.0,4.2203004039022343e-16,4.371230331856994e-30,5.0811369129286083e-29,2.3666212961357751e-12,1.4928636640607177e-21,0.0,2.8175892571879656e-28,0.0,0.0,0.0,1.0127258735154402e-68,3.0840872854478814e-08,7.6477136352483345e-08,6.7080637081132009e-09,4.7229918208454789e-08,1.5931430106806482e-09,5.6370439117211491e-14,8.9602960813744306e-14,1.1463872078275114e-16,8.6293177716390648e-17,1.3324415585242772e-28,4.7832827839616182e-30,1.0872465261767554e-20,8.7868630329062347e-19,2.7166887572137955e-31,7.4304793180593934e-21,5.898262384456265e-20,1.7523339641178775e-21,4.2483626348086443e-22,4.6058954212454477e-28
5.822071560619328e-10,0.00129379108802993,2.0678444529425596e-17,6.0180941097485724e-20,1.2272923019275994e-20,1.0715365509369778e-24,9.7878848590408918e-23,0.0,0.0,3.8079970319057067e-12,5.886718390525166e-18,5.4255129429786218e-29,2.7877747198117201e-31,8.4126172261096183e-28,2.3178734738102789e-62,2.3122928680679602e-46,1.209671467245781e-34,2.7931169945133494e-31,8.8951450875556177e-28,4.4322359399664376e-50,1.8408997577238976e-53,2.0004737537934269e-30,2.0961165593313176e-34,3.4436603521930955e-38,5.1725861458596295e-36,6.0019197735997064e-30,1.4668214278681576e-32,7.4333752789147971e-27,5.880820658213767e-14,2.4598149989802379e-43,1.8044669769930434e-37,1.1941204433073733e-24,7.7635390440678948e-36,2.22372016287675e-39,1.2952350670165591e-28,7.7756728141644882e-36,0.35999999999999999,0.0,0.0098898344915042766,0.1088029500926013,3.4187415626001283e-15,8.9061496509964554e-16,2.9909217784959352e-13,1.2660202441837134e-22,0.0,4.424204849408706e-16,4.5992627250383881e-30,5.3269718538096343e-29,2.4455713092530067e-12,1.5936807479193936e-21,0.0,2.9586016640835285e-28,0.0,0.0,0.0,1.1268235724102761e-68,3.1062220536148358e-08,7.772239282157719e-08,6.8174841184815868e-09,4.8282104429123966e-08,1.6213914172181952e-09,5.8599115848843401e-14,9.4174590487218126e-14,1.19289706280597e-16,8.9789293030626886e-17,1.4106601732543701e-28,5.0698881738546208e-30,1.160858358955761e-20,9.2021872350367946e-19,2.8771847365414932e-31,7.5683854557891433e-21,6.0858682382078706e-20,1.8301269718337559e-21,4.5102945381036462e-22,5.0250513409066668e-28
5.915522968032215e-10,0.00129379108510404,2.1316865211987788e-17,6.1698766400437814e-20,1.2991453947431713e-20,1.1401017819861816e-24,1.0526966307950818e-22,0.0,0.0,3.9205450928545496e-12,6.2272087480991505e-18,5.6703729353110211e-29,2.8755091275296153e-31,8.6699346338090873e-28,2.6336278350170987e-62,2.5155449762630714e-46,1.3067421984333834e-34,2.8812985094336599e-31,9.1750598031076388e-28,4.7393275888816566e-50,1.9708645360463702e-53,2.0634233137935034e-30,2.2067013994350215e-34,3.7484633014851686e-38,5.5051537639822653e-36,6.1907524389121837e-30,1.5365269410296771e-32,7.5664554807407038e-27,6.1092582185532522e-14,2.6533171603427726e-43,1.9946764617030892e-37,1.2613451937685944e-24,8.1238293072078763e-36,2.3282619248292207e-39,1.3359823790350699e-28,8.2972586844542617e-36,0.35999999999999999,0.0,0.0098898318349545551,0.10880294900992858,3.5305180531030195e-15,9.0500435304999335e-16,3.0566657673721988e-13,1.3526440415584913e-22,0.0,4.634825228331777e-16,4.837758278300309e-30,5.5809261996530494e-29,2.5258602215311963e-12,1.699794765523262e-21,0.0,3.1042804775869628e-28,0.0,0.0,0.0,1.2518838083633854e-68,3.1281446184853377e-08,7.8967647329181937e-08,6.9269042485216924e-09,4.9336411496847618e-08,1.6496397679786668e-09,6.0875165495802191e-14,9.8896853793110965e-14,1.2404241914257867e-16,9.3361755021838019e-17,1.4929443730238841e-28,5.3716515254797109e-30,1.2381571476392763e-20,9.6297756926629502e-19,3.0460715138859777e-31,7.7085345493072864e-21,6.2768227083625285e-20,1.9100248659368942e-21,4.7835304669916877e-22,5.4745620028645821e-28
6.008974375445101e-10,0.001293791082172715,2.1964669252825402e-17,6.3228509060378852e-20,1.3739926757064834e-20,1.2118902533875676e-24,1.1308969009236686e-22,0.0,0.0,4.0345760833300461e-12,6.5817345940292928e-18,5.9224365616236881e-29,2.9648153588278836e-31,8.9315784960719992e-28,2.9862018707366419e-62,2.7329308261899789e-46,1.4098014071496323e-34,2.9710808425682761e-31,9.4599875092547798e-28,5.0624775222625075e-50,2.1076706710706288e-53,2.1275001635623792e-30,2.3210424945584197e-34,4.0742667034173201e-38,5.8535657770531484e-36,6.3829654283111543e-30,1.6084116050073465e-32,7.7020039447513046e-27,6.3424602628035783e-14,2.8587406700124046e-43,2.2013901027037219e-37,1.3311572015020101e-24,8.4948728225376689e-36,2.4360041807325097e-39,1.3774589852185503e-28,8.8472097489915749e-36,0.35999999999999999,0.0,0.0098898291784067609,0.10880294792524357,3.6441456250373406e-15,9.1939722228800627e-16,3.1225520259364721e-13,1.4436614119606006e-22,0.0,4.8522738180895201e-16,5.0870932269266302e-30,5.8431368792530561e-29,2.607490170432309e-12,1.8114066916337668e-21,0.0,3.2547042324172354e-28,0.0,0.0,0.0,1.3887941593826561e-68,3.1498659427894512e-08,8.0212900391934439e-08,7.0363240982341787e-09,5.0392729784592586e-08,1.6778875440072182e-09,6.3198681493439125e-14,1.0377203168125131e-13,1.2889707444023948e-16,9.7010724487945299e-17,1.5794796089389733e-28,5.6892849405088778e-30,1.3192642321166028e-20,1.0069772153256469e-18,3.2237353398497173e-31,7.8509777214511021e-21,6.4711813757175114e-20,1.9920560831304735e-21,5.0683614111564145e-22,5.9560858501848537e-28
6.102425782857988e-10,0.0012937910792362353,2.2621843311645821e-17,6.4770097359973231e-20,1.4519112331016641e-20,1.2870003213795294e-24,1.2135667907237859e-22,0.0,0.0,4.1500878338275266e-12,6.9506547900837695e-18,6.1818257929976935e-29,3.0557230944797616e-31,9.1976318534673428e-28,3.3791829432793609e-62,2.9651776348555105e-46,1.5191090118354572e-34,3.0624950198190158e-31,9.7500228046279574e-28,5.4022777134053983e-50,2.2515684572702775e-53,2.1927255760142226e-30,2.4391927312671111e-34,4.4221068252497704e-38,6.2183446800795887e-36,6.5786225337779383e-30,1.6825144806619852e-32,7.8401532610750437e-27,6.5804357847081199e-14,3.076637196750828e-43,2.4257405750880761e-37,1.4036098505834376e-24,8.8768436629796238e-36,2.54700175161304e-39,1.4196786492380821e-28,9.4268463148694478e-36,0.35999999999999999,0.0,0.0098898265218608922,0.10880294683865044,3.7596170249400204e-15,9.3379358500970425e-16,3.1885740572699828e-13,1.5392193427346804e-22,0.0,5.0766624313300034e-16,5.3476520848374426e-30,6.1137403060089619e-29,2.6904632960870489e-12,1.9287221696842639e-21,0.0,3.4099515881225809e-28,0.0,0.0,0.0,1.5385054009693851e-68,3.1713964701709652e-08,8.145815168679265e-08,7.145743667619709e-09,5.1450954856063477e-08,1.706135066022854e-09,6.5569753417636814e-14,1.08802397753895e-13,1.3385387828287539e-16,1.0073635562282817e-16,1.6704579661948925e-28,6.0235261180154777e-30,1.4043029348730573e-20,1.0522319119248036e-18,3.4105765929045962e-31,7.995801250086001e-21,6.6689975586912633e-20,2.0762498626103143e-21,5.3650817361129352e-22,6.471344462040257e-28
