Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381)
5.43853271695794e-09,0.0013285556665706745,8.5637541433961639e-09,6.7640120126645879e-11,6.7379165708004818e-11,2.3198465599766861e-13,3.545043371755733e-12,0.0,0.0,2.7369557793403679e-06,1.6289393117556258e-07,4.3506777153920855e-15,6.7875195927690362e-17,1.3080525873778831e-14,3.4651509934925431e-29,2.813456380752493e-22,3.5230731598514793e-16,2.0314928275693477e-15,1.5692419926100861e-14,1.627009386216394e-26,7.7709312603805175e-29,1.148762581237666e-16,2.1178657194414085e-18,8.875615121834314e-19,2.9919862164234639e-21,2.1365707762446306e-16,1.6211880222205111e-19,3.7576616352012688e-14,1.22127305164481e-05,8.4814418461343177e-21,1.7748425102623728e-17,6.4647806232745059e-12,7.1941648337430475e-20,7.5715382708941907e-22,4.5233669949765224e-15,5.3130907681289533e-17,0.35999999999999999,0.0,0.009233397802796358,0.10874396756940036,2.6934196727330407e-10,1.2301217072355048e-09,3.8864220260532597e-07,6.2820711378497044e-10,0.0,1.9752408515064562e-10,5.9786708580338201e-17,3.9669012400367913e-20,5.0514871636426523e-06,1.2506529044850909e-11,0.0,2.0249658649660044e-17,0.0,0.0,0.0,0.0,0.00025123759000800699,0.00031479430080952813,1.6795063871329857e-05,5.0906588179547097e-05,1.1460879933737176e-06,1.2110827297368897e-05,4.0679904245961365e-06,6.9146574904724901e-09,4.0920876075403917e-09,1.5147317167534092e-14,8.7209834061177225e-17,9.027479183101553e-08
5.623970774359955e-09,0.0013285526466639513,9.0348683144174989e-09,7.406366279161537e-11,7.3751385182659595e-11,2.6991355340684381e-13,4.1409578688272634e-12,0.0,0.0,2.9062138264218323e-06,1.847204236764866e-07,5.1860463106362974e-15,8.305117639364802e-17,1.5059808983006394e-14,4.776318246775277e-29,3.6330592129231527e-22,4.2216962307515472e-16,2.4589518549595171e-15,1.8153051568571927e-14,2.1256435324973382e-26,9.7910735973423705e-29,1.3266181345263594e-16,2.2756791490036366e-18,1.0666761401699292e-18,3.7993619047604414e-21,2.4627571582554487e-16,1.9533832049405893e-19,4.1847161010471737e-14,1.3030200087608656e-05,1.1288157700059347e-20,2.1643294516167997e-17,7.196021649557897e-12,8.4505337922574635e-20,9.3884522403454325e-22,5.2659301247066226e-15,6.4305793366489475e-17,0.35999999999999999,0.0,0.0092129029450591371,0.10874187052470802,2.7871587429790892e-10,1.3125685518237661e-09,4.0001653567629872e-07,7.2905073322525592e-10,0.0,2.0772839046760673e-10,6.7302362771435461e-17,4.697699980415884e-20,5.5098298767534245e-06,1.4077482423180275e-11,0.0,2.2817849719997454e-17,0.0,0.0,0.0,0.0,0.00025842789907894935,0.00032435982441437593,1.7341688765613451e-05,5.237501848853114e-05,1.1809721836041221e-06,1.2915017142086257e-05,4.4697851374101204e-06,7.3742798528816593e-09,4.3640869248594151e-09,1.7692259707018728e-14,1.0188947948244628e-16,1.0272279217251724e-07
5.809408831761969e-09,0.0013285496803387806,9.5115289478943164e-09,8.0836025656747778e-11,8.0464430865006093e-11,3.1232582270226443e-13,4.8107917630996617e-12,0.0,0.0,3.0788381029841197e-06,2.0854081976752421e-07,6.1446336269551893e-15,1.0100403822068108e-16,1.7252734937207778e-14,6.5056861983823966e-29,4.6484994185756891e-22,5.0261525323910196e-16,2.9568856638142965e-15,2.0893869396447476e-14,2.7510554430738191e-26,1.2235998279929224e-28,1.5242756451795472e-16,2.4387308205489732e-18,1.2734188802077677e-18,4.7838950526530581e-21,2.8243984288241782e-16,2.3391584397850001e-19,4.6421389124312774e-14,1.3871051037536874e-05,1.4875930286102819e-20,2.6219885892288847e-17,7.9836960073486731e-12,9.8668446626840502e-20,1.1563319223224216e-21,6.0996905236149427e-15,7.7319330252104527e-17,0.35999999999999999,0.0,0.0091925322255135243,0.10873976403637452,2.8801619385123029e-10,1.3973762299579992e-09,4.1124573224827278e-07,8.4187359963090779e-10,0.0,2.1795998061614311e-10,7.5425029554833189e-17,5.533753807412727e-20,5.9930341184537263e-06,1.5775194448690721e-11,0.0,2.5615019712032654e-17,0.0,0.0,0.0,0.0,0.00026552580938799751,0.00033384308297453377,1.7886688174685471e-05,5.3824401190357613e-05,1.215555072744487e-06,1.3741361139783969e-05,4.8949795890062241e-06,7.846569844885415e-09,4.6435805379019355e-09,2.0550531074233512e-14,1.1837975951151574e-16,1.1636593431400457e-07
5.994846889163984e-09,0.0013285467656848234,9.9932932344656711e-09,8.7961437802403821e-11,8.7521600966176377e-11,3.5954852034702148e-13,5.5605386027387785e-12,0.0,0.0,3.2546613342384454e-06,2.3445126830342724e-07,7.2394458301409565e-15,1.2212950001457994e-16,1.9673503539481936e-14,8.7625295690050464e-29,5.8964976300323288e-22,5.9476522034324795e-16,3.5338561055478971e-15,2.393536412275128e-14,3.5292259926923731e-26,1.5175033500111115e-28,1.7431131406573537e-16,2.6069685012830507e-18,1.510773926447745e-18,5.9759502938986932e-21,3.2238380977411523e-16,2.7849887375333209e-19,5.1307846509572673e-14,1.473498291602583e-05,1.9423169735073268e-20,3.1569014096709255e-17,8.8303268682580424e-12,1.1456080745087071e-19,1.415209161365059e-21,7.0323514036886013e-15,9.2393597716892291e-17,0.35999999999999999,0.0,0.0091722853906817687,0.10873764778814989,2.9723848811952983e-10,1.4845143358238455e-09,4.2232979157397227e-07,9.676106638403636e-10,0.0,2.2820563967221588e-10,8.4174869457385003e-17,6.4858279026810593e-20,6.5015342851359226e-06,1.760386786122606e-11,0.0,2.8653362217399683e-17,0.0,0.0,0.0,0.0,0.00027253133753034873,0.00034324378402528205,1.8430070762791759e-05,5.525474426318212e-05,1.2498355892081055e-06,1.4589492407685517e-05,5.3439536516798783e-06,8.3313167038057591e-09,4.9304435816856481e-09,2.3746867167262969e-14,1.3682387502633466e-16,1.3127005407076155e-07
6.180284946565998e-09,0.0013285439008384802,1.0479733313498871e-08,9.5443818677794562e-11,9.4925812882480443e-11,4.1191597131706554e-13,6.3964091568272452e-12,0.0,0.0,3.4335167265303364e-06,2.6254746169108029e-07,8.4843398514699951e-15,1.4686335236633223e-16,2.233666520959058e-14,1.1678465454903517e-28,7.4187632572729613e-22,6.9980711281620104e-16,4.1991030777407514e-15,2.7298706229339416e-14,4.4902345447500958e-26,1.8685676446175879e-28,1.9845461947184612e-16,2.7803402645594081e-18,1.7819072017021406e-18,7.4096773597821859e-21,3.6634705726095218e-16,3.2978884361630885e-19,5.6514805448157298e-14,1.5621695325094945e-05,2.5140506171306912e-20,3.7789950123744502e-17,9.7384728689641195e-12,1.3231657534639255e-19,1.7217262095168551e-21,8.0719900864682638e-15,1.0976794967914301e-16,0.35999999999999999,0.0,0.0091521621657217021,0.10873552148053184,3.0637858647968036e-10,1.5739524689774099e-09,4.33268760713994e-07,1.1072296068384731e-09,0.0,2.38452854473873e-10,9.3571236260102482e-17,7.5652963458316091e-20,7.0357473811299121e-06,1.9567536909873283e-11,0.0,3.1945277203073285e-17,0.0,0.0,0.0,0.0,0.00027944453023421922,0.00035256166045149258,1.897184517202755e-05,5.6666061797655327e-05,1.2838127541513068e-06,1.5459043365356867e-05,5.8170641876043838e-06,8.8283092672075288e-09,5.224550962520073e-09,2.7306795842287907e-14,1.5736962021722298e-16,1.4750170507719422e-07
6.365723003968013e-09,0.0013285410839825294,1.0970435801882843e-08,1.0328678777723861e-10,1.0267961082677608e-10,4.6976907586672019e-13,7.3248251871408461e-12,0.0,0.0,3.6152381920885998e-06,2.9292444960928414e-07,9.8940446060132407e-15,1.7568375553951523e-16,2.5257108282996253e-14,1.541072683704139e-28,9.2623981045877774e-22,8.1899530563146861e-16,4.9625684123442051e-15,3.100573630671975e-14,5.6687158759224683e-26,2.2854183487829057e-28,2.2500266846433426e-16,2.9587944954342318e-18,2.090167154185077e-18,9.1233020562782365e-21,4.1457383677916617e-16,3.8854371289848733e-19,6.2050257932350005e-14,1.6530888017085849e-05,3.2275096157498709e-20,4.4990865372563207e-17,1.071072624963943e-11,1.5207407230647088e-19,2.082836701389438e-21,9.227062626558237e-15,1.2969956544209276e-16,0.35999999999999999,0.0,0.0091321622547452762,0.1087333848304991,3.1543257708972893e-10,1.6656602442691392e-09,4.4406273374739279e-07,1.2617298255154782e-09,0.0,2.4868979433172442e-10,1.036326510133774e-16,8.7841391534120972e-20,7.5960730813868476e-06,2.1670061951406226e-11,0.0,3.5503362540038342e-17,0.0,0.0,0.0,0.0,0.00028626546385424702,0.00036179647028781076,1.9512020021068888e-05,5.8058373891879546e-05,1.3174856807632601e-06,1.6349645915158601e-05,6.3146453838118578e-06,9.3373360766243366e-09,5.5257774192714549e-09,3.1256604045360206e-14,1.8016919157166316e-16,1.6512807727794609e-07
6.551161061370027e-09,0.0013285383133457367,1.1465001347249138e-08,1.1149367397759182e-10,1.1078517330650097e-10,5.334546072285226e-13,8.3524128074829028e-12,0.0,0.0,3.7996605656373603e-06,3.2567645979070468e-07,1.1484181488954767e-14,2.0911354235609389e-16,2.8450046009921011e-14,2.0145705493215156e-28,1.1480303961943617e-21,9.5365100811537111e-16,5.8349191203220934e-15,3.507895485512399e-14,7.1043460394299746e-26,2.7776172121386139e-28,2.5410415194663495e-16,3.1422798920897323e-18,2.4390850995203483e-18,1.1159423067369978e-20,4.6731292988612237e-16,4.5558059147092797e-19,6.7921909450873709e-14,1.7462260991106707e-05,4.111529618992082e-20,5.3289276582413672e-17,1.1749710913301826e-11,1.7397562806012252e-19,2.5062505579127862e-21,1.0506408091576618e-14,1.5246397648013234e-16,0.35999999999999999,0.0,0.009112285341151322,0.10873123757123766,3.2439679882143327e-10,1.7596073016017584e-09,4.5471185095477073e-07,1.4321413444901071e-09,0.0,2.5890529053156637e-10,1.143767803614403e-16,1.015493738372607e-19,8.1828938072492125e-06,2.3915124952007834e-11,0.0,3.9340405566075335e-17,0.0,0.0,0.0,0.0,0.00029299424384844668,0.00037094799650153163,2.0050603903924765e-05,5.943170654310692e-05,1.3508535734913893e-06,1.7260931619577033e-05,6.8370090985253854e-06,9.8581854795118455e-09,5.8339975835727236e-09,3.5623303988272903e-14,2.0537899126524561e-16,1.842169169652194e-07
6.7365991187720416e-09,0.0013285355872024382,1.1963044203871852e-08,1.2006752455850759e-10,1.19244320482784e-10,6.0332450346459094e-13,9.4859954595466978e-12,0.0,0.0,3.9866198126249946e-06,3.6089672608038861e-07,1.327128412880718e-14,2.4772252063881813e-16,3.1931003269927791e-14,2.6102760921815644e-28,1.4131591955128852e-21,1.105162152485269e-15,6.827569956786328e-15,3.9541511568713146e-14,8.842357205475426e-26,3.3557233160855792e-28,2.8591113416833953e-16,3.3307454645423313e-18,2.8323751208521902e-18,1.3565313628305893e-20,5.2481736679340841e-16,5.3177839458034734e-19,7.4137173318192244e-14,1.8415514587760846e-05,5.1995713301486506e-20,6.2812490208608534e-17,1.2858080415370738e-11,1.9816741694241437e-19,3.0004873947171334e-21,1.1919252493765686e-14,1.7835556793676769e-16,0.35999999999999999,0.0,0.009092531087971983,0.10872907945186079,3.3326783341714197e-10,1.855763315515634e-09,4.6521629798627854e-07,1.6195236592593456e-09,0.0,2.6908881573870909e-10,1.2582041894966919e-16,1.1690866379638988e-19,8.7965748150226797e-06,2.6306225839801941e-11,0.0,4.3469374689002006e-17,0.0,0.0,0.0,0.0,0.00029963100423970648,0.00038001604675870569,2.0587605388710612e-05,6.0786091536339357e-05,1.383915727204756e-06,1.8192531875311817e-05,7.3844452181600997e-06,1.0390645729336989e-08,6.1490860389312732e-09,4.0434598538161821e-14,2.3315942595792112e-16,2.0483644841536982e-07
6.922037176174056e-09,0.0013285329038721055,1.246419182959686e-08,1.2901111392573338e-10,1.280585214424109e-10,6.7973515653213606e-13,1.0732586533850615e-11,0.0,0.0,4.1759532288580389e-06,3.9867732395488269e-07,1.527281737753909e-14,2.9212976973097025e-16,3.5715803019311741e-14,3.3538289175393856e-28,1.7281991426500915e-21,1.2749831283301957e-15,7.9527052736255912e-15,4.4417194125416586e-14,1.0934081407323808e-25,4.0313551641009418e-28,3.2057892048892995e-16,3.5241405312648656e-18,3.2739335409758087e-18,1.6393227089807434e-20,5.8734414451194925e-16,6.1808052511536022e-19,8.0703165550099572e-14,1.9390349582117708e-05,6.5302641536222529e-20,7.3698045015613531e-17,1.4038515892330046e-11,2.2479929147523736e-19,3.5749313179164382e-21,1.3475212369575934e-14,2.0768805370082008e-16,0.35999999999999999,0.0,0.0090728991382320531,0.108726910237123,3.42042497805939e-10,1.9540980045972993e-09,4.7557630500791602e-07,1.8249645159984587e-09,0.0,2.7923046338573292e-10,1.3797947569960366e-16,1.3405687227582456e-19,9.4374642970452191e-06,2.884667965666695e-11,0.0,4.7903411036569117e-17,0.0,0.0,0.0,0.0,0.00030617590706280009,0.00038900045317403781,2.1123033016444109e-05,6.2121566330015853e-05,1.4166715262969183e-06,1.9144078084023929e-05,7.957222024310004e-06,1.0934505083779778e-08,6.4709173787090533e-09,4.5718845980563704e-14,2.636747019296402e-16,2.2705529717394701e-07
7.1074752335760705e-09,0.0013285302617188825,1.2968084502259111e-08,1.3832695205608478e-10,1.372289014115775e-10,7.6304670145427003e-13,1.2099381663719893e-11,0.0,0.0,4.3674996313624083e-06,4.391090136555758e-07,1.7507195518781676e-14,3.430059258039474e-16,3.9820552490455464e-14,4.2750042726723281e-28,2.1004256126434168e-21,1.4646343685022384e-15,9.2233001296272835e-15,4.9730416505584748e-14,1.3437523012988453e-25,4.8172534876580008e-28,3.5826592297890532e-16,3.72241471382223e-18,3.7678379811759623e-18,1.9700705379485989e-20,6.5515394512073258e-16,7.1549758088527536e-19,8.7626700288231172e-14,2.0386467274886842e-05,8.1479891705271841e-20,8.6094151666777146e-17,1.5293723937971901e-11,2.5402461315497417e-19,4.2398870005724988e-21,1.518429800465652e-14,2.4079492402673873e-16,0.35999999999999999,0.0,0.0090533891153205901,0.10872472970712919,3.5071783655798628e-10,2.0545811407071595e-09,4.8579214582006962e-07,2.0495786333547345e-09,0.0,2.8932092710114456e-10,1.5086896365487379e-16,1.5313736516036385e-19,1.010589349493292e-05,3.1539614459441055e-11,0.0,5.2655820159040203e-17,0.0,0.0,0.0,0.0,0.00031262914179784558,0.00039790107204515233,2.165689529986396e-05,6.3438173939015885e-05,1.4491204437303937e-06,2.0115201819653891e-05,8.5555865700420654e-06,1.1489551900987852e-08,6.7993662629431013e-09,5.150502430509256e-14,2.9709261741127877e-16,2.5094241503438977e-07
7.292913290978085e-09,0.0013285276591510989,1.3474374954150043e-08,1.4801729268131091e-10,1.4675624893760785e-10,8.5362230831764929e-13,1.3593750719768166e-11,0.0,0.0,4.5610995403276923e-06,4.822810910602604e-07,1.9993799676540197e-14,4.0107545085760021e-16,4.4261629164162645e-14,5.4081689760156507e-28,2.537856551948786e-21,1.6757017921030149e-15,1.0653140630974534e-14,5.5506206863509579e-14,1.6417959634500972e-25,5.7273446095454849e-28,3.9913352410341057e-16,3.9255179296418611e-18,4.3183460220011938e-18,2.3550889357956808e-20,7.2851085466149172e-16,8.2511008447873568e-19,9.4914285773635462e-14,2.1403569581747186e-05,1.0103502042605462e-19,1.001601280989069e-16,1.6626434435292538e-11,2.8600008091309492e-19,5.0066369277343983e-21,1.7056916302810489e-14,2.7802986476341828e-16,0.35999999999999999,0.0,0.0090340006233740559,0.10872253765703822,3.5929111446745643e-10,2.1571825580214382e-09,4.9586413695377171e-07,2.2945063715793305e-09,0.0,2.9935148022762825e-10,1.6450299318168675e-16,1.7429914480997388e-19,1.0802176824665911e-05,3.4387969922342088e-11,0.0,5.7740063790315196e-17,0.0,0.0,0.0,0.0,0.00031899092479117474,0.00040671778357181352,2.2189200722272351e-05,6.4735962815171119e-05,1.4812620400254506e-06,2.1105534992216335e-05,9.1797650648238692e-06,1.2055574733797227e-08,7.1343074739664928e-09,5.7822695152771712e-14,3.3358435292944759e-16,2.7656700675162023e-07
7.4783513483801e-09,0.0013285250946207705,1.398272802318901e-08,1.5808414122683042e-10,1.5664102306223044e-10,9.5182747965674488e-13,1.5223229531912757e-11,0.0,0.0,4.7565953520223587e-06,5.2828124638846004e-07,2.2752994408237666e-14,4.6711888051018789e-16,4.9055666537516308e-14,6.7927598679548459e-28,3.0492919047689158e-21,1.9098361104297775e-15,1.2256843477707952e-14,6.1770194976695201e-14,1.9948571079536048e-25,6.7768042043412944e-28,4.4334593873414758e-16,4.1334003832609093e-18,4.929893481733497e-18,2.8012830063640377e-20,8.0768208315230125e-16,9.4807123325785918e-19,1.025721208669715e-13,2.2441359120785797e-05,1.2454596299374826e-19,1.1606682948303811e-16,1.8039398351750902e-11,3.2088555769539777e-19,5.887499692934682e-21,1.9103873298529079e-14,3.1976714735205583e-16,0.35999999999999999,0.0,0.0090147332476703153,0.1087203338967629,3.677598092481039e-10,2.2618721618836369e-09,5.057926367512356e-07,2.5609123543316611e-09,0.0,3.0931395547856801e-10,1.7889476835268038e-16,1.9769671629352109e-19,1.1526612013161606e-05,3.7394496593873452e-11,0.0,6.3169751673290923e-17,0.0,0.0,0.0,0.0,0.0003252614986646028,0.00041545049156070456,2.271995773640182e-05,6.6014986725459093e-05,1.5130959621949839e-06,2.2114710007982321e-05,9.82996326741453e-06,1.2632362421901392e-08,7.4756159708065548e-09,6.4701967555008931e-14,3.7332426043161414e-16,3.0399845852791433e-07
7.663789405782116e-09,0.001328522566623071,1.4492820319536813e-08,1.6852926252019813e-10,1.6688336050752692e-10,1.0580293556268112e-12,1.6995511365577257e-11,0.0,0.0,4.9538315025986423e-06,5.7719543080868777e-07,2.5806143467428113e-14,5.4197504586880416e-16,5.4219539710893764e-14,8.4737831161509177e-28,3.6443521246814066e-21,2.1687520018896923e-15,1.4049874694318297e-14,6.8548599298358606e-14,2.4111095844721114e-25,7.9821212950089724e-28,4.9107007473453558e-16,4.3460125564449274e-18,5.607092328818349e-18,3.3161799842301137e-20,8.9293768620061326e-16,1.0856096670373587e-18,1.1060609211153671e-13,2.3499539298010403e-05,1.5266807315204076e-19,1.3399707159078667e-16,1.9535385505267014e-11,3.5884389558908269e-19,6.8958892244977951e-21,2.1336376313673171e-14,3.6640198884823999e-16,0.35999999999999999,0.0,0.0089955865550327783,0.10871811825066528,3.7612160432370541e-10,2.3686199374618345e-09,5.1557804443039191e-07,2.8499840484653026e-09,0.0,3.1920072477958565e-10,1.9405658623180437e-16,2.2348993933760281e-19,1.2279480245967604e-05,4.0561755762735661e-11,0.0,6.8958633454981727e-17,0.0,0.0,0.0,0.0,0.00033144113171404383,0.00042409912311638248,2.3249174763307023e-05,6.7275304628086925e-05,1.5446219426274996e-06,2.3142359925974885e-05,1.0506366886053201e-05,1.3219704181929631e-08,7.8231669423365284e-09,7.2173461585863882e-14,4.1648965188555057e-16,3.3330626830465115e-07
7.849227463184131e-09,0.0013285200736957948,1.5004339906470532e-08,1.7935418828306448e-10,1.774830828932018e-10,1.1725960292081826e-12,1.8918438178321216e-11,0.0,0.0,5.1526546227357453e-06,6.29107730989329e-07,2.9175624723077366e-14,6.2654326497310973e-16,5.9770350818542529e-14,1.0502332474508221e-27,4.333515567999504e-21,2.4542271619998675e-15,1.604856752514421e-14,7.5868213639035894e-14,2.8996514547259575e-25,9.3611623248236223e-28,5.4247539236086173e-16,4.5633051974391489e-18,6.3547282448693961e-18,3.9079602365442542e-20,9.8455028868108052e-16,1.2390322509997581e-18,1.1902177133457777e-13,2.4577814390904494e-05,1.8614157133019815e-19,1.5414604640943791e-16,2.1117182308003366e-11,4.0004075990925515e-19,8.0463748160907901e-21,2.3766035759746394e-14,4.1835088131811195e-16,0.35999999999999999,0.0,0.0089765600942439388,0.10871589055724944,3.8437438170388262e-10,2.4773959582086249e-09,5.2522079913166304e-07,3.162930307056196e-09,0.0,3.2900467933516208e-10,2.0999983884508948e-16,2.518438669463269e-19,1.3061046325693255e-05,4.3892119888598112e-11,0.0,7.5120590656743004e-17,0.0,0.0,0.0,0.0,0.00033753011729842179,0.00043266362831903619,2.377686019128214e-05,6.8516980546673716e-05,1.5758397979212068e-06,2.418811861071156e-05,1.120914198528609e-05,1.3817389695352295e-08,8.176835859147821e-09,8.0268272040741829e-14,4.6326058801643159e-16,3.6455997788980255e-07
8.034665520586146e-09,0.0013285176144187934,1.5516985994419484e-08,1.9056022441931304e-10,1.8843970400136723e-10,1.2958958735226362e-12,2.099999168267637e-11,0.0,0.0,5.352913683098885e-06,6.8410025160927609e-07,3.2884844223891391e-14,7.2178549951515323e-16,6.5725414327746254e-14,1.2936124375287346e-27,5.1281545734723892e-21,2.7681012346686373e-15,1.8270139477705204e-14,8.3756393503480489e-14,3.4705759591984502e-25,1.0933235144597756e-27,5.977337627193949e-16,4.7852293094779126e-18,7.1777578550730454e-18,4.585488055562199e-20,1.0827948109274104e-15,1.4097268714070037e-18,1.2782441378122573e-13,2.5675889629992975e-05,2.2579940140522865e-19,1.7672172887837496e-16,2.2787589494634083e-11,4.4464445263775457e-19,9.3547418326356606e-21,2.6404866588039667e-14,4.7605189005333919e-16,0.35999999999999999,0.0,0.0089576533964676654,0.10871365066885043,3.9251621494579237e-10,2.5881703941203976e-09,5.3472137894914497e-07,3.5009798808634317e-09,0.0,3.3871920995285504e-10,2.2673501770973107e-16,2.8292857166099284e-19,1.387155884078689e-05,4.7387773555131447e-11,0.0,8.1669628724750112e-17,0.0,0.0,0.0,0.0,0.0003435287732198394,0.00044114397988968661,2.4303022374804288e-05,6.9740083442711338e-05,1.6067494276712764e-06,2.5251620881130613e-05,1.1938435398780611e-05,1.4425209194206883e-08,8.5364985241273112e-09,8.901793224612391e-14,5.1381966780581889e-16,3.9782910694733546e-07
