Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870)
1.1636768180934802e-09,0.0013602514519326322,1.0680465936511034e-16,2.3397752213755208e-19,2.0254354655385732e-19,2.1317829070671231e-27,3.0583114278620575e-21,0.0,0.0,1.5375822756988581e-11,8.334008768271124e-17,5.8292255737423263e-28,2.0022550101917056e-30,5.7379091230185653e-27,1.7075139683043998e-59,2.0156668368821863e-44,5.9013198748164639e-33,2.031249726131077e-30,6.2777279637329255e-27,1.086525296397744e-48,8.0146288728672535e-52,1.4445532478884556e-29,3.6811616150016682e-33,2.2410026228473397e-36,1.4044747404716709e-39,4.3078917810223026e-29,1.7650870383798931e-31,4.1338610318325914e-26,4.0955039799390403e-13,1.2142159631919345e-41,2.3100990565889321e-35,1.9525847294169714e-23,9.7856344957854245e-35,2.9930437179318115e-38,9.2327673240220948e-28,1.7602087093027023e-34,0.35999999999999999,0.0,0.0098896369791194282,0.10880287334742228,1.4938530068534895e-14,2.3397032643059412e-15,9.5089365117055173e-13,2.957720941629265e-21,0.0,3.6082310535747607e-15,8.1857879953052278e-29,4.5238288255648519e-28,1.1221268883052128e-11,3.1596221157060918e-20,0.0,3.0862694477075784e-27,0.0,0.0,0.0,3.0808492147104168e-66,5.0465653881737603e-08,1.7033992495794661e-07,1.5565502292691056e-08,1.2325731493398567e-07,3.3790276915164102e-09,4.0817149462173989e-13,8.5419655737612842e-13,7.888636902132855e-16,5.8975767005425378e-16,3.5298831213536456e-27,1.2218367556343782e-28,2.7907375001688437e-19,8.0249201842410704e-18,6.7537057427600609e-30,3.0566402632502173e-20,3.8982491678124567e-19
1.1964589805319756e-09,0.0013602514399616262,1.1263871137387089e-16,2.4455357742391498e-19,2.2423244754684451e-19,2.4333828495148726e-27,3.4788279269083268e-21,0.0,0.0,1.618947929330746e-11,9.2202626466796783e-17,6.3939640060976484e-28,2.172662723837032e-30,6.2192579101528579e-27,2.1183595087834836e-59,2.3252555094427084e-44,6.725289158728588e-33,2.2058870847256316e-30,6.8118819757083205e-27,1.2518813266411883e-48,9.1815685831138907e-52,1.5674641675736957e-29,3.9955491062474528e-33,2.575026674402986e-36,1.6313861582822175e-39,4.6743963842932528e-29,1.9406186627322016e-31,4.4794804537573419e-26,4.3609242875878055e-13,1.4113715442425759e-41,2.7441985456783844e-35,2.1411430643964674e-23,1.0733238743448434e-34,3.2878130102045709e-38,1.0018243003845571e-27,2.1341172720270925e-34,0.35999999999999999,0.0,0.0098896267529181448,0.10880286913380591,1.5759310827261248e-14,2.4066954298026979e-15,9.8310307488573061e-13,3.3157339991443851e-21,0.0,3.9173653225449332e-15,9.172822547504377e-29,4.9127665641367808e-28,1.1884064411043988e-11,3.5637449390718064e-20,0.0,3.3589789469366621e-27,0.0,0.0,0.0,3.7979339763222625e-66,5.1245674030525833e-08,1.7513415930233163e-07,1.6003924031991433e-08,1.2737093900105959e-07,3.4781317110549922e-09,4.3462298561058319e-13,9.2841589039570774e-13,8.4067085009901709e-16,6.2845672701580345e-16,4.03793718718011e-27,1.4013100303323374e-28,3.1227681264472297e-19,8.6602774897652642e-18,7.7320859264263778e-30,3.2389748797840668e-20,4.1906908637798445e-19
1.229241142970471e-09,0.0013602514279875805,1.1861840275476012e-16,2.5532649191148815e-19,2.47587508261897e-19,2.7678073414827189e-27,3.943745327378951e-21,0.0,0.0,1.7023235441737876e-11,1.017427458543251e-16,7.0060608532203984e-28,2.3573162438364779e-30,6.7408268139958551e-27,2.6117433511037137e-59,2.6714962996565633e-44,7.6363308699275551e-33,2.3952431369720603e-30,7.3906852036316012e-27,1.4392605706433712e-48,1.0498835380685823e-51,1.7006490199305055e-29,4.3256244424520602e-33,2.9468290569980727e-36,1.8904374032610074e-39,5.0715361791363881e-29,2.1310731536135379e-31,4.8537217364128789e-26,4.6350079494905974e-13,1.6366296569872119e-41,3.2443798126295058e-35,2.341721197903511e-23,1.1759725830407495e-34,3.6074397476345567e-38,1.0869374850658299e-27,2.5738680223886226e-34,0.35999999999999999,0.0,0.0098896165267454636,0.10880286491909882,1.6597886121272419e-14,2.4737538426372375e-15,1.0153446082425816e-12,3.7054100662085332e-21,0.0,4.2432009021146985e-15,1.025265674975759e-28,5.3228778219574426e-28,1.2567135429549782e-11,4.0072553049918436e-20,0.0,3.6475756575480313e-27,0.0,0.0,0.0,4.6604557941388574e-66,5.2024607904039689e-08,1.7992836373628287e-07,1.6442341551940101e-08,1.3148563017293003e-07,3.5772351096285594e-09,4.6193781536971603e-13,1.0067477490198268e-12,8.941923115085835e-16,6.6843522384636364e-16,4.6064593287407734e-27,1.6026333930999639e-28,3.4836205317233132e-19,9.3254815510248199e-18,8.8277395516946193e-30,3.4299232917164526e-20,4.5004742415269291e-19
1.2620233054089665e-09,0.0013602514160109987,1.2474301300547782e-16,2.6629715135662076e-19,2.7268988306340904e-19,3.1376181049654907e-27,4.4564294024350893e-21,0.0,0.0,1.7877087127529129e-11,1.1199354275646119e-16,7.6694652531190247e-28,2.5573811623298582e-30,7.3058998030245533e-27,3.2011145288966474e-59,3.057491090564585e-44,8.6408794666520389e-33,2.6005213425073332e-30,8.0177914306939837e-27,1.6513498393511447e-48,1.1984517722625331e-51,1.8449485496609529e-29,4.6715845913720157e-33,3.3594027337896376e-36,2.1857616234998696e-39,5.5018180956657558e-29,2.3376970343035588e-31,5.2582320920781067e-26,4.9177629818434929e-13,1.8936261891952832e-41,3.8184732464820347e-35,2.5547042329436786e-23,1.2871688833625845e-34,3.9539991550752432e-38,1.1791535584093282e-27,3.0888045083691266e-34,0.35999999999999999,0.0,0.0098896063006014036,0.10880286070347839,1.7453880890931803e-14,2.5408788716833828e-15,1.0476162940292708e-12,4.128573445330763e-21,0.0,4.5860914276760916e-15,1.1431455042216328e-28,5.7546253738382085e-28,1.327058378625734e-11,4.492831312515287e-20,0.0,3.9525394691500003e-27,0.0,0.0,0.0,5.6938052087482094e-66,5.2802632832070568e-08,1.8472253814894738e-07,1.6880754852574583e-08,1.3560121100183067e-07,3.6763378849465626e-09,4.9011678251048189e-13,1.0892989686220788e-12,9.4942970424735667e-16,7.0969437471200562e-16,5.2410563603302741e-27,1.8278838389655019e-28,3.8749194361273707e-19,1.0020979148305727e-17,1.0051623674324461e-29,3.6297054178188519e-20,4.8284099423897968e-19
1.2948054678474619e-09,0.0013602514040323024,1.3101182273103478e-16,2.7746646648995748e-19,2.9962256011615083e-19,3.5455020845286407e-27,5.020407822400608e-21,0.0,0.0,1.8751030912498486e-11,1.2298889329484506e-16,8.3884385067175826e-28,2.774088846090642e-30,7.9179372742570286e-27,3.9016216034504049e-59,3.4865025282626516e-44,9.7456571275756317e-33,2.8229928703934014e-30,8.6970606691036744e-27,1.8911413837771359e-48,1.3658729079626097e-51,2.0012509528061174e-29,5.0336166490861375e-33,3.8158837285475465e-36,2.5219813482241824e-39,5.9678905119087032e-29,2.5618376164551978e-31,5.6946876805025193e-26,5.2091969478281556e-13,2.1864289268258005e-41,4.4749870311504175e-35,2.780477549141058e-23,1.4076250781722274e-34,4.3297339244625881e-38,1.2790401026526498e-27,3.6892955064509599e-34,0.35999999999999999,0.0,0.0098895960744859925,0.10880285648709286,1.8326926802065999e-14,2.6080708826360312e-15,1.0799164086381711e-12,4.5871003957106614e-21,0.0,4.9463830202514021e-15,1.271561864870138e-28,6.2084631764436308e-28,1.3994511289966251e-11,5.0232554999763163e-20,0.0,4.2743526753824378e-27,0.0,0.0,0.0,6.9271181479213009e-66,5.3579897090083288e-08,1.8951668242949354e-07,1.7319163933932387e-08,1.3971753309352377e-07,3.775440034719861e-09,5.1916064050357151e-13,1.1761763424426976e-12,1.0063845633051047e-15,7.5223532327599688e-16,5.9477021980726079e-27,2.0792780283720242e-28,4.2983343459545995e-19,1.0747206616838916e-17,1.1415418514941969e-29,3.838540349859675e-20,5.1753290032682317e-19
1.3275876302859573e-09,0.0013602513920518446,1.3742411369153727e-16,2.8883536805032732e-19,3.2847035683074377e-19,3.9942740558956262e-27,5.6393737700276392e-21,0.0,0.0,1.9645063890258648e-11,1.3476345282522493e-16,9.1675700011276437e-28,3.0087375653492456e-30,8.5805780241134474e-27,4.730266671865031e-59,3.9619570420429225e-44,1.0957679403113101e-32,3.0639977783747844e-30,9.4325626990461311e-27,2.1619629316194315e-48,1.5543794582287542e-51,2.1704926907181062e-29,5.4118983302600078e-33,4.3195540541847638e-36,2.904258740204509e-39,6.4725456748002051e-29,2.8049485778378387e-31,6.1647927260741617e-26,5.5093170092679401e-13,2.5195819029713249e-41,5.2231452898314972e-35,3.0194267835940083e-23,1.538109158828172e-34,4.7370632184672022e-38,1.387195528596201e-27,4.3868164298583922e-34,0.35999999999999999,0.0,0.009889585848399253,0.10880285227006624,1.9216662330324435e-14,2.6753302384013268e-15,1.1122434259794627e-12,5.0829191927312086e-21,0.0,5.324414423325915e-15,1.4111787843884035e-28,6.6848365279905599e-28,1.4739019715204939e-11,5.6014158175524648e-20,0.0,4.6134999730536012e-27,0.0,0.0,0.0,8.3937297128761961e-66,5.4356524671133263e-08,1.9431079646710977e-07,1.7757568796051034e-08,1.4383447233551405e-07,3.8745415566601235e-09,5.4907010282543254e-13,1.2674866277547729e-12,1.065058339872097e-15,7.9605915088014771e-16,6.7327517465643014e-27,2.3591777260150845e-28,4.7555795689397888e-19,1.1504590289410297e-17,1.2931555049035369e-29,4.0566464739353542e-20,5.5420827852712675e-19
1.3603697927244528e-09,0.0013602513800699196,1.4397916885096983e-16,3.0040480263442994e-19,3.5931991536549662e-19,4.4868792104009369e-27,6.3171895469444425e-21,0.0,0.0,2.0559183598620368e-11,1.4735265593914656e-16,1.0011793294234387e-27,3.262693588300014e-30,9.2976410946700946e-27,5.7060677956823222e-59,4.4874477961193318e-44,1.2284260887544711e-32,3.3249461582402541e-30,1.0228580499910798e-26,2.4675099109079522e-48,1.7664449192093939e-51,2.3536592792318878e-29,5.8065984373012349e-33,4.8738446544058551e-36,3.3383497241163594e-39,7.0187220470454558e-29,3.0685956331764536e-31,6.6702786634854006e-26,5.8181299704092538e-13,2.898153165159796e-41,6.0729272797477121e-35,3.2719378138644558e-23,1.6794475172407094e-34,5.1785917932685235e-38,1.5042495779880809e-27,5.1940348743842101e-34,0.35999999999999999,0.0,0.0098895756223412144,0.10880284805250229,2.0122732806004068e-14,2.7426572994271812e-15,1.1445959872506716e-12,5.6180101874518695e-21,0.0,5.7205171409679827e-15,1.5626844145113457e-28,7.1841822297572483e-28,1.5504210806330079e-11,6.2303065668716716e-20,0.0,4.9704684613798353e-27,0.0,0.0,0.0,1.013167122134475e-65,5.5132619275542772e-08,1.9910488015100339e-07,1.8195969438968028e-08,1.4795192490748128e-07,3.9736424484788363e-09,5.798458473201484e-13,1.3633365510939011e-12,1.1254524106681533e-15,8.411668834735923e-16,7.6029549153898885e-27,2.6700952929398443e-28,5.2484142295286573e-19,1.2293546920457641e-17,1.4613242858424479e-29,4.2842415735900142e-20,5.9295429128101773e-19
1.3931519551629482e-09,0.0013602513680867731,1.5067627242658547e-16,3.1217572924198016e-19,3.9225969818459385e-19,5.026395715375664e-27,7.0578901713795819e-21,0.0,0.0,2.1493387946635673e-11,1.6079271644764488e-16,1.0926402350475874e-27,3.5373922423425303e-30,1.0073127499636892e-26,6.8502299835038316e-59,5.0667375742397682e-44,1.3733020910376485e-32,3.6073192483369953e-30,1.1089613577080047e-26,2.8118799559776334e-48,2.0048047749923506e-51,2.551786053795598e-29,6.2178773087345972e-33,5.4823383576732177e-36,3.830662166701177e-39,7.6095065821180522e-29,3.3544622953942661e-31,7.2129033108178064e-26,6.135642314976499e-13,3.3277861167020157e-41,7.0351076384042393e-35,3.5383967428094095e-23,1.8325276746865818e-34,5.6571192350819988e-38,1.6308638104917657e-27,6.124900402190688e-34,0.35999999999999999,0.0,0.0098895653963118977,0.10880284383448774,2.1044790425672027e-14,2.8100524239827275e-15,1.1769728756992926e-12,6.1944058660361096e-21,0.0,6.135015576586505e-15,1.7267912431091176e-28,7.7069287485973223e-28,1.6290186281157805e-11,6.9130293087982487e-20,0.0,5.3457476413167046e-27,0.0,0.0,0.0,1.21842135393997e-65,5.5908267633780884e-08,2.0389893337039889e-07,1.8634365862720888e-08,1.5206980395849193e-07,4.0727427078871491e-09,6.1148851989118199e-13,1.463832812681212e-12,1.1875680858308041e-15,8.8755949747176633e-16,8.5654707614172929e-27,3.0146992302167548e-28,5.7786422840874986e-19,1.3114484092363747e-17,1.6474498235958262e-29,4.5215429170167422e-20,6.3386012217069583e-19
1.4259341176014436e-09,0.0013602513561026125,1.5751470993851479e-16,3.2414911639708575e-19,4.2737998368184477e-19,5.616037250533778e-27,7.8656869672944087e-21,0.0,0.0,2.2447675153770122e-11,1.7512062735255264e-16,1.1917067917568675e-27,3.8343389431135234e-30,1.091122183441928e-26,8.1863248428905382e-59,5.7037615986185735e-44,1.5311889245188183e-32,3.9126705142899671e-30,1.2020381187593748e-26,3.1996097918444172e-48,2.2724787246611419e-51,2.7659589113220367e-29,6.6458872471409312e-33,6.1487728426772531e-36,4.3883182854781379e-39,8.2481369296736224e-29,3.6643557244828724e-31,7.7944500687572319e-26,6.4618602376383817e-13,3.8147545886641457e-41,8.1212976815265929e-35,3.8191898849657238e-23,1.9983010254137143e-34,6.1756493049666583e-38,1.7677320757256776e-27,7.1947386615682636e-34,0.35999999999999999,0.0,0.0098895551703113305,0.10880283961609513,2.1982494236856358e-14,2.8775159683951447e-15,1.2093729955236578e-12,6.8141909091652824e-21,0.0,6.5682271716861716e-15,1.9042362990079957e-28,8.2534963796659072e-28,1.7097047834167764e-11,7.6527937406355929e-20,0.0,5.7398294149708269e-27,0.0,0.0,0.0,1.4600459862167638e-65,5.6683542276922102e-08,2.0869295601453572e-07,1.9072758067347127e-08,1.5618803683661642e-07,4.1718423325963353e-09,6.439987376363441e-13,1.5690820901655399e-12,1.2514066156065346e-15,9.352379247267135e-16,9.6278817526864239e-27,3.3958197724731732e-28,6.348112536096918e-19,1.3967800604669603e-17,1.8530172534998107e-29,4.768767331297436e-20,6.7701697149236765e-19
1.458716280039939e-09,0.0013602513441176097,1.6449376825925951e-16,3.3632593974004964e-19,4.6477286186853641e-19,6.2591555204856901e-27,8.7449711450442957e-21,0.0,0.0,2.3422043698975758e-11,1.9037416080866971e-16,1.2989854033959376e-27,4.1551101923845184e-30,1.1816293774682448e-26,9.7404790043033745e-59,6.4026302846612559e-44,1.7029111834405682e-32,4.2426266989987157e-30,1.3025825468062184e-26,3.6357145936008639e-48,2.5727941657183402e-51,2.997315029537769e-29,7.0907729271127532e-33,6.8770436144793666e-36,5.0192214628884956e-39,8.9380035736994182e-29,4.0002126611680372e-31,8.4167271448798059e-26,6.7967896708957558e-13,4.3660217992712153e-41,9.3439877518341872e-35,4.1147037542310683e-23,2.1777855930947783e-34,6.7373993864063825e-38,1.9155809708724868e-27,8.4203499376933484e-34,0.35999999999999999,0.0,0.009889544944339539,0.10880283539738519,2.2935510101355732e-14,2.9450482872514192e-15,1.2417953541533671e-12,7.4795022513722425e-21,0.0,7.0204625440648512e-15,2.0957813500432969e-28,8.8242974086685632e-28,1.7924897139327686e-11,8.4529185438982227e-20,0.0,6.1532080850827326e-27,0.0,0.0,0.0,1.7435991232262211e-65,5.7458503856183903e-08,2.1348694797266647e-07,1.9511146052884259e-08,1.6030656276945535e-07,4.2709413203180863e-09,6.7737709152662336e-13,1.6791910417993123e-12,1.3169691960616998e-15,9.8420305676952618e-16,1.0798208149633495e-26,3.8164545295315656e-28,6.9587186512705983e-19,1.4853886846938033e-17,2.0795980755115764e-29,5.0261312658512789e-20,7.2251805246242363e-19
1.4914984424784345e-09,0.0013602513321319082,1.7161273566282279e-16,3.4870718000926985e-19,5.0453223012395148e-19,6.9592427434954383e-27,9.7003173736994239e-21,0.0,0.0,2.4416492277972687e-11,2.0659186807931838e-16,1.415123465738195e-27,4.5013545458179485e-30,1.2792899467515544e-26,1.1541571417307857e-58,7.1676319328939695e-44,1.8893256528519333e-32,4.5988888429019271e-30,1.4111114467941522e-26,4.125729919664359e-48,2.9094109689017331e-51,3.2470435645466813e-29,7.5526717838060751e-33,7.6712069904684315e-36,5.7321276456284092e-39,9.6826519055426e-29,4.3641054427195838e-31,9.0815668020478441e-26,7.1404363081584229e-13,4.9893033601941667e-41,1.0716590618437562e-34,4.4253250526450006e-23,2.3720687983093604e-34,7.3458100304834532e-38,2.075170284317846e-27,9.8201122308245377e-34,0.35999999999999999,0.0,0.009889534718396549,0.10880283117840854,2.3903510641366986e-14,3.0126497335708209e-15,1.2742390473332572e-12,8.1925291402508385e-21,0.0,7.4920256250457117e-15,2.3022130945661107e-28,9.419736273126682e-28,1.8773835852577624e-11,9.3168322036953344e-20,0.0,6.5863803545722152e-27,0.0,0.0,0.0,2.0753568235057192e-65,5.8233203088600756e-08,2.1828090913405539e-07,1.9949529819369813e-08,1.6442533091851895e-07,4.370039668764353e-09,7.116241487053316e-13,1.7942663091365324e-12,1.3842569739776397e-15,1.0344557484470514e-15,1.2084922499684792e-26,4.2797741745240173e-28,7.6123991725603853e-19,1.577312515594892e-17,2.3288530356017887e-29,5.2938508465644132e-20,7.7045858796049551e-19
1.52428060491693e-09,0.0013602513201456297,1.7887090187329985e-16,3.6129382135327558e-19,5.4675378900549612e-19,7.7199341165936846e-27,1.0736487345143328e-20,0.0,0.0,2.5431019767476619e-11,2.2381307948695398e-16,1.5408110405479727e-27,4.8747935515083554e-30,1.3845782819026751e-26,1.3621439615601119e-58,8.0032353594512491e-44,2.0913218838368047e-32,4.9832332754343107e-30,1.528164509107863e-26,4.6757563196649347e-48,3.2863475801260637e-51,3.5163863272771512e-29,8.0317143827517179e-33,8.5354830953060592e-36,6.5367215112596763e-39,1.0485784233817322e-28,4.7582480984226354e-31,9.7908246300590419e-26,7.4928056235841927e-13,5.6931344913474829e-41,1.2253485927175839e-34,4.7514406601228826e-23,2.5823102353514904e-34,8.0045545937727363e-38,2.247293425747643e-27,1.1414088959517823e-33,0.35999999999999999,0.0,0.0098895244924823919,0.10880282695920769,2.4886175171548194e-14,3.0803206589524324e-15,1.3067032465809345e-12,8.9555131954948598e-21,0.0,7.9832137954546733e-15,2.5243433465973434e-28,1.0040209722298692e-27,1.9643965614009768e-11,1.0248073800665875e-19,0.0,7.0398453261386452e-27,0.0,0.0,0.0,2.4623892461391794e-65,5.9007682386347827e-08,2.2307483938797767e-07,2.0387909366841295e-08,1.6854429874994857e-07,4.4691373756470899e-09,7.4674045446468561e-13,1.9144145193212269e-12,1.4532710510528771e-15,1.0859968210441097e-15,1.3496964241507653e-26,4.7891281769606889e-28,8.3111375350070497e-19,1.6725890157861153e-17,2.6025350292222899e-29,5.5721419218292029e-20,8.2093580773421889e-19
1.5570627673554253e-09,0.0013602513081588743,1.8626755811279012e-16,3.7408684992308119e-19,5.9153503811813714e-19,8.5450102571503291e-27,1.1858433330066612e-20,0.0,0.0,2.6465625195322932e-11,2.4207790436072291e-16,1.676782539983884e-27,5.2772226601896831e-30,1.4979876682017311e-26,1.6015095040042184e-58,8.9140924664692593e-44,2.3098227699115034e-32,5.3975125785547619e-30,1.6543045948289018e-26,5.2925067193709351e-48,3.7080084855783236e-51,3.8066384394490223e-29,8.52802477160918e-33,9.4742588640802164e-36,7.4436975859796572e-39,1.1351261733092237e-28,5.1850025223310275e-31,1.0546378839677098e-25,7.8539028891569439e-13,6.4869416075236903e-41,1.3970065702362235e-34,5.0934376250196843e-23,2.8097444567417211e-34,8.7175489642851593e-38,2.4327778431117455e-27,1.3224141386680642e-33,0.35999999999999999,0.0,0.0098895142665970884,0.10880282273981812,2.5883189619597661e-14,3.1480614137013431e-15,1.3391871886605573e-12,9.7707484677627155e-21,0.0,8.4943180201122824e-15,2.7630092148497545e-28,1.068610697546871e-27,2.0535388049774357e-11,1.1250293776380196e-19,0.0,7.5141045019095284e-27,0.0,0.0,0.0,2.9126431478254231e-65,5.9781977217501856e-08,2.2786873862371813e-07,2.0826284695336227e-08,1.7266343067379297e-07,4.5682344386782328e-09,7.8272653394731517e-13,2.0397422870236579e-12,1.5240124875146088e-15,1.1388270649670968e-15,1.5043754415363461e-26,5.3480505792966229e-28,9.0569620804338084e-19,1.771254909594544e-17,2.9024920261338074e-29,5.8612201018237026e-20,8.7404894600240892e-19
1.5898449297939208e-09,0.0013602512961717267,1.9380199714850419e-16,3.8708725269939372e-19,6.3897527204240118e-19,9.4383996210206639e-27,1.3071301725969593e-20,0.0,0.0,2.7520307715530076e-11,2.6142723098263152e-16,1.8238184204991254e-27,5.7105121079719886e-30,1.620030394730551e-26,1.8760947499094606e-58,9.9050407537494987e-44,2.5457851244583485e-32,5.8436565232069256e-30,1.7901180123676046e-26,5.9833566862491999e-48,4.1792130760039283e-51,4.1191489696838054e-29,9.0417208145428031e-33,1.0492091052921636e-35,8.4648464984765553e-39,1.2283106333221879e-28,5.6468847209592131e-31,1.1350129578201532e-25,8.2237331894388566e-13,7.3811184412353789e-41,1.5882780900138036e-34,5.4517031554111742e-23,3.0556837638751117e-34,9.4889613708822219e-38,2.6324854268540422e-27,1.5274045865421519e-33,0.35999999999999999,0.0,0.0098895040407406664,0.1088028185202695,2.6894246437697134e-14,3.2158723469368388e-15,1.3716901667468029e-12,1.0640581497361527e-20,0.0,9.0256229806349048e-15,3.0190732758262435e-28,1.1357809878346027e-27,2.1448204773741344e-11,1.2327254673105096e-19,0.0,8.0096617831311343e-27,0.0,0.0,0.0,3.4350311195935055e-65,6.0556117241847392e-08,2.3266260673056996e-07,2.1264655804892126e-08,1.7678269690823379e-07,4.6673308555697968e-09,8.19582893616057e-13,2.1703562160769938e-12,1.596482305232773e-15,1.1929472420582413e-15,1.6735210476067777e-26,5.9602658155646232e-28,9.8519460719776159e-19,1.873346214447818e-17,3.2306700158900507e-29,6.1613007921897411e-20,9.2989923939897047e-19
