Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422)
1.5435740334379089e-09,0.0016086092256882706,9.509259942621313e-20,2.5111959514124284e-24,2.5111950927543119e-24,3.2504713546963368e-32,6.6040984809290273e-31,0.0,0.0,2.5804570226565627e-13,1.2556598882355499e-19,2.2601186533499224e-33,9.2080832666227923e-36,3.8855800145574952e-32,1.1870851471887785e-70,1.4017140389489983e-52,6.5630630711195899e-40,9.2077174689900921e-36,4.0917634245916945e-32,2.0573328654900523e-59,1.4280035694831216e-62,6.0260587368553356e-35,2.517244310135641e-39,1.1859429437655735e-43,9.3076576550211402e-47,1.9828276990537488e-34,2.217835331018498e-43,4.2373535313566404e-31,5.633981557590164e-16,6.6678872955610922e-49,1.6607007179641147e-41,7.8570693220711376e-28,3.2179418004483162e-41,3.7350486263184667e-45,4.9293512688047521e-33,1.8513297618929154e-42,0.35999999999999999,0.0,0.009889977592048212,0.10880299126371894,2.8574281509791191e-16,2.7906918656981901e-20,3.4953269451991169e-15,7.1706810072525033e-25,0.0,7.1515577703135156e-17,5.4396203379773569e-31,7.0900501007259438e-33,1.8849218912806079e-13,1.5616674671903328e-22,0.0,1.2183059774899115e-30,0.0,0.0,0.0,0.0,2.208070159254418e-09,1.0136343563111152e-08,1.3273221723177374e-09,8.3321968258449336e-09,4.0382016440211491e-10,5.6020922025119868e-16,5.9896384839646117e-15,1.734363299037696e-18,1.4545714924979029e-18
1.5657470346033605e-09,0.001608609225180912,9.7607752272599235e-20,2.6134525549448253e-24,2.6134516758322718e-24,3.47151895523275e-32,7.0528737829382187e-31,0.0,0.0,2.6477685368038959e-13,1.3168781104897431e-19,2.4766106955063922e-33,9.9538338691172894e-36,4.1969329372245542e-32,1.3214425684421933e-70,1.5056621334747096e-52,6.9547313593273104e-40,9.9534560999289274e-36,4.4231596936863739e-32,2.3490294549339622e-59,1.6121820832509258e-62,6.5141110254140399e-35,2.6228343173425457e-39,1.2612183472727458e-43,1.0482273296715266e-46,2.1434123365427471e-34,2.4350657563413578e-43,4.5083136096224111e-31,5.8152062069728344e-16,7.5093084239325657e-49,1.8119312099760832e-41,8.2334120031046489e-28,3.530282272345931e-41,4.0992504527583597e-45,5.3285503026839922e-33,2.0177807910853825e-42,0.35999999999999999,0.0,0.0098899772701664234,0.10880299111273155,2.9411999197289131e-16,2.8833414246357719e-20,3.5536440592998409e-15,7.5693717593089983e-25,0.0,7.475658859087786e-17,5.7698303607636986e-31,7.4930206492050652e-33,1.9398226211843057e-13,1.6587371445101424e-22,0.0,1.2716840813474164e-30,0.0,0.0,0.0,0.0,2.2147293906841783e-09,1.0281514356545565e-08,1.3463877184163378e-09,8.4769446623495933e-09,4.1005273053310747e-10,5.7822725619162758e-16,6.2275331847578219e-15,1.7912127939064727e-18,1.5021509556358671e-18
1.5879200357688121e-09,0.0016086092246734272,1.0015349384980206e-19,2.7183948035542023e-24,2.7183939045118778e-24,3.7042481571258057e-32,7.5254937636380722e-31,0.0,0.0,2.7158859817153837e-13,1.3802230838330979e-19,2.7100473059341137e-33,1.0746868166214678e-35,4.5277058024409809e-32,1.468677525494985e-70,1.6156237271212959e-52,7.363458853735268e-40,1.0746478804050037e-35,4.7755685474752147e-32,2.6768046300740978e-59,1.816818819616852e-62,7.0331084152438845e-35,2.7309943634951531e-39,1.3399923637129747e-43,1.1784091282183551e-46,2.3141783859155663e-34,2.6697425468933334e-43,4.7918048690453272e-31,5.9993243015223204e-16,8.4418463437723333e-49,1.9744524565696293e-41,8.6217504738701844e-28,3.8673875660986846e-41,4.4925172160508092e-45,5.7530576821508804e-33,2.1964880306074721e-42,0.35999999999999999,0.0,0.0098899769482846851,0.10880299096170637,3.0259697643053957e-16,2.9775231267224025e-20,3.6118994911368648e-15,7.9840864671836587e-25,0.0,7.8091792976153127e-17,6.117640088904241e-31,7.9133257416521097e-33,1.9955259076028863e-13,1.760325443084347e-22,0.0,1.3266058259604807e-30,0.0,0.0,0.0,0.0,2.2213511458046139e-09,1.0426684789741455e-08,1.3654532345309076e-09,8.6217299544186997e-09,4.1628556791796865e-10,5.9653293623218123e-16,6.4712500533284578e-15,1.8489890015346414e-18,1.5505041209701328e-18
1.6100930369342638e-09,0.0016086092241658254,1.0272974472674894e-19,2.8260551205239953e-24,2.8260542021441172e-24,3.9491051922012729e-32,8.0228841902768536e-31,0.0,0.0,2.7848091422599375e-13,1.4457411903183192e-19,2.9614602478619219e-33,1.1589353898291984e-35,4.8787634720418485e-32,1.6298043193558703e-70,1.7318495134146407e-52,7.7897252518992151e-40,1.1588953398934125e-35,5.149953356719205e-32,3.0444847036915918e-59,2.0438278819816377e-62,7.584469620107927e-35,2.8417367259080463e-39,1.4223697918281054e-43,1.3224665106940796e-46,2.4955925848248716e-34,2.9229626942726282e-43,5.0881810910446437e-31,6.1863326255541004e-16,9.4737769826538017e-49,2.1489270976075784e-41,9.0222740012635793e-28,4.2307843539920351e-41,4.9166586636841017e-45,6.2040334555877581e-33,2.3881588083112397e-42,0.35999999999999999,0.0,0.0098899766264030024,0.10880299081064636,3.1117267279053836e-16,3.0732353189732746e-20,3.6700923746443018e-15,8.415230242181627e-25,0.0,8.1522300425098649e-17,6.4838108397018069e-31,8.3514544166802376e-33,2.0520323629214533e-13,1.8665717342435276e-22,0.0,1.3830936219513437e-30,0.0,0.0,0.0,0.0,2.227938221934069e-09,1.0571855065548653e-08,1.384518720661493e-09,8.7665499046945946e-09,4.225184736404023e-10,6.151259409402049e-16,6.7208481004812027e-15,1.907690670514172e-18,1.5996301040707855e-18
1.6322660380997154e-09,0.0016086092236581165,1.0533642547057247e-19,2.9364658452108062e-24,2.9364649081556415e-24,4.2065470223692848e-32,8.5459939056449276e-31,0.0,0.0,2.854537826452189e-13,1.5134793030488092e-19,3.2319260431435721e-33,1.248351946074079e-35,5.250993420397469e-32,1.8058996449157825e-70,1.8545965417247401e-52,8.234017380911062e-40,1.248310836192523e-35,5.5473044500041761e-32,3.4562330856957086e-59,2.2952685112515256e-62,8.1696530510407541e-35,2.9550732029546083e-39,1.5084570061065256e-43,1.4816395472052113e-46,2.6881347281580429e-34,3.1958729977389477e-43,5.3977992354251257e-31,6.3762279064254159e-16,1.0613983153379494e-48,2.3360463162534298e-41,9.4351716380805491e-28,4.6220662568315837e-41,5.3735653123181075e-45,6.6826701153314267e-33,2.5935301617526366e-42,0.35999999999999999,0.0,0.0098899763045213734,0.10880299065955427,3.1984599208962824e-16,3.1704763104651425e-20,3.7282219909532218e-15,8.8632125983910531e-25,0.0,8.5049208586539889e-17,6.8691266217141751e-31,8.8079013905877409e-33,2.109342598285698e-13,1.9776174294952388e-22,0.0,1.4411698971571351e-30,0.0,0.0,0.0,0.0,2.2344930838699999e-09,1.0717025455972251e-08,1.4035841768081398e-09,8.9114020483378048e-09,4.2875117562892336e-10,6.3400594502164147e-16,6.9763863811647109e-15,1.9673166946046995e-18,1.6495280409182925e-18
1.654439039265167e-09,0.0016086092231503077,1.0797345723885392e-19,3.0496592199082655e-24,3.0496582649130007e-24,4.4770429369847379e-32,9.0957983823590455e-31,0.0,0.0,2.9250718440340906e-13,1.5834848393502037e-19,3.5225736330034019e-33,1.3431662782394543e-35,5.6453089335406217e-32,1.9981145721658888e-70,1.9841291634898608e-52,8.6968303901447106e-40,1.3431241709381566e-35,5.9686430598318282e-32,3.9166304267379633e-59,2.5733761722133872e-62,8.7901626270697859e-35,3.0710150081903986e-39,1.5983622538792081e-43,1.6572712829132758e-46,2.8922995791064287e-34,3.4896787664354317e-43,5.7210197483557471e-31,6.5690069203621019e-16,1.1872085322191143e-48,2.5365347459981264e-41,9.8606321087344088e-28,5.042905315244393e-41,5.8652224230325761e-45,7.1901973455350257e-33,2.8133739350613858e-42,0.35999999999999999,0.0,0.0098899759826397947,0.10880299050843255,3.2861586239792156e-16,3.2692444390738476e-20,3.7862875653080658e-15,9.3284481231895354e-25,0.0,8.8673600507680014e-17,7.2743976628786542e-31,9.2831678263437078e-33,2.167457235000295e-13,2.0936062628737764e-22,0.0,1.5008570981762173e-30,0.0,0.0,0.0,0.0,2.2410183162067414e-09,1.0862195810879327e-08,1.4226496029708948e-09,9.0562838007130641e-09,4.3498382394906006e-10,6.5317262770924303e-16,7.2379238540454483e-15,2.0278662808170825e-18,1.7001971142918656e-18
1.6766120404306187e-09,0.0016086092226424078,1.1064076114258708e-19,3.1656674191451982e-24,3.1656664470200243e-24,4.761071128230559e-32,9.673292290545213e-31,0.0,0.0,2.9964110184341627e-13,1.6558056069223885e-19,3.8345701888730628e-33,1.4436131942929936e-35,6.0626418718728919e-32,2.2076554851775716e-70,2.1207169941925778e-52,9.1786654033902708e-40,1.443570161259182e-35,6.4150127081350902e-32,4.430572394173585e-59,2.8805186787146173e-62,9.4475350897698173e-35,3.189572984397177e-39,1.6921950966677577e-43,1.8507816738404535e-46,3.1085926966458399e-34,3.8056280495799383e-43,6.0582055266043784e-31,6.7646664100958955e-16,1.3258254901633e-48,2.7511415003057473e-41,1.0298843955767311e-27,5.4950307667194989e-41,6.3936844130143028e-45,7.7278716544341693e-33,3.0484874162469678e-42,0.35999999999999999,0.0,0.0098899756607582715,0.10880299035728348,3.3748121811800896e-16,3.3695380199544444e-20,3.8442884172302047e-15,9.81135504844699e-25,0.0,9.2396549619316188e-17,7.7004531647333969e-31,9.7777594165008184e-33,2.2263768916076302e-13,2.214683617042361e-22,0.0,1.5621776859054921e-30,0.0,0.0,0.0,0.0,2.2475162898578878e-09,1.1007366071398137e-08,1.441714999149804e-09,9.2011927908642213e-09,4.4121647740539791e-10,6.7262566516496969e-16,7.5055194041530243e-15,2.0893384052335141e-18,1.7516364592812506e-18
1.6987850415960703e-09,0.0016086092221344235,1.1333825831086615e-19,3.2845225344871246e-24,3.2845215461198091e-24,5.059120768455138e-32,1.0279494002977049e-30,0.0,0.0,3.0685551880823788e-13,1.7304898938471095e-19,4.1691306898255753e-33,1.549933675474927e-35,6.5039468849760317e-32,2.4357994310425607e-70,2.2646361240176016e-52,9.680030958933751e-40,1.549889798070634e-35,6.8874843539022024e-32,5.0033661122247678e-59,3.2192351108459946e-62,1.01433475833373e-34,3.3107575327062687e-39,1.7900667249007534e-43,2.0636898096880361e-46,3.337532928595341e-34,4.1450224599828315e-43,6.4097224071429524e-31,6.9632030872874018e-16,1.4783373445297521e-48,2.980646428938345e-41,1.0749995493087221e-27,5.9802433826781126e-41,6.9610922795205817e-45,8.2969825683534765e-33,3.2996997879115836e-42,0.35999999999999999,0.0,0.0098899753388768021,0.10880299020610927,3.4644100206661292e-16,3.471355346748377e-20,3.9022239618897303e-15,1.0312356012634931e-24,0.0,9.6219117652297807e-17,8.1481458032617901e-31,1.0292187321468167e-32,2.2861021851864853e-13,2.3409968809008166e-22,0.0,1.6251541384661622e-30,0.0,0.0,0.0,0.0,2.2539891582578377e-09,1.1152536229250852e-08,1.4607803653449139e-09,9.3461268653126315e-09,4.4744914420873279e-10,6.9236473052175192e-16,7.779231877286087e-15,2.1517319811031464e-18,1.8038451957250106e-18
1.720958042761522e-09,0.0016086092216263614,1.1606586993764199e-19,3.4062565714043137e-24,3.4062555677629038e-24,5.371692518667138e-32,1.0915446718708877e-30,0.0,0.0,3.1415042050230031e-13,1.8075864868755293e-19,4.5275208056102411e-33,1.6623751512130531e-35,6.9702023511652223e-32,2.6838996756570407e-70,2.4161694024348616e-52,1.0201443398085621e-39,1.6623305210216074e-35,7.3871576151168197e-32,5.6407730403828517e-59,3.5922516332182703e-62,1.0879219453848743e-34,3.4345786066807331e-39,1.8920900428385653e-43,2.2976228634736441e-46,3.5796530032790252e-34,4.5092205255031901e-43,6.7759392175896228e-31,7.1646136401173642e-16,1.6459096761491833e-48,3.225862059869408e-41,1.1214274791900972e-27,6.5004197888765896e-41,7.5696789229726051e-45,8.8988541013216157e-33,3.5678740993310321e-42,0.35999999999999999,0.0,0.009889975016995383,0.10880299005491181,3.5549416638474082e-16,3.5746946963293946e-20,3.9600936963139655e-15,1.0831878207201723e-24,0.0,1.0014235425011159e-16,8.6183528991084199e-31,1.0826968312943297e-32,2.3466337323232978e-13,2.472695516711859e-22,0.0,1.6898089517282577e-30,0.0,0.0,0.0,0.0,2.2604388879829949e-09,1.1297706291012384e-08,1.4798457015562707e-09,9.4910840574361766e-09,4.5368181771713249e-10,7.1238949455669667e-16,8.0591200895815691e-15,2.2150459316639927e-18,1.8568224413100069e-18
1.7431310439269736e-09,0.001608609221118227,1.1882351730015232e-19,3.5309014500903076e-24,3.5309004322258378e-24,5.6992985331228176e-32,1.1582218498095945e-30,0.0,0.0,3.2152579332608734e-13,1.8871446667638608e-19,4.9110576349891633e-33,1.7811914904800153e-35,7.4624102651441551e-32,2.9533881053550739e-70,2.5756064247274121e-52,1.0743426914458993e-39,1.7811462098623153e-35,7.9151607304341808e-32,6.3490353300322097e-59,4.0024899855244222e-62,1.165681219270042e-34,3.5610457286831909e-39,1.998379678550274e-43,2.554320863678437e-46,3.8354995107801008e-34,4.8996386498653712e-43,7.1572276866150447e-31,7.3688947392467276e-16,1.8297889102104664e-48,3.487634156682027e-41,1.1691869679649868e-27,7.0575135761876545e-41,8.2217705954087794e-45,9.5348447080055868e-33,3.8539078002716099e-42,0.35999999999999999,0.0,0.0098899746951140195,0.10880298990369296,3.6463967279652671e-16,3.6795543326026854e-20,4.0178971871891322e-15,1.1370353327232522e-24,0.0,1.0416729715961595e-16,9.1119765193236831e-31,1.1382624661097341e-32,2.4079721494975668e-13,2.6099310336940395e-22,0.0,1.7561646391108417e-30,0.0,0.0,0.0,0.0,2.2668672860144215e-09,1.144287626281061e-08,1.4989110077839204e-09,9.6360625602068516e-09,4.5991449173569496e-10,7.326996262803827e-16,8.3452428287989736e-15,2.2792791961138599e-18,1.9105673123106071e-18
1.7874770462578769e-09,0.0016086092201017665,1.2442860475495711e-19,3.7890510154610537e-24,3.7890499726484692e-24,6.4017165609656489e-32,1.3012609760525127e-30,0.0,0.0,3.365179027671663e-13,2.0538452193542926e-19,5.7590893548881571e-33,2.0389947144622125e-35,8.5288025838412337e-32,3.5626501321502926e-70,2.9193820031624414e-52,1.1891241656310766e-39,2.0389484859015813e-35,9.0608049430020898e-32,8.0055925347967948e-59,4.9473176511631965e-62,1.3344005718801096e-34,3.8219542868003951e-39,2.2242246694930993e-43,3.1435459243690871e-46,4.3906237924991337e-34,5.7650825167501955e-43,7.9665196194977762e-31,7.7860552016772284e-16,2.2518650527881375e-48,4.064392936777335e-41,1.2687756381463495e-27,8.2906411146666471e-41,9.6662278056873803e-45,1.0914779965566779e-32,4.4833106368630767e-42,0.35999999999999999,0.0,0.0098899740513514502,0.10880298960119769,3.8320360464787649e-16,3.8938274758151203e-20,4.1333039812838849e-15,1.2505910131879329e-24,0.0,1.1252639805467328e-16,1.0173199754632339e-30,1.2558677756145148e-32,2.5330720596712297e-13,2.9016282648513125e-22,0.0,1.8940687719390854e-30,0.0,0.0,0.0,0.0,2.2796666791443548e-09,1.1733215944325128e-08,1.5370415302882843e-09,9.9260769053485701e-09,4.7237983322714532e-10,7.7417466312122773e-16,8.9364269071127191e-15,2.4104994195399146e-18,2.0203563776336911e-18
1.8318230485887802e-09,0.0016086092190850815,1.3015289260684717e-19,4.0592249146048826e-24,4.0592238521118631e-24,7.1707027884087139e-32,1.4579712218809181e-30,0.0,0.0,3.5183175827081857e-13,2.2309955337189789e-19,6.7248215831580385e-33,2.3255030598734222e-35,9.7116089584763112e-32,4.2767143866298498e-70,3.2984144063315338e-52,1.3127828335436986e-39,2.325456436394968e-35,1.0334015183321757e-31,1.0033706832042611e-58,6.081362591710062e-62,1.5219062801532515e-34,4.0935513686762622e-39,2.4685536715498606e-43,3.8477414687372204e-46,5.007555659128333e-34,6.7538821561789955e-43,8.8406269614695159e-31,8.2146576045889379e-16,2.7562967308320288e-48,4.7183771865094825e-41,1.37391533702387e-27,9.696839627383813e-41,1.131500033305835e-44,1.2448344597352748e-32,5.1957985644802917e-42,0.35999999999999999,0.0,0.0098899734075890942,0.10880298929863524,4.0212468449228243e-16,4.1141607020025897e-20,4.2484420283507889e-15,1.3722568502063021e-24,0.0,1.2130449180652512e-16,1.1339532007037208e-30,1.3824630853842349e-32,2.661406846019279e-13,3.2173407202149823e-22,0.0,2.0390469901365776e-30,0.0,0.0,0.0,0.0,2.2923991443395417e-09,1.2023555282861357e-08,1.5751719328583765e-09,1.0216158093649714e-08,4.8484515907969259e-10,8.1678716969351464e-16,9.5532538784387469e-15,2.5453841436422806e-18,2.1332052508547902e-18
1.8761690509196832e-09,0.0016086092180682037,1.3599575416849926e-19,4.3416754910111682e-24,4.3416744148689754e-24,8.0107733874984553e-32,1.6292978941375721e-30,0.0,0.0,3.674672844411648e-13,2.4190073908546044e-19,7.8207370072344334e-33,2.6429808803069342e-35,1.1019693148588503e-31,5.110158101490454e-70,3.7152645835668787e-52,1.4457672092222934e-39,2.6429345224130169e-35,1.1744854728195206e-31,1.2503792274268349e-58,7.436060837148374e-62,1.7296802932904851e-34,4.3758991167518345e-39,2.7323475094818869e-43,4.6854588637656885e-46,5.6911702373977003e-34,7.8795726627742175e-43,9.782620615452174e-31,8.6546749614244631e-16,3.356372920000541e-48,5.4576210409337944e-41,1.4847554515286566e-27,1.1294650320850914e-40,1.3190241807947533e-44,1.4147654458272246e-32,5.9998588494723529e-42,0.35999999999999999,0.0,0.0098899727638269517,0.10880298899601563,4.2139495562145784e-16,4.3405398338914598e-20,4.3633097876961147e-15,1.5023941159015855e-24,0.0,1.3050946884690365e-16,1.2619100543982653e-30,1.5184851226125317e-32,2.792981437255009e-13,3.5583523985804211e-22,0.0,2.1912800238456257e-30,0.0,0.0,0.0,0.0,2.3050746938300586e-09,1.2313894275592712e-08,1.6133022154945668e-09,1.0506296112470113e-08,4.9731047158337541e-10,8.6053446313379973e-16,1.0196193132121559e-14,2.6839247671769727e-18,2.2491067405613571e-18
1.9205150532505865e-09,0.0016086092170511657,1.4195656414063454e-19,4.6366537650838163e-24,4.6366526821328752e-24,8.9266343475959453e-32,1.8162275846756788e-30,0.0,0.0,3.8342441700542603e-13,2.6183002899957638e-19,9.0602362136302057e-33,2.9937975641634461e-35,1.2462296222490844e-31,6.0791091944873194e-70,4.1726032002408404e-52,1.5885393235824314e-39,2.9937522499661689e-35,1.3303853692257624e-31,1.549720514647462e-58,9.0470133645981411e-62,1.9592733033609293e-34,4.6690541146732127e-39,3.0166164900455799e-43,5.6776309130592662e-46,6.4465687378166586e-34,9.156736090418655e-43,1.079561132626371e-30,9.10608023344998e-16,4.0670885920702568e-48,6.2907625020582342e-41,1.6014449813313075e-27,1.3103988332882128e-40,1.5315783372419138e-44,1.6025387077715428e-32,6.9045989548446961e-42,0.35999999999999999,0.0,0.009889972120065019,0.10880298869334736,4.4100661706993109e-16,4.5729506326811548e-20,4.4779063559846594e-15,1.6413710461085966e-24,0.0,1.4014904423283483e-16,1.4020449652597019e-30,1.6643786312796861e-32,2.9278007604019606e-13,3.9259785690577956e-22,0.0,2.3509488771487885e-30,0.0,0.0,0.0,0.0,2.3177018539871302e-09,1.260423291993354e-08,1.6514323781972254e-09,1.0796482435016919e-08,5.0977577278725616e-10,9.0541385543979641e-16,1.0865713742318799e-14,2.8261126357327805e-18,2.3680536297002508e-18
1.96486105558149e-09,0.0016086092160339893,1.4803469864354866e-19,4.9444094383121786e-24,4.9444083562486901e-24,9.9231847078037863e-32,2.0197889474512876e-30,0.0,0.0,3.9970310110540963e-13,2.829301443928643e-19,1.0457675522444567e-32,3.3804288065589778e-35,1.4049038457256371e-31,7.2013642845762018e-70,4.673211906163839e-52,1.7415751774653934e-39,3.3803854424036755e-35,1.5022014684084902e-31,1.9107613003390649e-58,1.0954412476973455e-61,2.2123055777454406e-34,4.973067744859679e-39,3.3224013310015576e-43,6.8478068566433524e-46,7.2790811875804348e-34,1.0601049423857797e-42,1.1882747958610214e-30,9.5688463785958906e-16,4.9053130797547435e-48,7.2270726838919405e-41,1.7241325389206775e-27,1.5146199330317967e-40,1.7717206641919683e-44,1.8094788432436813e-32,7.919774885003226e-42,0.35999999999999999,0.0,0.0098899714763033015,0.10880298839063772,4.6095202358419402e-16,4.8113788292629654e-20,4.5922313656598496e-15,1.7895628103555373e-24,0.0,1.5023076136141116e-16,1.5552550285511802e-30,1.8205961821830746e-32,3.0658697409358699e-13,4.3215655175273343e-22,0.0,2.5182348277464237e-30,0.0,0.0,0.0,0.0,2.3302878925360007e-09,1.2894571216323456e-08,1.6895624209667226e-09,1.1086709793133477e-08,5.2224106171509667e-10,9.5142265827920101e-16,1.1562284518795897e-14,2.9719390961063122e-18,2.4900386964441409e-18
2.009207057912393e-09,0.001608609215016696,1.5422953525989895e-19,5.2651908917617015e-24,5.2651898191853987e-24,1.1005520424998503e-31,2.2410536131155349e-30,0.0,0.0,4.1630328999410988e-13,3.0524458065885594e-19,1.2028407361583678e-32,3.805458207386247e-35,1.5789922441354794e-31,8.4965138732889484e-70,5.2199849590751419e-52,1.9053652558529579e-39,3.8054178389976599e-35,1.6910819911902323e-31,2.3442493750648485e-58,1.320350077710417e-61,2.4904680050386817e-34,5.2879864860161553e-39,3.6507742375558409e-43,8.2224054042649867e-46,8.194269865522848e-34,1.2229335673751152e-42,1.3047216078203531e-30,1.0042946389674915e-15,5.8899713633067341e-48,8.2764871789596473e-41,1.8529663486911554e-27,1.7444119842963122e-40,2.0421921435218136e-44,2.0369681463637874e-32,9.0558216068788441e-42,0.35999999999999999,0.0,0.0098899708325417938,0.1088029880878929,4.8122368564229694e-16,5.055810148580712e-20,4.7062849067373332e-15,1.9473515134429427e-24,0.0,1.6076199478532263e-16,1.7224810989541708e-30,1.9875980287031205e-32,3.2071933030064297e-13,4.7464904389440546e-22,0.0,2.6933194278022455e-30,0.0,0.0,0.0,0.0,2.3428389933414569e-09,1.3184909166070273e-08,1.7276923438034285e-09,1.1376972002515176e-08,5.3470633652243276e-10,9.9855818678562958e-16,1.2286374045440427e-14,3.1213955118450994e-18,2.615054724519645e-18
