Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253)
8.181903634285276e-08,0.0012697860696075528,2.2089177347820322e-14,1.6744659053207525e-16,1.7265039640677213e-16,8.7254110907788263e-20,2.4154306624694348e-18,0.0,0.0,3.4889725728352592e-08,4.9502270951412774e-10,8.1299075354692891e-20,2.8916994831214172e-23,1.4281956174432295e-20,4.5026213709773812e-49,8.8109590815310314e-37,8.6707013227964701e-26,3.1749434351764489e-23,9.499162995220546e-20,2.5024894080536928e-37,1.5808755593848536e-41,2.0240090474509964e-22,5.6039667233870982e-30,4.0038112219658514e-29,2.6404422974897584e-27,5.9967520451525834e-22,1.1370128509421776e-22,1.1345919722851192e-20,8.8353341214507448e-10,2.4510900639583095e-29,3.7614438835409417e-25,1.782571698415162e-18,6.6047515188801424e-27,3.8623046694845038e-30,1.2944376548800122e-20,2.9525874599958517e-26,0.35999999999999999,0.0,0.009872644172960186,0.10879544225557579,2.4331689977916382e-12,3.6934382167137903e-13,3.1836067604547356e-11,2.8625887969756829e-14,0.0,6.1107962489334998e-11,1.0256138886524162e-21,1.9359011361793591e-22,1.6386073803709347e-07,8.7867581352326034e-13,0.0,1.5202138795137276e-21,0.0,0.0,0.0,0.0,9.9723772243886958e-07,7.9607784083464268e-06,7.106757394551934e-07,7.1843817537796358e-06,2.0189231853615302e-07,8.7824453774655861e-10,1.3601996106089565e-07,2.0616598371387061e-12,1.5653441470914268e-12,3.1385658015741669e-18,1.540017986595519e-19,1.63324642911116e-12,2.395092540063583e-13
8.498389876085154e-08,0.001269785298694708,2.2968459013811151e-14,1.8134596672497962e-16,1.876442824760843e-16,1.0164683421701208e-19,2.8287235846287871e-18,0.0,0.0,3.7560729539932805e-08,5.745664833625733e-10,9.5288585558074308e-20,3.3713536325809013e-23,1.6075500489854146e-20,5.7259130699828576e-49,1.0766904892652108e-36,1.0175670330659184e-25,3.7145159717784705e-23,1.1067871915130326e-19,3.207208601046975e-37,1.9953430888518608e-41,2.357839693800899e-22,6.0114865653512485e-30,4.6995581337732941e-29,3.4399227892819474e-27,6.9786059268856386e-22,1.3751624509524035e-22,1.2710586632575706e-20,9.5262962459065575e-10,3.2082036471041828e-29,4.6965693031867639e-25,1.9879438995885849e-18,7.7164112899327915e-27,4.5375102202640338e-30,1.5055853110612397e-20,3.5985716445678086e-26,0.35999999999999999,0.0,0.0098719768676319933,0.10879514881628037,2.5298500917992787e-12,4.0528962604789114e-13,3.3020881049637213e-11,3.355432319736399e-14,0.0,6.5887871873702036e-11,1.1917140354658207e-21,2.4150345818749249e-22,1.8205750888119902e-07,1.0209734857346445e-12,0.0,1.7522787135297787e-21,0.0,0.0,0.0,0.0,1.0336445593528565e-06,8.2555045605049032e-06,7.3789240743841234e-07,7.4514946662889734e-06,2.0937132454189323e-07,9.4678822474885643e-10,1.5211158010194057e-07,2.2225892825760439e-12,1.6875302943323868e-12,3.7911247986966599e-18,1.8603675690969293e-19,1.8977280691837255e-12,2.6638555244153676e-13
8.814876117885033e-08,0.001269784527980516,2.3844118567371538e-14,1.957860944742717e-16,2.0335434395479657e-16,1.1772175119297788e-19,3.2933823952251553e-18,0.0,0.0,4.0321896742010505e-08,6.6316548677299748e-10,1.1099968890524326e-19,3.9081030887011863e-23,1.8009770552712599e-20,7.2129281825477779e-49,1.3054642196893896e-36,1.1866954042639967e-25,4.3208140717768811e-23,1.2821707488126981e-19,4.0705963820327133e-37,2.4961633109438752e-41,2.7309840770894422e-22,6.4704788368044301e-30,5.4815349738645198e-29,4.4370316599219197e-27,8.0746287416603665e-22,1.6513336041665466e-22,1.4177556312819553e-20,1.0242439200085455e-09,4.1575069535517106e-29,5.8151830112851932e-25,2.2077078078262965e-18,8.9609922184781808e-27,5.2968054741760541e-30,1.7411356195903504e-20,4.3544387805074416e-26,0.35999999999999999,0.0,0.009871309948031275,0.10879485535013678,2.626439638569873e-12,4.4352599768003181e-13,3.420031696833533e-11,3.9107958195787847e-14,0.0,7.0832987824308552e-11,1.3768687284025752e-21,2.9890394963222664e-22,2.0151292045658394e-07,1.1795943556074409e-12,0.0,2.0096136354468692e-21,0.0,0.0,0.0,0.0,1.0698845477673728e-06,8.5488432669730446e-06,7.6508886589260675e-07,7.7173820868631347e-06,2.1681510750572988e-07,1.0178086342418611e-09,1.6939135132084159e-07,2.3893342332500905e-12,1.8141317729826346e-12,4.5471344885203755e-18,2.2315259973920506e-19,2.1927141710501337e-12,2.9514063725455052e-13
9.131362359684912e-08,0.0012697837574661716,2.4716035122294296e-14,2.1076462566994592e-16,2.197980669198971e-16,1.3559870706257671e-19,3.8136327164520268e-18,0.0,0.0,4.3172094882141981e-08,7.6144609480245321e-10,1.2856500213972266e-19,4.5062459654652259e-23,2.0089360674359301e-20,9.006414247808908e-49,1.571395292674838e-36,1.3758919594718907e-25,4.9992264644982904e-23,1.4774313537355971e-19,5.1200700753575248e-37,3.0970018272773693e-41,3.1463271489815685e-22,6.9837215037867406e-30,6.3563999690141519e-29,5.6703908982001892e-27,9.2929692501004302e-22,1.9698288953444427e-22,1.5749973855086655e-20,1.0983646710344239e-09,5.3379832132467107e-29,7.1442754067685845e-25,2.442236983317876e-18,1.0348267055107542e-26,6.1466609248725841e-30,2.0028090931153596e-20,5.2340854385736014e-26,0.35999999999999999,0.0,0.0098706434222443525,0.1087945618581127,2.7229219371806996e-12,4.8411748346360269e-13,3.5374215314486766e-11,4.5339819183524628e-14,0.0,7.5941266771756531e-11,1.5824066721867031e-21,3.6721936275883568e-22,2.2226284448855444e-07,1.3556765958936721e-12,0.0,2.293932463830295e-21,0.0,0.0,0.0,0.0,1.1059527922625931e-06,8.8407559237559824e-06,7.9226512952803277e-07,7.9820081109242594e-06,2.2422268772105007e-07,1.0912919675709934e-09,1.8789569824638613e-07,2.5618622537435261e-12,1.9451239525337402e-12,5.4182153841020013e-18,2.6592031339426967e-19,2.5203800652084073e-12,3.2582877734392495e-13
9.44784860148479e-08,0.0012697829871528379,2.5584089491154773e-14,2.2627913531910928e-16,2.3699419508819787e-16,1.5540055395385265e-19,4.3939006699606844e-18,0.0,0.0,4.6110163402819134e-08,8.7004948087356877e-10,1.4812141171335219e-19,5.1702236588645248e-23,2.2318760360816796e-20,1.115364339757361e-48,1.8787344284544977e-36,1.5866363658935296e-25,5.7553594685456668e-23,1.6939748493341779e-19,6.3864434876976367e-37,3.8130410722529078e-41,3.6068401470869578e-22,7.4085044953075188e-30,7.3310118440811563e-29,7.1842855273265731e-27,1.0641993065014808e-21,2.3352477028163292e-22,1.7430908810844146e-20,1.174979912959631e-09,6.7946646591653705e-29,8.7135404483693968e-25,2.6918942487808656e-18,1.1888280250350491e-26,7.0937397768824126e-30,2.2923699004287975e-20,6.2526444633117643e-26,0.35999999999999999,0.0,0.0098699772981849839,0.10879426834117838,2.8192814879299349e-12,5.2712725007950115e-13,3.6542419377826847e-11,5.2305316555903639e-14,0.0,8.1210614032900801e-11,1.8096884016132987e-21,4.4802645608966705e-22,2.443424016331638e-07,1.5503856418357788e-12,0.0,2.6069966628164658e-21,0.0,0.0,0.0,0.0,1.1418445004406387e-06,9.1312047370098379e-06,8.1942121306747869e-07,8.2453375901257724e-06,2.3159310604093341e-07,1.167224027686966e-09,2.0766027843007674e-07,2.7401399732698092e-12,2.0804814924005492e-12,6.4167805635625636e-18,3.1494984478935702e-19,2.882961393788158e-12,3.5850311821384299e-13
9.764334843284669e-08,0.0012697822170416495,2.6448164775206051e-14,2.4232712243104257e-16,2.5496275545522461e-16,1.7725301438767796e-19,5.0388193382959677e-18,0.0,0.0,4.9134914690116959e-08,9.8963087238846145e-10,1.6980997926877596e-19,5.9046189387439786e-23,2.4702351654068571e-20,1.3707124911859538e-48,2.2320118294809253e-36,1.8204521251759728e-25,6.5950367731933737e-23,1.9332475759437551e-19,7.9041906973449875e-37,4.6610789118892356e-41,4.1155784717464551e-22,7.9418274086147469e-30,8.4124261924802741e-29,9.0292270603796602e-27,1.2130274805843536e-21,2.7524934837883839e-22,1.9223353445165064e-20,1.2540773508931103e-09,8.5792974642011221e-29,1.0555519364102027e-24,2.957031803158238e-18,1.3591338465367756e-26,8.1448917016091845e-30,2.6116241153992294e-20,7.4265605405901041e-26,0.35999999999999999,0.0,0.0098693115835908861,0.10879397480030613,2.9155029830320384e-12,5.7261705633787608e-13,3.7704775855681101e-11,6.0062251009185525e-14,0.0,8.6638885718478799e-11,2.0601047035375505e-21,5.4305956164446712e-22,2.6778594600803882e-07,1.7649128394646673e-12,0.0,2.9506143228989561e-21,0.0,0.0,0.0,0.0,1.1775549850050738e-06,9.4201527396321447e-06,8.4655713124576767e-07,8.5073361475957562e-06,2.3892542429932107e-07,1.2455902280978397e-09,2.2871996803959478e-07,2.9241331067033644e-12,2.2201783578904349e-12,7.5560539662797912e-18,3.7089100138606289e-19,3.2827522773149041e-12,3.932156583304499e-13
9.999999999999998e-08,0.0012697814471337098,2.7088928559648163e-14,2.5462192879783942e-16,2.6885704738842734e-16,1.9493322678487922e-19,5.5639111703173244e-18,0.0,0.0,5.1442820020582452e-08,1.0862023473936037e-09,1.8743098395725602e-19,6.5000125496225156e-23,2.6579943711667036e-20,1.5906627915409182e-48,2.5277712466266901e-36,2.0104739815147681e-25,7.2781335880124474e-23,2.127062558195957e-19,9.2202979183602988e-37,5.3892271140575596e-41,4.5275865332202052e-22,8.374376778910122e-30,9.2913658399838593e-29,1.0651851566859828e-26,1.3334156953807814e-21,3.0999383107522004e-22,2.0632227179438216e-20,1.3145805067808585e-09,1.015606980207856e-28,1.2125251511620011e-24,3.164719885365908e-18,1.4971658572767104e-26,8.9993827251953397e-30,2.8697334551145753e-20,8.4121503224042308e-26,0.35999999999999999,0.0,0.0098688161429865747,0.10879375620598995,2.9870537053555465e-12,6.0813695007125681e-13,3.8566413893900335e-11,6.6388056987001994e-14,0.0,9.0782869083492604e-11,2.2624417822500184e-21,6.2418744480777383e-22,2.8614867464348496e-07,1.9382508121377448e-12,0.0,3.2274282744601838e-21,0.0,0.0,0.0,0.0,1.2040256437363298e-06,9.6343157423856701e-06,8.6675026086800675e-07,8.7015436439632701e-06,2.4435999499201987e-07,1.3055162740801236e-09,2.4526316915996087e-07,3.0648315040333141e-12,2.3270036061859326e-12,8.5041071641724165e-18,4.1744470608767416e-19,3.6060129624367263e-12,4.2041782479615612e-13
1.0080821085084547e-07,0.0012697814471337098,2.7308146753179236e-14,2.5890601113404995e-16,2.7372508191145189e-16,2.0128454036083449e-19,5.7532356626499198e-18,0.0,0.0,5.2245135136908816e-08,1.120858797391671e-09,1.9377584464686215e-19,6.7141539649559924e-23,2.7244406629159496e-20,1.672480279632708e-48,2.6360590966548519e-36,2.0789062677270856e-25,7.5242990792692853e-23,2.1967353845861046e-19,9.7117186359132048e-37,5.6596287136759444e-41,4.6756795157584553e-22,8.4741919043231191e-30,9.6079142795738984e-29,1.1262545651127413e-26,1.3766590144384989e-21,3.2267807596956954e-22,2.1130221095993247e-20,1.3356443670823698e-09,1.0751050106386835e-28,1.2705743819741564e-24,3.2379913360587591e-18,1.5468000940354697e-26,9.3071465048500285e-30,2.9624179485367971e-20,8.7736696266744814e-26,0.35999999999999999,0.0,0.0098686462860204903,0.10879368123646946,3.0115712551024597e-12,6.2064722711034878e-13,3.8861134903623324e-11,6.867081697103276e-14,0.0,9.2223890706177662e-11,2.3350750207640726e-21,6.5421918587073185e-22,2.9262705063762193e-07,2.0004740783941541e-12,0.0,3.3266391215667051e-21,0.0,0.0,0.0,0.0,1.2130796657143398e-06,9.7075638068674247e-06,8.7367289880925204e-07,8.7679701922552856e-06,2.4621872570719138e-07,1.3263756020128265e-09,2.5110884738896693e-07,3.1138064760603167e-12,2.3641878365144391e-12,8.8500877529581496e-18,4.3443430503083998e-19,3.722103450641483e-12,4.3001722684800331e-13
1.0397307326884426e-07,0.0012697806774300906,2.8163923726393421e-14,2.7601315232402894e-16,2.9330383711379939e-16,2.27626167668231e-19,6.5422177746742101e-18,0.0,0.0,5.5439586218979682e-08,1.2644143235727905e-09,2.2016812656129339e-19,7.6036882266855834e-23,2.9949085047279179e-20,2.0270127872956178e-48,3.0960030640784015e-36,2.3636071161621075e-25,8.549403602639847e-23,2.4859626286455588e-19,1.1851648386400694e-36,6.8290206187592247e-41,5.2903604500846906e-22,9.0009691507426567e-30,1.0924915814365603e-28,1.3949010516510134e-26,1.555990775247466e-21,3.7636417987897378e-22,2.3154344639130706e-20,1.4196680283565276e-09,1.3377265809660076e-28,1.5202878210224949e-24,3.5351041429131502e-18,1.7529069734556216e-26,1.0587707716899796e-29,3.3466359633530953e-20,1.0313282420645572e-25,0.35999999999999999,0.0,0.0098679814128498824,0.10879338765064288,3.107471293107143e-12,6.7127662897356848e-13,4.0011350193248678e-11,7.8193603352915878e-14,0.0,9.7963392573429618e-11,2.6360458389955312e-21,7.835805986098746e-22,3.1889849382038605e-07,2.258308410108911e-12,0.0,3.7369692650314482e-21,0.0,0.0,0.0,0.0,1.2484140712081781e-06,9.9934026709198681e-06,9.007685305152963e-07,9.0272069322047108e-06,2.5347211522353856e-07,1.4095648116384864e-09,2.7486018741232437e-07,3.309124032336686e-12,2.512482554569702e-12,1.031377871942953e-17,5.063117992529339e-19,4.2034203706294136e-12,4.6895746272436446e-13
1.0713793568684305e-07,0.0012697799079318315,2.9015386302333962e-14,2.9364582539565921e-16,3.1372303221659826e-16,2.5641136929159234e-19,7.4110627547606707e-18,0.0,0.0,5.8717005582374651e-08,1.4209902908918493e-09,2.4913982107998401e-19,8.5782164075858723e-23,3.2820432165732262e-20,2.441169519555807e-48,3.6172580844965894e-36,2.6762020930827292e-25,9.6768234411096891e-23,2.8024911352113249e-19,1.4371105146404925e-36,8.1915038614202902e-41,5.9629159685601802e-22,9.4646907271452516e-30,1.2371074626509246e-28,1.7161478107514783e-26,1.751938116206685e-21,4.3689329936709965e-22,2.5298475069112099e-20,1.5061350936827204e-09,1.653425960712214e-28,1.8088860748599381e-24,3.8486912409178492e-18,1.9785579850896234e-26,1.1993946120120864e-29,3.7661992796191537e-20,1.206627203780976e-25,0.35999999999999999,0.0,0.0098673169712699856,0.10879309404380112,3.2031882867466259e-12,7.2456264764301338e-13,4.1155278976870374e-11,8.8695591645586658e-14,0.0,1.0385511152341838e-10,2.9644890591601548e-21,9.3340238728468411e-22,3.4663224642344429e-07,2.5396766537346744e-12,0.0,4.1835464122879845e-21,0.0,0.0,0.0,0.0,1.283553840706404e-06,1.0277634934567354e-05,9.2784404113175536e-07,9.2850143871732613e-06,2.6068471990100636e-07,1.4951421576160059e-09,3.0000643708597061e-07,3.5100488776774473e-12,2.6650344939729284e-12,1.1962883755580945e-17,5.8729780959934859e-19,4.7291612981782203e-12,5.1008479523030264e-13
1.1030279810484183e-07,0.0012697791386399402,2.9862427473812778e-14,3.1180123973099955e-16,3.3500804416265694e-16,2.877759098459306e-19,8.3653048098317394e-18,0.0,0.0,6.2076108140329855e-08,1.5912905391009301e-09,2.8084769805688393e-19,9.6428662296962693e-23,3.5862376709839238e-20,2.9224710942588885e-48,4.2055352366521649e-36,3.0183793777592316e-25,1.0913246807021924e-22,3.1479191575503205e-19,1.7322016846768859e-36,9.7713500174707666e-41,6.6967159948967314e-22,1.0119038750670336e-29,1.3954216178596057e-28,2.098156740931557e-26,1.965434054856461e-21,5.0488409317947809e-22,2.7565280197138898e-20,1.5950320218441826e-09,2.0308160476913383e-28,2.1409043037522212e-24,4.1790634857868147e-18,2.2248789257788702e-26,1.353339322260707e-29,4.2230637657092173e-20,1.405516604641198e-25,0.35999999999999999,0.0,0.0098666529682839271,0.1087928004169188,3.2987076309882295e-12,7.8056116713421074e-13,4.2292782141951205e-11,1.0024415138388297e-13,0.0,1.0989672636528697e-10,3.3219003588256401e-21,1.1061349542125773e-21,3.7585946010830807e-07,2.8458599924636057e-12,0.0,4.6683545827540168e-21,0.0,0.0,0.0,0.0,1.3184947255796168e-06,1.0560227083772888e-05,9.5489944543644533e-07,9.5413614000289308e-06,2.6785568920607798e-07,1.5830915886051816e-09,3.2657921180177052e-07,3.7165432878900735e-12,2.8218150093552578e-12,1.3814034341911127e-17,6.7820965663753826e-19,5.301835357244666e-12,5.5344642585527838e-13
1.1346766052284062e-07,0.001269778369555391,3.0704942825819971e-14,3.3047653609709749e-16,3.5718563065526449e-16,3.218576994464093e-19,9.4107238650719729e-18,0.0,0.0,6.5515587178141696e-08,1.7760291314251242e-09,3.1545219566254867e-19,1.080289618353601e-22,3.9078729006909624e-20,3.4790935379396692e-48,4.8668589635924943e-36,3.3918643113867606e-25,1.2265576130106894e-22,3.5238803102056961e-19,2.0761421443483659e-36,1.1594956997061911e-40,7.4952033549244027e-22,1.0673167517147622e-29,1.5682339961734717e-28,2.5500361658395859e-26,2.1974284448389044e-21,5.8098881572518634e-22,2.9957343459829052e-20,1.6863449792322247e-09,2.4795798903833786e-28,2.5212327818438541e-24,4.5265216892405213e-18,2.4930168821313096e-26,1.5213734680774475e-29,4.7192182222489567e-20,1.6304243041571054e-25,0.35999999999999999,0.0,0.0098659894107046495,0.10879250677096972,3.3940149110005704e-12,8.3932655060215916e-13,4.3423724254225335e-11,1.1290903301084273e-13,0.0,1.1608587652668884e-10,3.709797545689476e-21,1.3044289353875437e-21,4.0661045649002198e-07,3.1781585631945852e-12,0.0,5.1934190487400967e-21,0.0,0.0,0.0,0.0,1.3532325907916248e-06,1.0841146499291212e-05,9.8193475821660428e-07,9.7962176473470502e-06,2.7498419531376347e-07,1.6733967110047273e-09,3.5460928269333237e-07,3.928568735278185e-12,2.9827948454000167e-12,1.5884750077810337e-17,7.7990832133508245e-19,5.9240005734865129e-12,5.9908831161671293e-13
1.197973853588382e-07,0.0012697768320120496,3.2375991469219849e-14,3.6937500456359392e-16,4.0433253134671493e-16,3.9873449676442638e-19,1.1799496687572291e-17,0.0,0.0,7.263034638072292e-08,2.1917240383024473e-09,3.94010497869643e-19,1.3430770197739142e-22,4.6049296388181689e-20,4.8540627382882986e-48,6.4342086961040992e-36,4.2398383614736962e-25,1.5346626874489886e-22,4.3741067321717407e-19,2.9361331901336097e-36,-3.8823181840577915e-37,9.3003616288437023e-22,1.190780871159631e-29,1.9606331992872363e-28,3.7050174105161449e-26,2.720791154113109e-21,7.6032020134785171e-22,3.5127149964440897e-20,1.8761622329217451e-09,3.6358882838197062e-28,3.4482377088668746e-24,5.2738497101468021e-18,3.0994325274924832e-26,1.9028574166762002e-29,5.8375059547778298e-20,2.1689440459745498e-25,0.35999999999999999,0.0,0.0098646636580548511,0.10879191942575987,3.5839366444809797e-12,9.653676593991485e-13,4.566540222080867e-11,1.4187860080705138e-13,0.0,1.2889715563124335e-10,4.5832215310910975e-21,1.7893543607950605e-21,4.7280087749221609e-07,3.9263882098604755e-12,0.0,6.3726174472844656e-21,0.0,0.0,0.0,0.0,1.4220832974767294e-06,1.1397841186231833e-05,1.0359451683961226e-06,1.0301340774587178e-05,2.8911062170282855e-07,1.8610068037085067e-09,4.1516012134744766e-07,4.3690547527710443e-12,3.3172325143893377e-12,2.0759467793013645e-17,1.0193318611823475e-18,7.3272691545573428e-12,6.9739036761994621e-13
1.25494137711236e-07,0.0012697754489412372,3.3863463590408248e-14,4.0613159049955116e-16,4.5011445672350963e-16,4.7863878172909374e-19,1.4324559731511727e-17,0.0,0.0,7.9295004827232054e-08,2.6225738287890525e-09,4.7630020845537198e-19,1.6177404157558573e-22,5.2955025599065141e-20,6.4443489399251941e-48,8.1612022778575781e-36,5.1281107721930803e-25,1.8589563162722921e-22,5.2608077049942769e-19,3.9460083336172395e-36,-2.285172734359986e-33,1.1182181772186855e-21,1.2767385008953265e-29,2.3717293755386822e-28,5.0968370800864336e-26,3.2649263627233776e-21,9.567179220622495e-22,4.0232512186347618e-20,2.0551160966001944e-09,5.0431191114726392e-28,4.5045671242867001e-24,6.0076951986699491e-18,3.7317282707149755e-26,2.3023812148495055e-29,6.9988979874758279e-20,2.7709050350366555e-25,0.35999999999999999,0.0,0.0098634720683418442,0.10879139075959936,3.7540005962666422e-12,1.0887809872788145e-12,4.7659191676349105e-11,1.7251711655643734e-13,0.0,1.409074609166512e-10,5.4891861111230603e-21,2.3441893824657022e-21,5.3787045576351544e-07,4.7024899244328167e-12,0.0,7.592694772153013e-21,0.0,0.0,0.0,0.0,1.4833154928935284e-06,1.1892837091451857e-05,1.084485973062986e-06,1.0750566355197546e-05,3.0167135046210327e-07,2.0377412335440015e-09,4.7493091716085619e-07,4.7840061766471672e-12,3.6322827397112169e-12,2.6091988680776563e-17,1.2812559915378536e-18,8.7860636727495125e-12,7.9409574291493521e-13
1.3119089006363382e-07,0.0012697740665558166,3.5334769261995877e-14,4.4452516152792805e-16,4.992686958064782e-16,5.6957404408149203e-19,1.7247149568139939e-17,0.0,0.0,8.6198890401544281e-08,3.1116938185572164e-09,5.7062626760105543e-19,1.9320574983664608e-22,6.047951915488548e-20,8.4362433482701596e-48,1.0232236416917807e-35,6.1462065873956161e-25,2.2325051185516527e-22,6.2733424639819454e-19,5.2296504937638452e-36,-7.9067035487524137e-31,1.3330211450944599e-21,1.1704970222260096e-29,2.8429545126830372e-28,6.9078972769310624e-26,3.8844496205737119e-21,1.1911384188517528e-21,4.5779929615169093e-20,2.2416702333089439e-09,6.8914670039800823e-28,5.8111122018952718e-24,6.8011309138668148e-18,4.4534158570344446e-26,2.7601417392585473e-29,8.3198314704625849e-20,3.5040509322329102e-25,0.35999999999999999,0.0,0.0098622820187999442,0.10879086204672139,3.9231630400095127e-12,1.2219332413580692e-12,4.9629789367454348e-11,2.0796479856884435e-13,0.0,1.5335748120330095e-10,6.5183664861868506e-21,3.0330829156548129e-21,6.0830976700806272e-07,5.5841411997873156e-12,0.0,8.9764651794625511e-21,0.0,0.0,0.0,0.0,1.5438309135316832e-06,1.2381947954695611e-05,1.1329619115342341e-06,1.1194529287423411e-05,3.1408268774818629e-07,2.221838557256201e-09,5.3986239247451766e-07,5.2162447206363196e-12,3.9604577804575642e-12,3.245017955260115e-17,1.5935750194808983e-18,1.0447016317090723e-11,8.9884552436407228e-13
