Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162)
6.498369402967447e-10,0.0007612857191048176,2.2613183943274776e-19,7.771656489763556e-24,7.7716600410802564e-24,1.5793527651538863e-31,1.8760298690390009e-31,0.0,0.0,5.6296678998681354e-13,3.9652884887454925e-19,5.4903499887620418e-37,4.3603881034167137e-39,9.9201362130429161e-36,2.0989658298012665e-69,1.1135837000131014e-51,1.7788817941837094e-39,3.4639587547151568e-39,1.0409519183669784e-35,1.8334365840686969e-62,1.7878038108884718e-65,1.7071718915431373e-38,7.6124890889222376e-39,3.8056593794867895e-43,4.9729074699055258e-50,5.4925475065038717e-38,7.544977962680237e-47,1.1937965716599661e-34,5.5276563212843607e-16,1.6767331925887585e-51,7.0362295246243757e-41,1.6946642831498469e-27,1.0579547713257384e-44,2.070058412676084e-48,1.3148784224666739e-36,6.0811927919546825e-42,0.35999999999999999,0.0,0.0098899603015727838,0.10880298325507945,4.8675137548755293e-17,5.8536374926120919e-20,5.9483886453179794e-15,8.8454987809526872e-28,0.0,1.0140827737553058e-17,7.9612004235925798e-31,6.5308201054817242e-33,4.1331263697519691e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7565039856117624e-09,1.8095931770047989e-08,1.1012140931262853e-09,1.5542021244351156e-08,1.2023362447884801e-09,5.5276563212924613e-16
6.656315203089924e-10,0.0007612857183324116,2.3573907741020626e-19,8.2912119298446956e-24,8.2912159306674147e-24,1.7599742450689255e-31,2.0905880601358116e-31,0.0,0.0,5.8787898984680686e-13,4.3004755684650252e-19,6.357929362365721e-37,4.8924738000440409e-39,1.1256586391104465e-35,2.5039693326619467e-69,1.2534908814821475e-51,1.9634423521297688e-39,3.9507686943589476e-39,1.182474052137947e-35,2.2716284603068922e-62,2.173476320917492e-65,1.939134372006242e-38,8.1657854034208644e-39,4.2282510849171734e-43,6.0335846241902736e-50,6.2392551201992844e-38,8.7640956687254055e-47,1.3262570153996036e-34,5.8322747789495295e-16,1.93502420573543e-51,8.1487187580363272e-41,1.8339142102561003e-27,1.2274003770315914e-44,2.4032058981174534e-48,1.4936363999358708e-36,7.0136265189106159e-42,0.35999999999999999,0.0,0.009889959336690464,0.1088029827693691,4.9631113094755044e-17,6.186627256437738e-20,6.120348183414988e-15,9.9899338932098994e-28,0.0,1.0607535571331033e-17,8.3537159949254356e-31,6.8833808913416737e-33,4.3357310221975741e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7715571760477505e-09,1.8533290417713905e-08,1.1279786882052981e-09,1.5996024387820981e-08,1.2340185233730923e-09,5.8322747789578776e-16
6.814261003212402e-10,0.0007612857175597502,2.455205569744155e-19,8.8325792276809344e-24,8.8325837190521487e-24,1.9564080651933945e-31,2.3239305640766523e-31,0.0,0.0,6.1329374314936484e-13,4.6557541075083614e-19,7.3392347632453395e-37,5.476082732876803e-39,1.2737710542706935e-35,2.9742229332483064e-69,1.4069220173085197e-51,2.1619304113039791e-39,4.4929695571705342e-39,1.3395146267918702e-35,2.8012641913200084e-62,2.6310898482763733e-65,2.1965171953888303e-38,8.7425718937402404e-39,4.6850834164011161e-43,7.2893345574517175e-50,7.0678375793659024e-38,1.0146978379857356e-46,1.4700382225678774e-34,6.1452807732552359e-16,2.2284666017307691e-51,9.4040004616447119e-41,1.9807282321722424e-27,1.4193411470339747e-44,2.7808663206322551e-48,1.6919947717546919e-36,8.0616921576665997e-42,0.35999999999999999,0.0,0.0098899583718083939,0.10880298228349781,5.0577811302740639e-17,6.5291044999061145e-20,6.292269294597644e-15,1.1249358360099286e-27,0.0,1.1083291980946568e-17,8.7557843924604907e-31,7.2465527169846629e-33,4.5431896824560086e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7864497795320934e-09,1.8970648506067158e-08,1.1547432400859706e-09,1.6450188005755426e-08,1.2657007813399716e-09,6.1452807732637931e-16
6.97220680333488e-10,0.0007612857167868678,2.5547496739734462e-19,9.3961489378819825e-24,9.3961539634050429e-24,2.169636084218382e-31,2.5772238937071173e-31,0.0,0.0,6.3921086454006524e-13,5.0318793006565134e-19,8.4462482461980193e-37,6.1150154229348911e-39,1.437549176321947e-35,3.5182286061577201e-69,1.5748040089033126e-51,2.3750283996211737e-39,5.0954394273431039e-39,1.5133845958579411e-35,3.4387832751426899e-62,3.1720584026004489e-65,2.4814665590080933e-38,9.3430860546771313e-39,5.1779549746673477e-43,8.7705925148920988e-50,7.9852108588284965e-38,1.171137380187406e-46,1.6258289482909306e-34,6.4666717723999078e-16,2.5613674488851185e-51,1.0816354316431829e-40,2.1353111477661036e-27,1.6361746948229403e-44,3.2078272062971027e-48,1.9116091514451841e-36,9.2364819784904146e-42,0.35999999999999999,0.0,0.0098899574069265736,0.1088029817974869,5.1515325221251776e-17,6.881066880920997e-20,6.4641441766507374e-15,1.2632161108227935e-27,0.0,1.1568009981101284e-17,9.1674128335900818e-31,7.6204238761514309e-33,4.7555030791854972e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8012031138414545e-09,1.9408006039999797e-08,1.1815077487683689e-09,1.6904490780568748e-08,1.2973830136489887e-09,6.4666717724086287e-16
7.130152603457358e-10,0.0007612857160137934,2.6560100791473405e-19,9.9823086772399337e-24,9.9823142831754271e-24,2.4006773264111911e-31,2.8516787264174504e-31,0.0,0.0,6.6563019315816668e-13,5.4296198975321336e-19,9.6919177148804279e-37,6.8132734569568264e-39,1.6182609165923094e-35,4.1453400972453736e-69,1.7581015212368561e-51,2.6034369015059042e-39,5.7633643511873157e-39,1.705473746489547e-35,4.203125969919625e-62,3.8093016810480965e-65,2.7962576573990565e-38,9.9675537194273311e-39,5.7087135325494673e-43,1.0511733958192306e-49,8.9987067618464801e-38,1.3476511588631474e-46,1.7943431425323788e-34,6.7964449563020255e-16,2.9385138435822025e-51,1.240110188186237e-40,2.2978676567165747e-27,1.8804937838082659e-44,3.6892712012114013e-48,2.154234690951053e-36,1.054985265880092e-41,0.35999999999999999,0.0,0.0098899564420450031,0.10880298131135481,5.244374696879744e-17,7.2425116580238484e-20,6.6359661259927794e-15,1.4147123576531449e-27,0.0,1.2061603458936458e-17,9.5886084663149693e-31,8.0050818139640066e-33,4.972671941101636e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8158356666643878e-09,1.9845363023038638e-08,1.2082722142525592e-09,1.7358914224737699e-08,1.3290652166251995e-09,6.7964449563108568e-16
7.288098403579836e-10,0.0007612857152405528,2.7589738763751154e-19,1.0591443147047294e-23,1.0591449382410891e-23,2.6505885115338215e-31,3.1485505344321159e-31,0.0,0.0,6.9255158938338122e-13,5.84975820799021e-19,1.1090211470442319e-36,7.5750662796184898e-39,1.8172461065488083e-35,4.8658227198982411e-69,1.9578174247079781e-51,2.8478750534174659e-39,6.502250220599872e-39,1.9172535479258577e-35,5.116047235543818e-62,4.5574048130647509e-65,3.1432993419719996e-38,1.0616189568104112e-38,6.2792569493499426e-43,1.2551484651550058e-49,1.0116087940043154e-37,1.546319141402008e-46,1.9763202368586227e-34,7.1345972579193333e-16,3.3652203041398508e-51,1.4174655722146621e-40,2.4686023529657473e-27,2.1550974132070104e-44,4.2307990740295955e-48,2.4217296752391761e-36,1.2014457939769522e-41,0.35999999999999999,0.0,0.009889955477163679,0.10880298082511765,5.3363167743164916e-17,7.6134357468810577e-20,6.8077293914915656e-15,1.5803428380314693e-27,0.0,1.2563987165312715e-17,1.0019378369915457e-30,8.4006131354210441e-33,5.1946969969637962e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8303634713848963e-09,2.0282719457729842e-08,1.2350366365386078e-09,1.7813442305021392e-08,1.3607473875742586e-09,7.1345972579282149e-16
7.446044203702314e-10,0.0007612857144671677,2.8636282546577892e-19,1.1223934155218494e-23,1.1223941071880323e-23,2.9204645776476905e-31,3.4691402066643467e-31,0.0,0.0,7.1997493201475143e-13,6.2930901064104724e-19,1.2656174520494241e-36,8.4048180765631551e-39,2.0359188305514238e-35,5.6909154847358985e-69,2.174993221456546e-51,3.109080960693266e-39,7.3179348166195327e-39,2.1502800317860699e-35,6.2024620155744579e-62,5.4327910290839328e-65,3.5251388327521663e-38,1.1289197618398255e-38,6.8915341528799471e-43,1.4933363417442083e-49,1.1345563080875877e-37,1.7693874185636674e-46,2.1725254238211097e-34,7.4811253990679577e-16,3.8473800028244639e-51,1.6154569637680457e-40,2.6477197191180662e-27,2.4630022593384893e-44,4.8384535004351565e-48,2.716059156939265e-36,1.3643781829747128e-41,0.35999999999999999,0.0,0.0098899545122826064,0.10880298033878927,5.4273677830633948e-17,7.9938357692554023e-20,6.9794290476877154e-15,1.7610667968246151e-27,0.0,1.3075076706177052e-17,1.0459729555623207e-30,8.8071036138130632e-33,5.4215789755655591e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8448004329793898e-09,2.0720075345908966e-08,1.261801015626581e-09,1.8268061116567223e-08,1.3924295245123722e-09,7.4811253990768245e-16
7.603990003824792e-10,0.0007612857136936578,2.9699605000507514e-19,1.1880160638220226e-23,1.1880168291005684e-23,3.2114391968700252e-31,3.8147946622132337e-31,0.0,0.0,7.4790011582489815e-13,6.7604250350700871e-19,1.4405986658488397e-36,9.307174745915936e-39,2.2757697720900439e-35,6.6328955657097497e-69,2.4107094564243194e-51,3.3878121349419367e-39,8.2166000100039271e-39,2.4061967033782459e-35,7.490824200483951e-62,6.4539079750883166e-65,3.9444664808618669e-38,1.1986771698411278e-38,7.547546187049103e-43,1.770615938996883e-49,1.2695802258324818e-37,2.0192776434577254e-46,2.3837499291108848e-34,7.8360259214629644e-16,4.3915200613193272e-51,1.8359590000413501e-40,2.8354241216618983e-27,2.8074544739507489e-44,5.5187436358277981e-48,3.039298629985461e-36,1.5452172347449537e-41,0.35999999999999999,0.0,0.0098899535474017836,0.10880297985238178,5.5175366615097233e-17,8.3837080954477442e-20,7.1510608848804881e-15,1.9578853272374227e-27,0.0,1.3594788534016297e-17,1.090966896729188e-30,9.2246381990572278e-33,5.6533186057281623e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8591586105706264e-09,2.1157430688885689e-08,1.2885653515165447e-09,1.8722758600359563e-08,1.4241116259815944e-09,7.8360259214717385e-16
7.919881604069748e-10,0.0007612857121463266,3.1876082168188243e-19,1.326532154717005e-23,1.3265330849013012e-23,3.8614154819577679e-31,4.5869193533481251e-31,0.0,0.0,8.0525565419323082e-13,7.7704096038840592e-19,1.8527916756076352e-36,1.134943749736309e-38,2.8253662310521885e-35,8.9222257725686598e-69,2.9422829592800339e-51,4.0009801722297703e-39,1.0289394779857041e-38,2.9937297517363021e-35,1.0807523571129446e-61,9.0185008729679557e-65,4.9070923492978739e-38,1.3456344981456557e-38,8.9990463842310072e-43,2.4649224778760854e-49,1.5795653552461236e-37,2.6101480632575695e-46,2.8545535292637812e-34,8.5709295253082824e-16,5.6953926446298176e-51,2.352621692503521e-40,3.2374108990383708e-27,3.6202072009292251e-44,7.1257550736134451e-48,3.7813841318300259e-36,1.9668072907533775e-41,0.35999999999999999,0.0,0.0098899516176408804,0.1088029788793697,5.6952633352488442e-17,9.1918540868847914e-20,7.4941073143226046e-15,2.4040249008211242e-27,0.0,1.4659749042797696e-17,1.1838339911023814e-30,1.0093175422140166e-32,6.1313737361347813e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8876789781213814e-09,2.2032139742529963e-08,1.3420938937027084e-09,1.9632349220662881e-08,1.4874757186220016e-09,8.5709295253166128e-16
8.204184044290208e-10,0.0007612857107534462,3.3891038797416311e-19,1.4596885153427804e-23,1.4596896158688896e-23,4.5307350810340435e-31,5.3820290843208767e-31,0.0,0.0,8.5859113785750584e-13,8.7698842749006058e-19,2.3054124612462014e-36,1.3487181145444553e-38,3.4090390670307975e-35,1.1529211576949665e-68,3.4957604924224563e-51,4.6207810946108379e-39,1.2508205510816743e-38,3.6191772206844833e-35,1.4856691894660052e-61,1.2058987666561186e-64,5.931756474878564e-38,1.4864728317780817e-38,1.0476151842700689e-42,3.2851322653842672e-49,1.9095509382899779e-37,3.2619035404614011e-46,3.3381226458868999e-34,9.260938808001581e-16,7.1615221620732144e-51,2.9160405097351388e-40,3.6306143594215119e-27,4.514378433314619e-44,8.8962453521427241e-48,4.5713478944506715e-36,2.4237644518754309e-41,0.35999999999999999,0.0,0.0098899498808569207,0.10880297800347935,5.8522883100415358e-17,9.9515403949665297e-20,7.8025864770208702e-15,2.8715242850711909e-27,0.0,1.5646880608618551e-17,1.2707003797864661e-30,1.0913465417861297e-32,6.5782438337928449e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9131690362606418e-09,2.2819376032741451e-08,1.3902694339337281e-09,2.0451158670188876e-08,1.544503272682669e-09,9.2609388080091679e-16
8.478803247068242e-10,0.0007612857094078117,3.5887155360172818e-19,1.5961565099921187e-23,1.5961577967182031e-23,5.2605502570766612e-31,6.2490104766439574e-31,0.0,0.0,9.1165282823642076e-13,9.8216447509080562e-19,2.828460716248457e-36,1.5854033235634678e-38,4.0634338304275276e-35,1.4639041358544698e-68,4.1050296879976084e-51,5.2854061645624722e-39,1.501366582800416e-38,4.3219649811174837e-35,2.0005042918641536e-61,1.5824045416118964e-64,7.0830471884553486e-38,1.63031712129798e-38,1.2069272768533621e-42,4.2975695314060225e-49,2.2803376664641692e-37,4.0181368515532064e-46,3.8642061160628556e-34,9.9531467449512186e-16,8.898017410034491e-51,3.5627473262765286e-40,4.0398417576542905e-27,5.5493741007191287e-44,1.0948264785944356e-47,5.4589849459171799e-36,2.9454051959426998e-41,0.35999999999999999,0.0,0.0098899482032279561,0.10880297715729734,6.0013789620449309e-17,1.0714431201074659e-19,8.1003108983458209e-15,3.3892196790740511e-27,0.0,1.6625723152432248e-17,1.357567730899096e-30,1.1741006613611747e-32,7.0248482497820826e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9376678192052489e-09,2.3579797672109101e-08,1.4368039999405907e-09,2.1242202518800686e-08,1.5995883703843923e-09,9.9531467449577208e-16
8.753422449846276e-10,0.0007612857080620288,3.793155267219554e-19,1.740527822068358e-23,1.7405293181978657e-23,6.0795700389925293e-31,7.2219695818364042e-31,0.0,0.0,9.6623034668231913e-13,1.0962985957365686e-18,3.4489299202656174e-36,1.8550389339013964e-38,4.8175763941755295e-35,1.8437922140799218e-68,4.7947165489245646e-51,6.0195447342676921e-39,1.7920702143737611e-38,5.1336437437321646e-35,2.6694085071811119e-61,2.0594362347351879e-64,8.4126368112758887e-38,1.7819038488658694e-38,1.3838328178229508e-42,5.5764811189808478e-49,2.7085706434336813e-37,4.9187000957036186e-46,4.4533418861968934e-34,1.0670587802589849e-15,1.1012787444092345e-50,4.3246727409785074e-40,4.4790584647454791e-27,6.7789700476467738e-44,1.3389247853749437e-47,6.484141711195702e-36,3.5567776593208292e-41,0.35999999999999999,0.0,0.0098899465255997444,0.10880297631102015,6.1479729942471618e-17,1.1505873290795988e-19,8.3977836009211835e-15,3.9786839857852281e-27,0.0,1.7629041555885703e-17,1.447346887307934e-30,1.260355389906664e-32,7.4861520075766478e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9620725001086784e-09,2.4340217670948987e-08,1.4833384353589264e-09,2.2033340132870606e-08,1.6546733502810061e-09,1.0670587802594848e-15
9.028041652624311e-10,0.000761285706716129,4.0023601353713634e-19,1.8929900888821462e-23,1.892991819617907e-23,6.9954550996535693e-31,8.3100086342837118e-31,0.0,0.0,1.0223235102199064e-12,1.219872668343976e-18,4.1812361493180156e-36,2.1611236014484722e-38,5.682930344506655e-35,2.3047011672932853e-68,5.5721910701295587e-51,6.8280781499790396e-39,2.127847759974195e-38,6.0670488175659609e-35,3.5316695249552831e-61,2.6595641684695145e-64,9.9415331192904058e-38,1.9413002836311697e-38,1.5796234695542455e-42,7.180809830450599e-49,3.2010205012258391e-37,5.985583015698884e-46,5.1108173549622977e-34,1.1413240039933331e-15,1.3579758383437943e-50,5.2176530540428839e-40,4.9493333008685921e-27,8.232191812142561e-44,1.6277880683014151e-47,7.6630255426235009e-36,4.2696763954274285e-41,0.35999999999999999,0.0,0.0098899448479722856,0.10880297546466844,6.2921138017933493e-17,1.2325842224873145e-19,8.6949990031999587e-15,4.6470794388786444e-27,0.0,1.8656430325991265e-17,1.5400412309678185e-30,1.3501521064080401e-32,7.9621589386012071e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9864036889092266e-09,2.5100636029111259e-08,1.5298727401890828e-09,2.2824550902636005e-08,1.7097582117419065e-09,1.1413240039936356e-15
9.302660855402345e-10,0.0007612857053701386,4.2162680252295136e-19,2.0537285017804456e-23,2.0537304944288911e-23,8.0162608524150754e-31,9.5226990218755905e-31,0.0,0.0,1.0799321749980028e-12,1.3533809782587957e-18,5.0414040112736669e-36,2.5074212258960962e-38,6.6718627135731145e-35,2.8603439914359337e-68,6.4452086828028118e-51,7.7161099968806384e-39,2.5140398389964302e-38,7.136074083739257e-35,4.6349542341007304e-61,3.4095188644524023e-64,1.1692475896141953e-37,2.1085676537046117e-38,1.7956499281457341e-42,9.1802118083338225e-49,3.7650161619329056e-37,7.2433247653220611e-46,5.8421779876430221e-34,1.2181081221943374e-15,1.6685539092330046e-50,6.2590979301142309e-40,5.4517338397095399e-27,9.9413210603027621e-44,1.9679550882034414e-47,9.0131800597496704e-36,5.0969941961762052e-41,0.35999999999999999,0.0,0.0098899431703455831,0.10880297461825825,6.4338440285453015e-17,1.3174313115400997e-19,8.9919532625397707e-15,5.4020237571810955e-27,0.0,1.9707491018035734e-17,1.6356540877268158e-30,1.4435315045380255e-32,8.4528728743712466e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0106774729028238e-09,2.5861052746209883e-08,1.5764069144314076e-09,2.3615818740935638e-08,1.7648429543725642e-09,1.2181081221943867e-15
9.57728005818038e-10,0.0007612857040240778,4.4348176331757199e-19,2.2229258381307111e-23,2.2229281222082751e-23,9.150444532853999e-31,1.0870089713986036e-30,0.0,0.0,1.1390562274043867e-12,1.4973302167882057e-18,6.0471894485029376e-36,2.8979733044983058e-38,7.797682709834979e-35,3.5261720596874748e-68,7.4219144939295224e-51,8.6889758041652876e-39,2.9564331214849368e-38,8.3557227313600781e-35,6.0367615299555983e-61,4.340797254777699e-64,1.3690019929463097e-37,2.2837616292544261e-38,2.0333244841255938e-42,1.1656601987229295e-48,4.4084715835537274e-37,8.719220381682372e-46,6.6532305716823466e-34,1.2974088931004696e-15,2.0431240654193099e-50,7.4680904230226609e-40,5.9873263980031329e-27,1.1942144152880904e-43,2.3666875708556322e-47,1.0553549144466127e-35,6.0527841185706429e-41,0.35999999999999999,0.0,0.0098899414927196335,0.10880297377180217,6.5732055801001866e-17,1.4051260778550895e-19,9.2886438759439441e-15,6.2516037756962185e-27,0.0,2.0781832113478847e-17,1.7341887283011776e-30,1.5405336045760899e-32,8.9582976464881792e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0349064434488704e-09,2.6621467821760486e-08,1.6229409580862491e-09,2.4407131056513142e-08,1.8199275778766808e-09,1.2974088931002047e-15
9.851899260958416e-10,0.0007612857026779624,4.6579484563581727e-19,2.4007624928507526e-23,2.4007651001924137e-23,1.0406872101357074e-30,1.2362715477025271e-30,0.0,0.0,1.19969557759395e-12,1.6522394804811452e-18,7.2182078560110872e-36,3.3371114742065556e-38,9.0746805817326181e-35,4.3195227442325996e-68,8.5108471728656792e-51,9.7522531224115684e-39,3.4612824366578902e-38,9.7421586545727711e-35,7.8060777701328052e-61,5.4903371904486025e-64,1.5960619088434301e-37,2.4669327670090895e-38,2.2941237061096172e-42,1.4705873266987683e-48,5.1399128532845534e-37,1.0443537393425092e-45,7.5500463109981588e-34,1.3792240647673115e-15,2.4934505822870698e-50,8.8654901515812101e-40,6.5571760302991455e-27,1.4274211276857004e-43,2.8320254532807036e-47,1.2304541765410381e-35,7.1523228511618737e-41,0.35999999999999999,0.0,0.0098899398150944385,0.10880297292531009,6.7102396365710249e-17,1.4956659845301598e-19,9.5850693892775622e-15,7.2043890576400123e-27,0.0,2.1879068900076084e-17,1.8356483692333856e-30,1.6411977651113928e-32,9.4784370866389402e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0591004438472858e-09,2.7381881255190214e-08,1.6694748711539546e-09,2.5198478006146715e-08,1.8750120820463355e-09,1.379224064766664e-15
9.999999999999999e-10,0.0007612857013318036,4.7801622749893747e-19,2.5003174372187773e-23,2.5003202329576729e-23,1.113844029429209e-30,1.3231817650177642e-30,0.0,0.0,1.2330269951280699e-12,1.7405166307291839e-18,7.9258219086606056e-36,3.59571853301803e-38,9.8314444718502367e-35,4.8070238783710622e-68,9.1478078947745904e-51,1.0365237709808638e-38,3.7618178890789421e-38,1.0565138667665887e-34,8.9411384769103609e-61,6.2157504804645257e-64,1.730838610681218e-37,2.5690433742891757e-38,2.4449092105005602e-42,1.6626685413255451e-48,5.574088884159312e-37,1.1488186029123187e-45,8.0715079281598742e-34,1.424389422735583e-15,2.7724638788349586e-50,9.7052130963508965e-40,6.8790858058096061e-27,1.5684512705406347e-43,3.1137083186353875e-47,1.3343910191385048e-35,7.8107295895703765e-41,0.35999999999999999,0.0,0.0098899389103600192,0.10880297246878903,6.7831895854698782e-17,1.545673724731007e-19,9.7448198782665125e-15,7.7642230147145839e-27,0.0,2.2480173285443736e-17,1.8915802219324572e-30,1.697019060348598e-32,9.7650545594041054e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.072136397002403e-09,2.7791967669718426e-08,1.6945703195462022e-09,2.562525899912241e-08,1.9047188253459361e-09,1.4243894227346975e-15
