Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754)
0.005500319473731175,0.002526353049673252,6.2715449841309871e-13,7.9950071892036981e-13,5.3353726993713068e-14,4.1531744834146938e-14,2.8627864769230351e-10,1.1169516807359231e-08,6.9769936611067894e-12,7.9999250186817851e-11,5.9130616842744625e-12,7.8139707567991207e-10,5.5361831582638352e-11,3.8689050172963392e-12,2.7863278655192294e-14,3.6197343269679839e-12,3.0545112981702345e-12,4.7443135028118506e-10,7.4094660652267428e-14,1.1693601551710199e-12,6.4709605142965136e-10,7.7797202003037962e-12,6.1624037955349426e-15,4.1825233363125298e-15,2.292004911664218e-09,2.0285338184218123e-10,9.1366414822547162e-23,4.1408727257770944e-12,1.4471897785999623e-10,1.4750553797563861e-08,2.1666668467920137e-12,1.2234785856458921e-08,4.1504680071892749e-13,1.3023441526563819e-10,1.1850409733738783e-19,4.1841924262587652e-11,3.4847823982325636e-09,1.2799684933845222e-11,5.396078896301745e-11,1.0645464188383204e-15,9.3597348216660214e-10,1.6678688580157236e-12,2.6138809832894682e-10,1.7576684851949318e-13,7.4300367740270387e-09,2.3122503986376395e-13,6.3836482406715473e-11,8.4306356880314931e-09,1.3068641769399053e-12,1.7439255008246178e-10,7.4110229454998885e-09,3.9749775572329682e-17,3.2536622467714631e-10,1.8654297878715964e-20,9.4913489113749735e-12,5.2326776384112208e-13,1.1432132538854017e-13,1.3574560406901659e-11,7.3172397268614922e-15,3.9941797210742875e-09,4.5263034030127005e-22,1.2374866439210052e-09,2.7167553459932528e-15,1.934741297421065e-19,9.2940797365767878e-10,2.3277416366138021e-12,1.8376822040433761e-11,3.3693663850386398e-20,5.2162277680677564e-20,5.4433460397057386e-16,2.3233217905602831e-14,1.0300855087464912e-11,1.0345381095741627e-20,9.1760658919512484e-18,2.306086615292586e-11,2.1189539618299954e-10,1.8998384296271961e-16,7.217895859387973e-17,4.098746748089755e-12,2.3636349028112736e-11,3.3201296606246251e-09,2.8828093395797852e-19,1.3770299316003915e-19,4.9557350938470141e-11,1.6913933042088433e-17,1.7275417553806897e-09,1.7234753157879279e-16,7.3087046936097555e-15,4.3201133748761123e-14,1.4862102711671007e-23,1.0605289745142853e-18,3.0721578395668812e-15,2.2942961120833737e-10,6.2024568330960711e-10,4.8910491777585723e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911392406922961,9.9999977895501137e-05,0.10889003401225471,2.4134831476924485e-14,3.4261048038577015e-15,1.6851253842750063e-17
0.005539136293654706,0.0025263530413980923,6.7555115619663953e-13,8.6121989829006084e-13,5.7470015450351613e-14,4.47355940336562e-14,3.0835511718052152e-10,1.2029655702416633e-08,7.5152095855351581e-12,8.6172207836559328e-11,6.3693935236450364e-12,8.4170021911513538e-10,5.9635625444511818e-11,4.1674038213634886e-12,3.0013039576542342e-14,3.8990110469110888e-12,3.2902198410919114e-12,5.1104194462541251e-10,7.9814588649238719e-14,1.2594221527855957e-12,6.9693076138755439e-10,8.3802954145088032e-12,6.6377794223438056e-15,4.5054038827744194e-15,2.4688105886468138e-09,2.1850812419854814e-10,9.8415692570501662e-23,4.4605220480329855e-12,1.5587617582888275e-10,1.5889828941289755e-08,2.3339058438397615e-12,1.3179294967319457e-08,4.4707485043204017e-13,1.4028313701917226e-10,1.2764552507272428e-19,4.5067941090251078e-11,3.7535212687493105e-09,1.3786541311996942e-11,5.812384387898845e-11,1.1466757815840259e-15,1.0080274925055382e-09,1.7965850571324966e-12,2.8156047026144205e-10,1.8931848865127033e-13,8.0034874772881901e-09,2.4906960794071965e-13,6.8758278826305176e-11,9.0812955651608883e-09,1.4077119788402149e-12,1.8785002977401212e-10,7.9829685192060346e-09,4.281840510372124e-17,3.504815278201982e-10,2.0092462391889617e-20,1.0220001115164575e-11,5.6343907646539321e-13,1.2314591961928188e-13,1.4622396608664349e-11,7.8820661279424605e-15,4.3026517872515623e-09,4.8737883580408688e-22,1.3328855517744945e-09,2.9261923481470516e-15,2.0841621266253408e-19,1.0011465248006771e-09,2.5475400318857106e-12,1.8405623043566021e-11,3.3746468407492195e-20,5.6267156933693013e-20,5.8771692817544802e-16,2.5084856556246343e-14,1.1121949670029158e-11,1.1170024904492578e-20,9.9073790012799757e-18,2.4997685105362669e-11,2.2841504047685396e-10,2.0792292017185438e-16,7.7801442662505003e-17,4.4630154779924841e-12,2.54379327277148e-11,3.5764467655253146e-09,3.1249285962086086e-19,1.4926829021104954e-19,5.4564833421109897e-11,1.8219351453056168e-17,1.8607493137438354e-09,1.9975695906376742e-16,8.471003484073583e-15,5.0043631262582257e-14,1.7216066417032078e-23,1.2285028238745946e-18,3.5556716515716509e-15,2.4709524565532181e-10,6.680990543674667e-10,5.6670568004340889e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911353229638056,9.9999976191087007e-05,0.10889002814719351,2.5996881694511657e-14,3.966753671609999e-15,1.9510428570864364e-17
0.005577953113578236,0.0025263530324843727,7.2768161294364518e-13,9.2770178250212324e-13,6.1903492175183738e-14,4.8186354987668887e-14,3.3213565946460415e-10,1.2956084193983713e-08,8.0949030411951546e-12,9.2821353658518649e-11,6.8608915886534718e-12,9.0665048062669513e-10,6.4239224058807107e-11,4.4889044622127924e-12,3.2328458521988409e-14,4.1998084806915091e-12,3.5440917629598319e-12,5.5047369386835187e-10,8.5975920095511636e-14,1.3564283884564213e-12,7.5060778939288566e-10,9.0272166379525644e-12,7.1497895462238189e-15,4.8532009262157426e-15,2.6592672536675757e-09,2.3537095430633409e-10,1.0600817882220953e-22,4.8048139921164428e-12,1.6789429096362324e-10,1.711704449986823e-08,2.5140359404186201e-12,1.4196690872500364e-08,4.8157093125178529e-13,1.5110729530937491e-10,1.3749275323372855e-19,4.8542343779397319e-11,4.0430033267489378e-09,1.4849380187304406e-11,6.2608030618704465e-11,1.2351404805958672e-15,1.0856407265112412e-09,1.9352201415094038e-12,3.0328732313958562e-10,2.0391353919574601e-13,8.6211888231323611e-09,2.6828927670354515e-13,7.4059030401744637e-11,9.7821681967997112e-09,1.5163307886527355e-12,2.023444973162822e-10,8.599049470619882e-09,4.6123837612461814e-17,3.7753275493732562e-10,2.1641599262874036e-20,1.1004483388434869e-11,6.0668835142777793e-13,1.3265072720671589e-13,1.5751001520048445e-11,8.4904301705749078e-15,4.6349309314220273e-09,5.2478979620879056e-22,1.4356398052293094e-09,3.1517771403270138e-15,2.2451148698322649e-19,1.0784253296493024e-09,2.7907366206280624e-12,1.8426553504295612e-11,3.3784842291768768e-20,6.0669415917103982e-20,6.3417037442636011e-16,2.7067576433738599e-14,1.2001153285976368e-11,1.2053028926102651e-20,1.0690463135237748e-17,2.7068014252381281e-11,2.4624193271729202e-10,2.2777162708565175e-16,8.3866604029937032e-17,4.8604088506026375e-12,2.7378130691926685e-11,3.8525501695275765e-09,3.3837377912590617e-19,1.6163081462125128e-19,5.9989855983503316e-11,1.9625503202060935e-17,2.004237763018385e-09,2.3153825856174597e-16,9.818687132542938e-15,5.7974838995832162e-14,1.9944569438969185e-23,1.4232029948601118e-18,4.1157906906333721e-15,2.6612656361620039e-10,7.196471006533971e-10,6.5666611009933076e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911311029052963,9.9999974355085753e-05,0.10889002182956307,2.8002696423602095e-14,4.5932028646914497e-15,2.2591611131396418e-17
0.005616769933501767,0.002526353022882917,7.838333922824218e-13,9.9931332938744696e-13,6.6678578181480673e-14,5.19030299311343e-14,3.5775176188290835e-10,1.3953900921054687e-08,8.7192657545010123e-12,9.9983345329967257e-11,7.3902638530199123e-12,9.7660570930122731e-10,6.9198038374931331e-11,4.8351779367063016e-12,3.4822290189997441e-14,4.5237835932051903e-12,3.8175251388611994e-12,5.9294374702388623e-10,9.2612664566428051e-14,1.4609137321810465e-12,8.0842307350613336e-10,9.724054761852601e-12,7.7012531775180587e-15,5.2278342472619399e-15,2.8644281214796906e-09,2.5353497274273799e-10,1.141856973493498e-22,5.1756488420712006e-12,1.8083964042001444e-10,1.8438979891478322e-08,2.7080507717371631e-12,1.5292589282758869e-08,5.1872501162427998e-13,1.6276664818582558e-10,1.4810023644569344e-19,5.2284177611850927e-11,4.3548293121964201e-09,1.5994027590382367e-11,6.7438070915892036e-11,1.3304282299083868e-15,1.1692423314788631e-09,2.0845378494234405e-12,3.2668834874188903e-10,2.1963200503892601e-13,9.2865499335176392e-09,2.8898992603639018e-13,7.9767793999389947e-11,1.0537123160669966e-08,1.6333187109530495e-12,2.1795576520822464e-10,9.2626665994508492e-09,4.9684318063783309e-17,4.06669133274373e-10,2.3310256784152601e-20,1.1849031135442047e-11,6.5324908970985768e-13,1.4288818147006359e-13,1.696660107347193e-11,9.1456878899090089e-15,4.9928516814697575e-09,5.6506520254965739e-22,1.5463157031101449e-09,3.3947529645250734e-15,2.4184881542752482e-19,1.1616719344537024e-09,3.0601644063703056e-12,1.8441579328457841e-11,3.3812389957213935e-20,6.5395178928544765e-20,6.8396580741094896e-16,2.91929385490183e-14,1.2943591268693215e-11,1.2999540648492868e-20,1.1529884341669716e-17,2.928228461625664e-11,2.6548241878096079e-10,2.4976117206568748e-16,9.0409948149776601e-17,5.2942097921116678e-12,2.9467609887366693e-11,4.1499655717658794e-09,3.6605408934625597e-19,1.7485285299236133e-19,6.5861318461798138e-11,2.1140148904875386e-17,2.158800365231335e-09,2.6838956842359296e-16,1.1381361561622763e-14,6.7168423664256582e-14,2.310735679674467e-23,1.6488927648149623e-18,4.7647039825235112e-15,2.8662967720108048e-10,7.7517469096647837e-10,7.6095871226020755e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911265572174702,9.999997237735446e-05,0.1088900150244934,3.0163360089654593e-14,5.3191178973149888e-15,2.6162015185946607e-17
0.005655586753425298,0.0025263530125407586,8.4431615830446015e-13,1.076449793635386e-12,7.1821573503839469e-14,5.590608303228324e-14,3.8534506124279879e-10,1.5028595032497476e-08,9.3917350160230855e-12,1.0769766141518237e-10,7.9604267022921077e-12,1.0519512950274841e-09,7.4539438870932361e-11,5.2081315638412669e-12,3.7508271171550537e-14,4.8727209079101347e-12,4.1120256120518467e-12,6.3868596056706042e-10,9.9761454260004565e-14,1.5734541254723164e-12,8.70695273337184e-10,1.0474656042548463e-11,8.2952062082444595e-15,5.6313716684328035e-15,3.0854276331942921e-09,2.7310045881804741e-10,1.22993291653958e-22,5.5750733328906692e-12,1.9478365300318695e-10,1.9862937966684008e-08,2.9170205143069267e-12,1.6473038953738406e-08,5.5874167619174952e-13,1.7532556032533797e-10,1.5952662900077763e-19,5.6313940804019023e-11,4.6907234790277314e-09,1.7226754007664283e-11,7.2640591521521368e-11,1.4330643260206579e-15,1.2592945780691247e-09,2.2453607056922543e-12,3.518924517724222e-10,2.3655999453240426e-13,1.0003242686228113e-08,3.1128558562249121e-13,8.5915843190018984e-11,1.1350328375592813e-08,1.7593198728513824e-12,2.3476978729274777e-10,9.9774828313899084e-09,5.3519498348816574e-17,4.3805139044389023e-10,2.5107642140774139e-20,1.2758195332308888e-11,7.0337218989092498e-13,1.5391475671513833e-13,1.8275901030417373e-11,9.8514539692448428e-15,5.3783901578514872e-09,6.0842208508133285e-22,1.6655230218045159e-09,3.6564585125725154e-15,2.6052391932353276e-19,1.25134687398697e-09,3.3590401415971967e-12,1.8452330298084524e-11,3.3832099577948639e-20,7.0472572483982701e-20,7.3739728104550172e-16,3.1473493672628915e-14,1.395482835922598e-11,1.4015148866607667e-20,1.243059957560146e-17,3.1652095919769378e-11,2.8625193703237409e-10,2.7415408130733992e-16,9.7469937046167812e-17,5.7680845637985035e-12,3.1717854936301261e-11,4.4703364669259147e-09,3.9567879693041745e-19,1.8900367056936712e-19,7.2210420775213015e-11,2.2771647321613975e-17,2.3252915724396601e-09,3.1112070041361953e-16,1.319336745782979e-14,7.7825909423408917e-14,2.6773757057455758e-23,1.9105192738255054e-18,5.5165540334476749e-15,3.0871901301879128e-10,8.3498864245523147e-10,8.8187242528923046e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911216608044104,9.9999970246967027e-05,0.10889000769442665,3.2490811112871444e-14,6.1603554351050098e-15,3.029963154706551e-17
0.005694403573348828,0.0025263530014007917,9.0946337355356623e-13,1.1595368503840102e-12,7.7360796035963594e-14,6.0217548634500258e-14,4.1506810730712479e-10,1.6186075174046074e-08,1.0116011861274494e-11,1.1600681239497389e-10,8.5745203471237503e-12,1.1331022048352661e-09,8.0292902603964021e-11,5.6098190576695608e-12,4.0401192512116437e-14,5.2485419334159493e-12,4.4292143465524978e-12,6.8795213358337243e-10,1.0746174081308937e-13,1.6946696359515438e-12,9.3776745917201538e-10,1.1283162766190605e-11,8.9349174681646797e-15,6.0660401639427736e-15,3.3234875633108611e-09,2.9417540934143844e-10,1.3247946290679735e-22,6.0052917869654163e-12,2.0980325264583339e-10,2.1396784331974371e-08,3.1420976436305396e-12,1.7744554182920168e-08,6.01841206339182e-13,1.8885334875699792e-10,1.7183510061137361e-19,6.0653691133535046e-11,5.0525428818036525e-09,1.8554306998227709e-11,7.8244266972780621e-11,1.5436144644649431e-15,1.3562953488069859e-09,2.4185743653708789e-12,3.7903843056746296e-10,2.5479016752557828e-13,1.0775221427700889e-08,3.3529903710075762e-13,9.2536830984022603e-11,1.2226272496923598e-08,1.8950278265632492e-12,2.5287911279762035e-10,1.0747442884199801e-08,5.7650542864415637e-17,4.7185260601091645e-10,2.7043670840788051e-20,1.3736864644028819e-11,7.5732716744730408e-13,1.6579126730234585e-13,1.9686122485493122e-11,1.0611620878291182e-14,5.7936747078083932e-09,6.5509357801058211e-22,1.7939182509867926e-09,3.9383350297888394e-15,2.8063989371486828e-19,1.3479461540171506e-09,3.6910182336126897e-12,1.8460081783823577e-11,3.3846309517908592e-20,7.5932305241855548e-20,7.9478218912251222e-16,3.392278876463496e-14,1.5040870066331564e-11,1.5105885048344669e-20,1.3397959237954537e-17,3.4190257598172028e-11,3.0867583452444892e-10,3.012485978736752e-16,1.0508824503981571e-16,6.2861304696839395e-12,3.4141228725150484e-11,4.8154330077298857e-09,4.2740803098760862e-19,2.0415975613465129e-19,7.9070906539563656e-11,2.4529000231536092e-17,2.5046316252232072e-09,3.6067074693961251e-16,1.529452290405271e-14,9.0180939178388387e-14,3.1024148316614898e-23,2.2138181344875946e-18,6.3877354278957916e-15,3.3251795473854144e-10,8.9941937077433584e-10,1.0220618541011786e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911163866388235,9.9999967952155239e-05,0.10888999979891596,3.499790610949024e-14,7.1352986016669286e-15,3.5094877379443673e-17
0.005733220393272359,0.002526352989401598,9.7963411070470857e-13,1.2490329124872244e-12,8.3326732607668218e-14,6.4861149336389982e-14,4.4708519812049968e-10,1.7432701158652932e-08,1.0896080906046726e-11,1.2495657118372063e-10,9.2359255797910169e-12,1.2205051984318402e-09,8.6490173853248557e-11,6.0424515111187881e-12,4.3516978844814243e-14,5.6533154439192093e-12,4.7708366984072169e-12,7.4101335466485998e-10,1.1575601032710816e-13,1.8252277947224898e-12,1.010008957599396e-09,1.2154035826013074e-11,9.6239062422826413e-15,6.5342379977406067e-15,3.5799237024239454e-09,3.1687612743762672e-10,1.4269642943781822e-22,6.4686770420334633e-12,2.2598127736712414e-10,2.3048990313695324e-08,3.3845228174765538e-12,1.9114150316285213e-08,6.4826075850335221e-13,2.0342466073709e-10,1.8509368192781136e-19,6.5327162186587866e-11,5.4422875385044252e-09,1.9983946753633617e-11,8.427997544853597e-11,1.6626878145476879e-15,1.4607808616741616e-09,2.6051323500996809e-12,4.0827571940911156e-10,2.7442222356300908e-13,1.1606744513046012e-08,3.6116247072136816e-13,9.9666967118571575e-11,1.3169789393905324e-08,2.041189260541854e-12,2.7238338155636747e-10,1.1576794760113009e-08,6.2100243871274527e-17,5.082591363143191e-10,2.9129020719144635e-20,1.4790289338137977e-11,8.1540347310370443e-13,1.7858319308943187e-13,2.1205040529033629e-11,1.1430379714027881e-14,6.2409975238498226e-09,7.053300599088554e-22,1.9322081285676276e-09,4.2419340755445025e-15,3.0230777014857992e-19,1.4520039680875796e-09,4.0602540918081571e-12,1.8465779839790123e-11,3.385675434270266e-20,8.1805896276394381e-20,8.5646033972370695e-16,3.6555327468850233e-14,1.6208149587186927e-11,1.6278210198728743e-20,1.4437691572718775e-17,3.6910816748957513e-11,3.3289028429695056e-10,3.313838514498069e-16,1.1331004427227365e-16,6.8529311808781488e-12,3.6751038573547431e-11,5.1871616944100977e-09,4.6141739248424781e-19,2.2040498890402306e-19,8.6479316393318139e-11,2.6421901467319679e-17,2.6978115847696539e-09,4.1812833989709813e-16,1.7730991805969675e-14,1.0450434361533993e-13,3.5951702052078458e-23,2.5654378680985341e-18,7.3972505827825711e-15,3.581595493639573e-10,9.6882269550280203e-10,1.1846036851535464e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911107056147141,9.999996548024461e-05,0.10888999129440495,3.7698490134835249e-14,8.2652561849419134e-15,4.065255969139958e-17
0.00577203721319589,0.002526352976477024,1.0552150418132432e-12,1.3454316792377693e-12,8.9752204382167014e-14,6.9862425280254944e-14,4.8157329894581481e-10,1.8775318742091226e-08,1.1736232071836582e-11,1.3459622628691453e-10,9.9482821382954433e-12,1.3146412537758329e-09,9.3165440565984625e-11,6.5084094040384014e-12,4.6872774914980035e-14,6.0892687199956531e-12,5.1387717033312685e-12,7.9816147546949512e-10,1.2469001952805983e-13,1.9658472629342906e-12,1.0878173787928296e-09,1.3092079517819261e-11,1.0365961456981377e-14,7.0385480541308673e-15,3.8561532099514526e-09,3.4132786944881727e-10,1.537004104671699e-22,6.9677841054598145e-12,2.4340693941814162e-10,2.4828680147380494e-08,3.6456318536962367e-12,2.0589382745072825e-08,6.9825565328991743e-13,2.1911988897805409e-10,1.9937564469837452e-19,7.0359890624428722e-11,5.8621116137529082e-09,2.1523485028281695e-11,9.0780969830557635e-11,1.7909403940724067e-15,1.5733286677480829e-09,2.8060612252341993e-12,4.3976519985950192e-10,2.9556343657195118e-13,1.2502397967977896e-08,3.8901820305670632e-13,1.0734521225737286e-10,1.4186085045561685e-08,2.1986080604009215e-12,2.9338986590696831e-10,1.2470113359397221e-08,6.6893148191069937e-17,5.4747162700048159e-10,3.1375191250556894e-20,1.5924107213859364e-11,8.7791192228750578e-13,1.923610348883963e-13,2.2841026439620329e-11,1.2312242944357458e-14,6.7228274017856137e-09,7.5940039024014336e-22,2.0811535226818291e-09,4.5689260457055278e-15,3.2564713466167388e-19,1.5640956871056399e-09,4.4714795839617519e-12,1.8470123245704471e-11,3.3864715242318729e-20,8.8127057435036121e-20,9.2279277984411403e-16,3.938651994558727e-14,1.7463501625266108e-11,1.7538988564614968e-20,1.5555882852200789e-17,3.9829064841192305e-11,3.5904332630207457e-10,3.6494601604159273e-16,1.2218432659494906e-16,7.4736215640892651e-12,3.9561608848749419e-11,5.5875760246100508e-09,4.9789803811648039e-19,2.3783067859006239e-19,9.4475248593352308e-11,2.8460790779710622e-17,2.9058988698725035e-09,4.8475594195098935e-16,2.0556310636873282e-14,1.2111024976567445e-13,4.1664484599192447e-23,2.9730898628005659e-18,8.5671381657576095e-15,3.857872885624701e-10,1.0435818260226448e-09,1.3730663507429555e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911045863855473,9.9999962817583652e-05,0.10888998213398621,4.060747394485549e-14,9.5749432828359048e-15,4.7094239384424785e-17
0.005806972351127067,0.002526352963994912,1.1282070836280033e-12,1.4385309905425443e-12,9.5957178325278393e-14,7.4692067557018568e-14,5.1488254218838823e-10,2.0071826023949403e-08,1.254754811629822e-11,1.4390555875241598e-10,1.0636198778168154e-11,1.4055476143413101e-09,9.9612239883043298e-11,6.9583787786718658e-12,5.0113425435628224e-14,6.5102633489605463e-12,5.4940792089659249e-12,8.5334826295189996e-10,1.3331825634375662e-13,2.1016454458212478e-12,1.1629577888326281e-09,1.3998017952386741e-11,1.1082547806725507e-14,7.5255977357799344e-15,4.1229422214262358e-09,3.6494284302035475e-10,1.6432681738921893e-22,7.4497921859466024e-12,2.6023602044815227e-10,2.6547506513138213e-08,3.8977911721421447e-12,2.2014123296360603e-08,7.4653471456284955e-13,2.3427796459931808e-10,2.1316950317543842e-19,7.5219176354499912e-11,6.2675851821917837e-09,2.3009966030384027e-11,9.70592243256546e-11,1.9147987283424716e-15,1.6820281180033191e-09,3.0000959809183333e-12,4.7017422924585578e-10,3.1597606871088682e-13,1.3367391730618303e-08,4.159181638157005e-13,1.1475884572640253e-10,1.516760206551684e-08,2.3506239229289706e-12,3.1367535987482111e-10,1.3332855978577286e-08,7.1522008708144468e-17,5.8534017075190428e-10,3.3544462405103049e-20,1.7018272855732594e-11,9.3823429748289686e-13,2.0566666676590652e-13,2.4420941816680319e-11,1.3163881901213637e-14,7.1881712726018131e-09,8.1157975604489548e-22,2.2249905673684035e-09,4.8847032397884923e-15,3.4818793323763649e-19,1.6723584523616101e-09,4.8819260122796768e-12,1.8473310921100379e-11,3.3870557216569155e-20,9.4228736267930187e-20,9.8678735694651141e-16,4.2117928060751846e-14,1.8674600512207333e-11,1.8755322492706998e-20,1.6634663684975111e-17,4.2638152023224111e-11,3.8437136991141194e-10,3.9844451761416296e-16,1.3077289799322559e-16,8.0830634944385324e-12,4.2275491609692428e-11,5.974299730215628e-09,5.3301407719024707e-19,2.5460453742086831e-19,1.0220931692689309e-10,3.0429885554330862e-17,3.1068715791345673e-09,5.5376646929315407e-16,2.3482674315501211e-14,1.3830705578020464e-13,4.7580549183525567e-23,3.3952476421810133e-18,9.7781984595890205e-15,4.1247807693182124e-10,1.1157847138953297e-09,1.5682530895061378e-24,0.88130563799999995,0.0,0.0,0.0,0.0098910986765651781,9.9999960245967948e-05,0.10888997328713648,4.3416988377613824e-14,1.0930930306327416e-14,5.3763644685337326e-17
0.005841907489058245,0.002526352950649852,1.2062438408156866e-12,1.5380674497913896e-12,1.0259058065691809e-13,7.9855164585484599e-14,5.5049659791556127e-10,2.1457807307109937e-08,1.3414877192209269e-11,1.5385814276672681e-10,1.1371619177555998e-11,1.5027314459963429e-09,1.0650479729277099e-10,7.4394183234223049e-12,5.3577844353557771e-14,6.9603278226710023e-12,5.8739177217586277e-12,9.1234522050712382e-10,1.4254308756625097e-13,2.2468240624506707e-12,1.2432883353396739e-09,1.4966596871674481e-11,1.1848606501753808e-14,8.0463241512250491e-15,4.4081924954610679e-09,3.9019077682351073e-10,1.7568698188956913e-22,7.9651118134985197e-12,2.7822854746205518e-10,2.8385231444656636e-08,4.1673725090372201e-12,2.3537375543088728e-08,7.9814702707779054e-13,2.5048416581508805e-10,2.2791786891059051e-19,8.041315281118716e-11,6.7011149040661587e-09,2.4598830431963475e-11,1.0377133274416519e-10,2.0472161972702475e-15,1.7982478485963703e-09,3.2075291564629173e-12,5.0268304392402216e-10,3.3779466008892021e-13,1.4292189000360746e-08,4.4467560403829072e-13,1.2268310792087159e-10,1.621699049027593e-08,2.5131348645729774e-12,3.3536134666846441e-10,1.4255250577449159e-08,7.6470925320599106e-17,6.2582521624372115e-10,3.5863701937100206e-20,1.818717224253617e-11,1.0026768042307248e-12,2.1989164706569702e-13,2.6110020784694703e-11,1.4074364532314947e-14,7.6856965491509787e-09,8.6732307895581815e-22,2.3787616286886364e-09,5.2222893907099977e-15,3.7228756740079321e-19,1.7881147751508201e-09,5.3351969349283718e-12,1.8476089737035127e-11,3.3875649373189719e-20,1.0075033847081854e-19,1.0551587778152462e-15,4.5036148045343304e-14,1.996852439560859e-11,2.0054839432843761e-20,1.7787226423327053e-17,4.5633675523196445e-11,4.1152715117487538e-10,4.3543804461981203e-16,1.399748728017614e-16,8.7454945934271848e-12,4.5176515867136354e-11,6.3877781733064716e-09,5.7046073279455998e-19,2.7249166055180828e-19,1.1048775065689351e-10,3.2535118620891873e-17,3.321748504174309e-09,6.3261534207724063e-16,2.6826228236780663e-14,1.5795264942882703e-13,5.4339048449344755e-23,3.8775197850595913e-18,1.116125019736246e-14,4.41024077578536e-10,1.1929824674120575e-09,1.7912521302824208e-24,0.88130563799999995,0.0,0.0,0.0,0.0098910923580856781,9.9999957496449155e-05,0.10888996382862935,4.6420857400777416e-14,1.2479703455294155e-14,6.1381266145336836e-17
