Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790)
5.7147381999999995e-09,0.002654448405680834,3.0892057895008775e-12,2.8662899911333168e-12,2.7501729598932383e-12,2.8406603934091638e-12,3.3868826662642992e-13,5.3962570427496109e-14,1.3206434256236739e-13,9.2294723457513607e-14,1.0757713080552437e-14,4.148463763979037e-15,8.7005051033515886e-14,8.2395828892996125e-14,1.2636316472338532e-15,3.4685370391688212e-16,8.3251991934542442e-15,3.6674275409195501e-15,4.5849238770309228e-16,8.6519842558890063e-14,1.2694313405500129e-14,1.2269646673727013e-16,8.2226193562112454e-16,2.0474323271305625e-19,4.4100353958094488e-18,7.5157290234972789e-15,7.1372415654144868e-25,1.6088462481777547e-17,4.1396814566978181e-18,3.0440629895335967e-19,2.0238481680913249e-15,4.2319517354357383e-18,2.6601381030312288e-17,8.6020580998558242e-15,4.5621871101600888e-25,8.2838012816840266e-21,9.3724790474058642e-20,1.0504664157402712e-22,1.094235286011483e-16,2.1190253697219863e-19,1.5551716512604217e-18,4.8156395387481486e-17,1.598227742156013e-17,9.8150622248180477e-25,3.7029584159241697e-18,9.2859722587949173e-20,2.5568596129083444e-25,2.1997736510182544e-20,5.3243364301137766e-17,1.5917408091182124e-17,1.0236398926006452e-17,1.068017575092792e-23,6.198874129981186e-17,9.1474013309182249e-25,7.8764382649633621e-21,2.0391808751842198e-23,6.539912924031025e-19,1.946009058109782e-19,3.2519546279546355e-22,7.0613215419488232e-21,1.905231144969583e-28,1.1421334589856259e-28,9.6403430464670452e-32,6.2507442403656089e-28,1.3297843981297597e-23,9.1288218828993683e-19,5.2592868025191188e-25,1.1238871950123513e-32,1.8912021823650151e-40,7.9768910104892394e-32,1.8021292568976212e-31,2.8619200235109751e-29,1.0196993246133205e-33,3.8921808333546446e-34,1.2229228156310178e-32,2.2025209973450402e-19,2.0994906179357857e-21,1.1499761853525312e-15,6.635993038519029e-21,5.2229570511017068e-25,5.7290352597235661e-17,4.8755063826956608e-38,1.7369614944403101e-38,5.2251879407544037e-35,6.4281304696090471e-24,9.5778470238833947e-21,1.7742428427403648e-38,2.4607803962076259e-40,1.8660722362919887e-39,5.1392916847252285e-46,1.1308574789330015e-26,1.846479992580629e-42,2.7799296554155676e-19,7.5815131429450356e-17,4.350856754829375e-29,0.88130563799999995,0.0,0.0,0.0,0.009891189993939186,9.9999999997321538e-05,0.10889010999952782,1.2973153672265732e-19,2.0725828061616184e-26,1.0182961877455855e-27,2.9247648612041497e-24
6.658456599999999e-09,0.0026544484056833964,3.6017871747368808e-12,3.3026321682864132e-12,3.1667340731638328e-12,3.2879600334416634e-12,4.5664241517653507e-13,6.7213574551017637e-14,1.7755395929006003e-13,1.2488026758329315e-13,1.233836261825059e-14,4.9919956632089566e-15,1.1677438372147963e-13,1.1034325096495986e-13,1.8851059535520055e-15,5.5681840548881927e-16,9.4888686998046222e-15,4.4279122413655145e-15,6.9565156419415688e-16,1.1422095212253817e-13,1.9304904007270771e-14,1.9987710847961936e-16,1.1888796268946648e-15,3.3523089083304884e-19,8.3056358017317408e-18,1.0194172442784842e-14,1.1457705381178352e-24,2.6963080210707141e-17,7.6623631827606472e-18,5.8269099385588149e-19,2.3137969769906014e-15,6.0214173613061027e-18,3.4473077205761252e-17,1.1602545912843149e-14,8.5922440563908128e-25,1.7700847951741913e-20,1.7415826855459895e-19,2.2518190599041299e-22,1.7013789488188672e-16,3.366655811153072e-19,2.8402266424750509e-18,6.494780338111284e-17,2.3545971376668594e-17,2.1798766538372995e-24,5.2884875543148413e-18,1.490650146056465e-19,6.1878032770937914e-25,3.7963952322557645e-20,7.2326418735337985e-17,2.3404646815718496e-17,1.6276414915412129e-17,1.5197902877525786e-23,8.2628119079694091e-17,1.693165180555818e-24,1.6577049043201049e-20,4.3604603641223029e-23,9.7227593598447563e-19,3.1350469840290905e-19,5.2659435512863981e-22,1.3188004584740933e-20,4.0098276601401247e-28,3.0796957673246925e-28,2.6080323782804955e-31,1.1674201665307125e-27,2.8240180059613756e-23,1.5317280997168873e-18,1.2614422279999324e-24,2.6956795782970562e-32,5.7605697335355455e-40,1.8019627914383941e-31,4.0709848161784104e-31,6.4166985937282288e-29,2.0350310498839036e-33,8.802912800710476e-34,3.0934480583964911e-32,3.143364425819971e-19,3.6310458740214356e-21,1.3286911956435307e-15,1.3156560819949374e-20,1.2358575383607836e-24,7.8811059546914188e-17,1.2334001731979172e-37,4.3942900149643495e-38,1.4657006544780251e-34,9.1812166348923925e-24,1.5906104605141487e-20,5.7673568711463371e-38,8.5689493368470536e-40,6.5271573064152182e-39,1.7974192571827933e-45,1.505811900564469e-26,6.9299683981389622e-42,4.8594110455208709e-19,1.184515544209897e-16,5.8743174678562854e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899929382333,9.9999999996886325e-05,0.10889010999936855,2.0654646796401108e-19,2.8003579578844583e-26,1.3758648550062271e-27,4.5741122228173649e-24
8.545893399999998e-09,0.002654448405688485,4.628109778054877e-12,4.1460813140215963e-12,3.9702397761361743e-12,4.1649206369432912e-12,7.4254860077891374e-13,9.7438698359727269e-14,2.8715062867461078e-13,2.0445461257896701e-13,1.5487431173611691e-14,6.675871071711298e-15,1.8819912926807629e-13,1.7710773462646323e-13,3.5912739232742348e-15,1.1813558664939427e-15,1.1796575941330066e-14,5.9461428353168376e-15,1.3674145165769137e-15,1.7882312338017468e-13,3.8028724131315161e-14,4.3602121183175712e-16,2.1363148376632446e-15,7.3630842383789277e-19,2.3012228184420476e-17,1.6778791401036142e-14,2.4308872890850801e-24,6.2325184468835262e-17,2.05979916283009e-17,1.6762883352501932e-18,2.8690834640674254e-15,1.0581838794437382e-17,5.1021605951258315e-17,1.8890880843429662e-14,2.3806531245007913e-24,6.0720406444029098e-20,4.8093731571298036e-19,7.760031894351694e-22,3.4870383568567916e-16,7.1071887104745262e-19,7.5412340791000721e-18,1.038653292920486e-16,4.284125452382169e-17,7.9330721010372273e-24,9.3439528080007948e-18,3.0810796484266065e-19,2.5980360595449693e-24,8.9901718944551861e-20,1.168860722190715e-16,4.2402802557996243e-17,3.4092212368709934e-17,2.6712096736630915e-23,1.3155516300066257e-16,4.5516561273083706e-24,5.5360801873857575e-20,1.4902680648598836e-22,1.8411796660452476e-18,6.6869629964499118e-19,1.1310165365585602e-21,3.5916638870730257e-20,1.3391272057993322e-27,1.5685751014964797e-27,1.3351213716863202e-30,3.1794137122953009e-27,9.5590970498342375e-23,3.5157635298833448e-18,5.2833246380155676e-24,1.1290564079162966e-31,3.8521467925014398e-39,6.7638177345808285e-31,1.5280851859237259e-30,2.3822831253100588e-28,6.2056727948160942e-33,3.3100070946974122e-33,1.4148499264799454e-31,5.6783533624574176e-19,8.6952943334902463e-21,1.6779546719252587e-15,3.9594942136231861e-20,5.0515250732948751e-24,1.3225752339429895e-16,5.6419909205942761e-37,2.0101964298091893e-37,8.0667284402595052e-34,1.6223425303274598e-23,3.5973618273333306e-20,4.3863916416854098e-37,7.470047602073886e-39,5.7443341237635562e-38,1.5815269238687121e-44,2.3897897791088454e-26,6.983404067868378e-41,1.2039517176845158e-18,2.4501852180043884e-16,9.5749345225774389e-29,0.88130563799999995,0.0,0.0,0.0,0.0098911899909362184,9.9999999996024859e-05,0.10889010999898338,4.3839665878862677e-19,4.5689879703711743e-26,2.2448237308454178e-27,9.4731471528930224e-24
9.999999999999999e-09,0.0026544484056935233,5.4194462318941289e-12,4.7703609724878953e-12,4.5634595806458407e-12,4.8249506741550875e-12,1.0069515246894734e-12,1.241231909504156e-13,3.877951808379475e-13,2.7866771682434015e-13,1.7913372614589387e-14,7.9665268783130686e-15,2.5346509393973735e-13,2.37829715852079e-13,5.3617299950172323e-15,1.8751705423471692e-15,1.3572238866742263e-14,7.1078100442103832e-15,2.0885082047268723e-15,2.3607141635394962e-13,5.8074840330530623e-14,7.065664487890574e-16,3.0578204458256537e-15,1.1974760628836874e-18,4.3496812713185955e-17,2.2970155452779262e-14,3.8585564530821234e-24,1.0565360397024253e-16,3.8143655605120949e-17,3.2668334197422661e-18,3.2805793906971687e-15,1.4985641332730305e-17,6.3989730128421617e-17,2.5650408333953954e-14,4.4998379492072354e-24,1.3151889765917573e-19,9.1765528167424179e-19,1.6849389808276844e-21,5.4772674938957107e-16,1.1340854068629633e-18,1.3945374705945822e-17,1.3787549038054744e-16,6.1072473350090536e-17,1.776764858225036e-23,1.3270623001629907e-17,4.7251018578726754e-19,6.3352726653694023e-24,1.5238600243088535e-19,1.560030102205324e-16,6.0230989900163589e-17,5.3804652990817787e-17,3.7831467139915463e-23,1.7576679532589804e-16,8.4289046867577263e-24,1.1781625434672667e-19,3.2116870533557847e-22,2.7384524879460807e-18,1.0648647656088031e-18,1.8076404006797997e-21,6.7001555018514343e-20,2.8498709588536655e-27,4.3008748251857882e-27,3.6704887981778219e-30,5.931137276786278e-27,2.0497772318267963e-22,5.8956285676641825e-18,1.2953537308449984e-23,2.7682202939094226e-31,1.1786702755475531e-38,1.545735619810031e-30,3.4921424525150464e-30,5.4122851781234838e-28,1.2465662675150164e-32,7.5713812924791516e-33,3.6497009989858045e-31,8.3054813864054562e-19,1.492176322901476e-20,1.93985954829323e-15,7.8763203143398333e-20,1.2195627123037836e-23,1.8286062344321657e-16,1.4554964006218642e-36,5.185951532116083e-37,2.3226897927904255e-33,2.3042249768771999e-23,5.9865990111716943e-20,1.4665447521187588e-36,2.7354715538440805e-38,2.1174302591177998e-37,5.8289950890335482e-44,3.1814684391723169e-26,2.8008579529651234e-40,2.1322164297556786e-18,3.8752531294445214e-16,1.3003766858756531e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911899893937144,9.9999999995370651e-05,0.10889010999862739,7.0293648143153897e-19,6.2083121852184363e-26,3.0502524067481362e-27,1.4990623409266266e-23
1.0433330199999998e-08,0.0026544484056935233,5.655315436293984e-12,4.9522595884850185e-12,4.7360628047602095e-12,5.0190842319038147e-12,1.0929774779850685e-12,1.3264932577172784e-13,4.2040960003638433e-13,3.0292826749656971e-13,1.8637917587137319e-14,8.3494806176119769e-15,2.7455386733917424e-13,2.5739947811254119e-13,5.9712495036837132e-15,2.1216727932421685e-15,1.4103336542853739e-14,7.4518291062970818e-15,2.3412231729938124e-15,2.5425876827729699e-13,6.5086389460475494e-14,8.0421967445511892e-16,3.3642103582450829e-15,1.3641942769152378e-18,5.1567226681067291e-17,2.5003790750065609e-14,4.3657865203187631e-24,1.2182279714866523e-16,4.4977970360080141e-17,3.9052416815907094e-18,3.4013633268306222e-15,1.644756124637494e-17,6.7815042624337153e-17,2.7853554624495333e-14,5.3347453568523855e-24,1.6127811678481325e-19,1.0915639732388661e-18,2.0673523110665325e-21,6.187889732906266e-16,1.2862623800430748e-18,1.6447451035788178e-17,1.4856653741503549e-16,6.7009148815720454e-17,2.1956208240199809e-23,1.457554998962889e-17,5.2847260542662982e-19,7.9804836091096613e-24,1.7542358260709005e-19,1.6831375785712823e-16,6.6011877861707597e-17,6.0801170614698594e-17,4.1522820913576512e-23,1.8997432979858487e-16,9.9391608630226242e-24,1.4385887895209119e-19,3.932997834668676e-22,3.0466586626153078e-18,1.2058893762294038e-18,2.0488857571441098e-21,7.9150335761605898e-20,3.4798199709327862e-27,5.5549656247126085e-27,4.7432613900030155e-30,7.0065830893077499e-27,2.5072818297500354e-22,6.7737455749235842e-18,1.6342775078088812e-23,3.4925200297421218e-31,1.5526874684963317e-38,1.9192001712113637e-30,4.3358799237769128e-30,6.7111556760722954e-28,1.5007282393815384e-32,9.4026323848787653e-33,4.6549922602825207e-31,9.2137270011796472e-19,1.7243537088994649e-20,2.0167386514397129e-15,9.4581231666703867e-20,1.5333697022057507e-23,1.9952235309401306e-16,1.8564334142364775e-36,6.6145302033996196e-37,3.0298675733373879e-33,2.5308345342209932e-23,6.8656424645203644e-20,1.9647815970552098e-36,3.7235981734227268e-38,2.8854931621785755e-37,7.9432093516852051e-44,3.4343479528772486e-26,3.8685414590423551e-40,2.4868670682017597e-18,4.3867176517081848e-16,1.4120378568736968e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911899889340196,9.999999999517746e-05,0.10889010999851149,7.9842641323364769e-19,6.7422449440780309e-26,3.312582915491435e-27,1.6970982865623601e-23
1.2320766999999997e-08,0.002654448405698512,6.6826422641350109e-12,5.7231911550720956e-12,5.4663366679977247e-12,5.8513228651161439e-12,1.505385622581752e-12,1.7287211067642728e-13,5.7595251283971892e-13,4.1991544213447147e-13,2.1798037915231852e-14,1.0019631242612718e-14,3.7475953921242209e-13,3.501128781339961e-13,9.071196823246502e-15,3.4160173727132424e-15,1.6420322556201303e-14,8.9515722611752087e-15,3.6579857211128004e-15,3.3902962170254304e-13,1.01452077272054e-13,1.3291460552477467e-15,4.8597459040641736e-15,2.261809448188632e-18,1.0082403830496739e-16,3.4872981438507759e-14,7.0291719042802477e-24,2.1344361311752588e-16,8.5864063643910608e-17,7.952630803015453e-18,3.9206559347420678e-15,2.3611100854212514e-17,8.4493113949339259e-17,3.8440883973275832e-14,1.0430516133759435e-23,3.6547475362997244e-19,2.1837101289397998e-18,4.6953653173951051e-21,9.9827659142034756e-16,2.1046453180750455e-18,3.1601204448872864e-17,1.9786459187620805e-16,9.5125799573281898e-17,5.1388965898728607e-23,2.0974718436413153e-17,8.0308039764119943e-19,2.0371187273406586e-23,3.0189462057228824e-19,2.2504533800007168e-16,9.3243652266161939e-17,9.7663087935323244e-17,5.9611162724592597e-23,2.5723248931329711e-16,1.8974273163846613e-23,3.1955646128800377e-19,8.8385024801889623e-22,4.6123760043773086e-18,1.9485069438905588e-18,3.3212351781095506e-21,1.5217510185167868e-19,7.7297986923236601e-27,1.6076528650315477e-26,1.3761207375794051e-29,1.347096418439395e-26,5.6100162653611865e-22,1.163935325364071e-17,4.2279370575228913e-23,9.0353546035946399e-31,5.2729322906075779e-38,4.5939763342627497e-30,1.0378789348440861e-29,1.5978025564154899e-27,3.1340877996701862e-32,2.2526045973915319e-32,1.2676196228031027e-30,1.3910770832926636e-18,3.0259256921558566e-20,2.3455400735070964e-15,1.9510067737635219e-19,3.89964632955634e-23,2.8055808013626425e-16,5.0556681335781998e-36,1.8013929342679862e-36,9.2682505668631795e-33,3.6421102987507473e-23,1.173393641118849e-19,7.0295581910133688e-36,1.4496864205273389e-37,1.1320439396295444e-36,3.1159828059580429e-43,4.6198396565899909e-26,1.6601060185693967e-39,4.5606112636707813e-18,7.1392789872193512e-16,1.9476564844638434e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911899869316006,9.9999999994346297e-05,0.10889010999795558,1.3154690850481555e-18,9.3038118170645438e-26,4.5711255508089142e-27,2.7626563732884686e-23
1.4208203799999996e-08,0.002654448405703452,7.7094205695836189e-12,6.4607377950808891e-12,6.1630173570548358e-12,6.6624614862305822e-12,1.9774230093362159e-12,2.1813334860917145e-13,7.5250240509699096e-13,5.5502893048854359e-13,2.4973555129514957e-14,1.1695866851497227e-14,4.8783406880353094e-13,4.5427497298800078e-13,1.2910513146409051e-14,5.0847007027020228e-15,1.8751257724970609e-14,1.0456696154928434e-14,5.3490679436456248e-15,4.3198858065439436e-13,1.4778083852218946e-13,2.0300890541602098e-15,6.6070043569412576e-15,3.4627293027128247e-18,1.7881871866795706e-16,4.638937218289796e-14,1.0462837788534422e-23,3.4562505392694989e-16,1.4882623329182639e-16,1.4720842751154852e-17,4.4341670557085176e-15,3.2068396526248478e-17,1.0117340747915338e-16,5.0607076685216542e-14,1.8499332452275591e-23,7.4131896952072364e-19,3.9923534334987383e-18,9.5408628675615046e-21,1.5032373958504883e-15,3.2030383368674551e-18,5.5459020304463544e-17,2.5100193428906577e-16,1.2640722407082961e-16,1.0708749905957396e-22,2.8536247572474323e-17,1.1216112851093265e-18,4.5830265868567892e-23,4.7493247391974713e-19,2.8606023716516889e-16,1.2328811471074716e-16,1.4561256983805526e-16,8.0966848635550297e-23,3.3293794502672007e-16,3.2887898596025071e-23,6.357865351140437e-19,1.774840308291472e-21,6.552130290023178e-18,2.9106415291382715e-18,4.9727688079910729e-21,2.6531753056663606e-19,1.5379148175823638e-26,4.0728644713835103e-26,3.4935028129676132e-29,2.3486711598600956e-26,1.1229363909104314e-21,1.8417946358355816e-17,9.6930353854045428e-23,2.0714736137244892e-30,1.5298540379975616e-37,9.7801391404902465e-30,2.2095495864039758e-29,3.3868817509251426e-27,5.9011351500462772e-32,4.7988200393384775e-32,3.0426080449557201e-30,1.9928907354782512e-18,4.8646893582994801e-20,2.6648184762711859e-15,3.6268569492334334e-19,8.7930101161324592e-23,3.7537721089103092e-16,1.2135554742108994e-35,4.3241224193991935e-36,2.4829096744580188e-32,4.9552638812191481e-23,1.8532930556921415e-19,2.1925008157100809e-35,4.8963874679638628e-37,3.8531472162031732e-36,1.0604961097131142e-42,5.9311017981193677e-26,6.1420905348408728e-39,7.6740761102657363e-18,1.0844863400969747e-15,2.5609296723380168e-28,0.88130563799999995,0.0,0.0,0.0,0.00989118998492893,9.9999999993533186e-05,0.10889010999731837,2.0167406318472616e-18,1.2237315687849044e-25,6.0124073437135679e-27,4.1963715541399839e-23
1.6095640599999995e-08,0.0026544484057083447,8.7350709588442636e-12,7.1665916992939527e-12,6.8278772683829297e-12,7.4532705867326855e-12,2.5069434794191355e-12,2.6845852018510253e-13,9.4888693737715384e-13,7.0788620133862335e-13,2.8173769941278363e-14,1.3383840223141613e-14,6.1289433169584642e-13,5.6903544852692034e-13,1.7489510382932653e-14,7.1348011812044349e-15,2.1102588158668227e-14,1.1973868563805515e-14,7.4374122516466003e-15,5.3227081282973667e-13,2.0448089066181546e-13,2.9214760226257943e-15,8.5912448819797485e-15,4.9920851395848675e-18,2.9438072967407731e-16,5.9555152112336661e-14,1.4681349463966348e-23,5.2692833512586578e-16,2.3958814522783915e-16,2.533042424675749e-17,4.9469874478176589e-15,4.1821901873209474e-17,1.1801985542597002e-16,6.4310249877743484e-14,3.0454644096178933e-23,1.3812431708156541e-18,6.8103822119262665e-18,1.7802400933150735e-20,2.1478982189683383e-15,4.6143611681198133e-18,9.0824104167356676e-17,3.0744682205673775e-16,1.603211744529308e-16,2.0417577621956597e-22,3.7262532899713603e-17,1.4754124726653232e-18,9.3566354366773462e-23,6.9866223189054075e-19,3.5069305981317222e-16,1.5562315003322083e-16,2.0535376940037981e-16,1.0559606493654693e-22,4.1689046617744059e-16,5.2944913442360186e-23,1.1623562438391803e-18,3.2693344325482834e-21,8.8738740955589267e-18,4.1002371017229747e-18,7.0174062286031679e-21,4.2934771737203382e-19,2.8116451637840083e-26,9.3166418702644934e-26,8.0054708836418605e-29,3.8007241577619422e-26,2.0637895599448737e-21,2.7380654719020016e-17,2.0260148984516023e-22,4.3297684860908068e-30,3.9889721575845978e-37,1.903460998586098e-29,4.3003453605762568e-29,6.5683492147341654e-27,1.0267805195572396e-31,9.3448700261785973e-32,6.6312686977510532e-30,2.74240257615301e-18,7.3210040906251257e-20,2.9749942375137099e-15,6.2273455132733165e-19,1.8079180797314477e-22,4.8405999489976164e-16,2.6450290390765991e-35,9.4248814356028748e-36,6.0114019372040068e-32,6.4707107588902293e-23,2.7583147376378373e-19,6.1088170622940461e-35,1.4810197850902152e-36,1.1750935641117387e-35,3.2339230824153976e-42,7.3578059816126105e-26,2.0337271841188123e-38,1.2087533560650376e-17,1.5631062954371541e-15,3.2485232352597897e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911899829259697,9.9999999992739726e-05,0.1088901099966026,2.9275945519122585e-18,1.5526791480771082e-25,7.6285843730824802e-27,6.0466098237897383e-23
1.7983077399999995e-08,0.002654448405713193,9.7590800938502346e-12,7.8423243042770776e-12,7.4625584458321047e-12,8.224482240119293e-12,3.0919452630002759e-12,3.2387247976079069e-13,1.1640070710458938e-12,8.781061251688163e-13,3.1409374788256121e-14,1.5087126917435285e-14,7.491278411727599e-13,6.9362561803129449e-13,2.2798324122623142e-14,9.5662363959090128e-15,2.3483079444511517e-14,1.3506333072039821e-14,9.9399632387399557e-15,6.3918059990141703e-13,2.7181608045452352e-13,4.0142870913831387e-15,1.0799822768600012e-14,6.8690214264042123e-18,4.5686269349188728e-16,7.4371913603825949e-14,1.9684537351553481e-23,7.6590137295452936e-16,3.6380876568640051e-16,4.1126531913258427e-17,5.463203521118949e-15,5.2879368593387677e-17,1.3505929912394832e-16,7.9511324670467066e-14,4.7264025057897774e-23,2.4050807781905598e-18,1.0991251846345044e-17,3.1035255213169e-20,2.9451181096271571e-15,6.3683817210087339e-18,1.4081406534796546e-16,3.6677284929365791e-16,1.9651204951490883e-16,3.6267887880242647e-22,4.7161903755538526e-17,1.8592255125884069e-18,1.7676078825438107e-22,9.7637960788631342e-19,4.1845421715483461e-16,1.8992077219973577e-16,2.7747599592663167e-16,1.3351838190841236e-22,5.0899504684296859e-16,8.0395897838660888e-23,1.98609502970252e-18,5.6211217544242335e-21,1.1583741521590846e-17,5.5228989591358417e-18,9.4649506274061133e-21,6.5517179661637973e-19,4.8042050005655105e-26,1.9679811540334015e-25,1.6936433149491505e-28,5.7998013464963256e-26,3.5432689009939164e-21,3.8771682248686041e-17,3.9370739008486417e-22,8.4139065421812891e-30,9.535718976580345e-37,3.4496114589509958e-29,7.7934555252229261e-29,1.186845988183137e-26,1.6784432653515381e-31,1.6943343112975887e-31,1.3401508628928701e-29,3.6550891490480588e-18,1.0467169165222266e-19,3.2764600277677469e-15,1.004009868544623e-18,3.4549838558732288e-22,6.0674159439869312e-16,5.3457042914573801e-35,1.9048312664852245e-35,1.3485507394028261e-31,8.1898972894087429e-23,3.9202502312016738e-19,1.5659157644933815e-34,4.1530444139553606e-36,3.328369746417876e-35,9.1590914735612421e-42,8.8942626373646306e-26,6.3187633976133419e-38,1.8066504271482995e-17,2.1618710450504989e-15,4.0071997148859132e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911899809226902,9.9999999991967164e-05,0.10889010999581103,4.0720459042494626e-18,1.9156735879403205e-25,9.4120395881834238e-27,8.3587478704602765e-23
1.9870514199999994e-08,0.0026544484057179976,1.0780970856333221e-11,8.4894476419930635e-12,8.0686385654693294e-12,8.9768115857479629e-12,3.7304962393608783e-12,3.8439985828836082e-13,1.3967992152679428e-12,1.0653043176262626e-12,3.4690198389848405e-14,1.6809668062062846e-14,8.9575777615003363e-13,8.2731633450049695e-13,2.8822713771689708e-14,1.2375865303501976e-14,2.590088256253386e-14,1.5057356213372632e-14,1.287025482185222e-14,7.5210031982067239e-13,3.4998320383206849e-13,5.3175735783708834e-15,1.3220860630295129e-14,9.109334836441322e-18,6.7596563406662936e-16,9.0840911614130058e-14,2.5465938097135433e-23,1.071096695100153e-15,5.2706087055758293e-16,6.3642516372929144e-17,5.9865826565781279e-15,6.5251577862281733e-17,1.522648972261577e-16,9.617264522965631e-14,6.9931093609659897e-23,3.9565459496367574e-18,1.693959985055071e-17,5.1105667722486099e-20,3.9070085660208324e-15,8.493146760625591e-18,2.0880106018408162e-16,4.2862121702446447e-16,2.3468535551246078e-16,6.0694282677730811e-22,5.8245493157978165e-17,2.2694202106381402e-18,3.1228466241698856e-22,1.3110897334564173e-18,4.8893659457240735e-16,2.2591466190469298e-16,3.6252759725465123e-16,1.6476102004884484e-22,6.0920602462611476e-16,1.164723854478963e-22,3.2077386177317493e-18,9.1254621708681737e-21,1.4687873053251426e-17,7.1838709252092465e-18,1.2324558911939146e-20,9.538204642139029e-19,7.7592667650816447e-26,3.8605599210846105e-25,3.3267389674066696e-28,8.4435513405521221e-26,5.7483070306975084e-21,5.2820989976258875e-17,7.1727331723698446e-22,1.5328883684452523e-29,2.059670900074341e-36,5.8841101829305339e-29,1.3293554229379915e-28,2.0194699989329612e-26,2.6071640983141448e-31,2.8911774340602943e-31,2.5297019831874014e-29,4.7465730038959659e-18,1.437125588314407e-19,3.5695958903703775e-15,1.5378568072555598e-18,6.1925308883236143e-22,7.4359274770093226e-16,1.009102299505134e-34,3.5957700385069867e-35,2.8060271611183694e-31,1.0114756770417982e-22,5.371329560524018e-19,3.6389474440596293e-34,1.0522170856173957e-35,8.5196784158745691e-35,2.344293956944296e-41,1.0538523309910224e-25,1.764273126189626e-37,2.5880312361563641e-17,2.8925502474762983e-15,4.8337759313072596e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911899789190603,9.9999999991216802e-05,0.10889010999494629,5.4734896731413315e-18,2.3111905261573693e-25,1.1355283530617279e-26,1.1176672522758774e-22
