Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971)
1.1383996531448965e-06,0.002189276675910486,1.5577117063976329e-14,6.4058364449375607e-15,2.4958861915903552e-13,1.1025521969477725e-13,1.882114859599939e-12,0.0,0.0,1.6894885019111412e-11,2.8677367440004214e-14,1.540407458475258e-20,7.6807003907172948e-22,1.9863755289031775e-22,8.1131273599955314e-43,2.4601803942430459e-30,1.577114341920905e-23,4.3507921553631434e-12,2.1315128387938684e-14,3.3771544770317214e-35,-4.5145202753500804e-34,2.885826231460678e-22,5.7673680726028466e-25,6.5159250279471871e-25,3.1019493315639621e-20,1.9351424800136227e-17,3.1406426914106169e-24,1.6537139230212659e-23,2.7577582892591038e-11,2.2835182775724327e-13,6.0962090134744494e-15,1.3455937141195017e-12,1.3636797622271268e-20,5.62600764469968e-30,2.1573549411690311e-22,1.6720030988681616e-22,0.88168480800000004,0.0,0.0094599999483346194,0.10884999990940102,2.1667263735741558e-12,2.1432470613494246e-12,1.770191863809499e-12,2.1667231135618834e-13,4.4294730741976706e-14,6.0225065256510238e-14,9.078025985029472e-14,6.9094454286280416e-12,3.6495924778835624e-13,1.3018451685653816e-11,1.3041334648163094e-11,1.0909333330542254e-11,1.4966560466203765e-11,1.2285047720819696e-13,5.3098049388332694e-13,3.0165657039708364e-12,2.2286793407708965e-12,1.8250639160244964e-12,8.7153307721490168e-13,3.5897713528526746e-14,3.4971805221123417e-12,1.2676496886274854e-14,7.4075123768714211e-22,3.4448716220836946e-13,2.0848454055884101e-12,5.7677225746061676e-13,2.1145967604671925e-14,1.3759929640437552e-13,1.4253747089444648e-12,5.6527565350968027e-12,5.290232760777014e-13
1.2858757447626707e-06,0.002189276675917069,1.6672400981147124e-14,7.1393178761066557e-15,2.7482994165013978e-13,1.3415733871274211e-13,2.3976045765769403e-12,0.0,0.0,2.0867899997727041e-11,4.0062833306277925e-14,2.2195028922445057e-20,1.0966816511682544e-21,2.5508875913302624e-22,1.0097983352657281e-42,2.8456381705489622e-30,1.9895432049357604e-23,4.9856367307893332e-12,2.727719346652539e-14,5.4187966776572021e-35,-9.8126508922179505e-34,4.1025569290400904e-22,7.0504084391370941e-25,8.2224867316490331e-25,4.5169018337760556e-20,2.2331805623387305e-17,5.1650024214760687e-24,2.1761628015129326e-23,3.370754796975412e-11,2.9217197016133984e-13,7.361343545773172e-15,1.4508114608290947e-12,1.574064073142539e-20,8.1455392287397121e-30,3.1226943879563214e-22,2.4120293392596706e-22,0.88168480800000004,0.0,0.0094599999413163167,0.10884999989676539,2.3323088002223366e-12,2.3060881077728826e-12,1.8839429850522e-12,2.6559600246195922e-13,5.0333359437534115e-14,7.3163599171740348e-14,1.0321781681677452e-13,7.414136431483554e-12,4.477974976381977e-13,1.4316302535205444e-11,1.4522603108405185e-11,1.1874792705987984e-11,1.7383242652324163e-11,1.4945655415125667e-13,5.7915109280014194e-13,3.7457867099238369e-12,2.7586880487107888e-12,2.2355020986394869e-12,9.5104690416922182e-13,3.9455590267585407e-14,4.4025122152632385e-12,1.5451244085430572e-14,8.0831228056429316e-22,3.7220174848651012e-13,2.6134199436257122e-12,6.234589160449089e-13,2.5798272685310021e-14,1.5928996104836027e-13,1.5052682489718261e-12,6.0123188480462395e-12,6.2235946183191189e-13
1.433351836380445e-06,0.0021892766759249445,1.7665228947568318e-14,7.8167007378484379e-15,2.9799440860089097e-13,1.5960493121396659e-13,2.9606068054008432e-12,0.0,0.0,2.5160034763803062e-11,5.3944664752997125e-14,3.078877095819853e-20,1.5033662002581694e-21,3.193533925256204e-22,1.2067304976950867e-42,3.1976253288029327e-30,2.4398149587750564e-23,5.6387880123124785e-12,3.406289210802846e-14,8.2112625748339013e-35,1.4529975287918801e-33,5.6125447488163436e-22,8.426849797513754e-25,1.0084538363321316e-24,6.2909627173538862e-20,2.5405099437076457e-17,8.0241012450475895e-24,2.771659477221154e-23,4.0283340804304659e-11,3.6480111056137991e-13,8.7195120125577308e-15,1.5512909822178152e-12,1.7910192639607662e-20,1.1274066857907926e-29,4.3210690147801003e-22,3.3379397285433532e-22,0.88168480800000004,0.0,0.0094599999342372624,0.10884999988401192,2.485909156556455e-12,2.4552364334887123e-12,1.9852186408202217e-12,3.1603475271682795e-13,5.6341178143191424e-14,8.6390908730020236e-14,1.155926260809332e-13,7.8628778193827413e-12,5.3324782260418337e-13,1.5523694897492569e-11,1.5943590210708664e-11,1.2758998420157563e-11,1.9877268195361145e-11,1.766780747575209e-13,6.2326714952941905e-13,4.5335119481497376e-12,3.3306206991248403e-12,2.6702594575659303e-12,1.0238678395715702e-12,4.2765304727975185e-14,5.4000429179385717e-12,1.8293198065142255e-14,8.7018653784504236e-22,3.9682090248753817e-13,3.1861010982239525e-12,6.6492882814313527e-13,3.0565681544313107e-14,1.8016489180219684e-13,1.5736793366584916e-12,6.3202042114775564e-12,7.1268838930023081e-13
1.5808279279982192e-06,0.002189276675934016,1.856612128040682e-14,8.4404566422279275e-15,3.192549437960977e-13,1.8645419229164241e-13,3.5672174238593522e-12,0.0,0.0,2.9749063956303451e-11,7.0508624137404136e-14,4.1415180549515525e-20,1.9945296327006854e-21,3.9158762731940272e-22,1.3877852018519217e-42,3.5714588583410905e-30,2.9248160665030429e-23,6.3087385414444168e-12,4.1694687824540225e-14,1.1887686023438807e-34,-1.7801349170841525e-34,7.4434998113011484e-22,9.8896732298071065e-25,1.2088877631393494e-24,8.4565048688706222e-20,2.8564135561423885e-17,1.1903233417791149e-23,3.4378936363851112e-23,4.7271458875172821e-11,4.4647916852346647e-13,1.0166468473785381e-14,1.6471210459203405e-12,2.0140383172395533e-20,1.5045106443449424e-29,5.7652076206004586e-22,4.4666505764341044e-22,0.88168480800000004,0.0,0.0094599999271011113,0.10884999987114947,2.6282295614439894e-12,2.591864939029393e-12,2.075550053694727e-12,3.6718630707193133e-13,6.2311135635038651e-14,9.9709072729754361e-14,1.2788984118706979e-13,8.2626131108487438e-12,6.1994255558428323e-13,1.6645216989733335e-11,1.7304675347547526e-11,1.3568879997491569e-11,2.2442402288959206e-11,2.0410334324422499e-13,6.636741906326667e-13,5.3750995331743314e-12,3.9413281810423281e-12,3.1262457449505704e-12,1.0905661539470614e-12,4.5839483285099476e-14,6.4854964061443046e-12,2.1158769022900707e-14,9.2685855881941966e-22,4.1873010928220622e-13,3.7991789569160702e-12,7.0183178411383587e-13,3.5374585406912195e-14,2.0012324402951057e-13,1.6322572591617521e-12,6.5838352295854463e-12,7.9939699182295674e-13
1.7283040196159934e-06,0.0021892766759441973,1.9384424061387717e-14,9.0138585245594365e-15,3.3877376126508112e-13,2.1457595319932366e-13,4.2138609733808878e-12,0.0,0.0,3.4614343233636205e-11,8.9927547673917745e-14,5.4307033693347401e-20,2.5760529655054279e-21,4.7192769651689632e-22,1.6456866707167987e-42,3.9484089200503165e-30,3.441659948599086e-23,6.9940758020057858e-12,5.0193178631011082e-14,1.6581204925933887e-34,1.2943027441451271e-33,9.6217888346573175e-22,1.1432422804444386e-24,1.4223409560122372e-24,1.1043382314010824e-19,3.1802186275899605e-17,1.6995940187675235e-23,4.172258846623586e-23,5.4641087556558729e-11,5.3742611623672343e-13,1.1698054244885932e-14,1.7384050408762954e-12,2.2426455391548123e-20,1.9481941507528003e-29,7.4639093595461094e-22,5.8137030754229645e-22,0.88168480800000004,0.0,0.0094599999199111925,0.10884999985818614,2.7599658441941829e-12,2.7170488025590417e-12,2.1562616562172099e-12,4.184008446985163e-13,6.8239744245981235e-14,1.129624003236577e-13,1.4010205548530503e-13,8.619336265356624e-12,7.0677305321385837e-13,1.7685588381889344e-11,1.8606505042543521e-11,1.4310799538906603e-11,2.5072784543387208e-11,2.3140810094511709e-13,7.0068953779593008e-13,6.266299397385094e-12,4.5879088927083611e-12,3.6008076489046377e-12,1.1516656004977525e-12,4.8691102837043004e-14,7.65450519454435e-12,2.401356765076439e-14,9.7877336624842621e-22,4.3826379774380532e-13,4.4492599648201838e-12,7.3473168253945805e-13,4.0166866795768004e-14,2.1911258803225467e-13,1.6824155724554021e-12,6.8095736388467285e-12,8.8213366657264787e-13
1.8757801112337676e-06,0.002189276675955403,2.0128440293016519e-14,9.5406259526098853e-15,3.5670144461124063e-13,2.4385423682927814e-13,4.8972679623500273e-12,0.0,0.0,3.9736699005678379e-11,1.1236216643478109e-13,6.9699532767809708e-20,3.2533147883884638e-21,5.6049081731707818e-22,1.8579335055291359e-42,4.3517188503406633e-30,3.9875166897243065e-23,7.6934799174594712e-12,5.9577205784609338e-14,2.24233263486153e-34,1.728432170793632e-34,1.2172422385819204e-21,1.304916245906234e-24,1.6476171826769875e-24,1.4079012748825166e-19,3.5112951073442388e-17,2.3501379986406261e-23,4.9717598663876885e-23,6.2363893006877668e-11,6.3784314169011271e-13,1.3310209144625927e-14,1.8252589720884422e-12,2.4763954007860272e-20,2.4598602319864018e-29,9.4224202696570522e-22,7.3933173914950848e-22,0.88168480800000004,0.0,0.0094599999126705556,0.10884999984512941,2.8818003611974457e-12,2.8317726854870125e-12,2.2284991057812012e-12,4.6916341865109219e-13,7.4126078440744042e-14,1.2603142607599104e-13,1.5222721593161219e-13,8.938221217809059e-12,7.9286004505304165e-13,1.8649574663468284e-11,1.9849966845754027e-11,1.4990590457750328e-11,2.7762924433590122e-11,2.5834317210417028e-13,7.3460420857195295e-13,7.2032250942748275e-12,5.267693142601739e-12,4.0916739725190413e-12,1.2076465407203787e-12,5.1333258411685158e-14,8.9026782459123089e-12,2.6831116476508554e-14,1.0263391126814143e-21,4.5571075508822646e-13,5.1332432636539803e-12,7.6411547531172309e-13,4.48977387741565e-14,2.3711678137955521e-13,1.7253621507852487e-12,7.0028555093118982e-12,9.6074344646618666e-13
2.023256202851542e-06,0.002189276675967563,2.0805581812995028e-14,1.0024564950358198e-14,3.7317529729777375e-13,2.7418457343129868e-13,5.6144482349761782e-12,0.0,0.0,4.5098297604577337e-11,1.3796209953088583e-13,8.7829759398544371e-20,4.0312169076401644e-21,6.5737812704607974e-22,2.0937384672725072e-42,4.7656349219141984e-30,4.5596463846747811e-23,8.4057205940126856e-12,6.9863989865297841e-14,2.954471186824366e-34,-2.2026619523378698e-33,1.5119057562741305e-21,1.4734424372663775e-24,1.8835624147689038e-24,1.7588472352896918e-19,3.8490544706748642e-17,3.1621292273485602e-23,5.8331688391806434e-23,7.041377654612589e-11,7.4791410434615864e-13,1.4998984007927168e-14,1.9078093635371473e-12,2.7148717030590025e-20,3.0401116886980074e-29,1.1642915086042375e-21,9.2184694566559964e-22,0.88168480800000004,0.0,0.0094599999053819883,0.10884999983198623,2.9943948589423363e-12,2.9369392531968747e-12,2.2932607697140686e-12,5.190739315152704e-13,7.9970760372452801e-14,1.3882637471094309e-13,1.642665110467229e-13,9.2237677801973272e-12,8.7751980728999976e-13,1.9541896297941251e-11,2.1036154847925606e-11,1.5613603449624336e-11,3.0507691455998898e-11,2.8472102039364075e-13,7.6568516191600077e-13,8.1823197902700579e-12,5.9782231406393553e-12,4.596892689098809e-12,1.2589496329621593e-12,5.3778915172732201e-14,1.0225672554439286e-11,2.9591447845824736e-14,1.0699302153774762e-21,4.7132079242928994e-13,5.8482924041796468e-12,7.9040425644090987e-13,4.9533394327387189e-14,2.5414269461240006e-13,1.7621335873523744e-12,7.1683460430222618e-12,1.0351977943148064e-12
2.1707322944693163e-06,0.002189276675980605,2.1422472875677571e-14,1.0469376643561258e-14,3.8832018071892491e-13,3.0547278618335223e-13,6.3626686696155514e-12,0.0,0.0,5.0682547918180034e-11,1.6686661460577845e-13,1.0893629084874609e-19,4.9142079556557603e-21,7.6267762607282957e-22,2.3648370520206206e-42,5.1630503901126887e-30,5.1555404888756095e-23,9.1296537848732986e-12,8.106924000168146e-14,3.807130412244073e-34,8.4187281788121448e-34,1.8484020239788295e-21,1.6483170617073191e-24,2.1291328753624208e-24,2.1594597692892336e-19,4.1929487373785236e-17,4.1557849370346291e-23,6.7532695091915834e-23,7.8766691728513125e-11,8.678067035083728e-13,1.6760549008090496e-14,1.9861914624424133e-12,2.9576869241092436e-20,3.6888518010620644e-29,1.4124885039741024e-21,1.1300947750409084e-21,0.88168480800000004,0.0,0.0094599998980480268,0.10884999981876289,3.0983861360701439e-12,3.0333755882608155e-12,2.3514182432968824e-12,5.6783193195857584e-13,8.5775360867772268e-14,1.512825667877776e-13,1.7622312075418031e-13,9.4798978975510381e-12,9.6023841934659438e-13,2.0367173401135347e-11,2.2166341493644995e-11,1.6184742066535439e-11,3.3302303547599196e-11,3.104062771356145e-13,7.9417705100244997e-13,9.2003302311275992e-12,6.7172373575520227e-12,5.1147866672387828e-12,1.3059787174732824e-12,5.6040758161180113e-14,1.161923752553073e-11,3.2280113060655137e-14,1.1098898080521131e-21,4.8531093498214947e-13,6.5918139350933057e-12,8.139637828205834e-13,5.404934262587701e-14,2.7021217382403256e-13,1.7936192795527584e-12,7.3100479869904026e-12,1.1055506160763362e-12
2.3182083860870905e-06,0.0021892766759944644,2.1985032112425611e-14,1.0878576567486682e-14,4.0225081208775259e-13,3.3763398400527508e-13,7.1394318666229455e-12,0.0,0.0,5.6474017378124768e-11,1.992053016564419e-13,1.3325894965666788e-19,5.906316768736004e-21,8.7646702860137238e-22,2.5878693620522632e-42,5.5801150746984922e-30,5.7729028925411365e-23,9.864217536445675e-12,9.3207255019943057e-14,4.812570002950274e-34,9.3408402927480598e-34,2.2288343359057831e-21,1.8290760144826434e-24,2.3833595142779182e-24,2.6118143881710677e-19,4.5424685761294396e-17,5.3511945623645238e-23,7.7289127641278448e-23,8.7400485775603968e-11,9.9767356014545317e-13,1.8591199809748325e-14,2.0605472889961308e-12,3.2044808723295035e-20,4.4053966016376333e-29,1.6865570040905431e-21,1.3651439942074199e-21,0.88168480800000004,0.0,0.0094599998906709885,0.1088499998054652,3.1943831839673251e-12,3.1218389698671151e-12,2.4037319637912651e-12,6.1522170384808586e-13,9.1542035005381092e-14,1.6335622694813125e-13,1.8810145290906129e-13,9.710028646557864e-12,1.0406464192641071e-12,2.1129890110040945e-11,2.3241952281933963e-11,1.6708496318906151e-11,3.6142313488806061e-11,3.3530705716910467e-13,8.2030390200173516e-13,1.0254283514263629e-11,7.4826573662842253e-12,5.6439180977154e-12,1.349103588479766e-12,5.8131095312295403e-14,1.3079246401246171e-11,3.4887267804142728e-14,1.1465320961979681e-21,4.9787058703904332e-13,7.361438499848803e-12,8.3511329410199882e-13,5.8428868472449641e-14,2.8535748457112584e-13,1.8205806761689131e-12,7.4313882605819347e-12,1.1719123192636205e-12
2.4656844777048647e-06,0.002189276676009084,2.2498549630832298e-14,1.1255458391252245e-14,4.1507277878785779e-13,3.7059164527357978e-13,7.9424571688664619e-12,0.0,0.0,6.2458353371003568e-11,2.3509871056529053e-13,1.6103858674885201e-19,7.0111844295658023e-21,9.9881345977074419e-22,2.8836353873560868e-42,6.0131347272121062e-30,6.4095350739037433e-23,1.0608427904613899e-11,1.0629102086227827e-13,5.982806895548924e-34,-2.0925219562649114e-33,2.6551811725945312e-21,2.0152917538161702e-24,2.64531606971933e-24,3.1177935966434477e-19,4.8971411614146307e-17,6.7681736433164526e-23,8.7569240814090384e-23,9.6294751245394664e-11,1.1376532587618022e-12,2.0487362443398919e-14,2.1310240191642103e-12,3.454919148967679e-20,5.1885794661916748e-29,1.986036044673591e-21,1.627961367828143e-21,0.88168480800000004,0.0,0.0094599998832530022,0.10884999979209857,3.2829654930805881e-12,3.2030224439348088e-12,2.4508655800180422e-12,6.6109752736329759e-13,9.7273274376712424e-14,1.7502043837946457e-13,1.9990662533770343e-13,9.9171379271792294e-12,1.1184937114296793e-12,2.1834367198808024e-11,2.4264541892021743e-11,1.7188975678217563e-11,3.9023593870995728e-11,3.5936655877827698e-13,8.4427075825795411e-13,1.1341465069315797e-11,8.2725758604955745e-12,6.1830569228115947e-12,1.3886627072283303e-12,6.0061783133316987e-14,1.4601721828786963e-11,3.7406784804520268e-14,1.1801446623400399e-21,5.0916487924865349e-13,8.1550030043718676e-12,8.5413112432043857e-13,6.2661535500746779e-14,2.9961827320285778e-13,1.8436683116058208e-12,7.5352946028061958e-12,1.2344337130414216e-12
2.760636660940413e-06,0.0021892766760403855,2.3396916618553081e-14,1.1924180995546908e-14,4.3776763940211173e-13,4.3862687177709267e-13,9.6191492546239524e-12,0.0,0.0,7.4953149835638133e-11,3.1799050074384659e-13,2.2793598824160788e-19,9.5719777830342421e-21,1.269400770519378e-21,3.4093002867076618e-42,6.8663590423463386e-30,7.7327258841634201e-23,1.212221753629567e-11,1.3534177183420526e-13,8.8631242187884144e-34,-2.5708356186290423e-34,3.6529393395535015e-21,2.4025480690629292e-24,3.1891493576955225e-24,4.2972633404187586e-19,5.6202254368645436e-17,1.0343990854476997e-22,1.095791645784976e-22,1.1479092662043723e-10,1.4484416205857841e-12,2.4462601086868504e-14,2.2609459759748809e-12,3.965512853360017e-20,6.9483191541400004e-29,2.6586645185596772e-21,2.2403023010490733e-21,0.88168480800000004,0.0,0.0094599998683016912,0.10884999976517766,3.440050275973814e-12,3.3460331930734766e-12,2.5318435797903155e-12,7.4799483621366002e-13,1.0863994964009531e-13,1.9707569062143699e-13,2.2331912020502407e-13,1.0272374790826644e-11,1.2659671138619703e-12,2.3084939736526891e-11,2.6157379841225321e-11,1.8034837433381399e-11,4.4894955525416243e-11,4.0486540436750131e-13,8.8645932931691077e-13,1.3605816413753143e-11,9.9190607893299457e-12,7.2872992352001974e-12,1.4582966786553687e-12,6.3489030189973559e-14,1.7819029398433538e-11,4.2172278423913862e-14,1.2393112781860678e-21,5.2851451729464227e-13,9.8062258582371715e-12,8.8671061031084996e-13,7.0668008778096774e-14,3.2566564472566001e-13,1.8803646873903911e-12,7.7004473490418789e-12,1.3486808974099781e-12
3.0555888441759616e-06,0.0021892766760741203,2.4149945112350785e-14,1.2496732419958186e-14,4.5708196823856624e-13,5.091019648802994e-13,1.1378175213089379e-11,0.0,0.0,8.8070886237039274e-11,4.1634887192295249e-13,3.115682336087672e-19,1.261903055970752e-20,1.5748229511766313e-21,3.9675181082814445e-42,7.7316468610028886e-30,9.1111868734380387e-23,1.366455031550602e-11,1.6830273302601197e-13,1.2535421067159282e-33,5.968885844429224e-34,4.8552085127325495e-21,2.8072865835491985e-24,3.7548254324612272e-24,5.7095790477246966e-19,6.3590798150740907e-17,1.5031887565947926e-22,1.3333748387240352e-22,1.3412159561757317e-10,1.8010383466381563e-12,2.8660405690337824e-14,2.3771826351107535e-12,4.487260195565825e-20,8.9525008943192545e-29,3.4243006312874821e-21,2.9731056818407117e-21,0.88168480800000004,0.0,0.0094599998532075864,0.10884999973803484,3.5736527012378432e-12,3.4668650522747387e-12,2.5982023276285151e-12,8.2828205219845033e-13,1.1989549352480962e-13,2.1744319554132493e-13,2.4650206573310832e-13,1.0562828211651299e-11,1.402234749757344e-12,2.4149466282237418e-11,2.785900284050815e-11,1.8748762794144185e-11,5.0889140991634619e-11,4.4688642816677887e-13,9.2206179812617079e-13,1.5976041395727491e-11,1.1644399671701755e-11,8.4207713507165576e-12,1.5170579468723152e-12,6.6406363340816269e-14,2.1243003998870858e-11,4.6574065494669055e-14,1.2892396683293088e-21,5.4431021751640345e-13,1.1531663684027587e-11,9.1330366696484251e-13,7.8063866244302847e-14,3.4872593281612805e-13,1.9072632520035477e-12,7.821504864007229e-12,1.4498331544099265e-12
3.35054102741151e-06,0.002189276676109959,2.4783846711748466e-14,1.2990405193499074e-14,4.735815806539792e-13,5.8162635221839221e-13,1.320739651944886e-11,0.0,0.0,1.017283811775569e-10,5.3087275698189966e-13,4.1388091137272887e-19,1.6170398641503353e-20,1.9153749635398055e-21,4.5569324301857774e-42,8.6289980642289128e-30,1.0533614821991551e-22,1.5229929154879495e-11,2.0523988632313285e-13,1.7080663246303561e-33,-3.5505005593063575e-33,6.2738838586089341e-21,3.2271224176080111e-24,4.3376373734623987e-24,7.3642445062262605e-19,7.111045717501793e-17,2.0970190506824921e-22,1.5864770664117992e-22,1.5417292281663193e-10,2.1961468817941597e-12,3.305714176722891e-14,2.4809561040304264e-12,5.0182809386852136e-20,1.1183099979379119e-28,4.2759366119261651e-21,3.831221336337393e-21,0.88168480800000004,0.0,0.0094599998379819028,0.10884999971069935,3.6872892755356711e-12,3.5692530955700271e-12,2.6529371865843908e-12,9.0214741400634746e-13,1.3105754650143982e-13,2.3620824694418112e-13,2.6949187689642446e-13,1.0801865001955515e-11,1.5276075283318833e-12,2.5055083985031234e-11,2.9384253073265945e-11,1.9352911068339387e-11,5.6982956925196927e-11,4.8560207773725541e-13,9.5218388458150577e-13,1.8437693390107498e-11,1.3438302535444785e-11,9.5784983954702926e-12,1.5667717305432339e-12,6.8888197808426334e-14,2.4848659208363399e-11,5.0629716799952127e-14,1.3314806766750092e-21,5.5728861435480979e-13,1.3319803735384877e-11,9.3515145668979871e-13,8.4878236405569019e-14,3.6916716426442684e-13,1.9269805649933335e-12,7.9102430320193018e-12,1.5394533419660774e-12
3.6454932106470584e-06,0.002189276676147621,2.531991485955476e-14,1.3419325677561321e-14,4.8774134591741441e-13,6.5587925368045703e-13,1.509670948970602e-11,0.0,0.0,1.1585364061918748e-10,6.6216759895442798e-13,5.3682277741260732e-19,2.0240543619388386e-20,2.2912741374417566e-21,5.1114078060456678e-42,9.523621984893168e-30,1.1990562901743028e-22,1.6813702331187655e-11,2.4620628151907881e-13,2.257443994006599e-33,-3.0356265260164045e-33,7.9194222224995523e-21,3.6600227308620903e-24,4.9336684711589755e-24,9.2689527978319875e-19,7.8738660656875718e-17,2.8286030711365563e-22,1.8533523654514283e-22,1.7484787663709248e-10,2.6343324319195015e-12,3.7631364171897828e-14,2.5734566186058526e-12,5.5569787632767256e-20,1.3621307287207559e-28,5.206271219120127e-21,4.8185720146474776e-21,0.88168480800000004,0.0,0.0094599998226339733,0.10884999968319568,3.7840132203085438e-12,3.656323440772456e-12,2.6983904334096359e-12,9.7002304336261601e-13,1.4214111693406941e-13,2.5350361575360927e-13,2.9231955348885694e-13,1.0999915092665748e-11,1.6428135802075636e-12,2.5825587439205859e-11,3.0748155411990208e-11,1.9865837967687249e-11,6.3156741151473602e-11,5.212842247885471e-13,9.7775156256170376e-13,2.0978753535731811e-11,1.5292175003393306e-11,1.0756811568439001e-11,1.60896656591628e-12,7.0999770391785122e-14,2.8614103118000098e-11,5.4367423589469398e-14,1.3673330621116388e-21,5.680244299772585e-13,1.5161066531948731e-11,9.5322232967693571e-13,9.1158256236335367e-14,3.8733746196621551e-13,1.9414408795138167e-12,7.9753219853288713e-12,1.6190398251353802e-12
3.940445393882607e-06,0.0021892766761868678,2.577546880449694e-14,1.3795098581086579e-14,4.9995889348167015e-13,7.315971170607441e-13,1.7037720734265911e-11,0.0,0.0,1.3038442827209451e-10,8.1075773463261655e-13,6.8234435976645211e-19,2.4841070314020046e-20,2.7026919445706154e-21,5.6942736879280033e-42,1.0416774793779161e-29,1.3475081542136664e-22,1.8411946614526936e-11,2.9124401625203751e-13,2.908751910408916e-33,3.2214893643827782e-34,9.8010316214993762e-21,4.1042553639354291e-24,5.5400815434330957e-24,1.1429967023763932e-18,8.645630864296526e-17,3.709539790804163e-22,2.1326195467342502e-22,1.9606377708495969e-10,3.116043134759454e-12,4.2363734283346372e-14,2.6558228195991244e-12,6.1020028829693069e-20,1.6248730451336243e-28,6.2081708689985431e-21,5.9383521595765353e-21,0.88168480800000004,0.0,0.009459999807171552,0.10884999965554436,3.8664580173430178e-12,3.7306869242372623e-12,2.7363969577690251e-12,1.0324695843643604e-12,1.5315892825019741e-13,2.6948443828972869e-13,3.1501139051402212e-13,1.1165129962544096e-11,1.7488013663807441e-12,2.6481665787200796e-11,3.1965528253643384e-11,2.0303050550644023e-11,6.9393883216493463e-11,5.5425183842791533e-13,9.9953874303487417e-13,2.3589242422929939e-11,1.7198854899831136e-11,1.19530211245655e-11,1.6449200005706193e-12,7.2797794967062952e-14,3.2520324226773634e-11,5.7820443881328393e-14,1.3978823235125056e-21,5.7696573550978464e-13,1.7047497345963097e-11,9.6827112972879074e-13,9.695968214456572e-14,4.0355863025729003e-13,1.9520500633831288e-12,8.0230688547828482e-12,1.6899930859554718e-12
4.235397577118155e-06,0.0021892766762274967,2.6164630137956691e-14,1.4127196028828006e-14,5.1056523207746848e-13,8.0856312701421854e-13,1.9023469294599191e-11,0.0,0.0,1.4526699635171219e-10,9.7709734063263337e-13,8.5239676905818636e-19,2.9981317928134942e-20,3.1497474917779205e-21,6.3003680178295382e-42,1.1328839546608889e-29,1.4981311711222063e-22,2.0021363604060986e-11,3.4038595067278487e-13,3.6685914201206696e-33,1.8479672563931464e-34,1.1926841512370548e-20,4.5583444366107772e-24,6.1544547299979164e-24,1.3852419424155046e-18,9.4247289804490745e-17,4.7503656700753659e-22,2.4230589181278242e-22,2.1775017703543121e-10,3.6416283938189789e-12,4.7236912050784199e-14,2.7291280264859768e-12,6.652213866605459e-20,1.9048128235478549e-28,7.2749502198495903e-21,7.1931863299077882e-21,0.88168480800000004,0.0,0.0094599997916010627,0.10884999962776264,3.9368803039336253e-12,3.794520241514791e-12,2.7684011552770428e-12,1.0900974537702461e-12,1.6412145942489215e-13,2.8431089174321479e-13,3.3758905361390589e-13,1.1303912171767268e-11,1.8466053228404597e-12,2.7041162321008992e-11,3.3050692415626854e-11,2.0677485844269139e-11,7.5680398059374185e-11,5.8483491035002446e-13,1.0181911386784938e-12,2.6260886465636532e-11,1.9152384366927703e-11,1.3165159146597152e-11,1.6756979802777264e-12,7.4331178201132293e-14,3.6550949233989599e-11,6.1023277374015627e-14,1.4240341661015913e-21,5.8446347132226402e-13,1.8972500691376968e-11,9.80888967454568e-13,1.0234042625956757e-13,4.1812003471805454e-13,1.9598325285287185e-12,8.0580940267812542e-12,1.7535822785728794e-12
