Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351)
1.7668504600000002e-08,0.0020126635395492348,2.0490025261325146e-14,3.5713045978696975e-16,3.5200498578306224e-15,2.2557615831214243e-15,2.4441905220326224e-16,0.0,0.0,1.7863835096398607e-13,8.5829913523874615e-18,1.0912022064945604e-20,6.5541990053725157e-25,4.4865866078939588e-24,6.2771325882495001e-42,1.5427701793195575e-29,3.1291940499705044e-25,1.8698713810494767e-12,2.454244178038312e-16,9.7816303370393572e-36,3.4793876076842052e-42,4.5409276375684094e-25,1.3676345620131994e-25,6.0492583207445714e-27,7.0600921716124863e-25,3.3191275159808713e-18,9.5103454914978554e-22,4.2327824630544751e-25,6.9770999471908234e-13,2.629005661820962e-15,1.9879980910693807e-16,1.9816871468165726e-12,3.3411591796723805e-21,1.2502008179329138e-25,2.7297610164691212e-18,3.0405476362085342e-18,0.88168480800000004,0.0,0.0094599999920947503,0.10884999999546419,2.3905224566905607e-12,2.1019824504301166e-12,1.6291657645929198e-12,8.0320024476123223e-15,5.9864697137260083e-15,2.8760289653982881e-15,5.1907290724833665e-15,7.2976995523918964e-13,5.8399497351554125e-15,7.021356486354445e-13,6.3079732672274587e-13,9.5178527580408037e-13,5.0363975898718086e-13,2.4178150259541691e-15,2.9066809318262338e-14,2.7123396362914541e-14,2.0908519053837385e-14,2.0265125073924681e-14,1.8033477888225745e-14,3.8441529560674079e-15,5.0467578972270535e-14,2.3216900828727782e-16,3.1185483265677643e-23,7.5969375758879817e-15,6.9872644162498184e-16,4.6363976949699513e-15,1.4885029669045027e-16,1.5042032368487544e-15,8.90651416028302e-13,4.662660373458409e-13,5.8758985611093129e-16,3.8558997759312056e-13,2.6718005120373081e-13,2.0622892056168198e-15,3.0662765149041055e-24,2.4478781734901723e-17,2.7631133973134294e-17,4.9185375423321446e-17,1.2148898177019829e-17,4.3337654621866354e-21,2.1184153322403893e-22,2.5501005892388661e-19,2.3217458884247796e-16,3.3550781696873295e-16,1.6121346302656234e-21,9.8974160396365099e-22,1.1356838871301712e-17,7.9394102347817248e-18,2.1028224153883974e-18,3.7579933176852619e-19,3.337980510263768e-20,4.0930894158426072e-20,8.8794752264725118e-19,6.2646607958246761e-23,3.7518197619700374e-21,4.7153702918642804e-24,3.7437778038394718e-21,3.7437778919603964e-21
1.95559414e-08,0.002012663539549595,2.3264704741385216e-14,4.5481272358716411e-16,4.8478963135059625e-15,2.8813792461664729e-15,3.7329332897693703e-16,0.0,0.0,2.15391378634209e-13,1.139432639109587e-17,1.9439797745540761e-20,8.8942014968871477e-25,5.7100446574345532e-24,7.9314436394948643e-42,1.7061331676868553e-29,3.9752791551474435e-25,2.0444081679626684e-12,2.9817438229357622e-16,2.155083146928478e-35,5.7634757816895046e-42,6.2376942521535013e-25,1.6483070680043766e-25,8.6308594127094709e-27,1.1931380814834648e-24,3.9186925816029903e-18,1.6870153987176847e-21,5.2633833082648578e-25,8.337945004954824e-13,3.1924465261218867e-15,2.3946733762243176e-16,2.1394206963876661e-12,4.0167251080304938e-21,2.0269461679470791e-25,4.3656202321244364e-18,4.8380148492415e-18,0.88168480800000004,0.0,0.0094599999912494733,0.10884999999463502,2.575678161462749e-12,2.2441797493243365e-12,1.739460881821848e-12,8.9652171242248486e-15,6.6670577775166031e-15,3.19598076577902e-15,5.8566382430862684e-15,8.5369942164135465e-13,6.5890389848388259e-15,8.385107800134418e-13,7.5675647091851151e-13,1.1181880321842651e-12,6.0483873020358406e-13,2.7252782602226622e-15,3.6179633222682105e-14,3.2960724089022538e-14,2.5380772640350883e-14,2.4875527627429979e-14,2.3072564106233234e-14,4.5030404073597621e-15,6.2833924169797535e-14,2.6858291643205321e-16,3.9808936468610881e-23,9.5268914992617802e-15,1.0009164160854215e-15,5.9680017692797404e-15,1.7500626695770062e-16,1.7146718615593159e-15,9.2464228059995629e-13,5.3320223425100769e-13,7.1245001292817829e-16,4.425080659450838e-13,3.1236954428699097e-13,2.8908846226335716e-15,3.6041089049256676e-24,3.0615237745073852e-17,3.4534953715367495e-17,6.5132319369697264e-17,1.5650919386861279e-17,6.2088747209621391e-21,2.8054358964242926e-22,3.7900883570440217e-19,3.3634400736268557e-16,4.8607915159096793e-16,2.4116701092681183e-21,1.6270641538792495e-21,1.4505531576976769e-17,1.041503693932681e-17,2.8018750240186791e-18,5.1017897811214999e-19,4.3903557760275671e-20,6.7536341663649988e-20,1.3032264847054424e-18,1.1540390004580945e-22,5.0145059955006956e-21,6.9213836839407748e-24,6.127898255215163e-21,6.1278984250773294e-21
2.14433782e-08,0.0020126635395499,2.5988586434315604e-14,5.6432176102035899e-16,6.4666531166423624e-15,3.5856078021534655e-15,5.4774474607983958e-16,0.0,0.0,2.5542505011498252e-13,1.4754370105860035e-17,3.2716955778586446e-20,1.1739911975153235e-24,7.0814611048689622e-24,9.7386782808809175e-42,1.8659195126677612e-29,4.9788549027302109e-25,2.2153092918746842e-12,3.5562031970866725e-16,4.4179026637567645e-35,9.1487950032384226e-42,8.3172255587124707e-25,1.9486144960742441e-25,1.1960423790388123e-26,1.918983833585283e-24,4.5439792065071165e-18,2.8285727566363074e-21,6.3944143185321572e-25,9.7887840558960498e-13,3.8055964792443446e-15,2.8316625830099833e-16,2.2890774648172592e-12,4.7274341911784756e-21,3.1270403832670981e-25,6.6590051391594205e-18,7.3479229000707386e-18,0.88168480800000004,0.0,0.0094599999904040159,0.10884999999376531,2.7512666203964094e-12,2.3772115897977335e-12,1.8432934368102783e-12,9.9205329217054989e-15,7.361954772625275e-15,3.5230474479302246e-15,6.5368808879363206e-15,9.8126056637139906e-13,7.3557445081597475e-15,9.8314691806885609e-13,8.9120570680716404e-13,1.2906630759929789e-12,7.13080838252324e-13,3.0397549264082386e-15,4.395932760452616e-14,3.9322506110957717e-14,3.0250194830370413e-14,2.9959899096539862e-14,2.8684865258035713e-14,5.1944842048468434e-15,7.6626052380688321e-14,3.0609258684858966e-16,4.9400552028465235e-23,1.165175654273814e-14,1.3805206264438697e-15,7.4595612249743824e-15,2.0206496270282861e-16,1.9511972097412745e-15,9.5508498247475283e-13,5.9993241188904384e-13,8.5226139468783602e-16,5.003081449196703e-13,3.5856796819658819e-13,3.9160681288995123e-15,4.1604678037225096e-24,3.7499808855646671e-17,4.2281145313529017e-17,8.3674994392751823e-17,1.9575511406161567e-17,8.5645514324314285e-21,3.604312808823063e-22,5.4046059548475912e-19,4.6841941225019875e-16,6.7699750794410573e-16,3.4575571688985391e-21,2.536420622472306e-21,1.8137884754732824e-17,1.3308084097249119e-17,3.6407023595657434e-18,6.7034863602570786e-19,5.621737189018194e-20,1.0575919854186753e-19,1.8412293278236346e-18,1.9947788469988433e-22,6.5322109767487578e-21,9.7795056609167593e-24,9.5547635523304882e-21,9.5547638588374902e-21
2.3330815e-08,0.002012663539550155,2.8648733800938224e-14,6.8529859667546313e-16,8.3976341055311874e-15,4.3667793334801763e-15,7.7713000506956803e-16,0.0,0.0,2.9869262020930489e-13,1.8709645532021164e-17,5.25302064942886e-20,1.5148869888813967e-24,8.598241778243848e-24,1.1682532853119543e-41,2.022351348285387e-29,6.1617880437524886e-25,2.3828445812734333e-12,4.1767465770443768e-16,8.5351983062330017e-35,1.4008454961054018e-41,1.0819111523135338e-24,2.2674669794606918e-25,1.6155375246112679e-26,2.9610585776682963e-24,5.1913338066768052e-18,4.526538122660287e-21,7.6239926181731355e-25,1.1324823044950167e-12,4.4674496886244992e-15,3.2974267890713401e-16,2.4311861120346281e-12,5.4683830184073405e-21,4.6303306968803347e-25,9.7664548563344777e-18,1.0737639349292095e-17,0.88168480800000004,0.0,0.0094599999895583677,0.10884999999285939,2.9180932990513963e-12,2.5022153642534956e-12,1.9415399203959444e-12,1.0897461511062095e-14,8.0703034782842413e-15,3.8570541910444667e-15,7.2312185842684564e-15,1.1116839027672893e-12,8.1403137397410509e-15,1.1353332616312837e-12,1.0335448853488767e-12,1.4682247590092052e-12,8.2792254529559245e-13,3.3613136946581695e-15,5.2354427079041556e-14,4.6200335082639122e-14,3.5510113279688864e-14,3.5516994892253403e-14,3.4832468753875548e-14,5.9157420006859893e-15,9.184815462110158e-14,3.4463333702716632e-16,5.9895633478111326e-23,1.3957964629895629e-14,1.8453788528391781e-15,9.1016771722313701e-15,2.299498359423159e-16,2.2182885147909762e-15,9.8275795119773205e-13,6.6615723877903962e-13,1.0090005702557228e-15,5.587883841070405e-13,4.0553869669704506e-13,5.1560473336169276e-15,4.7337885037580895e-24,4.5148308685490173e-17,5.0889397380061992e-17,1.0489229104682335e-16,2.3897954893433858e-17,1.1449489973450849e-20,4.5184465155988126e-22,7.4505514622779113e-19,6.3148021055645077e-16,9.1271658540105806e-16,4.7880851475886768e-21,3.7858774102188366e-21,2.2299115220678247e-17,1.6653226910878083e-17,4.6355757358408351e-18,8.5825366163085773e-19,7.046849215493059e-20,1.586289284669116e-19,2.5218479442078552e-18,3.2730011636140195e-22,8.3345789729958965e-21,1.3395454194525014e-23,1.4315547210677569e-20,1.4315547734412063e-20
2.52182518e-08,0.002012663539550368,3.1236453127007662e-14,8.173433815852483e-16,1.06593069139292e-14,5.2229501886958758e-15,1.0714169097341832e-15,0.0,0.0,3.4514733860282853e-13,2.3306027087429109e-17,8.1065044859870505e-20,1.9182700251173733e-24,1.0257789872189089e-23,1.3749950672638895e-41,2.1756769583390215e-29,7.5469858575384663e-25,2.5472684123788659e-12,4.8425685966837321e-16,1.5686598587822226e-34,2.0795809370550624e-41,1.3782854920478646e-24,2.6039095851905678e-25,2.1334957245709273e-26,4.4108361505772608e-24,5.8575570005216309e-18,6.9649797376754504e-21,8.9512358284331177e-25,1.2941810185638989e-12,5.1770742032611143e-15,3.7905265484922593e-16,2.5662470566148016e-12,6.2352500361666271e-21,6.624261974178036e-25,1.3858660286416626e-17,1.518960323966309e-17,0.88168480800000004,0.0,0.009459999988712527,0.10884999999192085,3.0769001605585288e-12,2.6201876312491264e-12,2.0349495055767875e-12,1.1895799555977247e-14,8.7913822338591834e-15,4.1979031536407422e-15,7.9392465913230795e-15,1.2443165398869075e-12,8.9427882926929351e-15,1.2944180676046844e-12,1.1832131004290003e-12,1.650026544642624e-12,9.4895014015123078e-13,3.6899496411355456e-15,6.1313494771248312e-14,5.3586532894934987e-14,4.1154364273637461e-14,4.1545303463360806e-14,4.1475739288341618e-14,6.6642386858543133e-15,1.0850249310861658e-13,3.8415995216396362e-16,7.1226757549811992e-23,1.6431532281238039e-14,2.4027406009660737e-15,1.088417380639057e-14,2.5860104386090158e-16,2.5203703380528005e-15,1.0082652232258393e-12,7.316545901135513e-13,1.1849697163340488e-15,6.1778548458673476e-13,4.5309626448737273e-13,6.6276837135785553e-15,5.322848961895246e-24,5.3576041648859399e-17,6.0379423979941589e-17,1.2885788734885156e-16,2.8591450140224985e-17,1.4908719672798815e-20,5.5510126881906343e-22,9.9863434322996344e-19,8.2840818683686559e-16,1.1974043381035994e-15,6.4426288577070184e-21,5.4500919745103174e-21,2.7043694789594934e-17,2.0492474227270332e-17,5.805004453585739e-18,1.0762048404229672e-18,8.6835300111825811e-20,2.2948823576585779e-19,3.3666789341214506e-18,5.1420690763151083e-22,1.0455306433112887e-20,1.7884004559840916e-23,2.0746839579067695e-20,2.0746840433902971e-20
2.8993125399999997e-08,0.0020126635395506876,3.6175142420255513e-14,1.1129333604248195e-15,1.6235014094644638e-14,7.1517568859246963e-15,1.8969504457449128e-15,0.0,0.0,4.4743463274828303e-13,3.4602323968295529e-17,1.7528780114651245e-19,2.9393877552578364e-24,1.3995200474566832e-23,1.8203349196384117e-41,2.473958739226792e-29,1.1018507930037136e-24,2.867726164866263e-12,6.3071615860526574e-16,4.7190263297267849e-34,4.2421029411699973e-41,2.1253313554074125e-24,3.3262656940234092e-25,3.5120771341948532e-26,8.9732738263938896e-24,7.2357427901264202e-18,1.4986467747896709e-20,1.1899548108970457e-24,1.6403878124830121e-12,6.7362520018649652e-15,4.8534383185774654e-16,2.8170898473421023e-12,7.8320658323008576e-21,1.2466940102293432e-24,2.5741547476066437e-17,2.8076114077086477e-17,0.88168480800000004,0.0,0.0094599999870202366,0.1088499999899588,3.3731339025454828e-12,2.8384338914623364e-12,2.2097400189812669e-12,1.3957015051452365e-14,1.0269676096009243e-14,4.9001612875394656e-15,9.3939709060841825e-15,1.5140678767678825e-12,1.0601055848114718e-14,1.6309402361906866e-12,1.5024753154843855e-12,2.0235299998413081e-12,1.2080455976530178e-12,4.3681380359816194e-15,8.0724097138047285e-14,6.985648211879606e-14,5.3573324401393526e-14,5.5008466772774349e-14,5.6089791828006869e-14,8.2336357549162034e-15,1.4610993558004843e-13,4.6603815593034381e-16,9.6126505526461985e-23,2.1824884899624477e-14,3.8210202445723631e-15,1.4828041778236161e-14,3.1806469047409182e-16,3.246461824378404e-15,1.0545580474757493e-12,8.598600315118112e-13,1.6052089549298049e-15,7.3681948846122213e-13,5.4941954146610549e-13,1.0326611805446259e-14,6.5453693466375638e-24,7.2827864896331531e-17,8.2083925294987106e-17,1.8530540199096454e-16,3.8980161100082565e-17,2.3711835881905972e-20,7.9831406359118126e-22,1.6768274888197202e-18,1.334352349021748e-15,1.9288531320294169e-15,1.0886346793239078e-20,1.0351605082774021e-20,3.8550299736930364e-17,2.9863725927996895e-17,8.7551200029428995e-18,1.6139059659356026e-18,1.2681094976837e-19,4.3992043711367261e-19,5.6469445911362747e-18,1.1431587492426508e-21,1.5811323487943681e-20,2.9999542732677911e-23,4.0231184927017232e-20,4.0231186965444987e-20
3.2767998999999996e-08,0.002012663539550896,4.0792060406937177e-14,1.4475447164131427e-15,2.3287983547995709e-14,9.353868853086562e-15,3.113143916603161e-15,0.0,0.0,5.6192879783547374e-13,4.8997265912887417e-17,3.4200770209265346e-19,4.2956600106111316e-24,1.8275074297564638e-23,2.3011661989321519e-41,2.7625494937047127e-29,1.558545175687329e-24,3.1784302795816698e-12,7.9448580353731007e-16,1.2390868850546245e-33,7.9544761230320683e-41,3.1042137504269378e-24,4.1100214301871069e-25,5.4246885875617121e-26,1.6633845373945002e-23,8.660398757406662e-18,2.9125783037240842e-20,1.5249705045836733e-24,2.0149636069082314e-12,8.4770180467048485e-15,6.0107002708240585e-16,3.0450652777275131e-12,9.4933047898909986e-21,2.1483425424606302e-24,4.3912027008089315e-17,4.7724315353469733e-17,0.88168480800000004,0.0,0.0094599999853270719,0.10884999998790081,3.6447771419788099e-12,3.0376479011363536e-12,2.3716900239520167e-12,1.6105386997869802e-14,1.1792824339334252e-14,5.6300507598202414e-15,1.0896350040683269e-14,1.7870867767746152e-12,1.2330359645615714e-14,1.9885286596905645e-12,1.8452199981288182e-12,2.4065683571301864e-12,1.4875958424838485e-12,5.0739122891044291e-15,1.0180834807377655e-13,8.8083202808140634e-14,6.7465906812354073e-14,7.0333387792517109e-14,7.2211118834641245e-14,9.8860623385629573e-15,1.8944046452513371e-13,5.5155651492648957e-16,1.2356485944209844e-22,2.7721498668722778e-14,5.6816223916368404e-15,1.9205014656097129e-14,3.8027987087588978e-16,4.1617733320256362e-15,1.0964205042600694e-12,9.8381369072806521e-13,2.1367961477272458e-15,8.566560083211797e-13,6.4673480611105563e-13,1.5120880400334993e-14,7.8244258419056228e-24,9.5366431643095255e-17,1.0755273854645255e-16,2.5352866414954503e-16,5.0514329541006771e-17,3.5261272784707345e-20,1.0922725239373507e-21,2.6245633474800518e-18,2.0051427286703233e-15,2.8986669187780233e-15,1.7123564065077325e-20,1.7957103048647287e-20,5.3291188193632964e-17,4.1929291374563882e-17,1.2694730293663582e-17,2.3118312432121551e-18,1.7830538825234795e-19,7.6914793204563044e-19,8.9036894903862488e-18,2.2765487551070212e-21,2.2971250349375819e-20,4.7304104623503207e-23,7.1797639656045117e-20,7.1797643972267576e-20
3.6542872599999994e-08,0.002012663539551024,4.5100337218036794e-14,1.8176678217648102e-15,3.1873623884660614e-14,1.181100718842132e-14,4.8135435442809729e-15,0.0,0.0,6.882944726052942e-13,6.6834898548084505e-17,6.1599521492652168e-19,6.0529935161990225e-24,2.3082144258078938e-23,2.8108956161391954e-41,3.042941642218659e-29,2.1437806809938009e-24,3.4809198103180708e-12,9.7515052526318824e-16,2.9219129926854659e-33,1.3944011081307861e-40,4.3460555818702842e-24,4.950683321606016e-25,7.9594765618750025e-26,2.8663111348230823e-23,1.0118067980561532e-17,5.229260400915765e-20,1.9024154079588159e-24,2.4158986902233236e-12,1.0394214317228049e-14,7.2539095575155248e-16,3.253225024967779e-12,1.1200678939117641e-20,3.4586091477120381e-24,7.0129461120899182e-17,7.6020848733799689e-17,0.88168480800000004,0.0,0.0094599999836329669,0.10884999998576388,3.8958634170879737e-12,3.2221256083056143e-12,2.5236835051287306e-12,1.8342967380090431e-14,1.3357067857146394e-14,6.3881222771301837e-15,1.2442232519395424e-14,2.0609801257441871e-12,1.4131913459366521e-14,2.3636944506710827e-12,2.2081822959378979e-12,2.795807628534568e-12,1.7852081678293619e-12,5.80741814932566e-15,1.2422359227432375e-13,1.0822549842671626e-13,8.2795903855324226e-14,8.7501979078817412e-14,8.9547458251473216e-14,1.1607785348833526e-14,2.3847437231586575e-13,6.4064329059402103e-16,1.5304794999745603e-22,3.4018673634489064e-14,8.0218437807635238e-15,2.3932246295996674e-14,4.4517495244823208e-16,5.295278840909685e-15,1.1352119625865651e-12,1.1032525261169045e-12,2.8068632697475876e-15,9.7681864100536656e-13,7.4454237667059781e-13,2.1097874190678726e-14,9.1585517100467953e-24,1.2129323589013795e-16,1.3694513953494034e-16,3.3400771347552102e-16,6.2975182615710938e-17,4.9788718429822246e-20,1.4390454552892225e-21,3.8933962704219983e-18,2.8563289264664587e-15,4.1293367240303668e-15,2.5503527479714934e-20,2.9067812804052021e-20,7.2059155067542996e-17,5.7344389762928559e-17,1.7879478998104414e-17,3.2077067098487376e-18,2.4411639019365942e-19,1.2527846739323382e-18,1.3410706846750192e-17,4.1658778015045751e-21,3.2401318423656109e-20,7.1252691279162365e-23,1.2031404674870743e-19,1.2031405508191563e-19
4.031774619999999e-08,0.002012663539551099,4.9124496330966537e-14,2.2200345402597446e-15,4.2013948762923649e-14,1.4506062219228366e-14,7.0940716556283256e-15,0.0,0.0,8.2622457126287777e-13,8.845002984979527e-17,1.0408913242937414e-18,8.2849220019665952e-24,2.8405165137629556e-23,3.3445043131515964e-41,3.3164215730824652e-29,2.8756825782946656e-24,3.7765471176669203e-12,1.1723837511539164e-15,6.3242219944336104e-33,2.3133025849094503e-40,5.8817412337050732e-24,5.8446345108305161e-25,1.1198335559022511e-25,4.6575297538685325e-23,1.1598838126816951e-17,8.8132964791341179e-20,2.325512757817163e-24,2.8415712764093731e-12,1.2483515562063987e-14,8.575795029042507e-16,3.4442472143111208e-12,1.2940624423294203e-20,5.2752416214238841e-24,1.0627259224364487e-16,1.1498643104114128e-16,0.88168480800000004,0.0,0.0094599999819378455,0.10884999998356143,4.1297724183077072e-12,3.3951249213987082e-12,2.6678174099477891e-12,2.0672956584870935e-14,1.4959074117939145e-14,7.1753422044012585e-15,1.4028172720384239e-14,2.3340627248775112e-12,1.6008132613664135e-14,2.7535245390498957e-12,2.5885395705590627e-12,3.1888036793397057e-12,2.0988173162873997e-12,6.5693767465921746e-15,1.4767589223765543e-13,1.3024838715411825e-13,9.9530778926983449e-14,1.0649478742978612e-13,1.0784308153344936e-13,1.3387337614977925e-14,2.9318635862127171e-13,7.333049417569377e-16,1.8414417222007722e-22,4.0625220493691371e-14,1.0870874964020749e-14,2.8934712148567342e-14,5.1272516560901022e-16,6.6720563905285388e-15,1.1717460156355748e-12,1.2181375937672645e-12,3.6447876433211614e-15,1.0969751030829908e-12,8.4249969587708699e-13,2.8326080122587574e-14,1.0547246724945673e-23,1.507010317666929e-16,1.704240582431247e-16,4.2721214757576516e-16,7.6164507191777158e-17,6.7475512560192029e-20,1.8406566235277439e-21,5.5367930767393689e-18,3.9003039291800177e-15,5.6387883069742678e-15,3.6388955820293715e-20,4.4560676698615004e-20,9.5796673235511543e-17,7.691098695864224e-17,2.4622691870446377e-17,4.3492158427048824e-18,3.2767702703201562e-19,1.9292002199673165e-18,1.9507905151717128e-17,7.1308534592984629e-21,4.4673880679962557e-20,1.0365166137758357e-22,1.9198860958260198e-19,1.9198862453364621e-19
4.409261979999999e-08,0.0020126635395511373,5.2892940012941493e-14,2.6516948054841995e-15,5.3703583676876659e-14,1.7423601362834111e-14,1.0051065883272961e-14,0.0,0.0,9.7544096391817156e-13,1.1416908855256025e-16,1.6697363800836701e-18,1.1072297384447103e-23,3.4236699809149741e-23,3.8987443976274014e-41,3.5841476469274859e-29,3.7711340167740065e-24,4.0664980697800103e-12,1.3859401322170003e-15,1.275513113294688e-32,3.6653654728177302e-40,7.7419270464048028e-24,6.7889276544630688e-25,1.521595272019577e-25,7.2122653389048419e-23,1.3095486138494941e-17,1.410728691672289e-19,2.7982348621374065e-24,3.2906544050187197e-12,1.4741322748160606e-14,9.9700705341880517e-16,3.6204731344710452e-12,1.4703153957884452e-20,7.7008429443436059e-24,1.543086142345066e-16,1.6674480190263505e-16,0.88168480800000004,0.0,0.0094599999802416259,0.10884999998130432,4.349333664153375e-12,3.5591312368367384e-12,2.8056371430596058e-12,2.3099882981810158e-14,1.6596197479026432e-14,7.9931615376803636e-15,1.5651214073387787e-14,2.6051411525197559e-12,1.7962253551009713e-14,3.1555829405164315e-12,2.9838531765661436e-12,3.5837449222770259e-12,2.426641170558947e-12,7.360923375243354e-15,1.7191947194778383e-13,1.5412172032784418e-13,1.1764079478021271e-13,1.2729138266931894e-13,1.268812986924784e-13,1.5215091396499894e-14,3.5354828554442246e-13,8.2961296081238054e-16,2.1648810430758837e-22,4.7462493989040216e-14,1.425094640381086e-14,3.4146826931008562e-14,5.8295315970908512e-16,8.3130953136484385e-15,1.2065520330445559e-12,1.3285373797161372e-12,4.6811823295999525e-15,1.2168702708211831e-12,9.403546291290071e-13,3.6857452619391196e-14,1.199098549870641e-23,1.8367529327293749e-16,2.0815864154254819e-16,5.3361218367042219e-16,8.9908972380058152e-17,8.845976302228544e-20,2.2991324252609666e-21,7.6101038674679063e-18,5.1466461838195044e-15,7.4408767558245365e-15,5.0155749672603755e-20,6.538082815414287e-20,1.2557545863166851e-16,1.0156411416052273e-16,3.3298368581913849e-17,5.7935897385180283e-18,4.3299871217476619e-19,2.8388390064294618e-18,2.7614541624644039e-17,1.1565407049759028e-20,6.0473228035187004e-20,1.4672908368093622e-22,2.9469224044358895e-19,2.9469226571843823e-19
4.786749339999999e-08,0.002012663539551155,5.6434793070346805e-14,3.1100179041938394e-15,6.6915449712933333e-14,2.0549911852359107e-14,1.3779774744713796e-14,0.0,0.0,1.1356925395083528e-12,1.4431095773250792e-16,2.5653257854948194e-18,1.4502780989647439e-23,4.0572583609015988e-23,4.4714962207186418e-41,3.8471524070901151e-29,4.8456257096480365e-24,4.3518098229201732e-12,1.6156492244882203e-15,2.4234061171648274e-32,5.5860890743012205e-40,9.9570563959579139e-24,7.7811398441295615e-25,2.0079736014448484e-25,1.072854763620369e-22,1.4602865812278181e-17,2.1634778441438693e-19,3.3251092464730989e-24,3.7620554646374602e-12,1.7164672978859895e-14,1.1431309407620376e-15,3.7839428523639483e-12,1.648106662303998e-20,1.0841523119014768e-23,2.162681222229543e-16,2.3349753848967965e-16,0.88168480800000004,0.0,0.0094599999785442337,0.10884999997900131,4.5569108278223422e-12,3.7160396210554254e-12,2.9382826208106705e-12,2.5629280319775649e-14,1.8266381061526906e-14,8.8433987645878718e-15,1.7308869922067629e-14,2.8733807201294786e-12,1.9998300366704122e-14,3.5678330066243328e-12,3.3920190047228787e-12,3.9792900192147062e-12,2.7671439409951512e-12,8.1835475396902773e-15,1.9675136921362943e-13,1.7981915952423974e-13,1.3709846367102513e-13,1.4987056193520747e-13,1.4648127025273168e-13,1.7082999009381984e-14,4.1952995900793084e-13,9.2969636791135069e-16,2.4977497558324854e-22,5.4463724633745804e-14,1.8178493244643707e-14,3.951230989405653e-14,6.5593455497166358e-16,1.0235394435162233e-14,1.2399704972052874e-12,1.434586099797968e-12,5.9470179630732827e-15,1.3363044710665769e-12,1.0379174207762007e-12,4.6729882926355924e-14,1.3491328248686172e-23,2.2029552962100903e-16,2.503262908701933e-16,6.5368652141803103e-16,1.0405980002621154e-16,1.1284357970988973e-19,2.8165357684852642e-21,1.0170591942158244e-17,6.6025139559839306e-15,9.5459567856269843e-15,6.7193119386917431e-20,9.2536030484697007e-20,1.6256946818137125e-16,1.3234965811449662e-16,4.4341639918081883e-17,7.6064305615636137e-18,5.6457655289208473e-19,4.0236598397600462e-18,3.8240467457742338e-17,1.794290703991403e-20,8.0596680482297066e-20,2.0319452612066959e-22,4.3833273149504226e-19,4.3833277217080257e-19
