Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351),S(1244)
4.975493019999999e-08,0.0029514736736419773,1.473626845359118e-13,5.3853304907396646e-15,7.9990320210307289e-14,3.4651290892704047e-14,1.1771034648458458e-14,0.0,0.0,1.266216419077299e-12,1.1641116122869061e-16,1.8720141784903499e-18,1.1419915369877664e-22,5.9324775027620656e-20,3.18148777688229e-40,1.0615141263464536e-28,9.8407360628321191e-24,7.308626708121806e-12,1.887976038060809e-15,2.3143786771573028e-32,8.8266845090397495e-38,1.0263026733600399e-21,2.2810562998227511e-24,3.873360236477384e-25,1.284078058902659e-22,1.8946648799675839e-17,1.7688987525873779e-19,9.6803311684766645e-20,5.9861262029426416e-12,2.0079523762053322e-14,1.3412463254775617e-15,6.4451179959668987e-12,2.3997291769267226e-20,9.7942256729235768e-24,2.0899169164005527e-16,2.2035224844163655e-16,0.88168480800000004,0.0,0.0094599999715668584,0.10884999997877544,7.2319485475972674e-12,5.9296547220562566e-12,4.5207633014484721e-12,3.1016894780725093e-14,2.2579996362727509e-14,1.1389226986521492e-14,1.3417244029812676e-14,2.9121211034394987e-12,1.5177383372796238e-14,3.6015253242566769e-12,3.4386008675500709e-12,4.2034710735095266e-12,2.5804546386579012e-12,6.6312921354716987e-15,2.3127380071650593e-13,2.3830941282854038e-13,1.8007644459906924e-13,1.9040926104373707e-13,1.0870025304578627e-13,1.8675631174192532e-14,6.9306534403003036e-13,8.08328201202409e-16,2.0001488357038931e-22,6.4216834551042685e-14,1.5184799058277682e-14,2.9451812416399502e-14,3.5794597490711988e-16,1.0506451180106705e-14,1.7348495790472614e-12,1.345497126982012e-12,4.2668082174909734e-15,2.291322491499574e-12,1.1237323484502008e-12,6.0101236343106401e-14,7.8525610696901437e-24,1.1866958802847258e-16,1.3245005428803326e-16,3.7796034087544255e-16,8.0222509133171316e-17,1.3919191623037353e-19,2.6633767533182818e-21,6.7847755313080242e-18,5.5352666930231133e-15,7.9427350023944314e-15,2.9149675556923789e-20,4.1696124164260439e-20,1.4209550557705799e-16,7.4062475944542371e-17,2.3610492148186205e-17,4.4537764465256777e-18,3.2780296041403372e-19,2.4966256159428132e-18,2.4043895228973475e-17,8.8761138951020598e-21,4.6150302595220191e-20,2.0118767508240808e-22,2.1459411085839159e-21,3.249758630706315e-19,6.1414640873664309e-20
5.352980379999999e-08,0.002951473673644258,1.5923762515185081e-13,6.3233403116879965e-15,9.7033121424073893e-14,4.0837549115881911e-14,1.5554683447223675e-14,0.0,0.0,1.4608356283149139e-12,1.4447278263992388e-16,2.7346323422845896e-18,1.6367210088311041e-22,8.4087052218560367e-20,3.7106156034248283e-40,1.1432961930151867e-28,1.2321387328508439e-23,7.8404484706768505e-12,2.1818667399121768e-15,4.0829348361944034e-32,1.5267673835102671e-37,1.5142144667341909e-21,2.5880287432525637e-24,4.9901854310901099e-25,1.833066292721314e-22,2.1084730347171174e-17,2.5758518592815448e-19,1.3332167573235376e-19,6.7712858390798252e-12,2.3184641753564194e-14,1.52774438312556e-15,6.7780479989156598e-12,2.6873970235707868e-20,1.321355942074091e-23,2.8070002883965636e-16,2.9593963884883855e-16,0.88168480800000004,0.0,0.0094599999694014395,0.10884999997638121,7.5902968220261797e-12,6.1911420096248678e-12,4.7231342235728112e-12,3.454317182624688e-14,2.4952368212623857e-14,1.2672076513848827e-14,1.4885845753342749e-14,3.1745165504714591e-12,1.6951670780203313e-14,4.0338291706512634e-12,3.8854200963073097e-12,4.6226950381903344e-12,2.927686892463239e-12,7.4085885064990418e-15,2.5959685373146034e-13,2.7405823117564854e-13,2.0654262830380445e-13,2.1984902615475684e-13,1.2280747328232837e-13,2.0752316128040423e-14,8.0901588431610081e-13,9.0830387695700404e-16,2.2583458679070932e-22,7.2099344303359107e-14,1.8746888216217946e-14,3.3272561036771766e-14,4.0349157551685534e-16,1.2636691851986635e-14,1.7774076999449978e-12,1.4330314546638594e-12,5.2891726104639285e-15,2.4793234609008652e-12,1.2206140972098563e-12,7.3869186183696687e-14,8.851111978368697e-24,1.4106825367842447e-16,1.5787168401776205e-16,4.5691523760175794e-16,9.0639911867339047e-17,1.7185089514729637e-19,3.2198110638704485e-21,8.8316968497711678e-18,6.8635008048287646e-15,9.8489666806672219e-15,3.8017818092612137e-20,5.681198387144894e-20,1.7892029823252554e-16,9.3766017738097433e-17,3.059702545490199e-17,5.6740274119064703e-18,4.152089253482254e-19,3.3858397004615697e-18,3.2144373592101039e-17,1.3099141376671803e-20,5.983313329215348e-20,2.6897583601655738e-22,2.8906822796150318e-21,4.6271536989994381e-19,8.2898468412785853e-20
5.730467739999999e-08,0.002951473673646551,1.7077676615824476e-13,7.3271517715925907e-15,1.157184672181424e-13,4.7496136614937757e-14,2.010340911403019e-14,0.0,0.0,1.6686187759494875e-12,1.7667873249719183e-16,3.8816009279612665e-18,2.2991710494175473e-22,1.1646922365205063e-19,4.270769388804929e-40,1.2248781266419825e-28,1.5211805624516235e-23,8.3713578232446795e-12,2.4968907049101559e-15,6.9086471438609054e-32,2.5439424992481536e-37,2.1783525615804281e-21,2.9092474614767034e-24,6.2993889773983315e-25,2.5461542593081656e-22,2.3260794016995079e-17,3.6453123406535939e-19,1.8017138732879022e-19,7.5919899947501349e-12,2.6507573108936438e-14,1.723436434249243e-15,7.097266832928913e-12,2.9807539573663022e-20,1.7404250833585723e-23,3.6830355873411485e-16,3.8834156188568959e-16,0.88168480800000004,0.0,0.009459999967234534,0.10884999997393843,7.9358786723293217e-12,6.4441272367620878e-12,4.918670551366718e-12,3.8258792257498792e-14,2.7400250195555297e-14,1.4020399808372519e-14,1.6404135954368683e-14,3.4328661904361445e-12,1.882275065887947e-14,4.4762575932966163e-12,4.3480209698742368e-12,5.0416593548796444e-12,3.2896743506974257e-12,8.2266503868636725e-15,2.8820234191103398e-13,3.1211134386590529e-13,2.3460675346095846e-13,2.5123622498294918e-13,1.3709474144100551e-13,2.2870475674151389e-14,9.3368947865229698e-13,1.0136981097280402e-15,2.5197735279155663e-22,8.0007332972990739e-14,2.2735964205750793e-14,3.7117091400215419e-14,4.5154214612754635e-16,1.5045444188518675e-14,1.8183968489847039e-12,1.5166045085850921e-12,6.4919723270474719e-15,2.6646029669302076e-12,1.3161373489541773e-12,8.9231702597146221e-14,9.9045650860950448e-24,1.658316443742708e-16,1.8617865342732793e-16,5.4540852996705035e-16,1.0112269876099465e-16,2.0842561463228331e-19,3.8434735331781006e-21,1.1288261231951659e-17,8.3541777874249379e-15,1.1988371959216045e-14,4.8676347515353763e-20,7.5637170653481953e-20,2.2296863825208465e-16,1.1745753553162117e-16,3.9181907680318021e-17,7.1494245559164588e-18,5.2035195494420793e-19,4.4798850395418454e-18,4.2338068304118317e-17,1.8780700620713215e-20,7.6652267212026598e-20,3.5428243174427892e-22,3.8325564459667881e-21,6.4541154907861021e-19,1.1010463335339296e-19
6.107955099999999e-08,0.0029514736736488668,1.8198487938000597e-13,8.3938433701414019e-15,1.3598440671972384e-13,5.461333756352622e-14,2.5486513431898269e-14,0.0,0.0,1.8893897667129562e-12,2.1329859358459965e-16,5.374163748057255e-18,3.1733701222885028e-22,1.5821773627410989e-19,4.8611051007547089e-40,1.306316541109364e-28,1.8539996715416834e-23,8.9017788857327458e-12,2.8331342469597076e-15,1.1269567312088943e-31,4.1042518111498992e-37,3.0668806988451918e-21,3.244284567260065e-24,7.8193377759575957e-25,3.4534686834621504e-22,2.5470500209821781e-17,5.0324842523771073e-19,2.3956839219830292e-19,8.4471976793754664e-12,3.0048028187385966e-14,1.9279532508129112e-15,7.4040231860146126e-12,3.2791117213159601e-20,2.2454408970713934e-23,4.7358186844154578e-16,4.994726311709322e-16,0.88168480800000004,0.0,0.0094599999650660845,0.10884999997145207,8.2701903281884922e-12,6.6898102605588203e-12,5.1080481828945601e-12,4.2168341590152505e-14,2.9919132116675095e-14,1.5435299409488194e-14,1.7968950051670157e-14,3.6868421599814157e-12,2.0792763918950222e-14,4.9274790055342347e-12,4.8250106832965656e-12,5.4595444359682115e-12,3.6655193167218756e-12,9.0860192580865305e-15,3.1697454955676934e-13,3.5244231234963345e-13,2.6423666450586677e-13,2.8453419106835967e-13,1.5149647709322951e-13,2.5024582691563996e-14,1.0669851078178406e-12,1.1245694770001682e-15,2.7832445858447747e-22,8.7900625151033218e-14,2.7154548436813887e-14,4.0963578986968392e-14,5.0212561920742113e-16,1.7739890328737344e-14,1.8579105690992449e-12,1.5964624646723175e-12,7.8918688892070066e-15,2.8470586514158786e-12,1.4102490928001538e-12,1.0618954000007787e-13,1.1013532191906986e-23,1.9303615039225098e-16,2.175260129637862e-16,6.4393193719001015e-16,1.1161125280533653e-16,2.4893923741280865e-19,4.5378300924710092e-21,1.4202005760029954e-17,1.0007823041179403e-14,1.4361707067570582e-14,6.1335020634803516e-20,9.8713278562385112e-20,2.751151288538112e-16,1.4565362997578271e-16,4.9627668677519108e-17,8.9154717218271651e-18,6.4554245216752389e-19,5.8027383895349658e-18,5.5032905731437845e-17,2.6262512701824398e-20,9.7124429209423617e-20,4.6052182015723993e-22,5.0110875779125167e-21,8.8434820106159272e-19,1.4418862785645553e-19
6.485442459999999e-08,0.002951473673651216,1.9286931525297489e-13,9.5206127497126955e-15,1.5776310845398927e-13,6.2175968966012736e-14,3.1770183041356215e-14,0.0,0.0,2.1229788745078001e-12,2.5459838863986888e-16,7.2806694043311082e-18,4.3123763901539713e-22,2.1138217550892594e-19,5.4798704498674724e-40,1.3877065821223113e-28,2.2333229121935544e-23,9.4321102556920673e-12,3.1907137124011572e-15,1.7800089782103533e-31,6.4385399422906832e-37,4.2380885422164909e-21,3.5927532488848308e-24,9.5452695845322388e-25,4.5873777996755407e-22,2.7710295913519205e-17,6.7985050154064577e-19,3.1406893895078904e-19,9.3359710940694358e-12,3.3805886552077141e-14,2.1409586372059874e-15,7.6994612687835518e-12,3.5818968639877648e-20,2.8451980141210506e-23,5.9830985414464559e-16,6.3125175771509301e-16,0.88168480800000004,0.0,0.0094599999628960409,0.10884999996892664,8.594538612219578e-12,6.9291960656554119e-12,5.2918427698479284e-12,4.6276471887463997e-14,3.2504740611087691e-14,1.691786749779563e-14,1.9577371405600698e-14,3.9361943855828382e-12,2.2864071308713851e-14,5.3863127027236612e-12,5.3151194998159872e-12,5.8756699321553358e-12,4.0544011680031264e-12,9.987325412556339e-15,3.4581860095958932e-13,3.9502573174349663e-13,2.9540140117316787e-13,3.1970651036296815e-13,1.6595902193937117e-13,2.7209742838582484e-14,1.2088004861615488e-12,1.2410184338841372e-15,3.0477874819626909e-22,9.5747061557506809e-14,3.2003569093386834e-14,4.4794533725177675e-14,5.5529743662057346e-16,2.0724824171910312e-14,1.8960441272029141e-12,1.6728305029446872e-12,9.5043875880454719e-15,3.0266039987242572e-12,1.502899980858518e-12,1.247369838837532e-13,1.2179224218636531e-23,2.2275338605383899e-16,2.5207246819036395e-16,7.5297669173413998e-16,1.2205779708270321e-16,2.9340030780934384e-19,5.3063431841391296e-21,1.7622844822759403e-17,1.1824211942126174e-14,1.6968651218013114e-14,7.6214182992665921e-20,1.2661518418302205e-19,3.3621803032164426e-16,1.7886715962780941e-16,6.2217062170969114e-17,1.1007905441933201e-17,7.9307631578026608e-19,7.378354439315119e-18,7.0687530034976795e-17,3.5934872090302832e-20,1.2180650062998883e-19,5.9153296422647231e-22,6.4710430192893143e-21,1.1929676077865444e-18,1.8646161012713662e-19
6.86292982e-08,0.002951473673653608,2.034387336174374e-13,1.070479935679976e-14,1.8098198746494743e-13,7.0171517170762603e-14,3.9017253760024199e-14,0.0,0.0,2.3692237237502048e-12,3.008402727576879e-16,9.6767868498549586e-18,5.7796629455861122e-22,2.7833869408025732e-19,6.1268203069518898e-40,1.4691263439054658e-28,2.6613284510056482e-23,9.9627235223032618e-12,3.5697759840835276e-15,2.7320774751677027e-31,9.8547650863077747e-37,5.7619629840410198e-21,3.9543020268923579e-24,1.1528495220334878e-24,5.9824388455684046e-22,2.9977324351468714e-17,9.0104860461889895e-19,4.0657710586682404e-19,1.0257461196576754e-11,3.7781191419766037e-14,2.3621482202889198e-15,7.9846225443798706e-12,3.8886481437044617e-20,3.5484442977943446e-23,7.4425165964420698e-16,7.8559599873872848e-16,0.88168480800000004,0.0,0.0094599999607243457,0.10884999996636609,8.9100554492605323e-12,7.1631171895523808e-12,5.4705503150609614e-12,5.0587867164997006e-14,3.5152891061296837e-14,1.8469158408213976e-14,2.1226913532403647e-14,4.1807322114314985e-12,2.5039218592771698e-14,5.8517177030616684e-12,5.8171961328800457e-12,6.2894712646242295e-12,4.455573829810405e-12,1.0931335047048056e-14,3.7466016635027492e-13,4.398371836014625e-13,3.280711797751604e-13,3.5671722187354494e-13,1.8044068866991874e-13,2.9421642564781415e-14,1.3590337758816581e-12,1.3631630253128964e-15,3.3126469002628088e-22,1.0352217484987139e-13,3.728248265100184e-14,4.8596661075670748e-14,6.1111234396487551e-16,2.4002846355326697e-14,1.9329561419156109e-12,1.7458914718978495e-12,1.1343796821791091e-14,3.2031467327259843e-12,1.5940279367925587e-12,1.4486250712453017e-13,1.3402840966834806e-23,2.5505010565733551e-16,2.8998030567113892e-16,8.7303844846134945e-16,1.3242601408811241e-16,3.4180386614503568e-19,6.1525064239887507e-21,2.1603072882503637e-17,1.3802439762485389e-14,1.9807906984863022e-14,9.3544775382323281e-20,1.5995125150006596e-19,4.071070254627724e-16,2.1759919917711949e-16,7.7250873317020578e-17,1.3462068764806048e-17,9.6519864502515336e-19,9.2305812155727861e-18,8.9810075187149433e-17,4.823989852829333e-20,1.5129118254325792e-19,7.5156916301481264e-22,8.2623571240174706e-21,1.5871332270928538e-18,2.3838848007473281e-19
7.24041718e-08,0.0029514736736560476,2.1370593138178226e-13,1.1943807534616166e-14,2.0556373232820225e-13,7.8587685274405673e-14,4.7287597876458945e-14,0.0,0.0,2.6279663942744607e-12,3.5228283164318894e-16,1.2645492042148731e-17,7.6502848055194916e-22,3.6179551597952886e-19,6.7991234332590487e-40,1.5505924169960556e-28,3.1409492331033006e-23,1.049396654503194e-11,3.9704975431149196e-15,4.086770602452944e-31,1.4756282317673135e-36,7.7215160942163345e-21,4.3286256368253745e-24,1.3671834875164576e-24,7.6752327801349679e-22,3.226947001067703e-17,1.1741345668452968e-18,5.203334939756518e-19,1.1210923978280211e-11,4.1974136009624087e-14,2.5912472728371202e-15,8.260458294097065e-12,4.1990296531245403e-20,4.3638990843385075e-23,9.1316438444204167e-16,9.6442404347346566e-16,0.88168480800000004,0.0,0.0094599999585509558,0.10884999996377366,9.2177066180937834e-12,7.3922008599932906e-12,5.6445373573292417e-12,5.5107301701218779e-14,3.7859708743621674e-14,2.0090336667365719e-14,2.2915104447502335e-14,4.4203699662987858e-12,2.7320645134435941e-14,6.3227899654387529e-12,6.3302003438287278e-12,6.7005405157447799e-12,4.8683613346768322e-12,1.1918775808157258e-14,4.0344214114481584e-13,4.8685332403561928e-13,3.6221747960073833e-13,3.9553064209182357e-13,1.9490917304209002e-13,3.1656518744685638e-14,1.5175815149345104e-12,1.4910775069919866e-15,3.5772379371893244e-22,1.1120730002748042e-13,4.2989288364803731e-14,5.2359663768425799e-14,6.695962651535682e-16,2.7574799577175218e-14,1.9687706725551747e-12,1.8158214965063474e-12,1.3423184037488305e-14,3.3766156462646064e-12,1.6835890077843461e-12,1.6654913857830898e-13,1.4684954552517918e-23,2.8998897424575391e-16,3.3141559716390692e-16,1.0046261923898904e-15,1.4268777279254287e-16,3.9413158310843762e-19,7.0799074480117343e-21,2.6197337216196064e-17,1.5940983921687249e-14,2.2877289774338378e-14,1.1356820928883853e-19,1.9936392582992884e-19,4.8857558784854404e-16,2.6233290234149308e-16,9.5044713067899969e-17,1.6312350639769768e-17,1.1640757085797141e-18,1.13832087787783e-17,1.1295383953887519e-16,6.3673312504226815e-20,1.8620068869340545e-19,9.4526184876987843e-22,1.0439728423721372e-20,2.0853236454964801e-18,3.0157622066391272e-19
7.617904540000001e-08,0.002951473673658541,2.2368863118658972e-13,1.3235068128645395e-14,2.3142828298462251e-13,8.7412185283858074e-14,5.6638322768501527e-14,0.0,0.0,2.8990513586050204e-12,4.0918187785295425e-16,1.6277024149760166e-17,1.0011881233262024e-21,4.6478986315133622e-19,7.4978221589059873e-40,1.6321294567803263e-28,3.6723995016114495e-23,1.1026165881707458e-11,4.3930831478752365e-15,5.9725803404128252e-31,2.1662877230618201e-36,1.0213923801319685e-20,4.7154628456299647e-24,1.6257531745263498e-24,9.7040823791656425e-22,3.4585258076772621e-17,1.5069627806546079e-18,6.5890161986206003e-19,1.2195717166303809e-11,4.6385045344045428e-14,2.8280063568175385e-15,8.5278439016365457e-12,4.5128008309198024e-20,5.3002509764561476e-23,1.1067979564526469e-15,1.1696558584296867e-15,0.88168480800000004,0.0,0.0094599999563758242,0.10884999996115212,9.5183173893926731e-12,7.6168949141162147e-12,5.8140372435255626e-12,5.9839469190875096e-14,4.0621630757301343e-14,2.1782605328866936e-14,2.4639356318655489e-14,4.6551327283518753e-12,2.971067175124702e-14,6.7987419600493495e-12,6.8531868585121623e-12,7.1086225526916577e-12,5.2921481691738442e-12,1.2950279901539263e-14,4.3211742216650267e-13,5.3605166019700354e-13,3.97812936131808e-13,4.3611112999359428e-13,2.0933701021797374e-13,3.3911085555240245e-14,1.6843361349590569e-12,1.6248110108162392e-15,3.8410645001436101e-22,1.1878703764666381e-13,4.9120907683810543e-14,5.607480009632585e-14,7.307659805977046e-16,3.1440176409573467e-14,2.0034642470109393e-12,1.882832680421935e-12,1.5754453582480487e-14,3.5469999004761746e-12,1.7715832112762903e-12,1.897760252015009e-13,1.6025935516111745e-23,3.2762934650330218e-16,3.7654844609150434e-16,1.1482596479746502e-15,1.5281916653762891e-16,4.503552420487706e-19,8.0922096136666187e-21,3.146267705701081e-17,1.8237893215526664e-14,2.6173999586011956e-14,1.3653654008073278e-19,2.4552976651277204e-19,5.813726121237623e-16,3.135274658356235e-16,1.1592620363390673e-16,1.9591692879245489e-17,1.3917674626233303e-18,1.3859956775832193e-17,1.4071370318256951e-16,8.2786120517816187e-20,2.2718110806997214e-19,1.1775906023966537e-21,1.3062286976560663e-20,2.7087953449746546e-18,3.7776427766004374e-19
7.995391900000001e-08,0.002951473673661093,2.3340388440597804e-13,1.4576149468189072e-14,2.5849677062724668e-13,9.6633422450781908e-14,6.7123134016746103e-14,0.0,0.0,3.1823289555734663e-12,4.7179072468780947e-16,2.0669121467815564e-17,1.29658501754148e-21,5.9069398010623202e-19,8.2211188664202196e-40,1.7138366577757967e-28,4.2620322328479149e-23,1.1559623016043312e-11,4.8377660878177524e-15,8.5468654912890329e-31,3.1236180971044786e-36,1.335187658868833e-20,5.1145710470007269e-24,1.8586133147236831e-24,1.2108872622855868e-21,3.6923516863918457e-17,1.9079573273987178e-18,8.2616931906338565e-19,1.3211246839030926e-11,5.1014366203581433e-14,3.0721972563615485e-15,8.7875798088826918e-12,4.8297556633726211e-20,6.3660876079212564e-23,1.3268814569792162e-15,1.4031989544420071e-15,0.88168480800000004,0.0,0.0094599999541989006,0.10884999995850379,9.8126124748320237e-12,7.8375907869655585e-12,5.9792610800764744e-12,6.4788884077120752e-14,4.3435209826774911e-14,2.3546990310158247e-14,2.6397379170833217e-14,4.8850587464621851e-12,3.2211684825391371e-14,7.2788640854146828e-12,7.3852890349709387e-12,7.5135056774153596e-12,5.7263696332978718e-12,1.4026515047585553e-14,4.6064489371834403e-13,5.8741001929461506e-13,4.3483099308827848e-13,4.7842331515968525e-13,2.2370015243145986e-13,3.6182379279883493e-14,1.8591887120616338e-12,1.764472087726313e-15,4.1036923116069291e-22,1.2624882525377751e-13,5.5673822185082581e-14,5.973490248113268e-14,7.9467773129097496e-16,3.5597163977021871e-14,2.0369721249907689e-12,1.9471384347696994e-12,1.8348077996590348e-14,3.7143147718369604e-12,1.8580216506363434e-12,2.1452069599758152e-13,1.7427013702433357e-23,3.680271276945831e-16,4.2555296045333262e-16,1.3044567616615624e-15,1.6280063285436466e-16,5.1044259016128488e-19,9.1930636544159051e-21,3.7458630770250816e-17,2.0691018772661799e-14,2.9694952533293918e-14,1.6271294135321122e-19,2.9915884436823409e-19,6.8619087402516381e-16,3.7161159682077488e-16,1.4023362687584477e-16,2.333117785917064e-17,1.6501986976325727e-18,1.6684274317546004e-17,1.7372612175309562e-16,1.0618831247447099e-19,2.7489991311688369e-19,1.4538831106906247e-21,1.6193625823241333e-20,3.4818063297118891e-18,4.6882571048236098e-19
8.372879260000002e-08,0.00295147367366371,2.4286210262517641e-13,1.5964896619575723e-14,2.8669317985709498e-13,1.0624131874655961e-13,7.8791455883973342e-14,0.0,0.0,3.477660994175468e-12,5.4035906750587725e-16,2.5927548081492032e-17,1.662918334279146e-21,7.4323333611217598e-19,8.9697487340841459e-40,1.7957756411879979e-28,4.9044951066563843e-23,1.2094607985656368e-11,5.3048102703786361e-15,1.2000340448625189e-30,4.4311339232118037e-36,1.7265633691794626e-20,5.5257064005092735e-24,2.1755865691410201e-24,1.4931198305791749e-21,3.9283159144325065e-17,2.3861398545962682e-18,1.0263573401083143e-18,1.4256918963447724e-11,5.5862671149652202e-14,3.323613398304901e-15,9.0403795722725323e-12,5.1497115093868965e-20,7.5698131424792536e-23,1.5751065585186698e-15,1.6669318827920058e-15,0.88168480800000004,0.0,0.0094599999520201504,0.10884999995583108,1.0101232175590297e-11,8.0547018560367842e-12,6.1404986507868188e-12,6.9960064073844172e-14,4.6297310560530304e-14,2.5384453781861157e-14,2.8187314149743699e-14,5.1101075481947289e-12,3.482612301435516e-14,7.7625080374453155e-12,7.9257194162513165e-12,7.9149267412872265e-12,6.1705124098894975e-12,1.5148214673949494e-14,4.8899444978721694e-13,6.4090639401886155e-13,4.7324576884739558e-13,5.2243274092428327e-13,2.3798206701955481e-13,3.8467687982246072e-14,2.0420356360930283e-12,1.9102013328995804e-15,4.3648213234428765e-22,1.3358512024394311e-13,6.2644218747797561e-14,6.333583996477701e-14,8.6140565973420152e-16,4.0042458725777628e-14,2.0694535420781618e-12,2.0088592568308134e-12,2.1212839274047583e-14,3.8785044946874348e-12,1.9428636847910867e-12,2.4075957032046477e-13,1.8889809799116921e-23,4.1123402671936789e-16,4.7860677361007667e-16,1.4737360986401788e-15,1.7262083537781091e-16,5.7435866779064958e-19,1.038612464524514e-20,4.4247265982858982e-17,2.3298036035687846e-14,3.3436812258773577e-14,1.9237183370963357e-19,3.6099498531847481e-19,8.0365620939280491e-16,4.3697748515412307e-16,1.6831458557062639e-16,2.7559631737255201e-17,1.9411317263078068e-18,1.9879114379270642e-17,2.1266932619916909e-16,1.345549829023229e-19,3.3004312202832054e-19,1.7798168473945405e-21,1.9901854274656924e-20,4.4319628006098884e-18,5.7676899496512744e-19
