Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979)
4.934032130546723e-08,0.003717433275783754,4.0128496605097365e-15,6.8720104779461883e-17,2.3868444492960729e-15,4.8366633856950921e-16,2.2344261701501365e-16,0.0,0.0,5.3383742450649272e-14,2.2244889296049186e-18,9.619818736768119e-21,4.3702467429380582e-26,3.3543325024754228e-25,2.1480654786711844e-44,2.5988408878691355e-31,1.9847311396823284e-26,4.1629509344762994e-13,5.3590494421787848e-17,1.5744551027402331e-36,5.3120301544287266e-44,4.7082541497793515e-26,5.3671849625248621e-27,7.3331150800266993e-28,1.6696777605224163e-25,4.813425833445428e-19,5.0173749814749361e-22,2.1673976057720817e-26,1.803103696248442e-13,5.8114470258597771e-16,4.3597792149730337e-17,4.436916481133345e-13,3.350053018478871e-22,2.9352658414726703e-26,1.5199693046645517e-18,1.6623568052372599e-18,0.88168480800000004,0.0,0.0094599999980857479,0.10884999999857568,5.2443420989494039e-13,4.2709603284813607e-13,3.4678061427609851e-13,1.7370043864949149e-15,1.2835023568625598e-15,6.0740146619569807e-16,1.4355933954398829e-15,2.3818050978130905e-13,1.6295282989827656e-15,2.3168583990854786e-13,2.0489210959889504e-13,3.02471031228227e-13,1.3541782764117565e-13,6.612834952396045e-16,9.7368224867210735e-15,6.5493252863024389e-15,5.1651755847053723e-15,5.1753988410861107e-15,8.0736902386765127e-15,8.023024763514051e-16,1.5616401259301409e-14,5.5364188210843991e-17,6.7688076127760753e-24,2.9555242546608466e-15,4.6994852539630591e-16,2.3788396539264174e-15,4.6046590382258176e-17,3.6970764941647912e-16,1.3973257875292275e-13,1.1854560459203614e-13,1.8677072597757721e-16,1.0719610340773575e-13,9.7631149477206976e-14,1.6650131221815702e-15,5.3810332071930683e-25,6.7856570419857252e-18,7.6948810942217982e-18,2.4149793844142459e-17,5.311136204433931e-18,1.4477599652949921e-21,5.492034456034152e-23,1.0733110045028951e-19,1.9239000269689545e-16,3.2264920376622255e-16,6.1181935337187529e-22,6.726297149969718e-22,3.1524642586292775e-18,2.8487472130801816e-18,6.3248024567744959e-19,1.2099327575534224e-19,9.6507242159322859e-21,2.3397525487833132e-20,5.357945923888795e-19,7.78320446258412e-23
5.40684550230451e-08,0.0037174332757837613,4.4749283960299484e-15,8.5082992383402732e-17,3.1457155514624422e-15,6.0051644025031424e-16,3.2503847507719623e-16,0.0,0.0,6.3041580616523659e-14,2.8704311796341803e-18,1.5712496369716634e-20,5.8628338874537346e-26,4.1116686487802005e-25,2.6156168787179296e-44,2.8273863415872255e-31,2.6347989269838135e-26,4.4956123875599325e-13,6.3714834002336016e-17,3.2294765558449524e-36,8.6109995917269411e-44,6.2512531724886967e-26,6.2952579891994559e-27,1.0279385841281629e-27,2.6538765002949136e-25,5.5624142278024259e-19,8.1764158392702827e-22,2.6054486639172421e-26,2.1043953020972056e-13,6.9069796304253478e-16,5.1241719637794183e-17,4.7116199898614186e-13,3.9185231088710793e-22,4.4069315801491069e-26,2.260420940030732e-18,2.464299332480979e-18,0.88168480800000004,0.0,0.0094599999979021014,0.10884999999835664,5.5686313952112344e-13,4.4875830285275921e-13,3.652282581890143e-13,1.9177472486004374e-15,1.4122249934461696e-15,6.6775936478599874e-16,1.5947705315088448e-15,2.7148673699803478e-13,1.8130391094850089e-15,2.7027883947820392e-13,2.3988158223518265e-13,3.4631439517536591e-13,1.5950205949564135e-13,7.3446407786187304e-16,1.155851118373419e-14,7.8034665715000218e-15,6.1538500629984315e-15,6.2487711514464228e-15,9.7875189509802862e-15,9.151520840112099e-16,1.8931827926611519e-14,6.2168556685832593e-17,8.1894694717902957e-24,3.534777555693293e-15,6.3296955944250558e-16,2.9014292843053749e-15,5.2217815336496508e-17,4.451911712424386e-16,1.433002843263821e-13,1.316543330412687e-13,2.3110877794636856e-16,1.1970071111891379e-13,1.1042487402153953e-13,2.2105318194994734e-15,6.1010817874132473e-25,8.2662999181892189e-18,9.3768421368900656e-18,3.0384940586538524e-17,6.478104220492453e-18,1.9501151884023791e-21,6.9102434363174195e-23,1.4950919882410621e-19,2.6175847488988568e-16,4.3902520956430219e-16,8.5575817774681278e-22,1.0095006654672851e-21,4.0092597739444306e-18,3.6769139635923853e-18,8.3645415876271807e-19,1.5794251663090126e-19,1.2465425246282335e-20,3.5558945923481639e-20,7.5414200691371786e-19,1.2880238224649562e-22
6.352472245820084e-08,0.00371743327578372,5.3641642702944581e-15,1.228224669151363e-16,5.0565284075356629e-15,8.716858528118466e-16,6.2393694717773562e-16,0.0,0.0,8.4517288725872001e-14,4.5043134320840815e-18,3.7094457578633134e-20,9.9440108740420559e-26,5.8401160018195293e-25,3.6418524524735852e-44,3.2660589411259526e-31,4.4007224508931497e-26,5.135102124432293e-13,8.626495126426855e-17,1.1741135251130693e-35,2.0301841248256855e-43,1.0284538483691188e-25,8.3013145310419535e-27,1.8459361016038994e-27,5.9597118784029576e-25,7.1234588817767548e-19,1.9229908087085275e-21,3.5946149819687752e-26,2.7538907265190725e-13,9.3449490235531505e-16,6.7829948790816693e-17,5.2082685593286198e-13,5.1127994652010179e-22,8.9124058994950756e-26,4.5034642072291697e-18,4.8861499943084433e-18,0.88168480800000004,0.0,0.0094599999975346436,0.10884999999789677,6.1609652620598428e-13,4.8794681907092643e-13,3.9921619676782777e-13,2.2933354328106494e-15,1.6759015500631978e-15,7.9267386309141219e-16,1.9211485603764889e-15,3.3920078506446969e-13,2.1938743787382894e-15,3.5261263133609792e-13,3.1505369640183681e-13,4.3647693450895779e-13,2.1194959306784028e-13,8.8570708707068255e-16,1.5465138404930088e-14,1.0616064024177181e-14,8.3705332793910342e-15,8.7001587534430954e-15,1.3529383023548979e-14,1.1519460032786803e-15,2.6526499287081567e-14,7.6225879525153693e-17,1.128658355975305e-23,4.7853786401386107e-15,1.0564295603776512e-15,4.0494245946355062e-15,6.4966690757576102e-17,6.3991985523854314e-16,1.4985579172500837e-13,1.5711891405289435e-13,3.4707131658172335e-16,1.4478728946685602e-13,1.3617282250048683e-13,3.607488308734967e-15,7.5886008486241467e-25,1.1700876336080639e-17,1.3289955729173752e-17,4.5226905590787971e-17,9.0416977220932991e-18,3.2551117663895535e-21,1.0286188881631061e-22,2.6577647683498842e-19,4.4408112217744568e-16,7.4492639587135605e-16,1.5312765199713522e-21,2.0338924107391494e-21,6.2691395868080236e-18,5.8698978946799864e-18,1.3960922852924397e-18,2.5609429419869592e-19,1.9920166167322271e-20,7.3341434867528218e-20,1.38756494304067e-18,3.0945657530257093e-22
7.298098989335658e-08,0.0037174332757836247,6.2015302472203156e-15,1.6681918039455484e-16,7.5072555298121009e-15,1.1904327403211538e-15,1.0834619865581907e-15,0.0,0.0,1.0877482239039671e-13,6.6464331928168934e-18,7.7161586699612373e-20,1.5872613777449108e-25,7.8423700680625256e-25,4.7661225078511474e-44,3.6829028113908326e-31,6.9053351072071139e-26,5.7439485467828607e-13,1.1176649762555175e-16,3.5604277925615383e-35,4.2589855966992285e-43,1.5763733705519445e-25,1.0490406984558658e-26,3.0189978969429447e-27,1.1852476400900083e-24,8.7441184350962901e-19,3.98822381244426e-21,4.743610073162701e-26,3.4608010824393789e-13,1.2098554448031849e-15,8.5972563565295727e-17,5.6442028342695367e-13,6.3621949226284265e-22,1.6141201640777263e-25,8.0652979569858422e-18,8.7223361676305984e-18,0.88168480800000004,0.0,0.009459999997166943,0.10884999999741296,6.6904631025901298e-13,5.2294977632752651e-13,4.3025810599543016e-13,2.6899252042891227e-15,1.9475676651911132e-15,9.2379464459953291e-16,2.25790197952528e-15,4.075796125406881e-13,2.5952662718938728e-15,4.4071824665850851e-13,3.9616192314878635e-13,5.2888033946160264e-13,2.6951536037998723e-13,1.0441528343062496e-15,1.9639433083784529e-14,1.3827244700041767e-14,1.0899598551815367e-14,1.1554654731282983e-14,1.7595817776299439e-14,1.4011878871666216e-15,3.5397983249878195e-14,9.0933431293806781e-17,1.4647643576343505e-23,6.1284810920827343e-15,1.6201747051310116e-15,5.3029214633860824e-15,7.8292477938793435e-17,9.0195299011220999e-16,1.5588414725518548e-13,1.8155199909107773e-13,5.1007352943771403e-16,1.6989725866738076e-13,1.6201420903101544e-13,5.4415950880063576e-15,9.143458850743755e-25,1.578362570682699e-17,1.7967205507758904e-17,6.3341492124028584e-17,1.1840953148913739e-17,4.9925462620432149e-21,1.4406616696296221e-22,4.3280829808187123e-19,6.8970499988637083e-16,1.1570703735650198e-15,2.5062836907407613e-21,3.6641030496056407e-21,9.4892538160835974e-18,9.0115639437238152e-18,2.2268883005857865e-18,3.9716618716418256e-19,3.0602378362705552e-20,1.3485291709332325e-19,2.3776477840248082e-18,6.5039476289863441e-22
8.381256532811087e-08,0.003717433275783464,7.0962654078678049e-15,2.2422769607068666e-16,1.0977984200326436e-14,1.6101383281288183e-15,1.8590641918987061e-15,0.0,0.0,1.3984470064778019e-13,9.8020594890575934e-18,1.5920927099932156e-19,2.5629689857542525e-25,1.0458580951422268e-24,6.1463026762464961e-44,4.1373124329859397e-31,1.0840163349044663e-25,6.4089935067559871e-13,1.4445170600665761e-16,1.0871527594606926e-34,6.0337975746622737e-33,2.4096108302084816e-25,1.3202916394735221e-26,4.8643431057169043e-27,2.3318106120207844e-24,1.0645716935256888e-18,8.2069721930814489e-21,6.2768879107155813e-26,4.335012748129189e-13,1.5622419075283879e-15,1.0843352338824704e-16,6.0814918180680859e-13,7.8365023503207485e-22,2.8834616307770868e-25,1.4267549562280903e-17,1.5393702081521487e-17,0.88168480800000004,0.0,0.009459999996745419,0.10884999999683535,7.2349076647549153e-13,5.5932651363684374e-13,4.6315401781160015e-13,3.1740311564029396e-15,2.26823403094749e-15,1.0827404786552586e-15,2.6558408003893092e-15,4.8591523729157663e-13,3.0841497213196928e-15,5.4737834164076324e-13,4.9509370903960824e-13,6.3636476891858778e-13,3.409563794087865e-13,1.2357338990712198e-15,2.4651489377351479e-14,1.7986347517274917e-14,1.4171132295725067e-14,1.5314282106717607e-14,2.2538593521925924e-14,1.6990768666632455e-15,4.7116026993904833e-14,1.0868404180629088e-16,1.872895163661601e-23,7.7434229937864986e-15,2.4494993817293474e-15,6.8286399279244514e-15,9.4355086568199363e-17,1.2954755488095631e-15,1.6233934741264169e-13,2.0829322450909005e-13,7.7244188308545336e-16,1.9860499731251439e-13,1.9161508346770157e-13,8.1101568601110698e-15,1.1017691245070928e-24,2.1281992349959903e-17,2.4320162209368252e-17,8.8300885657928362e-17,1.5248180503985565e-17,7.5486134082959376e-21,2.0084092347764319e-22,6.997329540546341e-19,1.054416032369337e-15,1.7690774478302083e-15,4.070533794909781e-21,6.5077242985256708e-21,1.4797300381101613e-17,1.4238670382908893e-17,3.6533512480231096e-18,6.3315511416519728e-19,4.8382719604908041e-20,2.4417088731281298e-19,4.1531588358772163e-18,1.3513187655084491e-21
9.464414076286516e-08,0.0037174332757832764,7.9237975256780997e-15,2.8843299515217195e-16,1.5142702199975497e-14,2.084185669465955e-15,2.9566431837699837e-15,0.0,0.0,1.742905323110585e-13,1.3790755061862097e-17,2.9886890068812783e-19,3.9421154135802486e-25,1.3407636173683952e-24,7.5990589294376221e-44,4.5707514355430862e-31,1.6064252380569193e-25,7.0447780412729631e-13,1.8070714603304038e-16,2.8780799416666814e-34,5.4374800848260844e-32,3.4933668044529118e-25,1.6116190263569855e-26,7.3080238175248107e-27,4.184798912938607e-24,1.2571501634399399e-18,1.5374044190344767e-20,8.0693093747086844e-26,5.2725463150167379e-13,1.9523763298318183e-15,1.3247082321287184e-16,6.464450840479956e-13,9.3357296838370908e-22,4.7469641032540487e-25,2.3312873463659398e-17,2.5121183851216418e-17,0.88168480800000004,0.0,0.0094599999963234718,0.10884999999623796,7.7270671735649629e-13,5.9296304144847765e-13,4.9402960392330738e-13,3.6947870190322996e-15,2.5987255519472388e-15,1.2523581903870684e-15,3.0663636140494208e-15,5.6358912094210034e-13,3.6088801774020834e-15,6.5891970758561933e-13,5.9926661648213077e-13,7.4464811551869072e-13,4.1750910938866342e-13,1.4396316448734973e-15,2.9824439549468324e-14,2.2650426175156093e-14,1.7833269324319616e-14,1.9590860610069561e-14,2.7686384136014335e-14,2.0075271075006317e-15,6.0482652096819335e-14,1.2753424922022633e-16,2.2976441086863548e-23,9.4073890826202088e-15,3.4839847055332986e-15,8.4152854821326842e-15,1.1138578510245431e-16,1.7974736596448881e-15,1.6849950649261452e-13,2.3373491572231985e-13,1.1351674238715086e-15,2.2717520429732246e-13,2.2110733333917671e-13,1.1408424967141572e-14,1.3004937594127854e-24,2.7685313132367874e-17,3.1810084753964739e-17,1.1800290584956128e-16,1.8791515451526835e-17,1.0737134307464252e-20,2.6840453459604109e-22,1.0629847439913578e-18,1.5125496099381548e-15,2.5378935894164422e-15,6.2063176445080626e-21,1.0671475810339266e-20,2.2373248171845011e-17,2.1792585009640998e-17,5.7887755199859474e-18,9.7679241695506413e-19,7.4092015961566263e-20,4.0620533002190293e-19,6.9351430132542429e-18,2.5490648610113004e-21
9.999999999999998e-08,0.0037174332757830626,8.3098646169390087e-15,3.2247455519980906e-16,1.7449342110093178e-14,2.3374082759534407e-15,3.6360706967585325e-15,0.0,0.0,1.9253236294677059e-13,1.6096903346578227e-17,3.9619451878127381e-19,4.8029723837283578e-25,1.498586894877577e-24,8.3389306379659788e-44,4.7784039679179254e-31,1.9164617708778803e-25,7.3498949862193598e-13,1.9991533634716854e-16,4.4571111745428386e-34,3.0504228227687152e-32,4.1316735083676686e-25,1.7626401082631594e-26,8.7533835296630946e-27,5.4339632258958851e-24,1.3526914563417513e-18,2.0363242217448232e-20,9.0615983185867449e-26,5.7581124634361164e-13,2.1587418413259739e-15,1.4487934133852212e-16,6.6370485108985454e-13,1.0081138905637141e-21,5.9286773727194729e-25,2.9026758264009024e-17,3.1267635279056804e-17,0.88168480800000004,0.0,0.0094599999961146632,0.10884999999593663,7.9548284351146682e-13,6.0886059963648344e-13,5.0872678259848378e-13,3.967451969603953e-15,2.7656833386821134e-15,1.340616720010603e-15,3.2738845949153184e-15,6.0161423450728581e-13,3.8832385866169249e-15,7.1554575336009972e-13,6.5238581053636119e-13,7.9827628158633311e-13,4.5703285222234305e-13,1.5455402576728e-15,3.2420446017061134e-14,2.5140926886419972e-14,1.9785610248259757e-14,2.1894377847226742e-14,3.0282268748394341e-14,2.1632385392625392e-15,6.769694334950021e-14,1.3730963041051212e-16,2.5117500020217651e-23,1.023985404904917e-14,4.0732967613253596e-15,9.2130988768406878e-15,1.2020674022862067e-16,2.0878648967387282e-15,1.7146225653432261e-13,2.4585608504783392e-13,1.3579782545268802e-15,2.4123411028253534e-13,2.3562803228304246e-13,1.3276638094569317e-14,1.4034242695940937e-24,3.1194472423286066e-17,3.5959591331374499e-17,1.3452766873134244e-16,2.0573223922314274e-17,1.2553571004542125e-20,3.0599392365663956e-22,1.2833563474145574e-18,1.7745296110342749e-15,2.9775483287416556e-15,7.5046135236137859e-21,1.3311453329560766e-20,2.714443361919011e-17,2.6595644751490657e-17,7.1806695236370469e-18,1.1965891377851763e-18,9.0445854118703142e-20,5.0953505460731654e-19,8.8039473244699288e-18,3.3857245124141623e-21
1.0547571619761946e-07,0.0037174332757830626,8.6896923661690885e-15,3.5872825680291368e-16,1.9971809763591067e-14,2.6084845297000807e-15,4.4339615141470115e-15,0.0,0.0,2.119890814496266e-13,1.8697359325245993e-17,5.1886647575139181e-19,5.8218641510668097e-25,1.6679905514343134e-24,9.1071910374839833e-44,4.9867333249337723e-31,2.271061754799092e-25,7.6563588925310087e-13,2.2040888260950809e-16,6.7114809074177957e-34,-6.1360832388762223e-32,4.8597441317553565e-25,1.9215624623256141e-26,1.0402006330393826e-26,6.9782803179838233e-24,1.4502720869106996e-18,2.6648090806443229e-20,1.0154225725617565e-25,6.2688128132168399e-13,2.3786624885643763e-15,1.5789056544198776e-16,6.803857011075868e-13,1.0843220968961144e-21,7.3372365413633371e-25,3.5822330787307997e-17,3.8579699748062388e-17,0.88168480800000004,0.0,0.0094599999959010545,0.10884999999562521,8.1790596961045352e-13,6.2476377999717076e-13,5.2345998129682654e-13,4.257487789586749e-15,2.9387503607561751e-15,1.4340964284714237e-15,3.4890841558092939e-15,6.401534560767999e-13,4.1748333981954115e-15,7.7426477941443615e-13,7.0761496476675951e-13,8.5304817369099369e-13,4.9846473593977519e-13,1.6575941895258666e-15,3.5088967243759555e-14,2.7811951357323599e-14,2.1876938077118155e-14,2.4377505409910895e-14,3.2956907945539013e-14,2.3242298133797329e-15,7.5484223263851317e-14,1.476412344936835e-16,2.7323102816737085e-23,1.1092954974122831e-14,4.7301070356465445e-15,1.0032774366950385e-14,1.295217396198242e-16,2.4147495727219852e-15,1.7444849155499892e-13,2.5794621402225685e-13,1.6189997412408959e-15,2.5555153598478115e-13,2.5041896595847376e-13,1.5351574461466154e-14,1.5121213079782428e-24,3.5021457788422421e-17,4.0521264964994313e-17,1.5272673010170827e-16,2.2403762096953293e-17,1.4578084619013308e-20,3.4739205871012451e-22,1.53937339955717e-18,2.067132723511005e-15,3.4686035078169317e-15,9.0146993388461228e-21,1.6459287938379964e-20,3.2826357916263027e-17,3.235093594279104e-17,8.874185938404048e-18,1.4609701987012698e-18,1.1004724259308845e-19,6.3310120768046328e-19,1.111852816283699e-17,4.4416872449508778e-21
1.1630729163237375e-07,0.0037174332757828406,9.4011676147776171e-15,4.3448666140609747e-16,2.542420890463724e-14,3.1794055923571729e-15,6.3450802354939682e-15,0.0,0.0,2.5283664416132085e-13,2.4603462536581678e-17,8.4740994450354542e-19,8.3082351673707132e-25,2.0269369119131098e-24,1.0661135432639958e-43,5.3883315844678094e-31,3.0882441830095372e-25,8.2480571764377442e-13,2.6346612473715542e-16,1.422423221162155e-33,-1.9277116965908236e-31,6.5405165572400683e-25,2.2489914329597486e-26,1.4184447979786818e-26,1.0981180991551636e-23,1.6427509309534404e-18,4.3466605843785319e-20,1.2567935230124793e-25,7.3204232926021432e-13,2.8398108247438424e-15,1.8454005362241753e-16,7.1082883513446221e-13,1.2348244318527614e-21,1.0789286116948915e-24,5.2427008687097117e-17,5.6461650551533638e-17,0.88168480800000004,0.0,0.0094599999954781151,0.10884999999500021,8.6000595801785963e-13,6.5530081050030108e-13,5.5179213332395872e-13,4.8676200370852276e-15,3.2881156413541202e-15,1.6294330332474863e-15,3.9237217807010515e-15,7.1536432602026889e-13,4.7876399599599809e-15,8.9259637274850462e-13,8.1930003993169489e-13,9.6114714664249022e-13,5.832376944409609e-13,1.8914392347838525e-15,4.0397530131822526e-14,3.3464661943575389e-14,2.6293920802041889e-14,2.9667004090368016e-14,3.829277980991285e-14,2.6474337523096418e-15,9.2107606885877695e-14,1.6917405614518522e-16,3.1722255982516773e-23,1.2780870177875774e-14,6.1912802624993763e-15,1.1659617416896809e-14,1.4891553619010421e-16,3.150975643301073e-15,1.8021053316672023e-13,2.8101026793937111e-13,2.243279045439204e-15,2.8369516194626642e-13,2.7950551753008169e-13,1.9945139229177539e-14,1.7384322696834538e-24,4.3317487695778375e-17,5.0552563880247231e-17,1.9280068017298073e-16,2.6036920656133061e-17,1.908199583580198e-20,4.3855034897937035e-22,2.1469637103169721e-18,2.7195277636339586e-15,4.5634967069980134e-15,1.26042877019108e-20,2.419976965416443e-20,4.6785297064669292e-17,4.6632143250092899e-17,1.3202077152072797e-17,2.121171639647007e-18,1.5870763119976181e-19,9.3725910227007112e-19,1.7226726930318691e-17,7.2799722607837192e-21
1.2713886706712805e-07,0.003717433275782614,1.0066128927565526e-14,5.1514775087988284e-16,3.1451211400440895e-14,3.7937101241339805e-15,8.741059550269184e-15,0.0,0.0,2.9674390375734246e-13,3.1588295735798113e-17,1.3168575938769455e-18,1.15126270000238e-24,2.4172685782848417e-24,1.2255318062810781e-43,5.7782510427093883e-31,4.0655218798182581e-25,8.8236483552555457e-13,3.0981243636448615e-16,2.7940023233442772e-33,-7.0170978306757733e-32,8.5672210179741848e-25,2.5930298969385578e-26,1.8683328277583129e-26,1.6485221530747413e-23,1.8338791560863685e-18,6.7478216231130568e-20,1.534741746515922e-25,8.4248020587212919e-13,3.3347555383931454e-15,2.1229610426673032e-16,7.3847329405557817e-13,1.3844206228711076e-21,1.5239505966662905e-24,7.3763644753015131e-17,7.9470713046771334e-17,0.88168480800000004,0.0,0.0094599999950546049,0.1088499999943653,8.9971518238122237e-13,6.8492742104420796e-13,5.7922802655695578e-13,5.5307933069625079e-15,3.6467132800012944e-15,1.839865181869638e-15,4.370070385522455e-15,7.8910647321801228e-13,5.4530880439999918e-15,1.0132810118284768e-12,9.3364562912129337e-13,1.0686975404748057e-12,6.7133203840829883e-13,2.1430237955929974e-15,4.571820527781143e-14,3.9603150823849143e-14,3.1076589883207704e-14,3.5451948423928422e-14,4.3654839325446013e-14,2.9757806609702783e-15,1.1034016908219278e-13,1.9230849194355523e-16,3.6142079315205576e-23,1.4457860859026633e-14,7.8687890000655393e-15,1.3280718292719318e-14,1.6972908008026065e-16,4.0075385491026722e-15,1.8578988722100238e-13,3.0301091615749829e-13,3.0261397678409646e-15,3.1157504102068878e-13,3.0833436371185918e-13,2.5187928003297317e-14,1.9813152286499493e-24,5.2599892225249307e-17,6.2013945765635731e-17,2.3859105860848886e-16,2.9657270092341182e-17,2.4252832992218749e-20,5.4271265925865353e-22,2.9047922927793303e-18,3.4699262204973877e-15,5.8228964664684203e-15,1.7089526752585143e-20,3.4240045107820845e-20,6.4888609426238756e-17,6.5379963324142718e-17,1.9103408867543733e-17,2.994568526822571e-18,2.2262112410833225e-19,1.3312314553669931e-18,2.5881262072391116e-17,1.1355015014282923e-20
