Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393)
2.452581664307383e-08,0.004483170891908129,2.7599253042621211e-09,1.2585078727690047e-10,1.4897847437986809e-10,6.4114304703283093e-10,1.3034026123576661e-11,0.0,0.0,1.2769421120750064e-09,2.4384764158378318e-13,4.1737966790503944e-15,1.3608385243386891e-16,1.6233873921355907e-16,2.1552908588998512e-28,4.3562840794763606e-21,9.3888655305179424e-17,2.3115459250175452e-08,7.4510269442486995e-12,2.8931797568145453e-24,4.3890887702239128e-28,6.6695421090521626e-17,4.6894589734087908e-17,4.1504958422196877e-18,1.6366322102973704e-16,1.391953627701366e-13,3.4103683348759569e-15,4.5153332721999697e-17,3.2893773983374223e-08,7.6721502668980985e-11,4.2109070064279739e-12,1.511616552178125e-08,8.8728421825965809e-16,1.3984221862907716e-19,3.5938758013045099e-13,3.7865837139151833e-13,0.88168480800000004,0.0,0.0094599684192720173,0.10884999591375223,6.2133432157115308e-09,5.3820509348304269e-09,2.1473419592231548e-09,1.3826907644144715e-10,7.4137538991898435e-11,4.6506890260372104e-11,2.2417843607233104e-12,1.0794854917698443e-10,3.3307926262536493e-12,3.6884727842677517e-10,9.3734164460382617e-10,3.4072083666457565e-10,7.1236849872889226e-10,1.3981214489092429e-12,6.0377737862430896e-11,1.4147495987058687e-09,8.326590816570863e-10,7.9997292295174558e-10,1.4289072051869043e-12,8.9083988841128748e-12,4.0361803411856586e-09,4.7739767400941601e-13,2.6305930347551034e-20,7.4645544811131966e-12,9.5283390660609512e-13,1.756035765267906e-13,1.0661925577850114e-14,2.1628113542968059e-11,1.1232735053706358e-09,5.8976835118846197e-11,9.4960657017139484e-13,1.4780461502250846e-09,3.5694878908434222e-11,1.7153809574258316e-11,1.4015327524656985e-21,2.643244736285317e-14,3.6056272364762683e-14,2.9121597028053152e-14,8.1224390670111183e-16,4.2349972199466771e-16,1.3658576960556133e-17,1.1066386725131828e-14,1.7438050076611863e-13,1.6202589223305092e-13,7.0396062565190552e-18,1.0680219688524321e-17,1.2836729129349183e-13,3.7220578246720074e-15,4.1986581742371689e-15,5.9525527570451915e-16,3.4705582677808208e-17,5.4725496892681948e-16,2.5429501103843421e-15,5.4067670969503469e-18,9.8465396885357957e-17,9.0090516116236403e-16
2.5321293336705082e-08,0.0044831709042773655,2.8736858071796148e-09,1.3573827823836452e-10,1.602538463077246e-10,6.9250146809912527e-10,1.4528235188244545e-11,0.0,0.0,1.3632528499201143e-09,2.6929431283335396e-13,4.7742284343160621e-15,1.5001458673218199e-16,1.7680856490860932e-16,2.3628859995841318e-28,4.5708174022454176e-21,1.0285245096955391e-16,2.410304628225692e-08,8.0320535770760367e-12,3.5878381113407185e-24,5.120723436884768e-28,7.283210414890239e-17,4.9367181779032751e-17,4.5729308705959967e-18,1.9020841377348025e-16,1.4653975868495142e-13,3.9127074007705918e-15,5.0395503651770669e-17,3.4488875841660484e-08,8.2656475089350114e-11,4.5147333020904183e-12,1.5672222140766967e-08,9.4070945338680485e-16,1.540746105282719e-19,3.9512629191311291e-13,4.1701098090542724e-13,0.88168480800000004,0.0,0.0094599673592670463,0.10884999570617922,6.2706942369531239e-09,5.431010313980976e-09,2.154168009470615e-09,1.4630599014269774e-10,7.7771227613596979e-11,4.8945789230842969e-11,2.3530561164863149e-12,1.0847129106472967e-10,3.5263966166972946e-12,3.7660036734852643e-10,9.9113972195009685e-10,3.4557057491637029e-10,7.5217735460443436e-10,1.472625354458294e-12,6.1488186570605716e-11,1.4886133919236241e-09,8.7301908999532119e-10,8.3884700760789786e-10,1.4557632914238325e-12,9.0881641164798881e-12,4.2420325767221198e-09,5.047536132378433e-13,2.6797852154539132e-20,7.5370948236728433e-12,1.003406503223032e-12,1.7735707396098261e-13,1.1278755274328802e-14,2.2999244415811869e-11,1.1248605092751519e-09,5.9107567662077212e-11,1.017642894541964e-12,1.4857150100735891e-09,3.5885381430066207e-11,1.8158270476457757e-11,1.4825444619339159e-21,2.8830772137583093e-14,3.9635285429545023e-14,3.1686746249758172e-14,8.203720667423189e-16,4.4599302822033998e-16,1.4862211958056597e-17,1.250848587136917e-14,1.8471614222460884e-13,1.7163101466458245e-13,7.9615285788834739e-18,1.2273889772526238e-17,1.3804413104238854e-13,4.0059062885699051e-15,4.5617855883552608e-15,6.4344912040216493e-16,3.7367080105417596e-17,6.02843495745726e-16,2.8064543421638988e-15,6.4540322781088202e-18,1.068810745732332e-16,1.0272048479993311e-15
2.6116770030336334e-08,0.004483170916716514,2.9871524654245609e-09,1.4600224983580104e-10,1.719237852019032e-10,7.4593145637711241e-10,1.6133344232684431e-11,0.0,0.0,1.4523141430350168e-09,2.9647009094557227e-13,5.4331877719764601e-15,1.6486083567329791e-16,1.9205764678598727e-16,2.5810915184518312e-28,4.7875985135513415e-21,1.1235413825113862e-16,2.5096504362642056e-08,8.6377919988783629e-12,4.4143486071540938e-24,5.9417994964713369e-28,7.9287725230998681e-17,5.1866502693627167e-17,5.0219119297152225e-18,2.1992530849936014e-16,1.5397106051142853e-13,4.4658388205983173e-15,5.6034922255596319e-17,3.609878105357282e-08,8.8840505173006532e-11,4.8296436600376167e-12,1.6227701408872696e-08,9.9500488894814441e-16,1.6905114521414184e-19,4.3266221212932197e-13,4.5739583930921532e-13,0.88168480800000004,0.0,0.0094599662967707696,0.10884999549490706,6.3238284722845807e-09,5.4770674369092406e-09,2.160393580653699e-09,1.5443712313907841e-10,8.1412644183180537e-11,5.1400038516681013e-11,2.4645910193565848e-12,1.0894311034060632e-10,3.7243553695186794e-12,3.839110979352218e-10,1.045770058225454e-09,3.5012370228182851e-10,7.9254759677717475e-10,1.5476269193837257e-12,6.2530950780537173e-11,1.5634936505055826e-09,9.1391743433418385e-10,8.7827647753872711e-10,1.4809829123041921e-12,9.2575666969808116e-12,4.4498007339233142e-09,5.3234569405818929e-13,2.7259796838570732e-20,7.6024389334019771e-12,1.0536482451951908e-12,1.7893654662966546e-13,1.1901064909715751e-14,2.4402691998073484e-11,1.1262803232860024e-09,5.9224127018581373e-11,1.087708527414319e-12,1.4925829593444174e-09,3.6055990410338725e-11,1.9171936610140666e-11,1.5642739994776833e-21,3.134541602297171e-14,4.341976734365254e-14,3.4351727121236402e-14,8.2769352796134568e-16,4.6833964201885283e-16,1.6112721064322122e-17,1.4071927279744007e-14,1.9514927238972537e-13,1.8132677370746986e-13,8.9615067568078117e-18,1.4027451029145586e-17,1.4803593987758254e-13,4.2991708070287253e-15,4.9407130522973302e-15,6.9341508828158784e-16,4.0117715281947674e-17,6.6130695117988718e-16,3.0863898197437792e-15,7.6539313510643335e-18,1.1565650294321951e-16,1.1663409695368501e-15
2.6912246723967585e-08,0.004483170929221788,3.1002722177034443e-09,1.5663976722882022e-10,1.8398417313314464e-10,8.014271609612377e-10,1.7853147510909481e-11,0.0,0.0,1.5441152462780346e-09,3.254326458571043e-13,6.1535993207045188e-15,1.8065335472438797e-16,2.0810748532383783e-16,2.8099194528470533e-28,5.0065341177384884e-21,1.224082710701174e-16,2.6095409447697039e-08,9.2683954138196646e-12,5.3912945335892391e-24,6.8594249611252686e-28,8.6066288007430366e-17,5.4391119563099954e-17,5.4980683321099483e-18,2.5306065910213947e-16,1.6148393361093637e-13,5.0725194058596588e-15,6.208485733664795e-17,3.7722747033134197e-08,9.52750181033245e-11,5.1556336321423318e-12,1.6782435791043296e-08,1.0501229351017903e-15,1.8476589501012376e-19,4.719765995505134e-13,4.9980410826955157e-13,0.88168480800000004,0.0,0.0094599652317820318,0.10884999527998104,6.3730677249270575e-09,5.5204380162092822e-09,2.1660913388922411e-09,1.6265293475270957e-10,8.5058863370609302e-11,5.3867388911307752e-11,2.5762969205119002e-12,1.0936998613812912e-10,3.9244329831746287e-12,3.9079750982706275e-10,1.1011818285054707e-09,3.5440002489636119e-10,8.3344512284674572e-10,1.623055082499346e-12,6.3510166312280729e-11,1.6393561280805925e-09,9.5534811007702879e-10,9.1825384374420228e-10,1.5046653669640945e-12,9.4170457462889646e-12,4.6593888944361735e-09,5.6014356149132808e-13,2.7693586337833832e-20,7.6613219298178608e-12,1.1034776216115797e-12,1.8035970029120984e-13,1.2528157668836635e-14,2.5837296680272671e-11,1.1275507289393202e-09,5.9328117918430042e-11,1.1597361541633023e-12,1.4987333940238125e-09,3.6208776798953134e-11,2.0193896157171584e-11,1.6466299982657341e-21,3.3976606150103049e-14,4.7412054531223691e-14,3.7113540594580796e-14,8.3429034001289485e-16,4.9050326435631167e-16,1.7408697005274622e-17,1.5760894988638917e-14,2.0567022767664398e-13,1.9110418488332569e-13,1.0042264609582599e-17,1.5948583187943786e-17,1.5833265911554091e-13,4.6015533561007775e-15,5.3351447612135924e-15,7.4510072260273837e-16,4.2954681947258379e-17,7.2261784922122901e-16,3.3829243429439817e-15,9.0213823917288243e-18,1.2478475529737732e-16,1.3190939200562732e-15
2.7707723417598837e-08,0.004483170941789729,3.212997932473254e-09,1.6764772302094537e-10,1.9643082014673059e-10,8.589818183965442e-10,1.9691399122806415e-11,0.0,0.0,1.6386453515836169e-09,3.562396173760387e-13,6.9383658537525836e-15,1.9742332014680002e-16,2.2498009415354982e-16,3.049374444053983e-28,5.2275408695380383e-21,1.3302930040006678e-16,2.7099370573488566e-08,9.924006414440385e-12,6.5389685557811592e-24,7.880973262735169e-28,9.3171682105762139e-17,5.6939712413238301e-17,6.0020149817973194e-18,2.8986993210591367e-16,1.690733737267313e-13,5.7355052857104876e-15,6.8558290788856318e-17,3.9360090254524618e-08,1.0196133666900302e-10,5.4926956151425182e-12,1.7336273081754702e-08,1.1060186707896555e-15,2.0121170352262394e-19,5.1304786717906961e-13,5.4422389689064676e-13,0.88168480800000004,0.0,0.0094599641643007496,0.1088499950614451,6.418712227295154e-09,5.5613215688987783e-09,2.1713254786219873e-09,1.7094442447694516e-10,8.8707241186617271e-11,5.6345773538072969e-11,2.688090493579357e-12,1.0975721999418177e-10,4.1264067969301354e-12,3.9727806695734007e-10,1.1573259346995117e-09,3.5841823818197438e-10,8.7483758049733441e-10,1.6988444986944144e-12,6.4429807830255478e-11,1.7161688263489636e-09,9.9730576336426647e-10,9.5877212496071103e-10,1.526906225508623e-12,9.5670475120356434e-12,4.8707102658786481e-09,5.8811920828406163e-13,2.8100973570763474e-20,7.7144142129469991e-12,1.1528219028423344e-12,1.8164269582919613e-13,1.3159390390149562e-14,2.7301942519334822e-11,1.1286875723493006e-09,5.9420947249399191e-11,1.2336596379979646e-12,1.5042410914290164e-09,3.6345597653368078e-11,2.1223331188671893e-11,1.729528129420622e-21,3.6724478136649315e-14,5.1614244148655398e-14,3.9969091527663675e-14,8.4023739861213364e-16,5.1245150454310606e-16,1.8748687290847969e-17,1.7579398291388e-14,2.1627033551397612e-13,2.0095518502916285e-13,1.1206413693927381e-17,1.8044771370329669e-17,1.6892431600979723e-13,4.9127578376270908e-15,5.7447618869071307e-15,7.984531416421192e-16,4.587518866227671e-17,7.8674391067780864e-16,3.6961883991181262e-15,1.0571992937188212e-17,1.3425840816156711e-16,1.4862511322064527e-15
2.8503200111230088e-08,0.004483170954417156,3.3252878672898122e-09,1.7902285907372699e-10,2.0925947748692588e-10,9.1858785578918571e-10,2.1651812382874764e-11,0.0,0.0,1.7358935990289218e-09,3.8894860990926389e-13,7.7903642409696219e-15,2.1520234499530995e-16,2.4269796714099285e-16,3.2994551492072064e-28,5.4505447939572563e-21,1.44231567301021e-16,2.8108027537083456e-08,1.0604757788102793e-11,7.879439439507427e-24,9.0140814101792259e-28,1.006076953435853e-16,5.9511065643675922e-17,6.5343529522886812e-18,3.3061716529328173e-16,1.7673469355136195e-13,6.4575478225361387e-15,7.546792014083826e-17,4.1010181661848797e-08,1.0890068928244358e-10,5.8408191343209034e-12,1.7889075134288163e-08,1.162649780139053e-15,2.1838031797320166e-19,5.5585190923393864e-13,5.9064057757734194e-13,0.88168480800000004,0.0,0.0094599630943277974,0.10884999483934181,6.4610416109785867e-09,5.5999026340608699e-09,2.1761527031737243e-09,1.7930311976795411e-10,9.2355392123268517e-11,5.883329613942214e-11,2.7998965211197869e-12,1.1010951049773064e-10,4.330067108327814e-12,4.0337144130786962e-10,1.2141550105227723e-09,3.6219594906136812e-10,9.1669433325147237e-10,1.7749351775253765e-12,6.5293676657257556e-11,1.7939018378273515e-09,1.0397856018560033e-09,9.9982479108926928e-10,1.5477970031037648e-12,9.7080206329322243e-12,5.083686278031166e-09,6.162468391329844e-13,2.8483636598775599e-20,7.7623251648449796e-12,1.2016165827993589e-12,1.8280023430425016e-13,1.379417049600673e-14,2.8795557969849233e-11,1.129704987360968e-09,5.950385202007826e-11,1.309414307956805e-12,1.5091730831950316e-09,3.6468117754064422e-11,2.2259509255330748e-11,1.8128906989518682e-21,3.9589084916735781e-14,5.6028207759895002e-14,4.2915212163564249e-14,8.4560283816556516e-16,5.3415563217370759e-16,2.0131205246477536e-17,1.9531268556144217e-14,2.2694182635211421e-13,2.10872550504734e-13,1.2456451093415657e-17,2.0323288604124633e-17,1.7980108262669225e-13,5.2324919316139956e-15,6.1692271332821347e-15,8.5341949316825015e-16,4.887647681785089e-17,8.536486003836438e-16,4.0262771428642784e-15,1.2322041416774104e-17,1.4406964296414442e-16,1.6686053605516464e-15
2.929867680486134e-08,0.004483170967101162,3.4371051749512812e-09,1.9076178630667107e-10,2.2246584932642034e-10,9.8023698452109906e-10,2.3738059308519658e-11,0.0,0.0,1.8358490859365517e-09,4.2361718748508607e-13,8.7124418674299027e-15,2.3402249320391651e-16,2.6128404409853673e-16,3.5601555325969197e-28,5.6754807202713558e-21,1.5602929667088179e-16,2.9121048695785284e-08,1.1310773268745652e-11,9.4366159626803917e-24,1.0266648197109478e-27,1.0837802481511575e-16,6.210406003724535e-17,7.0956700398516543e-18,3.7557482493228228e-16,1.8446350885691615e-13,7.2413898792456596e-15,8.2826162680639553e-17,4.2672442403875833e-08,1.1609421743050506e-10,6.1999911040220768e-12,1.8440716692606097e-08,1.2199764782903315e-15,2.3626251324291853e-19,6.003624063379612e-13,6.3903708203707084e-13,0.88168480800000004,0.0,0.0094599620218649115,0.10884999461371259,6.500315917316783e-09,5.6363518968430905e-09,2.1806230922478275e-09,1.8772106150208287e-10,9.6001167849755741e-11,6.1328219764019165e-11,2.911647228968317e-12,1.1043102012644773e-10,4.5352168302355915e-12,4.090963291157523e-10,1.271623417855005e-09,3.657497062748937e-10,9.5898641866831758e-10,1.8512721328449535e-12,6.610539338573681e-11,1.8725271994464742e-09,1.0827833173290886e-09,1.0414057134663996e-09,1.5674249553902623e-12,9.8404121349949248e-12,5.2982457668357487e-09,6.4450273659392532e-13,2.8843174988756223e-20,7.8056070968411417e-12,1.2498048274068742e-12,1.8384564882366658e-13,1.4431952954655237e-14,3.0317116087497357e-11,1.1306155900759846e-09,5.9577922783464355e-11,1.386937185396726e-12,1.5135894444266729e-09,3.6577829180532335e-11,2.3301775501812347e-11,1.8966462489332466e-21,4.2570404851673966e-14,6.0655604681090376e-14,4.5948683363098525e-14,8.5044845632558661e-16,5.5559033179149825e-16,2.1554739989344797e-17,2.1620157168847104e-14,2.3767775097942548e-13,2.2084982033136694e-13,1.3794757946112009e-17,2.2791180856379038e-17,1.9095332362876851e-13,5.5604686072093253e-15,6.6081888933011731e-15,9.0994733470052534e-16,5.1955835364252673e-17,9.232916295688291e-16,4.3732524551070817e-15,1.4288457118510521e-17,1.5421033859104426e-16,1.866953061008955e-15
3.009415349849259e-08,0.004483170979839077,3.5484174526764852e-09,2.0286100264941995e-10,2.3604560317600108e-10,1.0439202853433196e-09,2.5953770215921689e-11,0.0,0.0,1.9385008743284453e-09,4.6030286904145021e-13,9.7074134868847306e-15,2.5391629189760729e-16,2.8076167570835868e-16,3.8314660386001974e-28,5.9022917333893457e-21,1.684365916815416e-16,3.0138128885266614e-08,1.2042168236618231e-11,1.1236307926709394e-23,1.1646832464750727e-27,1.1648628693147317e-16,6.4717665318374261e-17,7.6865412948006266e-18,4.2502366223778208e-16,1.922557243740712e-13,8.0897624189659299e-15,9.0645160887372401e-17,4.4346339876020292e-08,1.2354298258787276e-10,6.5701960667728323e-12,1.8991084317863673e-08,1.2779614286880982e-15,2.5484820776300049e-19,6.4655110946808846e-13,6.8939417781744991e-13,0.88168480800000004,0.0,0.0094599609469146022,0.10884999438459786,6.5367766298217909e-09,5.6708272265283228e-09,2.1847808684279448e-09,1.9619078758091252e-10,9.9642637392813515e-11,6.3828955893354491e-11,3.0232816663455386e-12,1.1072543511309738e-10,4.7416711001456094e-12,4.1447129613231265e-10,1.3296872355795409e-09,3.6909503693806443e-10,1.0016865003928432e-09,1.9278050451208473e-12,6.686839438536454e-11,1.9520187562934557e-09,1.1262950186802227e-09,1.0835091212189293e-09,1.5858729725780823e-12,9.9646640808050053e-12,5.5143242380705457e-09,6.7286512974997143e-13,2.9181107964198787e-20,7.8447593178679961e-12,1.2973369343484429e-12,1.8479100006159445e-13,1.50722372988582e-14,3.1865634294165868e-11,1.1314306473889309e-09,5.964412321577276e-11,1.4661671572961336e-12,1.5175440071514193e-09,3.667606901119414e-11,2.434954531050346e-11,1.9807291661840324e-21,4.5668349171668367e-14,6.5497894944275325e-14,4.9066253723561882e-14,8.548301557315475e-16,5.7673346254005774e-16,2.3017765411847865e-17,2.3849534486823971e-14,2.4847190324634204e-13,2.3088122435591683e-13,1.522359863746604e-17,2.5455254431615671e-17,2.0237163438859979e-13,5.8964073356462297e-15,7.0612850119340362e-15,9.6798494830929822e-16,5.51106126754458e-17,9.9562942412006892e-16,4.7371450467587577e-15,1.6488798908917103e-17,1.6467215496766405e-16,2.0820928685831906e-15
3.088963019212384e-08,0.004483170992628456,3.6591963306459457e-09,2.1531690930621617e-10,2.4999437914642354e-10,1.1096282855927441e-09,2.8302533411606243e-11,0.0,0.0,2.0438379970421978e-09,4.9906312395064312e-13,1.0778058479581352e-14,2.7491674206375315e-16,3.0115458817589591e-16,4.1133746492180027e-28,6.1309286447756841e-21,1.814674288746248e-16,3.1158987456950559e-08,1.2799050368633072e-11,1.3306284201948787e-23,1.3163051426161921e-27,1.2493602650853892e-16,6.7350933233022192e-17,8.3075295291912833e-18,4.7925256966174096e-16,2.0010751957841442e-13,9.005381418415719e-15,9.8936788918290308e-17,4.6031384051298817e-08,1.3124797262259011e-10,6.9514164127043627e-12,1.9540075402002094e-08,1.3365696537978635e-15,2.7412657139778304e-19,6.9438810322250679e-13,7.4169072577750278e-13,0.88168480800000004,0.0,0.00945995986948007,0.10884999415203679,6.5706477118505906e-09,5.7034746353285049e-09,2.1886650745959096e-09,2.047053151313096e-10,1.0327806874953829e-10,6.633405404886521e-11,3.1347451304614933e-12,1.1099601888840126e-10,4.9492568528804291e-12,4.195146487688702e-10,1.388304241935245e-09,3.722464874360121e-10,1.0447688153286179e-09,2.0044879380382596e-12,6.7585931398636037e-11,2.0323520348272921e-09,1.1703171739979804e-09,1.1261295629214816e-09,1.6032195520134197e-12,1.0081210798797115e-11,5.7318632036572822e-09,7.013140667066796e-13,2.9498873977639493e-20,7.8802322113550583e-12,1.3441698087519324e-12,1.8564717258515816e-13,1.5714564726033213e-14,3.3440173787299604e-11,1.1321602246852152e-09,5.9703306513322394e-11,1.5470451036189903e-12,1.5210850032925124e-09,3.6764035267005566e-11,2.5402297482800113e-11,2.0650793017146547e-21,4.888276879438554e-14,7.0556351836278979e-14,5.2264656709183522e-14,8.5879838970578325e-16,5.9756582488132991e-16,2.4518748231194156e-17,2.6222689697002205e-14,2.593187483232188e-13,2.409616165573892e-13,1.6745120589624443e-17,2.8322065582775815e-17,2.1404687064709495e-13,6.2400350419612885e-15,7.5281461632740502e-15,1.0274815971593697e-15,5.8338225898501381e-17,1.0706155594643016e-15,5.1179565773005297e-15,1.8941232912138848e-17,1.7544660789196986e-16,2.3148241747029935e-15
3.1685106885755094e-08,0.004483171005467061,3.7694170964292486e-09,2.2812582548428396e-10,2.6430779822139957e-10,1.1773510292380967e-09,3.0787894968572601e-11,0.0,0.0,2.1518494627860786e-09,5.3995536775423237e-13,1.1927118484690325e-14,2.9705732771232978e-16,3.2248684806630166e-16,4.4058678330273152e-28,6.3613494845936184e-21,1.9513565389063955e-16,3.2183366434052785e-08,1.358152024199648e-11,1.5676327760540723e-23,1.4823979056427205e-27,1.3373072499129125e-16,7.000299112111484e-17,8.9591857973508101e-18,5.3855843753788278e-16,2.080153345222787e-13,9.9909450763600038e-15,1.0771265992318485e-16,4.7727124082313134e-08,1.3921010772321398e-10,7.3436325808972046e-12,2.0087597261212489e-08,1.3957684410202187e-15,2.9408612551308721e-19,7.4384204903617137e-13,7.9590391897401541e-13,0.88168480800000004,0.0,0.0094599587895651243,0.10884999391606771,6.6021366350385294e-09,5.7344291643224526e-09,2.1923101732222692e-09,2.1325812170371668e-10,1.0690591187787714e-10,6.8842191912034748e-11,3.2459886340086883e-12,1.1124565962868718e-10,5.1578123666682568e-12,4.2424432815825262e-10,1.4474338913441189e-09,3.7521766696744166e-10,1.0882091170911837e-09,2.0812788704871497e-12,6.8261073492125959e-11,2.1135041249155265e-09,1.2148465604728553e-09,1.1692618728411417e-09,1.6195388308780287e-12,1.0190476624830975e-11,5.9508095839044404e-09,7.2983129183324629e-13,2.979783137111764e-20,7.9124312212179335e-12,1.3902664587941245e-12,1.8642396946493449e-13,1.6358515302649905e-14,3.5039838667970381e-11,1.1328133170504115e-09,5.9756229276668143e-11,1.6295139853583709e-12,1.5242556423727542e-09,3.6842801245244395e-11,2.6459567961895438e-11,2.1496416038987515e-21,5.2213460564793454e-14,7.5832073976949417e-14,5.5540625918567552e-14,8.6239860017303795e-16,6.1807093615805563e-16,2.6056155163909945e-17,2.8742731477782758e-14,2.7021335656942756e-13,2.5108641356873804e-13,1.8361354581536641e-17,3.1397912180663358e-17,2.2597017082885616e-13,6.5910868291937275e-15,8.0083988533343351e-15,1.0883877303817035e-15,6.1636168108872788e-17,1.1482011629527738e-15,5.5156617624985764e-15,2.1664509343364251e-17,1.8652513541296763e-16,2.5659458044626684e-15
