Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216)
3.352083550976358e-08,0.011238119498636756,1.4911707080295204e-07,6.3965174367316335e-09,6.6414610345592233e-09,2.9032377198638043e-08,5.6028300203557917e-11,0.0,0.0,1.5061612756479277e-08,3.623307673491469e-12,3.4544395691142344e-13,2.4680532408136066e-13,3.5869827814101086e-13,3.9974579701801985e-23,1.7125518847640957e-17,2.0338254777421593e-13,8.1783234159968507e-07,3.2694673332391109e-10,1.854620823580137e-21,6.6410699804249416e-23,7.4633578982947048e-14,1.5987692845737842e-13,1.0766139802216374e-14,8.2697489328670233e-14,6.2508980583346864e-12,6.5088979039310176e-16,1.5392017511772447e-13,1.8721519329110218e-06,2.9603629671811514e-09,1.9800462910932259e-10,6.6896139727646702e-07,8.0946622231436417e-14,4.10873796570391e-17,2.5478463934853012e-14,1.6015544434465972e-13,0.88168480800000004,0.0,0.0094590290685963984,0.10884996623674498,8.6658029667202698e-08,6.2403892635547296e-08,2.5591524342241362e-08,1.3388521274601457e-08,1.3156452590016834e-08,6.5617632747750537e-09,4.8502407284719206e-11,1.6156226019795877e-10,3.880541226380556e-11,6.9863070886287032e-10,6.8160370278445354e-09,5.0405647860933315e-10,3.5418650028319392e-09,2.4192138995321583e-11,1.4999143503362838e-10
3.4151858388264486e-08,0.011238120166811054,1.5392749498446901e-07,6.7432741640299858e-09,6.9978036255045643e-09,3.0609282966762831e-08,6.0235189780651211e-11,0.0,0.0,1.5693874018178215e-08,3.8737196370496236e-12,3.7254484248886957e-13,2.5996021083991849e-13,3.7631602583292012e-13,4.2866790674119692e-23,1.7734473265064053e-17,2.1437021656718961e-13,8.3526071507142074e-07,3.4100658861108011e-10,2.0974734688360843e-21,7.3127162846468697e-23,7.8596974707329761e-14,1.6406811053674028e-13,1.1401948979288122e-14,9.0838451653288648e-14,6.4053273017958093e-12,7.2842643095677906e-16,1.6529631436260375e-13,1.9148028688136828e-06,3.0864693592464865e-09,2.0567040674418388e-10,6.7911114452187655e-07,8.3707703069086817e-14,4.5160553293523334e-17,2.794958498555458e-14,1.7506304485651906e-13,0.88168480800000004,0.0,0.009459009684077483,0.1088499650112979,8.6658687578936575e-08,6.2405369965646343e-08,2.5591474211025116e-08,1.4086927929259819e-08,1.3843219654045593e-08,6.9039525387035682e-09,5.1043705713960233e-11,1.6156194344053292e-10,4.0836151072390975e-11,6.9867352050731483e-10,6.9556064713235414e-09,5.0407926393721096e-10,3.6285057156692561e-09,2.5458428302249924e-11,1.5000315218411496e-10
3.478288126676539e-08,0.011238120836103887,1.5877461344093223e-07,7.1010421846848788e-09,7.3652993643394882e-09,3.223644202757357e-08,6.4665669026655464e-11,0.0,0.0,1.6339013275542288e-08,4.1366491201902057e-12,4.012279763197136e-13,2.7354602413431102e-13,3.9448382013456906e-13,4.591323477213233e-23,1.8359969979106954e-17,2.2574927491123407e-13,8.5268646061148157e-07,3.553686565819064e-10,2.3664008996178284e-21,8.0369289569445282e-23,8.2693901559783862e-14,1.6827203683892311e-13,1.2061584441896716e-14,9.959234340882398e-14,6.5598980940930052e-12,8.1340318677365275e-16,1.7725184750421102e-13,1.9575651565975855e-06,3.2152448077932201e-09,2.1347498947459236e-10,6.8915112650760711e-07,8.6501399323767061e-14,4.9541968400091442e-17,3.060348398951414e-14,1.910071862697046e-13,0.88168480800000004,0.0,0.009458990246303433,0.1088499637627478,8.6659198870177949e-08,6.240660616940042e-08,2.5591423434782412e-08,1.4806901855165869e-08,1.4551056063349221e-08,7.2566164599260708e-09,5.3663298152033214e-11,1.6156162017927024e-10,4.292982633809139e-11,6.9870897293425647e-10,7.0938737398814858e-09,5.0409846994292129e-10,3.7151460771429056e-09,2.6763642722326525e-11,1.5001306511720954e-10
3.5413904145266294e-08,0.011238121506501655,1.6365681959351776e-07,7.4699015525744037e-09,7.7440252817063527e-09,3.3914227729237159e-08,6.9326673596257796e-11,0.0,0.0,1.6996981609220308e-08,4.4124939510017094e-12,4.3155730395476726e-13,2.8756970873021023e-13,4.1321481015471599e-13,4.9120704252142528e-23,1.9002821100782117e-17,2.3752816041466843e-13,8.7010955772566952e-07,3.7003305142499356e-10,2.663617467401411e-21,8.8167087626564327e-23,8.6927021513619941e-14,1.7248847856301661e-13,1.2745439869049358e-14,1.089912912282796e-13,6.7146097696457904e-12,9.0636443221610374e-16,1.8980254184542034e-13,2.0004375360697199e-06,3.3466894036947957e-09,2.2141801781690549e-10,6.9908250441991326e-07,8.9328308518438691e-14,5.4247740157621349e-17,3.3449481844964299e-14,2.0803522985438582e-13,0.88168480800000004,0.0,0.0094589707548938112,0.10884996249106435,8.665958926852489e-08,6.2407637417948918e-08,2.5591372136754846e-08,1.5548603995156429e-08,1.5280108448920782e-08,7.6198267141134325e-09,5.6361734653937126e-11,1.6156129177816366e-10,4.5086911273535791e-11,6.9873827783705236e-10,7.2308341612861321e-09,5.0411463315878725e-10,3.8017841327789613e-09,2.8108051167949417e-11,1.5002144399295278e-10
3.60449270237672e-08,0.011238122177991012,1.6857254042084965e-07,7.8499286667140565e-09,8.1340547387888079e-09,3.5642996873548972e-08,7.4225186826849545e-11,0.0,0.0,1.7667728963741527e-08,4.7016574195519778e-12,4.6359839012149737e-13,3.0203832839043454e-13,4.3252256568517757e-13,5.2496342239491738e-23,1.9663867133096311e-17,2.4971540842202603e-13,8.8752999032127634e-07,3.8499989036831482e-10,2.9914790706938309e-21,9.6551732787879803e-23,9.1299056550826184e-14,1.7671722139377414e-13,1.3453906736949158e-14,1.1906835821327777e-13,6.8694620892154624e-12,1.0078819877521544e-15,2.029641541900919e-13,2.0434187695901795e-06,3.4808032359631106e-09,2.2949913777193161e-10,7.0890643110587143e-07,9.2189076163868131e-14,5.9294436252765389e-17,3.6497153002493757e-14,2.2619548431952842e-13,0.88168480800000004,0.0,0.009458951209484652,0.10884996119622035,8.6659879965539349e-08,6.2408494447708189e-08,2.5591320409669596e-08,1.6312188758997859e-08,1.603051684726077e-08,7.9936516791648111e-09,5.9139540643194572e-11,1.6156095926462164e-10,4.7307859942217778e-11,6.9876244961600418e-10,7.3664847831938914e-09,5.0412820968507144e-10,3.8884182121371896e-09,2.9491910233659094e-11,1.5002851856493314e-10
3.66759499022681e-08,0.011238122850558835,1.7352023591736229e-07,8.2411963480190907e-09,8.535457505124442e-09,3.7423090062443791e-08,7.9368237503283881e-11,0.0,0.0,1.8351204219272328e-08,5.0045482060339408e-12,4.9741843625599207e-13,3.1695906819232735e-13,4.5242106906946319e-13,5.6047657686695796e-23,2.0343976799384388e-17,2.6231964731746134e-13,9.0494774590541383e-07,4.0026929381438788e-10,3.3524895381579947e-21,1.0555560024650025e-22,9.5812788885293421e-14,1.8095806378458664e-13,1.4187374281797259e-14,1.2985754655574629e-13,7.0244551745232372e-12,1.1185558563115431e-15,2.1675242477893583e-13,2.0865076403419862e-06,3.6175863921605821e-09,2.3771800059144134e-10,7.1862405045445879e-07,9.5084391533924268e-14,6.469907651247832e-17,3.9756325116102943e-14,2.455371893364512e-13,0.88168480800000004,0.0,0.0094589316097281328,0.10884995987819181,8.666008841684475e-08,6.240920337675706e-08,2.5591268323231025e-08,1.7097804157419434e-08,1.6802414839253595e-08,8.378156505332692e-09,6.1997217430148273e-11,1.615606234120529e-10,4.9593107651099765e-11,6.9878233700725023e-10,7.5008242079151431e-09,5.0413958722865079e-10,3.9750468885491668e-09,3.0915464457850337e-11,1.5003448420559308e-10
3.793799565926991e-08,0.011238124198878452,1.8350555274474138e-07,9.0577272539829481e-09,9.3726445401601099e-09,4.1138532007963756e-08,9.0416280601807378e-11,0.0,0.0,1.9756129017390648e-08,5.6531729470766798e-12,5.7067249635317854e-13,3.4818626742992675e-13,4.9404826018790196e-13,6.3709274781881805e-23,2.1765002126383865e-17,2.8881404868789689e-13,9.3977519051153049e-07,4.3171629229322812e-10,4.1847521387899738e-21,1.2555669339580535e-22,1.0527677627647805e-13,1.8947529656320272e-13,1.5730856933085233e-14,1.5371300387061664e-13,7.3348656249094646e-12,1.3699178622758394e-15,2.4627178463083079e-13,2.1730035223509317e-06,3.8991610208995527e-09,2.5456758474162246e-10,7.3774489526640982e-07,1.0098161891651718e-13,7.6652525346598648e-17,4.6949745670086675e-14,2.8796646256313115e-13,0.88168480800000004,0.0,0.0094588922458604032,0.10884995717250052,8.6660313283113596e-08,6.2410262118021268e-08,2.5591163265684506e-08,1.8735687689134481e-08,1.8411182461052286e-08,9.1794506134308228e-09,6.7954071100941884e-11,1.6155994384075703e-10,5.4358149929445725e-11,6.9881197070337771e-10,7.7655707885659555e-09,5.0415701041097172e-10,4.1482833533482297e-09,3.388257778338932e-11,1.5004372643665967e-10
3.920004141627172e-08,0.011238125551359585,1.9360108991561386e-07,9.9200081124769274e-09,1.0256075584699506e-08,4.5062967189694786e-08,1.0252786016605178e-10,0.0,0.0,2.1211328183974258e-08,6.3617425156766807e-12,6.5189045186552596e-13,3.8131129094060733e-13,5.3821616774386899e-13,7.2173505333794226e-23,2.3273405527894924e-17,3.1708207655134829e-13,9.7459184126879098e-07,4.6437507730543693e-10,5.1836494218486087e-21,1.484545853425328e-22,1.1534245105243498e-13,1.98038767511858e-13,1.7378955551180061e-14,1.8084853943371216e-13,7.6458473724051912e-12,1.6658420147712141e-15,2.7848599625354009e-13,2.2599158135197062e-06,4.1914139711386069e-09,2.7196407681586221e-10,7.564539942792754e-07,1.0702623893599833e-13,9.0253260804141885e-17,5.511340830401433e-14,3.357349398233862e-13,0.88168480800000004,0.0,0.009458852660818088,0.10884995437386087,8.666035113977903e-08,6.2410954113398039e-08,2.5591057246786473e-08,2.0463315648148483e-08,2.010735597871297e-08,1.0024168277180342e-08,7.4235843030525722e-11,1.6155925621648564e-10,5.9385159941615678e-11,6.988315690267663e-10,8.0250884079736281e-09,5.0416898933956057e-10,4.321485787426497e-09,3.7011115994157243e-11,1.5005022290160844e-10
4.0462087173273526e-08,0.0112381269079041,2.0379566131523869e-07,1.0828500223050233e-08,1.118618713940566e-08,4.9198571283552347e-08,1.1576062518588391e-10,0.0,0.0,2.2716360719660486e-08,7.13371246679868e-12,7.4167046640688962e-13,4.163961865726088e-13,5.8505061703241294e-13,8.1515090030067142e-23,2.4877137673366252e-17,3.4719563855689078e-13,1.0093976734983547e-06,4.9824673537144157e-10,6.375233048675786e-21,1.7455478784417498e-22,1.2603425002394045e-13,2.0664719284197195e-13,1.9134699775755707e-14,2.1157016530878246e-13,7.9574095688717588e-12,2.0122176688642851e-15,3.1351981845412451e-13,2.3472354040805963e-06,4.4943459132445346e-09,2.8990485346334344e-10,7.747601366895673e-07,1.132249779760307e-13,1.0565363401464972e-16,6.4334988429727939e-14,3.8926830301720954e-13,0.88168480800000004,0.0,0.0094588128523657496,0.10884995148219301,8.6660261558081094e-08,6.2411381082851146e-08,2.5590950429210806e-08,2.2281654926255637e-08,2.1891785277056138e-08,1.0912721388963226e-08,8.0845726535323568e-11,1.615585623655827e-10,6.4676983490938078e-11,6.9884420506549063e-10,8.2794080258080883e-09,5.0417703566460254e-10,4.4946485665545181e-09,4.0302627075316304e-11,1.5005473620202298e-10
4.1724132930275334e-08,0.011238128268416865,2.1407855818293321e-07,1.1783614581207169e-08,1.2163365274464261e-08,5.354729212310942e-08,1.3017275282689003e-10,0.0,0.0,2.4270774015991016e-08,7.972616834059418e-12,8.4063834024814693e-13,4.5350511398270101e-13,6.3468317925301091e-13,9.18160143296598e-23,2.6584587128958751e-17,3.7922769754973308e-13,1.0441926795867138e-06,5.3333241034487904e-10,7.7886013892718977e-21,2.0418521061741293e-22,1.3737757826047923e-13,2.1529938858821012e-13,2.1001080147855707e-14,2.4619905388075435e-13,8.2695633816972938e-12,2.4154552001663708e-15,3.5149723841143493e-13,2.4349534203909116e-06,4.8079575076045274e-09,3.0838735514596803e-10,7.9267194074626113e-07,1.1958495347200364e-13,1.2301312648377516e-16,7.4706142051028488e-14,4.4900545140017572e-13,0.88168480800000004,0.0,0.0094587728184950398,0.10884994849746617,8.6660085018053369e-08,6.2411616523493533e-08,2.5590842902751999e-08,2.419158215791733e-08,2.3765229505935362e-08,1.1845476535769575e-08,8.7786575980696683e-11,1.6155786330804777e-10,7.0236201801566311e-11,6.988520202024258e-10,8.5285738757448836e-09,5.0418224205129249e-10,4.6677676258564413e-09,4.3758489765744984e-11,1.5005781778532013e-10
4.298617868727714e-08,0.01123812963280473,2.2443953280987272e-07,1.2785714039161871e-08,1.3187947817071781e-08,5.8110859454885427e-08,1.4582288765178427e-10,0.0,0.0,2.5874105235046701e-08,8.8820652623961295e-12,9.4944790775974877e-13,4.9270438592775525e-13,6.8725087118951387e-13,1.0316594863364515e-22,2.8404575795734884e-17,4.1325213653293428e-13,1.0789768632051012e-06,5.6963330408789034e-10,9.4561522874508056e-21,2.3769729892023621e-22,1.4939880572709797e-13,2.2399425108236792e-13,2.2981047152571677e-14,2.8507154273163868e-13,8.5823213499098778e-12,2.8825090402920152e-15,3.9254132880616175e-13,2.5230612079348567e-06,5.1322494037054384e-09,3.2740908036207949e-10,8.1019785170157815e-07,1.2611360035293663e-13,1.4249829216516539e-16,8.6322469633920579e-14,5.153979162218912e-13,0.88168480800000004,0.0,0.0094587325574149988,0.10884994541969771,8.6659848764054689e-08,6.2411713300584393e-08,2.5590734712687905e-08,2.6193887494269864e-08,2.5728360983564884e-08,1.2822756968434426e-08,9.5060921350772699e-11,1.6155715957031059e-10,7.6065142574671261e-11,6.9885649457705408e-10,8.7726408359935747e-09,5.0418539473706684e-10,4.8408400517178461e-09,4.737992090855302e-11,1.5005986460034491e-10
4.424822444427895e-08,0.011238131000977173,2.348687826532656e-07,1.3835115394424885e-08,1.426022646536869e-08,6.2890794368003547e-08,1.627700833760574e-10,0.0,0.0,2.7525882540960884e-08,9.8657400304626228e-12,1.0687813946208104e-12,5.3406250370023695e-13,7.4289585319311813e-13,1.1566267265309946e-22,3.0346353842566867e-17,4.4934362929883745e-13,1.1137502350471175e-06,6.0715067678053731e-10,1.1413849171861505e-20,2.7546719983155969e-22,1.6212526222415562e-13,2.3273074160809349e-13,2.5077510349853607e-14,3.2853912205002123e-13,8.8956968937191146e-12,3.4209004869699004e-15,4.3677411633017058e-13,2.6115503176671475e-06,5.4672222383377972e-09,3.469675803662666e-10,8.2734614131482466e-07,1.3281860811419998e-13,1.6428268957096983e-16,9.9283474618792402e-14,5.8890926817583179e-13,0.88168480800000004,0.0,0.0094586920675427087,0.10884994224895192,8.665957113091985e-08,6.2411709424860801e-08,2.5590625881094601e-08,2.8289278252183158e-08,2.7781768968886398e-08,1.3844844504372916e-08,1.0267098232975517e-10,1.6155645142031576e-10,8.2165890678789469e-11,6.9885864883587325e-10,9.0116722214062196e-09,5.0418705920232702e-10,5.0138637688157879e-09,5.1167982553526558e-11,1.5006116222274892e-10
4.551027020128076e-08,0.011238132372845749,2.4535693487336859e-07,1.4932091408035918e-08,1.5380448830697033e-08,6.7888418406394496e-08,1.8107374708124454e-10,0.0,0.0,2.9225626202020964e-08,1.0927392976497024e-11,1.1993497358698223e-12,5.7765018721779931e-13,8.0176512705962494e-13,1.2941248129631976e-22,3.2419593989030565e-17,4.8757751679483373e-13,1.1485128098091603e-06,6.4588584692774114e-10,1.3701500830546464e-20,3.1789695568505194e-22,1.7558523082528139e-13,2.4150787445200994e-13,2.7293337582465078e-14,3.7696840554537828e-13,9.2097039471803902e-12,4.0387402609763327e-15,4.843164609878083e-13,2.700412495085827e-06,5.8128766331257174e-09,3.6706045436195008e-10,8.4412490857955226e-07,1.3970786704105404e-13,1.8854680455073128e-16,1.1369251692497783e-13,6.7001452007647961e-13,0.88168480800000004,0.0,0.009458651347494261,0.1088499389853388,8.6659264621113828e-08,6.2411632363581552e-08,2.5590516420021763e-08,3.047838244154989e-08,2.9925963306347793e-08,1.4911981365536885e-08,1.1061868190725724e-10,1.6155573901287789e-10,8.8540298483611109e-11,6.9885919118440912e-10,9.2457379372075746e-09,5.0418764413903159e-10,5.1868373036002753e-09,5.5123588817912477e-11,1.5006191707707008e-10
4.677231595828257e-08,0.01123813374832419,2.5589503130320496e-07,1.6076872752206247e-08,1.6548820407959847e-08,7.3104862362481762e-08,2.0079358588557559e-10,0.0,0.0,3.0972849572748787e-08,1.2070842336541143e-11,1.3418928547980653e-12,6.2354039997697729e-13,8.6401023484063453e-13,1.4453056940853141e-22,3.4634385041902234e-17,5.2802968933122222e-13,1.1832646043108656e-06,6.8584019109109858e-10,1.6363055454786113e-20,3.6541572366617001e-22,1.8980793990749228e-13,2.5032470797707888e-13,2.963135426150203e-14,4.3074108525699179e-13,9.5243567003775039e-12,4.7447507808544881e-15,5.3528794600250809e-13,2.7896396717862062e-06,6.1692131914604047e-09,3.8768534515581713e-10,8.6054208153299943e-07,1.4678942277311591e-13,2.1547796403201405e-16,1.2965676161021061e-13,7.5919952654738559e-13,0.88168480800000004,0.0,0.0094586103960760132,0.10884993562901266,8.6658937838373814e-08,6.2411502037130189e-08,2.5590406336203791e-08,3.2761752170405909e-08,3.2161377942705203e-08,1.6024371951403577e-08,1.1890565950618885e-10,1.6155502244172656e-10,9.5189995836024854e-11,6.9885861551353134e-10,9.4749129624639095e-09,5.0418744598189708e-10,5.359759615727544e-09,5.9247512504824735e-11,1.5006227890228715e-10
4.8034361715284375e-08,0.011238135127328273,2.6647451386354092e-07,1.7269649888472518e-08,1.7765506475243052e-08,7.854107475730216e-08,2.2198955601914019e-10,0.0,0.0,3.2767059971281352e-08,1.3299969506330171e-11,1.4971799033966981e-12,6.7180836929840995e-13,9.2978696002101956e-13,1.6114139292325834e-22,3.7001224591219353e-17,5.7077647473131675e-13,1.2180056363801022e-06,7.2701514341326857e-10,1.9446909331464771e-20,4.1848101920298047e-22,2.0482355394218961e-13,2.5918033804715676e-13,3.2094342730222722e-14,4.9025387100728842e-13,9.8396694238577677e-12,5.548288126598829e-15,5.898067778785391e-13,2.8792239587754771e-06,6.5362324951209044e-09,4.0883993526348797e-10,8.7660541980464548e-07,1.5407143809404593e-13,2.4527024126072969e-16,1.4728712297637253e-13,8.5696038275901789e-13,0.88168480800000004,0.0,0.0094585692122761845,0.10884993218017043,8.6658596650611392e-08,6.2411332851517393e-08,2.5590295632004221e-08,3.5139866929858508e-08,3.4488374317961654e-08,1.7182184548080123e-08,1.2753328364104123e-10,1.6155430175002428e-10,1.0211639968418102e-10,6.9885726441683314e-10,9.6992761149695273e-09,5.0418667914707855e-10,5.5326299808340153e-09,6.3540391483296126e-11,1.500623560247269e-10
4.929640747228618e-08,0.011238136509775742,2.7708721042662195e-07,1.8510574879168606e-08,1.9030633925600182e-08,8.4197830019708474e-08,2.4472181418990369e-10,0.0,0.0,3.4607759471365418e-08,1.4618715741255251e-11,1.6660094660102415e-12,7.225316024459279e-13,9.9925503259085178e-13,1.7937900421622078e-22,3.9531010788510172e-17,6.1589453238548765e-13,1.252735924081274e-06,7.6941219501348738e-10,2.3006230276330791e-20,4.7757997996703268e-22,2.2066316326320967e-13,2.6807389300663813e-13,3.4685041700668324e-14,5.5591841566433855e-13,1.0155656343206489e-11,6.4593636664394663e-15,6.4798969586736636e-13,2.9691576407268923e-06,6.9139351008936321e-09,4.3052194344352997e-10,8.9232251751136508e-07,1.6156216054514276e-13,2.7812435332738254e-16,1.6669820455100736e-13,9.6380282445729824e-13,0.88168480800000004,0.0,0.0094585277952567368,0.1088499286390503,8.6658245001501336e-08,6.2411135172629049e-08,2.5590184306856921e-08,3.7613136763751613e-08,3.690724463565289e-08,1.838555297618103e-08,1.3650266412596444e-10,1.6155357694635911e-10,1.0932072336397683e-10,6.9885537320120836e-10,9.9189090377088349e-09,5.0418549795498082e-10,5.7054479050851459e-09,6.8002734839866628e-11,1.5006222642542377e-10
