Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199)
7.996010151181306e-07,0.0025160833371052262,3.9135762760460631e-13,4.087041346008786e-13,4.2792962893664009e-13,2.5100333025792605e-12,1.8124971536653461e-13,0.0,0.0,1.366488410672362e-10,2.0968603640558057e-13,3.3829090810594962e-19,2.5487427735471543e-20,7.2093793569188284e-21,4.3096038143088352e-39,5.2832684108862439e-28,6.1960638986338136e-22,5.0117326835414289e-11,1.9380812559274305e-13,1.048868583757433e-31,8.2461673083698087e-34,1.3552290008642077e-20,8.6882740476221182e-23,1.4015270007123131e-23,1.6551636164196631e-19,2.4951037340393226e-16,2.4549745260033971e-22,6.4177460829907169e-22,3.250148993237355e-10,1.7913871560900565e-12,7.2590322492134853e-14,2.2837768642599614e-11,3.1090394519378224e-19,8.2671276208449396e-28,1.6535470036182143e-20,5.6666510435526243e-20,0.88168480800000004,0.0,0.0094599997315921204,0.10884999959615453,2.1233798031010874e-11,1.7317949085037938e-11,1.2451999427773757e-11,6.5671879294861422e-13,2.6731176413123047e-13,1.5444237403298308e-13,2.1382944204601416e-13,1.916705254338503e-11,4.2957025539670413e-13,5.0478193463245797e-11,8.7986205652899459e-11,3.5827058150627e-11,6.4913384710665348e-11,1.2347741835038318e-13,2.4753635731400768e-12,2.4014413156434004e-11,1.6155896363589812e-11,8.7582462998980765e-13,1.6005463190418269e-12,2.2630405077992383e-13,2.8494245884976266e-11,1.7181092103841091e-14,3.087481049373986e-16,1.321693920667933e-12
8.48068683897196e-07,0.0025160833371709545,3.9840347525202542e-13,4.4525758031995968e-13,4.6591246037024205e-13,2.736078744530426e-12,2.1032609836968989e-13,0.0,0.0,1.5058064018010133e-10,2.4592785353978954e-13,4.1580703533330618e-19,3.0502792160776291e-20,8.324030592243604e-21,4.7549376235506822e-39,5.725813795334363e-28,7.1867767081484833e-22,5.429990229059647e-11,2.2318586697419609e-13,1.3434478702509543e-31,6.8422685971364898e-35,1.5866826989891605e-20,9.4867177340466322e-23,1.6480947526180144e-23,2.089681763842447e-19,2.71504406186494e-16,3.2184987740248089e-22,7.3539113266756728e-22,3.5484022318356546e-10,2.0626577771581953e-12,7.9791555670784846e-14,2.3605205770183129e-11,3.3839727248957094e-19,1.0210902227692606e-27,2.04399197495194e-20,6.818319823889591e-20,0.88168480800000004,0.0,0.0094599997150408531,0.10884999956985221,2.1594101352377308e-11,1.7594253154004025e-11,1.2542125167859589e-11,7.0409611335191078e-13,2.8311278470567644e-13,1.639127029280729e-13,2.2650558949165092e-13,1.9331712207837661e-11,4.6064275310459828e-13,5.1660732870637614e-11,9.2127549671552496e-11,3.6500523427806091e-11,7.083897688567566e-11,1.3107484117551491e-13,2.5232076873667956e-12,2.6257121662683269e-11,1.754172178049356e-11,9.8383703933119782e-13,1.6316695829686295e-12,2.3155900750069114e-13,3.1310549516425148e-11,1.8241624671677354e-14,3.3851578230321835e-16,1.3340540264264092e-12
8.965363526762614e-07,0.0025160833372383554,4.0477862292732998e-13,4.8239166261371469e-13,5.0446150409005453e-13,2.9659611646691368e-12,2.4189269746726155e-13,0.0,0.0,1.6492231447444254e-10,2.857376490796763e-13,5.0530676372860141e-19,3.6168865049207649e-20,9.533156215187692e-21,5.2091242838506853e-39,6.1738580561517031e-28,8.2663506591356296e-22,5.853515996101005e-11,2.5493548317437737e-13,1.6945144518035008e-31,1.3951358148675584e-34,1.840184624626748e-20,1.0301473570816014e-22,1.9184233983237562e-23,2.6009865673771397e-19,2.9383074302840206e-16,4.1561607192086e-22,8.3673671069054115e-22,3.8527352490136496e-10,2.3558027076690565e-12,8.7224874440557711e-14,2.4334189004108619e-11,3.6630898216495013e-19,1.245642778191604e-27,2.4954090526651057e-20,8.1112968705301883e-20,0.88168480800000004,0.0,0.0094599996984574761,0.10884999954347525,2.1913574781363037e-11,1.7841132374256748e-11,1.2616870728400004e-11,7.5175594657219222e-13,2.9891955548550649e-13,1.7338643447403445e-13,2.3918634661924617e-13,1.9468266463518791e-11,4.9190157574136734e-13,5.2712239250649527e-11,9.6080902911399241e-11,3.7101174922529243e-11,7.6857125090299515e-11,1.386749897732815e-13,2.565867073516333e-12,2.8541771757275324e-11,1.8943209795613945e-11,1.0980520826972021e-12,1.6594184531836786e-12,2.3623137144081205e-13,3.4191367941604624e-11,1.9302537117046569e-14,3.6880432981683277e-16,1.3443050948773407e-12
9.450040214553268e-07,0.002516083337307289,4.1055803521513888e-13,5.2004612557065696e-13,5.4351188193848937e-13,3.199318654867248e-12,2.7598420578032777e-13,0.0,0.0,1.7964769636247006e-10,3.2921533963507617e-13,6.0781595276710453e-19,4.2530606035650223e-20,1.0838230486215806e-20,5.6716782688039666e-39,6.62683673832188e-28,9.4362053285041237e-22,6.2816133266221702e-11,2.8908479505174854e-13,2.1082664234116649e-31,1.8513836300165374e-34,2.1162402237297702e-20,1.1131219488505942e-22,2.2128535037485865e-23,3.1964841580168859e-19,3.1644973198690208e-16,5.2941901441586766e-22,9.4595193181399502e-22,4.1626554470406555e-10,2.6710772706420163e-12,9.4878608971167146e-14,2.502624299925183e-11,3.9458923399211529e-19,1.5026892707596713e-27,3.0125299873897578e-20,9.5517445595681635e-20,0.88168480800000004,0.0,0.0094599996818419772,0.10884999951702833,2.2196703420059468e-11,1.8062081032954177e-11,1.2678859815918677e-11,7.9966341912634113e-13,3.147318251723564e-13,1.8286347871976493e-13,2.5187153668456738e-13,1.9581515003691146e-11,5.2332372700265583e-13,5.3646330976176544e-11,9.9850677196837701e-11,3.7637659391566485e-11,8.2955975265308669e-11,1.4627780643579548e-13,2.6039571057828331e-12,3.0864579401369912e-11,2.035877603817232e-11,1.2184719831109073e-12,1.6841933870945422e-12,2.4038177444598528e-13,3.7130952741615052e-11,2.0363823301846686e-14,3.9955445742763896e-16,1.3528064865133197e-12
9.934716902343923e-07,0.002516083337377628,4.1580781235739866e-13,5.5816737375087289e-13,5.8300554250301433e-13,3.4358294738871238e-12,3.1263132163212016e-13,0.0,0.0,1.9473240153737196e-10,3.7645445297477031e-13,7.2437720267669007e-19,4.9633318105630344e-20,1.2240552508171503e-20,6.1409854222960943e-39,7.0840836313063264e-28,1.0697537261475471e-21,6.7136644410202357e-11,3.2565791583250879e-13,2.5910879522487881e-31,5.1158389693213556e-35,2.4153157991039115e-20,1.1974759205191344e-22,2.5316564695575567e-23,3.8836828426179979e-19,3.3932611703120347e-16,6.6607620913495202e-22,1.0631609291591251e-21,4.4777170871003713e-10,3.008702662685796e-12,1.0274156363965698e-13,2.5682914133447414e-11,4.2319370713467382e-19,1.7945122364339405e-27,3.6000154723294809e-20,1.114542426543136e-19,0.88168480800000004,0.0,0.0094599996651943373,0.10884999949051567,2.2447536254650515e-11,1.826017477797295e-11,1.2730268276321011e-11,8.4778772533815952e-13,3.3054878959266203e-13,1.9234345758227958e-13,2.6456053030021373e-13,1.9675437054808948e-11,5.548888964531766e-13,5.4475457141173697e-11,1.0344189277225395e-10,3.8117598156583302e-11,8.9124970780951761e-11,1.5388299808496946e-13,2.6380208901383929e-12,3.3222210039918889e-11,2.178710696766583e-11,1.3450987615419091e-12,1.7063479193767615e-12,2.4406562508577338e-13,4.0124166912322384e-11,2.1425443664868215e-14,4.307139109910917e-16,1.3598566654137319e-12
9.999999999999997e-07,0.002516083337449261,4.1647769223807095e-13,5.6333509463871236e-13,5.8835608859128942e-13,3.4679111129267591e-12,3.1776428145601492e-13,0.0,0.0,1.9679042717154435e-10,3.8310955392125743e-13,7.4120848845081957e-19,5.0649110841386633e-20,1.2436932347108523e-20,6.2046288138226327e-39,7.1459621820277329e-28,1.0874478046207895e-21,6.7721307943644888e-11,3.3077049137410817e-13,2.6617539292655004e-31,3.2323195374031505e-35,2.4573825003629349e-20,1.2089372992154828e-22,2.5764719480963192e-23,3.9836639701316503e-19,3.4242535744902649e-16,6.8639099229517502e-22,1.0795652612823967e-21,4.5205245246629427e-10,3.0558975388526153e-12,1.0381605717527499e-13,2.576874402577965e-11,4.2706914566775924e-19,1.8365989330128168e-27,3.6847732954781017e-20,1.1372089879073668e-19,0.88168480800000004,0.0,0.0094599996629495392,0.10884999948693977,2.2479056412257706e-11,1.8285261702589961e-11,1.2736486144501895e-11,8.5428483434145469e-13,3.326795406125843e-13,1.9362054951656897e-13,2.6626990643599682e-13,1.9686797179387181e-11,5.591504650175182e-13,5.4579743196394133e-11,1.0391225740434681e-10,3.817829683413239e-11,8.9960735577898254e-11,1.549075307770712e-13,2.642328113963437e-12,3.3542266069516592e-11,2.1980408673438275e-11,1.3626290573947954e-12,1.7091491453732417e-12,2.4452896347275115e-13,4.0531178279264882e-11,2.156846001748494e-14,4.3493961518537624e-16,1.3607093878805366e-12
1.0419393590134577e-06,0.002516083337449261,4.2058584441267593e-13,5.9670769643748494e-13,6.2289050141370727e-13,3.6752073648705778e-12,3.5186116656643983e-13,0.0,0.0,2.1015370641943325e-10,4.2754256299739973e-13,8.5604787339228081e-19,5.7522574013314165e-20,1.3741264087322437e-20,6.6157298279896092e-39,7.54495784379424e-28,1.2051339784890768e-21,7.1491219448530741e-11,3.6467567154628582e-13,3.1495351230627994e-31,4.2181775771026336e-35,2.7378426430442791e-20,1.2831009223304478e-22,2.8750416780293891e-23,4.6701714229475722e-19,3.6242864009206934e-16,8.285964012446078e-22,1.1884728092579128e-21,4.7975164455972651e-10,3.3688698258391895e-12,1.1080302088206124e-13,2.6305743290416433e-11,4.5208310920956437e-19,2.1233502926888675e-27,4.2624392798057255e-20,1.289770794340123e-19,0.88168480800000004,0.0,0.0094599996485145443,0.1088499994639411,2.2669710448744676e-11,1.8438127182253562e-11,1.2772902831809168e-11,8.9610155572037245e-13,3.4636930497272229e-13,2.0182579415997887e-13,2.7725242191024801e-13,1.9753329317912728e-11,5.8657908326534053e-13,5.5210949171636049e-11,1.0686004412244524e-10,3.8547704967544023e-11,9.5354732137697206e-11,1.6149011021053233e-13,2.6685366127408884e-12,3.561172496225173e-11,2.3227113445184406e-11,1.4779340538843354e-12,1.7261932896205942e-12,2.4733334082478207e-13,4.3166429376663992e-11,2.2487335869316208e-14,4.6223664202933187e-16,1.3657036887369438e-12
1.0904070277925231e-06,0.002516083337522082,4.2494315625135498e-13,6.3562456059872918e-13,6.6312015060908149e-13,3.9171972855234923e-12,3.9369765774625026e-13,0.0,0.0,2.2589043234903392e-10,4.8256169485542267e-13,1.0038983058284589e-18,6.6244150505843533e-20,1.534136609121488e-20,7.0957156031556535e-39,8.0089396113566237e-28,1.3498427897676846e-21,7.5875010182767006e-11,4.061559780929564e-13,3.790322455546213e-31,2.1743432403097505e-34,3.0842207833920782e-20,1.3698987172745928e-22,3.243165301224226e-23,5.563600059533359e-19,3.8572958729648748e-16,1.0201757025543061e-21,1.3219831021447026e-21,5.1216874721680805e-10,3.7517429189497865e-12,1.1905273941102369e-13,2.6896251724366133e-11,4.8122260178359189e-19,2.4913918425771157e-27,5.0042750875081636e-20,1.4813592815011277e-19,0.88168480800000004,0.0,0.0094599996318025965,0.10884999943730807,2.2866488812783278e-11,1.8598331429244911e-11,1.2808261400694355e-11,9.4458058982981875e-13,3.6219201268209015e-13,2.1130976936358909e-13,2.8994612941051958e-13,1.9817926705646924e-11,6.1837825945985452e-13,5.5863074425595068e-11,1.1011097836208026e-10,3.893389529508219e-11,1.0163694276590575e-10,1.6909857177224208e-13,2.6959252102462405e-12,3.8030534038922869e-11,2.4677892050999679e-11,1.6169789949091004e-12,1.7440034165422133e-12,2.5023059351828363e-13,4.6253662503696922e-11,2.3549420994590022e-14,4.9408206931010264e-16,1.3705529607139932e-12
1.1388746965715885e-06,0.0025160833375960016,4.2892500627690681e-13,6.7487999341717112e-13,7.0365265556350568e-13,4.1615716788414326e-12,4.3816183858912254e-13,0.0,0.0,2.4192283696236667e-10,5.4158870191154914e-13,1.1690102402545103e-18,7.5843971106399106e-20,1.7041734645611935e-20,7.5798603631693997e-39,8.4756002342725269e-28,1.5039464728654278e-21,8.0283730223411093e-11,4.501141765862436e-13,4.5203130573461704e-31,2.8862228135147424e-34,3.4548223695211775e-20,1.4577801414314855e-22,3.6361384849612278e-23,6.5716635666176721e-19,4.092043908424484e-16,1.2441932231788966e-21,1.463775047695451e-21,5.4498979173633244e-10,4.1574624046570548e-12,1.2748094725203368e-13,2.7455939589336185e-11,5.1058129507717931e-19,2.9007699885701109e-27,5.8298857642495823e-20,1.6897720540952997e-19,0.88168480800000004,0.0,0.0094599996150584887,0.10884999941061975,2.3040795211212581e-11,1.8742894437510406e-11,1.2837585111601793e-11,9.932030802992698e-13,3.7801542215182305e-13,2.2079456761505395e-13,3.0264046000459352e-13,1.9871499201067597e-11,6.5027209373328626e-13,5.6441099400078849e-11,1.1320078329549221e-10,3.9281383355653506e-11,1.0796423621001831e-10,1.7670773142415983e-13,2.7205579204741345e-12,4.0476354176587281e-11,2.6138693156048842e-11,1.7622341546944996e-12,1.7600199076268455e-12,2.5279859586313096e-13,4.9382242830053673e-11,2.4611608512206259e-14,5.2621442573730344e-16,1.3745745252505562e-12
1.187342365350654e-06,0.0025160833376709343,4.325714009827361e-13,7.1444005724097122e-13,7.444504446382929e-13,4.4081273023612547e-12,4.8527217223350257e-13,0.0,0.0,2.5823251362998028e-10,6.0469561612913784e-13,1.3524754205048144e-18,8.6368057453667991e-20,1.8843135466405196e-20,8.0675023251675745e-39,8.9445467161906459e-28,1.6674979493872813e-21,8.47135975270708e-11,4.9656333264946485e-13,5.3465110398681557e-31,2.8875948786381432e-34,3.8499947213540434e-20,1.5466641809818793e-22,4.0540327561918107e-23,7.7020870719448676e-19,4.3283132528751158e-16,1.5042063015231253e-21,1.6139207610677785e-21,5.7818458947296336e-10,4.586147804946354e-12,1.3607833300471105e-13,2.7986281156830617e-11,5.4013187012481588e-19,3.353558567319509e-27,6.7435149630155727e-20,1.9154397167169101e-19,0.88168480800000004,0.0,0.0094599995982822243,0.10884999938387904,2.319524133742939e-11,1.8873671809159008e-11,1.2861903787462668e-11,1.0419495355390984e-12,3.9383799059654402e-13,2.3027932358848375e-13,3.1533417623470693e-13,1.9915928827649888e-11,6.8224774245171676e-13,5.695336329363745e-11,1.1613569651500996e-10,3.9594764502395861e-11,1.1433009348585665e-10,1.843168961168693e-13,2.7427621270844805e-12,4.2947172764482545e-11,2.760889461776752e-11,1.9136995079555856e-12,1.7744558603210673e-12,2.5507442972770118e-13,5.2548955260510536e-11,2.5673801831245613e-14,5.586021872852231e-16,1.3779096220671919e-12
1.2358100341297194e-06,0.0025160833377468063,4.3591760235599916e-13,7.5427438832359763e-13,7.8547976127669183e-13,4.6566824423085234e-12,5.3504480341296524e-13,0.0,0.0,2.7480229826496052e-10,6.719499738111421e-13,1.5553943541556412e-18,9.786248709258662e-20,2.0746235814047499e-20,8.5581294394294062e-39,9.4153961772006222e-28,1.8405381361332898e-21,8.9161277537030792e-11,5.4551450438534561e-13,6.2760534550337693e-31,2.2405686001352777e-34,4.2700630658822732e-20,1.636477150471394e-22,4.4968847390566694e-23,8.9626137092304838e-19,4.5659122025537298e-16,1.8039454253959285e-21,1.7724823770388438e-21,6.1172568196177329e-10,5.0379001682337449e-12,1.4483603634264351e-13,2.8488714593200463e-11,5.6985022184698542e-19,3.8517691406873534e-27,7.7492807050381266e-20,2.1587611357418703e-19,0.88168480800000004,0.0,0.0094599995814738068,0.10884999935708865,2.3332152764876254e-11,1.8992299897894987e-11,1.2882072073378892e-11,1.090802458327835e-12,4.0965818626966583e-13,2.3976315942466223e-13,3.2802604844605823e-13,1.9952775494854674e-11,7.1429367750140788e-13,5.7407352123527691e-11,1.1892203521672009e-10,3.9878087397896696e-11,1.2072875435208457e-10,1.919253618742394e-13,2.7628261220899314e-12,4.5441215474156054e-11,2.9087979977117525e-11,2.0713744256936721e-12,1.7874989056325198e-12,2.5709137665730503e-13,5.5750950892303948e-11,2.6735902728729261e-14,5.9121757128993787e-16,1.3806755614839084e-12
1.2842777029087848e-06,0.0025160833378235483,4.3899482215240942e-13,7.9435578296483573e-13,8.2671026025655145e-13,4.9070744136131005e-12,5.8749379319779486e-13,0.0,0.0,2.9161618240273879e-10,7.4341511861560414e-13,1.7788752064353452e-18,1.103733564459846e-19,2.2751615534833842e-20,9.0512543676182455e-39,9.8878503878149246e-28,2.0230976560342615e-21,9.3623831025673337e-11,5.9697698083419848e-13,7.3162029765151438e-31,2.2285794130038702e-34,4.7153329881683182e-20,1.7271519574786353e-22,4.9647018942645417e-23,1.0360993998067366e-18,4.8046715915125668e-16,2.1473089251885499e-21,1.9395131045500263e-21,6.455880670280563e-10,5.51280426427752e-12,1.537456365771802e-13,2.8964635200994772e-11,5.9971507841287458e-19,4.3973487815629387e-27,8.8511706082968845e-20,2.4201052751839186e-19,0.88168480800000004,0.0,0.0094599995646332449,0.10884999933025098,2.3453597930684093e-11,1.9100221150147711e-11,1.2898798336026283e-11,1.1397461120496477e-12,4.25474523814741e-13,2.4924520709082271e-13,3.4071488304597537e-13,1.998333323769411e-11,7.4639953143990304e-13,5.7809768050187756e-11,1.2156613655266242e-10,4.013491939025053e-11,1.2715513676779929e-10,1.9953243168992294e-13,2.7810038224527613e-12,4.7956917888258445e-11,3.0575520308431764e-11,2.2352576848441724e-12,1.7993142867653903e-12,2.5887922865006578e-13,5.8985708419921558e-11,2.7797813833447896e-14,6.2403609160797472e-16,1.3829694915186096e-12
1.3327453716878502e-06,0.0025160833379010996,4.4183078638216981e-13,8.3465983431529326e-13,8.6811465057631859e-13,5.1591573661405868e-12,6.4263132943592559e-13,0.0,0.0,3.0865923223943644e-10,8.1915048346580125e-13,2.0240328228552261e-18,1.2394674946662277e-19,2.4859777546601313e-20,9.5465244275633565e-39,1.0361628944908102e-27,2.2151985007371038e-21,9.809867025335327e-11,6.5095849286638806e-13,8.4743431399666199e-31,3.3420851953337056e-34,5.186092623418002e-20,1.8186274452120332e-22,5.4574676634279583e-23,1.1904976787968588e-18,5.0444421387301566e-16,2.5383575030920105e-21,2.1150581548022375e-21,6.7974895390566637e-10,6.0109305252208181e-12,1.6279913915402181e-13,2.9415394210093604e-11,6.2970766544474833e-19,4.9921785690886161e-27,1.0053038568504898e-19,2.699813198024341e-19,0.88168480800000004,0.0,0.0094599995477605506,0.10884999930336826,2.3561415137010099e-11,1.9198705845048077e-11,1.2912669755312338e-11,1.1887663201390942e-12,4.4128558561362856e-13,2.587246238037354e-13,3.5339953952359849e-13,2.0008675648541216e-11,7.785559647472857e-13,5.816659644672743e-11,1.2407430448754338e-10,4.0368404390998512e-11,1.3360476094472984e-10,2.0713742788176868e-13,2.7975191033593302e-12,5.0492900501436989e-11,3.2071159149446446e-11,2.4053474912188225e-12,1.8100477108904348e-12,2.6046458846464946e-13,6.225099896735301e-11,2.8859440342603524e-14,6.5703616565657763e-16,1.3848718779108153e-12
1.429680709245981e-06,0.002516083338058411,4.4687433070438025e-13,9.1585051561089893e-13,9.5134947485463218e-13,5.6678864309705908e-12,7.6101248883872985e-13,0.0,0.0,3.433780364563517e-10,9.8365155903379521e-13,2.5838663913523958e-18,1.5446524396774455e-19,2.9386128752349644e-20,1.0541767330442018e-38,1.1312226637972477e-27,2.6280758235194897e-21,1.0707639371493644e-10,7.6650280183466258e-13,1.1174711785910959e-30,4.8354109209853153e-34,6.2051573129767601e-20,2.0037622239321262e-22,6.5176796111316651e-23,1.5460696724801928e-18,5.5265072998779128e-16,3.4805309029673973e-21,2.4918375878103678e-21,7.4888490163217657e-10,7.0770692061404753e-12,1.8130791613507301e-13,3.0246604818573653e-11,6.9001196091392422e-19,6.3367799770733924e-27,1.2771448305875976e-19,3.3155568357624259e-19,0.88168480800000004,0.0,0.0094599995139188105,0.10884999924947596,2.3742494178364686e-11,1.9371703820598085e-11,1.293370497558401e-11,1.2869865959842528e-12,4.7288664023991208e-13,2.7767239139373724e-13,3.7875209786711855e-13,2.0047106298471989e-11,8.4298776042272809e-13,5.8764234502007164e-11,1.2870766137562983e-10,4.0776069913384503e-11,1.46558441253738e-10,2.2233864551728492e-13,2.8263269526945485e-12,5.5620990091878021e-11,3.5085601767834105e-11,2.7641369199376609e-12,1.8287662875224764e-12,2.6312001572224573e-13,6.8865545036129954e-11,3.0981481983201878e-14,7.2350724082359061e-16,1.3877567089181574e-12
1.5169225130482987e-06,0.0025160833382022476,4.5080760218822291e-13,9.8948569233756547e-13,1.026634003337081e-12,6.1303448396454382e-12,8.7684053397233887e-13,0.0,0.0,3.7527835984782834e-10,1.1468317142577873e-12,3.1731439023935266e-18,1.8602695808638014e-19,3.381512863272449e-20,1.1441478736071668e-38,1.217015025984994e-27,3.0323777999011829e-21,1.1517829381947594e-10,8.7915959445931074e-13,1.4084983932803337e-30,5.8032249419119499e-34,7.2120883093122364e-20,2.1726104793442432e-22,7.556650338854864e-23,1.9236267094269939e-18,5.9626623905881066e-16,4.5354333087047496e-21,2.8603773957508086e-21,8.1193755331322318e-10,8.1164835385243515e-12,1.9838597255035717e-13,3.0921238963428645e-11,7.4457654285574188e-19,7.7328577541322234e-27,1.5595820460061388e-19,3.9354481779443433e-19,0.88168480800000004,0.0,0.0094599994833515083,0.10884999920083822,2.3873346289042949e-11,1.9505032164709306e-11,1.2946949379164743e-11,1.3755310315066478e-12,5.0129722109880157e-13,2.9470885018369878e-13,4.015451835815183e-13,2.0071303405880457e-11,9.0107318482646496e-13,5.9193820934178596e-11,1.3247401725017969e-10,4.1087636116565196e-11,1.5826137669103299e-10,2.360065821839562e-13,2.8483143768189666e-12,6.0294852661797664e-11,3.7823808351792502e-11,3.1082452989856467e-12,1.8430490066554033e-12,2.6502899011253637e-13,7.4905623934054393e-11,3.2889496150068804e-14,7.8378372885584867e-16,1.3895730923445824e-12
1.6041643168506165e-06,0.0025160833383479756,4.5426753051021077e-13,1.0635609282304889e-12,1.1021675977111989e-12,6.5966044420533967e-12,1.0015014249926016e-12,0.0,0.0,4.0773067125758583e-10,1.3246187953151089e-12,3.8502166860911768e-18,2.2174504606178617e-19,3.8582294520953053e-20,1.2343833563754452e-38,1.3029369250691031e-27,3.4676472750331215e-21,1.2329204555793051e-10,1.0000447327274255e-12,1.7497513525025772e-30,1.6045683090513871e-33,8.3054751474173277e-20,2.3433174114874278e-22,8.6754275891725481e-23,2.3603343463556313e-18,6.4004735739022468e-16,5.8148156892261511e-21,3.256924937700492e-21,8.7568323092592751e-10,9.2317402585808176e-12,2.1582387337024268e-13,3.1533182849283746e-11,7.9935119288236782e-19,9.3147045837672902e-27,1.8797842583526978e-19,4.6190652809903288e-19,0.88168480800000004,0.0,0.0094599994526803691,0.10884999915208272,2.3980328368838345e-11,1.9621624877439809e-11,1.2956403295904029e-11,1.4641590500197255e-12,5.296730420456164e-13,3.1172588446133407e-13,4.2431049818200931e-13,2.0088575534171245e-11,9.5921414906640297e-13,5.9542589549837161e-11,1.3589277771986729e-10,4.1357808719569198e-11,1.6999100838745844e-10,2.4965901862349565e-13,2.8673545513926338e-12,6.5019351116667317e-11,4.0584909039159377e-11,3.4724125753404071e-12,1.8554135843282144e-12,2.6657908414141562e-13,8.1020267951676452e-11,3.4795357525908654e-14,8.444130853001162e-16,1.3908696668579907e-12
1.6914061206529343e-06,0.0025160833384954024,4.573326012929332e-13,1.1380011545493349e-12,1.1778675626739918e-12,7.0662189268968394e-12,1.135019384815996e-12,0.0,0.0,4.4067801729225988e-10,1.5172486249917224e-12,4.6217352470847984e-18,2.6188522506704557e-19,4.3688752728155826e-20,1.3247405417381563e-38,1.3889239608083036e-27,3.9338256007064483e-21,1.3141089189334466e-10,1.1291671887785511e-12,2.1459313078912217e-30,1.3996005641852881e-33,9.4865806975247874e-20,2.5156767233384921e-22,9.873435401827983e-23,2.8606303647564767e-18,6.8395469618633581e-16,7.3474917334737636e-21,3.6815528357142935e-21,9.400450451948966e-10,1.0422917869779892e-11,2.3358844789334383e-13,3.208855156639699e-11,8.5428635756825348e-19,1.1090894706400807e-26,2.239510979053791e-19,5.367626595507531e-19,0.88168480800000004,0.0,0.0094599994219055298,0.1088499991032177,2.4068452912670303e-11,1.9724883880017762e-11,1.2963157884369308e-11,1.5528269678182233e-12,5.5800937853256256e-13,3.2872047386812355e-13,4.4704423076595879e-13,2.0100915881209138e-11,1.0173818747993186e-12,5.9827290591542177e-11,1.3899555211384746e-10,4.1595002979336364e-11,1.8173554380086598e-10,2.6329351788001728e-13,2.8840465255648287e-12,6.9790761924549405e-11,4.3368219149742949e-11,3.856612453564143e-12,1.8662498776271167e-12,2.6784470130955473e-13,8.7203502262643531e-11,3.6698724112824199e-14,9.0533736441932828e-16,1.3917960460922242e-12
1.778647924455252e-06,0.0025160833386443514,4.6006697690726448e-13,1.2127435766912037e-12,1.2536658411089576e-12,7.5388155668280528e-12,1.2774098013444841e-12,0.0,0.0,4.7407001226116618e-10,1.7249326005498716e-12,5.4943732199083987e-18,3.0671187874298741e-19,4.9135312003910506e-20,1.4151881693525573e-38,1.4749118184069406e-27,4.4308254324311036e-21,1.3952952460575265e-10,1.2665297930310069e-12,2.6018456168159373e-30,-7.4819480326248869e-35,1.0756593306409379e-19,2.6895113973630031e-22,1.1150032745079428e-22,3.4289159755207773e-18,7.2795714182492678e-16,9.1635361367823953e-21,4.1342995464086811e-21,1.0049570172056106e-09,1.1690038382398084e-11,2.5164979449415496e-13,3.2592958895504835e-11,9.0934288376376463e-19,1.3069346888723188e-26,2.640387648061912e-19,6.1821918064689298e-19,0.88168480800000004,0.0,0.0094599993910271379,0.10884999905425033,2.4141707555980253e-11,1.9817511051692265e-11,1.2967985809588365e-11,1.6414986585285274e-12,5.863024028364818e-13,3.4569013465746283e-13,4.6974329077988973e-13,2.0109736224681746e-11,1.0755525604721753e-12,6.0061310105091801e-11,1.4181188467820487e-10,4.1805911104282318e-11,1.9348569660093047e-10,2.7690807390574418e-13,2.8988670667426809e-12,7.4606112378655955e-11,4.6173243055956951e-11,4.2608156449314556e-12,1.8758682191306967e-12,2.6888529544377422e-13,9.3450589777081807e-11,3.8599314103518188e-14,9.6651042294021843e-16,1.392458180704038e-12
