Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925)
1.9219105227357013e-07,0.0037344024097260213,8.3604897452393731e-15,6.3884432926780352e-16,4.8989879329381674e-14,4.9384730886429606e-15,2.1702390693445607e-14,0.0,0.0,4.1757970710539867e-13,6.3252630303808355e-17,2.4363700809444627e-23,2.139541584981389e-24,2.9309330983232565e-24,6.5372351301418422e-44,3.6893499175271364e-31,5.3990116757350175e-25,8.2518364996976712e-13,4.2144664854268276e-16,1.0994027620522114e-38,5.9102073274574479e-33,1.4260707631266322e-24,2.3305780737566062e-26,2.4188084688253184e-26,4.3637421525354511e-23,1.9140497153960759e-18,4.1769090708571512e-28,1.9288818635042779e-25,1.0446268784425373e-12,4.5588080283282089e-15,2.6524126871645509e-16,6.1215271475645412e-13,1.3627072358025626e-21,5.7027872858541068e-33,2.9806844152610819e-25,4.0270433166684984e-25,0.88168480800000004,0.0,0.0094599999945805899,0.10884999999295897,7.8620559117481168e-13,6.0028676032452015e-13,5.2198963924610867e-13,7.2343613094354864e-15,4.1586373842249597e-15,2.2875869836314308e-15,5.6180452717017109e-15,9.2018969881274699e-13,7.9996857932772173e-15,1.3000204230349494e-12,1.2002877123246109e-12,1.2644747004990105e-12,8.9921885912981095e-13,2.9928620980303519e-15,5.456380089153338e-14,5.6455091161500117e-14,4.4342961897981876e-14,5.2853115579557292e-14,5.9161596974841452e-14,3.4653686379392993e-15,1.5886613751053444e-13,2.599516450381691e-16,4.4427131317351155e-23,2.0015028295211162e-14,1.605214048967178e-14,2.216587452841653e-14,2.5695095223596617e-16,7.3305827302772795e-15,1.5648644399618694e-13,3.2405708380573906e-13,8.0742378916859453e-15,3.2316864227764163e-13,3.6055369191715242e-13,5.2961977463169621e-14,2.7784575784418878e-24,9.6390321691823358e-17,1.2147973968212022e-16,4.9156346681601373e-16,5.3336616918998187e-16
2.0872118599843208e-07,0.0037344024097257273,8.8099699357624158e-15,7.3363658254193737e-16,5.7912505675336765e-14,5.7253056025618273e-15,2.8444197252172665e-14,0.0,0.0,4.8241660906054458e-13,7.9418518521513748e-17,3.1462765624494891e-23,2.8879213656403474e-24,3.4232477738056663e-24,7.3338337976561782e-44,3.9260513778020368e-31,6.7920697096159745e-25,8.7718923444353652e-13,4.8709348057826172e-16,1.6634837633517615e-38,-6.9610642404838877e-34,1.825353417005956e-24,2.6497816391752542e-26,3.0394855558383951e-26,6.1920001231257623e-23,2.089431505207664e-18,5.8905435352221014e-28,2.3653473095352322e-25,1.186555361096029e-12,5.267269143305075e-15,2.9921881642159576e-16,6.3044288813015717e-13,1.4904580760782237e-21,7.4892611264473497e-33,3.9087337110488018e-25,5.3058910469638459e-25,0.88168480800000004,0.0,0.0094599999941088562,0.10884999999220493,8.193173990264064e-13,6.2767872352993958e-13,5.4700864532031276e-13,8.3716136507244485e-15,4.5895686688529375e-15,2.6202797398449952e-15,6.2164712252248794e-15,9.9687952343604786e-13,9.2720534563594123e-15,1.4450167291188057e-12,1.3363465267470455e-12,1.381380431216463e-12,1.0121617938248718e-12,3.4354990409214141e-15,6.0190677281132361e-14,6.5951389013630616e-14,5.1689525112550056e-14,6.2150278285305285e-14,6.5508696890635231e-14,3.8302736379363201e-15,1.8720194137472274e-13,2.9894903016734918e-16,4.9178748541031165e-23,2.2089231412054258e-14,1.964084262229263e-14,2.4562865856738161e-14,2.9593383731254043e-16,8.9910925167995048e-15,1.6141423776037778e-13,3.4418353908715601e-13,1.0538847385628823e-14,3.5048775885681656e-13,3.9207047039745942e-13,6.4730608518800278e-14,3.1999074606822232e-24,1.1542495723609204e-16,1.4922753996812646e-16,6.0424491864079723e-16,5.9179919339072358e-16
2.2525131972329404e-07,0.0037344024097254623,9.2422487874210883e-15,8.3172433235166313e-16,6.7219509914311331e-14,6.552537733813241e-15,3.6337221651269151e-14,0.0,0.0,5.5119560807361872e-13,9.7986294423144383e-17,3.9825468806924623e-23,3.8050013540890204e-24,3.9508838834820097e-24,8.1573157639237881e-44,4.1611071511251437e-31,8.3589783200322533e-25,9.2888913859581822e-13,5.5675635972926261e-16,2.4281139340717982e-38,4.4104916412775058e-33,2.2921284802634008e-24,2.9832736143236811e-26,3.7359829479942336e-26,8.5137089175997418e-23,2.2629317614526784e-18,8.1172541879296045e-28,2.865591704619931e-25,1.3348002602058742e-12,6.0188793198459471e-15,3.3417520456103186e-16,6.4796199643661209e-13,1.616755087751832e-21,9.6665544484423707e-33,5.0390370130476218e-25,6.83144041696622e-25,0.88168480800000004,0.0,0.0094599999936358752,0.10884999999144636,8.5182425993944195e-13,6.5470164211324198e-13,5.713552643277021e-13,9.6375917007732684e-15,5.0327561661716202e-15,2.9862181079431534e-15,6.8320946962491314e-15,1.0714655067493003e-12,1.0690347473518591e-14,1.5907577144360494e-12,1.4730259016888852e-12,1.4968730856044603e-12,1.127283005716322e-12,3.9231224941686898e-15,6.5752909611690216e-14,7.6134548237648249e-14,5.9534653413380016e-14,7.2134644765655269e-14,7.1784226822633083e-14,4.1967393436329819e-15,2.1776527802435103e-13,3.4195929915184611e-16,5.3876708976803372e-23,2.4113225161321472e-14,2.3591552683377093e-14,2.6903249426223235e-14,3.3896518035770379e-16,1.0809960563558111e-14,1.661532050397566e-13,3.6326149596005687e-13,1.3412122103499084e-14,3.7729731930465866e-13,4.230117929222965e-13,7.7643917725372729e-14,3.6651191757366316e-24,1.3641269907693047e-16,1.813013423915164e-16,7.336474679572407e-16,6.4886313845854024e-16
2.41781453448156e-07,0.003734402409725226,9.6606694858891284e-15,9.3282556242525289e-16,7.6836385004333337e-14,7.4187566671363668e-15,4.5424983528984598e-14,0.0,0.0,6.238579952198653e-13,1.1909657719165695e-16,4.955670555664309e-23,4.9094056968595699e-24,4.5141446600197453e-24,9.0093577031054929e-44,4.3954384129174366e-31,1.0099032781870775e-24,9.8047267801183175e-13,6.3041943775402317e-16,3.4381953178207311e-38,1.2316491179709378e-33,2.8314411389376469e-24,3.330832564721149e-26,4.5079116914848031e-26,1.139751012756738e-22,2.4351021543061974e-18,1.0964913539512353e-27,3.433444986637837e-25,1.4892609494434306e-12,6.8134716024960462e-15,3.7007463660565002e-16,6.6492036039020261e-13,1.7420036520155244e-21,1.2288769011972261e-32,6.3995230798356525e-25,8.626630398089527e-25,0.88168480800000004,0.0,0.009459999993161607,0.10884999999068382,8.8387748985677482e-13,6.8137445968967629e-13,5.9505325519215821e-13,1.1039908229485114e-14,5.4881523032797975e-15,3.386928943996829e-15,7.4648799833730974e-15,1.1440174402093434e-12,1.2263729910223006e-14,1.7370599964231764e-12,1.6101215595791714e-12,1.6109624675993559e-12,1.2443637588033724e-12,4.4580385396857072e-15,7.1249028367984412e-14,8.6997075462359276e-14,6.7868629786644401e-14,8.2790739183795042e-14,7.7985748746858201e-14,4.5643830264777002e-15,2.5053479921357524e-13,3.8920693995949029e-16,5.8519232302944902e-23,2.6085819327341134e-14,2.7900109233419908e-14,2.9185000929700967e-14,3.862862343891282e-16,1.2778390714512559e-14,1.7071185776789351e-13,3.813781425125249e-13,1.6699882957071808e-14,4.0357803135461422e-13,4.5335397699861821e-13,9.1673508668913508e-14,4.1766979186967449e-24,1.5940891696886371e-16,2.1818631200873796e-16,8.8147593362845282e-16,7.0450367860923096e-16
2.748417208978799e-07,0.0037344024097248434,1.0464865496109952e-14,1.1431427397804917e-15,9.6743003755679859e-14,9.2636978457775145e-15,6.7316468973838187e-14,0.0,0.0,7.8062808239552386e-13,1.6949745365726002e-16,7.3546203887296152e-23,7.7540220990749629e-24,5.7490338604318783e-24,1.0806128580847864e-43,4.8645705202684948e-31,1.4092707914918296e-24,1.0838322558171345e-12,7.8974195527825159e-16,6.3999087435878199e-38,-7.2257595709791347e-33,4.1476350671602539e-24,4.0673426982640665e-26,6.2747670226514381e-26,1.9129470865354752e-22,2.7774181495812114e-18,1.9027229105146334e-27,4.7856155631627992e-25,1.8164923316926543e-12,8.5315705394601878e-15,4.4460451823222951e-16,6.9771450045613168e-13,1.9908175101748897e-21,1.9097398649989365e-32,9.9294233762050084e-25,1.3120157578578981e-24,0.88168480800000004,0.0,0.0094599999922090703,0.10884999998914825,9.4699189202585013e-13,7.3371331144504069e-13,6.4058776364270036e-13,1.427909783194665e-14,6.435065368238128e-15,4.2972455162244393e-15,8.7813602685357064e-15,1.2832853162751645e-12,1.590670980963116e-14,2.0308195265371166e-12,1.8850074542858845e-12,1.8349888123145825e-12,1.4837770940626118e-12,5.676818348259231e-15,8.2042743216078142e-14,1.1073092775715379e-13,8.5966894221660741e-14,1.0605656131106345e-13,9.0165383077555819e-14,5.3020721939845548e-15,3.2260550702702881e-13,4.9711468301528892e-16,6.7636998236813008e-23,2.9877351345527613e-14,3.7573693159677528e-14,3.3571830228028829e-14,4.9455917300582545e-16,1.7128062323378417e-14,1.7932948004300614e-13,4.1502696602307276e-13,2.4518644810095101e-14,4.5449633163470677e-13,5.1216900376034898e-13,1.2296671408221673e-13,5.3471802439885301e-24,2.1164639620710471e-16,3.0846173559406691e-16,1.2396480746322174e-15,8.1148480788726951e-16
3.079019883476038e-07,0.0037344024097245845,1.1234625181192483e-14,1.3629999779240106e-15,1.171959386379677e-13,1.1252697933943948e-14,9.4310596080055407e-14,0.0,0.0,9.5235400234784853e-13,2.3170998086491738e-16,1.0427775384505472e-22,1.1567492232266328e-23,7.1311523504235965e-24,1.273182451629382e-43,5.337298498487819e-31,1.8759730464369582e-24,1.1880567471022141e-12,9.6513064374273523e-16,1.1010187906486284e-37,-1.9138881801935298e-31,5.813386494937669e-24,4.8579788148330544e-26,8.3349726196367717e-26,2.994615490642023e-22,3.1196145078956501e-18,3.1239429915869201e-27,6.4457583189412974e-25,2.167642446620752e-12,1.0422337283422011e-14,5.2266495750002169e-16,7.2961188979212034e-13,2.2393213415481041e-21,2.8395950199956015e-32,1.4746379432694077e-24,1.8980159146057976e-24,0.88168480800000004,0.0,0.0094599999912510502,0.10884999998760045,1.0091516354217349e-12,7.8479271678401634e-13,6.837970461785234e-13,1.8130820236667149e-14,7.4286979648108009e-15,5.357555144961511e-15,1.0163893185089873e-14,1.4151637373244769e-12,2.0251804210881635e-14,2.3254552098343278e-12,2.1602041436080672e-12,2.0535594172451447e-12,1.7294744947223757e-12,7.1019361300136823e-15,9.2574529747293251e-14,1.370953170759258e-13,1.059164472538069e-13,1.3182592010404223e-13,1.0204984154016531e-13,6.0415053524395049e-15,4.0323771776144733e-13,6.2369649837791965e-16,7.6533771218121019e-23,3.3469466317988925e-14,4.8627721526232402e-14,3.7728326254742516e-14,6.2188394653102375e-16,2.1969464744301954e-14,1.8736106188865572e-13,4.4564605005059299e-13,3.3957029483667666e-14,5.0316299065131807e-13,5.6840926648173978e-13,1.5838496775500352e-13,6.7235657129183568e-24,2.7256930527212362e-16,4.2441317472172887e-16,1.6938590320938984e-15,9.128520071295571e-16
3.409622557973277e-07,0.003734402409724444,1.1976254016432803e-14,1.5911276689562945e-15,1.3786463915662464e-13,1.3380037980678922e-14,1.2650287842035834e-13,0.0,0.0,1.1387096271568346e-12,3.0679770100717234e-16,1.4260259007541834e-22,1.6492102666161785e-23,8.6639671770374119e-24,1.4793677794008572e-43,5.8157118486303494e-31,2.4078996771394042e-24,1.2935700584376558e-12,1.156751281868679e-15,1.7812668753990811e-37,-2.3481774119941538e-32,7.8673964346531977e-24,5.7014378118771893e-26,1.0675247364431576e-25,4.4404679762160996e-22,3.4640367604011584e-18,4.9018639468756959e-27,8.4332602325768386e-25,2.5422042566133755e-12,1.2487571535671575e-14,6.0417846811238884e-16,7.6098705831898752e-13,2.4892925126218951e-21,4.0694284974643765e-32,2.1113164860848793e-24,2.6406863325009362e-24,0.88168480800000004,0.0,0.0094599999902874547,0.10884999998604142,1.0705354070487093e-12,8.346559984498591e-13,7.2482210661032111e-13,2.262280960142772e-14,8.466633208046163e-15,6.5701726982462474e-15,1.1609296846927347e-14,1.5401215718574667e-12,2.5333542596040537e-14,2.6204120879467576e-12,2.435298893983924e-12,2.2668214102313552e-12,1.9809339156393572e-12,8.7377449404069983e-15,1.0285079989070132e-13,1.6603433207861937e-13,1.2765611833183959e-13,1.5997950166353681e-13,1.13646099483354e-13,6.7814033229008548e-15,4.9225226262623324e-13,7.6943956253050911e-16,8.5214787973651647e-23,3.6872442710295415e-14,6.1028658594786994e-14,4.1665860143962718e-14,7.6883105213210793e-16,2.7234872601754869e-14,1.9485684666992649e-13,4.7366121043826708e-13,4.4929525323013986e-14,5.4955467885364524e-13,6.2204043410917401e-13,1.9771117238499508e-13,8.3120070499207473e-24,3.4259269599008573e-16,5.7067261327188303e-16,2.2598906457744334e-15,1.0088785788844986e-15
3.740225232470516e-07,0.003734402409724424,1.2692900366872009e-14,1.8264562932108232e-15,1.5850587183765377e-13,1.5640966190793318e-14,1.6391424817845932e-13,0.0,0.0,1.3393965592807411e-12,3.9580132817309389e-16,1.8937556072605103e-22,2.2665847402362529e-23,1.0350951245488552e-23,1.7085892989798592e-43,6.3399691855575189e-31,3.0030110677438556e-24,1.400577379100083e-12,1.3648246309714573e-15,2.7433907158668424e-37,6.3543987239981113e-33,1.0347601772523542e-23,6.5968191565303718e-26,1.3290360272630149e-25,6.3055680507120382e-22,3.8122294191970197e-18,7.4048982860901725e-27,1.0763512357388391e-24,2.9397215656308233e-12,1.4729657840946777e-14,6.8910190029588491e-16,7.9199889975126221e-13,2.7419117758775382e-21,5.6524467419121201e-32,2.9303855744617728e-24,3.5605873953901188e-24,0.88168480800000004,0.0,0.0094599999893182542,0.1088499999844717,1.1311791003105152e-12,8.8333458314560974e-13,7.6378737601496568e-13,2.7770436080069497e-14,9.545854802334556e-15,7.9340364720806345e-15,1.3113464305067865e-14,1.6585977729932216e-12,3.1171748260947667e-14,2.9152777893308314e-12,2.7100823308924831e-12,2.4749337026054505e-12,2.2378681594402114e-12,1.0583695104147774e-14,1.128785666663048e-13,1.9749355918342076e-13,1.5113039285784949e-13,1.9040129018752999e-13,1.2496179706775838e-13,7.520786994729787e-15,5.8946901840902796e-13,9.3436752089280229e-16,9.3685783691373694e-23,4.0097787639334405e-14,7.4743782478133207e-14,4.5397644450305908e-14,9.3548209178412429e-16,3.286112518475521e-14,2.0185447816545632e-13,4.994167753125355e-13,5.7318755341795235e-14,5.9368598336319511e-13,6.7307572930500894e-13,2.4073972247330668e-13,1.011337604880868e-23,4.221087212818548e-16,7.5205539921029391e-16,2.9538260391281908e-15,1.0998859155127459e-15
4.070827906967755e-07,0.003734402409724524,1.3386493810865204e-14,2.0680302803985019e-15,1.7894316699687127e-13,1.8031164935019531e-14,2.0651262010975875e-13,0.0,0.0,1.5541307439482854e-12,4.9974070971270039e-16,2.4545430737522799e-22,3.0222186640939601e-23,1.2195377260662192e-23,2.0553591807500492e-43,7.2715442400818647e-31,3.6592363382516661e-24,1.5091806476734045e-12,1.5895944079962827e-15,4.0580795730106125e-37,-6.7668423866800555e-33,1.3291166456394269e-23,7.5431182684878782e-26,1.6169384249330766e-25,8.6438795190614416e-22,4.1651160297404199e-18,1.0829235810613558e-26,1.3448639358800154e-24,3.359756480935509e-12,1.7151221899995238e-14,7.7740393242397427e-16,8.2273075945626797e-13,2.9978883546058973e-21,7.6433448526719052e-32,3.9600083682764808e-24,4.6786721901817984e-24,0.88168480800000004,0.0,0.0094599999883434802,0.1088499999828917,1.1910880190886444e-12,9.3086851859788722e-13,8.0081587690552813e-13,3.3578449945947392e-14,1.0662955434244629e-14,9.4454075032571943e-15,1.467169326381915e-14,1.7709930302535873e-12,3.7773678752644819e-14,3.2096886320706816e-12,2.9844176689664172e-12,2.6780465456685704e-12,2.5000936985017096e-12,1.2635334590848309e-14,1.2266473510092617e-13,2.3141995433993517e-13,1.7628836518776695e-13,2.2297924025058093e-13,1.3600459264986057e-13,8.2587755109759413e-15,6.9470883304744934e-13,1.1181324630734479e-15,1.0195249913133219e-22,4.3156335282388898e-14,8.9741335806995603e-14,4.8936196360937906e-14,1.1215253003490474e-15,3.8790597927894949e-14,2.0839803030347723e-13,5.2318857689494648e-13,7.0990409395097997e-14,6.3559548417866018e-13,7.2155489716205559e-13,2.8727785429781103e-13,1.2124295696465093e-23,5.1148115348638622e-16,9.7346519889443599e-16,3.7916567370754697e-15,1.1861791139952143e-15
4.4014305814649943e-07,0.0037344024097247398,1.4058582280331961e-14,2.3149741902949766e-15,1.9904966438952897e-13,2.0546554746033738e-14,2.5422897350707004e-13,0.0,0.0,1.782637846809054e-12,6.1961586014118397e-16,3.1169821258173965e-22,3.9289980019382239e-23,1.4200243257115024e-23,2.3302417520204833e-43,7.5246463837930025e-31,4.3743528866326471e-24,1.6194338064876239e-12,1.8313125220954525e-15,5.8040262779847561e-37,-2.3167944523114605e-33,1.6734481184428272e-23,8.5393431058060853e-26,1.9302433105333005e-25,1.1507996485829796e-21,4.5232220850163355e-18,1.5399521852287915e-26,1.6497943520611605e-24,3.8018817070028389e-12,1.9754973664524646e-14,8.6905720570776342e-16,8.5324004381984287e-13,3.2576268398058333e-21,1.0097700100798677e-31,5.2287923258277709e-24,6.0161516856742865e-24,0.88168480800000004,0.0,0.0094599999873631914,0.10884999998130176,1.2502661600904113e-12,9.7730160385083736e-13,8.3602608612019578e-13,4.0042768579483911e-14,1.1814340759488048e-14,1.1098513365245124e-14,1.6278977109671068e-14,1.8776762227656494e-12,4.5136093837723038e-14,3.5033057484714824e-12,3.2581949130528881e-12,2.8763045623414232e-12,2.7674718610237217e-12,1.4885224031844565e-14,1.3221624016542985e-13,2.6776180966215309e-13,2.0308292167322761e-13,2.5760563766269256e-13,1.4678230660435049e-13,8.9945478099369667e-15,8.0779495441474054e-13,1.3201011497737765e-15,1.1002078897315684e-22,4.6058013635743855e-14,1.0599049650877041e-13,5.2292978879589436e-14,1.3263461005170522e-15,4.497125582710553e-14,2.1452945197437474e-13,5.4520278279687089e-13,8.5803780507734935e-14,6.7533910879535987e-13,7.675380724670239e-13,3.371449472628386e-13,1.4338118392510731e-23,6.1104207438125684e-16,1.2398142878730136e-15,4.7889745212472145e-15,1.2680375408559125e-15
4.7320332559622333e-07,0.0037344024097250676,1.4710456872956704e-14,2.5664870952111636e-15,2.1873587187726483e-13,2.3183279142694104e-14,3.0696808354155849e-13,0.0,0.0,2.0246530299771692e-12,7.5640751561854766e-16,3.8896735953324219e-22,4.9993454797491518e-23,1.6368304710111665e-23,2.2605549973173323e-43,7.7864036720642365e-31,5.146142474321286e-24,1.7313598376974245e-12,2.0902348617252806e-15,8.0674693263152604e-37,3.7937917164391539e-34,2.0713170983251527e-23,9.5845615417740962e-26,2.2679845514042199e-25,1.494903543833521e-21,4.886846739021774e-18,2.136916423507012e-26,1.9918488389387963e-24,4.2656825782323035e-12,2.2543663740607143e-14,9.6403781481691621e-16,8.8356176001058473e-13,3.5213590470226467e-21,1.3071515607176226e-31,6.7655560387230622e-24,7.5943652855704471e-24,0.88168480800000004,0.0,0.0094599999863774799,0.10884999997970225,1.3087094978862041e-12,1.0226729949635679e-12,8.6952628470495561e-13,4.7152040744868857e-14,1.2996381398439923e-14,1.2886071799425393e-14,1.7930223799912215e-14,1.9789921314207793e-12,5.3247074899412437e-14,3.795820987655098e-12,3.53132773644349e-12,3.069853700218757e-12,3.0398933589758097e-12,1.7323686675323179e-14,1.4154011403757978e-13,3.0646874161063496e-13,2.3147012796226695e-13,2.9417724666885642e-13,1.5730287714870109e-13,9.7273552411890986e-15,9.2855394173116734e-13,1.5394252644654739e-15,1.1789659564706594e-22,4.8812180336900614e-14,1.2346133623189458e-13,5.5478811517355726e-14,1.549100601726395e-15,5.135629823981952e-14,2.2028135182177578e-13,5.656492014066632e-13,1.016180736970842e-13,7.129860078918077e-13,8.1110245264636045e-13,3.9017127302702664e-13,1.6745719969025581e-23,7.2109069174413382e-16,1.5559621249964998e-15,5.9607566180050994e-15,1.345724987083344e-15
5.393238604956711e-07,0.0037344024097260525,1.5957438189530298e-14,3.0803539417410848e-15,2.5661342333722536e-13,2.8806354366742557e-14,4.2705817712277457e-13,0.0,0.0,2.5481934474838852e-12,1.0845713461410391e-15,5.8001889551510506e-22,7.6781637752390074e-23,2.1203968510951842e-23,2.8940029937885111e-43,8.5638022285286058e-31,6.8511728446708767e-24,1.9602233566691051e-12,2.6607212922500361e-15,1.4527901156845576e-36,3.3354410708798712e-33,3.0415453158440885e-23,1.1818366362350877e-25,3.0129516349721494e-25,2.3758566413156987e-21,5.6313026456028096e-18,3.8663883736727221e-26,2.7891774340953432e-24,5.2567121654373149e-12,2.8686915771154628e-14,1.1638991234224914e-15,9.43691392417223e-13,4.061318605524705e-21,2.0800812167313334e-31,1.0757887019232296e-23,1.155815880398455e-23,0.88168480800000004,0.0,0.009459999984390224,0.10884999997647546,1.4233304795047897e-12,1.1103662849652495e-12,9.3178538351823786e-13,6.3233771390981409e-14,1.5438407392107767e-14,1.6830985423360808e-14,2.1344842806808803e-14,2.166794045124281e-12,7.1635626740336585e-14,4.376466192422217e-12,4.0754111907082723e-12,3.4434084219738911e-12,3.5995243657411979e-12,2.2720947793740597e-14,1.5953286972875534e-13,3.9078267630013103e-13,2.9285887297608158e-13,3.7276576996694451e-13,1.7760399296767546e-13,1.1181432240600357e-14,1.192416819495993e-12,2.0260948868523346e-15,1.3309427402797028e-22,5.3913213213877101e-14,1.6195276696325738e-13,6.1378512411158219e-14,2.044332965191838e-15,6.4575740340424326e-14,2.3075444434902532e-13,6.0246292226149904e-13,1.3571244844552481e-13,7.8230059482607499e-13,8.9132713107511427e-13,5.0507094329647705e-13,2.2098180848327287e-23,9.7368744954642482e-16,2.3564666100138398e-15,8.8834739876393527e-15,1.489584857800878e-15
