Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134)
4.7185919000000014e-08,0.0022412214669947266,1.3034256395413213e-15,3.9457051707493564e-17,1.9345251658118341e-15,2.8420464045544521e-16,2.8576641947126273e-16,0.0,0.0,5.1240633346811499e-14,3.3585488140715015e-18,1.5331471198524823e-20,2.4365386537397161e-26,2.8489266584280914e-25,2.1419250250606294e-45,7.8159294447431419e-32,9.0317117989596873e-27,2.2574114836601626e-13,4.7809358830234727e-17,1.8453892252631946e-36,1.5578897230124547e-44,2.2090136617185304e-26,1.5136639314196899e-27,3.5847200283025629e-28,1.4645213326611453e-25,3.8604190421727523e-19,6.9555474502953981e-22,1.1804767799071236e-26,1.0867167423356226e-13,5.1884993963501255e-16,3.8921639411949037e-17,2.3964148176474689e-13,2.3514380692406475e-22,3.3854659865986574e-26,1.5740511077505917e-18,1.7788524834614116e-18,0.88168480800000004,0.0,0.0094599999986111905,0.10884999999855116,3.0204503325442798e-13,2.3681844808515661e-13,1.9702510768046104e-13,1.5488596055823795e-15,1.1243911909759751e-15,5.0883122642501165e-16,2.2738769444287976e-15,2.3384189324905901e-13,2.6330180655522451e-15,2.4256188934674676e-13,2.1800888261026361e-13,2.8959696258277336e-13,1.6237920042525023e-13,9.9556626186708132e-16,7.3953910912784629e-15,4.9831207753195544e-15,3.9626376797305918e-15,3.8661640739211701e-15,1.1014932239456969e-14,7.2912553054952573e-16,9.1433182165222404e-15,7.2871568525179649e-17,8.4491814045736309e-24,2.1822918356199026e-15,5.6169594587840675e-16,3.1513689976429999e-15,1.0919037070869114e-16,3.6330449538416267e-16,8.9135979352250827e-14,1.2521144945848489e-13,2.9795970225348389e-16,4.7066856026939177e-14,7.7324103381582917e-14,1.1314642057623819e-15,1.1840997456497512e-24,1.6687881083273806e-17,1.9290444336287404e-17,5.051842783804994e-17,6.7176351194191338e-18,1.0592926295855472e-21,6.1265092385280182e-23,1.8462225047474944e-19,2.2711357810062534e-16,3.8343954550717727e-16,1.8437612383948132e-21,2.0417441400290178e-21,3.6941778630449037e-18,6.149073542524301e-18,1.557007043685034e-18,2.477830945495778e-19,1.3628467959055808e-19
5.557452700000001e-08,0.002241221466994502,1.4639937477728055e-15,5.4018724686145479e-17,3.1255331534773955e-15,3.9237968817922821e-16,5.5360111926301198e-16,0.0,0.0,6.7175714938599313e-14,5.1745630686959133e-18,3.7389226959385653e-20,4.1827299132078012e-26,3.9142206275896827e-25,2.6912323651846294e-45,8.7191092367637014e-32,1.5025414876526009e-26,2.5016832726912457e-13,6.3451368866302195e-17,7.0016568889772623e-36,2.5617487550938062e-44,3.5830814646522179e-26,1.9698772708751381e-27,6.3171367966976016e-28,3.301748786013369e-25,4.8110529721048272e-19,1.6886058007372082e-21,1.5876022501812507e-26,1.406910331197234e-13,6.8803281447318217e-16,5.0534334446682972e-17,2.5686347231028599e-13,2.9681250787982155e-22,6.9883750058737006e-26,3.2073494271933835e-18,3.587744915757296e-18,0.88168480800000004,0.0,0.0094599999983639212,0.10884999999816242,3.2669242972430104e-13,2.5261520629032541e-13,2.119139936640141e-13,1.825683010183646e-15,1.3163289071443149e-15,5.9097536002954564e-16,2.7115114279442027e-15,2.9055548096400517e-13,3.1499509547005812e-15,3.1266349929259993e-13,2.8091802508581358e-13,3.6106208099825454e-13,2.1103647044556343e-13,1.1791210310519e-15,9.998616490342621e-15,6.7256492243444156e-15,5.360974155637335e-15,5.3706490131636864e-15,1.5475660244995417e-14,9.1377002928335877e-16,1.2609825381742577e-14,8.8719758680145932e-17,1.1841600318501239e-23,2.9813788968101547e-15,9.5411452875041889e-16,4.4628546742631474e-15,1.3569521261622797e-16,5.1504044237962022e-16,9.2853711897488261e-14,1.5065969796590092e-13,4.3954207946751702e-16,5.7109313781659211e-14,9.5996091741428994e-14,1.8602041330027408e-15,1.4711794382910795e-24,2.3529066736334488e-17,2.7224635824881692e-17,7.5908993687936966e-17,9.5174489026071069e-18,1.7995055101844662e-21,9.2060530938500481e-23,3.3302567988232322e-19,3.9098207200415992e-16,6.6015571482218458e-16,3.351355460723314e-21,4.2898529637033693e-21,5.7736907935820673e-18,9.8893802693535452e-18,2.5604339179974115e-18,4.0732560771911797e-19,2.2156390992125166e-19
6.283258717831862e-08,0.00224122146699429,1.582174645739099e-15,6.7700363200500156e-17,4.4311596843356553e-15,4.9535929032388011e-16,9.0153338944223655e-16,0.0,0.0,8.2276746005572472e-14,7.1598009273245533e-18,7.2427057414963943e-20,6.3463099193996875e-26,4.9357726030670767e-25,3.1520024414769982e-45,9.4306092059592836e-32,2.208456038210792e-26,2.6946746884304486e-13,7.8247411309484944e-17,1.9040947727827685e-35,-5.3938560762993366e-34,5.1455689782708453e-26,2.3910066438043842e-27,9.5480549489693578e-28,6.0247511416782346e-25,5.62685551844517e-19,3.2609197674376455e-21,1.9805035630677557e-26,1.7020628543798771e-13,8.4780705005078904e-16,6.1172236930932514e-17,2.6907153159207539e-13,3.4994037270099344e-22,1.1902943276469637e-25,5.4171938632800858e-18,6.0210371228771494e-18,0.88168480800000004,0.0,0.0094599999981498373,0.10884999999781494,3.4498206563551544e-13,2.6471942585790376e-13,2.2370710837948062e-13,2.0712843715233997e-15,1.4837306256161308e-15,6.6300153711576483e-16,3.0934277383371438e-15,3.3973765143067499e-13,3.6076199076386546e-15,3.7610982807057945e-13,3.3779694776459003e-13,4.2342026697327807e-13,2.5554600554359061e-13,1.3396214603779206e-15,1.2423861208257501e-14,8.4169562057284406e-15,6.7219717659824769e-15,6.8719900057553941e-15,1.9717846560180403e-14,1.0791108326021854e-15,1.6034986580788173e-14,1.0256806361380395e-16,1.5064048205500871e-23,3.7315434605221242e-15,1.4045306534161425e-15,5.7182753332625216e-15,1.5885004474896708e-16,6.8905775388776056e-16,9.5895722542913538e-14,1.7205614310067076e-13,6.0665594035335074e-16,6.5894039483654833e-14,1.123624421306904e-13,2.6808166911709025e-15,1.7219750539771463e-24,3.0421710140468637e-17,3.5247620372768884e-17,1.0230418162571349e-16,1.2198143042855803e-17,2.6491602454077568e-21,1.2407500072298272e-22,5.1430040203603897e-19,5.8092790490322751e-16,9.8092227693057077e-16,5.2026892318468696e-21,7.3909499630081896e-21,8.2716480129220975e-18,1.4413301870997209e-17,3.7989816892285837e-18,6.0127016779417258e-19,3.2495446250285891e-19
7.009064735663723e-08,0.002241221466994069,1.6857098098672015e-15,8.2193468091226722e-17,5.9947575321554094e-15,6.0582537277972886e-16,1.3822270815310464e-15,0.0,0.0,9.8533017439581219e-14,9.5624014000536553e-18,1.2946860551961458e-19,9.2700450247672583e-26,6.0427167538435281e-25,3.5982614076991846e-45,1.009058475666863e-31,3.1093636701800658e-26,2.8744228294697551e-13,9.4130538396787027e-17,4.5805551833407344e-35,-3.1531304194269629e-33,7.0979076133245024e-26,2.8340670606168842e-27,1.3675956385908999e-27,1.0213451030281672e-24,6.4289049761577449e-19,5.8146781227896625e-21,2.4134749419100922e-26,2.0122827970579626e-13,1.0190164989525832e-15,7.2263349857563241e-17,2.7939126283168903e-13,4.022895485182241e-22,1.8963596346701295e-25,8.5736026589366167e-18,9.4839892153201069e-18,0.88168480800000004,0.0,0.0094599999979355955,0.10884999999745981,3.6115117443615171e-13,2.7587177962747441e-13,2.3483116799212584e-13,2.3237107136543547e-15,1.6524714494329973e-15,7.3629191024472154e-16,3.478325994273619e-15,3.8872404167609422e-13,4.0768259383671466e-15,4.4150953203334926e-13,3.9636215898662762e-13,4.8590522134079184e-13,3.0184138738910534e-13,1.5023359659655591e-15,1.4970237357706147e-14,1.0274939802959422e-14,8.2201956307446355e-15,8.558270972809715e-15,2.4233376415492066e-14,1.248357017317452e-15,1.9851013070645971e-14,1.1657376090367323e-16,1.849150813486189e-23,4.5233443230167807e-15,1.9660357959376774e-15,7.0609399019591178e-15,1.8224012647781645e-16,9.0748976654435055e-16,9.8833243006470436e-14,1.9287185630737016e-13,8.2649161873179669e-16,7.4752765084528312e-14,1.2888696342161805e-13,3.6902962777557261e-15,1.9753218739909534e-24,3.8224973401000324e-17,4.4371311676830941e-17,1.3283869940231218e-16,1.5065534385514265e-17,3.708407678761197e-21,1.6111045302449892e-22,7.5330842518479562e-19,8.1952584794851809e-16,1.3838621797629591e-15,7.6536083087778492e-21,1.1885926606002358e-20,1.1621980689174831e-17,2.0523380790727014e-17,5.4977451099735704e-18,8.6431219350488405e-19,4.6490361073788767e-19
7.734870753495584e-08,0.0022412214669938375,1.778211522429142e-15,9.7357172996010133e-17,7.8128344458984751e-15,7.2289280960619342e-16,2.0193905408779696e-15,0.0,0.0,1.1589830957799022e-13,1.2412489366242363e-17,2.1706471101979033e-19,1.3114140387467236e-25,7.2301245916186922e-25,4.0323177677681081e-45,1.0709592545321047e-31,4.2212200740336939e-26,3.0437674975435831e-13,1.1104183131241336e-16,1.0034740430191283e-34,9.8364037191718827e-32,9.4807037141998017e-26,3.297266752589816e-27,1.876351661688668e-27,1.632386356150129e-24,7.2133371524875934e-19,9.7290571248682395e-21,2.8896439616645893e-26,2.336381000540876e-13,1.2009301631209676e-15,8.3739861497240933e-17,2.8826302493373922e-13,4.5355731069744664e-22,2.8654025428032069e-25,1.2885626462054044e-17,1.4203445664271176e-17,0.88168480800000004,0.0,0.009459999997721175,0.1088499999970987,3.7569998821044086e-13,2.8637060177649215e-13,2.454808379182273e-13,2.5841912406825872e-15,1.8226650153600146e-15,8.112163493055737e-16,3.8663410823331305e-15,4.3735210195503512e-13,4.5597035055300803e-15,5.0840663285233702e-13,4.5619398192613157e-13,5.4832487202459268e-13,3.4958790809971558e-13,1.6679948331182471e-15,1.7607349609942558e-14,1.2296970737292067e-14,9.8532928369339634e-15,1.0429163120710685e-14,2.8957094710231772e-14,1.4205992022361874e-15,2.4055111313123298e-14,1.3078593012479813e-16,2.2074999009174355e-23,5.346421684199764e-15,2.6445580613283436e-15,8.4704603243634152e-15,2.0593360467794228e-16,1.173743059633122e-15,1.0168401138008649e-13,2.1312202324136799e-13,1.1102963722697496e-15,8.367546412901661e-14,1.4554759155581065e-13,4.8976673603086231e-15,2.2319595890103531e-24,4.6946104581733033e-17,5.462545059638031e-17,1.6755079812518537e-16,1.8076018057574254e-17,4.988436162128677e-21,2.0321327784517658e-22,1.0583456704603696e-18,1.1097010514404023e-15,1.8739174458476002e-15,1.0792453443923054e-20,1.8105216829746617e-20,1.6053013094440059e-17,2.8673192703564223e-17,7.794299885228473e-18,1.2168825890189356e-18,6.5206776815753129e-19
8.460676771327445e-08,0.002241221466993603,1.8624199804874052e-15,1.1308515176176635e-16,9.8773250334956352e-15,8.4590091825239219e-16,2.8362360672444718e-15,0.0,0.0,1.3433683431314591e-13,1.5739072497570396e-17,3.4554098888631242e-19,1.8049559466329292e-25,8.4944510940658438e-25,4.4578819749237973e-45,1.1296627930336467e-31,5.5566206999320845e-26,3.2049576178735146e-13,1.2893885904712879e-16,2.0383634020864294e-34,-2.3181450591199188e-33,1.2334281651336512e-25,3.7792462857367748e-27,2.4860631890699026e-27,2.4869597140254875e-24,7.9784763459216242e-19,1.5461459763507294e-20,3.4126111681002579e-26,2.6734772399123443e-13,1.3929783289647994e-15,9.5550188109877719e-17,2.9602278541885879e-13,5.0359816862991086e-22,4.1478643854427822e-25,1.8570835999693827e-17,2.0416752054765959e-17,0.88168480800000004,0.0,0.0094599999975065584,0.10884999999673299,3.8900864410498978e-13,2.9640991939034038e-13,2.5577820576644045e-13,2.8540303521268008e-15,1.9944366566689693e-15,8.8815058290124497e-16,4.2577321938286302e-15,4.8552665005126312e-13,5.058629048579417e-15,5.7645541019059213e-13,5.1697361242385832e-13,6.1056872954068343e-13,3.9852225631777019e-13,1.8374066304401574e-15,2.0311093066857757e-14,1.4480984495242842e-14,1.1619199193370556e-14,1.2484264265460168e-14,3.3836409261431843e-14,1.595148312319514e-15,2.8645398649557622e-14,1.4526477294953808e-16,2.5775016162795216e-23,6.1922495159026901e-15,3.4444773863852192e-15,9.9298031171640647e-15,2.3001987061515794e-16,1.4901939893989889e-15,1.0445818347057825e-13,2.3282479093055645e-13,1.4694041508107717e-15,9.2653379468923287e-14,1.6232560985570565e-13,6.3095726024393354e-15,2.4928576935176229e-24,5.6592793119080833e-17,6.6045170420855028e-17,2.0649306492861464e-16,2.1193158720608106e-17,6.4975123336618602e-21,2.5044725212584954e-22,1.4377831294794682e-18,1.4536561729483222e-15,2.4548095458977326e-15,1.4708550735430273e-20,2.6400280006723901e-20,2.1823172524140368e-17,3.9391819499662256e-17,1.0853505508378672e-17,1.6832875586728788e-18,8.9899699298489215e-19
9.186482789159306e-08,0.0022412214669933653,1.9403503553080226e-15,1.292972259322685e-16,1.2176919281775044e-14,9.7435900882782695e-16,3.8550974155372004e-15,0.0,0.0,1.5382060774189169e-13,1.957030184990017e-17,5.2705602411586198e-19,2.4255715409398399e-25,9.8332850112644968e-25,4.8781258478577721e-45,1.1858808051010791e-31,7.1254303932024102e-26,3.3597749768574193e-13,1.4779259445020791e-16,3.8850460184782687e-34,-1.8531964918400128e-32,1.5698792578954527e-25,4.2789621579515619e-27,3.200692994796283e-27,3.6416450967135532e-24,8.724094503872826e-19,2.3550058132743894e-20,3.9862550407879637e-26,3.0229099088100198e-13,1.5947178815662559e-15,1.076549939634426e-16,3.0292709811233431e-13,5.5237282622364132e-22,5.7955724502544648e-25,2.5852445243919703e-17,2.836897286078914e-17,0.88168480800000004,0.0,0.0094599999972917181,0.10884999999636367,4.013663842605128e-13,3.0611876931039983e-13,2.6580229991244255e-13,3.134587622257469e-15,2.167936333617977e-15,9.6747767951836267e-16,4.6528203611281418e-15,5.3319176507056895e-13,5.5761184495616251e-15,6.4539299078671033e-13,5.7845835791716839e-13,6.725726227180137e-13,4.4843708071141443e-13,2.0114147353876798e-15,2.3062668152033989e-14,1.6825301796571522e-14,1.3516043871731541e-14,1.4723105258334893e-14,3.8829817251251118e-14,1.7714805056227336e-15,3.36206607279874e-14,1.600767928407597e-16,2.9560401356189628e-23,7.0539268216803017e-15,4.3689367285499973e-15,1.1425042098130369e-14,2.5460272063377646e-16,1.8583204789056449e-15,1.071642646598682e-13,2.5199814669048862e-13,1.9148980917226154e-15,1.0167828248356779e-13,1.7920373902578649e-13,7.9307107984297949e-15,2.759141268875615e-24,6.7173402921792789e-17,7.8671468234409965e-17,2.4973599715833312e-16,2.4387164963549436e-17,8.2415683473353525e-21,3.0289787610322958e-22,1.9001024031771033e-18,1.8529951910495049e-15,3.1292485465314362e-15,1.9492535684381086e-20,3.7140595468184226e-20,2.9215579691486063e-17,5.327411546453816e-17,1.4867336750737777e-17,2.2913118567868515e-18,1.219915791084169e-18
9.912288806991168e-08,0.002241221466993127,2.013545099703572e-15,1.4592998505757389e-16,1.4698413366357889e-14,1.1078851340005675e-15,5.0973180632883842e-15,0.0,0.0,1.7432677176258866e-13,2.3933739558903149e-17,7.7538872940851077e-19,3.1917601309539364e-25,1.1245046808999008e-24,5.2954299884124805e-45,1.2401801474622192e-31,8.9350321381237899e-26,3.5096763416125082e-13,1.6758364285902321e-16,7.0013273268792756e-34,8.0437775618695462e-33,1.9614299621455731e-25,4.7958088108139505e-27,4.0228256642718063e-27,5.1569820636448617e-24,9.4507844782741444e-19,3.4604416917417166e-20,4.6145512543738932e-26,3.3841572343673875e-13,1.8057932154999401e-15,1.2002310019999274e-16,3.091793458431893e-13,5.9990322817697402e-22,7.8610950249536336e-25,3.4956633950826768e-17,3.8310002051240691e-17,0.88168480800000004,0.0,0.009459999997076635,0.10884999999599142,4.1300184453715501e-13,3.1558922555091231e-13,2.7560850374976417e-13,3.4272435050122134e-15,2.3433273266651192e-15,1.0495793999854521e-15,5.0519555046260919e-15,5.8031265858841636e-13,6.1147503827444961e-15,7.1501147355628947e-13,6.4045620470625824e-13,7.3429640756587437e-13,4.991636643068092e-13,2.1908701742684447e-15,2.5847026500408962e-14,1.9328481182125037e-14,1.5542078361294695e-14,1.7145162749339212e-14,4.3903849345429785e-14,1.9491814492182743e-15,3.8980103515015215e-14,1.7529174762925172e-16,3.3406035877658329e-23,7.9257537288811633e-15,5.4202314535429888e-15,1.2944600075975973e-14,2.7979457229592343e-16,2.2789418850547942e-15,1.098092547204996e-13,2.7066001516811301e-13,2.4574231753434651e-15,1.1074239531161556e-13,1.9616593997778932e-13,9.7644122054805165e-15,3.0320284148587306e-24,7.8696998371790611e-17,9.2550660034354029e-17,2.9736733859555338e-16,2.7633268976908541e-17,1.0224936723210006e-20,3.6067156887848252e-22,2.4539135584715706e-18,2.3088966551321913e-15,3.899225789312686e-15,2.5236488796592139e-20,5.070946451655529e-20,3.8529814002869816e-17,7.0961994874828392e-17,2.0050580198292441e-17,3.071311666209812e-18,1.6302664566902589e-18
9.999999999999998e-08,0.0022412214669928895,2.0221259731679273e-15,1.4796608116928913e-16,1.5017462764501245e-14,1.1243503222926049e-15,5.2635299522717448e-15,0.0,0.0,1.7687321686408727e-13,2.4498385891809397e-17,8.1066439174809606e-19,3.2951178851550868e-25,1.1420551267318795e-24,5.3458109695184191e-45,1.2466338555589607e-31,9.1703163172841661e-26,3.5275150818077203e-13,1.7003827831749608e-16,7.4930581327836431e-34,1.0419425911542325e-32,2.0126707247655486e-25,4.859399987406648e-27,4.1295836804520478e-27,5.3676081842866181e-24,9.5373757442197285e-19,3.617388951617206e-20,4.6943734891688773e-26,3.4285932415546221e-13,1.8319197153474881e-15,1.215344013348252e-16,3.0989840428414036e-13,6.055659218227054e-22,8.1415404623008616e-25,3.6191187608394602e-17,3.965817251920675e-17,0.88168480800000004,0.0,0.009459999997050628,0.10884999999594626,4.143676157609183e-13,3.1672066919909316e-13,2.7678063614114579e-13,3.4634953798422274e-15,2.3646587921497003e-15,1.0597068746013903e-15,5.1004813215149878e-15,5.8596924530774704e-13,6.1813987582687612e-15,7.2346292978240297e-13,6.4797596735854532e-13,7.4173540421668514e-13,5.0534225101668589e-13,2.2129661518263984e-15,2.6185157037572054e-14,1.9641680716347264e-14,1.5795588235659976e-14,1.7450240990452809e-14,4.4521213179679699e-14,1.9707331233407311e-15,3.9653770042529369e-14,1.7716113821699064e-16,3.3873890792786262e-23,8.031575564955981e-15,5.5559432905831539e-15,1.3129425189996587e-14,2.8288581077453811e-16,2.3333400190124721e-15,1.1012500680343737e-13,2.7288145986039369e-13,2.5300379653004889e-15,1.1184006977206106e-13,1.9822075152570934e-13,1.0000508766251883e-14,3.0655142689700081e-24,8.0153920726458485e-17,9.4315249663691453e-17,3.0342572578520815e-16,2.8028103818138827e-17,1.0480971912788926e-20,3.6802000941363346e-22,2.5274562732929001e-18,2.3678606225395547e-15,3.9988113753866102e-15,2.6000136103449459e-20,5.2559764457770294e-20,3.9800483441542173e-17,7.3389788154391389e-17,2.0767508519830237e-17,3.1787749307155225e-18,1.686699697277062e-18
1.0638094824823029e-07,0.0022412214669928895,2.083075751582957e-15,1.6293684717634104e-16,1.7426979937324041e-14,1.2462060988826208e-15,6.5827634313074153e-15,0.0,0.0,1.9583775660846016e-13,2.8856308671268244e-17,1.1064741727188375e-18,4.1226041072172305e-25,1.2729077961897552e-24,5.7131469518986511e-45,1.2929836323560007e-31,1.0991169651785691e-25,3.6557666846494327e-13,1.883034052983609e-16,1.2038719528826742e-33,-1.0805784767736116e-32,2.412079599521717e-25,5.3292026380670027e-27,4.9550904928925686e-27,7.0983031472047132e-24,1.015985605136646e-18,4.9329109801039373e-20,5.3015578929972967e-26,3.7568400041360031e-13,2.0259429560141618e-15,1.3263184601129331e-16,3.1492720762240235e-13,6.4626546956087411e-22,1.039755115596649e-24,4.6111712949272733e-17,5.0494386066738368e-17,0.88168480800000004,0.0,0.0094599999968612934,0.1088499999956168,4.2408035628633935e-13,3.2487877768733944e-13,2.8523054279438546e-13,3.7333765707704968e-15,2.5207769855430527e-15,1.134826001746048e-15,5.4555104024755466e-15,6.2687354545837672e-13,6.677135359652694e-15,7.8516020854727067e-13,7.0282805634438738e-13,7.9572080061357437e-13,5.505748530535531e-13,2.3766167266779381e-15,2.8653149155719682e-14,2.1989317945199094e-14,1.7695682328289651e-14,1.9749846195942217e-14,4.9033775276335914e-14,2.1279507704515164e-15,4.4723343740485009e-14,1.9098170286745364e-16,3.7293367165129402e-23,8.8033696747155803e-15,6.5997623325240679e-15,1.4479549490215554e-14,3.0571484579987001e-16,2.7521548855754234e-15,1.1239791248833154e-13,2.888284187633717e-13,3.1068575110923899e-15,1.1983858513403493e-13,2.1319781446858244e-13,1.1812524747404882e-14,3.3128127225337239e-24,9.1173635420866288e-17,1.0773619146206324e-16,3.494987693539128e-16,3.0912370114871076e-17,1.2450261628484671e-20,4.2390378347513142e-22,3.108040042030132e-18,2.8220757367437584e-15,4.7659497747058205e-15,3.2034828423488263e-20,6.7507103525167048e-20,5.0080881509205315e-17,9.3145698471979193e-17,2.6646628798942085e-17,4.0563857208290946e-18,2.1467657871569019e-18
1.208970686048675e-07,0.002241221466992418,2.2143503951606126e-15,1.9792602453980105e-16,2.3444718119511116e-14,1.5363921150148039e-15,1.0355771932847198e-14,0.0,0.0,2.4181702477914749e-13,4.0484704653892267e-17,2.0898166688267557e-18,6.5558925482470403e-25,1.5913981195329337e-24,6.557628287067889e-45,1.395445194091944e-31,1.585780873226459e-25,3.9399644101817211e-13,2.3252747434684089e-16,3.1703674829312457e-33,9.1803700720889092e-34,3.5066713536374466e-25,6.4436556803168625e-27,7.1548587684397861e-27,1.2535432321359615e-23,1.1531270121778466e-18,9.3012186185577407e-20,6.8674155958578684e-26,4.5353404111657379e-13,2.4926770800379259e-15,1.5850228738275993e-16,3.2535789714703795e-13,7.3586307723325712e-22,1.7095361000727325e-24,7.5485506735001388e-17,8.2620244433016139e-17,0.88168480800000004,0.0,0.0094599999964297479,0.10884999999486199,4.4506681998919327e-13,3.4307642669963517e-13,3.0401625376966769e-13,4.3914184250880962e-15,2.8824854198479952e-15,1.3161424595381287e-15,6.2773522986373529e-15,7.1828580187596733e-13,7.8833946173867812e-15,9.2659064843429186e-13,8.2827201337943124e-13,9.1762728692216592e-13,6.5505553118181009e-13,2.770211346375584e-15,3.4297311743293744e-14,2.7779694453626566e-14,2.2379472149424949e-14,2.5504478960213882e-14,5.9386089590058406e-14,2.4877808721141021e-15,5.7360526826154691e-14,2.2406989283874282e-16,4.5136701373636046e-23,1.0562392995921713e-14,9.3468359252018681e-15,1.7567702624861224e-14,3.6021734037821759e-16,3.8547939895439277e-15,1.1741842605101495e-13,3.237562961638852e-13,4.7617155924709849e-15,1.3810108206981682e-13,2.4741862398257429e-13,1.6555326495888558e-14,3.9032355393086231e-24,1.190306351403966e-16,1.4227010021021689e-16,4.6781385634811822e-16,3.7509826116507656e-17,1.7633017432740231e-20,5.6741324305259721e-22,4.7538328677880379e-18,4.0218483643430603e-15,6.7923110507819425e-15,4.9186229484820307e-20,1.1245658969533816e-19,8.1167208568486229e-17,1.5384645087607914e-16,4.5155410518408113e-17,6.7798850430772489e-18,3.5675333063065441e-18
