Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76)
1.1656235912379151e-08,0.0058250829812798895,5.6842785110255552e-07,2.6511442474204004e-08,2.7672967161150736e-08,1.2732559961373452e-07,1.3570521612393993e-09,0.0,0.0,4.4007345210102789e-08,2.7347528785609396e-11,1.4964912263993918e-12,9.7666185659165857e-13,1.7192900229932552e-12,1.8054005898899823e-21,2.2116046845080808e-16,1.1426513405670582e-12,1.5225382518946019e-06,6.0451445493492581e-10,3.6750537271066458e-20,2.4048894849298943e-21,4.2641885875215452e-13,1.0150507946250802e-12,8.9177132957981807e-14,5.1319791464401961e-13,1.6652365160445513e-11,4.930609522564754e-15,1.2807204257885429e-12,3.3255001719381526e-06,6.1752989465151526e-09,5.6294138984529056e-10,1.2830796060799567e-06,2.9073055457599822e-13,4.6627069239920759e-19,1.5602652245179536e-13,9.5030821373977773e-13,0.88168480800000004,0.0,0.009457911508520829,0.10884990556085718,1.9543262646847009e-07,1.5749518834084594e-07,6.359146564171982e-08,1.1564524981713772e-08,4.9700636208399085e-09,3.4190407753894445e-09,1.9596860594979049e-11,3.896278730549559e-10,3.554484048385253e-11,1.3871541748335169e-09,1.2144203848569951e-08,1.2049152631847769e-09,6.4372901059796231e-09,1.3436464829979805e-11,4.4529928265138725e-10,2.1682164706161669e-07,1.4889578445255752e-07,2.7583603532259162e-08,1.3457471077798715e-12,1.0528854230623474e-10,1.2157793221808811e-07,9.1339014686513639e-12,4.0110453536884042e-17,1.1853527119112724e-10,4.0636228710932769e-12,3.6231999182206445e-13,2.7763184232247492e-14,1.5688113536559267e-09
1.185343995904456e-08,0.005825083649568963,5.8086626206135222e-07,2.7565664658971167e-08,2.8785347918559007e-08,1.3247723493559072e-07,1.4368643223535745e-09,0.0,0.0,4.5463797389455122e-08,2.9035098066614074e-11,1.6032611896264405e-12,1.0258221405497069e-12,1.8027584157462949e-12,1.918004739469135e-21,2.2912556225606532e-16,1.2013489620509937e-12,1.5532758420004774e-06,6.2852713847316829e-10,4.0845979748613108e-20,2.614438623343023e-21,4.4821209856789087e-13,1.0414313272061972e-12,9.3491636941424392e-14,5.5454058012520846e-13,1.7050759731617119e-11,5.4157283749311392e-15,1.3574507290754493e-12,3.3963642423164061e-06,6.4171887978631272e-09,5.8310297085777738e-10,1.3020403448389798e-06,3.0128595433754813e-13,5.0596433983363828e-19,1.6834373770002188e-13,1.021500872902924e-12,0.88168480800000004,0.0,0.0094578729370656551,0.10884990256045368,1.9559596720292383e-07,1.5781546502804416e-07,6.3631608243344073e-08,1.1847250304414374e-08,5.0831794279423803e-09,3.4988634850021757e-09,2.0045460106152228e-11,3.8993254638249563e-10,3.6418336666197757e-11,1.3884487594629761e-09,1.2390071098768571e-08,1.2074738455374476e-09,6.5897450682593366e-09,1.3752794601969225e-11,4.4640690048177734e-10,2.2166455036530379e-07,1.5220233765758485e-07,2.8735848695298299e-08,1.3491173896704825e-12,1.0538743515306685e-10,1.2498310279220059e-07,9.3686782143348221e-12,4.5218943043959867e-17,1.1944830438215601e-10,4.1648265246990494e-12,3.65138284032724e-13,2.8480391107244291e-14,1.6099624644315013e-09
1.205064400570997e-08,0.00582508431992163,5.9333488390248662e-07,2.8641666772311759e-08,2.9921407592745081e-08,1.3774049939566844e-07,1.5198564139008164e-09,0.0,0.0,4.6943566687953973e-08,3.0799409015064569e-11,1.7156133180533512e-12,1.0765306740721982e-12,1.8888029493677491e-12,2.0358651256665796e-21,2.3730805795254506e-16,1.2619762075518656e-12,1.5840596021714505e-06,6.5303565105531662e-10,4.5315355532642343e-20,2.8381082578709248e-21,4.7074143223505154e-13,1.0679344521819167e-12,9.7933806089860435e-14,5.9838852686497845e-13,1.7450254799103311e-11,5.9387860777881298e-15,1.4372881923144089e-12,3.4674833310661931e-06,6.6639512600328831e-09,6.0362485138862772e-10,1.3208792018453854e-06,3.1202010070253082e-13,5.4828343242160825e-19,1.8138813472180351e-13,1.0965908868985526e-12,0.88168480800000004,0.0,0.0094578342435374177,0.10884989951307036,1.957596003269143e-07,1.5813639174168327e-07,6.367219972681729e-08,1.2130979998745415e-08,5.1966130987331647e-09,3.578956557220517e-09,2.0495336443779875e-11,3.902379029661688e-10,3.7294967735710191e-11,1.3897234408654686e-09,1.2634742216734136e-08,1.2100240309459872e-09,6.7424748587396678e-09,1.4070214191760979e-11,4.4749351722512491e-10,2.2653510379279826e-07,1.5553241735989217e-07,2.9914064665850846e-08,1.3524216483487958e-12,1.0548471978505063e-10,1.2843305320591707e-07,9.6044198383091623e-12,-4.693778894185421e-17,1.2033518091743603e-10,4.2663772056747848e-12,3.6787573900033807e-13,2.9200571459833089e-14,1.6515507782796592e-09
1.224784805237538e-08,0.005825084992335408,6.0583230947161246e-07,2.9739457464614194e-08,3.10811847595589e-08,1.4311565676587061e-07,1.606095536523648e-09,0.0,0.0,4.8446621372367872e-08,3.2642754566178275e-11,1.8337394972521342e-12,1.1288106588622046e-12,1.9774702025241822e-12,2.1591896825598145e-21,2.4571608892266365e-16,1.3245646404616843e-12,1.6148896630114134e-06,6.7804116903052334e-10,5.0185650052991813e-20,3.0765904059518235e-21,4.9402152506305568e-13,1.0945581513255136e-12,1.0250521437387505e-13,6.448449756584029e-13,1.785084598338026e-11,6.5020017138158386e-15,1.5202989532709342e-12,3.5388565994056715e-06,6.9155950336316198e-09,6.2450728326972619e-10,1.3395974775190439e-06,3.2293501227145756e-13,5.933538690778059e-19,1.9518841618782478e-13,1.175713245402797e-12,0.88168480800000004,0.0,0.0094577954275524116,0.1088498964186935,1.9592360199718238e-07,1.5845802432284738e-07,6.3713237657609231e-08,1.2415676855678668e-08,5.3103516329558149e-09,3.6593107929942336e-09,2.0946437665900414e-11,3.9054399656993554e-10,3.8174617821453633e-11,1.3909817089892952e-09,1.287819814099927e-08,1.2125677857756518e-09,6.8954745107011716e-09,1.4388686667679726e-11,4.4856173034724603e-10,2.3143337804780551e-07,1.5888611405733548e-07,3.1118322942320353e-08,1.3556680004432108e-12,1.0558067400576356e-10,1.3192793712322982e-07,9.8410944559855938e-12,-3.5836085515265266e-18,1.2119676711909556e-10,4.3680375721507181e-12,3.705350333077219e-13,2.9923627131252517e-14,1.6935737523771127e-09
1.244505209904079e-08,0.005825085666808005,6.1835716225815723e-07,3.0859042646523307e-08,3.226471569568282e-08,1.4860295824093416e-07,1.6956489011806861e-09,0.0,0.0,4.9972928410938065e-08,3.4567459866611605e-11,1.9578351716053248e-12,1.1826855286071023e-12,2.0688077000956006e-12,2.2881953306719997e-21,2.5435802868189391e-16,1.3891460365239531e-12,1.6457661661440113e-06,7.0354487668157271e-10,5.548530227621473e-20,3.3305998602047765e-21,5.1806727240066043e-13,1.1213005571252393e-12,1.0720743505048861e-13,6.9401544311588104e-13,1.8252530444576629e-11,7.1076807789905091e-15,1.6065492419469818e-12,3.6104832416934236e-06,7.1721288397534608e-09,6.4575052725991981e-10,1.3581964630028784e-06,3.3403285235729882e-13,6.4130537063281151e-19,2.0977385507650021e-13,1.2590047969748591e-12,0.88168480800000004,0.0,0.0094577564887393731,0.10884989327731129,1.9608803131848466e-07,1.58780404675781e-07,6.3754718626230424e-08,1.270130468470266e-08,5.4243823276323519e-09,3.7399172083881391e-09,2.1398713024304468e-11,3.9085086700186065e-10,3.9057174246494086e-11,1.392226593407689e-09,1.3120422276562117e-08,1.2151068089155158e-09,7.0487397265212531e-09,1.4708175973128192e-11,4.4961387083225602e-10,2.363594432848575e-07,1.6226351579871021e-07,3.2348692047123118e-08,1.3588637335693386e-12,1.0567553924151905e-10,1.3546790337535947e-07,1.0078671076194648e-11,-9.0525754421886923e-17,1.2203390213205978e-10,4.4700694377277075e-12,3.7311875969899077e-13,3.0649462733301327e-14,1.7360288811803065e-09
1.26422561457062e-08,0.005825086343336955,6.3090809354718148e-07,3.2000425604527118e-08,3.3472033464083976e-08,1.5420264293082784e-07,1.7885838171675383e-09,0.0,0.0,5.1522453513591028e-08,3.6575881915247132e-11,2.0880993844535435e-12,1.2381789596803987e-12,2.1628639116806156e-12,2.4231083771721342e-21,2.6324248857218396e-16,1.4557523847787122e-12,1.6766892527128919e-06,7.2954796760434503e-10,6.1244289504332326e-20,3.60087494019566e-21,5.4289380296017911e-13,1.148159938558297e-12,1.1204203746594921e-13,7.4600775330231582e-13,1.8655306693158119e-11,7.7582177582096523e-15,1.6961053681554959e-12,3.6823624661695829e-06,7.4335614312755564e-09,6.6735485310098955e-10,1.3766774350834955e-06,3.4531592022083013e-13,6.9227154376340284e-19,2.2517429309564894e-13,1.3466042091027714e-12,0.88168480800000004,0.0,0.0094577174267389715,0.10884989008891392,1.9625294029093342e-07,1.5910356747175644e-07,6.3796641214843799e-08,1.2987828231512124e-08,5.5386927385230184e-09,3.8207670082742489e-09,2.1852112805703174e-11,3.9115857440359475e-10,3.9942527271505096e-11,1.3934606739764474e-09,1.3361400248619491e-08,1.2176425965446366e-09,7.2022667998266068e-09,1.502864682045435e-11,4.5065201067016276e-10,2.4131336797469015e-07,1.656647077855668e-07,3.360523766085831e-08,1.3620153261171779e-12,1.0576952101560471e-10,1.390530955969872e-07,1.03171195455827e-11,-4.7773016290785918e-17,1.2284739695815157e-10,4.5722093306015435e-12,3.7562942373716093e-13,3.1377985482643837e-14,1.7789136943504155e-09
1.283946019237161e-08,0.00582508702192016,6.434837825920611e-07,3.316360703377468e-08,3.4703168825092839e-08,1.5991493799541943e-07,1.884967687008997e-09,0.0,0.0,5.3095161177680098e-08,3.86704093872204e-11,2.2247347941092574e-12,1.2953148761316988e-12,2.259688250399898e-12,2.5641647019258934e-21,2.7237831578477318e-16,1.5244158842156327e-12,1.7076590654793823e-06,7.5605164454359005e-10,6.7494167268440792e-20,3.8881778386280824e-21,5.6851648024594741e-13,1.1751346912265704e-12,1.1701058935793031e-13,8.0093204072924512e-13,1.9059174426306888e-11,8.4560972911248005e-15,1.7890337140639245e-12,3.7544934988021929e-06,7.6999015892642606e-09,6.8932053918160723e-10,1.3950416571176239e-06,3.5678664575714348e-13,7.4638991712974331e-19,2.4142013979746752e-13,1.4386519498098695e-12,0.88168480800000004,0.0,0.0094576782412036948,0.10884988685349348,1.9641837298793837e-07,1.5942753941979282e-07,6.3839004389124231e-08,1.3275213133700372e-08,5.6532706840798632e-09,3.9018515855557306e-09,2.2306588348542196e-11,3.9146718123311996e-10,4.083056995152011e-11,1.3946861685058421e-09,1.3601119776891479e-08,1.2201764530091709e-09,7.3560525477462232e-09,1.5350064684737147e-11,4.5167799458270646e-10,2.4629521906926739e-07,1.6908977267818027e-07,3.4888022649337345e-08,1.3651285475042083e-12,1.0586279602448e-10,1.4268365241450507e-07,1.0556410484916668e-11,2.9350067197996594e-17,1.2363803627252373e-10,4.6745495526036611e-12,3.7806944960499602e-13,3.2109104996094803e-14,1.8222257507358315e-09
1.3036664239037019e-08,0.005825087702555405,6.5608293665543758e-07,3.434858507276712e-08,3.5958149899147987e-08,1.6574005878759111e-07,1.9848680014448986e-09,0.0,0.0,5.4691014734250075e-08,4.0853462459116732e-11,2.3679476916515227e-12,1.3541174543464601e-12,2.3593310706501492e-12,2.7116099584308641e-21,2.8177459158035168e-16,1.5951689420889708e-12,1.7386757508701136e-06,7.8305711922538131e-10,7.4268110686960912e-20,4.1932949916940804e-21,5.9495090384457698e-13,1.2022233285677128e-12,1.22114658152405e-13,8.5890075489913221e-13,1.9464134402115836e-11,9.2038953571878375e-15,1.8854007291965163e-12,3.826875586497686e-06,7.9711581197885225e-09,7.1164787227585929e-10,1.4132903798437681e-06,3.6844758395299837e-13,8.0380198621443391e-19,2.5854237168871506e-13,1.5352902693444896e-12,0.88168480800000004,0.0,0.0094576389317977266,0.10884988357104405,1.9658436430695461e-07,1.5975233866252217e-07,6.3881806481679844e-08,1.3563425889870444e-08,5.7681042479450154e-09,3.9831625211758052e-09,2.2762092053824132e-11,3.9177674066766676e-10,4.1721198036203659e-11,1.3959049930497339e-09,1.383957055637901e-08,1.2227094991428435e-09,7.5100942570602911e-09,1.5672395802078039e-11,4.5269346625974494e-10,2.513050621453269e-07,1.7253879079858453e-07,3.6197107093339888e-08,1.368208540594988e-12,1.0595551703492347e-10,1.4635970762561135e-07,1.079651525028842e-11,5.9144015012661886e-17,1.2440657979119772e-10,4.7771691938696048e-12,3.8044118445200289e-13,3.2842733165650089e-14,1.8659626353226264e-09
1.3233868285702429e-08,0.005825088385240572,6.6870429034492595e-07,3.55553553759467e-08,3.7237002197840783e-08,1.7167820915670835e-07,2.0883523300348801e-09,0.0,0.0,5.6309976416365145e-08,4.3127492489840252e-11,2.5179480343983084e-12,1.4146111310997015e-12,2.4618436631177658e-12,2.8656999257890853e-21,2.9144062867144641e-16,1.6680441722381601e-12,1.7697394590135632e-06,8.105656124336484e-10,8.1600990941237881e-20,4.5170377560093905e-21,6.2221291165184048e-13,1.2294244685024617e-12,1.2735581096668528e-13,9.2002866850118979e-13,1.9870188267277162e-11,1.000428144880401e-14,1.9852729217375691e-12,3.8995079965874668e-06,8.2473398525566922e-09,7.3433714724586543e-10,1.4314248412688844e-06,3.8030140558571208e-13,8.6465327419044731e-19,2.7657253059892394e-13,1.6366631667270064e-12,0.88168480800000004,0.0,0.0094575994981966529,0.10884988024156174,1.9675094032937419e-07,1.600779755220223e-07,6.392504489981276e-08,1.3852433811100731e-08,5.8831817726608615e-09,4.0646915787037649e-09,2.3218577359930594e-11,3.9208729321556414e-10,4.2614309815400153e-11,1.3971188219131727e-09,1.4076744057837451e-08,1.2252426947895503e-09,7.6643896098499477e-09,1.5995607146401876e-11,4.5369989906023511e-10,2.5634296133344635e-07,1.7601184024215836e-07,3.7532548359447964e-08,1.3712599176585082e-12,1.0604781770010746e-10,1.5008139034463692e-07,1.1037405887018295e-11,9.9795316229260755e-18,1.2515376355077791e-10,4.8800976254843732e-12,3.827469023844153e-13,3.3578784012728541e-14,1.9101219565141567e-09
1.3431072332367838e-08,0.00582508906997351,6.8134660439382502e-07,3.6783911194481784e-08,3.8539748587537772e-08,1.7772958178901379e-07,2.1954883114906998e-09,0.0,0.0,5.7952007414436215e-08,4.5494981684697863e-11,2.6749494804319369e-12,1.4768206112317365e-12,2.5672782481604106e-12,3.0267008457377043e-21,3.0138596911685601e-16,1.7430743935117644e-12,1.8008503408822166e-06,8.385783543741071e-10,8.9529456143593169e-20,4.8602431021541523e-21,6.5031858194616567e-13,1.2567368223781165e-12,1.3273561341927434e-13,9.8443288624051809e-13,2.0277338429583457e-11,1.0860020821609341e-14,2.0887168495725102e-12,3.9723900114918328e-06,8.5284556429228867e-09,7.5738866685347762e-10,1.4494462653740017e-06,3.9235088880260549e-13,9.2909337459549028e-19,2.9554272189628185e-13,1.742916355103051e-12,0.88168480800000004,0.0,0.0094575599400871322,0.10884987686504459,1.969181208557283e-07,1.6040445462282496e-07,6.3968716921676373e-08,1.4142204976818597e-08,5.998491845159367e-09,4.1464306944361643e-09,2.3675998683359523e-11,3.92398875822592e-10,4.3509805980606955e-11,1.3983291114208428e-09,1.4312633345277366e-08,1.2277768666701631e-09,7.8189366283874126e-09,1.6319666389323363e-11,4.5469861318474395e-10,2.6140897900091968e-07,1.7950899681106759e-07,3.8894401184502678e-08,1.3742868131918948e-12,1.0613981437777968e-10,1.5384882500791157e-07,1.1279055098359178e-11,1.2514508247084047e-17,1.2588030034671224e-10,4.9832022362141292e-12,3.8498880572465047e-13,3.4317173592358112e-14,1.9547013450911851e-09
1.3628276379033248e-08,0.005825089756751999,6.9400866452923003e-07,3.8034243442771329e-08,3.9866409696191145e-08,1.8389435848876561e-07,2.3063436458930814e-09,0.0,0.0,5.9617067911666089e-08,4.7958442801369269e-11,2.8391694159354357e-12,1.5407708731454106e-12,2.6756879680302742e-12,3.1948896718451012e-21,3.1162038302152344e-16,1.8202926269398197e-12,1.8320085449257683e-06,8.6709658504450327e-10,9.8092001954733118e-20,5.2237741828135178e-21,6.7928423474738883e-13,1.2841591882135232e-12,1.3825562869323389e-13,1.0522328513711162e-12,2.0685587988156972e-11,1.1773976364832633e-14,2.1957991120715284e-12,4.045520922877964e-06,8.8145143746646529e-09,7.8080274162077163e-10,1.4673558607520036e-06,4.0459891332310847e-13,9.9727598097011776e-19,3.1548561277338526e-13,1.8541972327425203e-12,0.88168480800000004,0.0,0.0094575202571666357,0.10884987344149281,1.9708592234753632e-07,1.6073177695753487e-07,6.4012820608826544e-08,1.4432708202688104e-08,6.1140232826232119e-09,4.2283719677748054e-09,2.4134311360791712e-11,3.9271153247461908e-10,4.4407589524949227e-11,1.3995371030130358e-09,1.4547232952940397e-08,1.2303127302731884e-09,7.97373364543833e-09,1.6644541861440254e-11,4.5569078167374369e-10,2.6650317543350033e-07,1.8303033391645567e-07,4.028271774682624e-08,1.3772929019128133e-12,1.062316062665365e-10,1.576621313232566e-07,1.1521436224172813e-11,1.5657904687007122e-17,1.2658687983475714e-10,5.0865324431966345e-12,3.8716902521433096e-13,3.5057819929365804e-14,1.9996984534754448e-09
1.3825480425698658e-08,0.005825090445573944,7.0668928139604775e-07,3.9306340717519132e-08,4.1217003642737331e-08,1.9017271025776663e-07,2.4209860921417138e-09,0.0,0.0,6.1305117099288083e-08,5.0520419024362324e-11,3.010828964076928e-12,1.6064871704005918e-12,2.7871268823597097e-12,3.3705541796076354e-21,3.2215386806503026e-16,1.8997320930173105e-12,1.8632142173694569e-06,8.961215541839004e-10,1.0732900193719059e-19,5.60852057130676e-21,7.0912643209059391e-13,1.3116904485636179e-12,1.4391741850736838e-13,1.1235503475178606e-12,2.1094940705637333e-11,1.2749109310142366e-14,2.3065863469135117e-12,4.1189000322818483e-06,9.1055249591544233e-09,8.0457968970389653e-10,1.4851548208569254e-06,4.1704845863645024e-13,1.0693589283895078e-18,3.3643443136829909e-13,1.9706548718113079e-12,0.88168480800000004,0.0,0.0094574804491433656,0.10884986997090852,1.9725435792856691e-07,1.6105993975549333e-07,6.4057354466433373e-08,1.4723913029402512e-08,6.2297651321533531e-09,4.3105076601235871e-09,2.459347164790285e-11,3.9302531047010704e-10,4.5307565707277616e-11,1.4007438386250904e-09,1.4780538851566306e-08,1.2328508919875489e-09,8.1287792927935069e-09,1.6970202547220511e-11,4.5667743611916076e-10,2.716256088791993e-07,1.8657592265321688e-07,4.1697547683931259e-08,1.3802814165856677e-12,1.0632327663989652e-10,1.6152142432249989e-07,1.1764523225201386e-11,7.4851609762683453e-17,1.2727416905002678e-10,5.1900314005929098e-12,3.8928962165709949e-13,3.5800642968287313e-14,2.0451109543355713e-09
1.4022684472364067e-08,0.0058250911364372574,7.1938729090156218e-07,4.060018931466158e-08,4.2591546474765437e-08,1.9656479736377354e-07,2.5394834649423848e-09,0.0,0.0,6.3016113206671433e-08,5.3183483823694187e-11,3.1901529954993287e-12,1.6739950339386935e-12,2.9016499637807872e-12,3.5539931448537295e-21,3.3299664853811507e-16,1.9814262090332798e-12,1.894467505064783e-06,9.2565452096526081e-10,1.1728274291495461e-19,6.0153985795701814e-21,7.3986197847110155e-13,1.339329566095364e-12,1.4972254440563865e-13,1.1985094991715332e-12,2.1505400942723155e-11,1.3788480042407374e-14,2.4211452269542652e-12,4.1925266558345086e-06,9.4014963315610865e-09,8.2871983667882343e-10,1.5028443252798432e-06,4.2970260077422834e-13,1.1455042553554662e-18,3.5842296577761174e-13,2.0924400056018585e-12,0.88168480800000004,0.0,0.0094574405157362047,0.1088498664532959,1.9742343538411615e-07,1.6138893518882733e-07,6.4102316258422389e-08,1.5015789708209123e-08,6.3457066770038109e-09,4.3928301976265877e-09,2.5053436745513322e-11,3.9334024689883483e-10,4.6209642004425876e-11,1.4019502046804813e-09,1.5012548393130283e-08,1.2353918467400132e-09,8.2840724731258018e-09,1.7296618094614298e-11,4.5765948422407804e-10,2.7677633580459253e-07,1.9014583201573635e-07,4.3138938103353478e-08,1.383255203921429e-12,1.0641489646000689e-10,1.6542681454481721e-07,1.200829065735049e-11,-7.041066119844673e-17,1.2794281364100977e-10,5.2939584564753032e-12,3.9135258987295345e-13,3.6545564489139783e-14,2.0909365381564143e-09
1.4219888519029477e-08,0.005825091829339799,7.3210155327431815e-07,4.1915773319870286e-08,4.399005131106641e-08,2.0307076971988588e-07,2.6619036234379066e-09,0.0,0.0,6.4750013576216941e-08,5.5950240517821042e-11,3.3773701699222342e-12,1.743320280825716e-12,3.0193130872934304e-12,3.7455167945359971e-21,3.44159172684789e-16,2.0654085860577914e-12,1.9257685549517376e-06,9.5569675409747837e-10,1.2799753296895583e-19,6.4453521959535082e-21,7.7150792303329896e-13,1.3670755704148312e-12,1.5567256723820722e-13,1.2772367820014904e-12,2.1916973504825589e-11,1.4895250895768025e-14,2.539542450300505e-12,4.2664001226042722e-06,9.7024374499784712e-09,8.5322351521677986e-10,1.5204255394727728e-06,4.4256450208633838e-13,1.225878251727307e-18,3.8148556149809721e-13,2.2197049856468165e-12,0.88168480800000004,0.0,0.0094574004566743402,0.10884986288866119,1.975931578616386e-07,1.6171875142051257e-07,6.4147703079830732e-08,1.5308309153708944e-08,6.4618374270640192e-09,4.4753321642030968e-09,2.5514164761192752e-11,3.9365636939314114e-10,4.7113727961826157e-11,1.4031569768256991e-09,1.5243260101938913e-08,1.2379360011387768e-09,8.4396122931154273e-09,1.7623758786186793e-11,4.5863773676701048e-10,2.81955410786746e-07,1.9374012896101928e-07,4.460693367228138e-08,1.3862168082433842e-12,1.0650652795376755e-10,1.6937840817935244e-07,1.2252713632351225e-11,-5.4792999306835985e-17,1.2859343905358868e-10,5.3979473060667475e-12,3.9335986234937404e-13,3.7292507984195614e-14,2.1371729116295039e-09
