Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267)
4.183572256899316e-11,0.012016941433887993,3.6406597021531408e-11,3.3981806129438015e-15,7.1154597417814916e-15,1.287131440818621e-14,1.0462989598862064e-19,0.0,0.0,7.3386957566936576e-13,3.8086941120662645e-19,7.748807372576361e-23,3.5982908003644952e-22,4.0820378891245893e-30,2.4920470069580769e-16,1.6277425322838133e-22,5.5417311758931672e-11,2.730115690386434e-16,8.5480717787321175e-19,1.610484802859021e-22,1.5763745064063223e-10,2.4831131190420749e-27,2.4977605480834893e-21,1.3153580754226673e-22,3.0735004997839808e-18,2.2508736495626884e-26,1.525025890930194e-15,4.9732896893638868e-25,3.1787411286136763e-09,6.8912561813804032e-21,1.2634378869117972e-29,4.4296885579983501e-21,1.127919001277521e-35,1.7075611042592969e-21,5.7640744404248408e-16,1.590746715906247e-15,4.0549318339618065e-15,5.0780121067574877e-16,3.6536578851045593e-13,4.9859261746929859e-22,9.7456344035684268e-21,5.0606057661836241e-20,1.9923556524507881e-18,4.9661711421083398e-20,1.3307693832591922e-17,1.1991691816532195e-25,6.159475160381425e-26,1.3417135389422241e-25,3.3685363461820984e-33,7.8754458451637571e-36,3.4906851460016857e-32,2.161390117907472e-50,5.2013555308801118e-45,7.4584188615017664e-26,1.1367335047457113e-19,3.689708267420193e-24,1.1968339252718106e-23,1.3304980287035826e-31,8.3401446784590405e-21,3.1846501929734219e-28,6.2945525838507815e-36,2.8796351401147102e-18,2.8771523169271154e-16,3.7446360399380188e-19,3.0915249745136308e-24,8.0397224108760395e-33,3.2505989314492143e-44,4.4339527914928713e-33,0.88168480800000004,0.0,0.0094599922788338748,0.10884999999715157,4.5172662599784664e-09,3.070515048079136e-09,4.570354800507785e-09,5.0155344276588863e-12,3.8143275663530091e-12,1.9233780232236295e-12,8.8846933803649395e-13,6.0355449981498666e-13,1.8497971738991145e-15,1.6281017793416934e-15,2.1566497136818989e-13,8.2358374607867832e-16,3.3288155723614892e-17,1.0558774394543912e-11,7.8041268628528183e-14,1.0650359713400157e-11,2.6507465668778738e-12,2.7102664726964751e-14
5.1280118944701755e-11,0.012016941455909095,5.1669567827201786e-11,5.6976237395727488e-15,1.139297357864091e-14,2.2009701729687867e-14,2.0305522951265563e-19,0.0,0.0,1.0143132841418303e-12,6.3208799727408322e-19,1.4430970771365935e-22,6.6468611409950984e-22,9.1195104457793732e-30,4.5483853054027592e-16,3.0224274607505229e-22,8.3249836359996311e-11,5.0271872491836714e-16,1.2795600936010533e-18,2.9634137630814528e-22,2.3645390032337907e-10,7.2422875774050436e-27,3.8201168865243442e-21,2.963731246813369e-22,5.6540702489205349e-18,5.0448554303771616e-26,2.8057131860478938e-15,9.2828194883905532e-25,3.9079812040488638e-09,1.2677202970699796e-20,2.3192231414319596e-29,8.1586649546413927e-21,2.6820600917824753e-35,3.8478375862761642e-21,8.5507633796619495e-16,2.3948485000776812e-15,6.1347432071267558e-15,7.53031579763205e-16,5.4952594710389615e-13,9.2009558251345069e-22,1.7919735219909884e-20,9.2613017845926783e-20,3.6316374184670487e-18,8.817040605741965e-20,1.9067669871683529e-17,2.6364314035818069e-25,1.3870897338007838e-25,3.0243345579696573e-25,9.2705784893481912e-33,2.0863590830414923e-35,7.8677916510157083e-32,8.6780299677406932e-50,1.7419309918276436e-44,1.7837475659058468e-25,2.0716907525880823e-19,8.2214229779097791e-24,2.2086311147455891e-23,2.5255037004013295e-31,1.5199101583607534e-20,7.1848017216925586e-28,1.4206861214997208e-35,5.3061789265382786e-18,4.07740980498731e-16,5.6383272657089104e-19,5.5670123857929782e-24,1.7433503484387825e-32,1.2174226173070064e-43,1.0386656309298222e-32,0.88168480800000004,0.0,0.0094599905357779651,0.10884999999583343,5.5215147491138858e-09,3.7458327374074934e-09,5.6008615153994789e-09,6.1327633247770487e-12,4.6408238455702566e-12,2.3445510597842755e-12,1.3205278434980199e-12,8.9471267202591347e-13,2.6603680373506614e-15,2.3441078600017459e-15,3.232769561111089e-13,1.1856302145371061e-15,5.1159928930596031e-17,1.5834551060200362e-11,1.166667646029427e-13,1.5951327840041091e-11,3.9820774301927055e-12,4.1655264265618678e-14
6.072451532041035e-11,0.012016941478145207,6.9494521367788478e-11,8.8179431816477775e-15,1.695414729824891e-14,3.4598277216441306e-14,3.5411881107250893e-19,0.0,0.0,1.3372039849537629e-12,9.7036145966318782e-19,2.4225569661285664e-22,1.1070595725339206e-21,1.7743356409366182e-29,7.4924522482071871e-16,5.0580468643007458e-22,1.1671985342606509e-10,8.3466747814099857e-16,1.7877061594611992e-18,4.9167216055269602e-22,3.3102502959917529e-10,1.7619345228307081e-26,5.4513370979074511e-21,5.8093371176592774e-22,9.3786003693560175e-18,9.8468032603804224e-26,4.654336343126384e-15,1.5614626330612078e-24,4.6414503887671293e-09,2.1029284875363144e-20,3.8388751494887822e-29,1.3549038411281878e-20,5.5689130627522332e-35,7.5430508269261284e-21,1.1861930803288157e-15,3.3649411064909029e-15,8.6587512857222884e-15,1.0423460887337122e-15,7.713854690427749e-13,1.5309056235257728e-21,2.9710236757847728e-20,1.528439907700308e-19,5.9698275627834781e-18,1.4133546328214664e-19,2.5538696620668577e-17,5.0798870817345705e-25,2.7175705683498278e-25,5.9306705916971801e-25,2.1373950763448502e-32,4.6863950914241932e-35,1.5439486488701899e-31,2.7575048598527094e-49,4.6976994578757556e-44,3.6943918466838029e-25,3.4049859234160085e-19,1.5942210079277442e-23,3.67396176911065e-23,4.2798836791346376e-31,2.5008882439345003e-20,1.4098208705422871e-27,2.7884156928287517e-35,8.8159155174340436e-18,5.4047668753489414e-16,7.9232900996905733e-19,9.0528394611576991e-24,3.296882306762311e-32,3.6261258336014546e-43,2.0923327064576269e-32,0.88168480800000004,0.0,0.0094599887927186588,0.10884999999427673,6.5201188003401669e-09,4.4147132861586294e-09,6.6308032000331816e-09,7.2450416210010072e-12,5.4555237280514215e-12,2.7613045070653322e-12,1.8318681020177206e-12,1.2379227353069515e-12,3.5742772197055749e-15,3.1520780827703206e-15,4.5226614703221591e-13,1.5942285969264263e-15,7.3211352654798546e-17,2.2162851232332544e-11,1.6278798450152819e-13,2.2297611932229203e-11,5.5830963278516032e-12,5.968959391079198e-14
7.016891169611895e-11,0.012016941500595252,8.9866404266752785e-11,1.2877506693160038e-14,2.3936010539287856e-14,5.116984576736302e-14,5.7227304073872938e-19,0.0,0.0,1.7026131862739725e-12,1.4079541851971568e-18,3.7780227062902535e-22,1.7132598219539799e-21,3.1330940723054115e-29,1.1477811660441448e-15,7.862459621632094e-22,1.5582392220651116e-10,1.2876579593413428e-15,2.3783821736480221e-18,7.5798192118703973e-22,4.4127275164791859e-10,3.7841666712864153e-26,7.4054768460883429e-21,1.0325337475736423e-21,1.4454908377693666e-17,1.7443124714803753e-25,7.1741837395939373e-15,2.4395249323128043e-24,5.3791216130972507e-09,3.2415533874251799e-20,5.9045357821158377e-29,2.0907212554504028e-20,1.0524138032806111e-34,1.3408043476334854e-20,1.5696892115591004e-15,4.5019840511093513e-15,1.163279863872852e-14,1.374027047726701e-15,1.0310560319090626e-12,2.3667527293886082e-21,4.5770321197984805e-20,2.3440606415605738e-19,9.1195167987420997e-18,2.1074626835686093e-19,3.2621487487692868e-17,8.9146469105260825e-25,4.8279814339141731e-25,1.0545859552402448e-24,4.3621209242926673e-32,9.3852573944181483e-35,2.7494192918815036e-31,7.5338205847972828e-49,1.0954087322130582e-43,6.9170055828150518e-25,5.2006362739871095e-19,2.8035564348635728e-23,5.6772672923701611e-23,6.6999329606348348e-31,3.8281656338656202e-20,2.507982452683822e-27,4.9615517212041812e-35,1.3609748940710301e-17,6.8364446221846036e-16,1.0601830620397222e-18,1.3696951457310846e-23,5.6635041028361273e-32,9.2809512168901441e-43,3.7954286755404922e-32,0.88168480800000004,0.0,0.0094599870496554009,0.10884999999248592,7.5131120914647618e-09,5.0772197113744352e-09,7.6601323174520514e-09,8.3526320173842778e-12,6.2588484282960123e-12,3.1738084358733938e-12,2.4198448004794282e-12,1.6309917380683834e-12,4.5769033967485465e-15,4.0387813230556049e-15,6.0247949798156994e-13,2.0427801508352002e-15,9.9551716628899282e-17,2.9537776476964049e-11,2.1629913399456157e-13,2.9679289844508002e-11,7.4536519115706256e-12,8.1363538922152309e-14
7.961330807182755e-11,0.012016941523258164,1.1277027972199514e-10,1.7993974263718181e-14,3.2474413494546949e-14,7.2254022619117845e-14,8.7346004687026514e-19,0.0,0.0,2.1106081095603638e-12,1.9571528725579612e-18,5.5766510347663631e-22,2.5099269097813698e-21,5.1484290971259923e-29,1.6657445864586802e-15,1.1566152344580215e-21,2.0055834350223644e-10,1.880478145771695e-15,3.0507659789632117e-18,1.1061731454572525e-21,5.6711936997959148e-10,7.4118717484415011e-26,9.6969040803180165e-21,1.706512334210131e-21,2.1089870301686923e-17,2.8756706224965624e-25,1.0468112138616604e-14,3.6067382067121377e-24,6.1209679754460464e-09,4.7303181049930419e-20,8.597406455886304e-29,3.0539686600277915e-20,1.8553690384068561e-34,2.2162062930061019e-20,2.0058521225501913e-15,5.8069308468287142e-15,1.5062236015319975e-14,1.7464372942414818e-15,1.3286475470397007e-12,3.4636346042249458e-21,6.6749072138338388e-20,3.4033519249110585e-19,1.3188659364234874e-17,2.9776675041554002e-19,4.0233959682744233e-17,1.4589420304834893e-24,7.976182879161838e-25,1.7438287622373753e-24,8.1380496714829921e-32,1.7265030015818279e-34,4.5562528926754639e-31,1.8426564321211245e-48,2.2974450505640378e-43,1.2013693293433415e-24,7.5199722930266714e-19,4.5848997826527168e-23,8.3029356341311757e-23,9.8920158311718143e-31,5.5531751969021572e-20,4.1480521850980354e-27,8.2083347147159109e-35,1.9889008105945735e-17,8.3543951623868765e-16,1.367621865233239e-18,1.9640940890925782e-23,9.0599941263897058e-32,2.1237926985193125e-42,6.3729305644309282e-32,0.88168480800000004,0.0,0.0094599853065876413,0.10884999999046528,8.5005280446222015e-09,5.7334143498314964e-09,8.6888021170463105e-09,9.4557923947852529e-12,7.0512093588992552e-12,3.5822293406435939e-12,3.0818902901183939e-12,2.0718017512840823e-12,5.6556680780814447e-15,4.9926639166890287e-15,7.737639569440338e-13,2.5255504014815405e-15,1.3026394384762186e-16,3.7953464896794535e-11,2.7709829543400081e-13,3.8086538478821291e-11,9.5935823126369765e-12,1.0682607471292094e-13
9.850210082324474e-11,0.012016941569218304,1.6611480000003077e-10,3.1864978704966958e-14,5.4759888114307352e-14,1.3006386810841346e-13,1.7955949659953249e-18,0.0,0.0,3.054604931039742e-12,3.4396114635756715e-18,1.0783515467345619e-21,4.7828339682916396e-21,1.1896231591635866e-28,3.1213482289986638e-15,2.2204674301146308e-21,3.0690226791816055e-10,3.5606949593720018e-15,4.6375939758588199e-18,2.09162534548853e-21,8.6530032663885852e-10,2.3308797020363256e-25,1.5351247228730068e-20,3.9802446730783907e-21,3.9858790310122384e-17,6.689692900163828e-25,1.9787584899330301e-14,6.9930448632910088e-24,7.617079287448201e-09,8.944999290086403e-20,1.618568278808141e-28,5.7853860635007768e-20,4.9654205374743503e-34,5.1699656755626534e-20,3.0383790553156462e-15,8.9243221623953046e-15,2.330707369414357e-14,2.6072458577007689e-15,2.0380249014245095e-12,6.5857255625200141e-21,1.2603982271215483e-19,6.3713140496880716e-19,2.4496996852610592e-17,5.2931392020889376e-19,5.6778984541130156e-17,3.3550622973837868e-24,1.8590802594429878e-24,4.0718698991925434e-24,2.3329369299618235e-31,4.860862085934217e-34,1.0709438622363734e-30,8.8647170246439672e-48,8.0762068768131295e-43,3.0766699192100024e-24,1.3963360596719012e-18,1.0471482766705807e-22,1.5758032204377652e-22,1.9020462830303303e-30,1.0405306428593797e-19,9.6846908458098771e-27,1.9180206318394874e-34,3.7711024061139e-17,1.1592161533988303e-15,2.1021476229377426e-18,3.5975630798013012e-23,1.9878467207984365e-31,8.7897866778691486e-42,1.520780448409554e-31,0.88168480800000004,0.0,0.0094599818204364385,0.10884999998575121,1.0458760450138252e-08,7.027114488654561e-09,1.0743980372304654e-08,1.1649834293956922e-11,8.6046423265997157e-12,4.3874724094383637e-12,4.6182643869994558e-12,3.088506636012288e-12,7.9988598217470011e-15,7.0621413031421006e-15,1.1789341010346578e-12,3.5740699215274202e-15,2.0503892894960101e-16,5.7883853184027749e-11,4.201704889652364e-13,5.7938912455131014e-11,1.4680871959627283e-11,1.696733932253731e-13
9.999999999999999e-11,0.012016941616017135,1.707724714651133e-10,3.31934723361555e-14,5.6848468000572868e-14,1.3563491891000577e-13,1.8904355965877433e-18,0.0,0.0,3.1367792949890153e-12,3.5813089734575012e-18,1.1301374075355067e-21,5.0067960920156397e-21,1.2624523643642535e-28,3.2635027901612508e-15,2.3257181480755774e-21,3.1629756122723873e-10,3.7255386562615255e-15,4.7771145780053139e-18,2.1882158429815012e-21,8.9158508943014935e-10,2.5297786535240417e-25,1.586356503353296e-20,4.2265735070180585e-21,4.1697852977275599e-17,7.1031617295430213e-25,2.0700853178654109e-14,7.330215712185369e-24,7.7364261531876215e-09,9.3582287455927813e-20,1.6927423060792516e-28,6.0534455201592104e-20,5.3325391301816925e-34,5.4900002762715587e-20,3.1295388639082048e-15,9.2006613759898844e-15,2.4040809489448818e-14,2.6818618027348228e-15,2.1008141985040816e-12,6.8928747965063369e-21,1.3184600226679973e-19,6.6603510028451296e-19,2.5592376487241139e-17,5.5113775912481077e-19,5.8156520296544046e-17,3.5595126951978114e-24,1.9740415599281288e-24,4.3242899365240111e-24,2.5141666598462586e-31,5.2332878025850509e-34,1.1380736884556886e-30,9.9379998271889079e-48,8.833230711751241e-43,3.2904646831304561e-24,1.4587360139206684e-18,1.1101042952069607e-22,1.6490104015478887e-22,1.9920359903231443e-30,1.0879645150895225e-19,1.0284653732498713e-26,2.0370125736356944e-34,3.9461110203417825e-17,1.1858457524017682e-15,2.1672630188625263e-18,3.7548618671899745e-23,2.10110489799438e-31,9.7317072970122674e-42,1.6172459644978356e-31,0.88168480800000004,0.0,0.0094599815439803513,0.1088499999853397,1.0613108896210942e-08,7.1286507049241466e-09,1.0906826516649303e-08,1.1823168010659456e-11,8.7261161374763924e-12,4.4506957930748577e-12,4.7517801883323613e-12,3.1764871085100397e-12,8.193639733478918e-15,7.2339362022116797e-15,1.2146089128915123e-12,3.6611943548488154e-15,2.117372611188014e-16,5.9640138756514976e-11,4.3272468004974591e-13,5.968483394324421e-11,1.5130337199060269e-11,1.7536099438787009e-13
1.1739089357466193e-10,0.012016941616017135,2.2941084994082086e-10,5.135845352760459e-14,8.4879454700981419e-14,2.1220262342588135e-13,3.2770656176891515e-18,0.0,0.0,4.1696525601862033e-12,5.5164342541144443e-18,1.8629226603575558e-21,8.1457678052847401e-21,2.3751117074123117e-28,5.2394270403701822e-15,3.8065057917704774e-21,4.3571708904711284e-10,6.0253477584554825e-15,6.5425844020542851e-18,3.5344704594924681e-21,1.2249539593425424e-09,6.0460739480938709e-25,2.2538827155100997e-20,8.0016855545296471e-21,6.7321536817115442e-17,1.3450860515101255e-24,3.3426952388544511e-14,1.2105447747646929e-23,9.129572385539757e-09,1.5120226335393541e-19,2.7237382290279115e-28,9.7944915569473441e-20,1.1501509205214665e-33,1.0395242215750192e-19,4.2902702342670687e-15,1.2724626062485882e-14,3.3429534395271307e-14,3.6131251072362168e-15,2.9003624630502865e-12,1.1190347257208692e-20,2.1269496738552604e-19,1.0662446833222506e-18,4.0674766949532942e-17,8.4372491223845268e-19,7.4758321422624793e-17,6.6803227911416273e-24,3.7354326281914823e-24,8.1964301271311227e-24,5.5666852426648475e-31,1.1492277548975422e-33,2.1757441045022376e-30,3.2936083725280444e-47,2.2808170567331307e-42,6.7432217609759676e-24,2.3177283701041854e-18,2.0616939986560083e-22,2.6710468316142873e-22,3.2528096808439217e-30,1.7482735397039726e-19,1.9480138600979015e-26,3.8627315878150267e-34,6.3900594871875694e-17,1.5035424224965033e-15,2.9976641676895898e-18,5.9111227029837066e-23,3.7773752529812119e-31,2.8436260453871446e-41,3.1054972047454753e-31,0.88168480800000004,0.0,0.0094599783342607172,0.10884999998016627,1.2395078464434158e-08,8.2962992887612572e-09,1.2795979116053237e-08,1.38291459459552e-11,1.0118933465567939e-11,5.1783004083819372e-12,6.4219004702467365e-12,4.2724863091372067e-12,1.0534094171419633e-14,9.2942311347561064e-15,1.6665526965383305e-12,4.707246916311392e-15,2.9780560480139648e-16,8.1907832698465913e-11,5.912625035579016e-13,8.1778066982219342e-11,2.0843468384181833e-11,2.4925888743400039e-13
1.3627968632607913e-10,0.01201694166364626,3.0254297331185526e-10,7.7391039662950761e-14,1.238907906516854e-13,3.2279617797575904e-13,5.4973634096749593e-18,0.0,0.0,5.4561493310905607e-12,8.2866138500268226e-18,2.9740854078095313e-21,1.2824583466356579e-20,4.281972767030409e-28,8.1453058450730286e-15,6.027443519620517e-21,5.8696444126004458e-10,9.4242223479090022e-15,8.7610402348909785e-18,5.5205158722117453e-21,1.6454723628197343e-09,1.3679325382973794e-24,3.1394441998639799e-20,1.4494670943602152e-20,1.0509904584557227e-16,2.4430288829580424e-24,5.2193389681148157e-14,1.9353235303455411e-23,1.0658237909635719e-08,2.3629686399988263e-19,4.2376011663897103e-28,1.5326691935871959e-19,2.4006503721030432e-33,1.8833682956288598e-19,5.7696617530752903e-15,1.7215261158071487e-14,4.5462553156933758e-14,4.7534803747525754e-15,3.9164780961480554e-12,1.7574764202725917e-20,3.3176350338145896e-19,1.6497672971561559e-18,6.2441036527268112e-17,1.2470325025494271e-18,9.3887138583271591e-17,1.2018527761798212e-23,6.7640522859931774e-24,1.4868905338532468e-23,1.1675261430248968e-30,2.4025808867075877e-33,3.9931837964700163e-30,1.0233993965063337e-46,5.5218090187391182e-42,1.323485354572473e-23,3.5568600363646567e-18,3.6582156328872053e-22,4.182677685198598e-22,5.1293173453704248e-30,2.7227285821119792e-19,3.5292206911874067e-26,7.009734551584196e-34,1.0008247129106122e-16,1.8632067092406357e-15,4.0558912796783171e-18,9.0064608148945732e-23,6.4965967971729103e-31,7.7411875465259264e-41,5.6888187531287113e-31,0.88168480800000004,0.0,0.0094599748480561872,0.10884999997374034,1.4309740690630527e-08,9.5414441167783266e-09,1.4844451318776302e-08,1.5995645843650227e-11,1.1597058912652119e-11,5.9559316858555357e-12,8.4748038344368908e-12,5.6092326861763493e-12,1.3209921568685866e-14,1.1638741118883741e-14,2.2353967933069514e-12,5.9006473034619648e-15,4.0860458189177275e-16,1.0997978102023337e-10,7.8968832877049197e-13,1.0952883795764463e-10,2.8079717841630682e-11,3.4648745770335206e-13
1.5516847907749633e-10,0.012016941712097313,3.853974354465113e-10,1.1086881839278114e-13,1.7284249405195475e-13,4.6592283902550414e-13,8.6584413862775629e-18,0.0,0.0,6.9144383620953185e-12,1.1849408174619631e-17,4.4788554272033078e-21,1.9051388347220471e-20,7.1593057933430502e-28,1.1966882777372621e-14,8.9993832234291644e-21,7.6060230565673785e-10,1.3906837429964885e-14,1.1289296134874938e-17,8.1349300343678861e-21,2.1262535277851002e-09,2.7955334733807829e-24,4.2065857134185243e-20,2.4304585261306343e-20,1.5479701291706996e-16,4.1166337130642656e-24,7.6887031803437047e-14,2.9169357532906077e-23,1.2202869009375172e-08,3.4848357858555347e-19,6.2218070431279381e-28,2.262742499328931e-19,4.6282994960227808e-33,3.1585481790343205e-19,7.4851301297274716e-15,2.2403556016973278e-14,5.9437049462483153e-14,6.0186539473263549e-15,5.0871633464076065e-12,2.6040246748657096e-20,4.8823235655348528e-19,2.4089776870485964e-18,9.0460507421310498e-17,1.7441703126677037e-18,1.1396413449776054e-16,2.0052145205586702e-23,1.1339508376390927e-23,2.4972078291891131e-23,2.2252983105681236e-30,4.585009061434493e-33,6.8003575007794095e-30,2.7937804450353683e-46,1.1931015405260125e-41,2.3918407592690973e-23,5.1512656111129139e-18,6.0095401581588645e-22,6.1767932522085532e-22,7.6214976753716526e-30,4.0099628745165033e-19,5.9165483578555831e-26,1.1775873507543621e-33,1.478871518852591e-16,2.2347407352529758e-15,5.2785168317487165e-18,1.2982949916886325e-22,1.0385762355938464e-30,1.8559516933470551e-40,9.6178623295748164e-31,0.88168480800000004,0.0,0.0094599713618186178,0.10884999996650151,1.6203002030220151e-08,1.0763014505951257e-08,1.6889061325290287e-08,1.8151199077152862e-11,1.3041870375499375e-11,6.7215401651943467e-12,1.0759997539009977e-11,7.0851992386599105e-12,1.5987928395767203e-14,1.4057417370026443e-14,2.8842448756593403e-12,7.1357725156853796e-15,5.3732016531689942e-16,1.4205462179416764e-10,1.0148148381857505e-12,1.4111751471801358e-10,3.6387816436985316e-11,4.6215193956077793e-13
1.7405727182891353e-10,0.01201694176136204,4.7786218958759357e-10,1.5268748378385055e-13,2.3277493721647577e-13,6.4561411092620908e-13,1.2984504963698185e-17,0.0,0.0,8.5448110550464112e-12,1.6304316354587811e-17,6.4488569430573961e-21,2.7065042057587735e-20,1.1296253110885106e-27,1.6834749823365425e-14,1.2841772031744394e-20,9.5658513695498021e-10,1.9622420661524867e-14,1.4124840185718142e-17,1.1462232433231118e-20,2.6667012700419691e-09,5.2804040706859411e-24,5.4716307117120251e-20,3.8396910251197344e-20,2.1800575565033258e-16,6.5490286942268251e-24,1.0830089442435959e-13,4.2010333860491395e-23,1.3763261304342233e-08,4.9153298703026247e-19,8.7376407018131056e-28,3.1942122238675846e-19,8.3778029016625443e-33,4.9907585185917098e-19,9.4450948508739866e-15,2.8296750482320082e-14,7.5382571093651081e-14,7.3998365820925291e-15,6.4131838885412647e-12,3.6892038615596817e-20,6.8702709751326037e-19,3.3644222245096542e-18,1.2534850165741363e-16,2.3393167573434837e-18,1.3484524163280299e-16,3.1562373667310471e-23,1.7913400951217893e-23,3.9520930789273543e-23,3.9397198907717826e-30,8.1563894022262891e-33,1.0935854696149787e-29,6.9009328761595984e-46,2.3619252619470751e-41,4.0542402821091446e-23,7.1356169821564457e-18,9.3028472649972362e-22,8.7189070293954341e-22,1.0821559140200815e-29,5.6579483499246959e-19,9.3423683376208737e-26,1.8640451656667566e-33,2.0895058440753604e-16,2.6157824119990233e-15,6.6671998993598099e-18,1.7937940667308913e-22,1.5703328540172446e-30,4.0354599556608499e-40,1.5288165306496072e-30,0.88168480800000004,0.0,0.0094599678755438159,0.10884999995847608,1.8075113776985904e-08,1.1961466414906599e-08,1.8929484551841792e-08,2.0297621575952904e-11,1.4456102263529296e-11,7.4762579717682477e-12,1.326146331741509e-11,8.6877383749669921e-12,1.8839404426407439e-14,1.6521194667709283e-14,3.6118773306571486e-12,8.39864292445777e-15,6.8372731701873199e-16,1.78087816257718e-10,1.2660594803741693e-12,1.7647180841562912e-10,4.5765814992455694e-11,5.9694118781820216e-13
