Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255)
1.272718196317242e-09,0.003512571842127301,1.8924390101136479e-12,5.9770926672580605e-15,2.6440528699449853e-14,2.497337957504472e-14,2.180013611861723e-17,0.0,0.0,1.6400349960241413e-12,1.8119575325418551e-17,2.8944724477408117e-22,3.7705656255274782e-22,7.8288721762622534e-30,2.550330794443577e-15,2.7314432109340773e-22,4.7139103789156914e-11,6.9286457481675505e-15,8.1187043786261664e-21,3.8902251073929775e-23,1.1157395162992896e-10,1.880959182814767e-24,5.4955112134223504e-23,3.5162772245424811e-20,3.534851651216901e-17,6.043872536372558e-26,1.9664429680638032e-13,1.5642576735596211e-24,4.0737961248633707e-10,1.6792086904987535e-21,8.5689863574501714e-32,1.8584997939476251e-23,5.1473433703278469e-39,4.72602906472592e-18,1.8541684367759592e-19,5.6546428925994065e-15,1.9226130636407297e-14,2.0615483312001847e-16,8.0822142888821689e-12,4.2737599887574163e-21,6.2922820449854752e-22,2.2997221091251978e-19,2.4795342587936679e-18,5.9516950848658016e-18,2.5252143774350888e-17,1.4979043203055679e-23,1.0083728317373974e-24,3.3872194840059433e-24,2.0260184436286833e-37,1.5001111813420658e-33,1.827840642027084e-31,2.1981410749093887e-53,5.9295951512866793e-51,1.650712989245796e-23,2.0033403323052883e-18,1.9750046885238164e-21,1.6294159213371087e-22,8.5247573109008789e-31,5.1127419207079969e-21,9.0525394096453033e-25,6.6189811631943019e-35,1.3957338634553729e-15,1.0101963363513948e-16,6.5294095965215499e-19,1.4397141921983865e-24,9.411532907665574e-34,2.2345780871225226e-38,1.6352186583669562e-30,0.88168480800000004,0.0,0.0094599990768547467,0.10884999996221376,4.9009016569769533e-10,3.4725291316544862e-10,5.1380403517236067e-10,3.955065384718503e-13,3.1660742232205742e-13,1.5783534010160189e-13,1.3964478934144376e-11,9.4141604499143551e-12,1.1137690854256452e-14,1.0790739982830764e-14,4.4321605752607617e-12,5.2232101781768706e-15,6.4085900849866537e-16
1.4045681904200353e-09,0.003512571842520797,2.2526501003339178e-12,7.7302965121524078e-15,3.3083548732214231e-14,3.2536901030052264e-14,2.9954075471143378e-17,0.0,0.0,1.9592211744955657e-12,2.3675472802179165e-17,4.0677984085192039e-22,5.0769567394925474e-22,1.2719290541028613e-29,3.3817581226257948e-15,3.7766783447910324e-22,5.7230609921059248e-11,9.2909914861891633e-15,9.7402298099010419e-21,5.0734912255716871e-23,1.352611853249947e-10,3.1533558626849372e-24,6.7424985912144049e-23,5.1059684418166293e-20,4.6990804694043679e-17,9.7641297305534928e-26,2.6311490192520722e-13,2.2217212377986704e-24,4.5153847677476419e-10,2.2419080582400661e-21,1.1138061590911183e-31,2.7244767641799445e-23,9.8105815386222819e-39,6.9813138697525542e-18,2.4910553597161557e-19,6.9082387424302989e-15,2.3603729885669145e-14,2.3415682146992996e-16,9.8483944243958075e-12,5.7648270966266609e-21,8.3268240055173228e-22,2.9258009052100875e-19,3.1213112784297339e-18,7.4140215833155895e-18,2.8606839143642985e-17,2.2034867268113018e-23,1.4631297652609396e-24,5.0195604224435905e-24,3.8171032850196507e-37,2.3336293014775188e-33,2.5662281068421976e-31,5.5954689769143025e-53,1.2096720435033914e-50,2.5535572017558693e-23,2.513667493815822e-18,2.6791358991227161e-21,2.1105594291310362e-22,1.1017824333060588e-30,7.556396048814141e-21,1.2950208743762786e-24,9.8092735448798211e-35,1.8753367882534596e-15,1.1282046554015292e-16,7.9854444545266375e-19,1.9783344247123361e-24,1.4098758533183237e-33,4.2162209410197021e-38,2.3413088678386806e-30,0.88168480800000004,0.0,0.0094599989812118816,0.10884999995491225,5.3652822878564766e-10,3.7921123968776803e-10,5.6466159977598552e-10,4.3929785204693221e-13,3.5214570006352066e-13,1.7548636383359328e-13,1.6537728408929446e-11,1.1059997824072784e-11,1.2548558937162089e-14,1.2212834057066856e-14,5.351736006204526e-12,5.9117571526760972e-15,7.8158977736529075e-16
1.5364181845228287e-09,0.0035125718429201286,2.643910026130162e-12,9.7894959709857331e-15,4.063702930344067e-14,4.1473307052935681e-14,4.0056169287706634e-17,0.0,0.0,2.307624449728944e-12,3.0263171082620325e-17,5.5524160610983336e-22,6.6668268392927726e-22,1.9773516691981547e-29,4.3727871060838179e-15,5.07597194846115e-22,6.826225400932243e-11,1.2132215683308061e-14,1.1526235032017358e-20,6.4465804388045736e-23,1.6110688478710354e-10,5.0554917986276672e-24,8.1474577617095667e-23,7.1569632025673431e-20,6.0833881185443702e-17,1.5165496788534673e-25,3.4282656792024016e-13,3.0596540068993186e-24,4.9602504201343022e-10,2.91503794168021e-21,1.4137920761867504e-31,3.855280925142803e-23,1.7709139792869764e-38,9.9539395782495081e-18,3.2567230110401561e-19,8.2912275414429261e-15,2.846454273032893e-14,2.6289161944967448e-16,1.1789424957045805e-11,7.5719543245072662e-21,1.0731675215221744e-21,3.640577528771615e-19,3.8433485302958645e-18,9.0619868011729076e-18,3.2086621763866076e-17,3.1295734650001165e-23,2.0495552731503124e-24,7.1792997861566126e-24,6.8499225314836361e-37,3.4838086895617309e-33,3.4908893123706171e-31,1.3214841424946381e-52,2.3215832584978298e-50,3.8093118324961818e-23,3.0851062577461679e-18,3.5223451342239865e-21,2.6659729656216943e-22,1.3948563438338127e-30,1.0779277120904334e-20,1.7898460156123568e-24,1.4030483162289934e-34,2.453645919695967e-15,1.2483670194941527e-16,9.594163426101487e-19,2.6360452522070069e-24,2.0342396337575578e-33,7.5170025320689756e-38,3.2382322871600271e-30,0.88168480800000004,0.0,0.0094599988855669365,0.1088499999471131,5.822648852867082e-10,4.105265185659563e-10,6.1506517539892381e-10,4.8390436763066841e-13,3.884846102987322e-13,1.9352587278359739e-13,1.92471773858517e-11,1.2771533789942985e-11,1.3984097236891482e-14,1.3664587921828661e-14,6.3486626082957124e-12,6.6156465518525041e-15,9.3365949262124315e-16
1.7027260310941942e-09,0.003512571843432133,3.1817552570801746e-12,1.2860572939265961e-14,5.1533207991402942e-14,5.4879142121876913e-14,5.5975682260746857e-17,0.0,0.0,2.7891924537336549e-12,4.018488403852411e-17,7.9445072951301096e-22,9.1316442984248405e-22,3.2755615601212952e-29,5.8710408193592713e-15,7.1283678312941037e-22,8.3502633466578343e-11,1.646461813032597e-14,1.4043077720471647e-20,8.4584192385158553e-23,1.9674197805629528e-10,8.70015644869386e-24,1.0174003947978639e-22,1.0512812732910492e-19,8.1671018337324815e-17,2.5221765918368e-25,4.6396923577937391e-13,4.4178047952922027e-24,5.5259135109526485e-10,3.9353905690851248e-21,1.859265365495465e-31,5.7310754003747929e-23,3.4989248111525613e-38,1.4937113232697967e-17,4.4230862922743806e-19,1.0221644537256184e-14,3.529843084304808e-14,3.0025683842940959e-16,1.4487060634186245e-11,1.0351519582127937e-20,1.4327540059522055e-21,4.6745769031449987e-19,4.8709675393130806e-18,1.1415900215018975e-17,3.6653608007013278e-17,4.6750445765288238e-23,3.0087649988231713e-24,1.0815255352384742e-23,1.3521647799055435e-36,5.5050521378699394e-33,4.9613995251988169e-31,3.6063243883972771e-52,4.931722570374501e-50,6.0447049469974166e-23,3.8940727990642237e-18,4.7972454920847923e-21,3.4763038649865134e-22,1.8329350991707358e-30,1.6185716080598885e-20,2.585954354458287e-24,2.1137204439731941e-34,3.3380283082417405e-15,1.4030604912863186e-16,1.1843401487245095e-18,3.652796983582691e-24,3.0917984037927266e-33,1.458970510011566e-37,4.6820347915586913e-30,0.88168480800000004,0.0,0.0094599987649227769,0.10884999993660573,6.3898958255589852e-10,4.4914269023951185e-10,6.7799271271761032e-10,5.414314148456695e-13,4.3556028880641064e-13,2.1688397158979389e-13,2.2836559203181857e-11,1.5007883324902771e-11,1.5833902005727798e-14,1.5542844265703217e-14,7.7130060837525041e-12,7.5275615647926811e-15,1.1408136381476335e-15
1.8690338776655594e-09,0.00351257184395338,3.7691058184571002e-12,1.6505125461683809e-14,6.4040512300122719e-14,7.087787987676218e-14,7.5946205692086345e-17,0.0,0.0,3.3182638309764783e-12,5.207685936158839e-17,1.1014849153164514e-21,1.2182463295847819e-21,5.1724664384763004e-29,7.6709241811275533e-15,9.706192658543505e-22,1.0020379753263735e-10,2.1710422938459985e-14,1.689947685322172e-20,1.0791439815187532e-22,2.3571157336143063e-10,1.4260249278389792e-23,1.2527098982040335e-22,1.4864144491447037e-19,1.0654533583938302e-16,4.0152767030231801e-25,6.1011161375403654e-13,6.1682307440975903e-24,6.0964769060058876e-10,5.16310567700085e-21,2.3877876854827821e-31,8.2003284765990774e-23,6.5027095289410162e-38,2.1572150534837118e-17,5.8331707913341487e-19,1.2361260585045651e-14,4.2932500902377148e-14,3.3894165133344575e-16,1.7462731103232615e-11,1.374927818500065e-20,1.8589026815955699e-21,5.8638049526813024e-19,6.0322280334181751e-18,1.4089511224531672e-17,4.1418061325807069e-17,6.723295521497001e-23,4.2524486541167519e-24,1.567886283307344e-23,2.5247723138166135e-36,8.3263920486419521e-33,6.820332354348232e-31,9.0348504335329378e-52,9.8238316225638503e-50,9.2189589921504709e-23,4.8029336684381597e-18,6.3222018391555712e-21,4.4133674586293126e-22,2.3548311721090639e-30,2.3389795176877269e-20,3.6009435418386751e-24,3.0643758838559624e-34,4.4122562142933293e-15,1.561269590420291e-16,1.4340925038941034e-18,4.8987199709149338e-24,4.5139659646993153e-33,2.6612559633973151e-37,6.5236845002257677e-30,0.88168480800000004,0.0,0.0094599986442747055,0.10884999992539424,6.9467769426996926e-10,4.8681161316563575e-10,7.4019610755073685e-10,6.0048931160411907e-13,4.841382876896968e-13,2.4097655586980548e-13,2.6593087338856658e-11,1.7313505599052976e-11,1.773085448669081e-14,1.74781985931685e-14,9.1925197211597517e-12,8.4683911822437919e-15,1.3643080747642458e-15
2.035341724236925e-09,0.003512571844483835,4.405998245768376e-12,2.0771527642966006e-14,7.8249160513880409e-14,8.9697796197951976e-14,1.0054196344930573e-16,0.0,0.0,3.8953883797373929e-12,6.6125479132837614e-17,1.4878935916125792e-21,1.5907156919030593e-21,7.849548326575776e-29,9.7988372697464074e-15,1.2880998722744302e-21,1.1834630740068358e-10,2.7952597248739152e-14,2.0154637989613922e-20,1.3452946245381558e-22,2.7796227165434113e-10,2.2439602755533132e-23,1.526144741740346e-22,2.0362984648247172e-19,1.3572988952320252e-16,6.1611140610172102e-25,7.8336960583304362e-13,8.3752967280749617e-24,6.6717766263559108e-10,6.6152171104879514e-21,3.0100358809657571e-31,1.1368134583009957e-22,1.1468328927794415e-37,3.0180241943199556e-17,7.5078670289001156e-19,1.4711850070995998e-14,5.1384005317742882e-14,3.7900370400448847e-16,2.0716227044291667e-11,1.7830735282643475e-20,2.3553262561979704e-21,7.2167183860915507e-19,7.3309677692030643e-18,1.7096313216214589e-17,4.6378882492191805e-17,9.3691300595698555e-23,5.8244929632685305e-24,2.2017340021669344e-23,4.4898942854815109e-36,1.2148471235202033e-32,9.1237437356002468e-31,2.0791732890887414e-51,1.8517246292822006e-49,1.3601936376092699e-22,5.8135954168337986e-18,8.1112661174804496e-21,5.4814008996350069e-22,2.968930554940805e-30,3.2743191197097053e-20,4.8642512995686416e-24,4.3033470110181836e-34,5.6945132848423388e-15,1.7227769506083607e-16,1.7089616938966382e-18,6.395175859299274e-24,6.3752479629310096e-33,4.6060992376533446e-37,8.8168079214797997e-30,0.88168480800000004,0.0,0.0094599985236223857,0.10884999991352001,7.4936861622939088e-10,5.2357062172607091e-10,8.0167550373746679e-10,6.612094799078034e-13,5.3434715129516573e-13,2.6586868854040753e-13,3.049307276839041e-11,1.9672405599274993e-11,1.9677905569362671e-14,1.9474608042090111e-14,1.0782935335807151e-11,9.4399208385749879e-15,1.6035429575806514e-15
2.2016495708082904e-09,0.003512571845023438,5.0924540896781302e-12,2.5708159236481202e-14,9.4248981796943173e-14,1.1156726506113155e-13,1.3036750617100129e-16,0.0,0.0,4.521103486571019e-12,8.2519175708050915e-17,1.9662743539167132e-21,2.0404688465509208e-21,1.1519263891926194e-28,1.2280998159096255e-14,1.6726835873557629e-21,1.3791079706575065e-10,3.5273021738063542e-14,2.3878937253728454e-20,1.6448485619920948e-22,3.2344200894211291e-10,3.4113105069849401e-23,1.8440613618125653e-22,2.7163497111582615e-19,1.694811176835427e-16,9.1614750215257342e-25,9.8580521848649419e-13,1.1107323239195258e-23,7.2516553726785715e-10,8.3083756839161186e-21,3.7391237491138096e-31,1.5345117781574537e-22,1.9344086591811658e-37,4.1106919610950575e-17,9.4675342781587876e-19,1.7275130515869448e-14,6.0669989057458928e-14,4.2051232375637555e-16,2.4247258328015261e-11,2.2662178399658211e-20,2.9253943214820818e-21,8.7420803091504931e-19,8.7712344180177607e-18,2.0449730766477375e-17,5.1535067800770713e-17,1.2713990836433263e-22,7.7697264327225278e-24,3.0098915652911021e-23,7.6572070141305323e-36,1.7199529640328252e-32,1.193173223176911e-30,4.4681792078375477e-51,3.3358950491203336e-49,1.9512750956663647e-22,6.9281236112590872e-18,1.0177807975908192e-20,6.6844370782850014e-22,3.6839799519783024e-30,4.4624828353119794e-20,6.4055436339323634e-24,5.883074648023308e-34,7.2028923815748189e-15,1.8874829535422773e-16,2.0092286174126231e-18,8.162997728426265e-24,8.7565500317944961e-33,7.6269605387547763e-37,1.1615449661753913e-29,0.88168480800000004,0.0,0.0094599984029654846,0.10884999990102009,8.0309886407239982e-10,5.5945423115410275e-10,8.6243171808007037e-10,7.2372201913107937e-13,5.8631440517806558e-13,2.9162471612178473e-13,3.4515147049618543e-11,2.207062223914159e-11,2.1678930784941884e-14,2.1536644617492612e-14,1.2480079457737456e-11,1.0444296787100286e-14,1.8580711738937401e-15
2.367957417379656e-09,0.003512571845572133,5.8284795646831833e-12,3.1363405069744339e-14,1.1212938135861737e-13,1.3671475810282333e-13,1.6605922167323524e-16,0.0,0.0,5.1959338285441044e-12,1.0144853365922867e-16,2.5503700928466053e-21,2.5786461611011482e-21,1.642754306248986e-28,1.5143437565159035e-14,2.1320322155322621e-21,1.588779810232106e-10,4.375245119967917e-14,2.8154166897975858e-20,1.9781869192320455e-22,3.7210007356800086e-10,5.0350255426429218e-23,2.2137238042446684e-22,3.5421597560295266e-19,2.0803853277962796e-16,1.3259180357914951e-24,1.2194246010028946e-12,1.4436814401560589e-23,7.8359625949528815e-10,1.025884817248387e-20,4.5908683994250644e-31,2.0247477191008706e-22,3.1407777914957564e-37,5.4722893751186306e-17,1.1731981489749651e-18,2.0052761229784348e-14,7.0807261765291317e-14,4.6354832862754218e-16,2.8055452212772851e-11,2.831071513440829e-20,3.5721297744905438e-21,1.0448983820760959e-18,1.0357298310446975e-17,2.4163117149151811e-17,5.6885733581778163e-17,1.686618080268311e-22,1.013387456441875e-23,4.0213755864035016e-23,1.2594671765695379e-35,2.3738008643938467e-32,1.5308936245893591e-30,9.0659979032781209e-51,5.788392910432504e-49,2.7325103627840477e-22,8.1487510708316144e-18,1.2534554563727398e-20,8.0262775502935586e-22,4.5091024118215093e-30,5.9441871864867375e-20,8.2547417775036447e-24,7.8602893413886148e-34,8.9553908719370373e-15,2.0556341329378883e-16,2.3351665788584803e-18,1.0222464324976643e-23,1.1745486493412236e-32,1.2161541062667766e-36,1.497412179694887e-29,0.88168480800000004,0.0,0.0094599982823036725,0.10884999988792732,8.5590207150348775e-10,5.9449414815575922e-10,9.2246623878647664e-10,7.8815598903323475e-13,6.4016652992283233e-13,3.1830830215353656e-13,3.864025958594698e-11,2.4496210003225742e-11,2.3738431539745952e-14,2.3669505320961961e-14,1.4279876935668315e-11,1.1483983257148637e-14,2.1275997463389385e-15
2.5436438251931017e-09,0.003512571846161563,6.659844478516244e-12,3.8171631920101169e-14,1.3315927768306149e-13,1.670937158508876e-13,2.1087370791560517e-16,0.0,0.0,5.9627351969377202e-12,1.244126851786658e-16,3.2987724742415771e-21,3.2570940777636967e-21,2.3268649300864991e-28,1.8608952392602219e-14,2.7072273166801827e-21,1.8252990920667483e-10,5.4057091763691521e-14,3.337181447207337e-20,2.3672957198857039e-22,4.2689955306764858e-10,7.3888162470226039e-23,2.6694689300482798e-22,4.5901445108404256e-19,2.5423870933488164e-16,1.9099291772864521e-24,1.5022501489993741e-12,1.8687739011559269e-23,8.4578706406441384e-10,1.261643960281891e-20,5.644763119484582e-31,2.6565333255737006e-22,5.0559417319832446e-37,7.2464039091705367e-17,1.4476506922421463e-18,2.3221629741919568e-14,8.2459282088336984e-14,5.1076601604742845e-16,3.2378953683443453e-11,3.5240408728433743e-20,4.341617634731358e-21,1.2459782415858522e-18,1.2196156017184845e-17,2.849160433553543e-17,6.2748200309511105e-17,2.2256339372064287e-22,1.3137584485069206e-23,5.3451878166361619e-23,2.0584542365605488e-35,3.2582423788199532e-32,1.9571962589842219e-30,1.8134003652833806e-50,1.0009463168639657e-48,3.8123241978004848e-22,9.5561237613798161e-18,1.5353170129323953e-20,9.5986059309546417e-22,5.5108480850818628e-30,7.8762801839463625e-20,1.0575945231293698e-23,1.0448078988055213e-33,1.1091678416820418e-14,2.2369185634172495e-16,2.707663039128496e-18,1.2736692038097368e-23,1.5667129820434012e-32,1.9218535556593095e-36,1.9191130553880045e-29,0.88168480800000004,0.0,0.009459998154831702,0.10884999987348462,9.1071057506847135e-10,6.3062619313602648e-10,9.8510464297029374e-10,8.5845279502986514e-13,6.9924193583048019e-13,3.4757403955168798e-13,4.3090997704689514e-11,2.7076883058477736e-11,2.5982677367873227e-14,2.6005675599543774e-14,1.6288266030804688e-11,1.2623534081443185e-14,2.4284437945877517e-15
2.7193302330065475e-09,0.003512571846760961,7.5464939574978021e-12,4.5892760925843972e-14,1.5649168438004993e-13,2.0165499079486718e-13,2.6380241878239011e-16,0.0,0.0,6.7855109585429557e-12,1.5065089294342523e-16,4.2010293107165061e-21,4.0649272333077901e-21,3.2180672018696422e-28,2.2557955095065823e-14,3.3842301992672074e-21,2.0770330382555351e-10,6.5836636151078475e-14,3.9430743965391983e-20,2.7945535787508551e-22,4.8513365911117926e-10,1.0579368841094405e-22,3.20273458345555e-22,5.8365405070027175e-19,3.0629973980753999e-16,2.6889680227742213e-24,1.8242934018220721e-12,2.3785995897513692e-23,9.0843953769151917e-10,1.5297421552667054e-20,6.8829161543957255e-31,3.4198691548080497e-22,7.8870374982672622e-37,9.4138031617252527e-17,1.7604778793446582e-18,2.6633329446032687e-14,9.509932163647972e-14,5.598834945869899e-16,3.7010648604863864e-11,4.3238607680863425e-20,5.2025688941634502e-21,1.4695321547363368e-18,1.4208393058665771e-17,3.3252208826568054e-17,6.8825200062074198e-17,2.8817967197952308e-22,1.6715456491675382e-23,6.9698099568439192e-23,3.2652679222946237e-35,4.3797133170779457e-32,2.4637063763475857e-30,3.4775314986381682e-50,1.683904343620813e-48,5.2119815567652244e-22,1.1087676867988875e-17,1.8523996716523155e-20,1.1334098809814951e-21,6.6577522901158112e-30,1.0238540368232082e-19,1.3309931255252273e-23,1.3623943735492059e-33,1.354133475928642e-14,2.4216686732073735e-16,3.109410335318003e-18,1.5621053004822593e-23,2.0490515333695477e-32,2.9447533981406858e-36,2.4159136982807247e-29,0.88168480800000004,0.0,0.0094599980273534969,0.10884999985844386,9.6455353354906076e-10,6.6588179819161085e-10,1.0469429132144595e-09,9.3118851167977665e-13,7.607088611515349e-13,3.7801950468634082e-13,4.7619518122718324e-11,2.9666016808689921e-11,2.8302407645339306e-14,2.8433363092092227e-14,1.8402192229291165e-11,1.3808366884002403e-14,2.7458090228331396e-15
2.8950166408199934e-09,0.003512571847370237,8.4883869274946634e-12,5.4583725742030693e-14,1.822305404259728e-13,2.4066766381885617e-13,3.2570685395280923e-16,0.0,0.0,7.6648382340539487e-12,1.803950147678436e-16,5.2779827891199865e-21,5.0208746926830011e-21,4.3585290211212853e-28,2.7020491083948619e-14,4.1728756210919517e-21,2.3437582681467641e-10,7.9182326171939133e-14,4.6467151859548774e-20,3.259997919504822e-22,5.4674674265387598e-10,1.4823222286255267e-22,3.8252692786222063e-22,7.2995607696943439e-19,3.6445106866563008e-16,3.7100620169584587e-24,2.1877275560782179e-12,2.9831822717794183e-23,9.7153795632263122e-10,1.8319890652199791e-20,8.3358746411392704e-31,4.3300621100945153e-22,1.1964739316371127e-36,1.202646775954644e-16,2.1138257892268257e-18,3.0289628842511216e-14,1.0874654411290685e-13,6.1099624613213043e-16,4.1949839178739835e-11,5.2387153616651437e-20,6.1575131716628517e-21,1.7167700116940754e-18,1.6399993402942894e-17,3.8460417416799597e-17,7.5115529384334842e-17,3.6701234824872086e-22,2.0922942943236145e-23,8.9370087712890655e-23,5.0419194452841212e-35,5.7813707411742732e-32,3.0600744993096893e-30,6.4079279770737368e-50,2.7648050855375297e-48,6.999288412585491e-22,1.2746751626048382e-17,2.2061371560084856e-20,1.3236806259587826e-21,7.9620486098621353e-30,1.3088340618038548e-19,1.6492443842995494e-23,1.7469544673172341e-33,1.6325194218701171e-14,2.6099246841467991e-16,3.5407057264689108e-18,1.8897529565215557e-23,2.6342504414190034e-32,4.3909433465761626e-36,2.9943266032202012e-29,0.88168480800000004,0.0,0.0094599978998686704,0.10884999984283217,1.0174624823291648e-09,7.0029079165447152e-10,1.1079846107246909e-09,1.0065139699387131e-12,8.2471466808480451e-13,4.0971843287791659e-13,5.2209802771704176e-11,3.2254729733102351e-11,3.0702529614642353e-14,3.0958706567572043e-14,2.0617193492617711e-11,1.5041377032590649e-14,3.0798078816707666e-15
