Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166)
7.647869284298041e-08,0.003350563943665549,3.0340359673388591e-11,3.599166433601536e-12,1.2049815737377474e-11,1.8137217721861415e-11,4.3457755129592595e-13,0.0,0.0,2.4225936405644414e-10,7.6329240773653118e-14,5.5452814637727284e-18,3.0213721731665244e-18,7.756594440145732e-25,4.8575561636253727e-12,5.1328662596347157e-19,1.4905501678088977e-09,9.2405385471675018e-12,1.7923535013774407e-18,2.1782959856544355e-22,4.1179923127849359e-09,5.0815407175859142e-18,1.1733050182417472e-20,5.174721602023464e-17,1.5002473681825824e-14,2.7337768867468729e-20,3.441575074229569e-10,3.0296774828375772e-20,1.0801639104136612e-09,2.7581616687263408e-19,7.0831045342622592e-30,2.080043050254645e-20,3.1342857994389757e-33,2.8252655019018675e-13,7.4215860703865501e-17,5.5487616605976082e-13,4.1513668108839832e-12,1.4710222621894874e-14,1.0037735742849655e-09,6.1518559351292455e-18,6.7566202164620995e-21,4.113664859117545e-16,1.57730398348211e-15,4.8553350486675136e-15,4.6123183226028397e-16,1.5178180756801803e-19,9.3500652261762046e-22,4.7776319930019879e-20,5.2094129949557364e-30,1.5588743185393009e-27,7.2450589070806962e-27,5.4875390940770821e-44,5.1904014175212054e-41,1.0790509685001266e-17,9.2406004346232044e-16,1.0986477627462471e-17,2.5254608508502378e-20,1.6015931644927568e-27,1.2887992727726098e-16,5.4985111327375898e-21,3.1348439424406657e-31,5.4085172206647004e-12,3.5452260148555926e-16,5.7868002486357902e-17,8.6655166839952847e-22,1.326195406681772e-29,1.5524134815317805e-30,2.1757346848167233e-27,0.88168480800000004,0.0,0.0094599968367774546,0.10884999796435532,5.7639168117321286e-10,3.3392326225775651e-10,6.8153826579847872e-10,1.471990015794086e-11,1.359582468969374e-11,7.5582671379863267e-12,1.6241538041468148e-10,7.1518464290568213e-11,1.3512469104079944e-12,1.5456868468815402e-12,1.9029007155401095e-10
7.975923947339025e-08,0.003350563944600991,3.1871294767410951e-11,3.9676724255037627e-12,1.3329550986928929e-11,1.9999956339351796e-11,5.0202531551697857e-13,0.0,0.0,2.6257237566229579e-10,8.6335021524166702e-14,6.5425250120985184e-18,3.5536798435812411e-18,8.9654957895263263e-25,5.4486207995273559e-12,5.8212027729574673e-19,1.5777753709014978e-09,1.0250693558188825e-11,2.0084093466637826e-18,2.3077140646111852e-22,4.3830374666242473e-09,6.3334513661038106e-18,1.3226154388101612e-20,5.7678324136181656e-17,1.6674448384525572e-14,3.3001857802135482e-20,3.7437665863948881e-10,3.5596460048819581e-20,1.1186489912005223e-09,3.1104397934202308e-19,7.957234116980847e-30,2.3633226476450633e-20,3.9292408415716456e-33,3.2152010086083964e-13,8.0734551742331544e-17,6.0023424118157126e-13,4.5490716868721827e-12,1.6227188282352388e-14,1.0649950021055109e-09,6.9701725959038899e-18,7.2090852418321859e-21,4.8029480409611912e-16,1.7915240183085809e-15,5.3666858895006656e-15,4.8719572489950187e-16,1.7536217813812093e-19,1.0571375523139982e-21,5.5967128246666205e-20,6.8416406690610912e-30,2.10781854788682e-27,9.3912167666935731e-27,7.718591683188617e-44,7.6652008855814265e-41,1.322245155215656e-17,1.0302801622475898e-15,1.2520863384990062e-17,2.773464962170141e-20,1.9017841903444933e-27,1.4729752733970018e-16,6.1284382053272611e-21,3.6729763827026768e-31,5.9742520348163804e-12,3.7184539701702653e-16,6.2719434914398326e-17,9.4290089380197911e-22,1.6371657059735158e-29,1.9598714349038204e-30,2.4250089610910855e-27,0.88168480800000004,0.0,0.0094599966988395089,0.10884999784280287,5.8335622574156233e-10,3.3586530658201582e-10,6.8957814569667562e-10,1.6200277721277959e-11,1.4971434998337692e-11,8.3229646679878508e-12,1.6469876462518152e-10,7.2004029611653873e-11,1.4879431606708941e-12,1.7032079610088943e-12,1.9505666468421985e-10
8.303978610380009e-08,0.0033505639455430037,3.3391270415388962e-11,4.3541609400068813e-12,1.4681468683097963e-11,2.1954045734899169e-11,5.7647002053201086e-13,0.0,0.0,2.8363520109287463e-10,9.7161417240334505e-14,7.666696715708667e-18,4.1480030439999841e-18,1.0289572589819061e-24,6.081936503311985e-12,6.567087776565362e-19,1.665428850814625e-09,1.1318427748009718e-11,2.2375917474398218e-18,2.4377968604847128e-22,4.65133505228481e-09,7.81762549177492e-18,1.4824666014755529e-20,6.4010249818745804e-17,1.8455748057739128e-14,3.9490708988822502e-20,4.0542687827913146e-10,4.1556627816835001e-20,1.1567206276913884e-09,3.4948180538458703e-19,8.8858789380691701e-30,2.6725904277234165e-20,4.8805643128775073e-33,3.6358208270226071e-13,8.7432609789055435e-17,6.4717559886761605e-13,4.9659817113145993e-12,1.7816357009276553e-14,1.1264926700763221e-09,7.8573425641663842e-18,7.6674983757527743e-21,5.5700165690658685e-16,2.0221895973096245e-15,5.9060741382602479e-15,5.1323022371391022e-16,2.0158918954615083e-19,1.1906534033516782e-21,6.5210781608471012e-20,8.8856066153444473e-30,2.8152690921621677e-27,1.2040454744737941e-26,1.0699876747555674e-43,1.1133931660236616e-40,1.6058984260678247e-17,1.1424191434794721e-15,1.4177160249322207e-17,3.0340621131967228e-20,2.2436971656459192e-27,1.6728615004733144e-16,6.7971868886130345e-21,4.2804639724170809e-31,6.5671165077143559e-12,3.8915415239974043e-16,6.7740290555414372e-17,1.021361731799568e-21,2.0049174201184117e-29,2.449625513125718e-30,2.6896468532315776e-27,0.88168480800000004,0.0,0.0094599965606967373,0.10884999771986303,5.897385355471758e-10,3.3756778188712798e-10,6.9692986590060955e-10,1.7758090714048084e-11,1.6418992376369647e-11,9.1276023491398329e-12,1.6679125773442841e-10,7.2429696138068213e-11,1.631836547991607e-12,1.8690336414439162e-12,1.9947839017616792e-10
8.632033273420993e-08,0.003350563946491129,3.4899774631812936e-11,4.7584937619605005e-12,1.6106040638602731e-11,2.3998813627218176e-11,6.5829679400462188e-13,0.0,0.0,3.0544071716564442e-10,1.0883806200396983e-13,8.9277325752489219e-18,4.807974812869721e-18,1.1732761343918155e-24,6.7584762927173141e-12,7.3725760831698045e-19,1.7534509732705067e-09,1.2444003139668351e-11,2.4798673817539202e-18,2.5684524446363246e-22,4.9226608111968664e-09,9.5637308178860548e-18,1.6530285981845054e-20,7.0749655825678798e-17,2.0347996769255264e-14,4.6874958131838785e-20,4.3725369832483922e-10,4.8229070445996904e-20,1.1943909379730383e-09,3.913156134338418e-19,9.8689170541139376e-30,3.0093782043269494e-20,6.0111998512317564e-33,4.0875761056014585e-13,9.4298280682309414e-17,6.9568379736290579e-13,5.4021005271537106e-12,1.9476280100119576e-14,1.188198188028754e-09,8.8160508697732545e-18,8.1314429687041397e-21,6.4193959410023739e-16,2.2694602764528837e-15,6.4735623740622871e-15,5.3931069398969633e-16,2.3066331878665938e-19,1.3362353335526966e-21,7.5604465200232422e-20,1.1422224112345108e-29,3.7174431658717093e-27,1.5280817114795239e-26,1.4636156974973987e-43,1.5927567155728238e-40,1.934470117620207e-17,1.2603877249067304e-15,1.5956764524811118e-17,3.3073042546873506e-20,2.6311936926179127e-27,1.8888700176308672e-16,7.5050808835536231e-21,4.9637474796319549e-31,7.1865634880338478e-12,4.0643817162573168e-16,7.2927180451201874e-17,1.1017959932405233e-21,2.4368832806903819e-29,3.0336640487401344e-30,2.9697765166003221e-27,0.88168480800000004,0.0,0.0094599964223488816,0.10884999759562206,5.9558728441348936e-10,3.3906024142417232e-10,7.0365074203181111e-10,1.9393458738399385e-11,1.7938580270435702e-11,9.9722177563252365e-12,1.6870881924294848e-10,7.280285350845206e-11,1.7829387673706787e-12,2.043174293797318e-12,2.0357518428178535e-10
8.960087936461977e-08,0.0033505639474449562,3.6396422993830074e-11,5.1805273213390214e-12,1.7603683391512086e-11,2.6133560980060225e-11,7.4789312455481037e-13,0.0,0.0,3.2798191348289305e-10,1.2139431116521344e-13,1.0335884621512591e-17,5.5372176899539104e-18,1.3298812602109626e-24,7.4791770656604963e-12,8.2396896930866797e-19,1.8417892628313779e-09,1.362764488507544e-11,2.7351930889040515e-18,2.6995999151277072e-22,5.196810179182951e-09,1.1603534583577948e-17,1.8344662809186509e-20,7.7902329304327227e-17,2.2352586550347607e-14,5.5226788488808138e-20,4.6980506842684714e-10,5.5667431024945482e-20,1.2316710701005537e-09,4.3673423343689009e-19,1.0906181930803329e-29,3.3752882733461426e-20,7.3464967457467397e-33,4.5708451520544292e-13,1.0132033177596293e-16,7.4574287352434205e-13,5.8574203912145633e-12,2.1205427245381677e-14,1.2500493870917738e-09,9.8489729958484591e-18,8.6005390900760997e-21,7.3555843860208449e-16,2.5334468416280546e-15,7.069187841496068e-15,5.6541475250992918e-16,2.627929350731999e-19,1.494576574533173e-21,8.7251133622347628e-20,1.4544168990256682e-29,4.8567321002697765e-27,1.9210602101362975e-26,1.9776460958309372e-43,2.2466431999250613e-40,2.3126622870668977e-17,1.3840868155360842e-15,1.7860698059222559e-17,3.5932366080010185e-20,3.0683123235131825e-27,2.121385579697093e-16,8.252408245225807e-21,5.7296565079250124e-31,7.832015566145424e-12,4.2368775234848284e-16,7.8276705370617677e-17,1.1840715964955336e-21,2.9410680113778143e-29,3.7250821578014249e-30,3.2655119992251816e-27,0.88168480800000004,0.0,0.0094599962837957925,0.10884999747016018,6.0094707798170205e-10,3.4036859279950289e-10,7.0979345031000491e-10,2.1106457603257323e-11,1.9530243377199255e-11,1.0856826811793646e-11,1.7046607330381456e-10,7.3129978733718196e-11,1.9412573653034232e-12,2.2256357427904729e-12,2.0736665626160506e-10
9.28814259950296e-08,0.0033505639484041135,3.7880936732082947e-11,5.6201140734589192e-12,1.917476204559109e-11,2.8357568990717588e-11,8.4564857801024689e-13,0.0,0.0,3.5125188993163119e-10,1.3485924566923031e-13,1.1901716209825352e-17,6.3393413659350656e-18,1.4991299901601211e-24,8.2449408194130027e-12,9.1704181730859844e-19,1.9303975663157036e-09,1.4869545705712654e-11,3.0035181001573238e-18,2.8311681070642578e-22,5.473596483640468e-09,1.3970920404872598e-17,2.0269403192284086e-20,8.5473211258402712e-17,2.4470686277902941e-14,6.4619771117780435e-20,5.0303141283614387e-10,6.3927195567464179e-20,1.2685713103023491e-09,4.859290692997788e-19,1.1997472366226725e-29,3.7719953796291564e-20,8.9143857289225409e-33,5.085937677885214e-13,1.0848806426860466e-16,7.9733730481754974e-13,6.3319231600342745e-12,2.3002199585894092e-14,1.3119897704350386e-09,1.0958775052707631e-17,9.0744401478455936e-21,8.3830437528895988e-16,2.8142140018819895e-15,7.6929647721912578e-15,5.9152207046664368e-16,2.9819407031818568e-19,1.6663812369473265e-21,1.0025961856124602e-19,1.8357030755474284e-29,6.2823998412559608e-27,2.393892339549192e-26,2.6421430119925361e-43,3.1279110797198065e-40,2.7454170915204898e-17,1.5134088478145381e-15,1.9889628018637564e-17,3.8918982712540436e-20,3.5592667072801897e-27,2.3707668862451861e-16,9.0394245821166956e-21,6.5854176617517552e-31,8.5028699368206222e-12,4.4089410149194271e-16,8.3785461509223421e-17,1.2680627173797308e-21,3.5260570015113422e-29,4.5381255516158266e-30,3.5769545079800927e-27,0.88168480800000004,0.0,0.0094599961450374127,0.10884999734355198,6.0585879336714601e-10,3.4151554729874809e-10,7.1540640614188946e-10,2.2897125210742266e-11,2.1193993060167238e-11,1.1781426818235827e-11,1.7207642093371963e-10,7.3416749786675033e-11,2.1067962971392291e-12,2.4164198722078993e-12,2.1087191899603638e-10
9.616197262543944e-08,0.003350563949368267,3.9353124279235759e-11,6.0771036424463071e-12,2.0819593716214828e-11,3.0670104871547392e-11,9.5195453301867168e-13,0.0,0.0,3.7524385400405572e-10,1.4926167628566851e-13,1.3636097543043152e-17,7.2179408893844331e-18,1.6813629132512544e-24,9.0566358076575038e-12,1.0166719140228239e-18,2.0192353149202565e-09,1.6169869814590716e-11,3.2847859331399333e-18,2.9630944558498748e-22,5.7528493125019286e-09,1.6701900980069475e-17,2.2306081495025201e-20,9.3466430245378606e-17,2.6703251472538257e-14,7.512871438430061e-20,5.368856522054257e-10,7.3065685420180949e-20,1.3051011767732336e-09,5.3909383353907145e-19,1.3142560794365346e-29,4.2012484939341656e-20,1.0745563249652822e-32,5.6330990174694254e-13,1.1579131794454285e-16,8.504519755151645e-13,6.8255811944671157e-12,2.4864941465439588e-14,1.37396801486353e-09,1.2148113970026199e-17,9.5528298379914593e-21,9.5061911985446878e-16,3.1117831240721569e-15,8.3448865037692496e-15,6.1761419434281263e-16,3.3709017345566061e-19,1.8523632953433656e-21,1.1474472817435426e-19,2.2980523511421218e-29,8.0513180839217081e-27,2.9586253869187271e-26,3.4931566141790664e-43,4.3024328562258524e-40,3.2379138069667469e-17,1.6482389990682747e-15,2.2043887128456568e-17,4.2033227767384015e-20,4.1084432581144054e-27,2.6373478552454973e-16,9.8663559717556405e-21,7.538662261861085e-31,9.198502776289882e-12,4.5804925890581704e-16,8.9450045698074338e-17,1.3536498491004856e-21,4.2010228821645615e-29,5.4882333304659283e-30,3.90419356250802e-27,0.88168480800000004,0.0,0.0094599960060737787,0.10884999721586679,6.1035988996023492e-10,3.4252101425420325e-10,7.2053410585215586e-10,2.4765466673216159e-11,2.2929812041891906e-11,1.274599908552601e-11,1.7355214325698016e-10,7.3668144773668958e-11,2.2795564116791404e-12,2.6155251782032847e-12,2.1410946307638072e-10
9.944251925584928e-08,0.0033505639503371176,4.0812865798520961e-11,6.5513437616424116e-12,2.2538450628006724e-11,3.3070426596830576e-11,1.0672039342312979e-12,0.0,0.0,3.9995111798975256e-10,1.6463014773472557e-13,1.5550201410174566e-17,8.1765953503072907e-18,1.8769048169332125e-24,9.9150976403719976e-12,1.1230518823718753e-18,2.1082668740503078e-09,1.7528756374899068e-11,3.5789359648411262e-18,3.0953239962597212e-22,6.034413038581477e-09,1.9834627012597722e-17,2.4456246692380511e-20,1.0188533927525664e-16,2.90510347644877e-14,8.6829522608718539e-20,5.7132319614226458e-10,8.3142049930194801e-20,1.3412695008094251e-09,5.9642430215482535e-19,1.4341200369747571e-29,4.6648724148744649e-20,1.287368423025005e-32,6.2125142875896166e-13,1.232204695974337e-16,9.050721466096767e-13,7.3383581894587976e-12,2.6791950992482456e-14,1.4359375185356949e-09,1.3419637707783211e-17,1.0035419390704506e-20,1.0729391638120581e-15,3.4261349795023879e-15,9.0249274132503737e-15,6.4367438324365332e-16,3.7971185196237794e-19,2.0532456466420547e-21,1.3082733865190459e-19,2.8549756628149139e-29,1.0228736833779893e-26,3.6284949440794144e-26,4.5736454742863618e-43,5.8516110370487588e-40,3.7955655294957112e-17,1.7884562933372218e-15,2.4323494136259046e-17,4.5275386019096312e-20,4.7203988710675149e-27,2.9214389022150242e-16,1.0733401617911426e-20,8.5974336023038174e-31,9.9182731762263556e-12,4.7514602631602664e-16,9.5267060152243097e-17,1.4407197872694055e-21,4.9757306679964432e-29,6.5920797581557274e-30,4.2473080468437024e-27,0.88168480800000004,0.0,0.0094599958669049945,0.10884999708716897,6.1448469511001446e-10,3.4340244719578331e-10,7.2521743577363385e-10,2.6711458754908717e-11,2.4737658459141913e-11,1.3750511201319215e-11,1.7490449520178391e-10,7.38885279275486e-11,2.4595358715844435e-12,2.822947248564669e-12,2.1709706721316103e-10
9.999999999999998e-08,0.0033505639513103924,4.1059685078182731e-11,6.6336377087681673e-12,2.2837920879722075e-11,3.3486998842562771e-11,1.0877062481461114e-12,0.0,0.0,4.0422038537648917e-10,1.6733986221450919e-13,1.5894161277629299e-17,8.3477189888250186e-18,1.9114797932275996e-24,1.0065687835256486e-11,1.1418142527398391e-18,2.123413438336521e-09,1.7765509420398577e-11,3.6301984873416098e-18,3.1178210437952625e-22,6.082479968316536e-09,2.0409789193357066e-17,2.4833027253470429e-20,1.0335852446575835e-16,2.9461502590743584e-14,8.8941896359288351e-20,5.7723026980475037e-10,8.4951967942520148e-20,1.3473804360318401e-09,6.0659505600123282e-19,1.4550196343958356e-29,4.7472107779128499e-20,1.3267443310117604e-32,6.3141937354057723e-13,1.2449479832246468e-16,9.1450266010943098e-13,7.4273945967406391e-12,2.712568205414967e-14,1.4464643558674402e-09,1.3644074114658635e-17,1.0117826582765113e-20,1.0947513076799605e-15,3.481219212468963e-15,9.1432827782679897e-15,6.4809864209105733e-16,3.8734210390491207e-19,2.0889162864491373e-21,1.3372818546505254e-19,2.9600834029294082e-29,1.0644572111214902e-26,3.7538024752161349e-26,4.7836013690435787e-43,6.1589890706222422e-40,3.897209461836158e-17,1.8128106802805117e-15,2.4723324730224815e-17,4.583907646383149e-20,4.8309696494661211e-27,2.9714776645900703e-16,1.0884743829567477e-20,8.7884484391163447e-31,1.0042940136317112e-11,4.7804508936579995e-16,9.6270485158781845e-17,1.4556556619341814e-21,5.1180320002343674e-29,6.7962161328766865e-30,4.307198551872657e-27,0.88168480800000004,0.0,0.0094599958432349199,0.1088499970652024,6.1515054152432028e-10,3.435410333914516e-10,7.2597187315360901e-10,2.7049867430323876e-11,2.5052031183149022e-11,1.3925180558169165e-11,1.7512279855431899e-10,7.392317842155846e-11,2.4908381221010289e-12,2.8590218632161877e-12,2.1758115585025548e-10
1.0272306588625912e-07,0.0033505639513103924,4.2260100212941678e-11,7.0426810445166026e-12,2.4331562910817738e-11,3.5557786786658068e-11,1.1917910612637318e-12,0.0,0.0,4.2536709608076196e-10,1.8099294270487411e-13,1.7655499122117399e-17,9.2188669580238394e-18,2.0860656608338438e-24,1.0821130332165431e-11,1.2363712685683309e-18,2.1974609689432788e-09,1.8946322552095004e-11,3.885904713260404e-18,3.2278084782629136e-22,6.318145482622435e-09,2.3409392724271975e-17,2.6721427983761115e-20,1.107325549194832e-16,3.1514596784579702e-14,9.9799063614549252e-20,6.0630191242866731e-10,9.4217259373495228e-20,1.3770844973877896e-09,6.5811808762759347e-19,1.5593130850913846e-29,5.1647692104036448e-20,1.5335563335982161e-32,6.824312454188842e-13,1.3076642641369458e-16,9.6118342892973103e-13,7.8702099352802558e-12,2.8781489525783368e-14,1.4978559900052765e-09,1.4775985486078056e-17,1.0521945075681621e-20,1.2056950916414586e-15,3.7572124742278272e-15,9.7330446819405245e-15,6.6968746058047601e-16,4.262966037007299e-19,2.2697592343821652e-21,1.486344783935189e-19,3.5216564903833764e-29,1.2889089029238254e-26,4.4179751227007713e-26,5.9345044444350019e-43,7.8752542130550149e-40,4.4240155982595026e-17,1.9339345937590289e-15,2.6728174261403577e-17,4.8645696363413373e-20,5.3998584710090055e-27,3.2233282105573722e-16,1.1640736274833432e-20,9.7701937702085264e-31,1.0661526677101761e-11,4.9217790226223439e-16,1.0123311678729838e-16,1.529165555095085e-21,5.8605425301563553e-29,7.8676150223800337e-30,4.6063671688504986e-27,0.88168480800000004,0.0,0.0094599957275312251,0.10884999695751849,6.182646664882437e-10,3.4417514696521164e-10,7.2949395462057026e-10,2.8735053731837125e-11,2.6617469371800447e-11,1.4794918995834271e-11,1.7614379074419501e-10,7.4081724881486071e-11,2.6467305186991143e-12,3.038679177669137e-12,2.1985173731803108e-10
1.0600361251666896e-07,0.003350563952287847,4.3694814304546731e-11,7.5509616161928748e-12,2.6199121136207228e-11,3.8131435881787028e-11,1.3261113117847475e-12,0.0,0.0,4.5148530142554323e-10,1.983780857588206e-13,1.9963756627113773e-17,1.0348300439329057e-17,2.3091415472209023e-24,1.1775507304075344e-11,1.3568166088279109e-18,2.2867901754947266e-09,2.0422666211310551e-11,4.205626894864734e-18,3.3605055831746336e-22,6.6039166997930302e-09,2.746863830610768e-17,2.9103140213395896e-20,1.2000999767595407e-16,3.4094317255244884e-14,1.1411504493545985e-19,6.4178207816632803e-10,1.063540981451084e-19,1.4125538271457119e-09,7.2437442836619186e-19,1.6898083310378602e-29,5.7029195126433839e-20,1.8171384665665334e-32,7.4685702786242762e-13,1.3842061545143887e-16,1.0187717589965867e-12,8.4210850162245414e-12,3.0831790192410034e-14,1.559685074115366e-09,1.6219788033535516e-17,1.1012165936416597e-20,1.349310965970057e-15,4.1049233384358401e-15,1.0469179907872214e-14,6.9563967889091773e-16,4.7708854195687782e-19,2.5026422321109588e-21,1.6829940523333916e-19,4.3150897807549495e-29,1.6116827700046918e-26,5.3428264482629862e-26,7.6357063033229044e-43,1.049484722501867e-39,5.1291337777577692e-17,2.0845434958391819e-15,2.9257379426585091e-17,5.214435610010149e-20,6.1517120293676407e-27,3.543282980874902e-16,1.2588512461997974e-20,1.1065830111599394e-30,1.1427598440977454e-11,5.0913902390964524e-16,1.0734484113212743e-16,1.6188862821993026e-21,6.8664207217609822e-29,9.3341049876424171e-30,4.9814313367598848e-27,0.88168480800000004,0.0,0.0094599955879526888,0.1088499968269709,6.2172863221633644e-10,3.4485252696151032e-10,7.3339815390850677e-10,3.0836182755061792e-11,2.8569163808198817e-11,1.5879168246429795e-11,1.7727948130795899e-10,7.4251089150507972e-11,2.8411341925281616e-12,3.2627119254756566e-12,2.2238966765787059e-10
