Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202)
2.011196949988291e-08,0.0035524565376417734,2.2470497448166364e-13,1.7819647045837407e-09,1.1640466273060759e-11,5.9568238886452592e-10,7.5046973564236053e-07,2.2092070821713339e-08,3.6774608561829183e-32,-5.1225821431646506e-27,1.6581998088485384e-24,2.4958336201536991e-22,1.0920182222149574e-22,3.267514898507541e-14,1.98010167566648e-19,3.1652034881249373e-25,5.5629913831164512e-22,8.7566162861097222e-19,1.3773726112933289e-20,7.1707662596189906e-41,2.080882920017001e-29,-1.6293869115113105e-28,1.4183987284243988e-36,8.3808440021879559e-23,2.1041277927881098e-31,2.265121638225984e-29,7.0498446549351427e-26,9.5042064614917774e-11,4.8028160965440836e-40,-9.5793224182150513e-30,9.2114866654703335e-28,1.5576085836391397e-30,3.3981987654316375e-42,0.88129999999999997,0.0,0.0,0.0,0.0095598057175515973,0.10878590542192847,9.9999999967323832e-05,1.6219322944014665e-05,0.00011253142943917347,9.71131573513621e-05,3.4585140667161256e-11,1.5487174415816699e-05,2.0819686100759962e-09,2.2549978652691759e-07,2.0191066127685678e-13,2.0001513346532244e-15,6.0861644116137027e-07,9.3012381840895375e-07,3.1740417787130396e-05,9.0138117942797591e-06,6.6740814295687093e-16,2.9647913238824349e-11,2.0645534459735023e-14,2.0796871283246158e-10,4.6321891549869107e-05,4.8272504691605253e-10
2.0272329353106198e-08,0.0035524560661637557,2.2821712137444094e-13,1.8093253800065756e-09,1.1729159254693527e-11,6.1387689985413393e-10,7.6189039522742438e-07,2.2784987895257406e-08,3.9769902593104207e-32,4.2194134412900321e-27,1.7603914213600995e-24,2.7168430460695396e-22,1.1571237430942767e-22,3.3546541715451306e-14,2.0428487492128078e-19,3.3797843346797471e-25,5.8435281551509346e-22,9.1732356399178593e-19,1.4624906146088913e-20,7.4074340317331473e-41,2.0803703388176148e-29,-1.6039707926401079e-28,1.4176503679325015e-36,8.3787779750837958e-23,2.2303315841023675e-31,2.3933615027334457e-29,7.5078206638365308e-26,9.8831016058403463e-11,5.221777942335486e-40,-9.7237934492421782e-30,9.2810695609310665e-28,1.5941289981972725e-30,3.6985415814445138e-42,0.88129999999999997,0.0,0.0,0.0,0.0095571977220665991,0.10878576052986777,9.9999999966452391e-05,1.6343960941098811e-05,0.00011338056738842813,9.784357603842214e-05,3.4846070910232817e-11,1.5603916514532009e-05,2.0814433748514793e-09,2.2720117810846504e-07,2.0343266094955901e-13,2.0152424382725902e-15,6.2292918787970015e-07,9.4905107786121337e-07,3.1988699760485843e-05,9.1541109172481178e-06,6.8087678730233455e-16,3.0256626161628201e-11,2.1132551649812636e-14,2.1331953324762665e-10,4.6685405480631267e-05,4.9935582590533794e-10
2.0432689206329485e-08,0.0035524555943727675,2.3175546374706098e-13,1.8368862150596867e-09,1.1817838153071614e-11,6.3246762455784845e-10,7.7338479266117579e-07,2.3493677782159536e-08,4.2991044996685585e-32,-3.8812711937991673e-27,1.8681988025701393e-24,2.9507753875241914e-22,1.2256428795186795e-22,3.4437145535911197e-14,2.1073851636406901e-19,3.6075430567468383e-25,6.1365440042955351e-22,9.6072234496559406e-19,1.5523217778614992e-20,7.6494524710961349e-41,2.0807561149182381e-29,-1.4510169950062135e-28,1.4169464204316571e-36,8.3803303157706429e-23,2.3637503195057805e-31,2.5283361129823216e-29,7.9926316336165143e-26,1.0273857977885044e-10,5.6747918674569656e-40,-9.8664690905294795e-30,9.3506094652823014e-28,1.6311979639474283e-30,4.0242818039547087e-42,0.88129999999999997,0.0,0.0,0.0,0.009554590256526295,0.10878561545947617,9.9999999965561732e-05,1.6468526020134652e-05,0.00011422885267347326,9.8573211052542135e-05,3.5106738417776602e-11,1.5720532676968824e-05,2.0809182422069409e-09,2.2890085656187491e-07,2.0495301875547429e-13,2.0303183466867417e-15,6.3745788973273703e-07,9.6822008477694723e-07,3.2236906326681037e-05,9.2954259279986795e-06,6.9451647922422692e-16,3.0873183675641946e-11,2.1626946611575807e-14,2.1876003580902847e-10,4.7048827665638046e-05,5.1641168255079683e-10
2.0593049059552772e-08,0.0035524551222649845,2.3531997325390396e-13,1.8646469925805539e-09,1.1906451421318975e-11,6.5145960023779315e-10,7.8495258466925889e-07,2.4218360800944728e-08,4.6453681796820702e-32,3.4795488776430549e-27,1.9818906301149908e-24,3.1986316491680003e-22,1.2977291174910986e-22,3.5347244013499675e-14,2.1737557031895715e-19,3.849201728494694e-25,6.4425169346970635e-22,1.0059193401422336e-18,1.6470970208748634e-20,7.8977879284456971e-41,2.0804391846534376e-29,-1.4103922501757182e-28,1.4162777112366042e-36,8.3790523974232246e-23,2.5047673191240041e-31,2.6703632299444631e-29,8.5056688773051318e-26,1.0676745408916898e-10,6.1644208271663896e-40,-9.9985127306196682e-30,9.4201016942869909e-28,1.6688192104377248e-30,4.3774549825837912e-42,0.88129999999999997,0.0,0.0,0.0,0.0095519833239775063,0.10878547020979026,9.9999999964651572e-05,1.659301821031052e-05,0.00011507628338803021,9.9302060448945659e-05,3.5367142603379021e-11,1.5837022593276572e-05,2.0803932128069288e-09,2.3059881806336898e-07,2.0647173065499344e-13,2.0453790259793044e-15,6.5220393896714695e-07,9.876321166211785e-07,3.2485037501826295e-05,9.4377552036619333e-06,7.0832812144922126e-16,3.1497627671716212e-11,2.2128767225716285e-14,2.2429089400759212e-10,4.741215812287074e-05,5.3389967744321555e-10
2.075340891277606e-08,0.0035524546498365847,2.3891062244438773e-13,1.8926075164815387e-09,1.1995049527894664e-11,6.7085787676031566e-10,7.9659342651005148e-07,2.4959258261676113e-08,5.0174467332073954e-32,-3.2059243529224338e-27,2.1017469301114678e-24,3.4608662680181038e-22,1.3735413865539558e-22,3.6277122010028055e-14,2.2420061068947217e-19,4.1055187981646179e-25,6.7619407194625378e-22,1.0529777300722615e-18,1.7470575750464389e-20,8.151845471118499e-41,2.0808041630991945e-29,-1.2703200197130627e-28,1.415653179843057e-36,8.380521057244401e-23,2.6537852734401586e-31,2.8197741895198327e-29,9.0483891392974975e-26,1.1092037737694345e-10,6.6934139739160048e-40,-1.012615444982383e-29,9.4895541931843269e-28,1.7069963773584757e-30,4.7602569589017452e-42,0.88129999999999997,0.0,0.0,0.0,0.0095493769274593542,0.10878532477985159,9.9999999963721651e-05,1.671743754084917e-05,0.00011592285763457311,0.00010003012229196219,3.5627282883315072e-11,1.5953385955061928e-05,2.0798682873143305e-09,2.3229505880669671e-07,2.0798879262750557e-13,2.0604244423893726e-15,6.671687219073692e-07,1.0072884462360652e-06,3.2733093302115633e-05,9.5810971200030478e-06,7.22312613427307e-16,3.2129999890289643e-11,2.2638061170698267e-14,2.2991277890417357e-10,4.7775396870433682e-05,5.5182692626077928e-10
2.0913768765999347e-08,0.0035524541770837704,2.4252738296493204e-13,1.9207675726559023e-09,1.2083585779024356e-11,6.906675151011296e-10,8.0830697234460545e-07,2.5716592366758186e-08,5.4171062788335396e-32,3.1416793082948618e-27,2.2280585443699088e-24,3.7385269438505644e-22,1.4532445999473297e-22,3.7227065544522802e-14,2.3121830078089154e-19,4.3772878227159085e-25,7.0953240264310404e-22,1.1019623980828725e-18,1.852454557378793e-20,8.4123709201544325e-41,2.0804361148320004e-29,-1.2499708567147908e-28,1.4150635544783374e-36,8.379037337910932e-23,2.8112255995044425e-31,2.9769132828187697e-29,9.6223120642973713e-26,1.1520012502619623e-10,7.2647040597583639e-40,-1.0243047430729327e-29,9.5589624230960873e-28,1.7457331894582856e-30,5.175043370126991e-42,0.88129999999999997,0.0,0.0,0.0,0.0095467710700038715,0.10878517916870591,9.9999999962771646e-05,1.6841784041004863e-05,0.0001167685735235944,0.00010075739465430247,3.5887158676322688e-11,1.6069622455272978e-05,2.0793434663905105e-09,2.3398957500166965e-07,2.0950420066988835e-13,2.0754545622985089e-15,6.8235361942892818e-07,1.0271903422027248e-06,3.298107374381968e-05,9.7254500515509895e-06,7.3647085158782816e-16,3.2770341933152999e-11,2.3154875938912145e-14,2.3562635932118603e-10,4.8138543926543785e-05,5.7020059500743782e-10
2.1074128619222634e-08,0.0035524537040027507,2.4617022755377431e-13,1.949126971498837e-09,1.2172106164107794e-11,7.1089358682302217e-10,8.2009287503910908e-07,2.6490586183406994e-08,5.84621619238608e-32,-3.1913749725605397e-27,2.3611273261587978e-24,4.0320549224316277e-22,1.5370088873048182e-22,3.8197361763285289e-14,2.384333934298121e-19,4.6653383774017899e-25,7.4431905383258849e-22,1.1529399385992803e-18,1.9635491794781038e-20,8.6786587948848599e-41,2.0808142296725453e-29,-1.115264917360873e-28,1.4145141332358249e-36,8.3805589916284069e-23,2.9775289537137203e-31,3.1421380090904898e-29,1.0229021559372101e-25,1.1960950904678436e-10,7.8814162117917645e-40,-1.0357278909059302e-29,9.6283319799000407e-28,1.785033295637086e-30,5.6243386036333497e-42,0.88129999999999997,0.0,0.0,0.0,0.0095441657546360501,0.10878503337540345,9.9999999961801285e-05,1.6966057740062741e-05,0.00011761342917354814,0.00010148387561695542,3.6146769403585106e-11,1.6185731788182756e-05,2.0788187506953107e-09,2.3568236287404077e-07,2.1101795079629298e-13,2.0904693522296747e-15,6.9776000702713279e-07,1.0473390688887063e-06,3.3228978843284396e-05,9.8708123716300846e-06,7.5080372937296554e-16,3.3418695265010841e-11,2.3679258839014748e-14,2.4143230186909553e-10,4.8501599309528736e-05,5.8902789909201608e-10
2.123448847244592e-08,0.003552453230589757,2.4983912761213881e-13,1.9776854968586801e-09,1.2260561138798552e-11,7.3154117403978755e-10,8.3195078638978087e-07,2.7281463652723966e-08,6.3067601198537054e-32,3.3437592330520468e-27,2.5012667275304302e-24,4.3426316715355984e-22,1.6250108400587551e-22,3.9188298944573142e-14,2.4585073442133511e-19,4.9705381725390246e-25,7.8060796072539162e-22,1.2059787278336606e-18,2.0806133034156958e-20,8.9515825460993844e-41,2.0803917055331801e-29,-1.1149838224710178e-28,1.4139923526170701e-36,8.3788559357353913e-23,3.1531563892945903e-31,3.3158197973194844e-29,1.0870169410872876e-25,1.2415137912017847e-10,8.5468831151749317e-40,-1.0461593385349842e-29,9.6976558396365926e-28,1.8249004263539163e-30,6.1108503029864122e-42,0.88129999999999997,0.0,0.0,0.0,0.0095415609843736843,0.10878488739899864,9.9999999960810284e-05,1.7090258667339552e-05,0.00011845742271101126,0.00010220956326940946,3.6406114488780823e-11,1.6301713649424669e-05,2.0782941408870276e-09,2.3737341866583603e-07,2.1253003903860638e-13,2.1054687788501675e-15,7.1338925467470802e-07,1.0677358863311836e-06,3.3476808616932733e-05,1.0017182452341337e-05,7.6531213715520518e-16,3.4075101209694301e-11,2.4211256991063313e-14,2.4733127088661973e-10,4.8864563037829357e-05,6.0831610439931917e-10
2.1394848325669208e-08,0.0035524527568410276,2.5353405570560777e-13,2.0064429587811695e-09,1.2349003971187205e-11,7.5261536930846903e-10,8.4388035686396384e-07,2.8089449593692803e-08,6.8008413438003648e-32,-3.639912269107224e-27,2.6488023446096918e-24,4.6706826021309635e-22,1.7174327886087236e-22,4.0200166511821466e-14,2.5347526555309199e-19,5.2937951096797702e-25,8.1845468550773135e-22,1.261148987139943e-18,2.2039299712483648e-20,9.230334836579255e-41,2.0808744510746697e-29,-9.6936410992939806e-29,1.4135066974191081e-36,8.3807990843506095e-23,3.3385904840297359e-31,3.4983446787980307e-29,1.154747870168316e-25,1.2882862346034402e-10,9.2646607585739734e-40,-1.0564835382453573e-29,9.7669414322362446e-28,1.8653382162467841e-30,6.6374841496196952e-42,0.88129999999999997,0.0,0.0,0.0,0.0095389567622271611,0.1087847412385506,9.9999999959798357e-05,1.7214386852184162e-05,0.00011930055227090671,0.00010293445570983104,3.6665193358151943e-11,1.6417567736021002e-05,2.0777696376223583e-09,2.3906273863579373e-07,2.1404046144682263e-13,2.1204528089755247e-15,7.292427267073583e-07,1.0883820501417905e-06,3.3724563081266026e-05,1.0164558664550891e-05,7.7999696216992749e-16,3.473960094705574e-11,2.4750917322602406e-14,2.5332392839217667e-10,4.9227435130001741e-05,6.2807252808918713e-10
2.1555208178892495e-08,0.003552452282752824,2.5725498279926671e-13,2.0353991352980851e-09,1.2437375170181995e-11,7.7412127530908741e-10,8.5588123588730846e-07,2.8914769691654339e-08,7.3306923155096933e-32,4.1135546262858772e-27,2.8040723138002053e-24,5.0175987447385528e-22,1.8144640941527141e-22,4.1233255008676201e-14,2.6131202639624811e-19,5.6360589355913492e-25,8.5791645675341517e-22,1.3185228214292232e-18,2.3337938108869377e-20,9.5160390366809336e-41,2.0803066924727777e-29,-1.004417263467121e-28,1.4130424087569373e-36,8.3785111320607581e-23,3.5343362582004335e-31,3.6901137817957079e-29,1.226274655945304e-25,1.336441690919363e-10,1.0038542579413244e-39,-1.0657269109131375e-29,9.8361798562725489e-28,1.9063503984156999e-30,7.2073575197648858e-42,0.88129999999999997,0.0,0.0,0.0,0.0095363530911994725,0.10878459489312288,9.9999999958765208e-05,1.7338442323977497e-05,0.00012014281599648821,0.00010365855104510953,3.6924005440499899e-11,1.6533293746390079e-05,2.0772452415564073e-09,2.4075031905934353e-07,2.1554921408913626e-13,2.1354214095693313e-15,7.4532178179626614e-07,1.1092788114789461e-06,3.3972242252863961e-05,1.031293937789948e-05,7.9485908849592637e-16,3.5412235512053002e-11,2.5298286567718814e-14,2.5941093407076884e-10,4.9590215604717156e-05,6.4830453856980812e-10
2.1715568032115782e-08,0.003552451808321414,2.6100188159353595e-13,2.0645538423130514e-09,1.2525743489722049e-11,7.9606400443833422e-10,8.679530715551526e-07,2.9757650479974795e-08,7.8986773448186263e-32,-4.8133106035080761e-27,2.9674276406688346e-24,5.3836858351039231e-22,1.9162999776885636e-22,4.2287856084947846e-14,2.693661554711077e-19,5.9983227263172405e-25,8.9905219917768013e-22,1.3781742459775926e-18,2.4705113877637442e-20,9.8075289520736823e-41,2.0810005979242436e-29,-8.2710653916128153e-29,1.4126134891330909e-36,8.3813048375621463e-23,3.7409220046533699e-31,3.8915437475988087e-29,1.3017846471520654e-25,1.3860098185718683e-10,1.0872573105621723e-39,-1.0751046018898318e-29,9.9053821525975006e-28,1.9479405858378775e-30,7.823813011643785e-42,0.88129999999999997,0.0,0.0,0.0,0.0095337499742861511,0.10878444836178362,9.999999995771055e-05,1.7462425112132403e-05,0.00012098421203939356,0.00010438184739084039,3.7182550167201545e-11,1.6648891380343575e-05,2.0767209533426726e-09,2.4243615622870395e-07,2.1705629305190752e-13,2.1503745477440892e-15,7.6162777296081635e-07,1.1304274170515448e-06,3.4219846148384187e-05,1.0462322960821463e-05,8.0989939705791941e-16,3.6093045794856664e-11,2.5853411267469736e-14,2.6559294527731101e-10,4.9952904480761466e-05,6.6901955509203358e-10
2.187592788533907e-08,0.0035524513335430915,2.6477472246298056e-13,2.0939068487063124e-09,1.2614025477655967e-11,8.1844867841298794e-10,8.8009551101957913e-07,3.0618319322423464e-08,8.5073035026546421e-32,5.8336453723078283e-27,3.1392325467185427e-24,5.7706850367361359e-22,2.0231432454896399e-22,4.3364262459281692e-14,2.7764289149737038e-19,6.3816244332347076e-25,9.4192256469312778e-22,1.4401792147907698e-18,2.6144015721703974e-20,1.0106430466767487e-40,2.0801235233135796e-29,-9.2715596035769072e-29,1.412198088707702e-36,8.3777711067038236e-23,3.9589001561654516e-31,4.1030671687805926e-29,1.3814730817780604e-25,1.4370206645278406e-10,1.1771062463419998e-39,-1.0831775497551111e-29,9.974534293568227e-28,1.9901125345946847e-30,8.4904328794799616e-42,0.88129999999999997,0.0,0.0,0.0,0.0095311474144753293,0.10878430164360532,9.9999999956634046e-05,1.7586335246093304e-05,0.00012182473855955031,0.0001051043428713155,3.744082697218056e-11,1.6764360339085008e-05,2.076196773633056e-09,2.441202464527041e-07,2.1856169443964224e-13,2.1653121907596313e-15,7.7816204757649485e-07,1.1518291091188389e-06,3.4467374784561743e-05,1.061270778056255e-05,8.251187656265726e-16,3.6782072540843114e-11,2.6416337770146458e-14,2.7187061703805191e-10,5.0315501777034333e-05,6.902250473918386e-10
2.2036287738562356e-08,0.003552450858414155,2.6857347827603768e-13,2.1234579772675322e-09,1.2702326569720757e-11,8.4128042912114042e-10,8.92308199911817e-07,3.1497004509345921e-08,9.1592404907823532e-32,-7.1120850931046676e-27,3.3198666717159723e-24,6.178617894437878e-22,2.1352033426615645e-22,4.4462768056162978e-14,2.8614758885078853e-19,6.7870550114306393e-25,9.8659020949108955e-22,1.5046159216037715e-18,2.7657976817750522e-20,1.0411044254927978e-40,2.0811950682332564e-29,-6.8375844965605864e-29,1.4118093691158984e-36,8.3820858746899812e-23,4.1888516987264342e-31,4.325135267269594e-29,1.4655444716644147e-25,1.4895047187354073e-10,1.2738639495776064e-39,-1.0918426941805109e-29,1.0043646100755621e-27,2.0328698186992335e-30,9.2110895909423053e-42,0.88129999999999997,0.0,0.0,0.0,0.0095285454147466375,0.10878415473766574,9.9999999955535478e-05,1.7710172755340494e-05,0.00012266439372642495,0.00010582603562072146,3.7698835292291271e-11,1.6879700325401293e-05,2.0756727030776286e-09,2.4580258605927621e-07,2.2006541437748978e-13,2.1802343060452351e-15,7.9492594659927422e-07,1.1734851248720235e-06,3.471482817821939e-05,1.0764092203034821e-05,8.4051806838092872e-16,3.7479356330440307e-11,2.6987112204775309e-14,2.7824460172812069e-10,5.0678007512564509e-05,7.1192854230057855e-10
2.2196647591785644e-08,0.003552450382930927,2.7239812209951987e-13,2.1532070526113547e-09,1.2790573933104012e-11,8.6456439536883332e-10,9.0459078314168067e-07,3.2393934979826304e-08,9.8572892953326682e-32,-4.3397761050918753e-27,3.5097211795812533e-24,6.6085714352122319e-22,2.2526963585012459e-22,4.5583667641357727e-14,2.9488568664213064e-19,7.215745368062865e-25,1.033119267930147e-21,1.5715642061360805e-18,2.9250438675212622e-20,1.07225405062642e-40,2.0831293526538903e-29,-3.0000797725042994e-29,1.4115023478901508e-36,8.3898756394321897e-23,4.4313791872645679e-31,4.5582132159796114e-29,1.5542102867651783e-25,1.5434927907969037e-10,1.3780180175544191e-39,-1.0985346014495327e-29,1.0112758225060826e-27,2.0762162343792307e-30,9.9898826677456309e-42,0.88129999999999997,0.0,0.0,0.0,0.0095259439780735859,0.10878400764304627,9.9999999954414494e-05,1.7833937669379808e-05,0.00012350317571631247,0.00010654692378036689,3.795657456648567e-11,1.699491104321934e-05,2.0751487423251414e-09,2.4748317139003612e-07,2.2156744900546158e-13,2.1951408611515474e-15,8.1192080636629918e-07,1.1953966978489045e-06,3.496220634624268e-05,1.0916474593207978e-05,8.5609817690925439e-16,3.8184937625190872e-11,2.7565780542616366e-14,2.8471554981347357e-10,5.1040421706472964e-05,7.3413760742509316e-10
2.235700744500893e-08,0.0035524499070897363,2.7624862341682616e-13,2.1831538315451769e-09,1.2878737500818422e-11,8.8830572421103336e-10,9.1694290455936092e-07,3.330934045569237e-08,1.0604414285772547e-31,2.0508207103986004e-34,3.7092015314078372e-24,7.0624820153403457e-22,2.3758457185841008e-22,4.6727256980838236e-14,3.0386272809506827e-19,7.6688760421193214e-25,1.0815756947374664e-21,1.6411059336183823e-18,3.0924977163148742e-20,1.1042043585841701e-40,2.0841654289772032e-29,-9.6722221310785985e-30,1.4112852722514772e-36,8.3940478409743374e-23,4.6871119973800986e-31,4.8027835130662617e-29,1.6476906412338079e-25,1.5990160806943456e-10,1.4900872163734376e-39,-1.1017493058407995e-29,1.018188051173709e-27,2.1201557010019429e-30,1.0831198629574221e-41,0.88129999999999997,0.0,0.0,0.0,0.0095233431074222934,0.10878386035883264,9.999999995327081e-05,1.7957630017748228e-05,0.00012434108271377028,0.00010726700550025027,3.8214044236253993e-11,1.7109992197856839e-05,2.0746248920227528e-09,2.4916199880314789e-07,2.2306779448170127e-13,2.2100318237759969e-15,8.2914795757997906e-07,1.217565057126966e-06,3.5209509305593516e-05,1.106985331491007e-05,8.7185995963806849e-16,3.8898856741502687e-11,2.8152388562460853e-14,2.9128410943038576e-10,5.1402744377993069e-05,7.568598599722389e-10
2.2517367298232218e-08,0.003552449430886914,2.8012495151645693e-13,2.2132980698290463e-09,1.2966859641375706e-11,9.1250957094245333e-10,9.2936420683481356e-07,3.4243451456946435e-08,1.1403756122806306e-31,6.2014012865852481e-29,3.9187283882231809e-24,7.5414880482519057e-22,2.5048821522700636e-22,4.7893832874289647e-14,3.1308436584832003e-19,8.1476807138143398e-25,1.1320273654667943e-21,1.7133251006249788e-18,3.2685311432974877e-20,1.136918768520015e-40,2.0844295611152851e-29,-4.7953339773153647e-30,1.4111212974822855e-36,8.3951109661322121e-23,4.9567082624030653e-31,5.0593470976282886e-29,1.7462148789498468e-25,1.6561061944425101e-10,1.6106243495351427e-39,-1.1028563723742535e-29,1.025099098598187e-27,2.1646920777753969e-30,1.1739738678975869e-41,0.88129999999999997,0.0,0.0,0.0,0.0095207428057511295,0.1087837128841154,9.9999999952104168e-05,1.8081249830014923e-05,0.00012517811291200444,0.00010798627893939421,3.8471243745743839e-11,1.7224943496075714e-05,2.0741011528159512e-09,2.5083906467410056e-07,2.2456644698318132e-13,2.2249071617696823e-15,8.466087250929019e-07,1.2399914271475099e-06,3.5456737073312853e-05,1.1224226730798031e-05,8.8780428170786095e-16,3.9621153844910597e-11,2.8746981843279154e-14,2.9795092629497464e-10,5.1764975546474393e-05,7.8010296839132522e-10
2.2677727151455505e-08,0.0035524489543188576,2.8402707757616852e-13,2.2436395608982102e-09,1.3054954158727427e-11,9.3718109865806738e-10,9.4185433154847847e-07,3.5196499279023859e-08,1.2258640124134841e-31,1.5135190443819649e-28,4.1387379026094004e-24,8.046570631358212e-22,2.6400441107013431e-22,4.9083693133516098e-14,3.2255636268691592e-19,8.6534477264753256e-25,1.1845440982958625e-21,1.7883078516220005e-18,3.4535307314513972e-20,1.1703480889859204e-40,2.0843025113178427e-29,-8.2176436769080733e-30,1.4109741754074624e-36,8.39459854395043e-23,5.24085574556341e-31,5.3284237278526409e-29,1.8500218011987984e-25,1.7147951418562672e-10,1.7402180268891263e-39,-1.1034375090931497e-29,1.0320066477397377e-27,2.2098291401420923e-30,1.2720536479714096e-41,0.88129999999999997,0.0,0.0,0.0,0.0095181430760107183,0.10878356521798968,9.9999999950914229e-05,1.8204797135780792e-05,0.00012601426451284484,0.00010870474226577949,3.8728172541752413e-11,1.7339764646071488e-05,2.0735775253485555e-09,2.5251436539566088e-07,2.2606340270556452e-13,2.2397668431369522e-15,8.6430442795250961e-07,1.2626770277446163e-06,3.5703889666519735e-05,1.1379593202382954e-05,9.0393200499356675e-16,4.035186895099914e-11,2.9349605765740532e-14,3.0471664371976999e-10,5.21271152313814e-05,8.0387465169263898e-10
2.2838087004678792e-08,0.0035524484773819406,2.8795497355209101e-13,2.2741781142557493e-09,1.3143016574651673e-11,9.6232547692658443e-10,9.5441291935969369e-07,3.6168715878094237e-08,1.317256234340171e-31,2.6707703069942599e-29,4.369680112679233e-24,8.5787967677381665e-22,2.7815770229105996e-22,5.0297136430570571e-14,3.322845786550529e-19,9.1875146774639597e-25,1.2391974340064718e-21,1.8661422311748751e-18,3.647896234688606e-20,1.2044678482199714e-40,2.0841688525823116e-29,-1.1224327149760715e-29,1.4108244501023778e-36,8.3940594830903796e-23,5.5402689546926588e-31,5.6105500570478487e-29,1.9593587052669877e-25,1.7751152851727659e-10,1.8794899408476449e-39,-1.104377456819044e-29,1.0389094083173236e-27,2.2555706010101876e-30,1.3778934007465367e-41,0.88129999999999997,0.0,0.0,0.0,0.0095155439211449342,0.1087834173595546,9.9999999949700681e-05,1.8328271964674263e-05,0.00012684953572561801,0.00010942239365519156,3.8984830073380155e-11,1.7454455357288825e-05,2.0730540102629279e-09,2.5418789737561355e-07,2.2755865786079891e-13,2.2546108360153638e-15,8.8223638015005775e-07,1.2856230747338593e-06,3.5950967102400894e-05,1.1535951090191828e-05,9.2024398852098837e-16,4.1091041944571917e-11,2.9960305537792866e-14,3.1158190292248262e-10,5.2489163452278173e-05,8.2818267267818255e-10
2.3158806711125363e-08,0.0035524475223870492,2.958879605976147e-13,2.3358456054647036e-09,1.331901746863989e-11,1.0140535028865993e-09,9.7973404106574823e-07,3.8171587435108732e-08,1.5192665332580969e-31,2.6706528724546021e-34,4.8662567377731395e-24,9.7298056515129172e-22,3.0847841202051277e-22,5.2795972242975683e-14,3.5253375820201741e-19,1.0346237847857962e-24,1.3552116561152693e-21,2.0307307506934599e-18,4.0664139220311062e-20,1.2747886798403395e-40,2.0839599202060655e-29,-1.6323444471181547e-29,1.4105079631963804e-36,8.3932164433333326e-23,6.1879350807434524e-31,6.2162129150181665e-29,2.1956698485910785e-25,1.9007809233955595e-10,2.1897874887795536e-39,-1.1078697734160435e-29,1.0526998334119529e-27,2.3488814481931038e-30,1.6152088599090796e-41,0.88129999999999997,0.0,0.0,0.0,0.0095103473477686409,0.10878312106217908,9.9999999947201663e-05,1.8575004310536666e-05,0.00012851742987324554,0.00011085525337738184,3.9497329154944799e-11,1.7683444309351328e-05,2.072007319796929e-09,2.5752964083996697e-07,2.3054405142431723e-13,2.2842516297262555e-15,9.18814255404439e-07,1.3323013447802299e-06,3.6444896571374175e-05,1.1851634550269848e-05,9.5342415371729487e-16,4.2594920274920852e-11,3.1206112331029405e-14,3.2561359779446614e-10,5.3212985580946186e-05,8.7843906351339751e-10
2.3479526417571934e-08,0.003552446565873618,3.039236812137817e-13,2.3982989102748438e-09,1.3494832653533827e-11,1.0677351447260052e-09,1.0053246762098737e-06,4.0253936810955892e-08,1.7496355897544965e-31,-7.845030052796375e-29,5.41240257666678e-24,1.1005164043636771e-21,3.4166373908688669e-22,5.5392749084684946e-14,3.7388114898043307e-19,1.163579574943106e-24,1.4806845397758708e-21,2.2078412151437682e-18,4.5276117921251456e-20,1.347980372963914e-40,2.0842064921061807e-29,-9.3463702070342515e-30,1.4102076439085636e-36,8.3942080269899092e-23,6.9061006221709291e-31,6.881048371929309e-29,2.4573400496749508e-25,2.0333703795999739e-10,2.5473533587754847e-39,-1.1118511498850926e-29,1.066472501565681e-27,2.4446540751026104e-30,1.8910103955013434e-41,0.88129999999999997,0.0,0.0,0.0,0.0095051531090136303,0.10878282398487668,9.9999999944604646e-05,1.8821447105274656e-05,0.00013018178120654495,0.00011228484369708923,4.0008736637642909e-11,1.791190805740128e-05,2.0709610865224563e-09,2.6086426668415919e-07,2.3352259775497384e-13,2.3138292911491318e-15,9.5635274310425245e-07,1.380035868456277e-06,3.6938525619317518e-05,1.2171263972558887e-05,9.8735158192061723e-16,4.4133104810369422e-11,3.2484759797945793e-14,3.4005109099394506e-10,5.3936442091331574e-05,9.3093526915849429e-10
