Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332)
2.8248158613671237e-05,0.001596924538541018,1.0785592932004464e-13,4.3805037604654205e-10,1.4669230107300263e-15,8.9126900934153121e-09,1.2201374106512207e-06,6.3575313906992238e-05,1.1836293033646886e-28,1.5262321298833581e-32,6.3770444643113194e-22,5.9809533537440527e-16,5.4720306141767803e-20,7.439609930142222e-13,1.4176945229109854e-13,7.4359587223730745e-19,4.0580541414260798e-20,5.974999948472028e-15,1.190617641975614e-13,1.7905929272722272e-32,-9.2730928415027805e-29,6.5907584196362954e-23,-4.9686439672961736e-33,1.9566149126221776e-15,-1.3612878546075345e-24,1.1660098835839999e-27,-2.1028553573474809e-19,4.8385531451550709e-06,4.6232243950486858e-37,1.4019056424718156e-19,2.8005765466183313e-21,8.0009687713265749e-21,8.3191961457128366e-34,0.88129999999999997,0.0,0.0,0.0,0.0060994493478273354,0.10748268194308372,9.9999998984720808e-05,2.7529256322946741e-05,2.131460826490478e-05,3.2953317284315141e-06,6.0928792950533473e-11,1.8436804511796755e-05,2.0145008060739399e-13,4.1610178235686163e-07,8.8497987588116885e-13,1.194839847619129e-14,0.0012278461902438885,0.0012992971929443942,3.9905838293903179e-06,0.0011806337960280418,3.5010889446072614e-13,1.9894788979871615e-09,3.9314545558025285e-13,1.7087571680825116e-09,2.9417749987980521e-06,8.3648292586688502e-07,3.9762339477526512e-06,3.2533637640641563e-08
2.85657257397845e-05,0.001596910808406155,1.1009004774264144e-13,4.4186480778795597e-10,1.4699687436665552e-15,9.0088668289389455e-09,1.2200387719804151e-06,6.4149436644843748e-05,1.2277781006192739e-28,1.5728679056740498e-32,6.5470103069824217e-22,6.1995175673720496e-16,5.6150413709207303e-20,7.5519206655316533e-13,1.457526620513013e-13,7.7158376057489772e-19,4.1331654237680283e-20,6.0791898389885834e-15,1.2198457690253625e-13,1.8501646547483981e-31,-8.8104869057269788e-29,6.6793411741992196e-23,-5.0190215765939201e-33,1.9566104239301097e-15,-1.3583987145900059e-24,2.7336528440464606e-27,-1.9976591129865009e-19,4.934123407983854e-06,4.8107432028970688e-37,1.4022063686807793e-19,2.7894994169310515e-21,8.060220178184608e-21,7.6784370444923279e-34,0.88129999999999997,0.0,0.0,0.0,0.0060735332001898672,0.1074734243414624,9.999999896645764e-05,2.7409809485795521e-05,2.1217189735154038e-05,3.2819732237114417e-06,6.064561512425977e-11,1.8360764401226267e-05,2.0062748989451532e-13,4.1416787230750051e-07,8.8132989588749052e-13,1.1892866082756025e-14,0.0012364336467307266,0.0013086071356226863,4.0259180161327157e-06,0.0011888033479327928,3.5259018900032799e-13,2.0037348431950465e-09,3.9589612545770603e-13,1.7211926476650684e-09,2.9681656544214382e-06,8.5304708699557028e-07,4.0546682402815888e-06,3.3178392495779091e-08
2.8883292865897763e-05,0.0015968971965064954,1.123417354324101e-13,4.4565975752056981e-10,1.4756438859963325e-15,9.1049272969649464e-09,1.2199410746737394e-06,6.4720932776287678e-05,1.273087151431901e-28,1.61418316920542e-32,6.7197461383106333e-22,6.422433139048142e-16,5.7602541049476831e-20,7.6648307220088759e-13,1.4980269518898434e-13,8.00311559889243e-19,4.2089888423648365e-20,6.1842032269488848e-15,1.2494589503374775e-13,-9.9223506951781979e-31,-8.2944913374041357e-29,6.766874167571259e-23,-5.0611727596339895e-33,1.9566059338543413e-15,-1.3533538837182476e-24,4.3831351897081142e-27,-1.8896432205866751e-19,5.0303576323910639e-06,5.0040088017709624e-37,1.4025099068066288e-19,2.7785102651118886e-21,8.1190790691153206e-21,7.0787056711133686e-34,0.88129999999999997,0.0,0.0,0.0,0.0060478380454417908,0.10746424265468689,9.9999998948027937e-05,2.7291046585038754e-05,2.1120626059429024e-05,3.2687253852177228e-06,6.036496183453819e-11,1.8285364425516994e-05,1.9981200727816112e-13,4.1225120310976734e-07,8.7771064282752052e-13,1.1837828761858456e-14,0.0012449459497927502,0.0013178402339685102,4.0610977449022987e-06,0.001196901196215556,3.5505061557277578e-13,2.0178731183143482e-09,3.9862274797845696e-13,1.7335310254434487e-09,2.9944487913519224e-06,8.6972749666249551e-07,4.1336456012598818e-06,3.382767680335607e-08
2.9200859992011027e-05,0.001596883701330062,1.1461067790897602e-13,4.4943592892558696e-10,1.4663851378171815e-15,9.2008706468343468e-09,1.2198443078279574e-06,6.5289825515203129e-05,1.3195339242769211e-28,1.6901846267304333e-32,6.895189719595105e-22,6.6497880053650768e-16,5.907621655895461e-20,7.7783144879324836e-13,1.5392003240542675e-13,8.2979097478836568e-19,4.2855245343231061e-20,6.290040361130148e-15,1.2794580610322235e-13,-8.6701612080181062e-31,-7.8040514781542566e-29,6.857828239796945e-23,-5.0943730126263595e-33,1.9566014551691523e-15,-1.3460455039403775e-24,6.1168687931644868e-27,-1.7787621891875144e-19,5.1272500219454589e-06,5.202894755083728e-37,1.4028162412993185e-19,2.7676080198987658e-21,8.1775544729075298e-21,6.524386816089762e-34,0.88129999999999997,0.0,0.0,0.0,0.0060223610328356686,0.10745513592140926,9.999999892943368e-05,2.7172983362588874e-05,2.1024906143336117e-05,3.2555868082168601e-06,6.0086799809780729e-11,1.8210596338215669e-05,1.9900354062482426e-13,4.1035154754154233e-07,8.7412172086557217e-13,1.1783279988795827e-14,0.0012533840566058307,0.0013269974605053343,4.0961243168129265e-06,0.0012049282707225803,3.5749044280609678e-13,2.0318952125671484e-09,4.0132562946339456e-13,1.7457735598706544e-09,3.0206253365798956e-06,8.8652315590065875e-07,4.2131612705050562e-06,3.448145163029782e-08
2.951842711812429e-05,0.0015968703213960574,1.1689672547102439e-13,4.5319351233094113e-10,1.4620339533832245e-15,9.2966973818839504e-09,1.2197484609584317e-06,6.5856137771696071e-05,1.3671081029584335e-28,1.7574992960431181e-32,7.0732989590074861e-22,6.8816680233267213e-16,6.0571123842320877e-20,7.8923521353216665e-13,1.5810515456164321e-13,8.6003371826778653e-19,4.3627690241625515e-20,6.3966949717654448e-15,1.3098439854922628e-13,9.3316788534271827e-32,-7.3212299460589459e-29,6.9497544664664457e-23,-5.1178541111568807e-33,1.9565969907977893e-15,-1.3363638120072997e-24,7.9326583945249945e-27,-1.6649705125279225e-19,5.224794852403512e-06,5.4073544781170068e-37,1.4031253519881015e-19,2.7567916314463946e-21,8.2356554065501437e-21,6.0200304027666413e-34,0.88129999999999997,0.0,0.0,0.0,0.0059970993616470297,0.10744610319655226,9.9999998910676292e-05,2.7055633778343006e-05,2.0930019085738491e-05,3.2425561124572493e-06,5.9811096365732219e-11,1.8136452038169795e-05,1.9820199942163682e-13,4.0846868239178645e-07,8.7056274114049987e-13,1.1729213354043929e-14,0.0012617489080950139,0.0013360797712976557,4.1309990163265674e-06,0.0012128854853570166,3.599099347131341e-13,2.0458025899716693e-09,4.0400507103228445e-13,1.7579214878287678e-09,3.046696205131269e-06,9.0343307817438389e-07,4.2932105484775347e-06,3.5139678528171278e-08
2.9835994244237553e-05,0.0015968570552452083,1.191998450895929e-13,4.5693236861411917e-10,1.4637474866837146e-15,9.3924086361728566e-09,1.2196535242295251e-06,6.6419892157575195e-05,1.4159076390817266e-28,1.8112203683678654e-32,7.2542547138810809e-22,7.1181594606251965e-16,6.2088579408792166e-20,8.0069945322270001e-13,1.6235854110458206e-13,8.9105164982982449e-19,4.4407290720415377e-20,6.5041689124465743e-15,1.3406175922940424e-13,5.6861230989384525e-33,-6.8194679162780306e-29,7.0395059952462461e-23,-5.1309279455848553e-33,1.9565925363404917e-15,-1.3241957040874236e-24,9.8377967348668556e-27,-1.5482220399465148e-19,5.3229864710887185e-06,5.6179928308036726e-37,1.403437226784826e-19,2.746060096977989e-21,8.2933908953235489e-21,5.5704371750651911e-34,0.88129999999999997,0.0,0.0,0.0,0.0059720502799209254,0.10743714355093532,9.9999998891750133e-05,2.6939010150144767e-05,2.0835954174454515e-05,3.2296319415198081e-06,5.9537819393892974e-11,1.8062923565970982e-05,1.9740729473569363e-13,4.066023883814744e-07,8.6703332159497542e-13,1.1675622560986751e-14,0.0012700414293090074,0.0013450881063296703,4.16572311156706e-06,0.0012207737384486322,3.6230935078518825e-13,2.0595966899220946e-09,4.06661368723628e-13,1.7699760251277848e-09,3.0726623002938966e-06,9.2045628913569421e-07,4.373788795189226e-06,3.5802319523966704e-08
3.0153561370350816e-05,0.0015968439014441506,1.2151995789030486e-13,4.6065251528125494e-10,1.4625101047039584e-15,9.4880042462567373e-09,1.2195594878450092e-06,6.6981110991030739e-05,1.465908525558224e-28,1.8735445057877977e-32,7.4380020679477379e-22,7.3593483668674182e-16,6.3628095701653688e-20,8.1222169713965086e-13,1.6668067229012636e-13,9.228567562214003e-19,4.5194075748699804e-20,6.6124667813028075e-15,1.3717797460830718e-13,1.9932551195151429e-31,-6.2868091426549467e-29,7.1301093536223574e-23,-5.1327680755904429e-33,1.9565880902555157e-15,-1.3094240765274423e-24,1.1834098447740794e-26,-1.4284701384070223e-19,5.4218192977590189e-06,5.8346796796543799e-37,1.4037518553544822e-19,2.7354124177773328e-21,8.3507699722533681e-21,5.1806737884637432e-34,0.88129999999999997,0.0,0.0,0.0,0.0059472110834937319,0.10742825607098058,9.9999998872657089e-05,2.6823123254792031e-05,2.0742700884900684e-05,3.2168129623485541e-06,5.9266937354542033e-11,1.7990003101080443e-05,1.9661933918230946e-13,4.0475245011595009e-07,8.6353308683751347e-13,1.1622501424548187e-14,0.0012782625297146865,0.0013540233898030466,4.2002978545668907e-06,0.0012285939130440963,3.6468894609101926e-13,2.0732789276446012e-09,4.0929481358892993e-13,1.7819383669005804e-09,3.0985245137956205e-06,9.3759182649117167e-07,4.4548914292818481e-06,3.6469337114183759e-08
3.047112849646408e-05,0.0015968308585817498,1.2385693254918443e-13,4.6435408444733494e-10,1.4612594555331454e-15,9.5834841935388899e-09,1.2194663419957691e-06,6.7539816300906581e-05,1.5171254975693417e-28,1.936331077927112e-32,7.6245456242720568e-22,7.6053196110282764e-16,6.5189729300129135e-20,8.2380151497220965e-13,1.7107202999873812e-13,9.55461078720548e-19,4.5988066037413692e-20,6.7215893579203652e-15,1.403331314283272e-13,3.2743419024449426e-32,-5.7246036067122468e-29,7.2211679002559149e-23,-5.1225389414848626e-33,1.9565836540721158e-15,-1.2919285587556892e-24,1.392310039812924e-26,-1.3056679611513384e-19,5.5212878221893568e-06,6.0575178000086029e-37,1.4040692280629292e-19,2.7248475962857011e-21,8.4078016741999291e-21,4.856047335967569e-34,0.88129999999999997,0.0,0.0,0.0,0.0059225791151038048,0.10741943985844404,9.9999998853396969e-05,2.6707982418397535e-05,2.0650248875335691e-05,3.2040978648072866e-06,5.899841926357574e-11,1.7917682959076873e-05,1.9583804689616294e-13,4.029186559950437e-07,8.6006166801036475e-13,1.1569843868611148e-14,0.0012864131034666625,0.001362886530409348,4.2347244814938859e-06,0.0012363468771726034,3.6704897134915688e-13,2.0868506946145198e-09,4.1190569177897597e-13,1.7938096879619704e-09,3.1242837259678368e-06,9.5483873981564887e-07,4.5365139272444299e-06,3.7140694258243653e-08
3.078869562257734e-05,0.0015968179252732265,1.2621062836722158e-13,4.6803724007046119e-10,1.4600517290152713e-15,9.6788489181191663e-09,1.2193740769688692e-06,6.8096029832950936e-05,1.5695832318640746e-28,2.0003898836661104e-32,7.8139225121317031e-22,7.8561568000429064e-16,6.6773702907519113e-20,8.3543938213312453e-13,1.7553309652948683e-13,9.8887670258192264e-19,4.6789270349974986e-20,6.8315345157923626e-15,1.4352731610962269e-13,-1.6166643481608643e-33,-5.1361246023392036e-29,7.3123189728838567e-23,-5.0993789632557522e-33,1.9565792300784128e-15,-1.2715857879694018e-24,1.6108038696926141e-26,-1.1797684950619675e-19,5.6213866024030712e-06,6.2866752179988245e-37,1.4043893326433836e-19,2.7143646504907156e-21,8.4644950451739872e-21,4.6021049594584709e-34,0.88129999999999997,0.0,0.0,0.0,0.0058981517630681251,0.10741069403001458,9.9999998833968785e-05,2.6593595648861578e-05,2.0558587981319766e-05,3.1914853610198947e-06,5.8732234675496404e-11,1.7845955587783022e-05,1.9506333348835726e-13,4.0110079809689384e-07,8.5661870260358945e-13,1.1517643922681511e-14,0.0012944940298083368,0.0013716784217355266,4.2690042129892563e-06,0.0012440334842412802,3.6938967304292027e-13,2.1003133591772773e-09,4.1449428467219769e-13,1.8055911433439819e-09,3.1499408059893868e-06,9.7219609031438749e-07,4.6186518222054075e-06,3.7816354368875119e-08
3.11062627486906e-05,0.0015968051001554909,1.2858091988531043e-13,4.717021328539153e-10,1.4587500275172917e-15,9.7740986394661622e-09,1.2192826832500527e-06,6.8649773053812112e-05,1.6232939933341692e-28,2.0664068001742446e-32,8.0061402193688288e-22,8.1119428493600168e-16,6.8380049072371208e-20,8.4713489891183981e-13,1.800643533962664e-13,1.0231157891052903e-18,4.7597699728612485e-20,6.9423015254098296e-15,1.4676061396994758e-13,7.9763247828948212e-32,-4.5202802941739726e-29,7.4038198568152213e-23,-5.0623816242589403e-33,1.9565748201869834e-15,-1.2482690289699435e-24,1.8391399481393297e-26,-1.0507244294675773e-19,5.7221102644070694e-06,6.522242234800461e-37,1.4047121569292165e-19,2.7039626213073558e-21,8.5208591426004509e-21,4.4246541096033709e-34,0.88129999999999997,0.0,0.0,0.0,0.0058739264604327776,0.1074020177170557,9.9999998814372305e-05,2.6479969716955584e-05,2.0467708212895208e-05,3.1789741849752076e-06,5.8468353674483865e-11,1.7774813564863203e-05,1.9429511601885649e-13,3.9929867211697417e-07,8.5320383433973742e-13,1.1465895720137219e-14,0.0013025061733303099,0.0013803999425252985,4.3031382543865702e-06,0.0012516545732900659,3.7171129349619715e-13,2.1136682669486537e-09,4.1706086895738221e-13,1.817283868640977e-09,3.1754966120445234e-06,9.8966295066969674e-07,4.7013007031474175e-06,3.8496281306197596e-08
3.142382987480386e-05,0.001596792381887399,1.3096769654124669e-13,4.7534886534991594e-10,1.4574978691290592e-15,9.8692335164704123e-09,1.2191921515550672e-06,6.9201067155918146e-05,1.6782736583258514e-28,2.1330690962085424e-32,8.201214088482305e-22,8.3727600362782714e-16,7.0008849970368804e-20,8.5888790063600262e-13,1.8466628151301711e-13,1.0581905729794204e-18,4.841337365527173e-20,7.0538907401609385e-15,1.5003310926936344e-13,-7.3080824679226711e-32,-3.8796612397624446e-29,7.4956045172456321e-23,-5.0106062539211694e-33,1.9565704254137588e-15,-1.2218481574938473e-24,2.077571842231389e-26,-9.1848816686275722e-20,5.823453500894469e-06,6.7643330420050601e-37,1.4050376886939292e-19,2.6936405687790023e-21,8.5769030402554775e-21,4.3297663246062842e-34,0.88129999999999997,0.0,0.0,0.0,0.0058499006839577428,0.10739341006529553,9.9999998794607177e-05,2.6367110250307083e-05,2.0377599750430917e-05,3.1665630920307234e-06,5.8206746861793443e-11,1.7704249594855602e-05,1.935333129635478e-13,3.9751207728202902e-07,8.4981671303139461e-13,1.1414593495756963e-14,0.0013104503842805574,0.0013890519569927818,4.3371277959751853e-06,0.0012592109692975198,3.7401407096208701e-13,2.126916741295069e-09,4.1960571673294882e-13,1.8288889804235149e-09,3.2009519915129428e-06,1.0072384048509137e-06,4.784456213966977e-06,3.9180439370362557e-08
3.174139700091712e-05,0.0015967797691509346,1.3337085167280326e-13,4.7897752752264927e-10,1.4562190576478872e-15,9.9642538152601213e-09,1.2191024727651354e-06,6.9749933062465452e-05,1.7345420728648005e-28,2.2011698479063104e-32,8.3991673497978607e-22,8.6386901696352652e-16,7.166024931153616e-20,8.7069845612895348e-13,1.8933936189647553e-13,1.0941133700372046e-18,4.9236315431716253e-20,7.1663027982998919e-15,1.5334488575595753e-13,-2.3869489859914885e-31,-3.2167601207926555e-29,7.5876250948104945e-23,-4.9430739268418099e-33,1.956566046577417e-15,-1.1921895030033788e-24,2.3263984658941479e-26,-7.8301178893007653e-20,5.9254110699174844e-06,7.0130873084492987e-37,1.4053659165293213e-19,2.6833975663460715e-21,8.6326358333574347e-21,4.3237931721176396e-34,0.88129999999999997,0.0,0.0,0.0,0.0058260719530908263,0.10738487023451257,9.9999998774672697e-05,2.6255021824683582e-05,2.0288252940492302e-05,3.1542508584130864e-06,5.7947385343105587e-11,1.7634256506185393e-05,1.9277784418095181e-13,3.9574081626368069e-07,8.4645699443781137e-13,1.1363731583239402e-14,0.0013183274988791398,0.0013976353151407411,4.3709740132683644e-06,0.0012667034834910574,3.7629823971347394e-13,2.1400600838209149e-09,4.2212909560767844e-13,1.8404075766582979e-09,3.2263077811631967e-06,1.024921547922248e-06,4.8681140525145536e-06,3.9868793294015017e-08
3.205896412703038e-05,0.0015967672606495371,1.3579027660103188e-13,4.8258822777653268e-10,1.4548894820613272e-15,1.005915978432282e-08,1.2190136378816274e-06,7.0296391432130123e-05,1.79211468040367e-28,2.2710201222859623e-32,8.6000143739328047e-22,8.9098145363094814e-16,7.3334321835689179e-20,8.8256638312219415e-13,1.9408407589235471e-13,1.1308965711600666e-18,5.0066542943610037e-20,7.2795378223729626e-15,1.5669602683231434e-13,-1.2589169262084303e-31,-2.5232024763404632e-29,7.6799657719440346e-23,-4.8587641444004512e-33,1.9565616850373132e-15,-1.1591557860156026e-24,2.5858982100178287e-26,-6.4424708492418371e-20,6.0279777939121901e-06,7.2686180707193693e-37,1.4056968296184337e-19,2.6732326998594889e-21,8.6880666412757689e-21,4.4133736350575308e-34,0.88129999999999997,0.0,0.0,0.0,0.0058024378290029485,0.1073763973982385,9.9999998754568499e-05,2.6143708045798584e-05,2.0199658292227293e-05,3.142036280748579e-06,5.7690240717445721e-11,1.7564827248358319e-05,1.9202863088092521e-13,3.9398469510275941e-07,8.4312434013019335e-13,1.1313304413030295e-14,0.0013261383396153501,0.0014061508530610737,4.4046780672573088e-06,0.001274132913639842,3.7856403012819522e-13,2.1530995748287048e-09,4.2463126879581952e-13,1.85184073710464e-09,3.2515648073359069e-06,1.0427114858601899e-06,4.952269969683812e-06,4.0561308235182755e-08
3.237653125314364e-05,0.0015967548551078688,1.3822586247322272e-13,4.8618107348483704e-10,1.4535641443990536e-15,1.0153951626873984e-08,1.2189256380480288e-06,7.0840462663529578e-05,1.8510075852770011e-28,2.3420047357027281e-32,8.80377111134174e-22,9.1862138545871145e-16,7.5031154498735137e-20,8.9449153871668235e-13,1.9890090489349466e-13,1.1685526351636434e-18,5.090407135158498e-20,7.393595454289802e-15,1.6008661535914349e-13,1.1548830155151953e-31,-1.7897878037483941e-29,7.772573418282677e-23,-4.7566163334270188e-33,1.9565573421705627e-15,-1.1226061528217328e-24,2.8563473797972486e-26,-5.0214558123148892e-20,6.1311485586791915e-06,7.5310433514916911e-37,1.4060304167797384e-19,2.663145069457004e-21,8.7432046099729023e-21,4.6054365068391753e-34,0.88129999999999997,0.0,0.0,0.0,0.0057789959136787692,0.10736799074347714,9.9999998734294176e-05,2.603317162285506e-05,2.0111806473835414e-05,3.1299181756182564e-06,5.7435285066355165e-11,1.7495954889296572e-05,1.9128559559516024e-13,3.9224352313534786e-07,8.3981841736381972e-13,1.126330651019885e-14,0.0013338837155290745,0.0014145993932193153,4.4382411046525298e-06,0.0012815000443320988,3.8081166876993874e-13,2.166036473754741e-09,4.2711249520714379e-13,1.8631895236898256e-09,3.2767238861178616e-06,1.0606073353797006e-06,5.0369197685448935e-06,4.1257949770504511e-08
3.3011665505370165e-05,0.001596730347904442,1.4314509339704242e-13,4.9331360676413797e-10,1.4508501855869303e-15,1.0343193858815747e-08,1.218752108856068e-06,7.1921524040853563e-05,1.9728262185645601e-28,2.4883485523324363e-32,9.2200901806062077e-22,9.7551583299267902e-16,7.849353339349966e-20,9.1851330201995464e-13,2.0875283266483954e-13,1.2465335644404219e-18,5.2601104119383533e-20,7.6241786484282674e-15,1.6698646288299806e-13,2.8028934358818145e-33,-2.2035527273686214e-30,7.95861062436823e-23,-4.494351866140041e-33,1.9565487179409425e-15,-1.0383770331937465e-24,3.4312956237941864e-26,-2.0773680622797389e-20,6.3392820619511041e-06,8.0771021618609539e-37,1.4067055701819878e-19,2.6431979913944921e-21,8.8526387801384647e-21,5.3262742281524274e-34,0.88129999999999997,0.0,0.0,0.0,0.0057326793142108267,0.10735137279165537,9.9999998693233014e-05,2.5814437738759872e-05,1.9938294766609743e-05,3.1059667455502182e-06,5.6931831341766764e-11,1.7359853710532518e-05,1.8981775557145235e-13,3.8880528002211463e-07,8.3328546290232207e-13,1.1164577063421762e-14,0.0013491812440159831,0.0014312987042190688,4.5049486470021801e-06,0.0012960504819778116,3.8525337854411721e-13,2.1916074322046584e-09,4.3201312252479973e-13,1.8856381367790957e-09,3.3267514159589388e-06,1.0967132883335799e-06,5.2076844776746004e-06,4.2663476969337049e-08
