Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272)
4.060371782038092e-06,0.0016286673973504272,2.8691391796777797e-13,3.9701383207994447e-10,7.7605810057238448e-15,4.3705424475300176e-09,1.5908880388311065e-06,1.8143796430247577e-05,1.0287450104968476e-29,7.4150553168375541e-32,1.2651603622055677e-22,1.4964680746829895e-15,9.3637018781379832e-21,2.6409141442297212e-13,5.8021823389111521e-13,2.2196089201778018e-20,2.7786631170953615e-20,1.6574640206285594e-15,8.8024177996936486e-15,4.45567422934042e-26,1.4662825868215693e-14,2.3283988734972167e-22,2.1826871525157043e-15,1.8256358120844739e-14,1.2795009070882327e-06,1.9836263784651919e-15,7.0848352844533341e-13,4.0512867971062364e-07,5.0343404006310689e-38,-3.8291536522904266e-20,8.1664142986231873e-14,1.3505415537364937e-14,3.6906793060491811e-24,0.88129999999999997,0.0,0.0,0.0,0.0085616281259496343,0.10835697566919127,9.9999999718705608e-05,3.3394934809026641e-05,4.381071715749382e-05,7.5096015902859991e-06,1.0480438002246232e-10,3.0248154883923021e-05,7.5984179689256098e-13,7.1222164279367949e-07,1.2472237727002991e-12,1.781675313066151e-14,0.00039474220632781671,0.00041197226198175365,1.9286897402320522e-06,0.00040083777089554816,1.3256305741802185e-13,8.9318158974213354e-10,2.1311683910682537e-13,1.0413360117218567e-09,1.5249788251912193e-06,4.0537291282622559e-08,1.3514403948379956e-07,1.5381825134374108e-09,4.061211401098833e-08,1.9058569252985749e-07,3.4721101812914072e-10,6.2439429217878764e-07,9.8741896904222086e-10,7.3284348011868792e-10,1.2764162479393764e-12,6.5338792254922705e-07,8.8372926146877284e-13,2.6219327476697961e-11
4.118154858150329e-06,0.001628658880927093,2.9772795497136988e-13,4.0254942473524155e-10,7.7626315354482373e-15,4.4373691664227253e-09,1.5908082712890364e-06,1.8422837373395597e-05,1.0788056250175877e-29,7.6057091367374898e-32,1.3093767211816268e-22,1.5424534574916566e-15,9.6709293430267454e-21,2.6863425762714179e-13,6.0642418119135656e-13,2.3355070189535666e-20,2.8618562704802277e-20,1.6892511622332263e-15,9.0986333758309603e-15,4.7317893616824542e-26,1.5314938968746742e-14,2.480139553308039e-22,2.2468110520065692e-15,1.9127107196742708e-14,1.2972560173553041e-06,2.0111488631741804e-15,7.2833135202407325e-13,4.1720300867223823e-07,5.2875009069308549e-38,-3.8248803534288688e-20,8.4275590500017523e-14,1.4134783260500457e-14,3.8636187053622812e-24,0.88129999999999997,0.0,0.0,0.0,0.0085452391701980827,0.10835143946546655,9.9999999713613571e-05,3.3609880806888461e-05,4.3721708349996488e-05,7.4956218183603812e-06,1.0458665545289184e-10,3.0190588622207149e-05,7.5842228870786668e-13,7.1074204664266061e-07,1.244850139981356e-12,1.777973993452718e-14,0.00040004233704466852,0.00041759873055182003,1.9541748308714959e-06,0.00040617161340315968,1.3436726842448812e-13,9.0538280503651921e-10,2.1597842333945176e-13,1.0553637226421576e-09,1.5451894271802204e-06,4.1429669269489096e-08,1.3811497972710062e-07,1.576822436626893e-09,4.1649487709688366e-08,1.9777218441607414e-07,3.4656535508768839e-10,6.2769246095364815e-07,9.9258917814165671e-10,7.3668071433717073e-10,1.2731524331991817e-12,6.6783591476016573e-07,9.2461631197438412e-13,2.6567870459650304e-11
4.175937934262566e-06,0.0016286503978584198,3.0877441965099091e-13,4.0807166427593416e-10,7.7482141419285927e-15,4.5041670269275046e-09,1.5907285943912232e-06,1.8701305493002984e-05,1.1305060544811665e-29,7.9056316248237816e-32,1.3545464609586562e-22,1.5891328367472115e-15,9.9835447025624474e-21,2.7319067782331203e-13,6.3340524715716371e-13,2.4558858368213542e-20,2.9467745045280003e-20,1.7212003706938347e-15,9.3999263392778581e-15,5.0146899692010632e-26,1.5985959189134415e-14,2.6391554811194119e-22,2.3118470524362695e-15,2.0023864487138609e-14,1.3149781684751854e-06,2.0386175223300609e-15,7.4841401973798478e-13,4.2943897990410451e-07,5.5494890376778013e-38,-3.8203408431549059e-20,8.6928306905969216e-14,1.4782846556005088e-14,4.0419343723140973e-24,0.88129999999999997,0.0,0.0,0.0,0.0085289170974913713,0.10834592417876,9.9999999708499416e-05,3.3820114228879548e-05,4.3632942727702107e-05,7.4817178552959914e-06,1.0436955007301516e-10,3.0133337234110592e-05,7.5700863864662989e-13,7.0926665832506329e-07,1.2424894904630433e-12,1.7742832000469672e-14,0.00040532162691314731,0.00042320417724400517,1.9796102055183864e-06,0.00041148446896799957,1.3616457344694882e-13,9.1753843245954995e-10,2.1882875649237273e-13,1.0693367498441707e-09,1.565362276358472e-06,4.2325327056730348e-08,1.4109662854159584e-07,1.6156587470970915e-09,4.2692246072267556e-08,2.051007548006025e-07,3.4592319225623684e-10,6.3091171789687555e-07,9.9763430053793781e-10,7.4042511149144731e-10,1.2699103269621352e-12,6.8233007892858979e-07,9.6674823581684405e-13,2.6915762078042774e-11
4.233721010374802e-06,0.0016286419479493905,3.200539536743698e-13,4.1358055082165401e-10,7.7466838901215264e-15,4.5709360562286935e-09,1.5906490344408225e-06,1.8979202605652005e-05,1.1838775450964256e-29,8.1296060251313533e-32,1.4006801996972104e-22,1.6365059111066438e-15,1.0301567928787275e-20,2.7776066190330874e-13,6.6117256342178704e-13,2.5808705740653536e-20,3.0334412010496332e-20,1.7533117210214037e-15,9.7063060094717074e-15,5.3051276864916357e-26,1.6676149100018901e-14,2.8055939878722285e-22,2.37779442417767e-15,2.0946969475210956e-14,1.3326675372405144e-06,2.0660347903646451e-15,7.687301293011054e-13,4.4183595865323482e-07,5.8205257989424186e-38,-3.8155232520130875e-20,8.9622282434001249e-14,1.5449843123221152e-14,4.2257120861040701e-24,0.88129999999999997,0.0,0.0,0.0,0.0085126614715275873,0.10834042968799372,9.9999999703363171e-05,3.4025713475120022e-05,4.3544428091142242e-05,7.4678877368991743e-06,1.04153082247525e-10,3.0076392701064797e-05,7.5560080834604204e-13,7.0779560264309426e-07,1.2401414935152958e-12,1.7706032450508844e-14,0.000410580204201926,0.00042878872133116563,2.0049960649863699e-06,0.00041677645010881274,1.3795501258003523e-13,9.296487306608982e-10,2.2166790779962257e-13,1.0832554242196937e-09,1.5854975285643645e-06,4.3224163709390338e-08,1.440886485942846e-07,1.6546852251501435e-09,4.3740215096567479e-08,2.1257138714489505e-07,3.4528443882896366e-10,6.3405423228502298e-07,1.002557784983351e-09,7.440792311827392e-10,1.2666896071431536e-12,6.9686841657651989e-07,1.0101435959289598e-12,2.726300502195772e-11
4.291504086487039e-06,0.0016286335310062927,3.315671560611011e-13,4.1907611627549325e-10,7.7460510616532138e-15,4.6376762804227237e-09,1.5905696136339382e-06,1.9256530562360654e-05,1.2389485017205818e-29,8.3436590320454368e-32,1.4478044445300221e-22,1.6845723718827089e-15,1.0625017856184111e-20,2.8234419637313264e-13,6.8973725294368364e-13,2.7105895515705746e-20,3.1218796958936814e-20,1.7855852837942706e-15,1.001778169249032e-14,5.6131513649540188e-26,1.7385770958056676e-14,2.979675555142697e-22,2.4446524272708804e-15,2.1896759790983421e-14,1.3503242959098777e-06,2.0934009857844877e-15,7.8927829153756557e-13,4.5439331407142853e-07,6.1007867850678805e-38,-3.8104153933468412e-20,9.235750684807527e-14,1.6136009196013602e-14,4.4150377828904522e-24,0.88129999999999997,0.0,0.0,0.0,0.008496471859025587,0.10833495587284141,9.9999999698204863e-05,3.422675569647263e-05,4.345617145448641e-05,7.4541296271697898e-06,1.0393726845972274e-10,3.0019747523959601e-05,7.5419875970900209e-13,7.0632899161346217e-07,1.2378058399269077e-12,1.7669344086825821e-14,0.00041581819587025695,0.00043435248155909581,2.0303326087823611e-06,0.00042204766956377128,1.3973862572851048e-13,9.4171395714820251e-10,2.2449594578883225e-13,1.0971200734463423e-09,1.6055953386067097e-06,4.4126081664685418e-08,1.4709071387889472e-07,1.6938958644042172e-09,4.4793226785526949e-08,2.2018404789983854e-07,3.4464900992781591e-10,6.3712210609264025e-07,1.0073629730791754e-09,7.4764555348669008e-10,1.2634899631360697e-12,7.1144899218060291e-07,1.054820945092844e-12,2.7609601963701701e-11
4.349287162599276e-06,0.0016286251468366475,3.4331456994187501e-13,4.2455848509664706e-10,7.7262097452053553e-15,4.7043877247014666e-09,1.5904903508054832e-06,1.9533291243319454e-05,1.2957463546879933e-29,8.7007781504554513e-32,1.49592653576974e-22,1.7333319025823318e-15,1.0953912678234139e-20,2.8694126740347019e-13,7.1911042990435738e-13,2.8451738678591026e-20,3.2121132813385343e-20,1.8180211262507596e-15,1.0334362679554468e-14,5.9351601647703811e-26,1.8115086704746662e-14,3.1617043474083395e-22,2.5124203127972336e-15,2.2873571224234355e-14,1.367948612578701e-06,2.1207144390040908e-15,8.1005712856753278e-13,4.6711041916486188e-07,6.3904284017241175e-38,-3.8050047521640868e-20,9.5133969453525266e-14,1.684157955398048e-14,4.6099974921327425e-24,0.88129999999999997,0.0,0.0,0.0,0.0084803478297989458,0.10832950261374337,9.9999999693024545e-05,3.4423316819342332e-05,4.3368179125860915e-05,7.4404418057320498e-06,1.037221235035285e-10,2.996339467240077e-05,7.5280245491067603e-13,7.0486692577225e-07,1.2354822398132635e-12,1.7632769424405343e-14,0.00042103572760727884,0.00043989557610776646,2.0556200351181583e-06,0.00042729824017252304,1.4151545259497982e-13,9.5373436820290773e-10,2.27312938302428e-13,1.110931022080699e-09,1.6256558602746715e-06,4.5030986579736716e-08,1.5010250920561523e-07,1.7332848619224877e-09,4.5851118868781977e-08,2.2793868740627818e-07,3.4401682602246797e-10,6.4011737705266814e-07,1.0120531041222916e-09,7.5112648255046956e-10,1.2603110965628979e-12,7.2606993047416248e-07,1.1007988257362946e-12,2.7955555557976245e-11
4.407070238711512e-06,0.0016286167952493534,3.5529671131522556e-13,4.3002761519380882e-10,7.731502345135882e-15,4.7710704134636328e-09,1.5904112620700715e-06,1.980948655466196e-05,1.3543035445593173e-29,8.8976300724744241e-32,1.5450405166536938e-22,1.7827841822480498e-15,1.1288272582212027e-20,2.9155186198895406e-13,7.4930319964099743e-13,2.9847574780844062e-20,3.3041652382722892e-20,1.8506193128976445e-15,1.0656058246218924e-14,6.2627560538758141e-26,1.8864357965708134e-14,3.351844025045993e-22,2.5810973334375598e-15,2.3877737731463889e-14,1.3855406514131211e-06,2.1479770673046007e-15,8.3106527119872291e-13,4.7998665076003178e-07,6.6896909877226813e-38,-3.7992784799944708e-20,9.795165910370787e-14,1.7566787530366657e-14,4.8106774177673165e-24,0.88129999999999997,0.0,0.0,0.0,0.0084642889567987534,0.10832406979191556,9.9999999687822244e-05,3.461547156266494e-05,4.3280456757579383e-05,7.426822659894205e-06,1.0350766060267786e-10,2.9907327552886714e-05,7.514118564022923e-13,7.0340949498496563e-07,1.2331704213041565e-12,1.7596310711299818e-14,0.00042623292385755775,0.00044541812256779971,2.0808585409187341e-06,0.00043252827480291914,1.432855326726173e-13,9.6571021882920765e-10,2.3011895251140479e-13,1.1246885916186635e-09,1.6456792463447853e-06,4.5938787229821069e-08,1.531237298615456e-07,1.7728466116585624e-09,4.6913734617694833e-08,2.3583524049376255e-07,3.4338781256623444e-10,6.4304202067795859e-07,1.0166313182917892e-09,7.5452434895786362e-10,1.2571527253009016e-12,7.4072941465400254e-07,1.1480957697945493e-12,2.8300868441998686e-11
4.464853314823749e-06,0.0016286084760545434,3.6751407418401772e-13,4.3548348198589053e-10,7.7565892200725786e-15,4.8377243704890304e-09,1.5903323611827351e-06,2.0085118425119203e-05,1.4146498221291725e-29,8.9333112057759462e-32,1.5951790898528086e-22,1.8329288845081553e-15,1.1628116886433032e-20,2.9617596707946286e-13,7.8032665857330483e-13,3.1294768211076427e-20,3.398058809594553e-20,1.8833799062262143e-15,1.0982877651541155e-14,6.6112047946248246e-26,1.9633846049964461e-14,3.5502539835460347e-22,2.6506827340214912e-15,2.4909591445391273e-14,1.403100572897004e-06,2.1751910350441087e-15,8.5230136216168726e-13,4.9302138946514768e-07,6.9987742895921225e-38,-3.7932234040073021e-20,1.0081056421091247e-13,1.8311865020833499e-14,5.0171640585752286e-24,0.88129999999999997,0.0,0.0,0.0,0.008448294816153586,0.10831865728935783,9.9999999682597962e-05,3.4803293457270723e-05,4.3193009399378416e-05,7.4132706764965406e-06,1.0329389154056075e-10,2.9851539975226763e-05,7.500269269146902e-13,7.0195677932884957e-07,1.2308701291591298e-12,1.7559969950700881e-14,0.00043140990784885523,0.0004509202379166741,2.1060483218320122e-06,0.00043773788627506755,1.4504890523784806e-13,9.7764176270233199e-10,2.3291405493029915e-13,1.1383931005609116e-09,1.665665648589167e-06,4.6849395397896859e-08,1.5615408123283418e-07,1.8125756972328669e-09,4.7980922640320763e-08,2.4387362714262833e-07,3.4276189961398035e-10,6.4589795249376771e-07,1.0211006602828174e-09,7.5784141242614929e-10,1.2540145753722251e-12,7.5542568438860188e-07,1.1967302985607018e-12,2.8645543235643557e-11
4.522636390935986e-06,0.0016286001890637365,3.7996706467678669e-13,4.409262930636516e-10,7.717475616034779e-15,4.9043496189311849e-09,1.5902536596340511e-06,2.0360188803515582e-05,1.4768080058440211e-29,9.425206250996496e-32,1.6463700557167054e-22,1.8837656730556715e-15,1.1973461364027624e-20,3.008135684198172e-13,8.1219189413654101e-13,3.2794714187716226e-20,3.493817162608469e-20,1.9163029670046425e-15,1.1314830137506894e-14,6.9812651875406371e-26,2.042381194916873e-14,3.7573826780664682e-22,2.7211757424897383e-15,2.5969462686682798e-14,1.4206285340216505e-06,2.2023520164814828e-15,8.7376405595529037e-13,5.062140196383317e-07,7.3177539432326377e-38,-3.7868260077540165e-20,1.0371067274836443e-13,1.9077042490911289e-14,5.2295439063310083e-24,0.88129999999999997,0.0,0.0,0.0,0.0084323649871964959,0.10831326498885992,9.9999999677351738e-05,3.4986854861937762e-05,4.3105841539212042e-05,7.3997844356051358e-06,1.0308082675817119e-10,2.9796026126948421e-05,7.4864762946071624e-13,7.0050884975852756e-07,1.2285811237122042e-12,1.7523748917591107e-14,0.00043656680161410755,0.00045640203850127895,2.1311895722372437e-06,0.00044292718730404871,1.4680560934483123e-13,9.8952925213065551e-10,2.3569831142904277e-13,1.1520448644646069e-09,1.685615217782502e-06,4.7762725784654401e-08,1.5919327850157754e-07,1.8524668860874577e-09,4.9052536716233114e-08,2.5205375301638362e-07,3.4213902152949846e-10,6.4868702982606135e-07,1.0254640821519743e-09,7.6107986391790945e-10,1.250896378159114e-12,7.7015703421454841e-07,1.246720922552821e-12,2.8989582541562862e-11
4.580419467048222e-06,0.0016285919340897253,3.9265605202696091e-13,4.4635623667940642e-10,7.6891412120013905e-15,4.9709461815238661e-09,1.5901751670394775e-06,2.0634699655731445e-05,1.5408119093013286e-29,9.9458407504953605e-32,1.6985869614376238e-22,1.9352942070161872e-15,1.2324326209414684e-20,3.0546465296537055e-13,8.4490998470213839e-13,3.4348839250020517e-20,3.5914634749798745e-20,1.9493885546161117e-15,1.1651924928263869e-14,7.3484427339487833e-26,2.1234516336696941e-14,3.9734787987159736e-22,2.7925755942160589e-15,2.7057679972012674e-14,1.4381246885135334e-06,2.2294596006222186e-15,8.9545201365099833e-13,5.1956392934904342e-07,7.6468907713830314e-38,-3.7800724212205467e-20,1.0665197225440985e-13,1.9862548984790991e-14,5.4479033620075489e-24,0.88129999999999997,0.0,0.0,0.0,0.0084164990524966798,0.10830789277400769,9.9999999672083654e-05,3.5166226982944378e-05,4.3018957151616226e-05,7.3863626027546147e-06,1.028684754663491e-10,2.974078054285954e-05,7.4727392733804413e-13,6.990657688688553e-07,1.2263031796168132e-12,1.7487649177827351e-14,0.00044170372601798135,0.00046186364001723958,2.1562824852552562e-06,0.00044809629043164725,1.4855568381902114e-13,1.0013729380108584e-09,2.3847178724728392e-13,1.1656441960058695e-09,1.7055281037105812e-06,4.8678695897780128e-08,1.6224104628277992e-07,1.8925151223805763e-09,5.0128435596881937e-08,2.603755101036705e-07,3.4151911663641809e-10,6.5141105396582073e-07,1.0297244466436626e-09,7.6424182810996874e-10,1.2477978848072486e-12,7.8492181159418188e-07,1.298086141349625e-12,2.9332988945333117e-11
4.638202543160459e-06,0.0016285837109466588,4.0558147067558737e-13,4.5177289493501975e-10,7.7704883759856999e-15,5.0375140808079514e-09,1.5900968921046695e-06,2.0908652962192017e-05,1.6067011089484985e-29,9.592185782182952e-32,1.751850625730617e-22,1.9875141462259441e-15,1.2680735483884932e-20,3.1012920920789362e-13,8.7849199952212555e-13,3.5958600067852164e-20,3.6910209453613266e-20,1.9826367278826066e-15,1.1994171229562316e-14,7.731886888986173e-26,2.2066219567344437e-14,4.1983632935250302e-22,2.8648815303976674e-15,2.8174570016879196e-14,1.4555891870291959e-06,2.256522990349878e-15,9.1736390751715616e-13,5.3307051034327587e-07,7.9865587508901543e-38,-3.7729484611774732e-20,1.0963444985292918e-13,2.0668612133625795e-14,5.6723294277171114e-24,0.88129999999999997,0.0,0.0,0.0,0.0084006965978838284,0.10830254052918774,9.9999999666793655e-05,3.5341479891850243e-05,4.2932359738577694e-05,7.3730039226499987e-06,1.0265684574684274e-10,2.968579807876985e-05,7.45905784131333e-13,6.9762759158163109e-07,1.22403608476228e-12,1.7451672105319181e-14,0.00044682080078018083,0.00046730515749194331,2.181327252758011e-06,0.00045324530796876287,1.5029916725223711e-13,1.0131730697910198e-09,2.4123454700695199e-13,1.1791914050345016e-09,1.7254044551782043e-06,4.9597225957289697e-08,1.652971182974419e-07,1.9327155207524827e-09,5.1208482828233209e-08,2.6883877728854408e-07,3.4090212692034372e-10,6.5407177208356298e-07,1.0338845303613802e-09,7.6732936574687827e-10,1.2447188573924197e-12,7.9971841519045645e-07,1.3508444434683269e-12,2.9675765015591714e-11
4.6959856192726955e-06,0.0016285755194499916,4.1874363183469186e-13,4.5717650071717804e-10,7.7445827081805038e-15,5.1040533388875045e-09,1.5900188419925836e-06,2.1182050715310828e-05,1.6744900901953259e-29,9.8573257523142924e-32,1.8062282559906107e-22,2.0404251374828778e-15,1.3042701155311249e-20,3.1480722268404571e-13,9.1294899864990461e-13,3.7625480922605247e-20,3.7925126063312338e-20,2.0160475454905462e-15,1.2341578228162529e-14,8.1583750464975285e-26,2.2919181676401684e-14,4.4325725460328213e-22,2.9380927559238755e-15,2.9320457755088414e-14,1.4730221773520701e-06,2.2835377172360117e-15,9.3949842386019165e-13,5.4673315800625597e-07,8.3366860932913736e-38,-3.7654396051355601e-20,1.1265809225575079e-13,2.1495458163971205e-14,5.9029094205893134e-24,0.88129999999999997,0.0,0.0,0.0,0.0083849572124672367,0.10829720813959241,9.9999999661481864e-05,3.5512682544489787e-05,4.284605237240935e-05,7.3597072128872792e-06,1.024459446589145e-10,2.9631073885031534e-05,7.4454316371393358e-13,6.9619436586999124e-07,1.2217796391828405e-12,1.7415818900150116e-14,0.00045191814449962683,0.00047272670526819831,2.2063240653789904e-06,0.00045837435193839433,1.5203609799745443e-13,1.024929895435055e-09,2.4398665472529665e-13,1.1926867986306972e-09,1.7452444200177748e-06,5.0518238796657416e-08,1.6836123703038013e-07,1.9730633597960176e-09,5.2292546565324921e-08,2.7744342094638885e-07,3.4028799772640703e-10,6.5667087923044244e-07,1.0379470270635315e-09,7.7034447608686624e-10,1.2416590465067715e-12,8.145452930568974e-07,1.4050143062123043e-12,3.0017913304184808e-11
4.753768695384932e-06,0.0016285673594165363,4.3214277114663627e-13,4.6256711179483168e-10,7.7118242653913412e-15,5.1705639775379432e-09,1.5899410226333121e-06,2.1454894917351739e-05,1.7442103537864966e-29,1.0418120340303934e-31,1.8616694445586817e-22,2.0940268170794366e-15,1.3410240750510596e-20,3.1949867942409109e-13,9.4829203285805522e-13,3.9351002672442364e-20,3.8959615034916892e-20,2.0496210655395645e-15,1.2694155091445722e-14,8.5702253110425774e-26,2.3793662378601049e-14,4.6767507601647839e-22,3.0122084836631663e-15,3.0495666349250433e-14,1.4904238045692031e-06,2.3104951103048041e-15,9.6185425943439294e-13,5.6055127132616775e-07,8.6974903630795908e-38,-3.7575309604682269e-20,1.1572288575630543e-13,2.2343311906647068e-14,6.1397300986847432e-24,0.88129999999999997,0.0,0.0,0.0,0.0083692804886498773,0.10829189549122206,9.9999999656148308e-05,3.5679902799701935e-05,4.2760037732258924e-05,7.3464713576629702e-06,1.022357783169759e-10,2.9576603383604588e-05,7.4318603024915045e-13,6.9476613328625306e-07,1.2195336541119128e-12,1.7380090601782315e-14,0.00045699587467710827,0.00047812839699071686,2.2312731125237688e-06,0.00046348353402576458,1.5376651416436617e-13,1.0366436613934981e-09,2.4672817382710763e-13,1.2061306811580166e-09,1.7650481450979692e-06,5.1441659760198583e-08,1.7143315340999195e-07,2.0135540756935095e-09,5.3380499395620353e-08,2.861892955134326e-07,3.3967667749352105e-10,6.5921002023832024e-07,1.0419145503496403e-09,7.7328909889603002e-10,1.2386182298875112e-12,8.2940094090957974e-07,1.4606141955043784e-12,3.0359436346316679e-11
4.811551771497169e-06,0.0016285592306644198,4.4577914201629588e-13,4.6794520407995437e-10,7.7096924618158706e-15,5.2370460186080373e-09,1.5898634387069212e-06,2.1727187578977667e-05,1.815900211150285e-29,1.0886844595183417e-31,1.9182098052176955e-22,2.1483188290661638e-15,1.3783378352218126e-20,3.2420356822493132e-13,9.8453214359734203e-13,4.1136713614617655e-20,4.0013907392151512e-20,2.0833573459095571e-15,1.3051910967137981e-14,9.0037041420005836e-26,2.4689921067930158e-14,4.9306347480991826e-22,3.0872279387309266e-15,3.1700517192955512e-14,1.5077942111833552e-06,2.3374046221729541e-15,9.8443010741203138e-13,5.74524252868075e-07,9.0693254539111364e-38,-3.7492072339927175e-20,1.1882881624506177e-13,2.3212396802966158e-14,6.382878380089142e-24,0.88129999999999997,0.0,0.0,0.0,0.0083536660221309074,0.10828660247088624,9.9999999650792959e-05,3.5843207432787922e-05,4.2674318127981787e-05,7.3332953045566096e-06,1.020263519564726e-10,2.9522382252890094e-05,7.4183434819046614e-13,6.933429294093765e-07,1.2172979513567825e-12,1.7344488100249843e-14,0.00046205410773065956,0.00048351034559869938,2.2561745823778737e-06,0.00046857296554832353,1.5549045361800322e-13,1.0483146125872894e-09,2.4945916715299606e-13,1.2195233542992218e-09,1.7848157763301259e-06,5.2367416641613351e-08,1.745126265794655e-07,2.054183258015715e-09,5.4472218217495174e-08,2.9507624387677349e-07,3.390681175873956e-10,6.616907910188827e-07,1.0457896360690837e-09,7.7616511623546939e-10,1.2355961897534069e-12,8.4428390093592445e-07,1.5176625657774898e-12,3.0700336660660323e-11
4.8693348476094055e-06,0.0016285511330131031,4.5965297068609666e-13,4.7331038600281655e-10,7.7035986705768926e-15,5.3034994838339245e-09,1.5897860950530063e-06,2.199893071740439e-05,1.8895859890791063e-29,1.0960921039635441e-31,1.9758723650735254e-22,2.2033008051201896e-15,1.416213067660108e-20,3.2892187590187329e-13,1.0216803629380767e-12,4.2984194848763509e-20,4.1088232945064611e-20,2.1172564450003272e-15,1.3414854982936863e-14,9.4611200553173992e-26,2.560821681726187e-14,5.1945470313700614e-22,3.1631503239479054e-15,3.2935329918571188e-14,1.5251335372671028e-06,2.3642671774929639e-15,1.0072246803976866e-12,5.886515087393698e-07,9.4523223047247593e-38,-3.7404528499039005e-20,1.2197586922489953e-13,2.4102934913025404e-14,6.6324417159935355e-24,0.88129999999999997,0.0,0.0,0.0,0.0083381134119131436,0.10828132896620356,9.9999999645415913e-05,3.6002662153464863e-05,4.2588895531061416e-05,7.3201780593792259e-06,1.0181767000460277e-10,2.9468406407619827e-05,7.4048808228221943e-13,6.9192478432571372e-07,1.2150723624693696e-12,1.7309012148185138e-14,0.00046709295901627319,0.00048887266331527196,2.2810286619172045e-06,0.00047364275741393233,1.5720795397488703e-13,1.059942992384842e-09,2.5217969697057134e-13,1.2328651171047234e-09,1.8045474586767542e-06,5.3295439593067124e-08,1.7759942359858e-07,2.0949466439150583e-09,5.5567584077091947e-08,3.04104097897765e-07,3.3846227206613398e-10,6.6411474031272755e-07,1.0495747449481216e-09,7.7897435441136516e-10,1.2325927100945685e-12,8.5919276019513009e-07,1.5761778598665762e-12,3.1040616749503885e-11
4.927117923721642e-06,0.0016285430662833782,4.7376445155657916e-13,4.7866246613725764e-10,7.698739427204379e-15,5.3699243948270641e-09,1.5897089955639991e-06,2.2270126354680877e-05,1.9652977690273647e-29,1.1244722998666052e-31,2.0346654331598624e-22,2.2589723702966331e-15,1.4546515853351807e-20,3.3365358943592706e-13,1.0597477134953151e-12,4.4895060358388665e-20,4.2182821331567385e-20,2.1513184216856383e-15,1.3782996246193375e-14,9.9309000920407022e-26,2.6548808377468127e-14,5.4688616303143794e-22,3.2399748400268599e-15,3.4200422410963086e-14,1.5424419206095968e-06,2.391080099479606e-15,1.0302367037366343e-12,6.029324485550672e-07,9.8466815620811713e-38,-3.7312518798852932e-20,1.2516402981110943e-13,2.5015146924077531e-14,6.8885077588442219e-24,0.88129999999999997,0.0,0.0,0.0,0.0083226222603048385,0.10827607486560324,9.9999999640017196e-05,3.6158331623882057e-05,4.2503771606145713e-05,7.3071186814373487e-06,1.0160973615627448e-10,2.9414671979654382e-05,7.3914719755977381e-13,6.9051172314513312e-07,1.2128567279544766e-12,1.7273663373730195e-14,0.00047211254284816958,0.00049421546163810133,2.3058355369186379e-06,0.00047869302008189956,1.5891905260053962e-13,1.0715290425816638e-09,2.5488982498536701e-13,1.2461562660398524e-09,1.8242433361601639e-06,5.4225661037482002e-08,1.8069331914858849e-07,2.1358401124418204e-09,5.6666482007968635e-08,3.1327267892613902e-07,3.3785909746262071e-10,6.6648337140637276e-07,1.0532722653594568e-09,7.8171858603037326e-10,1.2296075840974399e-12,8.7412614904309895e-07,1.6361785088522877e-12,3.1380279098899451e-11
