Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411)
5.688227212588445e-13,0.002986715334391542,2.5976432600845405e-22,5.5457694328101133e-18,7.427655701824194e-16,2.5944029062931959e-22,3.4837482278498044e-15,3.8624713723669075e-24,-1.2740430635203125e-30,-6.5345378845934956e-21,-6.2807078840532179e-36,6.5370349431726989e-21,3.0572105259688704e-31,-2.7685619247222616e-19,5.034444301843862e-26,-1.2741125400653255e-30,8.3763219045191454e-39,-2.1735167818225141e-30,-1.5227419484215069e-40,1.218563446438929e-41,-5.2676757645958255e-31,2.700229798213583e-29,4.1703545716445538e-44,-2.5473856949755296e-24,-2.1871850087724727e-38,3.7089174229051894e-43,5.1987924859472259e-38,2.4834871401565326e-27,-1.3197913097988103e-43,5.4540767611953348e-39,3.6596856193743658e-36,2.6207962060584514e-39,-3.5489122880651812e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899920637024324,0.10880299999493673,0.0001000000000000003,3.7761701432505135e-10,3.0715848380925272e-09,3.0700347566030634e-09,1.2040263635714435e-15,3.303121929012717e-12,8.8826542019562753e-10,1.7554473077240462e-12,4.5814932877027481e-20,1.6455873662377329e-20,4.2655160294353594e-21,3.1351610439293369e-16,2.1787317320952905e-10,7.400462904758072e-15,6.4883762981013689e-23,7.9757803652158869e-24,1.6258505628016441e-25,1.5911065915094452e-25,3.0585487284655153e-10,9.2448533345282134e-30,7.8104852484963998e-34,6.2077566348687076e-35,1.4519929205172015e-39
5.699016238010709e-13,0.002986715334391486,2.6040643654758874e-22,5.5594558273096144e-18,7.4568766746934114e-16,2.6008055830747283e-22,3.4915445352609523e-15,3.8783170623242453e-24,-1.2740472051513092e-30,6.8511441842813341e-21,-6.2826275262124469e-36,-6.8486471424492351e-21,3.070828453562167e-31,-2.7681895751296128e-19,5.0346358557310579e-26,-1.2741200473196098e-30,7.7902251000662298e-39,-2.1915686408702807e-30,-1.6026047764051991e-40,1.218564383323957e-41,-5.2676457274768234e-31,2.7002874746599635e-29,2.5844115272871208e-44,-2.5473711693678021e-24,-2.4633213421371491e-38,3.7194702672177054e-43,5.2073584337138782e-38,2.4946792048548598e-27,-1.4864205317530629e-43,5.5506004862538405e-39,2.2681172737764331e-36,2.6207812658745746e-39,-3.5812424406526612e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899920486634086,0.10880299999491808,0.0001000000000000003,3.783332508302256e-10,3.0774080004713951e-09,3.0758515214476476e-09,1.2063093919451306e-15,3.3156408357593098e-12,8.8922836168341674e-10,1.7615747488123369e-12,4.5988584280114364e-20,1.65133147972726e-20,4.2899946094247362e-21,3.147065376290197e-16,2.1858089800699637e-10,7.4285624130415823e-15,6.5112302972724775e-23,8.0212501212003673e-24,1.6334571243067189e-25,1.6018287031194118e-25,3.0684839160353986e-10,9.325843421552762e-30,7.8945268793777345e-34,6.2745579637145699e-35,1.4705045972169106e-39
5.709805263432973e-13,0.0029867153343914295,2.6105085515516606e-22,5.5731914220600473e-18,7.4861278138454047e-16,2.6072312765663508e-22,3.4993449716468833e-15,3.8941966234472257e-24,-1.2740493760917374e-30,1.1169103087585845e-20,-6.2845587677513562e-36,-1.1166606056761603e-20,3.0844438709764236e-31,-2.7677718367024946e-19,5.0347520670468026e-26,-1.2741255830299832e-30,7.1983959793405122e-39,-2.2096182785170814e-30,-1.6830825498541343e-40,1.2185647612623928e-41,-5.2676260071032172e-31,2.7003296682225524e-29,9.9847768030398264e-45,-2.5473616328161237e-24,-2.7394586075397547e-38,3.730020512269328e-43,5.2159592036933635e-38,2.5058966793808244e-27,-1.6530500642853955e-43,5.6471363079896941e-39,8.7655624856496153e-37,2.6207714546845603e-39,-3.6136530258812324e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899920336244125,0.10880299999489941,0.0001000000000000003,3.7904948733320533e-10,3.0832311547518903e-09,3.0816682645999839e-09,1.2085924171457819e-15,3.3281814163883003e-12,8.9018957709705699e-10,1.7677102820731862e-12,4.6162536344897476e-20,1.6570831793726544e-20,4.3145596166505511e-21,3.1589904343588968e-16,2.1928932694813296e-10,7.4567108414265203e-15,6.5341148333667632e-23,8.0668783391766412e-24,1.6410814302222099e-25,1.612596867498049e-25,3.0784289885217212e-10,9.4073345337110759e-30,7.9792442813639197e-34,6.3418964974521235e-35,1.4891991213287453e-39
5.720594288855238e-13,0.0029867153343913744,2.6169775961115325e-22,5.5869800072641249e-18,7.515373524666842e-16,2.613681759889556e-22,3.5071498294666328e-15,3.9101124975600859e-24,-1.2740479985573821e-30,-7.6680649036722057e-22,-6.2865046040366612e-36,7.6930351742643327e-22,3.0980547731630314e-31,-2.7672951287873849e-19,5.0347703914931522e-26,-1.2741275691465247e-30,6.6004228194591362e-39,-2.2276651837702185e-30,-1.7642192404748461e-40,1.218564412858717e-41,-5.2676192617606539e-31,2.7003439712525575e-29,-5.8744956790720145e-45,-2.5473583708359926e-24,-3.0155961777905828e-38,3.740567564153798e-43,5.2245972716566535e-38,2.5171414690428442e-27,-1.8196795108919519e-43,5.7436841926641502e-39,-5.1499978992764317e-37,2.6207680947755601e-39,-3.6461491090045773e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899920185854563,0.1088029999948807,0.0001000000000000003,3.79765723833834e-10,3.089054300365687e-09,3.087484984511075e-09,1.2108754389508253e-15,3.3407452185839226e-12,8.9114894620411661e-10,1.7738544781488622e-12,4.6336810540966704e-20,1.6628430001329962e-20,4.339217378859782e-21,3.1709376985171294e-16,2.199985090811793e-10,7.4849116841385135e-15,6.5570320602405256e-23,8.1126766099365286e-24,1.6487247510801495e-25,1.6234144801860868e-25,3.0883846344739732e-10,9.4893645832935082e-30,8.0646898510930256e-34,6.4098138894456772e-35,1.5080910054241703e-39
5.742172339699766e-13,0.002986715334391262,2.6299921625599785e-22,5.6147202036415416e-18,7.574166189346543e-16,2.6266589928436364e-22,3.5227731090485735e-15,3.9420556172064007e-24,-1.2740437789536159e-30,-5.4703901386009841e-24,-6.2904005686296075e-36,7.9674122576854294e-24,3.1252747130396381e-31,-2.7663206210946227e-19,5.0347720471774757e-26,-1.2741300764260849e-30,5.3856542680613217e-39,-2.2637494252994355e-30,-1.9285109508062969e-40,1.2185634535759173e-41,-5.2676104133307531e-31,2.7003610630838459e-29,-3.7592968204166713e-44,-2.547354091815448e-24,-3.5678699344411213e-38,3.7616504758620815e-43,5.2419875990112382e-38,2.539715325873083e-27,-2.1529367429291889e-43,5.9368138999048591e-39,-3.2981079711980669e-36,2.6207636720077547e-39,-3.711400608635533e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899919885076498,0.10880299999484315,0.0001000000000000003,3.8119819682789013e-10,3.1007005650560744e-09,3.0991183531526962e-09,1.21544147215323e-15,3.3659439432678536e-12,8.9306205018690554e-10,1.7861693530262723e-12,4.6686345519054153e-20,1.6743874683718718e-20,4.3888180395591947e-21,3.194900239783236e-16,2.2141917180488684e-10,7.5414739044511444e-15,6.6029664540305759e-23,8.2047958353946379e-24,1.6640696526207211e-25,1.6452018755174634e-25,3.1083281926083585e-10,9.6550898063975765e-30,8.2378394153104256e-34,6.5474440164306974e-35,1.5464891985757144e-39
5.763750390544295e-13,0.0029867153343911498,2.6431081619670474e-22,5.6426766223404595e-18,7.6330024490619246e-16,2.6397373782551819e-22,3.5384143761230968e-15,3.9741465606755393e-24,-1.2740378984319124e-30,-2.6396100011088077e-22,-6.2943003961232012e-36,2.6645801984301186e-22,3.1524924171527338e-31,-2.7653252638449529e-19,5.0347391185487734e-26,-1.2741309223655738e-30,4.1459310911673371e-39,-2.2998209120046664e-30,-2.0954792705332207e-40,1.2185622365510644e-41,-5.267606133652421e-31,2.7003650997159124e-29,-6.9311352488156942e-44,-2.5473520221891245e-24,-4.1201416320312084e-38,3.7827184724135821e-43,5.2595293482907004e-38,2.5624014973158661e-27,-2.4861916364670964e-43,6.1299883205863094e-39,-6.081211672497274e-36,2.6207615056169904e-39,-3.7769955509773586e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899919584299872,0.10880299999480549,0.0001000000000000003,3.8263066981239703e-10,3.1123467945990199e-09,3.1107516274061e-09,1.2200074915742295e-15,3.3912369762457258e-12,8.9496770129531206e-10,1.7985193011963781e-12,4.7037188748755365e-20,1.6859648167134956e-20,4.4387977553790267e-21,3.2189529713559243e-16,2.2284287489289062e-10,7.5982490061118578e-15,6.6490332085535175e-23,8.2976098425878053e-24,1.6794918295184967e-25,1.6671917084178123e-25,3.1283144320142073e-10,9.8230362123782958e-30,8.4140094652603028e-34,6.6874752933814728e-35,1.5857112537709926e-39
5.806906492233352e-13,0.0029867153343909234,2.6696447136765783e-22,5.699238658415458e-18,7.7507274307494154e-16,2.6661978551627882e-22,3.5697508734197198e-15,4.0387729619892576e-24,-1.27402556370525e-30,-7.7942857239564352e-26,-6.3021006091843577e-36,2.5749601447178133e-24,3.2069269395637873e-31,-2.763315670083569e-19,5.0346420051302187e-26,-1.2741320401069921e-30,1.5916698186995489e-39,-2.3719246880438969e-30,-2.4374457432715386e-40,1.2185595698665879e-41,-5.2676017568611433e-31,2.700368661947055e-29,-1.3274795682733945e-43,-2.5473499055756279e-24,-5.2246772117125617e-38,3.8248086520205109e-43,5.2950670147564721e-38,2.6081152354038124e-27,-3.1526934198513172e-43,6.5164691549354173e-39,-1.1647414451567456e-35,2.6207592037078322e-39,-3.9092111948789847e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899918982750957,0.10880299999472977,0.0001000000000000003,3.8549561575276726e-10,3.1356391486076328e-09,3.1340178928102905e-09,1.2291394892155311e-15,3.4421059050884995e-12,8.9875679735427472e-10,1.8233240407508871e-12,4.7742799103002647e-20,1.7092178005945957e-20,4.5399018128327383e-21,3.2673289661181801e-16,2.2569933996415484e-10,7.7124377604217037e-15,6.7415623901218528e-23,8.4853353490337119e-24,1.7105681221438605e-25,1.7117838465092367e-25,3.1684140814971933e-10,1.0165698201516743e-29,8.7756194112212903e-34,6.974906988564151e-35,1.6667012834877891e-39
5.850062593922408e-13,0.002986715334390696,2.6965873930848909e-22,5.7566664030306882e-18,7.868474914266945e-16,2.6930633250830306e-22,3.6011593220423921e-15,4.1039931926160613e-24,-1.2740124842427843e-30,-1.9561858022459373e-23,-6.3098982636014934e-36,2.2058874382344685e-23,3.2613601847578211e-31,-2.7612937065954933e-19,5.0345244697535082e-26,-1.2741324127451422e-30,-1.0622980014194702e-39,-2.4439759858224896e-30,-2.7901197727679864e-40,1.2185567505686298e-41,-5.2676000992193666e-31,2.700366369169546e-29,-1.9618436402592737e-43,-2.5473491039106684e-24,-6.3292019402908248e-38,3.8668375260255342e-43,5.3312102281529243e-38,2.6542888193378743e-27,-3.8191842718978259e-43,6.9031254198547714e-39,-1.7213612981458368e-35,2.6207581878997799e-39,-4.0427912737445688e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899918381207732,0.10880299999465354,0.0001000000000000003,3.8836056165494615e-10,3.1589313628825696e-09,3.1572837807673121e-09,1.2382714320676435e-15,3.4933519614607536e-12,9.0251643851226962e-10,1.8482681984773523e-12,4.8453640998171857e-20,1.7326014846029589e-20,4.6425399198540825e-21,3.3160656683830437e-16,2.2856782102040352e-10,7.827477912637567e-15,6.8346177379328156e-23,8.6758714048769716e-24,1.7419538129663175e-25,1.7571980397863082e-25,3.2086824138974911e-10,1.0517496893374378e-29,9.1498094272908118e-34,7.2723393486877776e-35,1.7511648967669154e-39
5.893218695611465e-13,0.002986715334390467,2.7239362698506242e-22,5.8149599879628413e-18,7.986229728304849e-16,2.7203338496121253e-22,3.6326397218421541e-15,4.1698088940002517e-24,-1.2739991565815991e-30,9.6615679074909527e-24,-6.3176915902579648e-36,-7.1645518040883984e-24,3.3157927879532539e-31,-2.7592662924732439e-19,5.0343979990449823e-26,-1.274132536943154e-30,-3.815903414667897e-39,-2.5159745352039083e-30,-3.1535028095133736e-40,1.2185538641441723e-41,-5.2675996446729906e-31,2.7003621242263487e-29,-2.5962060218640123e-43,-2.547348884048415e-24,-7.4337153487989651e-38,3.9088048215481002e-43,5.3679589691239251e-38,2.7009289474127199e-27,-4.4856639097331191e-43,7.2899565017654902e-39,-2.2779809727805815e-35,2.6207577039174379e-39,-4.1777311749880698e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899917779670179,0.10880299999457679,0.0001000000000000003,3.9122550751893432e-10,3.1822234379594445e-09,3.1805492913147061e-09,1.2474033203405395e-15,3.5449751078277282e-12,9.0624684497639739e-10,1.8733512369206971e-12,4.9169713913578041e-20,1.7561153648914468e-20,4.7467234186119842e-21,3.3651630720290879e-16,2.3144822822899184e-10,7.9433694478837888e-15,6.9281972365298174e-23,8.8692379947912746e-24,1.7736491056721496e-25,1.8034420990505289e-25,3.2491181681260448e-10,1.0878593257734081e-29,9.5369002474152544e-34,7.5800273936944451e-35,1.8392177338951889e-39
5.936374797300522e-13,0.002986715334390237,2.7516913614805713e-22,5.8741194330241976e-18,8.1039796250182847e-16,2.7480094379655698e-22,3.6641920726168959e-15,4.2362217586223795e-24,-1.2739857462923233e-30,-3.9394833286816581e-24,-6.3254794982156565e-36,6.4364993223746076e-24,3.3702249431573434e-31,-2.7572376689037154e-19,5.0342696337538969e-26,-1.2741325783498986e-30,-6.6690747472073769e-39,-2.5879202251121567e-30,-3.5275963983380401e-40,1.2185509629170366e-41,-5.2675994530972614e-31,2.7003572287076148e-29,-3.2305668278777701e-43,-2.5473487913556561e-24,-8.5382172331577438e-38,3.950710453335142e-43,5.4053132279144243e-38,2.7480425054504757e-27,-5.1521322102957416e-43,7.6769621328066899e-39,-2.8346005697740233e-35,2.6207572840234357e-39,-4.314026469980653e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899917178138196,0.10880299999449954,0.0001000000000000003,3.9409045334473218e-10,3.2055153743861564e-09,3.2038144244879699e-09,1.2565351542490571e-15,3.5969753086957305e-12,9.0994824114440486e-10,1.8985726070538206e-12,4.9891017356850066e-20,1.7797589267645144e-20,4.8524639799700201e-21,3.4146211737069139e-16,2.3434047004771676e-10,8.0601123578163379e-15,7.0222988258381938e-23,9.0654556727280593e-24,1.8056542064202112e-25,1.8505240605331409e-25,3.2897200590946677e-10,1.1249154226295768e-29,9.937226960198812e-34,7.8982375586940019e-35,1.9309814864840126e-39
6.022687000678637e-13,0.0029867153343897707,2.8084201656815331e-22,5.9950357878262139e-18,8.3394644028507651e-16,2.8045757518186301e-22,3.727512625680514e-15,4.370845252260995e-24,-1.2739587730836551e-30,-5.8736299279952023e-23,-6.341038930296039e-36,6.1233315438889397e-23,3.4790880391177782e-31,-2.7531772696574396e-19,5.0340080102755995e-26,-1.2741325080503453e-30,-1.2673848324147778e-38,-2.7316529018242029e-30,-4.3079209645722431e-40,1.2185451219707337e-41,-5.267599759320806e-31,2.70034623456824e-29,-4.4992838404572072e-43,-2.5473489393437357e-24,-1.074718622588826e-37,4.0343367453307421e-43,5.4818382805126105e-38,2.8437153847219825e-27,-6.4850346771099452e-43,8.4514967678212356e-39,-3.947839642542316e-35,2.6207565869673931e-39,-4.5906674197100741e-65,0.88129999999999997,0.0,0.0,0.0,0.009889991597509102,0.10880299999434347,0.0001000000000000003,3.9982034488175723e-10,3.2520988333065134e-09,3.250343558838781e-09,1.2747986597639663e-15,3.7021067472722261e-12,9.1726482315375571e-10,1.9494283248478201e-12,5.1349314069918773e-20,1.82743320388296e-20,5.0686595099834244e-21,3.5146194632108449e-16,2.4016012277056825e-10,8.2961522813634988e-15,7.2120607034466755e-23,9.4665203449222544e-24,1.8705945671789891e-25,1.9472314505063294e-25,3.3714175520331799e-10,1.2019295972458648e-29,1.0778859189007464e-33,8.5672349530812656e-35,2.1261085306548382e-39
6.108999204056752e-13,0.0029867153343892993,2.8667737562956892e-22,6.1194152209342896e-18,8.574921422843816e-16,2.8627621508994113e-22,3.7911209783210269e-15,4.5078772538595085e-24,-1.2739317860595134e-30,-6.6789031199207608e-24,-6.3565756229389706e-36,9.1759195346348737e-24,3.5879497515507124e-31,-2.7491161013162302e-19,5.0337455635219348e-26,-1.2741324233520303e-30,-1.9076041338400241e-38,-2.8751737371411053e-30,-5.1311057896783758e-40,1.2185392720941599e-41,-5.2676002278224375e-31,2.7003351273509897e-29,-5.7679949628157831e-43,-2.5473491658075787e-24,-1.2956108459745656e-37,4.1177164357838512e-43,5.5607853455020265e-38,2.9413625582827072e-27,-7.8178913962275317e-43,9.2267287059478518e-39,-5.0610787663298416e-35,2.6207557036301896e-39,-4.8726798623056948e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899914772065771,0.10880299999418534,0.0001000000000000003,4.055502362660228e-10,3.2986817439955375e-09,3.2968711840938805e-09,1.2930619503187179e-15,3.8087460030789747e-12,9.2446795050000006e-10,2.0008309990273194e-12,5.282852733488636e-20,1.8756202353159192e-20,5.2912200338080905e-21,3.6160605196169812e-16,2.4602605877245658e-10,8.5355976389969189e-15,7.4038870313094662e-23,9.8792299305945247e-24,1.9367764550064484e-25,2.0473846124358909e-25,3.4537647793587158e-10,1.2829284856180341e-29,1.1677488279015776e-33,9.2815437128598618e-35,2.3375731295322018e-39
6.195311407434867e-13,0.00298671533438882,2.9267519888889558e-22,6.2472572753048956e-18,8.8103350791709068e-16,2.9225684209485016e-22,3.85501712757956e-15,4.6473320790339239e-24,-1.2739048841386846e-30,-1.3271061359996895e-22,-6.3720883497100921e-36,1.3520762976659584e-22,3.6968101758516982e-31,-2.7450589401631968e-19,5.0334902223593952e-26,-1.2741324232631708e-30,-2.5875043583832081e-38,-3.0184827020125171e-30,-5.9971636606617353e-40,1.2185334721706432e-41,-5.267599792669668e-31,2.7003246848872451e-29,-7.0367002226350579e-43,-2.5473489552748433e-24,-1.5164983814825457e-37,4.2008498685388412e-43,5.6421543889279541e-38,3.0410420172911157e-27,-9.1507022960075506e-43,1.0002657768056583e-38,-6.1743179653970376e-35,2.6207541036593834e-39,-5.1600283188926128e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899913569062171,0.10880299999402517,0.0001000000000000003,4.112801274975303e-10,3.3452641109999476e-09,3.3433973005405545e-09,1.3113250276960953e-15,3.9168927888528517e-12,9.3155945580949114e-10,2.0527760816192299e-12,5.4328653166817422e-20,1.9243157574824436e-20,5.5202440829391889e-21,3.7189443260064835e-16,2.5193753044046496e-10,8.7784483871037224e-15,7.597760735680695e-23,1.0303757577236172e-23,2.0042014262347025e-25,2.1510514089898935e-25,3.5367512459281146e-10,1.3680579926679706e-29,1.2636136486636346e-33,1.004356695076597e-34,2.5665066501339097e-39
6.367935814191096e-13,0.002986715334387846,3.051581665999303e-22,6.5133271447403258e-18,9.281085933574897e-16,3.0470395883613783e-22,3.9836728028695934e-15,4.9335661027646095e-24,-1.273851033259093e-30,-1.833831042834276e-26,-6.4030462096918136e-36,2.5153545399531914e-24,3.9145268867967408e-31,-2.7369400124543585e-19,5.0329732550680831e-26,-1.2741323742573217e-30,-4.0661098885408593e-38,-3.3044654077741168e-30,-7.8579470072071262e-40,1.2185218172232963e-41,-5.2675999252715359e-31,2.700303416598675e-29,-9.5740927468003627e-43,-2.547349019203532e-24,-1.958259452645553e-37,4.3663798814244883e-43,5.8121583091570467e-38,3.2467233683268746e-27,-1.1816187025289374e-42,1.1556608002606813e-38,-8.4007962314118859e-35,2.6207506014565385e-39,-5.750597112457816e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899911163118429,0.10880299999369868,0.0001000000000000003,4.2273990950227596e-10,3.4384272313434637e-09,3.4364450081198486e-09,1.3478505497366359e-15,4.1377078391646591e-12,9.4541448957804285e-10,2.1582760880150845e-12,5.7391627117791362e-20,2.0232159770423292e-20,5.9980670277502506e-21,3.9290401299227435e-16,2.638942703276235e-10,9.2743659016589216e-15,7.9915850110157444e-23,1.1188940711294239e-23,2.142785921885765e-25,2.3691906204117489e-25,3.7046024431651714e-10,1.5513001026639199e-29,1.474616741252341e-33,1.1720837248077816e-34,3.0816862848504833e-39
