Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445)
4.4558546455271285e-08,0.0024675887485652156,1.9608733755415539e-12,1.1432171976644863e-08,2.3900366942892987e-11,3.1213513789051369e-08,5.1628882339656702e-06,1.4485327548139745e-06,4.206545691652378e-27,3.5771096615305979e-27,8.5683831108537991e-21,8.2908957706841209e-14,3.6064600541109403e-19,1.7207059813562813e-12,2.6808741022993482e-13,5.4744761143201854e-21,7.5679569303965223e-19,8.85933322920274e-16,1.1423149885651738e-16,3.3010264988914283e-24,1.6887157189808556e-14,3.507327499353089e-23,3.9104385782233895e-13,8.4773415072572444e-16,2.5622996456383599e-05,3.9268702791142711e-12,1.6079117464968124e-11,2.0641703133919908e-08,1.818000982480608e-34,4.5931034392324531e-24,2.84879830834462e-13,1.5400253939510573e-15,1.6603185143612141e-22,0.88129999999999997,0.0,0.0,0.0,0.0089551663018698231,0.10872407957292871,9.9999998278761036e-05,3.3882919999282375e-05,0.00030863737128625533,0.0002264675072030769,1.366148527933521e-10,5.2110913686974002e-05,1.9445164858880865e-09,8.9081528878792115e-07,6.7997435079812879e-13,7.9075159829304592e-15,1.9233371088742854e-05,2.1155261552825727e-05,6.7499560771599524e-05,8.0241558680114452e-05,2.1572009661051884e-14,6.8190674894796158e-10,6.5419368209136039e-13,7.7418145199880845e-09,9.8837009569716604e-05,2.9559686511013608e-08,4.4150221175919311e-09,3.2864919186883403e-09,1.1987857574999718e-09,5.0427011462422144e-09,1.5909648745773783e-07,2.4772333144101853e-05,1.0030635931101574e-08,6.2719594857415455e-09,1.5220607217415329e-13,8.3438168763124502e-07,1.8769547158820101e-13,7.5758027124087707e-09,6.0104437561836659e-10,1.6043228192249039e-11,3.0519989794508412e-10,3.2787942052672039e-08
4.48868627359262e-08,0.00246758809208285,1.9954111983515653e-12,1.1587032868739414e-08,2.4045915678046431e-11,3.1939633465797915e-08,5.2140570064509831e-06,1.4842507254757407e-06,4.5076371228699487e-27,4.0126339703030117e-27,9.014707766459185e-21,8.6075470877237793e-14,3.7835828217302782e-19,1.7628982742341769e-12,2.7968999409094911e-13,5.8117159158745953e-21,7.94420604421872e-19,9.2324173959225444e-16,1.2073475470194949e-16,3.535483428102292e-24,1.7642590592431149e-14,3.7912697637888078e-23,4.0505655345958842e-13,8.9479083647025819e-16,2.5960773903145726e-05,3.9828813483471159e-12,1.6435371584759185e-11,2.1327962767090764e-08,1.9651141744557959e-34,4.9952945353035562e-24,2.9713641824782583e-13,1.6258279290300999e-15,1.7400455556503168e-22,0.88129999999999997,0.0,0.0,0.0,0.0089486657066792253,0.10872338728646848,9.9999998236541878e-05,3.4109561956909732e-05,0.0003103174526203384,0.00022749641525743057,1.3735768378721682e-10,5.2347550262703315e-05,1.9431910701283203e-09,8.9565917932678605e-07,6.8306212629056002e-13,7.9505138325991791e-15,1.959551751189566e-05,2.1551126383509643e-05,6.7970285732258534e-05,8.1301351217389075e-05,2.1974797255139223e-14,6.9473004652511718e-10,6.6653961606908248e-13,7.8960643804316206e-09,9.953152871668486e-05,3.0343914338812857e-08,4.532618676912638e-09,3.3786938695983783e-09,1.2335451088112965e-09,5.2488268681680103e-09,1.5982362056142028e-07,2.5087722309524247e-05,1.0158279574357713e-08,6.3517736949374812e-09,1.5303405355519975e-13,8.565629622117975e-07,1.9625040091321704e-13,7.6302237481733822e-09,6.2393914028536182e-10,1.6132509768999346e-11,3.0692404420692486e-10,3.3237842700774715e-08
4.521517901658111e-08,0.002467587435983927,2.0304957451373601e-12,1.1742719348084325e-08,2.4190890171451302e-11,3.267555569503196e-08,5.2650887035033104e-06,1.5205019812601581e-06,4.827608610106138e-27,3.6985127122517666e-27,9.4798021464418471e-21,8.9336438156012376e-14,3.9676310991201307e-19,1.8057281504819615e-12,2.9170744943823129e-13,6.166546403005625e-21,8.3362394415200863e-19,9.617405765806491e-16,1.2754488073400214e-16,3.7845385790440765e-24,1.8426160513793763e-14,4.1042290645451818e-23,4.194543196272815e-13,9.4410490975633862e-16,2.6300084901415904e-05,4.0391809891455942e-12,1.6796431651147945e-11,2.203089396915242e-08,2.1229155600433325e-34,5.4296505320161447e-24,3.0982739494541443e-13,1.7157569149493179e-15,1.8228781697277587e-22,0.88129999999999997,0.0,0.0,0.0,0.0089421724941556469,0.10872269319834062,9.9999998193684125e-05,3.4335884608734689e-05,0.0003119883416433812,0.00022851636723971591,1.3809643457280351e-10,5.2582119183364626e-05,1.9418671864180761e-09,9.0047646378675465e-07,6.8612292178371284e-13,7.9932755076121555e-15,1.9961133771410118e-05,2.1951021257657093e-05,6.8440637437902919e-05,8.2366112550138931e-05,2.2381675786370225e-14,7.0768472612315652e-10,6.7900427760117927e-13,8.0519239918517139e-09,0.00010022557548445308,3.1141468313134896e-08,4.6522226287344569e-09,3.4725804299222161e-09,1.2689657801147999e-09,5.4614603479767605e-09,1.6054443768253148e-07,2.5404250207172316e-05,1.0286382574239162e-08,6.4318751432001502e-09,1.5385760821685563e-13,8.7913831584511521e-07,2.0513068434272228e-13,7.6846077209971441e-09,6.4750319814136215e-10,1.622134362866092e-11,3.0863992014958965e-10,3.3690193995350744e-08
4.5543495297236026e-08,0.0024675867802438447,2.0661382721552024e-12,1.1899225962096442e-08,2.433516892277278e-11,3.3421290724711171e-08,5.3159787967714524e-06,1.5572878634049076e-06,5.1674488846945295e-27,7.6971473180422097e-27,9.9642530154308341e-21,9.2693761547757187e-14,4.1588028683855897e-19,1.8491978316997072e-12,3.0415115818916791e-13,6.5397129325240472e-21,8.7446058289606567e-19,1.0014538318338796e-15,1.3467314405279048e-16,4.0489667065727851e-24,1.9238682469442308e-14,4.4220123292755733e-23,4.3424399996959698e-13,9.9576643719869286e-16,2.6640916094717265e-05,4.0957668015558667e-12,1.7162316686419069e-11,2.2750738598798576e-08,2.2920808952154431e-34,5.8983587338571596e-24,3.2296449723021429e-13,1.8099772068954241e-15,1.9089077620922294e-22,0.88129999999999997,0.0,0.0,0.0,0.0089356866800502453,0.10872199731486515,9.9999998150185541e-05,3.4561888355875532e-05,0.00031365004919318984,0.00022952739338942549,1.3883110999427212e-10,5.2814627480314642e-05,1.9405448382266104e-09,9.0526717375102311e-07,6.8915682902693267e-13,8.0358012883245083e-15,2.0330209414069934e-05,2.2354943307659442e-05,6.8910616303270993e-05,8.3435803843097679e-05,2.2792642235131505e-14,7.2077070064404344e-10,6.9158731348863285e-13,8.2093898536872522e-09,0.0001009191504182494,3.1952422951748219e-08,4.7738452993238731e-09,3.568162858788937e-09,1.3050525887679278e-09,5.6807419318779644e-09,1.6125896002174518e-07,2.5721900415923852e-05,1.041493826750973e-08,6.5122596640263278e-09,1.5467674258331899e-13,9.0211082405405308e-07,2.1434597834141417e-13,7.7389546732401839e-09,6.717497753653537e-10,1.6309730353664353e-11,3.103475356280968e-10,3.4144982810719771e-08
4.587181157789094e-08,0.0024675861248385955,2.1023503121507807e-12,1.2056548410538357e-08,2.4479185090134262e-11,3.4176847581411941e-08,5.3667228511601779e-06,1.5946096346979257e-06,5.5281879507323319e-27,3.9048982394215336e-27,1.0468658227405833e-20,9.6149357456365533e-14,4.3572944724869646e-19,1.893309467249912e-12,3.1703270446619365e-13,6.9319849340064652e-21,9.1698695631365364e-19,1.0424055945473521e-15,1.42131090800315e-16,4.329575930851502e-24,2.0080987823741214e-14,4.7681364733911411e-23,4.4943247152732287e-13,1.0498682946243809e-15,2.6983254171711272e-05,4.1526363929964103e-12,1.7533045453988725e-11,2.3487738967557154e-08,2.4733217398970637e-34,6.4035445014948837e-24,3.3655966263536478e-13,1.9086587528398858e-15,1.998227471798693e-22,0.88129999999999997,0.0,0.0,0.0,0.0089292082796020439,0.10872129964256255,9.9999998106043984e-05,3.4787573599633351e-05,0.00031530258659437789,0.00023052952434451888,1.39561715111966e-10,5.3045082276391949e-05,1.9392240289127453e-09,9.1003134221248822e-07,6.9216394096327517e-13,8.0780914676048668e-15,2.0702733679534721e-05,2.2762889338807109e-05,6.9380222743900815e-05,8.4510386382396946e-05,2.3207693249242687e-14,7.33987872254312e-10,7.042883599743503e-13,8.3684583080858209e-09,0.00010161225406444455,3.2776851209073028e-08,4.8974977785042731e-09,3.6654522166499069e-09,1.3418102739373856e-09,5.9068133185910038e-09,1.6196720906251484e-07,2.6040656586226776e-05,1.0543940020080932e-08,6.5929231091382838e-09,1.5549146338100936e-13,9.2548353588245085e-07,2.2390613233382099e-13,7.7932646473606419e-09,6.9669221070695841e-10,1.6397670554904277e-11,3.1204690100088587e-10,3.460219604013897e-08
4.620012785854585e-08,0.0024675854697448706,2.1391436249253431e-12,1.2214682554920778e-08,2.4622655115347062e-11,3.4942234086561736e-08,5.4173165267188919e-06,1.632468479945222e-06,5.9108956208358019e-27,4.7850871134925952e-27,1.0993626750375281e-20,9.9705156358766165e-14,4.5633072505236106e-19,1.9380651346448957e-12,3.3036387574715804e-13,7.3441561699430061e-21,9.6126110647705267e-19,1.0846200358610849e-15,1.4993054903603954e-16,4.6272089384487964e-24,2.0953923917470519e-14,5.1490310253566853e-23,4.6502664332924918e-13,1.1065061996164884e-15,2.7327085866872333e-05,4.2097873789740052e-12,1.7908636460010219e-11,2.4242137798298153e-08,2.6673872828062388e-34,6.9481253535337477e-24,3.5062503077997431e-13,2.011976712041984e-15,2.0909321831877503e-22,0.88129999999999997,0.0,0.0,0.0,0.0089227373075450363,0.10872060018814717,9.9999998061257314e-05,3.5012940741476082e-05,0.0003169459656501536,0.00023152279113177043,1.402882551987687e-10,5.3273490783687158e-05,1.9379047617263936e-09,9.1476900355006427e-07,6.9514435170040979e-13,8.1201463506251611e-15,2.1078695506770016e-05,2.3174855833789341e-05,6.9849457176099483e-05,8.5589821577123699e-05,2.3626825148547377e-14,7.4733613253131325e-10,7.1710704296285886e-13,8.5291255427899142e-09,0.00010230488697050911,3.3614824472071913e-08,5.0231909190029511e-09,3.764459364053657e-09,1.3792434959574062e-09,6.1398175395827964e-09,1.6266920656426441e-07,2.6360502441116326e-05,1.0673381227425813e-08,6.673861348742551e-09,1.5630177742788124e-13,9.4925947355198989e-07,2.3382119034250589e-13,7.8475376859112034e-09,7.2234395379892987e-10,1.6485164860185383e-11,3.1373802703060695e-10,3.5061820596548796e-08
4.6528444139200767e-08,0.002467584814939935,2.1765301699873343e-12,1.2373623964858808e-08,2.4765536840110005e-11,3.5717456871106432e-08,5.4677555777643071e-06,1.6708655064208108e-06,6.3166843581587387e-27,3.8723717703893865e-27,1.1539778684149795e-20,1.033631024730676e-13,4.7770460948958138e-19,1.983466839939184e-12,3.4415666384896483e-13,7.7770453188026601e-21,1.0073427198492633e-18,1.1281214005629428e-15,1.5808363118401934e-16,4.9427440893372479e-24,2.1858354178306471e-14,5.5683183838701316e-23,4.8103345509503857e-13,1.1657787775057378e-15,2.7672397961074971e-05,4.2672173810510513e-12,1.828910795473693e-11,2.5014178188513713e-08,2.8750652170522796e-34,7.5354915986639488e-24,3.6517294408431161e-13,2.1201115615198847e-15,2.187118536010105e-22,0.88129999999999997,0.0,0.0,0.0,0.0089162737781140426,0.10871989895852413,9.999999801582351e-05,3.5237990183024172e-05,0.00031858019863541682,0.00023250722515820405,1.4101073573703527e-10,5.3499860301567178e-05,1.9365870398098228e-09,9.1948019350861701e-07,6.9809815648483818e-13,8.1619662546824759e-15,2.1458083539753006e-05,2.3590838956721846e-05,7.0318320016916138e-05,8.6674070960676575e-05,2.4050033929020498e-14,7.6081536259420753e-10,7.3004297821528344e-13,8.6913875937066736e-09,0.00010299704968497561,3.4466412557274846e-08,5.1509353359686645e-09,3.8651949606501806e-09,1.4173568357984636e-09,6.3798989410229909e-09,1.6336497455634095e-07,2.6681421777096333e-05,1.0803255314935913e-08,6.7550702717531412e-09,1.5710769178739033e-13,9.7344163216744794e-07,2.4410139241139744e-13,7.9017738315360616e-09,7.4871856362450989e-10,1.6572213918884368e-11,3.1542092484760667e-10,3.5523843413191698e-08
4.685676041985568e-08,0.0024675841604016955,2.214522099727415e-12,1.2533367724837354e-08,2.4907856595019999e-11,3.6502521389793573e-08,5.5180358528545787e-06,1.709801744325179e-06,6.7467101193078791e-27,4.5625467584645064e-27,1.2107745275360792e-20,1.0712515345006034e-13,4.9987197620695143e-19,2.029516518256152e-12,3.5842326583038411e-13,8.2314964144741368e-21,1.0552931645303788e-18,1.1729339990982407e-15,1.6660273627138014e-16,5.2770965053734921e-24,2.279515822364572e-14,6.0179539000731398e-23,4.9745987604975814e-13,1.2277876123157087e-15,2.80191772821426e-05,4.324924028149058e-12,1.8674477933852837e-11,2.5804103575389518e-08,3.0971837113127993e-34,8.169241831461096e-24,3.8021594841029644e-13,2.2332491988547778e-15,2.2868849347575147e-22,0.88129999999999997,0.0,0.0,0.0,0.0089098177050501628,0.10871919596078528,9.9999997969740648e-05,3.5462722326037295e-05,0.00032020529829037553,0.00023348285820292585,1.4172916241576127e-10,5.3724198214789765e-05,1.9352708661988259e-09,9.2416494918051499e-07,7.0102545167729427e-13,8.2035515090353007e-15,2.184088613291734e-05,2.4010834557021253e-05,7.078681168411617e-05,8.7763096192032143e-05,2.4477315266725097e-14,7.7442543323004288e-10,7.4309577153543066e-13,8.8552403473671836e-09,0.0001036887427574027,3.5331683708567727e-08,5.2807414066064812e-09,3.9676694643289975e-09,1.4561547945971837e-09,6.6272031660987609e-09,1.6405453533225609e-07,2.7003398464959066e-05,1.0933555738255119e-08,6.8365457860003059e-09,1.5790921373199609e-13,9.9803297944510364e-07,2.5475717593527188e-13,7.9559731269680301e-09,7.7582970702236543e-10,1.6658818401988155e-11,3.1709560597957069e-10,3.5988251444153043e-08
4.7185076700510594e-08,0.002467583506108658,2.2531317918583027e-12,1.2693909034870724e-08,2.5049666910813866e-11,3.7297431935805906e-08,5.5681532938029366e-06,1.7492781472732973e-06,7.2021748558884508e-27,4.5989688689514674e-27,1.2698168928810815e-20,1.1099328004507481e-13,5.2285391252346955e-19,2.076216034465996e-12,3.731760848712553e-13,8.7083794322031043e-21,1.1051755285925949e-18,1.2190821994832066e-15,1.7550055210429294e-16,5.6312191920087145e-24,2.3765231962056342e-14,6.4957379163568314e-23,5.143129037020731e-13,1.2926373126169026e-15,2.8367410705391013e-05,4.3829049567802398e-12,1.9064764139809838e-11,2.661215770069855e-08,3.3346130526675416e-34,8.8526926622270498e-24,3.9576679367069396e-13,2.351581046799604e-15,2.3903315578461087e-22,0.88129999999999997,0.0,0.0,0.0,0.0089033691016054562,0.10871849120220613,9.9999997923006805e-05,3.568713757240077e-05,0.00032182127781487096,0.00023444972240889431,1.4244354112805978e-10,5.3946511991603459e-05,1.9339562438237292e-09,9.288233089891788e-07,7.0392633472794885e-13,8.2449024547574993e-15,2.2227091356642316e-05,2.4434838173338339e-05,7.1254932596155675e-05,8.8856859056999707e-05,2.4908664521824328e-14,7.8816620502171393e-10,7.5626501895740657e-13,9.0206795434109321e-09,0.00010437996673833946,3.6210704595487188e-08,5.4126192698906849e-09,4.0718931304250163e-09,1.4956417932136915e-09,6.8818771368031801e-09,1.6473791144387975e-07,2.7326416450593949e-05,1.1064275983607748e-08,6.9182838184356959e-09,1.5870635074061071e-13,1.023036455446981e-06,2.6579917697318116e-13,8.0101356150256437e-09,8.0369115715284768e-10,1.674497900268172e-11,3.187620823850961e-10,3.6455031664954432e-08
4.751339298116551e-08,0.002467582852039926,2.2923718551769508e-12,1.2855243306801552e-08,2.5190948705534172e-11,3.8102191655740936e-08,5.6181039352227646e-06,1.7892955928096083e-06,7.684326683107374e-27,4.946810530516756e-27,1.3311703216791943e-20,1.1496946579239783e-13,5.4667176893578324e-19,2.1235671837731236e-12,3.8842773113421233e-13,9.2085907939958313e-21,1.1570546596893525e-18,1.2665904190688679e-15,1.8479005739483213e-16,6.0061041981627778e-24,2.4769487693974626e-14,7.0021483483150304e-23,5.3159956259612574e-13,1.3604355697563495e-15,2.8717085154169875e-05,4.4411578111326886e-12,1.9459984063220959e-11,2.7438584575333843e-08,3.5882674609139438e-34,9.5889780033043847e-24,4.1183843441239392e-13,2.4753041601932136e-15,2.4975603666849274e-22,0.88129999999999997,0.0,0.0,0.0,0.0088969279805482544,0.10871778469024224,9.9999997875620177e-05,3.5911236324112103e-05,0.00032342815086208797,0.00023540785027458246,1.4315387796836894e-10,5.4166809181823167e-05,1.9326431755105345e-09,9.3345531267087851e-07,7.068009041512999e-13,8.2860194445767302e-15,2.2616687002815081e-05,2.4862845037567817e-05,7.1722683172155676e-05,8.9955321469473046e-05,2.5344076742674037e-14,8.020375284784386e-10,7.6955030693574622e-13,9.1877007771078674e-09,0.00010507072217928913,3.7103540311979875e-08,5.5465788263485643e-09,4.1778760109836388e-09,1.5358221718122457e-09,7.1440690351263734e-09,1.6541512569555477e-07,2.7650459755790179e-05,1.1195409568124799e-08,7.0002803153363817e-09,1.5949911047591632e-13,1.0484549723191905e-06,2.7723823155430515e-13,8.0642613386102541e-09,8.3231679191910487e-10,1.6830696434780508e-11,3.2042036642962839e-10,3.6924171073172753e-08
4.784170926182042e-08,0.0024675821981752035,2.3322551241283427e-12,1.3017366050001669e-08,2.5331706700306345e-11,3.8916802564773604e-08,5.6678839040636872e-06,1.8298548829458115e-06,8.1944601449968543e-27,4.8841758078562759e-27,1.3949012885927058e-20,1.1905570667534481e-13,5.7134714759681817e-19,2.1715716922686974e-12,4.0419102259584908e-13,9.733053910115516e-21,1.2109972054652903e-18,1.3154831162630478e-15,1.9448452380448638e-16,6.4027838004903173e-24,2.5808854210206703e-14,7.5434949141189708e-23,5.4932690305755971e-13,1.431293217910615e-15,2.906818760039502e-05,4.4996802430760138e-12,1.9860154944272282e-11,2.8283628443931954e-08,3.8591067230684987e-34,1.0381472260913175e-23,4.2844403036367173e-13,2.6046213339190774e-15,2.6086751144976855e-22,0.88129999999999997,0.0,0.0,0.0,0.0088904943541687261,0.10871707643252555,9.9999997827579016e-05,3.6135018983267573e-05,0.00032502593153202236,0.00023635727464563837,1.4386017922955124e-10,5.4385097414905707e-05,1.9313316639821125e-09,9.3806100125581332e-07,7.0964925950106011e-13,8.3269028427064965e-15,2.3009660590396213e-05,2.5294850078886083e-05,7.2190063831876157e-05,9.1058445472661236e-05,2.5783546669942349e-14,8.1603924416718789e-10,7.8295121253567489e-13,9.3562995018871967e-09,0.00010576100963267344,3.8010254375672244e-08,5.6826297379215788e-09,4.2856279540987072e-09,1.5767001894722726e-09,7.4139282838618706e-09,1.6608620113821136e-07,2.7975512479022407e-05,1.1326950040163028e-08,7.0825312425043572e-09,1.6028750079793484e-13,1.0742914140380267e-06,2.8908537695820105e-13,8.1183503407031156e-09,8.6172059236119516e-10,1.691597143239889e-11,3.220704708594138e-10,3.7395656689039322e-08
4.8170025542475334e-08,0.0024675815444947843,2.3727946519553886e-12,1.3180272728189991e-08,2.547192780237823e-11,3.9741265561890152e-08,5.7174894192878851e-06,1.8709567447193357e-06,8.7339175499943243e-27,5.1990101098684036e-27,1.4610773861226282e-20,1.2325401079984031e-13,5.9690199847315573e-19,2.2202312174999179e-12,4.2047898583857978e-13,1.0282719661167631e-20,1.2670716544644218e-18,1.3657847822851634e-15,2.0459751788058024e-16,6.8223317033930619e-24,2.68842768872618e-14,8.1218076105409323e-23,5.6750199994942354e-13,1.5053242899878281e-15,2.9420705065066491e-05,4.5584699122555156e-12,2.0265293774129903e-11,2.9147533749893079e-08,4.1481378548191307e-34,1.1233954599756582e-23,4.4559694693866296e-13,2.7397412110588265e-15,2.7237813548099245e-22,0.88129999999999997,0.0,0.0,0.0,0.0088840682342844167,0.1087163664368605,9.9999997778881615e-05,3.6358485952048871e-05,0.00032661463436493686,0.00023729802870661382,1.445624513999862e-10,5.4601384398040567e-05,1.930021711859401e-09,9.4264041704915688e-07,7.1247150134524493e-13,8.3675530246778824e-15,2.3405999370941735e-05,2.5730847927784599e-05,7.2657074995690951e-05,9.2166193240287024e-05,2.6227068740724944e-14,8.3017118284399152e-10,7.9646730362189755e-13,9.5264710318517889e-09,0.00010645082965179705,3.8930908727679695e-08,5.8207814279086837e-09,4.3951586033321779e-09,1.6182800238345022e-09,7.6916055271723904e-09,1.6675116106352933e-07,2.8301558796211982e-05,1.1458890979614086e-08,7.1650325854598717e-09,1.6107152975399667e-13,1.1005486361662947e-06,3.0135185295749364e-13,8.1724026643625608e-09,8.9191664103550779e-10,1.7000804749392847e-11,3.2371240879511724e-10,3.786947555600704e-08
4.849834182313025e-08,0.002467580890979538,2.4140037128323801e-12,1.3343958789057479e-08,2.5611625844874006e-11,4.0575580445188352e-08,5.7669167912617563e-06,1.9126018307717315e-06,9.3040908300506055e-27,5.1741919097725071e-27,1.529767324739499e-20,1.2756639806192622e-13,6.2335854817072886e-19,2.2695473490875187e-12,4.3730485680290621e-13,1.0858566954337448e-20,1.3253483775334428e-18,1.4175199329641115e-15,2.1514290288317121e-16,7.265864254871778e-24,2.7996717779459783e-14,8.7407905744940617e-23,5.8613195143643524e-13,1.5826460790398227e-15,2.9774624618772354e-05,4.6175244861607692e-12,2.067541729633974e-11,3.0030545100819695e-08,4.456416812149319e-34,1.215056623364445e-23,4.6331075569894262e-13,2.8808783911744375e-15,2.8429864495987795e-22,0.88129999999999997,0.0,0.0,0.0,0.0088776496322456617,0.10871565471122054,9.9999997729526401e-05,3.6581637632710156e-05,0.00032819427433501339,0.00023823014597276643,1.4526070116075147e-10,5.4815677914257929e-05,1.928713321662566e-09,9.471936036126711e-07,7.1526773124148439e-13,8.4079703771763639e-15,2.3805690334078242e-05,2.6170832920096188e-05,7.3123717084562652e-05,9.3278527077752222e-05,2.667463709265313e-14,8.444331655850396e-10,8.1009813904580486e-13,9.6982105442768303e-09,0.00010714018279081288,3.9865563732947056e-08,5.9610430809909553e-09,4.5064773972147496e-09,1.6605657707819931e-09,7.9772526109315114e-09,1.6741002899815248e-07,2.8628582961463652e-05,1.1591225998203716e-08,7.2477803496285108e-09,1.618512055835252e-13,1.127229465619888e-06,3.1404910302222306e-13,8.2264183527211567e-09,9.2291912038078242e-10,1.7085197159699705e-11,3.2534619373802676e-10,3.8345614741305918e-08
4.915497438444008e-08,0.0024675795843708695,2.4984846425614688e-12,1.3673650818639989e-08,2.588942001310675e-11,4.227375968406869e-08,5.8652227995239979e-06,1.9975239192070458e-06,1.0542409162072879e-26,5.5699935996534345e-27,1.6749691558392314e-20,1.3654155784403367e-13,6.7906716085535572e-19,2.3701554554408062e-12,4.7262431815787038e-13,1.2092866198621334e-20,1.448799870925389e-18,1.5253888081944119e-15,2.3758779600340645e-16,8.229571570824174e-24,3.0336586533591072e-14,1.0104294518753951e-22,6.2478491786643823e-13,1.7476477636171623e-15,3.0486618527537107e-05,4.73641905830409e-12,2.151068416537112e-11,3.1854864911011456e-08,5.1352016279352074e-34,1.4193679705670967e-23,5.0047637005110353e-13,3.1820937285463401e-15,3.0941317562403991e-22,0.88129999999999997,0.0,0.0,0.0,0.0088648350248140672,0.10871422610272589,9.9999997628836369e-05,3.7026996738946921e-05,0.00033132642770112577,0.00024006860576889831,1.4664516111805573e-10,5.5238316041977848e-05,1.9261012366327855e-09,9.5622146943012662e-07,7.2078256616925278e-13,8.4881081949362183e-15,2.4615075501275205e-05,2.7062740237826296e-05,7.4055895724071271e-05,9.5516802851379777e-05,2.7581887726608728e-14,8.7334650023526775e-10,8.3770223476028515e-13,1.0046373561741578e-08,0.00010851749064909498,4.1777109290643781e-08,6.2479318231551632e-09,4.734516144734401e-09,1.7472709749675522e-09,8.573069528838273e-09,1.6870958412993327e-07,2.9285502249253165e-05,1.1857052881210447e-08,7.4139992642963991e-09,1.6339753172033773e-13,1.1818731091219639e-06,3.4078272712366353e-13,8.3343399964147722e-09,9.874005867533052e-10,1.7252662452721246e-11,3.285893605113129e-10,3.9304802459212742e-08
4.9811606945749915e-08,0.002467578278207505,2.5858085704029799e-12,1.4006405835052578e-08,2.6165105986861833e-11,4.4011317240989927e-08,5.9627742179812282e-06,2.0846249049383974e-06,1.1921585115936676e-26,5.7461364658286067e-27,1.8310788142015134e-20,1.4599756830663538e-13,7.3865650877571994e-19,2.473407394357199e-12,5.1025950764269478e-13,1.344436386668719e-20,1.5819539030670259e-18,1.6392860484482662e-15,2.6193610629759354e-16,9.3037365454314746e-24,3.2836493792846334e-14,1.165898418722223e-22,6.6534300755457438e-13,1.927304109466491e-15,3.1204066901580584e-05,4.8563454607139537e-12,2.2366084601327648e-11,3.3758546717165497e-08,5.9049614846803545e-34,1.6549072553425621e-23,5.4005358373718221e-13,3.5101074519181202e-15,3.3630063913473148e-22,0.88129999999999997,0.0,0.0,0.0,0.0088520506135391641,0.1087127906740738,9.9999997525497346e-05,3.747109952097094e-05,0.0003344225198585893,0.00024187292845943622,1.4801361629583978e-10,5.5653075507405982e-05,1.923495427083144e-09,9.6514497162851396e-07,7.2619459560192298e-13,8.5673196062946428e-15,2.5437706978152538e-05,2.7970520980071731e-05,7.4986603128942964e-05,9.7772973913037509e-05,2.8505245841203064e-14,9.0277762816349748e-10,8.6575979732823694e-13,1.0400747331090145e-08,0.00010989293765640273,4.3745342493184373e-08,6.5433646758335915e-09,4.9698155905142062e-09,1.8368469240210268e-09,9.2026170674093917e-09,1.6998505922659296e-07,2.994614596563297e-05,1.2124380230528707e-08,7.581156434809099e-09,1.6492654874940284e-13,1.2382443786063954e-06,3.6938191470158712e-13,8.4421156182239495e-09,1.0552803848544942e-09,1.741837388910474e-11,3.3180008657945687e-10,4.0273116877256079e-08
