Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540)
1.4612826900578095e-17,0.002765466158132724,5.8913187074543326e-30,9.600843456371837e-26,4.3402300079070142e-19,5.8877665558977587e-30,4.1125926502700126e-19,2.8869185317894837e-32,1.3187260351902468e-51,1.0670808930619803e-41,2.095947375331992e-45,3.4748471610832959e-43,7.1833385411854057e-34,3.9609637294701664e-24,8.4519769185120146e-38,1.8225051040846391e-54,4.2978200295215468e-50,6.3681311986890442e-39,5.2505959695261066e-52,2.2671361619922729e-72,3.2699110550420014e-47,2.1356102900359505e-63,1.0252545607314967e-36,5.1813277505746973e-58,1.6660861655859732e-30,1.5854759432990029e-45,1.9495246236533604e-45,2.3851455695598501e-39,3.6071941262075037e-67,8.7690243326518768e-77,6.9462017866991501e-46,2.6019934531274554e-59,1.4418247181618107e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999992869293,0.108803,0.0001,2.3694970008653191e-14,2.2928241092022441e-13,2.2928165479503268e-13,8.6413649512421437e-21,9.6061088052516805e-21,2.3080728393392275e-13,5.6973307063472483e-21,3.0710621070585479e-29,2.3822870426721658e-29,1.0813528472022823e-33,1.3781500059092451e-24,1.7535690031514925e-18,3.240700790615971e-23,9.2380821018865384e-34,3.7759935415784151e-36,2.8818697374176149e-37,2.0784707857768066e-41,2.8285222072618865e-18,9.0608236365829326e-50,6.233681857309174e-58,9.4640843483594455e-59,2.069208922909794e-67,9.3357006429936665e-64,2.2146437098788053e-23,1.6660871531607926e-30,3.3128924185515853e-38,4.5507777157419827e-39,8.4432381246426207e-20,4.218488688931871e-44,7.4699940245631274e-52,3.8749387947743465e-30,6.397295197323936e-61,7.7268207311611575e-24,3.5029677780382617e-28,1.7844677401042727e-35,3.5425665777251757e-43,2.9864583479751295e-43
2.9238349567359994e-17,0.002765466158132724,2.3573515673858247e-29,3.8428388524199369e-25,8.6842293535978012e-19,2.3566406696218567e-29,8.2288126726020436e-19,1.1555285025309872e-31,5.2783409475484476e-51,4.1394213520671359e-41,8.3892519718909445e-45,2.7149398624484191e-42,1.4372917816100614e-33,7.9253690024882463e-24,3.3829935692084953e-37,1.4591122861267215e-53,3.4408693465757138e-49,2.5489121228702652e-38,4.2036758342092484e-51,7.2608444916281059e-71,5.2360360614718402e-46,3.3188579599077672e-62,8.2081376268558167e-36,1.1755382636431821e-56,1.3338818441207724e-29,2.5388269686584664e-44,7.8031791081544601e-45,1.9082431924279116e-38,2.8879486494122542e-66,2.7269442784991447e-75,1.1122798884605001e-44,8.3332579165102558e-58,9.239389409426951e-75,0.88129999999999997,0.0,0.0,0.0,0.009889999998573238,0.108803,0.0001,4.741052643433176e-14,4.5876399907629699e-13,4.5876249240273612e-13,3.1393113175104344e-20,3.8449458046662601e-20,4.6180575583723627e-13,2.2803936973405938e-20,1.9212227416939217e-28,1.2395056339302749e-28,8.6574050763491354e-33,5.5161879661022086e-24,7.0187242758592984e-18,1.2971248044931956e-22,7.3813765770789944e-33,3.02308879451349e-35,2.3070810918137554e-36,3.3280281622931913e-40,1.1321263916809968e-17,2.901703228046795e-48,3.9926940525817824e-56,6.061778060124231e-57,2.6506892818036314e-65,5.9796163451253099e-62,8.8643453703117869e-23,1.3338826046012467e-29,5.3046154462815061e-37,7.2870707780319038e-38,1.6892257766104603e-19,6.7550815049202926e-43,1.1682588199240694e-50,3.1022569325947176e-29,4.0974893003795139e-59,3.0924903960933886e-23,1.4781416992473222e-27,1.5012383263685654e-34,5.9518516118294784e-42,5.0174815823814384e-42
5.848939490092379e-17,0.002765466158132724,9.4310529901752799e-29,1.5376356366588912e-24,1.7372223553980884e-18,9.4296295522359654e-29,1.6461415722666185e-18,4.6236890758465322e-31,2.1120240008390664e-50,1.5587488085001453e-40,3.356793758750091e-44,2.0735460783429326e-41,2.8752075703563135e-33,1.5854180207955926e-23,1.353638263621541e-36,1.167733350026827e-52,2.7537413307813675e-48,1.0198969087494153e-37,3.3642286085328182e-50,2.3243861575990874e-69,8.3808051297081862e-45,5.0102484674661228e-61,6.5687920982781193e-35,2.9916226875376661e-55,1.0675106450338216e-28,4.0637757071101248e-43,3.1222883134455342e-44,1.5266446636258396e-37,2.3112366579227209e-65,8.2413369327458799e-74,1.7803164226718847e-43,2.6676825891879992e-56,5.9169590200411174e-73,0.88129999999999997,0.0,0.0,0.0,0.009889999997145859,0.108803,0.0001,9.4841639275226216e-14,9.1772711216778047e-13,9.1772410963280318e-13,1.0575088767056506e-19,1.5384782382148326e-19,9.2377467048468951e-13,9.1243583887993565e-20,1.0653351235335165e-27,5.8065478161118709e-28,6.9285667573821488e-32,2.2071908054011544e-23,2.8083065789775554e-17,5.1901883614480835e-22,5.8839404817671307e-32,2.4193866048538818e-34,1.8460988025551784e-35,5.3262662258873689e-39,4.52982318305191e-17,9.2880749917626943e-47,2.5560661942103128e-54,3.8806650160143225e-55,3.393881207099462e-63,3.8281539256470341e-60,3.54689198449706e-22,1.0675112053513318e-28,8.489786914467482e-36,1.1663729860967206e-36,3.3785634347609861e-19,1.081254024625178e-41,1.7872457375167875e-49,2.4826679874891448e-28,2.6231550849783523e-57,1.2371977018664477e-22,6.5228850719695764e-27,1.3175919595412945e-33,1.042012494735079e-40,8.7840973077807229e-41
1.1699148556805137e-16,0.002765466158132725,3.7727494173703483e-28,6.1515401532633557e-24,3.4748193989299359e-18,3.7724636066869972e-28,3.2927273844351802e-18,1.8498326526287487e-30,8.4494719594749648e-50,5.561731472691445e-40,1.3429362602652482e-43,1.5224384799252542e-40,5.751038882901684e-33,3.1711805256578975e-23,5.4154368662647135e-36,9.34364207811378e-52,2.2034116192503343e-47,4.0802521394179007e-37,2.6919106071406842e-49,7.4392071897541298e-68,1.3411176603193425e-43,7.1788471196621144e-60,5.2556914770842548e-34,8.3574875914521662e-54,8.5417034945286322e-28,6.5033614755771759e-42,1.2491196582045292e-43,1.2213352153442107e-36,1.8493405345322649e-64,2.365986329921534e-72,2.8489074210870897e-42,8.5378574589105262e-55,3.7880533117574316e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999942911009,0.108803,0.0001,1.8970386491516445e-13,1.8356531359146825e-12,1.835647112152056e-12,3.1944676383036207e-19,6.1549074740822514e-19,1.847600396746183e-12,3.6501881924987995e-19,5.2536876670922455e-27,2.5321672661668951e-27,5.5439245604142378e-31,8.8301772683871374e-23,1.1234276023826862e-16,2.0764130178875649e-21,4.6710183972324088e-31,1.9358717369409186e-33,1.4767320460991855e-34,8.5213727150491731e-38,1.812098592066146e-16,2.9719894391355574e-45,1.6357838644597036e-52,2.483476756301949e-53,4.3439194111964997e-61,2.4499839005514138e-58,1.4189871149663435e-21,8.5417072052657876e-28,1.3583055920748343e-34,1.8664712023445643e-35,6.7553747026817171e-19,1.7303618622119864e-40,2.631635065823921e-48,1.9863829452358764e-27,1.678718754252438e-55,4.9479866969486425e-22,3.0961504208644633e-26,1.2400590790739552e-32,1.9532824246596829e-39,1.6465326520974927e-39
2.3399566690230657e-16,0.002765466158132725,1.5091645163279772e-27,2.4608134146704525e-23,6.9500062986529621e-18,1.5091064672450249e-27,6.5861598173601737e-18,7.4003804353007118e-30,3.3800644078626132e-49,1.8115375302673953e-39,5.3721836387535529e-43,1.0521298854190792e-39,1.1502700448204087e-32,6.3427065904269572e-23,2.1663544351835426e-35,7.4756251694743014e-51,1.7628969334480133e-46,1.6322339986032799e-36,2.153759491082897e-48,2.3805453929339412e-66,2.1457377253741564e-42,9.4186140994206412e-59,4.2044080915639167e-33,2.4880844652832397e-52,6.8340058926590433e-27,1.0406428267661981e-40,4.9969195200745782e-43,9.7707514622971333e-36,1.479612985582234e-63,6.2288139601671973e-71,4.5581445218689763e-41,2.7320676935022089e-53,2.4247369438129493e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999885815933,0.108803,0.0001,3.7942831602763806e-13,3.6715045318286648e-12,3.6714921894308522e-12,8.4867369176330266e-19,2.4621575473322685e-18,3.6948035459353714e-12,1.4600747466400307e-18,2.3687489449206297e-26,1.0592749324960599e-26,4.4355903214157632e-30,3.532339827711172e-22,4.4934530511478405e-16,8.3063261544789483e-21,3.6792464461885713e-30,1.5488362241206201e-32,1.1808143484852981e-33,1.3627949481877744e-36,7.2479792472220583e-16,9.5061249104014565e-44,1.0464404515270035e-50,1.5887257719664252e-51,5.5577864693983417e-59,1.5674433638963542e-56,5.6764053030828307e-21,6.8340076259992605e-27,2.1724332225056143e-33,2.9863207523092516e-34,1.350154929336608e-18,2.7688715067058763e-39,3.6534882638672393e-47,1.5890514251675381e-26,1.07390742367194e-53,1.9780690165521786e-21,1.6274951727433879e-25,1.28916387662559e-31,4.038784036970103e-38,3.4042250420387809e-38
3.5099984823656176e-16,0.002765466158132724,3.2070140590511628e-27,5.2293493999784379e-23,1.0425186009875073e-17,3.2069253762235894e-27,9.8798530588377059e-18,1.5726866946765551e-29,7.1828097764964884e-49,3.3551179322739339e-39,1.1416165650678215e-42,2.7920628486118853e-39,1.725436095371835e-32,9.5142337102098915e-23,4.6036201446762882e-35,2.1376139989553826e-50,5.0409067737587425e-46,3.4685807253005135e-36,6.15860668101022e-48,1.08684831749353e-65,7.8974432502373993e-42,3.2898577813585844e-58,1.2021378578821784e-32,1.1220533710266795e-51,1.954145267956601e-26,3.8303420637795181e-40,1.0618804322009492e-42,2.7938284530260839e-35,4.2308717487532675e-63,2.7159485519582528e-70,1.677636890162201e-40,1.2473281141710699e-52,1.3522549476041299e-68,0.88129999999999997,0.0,0.0,0.0,0.009889999982872091,0.108803,0.0001,5.6915276697270919e-13,5.5073553381781041e-12,5.5073363389537616e-12,1.4177987947359371e-18,5.2322014848706545e-18,5.5415585005642155e-12,3.1025578509061067e-18,5.2221908687225958e-26,2.2810626064348458e-26,1.268338754670278e-29,7.5063745867947883e-22,9.5479012618893216e-16,1.76513630602102e-20,1.0427098220724497e-29,4.4287980853084536e-32,3.3753514337242999e-33,5.0147538842052931e-36,1.5400848615728921e-15,4.3392731171465085e-43,5.7484706527548188e-50,8.7274390348957812e-51,3.5850067876239758e-58,8.6108178654112351e-56,1.2062642493871317e-20,1.9541455607531972e-26,7.9942734699202883e-33,1.0991296595071045e-33,2.0240284178133379e-18,1.0191539486087741e-38,1.2650476117484614e-46,4.5434666891030215e-26,5.8993579613591534e-53,4.2016087255055944e-21,4.02933479970295e-25,4.1738487292748598e-31,1.6480562617900407e-37,1.3890663462183567e-37
4.680040295708169e-16,0.002765466158132724,5.4708227869281253e-27,8.9207600608831765e-23,1.3900358531437349e-17,5.4707019135343583e-27,1.3173807108832342e-17,2.6829610638743949e-29,1.2253183838362148e-48,5.0649767823680688e-39,1.9474883319721549e-42,5.5428090055680282e-39,2.3006020399444668e-32,1.2685761884976134e-22,7.853345968291212e-35,4.5089084537779797e-50,1.0632876640540874e-45,5.9170655975355946e-36,1.2990577510834311e-47,3.239517076191875e-65,2.002880145340391e-41,8.0754906694394757e-58,2.5355200946362442e-32,3.3206328435756621e-51,4.1219121448969755e-26,9.7147024686689838e-40,1.8114888138081675e-42,5.8929969867315072e-35,8.924254738094483e-63,7.8538243990727749e-70,4.2546752248934875e-40,3.7178113197652258e-52,5.0989345764758845e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999771625991,0.10880299999999997,0.0001,7.5887721775037788e-13,7.3432055793077277e-12,7.3431795607246026e-12,2.00255560506846e-18,8.9256187449399282e-18,7.3878653693797773e-12,5.2923898706862618e-18,9.0863460250793225e-26,3.9185222368513661e-26,2.6753448499643692e-29,1.2805109866519465e-21,1.628636353597625e-15,3.0111522772424169e-20,2.1817585824852456e-29,9.3417180907213327e-32,7.117544275615178e-33,1.2715575387983317e-35,2.6270047463294896e-15,1.2931672552677302e-42,1.9761209439140263e-49,3.0001854692048048e-50,1.3998423547027507e-57,2.9602589869765856e-55,2.0577695334935347e-20,4.1219123745504272e-26,2.0271111262694036e-32,2.7875311138726311e-33,2.6971587587109209e-18,2.5848371214339534e-38,3.0511315218153631e-46,9.5829697546459026e-26,2.0279911199429938e-52,7.1645755444179258e-21,7.7696952828188796e-25,9.7363347652615933e-31,4.5499455617328713e-37,3.8347960670470931e-37
7.020123922393273e-16,0.002765466158132724,1.1326709370099699e-26,1.8469505815676843e-22,2.0850686697280561e-17,1.132651924863334e-26,1.9762327310333362e-17,5.5551872104626133e-29,2.5368981130630998e-48,8.6154577882116467e-39,4.0320783403431566e-42,1.3875369931409212e-38,3.4509336803640482e-32,1.9028820710395121e-22,1.6259612526404912e-34,1.2315400244220717e-49,2.9042088619091472e-45,1.2250686723259191e-35,3.5482495958071345e-47,1.4179609125646231e-64,7.003625842959284e-41,2.7031911185087898e-57,6.924609488112646e-32,1.4419875438565921e-50,1.125836769946952e-25,3.397325292922196e-39,3.7506281523900839e-42,1.6095606989349917e-34,2.4375246668984266e-62,3.3069554122014396e-69,1.4877651724988232e-39,1.6272583912750239e-51,3.7041547753496707e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999657436326,0.10880299999999996,0.0001,1.1383261189128326e-12,1.1014904760045411e-11,1.1014863826900821e-11,3.1839838584944581e-18,1.8479542085533004e-17,1.1079427814275402e-11,1.0956405587400726e-17,1.9186963148318553e-25,8.1688140639320814e-26,7.3073927491097804e-29,2.6511533872373781e-21,3.3714298576626912e-15,6.234284176846497e-20,5.880287265326977e-29,2.5515364448200423e-31,1.9430735700964066e-32,4.4449363719807632e-35,5.4381459794931886e-15,5.6585482138551084e-42,1.0624853162453786e-48,1.6130864898747309e-49,9.102744968187842e-57,1.5919353587791871e-54,4.2603990615300301e-20,1.1258366562892416e-25,7.0864317292181375e-32,9.7474644934466177e-33,4.0416778680885381e-18,9.0395065221593793e-38,9.9025165987932697e-46,2.6171482532184178e-25,1.0903743793287822e-51,1.4823290291089718e-20,1.9180366139093998e-24,3.0831669187121238e-30,1.809378928910111e-36,1.5248972255325219e-36
9.360207549078378e-16,0.002765466158132724,1.9263823223327612e-26,3.1411975026518056e-22,2.7800988414572014e-17,1.9263554879990699e-26,2.6351806597476257e-17,9.4486227693271417e-29,4.3146306832858158e-48,1.2205466782506994e-38,6.8575594237877978e-42,2.707943511908263e-38,4.6012649310619675e-32,2.5371883415110329e-22,2.7653645183777844e-34,2.5768150686023527e-49,6.0766262799723776e-45,2.0835359824419174e-35,7.4243198651839025e-47,4.131139253275282e-64,1.7498972152837542e-40,6.3974850128023814e-57,1.4487273050716156e-31,4.1807281709474931e-50,2.3556446568749342e-25,8.4890574225148517e-39,6.379167208476067e-42,3.367738987469866e-34,5.1001587775344352e-62,9.2746515452614153e-69,3.7172690021827027e-39,4.740807590255133e-51,1.3620473736922503e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999543246974,0.10880299999999991,0.0001,1.5177750194596902e-12,1.468660191212753e-11,1.468654468143352e-11,4.3736861051078563e-18,3.1429006768604407e-17,1.4769343390812347e-11,1.8632568549178123e-17,3.3004721403920495e-25,1.394718679386661e-25,1.5289814251992992e-28,4.5089253575663699e-21,5.733156028271729e-15,1.0602957051990708e-19,1.2159671130442578e-28,5.3386891933569367e-31,4.0637836480883371e-32,1.1103013719645695e-34,9.2476310415750181e-15,1.6481967640888243e-41,3.5402851805495729e-48,5.3749330963610909e-49,3.416821833709967e-56,5.3050431545371976e-54,7.2458672453966465e-20,2.3556440918622038e-25,1.7701899496625522e-31,2.4354798289589743e-32,5.3834709824221154e-18,2.2587601094030073e-37,2.3385437547725334e-45,5.4754480653289161e-25,3.6332147986823412e-51,2.5194159085105914e-20,3.7623718578897828e-24,7.2371819333783066e-30,4.9709778670370601e-36,4.1892204776898007e-36
1.1700291175763483e-15,0.002765466158132725,2.943081819952241e-26,4.7990563735433406e-22,3.4751261786412281e-17,2.943045940545105e-26,3.2942313476141163e-17,1.4436425867084027e-28,6.5918130966848862e-48,1.5639022559182039e-38,1.0476853064611241e-41,4.6301494951551373e-38,5.7515957642010935e-32,3.1714950276010316e-22,4.2248917583433528e-34,4.6910208750945202e-49,1.106232976011943e-44,3.1831875687999757e-35,1.3516019212220804e-46,1.0029883925177463e-63,3.7123346319593674e-40,1.2574463362383504e-56,2.6371003539446456e-31,1.0109372415938465e-49,4.2883824978289974e-25,1.8010561247187984e-38,9.74659068647066e-42,6.1308379803486437e-34,9.2846976954173896e-62,2.1406853168591928e-68,7.8860325573910592e-39,1.1509800423883127e-50,4.0529828072189271e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999429057899,0.10880299999999989,0.0001,1.8972239193469804e-12,1.8358296899167812e-11,1.8358221880659399e-11,5.5642584629826396e-18,4.8016525961245112e-17,1.8457495191827935e-11,2.8464080728136399e-17,5.0805101955520373e-25,2.1362391985939788e-25,2.7835015320438369e-28,6.8886137841593591e-21,8.7577513831076683e-15,1.6198994631706652e-19,2.1874535403527378e-28,9.7188943588448998e-31,7.3946570836068689e-32,2.354830132405298e-34,1.4126329921739683e-14,4.0006577838613074e-41,9.6903757328603197e-48,1.4712129277130288e-48,1.0420026862890915e-55,1.4522677608357152e-53,1.1070088891216791e-19,4.2883808637125006e-25,3.754531461382122e-31,5.1668092885032589e-32,6.7223488685498594e-18,4.7922677458915531e-37,4.7109772883632897e-45,9.9668897721076545e-25,9.9447431839204953e-51,3.8465298340216418e-20,6.5297123575597221e-24,1.4629644328801452e-29,1.1513541189364186e-35,9.7024315989445023e-36
1.638045842913369e-15,0.002765466158132724,5.6594484169271917e-26,9.2284412913892849e-22,4.8651721661134253e-17,5.6593889303562279e-26,4.6126474553758029e-17,2.7765320527618872e-28,1.2675902427628551e-47,2.175995074163241e-38,2.0146745350692419e-41,1.0929817773445227e-37,8.0522561515752353e-32,4.4401096726050625e-22,8.1244862485404481e-34,1.2385785037414927e-48,2.9208056456218922e-44,6.1211942864753095e-35,3.5688210027805326e-46,5.1879972670303029e-63,1.3597563882164018e-39,3.5374678889609049e-56,6.9608524058431355e-31,5.1879073350006668e-49,1.1322664891277539e-24,6.5985670047859866e-38,1.8747889459763856e-41,1.6187193794542233e-33,2.4514544076668623e-61,8.7472384284055371e-68,2.8885012047829442e-38,5.9530165893238271e-50,3.3533340539340432e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999200680773,0.1088029999999998,0.0001,2.6561217171014361e-12,2.5701680249498245e-11,2.5701565083758568e-11,7.9442389278591932e-18,9.233407650328897e-17,2.5828401595391148e-11,5.4724997662625122e-17,9.8603730814179592e-25,4.1203426533092212e-25,7.3495371898668166e-28,1.3246469179119468e-20,1.6835338843833647e-14,3.115025558558271e-19,5.5960532858425059e-28,2.5660663358016039e-30,1.9500142560888579e-31,8.6177850811927023e-34,2.7155549463740915e-14,2.0674564605108149e-40,7.2307334113415903e-47,1.0977861227424031e-47,1.1519878257201539e-54,1.0841728247087435e-52,2.1287463001252261e-19,1.1322656217632428e-24,1.374193164887325e-30,1.8925495263260724e-31,9.3912128488455742e-18,1.7557892135008474e-36,1.534312214872844e-44,2.6308456458221863e-24,7.4205467428641301e-50,7.3852691072872815e-20,1.6035881334488517e-23,4.9092881375722741e-29,5.3719976005850011e-35,4.5262146185303892e-35
2.10606256825039e-15,0.0027654661581327238,9.2814800118397915e-26,1.5134627760469744e-21,6.2552066294090149e-17,9.2813880051615214e-26,5.9314809221621632e-17,4.554223791121968e-28,2.0788527719823424e-47,2.6969358616817041e-38,3.3040741509578558e-41,2.1201676985961653e-37,1.0352914843023778e-31,5.7087260053484478e-22,1.3324426635696087e-33,2.5678962444406173e-48,6.0555903857033404e-44,1.0038780237576092e-34,7.3993961133406279e-46,1.6703254519376224e-62,3.5301151497877649e-39,7.4042646118983634e-56,1.4428047112878787e-30,1.6647253464906066e-48,2.3474786644578299e-24,1.7134307264454507e-37,3.0760262990441022e-41,3.3560047675306328e-33,5.0825030003565598e-61,2.3515910347636827e-67,7.4989475197265632e-38,1.9165275336026393e-49,1.3538397267691628e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899998972304948,0.10880299999999969,0.0001,3.4150195121770553e-12,3.3045054818436809e-11,3.3044893441104676e-11,1.0323649837461054e-17,1.5142730973719483e-16,3.3192155322995799e-11,8.9732042947539152e-17,1.6257750203122155e-24,6.7686515554231052e-25,1.5237889105996998e-27,2.1723982555188345e-20,2.7601073634773714e-14,5.1086485708026179e-19,1.1279934372113685e-27,5.3200677235341878e-30,4.03837970281237e-31,2.2356958605287075e-33,4.4520774269181343e-14,6.6519052067301037e-40,2.8539220135014836e-46,4.3328913137222314e-47,5.5116854688943848e-54,4.2803241336984983e-52,3.4911425657977779e-19,2.3474760504950524e-24,3.5654212044951856e-30,4.9134204074551893e-31,1.2048318838666681e-17,4.5592808790512825e-36,3.7105597995975095e-44,5.4530621185369421e-24,2.9288426940136107e-49,1.2093539978845435e-19,3.18356317673809e-23,1.2135861260750098e-28,1.6407992766615049e-34,1.3822925657436129e-34
3.0420960189244313e-15,0.0027654661581327238,1.9242130446809154e-25,3.1376719546331414e-21,9.0352409507216738e-17,1.9241933752323173e-25,8.5703997556942951e-17,9.4448787028870554e-28,4.3098548735041587e-47,3.5284310658160551e-38,6.8499720050276426e-41,6.1409713868676246e-37,1.4954227138865486e-31,8.2459637323373094e-22,2.7625587083195082e-33,7.7158359352573163e-48,1.8195406575373131e-43,2.081228359686726e-34,2.2235193578947385e-45,1.1161959642826636e-61,1.5639069410658675e-38,2.1203602713335678e-55,4.3326805088253654e-30,1.1084015390732208e-47,7.0535047889323484e-24,7.5949080802178059e-37,6.3900295957171009e-41,1.0083777915968593e-32,1.527154185106244e-60,1.0262819423382116e-66,3.3221737509816423e-37,1.2805392805755361e-48,1.3870099775810017e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998515557079,0.1088029999999994,0.0001,4.9328150942929635e-12,4.7731777640144999e-11,4.77315056260572e-11,1.5082240337466647e-17,3.1393333570691906e-16,4.7898243538576519e-11,1.8595504893673982e-16,3.3904227224528579e-24,1.4055647696242234e-24,4.5788266138347609e-27,4.5036695615456085e-20,5.7182407617894733e-14,1.0591172111099345e-18,3.1817928710740431e-27,1.5984966992093164e-29,1.2102428892076536e-30,9.8860110911184618e-33,9.2235725896865619e-14,4.4364388132581287e-39,2.9411805779927915e-45,4.4653798545578121e-46,8.9975425016684719e-53,4.4148018382327668e-51,7.2377569817046529e-19,7.0534911744558376e-24,1.5770284094871746e-29,2.176854112418168e-30,1.7327528958208065e-17,2.0210128977505193e-35,1.534415342361523e-43,1.6375306633944941e-23,3.0184009811304068e-48,2.4990843917109965e-19,9.0572160845465243e-23,5.0276040692463051e-28,1.0117455436386649e-33,8.5203736359020075e-34
4.914162920272515e-15,0.002765466158132721,5.0029528252546065e-25,8.1579233117007925e-21,1.4595170935017297e-16,5.002888063691602e-25,1.3853244976000259e-16,2.4573994370228029e-27,1.1205759618914721e-46,4.6681235740103203e-38,1.7810153692727914e-40,3.0206246326627552e-36,2.4156831382527835e-31,1.3320459425733676e-21,7.1841151957319862e-33,3.3173108897480104e-47,7.8228397356498506e-43,5.4112567511502396e-34,9.5614940241479889e-45,1.4645912378474965e-60,1.1520194842259855e-37,7.7932176681281028e-55,1.8603337898153615e-29,1.4511871302146428e-46,3.0325171880638584e-23,5.6016117274872487e-36,1.6810526197209632e-40,4.335294177158122e-32,6.5657669377854005e-60,6.627088075783692e-66,2.4472100383309915e-36,1.6797677099999786e-47,3.0537016164052395e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899997602076746,0.10880299999999854,0.0001,7.9684062263840357e-12,7.710511818420156e-11,7.7104551886495105e-11,2.4599355224899404e-17,8.1621414908230514e-16,7.7224972829547545e-11,4.8307054688162434e-16,8.8603034966433868e-24,3.6578533476054653e-24,1.9688222079106008e-26,1.1709017037420154e-19,1.4845816172183032e-13,2.7537262773726234e-18,1.2039887632364341e-26,6.8721216285855959e-29,5.1731324962507769e-30,7.2509337484702222e-32,2.3946431932404324e-13,5.79457472033861e-38,7.0695854053519349e-44,1.0733296790248167e-44,4.086422822478007e-51,1.0627723493700391e-49,1.8818170329521337e-18,3.0325058705018158e-23,1.1574148143705625e-28,1.6037338120868222e-29,2.7747636117558572e-17,1.4907113660874608e-34,1.2368776002405204e-42,7.0311018489782908e-23,7.2552487706316889e-47,6.4535111547544801e-19,3.6891705907943953e-22,3.4689657556539139e-27,1.2261701926485646e-32,1.0317275673197779e-32
6.786229821620598e-15,0.0027654661581327186,9.5304748905833096e-25,1.5540550941917815e-20,2.0154915731428274e-16,9.5303218663383001e-25,1.91427668849709e-16,4.684241812146074e-27,2.1346861113733495e-46,5.4611916497699394e-38,3.3928181811713464e-40,9.0079016623385244e-36,3.3359408495709286e-31,1.8394982096387431e-21,1.3688880712936916e-32,8.5724489907016254e-47,2.0215420058211978e-42,1.0308385291892431e-33,2.4712203708834541e-44,6.4308813300473792e-60,3.9348799886268344e-37,1.7654399278431982e-54,4.8025221784710221e-29,6.3685609904177851e-46,7.8364294289616757e-23,1.9148585515767325e-35,3.2632759525462221e-40,1.1202936669939095e-31,1.6966947683671253e-59,2.0490912415243416e-65,8.3587801333437743e-36,7.3744051111906353e-47,1.6864946416838272e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899996688616796,0.1088029999999973,0.0001,1.1003997315621465e-11,1.0647831881476794e-10,1.0647736067974158e-10,3.4116441038333927e-17,1.5548412308513269e-15,1.0643807536771296e-10,9.1952630883106655e-16,1.6917499187265723e-23,6.9683308603585164e-24,5.0882213421429265e-26,2.2304424781923664e-19,2.8243757643858661e-13,5.2458005405606362e-18,2.830992698500235e-26,1.7757876731479871e-28,1.3308336606101305e-29,2.4697235046692835e-31,4.5557429268185598e-13,2.5379642726065394e-37,3.866237448699234e-43,5.8698748964209666e-44,2.7150676820333563e-50,5.8169516800263364e-49,3.5848037131713311e-18,7.8363893145070916e-23,3.9438714389176813e-28,5.4782149304628579e-29,3.7985538687714197e-17,5.0961497297712395e-34,4.6941894336370502e-42,1.8151047424808736e-22,3.9677866702621311e-46,1.221858127072724e-18,9.3007834590295023e-22,1.156017262767874e-26,5.2476124122507531e-32,4.4133645887879538e-32
