Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711)
6.00648863331076e-10,0.0019100869926883945,-4.0795627863109537e-20,-1.8671462309357068e-15,7.1968867361338912e-16,2.371856736683712e-17,1.2820100858340338e-11,2.6970645761365862e-17,1.2396543324769102e-30,5.4289828700721326e-25,1.4492716266406026e-33,1.1908277160404691e-16,4.8912879034505263e-17,1.6995115658370422e-18,4.9405840791427269e-21,-2.3896059156667056e-31,1.3435024370341618e-31,8.41197729184623e-27,2.5394508552528995e-32,7.6525900797387237e-42,-5.1439636239585918e-30,-7.677274129401002e-17,-3.6206393456663017e-39,-7.2405405182219832e-18,6.968312820431958e-34,1.9144789251347475e-34,6.6019156957882914e-21,1.13148672746824e-17,2.6257115866471579e-40,-1.9957018973013822e-22,-4.8361445902791968e-26,-5.7331077131071759e-33,8.2442751969783313e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891974256256655,0.1088028156187363,9.9999999999998378e-05,3.8877393368038185e-08,3.7830634692672063e-07,2.0034458925889642e-07,4.8054242774848669e-13,1.8115869196737918e-07,6.7760121411848898e-10,3.2092710677283718e-09
6.034084880806317e-10,0.0019100869907209433,-4.0128420600768937e-20,-1.8366072744617489e-15,6.8824682152530533e-16,2.3908811517899812e-17,1.2926915208003635e-11,2.739780585066743e-17,1.2460594497320497e-30,7.9711901689432608e-26,1.4724286562125433e-33,1.1944195185649122e-16,4.8701760818179117e-17,1.700403084772512e-18,5.0043470111524348e-21,-2.3922303731121983e-31,1.3658488191176049e-31,8.4526457946979297e-27,2.5722149300990541e-32,7.4845517226636308e-42,-5.1445710267753169e-30,-7.6770317654810987e-17,-3.6373644376280936e-39,-7.3171327779632886e-18,7.0967574987589928e-34,1.955435620180348e-34,6.6564999770998319e-21,1.1410362761447025e-17,2.6737448802952766e-40,-2.0203364737446541e-22,-4.9468734866988857e-26,-5.9600133964961109e-33,8.3809885025822627e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891937417574689,0.10880281458850204,9.9999999999998378e-05,3.9055975314981071e-08,3.8004424296433758e-07,2.0108185226894706e-07,4.8274998145084477e-13,1.8217401878521377e-07,6.7760096256377822e-10,3.224069495450375e-09
6.061681128301874e-10,0.001910086988753284,-3.9479607128784523e-20,-1.8069102459825941e-15,6.6007886471097219e-16,2.4097778398921792e-17,1.3034139446393558e-11,2.7829849427873683e-17,1.2522586588482515e-30,-1.8040438411106113e-24,1.4956325024744952e-33,1.1978023054022761e-16,4.8473283642674613e-17,1.7013030463972525e-18,5.0682628608945909e-21,-2.3944815247410343e-31,1.3884186125638833e-31,8.4933461909659359e-27,2.6052139224272384e-32,7.3204535555161375e-42,-5.1450565427088093e-30,-7.6748838896887948e-17,-3.6540610774547893e-39,-7.3936486191176368e-18,7.2256397811914611e-34,1.996742125497203e-34,6.7107659443667302e-21,1.1505345820468193e-17,2.7218024128668947e-40,-2.0450262606274026e-22,-5.0587688741130596e-26,-6.1924079466406565e-33,8.518048463068976e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891900578926446,0.10880281355815802,9.9999999999998378e-05,3.923455692735514e-08,3.8178213770059677e-07,2.0181900420636465e-07,4.8495753346246194e-13,1.8318945495153412e-07,6.7760071094095018e-10,3.2388679118343326e-09
6.089277375797432e-10,0.0019100869867854215,-3.8848934986155544e-20,-1.7780435904652486e-15,6.3822173646070103e-16,2.4285479963983085e-17,1.3141770525980391e-11,2.8266812025871548e-17,1.2582532796504527e-30,-6.2532876850976664e-25,1.5188786926918946e-33,1.2008110496773287e-16,4.8210916244210408e-17,1.7022202115054167e-18,5.132330852602295e-21,-2.3958243467463305e-31,1.4112119304937419e-31,8.5340785025789937e-27,2.6384477424002056e-32,7.1604785524958589e-42,-5.1452931029130047e-30,-7.6691789566721e-17,-3.6707293701354794e-39,-7.4700887647427477e-18,7.3549426090916076e-34,2.0383963670945759e-34,6.7647165679980172e-21,1.159982127536935e-17,2.7698733115786972e-40,-2.0697708292327036e-22,-5.1718288386060231e-26,-6.4303565535954759e-33,8.6554295153605083e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891863740311926,0.10880281252770696,9.9999999999998378e-05,3.9413138205160976e-08,3.8352003113549074e-07,2.0255604778561087e-07,4.8716508378333385e-13,1.8420499775189462e-07,6.776004592554448e-10,3.2536663168834458e-09
6.144469870788548e-10,0.001910086982849104,-3.7637165464734161e-20,-1.7225794366850008e-15,6.0562334768686671e-16,2.4657073720269789e-17,1.3358260471907336e-11,2.9155637155626511e-17,1.2696245014431852e-30,1.8183347714833492e-25,1.5654776459854953e-33,1.2062789340384528e-16,4.7641810131846153e-17,1.7040802198658022e-18,5.2609116487185082e-21,-2.3969798294186953e-31,1.4574695239359165e-31,8.6156392101711416e-27,2.7056190294971338e-32,6.8529008617097781e-42,-5.1453916120991639e-30,-7.6528262557983582e-17,-3.7039806348240638e-39,-7.6227290726231112e-18,7.614736148204324e-34,2.1227395294248561e-34,6.8716659875514451e-21,1.1787238777482579e-17,2.8660126989566241e-40,-2.1194188191985982e-22,-5.4014345144774694e-26,-6.9231779060710161e-33,8.9310396427318993e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891790063184003,0.10880281046649418,9.9999999999998378e-05,3.9770299757070178e-08,3.8699581410124327e-07,2.0402982027432093e-07,4.9158017935293822e-13,1.8623639285006169e-07,6.7759995571531625e-10,3.2832630929790744e-09
6.199662365779664e-10,0.0019100869789120327,-3.6491407167111417e-20,-1.6701367772764032e-15,5.7146611218618216e-16,2.5023656831747384e-17,1.3576403346092557e-11,3.0064568074549306e-17,1.2801809287243005e-30,-1.3838250576946655e-24,1.6121996592855318e-33,1.2117377313744141e-16,4.708572066215841e-17,1.7059324502583895e-18,5.3900806454985934e-21,-2.3991123817095677e-31,1.5046227836448234e-31,8.6973281683372599e-27,2.773730484846365e-32,6.5619807243483321e-42,-5.1456081774462089e-30,-7.6371102279927167e-17,-3.7371189563496083e-39,-7.7750532220751772e-18,7.8760008731676763e-34,2.2084495789261717e-34,6.9773636317194557e-21,1.1972639834849251e-17,2.9620782838876133e-40,-2.169277887636126e-22,-5.6356780598342475e-26,-7.4390008159643826e-33,9.2076744137934536e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891716386190921,0.10880280840488409,9.9999999999998378e-05,4.0127459970713168e-08,3.904715918613544e-07,2.0550319016207667e-07,4.9599526815938951e-13,1.8826818365282278e-07,6.7759945197908136e-10,3.3128598237395062e-09
6.227258613275222e-10,0.0019100869769432247,-3.5941796111601849e-20,-1.6449804843603104e-15,5.5701927330670391e-16,2.5205079933300725e-17,1.3686091268509598e-11,3.0526663178598911e-17,1.2851621071500178e-30,-1.9485915234067719e-27,1.635598497365287e-33,1.214383276317349e-16,4.6804491622113346e-17,1.7068622717873516e-18,5.4548818567011505e-21,-2.3998811411127243e-31,1.5285357022804434e-31,8.7382208705202018e-27,2.8081392235488717e-32,6.4225886915638586e-42,-5.1456617797228809e-30,-7.628685861043955e-17,-3.7536458619687493e-39,-7.8510942421924031e-18,8.0071415300582168e-34,2.2518126817467622e-34,7.0297450359132013e-21,1.2064587136620044e-17,3.0100573819522196e-40,-2.1942851436121622e-22,-5.7545355843204664e-26,-7.7057017434928955e-33,9.3463286920544791e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891679547744964,0.10880280737393624,9.9999999999998378e-05,4.030603957568624e-08,3.9220947878929902e-07,2.0623973033225272e-07,4.9820281002645011e-13,1.8928422124180053e-07,6.7759920004754569e-10,3.3276581721187234e-09
6.282451108266338e-10,0.0019100869730050878,-3.4879538665167635e-20,-1.5963598576904241e-15,5.3378040110994178e-16,2.5564135295898229e-17,1.3906699070440332e-11,3.1466294460282876e-17,1.2945587945212131e-30,1.8644687793507323e-26,1.6824483718912864e-33,1.2194715095205457e-16,4.6232332920550242e-17,1.708731295982554e-18,5.5848999185405476e-21,-2.4006684008349578e-31,1.5770349817496296e-31,8.8201033521195713e-27,2.8776621404103574e-32,6.1536090716645219e-42,-5.1456294816904913e-30,-7.6103641457647608e-17,-3.7866143586079669e-39,-8.0029098781941005e-18,8.2703494556174621e-34,2.339546617290823e-34,7.1335548887680669e-21,1.2246943825111136e-17,3.1058601162364894e-40,-2.2444464322802746e-22,-5.9957160379953097e-26,-8.2570125641370831e-33,9.6241778239176416e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891605870954184,0.10880280531176642,9.9999999999998378e-05,4.0663197781938364e-08,3.956852487412589e-07,2.0771253253096617e-07,5.0261788868863585e-13,1.9131656938923114e-07,6.77598696072666e-10,3.3572548348753963e-09
6.337643603257454e-10,0.0019100869690662845,-3.3861991561217187e-20,-1.5497857263746695e-15,5.1204966005529784e-16,2.5918141807253364e-17,1.4128955000252061e-11,3.2426756960535167e-17,1.3032240035292813e-30,-3.5204345996744697e-25,1.7293451823635119e-33,1.2244410488950218e-16,4.5662424802065776e-17,1.71060084978577e-18,5.7154591964264568e-21,-2.4016193811506707e-31,1.6264332012269386e-31,8.9021157112559321e-27,2.9481267989892504e-32,5.8965314616405689e-42,-5.1455903368208401e-30,-7.5915979565121659e-17,-3.8194691263960045e-39,-8.1543583844705745e-18,8.5346835609304852e-34,2.4286123007413621e-34,7.2360932172735661e-21,1.2427247273928976e-17,3.2013929590781799e-40,-2.2947981388590861e-22,-6.241507901260498e-26,-8.8326415335872026e-33,9.9026196598680866e-37,0.88129999999999997,0.0,0.0,0.0,0.0098891532194298262,0.10880280324924604,9.9999999999998378e-05,4.102035464993554e-08,3.9916101348797103e-07,2.0918497890020859e-07,5.0703296058825868e-13,1.9334926646997076e-07,6.7759819196840129e-10,3.3868514522979853e-09
6.448028593239686e-10,0.0019100869611868051,-3.1931592235097957e-20,-1.4614295794306032e-15,4.8065987367016375e-16,2.6611144202606766e-17,1.4578401230551384e-11,3.4411355635118408e-17,1.3184977489982807e-30,-1.9607963752097235e-25,1.8231896820084874e-33,1.2340626087323084e-16,4.453293779618775e-17,1.7143523505895494e-18,5.9781527079665404e-21,-2.4019985456312366e-31,1.7279307038426677e-31,9.0665324101736672e-27,3.0918910521189216e-32,5.4111898274404178e-42,-5.1453226256502376e-30,-7.5531071634568714e-17,-3.8848369051577997e-39,-8.4561218603750549e-18,9.0662555852279911e-34,2.6106826669408637e-34,7.4373785307410754e-21,1.2781728317539469e-17,3.3913780155861802e-40,-2.3960559410358704e-22,-6.7468800049256844e-26,-1.0058971491437227e-32,1.0460769968027423e-36,0.88129999999999997,0.0,0.0,0.0,0.0098891384841390938,0.10880279912322009,9.9999999999998378e-05,4.1734664371183061e-08,4.0611252736605893e-07,2.1212887052952096e-07,5.1586308410046111e-13,1.974156410523106e-07,6.7759718344349682e-10,3.4460445511468793e-09
6.547375084223694e-10,0.0019100869540933073,-3.0286419636485688e-20,-1.3861286294841666e-15,4.598341278490298e-16,2.7217952613505834e-17,1.4988531607173857e-11,3.6271705899631536e-17,1.3300546015668474e-30,6.9421864692857571e-26,1.9075909939275915e-33,1.2424134010650996e-16,4.3532992564891186e-17,1.717735149408123e-18,6.2163120523294809e-21,-2.4016965815804818e-31,1.8223631140134021e-31,9.2149570888267173e-27,3.2245254854745372e-32,5.0007504935637475e-42,-5.1449893940421449e-30,-7.5178837509243461e-17,-3.943278782527044e-39,-8.7263843085897537e-18,9.5473567393398218e-34,2.7789592180526821e-34,7.6142573702232193e-21,1.3093845136014236e-17,3.5607780486821687e-40,-2.4878001382026245e-22,-7.2173700525018808e-26,-1.1251152464771993e-32,1.096388599138781e-36,0.88129999999999997,0.0,0.0,0.0,0.0098891252224235521,0.10880279540876099,9.9999999999998378e-05,4.2377538543519088e-08,4.1236887205478161e-07,2.1477731915997685e-07,5.2381017213430372e-13,2.0107640842784528e-07,6.7759627549839697e-10,3.4993181850776652e-09
6.646721575207703e-10,0.0019100869469981302,-2.8711444155648807e-20,-1.3140407387866408e-15,4.4088159868308999e-16,2.7809116740744984e-17,1.5403997354381991e-11,3.8204179445805828e-17,1.3396866425757562e-30,-8.9695975542216115e-26,1.9918324219130371e-33,1.2505722135353488e-16,4.2557847924115893e-17,1.7211161485750633e-18,6.456067300430938e-21,-2.4016737730751925e-31,1.9197230318636588e-31,9.3638103843404633e-27,3.3602576526186058e-32,4.611038601330237e-42,-5.1446961651575002e-30,-7.4830654616785417e-17,-4.0013539279341023e-39,-8.9953894745367537e-18,1.0030381076513483e-33,2.9513321584441069e-34,7.7871682241277577e-21,1.3399545224121155e-17,3.7283247023627106e-40,-2.5801135010152452e-22,-7.7026196630619092e-26,-1.2530380849946412e-32,1.1467148267007776e-36,0.88129999999999997,0.0,0.0,0.0,0.0098891119607517047,0.10880279169340859,9.9999999999998378e-05,4.3020408379979141e-08,4.186251998782066e-07,2.1742485731476455e-07,5.3175723825756564e-13,2.0473806393588933e-07,6.7759536736543871e-10,3.5525916721315065e-09
6.746068066191711e-10,0.0019100869399013855,-2.7202196739005519e-20,-1.2449613448460828e-15,4.2159976443411524e-16,2.8385031219572284e-17,1.5824799146334937e-11,4.0210550368309725e-17,1.3475138656891692e-30,-2.1109299892418856e-25,2.0758300055606885e-33,1.2585644232950696e-16,4.1608944826834941e-17,1.7244930194688733e-18,6.6973818448915746e-21,-2.4023610437030905e-31,2.020014906410473e-31,9.5130944650762835e-27,3.4991126008190086e-32,4.2406936973098361e-42,-5.1444883812514174e-30,-7.4488498698652405e-17,-4.0590653829002879e-39,-9.2631513595627646e-18,1.0514776795625103e-33,3.1277212142830227e-34,7.956209139226639e-21,1.369898681401688e-17,3.8937123793684664e-40,-2.6729915353855945e-22,-8.2025598829962752e-26,-1.3899774310048691e-32,1.1970077416010278e-36,0.88129999999999997,0.0,0.0,0.0,0.0098890986991235462,0.10880278797724031,9.9999999999998378e-05,4.3663273880589471e-08,4.2488151083515236e-07,2.2007156247550366e-07,5.3970428246891623e-13,2.0840053009474503e-07,6.775944590944235e-10,3.6058650123002788e-09
6.84541455717572e-10,0.0019100869328032293,-2.5752948958031449e-20,-1.1786282407767429e-15,4.049459570669369e-16,2.8946146474523592e-17,1.6250932559919853e-11,4.2292614160315483e-17,1.3536590208295305e-30,-1.3088879335044399e-25,2.1595135697787906e-33,1.2664255383147213e-16,4.0688576665059824e-17,1.7278692004429445e-18,6.9402285559619849e-21,-2.4030060716270743e-31,2.1232427522501545e-31,9.6628115099184115e-27,3.6411186083260966e-32,3.8881418370461224e-42,-5.1443199837495926e-30,-7.4155262666236285e-17,-4.1164162862638882e-39,-9.5296994390251478e-18,1.1000038010552324e-33,3.3080483195708834e-34,8.1214931926723775e-21,1.3992353756398751e-17,4.0566663661577526e-40,-2.7664347698376974e-22,-8.7171229268270163e-26,-1.5362462958938228e-32,1.2472271633718175e-36,0.88129999999999997,0.0,0.0,0.0,0.0098890854375390854,0.10880278426032693,9.9999999999998378e-05,4.4306135045376342e-08,4.3113780492450333e-07,2.2271750532148206e-07,5.4765130476709805e-13,2.1206373622493196e-07,6.7759355072165421e-10,3.6591382055752239e-09
6.944761048159729e-10,0.0019100869257037826,-2.435211769167484e-20,-1.1145112433993289e-15,3.9353326142174193e-16,2.9492797663227642e-17,1.6682393392025885e-11,4.4452187388716311e-17,1.3582351409216243e-30,6.0694845527802327e-26,2.242806237664396e-33,1.2740237701646177e-16,3.978265948941125e-17,1.7312536095799291e-18,7.1845666477734857e-21,-2.4030390682170435e-31,2.2294100980481111e-31,9.8129641964279356e-27,3.7863026467962481e-32,3.5507380128693934e-42,-5.1440680190824631e-30,-7.3817313113659397e-17,-4.1734085679494846e-39,-9.7950358157198939e-18,1.1485683108092069e-33,3.4922373079573352e-34,8.2831007627068077e-21,1.4279774806508257e-17,4.2169398038321926e-40,-2.8604353540311092e-22,-9.2462416295718821e-26,-1.692159109636182e-32,1.2973290026426287e-36,0.88129999999999997,0.0,0.0,0.0,0.0098890721759983188,0.10880278054273289,9.9999999999998378e-05,4.494899187436606e-08,4.3739408214541805e-07,2.2536275037335883e-07,5.5559830515119184e-13,2.1572761780549575e-07,6.7759264227378541e-10,3.7124112519493421e-09
7.143454030127746e-10,0.0019100869115014558,-2.1645904956596366e-20,-9.9064611838211229e-16,3.8123357166183862e-16,3.054383599776777e-17,1.7561296201866039e-11,4.9011227436899825e-17,1.3631034981828542e-30,-6.4887709813932805e-27,2.4078717907580374e-33,1.2885901924240993e-16,3.8027044869832023e-17,1.7380396112008183e-18,7.6775325903190542e-21,-2.4017550825701912e-31,2.4505745249462932e-31,1.0114588124371667e-26,4.0863048370025987e-32,2.9097038015395514e-42,-5.1434461959487816e-30,-7.3141674269461921e-17,-4.2863230571712591e-39,-1.0322036476216205e-17,1.2456328778643569e-33,3.8719003603325732e-34,8.5955499963371193e-21,1.4837196880365102e-17,4.5285741666288108e-40,-3.0500507892031423e-22,-1.0347874469680141e-25,-2.0341804789580612e-32,1.3969816649466502e-36,0.88129999999999997,0.0,0.0,0.0,0.0098890456530478735,0.10880277310573601,9.9999999999998378e-05,4.6234692525059e-08,4.4990658597865534e-07,2.3065138018862669e-07,5.7149224017350903e-13,2.2305717422233247e-07,6.7759082523142868e-10,3.818956903971441e-09
7.322277713898961e-10,0.0019100868987160001,-1.9307866805714062e-20,-8.8363262339627984e-16,3.6427463923165564e-16,3.1443767829499618e-17,1.8370539779563942e-11,5.3398097768075797e-17,1.3631124007856238e-30,-3.6148196779072289e-25,2.5544434701224561e-33,1.3012798428424919e-16,3.6534770178354064e-17,1.7441415407593829e-18,8.1259497436961904e-21,-2.4027084321314915e-31,2.6597009106713503e-31,1.0387566262465705e-26,4.3674770102089017e-32,2.3673561387034838e-42,-5.1431844454540741e-30,-7.2560511482610894e-17,-4.3867420877425476e-39,-1.0792286413447032e-17,1.3327070421429787e-33,4.2260675447512717e-34,8.8650314062825709e-21,1.5319911670477825e-17,4.7978981859828029e-40,-3.2225510835778894e-22,-1.1388455428371789e-25,-2.3781617478356708e-32,1.4858928606405411e-36,0.88129999999999997,0.0,0.0,0.0,0.0098890217825419267,0.10880276641065313,9.9999999999998378e-05,4.7391808282519816e-08,4.6116778172766567e-07,2.3540930262822364e-07,5.8579670673496897e-13,2.2965554297134505e-07,6.7758918978836444e-10,3.9148474883125815e-09
7.501101397670177e-10,0.0019100868859278242,-1.7105238727140313e-20,-7.8281698430732374e-16,3.3936696874355755e-16,3.2303028274526273e-17,1.9197054629557175e-11,5.806532272010345e-17,1.3594795132975535e-30,-7.7409829070550866e-25,2.6990071142787548e-33,1.3139906361181595e-16,3.5159161264838841e-17,1.750224796631583e-18,8.5788046413194962e-21,-2.4062993603454522e-31,2.8783863204751523e-31,1.0661993859235784e-26,4.6594752820712488e-32,1.8650078798095878e-42,-5.1434599811621224e-30,-7.2042249679497398e-17,-4.4860456976689779e-39,-1.1259006870761592e-17,1.4193148317782326e-33,4.5916336762844625e-34,9.1241688210379176e-21,1.5785909432110269e-17,5.0557862889357861e-40,-3.3968681135646437e-22,-1.2475184322529755e-25,-2.7583362048743526e-32,1.5739930979139645e-36,0.88129999999999997,0.0,0.0,0.0,0.0098889979121775749,0.10880275971413961,9.9999999999998378e-05,4.8548909992406288e-08,4.7242892280230559e-07,2.4016573882557899e-07,6.0010110227050018e-13,2.362553255604505e-07,6.7758755428434039e-10,4.0107375965402065e-09
7.679925081441392e-10,0.0019100868731373748,-1.505736524345827e-20,-6.8908468260498791e-16,3.1695111804292208e-16,3.3124213808207176e-17,2.0040827658245198e-11,6.3024267289669229e-17,1.3526224135916571e-30,3.1915804334535758e-26,2.8414750934127706e-33,1.3261219188861727e-16,3.3832709135395516e-17,1.7563276088927559e-18,9.0360366371261925e-21,-2.4110027804019852e-31,3.1066398261530465e-31,1.0937884513579394e-26,4.9625444264287983e-32,1.4065811087391314e-42,-5.1437786587032951e-30,-7.1522837808085518e-17,-4.5842562560749505e-39,-1.1722463668580852e-17,1.5052883665426462e-33,4.9682257015998134e-34,9.373636442845855e-21,1.6236295449373146e-17,5.3015708318990892e-40,-3.5730609382119456e-22,-1.3607722238494793e-25,-3.1765833690596719e-32,1.6612279031732275e-36,0.88129999999999997,0.0,0.0,0.0,0.0098889740419548424,0.10880275301641092,9.9999999999998378e-05,4.9705997654871609e-08,4.836900091936728e-07,2.4492090423636803e-07,6.1440542676942939e-13,2.4285630652952242e-07,6.7758591874803097e-10,4.1066272285778579e-09
7.858748765212607e-10,0.0019100868603450067,-1.3027498123925772e-20,-5.9617651683977262e-16,3.4708136850885509e-16,3.3908424444948795e-17,2.0901799418193565e-11,6.8286506941269342e-17,1.3430524429119924e-30,-1.5516601059249615e-25,2.9814176757519836e-33,1.33751216093455e-16,3.2536627928910741e-17,1.7625147306234366e-18,9.4973904184494862e-21,-2.4043930817042188e-31,3.3444678837894176e-31,1.1215260102891396e-26,5.2768556330248376e-32,9.6293025300225318e-43,-5.1431319898764826e-30,-7.09849214882212e-17,-4.681374864171286e-39,-1.2182540960668056e-17,1.5904642605534668e-33,5.3554912333706694e-34,9.6136615362502085e-21,1.6671421205922953e-17,5.5347394163046811e-40,-3.7510105298722068e-22,-1.4785744377770281e-25,-3.6347986259531822e-32,1.747352113993966e-36,0.88129999999999997,0.0,0.0,0.0,0.0098889501718737293,0.10880274631765384,9.9999999999998378e-05,5.0863071270068974e-08,4.9495104089999388e-07,2.4967498558936951e-07,6.2870968022997298e-13,2.494582991448739e-07,6.7758428320320697e-10,4.2025163844041649e-09
