Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683)
4.241787171754972e-11,0.0032042154774142677,-1.1367703423122525e-20,-4.7326629517792548e-16,4.1269437561892702e-15,8.9170961180755376e-18,7.6021351779725804e-13,6.5319658513906526e-20,1.3357581695873217e-29,-2.3434133038287808e-20,1.0421304732754742e-34,4.1178255050289912e-16,3.8806139257000478e-16,-2.7005267609618633e-18,1.8456434682668203e-21,-9.2874701448720288e-31,-5.4995244868277929e-33,-2.6159195754726627e-27,-4.688018969805476e-35,5.4184070545330097e-41,3.7601799327832106e-27,-3.9820125443772816e-16,8.902957461620887e-23,-2.9182918274918046e-18,1.0470803775477464e-13,1.0274826652663304e-23,2.4288155756890973e-21,4.1151493261315947e-18,-6.9270079082204538e-41,-6.5046393729537399e-23,8.9690987300659012e-26,1.631952507977736e-33,1.128391780360456e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898105386553692,0.10880299493433852,0.00010000000000000272,1.1691387596583147e-08,8.019139412128766e-08,7.5615382112537051e-08,3.8419046375567883e-14,4.8194192702067531e-09,2.5565651604203102e-10,2.4544283618592036e-10,8.5160802692063795e-17,2.8573541285027074e-18,5.6635001767030404e-16,3.6443324263836013e-13,7.4709584801776534e-09,8.6173489496127159e-12,4.7709012255485274e-21,2.7661071018222605e-19,9.5466814098349295e-23,5.5180331344523256e-21,9.1606187892384656e-09,2.2595673566694858e-23,1.4438598111572597e-25,6.1808509158527276e-27,1.1215117418640056e-29,8.2882846936279691e-31,1.9433984022284923e-12,1.046405343493415e-13,4.1594795663996692e-17,2.5907161580434285e-17,3.3466069546671094e-17,1.5476918193489875e-21,2.4074176890486712e-18,5.2958320201458244e-15,1.580998585941417e-28,2.4618450527407202e-15,7.7817903430289897e-15,3.8285145606066173e-16,2.9642578643890473e-19,2.145812619782684e-19,3.7803477798014636e-19,1.633821638475011e-25,3.4060638209720142e-21
4.2905589402145736e-11,0.0032042154770785605,-1.0215749908382179e-20,-4.4582720720017882e-16,4.4716545863024448e-15,9.0641267496170787e-18,7.7721370132053548e-13,6.7987590322486102e-20,1.3636296956023427e-29,6.0075297179092851e-20,1.0974147193346742e-34,3.225801506971276e-16,2.985571603582303e-16,-2.6841054340410454e-18,1.8779478405203924e-21,-8.7279513469819971e-31,-4.9978447699672317e-33,-2.6456138445814611e-27,-4.7090497634726082e-35,5.1082350105967092e-41,3.8930544141466109e-27,-3.0886161232795295e-16,9.1112769465156881e-23,-2.9675311495113041e-18,1.0827577400502839e-13,1.074850244938807e-23,2.4686471930978426e-21,4.182777959122169e-18,-3.8571593700020907e-41,-6.6182467766005999e-23,9.2632374549128413e-26,1.7110773861536277e-33,1.1662894624557646e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898083602491655,0.10880299482953781,0.00010000000000000272,1.1825809886690849e-08,8.111330972465936e-08,7.6438306992511952e-08,3.8860730106922112e-14,4.9212831280249436e-09,2.5565646351152953e-10,2.4836223456995535e-10,8.6960775524413254e-17,2.8913406971250732e-18,5.8811977649587603e-16,3.7286659982972415e-13,7.5581511793332125e-09,8.8166288929693597e-12,4.8297319291101101e-21,2.8614249933347418e-19,9.7600147778981418e-23,5.7069135659045226e-21,9.2675314133907871e-09,2.3640020039462769e-23,1.5278113762512623e-25,6.5415998011537808e-27,1.2007603799074325e-29,8.8620960310716171e-31,1.9862827648087942e-12,1.082059447928155e-13,4.3018253686940118e-17,2.680943508403781e-17,3.3620484655373458e-17,1.6255092727307616e-21,2.4495494001264912e-18,5.4196673094096438e-15,1.6733802150518787e-28,2.4754179570155296e-15,7.9033797039240453e-15,3.9364834617588652e-16,3.0486096854291871e-19,2.206850666742616e-19,3.9128379530704172e-19,1.6910820767261562e-25,3.4852464543955454e-21
4.339330708674175e-11,0.003204215476740082,-8.9948565553287691e-21,-4.1654859715839447e-16,4.7821835096021349e-15,9.1801787785254359e-18,7.9438890579944999e-13,7.0734972882689529e-20,1.385391906774858e-29,-7.6813476868718747e-20,1.1410012170700037e-34,2.4449794887821012e-16,2.2003513013329325e-16,-2.6778958843545292e-18,1.9038924280597717e-21,-8.208103516108291e-31,-4.4875221040243144e-33,-2.6752119795106401e-27,-4.9528267879900954e-35,5.0471474449749602e-41,4.0290318762848204e-27,-2.3046890775137533e-16,9.3219907938076713e-23,-3.0066662679162686e-18,1.1192176594289925e-13,1.1238210913520556e-23,2.5000417906918459e-21,4.2361149158481225e-18,-7.333895189296176e-42,-6.7097725649720737e-23,9.5644147662586309e-26,1.7933394739069589e-33,1.1973356120932427e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898061818417579,0.10880299472387188,0.00010000000000000273,1.1960232075486079e-08,8.2035224804616447e-08,7.7260365860083004e-08,3.9302413586542918e-14,5.0240119967560827e-09,2.5565641098099506e-10,2.512816313664786e-10,8.8776033459562353e-17,2.9253272472662221e-18,6.1047407075503957e-16,3.8139657546653028e-13,7.6453438576449815e-09,9.0181867079753928e-12,4.8886115440119941e-21,2.9588808445409592e-19,9.9755945956619358e-23,5.8999773806716041e-21,9.3744440141527619e-09,2.4719801576571837e-23,1.6155928652519701e-25,6.9189014087498103e-27,1.2846047189376521e-29,9.4684587965401159e-31,2.0295913176402607e-12,1.1184955931733497e-13,4.4473072435442859e-17,2.7731951472546964e-17,3.3725660541339329e-17,1.7063280536138389e-21,2.4833848998265386e-18,5.5449230856772186e-15,1.7700080702806843e-28,2.4890184154672812e-15,8.0253454804642811e-15,4.0461281295013968e-16,3.1342826184586799e-19,2.2688443080251031e-19,4.0481161921805513e-19,1.7495474730344097e-25,3.5653485537495652e-21
4.350304356577586e-11,0.003204215476663547,-8.7096748996619018e-21,-4.0967982996339766e-16,4.7674542667529063e-15,9.2014684778975032e-18,7.9829308211801638e-13,7.1364227888897965e-20,1.3879339165442338e-29,-2.137687001990133e-22,1.1490037014145871e-34,2.5565938535318995e-16,2.3121783015514412e-16,-2.6823341633044694e-18,1.9087387741866798e-21,-8.2826285751343601e-31,-4.3717522873061533e-33,-2.6818606157257349e-27,-5.0519145206291571e-35,5.0240663646127212e-41,4.0600828662894569e-27,-2.4167521790665177e-16,9.3697313081622374e-23,-3.013897716132888e-18,1.1275297739495255e-13,1.1350640430697292e-23,2.5057922720276425e-21,4.2458910017349521e-18,-2.4276322465512109e-43,-6.7264986477474448e-23,9.6331673515505145e-26,1.8123185652351842e-33,1.2029206743056913e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898056916999332,0.10880299469997837,0.00010000000000000272,1.1990477054002887e-08,8.224265561582781e-08,7.744521032495491e-08,3.9401792330101238e-14,5.0472446345919594e-09,2.5565639916162031e-10,2.5193849542638775e-10,8.918656295504516e-17,2.9329742184948784e-18,6.155852696516108e-16,3.8332913581907474e-13,7.6649622073925965e-09,9.0638511353096316e-12,4.9018662014071517e-21,2.9811053516800016e-19,1.0024409557047659e-22,5.9439976964805371e-21,9.398499346100762e-09,2.4967714950899898e-23,1.6358845042378637e-25,7.0061321422276745e-27,1.3041243089994446e-29,9.6095234600227502e-31,2.0393940679236583e-12,1.1268022868681503e-13,4.480476022519658e-17,2.7942328241455866e-17,3.3748135027329004e-17,1.7249342295532158e-21,2.489705247286589e-18,5.5733013580099325e-15,1.7923491081492939e-28,2.4920684351281341e-15,8.0528396651024574e-15,4.0710296490788132e-16,3.1537415111241246e-19,2.2829248716928756e-19,4.0789397753113455e-19,1.7628690013740444e-25,3.5834982730289286e-21
4.372251652384407e-11,0.0032042154765100543,-8.1389483377195108e-21,-3.9594843148339475e-16,4.7467381296743446e-15,9.2461297058573692e-18,8.0613091104192619e-13,7.2635125063487602e-20,1.3935257944450143e-29,-2.6189399632942793e-21,1.165119502378149e-34,2.7672204754738615e-16,2.5216189374263174e-16,-2.6879428066604496e-18,1.9188635422669898e-21,-8.4232441368157613e-31,-4.1393036726390258e-33,-2.695179178636182e-27,-5.2426473468731162e-35,4.9274205157238306e-41,4.1226464027247983e-27,-2.6266886359392687e-16,9.4655758700021849e-23,-3.0290425232451057e-18,1.144274371823445e-13,1.1578003402748676e-23,2.5178594100290998e-21,4.2664026088429465e-18,1.3980545439597854e-41,-6.7614206052281478e-23,9.7717734991662992e-26,1.8507192695384775e-33,1.2144440984074125e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898047114160913,0.10880299465206104,0.00010000000000000272,1.2050966995649676e-08,8.2657517168979744e-08,7.7814768822326668e-08,3.9600549783919303e-14,5.0938401906446331e-09,2.5565637552286599e-10,2.5325222329759133e-10,9.0009924054556845e-17,2.9482681580579037e-18,6.2589823536338069e-16,3.872089316217199e-13,7.7041989037221701e-09,9.1555259412774285e-12,4.9283829437796734e-21,3.0258835151810491e-19,1.0122380498363489e-22,6.0326822451240962e-21,9.4466100064444317e-09,2.546907670484871e-23,1.6770747044300131e-25,7.1832177705909203e-27,1.3439029510423787e-29,9.8968833068213029e-31,2.0590637361388227e-12,1.1435359636991412e-13,4.5472959839911094e-17,2.8366196424601425e-17,3.3806792372664969e-17,1.7626185744392073e-21,2.50290956493508e-18,5.6302735653690465e-15,1.8377044365696955e-28,2.4981609360868466e-15,8.1078846981766161e-15,4.1210882143371616e-16,3.1928607454949453e-19,2.3112317122214017e-19,4.1410137440675207e-19,1.7896965153457751e-25,3.6199374203822585e-21
4.394198948191228e-11,0.003204215476356007,-7.5634636744580687e-21,-3.8210462703810507e-16,4.8950041883481561e-15,9.2915652616998175e-18,8.139823942992655e-13,7.3922650310648513e-20,1.4019769655411575e-29,6.7672556336603308e-20,1.1780046501705904e-34,2.4769210078790003e-16,2.2308400254931065e-16,-2.6730807037966385e-18,1.929149977404352e-21,-8.2234246371381518e-31,-3.9056471510462571e-33,-2.7084860644881963e-27,-5.4343790397814771e-35,4.8257004235916977e-41,4.1857355960139115e-27,-2.3364142639761222e-16,9.5619051314320654e-23,-3.0444431075619871e-18,1.1611800436929439e-13,1.1808731724164818e-23,2.5301362194080564e-21,4.2872697467670878e-18,2.8264665973065518e-41,-6.7969715176146739e-23,9.9118541487355593e-26,1.8897353887513012e-33,1.2260695809069172e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898037311319579,0.1088029946039704,0.00010000000000000269,1.2111456916780701e-08,8.3072378665098435e-08,7.8184153827896216e-08,3.9799307210178271e-14,5.1406090358875334e-09,2.55656351884105e-10,2.5456595084611088e-10,9.0836347246172854e-17,2.9635620938643326e-18,6.3633264998064455e-16,3.9110829467925135e-13,7.7434355958308742e-09,9.2476620154945159e-12,4.954909594219109e-21,3.0711022519377454e-19,1.0220806076559453e-22,6.1222286426628387e-21,9.4947206620516868e-09,2.5977877973756371e-23,1.7190840346026958e-25,7.3638455085150676e-27,1.3846839851721518e-29,1.0191330737927599e-30,2.078818863059666e-12,1.1604306082815219e-13,4.6147614945500059e-17,2.8794232908361709e-17,3.3885854886766019e-17,1.8009385537767418e-21,2.5163246868948648e-18,5.6875332946201411e-15,1.8839685583688311e-28,2.5042714114827529e-15,8.163005205061925e-15,4.1714878707838679e-16,3.2322488881146237e-19,2.3397330608710289e-19,4.203658060098141e-19,1.8167705243912905e-25,3.65656287221603e-21
4.4051725960946387e-11,0.0032042154762787754,-7.2701541317995733e-21,-3.7503380032742984e-16,4.9866140235622324e-15,9.3124371137318904e-18,8.1791953317425308e-13,7.4572684753497708e-20,1.4061912931879195e-29,6.7210983531593338e-22,1.1833946097668321e-34,2.2773346544938006e-16,2.0300416211340827e-16,-2.6638957046566564e-18,1.9339135840029528e-21,-8.085796217325088e-31,-3.7883652416625551e-33,-2.7151117860682497e-27,-5.5450735959015996e-35,4.780637918501361e-41,4.217511021592279e-27,-2.1358471014545045e-16,9.6102515041394409e-23,-3.0515408509217783e-18,1.1696935004815965e-13,1.1925367961183669e-23,2.5357714974884476e-21,4.2968510460796025e-18,3.5435886607877613e-41,-6.8134207555318584e-23,9.9824497312888346e-26,1.909501051595389e-33,1.231432601341191e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898032409897932,0.10880299457986026,0.00010000000000000269,1.2141701869652803e-08,8.3279809378940383e-08,7.8368781427674047e-08,3.9898685906865777e-14,5.1640582855526921e-09,2.5565634006472198e-10,2.5522281450424626e-10,9.1250704362820481e-17,2.9712090604156673e-18,6.4159566037106213e-16,3.9306531410026271e-13,7.7630539403023988e-09,9.2939030281444459e-12,4.9681766328824193e-21,3.0938774752852621e-19,1.0270189335075398e-22,6.1673262693585081e-21,9.5187759880791714e-09,2.6235090817303538e-23,1.7403996120431403e-25,7.4555039946354898e-27,1.4054566322685787e-29,1.0341255331635801e-30,2.0887284367803452e-12,1.168938511439357e-13,4.6487372089727732e-17,2.9009820047020446e-17,3.3915614885200516e-17,1.8203392856152366e-21,2.5225370573037489e-18,5.7162709693187728e-15,1.9074456179057096e-28,2.507339600810586e-15,8.1905938757452469e-15,4.1968157541320589e-16,3.2520439159671482e-19,2.3540567595910216e-19,4.2351945749607853e-19,1.8304001705526926e-25,3.6749454714591577e-21
4.4106594200463436e-11,0.003204215476240108,-7.1217949787998996e-21,-3.7145233571420575e-16,5.0111654267375464e-15,9.3222103391173233e-18,8.1989486337870263e-13,7.4899276843661218e-20,1.4078557625031072e-29,-1.8145455534626581e-23,1.1862558423090594e-34,2.2395290148227008e-16,1.9919756909859034e-16,-2.6618470454576183e-18,1.9361592130619397e-21,-8.0597042630575451e-31,-3.7296177732027485e-33,-2.7184165079643786e-27,-5.6055743697367898e-35,4.7551157124044763e-41,4.2334735704393437e-27,-2.0978892471959749e-16,9.6344701194536113e-23,-3.0548731599347715e-18,1.1739654222217258e-13,1.1984005866227241e-23,2.5384085697319483e-21,4.3013358109625069e-18,3.9029011215110756e-41,-6.8211606537411697e-23,1.0017887012472038e-25,1.9194507255108419e-33,1.2339528619710013e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898029959186926,0.108802994567789,0.00010000000000000269,1.2156824344165502e-08,8.3383524720800138e-08,7.8461079029130044e-08,3.994837524796396e-14,5.1757990898301593e-09,2.5565633415502982e-10,2.555512463044365e-10,9.1458168818668402e-17,2.9750325433551578e-18,6.4423866184900135e-16,3.9404565831330741e-13,7.7728631121424544e-09,9.3170667783442433e-12,4.9748110812822121e-21,3.1053066626432107e-19,1.0294923578454501e-22,6.1899564057073835e-21,9.5308036506488774e-09,2.6364404221876367e-23,1.7511357873165555e-25,7.5016722677986492e-27,1.4159395900745575e-29,1.0416900452695077e-30,2.0936912197825353e-12,1.1732076463417918e-13,4.6657859595155825e-17,2.9118006851791793e-17,3.3925234351442936e-17,1.8301002555098223e-21,2.5254656153153351e-18,5.7306667573251394e-15,1.919271137383791e-28,2.5088741334047139e-15,8.2043953585091663e-15,4.2095117351990086e-16,3.2619666892698439e-19,2.3612368796855447e-19,4.2510165046447627e-19,1.8372381899317414e-25,3.6841542408983975e-21
4.421633067949754e-11,0.0032042154761626695,-6.8233177538506579e-21,-3.6424388789887067e-16,5.0410810471742127e-15,9.3413492542979045e-18,8.2385557872844891e-13,7.5555625467237745e-20,1.4108179310943185e-29,-1.1261290677317652e-22,1.1922053042959001e-34,2.2202835159731187e-16,1.9722333394528374e-16,-2.659993284544623e-18,1.9405671970712876e-21,-8.0462744896700649e-31,-3.6119275094081757e-33,-2.7250197145643514e-27,-5.7302182350616437e-35,4.6998643632295839e-41,4.2655323823600927e-27,-2.0783583975857726e-16,9.6829982076464935e-23,-3.0614047358104023e-18,1.1825397068265118e-13,1.2101923779918475e-23,2.5435715355902614e-21,4.3101170353272283e-18,4.6226707721122968e-41,-6.8363533396741542e-23,1.0089041858784397e-25,1.9394697035659693e-33,1.2388958917564076e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898025057764499,0.10880299454361413,0.00010000000000000267,1.2187069289344196e-08,8.3590955380563373e-08,7.8645641874140354e-08,4.0047753918642103e-14,5.1993130183146461e-09,2.5565632233564426e-10,2.5620810984474921e-10,9.1873668836969185e-17,2.9826795085348548e-18,6.495477224533508e-16,3.960100157860545e-13,7.7924814550311524e-09,9.3634807664727478e-12,4.9880818364676689e-21,3.1282483485771291e-19,1.0344477289023635e-22,6.2353796329753404e-21,9.5548589749002283e-09,2.6624450625776016e-23,1.7727658566527282e-25,7.5946910050332363e-27,1.4371003615531976e-29,1.0569567297044185e-30,2.1036327689047516e-12,1.1817763371902584e-13,4.7000054664463778e-17,2.9335168375745226e-17,3.3945581695130422e-17,1.8497440034356488e-21,2.5312140958214644e-18,5.7595122319932653e-15,1.9430972187747965e-28,2.5119378067631932e-15,8.2320125901077069e-15,4.2349678129894016e-16,3.2818627835286342e-19,2.3756336822444297e-19,4.2827678267492973e-19,1.8509606723838718e-25,3.7026067218971928e-21
4.443580363756575e-11,0.0032042154760073783,-6.2217528792651861e-21,-3.4971342172779322e-16,5.0604883594320113e-15,9.3793568038432099e-18,8.3181146866957608e-13,7.6881048419497313e-20,1.4160672273095878e-29,1.1751310053645801e-21,1.2048885275142409e-34,2.3006360808647058e-16,2.0516142845069427e-16,-2.6610674727791501e-18,1.94933029533289e-21,-8.1006201949276087e-31,-3.3757652331518089e-33,-2.7382151943640021e-27,-5.9834134898468284e-35,4.5801583875345822e-41,4.3301616948608616e-27,-2.1581592140165513e-16,9.7804177994891803e-23,-3.0743803690145542e-18,1.1998103450127293e-13,1.2340342244025959e-23,2.5538230731089419e-21,4.3275536508148927e-18,6.0664024922342419e-41,-6.8666300756744834e-23,1.0232476116974409e-25,1.9799634130072879e-33,1.2487520605341403e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898015254917926,0.10880299449513534,0.0001000000000000027,1.2247559164314768e-08,8.400581661335347e-08,7.9014638350232632e-08,4.024651121828263e-14,5.2464699373450279e-09,2.5565629869686823e-10,2.5752183668215502e-10,9.2706949453904026e-17,2.997973436062782e-18,6.6025843926947209e-16,3.9995340715836823e-13,7.831718137642895e-09,9.456654693549589e-12,5.014630777542717e-21,3.1744658599212983e-19,1.0443925582156613e-22,6.3268796334562708e-21,9.6029696198506773e-09,2.7150253451755509e-23,1.816662206690386e-25,7.7834805550537159e-27,1.4802103227459715e-29,1.0880469444384504e-30,2.1235797483758838e-12,1.1990357073367288e-13,4.7689337297164658e-17,2.9772651155850004e-17,3.3991070109235693e-17,1.8895221127610479e-21,2.542642005071023e-18,5.8174187610637695e-15,1.9914555507807826e-28,2.5180513371689452e-15,8.2873038127582771e-15,4.2861366359378178e-16,3.3218573247507749e-19,2.4045736540728071e-19,4.3467009805258075e-19,1.8785916967079855e-25,3.7396514657593667e-21
4.4655276595633964e-11,0.0032042154758515373,-5.6179674982035088e-21,-3.351424528488698e-16,5.0801780870142538e-15,9.4191998128772413e-18,8.3980531550381032e-13,7.8223566388879898e-20,1.4216314300764714e-29,-1.0641353003859517e-21,1.2184396226708027e-34,2.3804673549231965e-16,2.1303900497783457e-16,-2.6619868691076988e-18,1.9584753954611516e-21,-8.1549691840364745e-31,-3.1385611195298811e-33,-2.7514192813441014e-27,-6.2255356579925474e-35,4.4530856111293923e-41,4.3954388335682399e-27,-2.2373756494221826e-16,9.8783219134713675e-23,-3.0879572847564566e-18,1.2172443215115488e-13,1.2582231354883063e-23,2.5645733951262843e-21,4.345835567164394e-18,7.5150862144945716e-41,-6.8984081546454858e-23,1.0377416354652651e-25,2.0210344353030966e-33,1.2591184354218707e-37,0.88129999999999997,0.0,0.0,0.0,0.0098898005452068855,0.10880299444648481,0.00010000000000000267,1.2308049018769589e-08,8.4420677744647858e-08,7.9383462955290308e-08,4.0445268469083623e-14,5.2937985249625469e-09,2.5565627505808579e-10,2.588355631904508e-10,9.354326352621222e-17,3.0132673597593282e-18,6.7109331260044331e-16,4.0391636755639164e-13,7.8709548160337649e-09,9.5502898882054623e-12,5.0411896262620095e-21,3.2211305941220908e-19,1.0543828328266996e-22,6.4192543191008984e-21,9.6510802600648324e-09,2.7683729995464708e-23,1.8614170364366925e-25,7.9759840930766808e-27,1.5243887309465544e-29,1.1198914996284506e-30,2.1436118052756071e-12,1.2164583080391202e-13,4.8385166596860147e-17,3.0214362284824345e-17,3.4050051027310837e-17,1.9299608297106514e-21,2.5545680453430431e-18,5.8756127014243297e-15,2.0407669082614273e-28,2.524151933592881e-15,8.3426702992195668e-15,4.3376480711827779e-16,3.36212197791908e-19,2.4337090045116942e-19,4.4112093988458977e-19,1.9064713412574843e-25,3.7768826108152303e-21
4.509422251177038e-11,0.0032042154755382115,-4.4028053193825159e-21,-3.0585307592384479e-16,5.1017317873630548e-15,9.5039093817908742e-18,8.5590904382795621e-13,8.0960457572655914e-20,1.4333305252548294e-29,-4.4085356194898456e-23,1.2484689280167474e-34,2.5927646655780523e-16,2.340498320495059e-16,-2.6659259611524995e-18,1.9778131464098084e-21,-8.2992626617405408e-31,-2.6607556623510208e-33,-2.7778460804382321e-27,-6.6783662173820884e-35,4.1793599547088653e-41,4.5279632147800889e-27,-2.4484221593647137e-16,1.0075583516661567e-22,-3.116757665242828e-18,1.25260506590745e-13,1.3076552616221602e-23,2.5874389445039394e-21,4.3847126653235177e-18,1.0428856470721087e-40,-6.9661950888383908e-23,1.0671835549860529e-25,2.1049384022237416e-33,1.2813229175615111e-37,0.88129999999999997,0.0,0.0,0.0,0.0098897985846363255,0.10880299434867062,0.0001000000000000027,1.2429028666131991e-08,8.5250399697166538e-08,8.0120598531488773e-08,4.0842782821484403e-14,5.3889687269734013e-09,2.5565622778050131e-10,2.6146301522413982e-10,9.5224957067449611e-17,3.0438551957098298e-18,6.9313887761142075e-16,4.1190099763259865e-13,7.9494281601528783e-09,9.738944079444206e-12,5.0943370482442103e-21,3.3158098985377428e-19,1.0744996999928716e-22,6.6066435358076352e-21,9.747301526284375e-09,2.8773995981736034e-23,1.9535517971113759e-25,8.3723501689561948e-27,1.6160354494559201e-29,1.185901919066626e-30,2.1839306846228226e-12,1.2517959757175368e-13,4.9796576995367056e-17,3.1110543218636639e-17,3.416721337863762e-17,2.012851424843885e-21,2.5797860317323904e-18,5.9928626799339436e-15,2.1423045616067306e-28,2.5363514793934173e-15,8.453628184648861e-15,4.4417006332396577e-16,3.4434630940391526e-19,2.4925669071130628e-19,4.5419579790525038e-19,1.9629790624836217e-25,3.8519042247709177e-21
