Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132)
1.7858325493683365e-12,0.0036994029770629406,8.2153397575450889e-20,1.278267744596386e-15,8.1686036704557357e-14,8.6614316311972078e-20,7.1221496296943016e-14,3.8484359100389078e-22,-8.0367820589716479e-30,-2.6298128920892603e-18,1.8204935766442448e-34,2.6300761286324594e-18,1.6403462747528597e-28,1.5638762132856601e-18,-3.6609787794449496e-25,-8.0452410782483792e-30,8.3025402914624617e-35,1.745176161670448e-28,8.1493072362633541e-37,-5.9358156393754229e-41,1.2809414531865033e-27,1.8494490602020098e-27,8.1227756788303523e-22,5.0368188289881389e-24,1.4984965791333257e-15,7.5099791157315723e-26,6.579654529163689e-30,1.858788628651136e-24,-1.4439563960768649e-40,5.2182581363254219e-36,2.6836953247841385e-26,4.2647110377357558e-35,7.4307097953978243e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899092502545138,0.10880299990763227,9.99999999999985e-05,3.3648200380906419e-09,2.4701501257009415e-08,2.46535068086023e-08,5.7245077564307318e-15,6.9953706977483396e-11,9.9082579049791471e-09,2.2337102986264138e-11,7.3667506446603131e-19,1.6391101112023911e-19,4.9895225452972291e-19,1.095309620585798e-14,1.0571437848203012e-08,2.5869074751455648e-13,1.4186591373546588e-21,2.4786177777652449e-21,3.1465100890107824e-23,1.7724992224812487e-22,1.745738244340956e-08,4.5201915500362774e-26,1.0698082410045452e-29,2.4634235383114614e-30,1.5575979478709286e-34,3.4416651159918564e-35,2.5878813791406194e-13,1.498118422271627e-15,2.7839482756245661e-19,1.0057255360763476e-19,6.2675179238526773e-16,1.8844242621737155e-24,-2.6786103586208808e-22,2.4325826503405158e-15,1.100116781578503e-32,7.4974432351157953e-15,2.1409455007027712e-15,8.2097723539555933e-18,2.2336949671219055e-21,1.5460775617081093e-21,4.4903204572517241e-22,5.4811804343213661e-29,2.0371652439438613e-21,3.8725042448682226e-24,5.7398847584794637e-32,9.6583664898206169e-25,3.2979209958523077e-32,3.248782915810099e-25,1.2984710085805917e-23,4.936092877026625e-18,1.1974610412321846e-23,5.4682134583220773e-29,1.1698612631711915e-33,2.4133947539813269e-23,4.6712126630037934e-21,1.2585127981016498e-21,2.0215043896293921e-26
1.8029945051566023e-12,0.003699402977056824,8.374843009484559e-20,1.3030546024642381e-15,8.2559838640342802e-14,8.8369414111446478e-20,7.2115851900842445e-14,3.9362972357208307e-22,-8.1739033794559313e-30,3.33256978576619e-18,1.8602974132548198e-34,-3.3322971872611686e-18,1.6562961672457983e-28,1.6067296285343144e-18,-3.7907591018110624e-25,-8.1825808053175063e-30,8.580222357095177e-35,1.7841856583712086e-28,8.4271195604226948e-37,-5.9482178904703481e-41,1.324754169020347e-27,1.8920145005157769e-27,8.3143790388057717e-22,5.1454291118677361e-24,1.5420294841849091e-15,7.8024989589128565e-26,6.9016826636217555e-30,1.914225364525172e-24,-1.4835832041844144e-40,5.4006436660690866e-36,2.7755502418503231e-26,4.4561622586091322e-35,7.8979306484251358e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899083796912639,0.10880299990597726,9.9999999999998487e-05,3.3971559249776147e-09,2.4938778430811513e-08,2.4889759998658372e-08,5.7794983178796117e-15,7.1289601484677228e-11,9.9164345345391503e-09,2.2655268414940845e-11,7.5074337742091887e-19,1.6624573868582334e-19,5.1379232916996204e-19,1.1164442907186859e-14,1.0705276362797636e-08,2.6368563481263086e-13,1.4389714987713449e-21,2.5506378521009121e-21,3.2100625451904103e-23,1.8265676412104606e-22,1.7678399798677341e-08,4.7048191925027918e-26,1.1245894230487578e-29,2.5896443281609216e-30,1.6536904906155167e-34,3.6347529821718909e-35,2.6376651587994692e-13,1.5416392963574021e-15,2.869820520403748e-19,1.0403538566901058e-19,6.2708870914517517e-16,1.9587085428523729e-24,-2.7731698710329995e-22,2.4899467261870861e-15,1.1564932455467233e-32,7.5576819478241487e-15,2.1813319251082573e-15,8.4520247903541219e-18,2.3064346953375631e-21,1.5954361640526771e-21,4.6680815265670638e-22,5.6981593545128245e-29,2.0764517005181595e-21,3.9845620372059614e-24,5.9059800504192117e-32,9.8675313066545748e-25,3.393353021316903e-32,3.2813502530239656e-25,1.3248019277467965e-23,5.0596645954258017e-18,1.2274668460632839e-23,5.6362518659479753e-29,1.2062324497623048e-33,2.4739271330509511e-23,4.8373648617610326e-21,1.2956510839003462e-21,2.081341130095005e-26
1.820156460944868e-12,0.0036994029770506605,8.5359963185234113e-20,1.328097062346149e-15,8.3327238647191434e-14,9.0145034035723309e-20,7.3014136882837598e-14,4.0254110801505075e-22,-8.2065259516783566e-30,1.5904709231124767e-20,1.8839545742557034e-34,-1.5629776373033218e-20,1.67197954859038e-28,1.6209183211418612e-18,-3.8167200140900983e-25,-8.2154675153424606e-30,8.8640536023701489e-35,1.8241151263567929e-28,8.7115302158843337e-37,-5.9579557606256459e-41,1.3695584651546384e-27,1.9021990138209447e-27,8.508393094302206e-22,5.1802645792518135e-24,1.5863957982096497e-15,8.1034752388022368e-26,7.236192835693788e-30,1.9707806796372649e-24,-1.5237616268543094e-40,5.5869073220915854e-36,2.8695601352014574e-26,4.6542366969531886e-35,8.3983639023695123e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899075091333707,0.10880299990430913,9.9999999999998473e-05,3.4294918074597373e-09,2.5176054689431744e-08,2.5126000748254565e-08,5.8344886675963244e-15,7.2637844728480663e-11,9.9243184969266392e-09,2.2974208552770299e-11,7.6494173639558467e-19,1.6858615119204397e-19,5.2892966204898522e-19,1.1377808713513733e-14,1.0839223290105177e-08,2.6872827202809634e-13,1.4593350103288729e-21,2.6240380555535989e-21,3.2742398420554352e-23,1.8817223349424314e-22,1.789959618645347e-08,4.8950493430671393e-26,1.1815944699182134e-29,2.7209938234298637e-30,1.7546810128693971e-34,3.836703721196125e-35,2.687919529513395e-13,1.5859933225147984e-15,2.9574448815989253e-19,1.075801466290247e-19,6.2732717190062959e-16,2.035182958723905e-24,-2.7968191432477892e-22,2.5480319558376442e-15,1.2151609754738973e-32,7.6176473632733538e-15,2.2220348538214271e-15,8.6988217073353901e-18,2.3807054366185596e-21,1.6458072379035406e-21,4.8509557467258987e-22,5.921379218882787e-29,2.1161124017348478e-21,4.0987483623605807e-24,6.0752303439627787e-32,1.0078977656412941e-24,3.4905977894155534e-32,3.3139258735316174e-25,1.3513915256171792e-23,5.1849810987486788e-18,1.257896756832118e-23,5.8076802403530733e-29,1.2433460477162019e-33,2.5353159818428114e-23,5.0076542568283379e-21,1.3334861236207753e-21,2.1423040327637754e-26
1.8373184167331335e-12,0.003699402977044447,8.6986451584566774e-20,1.353371002072631e-15,8.4068192983951318e-14,9.1939687765866899e-20,7.3916408188277917e-14,4.1157860943039086e-22,-8.31732179345702e-30,2.0931135113250617e-19,1.9021603625840954e-34,-2.0903623849773838e-19,1.6876467533690968e-28,1.6263093765101157e-18,-3.810683113685405e-25,-8.3265432674264226e-30,9.1543402450731338e-35,1.8643715007435581e-28,9.0026647544694505e-37,-5.9702509160183865e-41,1.4153904161676754e-27,1.9445363859559578e-27,8.7048197422680327e-22,5.1901667873516542e-24,1.6316033612615668e-15,8.4130690433323189e-26,7.5835440850077592e-30,2.0284672501589319e-24,-1.5643655453284481e-40,5.7766750707343202e-36,2.9657519589373643e-26,4.8590382096883272e-35,8.9242195444787351e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899066385805881,0.10880299990262789,9.9999999999998473e-05,3.4618276855370281e-09,2.5413330116775532e-08,2.5362229065317357e-08,5.8894788244986156e-15,7.3998428785081139e-11,9.9319202701267166e-09,2.329390658315565e-11,7.7927005794341273e-19,1.7093212523599689e-19,5.4436742039370869e-19,1.1593193599950867e-14,1.0973274748284423e-08,2.7381865897326424e-13,1.4797486042238513e-21,2.6988314290948126e-21,3.3390416037759963e-23,1.9379739223559269e-22,1.8120965196377637e-08,5.0909939498615313e-26,1.2408903959294818e-29,2.8576268113861617e-30,1.8607674437860308e-34,4.0478359007389406e-35,2.7386443875170298e-13,1.6311883379942333e-15,3.0468390107956509e-19,1.1120787508094452e-19,6.2754711229789792e-16,2.1138908589250033e-24,-2.7987046418526651e-22,2.6068388920813466e-15,1.2761891498698169e-32,7.6773284160330125e-15,2.2630527009777464e-15,8.950198484939601e-18,2.4565211216274004e-21,1.6971996319655174e-21,5.039034423347289e-22,6.1509514657522035e-29,2.1561473219444218e-21,4.2150827762427774e-24,6.2476646259791163e-32,1.0292705439858906e-24,3.5896719548789338e-32,3.346504194460586e-25,1.3782397738303459e-23,5.3120464489426631e-18,1.288751763065928e-23,5.9825317198141273e-29,1.2812093968926768e-33,2.5975633032032305e-23,5.182138920976167e-21,1.3720233429466885e-21,2.2044018998352178e-26
1.854480372521399e-12,0.0036994029770381865,8.8627219758712759e-20,1.378865868368712e-15,8.4797449571536e-14,9.3752756970791622e-20,7.4822657268086387e-14,4.2074309789051384e-22,-8.3561025620142778e-30,-1.5694189411451389e-19,1.9160213992321225e-34,1.5721640334911304e-19,1.7032270885046004e-28,1.6284604949635452e-18,-3.7927442958211026e-25,-8.3656102600193553e-30,9.4512009378411951e-35,1.9046976576691894e-28,9.3005733546363189e-37,-5.9609314765229047e-41,1.4622654414233368e-27,1.9599021302054718e-27,8.9036608106951812e-22,5.1805333279009486e-24,1.6776600116557162e-15,8.731442977414046e-26,7.9441022979317023e-30,2.0872969741691186e-24,-1.6052431998374702e-40,5.9690529932501408e-36,3.0641526881661982e-26,5.0707171189116684e-35,9.4719045812761338e-47,0.88129999999999997,0.0,0.0,0.0,0.009889905768032713,0.10880299990093358,9.9999999999998487e-05,3.4941635592095036e-09,2.5650604748054499e-08,2.559844495776813e-08,5.9444687969091755e-15,7.5371345735777764e-11,9.9392499545170695e-09,2.3614346058253637e-11,7.9372825867161806e-19,1.7328354012075561e-19,5.6010877761900586e-19,1.1810597558033545e-14,1.1107426995388617e-08,2.789567954730444e-13,1.5002112374446181e-21,2.775031012030909e-21,3.4044674548259118e-23,1.9953330155818396e-22,1.8342500649107176e-08,5.2927660554530787e-26,1.302545550900732e-29,2.9997011735806025e-30,1.9721536884547271e-34,4.268476507112861e-35,2.7898396290795232e-13,1.6772321783067038e-15,3.1380205556586028e-19,1.1491961045754353e-19,6.2777094776397403e-16,2.1948760473272735e-24,-2.7925747216735089e-22,2.6663680669654662e-15,1.3396483312394544e-32,7.7367231150197241e-15,2.3043838362852381e-15,9.2061903227921001e-18,2.5338956126873555e-21,1.7496221516419652e-21,5.2324094542690916e-22,6.386988256174188e-29,2.1965564357119107e-21,4.3335848218163781e-24,6.4233118641465892e-32,1.050871455361455e-24,3.6905921614115443e-32,3.3790810845088476e-25,1.405346604840273e-23,5.4408646152624503e-18,1.3200328317129137e-23,6.1608394369167188e-29,1.3198298366222273e-33,2.6606710542810787e-23,5.3608770613576202e-21,1.411268139911687e-21,2.2676434892290481e-26
1.8716423283096648e-12,0.003699402977031878,9.0282076408087957e-20,1.4045786605978344e-15,8.5530565603534439e-14,9.5584107607402672e-20,7.5732896485076659e-14,4.3003544704303134e-22,-8.3352668398487402e-30,-2.5305769552088614e-20,1.9291457057681148e-34,2.557993861883429e-20,1.7187672605693422e-28,1.6316610995418482e-18,-3.7784078964664822e-25,-8.34505920071935e-30,9.7546644409896365e-35,1.945020057300977e-28,9.6052773396181284e-37,-5.940961843225248e-41,1.5102041307668021e-27,1.9522185150027927e-27,9.1049180688840068e-22,5.1676137670406148e-24,1.7245735861817151e-15,9.0587609767668399e-26,8.3182394219096966e-30,2.1472814666294389e-24,-1.6461418533587448e-40,6.162137043970919e-36,3.1647893157896229e-26,5.2894143555388782e-35,1.0040337888635237e-46,0.88129999999999997,0.0,0.0,0.0,0.0098899048974895598,0.10880299989922622,9.9999999999998473e-05,3.5264994284771794e-09,2.5887878613887444e-08,2.583464843352381e-08,5.9994585918832257e-15,7.6756587666352393e-11,9.9463173304409947e-09,2.3935510846619916e-11,8.0831625523462484e-19,1.7564027747118031e-19,5.761569125636356e-19,1.2030020587411695e-14,1.1241676408036043e-08,2.8414268136028687e-13,1.5207218834203847e-21,2.8526498422836331e-21,3.4705170199453344e-23,2.0538102210097619e-22,1.8564196561094304e-08,5.5004796621866424e-26,1.3666294671823559e-29,3.1473775316639803e-30,2.0890489941121971e-34,4.4989600377949115e-35,2.8415051505002728e-13,1.7241326774373997e-15,3.2310071604130614e-19,1.1871639289879833e-19,6.2801234882303145e-16,2.2781827274938294e-24,-2.7890404491094639e-22,2.7266199949578777e-15,1.4056103076928327e-32,7.7958338933715343e-15,2.3460266254374898e-15,9.4668322589663899e-18,2.6128427122179508e-21,1.8030835643247584e-21,5.4311732524579763e-22,6.6296023798547283e-29,2.2373397176470095e-21,4.4542740306961542e-24,6.6022010093213521e-32,1.0727004890965248e-24,3.793375043052502e-32,3.4116546053612243e-25,1.4327119269036841e-23,5.5714394873127873e-18,1.351740910319389e-23,6.3426365156004315e-29,1.3592147051999377e-33,2.7246411529581529e-23,5.5439270004980174e-21,1.4512258877902288e-21,2.3320375188681834e-26
1.8888042840979304e-12,0.0036994029770255205,9.1951121366166695e-20,1.4305109193818964e-15,8.6263513318618327e-14,9.7433896903415896e-20,7.664713038722932e-14,4.394565350524958e-22,-8.291093612162784e-30,2.5809822755232959e-19,1.9428291188445332e-34,-2.5782441034131265e-19,1.7342993828697776e-28,1.6348245040199831e-18,-3.7637412593961992e-25,-8.3011696611465119e-30,1.0064713827279948e-34,1.985377969354674e-28,9.9167894991190014e-37,-5.9197004027574612e-41,1.5592220753403721e-27,1.9353835667321284e-27,9.3085932124854039e-22,5.1571266535349527e-24,1.7723519196503867e-15,9.3951887035672334e-26,8.7063353327067048e-30,2.2084322882144149e-24,-1.6868816447019791e-40,6.3544811948777925e-36,3.2676888570613574e-26,5.515283878492278e-35,1.0630465347499836e-46,0.88129999999999997,0.0,0.0,0.0,0.0098899040269509672,0.1088029998975058,9.9999999999998473e-05,3.5588352933400726e-09,2.612515172633458e-08,2.6070839500495497e-08,6.054448212233998e-15,7.8154146668400191e-11,9.9531317759974724e-09,2.425738521899878e-11,8.2303396434807738e-19,1.7800222186345785e-19,5.925150110979197e-19,1.2251462691996888e-14,1.1376019511866809e-08,2.8937631647462714e-13,1.541279542247758e-21,2.9317009560303892e-21,3.5371899242198408e-23,2.1134161375847467e-22,1.8786047194881581e-08,5.7142500171045289e-26,1.4332132242821012e-29,3.3008200925657194e-30,2.2116696587408857e-34,4.7396308746720277e-35,2.8936408481178724e-13,1.7718976673922701e-15,3.3258164648227715e-19,1.2259926342830982e-19,6.2826452178088007e-16,2.3638556223351082e-24,-2.7854136446798417e-22,2.7875951684313231e-15,1.4741484710128447e-32,7.8546654241518968e-15,2.3879794523751804e-15,9.7321591224090871e-18,2.6933761449040323e-21,1.8575925880049352e-21,5.6354188938317296e-22,6.8789074355517011e-29,2.2784971424452145e-21,4.5771699197829066e-24,6.784360990549678e-32,1.0947576341181726e-24,3.8980372213098083e-32,3.4442251479737184e-25,1.4603356349410314e-23,5.7037748533164934e-18,1.3838769217361669e-23,6.5279560660626725e-29,1.399371338810188e-33,2.7894754671357097e-23,5.7313472076489749e-21,1.4919019278062438e-21,2.3975926546479888e-26
1.923128195674462e-12,0.0036994029770126605,9.5332264599908539e-20,1.4830413888552308e-15,8.7754331773029806e-14,1.0118951008013861e-19,7.8487605771820056e-14,4.5868845505689359e-22,-8.1973798533561536e-30,1.0682128219470752e-22,1.9754248531016578e-34,1.6820002862506603e-22,1.7654151968378225e-28,1.6489447024798195e-18,-3.761981808194011e-25,-8.208007230760924e-30,1.070455698388748e-34,2.0663850415613245e-28,1.0560351344658763e-36,-5.8971331992860465e-41,1.6605546508615598e-27,1.8985755198693695e-27,9.7232036425432141e-22,5.1589942253760963e-24,1.8705341941653671e-15,1.0096043400023037e-25,9.5259576431904562e-30,2.3342799883377531e-24,-1.7676745325494567e-40,6.735110695649714e-36,3.4803848311020825e-26,5.9891727710286457e-35,1.1880834483600034e-46,0.88129999999999997,0.0,0.0,0.0,0.009889902285886789,0.108802999894026,9.999999999999846e-05,3.6235070098515638e-09,2.6599695779044242e-08,2.6543184439706338e-08,6.1644269494954497e-15,8.0986184278235321e-11,9.9660377731672223e-09,2.4903201455690732e-11,8.5285818735153555e-19,1.8274128223705594e-19,6.2617387256038557e-19,1.2700404139139e-14,1.1644973494045187e-08,2.9998683375910583e-13,1.5825320060742478e-21,3.0941521713693619e-21,3.6724042520583716e-23,2.2360564680292818e-22,1.9230190666217785e-08,6.1604272993944498e-26,1.5741713386697842e-29,3.625676317669351e-30,2.4749836245752693e-34,5.2529557399968478e-35,2.9993223574659384e-13,1.8700524393030497e-15,3.5209737125129872e-19,1.306274363469414e-19,6.2881773617794509e-16,2.5424811849833897e-24,-2.7974377775475666e-22,2.9117171325881328e-15,1.6192539334899625e-32,7.9715070368235157e-15,2.4728088946250357e-15,1.0277006068228842e-17,2.8592565750263608e-21,1.9697881279104767e-21,6.0607308083071031e-22,7.3980481532580118e-29,2.3619343195824e-21,4.8296597430828426e-24,7.1586090838251563e-32,1.1395562122544865e-24,4.1130658999685174e-32,3.5093615726190219e-25,1.5163578372392105e-23,5.9737418019175917e-18,1.4494363325456037e-23,6.9092949596474262e-29,1.4820292325910304e-33,2.9217440074498158e-23,6.119532907022796e-21,1.5754301144829092e-21,2.5322206888648171e-26
1.9574521072509937e-12,0.0036994029769996115,9.8771740259957674e-20,1.5364741600951391e-15,8.9247040366857859e-14,1.050211490022418e-19,8.0344080689706238e-14,4.7844594202676461e-22,-8.1670876804142177e-30,5.4040758716760857e-20,2.0109360707300172e-34,-5.3764369343921154e-20,1.7965903007590012e-28,1.663774126911495e-18,-3.7619649394908681e-25,-8.1782607478898316e-30,1.137073344629561e-34,2.1481433349366187e-28,1.1231532895058772e-36,-5.8987327452028954e-41,1.7663598467009463e-27,1.8861772646779302e-27,1.0147504464546301e-21,5.1725503339953471e-24,1.9722694788763249e-15,1.0835362742063438e-25,1.0406150515702719e-29,2.4649350625669782e-24,-1.847756644707833e-40,7.1115823512432515e-36,3.7024570958775081e-26,6.4937157863633207e-35,1.3237093642878899e-46,0.88129999999999997,0.0,0.0,0.0,0.0098899005448389934,0.10880299989049436,9.9999999999998433e-05,3.6881787087440911e-09,2.7074237001479155e-08,2.7015479838587097e-08,6.2744050307460213e-15,8.3867395400246674e-11,9.9780364117221933e-09,2.5551675686349264e-11,8.8320026248345239e-19,1.8749984739878858e-19,6.6111097249203198e-19,1.3157421921615868e-14,1.1914263577031808e-08,3.1078834610854571e-13,1.6239610611593178e-21,3.2624889171767889e-21,3.8101074450993194e-23,2.3633386676424008e-22,1.9674889176266776e-08,6.6322417614889344e-26,1.7260163081914752e-29,3.9756478879475996e-30,2.7639552375934042e-34,5.8113862566390637e-35,3.1068833285205882e-13,1.9717591152692592e-15,3.7236333383543901e-19,1.3901247158688551e-19,6.2938863655543699e-16,2.7311196928604543e-24,-2.8112147493173136e-22,3.038737538130091e-15,1.7755806527398031e-32,8.0872780889216866e-15,2.5588597190214378e-15,1.0841006210802218e-17,3.0316453354077571e-21,2.086277645782281e-21,6.5091012465567104e-22,7.9453331623382383e-29,2.4468677655354946e-21,5.0912101683449378e-24,7.5462871930648723e-32,1.1852670952493275e-24,4.3358109492348292e-32,3.5745031604010706e-25,1.5734125369865477e-23,6.250794062824799e-18,1.5167180318676764e-23,7.3051207569846702e-29,1.5678621556674153e-33,3.0574907783667912e-23,6.525904374251868e-21,1.6618948809027591e-21,2.6715960259001704e-26
1.9917760188275253e-12,0.003699402976986368,1.0226942764506701e-19,1.5908072189763216e-15,9.0716657525248133e-14,1.089291565530451e-19,8.2216535731527001e-14,4.9873611639602296e-22,-8.1813950908327602e-30,-2.3095684827965087e-19,2.0448558820477825e-34,2.3123300609952032e-19,1.8277647183211911e-28,1.672113244345567e-18,-3.737646227242197e-25,-8.1931227252510478e-30,1.2063490271019371e-34,2.230619689097928e-28,1.1930701587306499e-36,-5.9051854153602729e-41,1.876731378239354e-27,1.8915627352986788e-27,1.0581507173637379e-21,5.1777164002975218e-24,2.0776203902727009e-15,1.1614526134090273e-25,1.1350208555955478e-29,2.60049403521464e-24,-1.9277125831367461e-40,7.4884834298298224e-36,3.9341223993008787e-26,7.0302825392549853e-35,1.4702022022623392e-46,0.88129999999999997,0.0,0.0,0.0,0.0098898988038064791,0.10880299988691104,9.9999999999998433e-05,3.7528503900177581e-09,2.7548775483366828e-08,2.7487725760244287e-08,6.3843824768086539e-15,8.6797716949161008e-11,9.9891914160061458e-09,2.6202693861968195e-11,9.1405952538528176e-19,1.9227708043866909e-19,6.9735201770957187e-19,1.3622516037676661e-14,1.2183866152491545e-08,3.2178085233863029e-13,1.6655594582145038e-21,3.4368154287363967e-21,3.9502965148405304e-23,2.4953472950768449e-22,2.0120103738906704e-08,7.1306543414810833e-26,1.8893666804656756e-29,4.3521641531772992e-30,3.0805492793015366e-34,6.4180032148983394e-35,3.2163229332149835e-13,2.0770802893308564e-15,3.9339363206799447e-19,1.4776272159164783e-19,6.2994927553720229e-16,2.9301452986550572e-24,-2.8089344520741579e-22,3.1686597033122188e-15,1.9437675160482438e-32,8.2019940371434256e-15,2.6461197593466466e-15,1.1424431881675114e-17,3.2106497981377074e-21,2.2071293402247766e-21,6.9812950231888601e-22,8.5216959133577522e-29,2.5332972792393522e-21,5.3619768704403662e-24,7.9476260683042375e-32,1.2318901846974608e-24,4.5664049491296684e-32,3.6396582307319413e-25,1.6314992528748427e-23,6.5349589670261876e-18,1.5857286778842826e-23,7.7156979471463085e-29,1.6569287072423973e-33,3.1967292565536813e-23,6.95093365486845e-21,1.7513379913051749e-21,2.8157864222376953e-26
