Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997)
4.0677662480862104e-07,0.0021795619118864865,1.2640222925782612e-14,9.4711728789950729e-11,3.1775534829819403e-14,1.1459173569823262e-09,1.5667007997247673e-06,9.2647142278763903e-07,1.7702682858685992e-31,3.89585599220552e-32,8.5530966989333757e-24,1.4740867963594269e-16,5.7356976979532007e-22,6.3241428632564146e-14,4.321181008509846e-15,6.4255019207034388e-23,3.2447355286922847e-21,1.0520193924632479e-16,2.9659173922860131e-17,6.8143897992036005e-29,1.46303623755644e-16,7.0191622992050636e-24,3.7260907872134248e-16,2.3915861500463722e-15,5.9697817689058981e-07,2.3712997373269205e-15,5.9320423427038049e-14,5.758622846327023e-09,1.2624009144980264e-39,4.0982047761779339e-19,3.073516704330583e-15,3.8687461581663928e-17,4.9923246936757211e-26,0.88129999999999997,0.0,0.0,0.0,0.0096373012381288769,0.10872796794621027,9.9999999936602448e-05,1.2229428050672321e-05,6.915844608746157e-05,2.1849388167838997e-05,9.5556343297237149e-11,4.0178604473978027e-05,4.0996840113523124e-12,6.4452388160719816e-07,1.3062902604172748e-12,1.3000420871379812e-14,3.1704252078362843e-05,2.9852665821390005e-05,1.036152810020732e-06,4.4513031840842509e-05,9.7474712704606888e-15,1.1149156094782253e-10,3.9068904935489845e-14,2.3081097964927537e-10,9.2187911788764433e-07,2.0742798377664627e-09,2.9961379373056948e-09,6.4834578188816412e-11,4.9371402109842137e-10,7.1730680280222724e-10,1.7483780861931786e-09,5.5791276410463696e-07,5.4484842573894603e-10,3.9080626836864721e-10,2.175699883221382e-15,3.8129828043523474e-08,2.6032283776590596e-17,2.1145310442334157e-11,3.270544290036516e-10,1.2568067355446752e-12,1.5435412662739658e-11,4.4161462328843418e-09,1.0280411249231403e-11,8.5165725578416938e-12,2.2700911550710294e-11,4.1653820155976776e-17,1.7905065038348304e-11,3.2872904353494105e-11
4.1151193603553064e-07,0.002179560013650476,1.297838592163128e-14,9.6534944270144146e-11,3.1935270796482047e-14,1.1758251762432528e-09,1.5831352360978353e-06,9.5656612815184848e-07,1.9125810317454844e-31,2.7928749086930332e-33,9.0116894950275928e-24,1.5328916402477285e-16,6.0395951130023773e-22,6.48917467004308e-14,4.5424520495213357e-15,6.8764501943447699e-23,3.4026644141824696e-21,1.1019037600037821e-16,3.1726242205356796e-17,2.4590764269727771e-28,1.5377311160044595e-16,7.2092455509364757e-24,3.8658778067044474e-16,2.3945159643595834e-15,6.0784935762517207e-07,2.4153737587061531e-15,6.1224252753066709e-14,5.9991106772100593e-09,1.3690316790429398e-39,4.0982040830823091e-19,3.2222241328763207e-15,4.127780939586488e-17,5.295003461793051e-26,0.88129999999999997,0.0,0.0,0.0,0.0096342885310416026,0.10872703932983421,9.9999999934943795e-05,1.2358566478335519e-05,6.9483128423996371e-05,2.1908314970319443e-05,9.6004221097976304e-11,4.0286820009704128e-05,4.098441974522924e-12,6.4754484965893647e-07,1.3098085732768172e-12,1.3061355550846757e-14,3.2474683807985341e-05,3.0587630189144653e-05,1.0480496030047097e-06,4.536262905925906e-05,9.987256796574883e-15,1.142419143289351e-10,4.0018518824115091e-14,2.3650907544555102e-10,9.3247716158925543e-07,2.1486883075742917e-09,3.1040914335250638e-09,6.7554421208243031e-11,5.1596961444394693e-10,7.5763818131653915e-10,1.7531245753050318e-09,5.6735882371352487e-07,5.5406905216661716e-10,3.9742003068185567e-10,2.1832290331125966e-15,3.9539117141291417e-08,2.7462067967036983e-16,2.1392713961503166e-11,3.4406457938191419e-10,1.2612340735517685e-12,1.5490241244205249e-11,4.4983448693835763e-09,1.0471682764463107e-11,8.6750271751297499e-12,2.3123306448280321e-11,4.2428871019630447e-17,1.8637518941840956e-11,3.4218993939756533e-11
4.1624724726244025e-07,0.002179558114557556,1.3323353681708868e-14,9.8366427204828652e-11,3.2087220949550396e-14,1.2059764471706342e-09,1.5993056001503687e-06,9.8709857555319707e-07,2.0636050200194396e-31,9.4477319403121377e-32,9.4863951239048848e-24,1.5932162535442571e-16,6.3540055562031433e-22,6.6556374993023729e-14,4.7721227120819801e-15,7.351388625097842e-23,3.5652363471871817e-21,1.1531624714111072e-16,3.3899374231997663e-17,2.4760415666034675e-28,1.6152375536801426e-16,7.4007524811950037e-24,4.0088694625982487e-16,2.3975971217746005e-15,6.187493645702314e-07,2.4595737784923507e-15,6.3162600350652804e-14,6.2458693649635607e-09,1.4825354368296766e-39,4.0982034309445833e-19,3.3760539888250936e-15,4.4003870951113705e-17,5.6112394240104627e-26,0.88129999999999997,0.0,0.0,0.0,0.0096312762987650086,0.10872611011128352,9.9999999933270546e-05,1.2487416615984952e-05,6.9800455272253154e-05,2.1964663051594361e-05,9.6441928584770623e-11,4.0390284592228884e-05,4.0972001271857691e-12,6.5049721825583627e-07,1.3131724227350259e-12,1.3120906539483318e-14,3.3250354322971505e-05,3.1328225332268668e-05,1.0599425692302961e-06,4.6215895459147415e-05,1.0228875034601124e-14,1.1701342088353635e-10,4.0974593394303049e-14,2.4224735455381275e-10,9.4307205000747291e-07,2.2245371602764458e-09,3.2141464392277909e-09,7.0344059608079051e-11,5.3885476379545058e-10,7.9957808186209789e-10,1.7576638183981401e-09,5.7680410533059526e-07,5.6328877449922739e-10,4.040331448009289e-10,2.1905135248535826e-15,4.0978012043468482e-08,5.330562155414703e-16,2.1640043910822468e-11,3.6169851031353121e-10,1.2655201884422279e-12,1.5543336384375866e-11,4.5808244883981385e-09,1.0663605387664284e-11,8.8340211889983442e-12,2.3547139507400225e-11,4.3206560760691157e-17,1.9389718423852108e-11,3.56014043065199e-11
4.2098255848934985e-07,0.002179556214650007,1.3675251277220707e-14,1.0020597531031503e-10,3.2240170907046233e-14,1.236364764129255e-09,1.6152128966172666e-06,1.0180629686535892e-06,2.2236921727842191e-31,4.5340636979159327e-32,9.9774254565645377e-24,1.6550745406586636e-16,6.6790564346028595e-22,6.8234979141836379e-14,5.0103914637803495e-15,7.8511537569287059e-23,3.7324713465482955e-21,1.2057954206253621e-16,3.6181794021187817e-17,2.0345825968197062e-28,1.6956201337172946e-16,7.594658477850618e-24,4.155080522064351e-16,2.4008350854627311e-15,6.2967692912100749e-07,2.5038944005468957e-15,6.5135542592725884e-14,6.4989488021842054e-09,1.6032045549923075e-39,4.0982028203263278e-19,3.5351015998748459e-15,4.6870661501970766e-17,5.9414070979725312e-26,0.88129999999999997,0.0,0.0,0.0,0.0096282645609098647,0.108725180315955,9.9999999931583026e-05,1.2615979008800466e-05,7.011058593596761e-05,2.2018505596074666e-05,9.6869686110765853e-11,4.0489133144776913e-05,4.0959584776769469e-12,6.5338247368833043e-07,1.3163861954274454e-12,1.31791038166304e-14,3.4031106566517966e-05,3.2074312029703499e-05,1.0718317093301021e-06,4.7072739493691087e-05,1.0472280527461168e-14,1.1980555822032889e-10,4.1936935004388154e-14,2.4802463172437471e-10,9.5366378165807153e-07,2.301823152529094e-09,3.3262983370421022e-09,7.3203874405314497e-11,5.6237431374215378e-10,8.4316148023402334e-10,1.7620016901344332e-09,5.8624730645563498e-07,5.7250632075919326e-10,4.1064469835325818e-10,2.1975597629099266e-15,4.244654883026747e-08,8.0159118720698832e-16,2.1887300253466176e-11,3.7996854527310822e-10,1.2696687710820488e-12,1.5594743353671823e-11,4.6635759283032966e-09,1.0856157775997436e-11,8.9935369184309887e-12,2.397236358791471e-11,4.3986802881859156e-17,2.0161899950380094e-11,3.7020570590365341e-11
4.2571786971625945e-07,0.00217955431396951,1.4034205314666762e-14,1.0205341785104325e-10,3.2387604286641057e-14,1.2669838193664191e-09,1.6308583165710911e-06,1.0494534501950448e-06,2.3931949246448583e-31,1.2421174494899165e-31,1.0484986285376648e-23,1.7184800889132358e-16,7.0148784902454125e-22,6.9927229533566204e-14,5.257457957849351e-15,8.3765931598222306e-23,3.9043869219897748e-21,1.2598015531628799e-16,3.8576730552034797e-17,2.6318261673193829e-28,1.7789437288182514e-16,7.7912479420571799e-24,4.304524910434822e-16,2.4042354178697362e-15,6.4063081883522291e-07,2.5483303844136555e-15,6.7143151531346185e-14,6.7583974712025021e-09,1.7313352129782796e-39,4.0982022518733877e-19,3.6994618629209303e-15,4.9883293088425162e-17,6.2858835550593293e-26,0.88129999999999997,0.0,0.0,0.0,0.009625253336351728,0.10872424996884357,9.999999992988152e-05,1.2744254201249504e-05,7.0413677387339056e-05,2.2069914418065476e-05,9.7287710801284629e-11,4.0583498061527514e-05,4.0947170340201546e-12,6.5620208047555647e-07,1.3194541957650792e-12,1.3235976922489245e-14,3.4816786311180962e-05,3.282575316136033e-05,1.0837170239605607e-06,4.7933071639046912e-05,1.0717428505185061e-14,1.2261781179647225e-10,4.2905353499462569e-14,2.5383974237104059e-10,9.6425235511951835e-07,2.3805426612379283e-09,3.4405419490258401e-09,7.6134221722749745e-11,5.8653286747517956e-10,8.884232608690173e-10,1.766143955556115e-09,5.9568716787291584e-07,5.8172046128360907e-10,4.1725380931787181e-10,2.2043740362287373e-15,4.3944756387229512e-08,1.0804801599213992e-15,2.2134482954086595e-11,3.9888697276439273e-10,1.2736834463070035e-12,1.5644506615624098e-11,4.7465902680563936e-09,1.1049319147427707e-11,9.1535571469959534e-12,2.4398932788262148e-11,4.4769513158525639e-17,2.09542980303198e-11,3.8476924310365404e-11
4.3045318094316906e-07,0.00217955241255724,1.440034929149283e-14,1.0390893978390382e-10,3.2537675052508275e-14,1.297827405568565e-09,1.6462432254157515e-06,1.0812641110230281e-06,2.5724761075078936e-31,-5.6119703303662964e-32,1.1009277335959291e-23,1.7834461678949343e-16,7.3615938782402859e-22,7.1632801477894575e-14,5.5135229837374273e-15,8.9285651633329542e-23,4.0809981459951773e-21,1.3151788916394525e-16,4.1087415131476387e-17,3.0505148149289938e-28,1.8652734835639095e-16,7.9920376846770855e-24,4.4572157327336816e-16,2.4078037807040827e-15,6.5160983673968913e-07,2.5928766136337823e-15,6.9185495012505998e-14,7.024262465824884e-09,1.8672276931552452e-39,4.0982017264280989e-19,3.8692292085851465e-15,5.3046973876608813e-17,6.6450482965211481e-26,0.88129999999999997,0.0,0.0,0.0,0.0096222426432778455,0.10872331909453647,9.9999999928166393e-05,1.2872242737076848e-05,7.0709884213114365e-05,2.2118959946820517e-05,9.7696216479423048e-11,4.067350918024706e-05,4.0934758039466213e-12,6.5895748086345573e-07,1.3223806450446128e-12,1.3291554947997805e-14,3.5607242195364621e-05,3.3582413753827279e-05,1.0955985138010216e-06,4.8796804362688704e-05,1.0964274899774911e-14,1.2544967509159879e-10,4.3879662256491291e-14,2.5969154289880291e-10,9.7483776903243085e-07,2.460691699248366e-09,3.5568715596984359e-09,7.9135433088378385e-11,6.1133478825189805e-10,9.3539820398643664e-10,1.770096268859398e-09,6.0512247271536689e-07,5.9093000780872844e-10,4.2385962536875382e-10,2.2109625187959773e-15,4.5472656649232042e-08,1.369979914485429e-15,2.2381591978803389e-11,4.1846604266164888e-10,1.2775677727372532e-12,1.569266982188367e-11,4.829858822809707e-09,1.1243069270488504e-11,9.3140651143678386e-12,2.4826802422873995e-11,4.5554609597303041e-17,2.1767145203645488e-11,3.9970893346684401e-11
4.3518849217007866e-07,0.0021795505104537983,1.4773805930165908e-14,1.0577204389672745e-10,3.2672999996624556e-14,1.3288894180846662e-09,1.6613691525906782e-06,1.1134889988063403e-06,2.7618981161205883e-31,2.06500807464387e-31,1.1550492317322836e-23,1.849985749190081e-16,7.7193331347999307e-22,7.3351375299846759e-14,5.778788418370202e-15,9.5079384519715623e-23,4.2623177304164461e-21,1.3719245625668243e-16,4.371707879729252e-17,2.8040141035577095e-28,1.9546747970453995e-16,8.193679413833901e-24,4.6131652967092914e-16,2.4115459313278941e-15,6.6261282062308754e-07,2.6375281608635451e-15,7.1262636817077585e-14,7.296589513915325e-09,2.0111881450560976e-39,4.098201244699791e-19,4.0444975669888672e-15,5.6367007453153188e-17,7.0192831261530222e-26,0.88129999999999997,0.0,0.0,0.0,0.0096192324992331237,0.10872238771720724,9.9999999926437931e-05,1.2999945159295015e-05,7.0999358566197461e-05,2.2165711214872987e-05,9.8095413599275808e-11,4.0759293760959196e-05,4.0922347949146501e-12,6.616500943743538e-07,1.3251696807549386e-12,1.3345866525745503e-14,3.6402325752765489e-05,3.4344161020050458e-05,1.10747617955289e-06,4.966385209084366e-05,1.1212776358104202e-14,1.283006497590384e-10,4.4859678220731232e-14,2.6557891097368751e-10,9.8542002209898927e-07,2.542265930910443e-09,3.6752809388888903e-09,8.2207815756675788e-11,6.3678420113160297e-10,9.8412097319750997e-10,1.7738641724340888e-09,6.1455204551571221e-07,6.0013381254157477e-10,4.3046132320893052e-10,2.2173312658016975e-15,4.7030264843724168e-08,1.6703493951104014e-15,2.2628627295191424e-11,4.387179626815e-10,1.2813252410239613e-12,1.5739275792972536e-11,4.9133731393873726e-09,1.1437388453729085e-11,9.4750445075857517e-12,2.5255928998874111e-11,4.634201239327094e-17,2.2600672032678476e-11,4.1502901923881173e-11
4.3992380339698826e-07,0.002179548607699199,1.5154702447016109e-14,1.0764245037756123e-10,3.2815974869988956e-14,1.3601638567963638e-09,1.6762377797947637e-06,1.1461221262200648e-06,2.9618296892244507e-31,6.5966370889290393e-32,1.2108818948874839e-23,1.9181114869265577e-16,8.0882014621993242e-22,7.5082636529982857e-14,6.0534571792069259e-15,1.0115591861078055e-22,4.448356104352255e-21,1.4300348238179136e-16,4.646894982587457e-17,2.8677751591645916e-28,2.0472133062187294e-16,8.3971979839126777e-24,4.772385132748399e-16,2.4154677241752812e-15,6.7363864233182303e-07,2.6822802192566558e-15,7.3374636781275148e-14,7.5754230002930908e-09,2.1635236502578487e-39,4.0982008071890506e-19,4.2253603355381116e-15,5.9848792089770645e-17,7.4089720388253021e-26,0.88129999999999997,0.0,0.0,0.0,0.0096162229211607803,0.10872145586061271,9.9999999924696445e-05,1.3127362010175622e-05,7.1282250127276421e-05,2.2210235849954047e-05,9.8485509193000081e-11,4.0840976471217769e-05,4.0909940141268862e-12,6.6428131744985012e-07,1.327825356098345e-12,1.3398939822770123e-14,3.7201891434011994e-05,3.511086439196116e-05,1.1193500219388389e-06,5.0534131175787532e-05,1.146289025252023e-14,1.3117024575068114e-10,4.5845221932514954e-14,2.7150074572857841e-10,9.959991130823165e-07,2.6252606871142217e-09,3.7957633638290408e-09,8.5351653044984885e-11,6.628849949547796e-10,1.0346261039128608e-09,1.777453096189411e-09,6.2397475126760245e-07,6.0933076724133407e-10,4.3705810791157316e-10,2.2234862171810719e-15,4.8617589727027043e-08,1.9818496574863966e-15,2.2875588872267616e-11,4.5965489508043473e-10,1.2849592752921672e-12,1.5784366533021738e-11,4.9971249918230129e-09,1.1632257535304053e-11,9.6364794524288432e-12,2.5686270193085509e-11,4.7131643887785473e-17,2.3455107092002076e-11,4.3073370593071025e-11
4.4465911462389787e-07,0.0021795467043328686,1.5543172640582223e-14,1.0952022103653374e-10,3.2954270581893536e-14,1.39164482753146e-09,1.6908509308714905e-06,1.1791574784442425e-06,3.1726437201936509e-31,5.2191236990558433e-32,1.2684439034201482e-23,1.9878357292209654e-16,8.468313731066334e-22,7.6826275971729965e-14,6.3377331797100257e-15,1.0752414091980544e-22,4.6391214937989385e-21,1.4895050925920803e-16,4.9346251378696968e-17,3.3519431993909279e-28,2.1429548702136792e-16,8.6048543335605104e-24,4.9348860171588805e-16,2.4195751098239849e-15,6.8468620707446174e-07,2.7271281025290937e-15,7.5521550904459612e-14,7.8608059898221342e-09,2.3245463671792436e-39,4.0982004145411916e-19,4.411910349322349e-15,6.3497819975771525e-17,7.8145011073864797e-26,0.88129999999999997,0.0,0.0,0.0,0.0096132139254396266,0.10872052354809031,9.9999999922942273e-05,1.3254493831241782e-05,7.1558706075340687e-05,2.2252600071115637e-05,9.8866706830195067e-11,4.0918679379128431e-05,4.0897534685461692e-12,6.6685252317682433e-07,1.3303516397636373e-12,1.3450802535031184e-14,3.8005796619109416e-05,3.5882395544699479e-05,1.1312200417021092e-06,5.1407559863218344e-05,1.1714574688697194e-14,1.3405798141011213e-10,4.6836117542693462e-14,2.774559678977994e-10,1.0065750408058241e-06,2.7096709796204854e-09,3.9183116402177712e-09,8.8567204684632706e-11,6.8964082458634296e-10,1.0869479927430335e-09,1.7808683572189586e-09,6.3338949450492349e-07,6.1851980231877967e-10,4.4364921227403279e-10,2.2294331922717481e-15,5.0234633811009064e-08,2.3047438181075639e-15,2.3122476680476846e-11,4.8128895363166666e-10,1.2884732311488567e-12,1.5827983210936379e-11,5.0811063769492211e-09,1.1827657872686068e-11,9.7983545048940815e-12,2.6117784829314935e-11,4.7923428526799119e-17,2.4330676961267705e-11,4.4682716218126835e-11
4.4939442585080747e-07,0.0021795448003936266,1.5939357326592376e-14,1.1140579048888581e-10,3.3099866882809788e-14,1.4233265432226921e-09,1.7052105620423599e-06,1.2125890202939645e-06,3.394718504975356e-31,-3.1654062372989496e-31,1.3277528547934304e-23,2.0591705268097644e-16,8.8597763690687698e-22,7.8581989763061752e-14,6.6318212860097005e-15,1.1419303443683864e-22,4.8346200025676363e-21,1.5503299738272755e-16,5.2352199222925232e-17,3.7267739500550724e-28,2.2419655551318178e-16,8.8189065640750269e-24,5.1006779948150098e-16,2.4238741341956476e-15,6.9575445272704514e-07,2.7720672471153319e-15,7.7703431448691304e-14,8.1527802507508357e-09,2.4945732352912967e-39,4.0982000678909819e-19,4.6042398529640156e-15,6.7319676423895671e-17,8.2362583676277286e-26,0.88129999999999997,0.0,0.0,0.0,0.0096102055279191426,0.10871959080255629,9.9999999921175661e-05,1.33813411632611e-05,7.1828871063669644e-05,2.2292868687329124e-05,9.923920658481401e-11,4.0992521950920585e-05,4.0885131649104428e-12,6.6936506106420806e-07,1.3327524158471962e-12,1.3501481882907308e-14,3.8813901624503156e-05,3.6658628415986444e-05,1.1430862396058501e-06,5.2284058259478137e-05,1.1967788511915115e-14,1.3696338354731877e-10,4.7832192821443959e-14,2.8344351991122121e-10,1.0171478041525283e-06,2.7954915150529851e-09,4.0429181227893848e-09,9.1854707183202354e-11,7.1705511333300841e-10,1.1411208874380677e-09,1.7841151596672538e-09,6.4279521838622905e-07,6.2769988594046643e-10,4.5023389617529785e-10,2.23517789333242e-15,5.1881393585506478e-08,2.6392970046323785e-15,2.3369290691677261e-11,5.0363220074995009e-10,1.2918703962117049e-12,1.5870166159119366e-11,5.165309509965061e-09,1.2023571332325253e-11,9.9606546426298484e-12,2.6550432855517228e-11,4.8717292818959649e-17,2.5227606218551297e-11,4.6331351963782377e-11
4.541297370777171e-07,0.00217954289591968,1.6343381171244991e-14,1.1329861098804902e-10,3.3221104994989792e-14,1.4552033249110652e-09,1.7193187537834876e-06,1.2464107032117968e-06,3.628432920981515e-31,1.8041951563174419e-32,1.3888257683456939e-23,2.1321276593879614e-16,9.2627135679863796e-22,8.034947938622301e-14,6.9359272739114173e-15,1.2117167383861315e-22,5.0348556951124099e-21,1.6125032891558826e-16,5.5489999478822449e-17,3.8143979820970856e-28,2.3443116190105867e-16,9.032686527771523e-24,5.2697704023477257e-16,2.4283709339461255e-15,7.0684234913229569e-07,2.817093288472785e-15,7.9920327063637939e-14,8.4513862784188377e-09,2.6739246280529883e-39,4.0981997681742693e-19,4.8024404730938248e-15,7.1320039051832775e-17,8.6746337132427769e-26,0.88129999999999997,0.0,0.0,0.0,0.0096071977439550239,0.10871865764650278,9.9999999919396946e-05,1.3507904546238897e-05,7.2092887197414262e-05,2.2331105097480296e-05,9.9603205004287102e-11,4.1062621051090554e-05,4.0872731097478404e-12,6.7182025683471282e-07,1.3350314838576292e-12,1.3551004606995254e-14,3.9626069707131658e-05,3.7439439222896387e-05,1.1549486164324784e-06,5.3163548298360354e-05,1.2222491312488653e-14,1.3988598750360742e-10,4.8833279163361893e-14,2.8946236596394044e-10,1.0277174020643444e-06,2.8827167088172853e-09,4.1695747357796399e-09,9.5214374197198777e-11,7.4513105549081148e-10,1.1971788770581255e-09,1.787198594709044e-09,6.5219090377347948e-07,6.368700231274853e-10,4.5681144592954858e-10,2.2407259009554632e-15,5.3557859740337594e-08,2.9857763083073704e-15,2.3616030879124819e-11,5.2669664467766033e-10,1.2951539885762572e-12,1.5910954860302977e-11,5.2497268199159809e-09,1.2219980279105963e-11,1.0123365256201572e-11,2.6984175320513236e-11,4.9513165292889786e-17,2.6146117435895189e-11,4.8019687286926258e-11
4.588650483046267e-07,0.002179540990948605,1.6755364597102493e-14,1.1519785350108427e-10,3.3346943750145555e-14,1.4872696025092919e-09,1.7331777008392474e-06,1.2806164718930021e-06,3.8741733409027955e-31,5.0498015794022533e-32,1.4516790924709354e-23,2.2067186064986697e-16,9.6772137671665904e-22,8.2128451834412656e-14,7.2502577869884541e-15,1.2846922352084339e-22,5.2398306805434614e-21,1.6760181065222391e-16,5.8762846442521193e-17,3.9848951688281786e-28,2.450059497249595e-16,9.2447154470239503e-24,5.4421718881011397e-16,2.433071737383998e-15,7.1794889739597198e-07,2.8622019800007469e-15,8.2172282921134575e-14,8.7566633193687902e-09,2.8629225576990036e-39,4.0981995155190595e-19,5.0066031922906043e-15,7.5504676927340603e-17,9.13001879423072e-26,0.88129999999999997,0.0,0.0,0.0,0.0096041905884404113,0.10871772410199805,9.999999991760644e-05,1.3634184519412033e-05,7.235089401921731e-05,2.236737129306418e-05,9.9958895089781626e-11,4.112909094752568e-05,4.0860333093899855e-12,6.7421941229162121e-07,1.3371925588823706e-12,1.3599396965423007e-14,4.0442167062615982e-05,3.8224706473391586e-05,1.1668071729830819e-06,5.4045953707549134e-05,1.2478643429480812e-14,1.4282533719688636e-10,4.9839211585316505e-14,2.9551149203864247e-10,1.0382838335413487e-06,2.9713406987128425e-09,4.2982729929463125e-09,9.8646396919750812e-11,7.7387161910801073e-10,1.2551558826948728e-09,1.7901236407446744e-09,6.6157556831173622e-07,6.4602925485533302e-10,4.6338117364051059e-10,2.2460826811207764e-15,5.5264017383509718e-08,3.3444507369896098e-15,2.3862697217457135e-11,5.504942368227062e-10,1.298327159871923e-12,1.5950387979874791e-11,5.3343509451899615e-09,1.2416867565842697e-11,1.0286472140389917e-11,2.7418974350788156e-11,5.0310976454614767e-17,2.7086431173178014e-11,4.974812792634183e-11
4.636003595315363e-07,0.0021795390855173483,1.7175427177329481e-14,1.1710259452386483e-10,3.3456914893149911e-14,1.5195199152952854e-09,1.7467897034083368e-06,1.3152002704975449e-06,4.1323222703117839e-31,7.4579756977842696e-31,1.5163287141444519e-23,2.2829545595597454e-16,1.0103381989926446e-21,8.391861962993209e-14,7.5750202960276417e-15,1.3609493476896099e-22,5.4495451984297949e-21,1.740866770173403e-16,6.2173920499693431e-17,4.4038873506639487e-28,2.5592757885887517e-16,9.4550921825119287e-24,5.6178904358700426e-16,2.4379828633001551e-15,7.2907312918632297e-07,2.9073892093563264e-15,8.4459340830858742e-14,9.0686493956452654e-09,3.0618918395660225e-39,4.0981993096219389e-19,5.2168183246179087e-15,7.9879449686230616e-17,9.6028069167625905e-26,0.88129999999999997,0.0,0.0,0.0,0.0096011840758352465,0.1087167901906865,9.9999999915804347e-05,1.376018162124329e-05,7.2603028500029508e-05,2.2401727863366182e-05,1.003064662836027e-10,4.1192043321191443e-05,4.08479376998446e-12,6.7656380523381657e-07,1.3392392719026267e-12,1.3646684732135885e-14,4.1262062818028529e-05,3.9014310972888109e-05,1.1786619100768682e-06,5.4931199974991481e-05,1.2736205952807535e-14,1.4578098514805184e-10,5.0849828717616698e-14,3.0158990588459168e-10,1.0488470976410124e-06,3.0613573581411114e-09,4.4290040170010125e-09,1.0215094447946194e-10,8.0327954893057303e-10,1.3150856487907839e-09,1.7928951637975839e-09,6.7094826551739087e-07,6.5517665716192793e-10,4.699424165616522e-10,2.2512535782732957e-15,5.6999846253975006e-08,3.7155911671436284e-15,2.4109289682676419e-11,5.7503686926296959e-10,1.3013929929728576e-12,1.5988503346654195e-11,5.419174729063621e-09,1.2614216522891228e-11,1.0449961485584304e-11,2.785479312755149e-11,5.1110658745469564e-17,2.8048765974768052e-11,5.1517075895424388e-11
4.683356707584459e-07,0.0021795371796622253,1.7603718143692959e-14,1.19013635613674e-10,3.3595714806353787e-14,1.5519489122502114e-09,1.7601571568039705e-06,1.3501560485527761e-06,4.4032815799243187e-31,4.8732137364518158e-32,1.5827899689447535e-23,2.3608464044315562e-16,1.0541282130175477e-21,8.5719700893083974e-14,7.9104230594393904e-15,1.4405814554690461e-22,5.6639977039687374e-21,1.8070409306557497e-16,6.5726386109588917e-17,4.7043581989885807e-28,2.6720272414782293e-16,9.6756257971752231e-24,5.7969333839428827e-16,2.4431107254819477e-15,7.4021410603801267e-07,2.9526508489176728e-15,8.6781539287542e-14,9.3873813291295812e-09,3.2711618456525312e-39,4.0981991510996134e-19,5.4331754922823549e-15,8.4450306635036491e-17,1.0093392942448046e-25,0.88129999999999997,0.0,0.0,0.0,0.0095981782201924586,0.10871585593379127,9.9999999913991005e-05,1.3885896389416177e-05,7.2849425035180168e-05,2.2434234002185341e-05,1.0064610446387245e-10,4.1251587278654948e-05,4.083554497505908e-12,6.7885468941983372e-07,1.3411751702005408e-12,1.3692893196171416e-14,4.208562902128739e-05,3.9808135827658903e-05,1.1905128285506439e-06,5.581921431535221e-05,1.2995140724307154e-14,1.4875249249538815e-10,5.1864972791013505e-14,3.0769663696995739e-10,1.0594071934774252e-06,3.1527603089996501e-09,4.5617585585839358e-09,1.0572816434525617e-10,8.3335736945807011e-10,1.3770017348846133e-09,1.7955179180372396e-09,6.8030808387509691e-07,6.6431134026429788e-10,4.7649453646260144e-10,2.256243823282738e-15,5.8765320930141888e-08,4.0994702938570292e-15,2.4355808252132177e-11,6.0033637236850272e-10,1.3043545043556041e-12,1.6025337970253198e-11,5.5041912153032042e-09,1.2812010947888906e-11,1.0613819869283479e-11,2.8291595864077e-11,5.1912146500520071e-17,2.9033338362741352e-11,5.332692947124662e-11
