Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60)
7.374634399125664e-13,0.0018870590618590708,6.2226149812308202e-22,1.47616376587083e-17,1.7137072505836501e-15,6.2168430489739553e-22,4.6929173333887715e-15,8.8415316492966342e-24,-1.8110228038071389e-31,-5.0275437585223851e-19,-6.0078855332315521e-37,5.0275547947851492e-19,1.9967454721001825e-31,3.9407424933963381e-19,-4.7227389018864519e-26,-1.8118494658285668e-31,2.1018511585908361e-37,8.6072757966782241e-30,1.0119231457451657e-38,-6.118484991704932e-43,-4.9000321524020393e-32,1.3553554714372219e-28,1.1320572531945079e-25,-1.0564856675620291e-24,4.5156981473448312e-18,2.7352544003761613e-29,1.3978429599086206e-33,6.9949347243445014e-27,-4.2272640390654459e-43,9.5897137711511393e-38,2.7448751850601068e-30,2.086136830361995e-39,8.1836816539610765e-51,0.88129999999999997,0.0,0.0,0.0,0.0098899900542320975,0.10880299998563113,9.9999999999999625e-05,3.4979276023029844e-10,4.3366374226382902e-09,4.3322008993068812e-09,2.9818814033415789e-15,9.3963571576934988e-12,5.2157108901736287e-10,4.9648479801219818e-12,1.4283671263615906e-19,5.051208948943999e-20,2.4096230232624725e-20,7.6582356987726629e-16,1.6768540526940902e-10,1.8075965538460476e-14,2.2944980398642834e-22,1.8046251179399964e-23,2.7289145478600777e-25,2.9823882036814604e-25,2.2349284614350115e-10,2.0927969927917093e-29,3.6151420093272205e-33,1.3844354529322799e-34,6.6723414773295365e-39,3.5185353716211542e-39,3.7669185997128881e-15,4.5138008559463898e-18,1.5546246045471531e-21,3.4278003244413298e-22,6.8014912250404989e-16
7.431879163508343e-13,0.0018870590618586622,6.3252997344642082e-22,1.5005138182571953e-17,1.6996687309792327e-15,6.3193920177897351e-22,4.7412826728558791e-15,9.0000858156127647e-24,-1.8199972318396132e-31,-3.8345432610947305e-21,-5.96326212917737e-37,3.835651205048266e-21,2.0138216172072033e-31,3.8593295811401677e-19,-4.6137960193306166e-26,-1.820871845081779e-31,2.2068642087016749e-37,8.7572879594784239e-30,1.0570690981495901e-38,-6.2221608168183067e-43,-4.6342063015572882e-32,1.3627824009158123e-28,1.1562609917277462e-25,-1.0619085509872777e-24,4.6216023614456066e-18,2.8211393809619187e-29,1.4529259983412607e-33,7.2138990050570988e-27,-4.3692563860966916e-43,9.9466214678075443e-38,2.8263724023034731e-30,2.1483412470512611e-39,8.5003777751064567e-51,0.88129999999999997,0.0,0.0,0.0,0.0098899899770699528,0.10880299998541486,9.9999999999999639e-05,3.5250798410624942e-10,4.3702684397874726e-09,4.3657559053800447e-09,3.0050098230652168e-15,9.5424385447074099e-12,5.2357026148217945e-10,5.0349591446557921e-12,1.4505748489405214e-19,5.1225413847304334e-20,2.4667120616722651e-20,7.777550255548711e-16,1.6984809872647935e-10,1.835758163237038e-14,2.3271478296686151e-22,1.8469578393399545e-23,2.7806945089366566e-25,3.0645087160222428e-25,2.2637530647205953e-10,2.1681079150489811e-29,3.775616029541277e-33,1.4458945148776146e-34,7.0245662902681233e-39,3.6830478303061299e-39,3.8255473452906594e-15,4.6196525997178696e-18,1.5967900498345733e-21,3.5308733784634739e-22,6.8536459639888588e-16
7.546368692273703e-13,0.0018870590618578378,6.5296996245132961e-22,1.5489822161246393e-17,1.6861606792896929e-15,6.5235140183386958e-22,4.838582178030919e-15,9.3223698422856741e-24,-1.8296304460612461e-31,-7.3890145650283428e-21,-5.783245206443781e-37,7.3901237620998485e-21,2.0511821523954557e-31,3.759432839127832e-19,-4.4776322310900798e-26,-1.8305957054894103e-31,2.422918271935217e-37,9.0520942794196556e-30,1.1497030371614605e-38,-6.3311479924325963e-43,-3.9496904119107906e-32,1.370760661525826e-28,1.2056019089095529e-25,-1.0645350725273003e-24,4.8383490678036585e-18,2.9989566322717165e-29,1.5682941006138759e-33,7.6624752210386824e-27,-4.6544380428035262e-43,1.0664484697917252e-37,2.9945935081266105e-30,2.2740397300210171e-39,9.1272874259610105e-51,0.88129999999999997,0.0,0.0,0.0,0.009889989822746803,0.10880299998497779,9.9999999999999639e-05,3.5793843172816434e-10,4.4375293192538979e-09,4.4328625508303776e-09,3.0512658686833583e-15,9.8379648018229927e-12,5.2751003141104884e-10,5.176350016185249e-12,1.4955016545285871e-19,5.2663951887571941e-20,2.5836063417500923e-20,8.0189446568345625e-16,1.7419809510329911e-10,1.8927340318911723e-14,2.3929972917593463e-22,1.9335982047303325e-23,2.8858246696649265e-25,3.2334191575919374e-25,2.3217302688196999e-10,2.324958655803369e-29,4.1139407991446868e-33,1.5754684244496882e-34,7.7761419333536575e-39,4.0312101109287261e-39,3.9441593617243394e-15,4.8362913459988527e-18,1.6834653992024177e-21,3.7437700175365306e-22,6.9580769211526719e-16
7.603613456656382e-13,0.0018870590618574208,6.6315923112231015e-22,1.5731427123091119e-17,1.6922055091537127e-15,6.6252645689980707e-22,4.8875120209047265e-15,9.4861165607353156e-24,-1.8297126810622218e-31,1.4114484538777802e-22,-5.680807947300849e-37,-1.4003555678703853e-22,2.069312641973789e-31,3.7611401264860453e-19,-4.4766307914922228e-26,-1.8307185469662384e-31,2.5339049256953572e-37,9.1973314952148411e-30,1.1971801596123211e-38,-6.33250236294635e-43,-3.5766915676266984e-32,1.370858505084606e-28,1.230741399246882e-25,-1.0646329615869106e-24,4.9492167494545741e-18,3.0909515463177245e-29,1.6286609901242467e-33,7.8920803898540226e-27,-4.7972482730288768e-43,1.1024390838613364e-37,3.0813620370412125e-30,2.339029810710753e-39,9.434161889838267e-51,0.88129999999999997,0.0,0.0,0.0,0.0098899897455857946,0.108802999984757,9.9999999999999652e-05,3.6065365547412854e-10,4.471159190276823e-09,4.4664141904626363e-09,3.0743935003729155e-15,9.9874094168799304e-12,5.2945100718723821e-10,5.2476260118938556e-12,1.5182206987625061e-19,5.3389127809516195e-20,2.6434262788690992e-20,8.1410244820943485e-16,1.7638523908004414e-10,1.9215482861582005e-14,2.4261952287421144e-22,1.9779159384445268e-23,2.9391754012477102e-25,3.320240319609923e-25,2.3508807512246426e-10,2.4065772390871077e-29,4.2921131109331164e-33,1.6437064632574142e-34,8.1766406133940135e-39,4.2152544050817265e-39,4.0041425769446194e-15,4.947103516819242e-18,1.7279903669509977e-21,3.8536537957274208e-22,7.0103978612889643e-16
7.718102985421741e-13,0.0018870590618565797,6.8364230512194735e-22,1.6217104069829888e-17,1.7109324949154693e-15,6.8298045701360815e-22,4.9859264200017189e-15,9.8188597247240323e-24,-1.8271843296001685e-31,4.0412280129695583e-21,-5.4629998457417376e-37,-4.040119309907419e-21,2.1055531286090387e-31,3.7914204196734549e-19,-4.5095131088148388e-26,-1.8282689236382278e-31,2.7615450310395673e-37,9.4878441274718086e-30,1.294455330044055e-38,-6.3046505699427648e-43,-2.7894666049597254e-32,1.3688334981012887e-28,1.2819641376139588e-25,-1.0637061411832827e-24,5.1760037373850342e-18,3.2812723289770083e-29,1.7549696614143515e-33,8.3619779211321932e-27,-5.0828091534315798e-43,1.1744861302764868e-37,3.2603271610409743e-30,2.4741276071816949e-39,1.0068088394621431e-50,0.88129999999999997,0.0,0.0,0.0,0.009889989591264893,0.10880299998431089,9.9999999999999652e-05,3.6608410283607104e-10,4.5384177852098227e-09,4.5335141041789422e-09,3.1206479747651312e-15,1.0289660982488661e-11,5.3327607224116937e-10,5.3913299119109401e-12,1.5641699731885539e-19,5.4851199736873461e-20,2.7658485294154323e-20,8.3879493374895907e-16,1.8078342709356614e-10,1.9798294223066198e-14,2.493133198551339e-22,2.0685717309226327e-23,3.0474494254781857e-25,3.4986926685513357e-25,2.4095002585716119e-10,2.5764006473344231e-29,4.6673037548438207e-33,1.7874012179950298e-34,9.0300455174415295e-39,4.6042875879274394e-39,4.125463282324725e-15,5.1737763686823273e-18,1.8194525627614767e-21,4.0804437567073298e-22,7.1150812958113373e-16
7.832592514187101e-13,0.0018870590618557267,7.0431084824718604e-22,1.6707164420494154e-17,1.7212022919348409e-15,7.0361905296467837e-22,5.0850880531605731e-15,1.0158657203627182e-23,-1.8269108600714019e-31,-2.024634953008407e-19,-5.1701423613711008e-37,2.0246459653379902e-19,2.1454599330340352e-31,3.7884632659597147e-19,-4.4992287341508419e-26,-1.8280774172875465e-31,2.9966852580763257e-37,9.7796698573173236e-30,1.3948352933633694e-38,-6.2722491684668102e-43,-1.8681497813770932e-32,1.3685000151981373e-28,1.3344527180553003e-25,-1.0563325550985969e-24,5.409610174942646e-18,3.4802476263264269e-29,1.8889961626821107e-33,8.8462200266689879e-27,-5.3680651843124242e-43,1.2465587481363919e-37,3.4466799149319572e-30,2.6138840784999625e-39,1.0743918080722815e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899894369454781,0.10880299998385878,9.9999999999999652e-05,3.715145500246995e-10,4.6056748457862689e-09,4.6006095313476518e-09,3.1669013939769898e-15,1.0596394812212844e-11,5.3702651583048607e-10,5.5365574834387465e-12,1.6108006996827594e-19,5.6328774246031719e-20,2.8920297087708918e-20,8.6385610692500571e-16,1.8521296626142427e-10,2.0389807121663924e-14,2.5607882473821236e-22,2.1619549192861738e-23,3.1578218117060873e-25,3.6836626256590358e-25,2.4685376174336129e-10,2.7552755488430181e-29,5.0687514572406978e-33,1.9411534181531299e-34,9.957456556366454e-39,5.0226454828425871e-39,4.2485895022263571e-15,5.4072644470773596e-18,1.9141813490854996e-21,4.3168000314793326e-22,7.219667164026561e-16
7.94708204295246e-13,0.0018870590618548628,7.2511768108340341e-22,1.7200487628820122e-17,1.726123319735926e-15,7.2439505254359595e-22,5.1849868297611318e-15,1.0505574469283157e-23,-1.8291510595015112e-31,-4.2938682551934554e-20,-4.8662687877886271e-37,4.2939775057919776e-20,2.1867423645468554e-31,3.7624474981013796e-19,-4.4590000857122062e-26,-1.8304017651811839e-31,3.2394188352169686e-37,1.0071579387127856e-29,1.4983344131728042e-38,-6.2587878465047344e-43,-8.9905331919437544e-33,1.3701713659316671e-28,1.3882160279464408e-25,-1.0480058876543641e-24,5.650136794037398e-18,3.6881358418689916e-29,2.0310890860525993e-33,9.3449258677114306e-27,-5.65331507305442e-43,1.3187349624790833e-37,3.6406013382896257e-30,2.761315379920855e-39,1.1466184214484057e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899892826275274,0.10880299998340068,9.9999999999999666e-05,3.7694499704001492e-10,4.6729303890801555e-09,4.6677004729886161e-09,3.2131537694430901e-15,1.0907609886353182e-11,5.4070379248951496e-10,5.6832941688997571e-12,1.6581127232171775e-19,5.7821703221050715e-20,3.0220287911126338e-20,8.8928595988671153e-16,1.8967324547962931e-10,2.0990021360167652e-14,2.6291535638421157e-22,2.2581058566588233e-23,3.2702944241453014e-25,3.8752753381477441e-25,2.5279846829543321e-10,2.9435298974657058e-29,5.4978451954207821e-33,2.105495199477028e-34,1.0964017284777873e-38,5.4720576446132406e-39,4.3735210142026178e-15,5.6476683991042669e-18,2.0122370300923738e-21,4.5629676878182685e-22,7.3241780344069521e-16
8.176061100483179e-13,0.0018870590618531005,7.6692216046598904e-22,1.8191601370500846e-17,1.7212147056998843e-15,7.6613515642465778e-22,5.3869850361623342e-15,1.1221030316320193e-23,-1.840488608638299e-31,1.614233209467721e-19,-4.2891294921891795e-37,-1.6142224437310941e-19,2.2678215343200917e-31,3.651304860305303e-19,-4.3017927751216106e-26,-1.8419133776774367e-31,3.747854615162121e-37,1.0649840862017716e-29,1.7146532410553944e-38,-6.2943278743053389e-43,1.1035596284582086e-32,1.3788000582583674e-28,1.499601540917603e-25,-1.0336701656994423e-24,6.1523534432536945e-18,4.1317033215379779e-29,2.3409200408765336e-33,1.0385961597682009e-26,-6.2249407282206181e-43,1.4636953281254236e-37,4.0518804171232963e-30,3.0830659480830558e-39,1.3038349797192524e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899889739958741,0.10880299998246658,9.9999999999999666e-05,3.8780589055070942e-10,4.8074369838529108e-09,4.8018689037655678e-09,3.3056554310555209e-15,1.1543479690229327e-11,5.4784452518320069e-10,5.981237332848936e-12,1.754780041468827e-19,6.0853039039212324e-20,3.2937170201614615e-20,9.4125167405365066e-16,1.9868363761779473e-10,2.2216553076875705e-14,2.7679880652058277e-22,2.4588723769389967e-23,3.50154717391881e-25,4.278930115573454e-25,2.6480761271323905e-10,3.3495195279415021e-29,6.4447759551765612e-33,2.4681715837746867e-34,1.3236526648030093e-38,6.4713366499343716e-39,4.6287990248191473e-15,6.1496264501023893e-18,2.2185704066399481e-21,5.0857275421529118e-22,7.5329971728502632e-16
8.405040158013898e-13,0.0018870590618512931,8.0794209265979464e-22,1.9163999933949503e-17,1.6604658682289776e-15,8.0708701410717709e-22,5.5920388105356518e-15,1.1965759382341392e-23,-1.897570893931031e-31,-8.3789133428522021e-19,-3.1918574371410723e-37,8.3789234451950976e-19,2.3799746781869806e-31,3.3199237300235715e-19,-3.8586275197651883e-26,-1.8991949162066852e-31,4.2875141298264503e-37,1.1193953185379346e-29,1.9430658475077194e-38,-6.2872930833805547e-43,3.9972176646266203e-32,1.4219718077250464e-28,1.6161885042348544e-25,-9.7197177585480508e-25,6.6834593007939465e-18,4.6141150778241454e-29,2.687454160914436e-33,1.1484845323522538e-26,-6.8070958299794861e-43,1.611800110139645e-37,4.4956365002983231e-30,3.4181996050328356e-39,1.4696484336116252e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899886653697564,0.10880299998150868,9.9999999999999707e-05,3.9866678336816071e-10,4.9419376491612493e-09,4.9360194046640793e-09,3.3981530151759247e-15,1.2197262240998826e-11,5.5470937231754576e-10,6.2850455943338278e-12,1.8541706884004584e-19,6.3944049238433517e-20,3.5813868043034618e-20,9.9469201297302036e-16,2.0780993914675704e-10,2.3477887823471947e-14,2.9095834283843847e-22,2.6711940620146618e-23,3.741220276674699e-25,4.7106600478431421e-25,2.7697124240224641e-10,3.7971136367398578e-29,7.520192437401797e-33,2.8800648171740164e-34,1.5894156066279785e-38,7.6174428874315243e-39,4.8912955354888283e-15,6.6804554546028023e-18,2.4389355477729479e-21,5.6507231732720006e-22,7.7412332540655518e-16
8.634019215544617e-13,0.0018870590618494415,8.4674927944457437e-22,2.0083769386405111e-17,1.5385727011659474e-15,8.4582233126832702e-22,5.8001615040158981e-15,1.2740304313115427e-23,-1.9534808450378551e-31,-1.0719454887515366e-18,-1.3035020774697689e-37,1.0719463562378346e-18,2.544828522232302e-31,2.7388583585949648e-19,-3.0913329663431298e-26,-1.9553348013861503e-31,4.8578500824725447e-37,1.1667009989340755e-29,2.1825496277177481e-38,-6.1046822464849595e-43,8.1982976039964951e-32,1.4647293298241289e-28,1.7380420683534612e-25,-8.3705254418049499e-25,7.2442597810857527e-18,5.1375728580507023e-29,3.0738571402186943e-33,1.2639597039973958e-26,-7.4065743333173077e-43,1.7648768845734963e-37,4.9733614205715068e-30,3.756884549646843e-39,1.6277304350279869e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899883567489626,0.10880299998052714,9.9999999999999747e-05,4.0952767549237488e-10,5.0764324892959354e-09,5.0701519838346332e-09,3.4906465924681662e-15,1.2868949389305732e-11,5.6130899843180389e-10,6.5946073447144318e-12,1.9562834250410246e-19,6.7093598257636169e-20,3.8855132391138468e-20,1.0496069137493499e-15,2.1704766949678044e-10,2.477402407648452e-14,3.0538874233514105e-22,2.8953936359927785e-23,3.9893245225468196e-25,5.1714696219990293e-25,2.8928338561340172e-10,4.2891576936154644e-29,8.7370405007364585e-33,3.3461349253340366e-34,1.8988292755056214e-38,8.9269898701628436e-39,5.1610087682715806e-15,7.2409601406421586e-18,2.6738156269749522e-21,6.2599868211778969e-22,7.9488215081965618e-16
8.862998273075336e-13,0.0018870590618475453,8.838250193158281e-22,2.0962335521160715e-17,1.5260319811290435e-15,8.828223118839197e-22,6.010985120070605e-15,1.3545190002963179e-23,-1.9656975152492514e-31,7.1222555742087543e-19,-8.0767609817194061e-38,-7.122247094897336e-19,2.6364444509602282e-31,2.5900526966196702e-19,-2.8855126267995403e-26,-1.9677406168839101e-31,5.4548087655753619e-37,1.2080760533453771e-29,2.4317649917605712e-38,-6.0382768459051747e-43,1.0690507931603538e-31,1.4738748763070051e-28,1.8652248097711317e-25,-8.1958490851291833e-25,7.835560096993759e-18,5.7043399301864081e-29,3.5034739477581538e-33,1.3847447216190686e-26,-8.0184649993338867e-43,1.921599297428971e-37,5.4865647017656508e-30,4.195637886831946e-39,1.7773500656399664e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899880481331196,0.10880299997952206,9.9999999999999761e-05,4.2038856692335736e-10,5.2109217823762828e-09,5.2042666494240875e-09,3.5831363534633423e-15,1.3558532989560563e-11,5.6765364732106425e-10,6.9098131443308682e-12,2.0611170129921061e-19,7.0300572603900571e-20,4.2065729292647067e-20,1.1059963197648255e-15,2.2639252486840705e-10,2.6104960361721143e-14,3.20084884737018e-22,3.1317937774397327e-23,4.2458690978163381e-25,5.6623645571835583e-25,3.0173830619888154e-10,4.8285988334441485e-29,1.0109148116671384e-32,3.8716800440142355e-34,2.2575474548978483e-38,1.0417958604609143e-38,5.437936945969917e-15,7.8319450312904423e-18,2.9236940754832136e-21,6.9155821829506945e-22,8.1572724188099509e-16
9.091977330606055e-13,0.0018870590618456059,9.2197367418315676e-22,2.1866283612378777e-17,1.665011452120959e-15,9.2089121866606836e-22,6.2244119232499943e-15,1.4380914935202544e-23,-1.9453253466148013e-31,1.0809566769871806e-18,-2.3326543835488793e-37,-1.0809556639910435e-18,2.6112917968612791e-31,3.0575058984740258e-19,-3.4799866305049133e-26,-1.9474943128346772e-31,6.0727829449958501e-37,1.2507468031707523e-29,2.6901187008241265e-38,-6.1789153286127443e-43,1.0542967500020597e-31,1.4562057557330725e-28,1.9977968755389529e-25,-9.7870274654440291e-25,8.458165262619484e-18,6.3167402420568494e-29,3.9798318227610306e-33,1.5107565508917666e-26,-8.6309599496867504e-43,2.0787943820436995e-37,6.0367720278566169e-30,4.7665832273272519e-39,1.9656349038766055e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899877395219864,0.10880299997849352,9.999999999999972e-05,4.3124945766111384e-10,5.3454056813248528e-09,5.3383634095757443e-09,3.6756224052578367e-15,1.4266004899887838e-11,5.737531660681148e-10,7.2305556488337866e-12,2.1686702144199336e-19,7.3563880103101282e-20,4.5450439670419777e-20,1.1638601818686718e-15,2.358403681357775e-10,2.7470695258178744e-14,3.3504174340889336e-22,3.3807171214415265e-23,4.5108618188939376e-25,6.1843515762438266e-25,3.1433049015513405e-10,5.4184846227885782e-29,1.165124754631334e-32,4.462344934520209e-34,2.671769730083346e-38,1.2109756481248446e-38,5.7220782921147369e-15,8.4542144476614308e-18,3.1890545181830304e-21,7.619602947597787e-22,8.36699288785289e-16
9.320956388136775e-13,0.0018870590618436211,9.6348178432171101e-22,2.2849903485971278e-17,1.8150693037255722e-15,9.6231548323449285e-22,6.4409758019272416e-15,1.5248001208084921e-23,-1.9736929746071846e-31,2.4371594659939337e-19,-3.0690141554595168e-37,-2.4371483187192734e-19,2.6080182435406778e-31,3.5756539820457298e-19,-4.1401098251435122e-26,-1.9759854273170987e-31,6.7102569487813169e-37,1.3006835899858646e-29,2.9583896305135631e-38,-6.2955818617046717e-43,1.1577881381483085e-31,1.4767296414291253e-28,2.1358160970481179e-25,-1.0737297248358212e-24,9.1128800947405269e-18,6.9771579838200664e-29,4.5066441816544591e-33,1.6422640488206729e-26,-9.2438723696738655e-43,2.2364123289402455e-37,6.6255264692805936e-30,5.354907164624516e-39,2.2120378753453819e-50,0.88129999999999997,0.0,0.0,0.0,0.0098899874309155197,0.10880299997744168,9.999999999999968e-05,4.4211034770564923e-10,5.4798841516305653e-09,5.4724422724291823e-09,3.7681047240502507e-15,1.4991356982098981e-11,5.7961702398095846e-10,7.556729542931097e-12,2.2789417920512696e-19,7.6882449225853328e-20,4.901405920640046e-20,1.2231984507407849e-15,2.4538722089027494e-10,2.8871227367026196e-14,3.5025438566079569e-22,3.6424862608576628e-23,4.7843093094074295e-25,6.7384382316917942e-25,3.2705463501856849e-10,6.0619624738873438e-29,1.3379000876006046e-32,5.1241307867299178e-34,3.1482743609087157e-38,1.4023281817548737e-38,6.0134310309565737e-15,9.108572510513186e-18,3.4703807261154939e-21,8.3741716581627761e-22,8.5767296428064972e-16
