Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246)
1.5665242058361014e-12,0.002140385730429265,4.4940711194687494e-21,8.1416567200367543e-17,-7.4032797698931286e-16,4.4269307317101306e-21,4.7544993811135222e-14,2.7306220349861553e-22,-1.7831633527915925e-30,-2.3531122179691114e-20,7.8464321538667052e-35,2.3506306555150535e-20,1.8485273722568121e-29,-5.3015247235215021e-18,1.3237537537034545e-24,-1.7887934771880893e-30,-6.3476757494539713e-35,-4.108801303771151e-28,-9.7307995160399853e-37,1.1689226923860074e-41,1.0244932401849926e-28,2.0152479294122003e-28,4.2784560390373114e-23,2.3488751000417406e-23,3.7799890035156876e-16,1.3431633622240038e-26,1.5596315747680291e-30,2.8637084371709469e-25,-2.1083228590978299e-41,1.2384117095924136e-36,2.0847089347641391e-27,3.5296754477695283e-36,-7.3400455483743608e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899469148208633,0.10880299988233312,0.0001000000000000054,1.6996315711070828e-09,2.0329249575631984e-08,2.0275995733880391e-08,9.5887136743495153e-15,8.5374097783251278e-11,3.37033754027756e-09,3.2235715694663297e-11,1.0383068530609249e-18,2.6877860873649311e-19,6.0382189955652982e-19,1.0235255621746265e-14,2.8993998168428524e-09,2.422781057966484e-13,2.3858396330423722e-21,1.1702962732141192e-21,1.4144090790245883e-23,5.284744003419178e-23,4.3925944338341477e-09,1.0203339075762549e-26,3.556811778324372e-30,3.0191704541041145e-31,2.8527233074145576e-35,8.5707718248581172e-36,9.816608996166609e-14,3.779989431536124e-16
1.570183202518182e-12,0.0021403857304281627,4.4908740860421283e-21,8.1349161347589017e-17,-6.7852713699970217e-16,4.4232651617465392e-21,4.770366132054074e-14,2.7465089501958435e-22,-1.783594500988603e-30,3.2872218485683275e-18,7.7539717120554248e-35,-3.2872466066967456e-18,1.8510344161678681e-29,-5.2938682436877921e-18,1.3220479993800791e-24,-1.7892427385471806e-30,-6.4234341362214067e-35,-4.1359938643971258e-28,-9.8456360120087905e-37,1.1680610545095261e-41,1.0323146180052523e-28,2.0152964362016342e-28,4.3035205856740216e-23,2.343295062103853e-23,3.8064936912756525e-16,1.3557434326887685e-26,1.5779184971727222e-30,2.8732848880841742e-25,-2.1265483548940266e-41,1.2439271464794407e-36,2.1021966876533521e-27,3.5691038367205389e-36,-7.4459912040847285e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899467909519031,0.10880299988181805,0.0001000000000000054,1.7036014549409585e-09,2.0376689890701395e-08,2.0323157893518128e-08,9.611091125266969e-15,8.5770339085245912e-11,3.3715240544067832e-09,3.235436074378076e-11,1.0431259646342664e-18,2.6976786796257951e-19,6.081906060981108e-19,1.0283108774812841e-14,2.9087809400029365e-09,2.4341076949778931e-13,2.3946624774177645e-21,1.178508195766855e-21,1.4215223055357433e-23,5.3245193506812155e-23,4.4068068506150359e-09,1.0305424815265689e-26,3.6011577899680647e-30,3.0568259772743512e-31,2.8953177318235107e-35,8.6885325944362799e-36,9.8623674381824791e-14,3.8064941218041415e-16
1.5738421992002627e-12,0.002140385730427059,4.4877557059442969e-21,8.1283162026465087e-17,-6.8011210433874931e-16,4.4196760802650068e-21,4.7862677478022901e-14,2.7624563145802898e-22,-1.7837738748482693e-30,-4.4244413416124226e-18,7.7558158399457286e-35,4.4244164987284299e-18,1.8558765142869677e-29,-5.3037115043363957e-18,1.324521387067223e-24,-1.7894505803564538e-30,-6.4997164523043268e-35,-4.1632181938797066e-28,-9.9612944610814851e-37,1.1693512317845531e-41,1.0406047240025997e-28,2.0150990302727471e-28,4.3286660788672679e-23,2.3515222797413172e-23,3.8331217812801716e-16,1.3684116048145878e-26,1.5963764941310889e-30,2.8828536177171351e-25,-2.1447767345543983e-41,1.2494453767011556e-36,2.1197867547960855e-27,3.6084433072804594e-36,-7.5530457291777265e-47,0.88129999999999997,0.0,0.0,0.0,0.009889946667083151,0.10880299988130196,0.00010000000000000539,1.7075713386940556e-09,2.042413004706259e-08,2.0370319147516342e-08,9.633468503594228e-15,8.6167483655115929e-11,3.3727021363725898e-09,3.2473110981272752e-11,1.0479560620041261e-18,2.7075800425740298e-19,6.125809052233255e-19,1.033107348548242e-14,2.9181653534255942e-09,2.445460732818912e-13,2.4034932684756256e-21,1.1867584100570023e-21,1.42865329977873e-23,5.3644944536854252e-23,4.4210242521695374e-09,1.0408277822736952e-26,3.6459466824236503e-30,3.0948577549053848e-31,2.9384427239751185e-35,8.8076315899962307e-36,9.9082315692943622e-14,3.8331222143248177e-16
1.5775011958823434e-12,0.0021403857304259535,4.4851178834190336e-21,8.1225960261077969e-17,-5.1621710325506696e-16,4.4165653865216492e-21,4.8021571016902116e-14,2.7784641977704486e-22,-1.7847267185923206e-30,1.2413901271356515e-17,7.501458560303626e-35,-1.2413925812654223e-17,1.8543639477961709e-29,-5.2664539902502645e-18,1.3157468715664614e-24,-1.7904040003476584e-30,-6.5765401313307994e-35,-4.1903609683697574e-28,-1.0077774790617094e-36,1.1648171390331701e-41,1.0477953984838785e-28,2.0156425157746681e-28,4.3538925472690368e-23,2.3222401527646285e-23,3.8598735582189664e-16,1.3811682882315353e-26,1.6150067619676035e-30,2.8924152779567859e-25,-2.163011969673786e-41,1.2549673270171827e-36,2.1374794653386404e-27,3.6492539467654186e-36,-7.6607573136968051e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899465432144146,0.10880299988078489,0.00010000000000000536,1.7115412223663748e-09,2.0471570237902641e-08,2.0417479495972096e-08,9.6558458932061027e-15,8.6565531395823737e-11,3.3738718461218719e-09,3.2591965992264987e-11,1.0527971439903061e-18,2.7174901416166065e-19,6.1699285542569602e-19,1.0379149753738668e-14,2.9275530337183724e-09,2.456840171466347e-13,2.4123320010931107e-21,1.1950470048517874e-21,1.4358020601026709e-23,5.4046698105444444e-23,4.4352466030580765e-09,1.0511901944886057e-26,3.6911817760358282e-30,3.1332686102213013e-31,2.9821035761949653e-35,8.9280808579852282e-36,9.954201384595108e-14,3.8598739937878802e-16
1.581160192564424e-12,0.0021403857304248455,4.4842576785443155e-21,8.1201409206846938e-17,-2.816435009370937e-18,4.4152301358769598e-21,4.8179852779327475e-14,2.7945325333325164e-22,-1.7881210703231603e-30,3.5163215353173066e-17,6.6264440962021212e-35,-3.5163238655944481e-17,1.8374638063333519e-29,-5.1143562967633113e-18,1.2795482423750833e-24,-1.7937309891057504e-30,-6.653963807993048e-35,-4.2170197240910206e-28,-1.0195069885204195e-36,1.1460791182385398e-41,1.0522535226399209e-28,2.0176009958402642e-28,4.3792000193409836e-23,2.2020065555868686e-23,3.8867493067682526e-16,1.3940138935685652e-26,1.633810502575838e-30,2.9019722680743071e-25,-2.1812702165855913e-41,1.2604957828773478e-36,2.1552751465237317e-27,3.6931603869582058e-36,-7.7675321498843996e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899464193454856,0.10880299988026679,0.0001000000000000052,1.7155111059579155e-09,2.0519010665788245e-08,2.0464638938982518e-08,9.6782233929584263e-15,8.6964482210342277e-11,3.3750332431665326e-09,3.2710925365584072e-11,1.057649209412736e-18,2.7274089424690476e-19,6.2142651523902487e-19,1.0427337579961074e-14,2.9369439576585584e-09,2.4682460109906801e-13,2.4211786574175501e-21,1.2033740689166899e-21,1.4429685848569765e-23,5.4450459193225422e-23,4.4494738680982307e-09,1.0616301038205997e-26,3.736866408118142e-30,3.1720613808990018e-31,3.0263056213789354e-35,9.0498925273516854e-36,1.0000276879177936e-13,3.886749744869544e-16
1.5856832922946983e-12,0.0021403857304234737,4.4873587554021181e-21,8.1247589448358521e-17,6.9679648449786503e-16,4.4177409682529971e-21,4.8375574227928995e-14,2.8144790027973513e-22,-1.7924945341328692e-30,2.707814688969355e-17,5.363850354489266e-35,-2.7078168384969389e-17,1.8120232463590797e-29,-4.8925023585910632e-18,1.2267222454547418e-24,-1.7980012026086403e-30,-6.7505672597963453e-35,-4.248719417627571e-28,-1.0341153592391503e-36,1.118810055568197e-41,1.0570094645369678e-28,2.0198253886939314e-28,4.4105960623976572e-23,2.0265386520611453e-23,3.920143759337844e-16,1.410016612215767e-26,1.6572964678033991e-30,2.9137898216566869e-25,-2.2038832891598056e-41,1.2673400055688682e-36,2.1774162348016624e-27,3.7487155022068403e-36,-7.895798020222113e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899462662239753,0.10880299987962497,0.00010000000000000499,1.7204185110620372e-09,2.0577654508025165e-08,2.0522934232479525e-08,9.7058855155223542e-15,8.7458896652277741e-11,3.3764575127883423e-09,3.2858121633366461e-11,1.0636623098703399e-18,2.7396821282065677e-19,6.2693731404522222e-19,1.0487059556756722e-14,2.9485570765786253e-09,2.4823819254580489e-13,2.4321253715186533e-21,1.2137209412756012e-21,1.451852095282272e-23,5.4952353944268953e-23,4.4670677621748558e-09,1.0746431732834618e-26,3.7939661741196686e-30,3.2205475015315086e-31,3.0817023671842559e-35,9.2023722795794388e-36,1.0057379546403445e-13,3.920144200580769e-16
1.5902063920249727e-12,0.0021403857304220985,4.4887754765943128e-21,8.1262732366674879e-17,3.2739431548878639e-16,4.4185641030432886e-21,4.8574087703453407e-14,2.8345188891130627e-22,-1.8226583961759287e-30,-4.83753560555489e-17,5.9074083062178984e-35,4.8375333643589879e-17,1.8316140847755709e-29,-5.0054027394136756e-18,1.2538381389027691e-24,-1.8282602964497098e-30,-6.8478795591838406e-35,-4.2809716658519223e-28,-1.0488482480952687e-36,1.1322492122970554e-41,1.0699190367898641e-28,2.0316276149219936e-28,4.4421159756268791e-23,2.1154953433662212e-23,3.9537286240763443e-16,1.4261566200840582e-26,1.6810516576403316e-30,2.9256020082396584e-25,-2.2268474041453669e-41,1.2742276763356204e-36,2.1997158087897696e-27,3.7967592220876439e-36,-8.0278224120025166e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899461131036984,0.10880299987898159,0.00010000000000000511,1.725325916042723e-09,2.0636297191288163e-08,2.058122814270793e-08,9.7335471062431749e-15,8.7954690738766169e-11,3.3778692805764859e-09,3.3005475962490949e-11,1.0696921899508445e-18,2.7519684932224307e-19,6.3248148726563381e-19,1.0546952001574918e-14,2.9601750737561934e-09,2.4965581821624609e-13,2.4430839371004642e-21,1.2241269013576393e-21,1.4607627456777381e-23,5.5457333376923377e-23,4.4846690468509686e-09,1.0877759889355788e-26,3.8517643827770134e-30,3.2696270079764452e-31,3.1379445772765749e-35,9.3569758501566265e-36,1.0114643684081579e-13,3.9537290684733082e-16
1.594729491755247e-12,0.002140385730420713,4.4859309501891567e-21,8.1199448109230627e-17,-9.8133074599775894e-16,4.415122636122521e-21,4.8775367836116364e-14,2.8546528273601138e-22,-1.8391455186257779e-30,-7.4684944045476379e-17,8.254047717732048e-35,7.4684917995727283e-17,1.8959417946485821e-29,-5.4486659281731982e-18,1.3598460774845054e-24,-1.8450387272404517e-30,-6.945756996536335e-35,-4.3146121654522205e-28,-1.0637043227970357e-36,1.1878188182849645e-41,1.0909762561681822e-28,2.0660656417176897e-28,4.4737598105684363e-23,2.4686715196477849e-23,3.9875044386499165e-16,1.4424346980212554e-26,1.7050783749105611e-30,2.9374129910214306e-25,-2.2500214756076694e-41,1.2811944802055902e-36,2.2221744985328768e-27,3.8373014973578106e-36,-8.1671389953814877e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899459599846411,0.10880299987833668,0.00010000000000000553,1.7302333208999727e-09,2.0694938729411032e-08,2.0639520669850867e-08,9.761208146969027e-15,8.8451864286587055e-11,3.3792686565478968e-09,3.3152987574364421e-11,1.07573884742587e-18,2.7642679725969249e-19,6.3805914566646092e-19,1.0607014912958749e-14,2.9717979062605001e-09,2.510774780722649e-13,2.4540543475657555e-21,1.2345921168258994e-21,1.4697005329270972e-23,5.5965406896716641e-23,4.5022776570864401e-09,1.1010292847143723e-26,3.9102674333094014e-30,3.3193053415504659e-31,3.1950425538657254e-35,9.5137266106068109e-36,1.0172069282945712e-13,3.9875048862133287e-16
1.5992525914855213e-12,0.0021403857304193295,4.4775969874541666e-21,8.1035149877427623e-17,-1.8444087527052424e-15,4.4061883717627666e-21,4.8976107229461036e-14,2.8748812994833427e-22,-1.8347389893099416e-30,-1.4035090136566545e-17,9.9542410564197679e-35,1.4035061417915248e-17,1.9441630058973888e-29,-5.7720915603234899e-18,1.4372331829220341e-24,-1.840852725539817e-30,-7.0441531842084975e-35,-4.3501563246763395e-28,-1.0786888836820851e-36,1.2288094182910608e-41,1.1092328705553342e-28,2.0995109537717149e-28,4.5055276222146607e-23,2.7278206938542675e-23,4.021471740685621e-16,1.4588516297191076e-26,1.7293789389061078e-30,2.9492111453318376e-25,-2.2732358781579861e-41,1.2882684524722925e-36,2.2447929321502106e-27,3.8812236233477379e-36,-8.316033173070518e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899458068654467,0.10880299987769022,0.00010000000000000586,1.7351407256337875e-09,2.075358046651625e-08,2.0697811814091519e-08,9.7888692621387583e-15,8.8950417112550694e-11,3.3806557494967608e-09,3.3300655697484335e-11,1.081802280067412e-18,2.7765805019981165e-19,6.4367040012633351e-19,1.0667248289891272e-14,2.983425531637919e-09,2.5250317208614492e-13,2.4650367212246147e-21,1.245116755335041e-21,1.4786654539149237e-23,5.6476583907777453e-23,4.5198935285640049e-09,1.1144037973885e-26,3.9694817745683866e-30,3.3695879858456493e-31,3.2530067190772737e-35,9.6726481747912087e-36,1.02296563337303e-13,4.0214721914278967e-16
1.6037756912157957e-12,0.0021403857304179447,4.470402518171558e-21,8.0891745341913345e-17,-7.6587034677603187e-16,4.3983902458447963e-21,4.9172488463117866e-14,2.8952035642625341e-22,-2.0276318201723035e-30,9.75972082147151e-17,8.0878520729075021e-35,-9.7597234232659014e-17,1.9050018688279651e-29,-5.4636950801801635e-18,1.3637350692764902e-24,-2.0335913319258772e-30,-7.1434116649202322e-35,-4.3855908797193982e-28,-1.093805315203925e-36,1.2085793150265131e-41,1.1116137073799435e-28,2.0074534571169364e-28,4.5374194657774693e-23,2.4651015286046103e-23,4.0556310677776787e-16,1.4754082015321865e-26,1.7539556818838633e-30,2.9609899776424504e-25,-2.2977700427891752e-41,1.2952284025136288e-36,2.2675717196467389e-27,3.9415200414023599e-36,-8.4661153279993124e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899456537446025,0.10880299987704223,0.00010000000000000556,1.7400481302441661e-09,2.0812223931213983e-08,2.0756101575613409e-08,9.8165311806624577e-15,8.9450349033493305e-11,3.3820306671999196e-09,3.3448479582075881e-11,1.087882485647782e-18,2.7889060189052563e-19,6.493153616373945e-19,1.0727652134810867e-14,2.9950579078318126e-09,2.5393290031193935e-13,2.4760310915947842e-21,1.2557009845355316e-21,1.4876575055265182e-23,5.6990873813059276e-23,4.5375165975678347e-09,1.1279002661044535e-26,4.0294138972305716e-30,3.4204804600800801e-31,3.3118475964241994e-35,9.8337643644449191e-36,1.0287404827170746e-13,4.0556315217112364e-16
1.60829879094607e-12,0.002140385730416561,4.4721809680680312e-21,8.0913292696360709e-17,1.2612947125079414e-15,4.399561667473555e-21,4.9366566145417965e-14,2.9156185923899216e-22,-2.1558361235867188e-30,9.2169778632777234e-17,4.3052990510380855e-35,-9.2169799053412434e-17,1.8176909168447978e-29,-4.7991106871199357e-18,1.2051795649769768e-24,-2.1614327828166691e-30,-7.2439201698535243e-35,-4.41830673700241e-28,-1.1090496825186441e-36,1.1323020521191228e-41,1.1054756413026889e-28,1.8931709368218286e-28,4.5694353887155528e-23,1.9212285648717966e-23,4.0899829574896959e-16,1.4921052020559986e-26,1.778810948969017e-30,2.9727605596374014e-25,-2.3240206679806492e-41,1.3018864581688674e-36,2.2905114673541005e-27,4.0108856304437886e-36,-8.6061843969000698e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899455006229171,0.10880299987639273,0.00010000000000000488,1.7449555347311086e-09,2.0870868301917727e-08,2.0814389954600128e-08,9.8441935512255409e-15,8.9951659866275189e-11,3.3833935164953803e-09,3.3596458486177902e-11,1.0939794619395828e-18,2.8012444614551567e-19,6.5499414128274742e-19,1.078822645097196e-14,3.0066949931518921e-09,2.5536666282301468e-13,2.4870371870020094e-21,1.2663449720761266e-21,1.4966766846478644e-23,5.7508286014420305e-23,4.5551468009371193e-09,1.1415194322253516e-26,4.090070331103641e-30,3.4719883168037783e-31,3.3715758046142024e-35,9.9970991940178349e-36,1.0345314754003293e-13,4.0899834146269617e-16
1.6128218906763443e-12,0.002140385730415169,4.4829049116401628e-21,8.1099287213323923e-17,2.1915119103869501e-15,4.4096751909309666e-21,4.9563539626364217e-14,2.9361265881139597e-22,-2.1880258629531531e-30,1.6635607533201266e-17,2.4628161239037016e-35,-1.6635625268593126e-17,1.7778199496809898e-29,-4.4776230108404444e-18,1.1285631914840922e-24,-2.1934651355107044e-30,-7.3456326151649593e-35,-4.4481299721520732e-28,-1.1244115628642828e-36,1.092980327550883e-41,1.1080607393200703e-28,1.8296544366830231e-28,4.6015754451011269e-23,1.6603670924126423e-23,4.1245280667365318e-16,1.5089435976177613e-26,1.8039476252148922e-30,2.9845491881610424e-25,-2.3511970440450982e-41,1.308254567517373e-36,2.3136129384189433e-27,4.0721950884967775e-36,-8.7352772090284817e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899453475024737,0.1088029998757417,0.00010000000000000459,1.7498629390946149e-09,2.0929511492921529e-08,2.0872676951275512e-08,9.8718553817171296e-15,9.0454349387114237e-11,3.3847444266863332e-09,3.3744591486822724e-11,1.1000932062211147e-18,2.8135957526954608e-19,6.6070687489370455e-19,1.0848971238238376e-14,3.0183367371415166e-09,2.5680445961169248e-13,2.49805473036834e-21,1.2770489228364388e-21,1.5057229874742589e-23,5.8028832000382414e-23,4.5727840622300255e-09,1.1552622047847781e-26,4.1514591096620463e-30,3.5241183872721946e-31,3.4322044511334435e-35,1.0162682257057835e-35,1.0403386102907833e-13,4.1245285270899371e-16
1.6165312751050884e-12,0.0021403857304140247,4.4946115401807356e-21,8.1305325456170417e-17,2.2935993510962723e-15,4.4208786750061303e-21,4.972706884476704e-14,2.9530152588065603e-22,-2.2027359747277908e-30,-1.0892744202452715e-17,2.2408522247174324e-35,1.0892726730419492e-17,1.7770730049719618e-29,-4.4462734635945151e-18,1.1212077680022687e-24,-2.208184627735519e-30,-7.429726839383366e-35,-4.4716543323264751e-28,-1.1370942770376379e-36,1.0900766355924712e-41,1.1159917923583696e-28,1.8281918423953157e-28,4.6280261073950313e-23,1.6347670955864736e-23,4.153002928774208e-16,1.5228586797282286e-26,1.8247734510235611e-30,2.9942385381535874e-25,-2.3738648778204932e-41,1.3133951070345824e-36,2.332679446454561e-27,4.1171592969473874e-36,-8.8381986032066679e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899452219295865,0.10880299987520661,0.00010000000000000454,1.7538874908401839e-09,2.0977603839413774e-08,2.0920476961202627e-08,9.8945404009999372e-15,9.0867632847151966e-11,3.3858434504654304e-09,3.3866189642136095e-11,1.1051195881030469e-18,2.8237345755214679e-19,6.6541727562761743e-19,1.0898915134268732e-14,3.027887561682436e-09,2.5798660454112539e-13,2.507098801856043e-21,1.2858720516039945e-21,1.5131620826564743e-23,5.8458074494017638e-23,4.587253577142551e-09,1.1666252721322236e-26,4.2023540157499709e-30,3.5673375245132094e-31,3.4826036797528779e-35,1.0300167533714437e-35,1.0451130761189945e-13,4.1530033917744399e-16
1.6202406595338325e-12,0.0021403857304128767,4.5066218335627907e-21,8.1516905916642844e-17,2.1684689041108687e-15,4.4323835302625016e-21,4.9891458089959866e-14,2.9699676313256959e-22,-2.2178266981496684e-30,-1.4262832745085378e-17,2.4837594028298062e-35,1.4262814836342218e-17,1.7879052098414182e-29,-4.4989251591130822e-18,1.1339129211440918e-24,-2.2233348724687864e-30,-7.5142975445403776e-35,-4.4951215206556428e-28,-1.1498515719927672e-36,1.0958609384019751e-41,1.1260510440488306e-28,1.8452778084993832e-28,4.6545603109149135e-23,1.6771669776377866e-23,4.1816083220092175e-16,1.5368697144796526e-26,1.8457911100852406e-30,3.0039514458959994e-25,-2.3967404334100721e-41,1.3185490188031815e-36,2.351855411220522e-27,4.1604241040091966e-36,-8.9418488896835648e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899450963570966,0.10880299987467051,0.0001000000000000046,1.7579120425027346e-09,2.1025695831100136e-08,2.0968276041638814e-08,9.917225247277819e-15,9.1281843360986652e-11,3.3869345569170446e-09,3.3987890614716177e-11,1.1101572450725278e-18,2.8338819713305766e-19,6.701506324071707e-19,1.0948973679527736e-14,3.0374414755831601e-09,2.5917146269368495e-13,2.5161506784828102e-21,1.294735689966425e-21,1.5206194168168353e-23,5.8889434778788056e-23,4.6017277724615631e-09,1.1780722779659229e-26,4.2537486227301001e-30,3.6109812223064473e-31,3.5336202379433197e-35,1.043919133070927e-35,1.049898397559934e-13,4.1816087876646438e-16
