Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539)
1.0144066450853363e-06,0.002248697904792436,2.4668780817376138e-11,5.7050581692530407e-09,5.0251625426788989e-13,9.348779881497924e-08,4.2295199969036537e-06,3.2428878673206632e-05,1.2852258852625371e-25,4.817261681852824e-28,2.0047844989735653e-19,4.5334649141270811e-13,4.527751104750899e-18,6.2321898779963938e-12,3.361631047084774e-11,8.3566763485073978e-18,4.5811518123012714e-17,3.1040986446051231e-14,1.0825245031359139e-13,2.8385413854154861e-22,1.3511034347676136e-12,3.3502497647878685e-19,9.4432666589353993e-13,1.393036392077684e-12,2.1807922561653533e-05,3.3673022675976491e-13,2.9298473852628884e-11,1.8900101002815138e-06,4.8269225866777618e-33,4.7129467557100326e-19,1.7109537782303923e-11,1.6867648369870232e-12,2.4318198015618495e-21,0.88129999999999997,0.0,0.0,0.0,0.0080123004090719378,0.10827498277063823,9.9999993692173212e-05,6.6822967154724097e-05,0.0001595642773247805,5.2732152661768368e-05,1.4802228420834764e-10,4.6818679214076399e-05,3.0979858845165879e-11,9.8806744637223263e-07,1.0953052499179257e-12,1.4805004161908478e-14,0.00044127636403883683,0.00046408886561047005,2.2648580977632425e-05,0.00057475481604917281,2.2546920017542223e-13,3.73246610243939e-09,1.7429106871628921e-12,1.4058912763587854e-08,2.4121265377200109e-05,3.1075135192754754e-07,2.0533366684727314e-07,2.3099261173593732e-08,7.0882997987977962e-08,1.117268489070528e-06,9.0938628815987183e-09,1.2727902583021452e-05,9.1604934512128618e-09,6.2624260839158488e-09,1.0294422908917998e-14,9.0646875166162426e-06,4.2541718559502994e-11,8.5842074328048613e-10,2.4176737465119864e-07,3.3917044929329549e-12,4.9693205658012956e-11,7.7963217955721331e-08,1.2052293540581365e-10,9.2758879869580318e-11,2.8357407287014107e-10
1.0212240937102404e-06,0.0022486918890842955,2.519272070879943e-11,5.746847318843943e-09,5.0238286593217861e-13,9.4230624391479508e-08,4.2298448000847884e-06,3.2691250663663392e-05,1.3183592318385541e-25,4.7642264866306505e-28,2.066220201713545e-19,4.6099815743316363e-13,4.606251799235265e-18,6.2900427456324004e-12,3.4408659827498401e-11,8.7071549556065719e-18,4.7041789992527577e-17,3.1383553307042334e-14,1.102759312838323e-13,2.9270082670483989e-22,1.3821170566789074e-12,3.472784484855292e-19,9.5864145264388802e-13,1.4309680132105944e-12,2.1949460255528659e-05,3.3892242193303615e-13,2.9688848644111394e-11,1.9187139954895545e-06,4.9748928467063417e-33,4.926860047664918e-19,1.7448120342778355e-11,1.7328413734012961e-12,2.4894624710867235e-21,0.88129999999999997,0.0,0.0,0.0,0.0080017988998370045,0.10827187485021678,9.9999993634956286e-05,6.7078968044651693e-05,0.0001593847890804811,5.2649118011291789e-05,1.4785193063359396e-10,4.6743832434406822e-05,3.0941408127498657e-11,9.8693031635898219e-07,1.0935542378839363e-12,1.4787965634184444e-14,0.00044416548128089844,0.00046742528138350216,2.2784708773004372e-05,0.00057865902745944491,2.270840328639972e-13,3.759313931761488e-09,1.7543239149528625e-12,1.4151731332483198e-08,2.4267823010741412e-05,3.1364367424005282e-07,2.072410666243284e-07,2.3321009097538157e-08,7.1569946845451286e-08,1.1366310695899224e-06,9.0795462087256886e-09,1.2766255880905375e-05,9.1878578455595963e-09,6.2811333571315538e-09,1.0288653838537738e-14,9.1678276281632448e-06,4.3592188293905238e-11,8.6365577766462523e-10,2.460446042157858e-07,3.3908711431074783e-12,4.9689096425290666e-11,7.8546715201208501e-08,1.2142180074708943e-10,9.3450679698385614e-11,2.8568902633627199e-10
1.0280415423351445e-06,0.002248685890813094,2.5723489137759939e-11,5.7885719932235567e-09,5.0227491096019758e-13,9.4973194305498435e-08,4.2301680782846575e-06,3.2953318798666808e-05,1.3520602375369563e-25,4.9926335775342907e-28,2.1293077210814229e-19,4.6871823025758303e-13,4.6855228402297119e-18,6.3480094189192958e-12,3.5213422447828163e-11,9.0704529337280275e-18,4.8295213111614081e-17,3.1727443222729709e-14,1.1231979295670317e-13,3.0175032669169619e-22,1.4135935391245949e-12,3.5984627883774433e-19,9.7306007055388032e-13,1.4696002260519813e-12,2.2090775598658869e-05,3.4111108245659592e-13,3.0081240720265256e-11,1.9476100423112528e-06,5.1264685610353357e-33,5.1482704700132984e-19,1.7790459210943807e-11,1.7797683764377789e-12,2.5480158201537092e-21,0.88129999999999997,0.0,0.0,0.0,0.0079913249550291349,0.1082687750169775,9.999999357770106e-05,6.7333049901238781e-05,0.00015920459174147879,5.2566586084048742e-05,1.4768093782208781e-10,4.6669438893208475e-05,3.0903060523004666e-11,9.8578891930210456e-07,1.0918138291921505e-12,1.4770863169935702e-14,0.00044704617670180568,0.00047075413180746478,2.2920647647658143e-05,0.00058255373970307557,2.2869512142819755e-13,3.7861008870143371e-09,1.765703881491105e-12,1.4244282503852005e-08,2.4414198713250912e-05,3.1653568684369259e-07,2.0914817709094857e-07,2.3542739000566834e-08,7.2256815709137638e-08,1.1561489173610896e-06,9.0653162697059795e-09,1.2804206176957277e-05,9.2149313858991726e-09,6.299641792117069e-09,1.0282866423767913e-14,9.2711489034831629e-06,4.4660290663936826e-11,8.688843087161772e-10,2.5035937739487426e-07,3.3900313797611674e-12,4.9684890436674237e-11,7.9129872332607915e-08,1.2232010154888322e-10,9.4142045036848526e-11,2.878026515002019e-10
1.0348589909600487e-06,0.002248679909915037,2.6261115296980706e-11,5.8302310597122973e-09,5.0211996389845875e-13,9.5715509109377246e-08,4.2304899668246219e-06,3.3215082695851705e-05,1.3864106468798948e-25,4.8418091528578723e-28,2.1940836135917344e-19,4.7650676655654119e-13,4.7654996543040697e-18,6.4060898573281168e-12,3.6030695243325541e-11,9.4469613915589493e-18,4.9572025427418141e-17,3.2072659534345212e-14,1.1438407709880636e-13,3.1100703762636688e-22,1.4455360813960201e-12,3.7280783890682682e-19,9.8758246338587987e-13,1.50893952850984e-12,2.2231869929203273e-05,3.4329623456828466e-13,3.0475640750674527e-11,1.9766976815184384e-06,5.2812823413343418e-33,5.3773825731264078e-19,1.8136561228758224e-11,1.8275535815565186e-12,2.6074872223617991e-21,0.88129999999999997,0.0,0.0,0.0,0.0079808784903077808,0.10826568324203172,9.9999993520409527e-05,6.7585223508045321e-05,0.0001590237184464682,5.2484548260091021e-05,1.4750933650033407e-10,4.6595490865412923e-05,3.0864815714972404e-11,9.8464346030560712e-07,1.0900838431175182e-12,1.4753699842399554e-14,0.00044991848752594263,0.00047407542651525873,2.3056398086526499e-05,0.00058643896073014409,2.3030247110905499e-13,3.8128270454703063e-09,1.7770507337732488e-12,1.4336567452548942e-08,2.4560392973421658e-05,3.1942737181750293e-07,2.1105498669050532e-07,2.3764449223050484e-08,7.2943599199920021e-08,1.1758215517871803e-06,9.0511715766446046e-09,1.2841758888279415e-05,9.2417179969021677e-09,6.3179540719155375e-09,1.027706170484839e-14,9.374647257167753e-06,4.5746182069229082e-11,8.7410635390772019e-10,2.5471165142112137e-07,3.389185534252074e-12,4.9680592455199723e-11,7.9712688338940671e-08,1.2321783644057879e-10,9.4832974830091896e-11,2.8991494513662401e-10
1.0416764395849528e-06,0.002248673946326421,2.6805628171700173e-11,5.8718254775894796e-09,5.0201888150213678e-13,9.6457569335199062e-08,4.2308105911576762e-06,3.3476542009457338e-05,1.4212773426467134e-25,5.2587203598652659e-28,2.2605847516890095e-19,4.8436382449917683e-13,4.8462884636043071e-18,6.4642840205206828e-12,3.6860575118810477e-11,9.837080096885353e-18,5.0872465059747266e-17,3.2419205513702214e-14,1.1646882557322673e-13,3.2047104288561272e-22,1.4779478792950218e-12,3.8604192495878273e-19,1.0022085746705174e-12,1.54899240693972e-12,2.2372744563263683e-05,3.454778890154846e-13,3.0872039460761709e-11,2.0059763562851402e-06,5.4401870610679666e-33,5.6143833129742642e-19,1.84864331459826e-11,1.8762047089192889e-12,2.6678840592544926e-21,0.88129999999999997,0.0,0.0,0.0,0.0079704594210083402,0.10826259949653065,9.9999993463083787e-05,6.7835499594877258e-05,0.00015884220139804868,5.2402996105316264e-05,1.4733715651195564e-10,4.6521980792956105e-05,3.0826673385430568e-11,9.8349413858236406e-07,1.0883641028419995e-12,1.4736478636541604e-14,0.00045278245074682484,0.00047738917561506811,2.3191960573107976e-05,0.00059031469923574123,2.3190608737597156e-13,3.8394924882354588e-09,1.7883646178841193e-12,1.4428587346470346e-08,2.4706406278470058e-05,3.2231871206473839e-07,2.1296148441625783e-07,2.3986138183276107e-08,7.3630292198351484e-08,1.1956484930271397e-06,9.0371106737262248e-09,1.2878919346164683e-05,9.268221540142665e-09,6.3360728364435451e-09,1.0271240729274706e-14,9.4783186676670524e-06,4.6850019027566857e-11,8.7932193065921832e-10,2.5910138344843028e-07,3.3883339333417592e-12,4.9676207135629707e-11,8.0295162266274029e-08,1.2411500413944793e-10,9.5523468090880494e-11,2.9202590422656078e-10
1.048493888209857e-06,0.0022486679999838273,2.7357056491235892e-11,5.9133542797670607e-09,5.0185867819006584e-13,9.7199375499691794e-08,4.2311300707212308e-06,3.3737696434008775e-05,1.4568463551950773e-25,5.1444634152737549e-28,2.3288488422019321e-19,4.9228945829227087e-13,4.9277706884069825e-18,6.5225918652095661e-12,3.7703158970543547e-11,1.024121912088724e-17,5.2196770159686258e-17,3.2767084354395367e-14,1.1857408034647136e-13,3.3014805966907241e-22,1.5108321246243776e-12,3.9968388462166304e-19,1.0169383472393725e-12,1.5897653393292624e-12,2.2513400792302622e-05,3.4765607481636652e-13,3.1270427643673528e-11,2.0354455125041764e-06,5.6021650226936484e-33,5.8594700607431927e-19,1.8840081608606554e-11,1.9257294609555139e-12,2.7292137186749605e-21,0.88129999999999997,0.0,0.0,0.0,0.0079600676621240738,0.10825952375167093,9.9999993405725914e-05,6.8083888830396754e-05,0.00015866007175504237,5.232192139489923e-05,1.471644267447753e-10,4.6448901303869442e-05,3.0788633215076391e-11,9.8234114696240823e-07,1.086654435901181e-12,1.4719202441688454e-14,0.00045563810309513911,0.00048069538973830988,2.3327335589257147e-05,0.00059418096473779771,2.3350597594748726e-13,3.8660973006336668e-09,1.7996456788715815e-12,1.4520343345561461e-08,2.4852239113920035e-05,3.2520969140886103e-07,2.1486765986635498e-07,2.4207804384414238e-08,7.4316889866516198e-08,1.2156292621388875e-06,9.0231321412357508e-09,1.2915692785711571e-05,9.2944458085709e-09,6.3540006786936642e-09,1.0265404459702614e-14,9.582159185101782e-06,4.7971958189216023e-11,8.8453105633032903e-10,2.6352853055137948e-07,3.3874768857574643e-12,4.9671738928785356e-11,8.0877293223817069e-08,1.2501160345875769e-10,9.6213523905860773e-11,2.941355259774891e-10
1.055311336834761e-06,0.002248662070823471,2.7915428820824799e-11,5.9548179000768923e-09,5.0173501276271273e-13,9.7940928095587993e-08,4.2314485181416585e-06,3.3998545690438056e-05,1.4929513568304247e-25,5.4849052578956435e-28,2.3989138842131182e-19,5.0028372394032448e-13,5.0100495357064654e-18,6.5810133487720915e-12,3.8558543688753158e-11,1.06597954602236e-17,5.354517937706853e-17,3.3116299197233521e-14,1.2069988345930164e-13,3.4003901615261278e-22,1.5441920065170893e-12,4.1364947843201704e-19,1.031771725113414e-12,1.6312647945202699e-12,2.2653839891387326e-05,3.4983080687993221e-13,3.1670796137279973e-11,2.0651045979180571e-06,5.7684307676327299e-33,6.1128395364521114e-19,1.9197513193107454e-11,1.976135528146059e-12,2.7914835949012308e-21,0.88129999999999997,0.0,0.0,0.0,0.0079497031284317243,0.10825645597868463,9.9999993348337982e-05,6.8330401841887854e-05,0.00015847735999255629,5.2241316041904225e-05,1.4699117542938215e-10,4.6376245152083283e-05,3.0750694883763143e-11,9.8118467389126714e-07,1.0849546727760129e-12,1.4701874081469935e-14,0.00045848548112268549,0.00048399407985687493,2.3462523615708386e-05,0.00059803776729165084,2.3510214270512417e-13,3.8926415707381074e-09,1.8108940610777145e-12,1.4611836604353995e-08,2.4997891964142556e-05,3.2810029421631039e-07,2.1677350301127682e-07,2.4429446383829856e-08,7.5003387548800416e-08,1.2357633809008276e-06,9.0092345832927881e-09,1.2952084377729009e-05,9.3203945467851139e-09,6.3717401586135209e-09,1.0259553887769643e-14,9.6861649075683019e-06,4.9112156292700273e-11,8.8973374823961567e-10,2.6799304976323619e-07,3.386614700409894e-12,4.966719223239836e-11,8.1459080362495056e-08,1.2590763327615769e-10,9.690314141123003e-11,2.9624380774784276e-10
1.0621287854596652e-06,0.002248656158782418,2.8480773452735267e-11,5.996215016656765e-09,5.015632286303727e-13,9.8682227602181834e-08,4.2317660399918637e-06,3.4259089540761502e-05,1.5297695359076041e-25,5.3569537522271509e-28,2.4708186599812063e-19,5.0834667427581342e-13,5.0930308291170255e-18,6.6395484258522394e-12,3.9426826153312708e-11,1.1093237570680147e-17,5.4917931081299954e-17,3.3466853103304643e-14,1.2284627705801509e-13,3.5014810474866198e-22,1.5780307097963104e-12,4.2805330539755442e-19,1.0467086505438576e-12,1.6734972318806029e-12,2.279406310983308e-05,3.5200211299294676e-13,3.2073135855270457e-11,2.094953063185166e-06,5.9377659774399766e-33,6.374715042869455e-19,1.9558734366449804e-11,2.0274305814477981e-12,2.8547010903670008e-21,0.88129999999999997,0.0,0.0,0.0,0.0079393657343805081,0.10825339614886147,9.9999993290922159e-05,6.8575049190744902e-05,0.00015829409550842266,5.2161172180342145e-05,1.4681742981889249e-10,4.6304005285645202e-05,3.0712858070066642e-11,9.8002490128729489e-07,1.0832646484887386e-12,1.4684496281714215e-14,0.00046132462109742733,0.00048728525747428273,2.3597525131402478e-05,0.00060188511779335832,2.3669459378421667e-13,3.9191253909040156e-09,1.8221099077246077e-12,1.4703068268740413e-08,2.5143365311662522e-05,3.3099050577789108e-07,2.1867900441692662e-07,2.4651062822967643e-08,7.5689780868437358e-08,1.2560503721835975e-06,8.9954166420747678e-09,1.2988099191843202e-05,9.3460714280913805e-09,6.3892937874034194e-09,1.0253689919371281e-14,9.7903320087138457e-06,5.0270770215610155e-11,8.9493002363984669e-10,2.7249489805314862e-07,3.3857476676577087e-12,4.9662571231880889e-11,8.2040522898290127e-08,1.2680309256821714e-10,9.7592319819318051e-11,2.9835074712928549e-10
1.0689462340845693e-06,0.002248650263797254,2.905311847463419e-11,6.0375452519427907e-09,5.0140109038802355e-13,9.9423274483123033e-08,4.2320827359779845e-06,3.4519327777734804e-05,1.5672006385656639e-25,5.4113964250035152e-28,2.5446023353607585e-19,5.1647836276077313e-13,5.1767745031489865e-18,6.6981970517313219e-12,4.0308103234951823e-11,1.1541982863486585e-17,5.6315264035428486e-17,3.3818749073597251e-14,1.2501330336968322e-13,3.6047825455480407e-22,1.6123514159122122e-12,4.4285401719822747e-19,1.0617490664767712e-12,1.7164691000927558e-12,2.2934071677318341e-05,3.5417001042247107e-13,3.2477437767516231e-11,2.124990361236941e-06,6.1109803672281947e-33,6.6453222451330484e-19,1.9923751511017143e-11,2.0796222764080477e-12,2.9188736144692892e-21,0.88129999999999997,0.0,0.0,0.0,0.0079290553941858705,0.10825034423353963,9.9999993233480572e-05,6.8817841386977291e-05,0.00015811030688977533,5.2081482110010996e-05,1.4664321638885413e-10,4.6232174804413146e-05,3.0675122451648989e-11,9.7886200588042403e-07,1.081584201613154e-12,1.466707169050704e-14,0.00046415555906540216,0.00049056893449024737,2.3732340613869201e-05,0.00060572302776833707,2.3828333550916809e-13,3.9455488566862832e-09,1.833293361158671e-12,1.4794039477865379e-08,2.5288659637552912e-05,3.3388031203330225e-07,2.2058415509525311e-07,2.4872652405239586e-08,7.6376065654327187e-08,1.2764897597960761e-06,8.9816769884764975e-09,1.3023742220128542e-05,9.3714800675480841e-09,6.4066640364515057e-09,1.0247813474594195e-14,9.894656720198647e-06,5.1447956942395766e-11,9.0011989973203087e-10,2.770340323534299e-07,3.3848760751461292e-12,4.9657880028740672e-11,8.2621620096249037e-08,1.2769798038703691e-10,9.8281058400586431e-11,3.0045634189084875e-10
1.0757636827094734e-06,0.002248644385804847,2.9632491783427523e-11,6.078808123810151e-09,5.0122805552809343e-13,1.0016406918183472e-07,4.2323987009262638e-06,3.4779260221728436e-05,1.6052736320953292e-25,5.3855594420429716e-28,2.6203046451771732e-19,5.2467884194074141e-13,5.2612720680122343e-18,6.7569591802259925e-12,4.1202471795856454e-11,1.200647725207316e-17,5.7737417238875219e-17,3.4171990053531536e-14,1.2720100469720481e-13,3.7103214800756052e-22,1.647157303226541e-12,4.5805329655409726e-19,1.0768929160809106e-12,1.7601868393067492e-12,2.3073866805652752e-05,3.5633451774307127e-13,3.2883692894766606e-11,2.1552159471069494e-06,6.2880188185993268e-33,6.9248879390716057e-19,2.0292570932002793e-11,2.1327182542954359e-12,2.9840085830145789e-21,0.88129999999999997,0.0,0.0,0.0,0.0079187720218637635,0.10824730020410608,9.9999993176015444e-05,6.9058788893117798e-05,0.00015792602199090727,5.200223828421977e-05,1.4646856094460134e-10,4.6160746944198928e-05,3.0637487705391276e-11,9.7769615992550834e-07,1.0799131739036389e-12,1.4649602888880584e-14,0.00046697833086723975,0.00049384512315868738,2.3866970539327197e-05,0.00060955150930639551,2.3986837437286354e-13,3.9719120664950295e-09,1.8444445629157536e-12,1.4884751364603999e-08,2.5433775421537651e-05,3.3676969948815592e-07,2.2248894642894655e-07,2.5094213888347116e-08,7.7062237917357571e-08,1.2970810684870503e-06,8.9680143197931095e-09,1.3059018383830724e-05,9.3966240297928642e-09,6.4238533426711869e-09,1.0241925426208254e-14,9.9991353267277395e-06,5.2643873555497843e-11,9.0530339366908097e-10,2.8161040957154966e-07,3.3840002001294734e-12,4.9653122604243408e-11,8.3202371265813909e-08,1.2859229585217975e-10,9.8969356477417913e-11,3.0256058996052661e-10
1.0825811313343776e-06,0.0022486385247425253,3.0218921038152456e-11,6.1200042368949892e-09,5.0107510509401694e-13,1.0090461212724677e-07,4.2327140223756951e-06,3.5038886727545597e-05,1.6439458331800091e-25,5.6601059463406411e-28,2.697965836002639e-19,5.3294816412326402e-13,5.3465638594475127e-18,6.8158347645383689e-12,4.211002868641163e-11,1.248717761549678e-17,5.9184629549658192e-17,3.4526578920804111e-14,1.2940942343345096e-13,3.8181223480456419e-22,1.6824515460976743e-12,4.7357215212818905e-19,1.092140141265675e-12,1.8046568765816969e-12,2.3213449684063084e-05,3.5849564780600586e-13,3.329189231904781e-11,2.1856292785120619e-06,6.4694342529292941e-33,7.2136152005600975e-19,2.0665198836422112e-11,2.186726137696422e-12,3.0501134195057851e-21,0.88129999999999997,0.0,0.0,0.0,0.0079085155311888634,0.10824426403201338,9.999999311852889e-05,6.9297902110721584e-05,0.00015774126774460129,5.1923433349808028e-05,1.4629348843081894e-10,4.6089715113758396e-05,3.0599953507228601e-11,9.765275299333563e-07,1.0782514111605373e-12,1.4632092371799297e-14,0.00046979297208034457,0.00049711383617604614,2.4001415382301204e-05,0.00061337057520433806,2.414497170795982e-13,3.9982151223077653e-09,1.855563653492907e-12,1.4975205053769757e-08,2.5578713141597988e-05,3.3965865537500494e-07,2.2439337027815292e-07,2.5315746097247212e-08,7.7748293891763798e-08,1.3178238242135107e-06,8.9544273667990821e-09,1.3093932514402021e-05,9.4215068141085099e-09,6.440864098300852e-09,1.0236026629380712e-14,1.0103764180326726e-05,5.38586772628162e-11,9.1048052254177484e-10,2.8622398658842107e-07,3.3831203112373516e-12,4.9648302797227982e-11,8.3782775772088472e-08,1.2948603816846778e-10,9.9657213437814118e-11,3.0466348946679317e-10
1.0893985799592817e-06,0.0022486326805475263,3.0812433659324848e-11,6.1611329133358669e-09,5.0088520491648212e-13,1.0164490373573478e-07,4.2330287838394544e-06,3.5298207181241957e-05,1.6833358695184574e-25,5.5444032458832361e-28,2.7776268903927966e-19,5.4128637829200924e-13,5.4325679695145297e-18,6.8748237558513623e-12,4.3030870744659269e-11,1.2984551594510423e-17,6.0657140028606185e-17,3.4882518490615695e-14,1.3163860205213853e-13,3.9282388536097224e-22,1.718237315076603e-12,4.8954098626232812e-19,1.1074906839524093e-12,1.8498856298320977e-12,2.3352821480923249e-05,3.6065342497652263e-13,3.3702027183173832e-11,2.2162298156940578e-06,6.6542797629621796e-33,7.5117193853562455e-19,2.1041641339508728e-11,2.2416535312915041e-12,3.1171955535750402e-21,0.88129999999999997,0.0,0.0,0.0,0.0078982858357332271,0.10824123568877708,9.9999993061023227e-05,6.9535191383793095e-05,0.00015755607023691421,5.1845060132589604e-05,1.4611802300986106e-10,4.6019072882032801e-05,3.0562519532299128e-11,9.75356277191214e-07,1.0765987629316651e-12,1.4614542555958971e-14,0.00047259951803385147,0.00050037508663919089,2.4135675615704822e-05,0.00061718023890129094,2.4302737052410655e-13,4.0244581293324033e-09,1.866650772407414e-12,1.5065401662571265e-08,2.5723473274057921e-05,3.4254716757375518e-07,2.2629741893593314e-07,2.5537247917126073e-08,7.8434230011066472e-08,1.3387175541270206e-06,8.9409148910883314e-09,1.3128489359966988e-05,9.4461318597456704e-09,6.4576986545330496e-09,1.0230117888750328e-14,1.0208539695597143e-05,5.5092525387651219e-11,9.1565130338179366e-10,2.9087472027033743e-07,3.3822366657077192e-12,4.9643424311549592e-11,8.4362833030998907e-08,1.3037920661813161e-10,1.0034462872935281e-10,3.0676503872048792e-10
