Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388)
2.1660157342193806e-09,0.0028860425961887105,3.2341607341164864e-16,3.182480554575314e-12,1.6495865596620227e-13,1.3866748949918079e-14,3.3226421741488112e-09,6.4786762978861772e-13,7.852424956990931e-28,-3.6837769111276105e-25,7.3053858045271253e-30,2.6594552665749487e-15,1.0375880903177845e-16,1.6567967940136464e-16,1.5380980726417512e-18,4.9147151790456868e-30,2.0871360874359946e-27,7.9616982622505579e-24,1.2095521792047057e-27,-1.5062757532464875e-36,1.6061934086720358e-21,-1.04820084867704e-15,6.1749014732121952e-19,-1.1929320246411372e-15,6.8252226250917427e-09,5.9025065031261346e-17,6.8539501496034166e-18,1.0162312410575634e-15,5.5489699297847319e-36,-5.6536759574153479e-19,3.7328454428238111e-20,2.945262978589649e-25,1.9736715817013232e-32,0.88129999999999997,0.0,0.0,0.0,0.0098756357898638104,0.10880153020028863,9.9999999999835152e-05,7.6894893405985994e-07,6.0257315762169903e-06,4.5902238560439735e-06,2.9609438236892446e-12,1.4465898806840879e-06,4.1700927815057846e-10,1.9504180988893259e-08,2.3809115238150187e-14,2.1305075577948669e-16,3.7459481093167029e-10,2.0499971218734712e-09,6.4178046852662338e-07,4.1694321071046671e-08,1.7598515551113504e-18,2.9613485467013541e-14,5.2262873260750025e-18,1.084602679418755e-14,8.1840208465429506e-07,1.712983749539886e-15,2.3718665954505748e-16,2.1094103041554391e-17,1.7649250068129066e-18,1.9414863593683821e-19,1.6318563111376272e-09,6.8203237630675485e-09,2.8720301800527051e-12,1.8609710054244607e-12,1.2131524163357896e-15,1.6592698681522295e-13,1.7170711921440406e-15,2.1205447611800978e-11,6.1209282050441526e-19,1.8022416409873055e-13,2.8718562140351419e-12,8.8376739144663356e-12,7.1385766114945735e-15,5.0826422287581417e-15,1.7627274258838877e-14,6.4246652226917838e-21,3.9842702631700714e-17,1.1686326668533622e-17,2.7668303808289763e-25,8.6640880132644557e-21,1.5745941654716557e-25,4.4223782156907006e-20
2.2082539475492877e-09,0.0028860425122257823,3.3569609933367145e-16,3.2898991030620314e-12,1.6749827786023241e-13,1.4868326182385385e-14,3.4530244679008741e-09,6.9954043589969351e-13,7.526575222080618e-28,1.3160850778971458e-27,7.4749395439804043e-30,2.629877967962495e-15,9.7356194380425281e-17,1.707722738792908e-16,1.5671975622280398e-18,5.3222294559695294e-30,2.1890007742499182e-27,8.5083048728444344e-24,1.3373115409426845e-27,-1.5229464059275603e-36,1.6978925623116478e-21,-1.0301133979808228e-15,6.4034950547763864e-19,-1.2077676628386133e-15,7.1195644319198712e-09,6.2715637571223905e-17,7.3999587373938044e-18,1.0417628016436014e-15,5.4288727469707697e-36,-5.8118457076269173e-19,3.9463153894441834e-20,3.2271139711281761e-25,2.1359860003476879e-32,0.88129999999999997,0.0,0.0,0.0,0.0098753553015812588,0.10880150067998395,9.9999999999830056e-05,7.8391214526496147e-07,6.1430096367061943e-06,4.678563022918788e-06,3.0185715754916133e-12,1.4755772029142755e-06,4.1699817494935441e-10,1.9884013828115388e-08,2.4286211424322078e-14,2.1719979819514011e-16,3.9704575993097454e-10,2.1366278144011731e-09,6.5428891767673947e-07,4.3334435049825773e-08,1.8231584050536732e-18,3.0999653555944737e-14,5.5384350217786165e-18,1.167982810745528e-14,8.3435438480438433e-07,1.8789982182360848e-15,2.6224633288485964e-16,2.3515978845237369e-17,2.0027734579178946e-18,2.2134139185801263e-19,1.6670739919838855e-09,7.114447416546009e-09,2.9958952217753045e-12,1.9412589181575603e-12,1.2361283137910081e-15,1.799316446600552e-13,1.7465498155122429e-15,2.1885597807527515e-11,6.8502248601599197e-19,1.8398574740055506e-13,2.9355427911522793e-12,9.2238212808249151e-12,7.4505343436895174e-15,5.3047523963290307e-15,1.8402393523522978e-14,6.7071752307507251e-21,4.2136521011747967e-17,1.2378438111418409e-17,2.9306932484539118e-25,9.1629713111376821e-21,1.6678479902109006e-25,4.6769557697745799e-20
2.250492160879195e-09,0.0028860424282896725,3.4820142265997725e-16,3.3989704608458067e-12,1.7008476368556334e-13,1.5928558569371584e-14,3.5859093093270146e-09,7.5424196564569138e-13,7.2111568570202007e-28,-7.4891998322755662e-26,7.6510734058528918e-30,2.6003446955373266e-15,9.1346413646921666e-17,1.7591263825985987e-16,1.5961190468778196e-18,5.7398389783761437e-30,2.2945836403631168e-27,9.0841101515272027e-24,1.4763718343319357e-27,-1.5385269544250152e-36,1.7929682228750989e-21,-1.0123357238768857e-15,6.6363694026214046e-19,-1.2223469006951271e-15,7.4201903542482539e-09,6.6552956212269179e-17,7.9795791535406385e-18,1.0688739474597129e-15,5.3071418147208464e-36,-5.9702487597435903e-19,4.1676439203708831e-20,3.5299518414746104e-25,2.3110996152552412e-32,0.88129999999999997,0.0,0.0,0.0,0.0098750747991042075,0.10880147116018188,9.9999999999824906e-05,7.9887414778268345e-07,6.2602787152040206e-06,4.7668905282033349e-06,3.0761948857622975e-12,1.5045606640283468e-06,4.1698707112607137e-10,2.0263817394522863e-08,2.4763244061203202e-14,2.2134852085395059e-16,4.2037453045680934e-10,2.2252727919534668e-09,6.6679698225174579e-07,4.5006114612763211e-08,1.887716069991e-18,3.2421650500453133e-14,5.862796162668944e-18,1.2559542137871905e-14,8.5030625442951449e-07,2.0574377256878514e-15,2.8936811025057807e-16,2.6160319950860462e-17,2.2670524348224733e-18,2.5171284903908941e-19,1.7022875410871766e-09,7.4148499558082313e-09,3.1224046898529197e-12,2.0232615180302477e-12,1.2591022959767108e-15,1.9480708651519934e-13,1.7756989814988667e-15,2.2571739975377869e-11,7.6500242278958881e-19,1.8774733910833553e-13,2.9992327724286795e-12,9.6184354968065107e-12,7.7693332522955503e-15,5.5317333392062038e-15,1.9194620749508679e-14,6.9959206274983765e-21,4.4527222530060833e-17,1.3100543545257016e-17,3.1016574311838931e-25,9.682928587364257e-21,1.7651431502696673e-25,4.9422883478100723e-20
2.3349685875390086e-09,0.0028860422604977884,3.7388985472160435e-16,3.6221227723798649e-12,1.7528570785887997e-13,1.823413826891624e-14,3.8591851194782103e-09,8.7320063964027917e-13,6.6113191795900587e-28,1.2380232140343286e-27,8.0245201838935751e-30,2.5414919699008239e-15,8.0411795437162327e-17,1.8633284746175069e-16,1.6534322778558652e-18,6.6047722260408656e-30,2.5174746741086571e-27,1.0327987567219402e-23,1.7917674993488055e-27,-1.5662827956289337e-36,1.9935051338742242e-21,-9.7768800243635518e-16,7.1151261794561446e-19,-1.2507535493793684e-15,8.0402915269311047e-09,7.4677650180091119e-17,9.2450237218657474e-18,1.1282685149439839e-15,5.0602398242082191e-36,-6.2875361699762674e-19,4.634467773018284e-20,4.2032602540091725e-25,2.7032114656415895e-32,0.88129999999999997,0.0,0.0,0.0,0.0098745137516466127,0.10880141212204503,9.9999999999814498e-05,8.2879452692271296e-07,6.494789850762828e-06,4.9435104767230143e-06,3.1914281446360694e-12,1.5625159775925598e-06,4.1696486161670208e-10,2.1023336464548609e-08,2.5717118270429396e-14,2.2964500423197731e-16,4.6973240721678288e-10,2.4086571524968941e-09,6.918119576082235e-07,4.8444153679331626e-08,2.0206157535117533e-18,3.5374088751933311e-14,6.5490974898669389e-18,1.4462912049020863e-14,8.8220870264053046e-07,2.4543002518297834e-15,3.5029965830720015e-16,3.2180168570425337e-17,2.8846298905047436e-18,3.2325306519072731e-19,1.7727019311226086e-09,8.0344885317972227e-09,3.383355566625271e-12,2.1924099115875276e-12,1.3050444515423349e-15,2.2731395558044708e-13,1.8330119991901611e-15,2.3961377337062694e-11,9.483036737341361e-19,1.952704104149272e-13,3.1266193406461922e-12,1.0433065240135222e-11,8.4274551979437322e-15,6.0003079773428982e-15,2.0830400879569918e-14,7.5921182409903381e-21,4.9610515541423805e-17,1.463830753583318e-17,3.4657352400495833e-25,1.0788510440972627e-20,1.9723386465581664e-25,5.5064673956996062e-20
2.4194450141988224e-09,0.002886042092812801,4.0048548629349187e-16,3.8520483952027109e-12,1.8059086864846185e-13,2.0802027155842954e-14,4.1424662923872125e-09,1.0056956706340276e-12,6.0521682893523691e-28,-6.9997945746775633e-26,8.428587048365452e-30,2.483067047547075e-15,7.0790822345216751e-17,1.9693275098427255e-16,1.7100476990281749e-18,7.5118540430906329e-30,2.7569879897118293e-27,1.17028466814979e-23,2.1627812241514292e-27,-1.5892502618529485e-36,2.2083203428827797e-21,-9.4422999392284353e-16,7.6115140891151397e-19,-1.2781864091478786e-15,8.6855200390681787e-09,8.3418645419760646e-17,1.0661150269839585e-17,1.1953034678013879e-15,4.8110467587512807e-36,-6.6051135731519653e-19,5.1345081633525943e-20,4.974789829549739e-25,3.1572476486268912e-32,0.88129999999999997,0.0,0.0,0.0,0.0098739526476510232,0.10880135308579784,9.9999999999803886e-05,8.5871007181356819e-07,6.7292648320048141e-06,5.1200835470940698e-06,3.3066435261835025e-12,1.6204557707615373e-06,4.1694264962921813e-10,2.1782737710383987e-08,2.6670737032764105e-14,2.3794020057657123e-16,5.2280214747621018e-10,2.6002532888637152e-09,7.1682539445979814e-07,5.2008404616674312e-08,2.158614413374904e-18,3.847271506838549e-14,7.2870685469736327e-18,1.6568647692117342e-14,9.14109430334463e-07,2.9091196169083645e-15,4.2101237448338192e-16,3.9285802982150476e-17,3.638102141194087e-18,4.1143700335760442e-19,1.8430989142597128e-09,8.6792330999098317e-09,3.6548801034070305e-12,2.3684144313398193e-12,1.3509787889486684e-15,2.6373913869598336e-13,1.8890177212485551e-15,2.5373138256630782e-11,1.1665597966797151e-18,2.0279312640671774e-13,3.2540092812331017e-12,1.1281564064328836e-11,9.1129431574180633e-15,6.4883666476585251e-15,2.2534616966250471e-14,8.2132589077320123e-21,5.5115326741815762e-17,1.6306847636570892e-17,3.8607753296284599e-25,1.1985781739206722e-20,2.1971546760538642e-25,6.1174423551585225e-20
2.503921440858636e-09,0.002886041925234457,4.2798940520065657e-16,4.088779528245715e-12,1.8586044378764049e-13,2.3651378195745137e-14,4.4357497192075387e-09,1.15271289102477e-12,5.5325229475033561e-28,4.2171572902963076e-26,8.8660903402897357e-30,2.4251989006958154e-15,6.2321646083721304e-17,2.0770516734280283e-16,1.7659785918182897e-18,8.459090467947374e-30,3.0143988048164234e-27,1.3218653253998814e-23,2.5972274843138545e-27,-1.6070211189430718e-36,2.4379406150982738e-21,-9.1191727622323369e-16,8.1259028627310349e-19,-1.3046789299070676e-15,9.3558696150951522e-09,9.2795085212495274e-17,1.2239158752332817e-17,1.2709227631779546e-15,4.5619802314773773e-36,-6.9225863914959761e-19,5.6689798884673606e-20,5.8548077174266812e-25,3.6811357698292974e-32,0.88129999999999997,0.0,0.0,0.0,0.0098733914872775001,0.10880129405135987,9.9999999999793139e-05,8.8862078278931088e-07,6.9637035080360789e-06,5.2966095849317331e-06,3.4218409562747732e-12,1.6783799929611426e-06,4.1692043517036955e-10,2.2542020643434765e-08,2.7624099515818321e-14,2.4623410455065251e-16,5.7971736479989476e-10,2.8001642468189517e-09,7.4183729267060911e-07,5.5698833692102354e-08,2.3017758325913593e-18,4.1719442392510861e-14,8.0785861046092579e-18,1.8889526155626144e-14,9.460084384966631e-07,3.4277835337785909e-15,5.026088910533637e-16,4.7621332235395891e-17,4.5504910928151457e-18,5.193108555738217e-19,1.9134780738349712e-09,9.3490770866417325e-09,3.9369755163802411e-12,2.5512732725767944e-12,1.3969052108576172e-15,3.0438519476405884e-13,1.9437269018076632e-15,2.6805863552798863e-11,1.4248071405840773e-18,2.1031528958199307e-13,3.3813974179242343e-12,1.216393135258284e-11,9.8257965968170585e-15,6.9959089698017994e-15,2.4307268098600446e-14,8.8593422957048972e-21,6.1065080780706867e-17,1.8113616031446091e-17,4.2885420635739938e-25,1.3279838511711671e-20,2.4405953323713574e-25,6.7778157995713709e-20
2.58839786751845e-09,0.002886041757762495,4.5640219765162447e-16,4.3323354268350657e-12,1.9115738019604777e-13,2.6801986809850461e-14,4.7390320544335001e-09,1.3152734114246527e-12,5.0509515775553649e-28,-4.990999181402198e-26,9.3397998128738218e-30,2.3680011882479758e-15,5.4868102210121746e-17,2.1864325152404576e-16,1.8212412771383689e-18,9.4471795736520093e-30,3.2910862378315899e-27,1.4885847175809265e-23,3.1037861838294813e-27,-1.6191355690442413e-36,2.6829044933464516e-21,-8.8071315385631231e-16,8.6586897775457821e-19,-1.3302634532495839e-15,1.0051333842764841e-08,1.0282574781877135e-16,1.3990591705141831e-17,1.3561307541251778e-15,4.3151009427557359e-36,-7.2395874568423537e-19,6.2391241493039469e-20,6.8543020012978922e-25,4.2835383493261288e-32,0.88129999999999997,0.0,0.0,0.0,0.0098728302706861237,0.1088012350186509,9.9999999999782189e-05,9.1852666018446452e-07,7.1981057280265013e-06,5.4730884359817076e-06,3.5370203608112482e-12,1.7362885936602251e-06,4.1689821824690759e-10,2.3301184775299994e-08,2.8577204887910585e-14,2.5452671081925268e-16,6.4061157557611114e-10,3.008493030497377e-09,7.6684765210521131e-07,5.9515407090891017e-08,2.4501637682318234e-18,4.5116181985832759e-14,8.9255264117051356e-18,2.1438593280433822e-14,9.7790572805103375e-07,4.0165402049435147e-15,5.9626813978446236e-16,5.7343870721681465e-17,5.6477064037255665e-18,6.5035243132921158e-19,1.983839107684262e-09,1.0044013770417197e-08,4.2296389593324039e-12,2.7409845900393307e-12,1.4428236539772266e-15,3.4956617417166642e-13,1.9971531781109739e-15,2.8258456005950209e-11,1.7286043579728849e-18,2.1783674923790758e-13,3.5087797907287248e-12,1.3080165205835263e-11,1.0566013945144369e-14,7.5229338250842522e-15,2.6148350672466414e-14,9.5303670912911713e-21,6.7483911214907153e-17,2.0066297720571598e-17,4.7508549266073165e-25,1.4675931035202397e-20,2.7036960783455178e-25,7.4902691417005054e-20
2.6728742941782638e-09,0.0028860415903966645,4.8572250742875016e-16,4.5826848179043849e-12,1.9640158564108066e-13,3.0274285071197074e-14,5.0523100997754096e-09,1.4944334283703063e-12,4.6056834783134756e-28,8.3885891655849424e-26,9.8524558658977179e-30,2.3115606384597557e-15,4.8303670292665062e-17,2.297405160279017e-16,1.8758546300769125e-18,1.0474558967088046e-29,3.5885364162322726e-27,1.6715345057803497e-23,3.6920665147747546e-27,-1.6250042192926075e-36,2.943763063640512e-21,-8.5057462552321741e-16,9.2102983350390842e-19,-1.3549711227739818e-15,1.0771906210277226e-08,1.1352905487872e-16,1.5927326324548346e-17,1.451994694565078e-15,4.0721379922987247e-36,-7.5557754807002596e-19,6.8462103206187234e-20,7.9850081277933184e-25,4.9738988987529236e-32,0.88129999999999997,0.0,0.0,0.0,0.0098722689980369933,0.10880117598759063,9.9999999999771103e-05,9.484277043340121e-07,7.432471341172459e-06,5.6495199461200424e-06,3.6521816657071639e-12,1.7941815223705905e-06,4.1687599886558432e-10,2.4060229617671746e-08,2.9530052318066406e-14,2.6281801404841934e-16,7.0561819902700072e-10,3.2253426022706355e-09,7.9185647262857326e-07,6.3458090916696292e-08,2.6038419513425885e-18,4.8664843705247711e-14,9.8297651621911626e-18,2.4229152628689132e-14,1.0098012998636153e-06,4.6820033708127272e-15,7.0324674094795841e-16,6.8624069478669882e-17,6.9587611877899571e-18,8.0851149898531499e-19,2.0541817910506157e-09,1.0764036318754755e-08,4.5328675393206997e-12,2.9375465081059901e-12,1.488734049466257e-15,3.9960755727181191e-13,2.0493124806664984e-15,2.9729876772892733e-11,2.084062618628932e-18,2.2535738883137698e-13,3.6361533605905678e-12,1.4030262747493759e-11,1.1333592840777388e-14,8.0694395319479158e-15,2.8057859030962768e-14,1.0226331232708061e-20,7.4396656640045788e-17,2.2172809231391925e-17,5.2495882193823586e-25,1.6179462991634586e-20,2.9875235723802384e-25,8.2575622026287627e-20
2.7573507208380776e-09,0.002886041423136702,5.1595155536719971e-16,4.8398634791034378e-12,2.0173021129351788e-13,3.4089338473073242e-14,5.3755803262746252e-09,1.6912838190527336e-12,4.1949470348738247e-28,-1.2102102186531655e-25,1.0406776256830857e-29,2.2559595532223632e-15,4.2527973408356125e-17,2.4099077681817978e-16,1.9298397804290843e-18,1.1542212057773695e-29,3.9083448946645395e-27,1.8718539773092052e-23,4.3726688836230737e-27,-1.6240196670307105e-36,3.2210806229863803e-21,-8.2147154223453956e-16,9.7811767947976052e-19,-1.3788320491980681e-15,1.1517580133405106e-08,1.2492308178796153e-16,1.8061564685829944e-17,1.5596471572310818e-15,3.8345246534879396e-36,-7.8708331163225329e-19,7.491537496313545e-20,9.2594321439997854e-25,5.7624528857693585e-32,0.88129999999999997,0.0,0.0,0.0,0.009871707669490153,0.10880111695809909,9.9999999999759827e-05,9.7832391557339139e-07,7.6668001968135424e-06,5.8259039613526646e-06,3.7673247969469835e-12,1.8520587286467673e-06,4.1685377703314907e-10,2.481915468269201e-08,3.048264097601448e-14,2.7110800890911442e-16,7.7487055780455062e-10,3.4508158828662732e-09,8.1686375410607275e-07,6.752685119249931e-08,2.7628740870246323e-18,5.2367336214129592e-14,1.0793177465551829e-17,2.7274753072125088e-14,1.0416951547463964e-06,5.4311549649688682e-15,8.248798768000544e-16,8.1646570450764717e-17,8.5159789145871465e-18,9.9825005087573198e-19,2.1245059496548259e-09,1.1509137815505021e-08,4.8466583281520239e-12,3.1409571282582833e-12,1.5346363585452459e-15,4.5484612329036713e-13,2.1002226758850498e-15,3.1219141569821755e-11,2.4978736011553213e-18,2.3287711870269976e-13,3.7635157759755776e-12,1.5014220370869033e-11,1.2128530331593339e-14,8.6354239884408419e-15,3.003578598418501e-14,1.0947232099429173e-20,8.1828852460252541e-17,2.4441295922317284e-17,5.7866704200998174e-25,1.779598967761434e-20,3.2931753051450165e-25,9.08253229679212e-20
2.8418271474978914e-09,0.002886041255982358,5.4708670468797177e-16,5.1038068328382819e-12,2.069276855930272e-13,3.8268833807495661e-14,5.7088396128153845e-09,1.9069498997927537e-12,3.8166924883050213e-28,2.1161604996859601e-25,1.1005477554266292e-29,2.2012493206619633e-15,3.7437265374007094e-17,2.5238820300554282e-16,1.9832197033073623e-18,1.2647625204555872e-29,4.2522193681654929e-27,2.0907301743465895e-23,5.1572526366310505e-27,-1.6153743350100425e-36,3.5154353473161796e-21,-7.9335847739606463e-16,1.0371796943743708e-18,-1.4018751937853929e-15,1.2288348972536026e-08,1.3702556634809026e-16,2.0405825583810529e-17,1.6802882082368176e-15,3.6034241200976608e-36,-8.1844659484166557e-19,8.1764360277572396e-20,1.069087775286877e-24,6.6602801478800436e-32,0.88129999999999997,0.0,0.0,0.0,0.0098711462852057209,0.10880105793009592,9.9999999999748443e-05,1.0082152942384926e-06,7.9010921442658768e-06,6.002240327814607e-06,3.8824496805034823e-12,1.9099201620859139e-06,4.1683155275635458e-10,2.5577959482447043e-08,3.1434970032185114e-14,2.7939669007169135e-16,8.4850187814353758e-10,3.6850157512981467e-09,8.4186949640349402e-07,7.1721653861139458e-08,2.9273238543809635e-18,5.6225567117605227e-14,1.1817637816869701e-17,3.0589178220897123e-14,1.0735872934605843e-06,6.2713490005305025e-15,9.6258240540896336e-16,9.6610502021791942e-17,1.0355214635912559e-17,1.2245861904512478e-18,2.194811442767123e-09,1.227931127795811e-08,5.1710083695932814e-12,3.3512145337694401e-12,1.5805305101887482e-15,5.1562987293248046e-13,2.1499030700051086e-15,3.2725317400900636e-11,2.9773397740905095e-18,2.4039586667771562e-13,3.8908651952792956e-12,1.6032033915229238e-11,1.2950823017372552e-14,9.2208847735975378e-15,3.2082123179642772e-14,1.1693066647197227e-20,8.9806726056688572e-17,2.6880130383038047e-17,6.3640838057688964e-25,1.9531216952902691e-20,3.6217793840362432e-25,9.9680936935769778e-20
2.926303574157705e-09,0.002886041088933367,5.7913280462784313e-16,5.374645083815609e-12,2.1237757191343218e-13,4.283508858795242e-14,6.0520839978438426e-09,2.1425913292201188e-12,3.4692222976192524e-28,-3.8459935038903335e-25,1.1651267190183473e-29,2.1474975652809445e-15,3.2965845646974144e-17,2.639272027705743e-16,2.0360191721237805e-18,1.3793907218997989e-29,4.6219826636028272e-27,2.3293982080159261e-23,6.0586093210031269e-27,-1.5983515016505816e-36,3.8274199605226358e-21,-7.6621863965563628e-16,1.0982653009204137e-18,-1.4241287104629217e-15,1.3084206043094515e-08,1.4985391528489945e-16,2.2972938317909837e-17,1.815188323989093e-15,3.3797687598637929e-36,-8.4964005770541077e-19,8.9022690571181493e-20,1.2293476940387209e-24,7.6792884521086682e-32,0.88129999999999997,0.0,0.0,0.0,0.0098705848453436145,0.10880099890350163,9.9999999999736896e-05,1.0381018406656565e-06,8.1353470331162761e-06,6.1785288917711728e-06,3.9975562424823027e-12,1.967765772327972e-06,4.1680932604194578e-10,2.6336643529862428e-08,3.2387038657712809e-14,2.8768405221567183e-16,9.2664528962655919e-10,3.9280450446359537e-09,8.6687369938702778e-07,7.6042464785576077e-08,3.0972549063934011e-18,6.0241443045804006e-14,1.2905020066356041e-17,3.4186437442796539e-14,1.1054777167194057e-06,7.2103165394131283e-15,1.1178501864866302e-15,1.1373001183058397e-16,1.2516089854050632e-17,1.4931415847507815e-18,2.2650981528216725e-09,1.307454966728922e-08,5.5059146837738581e-12,3.568316792567298e-12,1.6264165012626888e-15,5.8231799777191141e-13,2.1983743558181165e-15,3.4247519757788218e-11,3.5304068354165641e-18,2.479135786509715e-13,4.0182001789378782e-12,1.708369879119273e-11,1.380046715120785e-14,9.8258192196356576e-15,3.4196861365150333e-14,1.2463831503840493e-20,9.8357194715209377e-17,2.9497911776625087e-17,6.9838642964443585e-25,2.139100078986207e-20,3.9744944445330175e-25,1.0917237387942508e-19
