Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432)
2.3269293409865753e-12,0.003828945173341633,1.0597398957557235e-21,2.0603417954998711e-17,-2.2837634403487172e-16,3.1213003677060001e-21,2.2827257500647056e-14,9.3060753272625584e-23,-3.2588739544479535e-30,4.7164538100681731e-21,3.4255289849927036e-35,-5.4761592440730408e-21,1.0314841268886263e-29,-4.0450091864615152e-18,8.1360350628285832e-25,-3.2648230842397627e-30,-4.7263902173379541e-35,-2.4172027782972361e-28,-7.3173676225457243e-37,1.6684505183515223e-43,6.2700791330141508e-29,-9.0386010799148468e-29,3.1361778944646563e-23,1.7977651969756872e-23,3.2752558092722363e-16,6.6649887374444971e-27,6.0282091809361724e-31,1.2608783896202048e-25,-2.8592503040301879e-41,-4.5462629965092894e-37,1.2988827005945382e-27,1.6320576151222651e-36,-2.7294432550089226e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899639307503846,0.10880299994279767,0.00010000000000000415,1.9280098501895036e-09,1.2526119317610658e-08,1.2497374647688244e-08,3.5816582169456144e-15,4.2923908787804708e-11,2.0854262678672699e-09,1.4252045012165525e-11,5.6091401499262587e-19,1.2667809831083168e-19,2.4055718272459931e-19,4.5746428660102011e-15,2.8436108147834527e-09,1.0787540102591494e-13,4.8794778622143772e-22,5.929360515380843e-22,4.6596069214483671e-24,2.3161743830215446e-23,4.1313476004101094e-09,6.3270730670398336e-27,1.8396216656137384e-30,2.2461638374758874e-31,1.7804241341658131e-35,3.2830330858357401e-36,6.5509571317660123e-14,3.2742711227656561e-16,7.1819621552837493e-20,2.6680100219031329e-20,1.4279035679310651e-16,2.9987566211866227e-25,7.4091197709822492e-22,3.3553463077246325e-16,1.9219574226778377e-33,2.2351096631102224e-15,5.6275273018090437e-16,1.9784188121025185e-18,6.7725008815719667e-22,4.8021264748902424e-22,1.3320623075825971e-22,2.7759002120917794e-29,2.5963666859610637e-22,5.9664286391279267e-25,1.109062408113398e-32,7.3091627640147265e-26,6.3426668177504512e-33,3.0452757384635184e-26,1.4927343970415511e-24,2.4138110928777546e-18,5.8426320491893038e-24,7.7291003976399012e-30,1.3279607617287922e-34,1.2194846314855399e-23,2.0894574123039172e-21,1.9442274815839341e-22
2.3338359346821755e-12,0.003828945173340426,1.058961891460815e-21,2.0582950058315444e-17,-1.9703830154323373e-16,3.1430158323584514e-21,2.2922091798642674e-14,9.3729997703142748e-23,-3.2588257895119586e-30,-9.9073164093779037e-22,3.4059538511735423e-35,2.3082750194193121e-22,1.0337838514710183e-29,-4.0456762158131161e-18,8.1379501962951746e-25,-3.264818262620104e-30,-4.7919329348634263e-35,-2.4337815411707265e-28,-7.4176306778656161e-37,1.6975498425296675e-43,6.3307557729283612e-29,-9.0386869420861859e-29,3.1585446458572071e-23,1.7988370057116043e-23,3.3044527693936246e-16,6.7443820478411833e-27,6.1181363393426992e-31,1.2678265076428467e-25,-2.8859095944605548e-41,-4.5672700515051283e-37,1.3123493853242461e-27,1.6546046392132449e-36,-2.7715809003815606e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899638238038098,0.1088029999424822,0.00010000000000000415,1.9337323820291927e-09,1.2563278008649631e-08,1.2534342440158848e-08,3.5922836299917164e-15,4.3176818398616468e-11,2.0857753306134742e-09,1.4314499193574425e-11,5.6421899301216689e-19,1.2723322029697299e-19,2.4274312694816125e-19,4.6018286917115705e-15,2.8543868578709907e-09,1.0851655539311034e-13,4.9009569653861158e-22,5.9822454829962282e-22,4.6888326208314838e-24,2.337994783682475e-23,4.1470036065021038e-09,6.4065202158571523e-27,1.8684640708400342e-30,2.2813954992138258e-31,1.8139137836081045e-35,3.3389714865489419e-36,6.589760379961102e-14,3.3034585087313856e-16,7.2496141856925994e-20,2.6961215644695204e-20,1.426416205122568e-16,3.0348501195720207e-25,7.4109976936681922e-22,3.3792715420569523e-16,1.9521069938339358e-33,2.2409338905830187e-15,5.6600191186312545e-16,1.9961895539067594e-18,6.8394586520177435e-22,4.8489989581212072e-22,1.3480556535624808e-22,2.8092278624511005e-29,2.6117785403385814e-22,6.0194635670768111e-25,1.1189208586599238e-32,7.3581511720741529e-26,6.3990467398732217e-33,3.054772814997028e-26,1.5019179363638362e-24,2.4323618645624953e-18,5.8875689876043202e-24,7.801024327262493e-30,1.3404425397922911e-34,1.2288718656134714e-23,2.1121983898240794e-21,1.9616924741963684e-22
2.3476491220733763e-12,0.003828945173338002,1.0578815226374007e-21,2.0551423397838008e-17,-1.3113321763566565e-16,3.1874432695334288e-21,2.3112235112190536e-14,9.5077722351908745e-23,-3.2587339251232172e-30,-3.6956498657665014e-23,3.3623887201060893e-35,-7.2313012629139833e-22,1.0382272767340678e-29,-4.0458653514291165e-18,8.1395439386303557e-25,-3.2648126657253472e-30,-4.9244010446179304e-35,-2.4669425940201697e-28,-7.6203084170292848e-37,1.7244408974967407e-43,6.4531190898446194e-29,-9.0387402424033936e-29,3.2035319142635955e-23,1.7998278570842431e-23,3.3633659448602259e-16,6.9052985210711968e-27,6.3012219607240247e-31,1.2818701017671702e-25,-2.9392263718801184e-41,-4.6093194349574204e-37,1.3395712577342572e-27,1.7004248677183294e-36,-2.8573794193637601e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899636099109151,0.10880299994184893,0.00010000000000000415,1.9451774453008987e-09,1.2637595251891047e-08,1.2608275830632536e-08,3.6135344163771139e-15,4.3684825967649075e-11,2.086460146149281e-09,1.4439546956433951e-11,5.7085754640314262e-19,1.2834470333737033e-19,2.4715537449655873e-19,4.6564418951601901e-15,2.875944266750778e-09,1.0980456178829683e-13,4.9439645178405305e-22,6.0889571563796376e-22,4.747555185015716e-24,2.3820464400072774e-23,4.1783233518625336e-09,6.5676671104979711e-27,1.9272408857705308e-30,2.3531936118356461e-31,1.8824819469528174e-35,3.4532219231571743e-36,6.6677081023529703e-14,3.3623523466296079e-16,7.3861942866558393e-20,2.752961424274492e-20,1.423768406401292e-16,3.1080221995259634e-25,7.4127218169879376e-22,3.4273933100936828e-16,2.0135485672089106e-33,2.2525308758522634e-15,5.7252513024366744e-16,2.0320389383118983e-18,6.9746722449697477e-22,4.9436374495531985e-22,1.3804658693496588e-22,2.8767656856275408e-29,2.6427386953012663e-22,6.1264712503400065e-25,1.1388120908022854e-32,7.4566291635566163e-26,6.51280357330863e-33,3.0737933026283164e-26,1.5203696266285113e-24,2.469706506090062e-18,5.9780322419477723e-24,7.9462008299206183e-30,1.3656389906775264e-34,1.2477695682811995e-23,2.1582055899307693e-21,1.9969250987580266e-22
2.361462309464577e-12,0.0038289451733355667,1.0574530131061881e-21,2.0532794644449583e-17,-6.3030179446679245e-17,3.2332211705558503e-21,2.3303015599550222e-14,9.6437799913442875e-23,-3.2586460405100523e-30,1.2094591650340189e-20,3.3158121695692226e-35,-1.2854714245598048e-20,1.0425640375385386e-29,-4.0452740683239486e-18,8.1396149917983679e-25,-3.2648107616616132e-30,-5.0587132900739392e-35,-2.5001028762101575e-28,-7.8258572571579848e-37,1.7300261517909803e-43,6.5770227485580829e-29,-9.0387104196994221e-29,3.2488576041069841e-23,1.8000312387015133e-23,3.4229742031201291e-16,7.0690775987898451e-27,6.4886682137218981e-31,1.2961142471144417e-25,-2.9925407977498131e-41,-4.651415520516212e-37,1.3671797670551199e-27,1.7472099406723299e-36,-2.9452188876852314e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899633960183517,0.10880299994121255,0.00010000000000000415,1.9566225080290511e-09,1.2711912309650409e-08,1.2682206295835464e-08,3.634785149718152e-15,4.419575064756957e-11,2.0871275226568683e-09,1.4564778858350408e-11,5.775342206364611e-19,1.2945782311209957e-19,2.5162167095111389e-19,4.711377164018344e-15,2.8975086495583425e-09,1.1110016491630374e-13,4.9870372898909173e-22,6.1969294760626086e-22,4.8066392262066661e-24,2.4266481910165443e-23,4.2096532294068676e-09,6.7318429913076117e-27,1.9874923348801577e-30,2.4267942382635672e-31,1.9532048698250723e-35,3.5706849470015598e-36,6.7461107445973722e-14,3.4219410138221604e-16,7.5244829537004847e-20,2.8106280332545321e-20,1.4215027398001397e-16,3.1825186307107249e-25,7.4130610605408335e-22,3.4758768804922539e-16,2.0765328971422259e-33,2.2640627654358416e-15,5.790813537963997e-16,2.0683002657664986e-18,7.1116232214134681e-22,5.0394717654852798e-22,1.4134450099247563e-22,2.9454890116529523e-29,2.6738807696761503e-22,6.2347342388822978e-25,1.1589366694056519e-32,7.5557753670812123e-26,6.6278949016594076e-33,3.0928250635445725e-26,1.5389341686175192e-24,2.5073755907591492e-18,6.0692820914559607e-24,8.0931562123745318e-30,1.3911472580157759e-34,1.2668317424143835e-23,2.2049172535453637e-21,2.0325626273506271e-22
2.375275496855778e-12,0.00382894517333312,1.057696114227843e-21,2.0527457510026702e-17,6.7723630125921543e-18,3.2803750479696458e-21,2.3494434256257896e-14,9.7810284507915144e-23,-3.2585594777224889e-30,4.5035762682033837e-20,3.266917460189263e-35,-4.5795808543117305e-20,1.0468182403325772e-29,-4.0440826155936073e-18,8.1385159890381938e-25,-3.2648099580536082e-30,-5.1948700828983718e-35,-2.5332563900813977e-28,-8.0342800678443185e-37,1.7193267064370796e-43,6.7025232287059451e-29,-9.038605919803229e-29,3.2945218124274555e-23,1.799626142853984e-23,3.4832813843165875e-16,7.2357512895788619e-27,6.6805486626201394e-31,1.3105647116315636e-25,-3.0458529138696528e-41,-4.6935579142383493e-37,1.3951776658104343e-27,1.7949697422419489e-36,-3.0351177001373972e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899631821261109,0.10880299994057309,0.00010000000000000415,1.9680675702136553e-09,1.2786229183811531e-08,1.2756133836684228e-08,3.6560358305528449e-15,4.470959152204753e-11,2.0877778824643477e-09,1.4690192509940531e-11,5.8424900373750452e-19,1.3057255838294181e-19,2.5614234802059583e-19,4.7666344970180828e-15,2.9190798373904395e-09,1.1240336467745678e-13,5.0301744709847707e-22,6.3061694370493228e-22,4.8660846421489976e-24,2.4718032397109879e-23,4.240992993743655e-09,6.8990836930430214e-27,2.049244667456454e-30,2.5022294997353463e-31,2.0261338630432454e-35,3.6914279966502115e-36,6.8249682458714646e-14,3.4822283488336243e-16,7.6644902378694887e-20,2.8691275270269368e-20,1.4195710729841793e-16,3.2583547299027056e-25,7.4123352842804982e-22,3.5247223541141485e-16,2.1410874832858712e-33,2.2755340540921297e-15,5.8567040319608557e-16,2.1049755023763191e-18,7.250320885157757e-22,5.1365081470783212e-22,1.4469990028662227e-22,3.0154101915273273e-29,2.7052047536552166e-22,6.3442593496047946e-25,1.1792958616668194e-32,7.6555897612529908e-26,6.7443279719489895e-33,3.1118457689765757e-26,1.5576115266484934e-24,2.545369555285754e-18,6.1613195968792379e-24,8.2419007711950693e-30,1.4169691528397751e-34,1.2860586102562894e-23,2.2523391740677823e-21,2.0686069929542893e-22
2.389088684246979e-12,0.0038289451733306604,1.0586487030482459e-21,2.0536167574165633e-17,8.1421343740920832e-17,3.3289487475815451e-21,2.3686484804195686e-14,9.9195232058789692e-23,-3.2584733483811887e-30,1.8895271276026055e-19,3.2114918160833762e-35,-1.8971236530005927e-19,1.050839803049316e-29,-4.0412055772704319e-18,8.1341243776196428e-25,-3.2648089700011215e-30,-5.3328719294045712e-35,-2.5663919250015352e-28,-8.2455790898506316e-37,1.6630803652716706e-43,6.8293607529180406e-29,-9.0382713728730386e-29,3.3405246396843672e-23,1.7975070876883308e-23,3.5442914631731821e-16,7.4053528771942738e-27,6.8769401887507229e-31,1.3252276174333809e-25,-3.0991627414763624e-41,-4.7357457686584411e-37,1.4235678032182902e-27,1.8437362232087096e-36,-3.1270809470946968e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899629682341825,0.10880299993993055,0.00010000000000000415,1.979512631854715e-09,1.2860545879861179e-08,1.2830058454104178e-08,3.6772864604424706e-15,4.5226347665948855e-11,2.0884116521262251e-09,1.4815785472528741e-11,5.9100188361660867e-19,1.3168888747353886e-19,2.6071774935779417e-19,4.822213895114642e-15,2.940657659653542e-09,1.1371416102617628e-13,5.0733752261176654e-22,6.4166842798672691e-22,4.9258913298878731e-24,2.5175149006327289e-23,4.2723423970257159e-09,7.0694264868834537e-27,2.1125253314385821e-30,2.579532985081468e-31,2.1013228739553634e-35,3.8155218348775555e-36,6.9042805467233777e-14,3.5432183247121316e-16,7.8062265416177613e-20,2.9284662575859434e-20,1.4179599771393354e-16,3.335546432370457e-25,7.4086183329137426e-22,3.5739298353654694e-16,2.2072410818949305e-33,2.2869490905692164e-15,5.9229210501489036e-16,2.1420666738497388e-18,7.3907748582082826e-22,5.2347530509634799e-22,1.4811340035776815e-22,3.0865420509562801e-29,2.7367106384829874e-22,6.455053637237961e-25,1.1998909789927681e-32,7.7560723283966462e-26,6.8621102840362359e-33,3.130843596511325e-26,1.5764015815591762e-24,2.5836888478726183e-18,6.2541458468583493e-24,8.3924451563734015e-30,1.4431065541437268e-34,1.3054503998913723e-23,2.3004773536090867e-21,2.1050601871584468e-22
2.4167150590293806e-12,0.003828945173325707,1.0626296669936745e-21,2.0594675147567346e-17,2.2441534192996724e-16,3.430325014102587e-21,2.4072522589079365e-14,1.0200272538830604e-22,-3.2582996857858658e-30,3.1672004507000036e-20,3.1087051120779462e-35,-3.2431258527073233e-20,1.0591665044620295e-29,-4.0375183551143769e-18,8.1293948928659113e-25,-3.2648063373605888e-30,-5.6144064438952038e-35,-2.6326234640966305e-28,-8.6768142000805934e-37,1.6063488597377219e-43,7.0888780821294476e-29,-9.0378951701077661e-29,3.4335465114288472e-23,1.7953626271292815e-23,3.6684349855555828e-16,7.7534636335381564e-27,7.2835450948497615e-31,1.3552134465335791e-25,-3.2057754998998291e-41,-4.8202590243957494e-37,1.481535316931809e-27,1.9442179978102446e-36,-3.3173629239617289e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899625404512484,0.10880299993863614,0.00010000000000000417,2.0024027535062012e-09,1.3009178726442648e-08,1.2977898922035683e-08,3.7197875642550661e-15,4.6268602384665984e-11,2.0896309363233298e-09,1.5067500513708348e-11,6.0462188957367304e-19,1.3392624874349019e-19,2.7003399561106264e-19,4.9343388911919616e-15,2.9838326014491415e-09,1.1635854340784186e-13,5.1599644289235738e-22,6.6415653399906095e-22,5.0465881454192167e-24,2.6106202906412337e-23,4.3350692399629071e-09,7.4195571428731276e-27,2.2437747911698722e-30,2.739870844834096e-31,2.2586855079007123e-35,4.0740294460265253e-36,7.0642693332599702e-14,3.6673208645729816e-16,8.0949246045628827e-20,3.0496848931013256e-20,1.4154033230914419e-16,3.4940560186985726e-25,7.4048522623206066e-22,3.6734311950937861e-16,2.3444533755341846e-33,2.3096218073036371e-15,6.0563288157567828e-16,2.2175042449568036e-18,7.6769871860862127e-22,5.4348922247342765e-22,1.5511698871859004e-22,3.2324854383515361e-29,2.8002680804028743e-22,6.6804757767369882e-25,1.2417938282179845e-32,7.9590419209855526e-26,7.1017503097255293e-33,3.1687605603563163e-26,1.6143191451514223e-24,2.6613050407306805e-18,6.4421685238035585e-24,8.6989726446196196e-30,1.4963348209011147e-34,1.3447295707151787e-23,2.398924690377855e-21,2.1792003599649771e-22
2.4443414338117823e-12,0.0038289451733207066,1.0695156656247147e-21,2.0710703039283149e-17,3.7669507108153435e-16,3.537519067041863e-21,2.4461111049042756e-14,1.0486074521217487e-22,-3.2582422103210644e-30,2.60078121240676e-19,2.9948426031647458e-35,-2.6083638271680219e-19,1.0671072852290498e-29,-4.0306523054755256e-18,8.118464926072113e-25,-3.2649187477210777e-30,-5.9033123327278356e-35,-2.698761928236259e-28,-9.1195776884411458e-37,1.4637125026897327e-43,7.354864148187421e-29,-9.0369841215155519e-29,3.5279240074971246e-23,1.7902882439474219e-23,3.7954375193740153e-16,8.1136876363307731e-27,7.7091329014334265e-31,1.3861232384430429e-25,-3.3123811730160998e-41,-4.904952078096097e-37,1.5411058038738812e-27,2.0488231628370423e-36,-3.5162685149014805e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899621126694835,0.10880299993732939,0.00010000000000000415,2.0252928729835142e-09,1.3157810878875518e-08,1.3125727707178793e-08,3.7622884695254656e-15,4.7322507256486908e-11,2.0907886942610809e-09,1.531990449872099e-11,6.1839413988030328e-19,1.3616973374429515e-19,2.7957324854539995e-19,5.0477521619251066e-15,3.0270321475599829e-09,1.1903331186623745e-13,5.246798222198067e-22,6.87163232182689e-22,5.1687288340278043e-24,2.7059916600063055e-23,4.3978318297240075e-09,7.7825462066940797e-27,2.3814730867660811e-30,2.9080921959929576e-31,2.4257558218014612e-35,4.3468121437136694e-36,7.2260766253219075e-14,3.7942813687008222e-16,8.3906628492922576e-20,3.1743363382314386e-20,1.41367918027978e-16,3.6581805568230991e-25,7.3954451753652128e-22,3.7743817775983748e-16,2.4884132453284623e-33,2.3321067494388329e-15,6.1910243519014742e-16,2.294629493163605e-18,7.9703392523324614e-22,5.6399423550479096e-22,1.6236038485501224e-22,3.3834258312276972e-29,2.8645530275721472e-22,6.911058758883114e-25,1.2846560175955769e-32,8.1646840039307707e-26,7.3468767462288727e-33,3.206566277388694e-26,1.6526854474650871e-24,2.7402277546272179e-18,6.6333588306025758e-24,9.0128261672238783e-30,1.5508475535530171e-34,1.3846710793865241e-23,2.500308874926465e-21,2.2549993819018532e-22
2.471967808594184e-12,0.0038289451733156585,1.0784137424657906e-21,2.0866417408771064e-17,4.3887172815348543e-16,3.6496876677285602e-21,2.4852443115948677e-14,1.077697728333016e-22,-3.2580869763630743e-30,-1.7106644298510868e-18,3.000861438715465e-35,1.7099013050163869e-18,1.079296043081107e-29,-4.0549811589715913e-18,8.1685552663260394e-25,-3.2649447623261478e-30,-6.1995657834185172e-35,-2.7650691769967929e-28,-9.5739062516577848e-37,2.1635238827710273e-43,7.6358896984751803e-29,-9.0403769328648217e-29,3.623657881504035e-23,1.8166162858141144e-23,3.9253319732003347e-16,8.4863071634063019e-27,8.1543715702465423e-31,1.4180052661932135e-25,-3.4189792598462632e-41,-4.9898451479610747e-37,1.6023028950335855e-27,2.157090779605679e-36,-3.7247973010278698e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899616848889156,0.10880299993601034,0.00010000000000000415,2.0481829902866588e-09,1.3306442259701814e-08,1.32735448171006e-08,3.8047891543251581e-15,4.8388054715788369e-11,2.0918880971975254e-09,1.5572978363680859e-11,6.3231853566883831e-19,1.3841917302513963e-19,2.8933836708484645e-19,5.1624537087024921e-15,3.0702550296930491e-09,1.2173846623718317e-13,5.3338700559778945e-22,7.1069451883385746e-22,5.2923125553230976e-24,2.80365643167853e-23,4.4606283236667251e-09,8.1587101562675498e-27,2.5258593058747627e-30,3.0844896503053416e-31,2.6030159056180367e-35,4.6344961747224106e-36,7.3897019441011395e-14,3.9241327317840273e-16,8.6935273993025128e-20,3.3024733037544129e-20,1.4117981795631961e-16,3.8280555264669267e-25,7.4413958768151389e-22,3.8767823639494485e-16,2.6393712105728314e-33,2.3544135230700046e-15,6.3269961068894899e-16,2.3734588685325092e-18,8.2709102444651802e-22,5.8499566189118632e-22,1.6984877427460502e-22,3.5394712772810942e-29,2.929565412205032e-22,7.1468609458781696e-25,1.3284883961010987e-32,8.3729984299235718e-26,7.5975516381950286e-33,3.2442761222584154e-26,1.6914990619646735e-24,2.8204604958727762e-18,6.8277252837311254e-24,9.3340933994819902e-30,1.6066603044324747e-34,1.4252767102157831e-23,2.604679901144401e-21,2.3324734263250843e-22
2.4995941833765857e-12,0.003828945173310562,1.0893288235410826e-21,2.1061911226717006e-17,5.5738267352486552e-16,3.7668851571543609e-21,2.5246274231918074e-14,1.1073027934605113e-22,-3.2590455492149092e-30,5.9451914724627533e-19,2.9525782788739946e-35,-5.9528370633578012e-19,1.0897417660350987e-29,-4.0608029541303723e-18,8.1824653506513446e-25,-3.2660782001139938e-30,-6.5031818583919075e-35,-2.8315528169335381e-28,-1.0039851665415944e-36,2.3625651884212586e-43,7.920833858730013e-29,-9.0405797345254484e-29,3.7207488406059986e-23,1.8288149666022678e-23,4.0581509563961424e-16,8.871605307437847e-27,8.6199390090688767e-31,1.4509052242493229e-25,-3.5255890915909704e-41,-5.0749360724973966e-37,1.6651500240924407e-27,2.2698995199843875e-36,-3.9437751386789707e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899612571093556,0.108802999934679,0.00010000000000000418,2.0710731054156372e-09,1.3455073026811454e-08,1.3421350259292001e-08,3.8472896632525227e-15,4.9465237273183966e-11,2.0929321207642947e-09,1.5826703756176723e-11,6.4639497906788068e-19,1.4067440345916304e-19,2.9933219084650767e-19,5.2784435377920422e-15,3.1135000577929245e-09,1.2447400638180797e-13,5.4211736757345415e-22,7.3475633647886115e-22,5.4173384776910564e-24,2.9036417698579497e-23,4.5234569928164404e-09,8.5483665694922146e-27,2.6771763977536941e-30,3.2693605624820797e-31,2.7909617959129947e-35,4.9377226741746349e-36,7.5551448158784178e-14,4.0569075494209643e-16,9.0036035948464927e-20,3.4341480810982687e-20,1.4109180258322572e-16,4.0038169600967588e-25,7.454504679565092e-22,3.9806336852074789e-16,2.7975818547336208e-33,2.3765580657757414e-15,6.4642335804350381e-16,2.4540085286317773e-18,8.5787783292131259e-22,6.0649875164309529e-22,1.7758733959344539e-22,3.7007297638929317e-29,2.9953051685106901e-22,7.3879401455373376e-25,1.3733017096549042e-32,8.5839850451241174e-26,7.8538364409061805e-33,3.2819111226329734e-26,1.7307587475703103e-24,2.9020066375034666e-18,7.0252760759648975e-24,9.6628609769480081e-30,1.6637884480094144e-34,1.4665481796965108e-23,2.7120874570530246e-21,2.4116383791695221e-22
