Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860)
1.9816520341909088e-07,0.002515329716972187,-1.4785469793560714e-18,-1.6899094191913627e-13,-1.3882940573105081e-15,3.8288677856274087e-18,2.5352971866172573e-08,3.3073701169407293e-10,-8.9286814118211559e-38,-2.4482841809305632e-29,2.2043556370179343e-31,4.1718901745521108e-15,-1.9528343557892607e-32,4.1041450460722158e-17,6.3171590203016789e-17,-2.5722894075628296e-30,4.5390944250239462e-27,7.4487420269210271e-22,6.4842546484631296e-24,-1.0941796731228313e-46,-4.2415551539124308e-28,-5.6328465699371147e-27,-3.9778619978241492e-38,-2.1186079808546483e-15,4.0459788311728076e-30,1.8323765809408056e-29,5.3887844843983474e-19,2.1136250355781653e-15,3.6405116969378126e-48,-7.780523229866255e-20,-8.4445028135031865e-22,-6.7091755572481513e-25,5.525826201701939e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764802930014824,0.10879793475643053,9.99999999999618e-05,1.0309675020874816e-06,5.7659177678629173e-06,9.9075550898597861e-07,1.2524823067624207e-11,4.8687489071174158e-06,1.9465506063602526e-13,8.5972763658427217e-08,2.7239096965203164e-13,2.8373641455046435e-15,8.4825387833130947e-08,1.0163325786390095e-07,2.1179443964297624e-08,5.6969346438868852e-07,1.4742675938143987e-17
1.9824415772362377e-07,0.0025153297119243087,-1.4858580192918997e-18,-1.6981845136393782e-13,-1.3842981593209524e-15,3.8172880263041279e-18,2.5372708102050167e-08,3.31256526289092e-10,-1.1007670671059643e-37,-4.8913422335839613e-30,2.2061837497839349e-31,4.1718634064810036e-15,-2.6892244234965902e-32,4.1057542638358845e-17,6.3198358256574575e-17,-2.5872355827493228e-30,4.5459047967416306e-27,7.4603441686387029e-22,6.4995190940556045e-24,-1.0945473708570769e-46,-4.2415557343166893e-28,-5.6339802978961313e-27,-3.9778563838260687e-38,-2.1186079804606264e-15,4.0493327386307454e-30,1.8331200877906454e-29,5.3887844843982492e-19,2.1136342804360161e-15,-2.8271256753342222e-48,-7.7805232241949835e-20,-8.4473642046134266e-22,-6.7167907802257099e-25,5.5258262017021559e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764747170276071,0.10879793272915556,9.9999999999961787e-05,1.0313712382251088e-06,5.7681345765437299e-06,9.9113413218229405e-07,1.2529638248230243e-11,4.8706230043510084e-06,1.9465495544114231e-13,8.6005816877264682e-08,2.7249581941440825e-13,2.8384550028205005e-15,8.4925251670694133e-08,1.0174493541789745e-07,2.1187876638305227e-08,5.7014314081062107e-07,1.4758774857170537e-17
1.984020663326895e-07,0.0025153297018285833,-1.4949216692311373e-18,-1.7084516118170691e-13,-3.4978580049273418e-16,3.7998612467978103e-18,2.5412200390563183e-08,3.322973669449483e-10,-6.7604002510007435e-38,1.2680476060342286e-29,2.2098497647639139e-31,4.1718098664360782e-15,-1.9620191150853331e-32,4.1089763299552866e-17,6.3251898239856886e-17,-2.5949119883290456e-30,4.559549660067996e-27,7.4835880874794944e-22,6.5301369338008915e-24,-1.0953234273052355e-46,-4.2415555943189066e-28,-5.636259113775885e-27,-3.9778464112272791e-38,-2.1186079796457899e-15,4.0560447586062077e-30,1.8346072532318706e-29,5.3887844843980518e-19,2.1136527071869396e-15,-1.2136504842460282e-47,-7.780523212852118e-20,-8.4530857343355156e-22,-6.7320375254746227e-25,5.5258262017025904e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764635646610387,0.10879792867459068,9.999999999996176e-05,1.0321786938729669e-06,5.7725679262757926e-06,9.9189133159385902e-07,1.253926802761072e-11,4.8743709660139881e-06,1.9465474504311485e-13,8.6071919320472535e-08,2.7270550591450873e-13,2.840636585622583e-15,8.5125209487840573e-08,1.0196852944899052e-07,2.1204741972009575e-08,5.7104301146041193e-07,1.4791007003819972e-17
1.9852006813011105e-07,0.0025153296942842713,-1.5018745187111422e-18,-1.7163272893636766e-13,-1.1772177033796038e-15,3.7867341631183419e-18,2.5441732461812909e-08,3.3307674397670771e-10,-1.1908360289014316e-37,-4.0161252965704393e-29,2.2125966967782342e-31,4.1717698537341082e-15,-3.4621878330738296e-32,4.1113840174490045e-17,6.329191092214326e-17,-2.6224104316250223e-30,4.5697663848610285e-27,7.500992319368262e-22,6.5530946077841824e-24,-1.0959052994282157e-46,-4.2415568066373964e-28,-5.6379620275818522e-27,-3.977838986726283e-38,-2.1186079790630079e-15,4.0610641708748769e-30,1.8357185064488703e-29,5.3887844843979044e-19,2.1136664194838256e-15,-1.8784196081837502e-47,-7.7805232043755623e-20,-8.4573602100025699e-22,-6.7434452926090522e-25,5.5258262017029154e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764552303670528,0.10879792564468313,9.9999999999961732e-05,1.0327820740995201e-06,5.7758806420774535e-06,9.9245712994187951e-07,1.2546463652203587e-11,4.87717153654514e-06,1.946545878098941e-13,8.6121312806638145e-08,2.7286218890269467e-13,2.8422667217374473e-15,8.5274834212673913e-08,1.0213582466057537e-07,2.1217345070319618e-08,5.7171591666291371e-07,1.4815123290646063e-17
1.985466185345309e-07,0.0025153296925868,-1.5040598265395991e-18,-1.7188012025780512e-13,-1.3311256886100918e-15,3.7831595428310932e-18,2.5448379418969176e-08,3.3325229007294593e-10,-1.3087286736487295e-37,-6.3049275279674007e-30,2.2132155187237342e-31,4.1717608504790993e-15,-3.8164065080837626e-32,4.1119253477791331e-17,6.330091417331978e-17,-2.6291181058951484e-30,4.5720674349301961e-27,7.5049123464408754e-22,6.5582692500283348e-24,-1.0960324721163535e-46,-4.2415571048899167e-28,-5.6383440053995894e-27,-3.9778371925985413e-38,-2.1186079789325011e-15,4.0621939700912951e-30,1.8359685050002224e-29,5.3887844843978717e-19,2.1136694974858324e-15,-2.0615079992662742e-47,-7.780523202468303e-20,-8.4583218353130732e-22,-6.7460137139163106e-25,5.5258262017029886e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764533551080769,0.10879792496295218,9.9999999999961732e-05,1.0329178329444019e-06,5.7766259755147112e-06,9.925844297443304e-07,1.2548082607694957e-11,4.8778016410047015e-06,1.9465455243157454e-13,8.6132425928933674e-08,2.7289744123735126e-13,2.8426334887630045e-15,8.5308523413276921e-08,1.021734906206991e-07,2.1220180765970827e-08,5.7186737345982115e-07,1.4820552978678953e-17
1.9855989373674082e-07,0.002515329691738067,-1.5052266094179936e-18,-1.7201219552699857e-13,-1.2924714739626199e-15,3.7812983586642737e-18,2.5451703093792332e-08,3.3334008879264407e-10,-1.3068829132723333e-37,-1.1383598001146907e-31,2.21352505362036e-31,4.171756348795103e-15,-3.8449711763415413e-32,4.1121959658704384e-17,6.330541585368555e-17,-2.6310364810104726e-30,4.5732182771917339e-27,7.5068729215095705e-22,6.5608578350376711e-24,-1.0960956273170956e-46,-4.2415571660985816e-28,-5.638534856237962e-27,-3.9778362811432134e-38,-2.1186079788655197e-15,4.062758929131407e-30,1.8360935001542452e-29,5.3887844843978553e-19,2.1136710353965676e-15,-2.1575363142329602e-47,-7.7805232015146692e-20,-8.4588026298566327e-22,-6.7472981551714435e-25,5.5258262017030248e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764524174726892,0.10879792462208659,9.9999999999961732e-05,1.0329857121318216e-06,5.7769986384293621e-06,9.9264807898063561e-07,1.2548892077170763e-11,4.8781166899400395e-06,1.9465453474229838e-13,8.6137982433251001e-08,2.7291506722036588e-13,2.8428168704002046e-15,8.5325371270510401e-08,1.0219232698163851e-07,2.1221598613594132e-08,5.7194310917649665e-07,1.4823268308185258e-17
1.9858644414116066e-07,0.0025153296900405995,-1.5074126910981678e-18,-1.7225967505475856e-13,-1.1269807992932635e-15,3.7777286175523723e-18,2.5458350945351755e-08,3.3351573758482379e-10,-1.2476951449866661e-37,8.564464390914448e-32,2.2141444557736144e-31,4.171747345315884e-15,-3.761419031449114e-32,4.1127373002342058e-17,6.3314419323970122e-17,-2.6334684705006073e-30,4.575520644320146e-27,7.5107951948585691e-22,6.5660375339102981e-24,-1.0962230465686578e-46,-4.2415572044539205e-28,-5.638916865212954e-27,-3.9778344923686185e-38,-2.1186079787298644e-15,4.0638889660734904e-30,1.8363434944014225e-29,5.3887844843978226e-19,2.1136741090766974e-15,-2.3393137651029301e-47,-7.7805231996073942e-20,-8.4597641835268518e-22,-6.7498674989202062e-25,5.525826201703098e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764505421900812,0.10879792394035503,9.9999999999961732e-05,1.0331214700366203e-06,5.7777439566829563e-06,9.9277537612345006e-07,1.2550510999652693e-11,4.8787467812212202e-06,1.9465449936351272e-13,8.6149095328740131e-08,2.7295031881773414e-13,2.8431836299404563e-15,8.5359073499465541e-08,1.0223000646586691e-07,2.122443430843612e-08,5.7209459524612043e-07,1.4828699938253055e-17
1.986129945455805e-07,0.0025153296883431322,-1.5093168276085413e-18,-1.7247528438228669e-13,-9.4585418072515034e-16,3.7744488681477319e-18,2.5464999558355423e-08,3.3369145486116418e-10,-1.1671655032475025e-37,-2.0461578666941986e-30,2.2147642982072924e-31,4.1717383416898368e-15,-3.6178995035694878e-32,4.1132788200254341e-17,6.3323422940322718e-17,-2.6352633715660997e-30,4.5778239352832111e-27,7.5147189662162681e-22,6.5712206060214598e-24,-1.0963524931852207e-46,-4.2415572065832413e-28,-5.6392994495688196e-27,-3.9778327668584305e-38,-2.1186079785934392e-15,4.0650191615017028e-30,1.8365934973926137e-29,5.3887844843977898e-19,2.113677180062672e-15,-2.5005054073454637e-47,-7.7805231977001049e-20,-8.4607256902085256e-22,-6.7524374576996116e-25,5.5258262017031713e-33,0.88129999999999997,0.0,0.0,0.0,0.009876448666891682,0.10879792325862289,9.9999999999961732e-05,1.0332572273147003e-06,5.7784892648441351e-06,9.9290267149307514e-07,1.2552129900193531e-11,4.8793768637156148e-06,1.946544639844156e-13,8.6160208073590367e-08,2.7298556992350963e-13,2.8435503845091634e-15,8.5392784415237917e-08,1.0226769496735573e-07,2.1227270002738628e-08,5.7224610083054804e-07,1.4834132863167704e-17
1.9863954495000033e-07,0.002515329686645667,-1.5109177689996074e-18,-1.7265662139235373e-13,-7.9876928621103312e-16,3.7714804612841472e-18,2.5471648980037702e-08,3.3386724063844681e-10,-1.0924385571469685e-37,-1.9756751512768231e-30,2.2153845442167751e-31,4.1717293379177257e-15,-3.480259830153638e-32,4.1138205375691904e-17,6.3332426702739974e-17,-2.6370547327374446e-30,4.5801281532223071e-27,7.5186442361190682e-22,6.5764070530919718e-24,-1.0964840782844683e-46,-4.2415572111812473e-28,-5.6396826473479139e-27,-3.9778311085108512e-38,-2.1186079784570081e-15,4.0661495154225701e-30,1.8368435099687707e-29,5.3887844843977571e-19,2.1136802485926315e-15,-2.6378967601882221e-47,-7.7805231957928047e-20,-8.461687149961623e-22,-6.7550080315644854e-25,5.5258262017032445e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764467915774933,0.10879792257689012,9.9999999999961732e-05,1.0333929839660644e-06,5.7792345629141598e-06,9.9302996508931075e-07,1.2553748778796015e-11,4.8800069374222662e-06,1.9465442860500693e-13,8.617132066787511e-08,2.7302082053763893e-13,2.8439171341087497e-15,8.5426504018827162e-08,1.0230539248705833e-07,2.1230105696501649e-08,5.7239762592950715e-07,1.4839567083062346e-17
1.9869264575884004e-07,0.0025153296832507383,-1.5130170464915513e-18,-1.7289465954112514e-13,-3.6200814890796829e-16,3.7666724446668229e-18,2.548494998267906e-08,3.3421901776226271e-10,-8.2451724595499204e-38,9.4840212229579682e-30,2.2166260686680955e-31,4.1717113299310155e-15,-2.8801758267661111e-32,4.1149046833601793e-17,6.335043466575551e-17,-2.6370509588317785e-30,4.5847393994971543e-27,7.5264992739463584e-22,6.5867900790007611e-24,-1.0967547906652278e-46,-4.2415570125481038e-28,-5.6404512442673658e-27,-3.9778280310229454e-38,-2.1186079781798237e-15,4.0684106987787466e-30,1.8373435716385464e-29,5.3887844843976906e-19,2.1136863796111138e-15,-2.8212479736745459e-47,-7.7805231919781694e-20,-8.4636099292159597e-22,-6.7601510247708563e-25,5.5258262017033909e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764430409017251,0.10879792121342298,9.9999999999961719e-05,1.0336644953886539e-06,5.7807251287981711e-06,9.9328454696086754e-07,1.2556986470223817e-11,4.8812670584685455e-06,1.9465435784525479e-13,8.6193545404876668e-08,2.7309132029074673e-13,2.8446506184047979e-15,8.5493969293455813e-08,1.0238081458491884e-07,2.1235777082409209e-08,5.7270073466993324e-07,1.4850439408357937e-17
1.9874043648679575e-07,0.0025153296801953048,-1.5133833800718337e-18,-1.7293673515820852e-13,1.3781963898114212e-16,3.7639004189533591e-18,2.549692337206248e-08,3.3453585161340471e-10,-4.7455883740927757e-38,1.6818347543782544e-29,2.2177443559715664e-31,4.171695122238988e-15,-2.0251380061282742e-32,4.1158813861312382e-17,6.3366642331977812e-17,-2.6333001778156971e-30,4.5888927654318944e-27,7.5335739390769091e-22,6.5961463619633212e-24,-1.0970085748292294e-46,-4.2415566202277799e-28,-5.6411459860265804e-27,-3.9778255857657282e-38,-2.1186079779258471e-15,4.0704463059389163e-30,1.8377936794573895e-29,5.3887844843976309e-19,2.1136918925646427e-15,-2.8552508737053141e-47,-7.7805231885449562e-20,-8.4653402713935195e-22,-6.7647818228012798e-25,5.525826201703523e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764396652394771,0.10879791998630067,9.9999999999961705e-05,1.0339088535256409e-06,5.7820666036257644e-06,9.935136645784044e-07,1.2559900317574692e-11,4.8824011373465807e-06,1.9465429416041155e-13,8.6213547153753293e-08,2.7315476838658032e-13,2.8453107372936509e-15,8.5554717762985633e-08,1.0244872532484937e-07,2.1240881327880915e-08,5.7297359927328905e-07,1.4860228931346252e-17
1.9878822721475146e-07,0.0025153296771398743,-1.5124010327591295e-18,-1.7282635814332166e-13,4.9606501107294244e-16,3.7625040042175449e-18,2.5508899370783036e-08,3.348529076670359e-10,-1.6288816039936494e-38,1.1404516107421124e-29,2.2188631084760981e-31,4.1716789140736116e-15,-1.2208166472905895e-32,4.1168589351704284e-17,6.3382850471398599e-17,-2.6293900753088144e-30,4.5930491865326994e-27,7.540653469031261e-22,6.605513606599734e-24,-1.0972710911203142e-46,-4.241556230824441e-28,-5.6418433541179168e-27,-3.9778234225575024e-38,-2.1186079776716801e-15,4.0724824267661144e-30,1.8382438326553264e-29,5.3887844843975712e-19,2.1136974029102598e-15,-2.7637009432968892e-47,-7.7805231851117032e-20,-8.4670704625524058e-22,-6.7694146145630138e-25,5.525826201703655e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764362895260409,0.10879791875917638,9.9999999999961692e-05,1.0341532096321072e-06,5.7834080457824846e-06,9.9374277644705897e-07,1.2562814093898469e-11,4.8835351877375317e-06,1.9465423047455847e-13,8.6233548415139508e-08,2.7321821488865239e-13,2.8459708400938285e-15,8.5615494396591131e-08,1.0251666529862123e-07,2.1245985571604609e-08,5.7324652709950083e-07,1.4870022652196008e-17
1.9883601794270717e-07,0.0025153296740844434,-1.5108391545092471e-18,-1.7265047151687603e-13,4.8792090221554049e-16,3.7617007392165948e-18,2.5520878290840298e-08,3.3517018602443304e-10,-4.3840695974542177e-39,-1.7785720242207262e-30,2.2199818845431123e-31,4.1716627054399303e-15,-8.6656755137738136e-33,4.117836822657396e-17,6.3399059083998458e-17,-2.6294984452902255e-30,4.5972085364021923e-27,7.5477378670293293e-22,6.6148918229780321e-24,-1.0975370686072069e-46,-4.2415560910031421e-28,-5.6425418101699846e-27,-3.9778213746267884e-38,-2.1186079774223515e-15,4.074519061298398e-30,1.8386939993677665e-29,5.3887844843975115e-19,2.1137029117955392e-15,-2.5964897211606124e-47,-7.7805231816784104e-20,-8.4688005006110043e-22,-6.7740494003710634e-25,5.5258262017037871e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764329137614962,0.1087979175320497,9.9999999999961678e-05,1.0343975637080672e-06,5.7847494551763914e-06,9.9397188256523038e-07,1.2565727798995396e-11,4.8846692096357859e-06,1.9465416678769716e-13,8.6253549187806241e-08,2.7328165979664903e-13,2.8466309267647691e-15,8.5676299200101745e-08,1.0258463451179701e-07,2.1251089813580266e-08,5.7351951814698104e-07,1.4879820571685661e-17
1.9890183746797417e-07,0.0025153296698763703,-1.5100060711812474e-18,-1.7255721686776582e-13,-1.6566424007879255e-16,3.7592642912154384e-18,2.5537381276644866e-08,3.3560752006008e-10,-2.9930183273446517e-38,-2.3574498057390516e-29,2.2215223164272123e-31,4.1716403814238513e-15,-1.4324469335039528e-32,4.1191827002755877e-17,6.3421383083850057e-17,-2.6402491524292859e-30,4.6029414094337698e-27,7.5575027889417363e-22,6.6278259010550967e-24,-1.0978940944320042e-46,-4.2415565301779236e-28,-5.6435010800702325e-27,-3.9778182636323509e-38,-2.1186079770917245e-15,4.0773248462631224e-30,1.8393139179900024e-29,5.3887844843974297e-19,2.1137104950045061e-15,-2.4119412970274947e-47,-7.780523176949866e-20,-8.4711829295265155e-22,-6.7804358992873615e-25,5.5258262017039691e-33,0.88129999999999997,0.0,0.0,0.0,0.009876428264424383,0.10879791584199197,9.9999999999961665e-05,1.0347340957323802e-06,5.7865968502147212e-06,9.942874083280419e-07,1.2569740566631753e-11,4.8862309885950373e-06,1.9465407907366162e-13,8.6281094341394274e-08,2.7336903634778383e-13,2.8475400010808204e-15,8.5760088417082156e-08,1.0267829262409711e-07,2.125811960076487e-08,5.7389559710337279e-07,1.4893321578795583e-17
1.9896765699324117e-07,0.002515329665668298,-1.511003471804987e-18,-1.7267087634088705e-13,-8.1954649769163967e-16,3.7549806335131805e-18,2.5553889440969736e-08,3.3604527622573069e-10,-6.3915251675216271e-38,-2.2261478988286065e-29,2.2230625945922375e-31,4.1716180565137114e-15,-2.2420863263617574e-32,4.1205273366631259e-17,6.344370798114139e-17,-2.6537869403188948e-30,4.608679374242475e-27,7.5672769518134513e-22,6.6407808358168566e-24,-1.0982386102256115e-46,-4.2415571216776059e-28,-5.6444566886576763e-27,-3.9778147571400646e-38,-2.1186079767644546e-15,4.0801316055100867e-30,1.8399337420649255e-29,5.3887844843973478e-19,2.1137180715138914e-15,-2.3250467115144307e-47,-7.7805231722212506e-20,-8.4735650601220141e-22,-6.7868261819298516e-25,5.5258262017041511e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764236149906891,0.10879791415193019,9.9999999999961651e-05,1.0350706239052907e-06,5.7884441827548104e-06,9.9460292317690208e-07,1.2573753198396683e-11,4.8877927134834671e-06,1.9465399135772081e-13,8.6308638562379551e-08,2.7345640987382856e-13,2.8484490446181291e-15,8.5843931093094465e-08,1.0277200622285715e-07,2.1265149384633668e-08,5.7427179597085288e-07,1.4906830553537536e-17
1.9903347651850816e-07,0.0025153296614602353,-1.5128284744637238e-18,-1.72878087163186e-13,-5.378452028456703e-16,3.7498711497296161e-18,2.557040173356381e-08,3.3648345478094597e-10,-5.0681012352854234e-38,1.8938126840246982e-29,2.2246035000434146e-31,4.1715957306926658e-15,-1.9034351189845318e-32,4.1218714011510439e-17,6.3466033775822201e-17,-2.6560801195127611e-30,4.6144226033913868e-27,7.5770603586139224e-22,6.6537566536207009e-24,-1.0985776508095966e-46,-4.2415570226315077e-28,-5.6454106619426018e-27,-3.9778110756577221e-38,-2.118607976423656e-15,4.0829393389381628e-30,1.8405535132938135e-29,5.388784484397266e-19,2.1137256387453879e-15,-2.2975202356019375e-47,-7.7805231674925606e-20,-8.4759468951609349e-22,-6.7932202491299828e-25,5.5258262017043331e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764189654602982,0.10879791246186533,9.9999999999961638e-05,1.0354071482268375e-06,5.7902914528928576e-06,9.949184271095991e-07,1.2577765694499244e-11,4.8893543842861123e-06,1.9465390363987289e-13,8.6336181851671863e-08,2.7354378037394619e-13,2.8493580574067174e-15,8.5927827243357762e-08,1.0286577532259303e-07,2.1272179165186593e-08,5.7464811474524925e-07,1.4920347498068079e-17
1.9908268647143576e-07,0.002515329658314083,-1.5129800148913748e-18,-1.7289590265924868e-13,2.9585654942957524e-16,3.7472924196719679e-18,2.5582749631069269e-08,3.3681133497974354e-10,-2.4432636123890091e-39,3.1216565006216021e-29,2.2257564191155789e-31,4.171579038199257e-15,-6.7509278914074088e-33,4.1228770558306026e-17,6.3482726237328688e-17,-2.6476187548058336e-30,4.618720253572754e-27,7.5843809626492305e-22,6.6634716798012408e-24,-1.0988392246242696e-46,-4.2415563418944881e-28,-5.6461262881243656e-27,-3.977808581347048e-38,-2.1186079761566143e-15,4.0850391766307871e-30,1.8410169227763106e-29,5.3887844843972044e-19,2.1137312908801364e-15,-2.2024796751447221e-47,-7.7805231639571093e-20,-8.47772748528206e-22,-6.7980032450148543e-25,5.5258262017044692e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764154891766067,0.10879791119828702,9.9999999999961624e-05,1.0356587480423124e-06,5.7916725234043264e-06,9.9515430641981395e-07,1.2580765548060859e-11,4.8905219317586443e-06,1.9465383805639415e-13,8.6356773979572991e-08,2.7360910093088668e-13,2.8500376606090697e-15,8.5990587125442088e-08,1.0293591803674421e-07,2.1277434976833813e-08,5.7492954772486795e-07,1.4930458646572047e-17
1.9913189642436335e-07,0.0025153296551679335,-1.5104268947790635e-18,-1.7260798878479891e-13,1.3145009345226488e-15,3.747465569616207e-18,2.5595099814025252e-08,3.3713945152569273e-10,6.5181594849607781e-38,4.06871158247206e-29,2.2269099491278449e-31,4.1715623451963789e-15,1.1001931845109578e-32,4.123884428578953e-17,6.3499419200409689e-17,-2.6325650040465634e-30,4.623021357949025e-27,7.5917067411282e-22,6.673198404966496e-24,-1.0991184381132919e-46,-4.241555286193301e-28,-5.6468471941222442e-27,-3.9778066540948847e-38,-2.1186079758816474e-15,4.0871395589576133e-30,1.8414804326593749e-29,5.3887844843971427e-19,2.1137369419503478e-15,-1.9153670764139161e-47,-7.7805231604216135e-20,-8.4795079188470163e-22,-6.8027883572216342e-25,5.5258262017046054e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764120128385143,0.10879790993470705,9.999999999996161e-05,1.0359103457049887e-06,5.793053559371276e-06,9.9539017962677144e-07,1.258376532652191e-11,4.8916894489840608e-06,1.9465377247184233e-13,8.6377365591836671e-08,2.736744197955974e-13,2.8507172467938082e-15,8.6053376913441519e-08,1.0300609178901282e-07,2.1282690786627458e-08,5.7521104772602038e-07,1.4940574252048266e-17
1.9918110637729095e-07,0.0025153296520217822,-1.5061425683881777e-18,-1.7212438184171665e-13,1.4368309981167365e-15,3.7493987929500733e-18,2.5607453474072367e-08,3.374678045283938e-10,8.9070661127009977e-38,-3.1211590540487782e-30,2.2280632711964257e-31,4.1715456517032758e-15,1.84215293384031e-32,4.1248928677927209e-17,6.3516112665044004e-17,-2.626852198870121e-30,4.6273257529751982e-27,7.5990376989034834e-22,6.6829368401632673e-24,-1.0994084473829657e-46,-4.2415548141721086e-28,-5.6475714086989478e-27,-3.9778050791741072e-38,-2.1186079756179245e-15,4.0892404860127048e-30,1.841944002405334e-29,5.3887844843970811e-19,2.1137425948690044e-15,-1.4850629996878542e-47,-7.7805231568860768e-20,-8.4812881932188539e-22,-6.8075755860946503e-25,5.5258262017047416e-33,0.88129999999999997,0.0,0.0,0.0,0.009876408536446139,0.1087979086711242,9.9999999999961597e-05,1.036161941214884e-06,5.7944345606780371e-06,9.956260467285327e-07,1.258676502963104e-11,4.8928569359563548e-06,1.946537068862194e-13,8.639795668730313e-08,2.737397369677424e-13,2.8513968159226599e-15,8.6116196613716449e-08,1.0307629658546781e-07,2.1287946594567496e-08,5.7549261474697711e-07,1.4950694315282388e-17
1.9923031633021855e-07,0.0025153296488756305,-1.5060830564744457e-18,-1.7211833786775668e-13,-1.2057387726173271e-15,3.7470455496186171e-18,2.5619813156125553e-08,3.377963941215015e-10,-5.3461447456878514e-38,-1.3615120901103589e-28,2.2292152732861393e-31,4.1715289577609315e-15,-1.6336246829334627e-32,4.1258985202802804e-17,6.3532806631209224e-17,-2.664503608112628e-30,4.6316324764277462e-27,7.6063738371651322e-22,6.6926869964450571e-24,-1.099669936675717e-46,-4.2415569358822586e-28,-5.6482872332272508e-27,-3.9778025976110716e-38,-2.1186079754063698e-15,4.0913419577176109e-30,1.8424073871463089e-29,5.3887844843970195e-19,2.113748245450496e-15,-1.3237537706310004e-47,-7.7805231533505027e-20,-8.4830682921969136e-22,-6.812364931946744e-25,5.5258262017048777e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764050600001554,0.10879790740753593,9.9999999999961583e-05,1.0364135345720131e-06,5.7958155266535378e-06,9.958619077207459e-07,1.2589764655930283e-11,4.8940243926692039e-06,1.9465364129953831e-13,8.6418547256990192e-08,2.7380505244696806e-13,2.8520763676991857e-15,8.6179046232622751e-08,1.0314653243219205e-07,2.1293202400653902e-08,5.7577424878598594e-07,1.4960818836985622e-17
1.9924261881845045e-07,0.002515329648089088,-1.5073005653590005e-18,-1.7225613310315655e-13,-1.745199146854626e-15,3.7452068239429719e-18,2.5622903529357571e-08,3.3787857850247497e-10,-8.7263228541716348e-38,-2.2670061827781667e-29,2.2295030172193048e-31,4.1715247841971505e-15,-2.4865921311983282e-32,4.1261491297071602e-17,6.353698020111212e-17,-2.6741715704738233e-30,4.6327094292886304e-27,7.6082086810944941e-22,6.6951263682305377e-24,-1.099727113256902e-46,-4.2415574703575711e-28,-5.6484637581506215e-27,-3.9778017153959745e-38,-2.1186079753537882e-15,4.0918674107279311e-30,1.8425231809429082e-29,5.3887844843970041e-19,2.1137496570116885e-15,-1.3671705688432454e-47,-7.7805231524666044e-20,-8.4835132879799212e-22,-6.8135625992247917e-25,5.5258262017049126e-33,0.88129999999999997,0.0,0.0,0.0,0.0098764041908803498,0.10879790709163854,9.9999999999961583e-05,1.0364764325749276e-06,5.7961607625625081e-06,9.9592087201375706e-07,1.2590514550363719e-11,4.8943162521186218e-06,1.946536249027041e-13,8.6423694816172515e-08,2.7382138105221349e-13,2.852246252896162e-15,8.6194763312880113e-08,1.0316409624619005e-07,2.1294516351885873e-08,5.7584466776710257e-07,1.4963350664189425e-17
