Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595)
2.1591926032913398e-10,0.002745394771707555,-7.7728879947204428e-20,-3.8139730052320815e-15,-5.2498173878012942e-15,3.7136345151083957e-16,2.7592633976159375e-12,1.3094905431077485e-18,3.370156086789536e-29,-6.3150825223963151e-22,3.3761170661682303e-31,5.4188220487757151e-15,4.4472621920350876e-15,1.1566781188856386e-21,5.8795138362862502e-20,-1.7224781082000766e-30,3.6661320558424857e-31,-9.4035092777756511e-28,6.7802740174768171e-31,6.5762832756457391e-40,9.7545563537802441e-28,-4.8918997242760865e-15,4.2358383131442244e-24,-9.989001025804633e-17,3.2920592875164943e-13,3.1169577972870556e-23,1.0165319353389722e-19,1.7268126782703754e-16,3.0243644248529216e-39,-2.3264811283474793e-21,-2.3872733135126375e-25,-1.3122354149092913e-32,1.9501575838912619e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897625626496663,0.10880297300527093,0.00010000000000000034,1.5647820254559736e-08,1.0756951825043e-07,8.1791205155879642e-08,9.1698130282463485e-14,2.6383964488121779e-08,1.939056498961118e-11,6.0789584956741748e-10,6.8192950041267544e-16,9.9653208666157398e-18,1.6126294048198175e-14,1.4831695334434e-12,2.6880370767006358e-09,3.5660311320526156e-11,5.6944572026832351e-21,1.3858172708674614e-18,9.4698361633095946e-23,1.33139648860743e-20,2.6897352044941041e-09,1.906827816855262e-22,6.7003153847935903e-24,8.5574343926182377e-26,9.118556341169659e-28,4.7124919937134198e-29,2.1920589471386026e-12,3.2885108012102612e-13,2.1076715452280373e-16,1.4406010035230632e-16,6.5146667891487641e-18,2.1411428956798929e-20,1.1703845055666981e-16,2.0854498840590321e-15,7.7525277258752982e-27,1.0833984513480107e-15,6.170225425888521e-15,8.7404452294315363e-16,1.2383272153842174e-18,9.7368375049226625e-19,2.2978345349962409e-18,2.4523065813142115e-24
2.196005729667422e-10,0.002745394769721856,-8.2492561704949266e-20,-4.0418102492010685e-15,-6.0131008449052141e-15,3.8844370716568906e-16,2.8515202967593751e-12,1.3933122415499973e-18,3.4683647206227663e-29,-1.9032088703807101e-23,3.7002269198505609e-31,5.8045468395503735e-15,4.7884924748716699e-15,2.888140719192454e-20,6.1629293250135387e-20,-1.9874402159181028e-30,3.9015166931478353e-31,-9.3994986302780665e-28,7.4320564867326057e-31,7.4047209224422292e-40,1.0262768301905452e-27,-5.2534990615252129e-15,4.379769460687789e-24,-1.0459793695305042e-16,3.4499090513250564e-13,3.3238579426546763e-23,1.0634013086258422e-19,1.8065472836514284e-16,3.1915958816715947e-39,-2.4700579382484303e-21,-2.5383397556319153e-25,-1.4247124516844575e-32,2.1371975221346473e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897585139849052,0.10880297228181167,0.00010000000000000033,1.5914587490084625e-08,1.0940334800634086e-07,8.2922538008771131e-08,9.3261388016278998e-14,2.7096860445420166e-08,1.939055744278043e-11,6.1836436040071887e-10,7.0035528624559418e-16,1.0136932661479856e-17,1.7041905550511486e-14,1.534390385348924e-12,2.7340276196344053e-09,3.6886562464609502e-11,5.8015629834046146e-21,1.4551990376257879e-18,9.8560850931272311e-23,1.4060406758597963e-20,2.7357548223750458e-09,2.0444455132811572e-22,7.2959706952384214e-24,9.322459569097348e-26,1.0098524751710535e-27,5.2135964271423691e-29,2.2563201082137664e-12,3.4461898096174954e-13,2.2088542195988645e-16,1.5101573389679315e-16,6.594272916808499e-18,2.3052814731069867e-20,1.2267615617449988e-16,2.1568080497005078e-15,8.4480673014262323e-27,1.1007946991270598e-15,6.3240495445992129e-15,9.104965621535762e-16,1.2900975238112752e-18,1.0144028885911281e-18,2.4021080063509697e-18,2.5635897774980142e-24
2.2328188560435043e-10,0.002745394767723638,-8.7070730458841317e-20,-4.2619612986641454e-15,-4.3352435505651557e-15,4.0551982763445573e-16,2.9445491864742693e-12,1.4810133099003025e-18,3.5705609964278666e-29,1.0308456824466952e-21,4.0298710772616607e-31,5.31408448187655e-15,4.2535831095159504e-15,6.8165224969726306e-20,6.4486472233950764e-20,-1.5015096953754558e-30,4.1476762062853721e-31,-9.3876949327929679e-28,8.0953721328891853e-31,8.2343715495715582e-40,1.0788046111485938e-27,-4.7389382774988723e-15,4.526032953097659e-24,-1.0932566289484542e-16,3.6123422151387773e-13,3.5405527825632509e-23,1.1102796339849716e-19,1.8863184271252569e-16,3.3633050309276754e-39,-2.6150154264889395e-21,-2.6964525145673263e-25,-1.544478745514921e-32,2.327537918050965e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897544653037267,0.10880297155378976,0.0001000000000000003,1.618135405261432e-08,1.1123717541166404e-07,8.4049305778284612e-08,9.4824643724232684e-14,2.7814318238005229e-08,1.9390549895917484e-11,6.2883285742229626e-10,7.1889897925070401e-16,1.0308544229926361e-17,1.7992520679923649e-14,1.5864896084199518e-12,2.7800181427699297e-09,3.8133541363959079e-11,5.9089778251120068e-21,1.5267716795207751e-18,1.0252711924568792e-22,1.4836866432444237e-20,2.7817744211800334e-09,2.1896289777275407e-22,7.9337267712329321e-24,1.0141994031422417e-25,1.1165303160932886e-27,5.7586757520060222e-29,2.321219548065106e-12,3.608447241045099e-13,2.3129785774639875e-16,1.5817480205189551e-16,6.6744596416016402e-18,2.4789821061408322e-20,1.2835955329957241e-16,2.2293458079552905e-15,9.1934202725133253e-27,1.1183038829584421e-15,6.4793637057726448e-15,9.4785029941988959e-16,1.3431512778724674e-18,1.0561317867822147e-18,2.5091877078737625e-18,2.677867849454077e-24
2.2696319824195866e-10,0.0027453947657132558,-8.841892071038209e-20,-4.3403613518542207e-15,1.3404181439642208e-15,4.1820242993637184e-16,3.0378774725590326e-12,1.5726804628882972e-18,3.6708005855255137e-29,2.5492303725891386e-21,4.2796219231918365e-31,3.3400035996461126e-15,2.2467454191829268e-15,1.2057231610592015e-19,6.6772525411514813e-20,2.2648554355460488e-31,4.4019827328446789e-31,-9.3650431801692124e-28,8.5996929060284123e-31,8.6355907368684239e-40,1.1329469563178263e-27,-2.747105011473282e-15,4.6746257601796851e-24,-1.129819715978003e-16,3.7794037613648272e-13,3.7673221550550072e-23,1.1452352679578796e-19,1.9459483751326806e-16,3.5394412969177328e-39,-2.7279709881254989e-21,-2.8609096131205282e-25,-1.671906614200412e-32,2.4722652338407389e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897504166059781,0.10880297082133376,0.00010000000000000025,1.6448119942149788e-08,1.1307100061430173e-07,8.5171636504041718e-08,9.6387897532344909e-14,2.8536209831886998e-08,1.9390542349022067e-11,6.3930134121932515e-10,7.3755727020600047e-16,1.0480155581580702e-17,1.8978828303564936e-14,1.6394676839028778e-12,2.8260086461071336e-09,3.9401247976099447e-11,6.0167019020179342e-21,1.6005639384636259e-18,1.0659878853568767e-22,1.5644135218916368e-20,2.8277940009101719e-09,2.3426746190739432e-22,8.6158361298061346e-24,1.1018990615270177e-25,1.2325021303518305e-27,6.3508157455461563e-29,2.3867483777722772e-12,3.7753280287962484e-13,2.4200735347826562e-16,1.6553931976270862e-16,6.7553775729254634e-18,2.6626309126758838e-20,1.3290676899902486e-16,2.3030621439017155e-15,9.9913065487887357e-27,1.1359375599561436e-15,6.6361700687901137e-15,9.8611442929848705e-16,1.3975008685028817e-18,1.0988801953425353e-18,2.6191024114999936e-18,2.795171503266638e-24
2.2788352640136072e-10,0.002745394765208798,-8.7845973708420197e-20,-4.3199646259509064e-15,2.5231054860247403e-15,4.2009296808962353e-16,3.0614896750011696e-12,1.5962267950565385e-18,3.6923717473335918e-29,3.1916230705719676e-22,4.3182949043934928e-31,2.9156080851585295e-15,1.8175585949570404e-15,1.3079198389924985e-19,6.7174074447982539e-20,5.9428537552651048e-31,4.4663415962922491e-31,-9.3573625916994367e-28,8.6784023965453949e-31,8.6107107660655681e-40,1.146721744650025e-27,-2.3201145388480265e-15,4.7121374213547159e-24,-1.1358073140217667e-16,3.821897543571019e-13,3.8256216929732258e-23,1.1504972957569794e-19,1.9549790787798133e-16,3.5841519569547229e-39,-2.7467307883704397e-21,-2.9028143642248472e-25,-1.7049997987191445e-32,2.4948580012318132e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897494044289467,0.10880297063754134,0.00010000000000000025,1.6514811309378432e-08,1.1352945658222263e-07,8.5451540551953696e-08,9.6778710697265531e-14,2.8717360857901942e-08,1.9390540462293106e-11,6.4191846020248281e-10,7.4223937012328054e-16,1.0523058387263705e-17,1.9231062883492349e-14,1.6528495799964162e-12,2.8375062688479382e-09,3.9721413329389686e-11,6.0436812591801594e-21,1.6193621658023312e-18,1.076333655096056e-22,1.5850860206403065e-20,2.8392988928623904e-09,2.3821999373238677e-22,8.7935655656021909e-24,1.1247574859202852e-25,1.2630221421795207e-27,6.5065809157338067e-29,2.4032279037233892e-12,3.8177758303689458e-13,2.4473147799702449e-16,1.6741278409336099e-16,6.7744576768453174e-18,2.7101436034027704e-20,1.3370546116684219e-16,2.3216752617997151e-15,1.0199315082164412e-26,1.1403618744997594e-15,6.6756052173853904e-15,9.9582372992497992e-16,1.4112921930005212e-18,1.1097277388013834e-18,2.6470274253939328e-18,2.8249737592632665e-24
2.2834369048106176e-10,0.0027453947649562927,-8.7448974292656994e-20,-4.3049105561844927e-15,2.7683441175182688e-15,4.2087991467837654e-16,3.0734249062329336e-12,1.6080958379890657e-18,3.7019870474045572e-29,5.3784520764708701e-24,4.3346747825415881e-31,2.8249649609632756e-15,1.7249410941418536e-15,1.3404474982645104e-19,6.7353771356079532e-20,6.7314961675286589e-31,4.4986054880637836e-31,-9.3532794096137152e-28,8.7118626751459301e-31,8.582886063492961e-40,1.1536459645083757e-27,-2.228402963521901e-15,4.7309476923069606e-24,-1.1384106341669759e-16,3.8432541678087214e-13,3.8550155785481769e-23,1.1526982501065521e-19,1.958767475005265e-16,3.6065969756639806e-39,-2.754937697918698e-21,-2.9238508164183038e-25,-1.7217369124353301e-32,2.504463431507755e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897488983400398,0.10880297054554459,0.00010000000000000025,1.6548156977219473e-08,1.1375868451272994e-07,8.5591392102088177e-08,9.6974117233637073e-14,2.8808036768881542e-08,1.9390539518927862e-11,6.4322701940329137e-10,7.4458301501142686e-16,1.0544509785338581e-17,1.9358036223121307e-14,1.6595611398170261e-12,2.8432550797543149e-09,3.9881981810634773e-11,6.0571781902288107e-21,1.6288141093462217e-18,1.081531704705012e-22,1.5954967549739171e-20,2.8450513383914646e-09,2.4021554801691432e-22,8.8835360763776514e-24,1.1363300681246646e-25,1.2785182887500574e-27,6.585658681623178e-29,2.4114821717886657e-12,3.8391093451204795e-13,2.4610058330035815e-16,1.6835438771583783e-16,6.7840289039571408e-18,2.7341443030703472e-20,1.3406287713513704e-16,2.3310094149461292e-15,1.0304630712676252e-26,1.1425743358228667e-15,6.6953577868157815e-15,1.0006999640833443e-15,1.418218577709145e-18,1.1151756817230442e-18,2.6610571917349128e-18,2.8399466680906167e-24
2.2926401864046382e-10,0.002745394764450735,-8.661011635292134e-20,-4.2728499544658e-15,2.826001474910177e-15,4.2238355769896829e-16,3.0974843629347161e-12,1.6320283233455735e-18,3.7199578848986774e-29,-1.3925808366029016e-22,4.3661393833431757e-31,2.796805492531047e-15,1.6930203440474999e-15,1.3841932280159641e-19,6.7704099366184614e-20,6.9743013430439203e-31,4.5633533513409383e-31,-9.3448668808586563e-28,8.7762079871622744e-31,8.5210420060914123e-40,1.1675749055767539e-27,-2.1982085815424461e-15,4.7686771167519604e-24,-1.1434465512874974e-16,3.8861873111719151e-13,3.9142943327709611e-23,1.1569095988378729e-19,1.9660224214305074e-16,3.6516309584979245e-39,-2.7708600755471769e-21,-2.9660593430410222e-25,-1.7555962654867656e-32,2.5229350560492652e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897478861614627,0.10880297036135134,0.00010000000000000025,1.6614848281355025e-08,1.1421714026094254e-07,8.5870895444464265e-08,9.7364930209178899e-14,2.8989588197052049e-08,1.9390537632195847e-11,6.4584413720191905e-10,7.4927546389637812e-16,1.0587412571603464e-17,1.9613701725943559e-14,1.6730254877270161e-12,2.8547527006390168e-09,4.0204090381911715e-11,6.084186558791762e-21,1.6478239330944108e-18,1.091978292907038e-22,1.6164679875743013e-20,2.8565562285555514e-09,2.4424553635810729e-22,9.0657122349441373e-24,1.1597650644913605e-25,1.3099894646183129e-27,6.7462378139329752e-29,2.4280196344332273e-12,3.8819960307045927e-13,2.4885290754742682e-16,1.7024735707339668e-16,6.8038228565571979e-18,2.7826383380441365e-20,1.3475967099355279e-16,2.3497328997378527e-15,1.0517913209326003e-26,1.1470005968353334e-15,6.7349326315315595e-15,1.0104956852536576e-15,1.432132913699026e-18,1.1261200056939558e-18,2.6892515239606545e-18,2.8700363470325436e-24
2.3018434679986588e-10,0.0027453947639444506,-8.5759861261101023e-20,-4.2403181383297738e-15,3.111062202244055e-15,4.2386113100379197e-16,3.121568238353565e-12,1.6562219241142951e-18,3.7373056400816792e-29,1.0470480702352815e-21,4.3970770546430651e-31,2.6884479234377471e-15,1.5809726943169315e-15,1.4374791223454859e-19,6.805139341618479e-20,7.9588554848880882e-31,4.6283988651738199e-31,-9.336200000242076e-28,8.8395130219265182e-31,8.4649147793116005e-40,1.1816160463827339e-27,-2.0878553721118248e-15,4.8065517912367705e-24,-1.1484220434941387e-16,3.929414217175469e-13,3.9742314312106605e-23,1.1610505373809697e-19,1.9731587607218264e-16,3.6968363751666818e-39,-2.7866265051773538e-21,-3.008433237296585e-25,-1.7899745746027054e-32,2.5411075909025924e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897468739818587,0.10880297017689351,0.00010000000000000025,1.6681539543428531e-08,1.1467559586254329e-07,8.6150134017132509e-08,9.7755743058347227e-14,2.9171404192742453e-08,1.939053574546183e-11,6.4846125418105445e-10,7.5397475090812813e-16,1.0630315344434305e-17,1.9871667959781142e-14,1.686544812962071e-12,2.8662503202863165e-09,4.0527494431012826e-11,6.1112142719054799e-21,1.6669753742838625e-18,1.1024924126872862e-22,1.6376399674453573e-20,2.8680611175275718e-09,2.4832777039539394e-22,9.2509001856968477e-24,1.183590653699103e-25,1.3421080255729332e-27,6.910093097635093e-29,2.4445955548307673e-12,3.9251761598984301e-13,2.5162408658748696e-16,1.7215336808741887e-16,6.8244426483961714e-18,2.8317944822465997e-20,1.3545042500334922e-16,2.3685299426693711e-15,1.0734768954384429e-26,1.1514332079846257e-15,6.7746002721259344e-15,1.0203491899052758e-15,1.4461294998055666e-18,1.1371290408287594e-18,2.7176259630848296e-18,2.9003182403507375e-24
2.3110467495926795e-10,0.0027453947634374456,-8.4878964616723277e-20,-4.2064676958322162e-15,3.4010591430906291e-15,4.2528518821335378e-16,3.1457424791225435e-12,1.6806782931282622e-18,3.7535232056082818e-29,-4.0518691008011091e-23,4.4269113669708404e-31,2.5769089144027969e-15,1.4658840087095128e-15,1.4901658600626936e-19,6.8391942392733225e-20,8.9489579336316014e-31,4.6937262869235157e-31,-9.3272609954275905e-28,8.9006272307266406e-31,8.4112196872663173e-40,1.1957679807587118e-27,-1.9743959073565901e-15,4.8445716308099305e-24,-1.1532689175944458e-16,3.9729355669780405e-13,4.0348313333828231e-23,1.1650464616716014e-19,1.9800503330939956e-16,3.7421998672127423e-39,-2.8020203570009848e-21,-3.0509692614012061e-25,-1.8248764133488714e-32,2.5586511524674518e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897458618012295,0.10880296999217288,0.00010000000000000026,1.6748230763440019e-08,1.1513405131682824e-07,8.6429109696377587e-08,9.8146555780546108e-14,2.9353482879745392e-08,1.9390533858725793e-11,6.5107837032956795e-10,7.5868082755340804e-16,1.0673218103648649e-17,2.0131945684016481e-14,1.7001191230868598e-12,2.8777479386962122e-09,4.0852193957261956e-11,6.1382613316702108e-21,1.686268874439633e-18,1.1130743198109662e-22,1.6590139730925511e-20,2.8795660053075438e-09,2.5246273986463416e-22,9.4391381440673835e-24,1.2078118540174501e-25,1.374884730323768e-27,7.0772787025713737e-29,2.4612098005162912e-12,3.9686504131170594e-13,2.544141642066817e-16,1.7407245126715273e-16,6.8441587485581255e-18,2.881619080339921e-20,1.3612775794838779e-16,2.3874005279131998e-15,1.0955244223432577e-26,1.155872717403284e-15,6.8143606788469643e-15,1.0302606133149941e-15,1.4602085290276888e-18,1.1482029390263551e-18,2.7461809579650252e-18,2.9307928270765444e-24
2.3133475699911845e-10,0.0027453947633105822,-8.4649011522464409e-20,-4.1975814620331403e-15,3.4229725367460699e-15,4.2562584554996413e-16,3.1518143940045168e-12,1.686833615020234e-18,3.7572902169135664e-29,2.4528489014927888e-25,4.434063506506521e-31,2.5667867483469718e-15,1.4549155921115883e-15,1.5008522973393931e-19,6.8475084168002709e-20,9.0373317014991459e-31,4.7100999460472816e-31,-9.3249776212326154e-28,8.9152960037208147e-31,8.3973130467845441e-40,1.1993229848889388e-27,-1.9638161178529446e-15,4.8540992596290724e-24,-1.1544431966175241e-16,3.9838619909183476e-13,4.0500853956991664e-23,1.1660037739961735e-19,1.9817028376280089e-16,3.7535643055944551e-39,-2.8057570128693504e-21,-3.0616289414554953e-25,-1.8336840962045914e-32,2.5628620734102907e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897456087559104,0.10880296994595184,0.00010000000000000025,1.67649035618707e-08,1.1524866515723378e-07,8.649881275794658e-08,9.8244258941130103e-14,2.9399043378168104e-08,1.9390533387041471e-11,6.5173264923614327e-10,7.5985840193858887e-16,1.0683943791312061e-17,2.0197377546293621e-14,1.7035212928939268e-12,2.8806223431053419e-09,4.0933571257049019e-11,6.1450261198552559e-21,1.6911144978721367e-18,1.1157304183562334e-22,1.6643891911931937e-20,2.8824422270662807e-09,2.5350477974529429e-22,9.4866786995518898e-24,1.213929559601514e-25,1.3831830115092879e-27,7.1196018611452658e-29,2.4653693347933936e-12,3.9795650128597116e-13,2.5511464163426141e-16,1.7455426815532136e-16,6.8489913157918095e-18,2.8941804218066219e-20,1.3629312128520706e-16,2.3921296633559186e-15,1.1010934044015866e-26,1.1569833484180676e-15,6.8243152785303282e-15,1.0327475348076535e-15,1.463741190646526e-18,1.1509815661973396e-18,2.7533479711092446e-18,2.9384416382253256e-24
2.3179492107881948e-10,0.002745394763056722,-8.4183378158086171e-20,-4.1795625603864227e-15,3.432403606275996e-15,4.2629703565119535e-16,3.1639844725847536e-12,1.6991939914437766e-18,3.7646513842123986e-29,-1.0767021301615453e-24,4.4481813567956386e-31,2.5588236754415386e-15,1.4452869261943201e-15,1.5205317018635662e-19,6.8640090624269194e-20,9.1093024957367108e-31,4.7429005007314193e-31,-9.320359457269697e-28,8.944263573343306e-31,8.369044167918223e-40,1.2064536881647919e-27,-1.9549523682678452e-15,4.8731817185204052e-24,-1.1567674114730001e-16,4.005770216550011e-13,4.0807189131808135e-23,1.1678909629244632e-19,1.9849615373631745e-16,3.7763194754758066e-39,-2.8131625805007809e-21,-3.0829786162611981e-25,-1.8513975569249377e-32,2.5711776674944689e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897451026650832,0.10880296985346101,0.00010000000000000025,1.6798249150845437e-08,1.1547789281016723e-07,8.6638170053350191e-08,9.8439665238272633e-14,2.949021316487042e-08,1.9390532443672442e-11,6.5304120689222646e-10,7.6221481175273971e-16,1.0705395164064061e-17,2.0328677364973117e-14,1.7103359440675433e-12,2.886371151691587e-09,4.1096568758418363e-11,6.1585593243900615e-21,1.7008324909109954e-18,1.1210553895942489e-22,1.6751778283289855e-20,2.8881946703602504e-09,2.555988707725472e-22,9.5823413479876453e-24,1.2262404167841799e-25,1.3999057078156867e-27,7.2048863694667866e-29,2.4736955564446931e-12,4.001449529953321e-13,2.5651915087124957e-16,1.7552036055631452e-16,6.8589216051593187e-18,2.9194300369131941e-20,1.3662130655073343e-16,2.4016017194691154e-15,1.112300404901348e-26,1.159205268482502e-15,6.8442418639591365e-15,1.0377322713422076e-15,1.4708220201158941e-18,1.1565510202530049e-18,2.7677159637594875e-18,2.9537755102339825e-24
2.3271524923822154e-10,0.0027453947625484666,-8.3245753406557597e-20,-4.1432678746841846e-15,3.3939469628023704e-15,4.2762220456904764e-16,3.1884082700552265e-12,1.7241146253238716e-18,3.7790246223505375e-29,9.3087176625114328e-24,4.4761308494964814e-31,2.563240514912293e-15,1.4464187511107932e-15,1.5570891209079808e-19,6.8968123622479366e-20,9.0745648328930798e-31,4.8087203404816402e-31,-9.3109393929267619e-28,9.001635614786779e-31,8.3121567870866926e-40,1.2207986517142411e-27,-1.9575929341600941e-15,4.9114554298870119e-24,-1.1613761498986073e-16,4.0498084747371356e-13,4.1424894756258322e-23,1.1716188790669518e-19,1.9914006937283981e-16,3.8219306449718345e-39,-2.8278830171806607e-21,-3.125796433407624e-25,-1.8872171674519102e-32,2.5876467307910387e-34,0.88129999999999997,0.0,0.0,0.0,0.0098897440904826602,0.10880296966828489,0.00010000000000000025,1.6864940297248418e-08,1.1593634800436834e-07,8.6916690142314357e-08,9.8830477736321989e-14,2.9672747088637411e-08,1.9390530556932877e-11,6.5565832157204109e-10,7.6693265464475053e-16,1.0748297899201831e-17,2.059302608533013e-14,1.7240064959663202e-12,2.8978687679360228e-09,4.1423535368041182e-11,6.1856402472908689e-21,1.7203756541043387e-18,1.1317565407688892e-22,1.6969084699419272e-20,2.8996995560541768e-09,2.5982731489804871e-22,9.7760098317538001e-24,1.2511661533389744e-25,1.4338604707287188e-27,7.3780324943873786e-29,2.4903765547940155e-12,4.0454401301703161e-13,2.5934240589473851e-16,1.7746239311097641e-16,6.8789087218597611e-18,2.9704398030959053e-20,1.3727373410838353e-16,2.4206009656850978e-15,1.134992615853941e-26,1.1636531092590315e-15,6.8841645230892686e-15,1.0477453777548245e-15,1.4850457883696176e-18,1.167738793628225e-18,2.7965880107348488e-18,2.98458846251443e-24
