Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509)
6.140379295153906e-12,0.001877905321323933,-3.9020286218419263e-23,-1.6321424293201581e-18,-2.5595237697263875e-15,-8.4014880728507527e-23,9.2859852086011328e-15,5.662137830480915e-23,-1.006475363601351e-32,4.7485398664413141e-21,2.1110902506661218e-37,-6.1018076466678313e-19,-6.052982529625771e-19,-1.4629990739604884e-18,5.38699393802522e-26,-1.0081264925748964e-32,-3.9263084685023339e-38,-2.40269928593786e-30,-4.999879362094498e-39,-1.1646355197281705e-42,3.8628473630018224e-31,6.0535044638608582e-19,9.6404307490578122e-27,1.8069296488662186e-23,2.9312977732339611e-17,1.5917760788913309e-28,-1.1817618275450788e-26,-1.9984766689444841e-23,-1.0620451384563093e-44,6.9678134269110677e-29,2.1804682518312301e-30,5.2525928561407215e-39,2.5749808327661183e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899871324702963,0.10880299987001868,0.0001000000000000015,5.778300744657537e-10,5.9809236647336058e-09,5.9142219705282021e-09,6.8583428834913047e-15,9.8334254481335918e-11,3.2139553950122643e-11,3.1630880011004768e-11,2.3571144614755865e-18,4.8447054097161874e-19,9.7151352808690291e-19,3.8948369399121711e-15,1.1383681370773019e-10,9.362655195495862e-14,4.7415836505080216e-22,1.5122269102988811e-22,2.6364014162051202e-25,1.233871747572498e-24,1.185012791664777e-10,5.4107988713435093e-28,8.0081685651615696e-31,8.3766739556462585e-33,3.5649619155341823e-36,5.3075855248953847e-37,6.509589596215272e-15,2.9279518847053174e-17,2.3179987436760608e-20,1.0278870015548789e-20,2.9840988392878726e-16,3.7638348480186229e-26
6.147675618243908e-12,0.001877905321323401,-4.7222518225266144e-23,-1.9627977765477144e-18,-2.5531437640447534e-15,-9.8876728682497069e-23,9.3056180458455164e-15,5.6822909162743712e-23,-1.2475639184526857e-32,5.9702811736324897e-20,2.0109422180501215e-37,-6.5517158091646657e-19,-5.9531561940756041e-19,-1.4597805550812216e-18,5.2764099925588374e-26,-1.2491427887474834e-32,-3.9956580817697614e-38,-2.5374819521386905e-30,-5.0939865332538356e-39,-1.1650699146490975e-42,3.7537097448892802e-31,5.9537579464292016e-19,9.6659759570936147e-27,1.9556308156361437e-23,2.9417190240842876e-17,1.5993370335194475e-28,-1.3625151536532169e-26,-2.3042594720193685e-23,-1.0840953579007895e-44,8.0351702655092012e-29,2.1890474898068763e-30,5.3440676547758282e-39,3.428195898460467e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899871171811756,0.10880299986973539,0.00010000000000000151,5.785166808678998e-10,5.9880162199933059e-09,5.9211349909081789e-09,6.8664762166676514e-15,9.8565649494051526e-11,3.2139626257279378e-11,3.1682753942437336e-11,2.3626612387387176e-18,4.8526506952612268e-19,9.7507239578493633e-19,3.9040893382689939e-15,1.139903379613874e-10,9.384895228635426e-14,4.7493864014978107e-22,1.5176136114162929e-22,2.6430616820329118e-25,1.2385378902533734e-24,1.1866109408594342e-10,5.4380093465299655e-28,8.058389477448395e-31,8.4292148916866825e-33,3.5917429441792805e-36,5.3447023850136954e-37,6.5249492464777769e-15,2.9383603836609779e-17,2.3265366350677678e-20,1.0321009892424333e-20,2.9876234007103768e-16,3.7820536331270615e-26
6.15497194133391e-12,0.0018779053213228685,-5.5494970481118011e-23,-2.2962746227438656e-18,-2.5801216531686779e-15,-1.1350343009292495e-22,9.3273478984890434e-15,5.7024953189203649e-23,-1.7598737899610852e-32,-9.4123910367261196e-19,1.8710970048099945e-37,3.9222603247831072e-19,-5.4884175945178716e-19,-1.4741902307112465e-18,5.2423284478819187e-26,-1.7613855228672407e-32,-4.0693894330782505e-38,-2.6733631866859038e-30,-5.1932646700363147e-39,-1.1641615324319801e-42,3.5936057333982208e-31,5.4890955022659955e-19,9.6915554837351471e-27,2.0850129630084636e-23,2.9521648495879407e-17,1.6069248489848473e-28,-1.534979759465157e-26,-2.5960208545390179e-23,-1.1144715226359769e-44,9.053909032011658e-29,2.1976503001011499e-30,5.4349405584047628e-39,4.358856741782729e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899871018920862,0.10880299986945179,0.00010000000000000152,5.792032872657245e-10,5.9951087361246259e-09,5.9280477450311241e-09,6.8746095070981728e-15,9.8797310712881024e-11,3.2139697846431604e-11,3.1734636851104089e-11,2.3682143974003509e-18,4.8605973558431264e-19,9.7864015064879505e-19,3.9133527042828969e-15,1.1414386255870524e-10,9.4071616196294439e-14,4.7571904824832501e-22,1.5230130685128657e-22,2.649730336277589e-25,1.2432158099294243e-24,1.1882090936316988e-10,5.4653225960784852e-28,8.1088626792357905e-31,8.4820198402350246e-33,3.6186918433654804e-36,5.3820343840749823e-37,6.5403267151005018e-15,2.9487934245665227e-17,2.3350954163019473e-20,1.0363267904664169e-20,2.9909120480653835e-16,3.8003391591047181e-26
6.162268264423912e-12,0.0018779053213223353,-6.3812358774987395e-23,-2.6315791911310212e-18,-2.5964977689230095e-15,-1.2763791884059634e-22,9.3486260726581494e-15,5.7227502304192536e-23,-1.8803818493343546e-32,5.7299575284197783e-21,1.8471142020009161e-37,-5.0099884007245488e-19,-4.9508063265438572e-19,-1.4838107536592086e-18,5.1965000988556733e-26,-1.8818277595969429e-32,-4.1475574353299697e-38,-2.8099793413636298e-30,-5.2977599911828172e-39,-1.1651867045759319e-42,3.5828456800854322e-31,4.9515539455509715e-19,9.7171693874271792e-27,2.2336257467333992e-23,2.962635278245345e-17,1.6145395886188954e-28,-1.692843359446628e-26,-2.8630823491831573e-23,-1.150406598132655e-44,9.9866709659744872e-29,2.206276710790616e-30,5.5160102752218334e-39,5.2992275275262948e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899870866029915,0.10880299986916794,0.00010000000000000152,5.798898936592278e-10,6.0022012514587216e-09,5.9349602329169895e-09,6.8827427925527884e-15,9.9029238117875518e-11,3.2139768724706305e-11,3.1786528704170855e-11,2.3737739369822788e-18,4.8685453864316433e-19,9.8221680472681967e-19,3.9226270379679205e-15,1.1429738749627003e-10,9.4294543684694136e-14,4.7649959604957173e-22,1.5284252965888057e-22,2.6564073787529592e-25,1.2479055214154704e-24,1.1898072499460356e-10,5.4927388789869929e-28,8.1595891224560778e-31,8.5350897978853895e-33,3.6458094563592656e-36,5.4195825130773543e-37,6.5557220011016233e-15,2.959251035879924e-17,2.3436751125666502e-20,1.0405644224912861e-20,2.9942645476992212e-16,3.8186915927991807e-26
6.169564587513914e-12,0.0018779053213218025,-7.2159192772284156e-23,-2.9680649004407219e-18,-2.6040238229187425e-15,-1.4086745341040792e-22,9.3691876404996124e-15,5.7430549580802074e-23,-2.1568039549183121e-32,-3.4859287576911553e-20,1.7557588913884743e-37,-3.5287462633850141e-19,-3.8753162354636766e-19,-1.4880497502508723e-18,5.14228921224266e-26,-2.15821772913059e-32,-4.2301783596047412e-38,-2.9470767020415498e-30,-5.4074936603158391e-39,-1.1553585690318271e-42,3.4854097038328474e-31,3.876122357758051e-19,9.7428176768186505e-27,2.3385412905426762e-23,2.9731303385438863e-17,1.6221813157967493e-28,-1.8253312422968794e-26,-3.0872164148416279e-23,-1.1913971005121057e-44,1.0769823956547442e-28,2.2149266293536498e-30,5.5916632435509986e-39,6.1817746767302004e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899870713138865,0.10880299986888384,0.00010000000000000155,5.8057650004840971e-10,6.0092937670400848e-09,5.94187245458572e-09,6.8908760799824679e-15,9.926143168909578e-11,3.2139838899156837e-11,3.1838429468880042e-11,2.3793398570065251e-18,4.8764947820092552e-19,9.8580237006588572e-19,3.931912339331311e-15,1.1445091277070338e-10,9.451773475139423e-14,4.7728028452395661e-22,1.5338503106380574e-22,2.6630928092730717e-25,1.252607039520007e-24,1.1914054097672754e-10,5.5202584544738747e-28,8.2105697610547123e-31,8.5884257633416327e-33,3.6730966292719264e-36,5.4573477660174343e-37,6.5711351034997915e-15,2.9697332460461343e-17,2.352275749038402e-20,1.0448139025744743e-20,2.9976888102875981e-16,3.8371111012161306e-26
6.1841572336939184e-12,0.001877905321320734,-8.8898260226421585e-23,-3.6428931876146948e-18,-2.6086677642486225e-15,-1.5864222642273505e-22,9.4098327339785265e-15,5.7838124065511872e-23,-2.0576793652917338e-32,1.2603223558313162e-20,1.7690933305427902e-37,2.730454375281968e-19,2.8585407861929412e-19,-1.4903020152589639e-18,5.1356813041414046e-26,-2.0590515899925264e-32,-4.408597956453174e-38,-3.2219840286934334e-30,-5.6427145022884311e-39,-1.1352739813317106e-42,3.5434995590091885e-31,-2.8577223705651868e-19,9.7942173665869485e-27,2.376787663416544e-23,2.9941944680022296e-17,1.6375459867350712e-28,-1.8531790420429801e-26,-3.1343377669056215e-23,-1.2755212492008569e-44,1.0934369353779091e-28,2.2322957609459629e-30,5.6522186790220237e-39,6.344217079466516e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899870407356642,0.10880299986831478,0.00010000000000000155,5.8194971281380973e-10,6.0234787821338831e-09,5.9556960993515305e-09,6.9071426365952061e-15,9.9726617250467297e-11,3.2139977164331544e-11,3.1942257602856868e-11,2.3904908364703221e-18,4.8923976481638053e-19,9.9300028273703318e-19,3.9505158451048579e-15,1.1475796431688602e-10,9.4964907618871629e-14,4.7884207882597616e-22,1.5447387566298531e-22,2.6764888337048404e-25,1.2620455548154983e-24,1.1946017397921249e-10,5.5756085222209171e-28,8.3132974562155593e-31,8.695899729301403e-33,3.7281830606823094e-36,5.533533642453943e-37,6.6020147535623319e-15,2.9907715767051034e-17,2.3695399432988082e-20,1.0533484759442711e-20,3.0046199942077784e-16,3.874152011737002e-26
6.1914535567839205e-12,0.0018779053213201986,-9.7273235879676315e-23,-3.9805325048539182e-18,-2.6095340582549561e-15,-1.6213984951951714e-22,9.4301408479324655e-15,5.8042645471847869e-23,-1.8701128058366034e-32,7.7810151382983457e-23,1.8186457849213431e-37,5.8443446977885038e-19,5.8470361490069947e-19,-1.4906279602587459e-18,5.2077594995689233e-26,-1.871546370783133e-32,-4.5043021603094371e-38,-3.3595055002247143e-30,-5.7682214426964207e-39,-1.1328332835352087e-42,3.6277795889605439e-31,-5.8462763017847813e-19,9.8199687621343704e-27,2.2673526500226163e-23,3.0047635941324099e-17,1.6452690575086206e-28,-1.7205583132126678e-26,-2.9099901702965764e-23,-1.3145445733990995e-44,1.0149933443889975e-28,2.2410142935925808e-30,5.6296251783476044e-39,5.4323256655291986e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899870254465505,0.10880299986802981,0.00010000000000000154,5.8263631919002765e-10,6.0305712777610989e-09,5.9626075224884898e-09,6.9152759013992181e-15,9.9959609200744608e-11,3.2140045268898748e-11,3.1994184906951671e-11,2.3960758949540301e-18,4.9003511087583798e-19,9.9661265417649721e-19,3.9598340495160697e-15,1.1491149058200481e-10,9.5188889419184555e-14,4.7962318378181786e-22,1.5502022185600815e-22,2.6831994272452171e-25,1.2667825816228878e-24,1.1961999099267123e-10,5.6034395341660782e-28,8.3650464298494433e-31,8.7500397368324441e-33,3.7559840236077601e-36,5.5719562669419568e-37,6.6174812992641973e-15,3.0013277540833759e-17,2.3782035514366258e-20,1.0576336037463791e-20,3.0080959842390494e-16,3.8927737487155178e-26
6.206046202963925e-12,0.001877905321319127,-1.1402371887604916e-22,-4.6558291692591383e-18,-2.608294393868852e-15,-1.631539264415551e-22,9.4706204006896853e-15,5.8453156655914964e-23,-1.6142252386142419e-32,-7.1402949577750348e-23,1.8749644712363525e-37,8.8460497473059558e-19,8.8467915680869843e-19,-1.4900228294298312e-18,5.4339857740474822e-26,-1.6159386058476851e-32,-4.708368367286032e-38,-3.634558659654256e-30,-6.0350328890093711e-39,-1.1294683799410754e-42,3.7410449866333147e-31,-8.8462206068973872e-19,9.8715746585339647e-27,1.8799903994567821e-23,3.0259761116088258e-17,1.6607969881241561e-28,-1.2928480963471727e-26,-2.1864478234560865e-23,-1.3861607373743621e-44,7.618981561423599e-29,2.258517213961996e-30,5.5300552835073743e-39,3.0653011423375242e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899869948683231,0.1088029998674591,0.00010000000000000154,5.8400953192949939e-10,6.0447562447511318e-09,5.9764295703701924e-09,6.931542402997618e-15,1.0042639134081069e-10,3.2140179455722736e-11,3.2098065827644808e-11,2.4072651470357684e-18,4.9162620602132649e-19,1.0038642875788198e-18,3.9785033613535572e-15,1.1521854408014155e-10,9.5637643751403087e-14,4.8118580690043904e-22,1.5611676952591824e-22,2.6966457760488347e-25,1.2762922475976977e-24,1.1993962602720331e-10,5.6594148176601252e-28,8.4693194531079002e-31,8.859130851262603e-33,3.8121057464878583e-36,5.6494659351465307e-37,6.6484678271034362e-15,3.0225142751393798e-17,2.3955939155898545e-20,1.0662396278775892e-20,3.0150641627286178e-16,3.9302206262481516e-26
6.235231495323934e-12,0.0018779053213169772,-1.4749564149141008e-22,-6.0052640953505881e-18,-2.6040908042348869e-15,-1.5449221110691641e-22,9.55187760290878e-15,5.9280065831354538e-23,-9.3344468813969069e-33,-1.8637019175319399e-22,2.0429040957293593e-37,8.1878652941960129e-19,8.1862323874623526e-19,-1.488560788335041e-18,6.0408747429071394e-26,-9.3594959477150346e-33,-5.1664487494502792e-38,-4.184330560905318e-30,-6.6318729626939463e-39,-1.1438354668745795e-42,4.0384083269146588e-31,-8.1861670721830099e-19,9.9751988464049245e-27,8.4265001863622074e-24,3.0686990048298593e-17,1.6921817937350411e-28,-1.4785552947716762e-27,-2.4949569980506642e-24,-1.4902623185184146e-44,8.4048123619101257e-30,2.293783119432985e-30,5.2288279759177636e-39,-3.0113907264429114e-48,0.88129999999999997,0.0,0.0,0.0,0.0098899869337118612,0.10880299986631435,0.00010000000000000154,5.8675595735658661e-10,6.0731260744144431e-09,6.0040704731228278e-09,6.9640752865113094e-15,1.0136314802093464e-10,3.2140439924712742e-11,3.2305932021057434e-11,2.4297201782790668e-18,4.948099946642132e-19,1.0184754544620174e-18,4.0159735968824168e-15,1.1583265485960026e-10,9.6538315333352731e-14,4.843126921950256e-22,1.5832532798189639e-22,2.7236391153722154e-25,1.2954544435858505e-24,1.2057890003469247e-10,5.7726257435779528e-28,8.6809929752238441e-31,9.080585924525398e-33,3.9264526868355494e-36,5.8071714350697915e-37,6.7106546010569839e-15,3.0651847786652464e-17,2.4306279401345208e-20,1.0835952334719001e-20,3.0290014493695357e-16,4.0059327151988006e-26
6.293602080043952e-12,0.001877905321312654,-2.143325271982862e-22,-8.6997775153041218e-18,-2.5970519221399031e-15,2.3451621658909416e-22,9.7138724444321272e-15,6.0957434922116821e-23,-1.4290064385928925e-32,-3.749390683528151e-22,1.7292652731928073e-37,8.102443983671554e-18,8.1007604180071666e-18,-1.4786753573836936e-18,1.2644047901370759e-25,-1.4380226875165552e-32,-6.240096938783696e-38,-5.2798153359380477e-30,-8.0776819950399211e-39,-1.1355618102974079e-42,3.8016861236427443e-31,-8.1013007125009093e-18,1.0184096833597287e-26,-1.1118946522839837e-22,3.1553426020698136e-17,1.756281560130861e-28,1.223470452050595e-25,2.0698020134506716e-22,-1.7196168846755672e-44,-7.2683998851524486e-28,2.3650804711039284e-30,1.1070750030546899e-39,2.0595700566687246e-46,0.88129999999999997,0.0,0.0,0.0,0.0098899868113989185,0.10880299986401171,0.00010000000000000154,5.9224880800333569e-10,6.1298653337088509e-09,6.0593395110482326e-09,7.0291405947246327e-15,1.0324942651816241e-10,3.2140930657873988e-11,3.272207474776167e-11,2.4749362420998002e-18,5.0118385709411754e-19,1.0481320958215126e-18,4.0914405137371307e-15,1.1706089087407544e-10,9.8352310097409181e-14,4.9057291468030699e-22,1.6280463317872238e-22,2.7780283196458204e-25,1.3343536081745307e-24,1.2185746309843932e-10,6.0041479184556396e-28,9.1170697132735175e-31,9.5368175581756692e-33,4.163758257103019e-36,6.1335584383259968e-37,6.8358828023942848e-15,3.1517219995952694e-17,2.5017148106662679e-20,1.1188845396827436e-20,3.0569592867326929e-16,4.160668211994321e-26
6.35197266476397e-12,0.0018779053213082977,-2.8249003825635926e-22,-1.1447529035736916e-17,-2.6998811522340353e-15,3.8604271816858141e-21,9.8771771363396332e-15,6.2666433395735444e-23,-2.1606020992987629e-32,2.7440590753488267e-20,1.2006714461986097e-37,7.096671364670623e-17,7.0982058046354459e-17,-1.4680941262930253e-18,6.6459516281854362e-25,-2.2200959367945371e-32,-7.1574389220237348e-38,-6.3678595661609314e-30,-9.8162007612645914e-39,-1.1554178266263456e-42,3.3268066815158181e-31,-7.0987029320767219e-17,1.0395194199913263e-26,-1.0768132724686194e-21,3.2435954257308422e-17,1.8221823743801186e-28,1.1257220199294225e-24,1.9043901046708695e-21,-2.0061304693724805e-44,-6.6957265857925566e-27,2.4350047199269077e-30,-3.3441330266817312e-38,1.3124807345303766e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899866890859636,0.10880299986169152,0.0001000000000000015,5.9774165837351796e-10,6.1866040581672271e-09,6.1145915340324108e-09,7.0942052895121635e-15,1.051527166996511e-10,3.2141383709053685e-11,3.3138751322456449e-11,2.5205601039792592e-18,5.0756589643236838e-19,1.0783729763892283e-18,4.1676093551243466e-15,1.1828914492154658e-10,1.0018317352831141e-13,4.9684154113819e-22,1.6736749569583788e-22,2.8329541464870185e-25,1.3740254526818471e-24,1.2313604493527667e-10,6.2425832361857974e-28,9.5705421386079976e-31,1.0011253787226725e-32,4.4129282483377754e-36,6.4750266982896538e-37,6.9622501233352493e-15,3.2398662996234278e-17,2.5741708435782733e-20,1.154952002201618e-20,3.0849132502394609e-16,4.3198915329361404e-26
6.4103432494839885e-12,0.0018779053213039078,-3.6080877666964483e-22,-1.4604705538114363e-17,-3.3632637666344329e-15,2.6367208072714613e-20,1.0040868691413868e-14,6.4407282791698844e-23,-3.7493007838431003e-32,7.931185722904168e-20,-2.8538849621662915e-38,4.2173302677816072e-16,4.2173429241738947e-16,-1.4494046364905281e-18,3.9568750492492015e-24,-4.1136795526756809e-32,-5.632129420026963e-38,-7.4444421466167657e-30,-1.0143405707486936e-38,-1.08409831524611e-42,1.8108894987954167e-31,-4.2176635388653167e-16,1.0608490913113265e-26,-6.9770929502972205e-21,3.3334720447367732e-17,1.8899174950683027e-28,7.2601828410887588e-24,1.2282067914593868e-20,-2.4755673498764701e-44,-4.3234523025420481e-26,2.4885286365439729e-30,-2.4743878031131774e-37,4.963446566151459e-43,0.88129999999999997,0.0,0.0,0.0,0.0098899865667729826,0.10880299985935379,0.0001000000000000015,6.0323450846713312e-10,6.2433422755741655e-09,6.16982655226737e-09,7.1592694027166715e-15,1.0707300837258902e-10,3.2141801981935731e-11,3.3555946217827446e-11,2.5665915195789797e-18,5.1395587484825963e-19,1.1092043029979878e-18,4.2444801174727278e-15,1.1951741561121707e-10,1.020309054710597e-13,5.0311833908034278e-22,1.7201468296270764e-22,2.8884165025578389e-25,1.4144775555823767e-24,1.2441464409742017e-10,6.4880680927561164e-28,1.0041926199037452e-30,1.0504434793366776e-32,4.67443301825371e-36,6.8321245826566645e-37,7.0897560621540677e-15,3.3296322259628273e-17,2.6480089145489252e-20,1.1918064559871913e-20,3.1129618708696623e-16,4.4836907563566326e-26
6.468713834204007e-12,0.0018779053212994842,-4.9550818562501509e-22,-2.0033420990159278e-17,-6.9429303101863851e-15,1.5035961740946063e-19,1.0197647983434212e-14,6.6179481082840756e-23,-1.1158147099460804e-31,4.3308234444172069e-19,-7.1048252190328234e-37,2.2921812918699599e-15,2.2921738706795954e-15,-1.3647476056589107e-18,2.2052170154976959e-23,-1.306508045246255e-31,1.0790830992370287e-37,-8.4810102351955452e-30,4.3397966627380081e-38,-4.7791870227715419e-43,-5.8248031273091438e-31,-2.2923548188201916e-15,1.082398709135747e-26,-3.9403101388049962e-20,3.424987021488928e-17,1.9595204405278658e-28,4.0974974387737765e-23,6.9317453503030476e-20,-3.7010155638754626e-44,-2.4429983244671256e-25,2.4439561772574157e-30,-1.4056368160969155e-36,1.53670702927649e-41,0.88129999999999997,0.0,0.0,0.0,0.0098899864444598785,0.10880299985699859,0.0001000000000000014,6.0872735828418127e-10,6.3000800977024976e-09,6.2250445759332782e-09,7.2243330619172734e-15,1.0901029135037096e-10,3.2142188152324477e-11,3.3973644378279107e-11,2.6130302447092764e-18,5.2035356173612301e-19,1.1406322965181792e-18,4.3220527989025489e-15,1.2074570166143941e-10,1.0389550579177801e-13,5.0940308409878467e-22,1.7674696229178095e-22,2.9444152952101546e-25,1.4557174938738861e-24,1.2569325925070682e-10,6.7407402329075922e-28,1.0531748127415345e-30,1.1016911536094248e-32,4.9487570433856468e-36,7.2054154034499079e-37,7.218400117406805e-15,3.4210343193106404e-17,2.7232418934863533e-20,1.2294567351895951e-20,3.1418755377615338e-16,4.6521548913019824e-26
6.503056862983562e-12,0.0018779053212968633,-6.1511071254547397e-22,-2.4853154839028916e-17,-9.1717504744216923e-15,2.9576222499252318e-19,1.029012693601025e-14,6.7236711723601011e-23,-1.5187830042525021e-31,2.685480376642015e-19,-1.0073027509521649e-36,3.457950208743416e-15,3.4573533303079159e-15,-1.3117482111028319e-18,4.3269304692854207e-23,-1.8558420890082375e-31,3.5917560849279831e-37,-9.0636336104408668e-30,3.5095411592332311e-37,7.3840007535523907e-43,-1.056273120567878e-30,-3.4577088273353444e-15,1.095180446495915e-26,-7.7409495667030463e-20,3.4796023658591557e-17,2.0013585270391984e-28,8.0501057918922638e-23,1.3618388501862134e-19,-4.9180589074937534e-44,-4.8071620539853048e-25,2.3175073043192914e-30,-2.6834251308361505e-36,9.7245078263841763e-41,0.88129999999999997,0.0,0.0,0.0,0.0098899863724954962,0.10880299985560472,0.00010000000000000136,6.1195914177085102e-10,6.3334622445815423e-09,6.2575248209880111e-09,7.2626137817482404e-15,1.1015805021650494e-10,3.2142401383048602e-11,3.4219631269440946e-11,2.6405432451940329e-18,5.2412122770798682e-19,1.1594046444852101e-18,4.3680215919022498e-15,1.2146838507674513e-10,1.0500044756155189e-13,5.1310441037763838e-22,1.7957132512720614e-22,2.9776134731840127e-25,1.4803526856312809e-24,1.2644555466784972e-10,6.892817147291176e-28,1.0828770895083605e-30,1.132767448262442e-32,5.1163478499608376e-36,7.4328429129738829e-37,7.2946209804397671e-15,3.4755822149801142e-17,2.7681630926066435e-20,1.2519841486995832e-20,3.1589210479908453e-16,4.7534886561189818e-26
