Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832)
7.579382905955264e-10,0.002727595345203988,5.8133340629344607e-20,4.6107362437673145e-15,3.7864121309634803e-15,-5.7066008730061666e-16,2.027583823626971e-12,1.6173719591600484e-18,-9.9904707161401838e-30,1.8115654444824977e-25,8.2804855063950767e-31,-4.5241693679250927e-15,-2.8309734504973138e-15,-1.3029863577855153e-18,-9.0958883363557976e-20,-1.4189720622860611e-30,-1.6772728884929976e-31,-7.6941996481475462e-28,1.914203341010002e-30,9.1135971016563409e-41,7.8469762920999304e-30,3.5299343672040022e-15,3.7982478877349584e-40,1.4800597286305881e-16,4.0777091313143294e-34,-7.5115149822668906e-34,-1.6054499164921689e-19,-2.7559982496898669e-16,-3.4264104935001528e-40,1.9910829187513248e-21,2.7641160634306908e-25,3.8853966445955249e-32,4.898315974379281e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898677604344898,0.10880296777984351,0.00010000000000000089,1.0440459554130061e-08,6.0007641653317675e-08,2.8980467907852456e-08,8.7952886520613189e-14,3.1622856909804539e-08,1.3412233711976587e-12,5.9515095438069832e-10,1.329924583401618e-15,1.5157351603213671e-17,3.2647499805985934e-14,1.2719892975124408e-12,5.9025337551528673e-10
7.630496521938775e-10,0.0027275953444167384,6.0145595630952795e-20,4.7703356733982583e-15,3.6498710310247044e-15,-5.8536330620280275e-16,2.0534641603823938e-12,1.6567659271529207e-18,-1.0499968739827707e-29,-2.6361359427159892e-25,8.714210545375455e-31,-4.5478668295130197e-15,-2.8112903371957118e-15,-1.3247206837708172e-18,-9.292675342154195e-20,-1.4202635791400125e-30,-1.7043294892731292e-31,-7.7754793591905803e-28,2.0131252301043909e-30,9.5855003969951705e-41,8.0792747714556796e-30,3.5285178122938888e-15,3.8425054558009789e-40,1.5143890543337543e-16,4.1555084547093712e-34,-7.4663118074883095e-34,-1.6463437957285545e-19,-2.8257758036270167e-16,-3.5658361495486255e-40,2.0567246735384107e-21,2.8149726746287466e-25,3.9844737779012896e-32,5.1510056889502852e-34,0.88129999999999997,0.0,0.0,0.0,0.009889866868663803,0.10880296749116686,0.0001000000000000009,1.0510860134674641e-08,6.0412285838650656e-08,2.9104536494017368e-08,8.8545971516070139e-14,3.1907473436594739e-08,1.341223257951121e-12,5.991839515456301e-10,1.3418943711876881e-15,1.5260064318973611e-17,3.3322913331347805e-14,1.2893670769139888e-12,5.9424252740669066e-10
7.681610137922287e-10,0.0027275953436289666,6.2091784586885187e-20,4.9246952653819883e-15,3.5348650552060322e-15,-5.999971262096695e-16,2.0795073037008157e-12,1.6968584624946737e-18,-1.0979430983048989e-29,-4.3339992461563477e-25,9.1569112091954047e-31,-4.5833434730015197e-15,-2.803576363701187e-15,-1.3463191038078469e-18,-9.4908530135319701e-20,-1.4166781725988397e-30,-1.7319838704353415e-31,-7.858124842725777e-28,2.114152506439588e-30,1.0039592806617369e-40,8.3128637962880837e-30,3.5389686802966033e-15,3.8881881066913611e-40,1.5487854896646689e-16,4.193261505595906e-34,-7.4255059009825229e-34,-1.6870730567994583e-19,-2.8952986190586179e-16,-3.7122271216743958e-40,2.1228365459634605e-21,2.866996947676981e-25,4.085603591014382e-32,5.4091061480764534e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898659768934111,0.10880296720229833,0.00010000000000000091,1.0581260615033029e-08,6.0816929827151656e-08,2.9228413283178806e-08,8.9139056220086291e-14,3.2192281633817604e-08,1.3412231447046224e-12,6.032169467255745e-10,1.3538722198588543e-15,1.5362776984179715e-17,3.4007441165905171e-14,1.3068651714937996e-12,5.982316789373357e-10
7.732723753905798e-10,0.0027275953428406844,6.3971895471119905e-20,5.0738140650621303e-15,3.4071321997156206e-15,-6.1453926534049707e-16,2.1056966455909834e-12,1.7376574155742212e-18,-1.1429810722549315e-29,3.5320295503457625e-25,9.6076169537658397e-31,-4.6051527675413049e-15,-2.782450065172664e-15,-1.3677296954139839e-18,-9.6902288771061569e-20,-1.4185282377179847e-30,-1.7602560683259081e-31,-7.9421258597557294e-28,2.2170698427481185e-30,1.0475658294057166e-40,8.5461700461627643e-30,3.5358771572236256e-15,3.9352933205806986e-40,1.5832070602795727e-16,4.1919082902469324e-34,-7.3903049999872385e-34,-1.7275769954875968e-19,-2.964464296355839e-16,-3.8650388590846509e-40,2.1893355617400969e-21,2.9201898143512224e-25,4.1888024660450968e-32,5.6720633348434621e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898650851233193,0.10880296691324261,0.00010000000000000093,1.0651660995205358e-08,6.1221573618774684e-08,2.9352102858434143e-08,8.973214063259505e-14,3.2477276918353832e-08,1.3412230314581637e-12,6.0724993992293498e-10,1.3658579366676104e-15,1.5465489598893211e-17,3.4701140642702583e-14,1.3244836303737198e-12,6.0222083010722214e-10
7.83495098587282e-10,0.002727595341262636,6.7551260792635731e-20,5.3577075635076697e-15,3.1893914707879033e-15,-6.4342252808564427e-16,2.1585563803968627e-12,1.8214067777153306e-18,-1.2254999340640072e-29,-3.0664455190419304e-26,1.0534225672185949e-30,-4.6678507449793983e-15,-2.7598262433664115e-15,-1.4101528675275689e-18,-1.0093143121062162e-19,-1.4130307293890991e-30,-1.8186513282296948e-31,-8.11416459764939e-28,2.4288465532278897e-30,1.1301989827262987e-40,9.0168883622351772e-30,3.5490275036460528e-15,4.0337918508273821e-40,1.652256335306959e-16,4.0875103170833052e-34,-7.335880310217496e-34,-1.8081095753537536e-19,-3.1020618605230038e-16,-4.1880693855225762e-40,2.3237381926903247e-21,3.0300904434731903e-25,4.4016172652179564e-32,6.2132303064518353e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898633015840204,0.10880296633458696,0.00010000000000000095,1.0792461454992383e-08,6.203086061250488e-08,2.9598937971410745e-08,9.0918308584730935e-14,3.3047811145093113e-08,1.3412228049653645e-12,6.1531592037704839e-10,1.3898522343331835e-15,1.5670914677024287e-17,3.6116283550361144e-14,1.3600818374658393e-12,6.1019913136471925e-10
7.926955494643141e-10,0.0027275953398407677,7.0569031761801387e-20,5.5970591830879152e-15,2.991886188273496e-15,-6.6913373083937296e-16,2.2066618439869063e-12,1.8992777563096304e-18,-1.2913139875897102e-29,-4.4228495323386665e-26,1.1394351602251398e-30,-4.7155605002776936e-15,-2.7315322500352956e-15,-1.4477746820538858e-18,-1.0460011654403378e-19,-1.4076404919902314e-30,-1.8733809630184401e-31,-8.2735514957014928e-28,2.6256592636071885e-30,1.1992476003498474e-40,9.4425831520114668e-30,3.552524333206929e-15,4.1273347210201665e-40,1.7145294113360845e-16,3.8871073045197767e-34,-7.3086061182302705e-34,-1.8798979634566748e-19,-3.2248112989242122e-16,-4.4960969536138869e-40,2.4461011230330177e-21,3.1330155340162894e-25,4.6006291095982103e-32,6.7162203519670232e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898616963996652,0.10880296581320016,0.00010000000000000098,1.0919181526165749e-08,6.2759218234714851e-08,2.9820492991690594e-08,9.1985858746426319e-14,3.3561888097374852e-08,1.3412226011219803e-12,6.2257529601786111e-10,1.4114721738210015e-15,1.5855797074977074e-17,3.7421853387107887e-14,1.3925323623639537e-12,6.1737960126267287e-10
8.018960003413462e-10,0.002727595338417429,7.3376200402121239e-20,5.8197074716891671e-15,2.7598916199755986e-15,-6.9435918845104731e-16,2.2552471072510193e-12,1.9795624442206793e-18,-1.3481721045347494e-29,4.3767376956476498e-25,1.2270671837694839e-30,-4.7256872434114276e-15,-2.6670331467915596e-15,-1.4844858313690398e-18,-1.0829049122901852e-19,-1.416263404050765e-30,-1.9303305623731664e-31,-8.4371726294567173e-28,2.8264417205536697e-30,1.2622868061913731e-40,9.8630140593286843e-30,3.5191552464793641e-15,4.2254763882069623e-40,1.7765186168157914e-16,3.5816178584995097e-34,-7.3121209523693184e-34,-1.9504410390205865e-19,-3.3455334131621306e-16,-4.8176940945470573e-40,2.5689909550524304e-21,3.2397383833206883e-25,4.8067473857802731e-32,7.2293902932264513e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898600912162675,0.10880296529127309,0.00010000000000000101,1.1045901272738399e-08,6.3487575218413811e-08,3.0041507826083596e-08,9.3053407962728957e-14,3.4076504824992993e-08,1.3412223972787238e-12,6.298346652376499e-10,1.4331148140817295e-15,1.6040679309398683e-17,3.8758028924815944e-14,1.4253736311355048e-12,6.2456006999177014e-10
8.110964512183782e-10,0.0027275953369926783,7.5958560282326735e-20,6.0245256719240168e-15,2.5236988047604014e-15,-7.1887325836747749e-16,2.304316805255344e-12,2.0623079006048168e-18,-1.3955411788964963e-29,5.2580738891458344e-25,1.3152816908560611e-30,-4.7149763237968639e-15,-2.5837333311949378e-15,-1.5199180897734466e-18,-1.1198286007454039e-19,-1.4356710838916079e-30,-1.9896764206583462e-31,-8.6049140459747122e-28,3.0288785963581381e-30,1.3187102959174672e-40,1.027305971019463e-29,3.4660376116001265e-15,4.3281167513123762e-40,1.83779767430126e-16,3.1637651202139042e-34,-7.358317289966366e-34,-2.0191238645697529e-19,-3.4631906817823583e-16,-5.1500205021922003e-40,2.6915334375566941e-21,3.3502300868893248e-25,5.0199377497979552e-32,7.7467978693369602e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898584860338291,0.10880296476882874,0.00010000000000000103,1.1172620694711118e-08,6.4215931562123051e-08,3.0262005475967581e-08,9.4120956231474735e-14,3.4591638326398521e-08,1.3412221934355949e-12,6.3709402802059121e-10,1.4547791877630178e-15,1.6225561379886122e-17,4.0125142945063606e-14,1.4586059299335758e-12,6.3174053755201167e-10
8.202969020954103e-10,0.002727595335566578,7.8344340193356301e-20,6.2137526801467368e-15,2.3513908818816845e-15,-7.4275298814511225e-16,2.3539072488079108e-12,2.1475623127323808e-18,-1.4347198252895306e-29,-6.5301747591190055e-26,1.404156373626849e-30,-4.7369801522157445e-15,-2.5349614713602654e-15,-1.5542343358595768e-18,-1.1568197734743703e-19,-1.4429715128225394e-30,-2.0514017435787506e-31,-8.7766519391586452e-28,3.2331464397358173e-30,1.3694480753701707e-40,1.0676725870104353e-29,3.4465996209838714e-15,4.435150174648011e-40,1.8984904983634126e-16,2.6543336208392518e-34,-7.4463774694333832e-34,-2.08615382512282e-19,-3.5781306640886917e-16,-5.4903921916349023e-40,2.8139621277308826e-21,3.4644537125616677e-25,5.2404542574245637e-32,8.2688761967283498e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898568808523518,0.10880296424588908,0.00010000000000000106,1.1299339792084704e-08,6.4944287267732819e-08,3.0482007950171027e-08,9.5188503555437501e-14,3.5107266592596707e-08,1.341221989592594e-12,6.4435338437020312e-10,1.4764643692553456e-15,1.6410443286528966e-17,4.1523527799153166e-14,1.4922295448142096e-12,6.3892100394339819e-10
8.294973529724424e-10,0.002727595334139186,8.0595892659359354e-20,6.392333838582456e-15,2.2575431892695379e-15,-7.663679596863377e-16,2.4040373050656395e-12,2.2353752135192135e-18,-1.468209854984081e-29,-5.8500375678566213e-25,1.4951025184389737e-30,-4.8114807541443688e-15,-2.5394222916914027e-15,-1.5880659038789352e-18,-1.1941684313914998e-19,-1.4262574380489699e-30,-2.1152757379244493e-31,-8.9523016521855182e-28,3.4424078569176374e-30,1.416429910595645e-40,1.1083510365067037e-29,3.4800186702095742e-15,4.5465393246974342e-40,1.9592590425237718e-16,2.1031959917165774e-34,-7.5606851278130623e-34,-2.1525338013917357e-19,-3.6920415317038944e-16,-5.83666547456305e-40,2.9376557986439692e-21,3.582393513848854e-25,5.4688918729360524e-32,8.8037005400083875e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898552756718286,0.10880296372247515,0.00010000000000000109,1.1426058564859945e-08,6.5672642339880143e-08,3.0701536319153495e-08,9.6256049941417172e-14,3.562336855296423e-08,1.3412217857497208e-12,6.5161273432027505e-10,1.4981694724133073e-15,1.6595325030187755e-17,4.2953515427942123e-14,1.5262447617380288e-12,6.4610146916593043e-10
8.386978038494744e-10,0.0027275953327105555,8.2751451841980719e-20,6.5633016022602739e-15,2.1597994018320851e-15,-7.899388575198566e-16,2.4546668244405035e-12,2.325796169995647e-18,-1.4983056689679397e-29,9.8156244066979919e-26,1.5887198390496539e-30,-4.8791091523752309e-15,-2.5371034559174597e-15,-1.6217438474517538e-18,-1.2320491393155657e-19,-1.4107369476871277e-30,-2.1812184380687129e-31,-9.1318216681048222e-28,3.6580129034797302e-30,1.4611553773619428e-40,1.1496345333439299e-29,3.5065645967147855e-15,4.6623058199425927e-40,2.0204996511712403e-16,1.5372609319684919e-34,-7.6951174886336772e-34,-2.2188627772246051e-19,-3.8059317217326324e-16,-6.1873334623587049e-40,3.063381760212325e-21,3.7040596873673856e-25,5.7056665984040243e-32,9.3547110936428676e-34,0.88129999999999997,0.0,0.0,0.0,0.009889853670492256,0.10880296319860729,0.00010000000000000109,1.1552777013037631e-08,6.6400996781316927e-08,3.0920610862662847e-08,9.732359539345138e-14,3.6139923927572814e-08,1.3412215819069742e-12,6.5887207790801834e-10,1.519893644344941e-15,1.6780206611810199e-17,4.4415437423095414e-14,1.560651866579176e-12,6.5328193321960879e-10
8.478982547265065e-10,0.0027275953312807426,8.4742528972747508e-20,6.7212239379911255e-15,1.9117780421983917e-15,-8.1291087633112159e-16,2.5057189190841066e-12,2.4188733262388103e-18,-1.5223049132749918e-29,1.634502700130852e-24,1.6825646798994276e-30,-4.8248898893435883e-15,-2.4146483417110505e-15,-1.6542873409265843e-18,-1.270002489912551e-19,-1.4467439496973116e-30,-2.2496532595388526e-31,-9.3151372429986424e-28,3.8744999415355653e-30,1.5011174164444645e-40,1.1896682568393659e-29,3.4121731269779644e-15,4.7823858358717559e-40,2.0811913941786584e-16,9.0663117948385847e-35,-7.8777057621224455e-34,-2.2836320040844197e-19,-3.9172586273101472e-16,-6.5408372938237756e-40,3.1890075430320642e-21,3.8294444915052693e-25,5.950399922591673e-32,9.9079231995962566e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898520653136358,0.10880296267430484,0.0001000000000000011,1.1679495136618555e-08,6.71293505862746e-08,3.113925087032119e-08,9.8391139903089808e-14,3.6656913426571805e-08,1.341221378064354e-12,6.6613141511497661e-10,1.5416360737969558e-15,1.6965088030926302e-17,4.59096249352926e-14,1.595451145093419e-12,6.6046239610443432e-10
8.570987056035386e-10,0.0027275953298497952,8.6482347590254303e-20,6.8592183759800853e-15,1.5875057153959873e-15,-8.3447768725026116e-16,2.5571935051260026e-12,2.5146539970350408e-18,-1.5393618942092063e-29,2.175386770591606e-24,1.7722962813206388e-30,-4.6814401001981356e-15,-2.2070272901794193e-15,-1.6843532895480645e-18,-1.3073528461485325e-19,-1.5310480343079837e-30,-2.3212925199140741e-31,-9.5020777827509662e-28,4.082152296915938e-30,1.5350273634318617e-40,1.2269240454128725e-29,3.2307866615140067e-15,4.9065811162580103e-40,2.1398429082402645e-16,1.2092892494007874e-35,-8.1569987061405035e-34,-2.3446478174237366e-19,-4.022324490812124e-16,-6.8955411793420604e-40,3.3111912890278172e-21,3.9584843339486303e-25,6.2022549750213512e-32,1.0438472761850171e-33,0.88129999999999997,0.0,0.0,0.0,0.00988985046013598,0.10880296214958628,0.00010000000000000112,1.1806212935603506e-08,6.7857703747473322e-08,3.1357474788820819e-08,9.945868345966563e-14,3.7174318603025282e-08,1.3412211742218624e-12,6.7339074587882098e-10,1.5633959849656511e-15,1.714996928594868e-17,4.7436408737191072e-14,1.6306428829312955e-12,6.6764285782040763e-10
8.662991564805706e-10,0.002727595328417764,8.7999857020530763e-20,6.9795809391143154e-15,1.4633277907683451e-15,-8.5470842051123386e-16,2.6092570257464267e-12,2.6131885471983483e-18,-1.5471852585069836e-29,-9.6141198980620067e-25,1.8588397847344213e-30,-4.671567507463753e-15,-2.136848333193366e-15,-1.7122078788497379e-18,-1.344126816021028e-19,-1.5587043305002728e-30,-2.3959336838513806e-31,-9.6924049870954678e-28,4.2830275316915365e-30,1.561988672244451e-40,1.2622513095879142e-29,3.1851036601733642e-15,5.0346147370251234e-40,2.1965487677453932e-16,-7.8526613682237896e-35,-8.5214978891361782e-34,-2.4020942450959174e-19,-4.1214358221057194e-16,-7.2489980734997805e-40,3.4303429713833663e-21,4.0910693346423415e-25,6.4615852540278329e-32,1.095160597352712e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898488549592854,0.10880296162446911,0.00010000000000000113,1.1932930409993279e-08,6.8586056266769183e-08,3.1575300283775201e-08,1.0052622606590123e-13,3.7692121791109244e-08,1.3412209703794991e-12,6.8065007016574386e-10,1.5851726348977453e-15,1.7334850376016243e-17,4.8996119248433621e-14,1.6662273656470108e-12,6.7482331836752944e-10
8.754996073576027e-10,0.002727595326984693,8.9624681058076203e-20,7.1084549634319627e-15,1.8926285104234633e-15,-8.7592662268734996e-16,2.6620986865565753e-12,2.7145339476888053e-18,-1.5571172496402701e-29,-4.866331287926984e-24,1.9532258231195009e-30,-5.0827151721543065e-15,-2.4847775743507743e-15,-1.741831595326053e-18,-1.3822077072820113e-19,-1.39886070341975e-30,-2.4717300387670501e-31,-9.886083272912612e-28,4.5018094161456645e-30,1.5920748317481189e-40,1.3022395736591299e-29,3.5587571989592597e-15,5.1666078373149845e-40,2.2555376669821588e-16,-1.5425349644011939e-34,-8.8471963347018402e-34,-2.4622843809166587e-19,-4.22522677717356e-16,-7.6004563755754385e-40,3.5556920323549948e-21,4.2272024791539744e-25,6.7313155138911227e-32,1.1510425773318028e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898472497835257,0.10880296109897003,0.00010000000000000114,1.2059647559788665e-08,6.9314408170116104e-08,3.1792744298096328e-08,1.015937677598387e-13,3.8210306047800724e-08,1.3412207665372616e-12,6.8790938812380271e-10,1.6069653110380502e-15,1.7519731304899611e-17,5.0589086559694271e-14,1.7022048787149523e-12,6.8200377774580018e-10
8.847000582346348e-10,0.0027275953255506266,9.1650934116752555e-20,7.2691674753971562e-15,2.3524162883921764e-15,-9.0035299237232994e-16,2.7154689129004888e-12,2.8187471521845691e-18,-1.5840759985142676e-29,-7.5039472055751051e-25,2.0644904384157432e-30,-5.5430288417439e-15,-2.8724808161680659e-15,-1.7767074258558111e-18,-1.4234408156033491e-19,-1.216361884374609e-30,-2.5472902304783489e-31,-1.0083436823088981e-27,4.7587533876463393e-30,1.6364357471479707e-40,1.3509588116555792e-29,3.9762455213149442e-15,5.3031968275943137e-40,2.3208979431441078e-16,-1.9386035597558022e-34,-9.0356942885780291e-34,-2.5312576231877151e-19,-4.3438758046973515e-16,-7.9521327396295159e-40,3.6956938897631487e-21,4.367102770770176e-25,7.0141181464181625e-32,1.216673459555939e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898456446086715,0.10880296057310558,0.00010000000000000116,1.2186364384990447e-08,7.0042759480876923e-08,3.2009823067645586e-08,1.0266130857572768e-13,3.8728855137107488e-08,1.3412205626951451e-12,6.9516870001200372e-10,1.6287733305662379e-15,1.7704612079195192e-17,5.2215640436656788e-14,1.738575707522348e-12,6.8918423595522087e-10
8.870001709538928e-10,0.0027275953251919595,9.2216450971032282e-20,7.3140213858101651e-15,2.3156769000901553e-15,-9.0696641962042013e-16,2.7288206783370535e-12,2.8452546207355422e-18,-1.593967043438081e-29,4.1159680121488104e-27,2.0948645830328228e-30,-5.5507140010820488e-15,-2.8605290486102797e-15,-1.7862047573949953e-18,-1.4342555708148851e-19,-1.2176943926639973e-30,-2.5661848113842113e-31,-1.0133423411624726e-27,4.828783370410054e-30,1.6499210258203457e-40,1.3641433795991542e-29,3.9723809616803888e-15,5.3381844305512322e-40,2.3382532768480062e-16,-1.9861329297450209e-34,-9.0630318411065566e-34,-2.5498895784738207e-19,-4.3758881669728911e-16,-8.0406678946794424e-40,3.7329874240486403e-21,4.4027144922668115e-25,7.0869071410316266e-32,1.2345615743920497e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898452433150985,0.10880296044158427,0.00010000000000000117,1.2218043540573235e-08,7.0224847215668971e-08,3.2064037526979977e-08,1.0292819364205682e-13,3.8858547578057994e-08,1.3412205117346343e-12,6.9698352706224574e-10,1.6342276556180251e-15,1.7750832249292414e-17,5.2627565420543328e-14,1.7477299037429816e-12,6.9097935032494335e-10
8.916003963924087e-10,0.002727595324474449,9.3332991854065148e-20,7.4025797584736659e-15,2.1710624179870275e-15,-9.202029624021423e-16,2.7555883883515714e-12,2.8988188262335207e-18,-1.6131475399424173e-29,-8.1426987515994857e-26,2.1563514876801064e-30,-5.5151207916795301e-15,-2.7856261993714843e-15,-1.8051816429975539e-18,-1.4560118497494661e-19,-1.2415536237821965e-30,-2.6043908392420846e-31,-1.0234213615244658e-27,4.9705870865834589e-30,1.6764754574266005e-40,1.3905120411591881e-29,3.9136571469671094e-15,5.4092249617109611e-40,2.373096835279401e-16,-2.0812181743262483e-34,-9.1207155840834895e-34,-2.5871941758110173e-19,-4.4399950736875934e-16,-8.2188668061653444e-40,3.808096756669667e-21,4.4747314055292794e-25,7.2344330279143947e-32,1.2707823819705762e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898444407281363,0.1088029601784771,0.00010000000000000118,1.228140179087771e-08,7.0589022566869148e-08,3.2172401829852284e-08,1.0346196359942091e-13,3.911799699838346e-08,1.3412204098136367e-12,7.0061318001450495e-10,1.6451390199473523e-15,1.7843272560243828e-17,5.3457795221759989e-14,1.7661121142016047e-12,6.9456957884522888e-10
