Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133)
2.499482537939277e-08,0.002243224401988717,3.2747949623449104e-13,2.0851140505732181e-09,7.3943646499089139e-12,3.1864595323633273e-09,1.6799923913915154e-06,1.3581080679373145e-07,9.2628767048704961e-30,1.1772409523188548e-28,6.4333246491234538e-23,2.2625449297832666e-15,3.4380588186283987e-21,1.6761124755110531e-13,5.8649118454330268e-15,2.5161624861384318e-23,8.0063598270561365e-21,1.8731959130762038e-17,7.672186305772623e-19,4.8410609657808852e-27,3.1667269386865413e-16,-2.3562750182422032e-25,1.1809819636981957e-14,7.0168167953141196e-18,5.2530926720192457e-06,5.446291394192762e-13,1.2599292192514686e-12,1.1394851863542385e-09,2.0851108579052992e-37,-9.1983587232711268e-22,6.1967442172414242e-15,1.2148861949992488e-17,1.3881659728977908e-24,0.88129999999999997,0.0,0.0,0.0,0.0094644398089476951,0.10876155203128028,9.9999999832378663e-05,1.5518983958516647e-05,0.00016145386142847699,0.00011999167746219088,8.4873333363983178e-11,3.5261762385517557e-05,1.2654017756965731e-09,5.5531639679441301e-07,4.9238624519858868e-13,5.2365492190089592e-15,3.8061510414481624e-06,4.0950483635255644e-06,2.3736835138345781e-05,2.251367591552564e-05,4.1741675630271853e-15,1.1046942569316801e-10,9.9543316656494356e-14,9.8834879284317485e-10,3.3287596454372453e-05,2.0212341137593985e-09,3.8566546747669687e-10,1.687639255487972e-10,7.3526524306871871e-11,1.0178949415825296e-10,7.0981365196014402e-08,5.1961450203678591e-06,2.4518973165486007e-09,1.5496520072440557e-09,6.1470244419916285e-14,5.2947931123056457e-08,3.65265033355395e-15,2.2686555375995412e-09,1.8317199879302756e-11,7.3207170068071768e-12,1.3389593252043345e-10,6.9398919184467769e-09,5.9533210814349398e-12,4.0869385726334693e-12,1.5261652427427747e-11,3.7382561513682925e-18,1.886767696597699e-12,5.5080364150519875e-13,1.0976090563380726e-20,5.9501319831076865e-16,6.2682913140095967e-21,1.0728431369742281e-15,3.6501275029138787e-12,3.7511522945709502e-11,1.5675887421195718e-16,1.9738985291989414e-13,3.2692007779651059e-18,3.3125980350032322e-16,5.6799439039226273e-10,7.2931991373674257e-13,2.5226917736789616e-17,6.1395438385147272e-19,1.9364269459710836e-16
2.517057175382162e-08,0.0022432239141511718,3.3202321636035975e-13,2.1132609327604965e-09,7.4425651361556137e-12,3.2618161878432122e-09,1.7008359337398381e-06,1.3941719932634691e-07,9.6611965769776399e-30,1.3422037080600335e-28,6.7609942964323479e-23,2.3351015162026304e-15,3.6048817091531661e-21,1.7154295701703037e-13,6.0726408167594042e-15,2.6606413686991551e-23,8.3680261257377125e-21,1.9522459812133486e-17,8.0974982235927735e-19,5.1450714424796496e-27,3.2817040032619205e-16,-2.0802969268913787e-25,1.21669683935921e-14,7.3694049770230604e-18,5.3243039614558268e-06,5.5295684161808898e-13,1.2888812332029718e-12,1.1753017570674268e-09,2.1841285609710625e-37,-9.1983568299401516e-22,6.4154805608634814e-15,1.2726884697416831e-17,1.4520154717858778e-24,0.88129999999999997,0.0,0.0,0.0,0.009461474703268552,0.10876123874631939,9.9999999828446438e-05,1.5623392927066744e-05,0.00016247055001226981,0.00012070294066543915,8.5407560464409368e-11,3.547114838309509e-05,1.2650261677936603e-09,5.588119606559542e-07,4.9531005780389106e-13,5.2695118549515028e-15,3.8819249258312575e-06,4.1717190506656888e-06,2.3899772352302949e-05,2.2817132833865139e-05,4.2519373768020414e-15,1.1255524227746745e-10,1.0153053885090575e-13,1.0097322226623693e-09,3.3516758290015125e-05,2.0790319492306809e-09,3.9678033566678853e-10,1.7402804479173965e-10,7.5962346804023122e-11,1.061614051509816e-10,7.1405769455537992e-08,5.2658581041125608e-06,2.4847863247465793e-09,1.5704390845872253e-09,6.1854645261191e-14,5.4392498806282439e-08,3.7897576834979141e-15,2.2849993700050915e-09,1.9025568684698124e-11,7.3670988908747682e-12,1.3475136007946061e-10,7.0354973081316432e-09,6.0353201341313056e-12,4.14323060781463e-12,1.5471952571488744e-11,3.7897679916750768e-18,1.9404581129533197e-12,5.6650292159599318e-13,1.1288936570988009e-20,6.1194523644188882e-16,6.4469532793761307e-21,1.106967157905727e-15,3.766536175012886e-12,3.7784623534479907e-11,1.5789972818273605e-16,2.0496820630442429e-13,3.3947147267880081e-18,3.3367063405112072e-16,5.7607970101735786e-10,7.4252680633974873e-13,2.568367112431979e-17,6.2507217942739217e-19,1.9714875302347785e-16
2.534631812825047e-08,0.002243223426601935,3.3659914099880174e-13,2.1415816516103069e-09,7.4905607013506183e-12,3.3383970924152471e-09,1.7217566477613534e-06,1.4309045504152423e-07,1.0079720833485127e-29,6.399618764563226e-28,7.1030388808019628e-23,2.4096111539720633e-15,3.7786024735457606e-21,1.7554188361126446e-13,6.2866438450608819e-15,2.8124497880909692e-23,8.743566299319847e-21,2.0340763800358436e-17,8.5433892459453345e-19,5.4662081089474352e-27,3.4002646244043861e-16,-1.8301977546122574e-25,1.2533152515605212e-14,7.7364510210427364e-18,5.3959391426361999e-06,5.6134279888842517e-13,1.3182653804248259e-12,1.2119972209590059e-09,2.2885202281355148e-37,-9.1983543115329723e-22,6.6407930896328111e-15,1.3328891309825066e-17,1.5183530361214598e-24,0.88129999999999997,0.0,0.0,0.0,0.0094585104003373326,0.10876092501968687,9.9999999824446992e-05,1.5727737318992909e-05,0.00016348528732869439,0.00012141212826866863,8.5940758618178478e-11,3.5679920763017564e-05,1.264650660261765e-09,5.6230079206869841e-07,4.9822530200894807e-13,5.3024110049251386e-15,3.9586141001950848e-06,4.2492726842161202e-06,2.4062654634006726e-05,2.3122397945292854e-05,4.3305996985846367e-15,1.1466530314926638e-10,1.0354185573570787e-13,1.0314020180853619e-09,3.3745852286998568e-05,2.1380069808909318e-09,4.0812349097850366e-10,1.7941145370110757e-10,7.8457308216577446e-11,1.106853158417086e-10,7.1828939260392372e-08,5.3359665323313004e-06,2.5178616995549168e-09,1.5913439562137607e-09,6.2238291587893068e-14,5.5865310111079157e-08,3.9312504370371939e-15,2.3013383652300839e-09,1.9755784966941896e-11,7.4133941025071389e-12,1.3560524215179673e-10,7.1317050508515023e-09,6.1178354570236325e-12,4.1998770598791618e-12,1.5683577416227689e-11,3.8416043099780394e-18,1.9953912905445069e-12,5.8256606589823967e-13,1.1609033450310248e-20,6.2926920029773091e-16,6.6297561158412475e-21,1.1419703002588736e-15,3.8859506880698237e-12,3.805824539319738e-11,1.5904275375902066e-16,2.1278706741941813e-13,3.5242120077368192e-18,3.3608605359542658e-16,5.8422371859157084e-10,7.5594200784946474e-13,2.6147627262068136e-17,6.3636533311936779e-19,2.0071009999583614e-16
2.5522064502679318e-08,0.0022432229393330415,3.4120734863934414e-13,2.1700755817277886e-09,7.538580779860752e-12,3.4162117544447916e-09,1.7427534446228699e-06,1.4683123123371396e-07,1.0519512934428374e-29,-1.3145690613963554e-28,7.459980103641926e-23,2.4861164702233633e-15,3.9594530026019754e-21,1.7960864353269634e-13,6.5070794992921552e-15,2.9719080796137357e-23,9.1334136074755518e-21,2.1187637002206822e-17,9.0107046342886288e-19,5.8053263768486691e-27,3.5225030576647875e-16,-1.6040374800929465e-25,1.2908553652918156e-14,8.1184659381029843e-18,5.4679969800026059e-06,5.6978685236843674e-13,1.3480844674156024e-12,1.2495867735440044e-09,2.3985977740461799e-37,-9.1983511990352514e-22,6.8728469343776789e-15,1.3955737949418332e-17,1.5872574300024704e-24,0.88129999999999997,0.0,0.0,0.0,0.0094555469074483721,0.10876061084947276,9.9999999820379675e-05,1.5832017162410307e-05,0.00016449806905547779,0.00012211923768277623,8.6472925553459014e-11,3.5888078773635414e-05,1.2642752540757853e-09,5.6578287616661009e-07,5.0113196731791694e-13,5.3352465287454129e-15,4.0362216455083952e-06,4.3277125339235113e-06,2.4225481998641699e-05,2.3429466433912912e-05,4.4101578237139471e-15,1.1679969963562436e-10,1.0557734925619642e-13,1.053359402676488e-09,3.3974878464162507e-05,2.1981728809362705e-09,4.1969761225370648e-10,1.8491577144539782e-10,8.1012286970367504e-11,1.1536523870978059e-10,7.2250873041931961e-08,5.4064687457808452e-06,2.5511227032698803e-09,1.6123661558610994e-09,6.2621182094118481e-14,5.7366689930047844e-08,4.0772463365543932e-15,2.3176725245389398e-09,2.0508348982134824e-11,7.4596024747734172e-12,1.3645757554223903e-10,7.2285139665605714e-09,6.200866032551109e-12,4.2568772302761404e-12,1.5896524351258882e-11,3.8937644668778511e-18,2.0515904280226537e-12,5.9899987467685319e-13,1.1936516713021891e-20,6.4699240602298905e-16,6.8167772122208405e-21,1.17787067678776e-15,4.0084330896649464e-12,3.8332402092076733e-11,1.6018800761559281e-16,2.2085261489503889e-13,3.6577949524597991e-18,3.3850618189728779e-16,5.9242655652690174e-10,7.6956942425637088e-13,2.661892119190585e-17,6.4783713305911896e-19,2.0432777209894069e-16
2.5697810877108167e-08,0.0022432224523365797,3.4584793804602549e-13,2.1987424512168738e-09,7.5865770176086231e-12,3.4952696293618011e-09,1.7638252364177933e-06,1.5064018382196247e-07,1.0981719042819028e-29,3.033240045308908e-28,7.8323541970215834e-23,2.5646607562927454e-15,4.1476707583449891e-21,1.8374385120997357e-13,6.734109527672227e-15,3.1393481593302408e-23,9.5380115045683441e-21,2.2063859647702725e-17,9.5003177041283543e-19,6.1633187931004931e-27,3.6485155522751145e-16,-1.3985285503229072e-25,1.3293355886281e-14,8.515976118245103e-18,5.5404762364488143e-06,5.7828884294254146e-13,1.3783412896611013e-12,1.2880857481210945e-09,2.5146894614328178e-37,-9.1983475367898575e-22,7.111810502142983e-15,1.4608306480015898e-17,1.6588092892619937e-24,0.88129999999999997,0.0,0.0,0.0,0.0094525842318507643,0.10876029623379589,9.9999999816243905e-05,1.5936232485509476e-05,0.00016550889092260503,0.00012282426637958658,8.7004059025931253e-11,3.6095621681252619e-05,1.2638999502046006e-09,5.692581982636898e-07,5.0403004348565374e-13,5.3680182879255801e-15,4.1147505960558846e-06,4.4070418351426833e-06,2.4388254461517505e-05,2.373833347989191e-05,4.4906150126976295e-15,1.189585221151824e-10,1.0763710012610955e-13,1.0756055845861965e-09,3.420383684051357e-05,2.2595433318610571e-09,4.3150538057530576e-10,1.9054262131063328e-10,8.362816461286547e-11,1.2020525646279927e-10,7.2671569267846392e-08,5.4773631829865214e-06,2.5845685971366869e-09,1.633505216602309e-09,6.3003315447642616e-14,5.8896963840476237e-08,4.2278656813887602e-15,2.3340018492084371e-09,2.1283768255234508e-11,7.5057238418301538e-12,1.3730835712931438e-10,7.3259228730792688e-09,6.2844108413170245e-12,4.314230419194307e-12,1.611079076147892e-11,3.9462478218196094e-18,2.1090790561011998e-12,6.158112456977795e-13,1.227152381374051e-20,6.6512227448611661e-16,7.0080950669183664e-21,1.2146866954005071e-15,4.134046440711505e-12,3.8607107273465478e-11,1.6133554672798262e-16,2.2917115396704374e-13,3.7955679894723071e-18,3.4093113935628777e-16,6.006883311526607e-10,7.8341304364103484e-13,2.7097690793494063e-17,6.5949093648325125e-19,2.0800282770053898e-16
2.5873557251537017e-08,0.0022432219656047013,3.5052101377930639e-13,2.2275820416584569e-09,7.6344929568021738e-12,3.5755801187893408e-09,1.784970936289873e-06,1.5451796727605081e-07,1.1467532831652264e-29,-1.0711697648750443e-28,8.2207121992897297e-23,2.6452879716634757e-15,4.3434988933189861e-21,1.8794811917426608e-13,6.9678989019151757e-15,3.3151138686193987e-23,9.9578138019790682e-21,2.2970226394479144e-17,1.0013130536536529e-18,6.5411164739147708e-27,3.7784003816192543e-16,-1.2065997622440703e-25,1.3687745733912116e-14,8.9295237122757275e-18,5.6133756733573349e-06,5.8684861116061705e-13,1.4090386316289786e-12,1.3275096153660896e-09,2.6371419286040394e-37,-9.1983433591693495e-22,7.3578555206527532e-15,1.5287505112800642e-17,1.7330911505596864e-24,0.88129999999999997,0.0,0.0,0.0,0.0094496223807486231,0.10875998117080408,9.9999999812039043e-05,1.6040383316555813e-05,0.00016651774871200052,0.00012352721189171664,8.753415681862029e-11,3.6302548770086602e-05,1.2635247496111036e-09,5.727267438528607e-07,5.0691952051715329e-13,5.4007261456661122e-15,4.1942039395292393e-06,4.4872637888289265e-06,2.4550972038068082e-05,2.4048994259571898e-05,4.5719744912048178e-15,1.2114186001788997e-10,1.0972118782998114e-13,1.0981417565660764e-09,3.4432727435224197e-05,2.3221320251302466e-09,4.4354947900557147e-10,1.962936305289565e-10,8.6305825715821524e-11,1.2520952256472015e-10,7.3091026442081547e-08,5.5486482803016821e-06,2.6181986413776268e-09,1.6547606708638599e-09,6.3384690333935378e-14,6.0456458082033436e-08,4.3832313689902026e-15,2.3503263405276361e-09,2.2082557616632013e-11,7.5517580397338479e-12,1.381575838291804e-10,7.4239305861392755e-09,6.3684688621275562e-12,4.3719359255887035e-12,1.6326374027169995e-11,3.9990537331181382e-18,2.1678810401841664e-12,6.330071750322622e-13,1.2614194166053748e-20,6.8366633210805998e-16,7.2037892970775984e-21,1.2524370626260849e-15,4.2628548274202813e-12,3.8882374650010409e-11,1.624854283648015e-16,2.3774911860732227e-13,3.9376376794432208e-18,3.4336104699134311e-16,6.0900916173160049e-10,7.9747693756901627e-13,2.7584076832487397e-17,6.7133017090751142e-19,2.1173634732138146e-16
2.6049303625965866e-08,0.0022432214791296237,3.5522667769842228e-13,2.2565939970512864e-09,7.682326914424413e-12,3.6571525624314645e-09,1.8061894588071272e-06,1.5846523434495124e-07,1.1978207155342158e-29,1.13565935744957e-28,8.6256221766194771e-23,2.728042837461401e-15,4.5471881339924178e-21,1.9222205769387104e-13,7.2086162968468266e-15,3.4995628756186165e-23,1.0393286213371163e-20,2.3907548352531605e-17,1.0550078610347466e-18,6.9396955560494344e-27,3.9122581472152137e-16,-1.0288677275940174e-25,1.4091912464150582e-14,9.3596687435006757e-18,5.6866940504411216e-06,5.9546599722279824e-13,1.4401792652968164e-12,1.3678740010997757e-09,2.7663237396634779e-37,-9.1983386862052269e-22,7.6111575310905987e-15,1.599427264766116e-17,1.8101877358594766e-24,0.88129999999999997,0.0,0.0,0.0,0.0094466613612952666,0.10875966565867748,9.9999999807764495e-05,1.614446968389887e-05,0.00016752463826420701,0.00012422807182050166,8.8063216745410086e-11,3.650885934460292e-05,1.2631496532514299e-09,5.7618849862895667e-07,5.0980038870015034e-13,5.4333699670714637e-15,4.2745846109374626e-06,4.5683815569610992e-06,2.4713634743867282e-05,2.4361443945090033e-05,4.6542394454397629e-15,1.2334980169862987e-10,1.1182969046243117e-13,1.1209690939397368e-09,3.4661550267653497e-05,2.3859526608859463e-09,4.5583259255331467e-10,2.0217043060701009e-10,8.9046158165790153e-11,1.3038227121170658e-10,7.3509243109567095e-08,5.6203224716856318e-06,2.6520120950874092e-09,1.6761320503594783e-09,6.3765305468868159e-14,6.2045499620718007e-08,4.5434692881458453e-15,2.3666459997994168e-09,2.2905240212727673e-11,7.5977049071113475e-12,1.3900525258783615e-10,7.5225359191396871e-09,6.4530390717829169e-12,4.4299930470372866e-12,1.6543271523464982e-11,4.0521815578269653e-18,2.228020626914997e-12,6.505947708469193e-13,1.2964669417319882e-20,7.0263222554389576e-16,7.403940795517375e-21,1.2911408272890158e-15,4.3949235113713908e-12,3.9158218010391414e-11,1.6363771011170608e-16,2.4659309113103428e-13,4.0841130399323073e-18,3.4579602649134518e-16,6.1738917086785805e-10,8.1176527382005299e-13,2.8078223400787607e-17,6.8335834484244094e-19,2.1552943701462567e-16
2.6225050000394715e-08,0.00224322099290358,3.5996503368725778e-13,2.2857779482360759e-09,7.7301056530921611e-12,3.7399962569183545e-09,1.8274797195293135e-06,1.6248263652926029e-07,1.2515041123257332e-29,-9.8694447231100929e-29,9.0476641505982948e-23,2.8129705981195228e-15,4.7589937262222176e-21,1.9656627546075057e-13,7.4564329587955362e-15,3.6930626680395779e-23,1.0844902755964489e-20,2.487664797027492e-17,1.1112120935312397e-18,7.3600647249837067e-27,4.0501910703028652e-16,-8.6347874692828916e-26,1.4506047249619914e-14,9.8069840673944829e-18,5.7604301263085048e-06,6.041408410960761e-13,1.471765954108264e-12,1.4091946366786694e-09,2.9026189959079747e-37,-9.1983335351811293e-22,7.8718947215959352e-15,1.6729569434292209e-17,1.8901852892644892e-24,0.88129999999999997,0.0,0.0,0.0,0.0094437011806092139,0.10875934969561836,9.9999999803419609e-05,1.6248491615945152e-05,0.00016852955545985666,0.00012492684381406845,8.859123664129783e-11,3.6714552723054562e-05,1.2627746620770826e-09,5.7964344842495451e-07,5.1267263851490364e-13,5.4659496185487638e-15,4.3558955094060521e-06,4.6503982748947216e-06,2.4876242594583731e-05,2.4675677705820058e-05,4.7374130346247673e-15,1.2558243477798561e-10,1.1396268517132728e-13,1.1440887601456361e-09,3.4890305357286955e-05,2.4510189439112709e-09,4.6835740730665295e-10,2.0817465580730232e-10,9.1850052019894304e-11,1.3572779225068504e-10,7.3926217843141707e-08,5.6923841895207271e-06,2.6860082166186327e-09,1.6976188863337877e-09,6.4145159588411037e-14,6.3664415896062103e-08,4.7087074104834262e-15,2.3829608283360277e-09,2.3752344904307635e-11,7.643564284585557e-12,1.3985136038427184e-10,7.6217376839089261e-09,6.5381204457298342e-12,4.4884010801888474e-12,1.6761480622022279e-11,4.1056306521485647e-18,2.2895223269895074e-12,6.6858121863243146e-13,1.332309275576555e-20,7.2202768472051362e-16,7.6086313350248394e-21,1.3308172753043878e-15,4.5303185682636536e-12,3.9434651195157345e-11,1.647924497703381e-16,2.5570975725698833e-13,4.2351048010912401e-18,3.4823620000160021e-16,6.2582848346192131e-10,8.2628228725197284e-13,2.858027690859122e-17,6.955790232661037e-19,2.1938322062876263e-16
2.6400796374823564e-08,0.0022432205069189658,3.647361899376643e-13,2.3151335401886357e-09,7.7778203600575419e-12,3.8241204404504963e-09,1.8488406354414834e-06,1.6657082361019405e-07,1.3079401855162079e-29,3.9218416330818731e-28,9.4874343978900721e-23,2.9001172051667328e-15,4.9791775945194891e-21,2.0098137902169196e-13,7.7115236215662357e-15,3.8959941177017811e-23,1.131314872259348e-20,2.5878363016895657e-17,1.1700248621533406e-18,7.8032774130130261e-27,4.1923035704285032e-16,-7.1086758681186864e-26,1.4930343831236873e-14,1.0272059885467118e-17,5.8345826580996462e-06,6.1287298245099415e-13,1.5038014500105822e-12,1.4514873953518394e-09,3.0464333681158536e-37,-9.1983279222957375e-22,8.140248869454796e-15,1.7494385222770823e-17,1.9731721208058245e-24,0.88129999999999997,0.0,0.0,0.0,0.0094407418457620653,0.10875903327985884,9.9999999799003843e-05,1.6352449141177594e-05,0.00016953249623359058,0.00012562352558348594,8.9118214369711129e-11,3.69196282422396e-05,1.2623997770333239e-09,5.8309157925986179e-07,5.1553626070063024e-13,5.4984649682593718e-15,4.4381394857858101e-06,4.7333170421285888e-06,2.5038795606013332e-05,2.4991690707472898e-05,4.8214983816878849e-15,1.278398458874758e-10,1.1612024783082826e-13,1.1675019026246715e-09,3.5118992723779745e-05,2.5173445845485136e-09,4.8112661066907627e-10,2.143079440138306e-10,9.471840020732295e-11,1.4125045075158687e-10,7.43419492531871e-08,5.7648318640968284e-06,2.720186263338461e-09,1.7192207094085235e-09,6.4524251442180807e-14,6.5313534973537121e-08,4.879076535295091e-15,2.3992708274622892e-09,2.4624408266833053e-11,7.6893360149881437e-12,1.4069590424394262e-10,7.721534690176878e-09,6.6237119576117008e-12,4.5471593204542239e-12,1.698099868986717e-11,4.1594003711505599e-18,2.3524110078709598e-12,6.8697380870569207e-13,1.3689609458532432e-20,7.4186055208337168e-16,7.8179438813372041e-21,1.3714860137761691e-15,4.6691071767365026e-12,3.9711688113193576e-11,1.6594970542737456e-16,2.6510594315844585e-13,4.3907260193064582e-18,3.506816902697463e-16,6.3432722751508005e-10,8.4103230384239008e-13,2.9090386916351817e-17,7.0799584786280824e-19,2.2329884619377316e-16
2.6576542749252413e-08,0.002243220021168162,3.6954025922699006e-13,2.3446604366835611e-09,7.8254846025405073e-12,3.9095342912845459e-09,1.8702711249923143e-06,1.7073044356127883e-07,1.367272363330177e-29,-1.6130967385747812e-28,9.9455459144336707e-23,2.9895293299256668e-15,5.2080078274251401e-21,2.0546797269601192e-13,7.9740665951541865e-15,4.108752037047546e-23,1.1798520984462508e-20,2.6913546871461415e-17,1.2315486008523804e-18,8.2704338106121849e-27,4.3387023239826573e-16,-5.6690451393323858e-26,1.5364998552053441e-14,1.0755504571859281e-17,5.9091504015016223e-06,6.2166226065417917e-13,1.5362884932970599e-12,1.4947682937099549e-09,3.1981953781486421e-37,-9.1983218612205998e-22,8.4164054312634434e-15,1.8289740202507843e-17,2.0592386612514713e-24,0.88129999999999997,0.0,0.0,0.0,0.0094377833637778671,0.1087587164096611,9.9999999794516574e-05,1.6456342288156047e-05,0.00017053345657475216,0.00012631811490346477,8.9644147822883496e-11,3.7124085257707529e-05,1.2620249990590859e-09,5.8653287734116248e-07,5.1839124625838864e-13,5.5309158861419695e-15,4.5213193421042574e-06,4.8171409218286851e-06,2.5201293794080177e-05,2.5309478112152362e-05,4.9064985727456838e-15,1.3012212065632159e-10,1.1830245302686516e-13,1.1912096526246345e-09,3.534761238695803e-05,2.5849432975612546e-09,4.9414289113624968e-10,2.2057193662102236e-10,9.7652098476803271e-11,1.4695468847262454e-10,7.475643598804657e-08,5.8376639236383669e-06,2.7545454916419731e-09,1.7409370495909436e-09,6.4902579804171713e-14,6.6993185532537044e-08,5.0547103668190071e-15,2.4155759985156926e-09,2.552197472460595e-11,7.7350199437325897e-12,1.4153888123758491e-10,7.8219257455774515e-09,6.7098125792668128e-12,4.6062670620050324e-12,1.7201823089392247e-11,4.2134900687658088e-18,2.4167119007271842e-12,7.0577993823256185e-13,1.4064366931985521e-20,7.6213878477772919e-16,8.0319626161612411e-21,1.4131669785460193e-15,4.8113576443628595e-12,3.9989342740067034e-11,1.6710953544722056e-16,2.7478861943184163e-13,4.5510921429299207e-18,3.531326206303113e-16,6.4288553418446547e-10,8.5601974327535562e-13,2.9608706223451848e-17,7.2061253920059929e-19,2.2727748660180946e-16
