Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663)
4.452352987789688e-08,0.0017386161501359348,1.6234557851769953e-15,1.2339653105513334e-11,3.0886573528918729e-14,2.3354584072272304e-11,1.8380171178764879e-07,4.8858766857716459e-09,4.4868438398159911e-36,3.6296081982474475e-29,5.5067568477653899e-27,-7.8980988880468557e-17,3.7448153041982895e-25,2.1572654202404547e-15,1.1435438822326177e-17,5.1363201679727871e-27,2.9623884358248854e-24,7.3750002240124872e-20,1.1454833265633146e-21,1.5611793377926626e-32,4.5704376788575267e-19,1.1254296910204518e-26,8.3282179490580704e-18,4.6492588339002995e-17,6.1575353090810605e-08,4.6950622880029974e-16,1.5780893760246986e-15,1.2433124857096076e-11,1.8609254274596013e-44,7.4243227605220828e-21,1.131221125247604e-17,8.3296337259256252e-21,4.412917221015884e-29,0.88129999999999997,0.0,0.0,0.0,0.0098214735216273774,0.10878378950478836,9.9999999997842849e-05,2.85173166254162e-06,2.9994607152166909e-05,1.1949156454368373e-05,4.1785892206502511e-11,1.8099275428703866e-05,1.5623257472908536e-11,2.8008739915375586e-07,4.8265954886863384e-13,4.7229627451724647e-15,6.4224423545667699e-07,6.5746715207131595e-07,4.4662178738799338e-07,3.102335482420823e-06,3.5260510939259689e-16,3.7908526548267775e-12,1.5847380634461731e-15,9.0907162608019603e-12,4.3977914527245175e-07,1.2384037427051736e-11,1.3321433646481278e-11,2.277191829025147e-13,5.5386739737714019e-13,2.0888800005337025e-13,1.4996419185239732e-09,6.1466733184011093e-08,6.4012734655238141e-11,4.4609252555955912e-11
4.4769725427893687e-08,0.001738615967783235,1.641256863308112e-15,1.247365113434716e-11,3.068749833095326e-14,2.3818172538743621e-11,1.8575046675016864e-07,4.9920469677963626e-09,4.6764167265943746e-36,-2.0018537141031322e-28,5.6914462236996328e-27,-7.8672945866433645e-17,3.8709404310122568e-25,2.1860215230474853e-15,1.1722285656079128e-17,5.3297319985360852e-27,3.0468370660249995e-24,7.5801398344831646e-20,1.188830425439172e-21,1.6309768275356206e-32,4.6778191754523876e-19,1.0838893153632859e-26,8.4754884079807955e-18,4.6492925657909886e-17,6.2252177905487247e-08,4.7513537699556576e-16,1.6065443369997617e-15,1.2756980126696399e-11,1.9473248597929904e-44,7.4243222739305078e-21,1.1574376062437207e-17,8.6150053941753969e-21,4.5444415133847308e-29,0.88129999999999997,0.0,0.0,0.0,0.0098210842004200147,0.10878368188053342,9.9999999997814104e-05,2.8672527209520744e-06,3.0151912710521277e-05,1.2010627356991413e-05,4.2004999553407437e-11,1.8192934524749853e-05,1.5622656639685827e-11,2.8155613872582323e-07,4.8515718792882178e-13,4.7477293084411687e-15,6.5268319691961916e-07,6.6750775390942383e-07,4.4908245959033159e-07,3.1361817257385528e-06,3.5795170921497031e-16,3.849320513055614e-12,1.6105252965605617e-15,9.2498355210574326e-12,4.4220280756452686e-07,1.2669683002231158e-11,1.3634830943281348e-11,2.3353375755203309e-13,5.7011248274080948e-13,2.1607989950250263e-13,1.5074613706907694e-09,6.2142364157007071e-08,6.471629769273578e-11,4.5099566001347244e-11
4.501592097789049e-08,0.0017386157854230666,1.6591227980010656e-15,1.2607014941534994e-11,3.0282823233180046e-14,2.4288054671024638e-11,1.8770813785862438e-07,5.0998969949542384e-09,4.8502885180033368e-36,-3.191316646604938e-28,5.8815535171683168e-27,-7.835953655472314e-17,4.0008193335682386e-25,2.2151004309097159e-15,1.2014337193566156e-17,5.5296206778435437e-27,3.1333362348422443e-24,7.7901389824386197e-20,1.2336122555874624e-21,1.7034596871504183e-32,4.7871170178562444e-19,1.046729319846163e-26,8.6245602618464992e-18,4.6493272159927753e-17,6.293252080515964e-08,4.8079695792357009e-16,1.6353383535111832e-15,1.3087303524851809e-11,2.0348828818444903e-44,7.4243217870675256e-21,1.184111745012427e-17,8.9084686070974465e-21,4.679309954564777e-29,0.88129999999999997,0.0,0.0,0.0,0.009820694788643872,0.10878357423785771,9.9999999997785007e-05,2.8827710659580033e-06,3.0309092041703761e-05,1.2072033220728681e-05,4.2223930657221128e-11,1.8286494230138336e-05,1.562205566167903e-11,2.8302369693730375e-07,4.8765217650445523e-13,4.7724759510634608e-15,6.6323053072406765e-07,6.7764612520994718e-07,4.5154303124097014e-07,3.1702036157959508e-06,3.633501368970923e-16,3.9083637022856105e-12,1.6365806190428293e-15,9.4107537738958393e-12,4.446263790944244e-07,1.2960173288201971e-11,1.3953655138303263e-11,2.3946169089739873e-13,5.8673124985206996e-13,2.2347542867663562e-13,1.5152726096310759e-09,6.2821507011217234e-08,6.5423516859173534e-11,4.5592427482698784e-11
4.5262116527887294e-08,0.0017386156030552782,1.6770653226987284e-15,1.2740275171648583e-11,3.0854947387558756e-14,2.4764273563290776e-11,1.8967469633864458e-07,5.2094431105325423e-09,5.030465175194817e-36,-2.2071733008816526e-30,6.0772135002398132e-27,-7.8040694645588848e-17,4.1344150669988321e-25,2.2445045980346434e-15,1.2311657801210724e-17,5.7361840207825898e-27,3.2219276202798617e-24,8.0050936576663597e-20,1.2798699695467439e-21,1.7787148295834335e-32,4.8983551110253795e-19,1.0143226022235213e-26,8.7754468446625739e-18,4.6493628269807417e-17,6.3616378084078846e-08,4.8649094753915814e-16,1.6644733530209046e-15,1.3424184122626353e-11,2.1225384883726989e-44,7.4243212999555433e-21,1.2112490245703943e-17,9.2102059983325819e-21,4.8175939147731596e-29,0.88129999999999997,0.0,0.0,0.0,0.0098203052866751052,0.10878346657668425,9.9999999997755598e-05,2.8982866977772596e-06,3.0466144691386354e-05,1.2133373808658888e-05,4.2442684885347122e-11,1.8379954184371155e-05,1.5621454539486235e-11,2.8449006954716705e-07,4.9014450498200669e-13,4.7972026015251319e-15,6.7388669075237799e-07,6.878826518169246e-07,4.5400350231739401e-07,3.2044009961196692e-06,3.6880059666290783e-16,3.9679845265054477e-12,1.6629051563583206e-15,9.5734795840998643e-12,4.4704985984904252e-07,1.325556016192452e-11,1.4277965701894345e-11,2.4550450388090075e-13,6.0372989234885695e-13,2.3107910691371051e-13,1.5230756050512524e-09,6.350415804744912e-08,6.6134388292022242e-11,4.608783430819197e-11
4.55083120778841e-08,0.0017386154206797024,1.6951283388347419e-15,1.2875423376396976e-11,3.1657136252467523e-14,2.5246872260183959e-11,1.9165011379848333e-07,5.3207017019077897e-09,5.242314326508497e-36,1.0293970970776668e-28,6.2785635521893749e-27,-7.7716353309958521e-17,4.2717463597238557e-25,2.2742366126543224e-15,1.2614312318557014e-17,5.9496264229402022e-27,3.3126535495856702e-24,8.2251012942431856e-20,1.3276456967293471e-21,1.8568313093511442e-32,5.0115575393765565e-19,9.8721181776262539e-27,8.928161564420817e-18,4.6493994382942474e-17,6.4303746023327509e-08,4.9221732745401693e-16,1.6939512615754347e-15,1.3767711606706482e-11,2.2146085444564686e-44,7.4243208126214606e-21,1.2388549657356155e-17,9.5204031944429852e-21,4.9593659583334379e-29,0.88129999999999997,0.0,0.0,0.0,0.0098199156948879252,0.10878335889693612,9.9999999997725864e-05,2.9137996166282556e-06,3.0623070208452206e-05,1.2194648884913832e-05,4.2661261609663947e-11,1.8473314028560304e-05,1.562085327370245e-11,2.8595525234506506e-07,4.9263416379088721e-13,4.82190918882936e-15,6.8465212893721503e-07,6.9821771806151338e-07,4.5646387279717914e-07,3.2387737097558469e-06,3.7430329193275476e-16,4.0281852807762116e-12,1.6895000291471808e-15,9.7380214832773744e-12,4.4947324981532622e-07,1.3555895695452433e-11,1.4607822336619051e-11,2.516637278654698e-13,6.2111466268530151e-13,2.38895523305875e-13,1.5308703267911196e-09,6.4190313553364882e-08,6.6848908115067864e-11,4.6585783776470595e-11
4.572988807288122e-08,0.0017386152565348947,1.7114929325593275e-15,1.2998894696371431e-11,3.1696814859237799e-14,2.5686701300928532e-11,1.934355421038186e-07,5.4223121784582076e-09,5.4508255648595546e-36,-4.1998385495488911e-30,6.4647591020838389e-27,-7.7419688265604217e-17,4.3986727055259106e-25,2.3012776975208041e-15,1.2891315825108249e-17,6.1477700296805866e-27,3.3961673985520971e-24,8.4275100803574706e-20,1.371977323567774e-21,1.9296579136510215e-32,5.1151392731691781e-19,9.6670654344972782e-27,9.0671789374393443e-18,4.6494332543363642e-17,6.4925375699625383e-08,4.9739873489847349e-16,1.720776157137705e-15,1.4082644020962268e-11,2.3050258291757125e-44,7.4243203738539084e-21,1.2641056100238025e-17,9.8069695091237497e-21,5.0900039953744162e-29,0.88129999999999997,0.0,0.0,0.0,0.0098195649857950474,0.10878326196921631,9.9999999997698813e-05,2.9277589241872305e-06,3.0764194102503553e-05,1.2249740246906862e-05,4.2857828376549599e-11,1.8557251998838458e-05,1.5620312012220132e-11,2.8727289609353867e-07,4.9487256627450708e-13,4.8441279047153645e-15,6.944348281730106e-07,7.0760384557555569e-07,4.5867812020039485e-07,3.2698589319256956e-06,3.7930054655025601e-16,4.0828636899215134e-12,1.7136674740412805e-15,9.8876689748643717e-12,4.5165422315020003e-07,1.3830471963977648e-11,1.4909484717524274e-11,2.5730783440084894e-13,6.3709630744528716e-13,2.4611603521885377e-13,1.5378784775337578e-09,6.4810846752116759e-08,6.7495092115426305e-11,4.7036110017646596e-11
4.592930646837863e-08,0.0017386151087989683,1.726285032853107e-15,1.3110447804488051e-11,3.1603019556277294e-14,2.6087021291545959e-11,1.9504852874925914e-07,5.5149688827096522e-09,5.6358217916027117e-36,-6.3187488454482061e-31,6.6364581981913165e-27,-7.7148793300329515e-17,4.5157061948112288e-25,2.3258446638372588e-15,1.3144397781694698e-17,6.3311202887616883e-27,3.4728641052498658e-24,8.6133061504530465e-20,1.4129833954455845e-21,1.9973028462781269e-32,5.2097547397585899e-19,9.5066762069541056e-27,9.1935779972698619e-18,4.6494643952362211e-17,6.548726887687891e-08,5.0208438229155412e-16,1.745158535896628e-15,1.437080372167842e-11,2.3919527795940685e-44,7.4243199788426194e-21,1.2871629775506847e-17,1.0070983735123381e-20,5.2100899884175815e-29,0.88129999999999997,0.0,0.0,0.0,0.0098192492858949539,0.10878317472130269,9.9999999997674256e-05,2.9403204224079813e-06,3.0891116976902278e-05,1.2299276798960872e-05,4.3034614722571061e-11,1.8632726378909699e-05,1.5619824778216799e-11,2.8845794600695784e-07,4.9688526731125929e-13,4.8641107622726656e-15,7.0331551993266477e-07,7.1612009904265687e-07,4.6067087316620592e-07,3.2979568548579266e-06,3.8383451343798815e-16,4.1324788452988934e-12,1.7356068381108935e-15,1.0023620440494552e-11,4.5361703625929908e-07,1.4081085576271227e-11,1.5184899515018844e-11,2.6247015217924794e-13,6.5175540106656207e-13,2.5276789432468796e-13,1.5441800444388922e-09,6.537174882080887e-08,6.807917936454891e-11,4.7443161026890261e-11
4.6128724863876046e-08,0.0017386149610576472,1.7411297209908523e-15,1.3222044655545189e-11,3.1739823693213804e-14,2.6491603232963844e-11,1.9666728038402283e-07,5.6087784199529873e-09,5.8186641144261502e-36,1.1817076151270832e-30,6.8121430655260165e-27,-7.6874169294869302e-17,4.6354393741655844e-25,2.3506307786313752e-15,1.3401096106059337e-17,6.5193411073590682e-27,3.5510386282608381e-24,8.8025953237649076e-20,1.4550635189552898e-21,2.0669907922532463e-32,5.3057023997640802e-19,9.365716642454677e-27,9.3212003711225458e-18,4.6494962168479169e-17,6.6051458744459303e-08,5.0679121267935667e-16,1.7697693154119784e-15,1.4663485858534777e-11,2.4815258076940934e-44,7.4243195837269766e-21,1.3105377700371888e-17,1.0340888117758333e-20,5.3325973572944435e-29,0.88129999999999997,0.0,0.0,0.0,0.0098189335277335567,0.10878308746106313,9.9999999997649468e-05,2.9528801410403802e-06,3.1017955638414591e-05,1.2348769952758419e-05,4.3211283492815257e-11,1.8708134443767897e-05,1.5619337451066408e-11,2.896422078067946e-07,4.9889619989761242e-13,4.8840803302956953e-15,7.122687064382985e-07,7.2470168290513399e-07,4.6266356009098133e-07,3.3261695333861902e-06,3.8840311117373396e-16,4.1824785450782169e-12,1.7577255464665452e-15,1.0160778506051617e-11,4.5557978977910629e-07,1.4335039203763042e-11,1.5464059973770919e-11,2.6771160304851396e-13,6.6667913706782262e-13,2.5956771430426228e-13,1.5504761297797637e-09,6.5934943529917291e-08,6.8665653387266742e-11,4.7851875430873894e-11
4.632814325937346e-08,0.0017386148133108497,1.756032798716497e-15,1.3333948720239913e-11,3.1946025605819643e-14,2.6900469820159624e-11,1.9829178232848328e-07,5.7037495840613336e-09,6.007809411868896e-36,-1.587019794731955e-29,6.9918918082641592e-27,-7.6595779689406367e-17,4.7579089027455233e-25,2.375637330630457e-15,1.3661446171613633e-17,6.7125456088631712e-27,3.6307147355228801e-24,8.9954321897851055e-20,1.4982420341356641e-21,2.1387735755535228e-32,5.4029953998504131e-19,9.2425412412460925e-27,9.4500532771639326e-18,4.6495287321761133e-17,6.6617943300785899e-08,5.1151921126196191e-16,1.7946095149759972e-15,1.4960739277617927e-11,2.5727282211844984e-44,7.4243191885149425e-21,1.3342329944116612e-17,1.0616787194568377e-20,5.4575669961974812e-29,0.88129999999999997,0.0,0.0,0.0,0.00981861771150957,0.10878300018845678,9.9999999997624464e-05,2.9654380802015842e-06,3.1144709849928239e-05,1.2398219584985036e-05,4.3387834357139761e-11,1.8783476005790837e-05,1.5618850031084923e-11,2.9082567928000211e-07,5.0090535903018108e-13,4.9040365714670341e-15,7.2129462409076261e-07,7.3334879848259768e-07,4.6465618096298e-07,3.3544968831754079e-06,3.9300644630901582e-16,4.2328639916656473e-12,1.7800241853205234e-15,1.029914764135042e-11,4.5754248370277266e-07,1.4592360891207766e-11,1.5746998264646123e-11,2.7303302089965594e-13,6.8187095193227235e-13,2.6651807068620081e-13,1.5567667177856425e-09,6.6500428881402418e-08,6.9254512097423691e-11,4.8262251775742422e-11
4.652756165487087e-08,0.0017386146655584895,1.7710008698332072e-15,1.344646042337674e-11,3.2089581326989155e-14,2.7313643709832137e-11,1.9992201980207905e-07,5.7998911879134419e-09,6.2067712691962799e-36,1.7996337718100894e-29,7.1757837470868298e-27,-7.6313587711611121e-17,4.8831531615428754e-25,2.4008656074590975e-15,1.3925483565722809e-17,6.9108498053042691e-27,3.711916495004986e-24,9.1918720024787911e-20,1.5425437491761584e-21,2.2127040810558133e-32,5.5016469678792222e-19,9.136571432678572e-27,9.5801439555746037e-18,4.6495619555259108e-17,6.7186720538503573e-08,5.1626836253238659e-16,1.8196801530134554e-15,1.5262613097917121e-11,2.6662709464057337e-44,7.4243187932141456e-21,1.3582516746499886e-17,1.0898786894202137e-20,5.5850403533160499e-29,0.88129999999999997,0.0,0.0,0.0,0.0098183018374214653,0.10878291290344314,9.9999999997599242e-05,2.9779942400089984e-06,3.127137937516169e-05,1.2447625572798015e-05,4.3564266986560367e-11,1.8858750878079415e-05,1.5618362518587887e-11,2.9200835822129176e-07,5.029127397248627e-13,4.9239794486000954e-15,7.3039350841420513e-07,7.4206164641379069e-07,4.6664873577050175e-07,3.3829388196790682e-06,3.976446250341556e-16,4.2836363834491944e-12,1.8025033387153438e-15,1.0438732301265821e-11,4.5950511802347027e-07,1.4853078768072472e-11,1.6033746659422816e-11,2.7843524425761062e-13,6.9733430852558677e-13,2.736215711600937e-13,1.5630517927457361e-09,6.7068202871460551e-08,6.9845753402864728e-11,4.8674288603459921e-11
4.6726980050368284e-08,0.001738614517800484,1.7860323302965454e-15,1.3559507817623437e-11,3.2186062211013705e-14,2.7731147510889607e-11,2.0155797821633162e-07,5.8972120630559776e-09,6.4144279450308041e-36,4.6649892048228338e-30,7.363899417620685e-27,-7.6027556338698358e-17,5.0112255535248224e-25,2.4263168496624351e-15,1.4193244089032823e-17,7.114371254582305e-27,3.7946682753161158e-24,9.3919706808852195e-20,1.5879939453547216e-21,2.2888362683882444e-32,5.6016704126606828e-19,9.0464969262805245e-27,9.71147966223595e-18,4.6495958986628527e-17,6.7757788444550819e-08,5.2103864878045114e-16,1.8449822470925713e-15,1.5569156708930939e-11,2.7634238177071569e-44,7.4243183978320413e-21,1.3825968517132194e-17,1.1186994540504647e-20,5.715059432502546e-29,0.88129999999999997,0.0,0.0,0.0,0.0098179859056678562,0.10878282560598158,9.9999999997573777e-05,2.9905486205802754e-06,3.1397963978254409e-05,1.2496987793823932e-05,4.3740581052680188e-11,1.8933958874452078e-05,1.5617874913891126e-11,2.9319024242924853e-07,5.0491833701669083e-13,4.9439089245736022e-15,7.395655940607887e-07,7.5084042666010853e-07,4.6864122450188628e-07,3.4114952581416767e-06,4.0231775318008784e-16,4.3347969148191954e-12,1.8251635885354064e-15,1.0579536925805106e-11,4.6146769273439065e-07,1.5117221047326254e-11,1.6324337529372619e-11,2.8391911624376246e-13,7.1307269594125713e-13,2.8088085560435574e-13,1.5693313390087981e-09,6.7638263490591333e-08,7.0439375205505733e-11,4.9087984451858261e-11
4.6926398445865697e-08,0.0017386143700367476,1.8011248207680794e-15,1.3672984759176736e-11,3.2304626177268164e-14,2.8153003791693665e-11,2.0319964292967098e-07,5.995721059484084e-09,6.6272693491861949e-36,-1.3077410868442892e-30,7.5563205846982388e-27,-7.573764832116602e-17,5.1421908913641935e-25,2.4519922916774486e-15,1.4464763755593505e-17,7.3232291315060668e-27,3.8789947476292131e-24,9.5957848108852491e-20,1.6346183835802488e-21,2.3672251923275985e-32,5.7030791240094021e-19,8.9699571418195768e-27,9.8440676772769452e-18,4.6496305731645178e-17,6.8331145000195256e-08,5.2583005194420361e-16,1.8705168138530488e-15,1.5880419769649811e-11,2.8646115945186441e-44,7.4243180023755149e-21,1.4072715835437818e-17,1.1481518862260517e-20,5.8476667958922322e-29,0.88129999999999997,0.0,0.0,0.0,0.009817669916447164,0.10878273829603166,9.9999999997548109e-05,3.0031012220333135e-06,3.1524463424101751e-05,1.2546306126160245e-05,4.391677622815606e-11,1.9009099809443852e-05,1.5617387217310119e-11,2.9437132970950197e-07,5.069221459598073e-13,4.9638249623850667e-15,7.4881111481112893e-07,7.5968533850578007e-07,4.7063364714551377e-07,3.4401661135998877e-06,4.070259362184904e-16,4.3863467761695348e-12,1.8480055145080662e-15,1.0721565940109265e-11,4.6343020782874595e-07,1.5384816024722636e-11,1.661880334442454e-11,2.8948548456213258e-13,7.2908962947398846e-13,2.8829859624981922e-13,1.5756053409830829e-09,6.8210608723633808e-08,7.1035375401371007e-11,4.9503337854663234e-11
4.7325235236860516e-08,0.0017386140744917557,1.8314936348322837e-15,1.3901264804855053e-11,3.2557871480253774e-14,2.9009863791949717e-11,2.0650003231481646e-07,6.1963389441215552e-09,7.0744268371291206e-36,-2.1678326526729056e-31,7.9544150594497336e-27,-7.5146051814442766e-17,5.413000705639407e-25,2.5040207604665433e-15,1.5019226081061776e-17,7.7574500603702227e-27,4.0524726013570914e-24,1.0014790487570128e-19,1.7314964711721987e-21,2.5310009258711805e-32,5.9101064774709934e-19,8.8541765776583521e-27,1.0113029937925761e-17,4.649702167424559e-17,6.9484715945769488e-08,5.3547613876007019e-16,1.9222874251589598e-15,1.6517304764197225e-11,3.0782578527879426e-44,7.4243172112625055e-21,1.4576220630472116e-17,1.2089962431965588e-20,6.1208205855904197e-29,0.88129999999999997,0.0,0.0,0.0,0.0098170377663962163,0.1087825636385063,9.9999999997496067e-05,3.0282010880579961e-06,3.1777205909656219e-05,1.2644810640464351e-05,4.4268808606186997e-11,1.9159179758470974e-05,1.5616411549754125e-11,2.9673110476575285e-07,5.1092437915104153e-13,5.0036165764618962e-15,7.6752339061384541e-07,7.775743493667101e-07,4.7461829412329846e-07,3.497850734197857e-06,4.1654788633207483e-16,4.4906192222455282e-12,1.8942366986444731e-15,1.100931473383945e-11,4.6735505914074961e-07,1.5930477832961055e-11,1.7219490375927683e-11,3.0086913315498101e-13,7.6197338040698731e-13,3.0362036436147221e-13,1.588136650117286e-09,6.9362144931302577e-08,7.2234502515747713e-11,5.0339011429735949e-11
4.768418834875585e-08,0.001738613808480831,1.8590346854707935e-15,1.4108212963996477e-11,3.2800663648026215e-14,2.9796148832069989e-11,2.0948975036418774e-07,6.3810475857424789e-09,7.501199645423818e-36,-2.6662510056915703e-31,8.3282716862382687e-27,-7.4599978413656517e-17,5.6671615881338266e-25,2.5516256327415315e-15,1.5531464333734336e-17,8.1677506600110651e-27,4.2142421857503983e-24,1.0405184545106116e-19,1.822971651435889e-21,2.6866929131741916e-32,6.1013047789088803e-19,8.785389466869166e-27,1.0359452470074796e-17,4.6497692310443085e-17,7.0530736606086676e-08,5.442296605348636e-16,1.9696862101624755e-15,1.7107145706111385e-11,3.2838545743142605e-44,7.4243164990626985e-21,1.5040956146103975e-17,1.2660285993481725e-20,6.3759500419097227e-29,0.88129999999999997,0.0,0.0,0.0,0.0098164686367976477,0.10878240640362144,9.9999999997448457e-05,3.0507848840838536e-06,3.2004380568336095e-05,1.2733313391184731e-05,4.4585227881641992e-11,1.9294020517480173e-05,1.5615533137865291e-11,2.9885215497850494e-07,5.1452022366417939e-13,5.0393827022542495e-15,7.8461791347853036e-07,7.9390261389606534e-07,4.7820425026745986e-07,3.5501573420919644e-06,4.2523857954751209e-16,4.585807788469165e-12,1.9364718663516979e-15,1.1272520134827924e-11,4.7088722136522963e-07,1.6433667301334151e-11,1.7773688841105988e-11,3.1140515641900997e-13,7.9255721130804345e-13,3.1797938472988126e-13,1.5993957117315481e-09,7.040632056150015e-08,7.3321829791342432e-11,5.1096771686532224e-11
