Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100)
3.833560566519603e-15,0.0017220921045046145,4.1416040016314294e-32,3.7890573291740275e-27,1.191003365385671e-22,4.1446677815953235e-32,1.4976218894506512e-20,3.1672955602561334e-32,1.6856090938800427e-59,6.2147030594702911e-49,1.9605858058629361e-49,8.7629497478948533e-46,1.2370738769859103e-40,1.129755975945907e-25,2.8634497299711134e-38,5.5184764917516372e-56,3.3924340405742155e-51,3.6178852573489792e-40,1.7334954867097518e-51,1.2916262571856594e-77,2.2455172478486085e-48,7.5391376808084676e-69,2.494218829707234e-40,7.7945769496668733e-58,3.052749337894897e-29,9.8914910829227066e-45,1.4590490499455429e-49,4.2133779637638495e-39,1.2968328074131853e-74,1.0608283994319659e-80,6.5339248309819067e-47,7.1432471961569484e-59,1.1611201907006529e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999993301672,0.108803,0.0001,3.5846626243834907e-14,3.1628906378290354e-13,3.1628897249302738e-13,7.2588760572136268e-19,4.2498114289105924e-18,1.3959705062868694e-15,3.4444407736526165e-18,1.5050714276961328e-25,8.888454382797699e-26,1.395485309262509e-29,5.8055789820854949e-23,2.0288719932460983e-18,1.512974790673323e-21,2.0568331234588998e-30,2.406421241552131e-34,4.5889306217755424e-37,7.4422833336588339e-40,1.4937170677869173e-18,2.6796717077830646e-46,6.8385974872516744e-52,1.056486021512611e-54,9.7313264137845389e-61,4.644288866036795e-59,1.9595616438812551e-23,3.0527198798396402e-29,2.6484846529494342e-34,2.973232374081552e-35,3.1234078630207755e-21,1.2965722616007418e-41,8.4188379067321702e-52,3.0962020249458323e-30,7.9478471999787385e-55,6.8521354201711497e-23,3.6920941389303022e-27,5.0433086871363432e-33,4.2493965725454786e-38,2.6216647263773237e-38,2.3793055329418977e-39,4.7725688684169065e-45,1.9287727807433786e-33,2.2219242187105846e-38,1.2681537383448375e-45,5.1312877870495518e-41,6.7170328269555924e-46,9.6882767229345768e-38,6.0111730019453944e-39,7.7490328117522425e-29,2.3258268415848802e-34,1.4637831200906043e-46,3.2506756165797363e-53,3.1754515447299992e-34,3.1075100286297793e-35,4.5509956005891246e-38,4.4059749565867741e-43,5.1674730442882859e-46,3.8109854109285526e-43,5.2473238671517719e-46
7.670451767762508e-15,0.0017220921045046145,1.6577013963050185e-31,1.5165757110867255e-26,2.3829779073268919e-22,1.6626390262169954e-31,3.0197866770954284e-20,1.2762280525104425e-31,6.7467639187431982e-59,6.3057723364061339e-49,7.8474468667182109e-49,4.4383585378412108e-45,2.4752065233483045e-40,2.2604929250614505e-25,1.1461258901343824e-37,4.418133619263154e-55,2.7160060517627072e-50,1.4480966330519269e-39,1.3878711465211005e-50,4.128602561519759e-76,3.5885658442732224e-47,3.0805735446389036e-68,1.9927671929290588e-39,2.4306755088776192e-56,2.4440257854385693e-28,1.5839080406379447e-43,6.7918937238033369e-49,3.380043159009644e-38,1.0382401947810253e-73,8.6962856995950358e-80,1.0441878978474949e-45,2.2832682721875937e-57,7.4405091072568835e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999986597521,0.10880299999999997,0.0001,7.1724396342250257e-14,6.3284592909316457e-13,6.3284423293881198e-13,1.5581457598201697e-18,1.7010086361094789e-17,2.7859475015487591e-15,1.3779449630487284e-17,6.90790968188406e-25,3.7204620199875417e-25,1.1172470451911846e-28,2.3237223906130996e-22,8.1028155069716144e-18,6.0557843253856873e-21,1.4031387288812078e-29,1.9265782946299441e-33,3.6680078938658117e-36,1.1898740019435594e-38,5.9655384174930549e-18,8.5689537150993261e-45,4.3737518812299292e-50,6.7569494230653882e-53,1.2447854016928169e-58,2.9715172359056757e-57,7.8432505771723888e-23,2.4439788300714546e-28,4.2197975202160596e-33,4.7574097657754183e-34,6.1172932192837997e-21,2.0762063464848977e-40,8.3734344482917262e-51,2.4737269281656393e-29,5.0831961574349604e-53,2.6927163903215418e-22,2.903452597500306e-26,7.9363701381200667e-32,1.3352951268528373e-36,8.2428992466862614e-37,7.4899484926220569e-38,2.069321802816563e-43,7.7200188545839304e-33,1.778910604647446e-37,1.1295273663152164e-44,4.1034606674302697e-40,6.1159810371394097e-45,7.1984064112780733e-37,8.9550809272616898e-38,6.200850620631136e-28,2.5737211681167557e-33,4.3665308085194982e-45,1.8646431632201474e-51,4.1006732807138363e-33,4.9736678545520276e-34,7.161626070157182e-37,1.2962253215923781e-41,1.062320863391682e-44,1.1902287280338322e-41,1.65191483969202e-44
1.5344234170248315e-14,0.0017220921045046145,6.6328081397665976e-31,6.0680002565174566e-26,4.7667356738842212e-22,6.7120501410727938e-31,6.1338689382552862e-20,5.1744780890950688e-31,2.6995321397522728e-58,6.3524835324133442e-49,3.1399963469322444e-48,3.2562420445321907e-44,4.9514237589411744e-40,4.5219651264095788e-25,4.5859946353630347e-37,3.5358448420906718e-54,2.1736240120549105e-49,5.7942702343177488e-39,1.1107518816517142e-49,1.3165672473136467e-74,5.7211683905503635e-46,1.2458048627697584e-67,1.5882571620437508e-38,7.726133527339983e-55,1.9559155821429433e-27,2.5352225997034436e-42,5.7649167281921517e-48,2.7268545975955646e-37,8.3088436209657729e-73,7.0459701469887847e-79,1.6647248475427236e-44,7.2809240296464611e-56,4.7648287059238882e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999973189236,0.10880299999999989,0.0001,1.4347993640968924e-13,1.2659390283356797e-12,1.2659292232026462e-12,3.2254749987401419e-18,6.8060624602828208e-17,5.5444636331772867e-15,5.5077511532618551e-17,2.97525984273359e-24,1.5216755223497828e-24,8.9415365398701765e-28,9.2977420030960525e-22,3.2278977407354175e-17,2.4230571025176174e-20,8.6405576945727316e-29,1.541813645822204e-32,2.926078929137975e-35,1.8986431713471234e-37,2.3764761722029781e-17,2.7347985045551569e-43,2.7918663202840554e-48,4.3131123552525791e-51,1.5891732105302683e-56,1.8982891608692875e-55,3.1382396278103589e-22,1.9558411042429142e-27,6.6874570864944646e-32,7.6033417258392178e-33,1.173611872138083e-20,3.3232876293192065e-39,1.1888524507722747e-49,1.9715914436436775e-28,3.2447247905603581e-51,1.039454818985814e-21,2.2462461248338711e-25,1.2292846981337596e-30,4.1234766251054368e-35,2.5484130705911892e-35,2.3212341647166137e-36,7.900212525559199e-42,3.0889354347409491e-32,1.4236777802938033e-36,9.5711352974076799e-44,3.2765354906642935e-39,5.2500792025816287e-44,5.0074599737714161e-36,1.2517952034591125e-36,4.9576491554638014e-27,2.5388587974082491e-32,1.22350158844408e-43,9.7012569307012926e-50,4.7218088842170818e-32,7.9534744638308661e-33,1.1092803286701345e-35,3.5515968132636091e-40,1.9411251228702966e-43,3.6314342417079748e-40,5.1200134405692581e-43
3.069179897521993e-14,0.001722092104504614,2.6534290174045179e-30,2.4273720492614274e-25,9.5334828991895408e-22,2.7802314060130949e-30,1.2641024342888056e-19,2.1244696809371482e-30,1.0799468561235094e-57,6.3769254517662781e-49,1.2561994322013262e-47,3.6495601596693064e-43,9.9036660090604446e-40,9.0449028347418478e-25,1.834695150851491e-36,2.8292055736366262e-53,1.7392194256948601e-48,2.31808339065252e-38,8.8882334051716444e-49,4.181390604028958e-73,9.0833740762177577e-45,5.0115233162478124e-67,1.260469899193937e-37,2.4526498588994601e-53,1.5649530929679183e-26,4.0569838361488553e-41,1.2059142561313081e-46,2.2516803763280259e-36,6.6479639276283648e-72,5.6748566300033202e-78,2.6430472157061856e-43,2.3122847943417252e-54,3.0503067775895982e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999946372684,0.1088029999999995,0.0001,2.8699101602700034e-13,2.532043016862838e-12,2.5319970910773781e-12,6.5602796174542895e-18,2.722717967325267e-16,1.0977056899272164e-14,2.1988136349662915e-16,1.2362876847058016e-23,6.1455553997468095e-24,7.154851199773239e-27,3.7195639383573329e-21,1.2800802257472085e-16,9.6934454394442392e-20,4.7065160297229747e-28,1.2336303406028707e-31,2.3263379906991539e-34,3.0196407568643123e-36,9.4243386852045218e-17,8.6997858607895792e-42,1.7763527967819551e-46,2.7442560354966942e-49,2.0223025637670079e-54,1.2097158185868079e-53,1.2554344092408905e-21,1.5648360230319616e-26,1.049391135385829e-30,1.2130829708795101e-31,2.1669362505770398e-20,5.3183643325475923e-38,2.5960936081442539e-48,1.5646975507709944e-27,2.0644934638446593e-49,3.8827963840665201e-21,1.6855757879810437e-24,1.8486230284203608e-29,1.2323548018825532e-33,7.6337992949451079e-34,6.9868948426430888e-35,2.6887152732355114e-40,1.2357138533679268e-31,1.1391370193283635e-35,7.8879606488097866e-43,2.6098351269762203e-38,4.3573294177002174e-43,3.119257717501078e-35,1.5731129456183901e-35,3.9590464182515593e-26,2.2917263297571442e-31,3.0877147774162599e-42,4.2827194659594696e-48,4.8235732778004797e-31,1.270384453604117e-31,1.6681659421027602e-34,8.6739138200999767e-39,3.2051828463549268e-42,1.0601372626652465e-38,1.5414393505093917e-41
4.603936378019155e-14,0.0017220921045046135,5.6386204656451931e-30,5.1580839564884767e-25,1.4299459147783362e-21,6.105122121246192e-30,1.9427150804339772e-19,4.5946114148197808e-30,2.2949357766687841e-57,6.3783347719274147e-49,2.6695466066383727e-47,1.2592771403740777e-42,1.4855716045574212e-39,1.3567833941881132e-24,3.8989120581372344e-36,8.0901424194865509e-53,4.9733066289446902e-48,4.9261601156250407e-38,2.541704562119045e-48,1.9031647238824759e-72,3.3307387582384914e-44,1.0668213080692278e-66,3.5874417820782179e-37,1.1162613313684994e-52,4.474880268603557e-26,1.4932722586203985e-40,5.2830423561194612e-46,6.5973638407430422e-36,1.9009336806920221e-71,1.6257220558733559e-77,9.6916626260170245e-43,1.0524157767064274e-53,1.7011482911977997e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999919556184,0.10880299999999894,0.0001,4.3050209512674467e-13,3.7980650991077849e-12,3.7979628561562272e-12,9.8948799460613492e-18,5.7858320760018508e-16,1.6326503519559361e-14,4.6658961838517237e-16,2.656888226967019e-23,1.3085479358221589e-23,2.0459999733890014e-26,7.9042495310729346e-21,2.7038868135980548e-16,2.0599029589654862e-19,1.1118217389565174e-27,3.5274940212452403e-31,6.6277838505178489e-34,1.1081723919328419e-35,1.9906834419610503e-16,3.9623175784540369e-41,9.7395885599729483e-46,1.5046509156282914e-48,1.302327243692417e-53,6.6366351572217535e-53,2.6678292123456157e-21,4.4744530269229316e-26,3.8265541296304267e-30,4.4586283975874681e-31,3.0449672116326627e-20,1.9576151041108579e-37,1.1143676678638021e-47,4.4533193122136243e-27,1.1319448355572368e-48,7.8773030420277567e-21,4.6493200516269849e-24,6.6084418017026586e-29,5.4747937869482871e-33,3.3945784335212552e-33,3.11313406812824e-34,1.2291373247216672e-39,2.6259278619242534e-31,3.2573199885802104e-35,2.2729166187564938e-42,7.4434278854888556e-38,1.2578945422877306e-42,7.7609955716199778e-35,5.1756354026286364e-35,1.1308132894987573e-25,6.7671508121869067e-31,1.2843938545282158e-41,2.0717936863602174e-47,1.479714687485752e-30,4.6717809398488574e-31,5.9633733400199109e-34,3.5658275492245946e-38,1.1715058095276368e-41,4.6646430552071521e-38,6.8687587659644854e-41
7.673449339013479e-14,0.0017220921045046102,1.5588500385458072e-29,1.4258883093080429e-24,2.3828311070064952e-21,1.9168396379434594e-29,3.4115129912920083e-19,1.3273006268100908e-29,6.3446755946155247e-57,6.397829752592047e-49,7.3808141992841143e-47,9.0348505962348837e-42,2.4759047323862422e-39,2.2613670496795883e-24,1.0779826686028239e-35,3.7181222737640004e-52,2.2856526306718569e-47,1.3619984967242319e-37,1.1682858328957269e-47,2.4455944211227389e-71,2.5286514978553274e-43,2.9558232984026509e-66,1.6257642166705064e-36,1.4341047799039541e-51,2.0564297499919892e-25,1.1489131425176052e-39,6.6782978718897241e-45,3.3885854350300002e-35,8.7356258538457134e-71,7.4938046174745577e-77,7.3577779681285629e-42,1.3521439360909123e-52,4.4220536778579195e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999865923235,0.1088029999999971,0.0001,7.1752425125596621e-13,6.3297840472683649e-12,6.3294860539715959e-12,1.656322464485017e-17,1.5995281442450512e-15,2.6702837284344162e-14,1.2852149792124968e-15,7.4250761319306572e-23,3.6161390101737017e-23,9.4040913129944193e-26,2.1852489947971261e-20,7.3613048080510651e-16,5.6949113510497937e-19,3.4500746571175727e-27,1.6210722740176482e-30,3.0126891252340738e-33,8.4374659651440206e-35,5.4196157615996183e-16,5.1050728834986384e-40,2.1493633181363496e-44,3.3205015301262311e-47,4.9856754133196342e-52,1.4704834988714426e-51,7.3754109138395441e-21,2.0561106369138239e-25,2.849836845260386e-29,3.412939484525348e-30,4.4358185744264127e-20,1.5063918060871031e-36,1.3379520988740491e-46,2.0181790932485995e-26,2.4980221328004144e-47,1.9509213543537873e-20,1.9328311039627625e-23,4.6179880914731219e-28,6.4017290751591682e-32,3.9847285521947666e-32,3.6845453961523611e-33,1.5219163015827698e-38,7.2596133090637014e-31,1.4969169415201655e-34,1.053915028954373e-41,3.3942303656181772e-37,5.845439509646761e-42,2.5179477449448984e-34,2.8550159265103983e-34,5.1793868145915996e-25,3.2269857129787249e-30,1.2047963238042319e-40,2.7489010661387648e-46,7.4374751146815692e-30,3.5830147913831612e-30,4.1673305056990628e-33,3.2409749888914907e-37,8.4499780276275329e-41,5.2516986731402406e-37,8.1325612119891102e-40
1.043601100390837e-13,0.0017220921045046059,2.775736691285363e-29,2.5388476933351815e-24,3.2401763722905284e-21,3.7603548602888286e-29,4.8235432765814891e-19,2.4308828326186543e-29,1.1297658458627695e-56,6.4073407512837001e-49,1.3143221669716484e-46,2.444272771393553e-41,3.3671424518429403e-39,3.0754903204935759e-24,1.9195981495268277e-35,8.3695861018758123e-52,5.1450439269457566e-47,2.4253531067637413e-37,2.6300687858245801e-47,7.9574047987552856e-71,6.921544292228275e-43,5.2694661427914992e-66,3.6313260817934918e-36,4.6655969982251505e-51,4.6288667619728772e-25,3.164085303811038e-39,2.1752971454489378e-44,8.1878988909650799e-35,1.9663094069348659e-70,1.6895242297120889e-76,2.0140056940113971e-41,4.3990340385661947e-52,1.8916867230509005e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999817653617,0.10880299999999483,0.0001,9.7584419009999467e-13,8.6080701234574953e-12,8.6075271556097601e-12,2.2564047409769552e-17,2.8481467224624571e-15,3.5787997021217903e-14,2.2829489149409529e-15,1.3272713830533091e-22,6.4309295919273489e-23,2.1170476439737546e-25,3.8911764034114923e-20,1.2975537545059838e-15,1.0140675640978172e-18,6.4087425239247705e-27,3.6489276614235572e-30,6.7404229198693784e-33,2.3125888368259437e-34,9.5529841010435432e-16,1.6625871854954346e-39,8.0888129913422664e-44,1.2496208436276863e-46,2.1140450545208935e-51,5.5476631894018883e-51,1.3132823595536457e-20,4.6279996834377529e-25,7.7330619989350045e-29,9.37723300868447e-30,5.4485675632285816e-20,4.1489960249006035e-36,4.3004526143758826e-46,4.5078469639669038e-26,9.4009508745216779e-47,3.2359425548361778e-20,4.1205220224232406e-23,1.2180070675187855e-27,2.0116154840735592e-31,1.2540131532664771e-31,1.1632723615528088e-32,4.857444850748472e-38,1.2926683277032427e-30,3.3694539112887265e-34,2.3790093969669762e-41,7.6074330215333853e-37,1.3204120636432333e-41,4.687483052986273e-34,6.7623520490208365e-34,1.1636917610976479e-24,7.3444404386018203e-30,3.4875770707947258e-40,8.8118374005233769e-46,1.7225931996973873e-29,9.8532120159495144e-30,1.0991626368637049e-32,9.2791872688711208e-37,2.2489068201941841e-40,1.6262343373049825e-36,2.5679664261889636e-39
1.3198572668803262e-13,0.001722092104504602,4.3327563599271697e-29,3.9627772094711016e-24,4.0972546384280597e-21,6.5470069419345355e-29,6.3309417918972666e-19,3.900738085778261e-29,1.7635172668286739e-56,6.419543672314906e-49,2.051690543663532e-46,5.4318054865497077e-41,4.2583144495791798e-39,3.8896115189336145e-24,2.996548649773926e-35,1.5819212699366631e-51,9.7245252090938066e-47,3.7860447732106954e-37,4.971446969821797e-47,2.0949349437918194e-70,1.5484086850367679e-42,8.2355075225914008e-66,6.8082038966267289e-36,1.2282197606376518e-50,8.7485292841070969e-25,7.1262507361305866e-39,5.7497901761275029e-44,1.6835863138339762e-34,3.716285929775817e-70,3.1983198802527458e-76,4.5055029832183634e-41,1.158058783044222e-51,5.6593060822822531e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999769384087,0.10880299999999198,0.0001,1.2341641271739587e-12,1.088608202616551e-11,1.0885219264224962e-11,2.8564147938123407e-17,4.4457495811545873e-15,4.4613013230850632e-14,3.5548499287297042e-15,2.0767306509693891e-22,1.0020993560825795e-22,4.001656221551917e-25,6.0739784867654024e-20,2.0049373995376694e-15,1.5829206503676224e-18,1.0266844201885229e-26,6.8964860266140655e-30,1.2659184751354965e-32,5.1809718044671313e-34,1.476095694286796e-15,4.3822639001701907e-39,2.4795073814951523e-43,3.8305254331647197e-46,7.4634609298356738e-51,1.7020510822152641e-50,2.0499448567722377e-20,8.7466050024660458e-25,1.7136325987763145e-28,2.1064901697924893e-29,6.2616072909433794e-20,9.345133808137993e-36,1.123368401699918e-45,8.451588234082282e-26,2.8817288783338511e-46,4.7196363905927859e-20,7.3771811398476609e-23,2.6204141382016651e-27,5.0882366771133674e-31,3.177605551319325e-31,2.9589599717232877e-32,1.2462981560045831e-37,2.0177761303265838e-30,6.3682473922732046e-34,4.5047287566332066e-41,1.4313652662817526e-36,2.5013937471390796e-41,7.4013199303101596e-34,1.3091961762860558e-33,2.1951250114191344e-24,1.3973913677353762e-29,8.0914584432284996e-40,2.2360973072479449e-45,3.3173112694829652e-29,2.2155812034690344e-29,2.3647807177472844e-32,2.1312179825187233e-36,4.8696634063919659e-40,4.0443070411716792e-36,6.5331858346054013e-39
1.5961134333698154e-13,0.0017220921045045963,6.2110186184463178e-29,5.6803657588007578e-24,4.9540801338504226e-21,1.0460664875458375e-28,7.9284145587953139e-19,5.7370497172465469e-29,2.5280369097941686e-56,6.4325928227813295e-49,2.941260475193344e-46,1.0335687396827265e-40,5.1494243704371791e-39,4.7037308129262438e-24,4.2957980593224034e-35,2.6441371309619118e-51,1.625421544460897e-46,5.4276021495867136e-37,8.3103333184026484e-47,4.5526783196664662e-70,2.9576972122124504e-42,1.1821312603879477e-65,1.1294621764068419e-35,2.668806456530951e-50,1.4622276541704206e-24,1.3696050562255354e-38,1.2548261862448551e-43,3.0573361102167584e-34,6.2113525864529413e-70,5.3565941607049034e-76,8.6061990552182704e-41,2.5163883039176419e-51,1.4512539428413513e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999721114625,0.10880299999998852,0.0001,1.4924840625759094e-12,1.3163836623274758e-11,1.3162581768097799e-11,3.4563570663611215e-17,6.3729489248302219e-15,5.3198834789691454e-14,5.0840504887608843e-15,2.981735770922088e-22,1.4338633911751966e-22,6.6891537547005946e-25,8.7071895569081161e-20,2.8465274974487084e-15,2.2691531831422513e-18,1.4969462292525637e-26,1.1526831223761738e-29,2.1034856822850084e-32,9.9094821390244744e-34,2.0956998376164254e-15,9.5329058439426016e-39,6.0730392700220498e-43,9.3820679461948694e-46,2.0407519402831893e-50,4.1766252397781668e-50,2.9385899156003495e-20,1.4618627181848828e-24,3.2454682051731646e-28,4.0389158367189974e-29,6.9206765222188724e-20,1.7962187190874992e-35,2.4298309443150077e-45,1.4021007063119607e-25,7.0582078609641408e-46,6.3562450407360666e-20,1.17421087017522e-22,4.8356169173205293e-27,1.0676340335106614e-30,6.678125172350631e-31,6.2401603148064924e-32,2.6440663898996179e-37,2.89248785070661e-30,1.0643866353579191e-33,7.5387111954286696e-41,2.3824261211892309e-36,4.1874148573040301e-41,1.0552555685001733e-33,2.2059694328875081e-33,3.6623357828821884e-24,2.3450730871427299e-29,1.5780399947977139e-39,4.6630750778988358e-45,5.6136559380510422e-29,4.2518732526881637e-29,4.363968121012505e-32,4.1237393722027926e-36,9.0262474079693067e-40,8.3587170115405727e-36,1.3780116488076975e-38
2.1486257663487937e-13,0.0017220921045045805,1.0699988631023712e-28,9.7849802876020096e-24,6.6671534416544586e-21,2.1664132990119136e-28,1.1328740675633829e-18,1.030476317435726e-28,4.3552465174810555e-56,6.453828588855283e-49,5.067492722111964e-46,2.636774845907604e-40,6.9315026592543735e-39,6.3319652113204536e-24,7.4012458909013556e-35,5.6449669698481717e-51,3.4700910679286903e-46,9.3512241693019903e-37,1.7744702200862614e-46,1.3910248403754829e-69,7.5742762396335877e-42,2.0420122847666967e-65,2.382276296541364e-35,8.1510928778855402e-50,3.1214847415029652e-24,3.5415748624261806e-38,3.8611565928550615e-43,7.5034586831463868e-34,1.3259519077346548e-69,1.1507677346345557e-75,2.2039350988795127e-40,7.6858536055541747e-51,6.2566823715990534e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999624575807,0.10880299999998025,0.0001,2.0091239295668162e-12,1.7718763854459266e-11,1.7716555280457124e-11,4.6560883088405125e-17,1.0978824170100919e-14,6.9843314149487922e-14,8.7244008283439926e-15,5.1463889357768182e-22,2.4619516068586724e-22,1.428304785061691e-24,1.5000618834231459e-19,4.8254867909503668e-15,3.9092625680504515e-18,2.6285187335915139e-26,2.4607058512848854e-29,4.4481113849924692e-32,2.5429523996423445e-33,3.5526696626801276e-15,2.9166232122688605e-38,2.1850894968641454e-42,3.3756778505499856e-45,8.5397054919052746e-50,1.5114419842649073e-49,5.062402448491613e-20,3.1205605746979822e-24,8.2011849653743406e-28,1.0404828584645907e-28,7.9674720908511855e-20,4.6457909237002153e-35,7.3870492170263984e-45,2.9573483235267788e-25,2.5395606558920865e-45,9.8982224759376339e-20,2.3225413168001475e-22,1.1749048200652049e-26,3.0918446792459509e-30,1.9388817468139989e-30,1.8216655973057366e-31,7.7734009885412945e-37,4.9830156703387493e-30,2.2721880282186884e-33,1.6116879892859734e-40,5.0517104661051817e-36,8.9554563216799444e-41,1.7653271226467491e-33,4.6838721138546252e-33,7.7954278981990096e-24,5.0258051902944112e-29,4.1076475016159139e-39,1.3219071816864318e-44,1.2150074432430791e-28,1.09689094575884e-28,1.0603455560286204e-31,1.0622247057660523e-35,2.204547385027758e-39,2.3646363381289574e-35,4.0238296073224578e-38
2.701138099327772e-13,0.0017220921045045636,1.6375986037048833e-28,1.4974357889321302e-23,8.3792891783238442e-21,3.9546245344121834e-28,1.5061924359744193e-18,1.6400119486120063e-28,6.6656991850133642e-56,6.6135685915838461e-49,7.7563216012812428e-46,5.5231849973596241e-40,8.7133515225090691e-39,7.9601930180378215e-24,1.1328402634599347e-34,1.0264797463180944e-50,6.3099701313217254e-46,1.4313034919586761e-36,3.2272210642799768e-46,3.3519129752364593e-69,1.5899446266662511e-41,3.1355516310619591e-65,4.2829598316695331e-35,1.9635033410482293e-49,5.6757154400032386e-24,7.4998197440072258e-38,9.3643735845671389e-43,1.5574364440477546e-33,2.4109201650789733e-69,2.1112316698176794e-75,4.6263623841237553e-40,1.8514839669029068e-50,1.8500914896154578e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999528037179,0.10880299999996984,0.0001,2.5257637903772824e-12,2.2272753994726689e-11,2.226931091284069e-11,5.8555726997498995e-17,1.6802548875443275e-14,8.5656368316489792e-14,1.3301819678208146e-14,7.8857795160777772e-22,3.7550184928816121e-22,2.597654879636492e-24,2.2958529011570113e-19,7.2709390659729471e-15,5.9831455001612607e-18,4.0677344247421092e-26,4.4742735996447478e-29,8.016249325198626e-32,5.3479931161684237e-33,5.35308576270699e-15,7.0364271891031086e-38,5.9627942076171965e-42,9.2117253300345852e-45,2.6051795689834881e-49,4.1399689800949208e-49,7.7477971040957565e-20,5.6737947357032334e-24,1.7011157194464858e-27,2.195885250626329e-28,8.6562778876669949e-20,9.8401526192628906e-35,1.7747670941519173e-44,5.31688227407321e-25,6.9301083841794422e-45,1.3793824430835043e-19,3.9402798507975319e-22,2.3551794611598023e-26,7.1172241887312768e-30,4.4732414097303666e-30,4.2233465678343066e-31,1.8107986631095907e-36,7.6263521555469752e-30,4.1314443772144998e-33,2.933337178134024e-40,9.1273058662359158e-36,1.63032230602833e-40,2.5825354732065411e-33,8.3576388805650041e-33,1.4135379756572755e-23,9.1547831311530635e-29,8.6519827059399133e-39,2.9639305092245199e-44,2.2279814288514553e-28,2.31789441370004e-28,2.1256100058395918e-31,2.2195675907886174e-35,4.4347930061312695e-39,5.3325749325556281e-35,9.3310354823486625e-38
3.25365043230675e-13,0.0017220921045045412,2.331918126481384e-28,2.132148291072541e-23,1.0090422062130375e-20,6.7060154871492924e-28,1.9150466148921083e-18,2.4268846660141397e-28,9.4920653184800291e-56,5.3143878696644216e-49,1.1045905770078991e-45,1.0342448905112217e-39,1.0494955428228964e-38,9.588414153902636e-24,1.613300536535224e-34,1.6980018819807124e-50,1.043788180941391e-45,2.0383448266483514e-36,5.3393676253708024e-46,7.1086203815597649e-69,2.9813710077347211e-41,4.4840595605925023e-65,7.0039707866907674e-35,4.1625209843371118e-49,9.3881106359421702e-24,1.4188041912762328e-37,1.9990560614735994e-42,2.94598205749403e-33,3.98782439520914e-69,3.5471454045685501e-75,8.6750834286253531e-40,3.9251607008777342e-50,4.7022143532356915e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999431498811,0.10880299999995714,0.0001,3.0424036445881043e-12,2.6825754868717753e-11,2.6820766447880239e-11,7.0547964948837345e-17,2.3926338345005024e-14,1.0062297781956514e-13,1.8868480850353151e-14,1.1238707226375386e-21,5.3278174500665273e-22,4.2977751114940477e-24,3.2693481618456506e-19,1.0191311391483675e-14,8.5201355750120873e-18,5.8317320093924197e-26,7.4008860184336067e-29,1.3140766811732979e-31,1.004704377587698e-32,7.5031524013361616e-15,1.4939382670818522e-37,1.4142185261918218e-41,2.1847767800507301e-44,6.8350961945376434e-49,9.8591034554438742e-49,1.103269451218443e-19,9.3845443926841161e-24,3.1522553755555736e-27,4.1398776648707004e-28,9.0844080249876458e-20,1.8619400836066587e-34,3.7556827290766709e-44,8.6948104839657548e-25,1.643643322133563e-44,1.7945176422288284e-19,6.0934604064308292e-22,4.2236992836439242e-26,1.4433342469048835e-29,9.0921732571818967e-30,8.6268606303543807e-31,3.7126867390477001e-36,1.0859839170064262e-29,6.8337235992321813e-33,4.8554657756390657e-40,1.5000615882424365e-35,2.6991062620897299e-40,3.4795075174456057e-33,1.3438536240847159e-32,2.3316074567896275e-23,1.5151724842419855e-28,1.6145068522645562e-38,5.8236995136113014e-44,3.7058805613599619e-28,4.3755377188294234e-28,3.8121371172806938e-31,4.1138798549102494e-35,7.9746730064713151e-39,1.0595309934599149e-34,1.906472585886409e-37
