Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355)
3.747266697847404e-11,0.002281939671529904,1.1368602627912389e-16,1.4995507907786334e-12,2.2675272242801741e-12,1.0528250318894179e-16,4.2574320880106382e-11,4.458827360583359e-17,-4.5347943834966637e-30,3.676733079601678e-20,9.2505388026973247e-32,-3.6775488970154613e-20,1.0643145201004586e-26,2.8702025278637765e-17,2.7519513618011299e-24,-5.0887241790812508e-30,2.2652814797229756e-30,1.5411677218227951e-25,1.455392254424938e-31,4.69732254327164e-42,4.3084903345740885e-30,2.4475153009033662e-27,2.2385814300424791e-38,7.1881635902731635e-24,-4.4969376280579999e-34,2.4905328172818675e-37,6.8168790092624437e-32,8.72055987736753e-20,-1.0295985808870272e-38,4.2276436357149714e-33,4.8332036511319488e-31,-7.4073891878555409e-38,1.8037356369389864e-55,0.88129999999999997,0.0,0.0,0.0,0.0098861685840607779,0.10880292771919006,9.9999999999971165e-05,9.4004487741165918e-08,1.1505280959210575e-06,1.0832766708276415e-06,3.9768341009506646e-13,6.9740871759614592e-08,1.7478973720506579e-08,2.4968797158676217e-09,6.8275574899959032e-16,1.7178047787524016e-17,8.5799680905266538e-14,2.009120963991188e-11,5.1822096549458306e-07,4.7635449501992604e-10,3.4829995402765949e-19,1.1870845751150163e-16,6.5597115863986243e-20,9.8246530074927962e-18,8.9517206403352663e-07,6.1053083645377241e-20,4.9126492386024151e-22
3.819263332941763e-11,0.0022819396666104294,1.1766090492862935e-16,1.5497504170461769e-12,2.2940901176932306e-12,1.0885032992213684e-16,4.4171062780203494e-11,4.7900681489437589e-17,-4.5237322372998586e-30,7.9718195926965383e-21,9.6563463356086242e-32,-7.9793878244563965e-21,1.0844124610823137e-26,2.9427516119343904e-17,2.7966119414185156e-24,-5.0879091862490952e-30,2.4086418099741853e-30,1.6072013978242135e-25,1.5733664566569381e-31,4.5575771293439699e-42,3.9727132355237635e-30,2.4386791569085278e-27,2.305225925735126e-38,6.6279670792186163e-24,-4.5826707661741843e-34,2.6547584227651097e-37,7.0783428794108177e-32,9.1984298136209483e-20,-1.0484830456421492e-38,4.4102202349332957e-33,4.9785996031528639e-31,-5.9193524019585787e-38,2.0031437364652067e-55,0.88129999999999997,0.0,0.0,0.0,0.0098860949909100604,0.10880292556148584,9.9999999999970433e-05,9.5810137743831343e-08,1.1726232753058346e-06,1.1033133693018362e-06,4.0532067968813873e-13,7.1848077041075034e-08,1.747884991087555e-08,2.5457684727086108e-09,7.0338507575006667e-16,1.7514392994504113e-17,9.1577069404132309e-14,2.0872835779102048e-11,5.2829648978445072e-07,4.9482907419549877e-10,3.557912199162052e-19,1.2552941316619853e-16,6.7901016902130923e-20,1.0364132168387104e-17,9.1257692272146888e-07,6.5653062307156561e-20,5.3771296689243645e-22
3.8912599680361216e-11,0.0022819396616579777,1.2169036618884136e-16,1.6005292363184664e-12,2.3202033417151194e-12,1.1246321388934315e-16,4.5797147621897876e-11,5.1393787524067201e-17,-4.512812653435945e-30,1.5233542701950684e-21,1.0073655061236677e-31,-1.5304620722284532e-21,1.1043923553471162e-26,3.0138150649292147e-17,2.850886643364836e-24,-5.0872576651721376e-30,2.5580695047972567e-30,1.6748672081139843e-25,1.6984588750942452e-31,4.4525811706806228e-42,3.7102493149077959e-30,2.4314250806221747e-27,2.3668024577449851e-38,6.1900834696800966e-24,-4.6681968560743759e-34,2.8273457237369532e-37,7.3446926157633706e-32,9.6923359123696594e-20,-1.0672912676503712e-38,4.5952457357486379e-33,5.1132646259460051e-31,-4.6523566101679723e-38,2.221108436516755e-55,0.88129999999999997,0.0,0.0,0.0,0.0098860213983044763,0.10880292338929924,9.9999999999969715e-05,9.7615770094960723e-08,1.1947181110865265e-06,1.1233352693361908e-06,4.1295783019426485e-13,7.39697358340359e-08,1.7478726102157232e-08,2.594656467514704e-09,7.2415590103973964e-16,1.7850732958831273e-17,9.7620423293073853e-14,2.1669472691866308e-11,5.3837193266856897e-07,5.1365492960259536e-10,3.6330833143625663e-19,1.3260104117384897e-16,7.0243320394917556e-20,1.0922290882041169e-17,9.2998165807544221e-07,7.0502319623576145e-20,5.8752518452088737e-22
3.9632566031304803e-11,0.0022819396566736328,1.2577368747555394e-16,1.6518755118323908e-12,2.3457156527465988e-12,1.1612055404175742e-16,4.7452315229662154e-11,5.5074008332198631e-17,-4.5033347195873906e-30,-1.1955317467881969e-19,1.0505179137692524e-31,1.1954544322530139e-19,1.1235989351620989e-26,3.0716410446241767e-17,2.9670899402544298e-24,-5.0883853608035774e-30,2.7137036382080361e-30,1.7439858637946363e-25,1.830961327078009e-31,4.6190213531777454e-42,4.0630776804847859e-30,2.4407936712818428e-27,2.4296276130962159e-38,6.7787299892964269e-24,-4.7535314364288231e-34,3.0079113268373212e-37,7.6158115521144488e-32,1.02024785981238e-19,-1.0860236596120734e-38,4.7832250991928871e-33,5.2506815914009362e-31,-5.34782526306411e-38,2.4587907777917675e-55,0.88129999999999997,0.0,0.0,0.0,0.0098859478062444679,0.10880292120310638,9.9999999999969146e-05,9.9421384794694825e-08,1.2168126028234652e-06,1.1433428467436673e-06,4.2059486146041386e-13,7.610537231806539e-08,1.7478602294352171e-08,2.6435436997497804e-09,7.4506356663065011e-16,1.8187067676817062e-17,1.0393632313394132e-13,2.248112600649405e-11,5.4844729414754493e-07,5.3283205056593179e-10,3.7085129822586893e-19,1.3992745753496357e-16,7.2624290224511374e-20,1.149943421379825e-17,9.4738627009635623e-07,7.5609353137006786e-20,6.4087320534806997e-22
4.0488148567410555e-11,0.0022819396507103946,1.3069522257732403e-16,1.7136156788386642e-12,2.3754511445390463e-12,1.2052382080483641e-16,4.9457370580544586e-11,5.9699777636875494e-17,-4.4925429826720041e-30,-6.6836564940131034e-25,1.1030985745185061e-31,-8.1825135262475064e-24,1.1461542656257882e-26,3.1364424731045009e-17,3.1260887889590875e-24,-5.0902850030104123e-30,2.9068966240088266e-30,1.8277742471771277e-25,1.998449383636184e-31,4.9028952837520319e-42,4.6978777468438245e-30,2.4570573623107288e-27,2.514766940996264e-38,7.8378075395533163e-24,-4.8547125811962622e-34,3.2317358983806026e-37,7.9440434024466413e-32,1.0830099722760087e-19,-1.1081950849114227e-38,5.0115225510687181e-33,5.436476519235132e-31,-6.8469481192750778e-38,2.7676498438532895e-55,0.88129999999999997,0.0,0.0,0.0,0.0098858603527532968,0.1088029185875346,9.9999999999968495e-05,1.0156709046212739e-07,1.2430684681105033e-06,1.1671011552100789e-06,4.2967028429768218e-13,7.8660827196751672e-08,1.7478455166725097e-08,2.7016385648543065e-09,7.7008121207197606e-16,1.858674913101359e-17,1.1180541553888665e-13,2.3465199520081236e-11,5.6042039137238991e-07,5.5607819402672981e-10,3.7984872567007236e-19,1.4897086844710744e-16,7.5504413047394437e-20,1.221040095530534e-17,9.6806913480843423e-07,8.2025493624993145e-20,7.0911238060748812e-22
4.134373110351631e-11,0.0022819396447053006,1.3569092801741128e-16,1.776126066005421e-12,2.4047536621414357e-12,1.2498839545553111e-16,5.1504056015640291e-11,6.4610177150655755e-17,-4.48645469778743e-30,-3.7188862137388673e-20,1.1570271474054737e-31,3.7178650681932915e-20,1.168901075255417e-26,3.2087037298362787e-17,3.2554404374183265e-24,-5.0967055711238336e-30,3.1092224014426661e-30,1.9133351122017023e-25,2.1772684559721442e-31,5.0565167668527294e-42,5.4909158594281333e-30,2.5090638335657447e-27,2.6168456700962255e-38,9.1608834137403379e-24,-4.9557034344863444e-34,3.4654067479681918e-37,8.2787895190644823e-32,1.1481257887400059e-19,-1.1302861014283241e-38,5.247416951750053e-33,5.6585862663903095e-31,-8.8298156860558183e-38,3.1065622334129196e-55,0.88129999999999997,0.0,0.0,0.0,0.0098857729000317134,0.10880291595357623,9.9999999999967777e-05,1.0371277120250982e-07,1.2693238484301892e-06,1.1908406308974597e-06,4.3874553904930446e-13,8.1234627709460499e-08,1.7478308040387221e-08,2.7597323532433688e-09,7.9527845957161851e-16,1.8986423177615535e-17,1.2007979879448578e-13,2.4470496801274756e-11,5.7239337363791905e-07,5.798203653957888e-10,3.8888269625830844e-19,1.5838671417023678e-16,7.8440025901125932e-20,1.2949131235147067e-17,9.8875182535108712e-07,8.883260635766411e-20,7.8290127686087215e-22
4.2113755386011484e-11,0.0022819396392662742,1.4024998608997756e-16,1.8330351810944516e-12,2.4307519327538794e-12,1.2905864491185435e-16,5.3381668887477246e-11,6.9282321021267416e-17,-4.4815769013189769e-30,-2.6661504111473549e-21,1.206647241835791e-31,2.6549803802197047e-21,1.189615783032781e-26,3.2798006296125609e-17,3.3481276774310969e-24,-5.1029253272171663e-30,3.2992840210149535e-30,1.9920551375535076e-25,2.3482907218434981e-31,5.0819934117089365e-42,6.0589443710053226e-30,2.5586282863718135e-27,2.7223837974629557e-38,1.0108561755373115e-23,-5.0464867343830661e-34,3.6849487745042638e-37,8.5857069062963129e-32,1.2087693207378351e-19,-1.1501122953340958e-38,5.4681910884754737e-33,5.8878167887731957e-31,-1.0121600773233419e-37,3.4392122151476332e-55,0.88129999999999997,0.0,0.0,0.0,0.0098856941932403148,0.10880291356788524,9.9999999999967045e-05,1.0564386255642132e-07,1.2929532760432536e-06,1.2121906490804466e-06,4.4691312460177519e-13,8.3566141587250898e-08,1.7478175627784887e-08,2.8120158428174335e-09,8.1810374546978623e-16,1.9346123490299417e-17,1.2788244780639561e-13,2.5393418529389625e-11,5.8316895938752227e-07,6.0161240869343145e-10,3.970445277481763e-19,1.6718502569822584e-16,8.1129948817224897e-20,1.3638159317637768e-17,1.0073660979258771e-06,9.5305692585540377e-20,8.5431813447752516e-22
4.288377966850666e-11,0.0022819396337958155,1.4486819017794356e-16,1.890551684309236e-12,2.4563484185655018e-12,1.3317801803844289e-16,5.5292814076713531e-11,7.4202724044361677e-17,-4.4773543674367115e-30,4.3715832876022276e-20,1.2574168954085612e-31,-4.3727815463147996e-20,1.2101932170780844e-26,3.3497987316400846e-17,3.448988514538474e-24,-5.1098098782411268e-30,3.4970607608773974e-30,2.0725358902688401e-25,2.5292586284907384e-31,5.1410206990833986e-42,6.5363182779926384e-30,2.6146597918177558e-27,2.8378464860683282e-38,1.0904995449339719e-23,-5.1371973667467282e-34,3.9140033089634296e-37,8.8980250552078345e-32,1.2713692873524637e-19,-1.1698905277766208e-38,5.6977544747149704e-33,6.1383990249276799e-31,-1.1095991959896685e-37,3.8000989028403058e-55,0.88129999999999997,0.0,0.0,0.0,0.0098856154870725788,0.1088029111683838,9.9999999999966367e-05,1.0757493371978563e-07,1.3165823105458384e-06,1.2335264951876032e-06,4.5508057390350096e-13,8.591143293420619e-08,1.747804321622661e-08,2.8642984607409163e-09,8.410639115153445e-16,1.9705817806195684e-17,1.3603049083161495e-13,2.6333546146250194e-11,5.939444520216483e-07,6.2380620704426479e-10,4.0523598442837715e-19,1.7629544329283672e-16,8.3865632393300743e-20,1.4350485612669383e-17,1.0259802294257816e-06,1.0211876147803283e-19,9.3072555893497111e-22
4.365380395100184e-11,0.0022819396282950295,1.4954493464225585e-16,1.9486654904133889e-12,2.4814923347038362e-12,1.3734611354882177e-16,5.7237634130210628e-11,7.9379997508088778e-17,-4.4691701620395713e-30,-9.3276126655097606e-21,1.3091371809827067e-31,9.315504523708188e-21,1.2309621256322246e-26,3.4209531104362506e-17,3.548061248144014e-24,-5.1126752166788261e-30,3.7027274619754424e-30,2.1547982637715307e-25,2.7205690101278142e-31,5.1730946744729202e-42,6.6062602978812393e-30,2.6370114381373521e-27,2.9568440008919601e-38,1.1021685376415947e-23,-5.227777576716147e-34,4.1530080513188775e-37,9.2157728252683531e-32,1.3359491557933185e-19,-1.1896088054963875e-38,5.9348606963769273e-33,6.3967008831032468e-31,-1.0733720597562802e-37,4.1913034228576853e-55,0.88129999999999997,0.0,0.0,0.0,0.0098855367815284499,0.10880290875555651,9.9999999999965663e-05,1.0950598469277488e-07,1.3402109520032941e-06,1.2548486540151597e-06,4.6324788697615734e-13,8.8270016945006284e-08,1.7477910805712808e-08,2.9165802065998354e-09,8.6415421150910421e-16,2.0065506122456051e-17,1.4453205042287629e-13,2.7290886602504307e-11,6.0471985154103903e-07,6.4640174739373628e-10,4.1345707821573305e-19,1.8572286891356744e-16,8.664748703217367e-20,1.5086498780206175e-17,1.0445942198519117e-06,1.0928313362401654e-19,1.0123692991974283e-21
4.4423828233497015e-11,0.0022819396227649804,1.5427954931176545e-16,2.0073656381198031e-12,2.5062017616518181e-12,1.4156247611900294e-16,5.9216135445328233e-11,8.4822899731056079e-17,-4.4577576671656618e-30,-2.4831752319171673e-23,1.3619399593847206e-31,1.2921667572818144e-23,1.2518686895286154e-26,3.4936230963560939e-17,3.6436973185003627e-24,-5.112253924932769e-30,3.9164577864508776e-30,2.2387953524283535e-25,2.9226256318208714e-31,5.1759765332520457e-42,6.4875482318499172e-30,2.6318085229520333e-27,3.0755845616418788e-38,1.0823632044936965e-23,-5.3181672011811364e-34,4.4023936756106259e-37,9.5389405270954747e-32,1.4025321976410142e-19,-1.2092529397649837e-38,6.1765771852375507e-33,6.6546295433081823e-31,-9.7370529970571273e-38,4.6154333175876079e-55,0.88129999999999997,0.0,0.0,0.0,0.0098854580766079246,0.10880290632987119,9.9999999999964904e-05,1.1143701547556124e-07,1.3638392004114787e-06,1.2761575933559075e-06,4.7141506381743487e-13,9.0641425817779252e-08,1.747777839624351e-08,2.9688610801929315e-09,8.8737006571407142e-16,2.042518843769598e-17,1.5339525943448231e-13,2.8265446858837465e-11,6.1549515794643839e-07,6.6939901668553688e-10,4.2170782105490698e-19,1.954721789130502e-16,8.9475938214358361e-20,1.5846590921776001e-17,1.0632080692053805e-06,1.1681031455668099e-19,1.0995023336768106e-21
4.519385251599219e-11,0.002281939617206701,1.5907140995213676e-16,2.0666418723900881e-12,2.5305305891500901e-12,1.4582670674869738e-16,6.1228179605821362e-11,9.0540328499061673e-17,-4.4465074330276795e-30,-7.9424867712782532e-21,1.4160786777531911e-31,7.9304764296384076e-21,1.2725988517006912e-26,3.5651688714740052e-17,3.7476146259058882e-24,-5.1120043185890834e-30,4.138418460275672e-30,2.324525006401404e-25,3.1358330212955033e-31,5.1982131525342268e-42,6.5449875919142347e-30,2.629022163311367e-27,3.1924325343237106e-38,1.0919463013622303e-23,-5.4083104950856911e-34,4.6621661871730281e-37,9.8675356078422e-32,1.4711414556570506e-19,-1.228808137003393e-38,6.4216267046532381e-33,6.9086902338497314e-31,-9.2780042499177755e-38,5.0741084820243492e-55,0.88129999999999997,0.0,0.0,0.0,0.009885379372311133,0.10880290389177939,9.9999999999964199e-05,1.1336802606831691e-07,1.387467055658597e-06,1.2974537645959384e-06,4.7958210438789887e-13,9.3025208157364733e-08,1.7477645987818517e-08,3.0211410816638962e-09,9.1070705501343893e-16,2.0784864752904166e-17,1.6262825997465365e-13,2.9257233885368429e-11,6.2627037123858952e-07,6.9279800186443688e-10,4.2998822497980044e-19,2.0554822418874534e-16,9.2351425901170271e-20,1.6631157707655008e-17,1.0818217774873013e-06,1.247119963953972e-19,1.1923849525968061e-21
4.596387679848737e-11,0.0022819396116211836,1.6391997219056146e-16,2.1264851293414556e-12,2.5544666028842594e-12,1.5013849657418324e-16,6.3273931382131574e-11,9.6541331878528482e-17,-4.4354741885959653e-30,1.6446572912326909e-20,1.471372866459212e-31,-1.6458454513775715e-20,1.2935044372609863e-26,3.6395591157093166e-17,3.8422059762332615e-24,-5.1118789319811383e-30,4.3687739368424727e-30,2.4120336035592414e-25,3.3606027295061808e-31,5.1669949643362921e-42,6.4706327644137307e-30,2.6258551728390312e-27,3.3081271131263241e-38,1.0795413592908164e-23,-5.4982103727433414e-34,4.9326088075765101e-37,1.020157245527446e-31,1.5417997838101686e-19,-1.248277198536455e-38,6.6698119784809093e-33,7.1604584872729854e-31,-8.3672736029630702e-38,5.5693105786343325e-55,0.88129999999999997,0.0,0.0,0.0,0.009885300668637945,0.10880290144171645,9.9999999999963454e-05,1.1529901647121405e-07,1.4110945178721577e-06,1.3187376032900687e-06,4.8774900873087687e-13,9.5420928399891184e-08,1.7477513580437787e-08,3.073420211136424e-09,9.341609152772361e-16,2.1144535068931372e-17,1.7223920242549245e-13,3.0266254660981227e-11,6.3704549141823486e-07,7.1659868987638038e-10,4.3829830198519804e-19,2.1595583033377439e-16,9.5274403962088054e-20,1.7440598498725618e-17,1.1004353446987863e-06,1.3300005955382345e-19,1.2912848410091102e-21
4.6733901080982545e-11,0.0022819396060093874,1.688247530298922e-16,2.1868872695501789e-12,2.5780454881433798e-12,1.544976082712701e-16,6.5353213555203898e-11,1.0283510637176396e-16,-4.4255784982786163e-30,-1.7444831564549872e-20,1.528070755532665e-31,1.7432728607517147e-20,1.314172066493503e-26,3.7126325422432101e-17,3.9459873031405762e-24,-5.1129102353333443e-30,4.6076930613871755e-30,2.5013300944896919e-25,3.5973574923663749e-31,5.1759538576369322e-42,6.6017603920955733e-30,2.6335952944967374e-27,3.4260465835866879e-38,1.1014183247132224e-23,-5.5879033118798802e-34,5.2143408210593457e-37,1.0541017487097626e-31,1.6145299110275784e-19,-1.2676667846330522e-38,6.9216597684455187e-33,7.4171472994152662e-31,-8.0879863940819802e-38,6.1041616507930522e-55,0.88129999999999997,0.0,0.0,0.0,0.0098852219655885306,0.10880289898010284,9.9999999999962722e-05,1.1722998668442487e-07,1.4347215868879882e-06,1.3400095297172148e-06,4.9591577678894151e-13,9.7828166257402501e-08,1.7477381174101631e-08,3.1256984684078941e-09,9.5772753192530234e-16,2.1504199384383716e-17,1.8223624451808606e-13,3.1292516172590241e-11,6.4782051848611842e-07,7.408010676663357e-10,4.4663806410734204e-19,2.2669979778654288e-16,9.8245339624410334e-20,1.8275316463426916e-17,1.1190487708409486e-06,1.4168657450399198e-19,1.3964771623582455e-21
4.750392536347772e-11,0.0022819396003722387,1.7378525726911291e-16,2.2478400208686297e-12,2.6012674448099558e-12,1.5890380237092235e-16,6.7466014888086451e-11,1.0943098242399993e-16,-4.4159711611752149e-30,-8.31457407350052e-22,1.5861402545185992e-31,8.18840851437381e-22,1.3345967338978795e-26,3.7838420129571954e-17,4.0613844752729174e-24,-5.1142623510444597e-30,4.8553480794238258e-30,2.5923941042929317e-25,3.8465295445053e-31,5.2330521576845126e-42,6.9029421756352812e-30,2.6453954298529437e-27,3.5487902090801614e-38,1.1516664760900704e-23,-5.6774119398897372e-34,5.5074343739716994e-37,1.08858210912173e-31,1.6893544744812923e-19,-1.2869822543059293e-38,7.1783230796805874e-33,7.6843116777764917e-31,-8.3252123706127746e-38,6.6808692593459283e-55,0.88129999999999997,0.0,0.0,0.0,0.0098851432631629332,0.10880289650734416,9.9999999999962004e-05,1.1916093670812154e-07,1.4583482626719343e-06,1.3612699494171126e-06,5.0408240854964287e-13,1.0024651618113485e-07,1.7477248768810184e-08,3.1779758532658465e-09,9.814029346728085e-16,2.1863857697799625e-17,1.9262755045717628e-13,3.2336025414528162e-11,6.5859545244298272e-07,7.6540512217854157e-10,4.5500752334137083e-19,2.3778490197910676e-16,1.0126471294321732e-19,1.9135718690176541e-17,1.1376620559149009e-06,1.5078380359095517e-19,1.5082446425899205e-21
4.82739496459729e-11,0.002281939594710629,1.788009841479086e-16,2.3093350725516095e-12,2.6241545458205323e-12,1.6335684380703093e-16,6.9612285006311466e-11,1.1633843043767994e-16,-4.4067889904445813e-30,-3.3248630776294053e-20,1.6456046543628202e-31,3.3235070594464452e-20,1.3546810574651838e-26,3.8521681601522004e-17,4.1928694822616623e-24,-5.1160977036278881e-30,5.1119083897813245e-30,2.6851673818980211e-25,4.1085552824435754e-31,5.3565761855670136e-42,7.4546897347197617e-30,2.6633921810565526e-27,3.6795396814795687e-38,1.2437180643898632e-23,-5.766739888934572e-34,5.8116853120170892e-37,1.1235909699999721e-31,1.7662960057800885e-19,-1.3062239850024114e-38,7.44040358007067e-33,7.9687536639422918e-31,-9.3359253707351594e-38,7.3013890757734544e-55,0.88129999999999997,0.0,0.0,0.0,0.0098850645613612047,0.1088028940238317,9.9999999999961299e-05,1.2109186654247624e-07,1.4819745451726135e-06,1.3825192537042333e-06,5.1224890399464202e-13,1.0267558684760188e-07,1.7477116364563433e-08,3.2302523656082856e-09,1.0051832924990594e-15,2.2223510008477229e-17,2.0342129011330008e-13,3.3396789387967317e-11,6.6937029328957094e-07,7.9041084035627494e-10,4.6340669172706752e-19,2.4921589348408986e-16,1.0433301629653661e-19,2.0022216294256325e-17,1.1562751999217556e-06,1.6030420291057223e-19,1.6268776550477444e-21
4.9043973928468076e-11,0.002281939589025422,1.8387136338149257e-16,2.3713631563151709e-12,2.6466225754430782e-12,1.6785643785785936e-16,7.1792441352311912e-11,1.2356707428214825e-16,-4.3961293772935917e-30,4.6199605003831943e-20,1.7059429587258869e-31,-4.6213178326786919e-20,1.3753511334981701e-26,3.9265881922021709e-17,4.3005956698234005e-24,-5.1162793061157082e-30,5.3775407419775235e-30,2.7796958528171165e-25,4.3838760838978847e-31,5.3556206482770132e-42,7.4633496727446329e-30,2.6635922481934362e-27,3.8141043092362602e-38,1.2451629903851653e-23,-5.8558609125149528e-34,6.1269790750204978e-37,1.1591331535628475e-31,1.8453769067977792e-19,-1.3253908290057166e-38,7.7079215346758768e-33,8.2615350399255736e-31,-8.5687069578452156e-38,7.967027959117954e-55,0.88129999999999997,0.0,0.0,0.0,0.0098849858601830435,0.10880289152994269,9.999999999996058e-05,1.2302277618766119e-07,1.5056004346975508e-06,1.4037578201691295e-06,5.2041526322967651e-13,1.0511500065724674e-07,1.7476983961361133e-08,3.2825280056839298e-09,1.0290649087393655e-15,2.2583156318127646e-17,2.1462563825058239e-13,3.4474815100525495e-11,6.8014504102662687e-07,8.1581820914542541e-10,4.7183558133534317e-19,2.6099749816098444e-16,1.0745075389473784e-19,2.0935224521633364e-17,1.174888202862627e-06,1.7026042422442782e-19,1.7526743059401936e-21
