Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873)
3.672231797740219e-10,0.0016785652560680979,-3.0003015897696971e-19,-1.6318071769016153e-14,2.6758007201350653e-15,2.3124463186881328e-15,1.0159256765315378e-11,1.9354975728439621e-17,4.8747217075349786e-29,-1.8966829760384307e-23,1.3451652895543726e-29,8.5667999559470491e-15,2.7620264030503747e-15,5.8478733738453457e-18,4.6764506769218288e-19,-2.6706796251726174e-30,5.8093973125738581e-30,9.9124236763237116e-27,3.2404000937632448e-29,4.0158441120842794e-39,1.2164645178701907e-27,-5.477571495491959e-15,1.883171021266027e-24,-7.122415968430901e-16,6.956923256741559e-13,1.1043254343588209e-22,6.4703117492293309e-19,1.112520550329345e-15,7.2165796415184974e-39,-2.2957194383920111e-20,-4.549302703597568e-24,-7.3507620820885784e-31,7.9199230896312998e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895865926523132,0.10880290754456218,9.9999999999995397e-05,1.8055029671603419e-08,1.9350615204346532e-07,1.0513802988547387e-07,3.0546737297009414e-13,9.0405609710063902e-08,9.139956883448206e-12,2.0391264419219302e-09,2.6151001419378788e-15,3.7005409972541863e-17,2.1737008986253811e-13,6.1943833744462119e-12,2.1070713211141936e-09,1.4814318889908297e-10,2.4715138698882107e-20,6.2845476465659334e-18,4.8665558200609402e-22,8.3633408910659949e-20,1.9885125908925613e-09,1.6011180427194407e-21,1.4274063287107721e-22,8.1237117497156478e-25,2.2821355233728723e-26,1.6127123150410424e-27,3.0867722263286385e-12,6.9433454205879645e-13,7.9921113687166471e-16,5.5840590392745326e-16,1.013312657753507e-17,1.6668903544440149e-19,1.0477976120226711e-15,1.7714687702305527e-15,1.6849942119186429e-25,2.1355173888076641e-15,1.3073386773023865e-14,2.4211466925624069e-15,6.3863857659913859e-18,5.1493165696488934e-18,1.2309680028088866e-17,1.7141688835734251e-23,2.2819602407695222e-21,1.2118251507744205e-21,5.1803344624328939e-29,1.432680883736435e-25,2.9131425286318623e-29,1.4730264359682716e-26,3.6443745456400086e-23,1.1095671974398136e-14,6.9565588407286388e-20,4.6875427772276951e-26
3.6733062037767835e-10,0.0016785652560067658,-2.999136101222785e-19,-1.6313082375675656e-14,2.6600691991085193e-15,2.3129012133337557e-15,1.0164906520671509e-11,1.9375786191540678e-17,4.8778829274393754e-29,1.2184111403040271e-24,1.3457084559966093e-29,8.5697600090997336e-15,2.7640054672805469e-15,5.8486513740222685e-18,4.6783177245971597e-19,-2.6786302869734944e-30,5.8138924785893051e-30,9.9170929566742182e-27,3.2417803808344052e-29,4.0141470173333528e-39,1.217507217623452e-27,-5.4800208113004491e-15,1.8842484541556772e-24,-7.1247105597040297e-16,6.9622116544594892e-13,1.1055000508807731e-22,6.4716784174669001e-19,1.112765007445728e-15,7.2234543720481884e-39,-2.2968158820205775e-20,-4.5527843314749677e-24,-7.3600674856841073e-31,7.9232684725246978e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895864716623712,0.10880290750801414,9.9999999999995397e-05,1.8060311562681334e-08,1.9356275906807543e-07,1.05159295391125e-07,3.0555673237213583e-13,9.044155127161514e-08,9.1399567748962344e-12,2.0397269735570722e-09,2.616139799315234e-15,3.701630822952351e-17,2.1757067773754168e-13,6.1980606085484329e-12,2.107689129449256e-09,1.4822987846443307e-10,2.4723340582721773e-20,6.289798860675174e-18,4.8705744326380263e-22,8.3723933218151599e-20,1.989095637179873e-09,1.6032426850637692e-21,1.4296674818770573e-22,8.1366228926531261e-25,2.2863903251667347e-26,1.6157073657473187e-27,3.0881404265902556e-12,6.9486234715676796e-13,7.9981914320292615e-16,5.5883236088764574e-16,1.0136048869673149e-17,1.6689968691961317e-19,1.0482153147285302e-15,1.7724962358389374e-15,1.6876890985891826e-25,2.1362917994508494e-15,1.3079991872429538e-14,2.4230245676611265e-15,6.3913467780811186e-18,5.1533177486420841e-18,1.2319755410110584e-17,1.7155719179415275e-23,2.2834703093093622e-21,1.2128588509814698e-21,5.1847533467432484e-29,1.4336307954261757e-25,2.915627472550061e-29,1.4741226189767533e-26,3.647619841494253e-23,1.1102173600980464e-14,6.9606351319762017e-20,4.6929474920613836e-26
3.675455015849912e-10,0.001678565255884095,-2.9968078456150801e-19,-1.6303118339252905e-14,2.6606719831786806e-15,2.3138101785588876e-15,1.0176195220423301e-11,1.9417456457888994e-17,4.884217842420589e-29,1.0121283223922079e-23,1.3467941866884301e-29,8.5673223682234167e-15,2.759608110505638e-15,5.850241673515343e-18,4.682051503972284e-19,-2.6696420396208038e-30,5.8228874773667051e-30,9.9264336332964489e-27,3.2445396948744868e-29,4.0107668396825459e-39,1.2195967163440298e-27,-5.4765628997464264e-15,1.8864042301881624e-24,-7.1292984888203299e-16,6.9727954811631474e-13,1.1078519359530789e-22,6.4744095864312544e-19,1.1132535633356514e-15,7.2372157556497421e-39,-2.2990089623392831e-20,-4.5597509122852424e-24,-7.3787036679775342e-31,7.9299560598655576e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895862296824247,0.10880290743491412,9.9999999999995397e-05,1.8070875343831452e-08,1.936759731098169e-07,1.0520182245389636e-07,3.057354511642429e-13,9.0513438336052803e-08,9.1399565577922314e-12,2.0409280367499444e-09,2.6182192280785537e-15,3.7038104742081966e-17,2.179722231149532e-13,6.2054184506986133e-12,2.1089247460960504e-09,1.4840333365969197e-10,2.473974602993598e-20,6.3003096469876647e-18,4.8786184460275633e-22,8.3905204257468178e-20,1.9902617297328891e-09,1.6074987140563847e-21,1.4341986774121651e-22,8.1624961684205666e-25,2.2949202096018329e-26,1.6217117073873869e-27,3.0908772736432759e-12,6.9591865910002531e-13,8.0103596491663262e-16,5.5968584461118563e-16,1.0141842997650561e-17,1.6732160139391322e-19,1.0490506479831393e-15,1.774552040663722e-15,1.6930896085277647e-25,2.1378409924671462e-15,1.3093206730072764e-14,2.4267831630822994e-15,6.4012763304215509e-18,5.1613261800006937e-18,1.2339922325523528e-17,1.7183802358156336e-23,2.2864924518324799e-21,1.2149280689029647e-21,5.1935988848872987e-29,1.435531881972075e-25,2.920601729550582e-29,1.4763167446699598e-26,3.6541166951602487e-23,1.111518250576087e-14,6.9687912578509871e-20,4.7037713615807522e-26
3.677603827923041e-10,0.0016785652557614148,-2.9944908469224394e-19,-1.6293212378476364e-14,2.6375021819849511e-15,2.3147190409047284e-15,1.0187501306043148e-11,1.9459192588190385e-17,4.8905119949717383e-29,-3.6853209861683839e-23,1.3478802831619838e-29,8.5710700486865054e-15,2.7613964366171961e-15,5.8518056200412023e-18,4.6857860651488866e-19,-2.6792757257534632e-30,5.8318889481173296e-30,9.9357771357467761e-27,3.2473000494889357e-29,4.0073938376800224e-39,1.2216868003969721e-27,-5.4792904856251027e-15,1.8885612160669092e-24,-7.1338870503325569e-16,6.9833886845884988e-13,1.1102073595839948e-22,6.4771405730494601e-19,1.1137420990388217e-15,7.2509928029871827e-39,-2.3012034000282025e-20,-4.5667219472391139e-24,-7.3973733354439074e-31,7.9366460372942645e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895859877023914,0.10880290736180884,9.9999999999995397e-05,1.8081439123640624e-08,1.9378918714143987e-07,1.0524434426043325e-07,3.0591416994015012e-13,9.058533064713061e-08,9.139956340688146e-12,2.0421290998388379e-09,2.620298808608248e-15,3.7059901252753449e-17,2.1837426157367999e-13,6.2127807916446056e-12,2.1101603627117375e-09,1.485768902743507e-10,2.4756153716384676e-20,6.3108315813907073e-18,4.8866715147911243e-22,8.4086772136555356e-20,1.9914278222570949e-09,1.6117637473035181e-21,1.438741745753505e-22,8.188437549318956e-25,2.3034771945658548e-26,1.6277350776850551e-27,3.0936147157409931e-12,6.9697590687582947e-13,8.0225386556083668e-16,5.6054008821076527e-16,1.0147570863602686e-17,1.6774433214484962e-19,1.0498861541905862e-15,1.7766090102609202e-15,1.6985044592337786e-25,2.139390597695784e-15,1.3106427798644566e-14,2.4305455536202097e-15,6.4112159242479546e-18,5.1693427123672482e-18,1.236011078515421e-17,1.7211915538016863e-23,2.2895172695613431e-21,1.2169997116224419e-21,5.2024547886147664e-29,1.4374346535480925e-25,2.9255818156004786e-29,1.4785132160007588e-26,3.6606219040974909e-23,1.1128198945909584e-14,6.9769521081571307e-20,4.7146145048901447e-26
3.681901452069298e-10,0.0016785652555160288,-2.989887516729918e-19,-1.6273559057808232e-14,2.6048808583034356e-15,2.3165360537564447e-15,1.0210124897513345e-11,1.9542862702256391e-17,4.9030359483081935e-29,-3.178325620850952e-23,1.3500530896764085e-29,8.5750331405118077e-15,2.761443240576638e-15,5.8549482767943396e-18,4.6932570477462493e-19,-2.6879983743517464e-30,5.8499112110552549e-30,9.9544726239263714e-27,3.2528227546715108e-29,4.0006981014534686e-39,1.2258750373636677e-27,-5.4812147566004013e-15,1.8928788225046738e-24,-7.1430651381805188e-16,7.0046032297520556e-13,1.1149288347618303e-22,6.4826009031856343e-19,1.1147189246692818e-15,7.2785935429717642e-39,-2.3055958948820081e-20,-4.5806773790019522e-24,-7.434813401222116e-31,7.950030421440925e-33,0.88129999999999997,0.0,0.0,0.0,0.009889585503742063,0.10880290721558258,9.9999999999995397e-05,1.8102566679236115e-08,1.9401561517448576e-07,1.0532937214544103e-07,3.0627160744360894e-13,9.0729130968569192e-08,9.1399559064797345e-12,2.0445312257033622e-09,2.6244584237912655e-15,3.7103494268411433e-17,2.1917981890997231e-13,6.2275189708912525e-12,2.1126315958497888e-09,1.4892430776181207e-10,2.4788975807789976e-20,6.3319089134985556e-18,4.9028048395290555e-22,8.4450799729549358e-20,1.9937600072190773e-09,1.6203208834655726e-21,1.4478635995009037e-22,8.2405251962481624e-25,2.320672751485641e-26,1.6398391045585912e-27,3.0990913834953398e-12,6.9909321073824842e-13,8.0469290457927044e-16,5.6225085570264212e-16,1.0159037538174947e-17,1.6859224685386437e-19,1.0515575769301625e-15,1.780726443588848e-15,1.7093773045000838e-25,2.1424909379492658e-15,1.3132888564415214e-14,2.4380817271747839e-15,6.4311252552548983e-18,5.1854000953747758e-18,1.2400552380545386e-17,1.7268231961639079e-23,2.2955749371112036e-21,1.2211502784409965e-21,5.2201977226823921e-29,1.441245255819954e-25,2.9355594916414388e-29,1.4829131988211408e-26,3.6736574165626002e-23,1.1154254431738955e-14,6.9932879817042166e-20,4.7363587120590263e-26
3.686199076215555e-10,0.001678565255270608,-2.9853224975348842e-19,-1.625410422239223e-14,2.5878952693502521e-15,2.3183518432783651e-15,1.0232764947594342e-11,1.9626797064264733e-17,4.9154907570256047e-29,6.5549018870521246e-24,1.3522263870468171e-29,8.5749890533704456e-15,2.7574867237162219e-15,5.8581074563323479e-18,4.700730191119163e-19,-2.6846131288230441e-30,5.8679591970911579e-30,9.9731794532584839e-27,3.2583473620366093e-29,3.9940577547629221e-39,1.2300738350603512e-27,-5.4791339652114554e-15,1.8972012753664438e-24,-7.1522438896820525e-16,7.0258553062356375e-13,1.119664500888658e-22,6.4880582980056275e-19,1.1156952968913946e-15,7.3062557943878809e-39,-2.3099929164584222e-20,-4.5946506493774239e-24,-7.4723880749469886e-31,7.9634188620353283e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895850197813912,0.10880290706933542,9.9999999999995397e-05,1.8123694229467812e-08,1.9424204316727458e-07,1.0541437912727609e-07,3.0662904488260906e-13,9.0872952154803007e-08,9.1399554722709999e-12,2.046933351147646e-09,2.6286186425175501e-15,3.7147087276443036e-17,2.1998735209607362e-13,6.2422751482227879e-12,2.1151028288634103e-09,1.4927213092670587e-10,2.4821806857939595e-20,6.3530308950473377e-18,4.9189744490284679e-22,8.4816018629509422e-20,1.9960921920658215e-09,1.6289142074679366e-21,1.4570332406920529e-22,8.2928869745600688e-25,2.3379775678438141e-26,1.6520198477581798e-27,3.1045704267066794e-12,7.0121426036935948e-13,8.0713626213412929e-16,5.6396466469164891e-16,1.0170553846219778e-17,1.694434398071436e-19,1.0532294752774553e-15,1.7848485354553136e-15,1.7203078778497068e-25,2.1455927465051609e-15,1.3159374160281276e-14,2.4456331025793366e-15,6.4510748088892939e-18,5.2014899281614301e-18,1.2441080283223743e-17,1.732466857134857e-23,2.3016433248225645e-21,1.2253105654145285e-21,5.2379822086970291e-29,1.4450626102731949e-25,2.9455605342736535e-29,1.4873225790171894e-26,3.6867264364526354e-23,1.1180340057322626e-14,7.0096427518989094e-20,4.7581803120869931e-26
3.690496700361812e-10,0.001678565255025152,-2.9807864051927577e-19,-1.6234800623609469e-14,2.5721332343713635e-15,2.3201652319495152e-15,1.0255428406814336e-11,1.9710996188919995e-17,4.9278661461180204e-29,5.9857604787815627e-26,1.3543987836614095e-29,8.5746312917724277e-15,2.7532234352862938e-15,5.8612652594937694e-18,4.7082040780993482e-19,-2.6804329637826259e-30,5.8860326296708351e-30,9.991897638140912e-27,3.2638706342110445e-29,3.9874576294218232e-39,1.2342820866356131e-27,-5.4767432117100029e-15,1.9015285742200239e-24,-7.161420588592286e-16,7.0471449303051897e-13,1.1244143824669488e-22,6.4935095564101762e-19,1.1166706747679425e-15,7.3339789682702354e-39,-2.3143931616830632e-20,-4.6086417523940443e-24,-7.5100980421021235e-31,7.9768034731070386e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895845358203706,0.10880290692306746,9.9999999999995397e-05,1.8144821774335716e-08,1.9446847111983007e-07,1.0549936528678185e-07,3.0698648225718875e-13,9.1016794124988679e-08,9.139955038061947e-12,2.0493354761696711e-09,2.6327794624485929e-15,3.7190680276811625e-17,2.2079686348138458e-13,6.2570493255736141e-12,2.1175740617526018e-09,1.496203597689212e-10,2.4854646867694692e-20,6.3741975640631129e-18,4.9351803854643159e-22,8.5182431471461277e-20,1.9984243767973278e-09,1.6375438334423688e-21,1.4662508674485363e-22,8.3455240285802609e-25,2.3553922177274507e-26,1.6642777102011792e-27,3.1100518422356614e-12,7.0333905739254804e-13,8.0958394009906428e-16,5.65681516504558e-16,1.0182067311948863e-17,1.7029791977709944e-19,1.0549015321803403e-15,1.7889752854929381e-15,1.7312964234435065e-25,2.14869605972357e-15,1.3185884576486064e-14,2.4531996940835623e-15,6.4710646229247434e-18,5.2176122412123711e-18,1.2481694580102324e-17,1.7381225488174938e-23,2.3077224455548237e-21,1.2294805865330775e-21,5.2558083064636451e-29,1.448886724994312e-25,2.9555849771282332e-29,1.4917413717859601e-26,3.6998290213848523e-23,1.1206455821514664e-14,7.0260164180226783e-20,4.7800795038032626e-26
3.692645512434941e-10,0.0016785652549024114,-2.9785276820901798e-19,-1.622519786229793e-14,2.5624986356048595e-15,2.3210708378421652e-15,1.0266769935614998e-11,1.9753195201821565e-17,4.9340218758729176e-29,4.0059036715161703e-26,1.3554844217677479e-29,8.5749245270416423e-15,2.7515670143682053e-15,5.8628408752129547e-18,4.7119410722065795e-19,-2.6797319957031556e-30,5.8950788418689129e-30,1.0001260988564437e-26,3.266631251999033e-29,3.9841705582080983e-39,1.2363895906865635e-27,-5.4760216304264415e-15,1.9036940408997004e-24,-7.1660077326605771e-16,7.0578038277638569e-13,1.1267946617039627e-22,6.4962323728571435e-19,1.1171579043570943e-15,7.3478632160403658e-39,-2.3165942848390839e-20,-4.6156439879073573e-24,-7.5290039085739561e-31,7.9834930815624799e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895842938397302,0.10880290684992569,9.9999999999995397e-05,1.8155385544758248e-08,1.9458168508102427e-07,1.0554185058336716e-07,3.0716520092032693e-13,9.1088722878857537e-08,9.1399548209573026e-12,2.0505365385217945e-09,2.6348600971367824e-15,3.7212476774112452e-17,2.2120236173288001e-13,6.264443164860755e-12,2.1188096781505357e-09,1.4979462631898985e-10,2.4871070232716296e-20,6.3847976682496966e-18,4.943296989462739e-22,8.5366086444666652e-20,1.9995904691198665e-09,1.641872295378608e-21,1.4708777374380192e-22,8.3719461422326713e-25,2.364140910083385e-26,1.6704356873602844e-27,3.112793438639691e-12,7.0440286168308457e-13,8.1080939982037052e-16,5.6654108388426791e-16,1.0187816302848967e-17,1.7072639513708392e-19,1.0557375690273997e-15,1.7910404072111349e-15,1.7368125122739915e-25,2.1502482846295368e-15,1.3199149089197211e-14,2.4569887003250694e-15,6.4810746393945048e-18,5.2256855873613933e-18,1.2502034153521642e-17,1.7409549099571209e-23,2.31076603482237e-21,1.2315692517711354e-21,5.2647369784537405e-29,1.4508013199861951e-25,2.9606059841546773e-29,1.4939543024466021e-26,3.706392918760281e-23,1.1219525005230716e-14,7.034210336833423e-20,4.7910582587415222e-26
3.696943136581198e-10,0.0016785652546569031,-2.9740309437355558e-19,-1.620610079711458e-14,2.5431132411783245e-15,2.3228801577277899e-15,1.0289470969592064e-11,1.9837792471681603e-17,4.9462710773503871e-29,-3.321671836606378e-27,1.3576549087402845e-29,8.5755785621209479e-15,2.7483271879389841e-15,5.8659897203135312e-18,4.7194154965536335e-19,-2.6784763837046623e-30,5.913190315205377e-30,1.0019996191692211e-26,3.2721512207199453e-29,3.9776262901870943e-39,1.2406116229381889e-27,-5.4746489788129869e-15,1.9080286092150425e-24,-7.1751802598700377e-16,7.0791498036644076e-13,1.1315659123722084e-22,6.5016731541437043e-19,1.1181315755410375e-15,7.3756766309493402e-39,-2.3209988425471487e-20,-4.629661819753332e-24,-7.5669174587159491e-31,7.9968687794759704e-33,0.88129999999999997,0.0,0.0,0.0,0.0098895838098781875,0.10880290670362665,9.9999999999995397e-05,1.8176513081580464e-08,1.9480811297323997e-07,1.0562680566028148e-07,3.0752263819829149e-13,9.1232595874068274e-08,9.1399543867477682e-12,2.0529386629074894e-09,2.6390218145098934e-15,3.7256069762933129e-17,2.2201484482152532e-13,6.2792443458674443e-12,2.1212809108530818e-09,1.5014346367697981e-10,2.4903923683646587e-20,6.4060314397109476e-18,4.9595574953772685e-22,8.5734295146610817e-20,2.0019226536785169e-09,1.6505565888192036e-21,1.4801677153331475e-22,8.424998263095242e-25,2.381721391860715e-26,1.6828099877929781e-27,3.1182784067761677e-12,7.0653328283358578e-13,8.1326356190814397e-16,5.6826250241690931e-16,1.0199315146870212e-17,1.7158582210837653e-19,1.0574097344356341e-15,1.7951741438167224e-15,1.7478884757083688e-25,2.1533538576514198e-15,1.3225696717837747e-14,2.4645781426849901e-15,6.5011249148262776e-18,5.2418566779430165e-18,1.2542778204599013e-17,1.7466286703914977e-23,2.316861279201583e-21,1.2357539003681209e-21,5.2826256061091007e-29,1.4546355903045687e-25,2.9706655904722638e-29,1.498387240726175e-26,3.7195459594401946e-23,1.1245685975186694e-14,7.0506123455035562e-20,4.8130742115367871e-26
3.705538384873712e-10,0.0016785652541657836,-2.9651246891913844e-19,-1.6168362606901091e-14,2.4999270057852153e-15,2.3264919127211841e-15,1.0334946891657602e-11,2.000778589235319e-17,4.9705196364608958e-29,1.3787692089352594e-26,1.3619935096600895e-29,8.5781640192150335e-15,2.7431449106095987e-15,5.8722745571742781e-18,4.7343668862325648e-19,-2.6797122125257633e-30,5.9494895978558156e-30,1.0057500576924594e-26,3.2831879135009568e-29,3.9646602848200216e-39,1.2490835494383446e-27,-5.4731918751119817e-15,1.9167122868669381e-24,-7.1935198223793615e-16,7.1219545360926975e-13,1.1411512682080787e-22,6.5125371638403105e-19,1.1200760789286854e-15,7.4314808129928388e-39,-2.3298179434626973e-20,-4.6577509133172538e-24,-7.6431524457979136e-31,8.0236105394722099e-33,0.88129999999999997,0.0,0.0,0.0,0.009889582841954063,0.10880290641096686,9.9999999999995397e-05,1.8218768139133521e-08,1.952609686369483e-07,1.0579665402859834e-07,3.0823751256092201e-13,9.1520403534867763e-08,9.1399535183277367e-12,2.0577429104002796e-09,2.6473470331577046e-15,3.7343255717370891e-17,2.2364576556125965e-13,6.3089007243804279e-12,2.1262233758848822e-09,1.5084235542398232e-10,2.4969657472332054e-20,6.4486333678030357e-18,4.9921878464688577e-22,8.6474316827445122e-20,2.0065870224501062e-09,1.6680350560380554e-21,1.4988933229112457e-22,8.5319381233251245e-25,2.4172167795117066e-26,1.7077934019927761e-27,3.1292554334628523e-12,7.1080538107054698e-13,8.1818486319485208e-16,5.7171447919940139e-16,1.0222313008342745e-17,1.7331461190304252e-19,1.0607546102841273e-15,1.8034555884191728e-15,1.770216408769848e-25,2.1595694909478584e-15,1.3278866353844271e-14,2.4798027967248523e-15,6.5413465677077162e-18,5.2742965588091937e-18,1.262452622758023e-17,1.758012386195969e-23,2.3290840764035886e-21,1.2441525191609218e-21,5.3185282060799664e-29,1.4623244806707339e-25,2.9908552902362129e-29,1.5072814743730229e-26,3.745953226928622e-23,1.129809832118363e-14,7.0834730445236925e-20,4.8573405884856583e-26
