Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727)
2.6353667030830608e-08,0.0017930082385311204,-1.1029900439704211e-19,-8.9373135084496976e-15,1.8361102283204482e-15,4.6495888522653274e-17,8.1558000472332878e-10,1.9030473849575609e-13,2.3481546449892194e-36,9.8707790673366057e-27,1.7339995372292013e-31,4.9742691785581023e-16,6.7214354554268667e-32,3.717047630794676e-17,1.5669905637570896e-18,5.6483426954857324e-31,6.7140345114808382e-29,4.8593132413000753e-24,7.8153508569511029e-28,-5.4282519110564655e-48,2.9593482802826027e-30,-2.8488659823867341e-20,9.2689423209813819e-40,-2.4958567659081924e-16,5.526543771643665e-32,1.4391915230400049e-30,6.1116917889452686e-20,2.0276735231029596e-16,1.8947363262783086e-46,-6.6727255673781335e-21,-4.9487733042881585e-23,-8.9792073983185746e-28,7.0091992351021757e-35,0.88129999999999997,0.0,0.0,0.0,0.0098836141015771206,0.10880055532784297,9.9999999999962871e-05,3.4316387557250548e-07,2.9762135574001141e-06,6.2263728741778982e-07,6.7505461341285717e-12,2.3971708337135292e-06,2.7316103381369768e-11,4.5920418825076058e-08,1.0240355812863251e-13,1.1862093452442109e-15,7.5827971494656389e-10
2.636291646485612e-08,0.0017930082369863759,-1.0772912329850056e-19,-8.7296568087313016e-15,1.7763863257495894e-15,4.6478831420577964e-17,8.1614189421186769e-10,1.9056449667601214e-13,2.4129106724775581e-36,3.6741042545166925e-27,1.7354426718379199e-31,4.9742626946691419e-16,6.9286785884858594e-32,3.7184690110725041e-17,1.5675822560539257e-18,5.6837614378591853e-31,6.7206232199850984e-29,4.8657347248541649e-24,7.8307635182826995e-28,-5.4380509046186074e-47,2.9600302556176762e-30,-2.8384923036590333e-20,9.2691112611971238e-40,-2.4958575189145653e-16,5.5313377508721765e-32,1.4398278499616527e-30,6.111691788945212e-20,2.0278695328307133e-16,2.0941518255619821e-46,-6.6727345477662534e-21,-4.9508549786447771e-23,-8.9886097730158064e-28,7.009199235102427e-35,0.88129999999999997,0.0,0.0,0.0,0.0098836118629826338,0.10880055446566488,9.9999999999962857e-05,3.4328387440248704e-07,2.977257414372466e-06,6.2285041017102739e-07,6.7529137272739262e-12,2.3980155635782685e-06,2.7316097194377051e-11,4.5936526629223425e-08,1.0243964372781457e-13,1.1866254396187172e-15,7.5905557786797901e-10
2.6370759811090405e-08,0.0017930082356764625,-1.0572636800778147e-19,-8.5678266810999514e-15,1.6254958703801446e-15,4.6464196054865435e-17,8.1661861771846151e-10,1.9078495548730661e-13,2.3518212479507529e-36,4.104366130726471e-28,1.7366668117933078e-31,4.9742571984087833e-16,6.8532025979267728e-32,3.7196741800502134e-17,1.5680840011789746e-18,5.6884460935381068e-31,6.7262143830229312e-29,4.8711846109951786e-24,7.8438513052772072e-28,-9.2080615048036419e-47,2.9600921453147792e-30,-2.8297224980876129e-20,9.2692552070168489e-40,-2.4958581560151624e-16,5.5354044785860137e-32,1.4403674417307866e-30,6.1116917889451638e-20,2.0280356937122354e-16,2.2556996219600086e-46,-6.6727421418250672e-21,-4.9526201641863164e-23,-8.9965872234861738e-28,7.0091992351026429e-35,0.88129999999999997,0.0,0.0,0.0,0.0098836099646980764,0.10880055373455445,9.9999999999962844e-05,3.4338563093503732e-07,2.9781425850856195e-06,6.2303113400650826e-07,6.7549214008742023e-12,2.3987318776208509e-06,2.7316091947927548e-11,4.5950185738484743e-08,1.0247024359471651e-13,1.1869782796751525e-15,7.5971387015654241e-10
2.637860315732469e-08,0.0017930082343665496,-1.0398649882644785e-19,-8.4272396625899851e-15,1.4406534561154801e-15,4.6449303866418179e-17,8.1709555384592138e-10,1.9100563089372998e-13,2.238457447833687e-36,-1.1991951404754728e-27,1.7378913862659897e-31,4.9742517040450703e-16,6.6614644096734507e-32,3.7208791759591104e-17,1.5685857476534823e-18,5.6809128453768738e-31,6.7318101905833708e-29,4.8766397622485795e-24,7.8569599207533197e-28,-1.243208638394167e-46,2.9599051127166557e-30,-2.8209833818520933e-20,9.2693949526748503e-40,-2.4958587911354471e-16,5.5394729529018085e-32,1.4409070294233693e-30,6.1116917889451181e-20,2.0282017940278854e-16,2.4024989424113147e-46,-6.6727497117406618e-21,-4.9543853092582265e-23,-9.0045697357225456e-28,7.0091992351028578e-35,0.88129999999999997,0.0,0.0,0.0,0.0098836080664152382,0.10880055300344454,9.999999999996283e-05,3.4348738721509492e-07,2.9790277553550713e-06,6.2321185755047861e-07,6.7569290734463115e-12,2.3994481905072046e-06,2.7316086701482704e-11,4.5963844840798497e-08,1.0250084341222607e-13,1.1873311195521194e-15,7.6037259268214936e-10
2.6386446503558975e-08,0.0017930082330566385,-1.024687361797207e-19,-8.3046004658910981e-15,1.2525802612786474e-15,4.6434194903714744e-17,8.1757264780401458e-10,1.9122649443475056e-13,2.1072471539530064e-36,-1.7966724210982261e-27,1.7391163409758869e-31,4.9742462112075841e-16,6.4272246124345347e-32,3.7220840314325418e-17,1.5690874952995198e-18,5.668672001464778e-31,6.737410034029941e-29,4.8820994866399962e-24,7.8700866367547576e-28,-1.5201939604345041e-46,2.9596221561249496e-30,-2.8122708334099045e-20,9.2695303841263361e-40,-2.4958594244212455e-16,5.5435429433537708e-32,1.4414466138181949e-30,6.1116917889450712e-20,2.028367841091855e-16,2.5360543998652358e-46,-6.6727572607462168e-21,-4.9561504192110462e-23,-9.0125566431174938e-28,7.0091992351030727e-35,0.88129999999999997,0.0,0.0,0.0,0.0098836061681338936,0.10880055227233511,9.9999999999962817e-05,3.4358914327597496e-07,2.9799129252398961e-06,6.2339258084135773e-07,6.7589367451200137e-12,2.4001645023896704e-06,2.7316081455041922e-11,4.5977503937028769e-08,1.0253144318685109e-13,1.1876839592719387e-15,7.6103168880121169e-10
2.640213319602754e-08,0.0017930082304368205,-9.9818912826562494e-20,-8.0904895641707458e-15,9.5351254506573452e-16,4.6403603378650297e-17,8.1852709528973722e-10,1.9166864248542964e-13,1.8985736865415072e-36,-9.1804007252827672e-28,1.7415671301606073e-31,4.9742352285124669e-16,6.0662027160053584e-32,3.7244935152061809e-17,1.5700909932111832e-18,5.654295910674454e-31,6.7486187835015706e-29,4.893029168063113e-24,7.8963805991146277e-28,-1.9951201155678899e-46,2.959262028081161e-30,-2.7949049248845774e-20,9.2697951369991884e-40,-2.4958606864844776e-16,5.5516863141905161e-32,1.4425257795601881e-30,6.1116917889449761e-20,2.028699814690245e-16,2.7795800571502005e-46,-6.6727723121422756e-21,-4.9596805608067031e-23,-9.0285402885147286e-28,7.0091992351035025e-35,0.88129999999999997,0.0,0.0,0.0,0.0098836023715745333,0.10880055081011741,9.999999999996279e-05,3.4379265490770653e-07,2.9816832641585595e-06,6.2375402685715621e-07,6.7629520864605348e-12,2.4015971239094579e-06,2.7316070962169447e-11,4.6004822115852981e-08,1.0259264264019184e-13,1.1883896383593257e-15,7.6235071670179801e-10
2.6417819888496107e-08,0.001793008227817005,-9.761304232858174e-20,-7.912253172975518e-15,8.0822354940638089e-16,4.6372588513021492e-17,8.1948193953722016e-10,1.9211150028161757e-13,1.817190563994092e-36,1.3104222781340785e-27,1.7440194520823324e-31,4.9742242506587981e-16,5.9693764973978882e-32,3.7269027479342632e-17,1.5710944955374309e-18,5.6658856576608819e-31,6.7598428746462408e-29,4.903976101217992e-24,7.9227429397345787e-28,-2.3775235871128081e-46,2.9594307224686772e-30,-2.7776384117029918e-20,9.27005778905106e-40,-2.4958619407926731e-16,5.5598353975755717e-32,1.4436049481880631e-30,6.111691788944881e-20,2.0290315836272333e-16,2.9959556462042613e-46,-6.6727872852322369e-21,-4.9632105708353429e-23,-9.0445405030577668e-28,7.0091992351039344e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835985750207692,0.10880054934790173,9.9999999999962762e-05,3.4399616571372994e-07,2.9834536016595452e-06,6.241154719191994e-07,6.7669674244931656e-12,2.4030297416453971e-06,2.7316060469312336e-11,4.6032140272042528e-08,1.0265384193189226e-13,1.1890953168620174e-15,7.6367115314073216e-10
2.6433506580964673e-08,0.0017930082251971953,-9.5536929502997664e-20,-7.7445019510452856e-15,8.2204408657019844e-16,4.6341465892875814e-17,8.2043717876296593e-10,1.9255510859839746e-13,1.886960412920412e-36,3.5388982012436667e-27,1.746473473986072e-31,4.9742132777939546e-16,6.1942856405073889e-32,3.7293119225395627e-17,1.5720980025283927e-18,5.7102544595875116e-31,6.7710832907410768e-29,4.9149412771157183e-24,7.9491776632443519e-28,-2.726871881807014e-46,2.9602670079114276e-30,-2.7604763438164324e-20,9.2703335896863337e-40,-2.4958631868393813e-16,5.5679905169074416e-32,1.4446841330559743e-30,6.1116917889447859e-20,2.0293631351269705e-16,3.2058878131670862e-46,-6.6728021759909448e-21,-4.9667404425050844e-23,-9.0605582301112725e-28,7.0091992351043663e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835947784728893,0.10880054788568817,9.9999999999962735e-05,3.4419967564742096e-07,2.9852239376896861e-06,6.2447691597344025e-07,6.7709827590930057e-12,2.4044623553825289e-06,2.7316049976471471e-11,4.605945840476001e-08,1.0271504105276961e-13,1.1898009947583823e-15,7.6499307841536341e-10
2.6464879965901806e-08,0.0017930082199575901,-9.168265926422114e-20,-7.4330758798073961e-15,7.3937534304602403e-16,4.6278990392498194e-17,8.223494545154253e-10,1.9344462577863722e-13,1.8885893707707962e-36,1.6712234496029269e-27,1.7513867489746766e-31,4.9741913498636766e-16,6.3415343144763242e-32,3.7341300294082101e-17,1.5741050307861643e-18,5.7693476684654437e-31,6.7936141997146896e-29,4.9369275469566436e-24,8.0022694072625254e-28,-3.3479028266972956e-46,2.9613352627631407e-30,-2.72646833869066e-20,9.2709235071674487e-40,-2.4958656565644938e-16,5.5843192214700462e-32,1.4468425560470799e-30,6.1116917889445957e-20,2.0300255693011535e-16,3.6056638021145897e-46,-6.6728317080382305e-21,-4.9737997627362256e-23,-9.0926473034348379e-28,7.0091992351052312e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835871853951273,0.10880054496126701,9.9999999999962681e-05,3.4460669284621909e-07,2.9887646052573887e-06,6.2519980099703801e-07,6.779013417815298e-12,2.4073275706161496e-06,2.7316028990839451e-11,4.6114094598917643e-08,1.0283743877162226e-13,1.1912123487098861e-15,7.6764148807540463e-10
2.6491822425957122e-08,0.0017930082154579982,-8.9398007384492757e-20,-7.2484821963364852e-15,4.1345377695307312e-16,4.6224385639634863e-17,8.2399376191610099e-10,1.9421096407467573e-13,1.5678775742081762e-36,-2.4538886284520024e-27,1.755611527219267e-31,4.9741725384957999e-16,5.7497417047433627e-32,3.7382669517135833e-17,1.5758286176772088e-18,5.7455698056087596e-31,6.8130161360888498e-29,4.9558681858916651e-24,8.048099849226647e-28,-3.6737642903199164e-46,2.9607340965961629e-30,-2.6975971831064473e-20,9.2714232126091117e-40,-2.4958677547492298e-16,5.5983614234328439e-32,1.4486961695925348e-30,6.111691788944432e-20,2.0305937280587172e-16,3.8682348289830106e-46,-6.6728568055958269e-21,-4.9798616300472223e-23,-9.1202614151498445e-28,7.0091992351059764e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835806647218777,0.10880054244987375,9.999999999996264e-05,3.4495622336787292e-07,2.9918052125446589e-06,6.2582058826495089e-07,6.7859098795357003e-12,2.4097881128449673e-06,2.7316010969102455e-11,4.6161014339356997e-08,1.0294254946362687e-13,1.1924243723893094e-15,7.6992070816565691e-10
2.651876488601244e-08,0.0017930082109584192,-8.9793093795140726e-20,-7.2804312916540721e-15,-3.5038726984776815e-16,4.6167170539615616e-17,8.2564036098006924e-10,1.9497957490232832e-13,6.619405434782401e-37,-8.584002231133282e-27,1.7598409772329532e-31,4.9741537466386405e-16,3.8284363056316489e-32,3.7424021341399905e-17,1.5775522186271035e-18,5.5774761372374586e-31,6.8324668493511236e-29,4.9748640512464855e-24,8.0941505523030754e-28,-3.5073842521336158e-46,2.9571928537811267e-30,-2.6690312829490181e-20,9.2717870899282701e-40,-2.4958698337028721e-16,5.6124217905976646e-32,1.4505497424389283e-30,6.1116917889442707e-20,2.0311611929541157e-16,3.9063542045946373e-46,-6.6728816618049677e-21,-4.9859230764264354e-23,-9.1479283683999095e-28,7.0091992351067237e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835741440665408,0.10880053993848583,9.99999999999626e-05,3.4530575126359623e-07,2.9948458152200248e-06,6.2644137249318365e-07,6.7928063305120476e-12,2.4122486430152681e-06,2.7315992947414658e-11,4.620793400700768e-08,1.0304765964050967e-13,1.1936363941884675e-15,7.7220442240237199e-10
2.6545707346067756e-08,0.0017930082064588529,-9.2146523865240701e-20,-7.4706292121924155e-15,-7.8831611443253771e-16,4.6108068517931162e-17,8.2728842985706586e-10,1.9575046284835698e-13,-4.4939380849191464e-39,-4.2644317024794465e-27,1.7640753040468366e-31,4.9741349703149688e-16,2.3617638011076197e-32,3.7465361914484749e-17,1.5792758336451384e-18,5.446132180583897e-31,6.85196666230163e-29,4.9939152502257166e-24,8.1404223266141971e-28,-2.9986823834701062e-46,2.9544001179151706e-30,-2.6407679501136629e-20,9.2720265950194155e-40,-2.4958718899149211e-16,5.6265003303602892e-32,1.4524033027279551e-30,6.1116917889441082e-20,2.0317279457703006e-16,3.7582870079645376e-46,-6.6729062785711077e-21,-4.9919841030759873e-23,-9.1756482193336663e-28,7.009199235107471e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835676234290699,0.10880053742710409,9.9999999999962559e-05,3.4565527653252422e-07,2.9978864133394411e-06,6.2706215367942263e-07,6.7997027708713216e-12,2.4147091611165471e-06,2.7315974925776132e-11,4.6254853602289179e-08,1.0315276930182181e-13,1.1948484141181955e-15,7.7449263609250265e-10
2.656995556011754e-08,0.001793008202409257,-9.4664769365153101e-20,-7.6741434713218207e-15,-6.9918271563933356e-16,4.6054539009666238e-17,8.2877264077611523e-10,1.9644621276020429e-13,-1.1764242998574643e-37,1.0182791563305386e-27,1.7678906834559187e-31,4.9741180834554391e-16,2.0666412449304091e-32,3.750256707999414e-17,1.580827099196181e-18,5.4270607310010081e-31,6.8695589445472834e-29,5.0111087307113469e-24,8.182256671252079e-28,-2.4833009676087066e-46,2.9539061221660629e-30,-2.6155871082839207e-20,9.2721866890010031e-40,-2.4958737198600999e-16,5.6391865600558179e-32,1.4540715458333231e-30,6.1116917889439613e-20,2.032237404372985e-16,3.5532139789887854e-46,-6.6729282307399708e-21,-4.9974386705076927e-23,-9.2006413583951235e-28,7.0091992351081456e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835617548705297,0.10880053516686608,9.9999999999962519e-05,3.4596984702818867e-07,3.0006229478520017e-06,6.2762085414455346e-07,6.8059095583448446e-12,2.4169236170804767e-06,2.7315958706343573e-11,4.6297081177504473e-08,1.0324736755583931e-13,1.1959392304911399e-15,7.765558798218801e-10
2.6594203774167327e-08,0.0017930081983596722,-9.5752047900065332e-20,-7.7620254178784324e-15,-1.3444644387906422e-16,4.6002499365941284e-17,8.3025758609583634e-10,1.971438142760487e-13,3.4231947546203978e-37,6.7390335447910813e-27,1.7717107139342112e-31,4.974101206930367e-16,3.0346467529328558e-32,3.7539781983572817e-17,1.5823783761534835e-18,5.5379771948270895e-31,6.8871920632203854e-29,5.0283472066662056e-24,8.2242715188712274e-28,-2.2307329881692626e-46,2.9560599819937111e-30,-2.59064628394669e-20,9.2723976869793283e-40,-2.495875529701206e-16,5.6518875224670832e-32,1.4557398959135084e-30,6.1116917889438145e-20,2.0327462852183064e-16,3.4230261266866456e-46,-6.6729499925617769e-21,-5.0028929035265251e-23,-9.2256774296569514e-28,7.0091992351088213e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835558863262282,0.10880053290663354,9.9999999999962478e-05,3.4628441539553202e-07,3.0033594789127272e-06,6.2817955214297135e-07,6.812116337759474e-12,2.4191380632536042e-06,2.7315942486950734e-11,4.6339308697537562e-08,1.0334196539160834e-13,1.1970300454386256e-15,7.786227763101145e-10
2.6618451988217112e-08,0.0017930081943101004,-9.3014354661748409e-20,-7.5408216296892746e-15,1.1606859125135446e-15,4.5954341180402587e-17,8.3174281671067629e-10,1.9784326986102737e-13,1.7505889296941229e-36,1.7326951802479634e-26,1.7755358870192723e-31,4.9740843385557998e-16,6.1384838925355802e-32,3.757702156153508e-17,1.5839296645198318e-18,5.8775487281215473e-31,6.9048667846609842e-29,5.045630747911254e-24,8.2664674778724953e-28,-2.6447475799991553e-46,2.9628715108276774e-30,-2.5659432780803119e-20,9.2728241887002228e-40,-2.4958773175787131e-16,5.664603226054062e-32,1.4574084456049801e-30,6.1116917889436676e-20,2.0332546202006802e-16,3.5698714838904388e-46,-6.6729715656065307e-21,-5.0083468066417541e-23,-9.2507564654809081e-28,7.0091992351095002e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835500177959761,0.10880053064640692,9.9999999999962437e-05,3.4659898163452932e-07,3.0060960067118774e-06,6.2873824767406072e-07,6.8183231095467759e-12,2.4213524996306783e-06,2.7315926267597309e-11,4.6381536165173882e-08,1.0343656280890456e-13,1.1981208590326055e-15,7.8069332871285027e-10
2.6642700202266898e-08,0.0017930081902605408,-8.7620672297585252e-20,-7.1049941973495571e-15,1.7664353442627424e-15,4.5908892458474928e-17,8.3322984728656767e-10,1.9854458273965492e-13,2.5946104216202671e-36,7.0859817205488919e-27,1.7793658798667088e-31,4.9740674852811199e-16,8.0884434348708431e-32,3.7614275510712017e-17,1.5854809642992034e-18,6.1130663503046379e-31,6.9225828302880293e-29,5.062959439263271e-24,8.3088451479410556e-28,-3.4974004450366016e-46,2.96756273357095e-30,-2.5414759386808988e-20,9.2734413397487068e-40,-2.4958790904587467e-16,5.6773336710030866e-32,1.4590771486951596e-30,6.1116917889435208e-20,2.0337624358112127e-16,3.9333535343471017e-46,-6.6729929514124106e-21,-5.0138003776106582e-23,-9.2758784967310187e-28,7.0091992351101791e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835441492798725,0.10880052838618469,9.9999999999962397e-05,3.4691354574517493e-07,3.0088325311552521e-06,6.2929694073598277e-07,6.8245298734930188e-12,2.4235669262065719e-06,2.731591004828315e-11,4.642376357977592e-08,1.0353115980750901e-13,1.1992116712566121e-15,7.8276754010939213e-10
2.6662210339973334e-08,0.0017930081870022657,-8.3052866342264354e-20,-6.7358987674953073e-15,1.4692867863990086e-15,4.5872589734180624e-17,8.3442804241098813e-10,1.9911021052714725e-13,2.4816550544991234e-36,-3.3948521583568318e-27,1.7824505831747691e-31,4.9740539377683732e-16,7.9545825346306591e-32,3.7644249493083466e-17,1.5867291499693938e-18,6.1346186099088121e-31,6.9368667231302845e-29,5.0769349592934286e-24,8.3430745757582128e-28,-4.2037065849320718e-46,2.967915496584462e-30,-2.5219591933549135e-20,9.2740017116153534e-40,-2.495880508024258e-16,5.6875872995507056e-32,1.460419833682151e-30,6.1116917889434028e-20,2.0341706572789613e-16,4.2675037814655484e-46,-6.6730100235150355e-21,-5.0181880819888797e-23,-9.2961229427529708e-28,7.0091992351107264e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835394274762543,0.10880052656761036,9.9999999999962369e-05,3.471666428036286e-07,3.0110343389357782e-06,6.2974646394820316e-07,6.8295238360813262e-12,2.4253486489646564e-06,2.7315896998235002e-11,4.6457739760253374e-08,1.0360727234476578e-13,1.2000893388415012e-15,7.8443911110338159e-10
2.668172047767977e-08,0.0017930081837439975,-8.0838002558901863e-20,-6.5569374392843526e-15,4.6267140160307622e-16,4.5833967945460365e-17,8.3562799652641996e-10,1.9967704576074536e-13,1.5211394739020546e-36,-1.3657999682338603e-26,1.7855374768075157e-31,4.9740404023971552e-16,5.9391714351701968e-32,3.7674207454990251e-17,1.587977343034434e-18,5.9589962688081449e-31,6.9511762674226486e-29,5.0909398279980043e-24,8.3774224332561851e-28,-4.4977772845874476e-46,2.9642511186440795e-30,-2.5025922053730197e-20,9.274468522086773e-40,-2.4958819187419167e-16,5.6978504631718391e-32,1.4617624589813823e-30,6.1116917889432849e-20,2.0345785367114948e-16,4.4405847003007233e-46,-6.673026976412848e-21,-5.0225755635916008e-23,-9.3163952632297963e-28,7.0091992351112749e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835347056821302,0.10880052474903826,9.9999999999962342e-05,3.4741973848423357e-07,3.0132361442189746e-06,6.3019598555876843e-07,6.8345177928566082e-12,2.4271303653707573e-06,2.7315883948212562e-11,4.6491715901718151e-08,1.0368338461067529e-13,1.2009670054186215e-15,7.8611305490770562e-10
2.6701230615386207e-08,0.0017930081804857344,-8.3476773169972867e-20,-6.7701842682172255e-15,-1.5044505912028321e-15,4.579052872351803e-17,8.3683016365378496e-10,2.0024509070281124e-13,-6.6228190016550345e-37,-2.940199846193583e-26,1.7886260430157871e-31,4.9740268812031265e-16,1.1576882640770175e-32,3.7704133827488762e-17,1.5892255434971906e-18,5.4867387283391032e-31,6.9655107717057045e-29,5.1049740905580294e-24,8.4118890111361191e-28,-3.9738536068228453e-46,2.9545435599734456e-30,-2.4833739597889967e-20,9.2746715042314122e-40,-2.4958833247211444e-16,5.7081231546710309e-32,1.4631049274557195e-30,6.1116917889431669e-20,2.0349860426006327e-16,4.2458962103131606e-46,-6.6730438108337855e-21,-5.0269628176700487e-23,-9.3366954725434684e-28,7.0091992351118244e-35,0.88129999999999997,0.0,0.0,0.0,0.0098835299838977066,0.10880052293046799,9.9999999999962315e-05,3.4767283278699614e-07,3.0154379468055349e-06,6.3064550556626424e-07,6.8395117433667781e-12,2.4289120754222671e-06,2.7315870898216133e-11,4.6525692001237783e-08,1.0375949660512612e-13,1.2018446709122222e-15,7.877893729978928e-10
