Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957)
5.404069939255437e-18,0.002893338666530352,5.7887830617797471e-30,7.8355463418911937e-26,8.5938836980440735e-19,5.7734497809372447e-30,4.6660290903766319e-19,1.6457309497212741e-32,6.8641426762108075e-51,1.883097005968769e-41,3.6145805234982736e-45,1.9196864820834291e-43,3.5087521426548506e-33,4.5982498285458586e-24,5.3606041992553509e-38,1.1472691294671633e-54,2.4160323381728664e-50,5.0221679433753345e-39,1.9342981461405566e-52,2.0976479962776759e-72,1.2935742229887784e-47,1.2616911890892431e-63,1.0792568207125286e-36,9.5535865665706875e-59,4.6238470649605976e-31,3.6947699628246094e-46,3.3670279610863115e-45,9.0517581232600478e-40,1.2758314436329292e-66,2.5905808412803787e-77,2.6167632116970404e-46,4.9396060568425337e-60,1.3529972917944464e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899999993467148,0.108803,0.0001,1.6444057961859114e-14,1.622175904455023e-13,1.6221635793802694e-13,2.3645488141350642e-21,2.4853680635441455e-21,3.1240467138817854e-13,1.4178357375496103e-21,4.3683701080680108e-30,3.7519073994712334e-30,1.4097119165744935e-34,4.8504582287495033e-25,9.122894664237332e-19,1.1284631168723251e-23,1.4259127219160053e-34,9.2229608982357972e-37,1.0888520191476848e-37,3.8917725479699313e-42,1.6244439939511583e-18,7.2683715180706173e-51,1.795348058839297e-59,4.7752295634746741e-60,3.6904194995498585e-69,4.0584522120627952e-65,1.2107874080216035e-23,4.6238578206161819e-31,3.2341072774251497e-39,4.5714951538117108e-40,9.2190324632534775e-20,6.3081984406456743e-45,1.45789436949743e-52,1.5444097647030521e-30,1.8232197610648584e-62,3.1586111518041582e-24
1.0812834987059314e-17,0.002893338666530352,2.3139524227302968e-29,3.1362602810156137e-25,1.7195232645650879e-18,2.3108843781983706e-29,9.336130744950858e-19,6.5872302321071099e-32,2.7474459689797946e-50,7.4618542419504291e-41,1.446774227606209e-44,1.5253939665893424e-42,7.0205526852098782e-33,9.2004948219116707e-24,2.1456387516536373e-37,9.1851290933612114e-54,1.9342949462338641e-49,2.0101760221516919e-38,1.5486159353752982e-51,6.7180882643399127e-71,2.0713909041499871e-46,2.0014770887085868e-62,8.6405597673373713e-36,2.2019736670232309e-57,3.7018889689457189e-30,5.9164455881109777e-45,1.3476886521092273e-44,7.2240628617859002e-39,1.0214409291908596e-65,8.2207108464359206e-76,4.1902037143370084e-45,1.5819941301406533e-58,8.6701725890490289e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999986928611,0.108803,0.0001,3.2902402679414249e-14,3.2457610995297705e-13,3.2457364599747263e-13,9.0227637010112171e-21,9.9479477386953575e-21,6.2507559744260996e-13,5.6750119548259959e-21,2.9666306724327859e-29,2.1639671530286557e-29,1.1286271571210999e-33,1.9414461117486168e-24,3.6515094958197723e-18,4.5167932410804819e-23,1.140653232943962e-33,7.3839720808286432e-36,8.7171240121853157e-37,6.2316902523689576e-41,6.5019633435208034e-18,2.327756415298391e-49,1.1499661321791151e-57,3.0586562110004244e-58,4.7276480770540952e-67,2.5995557929328688e-63,4.8463047826750097e-23,3.7018975503986016e-30,5.1786495002736597e-38,7.3203022607591314e-39,1.8445437136675891e-19,1.0101338802924744e-43,2.3175891930314652e-51,1.2364586960162453e-29,1.167818726248601e-60,1.2642301557197577e-23
2.1630365082667072e-17,0.002893338666530352,9.2526843796892527e-29,1.2549124648762672e-24,3.4397926938572124e-18,9.2465464698114443e-29,1.8676390096588047e-18,2.635764151581664e-31,1.0993363000453561e-49,2.9268811705020186e-40,5.7889816718991411e-44,1.202853014739995e-41,1.404415365595869e-32,1.8404985290724598e-23,8.58535050471786e-37,7.3508950959062319e-53,1.5480238680948128e-48,8.0433227047104174e-38,1.2393654568866474e-50,2.1506709830223493e-69,3.3155319971854064e-45,3.1431133535035056e-61,6.9149823964039671e-35,5.6762651909490068e-56,2.9626359666956916e-29,9.4701650968961107e-44,5.3925100376308036e-44,5.7723043646602688e-38,8.1746320272767003e-65,2.5828053795282918e-74,6.7069689531859593e-44,5.0644473049106963e-57,5.5524297170650653e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999973851571,0.108803,0.0001,6.5819092108903324e-14,6.4929312970485614e-13,6.4928820702332747e-13,3.299624258228924e-20,3.9804736214544689e-20,1.250401946604349e-12,2.2707232036053235e-20,1.8165633828546986e-28,1.1051439877272932e-28,9.0324546825297975e-33,7.7683033187195783e-24,1.4610587312657763e-17,1.8073055720467557e-22,9.1136194985670295e-33,5.909414445932363e-35,6.975847865204592e-36,9.9740699866394123e-40,2.6015954016779942e-17,7.451444054517386e-48,7.362428632293119e-56,1.9582437461394486e-56,6.0535871632623489e-65,1.6643314361875053e-61,1.9391529714655122e-22,2.9626427870730773e-29,8.2887768323482413e-37,1.1717103022729876e-37,3.6896333755831776e-19,1.6168727971540526e-42,3.6569145725084613e-50,9.8952964432891639e-29,7.4767270620966602e-59,5.0582675836801182e-23
4.326542527388258e-17,0.002893338666530352,3.7004479210159319e-28,5.02046577868546e-24,6.880330111472998e-18,3.6992197992802038e-28,3.7357132969820227e-18,1.054488518972447e-30,4.3980613733887368e-49,1.1261982094829425e-39,2.3159698252578037e-43,9.3534441731134667e-41,2.8091355140011356e-32,3.6813968156657847e-23,3.4347001196205227e-36,5.881833373397765e-52,1.2386543564798307e-47,3.2178530240996885e-37,9.9168395322068804e-50,6.8834569234070279e-68,5.3057948211542849e-44,4.8443514150134751e-60,5.5328901865891259e-34,1.5973795680645172e-54,2.3705584403105679e-28,1.5155344460443699e-42,2.1573552194817892e-43,4.6150627510822551e-37,6.5409479956842025e-64,7.9664645547667486e-73,1.0733059170945596e-42,1.6209234959531015e-55,3.5546812981679723e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999947697475,0.108803,0.0001,1.316524709453966e-13,1.2987271033632616e-12,1.2987172687029557e-12,1.1236555725637356e-19,1.5924476403768306e-19,2.5009926362139257e-12,9.084205223867196e-20,9.8452539539620581e-28,5.1066822882278966e-28,7.2273477593833915e-32,3.107819172041615e-23,5.8450207033865991e-17,7.2303986842901603e-22,7.2682735815733159e-32,4.7284176100375934e-34,5.58093713918801e-35,1.5959542365551585e-38,1.0407780782192365e-16,2.3846374503358806e-46,4.7123210531929882e-54,1.2533737398161222e-54,7.7492129085882653e-63,1.0652777118017921e-59,7.7578729699012865e-22,2.3705638218163289e-28,1.3263349625682866e-35,1.8750706179094055e-36,7.3790477676069039e-19,2.5875252593216448e-41,5.6925272042439881e-49,7.9175310040010061e-28,4.7854787139099281e-57,2.0233965887909507e-22
8.65355456563136e-17,0.002893338666530352,1.4800536070303324e-27,2.0083487851869322e-23,1.3761399182418772e-17,1.4798076378771453e-27,7.4719515396128289e-18,4.2183871948059418e-30,1.7593679912614431e-48,4.1805605212033499e-39,9.2646348717863315e-43,7.0945001219950525e-40,5.6185756278337017e-32,7.3631941601611436e-23,1.3739930975365504e-35,4.7059141969702009e-51,9.9101767579647882e-47,1.2872461210563843e-36,7.9342774817440051e-49,2.2028499027935181e-66,8.4897007223254039e-43,7.2111846693596711e-59,4.426498256822118e-33,4.7631524238301029e-53,1.8966260849218155e-27,2.4251008687066265e-41,8.6301262413232763e-43,3.6909363485081242e-36,5.2332558312345361e-63,2.3745350181207328e-71,1.7173762484572233e-41,5.1872418867621471e-54,2.2753560954150713e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999895389317,0.108803,0.0001,2.6331922852844396e-13,2.5975948396332265e-12,2.5975751505744139e-12,3.4446776885593323e-19,6.3703009869391249e-19,5.001926005171807e-12,3.6338449455227319e-19,4.7632923488246131e-27,2.2084900252697672e-27,5.7824458779930997e-31,1.2432224342576922e-22,2.3380660813142371e-16,2.892394560312918e-21,5.7771197871456868e-31,3.7830743600738311e-33,4.463892419311428e-34,2.5530773737693225e-37,4.1632152329917472e-16,7.6295561723914361e-45,3.0153886709047566e-52,8.0202731147891361e-53,9.9173801293263062e-61,6.8169446672904026e-58,3.1034004526713498e-21,1.8966302692263963e-27,2.1219065160383314e-34,3.0002667014932621e-35,1.4754818098039636e-18,4.1404691959945868e-40,8.6499631319999788e-48,6.3342908746184251e-27,3.0622031054117597e-55,8.0923270017081412e-22
1.2980566603874463e-16,0.0028933386665303523,3.1450350219021392e-27,4.267841905270349e-23,2.0642462488667016e-17,3.144665457181149e-27,1.1208279450228652e-17,8.9644262908003152e-30,3.7387469133083433e-48,8.4428414041988296e-39,1.9687822822535403e-42,1.9708377757138246e-39,8.42801555868831e-32,1.1044992275950984e-22,2.9198076773189798e-35,1.345630275379071e-50,2.8337604326346467e-46,2.7354637087344298e-36,2.2687727864063584e-48,1.005747246946205e-65,3.1247676403015712e-42,2.66171839571813e-58,1.2656942460479303e-32,2.1481602465079358e-52,5.4232962444560564e-27,8.9261825748722117e-41,1.8339466114274874e-42,1.0552952094955784e-35,1.4964206891703969e-62,1.0845176960436843e-70,6.3210729074029232e-41,2.3683099000824008e-53,1.2689467231183225e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999843081194,0.108803,0.0001,3.949859860215521e-13,3.8964623954071046e-12,3.8964327909585982e-12,6.1939151706520057e-19,1.3537201880207208e-18,7.5026113884603071e-12,7.7219102429090581e-19,1.075727775037663e-26,4.8045581873186054e-27,1.6534631228137018e-30,2.6419014878095035e-22,4.9683147705127251e-16,6.1464851697491657e-21,1.6457306948539204e-30,1.0817460955772861e-32,1.2762149777611968e-33,9.3959785859715922e-37,8.8466976621099268e-16,3.4830668850709096e-44,1.6566197386070958e-51,4.4062459877356034e-52,6.3976594216330912e-60,3.7452095035743086e-57,6.5948819157220237e-21,5.4233080100262064e-27,7.8094143202619157e-34,1.1042956358414143e-34,2.212753124794287e-18,1.5240037672810239e-39,3.1098013114212361e-47,1.8112003818417564e-26,1.6823392870737744e-54,1.7193790063348708e-21
1.7307578642117566e-16,0.002893338666530352,5.3649887183072325e-27,7.280525306282238e-23,2.7523520029806175e-17,5.3644949716724157e-27,1.4944697028829803e-17,1.5292671760245929e-29,6.377943132346629e-48,1.3752541982186934e-38,3.358553485129907e-42,4.0557224098900413e-39,1.1237455306564973e-31,1.4726791163021081e-22,4.9809156118618522e-35,2.8383625115074844e-50,5.9773024389562094e-46,4.6664381665531923e-36,4.7855866460918708e-48,2.9978495226952552e-65,7.925016288878352e-42,6.9190112719031281e-58,2.6696781693789135e-32,6.3603369129914488e-52,1.1439454515306309e-26,2.2639028927252627e-40,3.128538566375589e-42,2.2258274565892788e-35,3.1564274468834939e-62,3.2864419785180424e-70,1.6031465845480451e-40,7.0592198302992585e-53,4.7848055160314444e-69,0.88129999999999997,0.0,0.0,0.0,0.009889999979077314,0.108803,0.0001,5.2665274342472107e-13,5.1953297885206784e-12,5.195290189856036e-12,9.1930973105671855e-19,2.3093145077120478e-18,1.000304881066888e-11,1.3172529293994078e-18,1.897650825299105e-26,8.2988936780215546e-27,3.4876906052515097e-30,4.5068148637212437e-22,8.4751612082261451e-16,1.0485311559750258e-20,3.459565614210865e-30,2.2817406526263454e-32,2.6915408916350186e-33,2.3827675903680488e-36,1.5091070576599707e-15,1.0381116768656072e-43,5.6953739067960141e-51,1.5148449824211236e-51,2.4982942201790946e-59,1.2876168715224715e-56,1.1250230837519271e-20,1.1439478951531592e-26,1.9804822145414338e-33,2.8007085871587839e-34,2.9497188489872065e-18,3.8652602653914655e-39,7.7293118816510741e-47,3.8202923308651567e-26,5.7837971574878697e-54,2.9326528194050944e-21
2.596160271860377e-16,0.0028933386665303523,1.1107381090129891e-26,1.5073581623145194e-22,4.1285621580450494e-17,1.1106637145199743e-26,2.2417742631304002e-17,3.1662731628303254e-29,1.3204887263712285e-47,2.639145568030776e-38,6.953545822775212e-42,1.0668435483322995e-38,1.6856334372880303e-31,2.2090390747264727e-22,1.0312500923896633e-34,7.7525564981051209e-50,1.6326093656930183e-45,9.661388213632125e-36,1.3071242343630752e-47,1.3122223839590227e-64,2.771352339661423e-41,2.6004686072974786e-57,7.2914850025389961e-32,2.7659908060162076e-51,3.1245119036121503e-26,7.9170897009295637e-40,6.4773335980069655e-42,6.0791567810297979e-35,8.6213025166157499e-62,1.5232703038621414e-69,5.6061512852496074e-40,3.0899076270984307e-52,3.4759542433621299e-68,0.88129999999999997,0.0,0.0,0.0,0.009889999968615712,0.10880299999999998,0.0001,7.899862580199775e-13,7.7930642217630277e-12,7.7930044208979319e-12,1.5490646872220098e-18,4.7811951225815226e-18,1.500334178188066e-11,2.7271327443818949e-18,4.0643382286243928e-26,1.7395583377462653e-26,9.5261647518492465e-30,9.3308519591023707e-22,1.7545905704439643e-15,2.1708772409595138e-20,9.3959859552375404e-30,6.2322003840385202e-32,7.34970434844678e-33,8.3310759174117616e-36,3.1242650708446648e-15,4.5432949799996869e-43,3.062658203348085e-50,8.1460029097997435e-51,1.6247859786483681e-58,6.9247292953827931e-56,2.3292451717782385e-20,3.1245184046685047e-26,6.9248756612380452e-33,9.7939915684507301e-34,4.422933489025567e-18,1.3517249493472314e-38,2.6189156604259824e-46,1.043406790054931e-25,3.1102080878209436e-53,6.0702322441796265e-21
3.4615626795089975e-16,0.002893338666530352,1.8890601830325412e-26,2.5636381982853944e-22,5.5047701927316334e-17,1.8889604303463153e-26,2.9891117974941128e-17,5.3851722114827141e-29,2.2458217193408772e-47,4.178052920993188e-38,1.1826245638625661e-41,2.1620099021786186e-38,2.2475212766320571e-31,2.9453993167662905e-22,1.7539025489532509e-34,1.6221074864694643e-49,3.4159928159023187e-45,1.6431608290959777e-35,2.7349899333045991e-47,3.8231759819948344e-64,6.9246979440418408e-41,6.689842407901509e-57,1.525572785725037e-31,8.0213467149366118e-51,6.5375750045380695e-26,1.9782811927749994e-39,1.1016352577676195e-41,1.271929900882868e-34,1.8038796993190477e-61,4.577100214899065e-69,1.4007928056519e-39,9.0023631275403252e-52,1.2781363389559639e-67,0.88129999999999997,0.0,0.0,0.0,0.009889999958154122,0.10880299999999997,0.0001,1.0533197722844962e-12,1.0390798119633438e-11,1.0390717763911289e-11,2.2080175469163156e-18,8.1316074439843146e-18,2.0002723115996071e-11,4.6379998197931428e-18,7.0504167373235206e-26,2.9795077503012592e-26,1.9932212048824099e-29,1.5869363952130477e-21,2.983949075828261e-15,3.6921192563372427e-20,1.956148502861046e-29,1.303990318487727e-31,1.5374768863295162e-32,2.0813762938079299e-35,5.3132896233315679e-15,1.3235310625882779e-42,1.0206167265309523e-49,2.7146182688250168e-50,6.0994041764100292e-58,2.3077523376505193e-55,3.9614621296980703e-20,6.5375882854108571e-26,1.7301324147100823e-32,2.4471973842446632e-33,5.8950254190670432e-18,3.3776310008152087e-38,6.3824309770819009e-46,2.1830847282105177e-25,1.0364626827334114e-52,1.0321475699728002e-20
4.326965087157618e-16,0.002893338666530352,2.8860422264725576e-26,3.9166761021169143e-22,6.8809759553101197e-17,2.8859166542976577e-26,3.7364846612680725e-17,8.227572683222114e-29,3.4311247761508061e-47,5.9394565262899302e-38,1.8067918545386272e-41,3.8157583964715176e-38,2.8094090438823345e-31,3.6817598626703094e-22,2.679586436512304e-34,2.9530017880978249e-49,6.2187200295461136e-45,2.5103904076511317e-35,4.9790227195395221e-47,9.2824258338192799e-64,1.4691129030984973e-40,1.4255142326402096e-56,2.7771476315238036e-31,1.9391439522811829e-50,1.1901469114055328e-25,4.1971637860914301e-39,1.6830634706515342e-41,2.3154575222043189e-34,3.2839130588075405e-61,1.1277647119612677e-68,2.9718592741997449e-39,2.1856841691385729e-51,3.8032929552745676e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999476925512,0.10880299999999996,0.0001,1.3166532861946532e-12,1.2988531464701469e-11,1.2988430155469021e-11,2.8775016724008658e-18,1.2423300232219791e-17,2.5001127860384837e-11,7.0855807541383813e-18,1.0914467399966847e-25,4.5732905917632184e-26,3.6286265646551234e-29,2.4244785182236519e-21,4.5585538407866339e-15,5.6407496885193204e-20,3.5430648672939446e-29,2.3738686614781566e-31,2.7983052146288703e-32,4.4151404732631799e-35,8.1170677531910327e-15,3.2130426174066198e-42,2.793924588422807e-49,7.4312320572058679e-50,1.8602700622396766e-57,6.3178132519968745e-55,6.052244452431042e-20,1.1901492696124977e-25,3.6702138208143368e-32,5.1918665978624287e-33,7.3659152949503414e-18,7.1660787759800688e-38,1.3216083708357808e-45,3.9740800660161769e-25,2.8373031742187715e-52,1.5765091203123435e-20
6.057769902454859e-16,0.0028933386665303523,5.5497197267736942e-26,7.5316632544917439e-22,9.6333805195631548e-17,5.5495404334452866e-26,5.2313385962342185e-17,1.58223417482701e-28,6.597971929150504e-47,9.8185960576135241e-38,3.474417988719209e-41,9.3694270599053279e-38,3.9331843575731862e-31,5.1544818850936059e-22,5.1528232688208397e-34,7.7968610210012175e-49,1.6419390024673679e-44,4.827420469373827e-35,1.3146519777352648e-46,4.8018881129597263e-63,5.3818759263300783e-40,4.7632215290140443e-56,7.3317183430915602e-31,9.921072025875314e-50,3.1423614031565955e-25,1.5377250592949976e-38,3.2365418734890864e-41,6.1133296132402717e-34,8.6705715392712854e-61,5.4957122554892705e-68,1.0886962973749075e-38,1.1306218734810339e-50,3.146749315830343e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999267694598,0.10880299999999993,0.0001,1.8433203129296259e-12,1.8183996493186134e-11,1.8183852024476497e-11,4.2176400214829954e-18,2.3889629228182182e-17,3.4994947349433402e-11,1.3624203080842053e-17,2.1331641928173792e-25,8.844322622577589e-26,9.5808624700123619e-29,4.6621548742082329e-21,8.7647949901882428e-15,1.084702133041241e-19,9.2274563679421119e-29,6.2676965354536549e-31,7.3838829140493912e-32,1.6166866338977409e-34,1.5606799276539767e-14,1.661332050373913e-41,2.0858805970209917e-48,5.5479924186585526e-49,2.0577406605557669e-56,4.7177901024980952e-54,1.1638305759464637e-19,3.1423672005755965e-25,1.3441005220114902e-31,1.9019655299892728e-32,1.0304019126894138e-17,2.6254786812015653e-37,4.5206809512288394e-45,1.0491640038747681e-24,2.1182677804633564e-51,3.0298655181180352e-20
9.519379533049342e-16,0.0028933386665303523,1.3539535947262874e-25,1.8375030547395405e-21,1.5138161964174258e-16,1.3539237116308446e-25,8.2214766485956618e-17,3.8606731170182144e-28,1.6097156682544476e-46,1.8103138449008152e-37,8.4765817485846895e-41,3.2232141035473679e-37,6.1807341071183851e-31,8.099929629267523e-22,1.2571755772617781e-33,3.0149490827767128e-48,6.3491713749424196e-44,1.177751452424106e-34,5.0838534206480996e-46,5.1902408683444228e-62,3.4122177979971691e-39,2.3267210030982373e-55,2.834347362361288e-30,1.0603822216685378e-48,1.215108660131653e-24,9.7518863027888422e-38,7.8969216963748175e-41,2.3638630473890429e-33,3.3528018275525132e-60,4.656195947787534e-67,6.9025538412292851e-38,1.2219573731050424e-49,5.682849533908034e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899998849234783,0.10880299999999984,0.0001,2.896654362084773e-12,2.8574919950050215e-11,2.857468417748746e-11,6.8989679888593691e-18,5.8283395703837169e-17,5.497070582242895e-11,3.3232834748559024e-17,5.2856326499121443e-25,2.1692263026797307e-25,3.7049054779722958e-28,1.1374004089173481e-20,2.137730091683662e-14,2.6463580448056384e-19,3.4601764379832031e-28,2.4235787753796996e-30,2.8512499479000673e-31,1.0238900158752683e-33,3.8064922787132279e-14,1.7935788115378445e-40,3.9860223760275041e-47,1.0601976543576923e-47,7.1957156161759944e-55,9.0187479561794405e-53,2.8394032802847361e-19,1.2151105223555213e-24,8.5153319997437065e-31,1.2058885585551796e-31,1.6165645741536154e-17,1.6650470829654653e-36,2.5419154221095607e-44,4.055931391636059e-24,4.0479210702002269e-50,7.3829593638664858e-20
1.2980989163643824e-15,0.002893338666530352,2.5082341457740062e-25,3.4040375275655934e-21,2.0642906450854794e-16,2.5081901761923323e-25,1.121218877067592e-16,7.1528611009178935e-28,2.9820632253314181e-46,2.6382671521823316e-37,1.5703209197222232e-40,7.4907309255436908e-37,8.4282826852090002e-31,1.104538230962082e-21,2.329048001497903e-33,7.4823828414139478e-48,1.5757120841162932e-43,2.1818312425995854e-34,1.2617438140760232e-45,2.1664548346326829e-61,1.1114361132731391e-38,6.3640407356464111e-55,7.0327078109707859e-30,4.4118037151113748e-48,3.0156024910966788e-24,3.1769408759697473e-37,1.463144491504559e-40,5.8664444639296243e-33,8.320852034860455e-60,1.6830020605537749e-66,2.2483170756300124e-37,5.1002880011265462e-49,2.9797866164616681e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899998430777656,0.10880299999999973,0.0001,3.9499884054819292e-12,3.8965834604781577e-11,3.8965500870730084e-11,9.579178590082359e-18,1.0797159492668567e-16,7.493061861798497e-11,6.15544163328453e-17,9.8646860560664068e-25,4.0284294994643373e-25,9.1949048587544411e-28,2.1070265553913274e-20,3.9591607344897661e-14,4.9024789057303036e-19,8.380659553922176e-28,6.0146210663189623e-30,7.0681693244820578e-31,3.3325563164892606e-33,7.0497743505038936e-14,7.4814795758614411e-40,2.0768601725056382e-46,5.5240130719509596e-47,4.5671187544525168e-54,4.7000275519135762e-52,5.2600936902975909e-19,3.0156063588262857e-24,2.7721875787710717e-30,3.9278594122410898e-31,2.2007858572244135e-17,5.4244156045329988e-36,7.7889426499741729e-44,1.0063754494263709e-23,2.1091136844353042e-49,1.3661838500547017e-19
1.990420842483279e-15,0.002893338666530352,5.8823624052315018e-25,7.9832470876748294e-21,3.1652284476842016e-16,5.8822799777723475e-25,1.719533470493286e-16,1.6779304209786625e-27,6.9936696902279475e-46,4.1281416645151429e-37,3.6827874907317343e-40,2.5925157106208823e-36,1.2923376328088732e-30,1.6936302470673601e-21,5.4628141712477944e-33,2.7176242873870387e-47,5.7230303294987124e-43,5.1169252078245257e-34,4.5831369536866065e-45,1.9934528417031177e-60,6.3604878433435052e-38,2.462346250176417e-54,2.5530146154326125e-29,4.0444991619386685e-47,1.0952701266807626e-23,1.8189310739915339e-36,3.4340081365113459e-40,2.1306660035499469e-32,3.0221582739556243e-59,1.0588558921829032e-65,1.2866590262266232e-36,4.6921997182736615e-48,4.5179765543287913e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899997593871469,0.10880299999999944,0.0001,6.0566564750076209e-12,5.9747637536306479e-11,5.9747087893270733e-11,1.4938626785046188e-17,2.5321608416344611e-16,1.1480298603556096e-10,1.4430567148465083e-16,2.3301128769361507e-24,9.4680356279742999e-25,3.3397956541405468e-27,4.9412229971836448e-20,9.27977432337511e-14,1.149748456243906e-18,2.8769154914673618e-27,2.1844217460857085e-29,2.5602204067732359e-30,1.9032258612609777e-32,1.6523783552968423e-13,6.8690980331267421e-39,3.1267692167812533e-45,8.3165751278817119e-46,1.149189197337894e-52,7.0815145277190135e-51,1.2336131636341003e-18,1.0952708707367514e-23,1.5841723439071336e-29,2.2478360045317088e-30,3.3634391356463363e-17,3.1058162355388975e-35,4.1732196496321596e-43,3.6533442695301553e-23,3.1753394982212011e-48,3.196250872835395e-19
2.6827427686021753e-15,0.0028933386665303505,1.067723814056995e-24,1.4490626827442289e-20,4.2661514462640968e-16,1.0677099507487345e-24,2.3180776225937866e-16,3.0463639010122844e-27,1.2694497535834814e-45,5.40192042404871e-37,6.6847787054212109e-40,6.3157954918318144e-36,1.7418465286569745e-30,2.2827242361657689e-21,9.9171721619164418e-33,6.5432549427982088e-47,1.3779397316409133e-42,9.2879344450972554e-34,1.10357861282346e-44,7.9232071866720621e-60,1.9894698055809486e-37,5.9445616905359328e-54,6.1443867428002415e-29,1.6057283985307137e-46,2.6370827038794814e-23,5.6912430848601467e-36,6.2406851664785834e-40,5.1299693813765578e-32,7.2764836804813735e-59,3.3750299939368228e-65,4.0244856957892194e-36,1.8647603513508173e-47,2.2552878197512001e-62,0.88129999999999997,0.0,0.0,0.0,0.009889999675697602,0.10880299999999905,0.0001,8.1633245215086401e-12,8.0529405319827424e-11,8.052861309865376e-11,2.0297916253159808e-17,4.5961659619150575e-16,1.5461214275124197e-10,2.6184399768807751e-16,4.2441885950077104e-24,1.7201011088718541e-24,8.0416333734702497e-27,8.9685651392114633e-20,1.6835027219705615e-13,2.0869505636699817e-18,6.6203847891904656e-27,5.2592465878754184e-29,6.1505902319023621e-30,5.9442729871238812e-32,2.9976843863858993e-13,2.7265150914037454e-38,1.5414312448829144e-44,4.0999023482587678e-45,6.8824345686195445e-52,3.492501796408559e-50,2.2391689245216866e-18,2.6370831952043823e-23,4.9499592313253838e-29,7.030942176855153e-30,4.5184074991219967e-17,9.7180388242043182e-35,1.2978002917161937e-42,8.7925674762493124e-23,1.5653784668522666e-47,5.7886661268552803e-19
4.067386620839968e-15,0.0028933386665303488,2.4529021342193433e-24,3.328956857565782e-20,6.4679529479394908e-16,2.4528685742868809e-24,3.5158545797166727e-16,7.001956734136756e-27,2.9163696101912562e-45,7.4323620840449432e-37,1.5357270524004217e-39,2.5635552881187815e-35,2.640862915083179e-30,3.4609181301512292e-21,2.2793800757832709e-32,2.3036300682154176e-46,4.8511926256421487e-42,2.1337595950156255e-33,3.886028815043823e-44,6.9027367658190033e-59,1.0905058525394418e-36,1.9705503640059436e-53,2.1610443641400956e-28,1.3970675427182609e-45,9.2840612004297823e-23,3.1224508625915576e-35,1.4425443450038228e-39,1.8060319738805773e-31,2.5617707872675994e-58,1.7837018532014178e-64,2.2059771781047339e-35,1.6240332093263714e-46,3.1914610748583182e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899995083217302,0.10880299999999798,0.0001,1.2376660545440152e-11,1.2209283562966273e-10,1.2209147807529768e-10,3.1016599182150711e-17,1.0558684321857466e-15,2.340413483434981e-10,6.0109451469701257e-16,9.7834734134384046e-24,3.9534718882996289e-24,2.8314517294176916e-26,2.0601695716330337e-19,3.8630916835116351e-13,4.7944290475644239e-18,2.106728545084983e-26,1.8514012263290007e-28,2.1538102491277868e-29,3.2451294899644117e-31,6.8787115580155829e-13,2.3652130436173103e-37,2.1678556441880425e-43,5.7661001582955243e-44,1.6007927396925299e-50,4.9194023370846175e-49,5.1440884207946894e-18,9.2840519011438562e-23,2.7055701929652845e-28,3.8539815846328221e-29,6.8055529542500186e-17,5.3321012124960818e-34,7.9335924292651013e-42,3.0924346394035544e-22,2.2015509168016268e-46,1.323450380203177e-18
